id	8659f2c4-7492-46b3-9bbe-ea8ae7bbdd53	892b14a6-b2b6-4860-a7fc-f65beac8530e
106481336	0.0	0.0
106481337	0.0	0.0
106481341	0.0	0.0
106481342	5.0	1.0
106481340	0.0	1.0
85458	6388.0	2733.0
106481345	0.0	0.0
85459	1502.0	958.0
106481346	0.0	0.0
85456	17621.0	12640.0
442910	2.0	0.0
106481343	0.0	0.0
85457	4145.0	3854.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	209.0	348.0
442913	0.0	0.0
85452	15.0	169.0
442914	0.0	0.0
50	5775.0	5815.0
85453	3589.0	228.0
442915	0.0	0.0
85450	4666.0	1430.0
51	7529.0	3632.0
442916	0.0	0.0
85451	2633.0	2999.0
52	3145.0	3617.0
442917	0.0	0.0
53	2341.0	2578.0
442918	0.0	0.0
54	2319.0	2396.0
442919	0.0	0.0
55	179.0	112.0
442909	0.0	0.0
56	4.0	7.0
58	368.0	49.0
59	66011.0	13410.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	12.0	9.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	1229.0	140.0
106481350	0.0	0.0
106481351	2.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	51.0	3.0
106481354	5.0	4.0
85446	379.0	328.0
442900	0.0	0.0
106481355	1.0	0.0
85443	38.0	124.0
442901	1.0	0.0
85444	1453.0	2649.0
442902	0.0	0.0
60	231101.0	119070.0
85441	2637.0	1791.0
442903	10.0	14.0
85442	61.0	22.0
442904	0.0	0.0
442905	0.0	0.0
62	9.0	5.0
85440	4447.0	3095.0
442907	7.0	7.0
442908	0.0	0.0
66	0.0	0.0
67	4.0	4.0
68	2.0	3.0
344595	659.0	745.0
69	0.0	3.0
106481316	0.0	0.0
106481317	1.0	0.0
106481314	4.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	3.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	174.0	112.0
106481321	0.0	0.0
85479	5.0	2.0
106481322	0.0	0.0
85476	3694.0	6066.0
85477	713.0	218.0
70	85.0	71.0
85474	35.0	165.0
71	157570.0	194007.0
72	19074.0	399.0
73	25.0	29.0
74	0.0	1.0
75	32.0	26.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4845.0	9351.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	3.0	1.0
85465	3238.0	5100.0
81	39453.0	28402.0
85463	1279.0	869.0
82	4.0	3.0
85464	2193.0	1428.0
83	19.0	17.0
85461	5947.0	8392.0
85462	878.0	1976.0
86	2534.0	3334.0
87	32808.0	10694.0
85460	1763.0	1141.0
88	22.0	4.0
89	14.0	0.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3720.0	2141.0
106481300	0.0	0.0
91	3742.0	8993.0
92	1601.0	583.0
93	1141.0	1606.0
94	3295.0	1332.0
95	216.0	436.0
97	329.0	352.0
98	859.0	646.0
344561	0.0	0.0
728661	5634.0	4380.0
728664	1.0	1.0
106481305	0.0	0.0
261734	1011.0	231.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	28.0	46.0
106481309	19.0	9.0
246119	0.0	0.0
106481307	1.0	0.0
261735	1.0	2.0
106481308	0.0	0.0
3804	4.0	2.0
3805	5.0	0.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	5.0	1.0
3809	3.0	0.0
246123	0.0	0.0
106481311	0.0	1.0
344558	939.0	277.0
3800	1449.0	3832.0
3801	1997.0	768.0
3802	6.0	0.0
728695	0.0	2.0
285735	0.0	1.0
261726	2697.0	2617.0
728698	4.0	6.0
3814	1.0	1.0
3815	17286.0	237.0
3816	25.0	1.0
261729	3988.0	145.0
3817	73.0	1.0
3818	83.0	109.0
222166	13359.0	1431.0
3811	13.0	1.0
3812	4.0	0.0
285740	1.0	0.0
285741	26.0	5.0
728689	13.0	20.0
3827	2.0	26.0
246100	0.0	0.0
3820	108.0	10.0
3821	19.0	18.0
3822	3.0	323.0
3823	4.0	81.0
3824	180.0	19.0
645402	0.0	0.0
403313	1059.0	1394.0
403314	0.0	2.0
728637	1.0	7.0
728638	18.0	73.0
728633	1.0	0.0
728632	16.0	17.0
728635	41.0	10.0
3836	3949.0	4968.0
222183	363.0	666.0
3837	13833.0	16150.0
3838	1857.0	4329.0
3839	3590.0	3827.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2694.0	1432.0
3832	309.0	1261.0
3833	295.0	911.0
3834	108.0	17.0
3835	1777.0	5514.0
728620	1.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	1.0	0.0
403303	0.0	0.0
728621	589.0	588.0
3848	44.0	3.0
3849	0.0	1.0
222171	516.0	442.0
728619	4.0	1.0
3840	7162.0	5514.0
3841	1241.0	367.0
3842	8743.0	9250.0
3843	11463.0	9532.0
3844	0.0	0.0
3845	3002.0	3877.0
3846	5.0	9.0
645423	0.0	0.0
3860	6.0	392.0
246126	0.0	0.0
728658	495.0	686.0
728655	3.0	1.0
728657	5.0	1.0
728656	2.0	1.0
3858	913.0	1399.0
3859	3.0	1.0
246135	4.0	3.0
3850	0.0	3.0
3851	2.0	0.0
3852	59368.0	258.0
645414	0.0	0.0
3853	235.0	2.0
3854	4475.0	66.0
3855	26749.0	1984.0
3856	23175.0	79050.0
3857	23.0	4.0
728640	1.0	2.0
645431	32.0	207.0
728642	447.0	447.0
728641	6.0	0.0
645434	32.0	0.0
645432	4.0	7.0
285704	934.0	681.0
728643	8.0	0.0
222194	2778.0	3100.0
285708	0.0	0.0
1204	0.0	0.0
1203	1136.0	981.0
1201	1554.0	3839.0
1200	11765.0	8439.0
3861	56878.0	318.0
645426	7.0	22.0
645425	0.0	0.0
1209	7425.0	10125.0
3866	44103.0	69680.0
1208	2.0	8.0
1207	3701.0	4123.0
3868	1073.0	29.0
285311	1.0	1.0
3880	27708.0	144101.0
3881	5.0	541.0
285313	3916.0	48.0
100128537	831.0	1695.0
3882	88.0	141.0
100128536	0.0	1.0
285314	1.0	5.0
285315	357.0	199.0
1215	630.0	11.0
100141515	0.0	4.0
1213	30671.0	36330.0
1212	2896.0	3421.0
1211	5270.0	4851.0
3872	46912.0	144.0
3875	17367.0	52950.0
3876	5.0	10.0
3879	1.0	1.0
3890	0.0	0.0
3891	0.0	0.0
3892	108.0	13.0
100128525	4.0	9.0
285326	0.0	0.0
1230	885.0	294.0
285329	16.0	14.0
440097	50.0	0.0
440093	14.0	14.0
3883	9.0	55.0
3884	1.0	8.0
3885	0.0	0.0
3886	3.0	41.0
100128521	0.0	0.0
3887	662.0	3.0
3888	1.0	1.0
100631239	0.0	0.0
3889	21.0	1.0
100128516	121.0	145.0
285331	1840.0	2315.0
100128512	0.0	1.0
285335	34.0	6.0
100128514	0.0	0.0
1241	604.0	854.0
1240	1653.0	373.0
1238	492.0	102.0
1237	3.0	10.0
1236	144.0	20.0
1235	5.0	3.0
1234	292.0	197.0
1233	34.0	26.0
1232	4.0	45.0
3895	25709.0	36478.0
100128511	29.0	67.0
100631247	49.0	138.0
3897	283.0	9.0
100631248	0.0	0.0
3898	1523.0	58.0
100631249	0.0	0.0
3899	7852.0	35095.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1453.0	1170.0
100631251	2.0	1.0
100631252	0.0	1.0
100631253	0.0	0.0
285346	192.0	208.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	318.0	370.0
574501	2.0	2.0
574502	0.0	0.0
1244	93.0	65.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	0.0
574507	1.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	15497.0	733.0
1263	2804.0	807.0
1262	26.0	11.0
116966	239.0	1807.0
100887755	0.0	0.0
1261	27.0	11.0
100887754	2.0	2.0
1260	2.0	0.0
116969	81.0	7.0
1259	481.0	6.0
1258	7.0	1.0
440061	0.0	0.0
100887750	68.0	60.0
100887746	0.0	0.0
100887744	1.0	2.0
1272	2196.0	184.0
1271	2220.0	171.0
100887749	33.0	12.0
1270	80.0	16.0
100887748	0.0	0.0
440044	43.0	15.0
1269	3.0	2.0
440051	1.0	0.0
1268	314.0	59.0
440050	4.0	3.0
1267	5877.0	4958.0
1266	20002.0	7597.0
100887740	0.0	0.0
1265	11043.0	3270.0
1286	248.0	16.0
1285	156.0	15.0
1284	35617.0	44897.0
1282	29419.0	54354.0
1281	42893.0	112154.0
1280	88.0	12879.0
440078	264.0	179.0
440077	1.0	3.0
440087	19.0	720.0
1278	77631.0	136067.0
1277	41580.0	169763.0
440081	125.0	165.0
116938	0.0	0.0
1297	5.0	2.0
116931	76.0	141.0
1296	3338.0	1622.0
1295	3958.0	3615.0
116933	0.0	3.0
1294	1673.0	520.0
1293	43719.0	35007.0
116935	28.0	21.0
1292	48116.0	28042.0
440068	1.0	1.0
1291	31003.0	21763.0
116937	10.0	6.0
440067	14.0	1.0
1290	6830.0	17487.0
440073	382.0	16.0
440072	6.0	3.0
1289	5232.0	14428.0
1288	1114.0	35.0
1287	3477.0	368.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	4314.0	2461.0
440021	1.0	0.0
442673	4.0	7.0
10018	3078.0	2176.0
126328	1495.0	1994.0
442676	0.0	0.0
126326	534.0	427.0
1299	157.0	457.0
1298	1014.0	666.0
10011	1594.0	2646.0
10010	5445.0	3334.0
10013	4355.0	5332.0
128989	1395.0	1393.0
10015	13503.0	17289.0
10014	6673.0	8363.0
10017	34.0	15.0
10016	4556.0	7768.0
10020	3325.0	1213.0
114335	0.0	0.0
114336	0.0	0.0
126321	1923.0	2309.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	4.0
10021	4.0	6.0
10024	26.0	353.0
128977	2333.0	1568.0
103021165	0.0	0.0
10023	389.0	903.0
103021164	8.0	6.0
10026	3307.0	2015.0
10025	3984.0	4581.0
116986	223.0	168.0
116985	7169.0	5834.0
116988	4697.0	3625.0
116987	3452.0	3323.0
114327	2009.0	1997.0
440043	0.0	0.0
126308	3695.0	3387.0
440041	0.0	0.0
126306	34.0	23.0
151306	371.0	10.0
100128590	6.0	10.0
100128596	1.0	0.0
151300	1.0	1.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	8.0	8.0
440026	1929.0	2984.0
440023	0.0	0.0
10008	625.0	592.0
10007	2444.0	4792.0
10009	3531.0	2834.0
116984	1581.0	1870.0
116983	1804.0	1396.0
151313	853.0	322.0
10000	5569.0	1076.0
128954	0.0	0.0
10002	74.0	46.0
10001	1087.0	877.0
10004	372.0	88.0
10003	307.0	59.0
10006	4788.0	3882.0
10005	761.0	716.0
126370	0.0	0.0
285352	83.0	268.0
100128579	0.0	0.0
285359	133.0	148.0
126375	614.0	657.0
126374	1767.0	965.0
153918	1.0	0.0
100128574	2.0	0.0
285362	3567.0	6570.0
285367	1210.0	1638.0
285368	388.0	2967.0
100128569	93.0	78.0
126364	527.0	310.0
100128560	34.0	6.0
285370	1.0	0.0
285375	0.0	0.0
102682016	2.0	0.0
153932	2.0	4.0
344191	2.0	0.0
126353	212.0	2404.0
751071	177.0	243.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	5.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	1.0	0.0
106481289	0.0	0.0
100128553	10.0	13.0
106481282	0.0	0.0
285381	2224.0	1897.0
106481283	0.0	0.0
285382	416.0	314.0
106481280	0.0	0.0
165918	1805.0	1706.0
106481281	2.0	0.0
165904	19.0	5.0
285386	1879.0	5273.0
138307	0.0	0.0
106481297	1.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	5.0	0.0
106481290	2.0	0.0
100128541	0.0	4.0
138311	391.0	170.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	9.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	0.0
126299	911.0	1723.0
106481259	0.0	0.0
728716	1.0	0.0
126298	2385.0	2258.0
728710	1.0	0.0
126295	289.0	369.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	6.0	6.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	2.0	0.0
106481267	0.0	0.0
151246	408.0	531.0
645318	0.0	0.0
645317	20.0	25.0
151242	7.0	349.0
106481260	0.0	0.0
106481261	2.0	2.0
647979	35387.0	27320.0
100287908	0.0	0.0
645332	372.0	264.0
126282	962.0	1453.0
100287902	12.0	20.0
163227	907.0	946.0
100287900	0.0	0.0
163223	188.0	1.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	2.0
106481274	1.0	1.0
106481279	0.0	1.0
106481277	0.0	0.0
151258	64.0	157.0
106481278	0.0	0.0
645328	4.0	3.0
151254	64.0	27.0
645326	3.0	4.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	7.0	8.0
163259	371.0	143.0
645345	67.0	94.0
200403	17.0	5.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	405.0	196.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	4.0	10.0
728732	3.0	2.0
728734	0.0	5.0
126272	111.0	82.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	1243.0	5405.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	4.0	16.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	2.0	3.0
114299	47.0	10.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	2.0	1.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	14.0	10.0
728723	202.0	107.0
106481253	0.0	1.0
107133522	0.0	1.0
106481254	6.0	0.0
107133524	7.0	3.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	9.0	4.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	1.0	0.0
151276	1.0	3.0
645348	0.0	0.0
106481250	1.0	1.0
645369	274.0	38.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1919.0	1948.0
106481218	1.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	49.0	69.0
645360	0.0	1.0
106481219	0.0	1.0
106481220	8.0	6.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	571.0	390.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	7.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	0.0
645387	199.0	146.0
645382	0.0	0.0
645381	49.0	1.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	6.0	5.0
106481207	3.0	2.0
106481204	0.0	1.0
106481205	1.0	1.0
106481208	10.0	4.0
106481209	0.0	0.0
3902	84.0	39.0
3903	2685.0	842.0
106481210	0.0	0.0
3904	4.0	3.0
3906	2.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	8969.0	817.0
106481211	0.0	0.0
3909	13527.0	16090.0
106481212	0.0	0.0
684959	0.0	0.0
151234	32.0	0.0
151230	852.0	1340.0
728798	48.0	5.0
3913	33751.0	32423.0
3914	11037.0	982.0
3915	32488.0	7862.0
3916	24453.0	51803.0
3918	14285.0	388.0
3910	18201.0	6500.0
3911	13089.0	7766.0
3912	13959.0	9147.0
728782	7.0	14.0
728780	60.0	54.0
3924	5.0	6.0
3925	3100.0	4051.0
3927	18377.0	26141.0
3929	249.0	1.0
3920	15302.0	13943.0
3921	27364.0	24985.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	5810.0	4373.0
3937	1422.0	948.0
3938	1.0	1.0
3939	28798.0	23950.0
3930	2963.0	596.0
100873179	0.0	0.0
3931	703.0	154.0
3932	271.0	61.0
3933	0.0	4.0
3934	551.0	21.0
100189512	0.0	0.0
105371027	1.0	1.0
100873166	0.0	0.0
100873165	3.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	1.0	2.0
3947	0.0	0.0
3948	15.0	1.0
3949	7490.0	2594.0
100873169	0.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	15570.0	13653.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	1.0	7.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	103.0	9.0
3958	17541.0	2341.0
3959	23655.0	22234.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	2.0
199223	593.0	514.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	489.0	102.0
3952	32261.0	3.0
3953	6702.0	331.0
3954	4037.0	9749.0
3955	1858.0	6536.0
3956	23832.0	15641.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	13.0	24.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	15.0	5.0
728746	0.0	0.0
728748	1.0	3.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	156.0	379.0
1303	23478.0	90894.0
107133502	0.0	0.0
1302	97.0	36.0
1301	152.0	7805.0
1300	41.0	4500.0
3960	48.0	12.0
3963	0.0	0.0
3964	6465.0	3148.0
1308	16513.0	111.0
3965	1577.0	965.0
1307	7254.0	2843.0
151295	73.0	18.0
1306	13212.0	6617.0
100189589	3.0	5.0
728774	0.0	0.0
728773	1.0	1.0
3980	2298.0	4409.0
100287932	2310.0	2945.0
3981	1152.0	1565.0
728776	25.0	34.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	34877.0	4663.0
1315	10059.0	9413.0
1314	17782.0	12972.0
1312	5347.0	6848.0
1311	382.0	3342.0
100329135	0.0	1.0
1310	9.0	1.0
574537	0.0	0.0
3972	9.0	4.0
3973	137.0	0.0
3975	1.0	0.0
3976	1279.0	205.0
3977	13982.0	1914.0
1318	206.0	75.0
3978	1316.0	3432.0
1317	4184.0	2901.0
728763	3.0	2.0
3990	46.0	8.0
645313	19.0	3.0
3991	27211.0	822.0
645312	0.0	0.0
3992	2575.0	2985.0
645311	0.0	0.0
728769	414.0	516.0
1330	0.0	0.0
1327	10758.0	7767.0
1326	1608.0	245.0
1325	17.0	11.0
3982	1.0	11.0
3983	23614.0	4973.0
3984	2003.0	1497.0
3985	7061.0	4803.0
3987	4902.0	3177.0
3988	6826.0	4450.0
1329	2787.0	3381.0
116809	0.0	0.0
100128416	33.0	35.0
1340	5297.0	7822.0
1337	3324.0	7458.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	2965.0	6514.0
100128410	1.0	0.0
3995	3736.0	585.0
100128412	0.0	0.0
3996	2506.0	2212.0
3998	10419.0	12179.0
1339	1.0	0.0
285440	3219.0	5107.0
285441	4.0	1.0
1352	862.0	714.0
1351	3430.0	4502.0
1350	7737.0	14983.0
1349	3237.0	4461.0
1348	0.0	0.0
1347	3107.0	5375.0
1346	1654.0	233.0
1345	4287.0	87848.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	25.0	31.0
1363	11623.0	4169.0
1362	12684.0	16144.0
1361	7.0	5.0
1360	6555.0	5145.0
1359	1722.0	400.0
1358	22.0	2.0
1357	122.0	4.0
1356	6395.0	110.0
1355	3221.0	2704.0
1353	2123.0	2380.0
100873215	0.0	1.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	2.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	156.0	108.0
285464	854.0	888.0
100873200	0.0	0.0
777774	0.0	2.0
1374	8808.0	7306.0
1373	990.0	119.0
1371	931.0	1065.0
1370	33.0	18.0
1369	0.0	0.0
1368	3733.0	7715.0
100873209	1.0	0.0
1366	3297.0	7804.0
1365	1505.0	1922.0
1364	10488.0	9314.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	3.0	1.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	25.0	2.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4725.0	3505.0
116843	1351.0	747.0
1384	4011.0	10912.0
116842	64.0	96.0
1382	5990.0	3888.0
116844	926.0	3207.0
1381	315.0	5.0
1380	127.0	0.0
440176	0.0	2.0
440184	4.0	517.0
1379	1.0	5.0
1378	535.0	1.0
1376	1605.0	2291.0
1375	133.0	229.0
128821	13.0	79.0
100873237	0.0	0.0
128822	986.0	30758.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	10.0	23.0
100873239	0.0	4.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	1.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	330.0	202.0
1396	161.0	405.0
1395	52.0	22.0
1394	133.0	3.0
1393	273.0	6.0
1392	2.0	0.0
285407	15.0	19.0
116835	1786.0	713.0
1390	1270.0	1252.0
1389	8998.0	8736.0
1388	6534.0	8609.0
1387	11236.0	17909.0
116841	2105.0	1989.0
1386	4058.0	2498.0
116840	2671.0	2989.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	2.0	125.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	1.0	0.0
116828	188.0	137.0
100873255	0.0	0.0
100873254	6.0	1.0
100873253	1.0	0.0
285412	1.0	3.0
100873252	0.0	0.0
100287898	133.0	226.0
100287895	0.0	0.0
285419	60.0	2.0
1399	6450.0	5428.0
1398	7199.0	5337.0
1397	6956.0	4163.0
100873259	1.0	1.0
100873258	1.0	0.0
100873257	0.0	1.0
100873256	0.0	0.0
100873240	4.0	3.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	1.0
100287887	125.0	111.0
285429	27.0	39.0
100287880	0.0	0.0
440193	3109.0	6626.0
100873248	0.0	0.0
100873247	6.0	6.0
100873246	0.0	0.0
100873245	2.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	8464.0	9304.0
153830	5441.0	1246.0
645280	0.0	2.0
440138	809.0	752.0
440132	0.0	0.0
440142	2.0	8.0
10139	2089.0	2726.0
126208	916.0	1265.0
126206	203.0	48.0
126205	45.0	13.0
107133497	7.0	8.0
126204	157.0	0.0
107133499	0.0	0.0
128866	8759.0	12557.0
10131	2660.0	5165.0
10134	14539.0	17830.0
107133494	0.0	1.0
10133	9621.0	3375.0
128869	1084.0	1787.0
10136	0.0	0.0
10135	7563.0	2587.0
100128493	0.0	0.0
103021294	16.0	77.0
10138	906.0	1312.0
100128496	3.0	0.0
10137	6061.0	6303.0
128861	0.0	1.0
128862	0.0	0.0
10141	3.0	0.0
10140	6321.0	5020.0
128864	13.0	32.0
440125	1.0	1.0
440131	1.0	1.0
10143	513.0	0.0
128854	823.0	1584.0
10142	10499.0	14170.0
10144	4803.0	1013.0
10147	4461.0	8029.0
100128483	0.0	0.0
10146	12366.0	23609.0
128859	0.0	0.0
10149	368.0	56.0
10148	138.0	117.0
128853	180.0	200.0
440159	0.0	0.0
10117	24.0	0.0
440163	5.0	1.0
10110	1024.0	75.0
10112	64.0	820.0
10111	6263.0	12262.0
10114	14740.0	8875.0
10113	4308.0	3311.0
128848	0.0	0.0
10116	8366.0	9351.0
165829	54.0	10.0
100128469	27.0	18.0
153842	0.0	1.0
440145	795.0	1523.0
10129	5706.0	11581.0
440153	0.0	0.0
10128	10501.0	11152.0
100033799	0.0	0.0
107133486	17.0	30.0
10121	8142.0	6897.0
100128465	0.0	0.0
10120	4565.0	2844.0
10123	5565.0	915.0
138234	1.0	2.0
10125	588.0	7757.0
10124	3681.0	405.0
10127	2396.0	5583.0
10126	1579.0	2361.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	99.0	59.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	6.0	0.0
106481182	0.0	1.0
285489	173.0	592.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	4.0	3.0
10107	0.0	0.0
10106	26281.0	25513.0
106481199	0.0	0.0
10109	11714.0	9866.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1786.0	5189.0
10100	1016.0	90.0
10103	1244.0	1283.0
106481194	0.0	0.0
10102	1061.0	1545.0
106481195	0.0	0.0
10105	4381.0	2250.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	228.0	4.0
440119	239.0	70.0
126235	0.0	0.0
126231	270.0	158.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	62.0	28.0
106481164	3.0	0.0
106481169	0.0	0.0
442777	39.0	64.0
106481167	1.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	2.0	0.0
440104	1436.0	1379.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	3.0	0.0
106481179	1.0	1.0
128876	0.0	0.0
100128420	14.0	0.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	2.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	19.0	2.0
10090	1134.0	937.0
10093	5076.0	6077.0
10092	7323.0	6785.0
10095	4257.0	4289.0
645204	3.0	0.0
10094	7302.0	10278.0
645203	1.0	2.0
10097	14577.0	15404.0
10096	9813.0	7707.0
645201	0.0	1.0
163115	139.0	50.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	3.0	19.0
106481143	0.0	0.0
114194	0.0	0.0
138162	171.0	329.0
106481144	0.0	0.0
114195	23.0	3.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	28.0	33.0
106481145	0.0	1.0
151126	315.0	1320.0
106481146	0.0	0.0
10099	15419.0	29281.0
10098	3677.0	2888.0
114190	0.0	0.0
106481140	0.0	0.0
114192	2.0	0.0
645212	838.0	983.0
106481149	1.0	0.0
106481154	0.0	1.0
106481155	0.0	0.0
114184	0.0	2.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	1.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
