id	b1e5ed14-a40e-41a1-b424-a6765ed70286	39b74af5-8b63-4788-b05f-d1696605afdc
106481339	2.0	1.0
106481336	0.0	0.0
106481337	0.0	0.0
106481341	0.0	0.0
106481342	12.0	8.0
106481340	0.0	0.0
85458	9772.0	4123.0
106481345	0.0	0.0
85459	1917.0	2991.0
106481346	0.0	0.0
85456	7316.0	15498.0
442910	0.0	0.0
106481343	0.0	0.0
85457	6043.0	4554.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	234.0	572.0
442913	0.0	0.0
85452	8.0	36.0
442914	0.0	0.0
50	2699.0	6519.0
85453	4866.0	223.0
442915	0.0	0.0
85450	4541.0	1474.0
51	11599.0	5939.0
442916	0.0	0.0
85451	2665.0	2601.0
52	6726.0	7697.0
442917	0.0	0.0
53	2411.0	2966.0
442918	0.0	0.0
54	2658.0	4466.0
442919	0.0	0.0
55	266.0	161.0
442909	0.0	1.0
56	9.0	16.0
58	176.0	3183.0
59	57398.0	10110.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	29.0	5.0
106481352	2.0	0.0
106481353	0.0	0.0
85449	591.0	217.0
106481350	0.0	0.0
106481351	2.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	19.0	17.0
106481354	2.0	2.0
85446	180.0	572.0
442900	0.0	0.0
106481355	0.0	0.0
85443	55.0	33.0
442901	0.0	0.0
85444	2657.0	4241.0
442902	0.0	0.0
60	370162.0	279740.0
85441	1042.0	4648.0
442903	24.0	2.0
85442	74.0	4.0
442904	0.0	0.0
442905	1.0	0.0
62	43.0	39.0
85440	7856.0	3806.0
442907	1.0	2.0
442908	0.0	0.0
66	1.0	0.0
67	15.0	9.0
68	10.0	15.0
344595	1056.0	2295.0
69	11.0	8.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	8.0	4.0
106481315	0.0	2.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	214.0	172.0
106481321	0.0	1.0
85479	16.0	8.0
106481322	0.0	0.0
85476	7639.0	8104.0
85477	714.0	795.0
70	35.0	153.0
85474	10.0	162.0
71	223792.0	308205.0
72	15218.0	451.0
73	40.0	51.0
74	1.0	1.0
75	29.0	15.0
106481327	2.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5173.0	5889.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	3.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	4.0	0.0
85465	4959.0	7679.0
81	18952.0	23144.0
85463	2192.0	126.0
82	8.0	3.0
85464	2992.0	2875.0
83	0.0	12.0
85461	6269.0	2415.0
85462	1430.0	3816.0
86	4461.0	5091.0
87	19978.0	16817.0
85460	2666.0	978.0
88	28.0	6.0
89	3.0	1.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	5095.0	3766.0
106481300	0.0	0.0
91	4033.0	4090.0
92	2353.0	426.0
93	920.0	1187.0
94	2516.0	755.0
95	90.0	437.0
97	412.0	623.0
98	1403.0	1342.0
344561	0.0	0.0
728661	2957.0	3715.0
728664	0.0	1.0
106481305	0.0	0.0
261734	672.0	1120.0
106481306	1.0	1.0
106481303	1.0	0.0
106481304	0.0	0.0
728666	15.0	17.0
106481309	70.0	5.0
246119	0.0	0.0
106481307	0.0	0.0
261735	9.0	2.0
106481308	0.0	0.0
3804	3.0	0.0
3805	6.0	3.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	1.0	4.0
3809	6.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	645.0	268.0
3800	1895.0	6253.0
3801	769.0	407.0
3802	11.0	0.0
728695	3.0	0.0
285735	0.0	0.0
261726	6512.0	8845.0
728698	14.0	20.0
3814	1.0	21.0
3815	50527.0	198.0
3816	73.0	6.0
261729	8320.0	3235.0
3817	42.0	0.0
3818	89.0	22.0
222166	14936.0	3634.0
3811	5.0	0.0
3812	12.0	0.0
285740	3.0	0.0
285741	79.0	5.0
728689	10.0	13.0
3827	1.0	0.0
246100	0.0	0.0
3820	398.0	14.0
3821	80.0	2.0
3822	7.0	1.0
3823	0.0	0.0
3824	400.0	71.0
645402	0.0	0.0
403313	1894.0	1947.0
403314	3.0	0.0
728637	0.0	1.0
728638	148.0	524.0
728633	0.0	0.0
728632	26.0	47.0
728635	20.0	36.0
3836	6440.0	4835.0
222183	100.0	194.0
3837	17947.0	33734.0
3838	4984.0	12171.0
3839	7719.0	2269.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1846.0	1497.0
3832	735.0	7173.0
3833	169.0	4675.0
3834	80.0	105.0
3835	1242.0	7361.0
728620	0.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	664.0	589.0
3848	6.0	0.0
3849	0.0	0.0
222171	256.0	3643.0
728619	5.0	12.0
3840	15714.0	9769.0
3841	2834.0	422.0
3842	17057.0	5570.0
3843	19825.0	6337.0
3844	0.0	0.0
3845	8296.0	8462.0
3846	13.0	19.0
645423	0.0	0.0
3860	6.0	3.0
246126	1.0	0.0
728658	1800.0	1412.0
728655	2.0	1.0
728657	2.0	1.0
728656	1.0	0.0
3858	2166.0	2049.0
3859	20.0	4.0
246135	4.0	1.0
3850	0.0	1.0
3851	2.0	1.0
3852	48898.0	348.0
645414	0.0	0.0
3853	111.0	9.0
3854	7797.0	57.0
3855	15556.0	24899.0
3856	15639.0	74930.0
3857	38.0	3.0
728640	7.0	6.0
645431	9.0	76.0
728642	148.0	305.0
728641	22.0	3.0
645434	45.0	0.0
645432	13.0	6.0
285704	1209.0	1786.0
728643	12.0	4.0
222194	4543.0	6197.0
285708	0.0	0.0
1204	0.0	0.0
1203	2441.0	616.0
1201	676.0	1965.0
1200	14196.0	14104.0
3861	29029.0	221.0
645426	8.0	26.0
645425	0.0	0.0
1209	6586.0	9452.0
3866	22209.0	708.0
1208	0.0	18.0
1207	5863.0	6195.0
3868	1976.0	707.0
285311	0.0	0.0
3880	21734.0	96296.0
3881	10.0	0.0
285313	5931.0	44.0
100128537	559.0	296.0
3882	67.0	53.0
100128536	2.0	1.0
285314	2.0	1.0
285315	899.0	406.0
1215	295.0	2.0
100141515	0.0	1.0
1213	53213.0	68408.0
1212	1198.0	3240.0
1211	6519.0	6480.0
3872	20079.0	597.0
3875	13625.0	72080.0
3876	6.0	30.0
3879	2.0	9.0
3890	0.0	0.0
3891	1.0	0.0
3892	134.0	98.0
100128525	8.0	8.0
285326	0.0	0.0
1230	2227.0	312.0
285329	19.0	43.0
440097	48.0	0.0
440093	38.0	44.0
3883	11.0	0.0
3884	6.0	1.0
3885	0.0	0.0
3886	0.0	7.0
100128521	1.0	0.0
3887	387.0	133.0
3888	3.0	0.0
100631239	1.0	1.0
3889	45.0	5.0
100128516	171.0	32.0
285331	2296.0	2125.0
100128512	0.0	0.0
285335	29.0	36.0
100128514	0.0	0.0
1241	597.0	767.0
1240	1383.0	324.0
1238	979.0	110.0
1237	15.0	8.0
1236	155.0	76.0
1235	2.0	0.0
1234	359.0	97.0
1233	160.0	18.0
1232	8.0	23.0
3895	38037.0	40931.0
100128511	63.0	81.0
100631247	10.0	7.0
3897	224.0	176.0
100631248	0.0	0.0
3898	1491.0	11915.0
100631249	0.0	0.0
3899	6428.0	38680.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	2627.0	2968.0
100631251	5.0	206.0
100631252	5.0	8.0
100631253	0.0	0.0
285346	201.0	248.0
100631254	2.0	1.0
100128503	0.0	0.0
285349	669.0	63.0
574501	1.0	0.0
574502	0.0	0.0
1244	117.0	22.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	9356.0	498.0
1263	4369.0	1100.0
1262	35.0	102.0
116966	739.0	926.0
100887755	0.0	0.0
1261	24.0	37.0
100887754	10.0	2.0
1260	0.0	0.0
116969	46.0	5.0
1259	1025.0	14.0
1258	29.0	0.0
440061	0.0	0.0
100887750	82.0	31.0
100887746	0.0	3.0
100887744	2.0	0.0
1272	3819.0	384.0
1271	1103.0	1.0
100887749	45.0	12.0
1270	131.0	22.0
100887748	0.0	0.0
440044	25.0	40.0
1269	74.0	6.0
440051	2.0	0.0
1268	544.0	15.0
440050	3.0	7.0
1267	3497.0	7182.0
1266	43409.0	22705.0
100887740	0.0	0.0
1265	6477.0	5604.0
1286	218.0	14.0
1285	111.0	15.0
1284	10132.0	18526.0
1282	14133.0	24322.0
1281	145302.0	121996.0
1280	98.0	649.0
440078	360.0	95.0
440077	2.0	1.0
440087	61.0	17.0
1278	178957.0	149403.0
1277	77798.0	166747.0
440081	46.0	180.0
116938	0.0	0.0
1297	23.0	1.0
116931	337.0	221.0
1296	3740.0	1864.0
1295	4418.0	3894.0
116933	2.0	7.0
1294	818.0	1153.0
1293	46605.0	31822.0
116935	51.0	45.0
1292	24491.0	17209.0
440068	2.0	0.0
1291	20765.0	14798.0
116937	2.0	5.0
440067	16.0	0.0
1290	9920.0	21610.0
440073	265.0	18.0
440072	3.0	20.0
1289	8228.0	11027.0
1288	613.0	230.0
1287	2768.0	885.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	5528.0	2332.0
440021	0.0	1.0
442673	7.0	6.0
10018	3904.0	8533.0
126328	745.0	1626.0
442676	0.0	0.0
126326	516.0	283.0
1299	75.0	28.0
1298	772.0	214.0
10011	1800.0	2931.0
10010	9301.0	3413.0
10013	2649.0	4266.0
128989	1261.0	1714.0
10015	23726.0	20992.0
10014	4035.0	4700.0
10017	58.0	36.0
10016	5596.0	7719.0
10020	4782.0	2782.0
114335	0.0	0.0
114336	0.0	0.0
126321	1137.0	2217.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	5.0	1.0
10024	53.0	1215.0
128977	1960.0	1162.0
103021165	9.0	0.0
10023	167.0	468.0
103021164	10.0	6.0
10026	9179.0	4711.0
10025	1764.0	3958.0
116986	104.0	100.0
116985	3174.0	4350.0
116988	1799.0	3197.0
116987	4941.0	3177.0
114327	2522.0	2117.0
440043	0.0	0.0
126308	4061.0	3747.0
440041	0.0	0.0
126306	9.0	10.0
151306	151.0	22.0
100128590	10.0	3.0
100128596	1.0	1.0
151300	1.0	1.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	47.0	45.0
440026	3834.0	4324.0
440023	0.0	3.0
10008	300.0	190.0
10007	3283.0	4645.0
10009	7320.0	3440.0
116984	2430.0	2897.0
116983	854.0	1838.0
151313	433.0	590.0
10000	12311.0	834.0
128954	0.0	0.0
10002	35.0	37.0
10001	2027.0	1629.0
10004	280.0	52.0
10003	873.0	19.0
10006	10569.0	5952.0
10005	681.0	882.0
126370	0.0	0.0
285352	130.0	62.0
100128579	0.0	0.0
285359	79.0	97.0
126375	662.0	820.0
126374	959.0	170.0
153918	0.0	0.0
100128574	1.0	0.0
285362	4773.0	6547.0
285367	961.0	1702.0
285368	221.0	1673.0
100128569	22.0	51.0
126364	392.0	171.0
100128560	32.0	1.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	10.0	4.0
344191	1.0	0.0
126353	202.0	3014.0
751071	133.0	259.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	3.0	3.0
106481284	0.0	0.0
106481285	1.0	0.0
106481288	2.0	1.0
106481289	0.0	1.0
100128553	13.0	25.0
106481282	0.0	0.0
285381	4836.0	1790.0
106481283	0.0	0.0
285382	999.0	132.0
106481280	0.0	0.0
165918	3098.0	3345.0
106481281	1.0	2.0
165904	18.0	1.0
285386	3698.0	27302.0
138307	1.0	0.0
106481297	4.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	13.0	0.0
106481290	5.0	0.0
100128541	0.0	0.0
138311	397.0	322.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	8.0	0.0
106481291	0.0	0.0
106481292	2.0	0.0
645323	2.0	12.0
126299	447.0	917.0
106481259	0.0	0.0
728716	0.0	1.0
126298	3176.0	1866.0
728710	1.0	1.0
126295	543.0	481.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	4.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	831.0	2365.0
645318	1.0	0.0
645317	25.0	52.0
151242	21.0	9.0
106481260	0.0	0.0
106481261	1.0	1.0
647979	62484.0	42324.0
100287908	0.0	0.0
645332	394.0	376.0
126282	616.0	1614.0
100287902	3.0	140.0
163227	1564.0	2398.0
100287900	0.0	0.0
163223	264.0	1.0
106481275	0.0	1.0
106481276	4.0	9.0
106481273	0.0	1.0
106481274	0.0	1.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	54.0	114.0
106481278	0.0	0.0
645328	1.0	5.0
151254	120.0	20.0
645326	10.0	18.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	31.0	106.0
163259	981.0	83.0
645345	85.0	172.0
200403	34.0	2.0
107133508	0.0	0.0
106481239	0.0	2.0
163255	538.0	314.0
106481237	0.0	0.0
106481238	3.0	2.0
728737	7.0	4.0
728732	0.0	5.0
728734	1.0	0.0
126272	169.0	155.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	1798.0	2378.0
106481243	1.0	0.0
107133513	1.0	2.0
106481240	0.0	0.0
106481241	6.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	37.0	36.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	3.0	0.0
106481248	1.0	1.0
106481249	4.0	0.0
107133516	0.0	5.0
728723	140.0	57.0
106481253	0.0	3.0
107133522	5.0	2.0
106481254	8.0	1.0
107133524	13.0	0.0
106481251	0.0	0.0
106481252	0.0	1.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	5.0	3.0
106481255	2.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	10.0	8.0
645348	0.0	1.0
106481250	0.0	0.0
645369	437.0	27.0
645368	0.0	1.0
645367	0.0	2.0
106481217	0.0	0.0
200424	1998.0	2889.0
106481218	6.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	30.0	27.0
645360	0.0	0.0
106481219	2.0	1.0
106481220	42.0	33.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	1002.0	698.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	1.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	5.0	2.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	4.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	12.0	0.0
645387	962.0	442.0
645382	0.0	0.0
645381	74.0	102.0
106481202	0.0	0.0
106481203	1.0	0.0
106481200	12.0	7.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	7.0	0.0
106481207	2.0	1.0
106481204	0.0	0.0
106481205	8.0	3.0
106481208	7.0	0.0
106481209	0.0	0.0
3902	99.0	56.0
3903	2514.0	620.0
106481210	0.0	0.0
3904	6.0	0.0
3906	6.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	9233.0	541.0
106481211	0.0	0.0
3909	11934.0	25626.0
106481212	0.0	0.0
684959	0.0	0.0
151234	119.0	59.0
151230	1480.0	573.0
728798	2.0	1.0
3913	17624.0	19092.0
3914	6520.0	21903.0
3915	34545.0	42909.0
3916	23096.0	12233.0
3918	14923.0	27395.0
3910	17729.0	5121.0
3911	3618.0	6220.0
3912	10473.0	7438.0
728782	27.0	5.0
728780	92.0	9.0
3924	11.0	8.0
3925	5676.0	28543.0
3927	12329.0	32517.0
3929	520.0	9.0
3920	36170.0	20059.0
3921	41041.0	28938.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	1.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	12116.0	1871.0
3937	2500.0	714.0
3938	4.0	4.0
3939	46762.0	41262.0
3930	5996.0	1528.0
100873179	0.0	0.0
3931	482.0	238.0
3932	182.0	54.0
3933	0.0	1.0
3934	1326.0	1.0
100189512	0.0	0.0
105371027	1.0	0.0
100873166	0.0	0.0
100873165	1.0	1.0
100287964	0.0	0.0
100287960	2.0	0.0
100329109	0.0	0.0
100329108	7.0	5.0
3947	3.0	0.0
3948	184.0	201.0
3949	12527.0	11510.0
100873169	1.0	2.0
3940	1.0	2.0
100873168	0.0	0.0
3945	20020.0	1752.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	4.0	8.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	94.0	11.0
3958	32832.0	19603.0
3959	24179.0	33517.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	423.0	716.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	374.0	271.0
3952	19779.0	6.0
3953	18887.0	1200.0
3954	2229.0	3651.0
3955	836.0	9360.0
3956	16495.0	7943.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	8.0	9.0
100873183	0.0	0.0
100873182	1.0	1.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	19.0	11.0
728746	0.0	0.0
728748	0.0	7.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	49.0	240.0
1303	22482.0	26803.0
107133502	0.0	0.0
1302	24.0	9.0
1301	265.0	9983.0
1300	168.0	9334.0
3960	32.0	14.0
3963	17.0	1.0
3964	9790.0	17684.0
1308	14237.0	334.0
3965	2111.0	4737.0
1307	3217.0	2316.0
151295	32.0	36.0
1306	12919.0	8413.0
100189589	9.0	62.0
728774	0.0	0.0
728773	1.0	0.0
3980	1930.0	6082.0
100287932	3794.0	4152.0
3981	2409.0	852.0
728776	10.0	65.0
85508	0.0	0.0
105601840	0.0	1.0
85509	0.0	0.0
1316	61153.0	16473.0
1315	20142.0	26711.0
1314	21523.0	59344.0
1312	2993.0	5978.0
1311	159.0	2115.0
100329135	5.0	2.0
1310	21.0	0.0
574537	0.0	0.0
3972	4.0	3.0
3973	149.0	1.0
3975	0.0	0.0
3976	1543.0	405.0
3977	31159.0	341.0
1318	239.0	66.0
3978	815.0	5214.0
1317	6362.0	5078.0
728763	1.0	0.0
3990	56.0	39.0
645313	21.0	12.0
3991	6706.0	715.0
645312	0.0	0.0
3992	1636.0	12134.0
645311	4.0	1.0
728769	478.0	692.0
1330	0.0	0.0
1327	7964.0	11628.0
1326	4686.0	860.0
1325	23.0	10.0
3982	1.0	1.0
3983	39245.0	11679.0
3984	1299.0	2670.0
3985	5318.0	6221.0
3987	9892.0	5292.0
3988	14584.0	9671.0
1329	2715.0	5281.0
116809	0.0	0.0
100128416	33.0	29.0
1340	6855.0	8152.0
1337	4010.0	6605.0
1336	0.0	0.0
1332	2.0	0.0
1331	0.0	0.0
3993	1069.0	9428.0
100128410	2.0	1.0
3995	2156.0	1518.0
100128412	0.0	0.0
3996	1803.0	2580.0
3998	22035.0	21952.0
1339	1.0	2.0
285440	5463.0	5511.0
285441	1.0	0.0
1352	1300.0	1373.0
1351	3470.0	6796.0
1350	15604.0	12014.0
1349	7635.0	4722.0
1348	0.0	2.0
1347	6098.0	3424.0
1346	1351.0	515.0
1345	7760.0	11435.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	28.0	45.0
1363	26683.0	8346.0
1362	19932.0	5999.0
1361	7.0	3.0
1360	40719.0	13.0
1359	1818.0	149.0
1358	27.0	0.0
1357	107.0	0.0
1356	10838.0	6.0
1355	4948.0	4637.0
1353	4197.0	3330.0
100873215	1.0	1.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	6.0	2.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	80.0	64.0
285464	1231.0	950.0
100873200	0.0	0.0
777774	0.0	0.0
1374	7703.0	10799.0
1373	544.0	223.0
1371	1425.0	1486.0
1370	20.0	14.0
1369	0.0	0.0
1368	5507.0	710.0
100873209	1.0	0.0
1366	3732.0	8560.0
1365	1090.0	1288.0
1364	12503.0	7415.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	6.0	2.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	9.0	19.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	10039.0	6296.0
116843	3486.0	685.0
1384	2293.0	29142.0
116842	89.0	163.0
1382	7301.0	25159.0
116844	752.0	47.0
1381	458.0	39.0
1380	993.0	3.0
440176	2.0	6.0
440184	13.0	0.0
1379	11.0	3.0
1378	684.0	15.0
1376	1631.0	3683.0
1375	41.0	139.0
128821	11.0	1.0
100873237	0.0	0.0
128822	251.0	22.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	11.0	17.0
100873239	2.0	0.0
100873222	0.0	1.0
100873221	1.0	2.0
285401	0.0	2.0
100873220	0.0	2.0
128820	0.0	0.0
116832	508.0	1454.0
1396	88.0	869.0
1395	53.0	1.0
1394	25.0	31.0
1393	198.0	11.0
1392	0.0	0.0
285407	20.0	25.0
116835	820.0	430.0
1390	3456.0	842.0
1389	16640.0	9269.0
1388	4716.0	13801.0
1387	10134.0	11174.0
116841	1633.0	6101.0
1386	8152.0	6979.0
116840	1985.0	3441.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	2.0	28.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	1.0	0.0
116828	221.0	36.0
100873255	0.0	0.0
100873254	9.0	2.0
100873253	1.0	0.0
285412	7.0	1.0
100873252	1.0	0.0
100287898	156.0	114.0
100287895	2.0	0.0
285419	116.0	2.0
1399	9583.0	8351.0
1398	13090.0	6193.0
1397	5245.0	3016.0
100873259	0.0	4.0
100873258	1.0	0.0
100873257	0.0	0.0
100873256	0.0	1.0
100873240	1.0	3.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	1.0	1.0
100287887	267.0	227.0
285429	13.0	37.0
100287880	0.0	0.0
440193	2015.0	4256.0
100873248	0.0	0.0
100873247	3.0	0.0
100873246	0.0	0.0
100873245	2.0	0.0
100873249	0.0	0.0
128872	1.0	0.0
10130	6769.0	9359.0
153830	12620.0	1235.0
645280	3.0	19.0
440138	1325.0	719.0
440132	13.0	0.0
440142	0.0	3.0
10139	517.0	1427.0
126208	494.0	874.0
126206	104.0	885.0
126205	30.0	263.0
107133497	5.0	11.0
126204	44.0	26.0
107133499	0.0	0.0
128866	9652.0	23141.0
10131	2158.0	4355.0
10134	12202.0	10983.0
107133494	0.0	3.0
10133	8584.0	4798.0
128869	1715.0	2404.0
10136	0.0	0.0
10135	26118.0	4659.0
100128493	0.0	0.0
103021294	19.0	21.0
10138	2110.0	1219.0
100128496	0.0	0.0
10137	14338.0	10158.0
128861	0.0	0.0
128862	0.0	0.0
10141	18.0	3.0
10140	11194.0	15805.0
128864	11.0	40.0
440125	0.0	2.0
440131	2.0	1.0
10143	763.0	6.0
128854	701.0	1051.0
10142	11528.0	34157.0
10144	8597.0	1072.0
10147	3960.0	5104.0
100128483	1.0	1.0
10146	22307.0	13510.0
128859	0.0	124.0
10149	766.0	379.0
10148	110.0	38.0
128853	159.0	13.0
440159	0.0	0.0
10117	34.0	0.0
440163	0.0	0.0
10110	498.0	13.0
10112	137.0	2893.0
10111	8927.0	8813.0
10114	32848.0	9981.0
10113	3899.0	6077.0
128848	0.0	0.0
10116	17012.0	13142.0
165829	100.0	113.0
100128469	24.0	21.0
153842	1.0	1.0
440145	2257.0	1455.0
10129	8329.0	2777.0
440153	0.0	0.0
10128	19810.0	15563.0
100033799	0.0	0.0
107133486	1.0	2.0
10121	8187.0	8934.0
100128465	1.0	0.0
10120	2415.0	3961.0
10123	13354.0	1075.0
138234	0.0	2.0
10125	694.0	3038.0
10124	7176.0	833.0
10127	2698.0	3553.0
10126	811.0	2527.0
100128462	0.0	9.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	102.0	156.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	1.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	1.0	2.0
106481182	0.0	2.0
285489	53.0	1341.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	6.0	1.0
10107	0.0	1.0
10106	27471.0	14405.0
106481199	0.0	1.0
10109	18211.0	16794.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	1.0
106481190	1.0	0.0
106481191	0.0	0.0
10101	591.0	1612.0
10100	3227.0	240.0
10103	743.0	18333.0
106481194	0.0	0.0
10102	1220.0	2102.0
106481195	0.0	0.0
10105	5085.0	4209.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	478.0	1913.0
440119	329.0	1056.0
126235	1.0	2.0
126231	340.0	292.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	10.0
442775	109.0	117.0
106481164	1.0	1.0
106481169	0.0	0.0
442777	114.0	69.0
106481167	4.0	5.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	2.0	1.0
100128427	2.0	0.0
440107	20.0	14.0
440104	1410.0	1864.0
106481176	0.0	2.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	5.0	2.0
128876	1.0	0.0
100128420	11.0	2.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	1.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	10.0	1.0
10090	3053.0	335.0
10093	4504.0	6796.0
10092	19728.0	14523.0
10095	2115.0	4804.0
645204	2.0	0.0
10094	15106.0	17104.0
645203	5.0	7.0
10097	33167.0	22766.0
10096	25269.0	19326.0
645201	1.0	1.0
163115	191.0	96.0
200504	0.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	14.0	139.0
106481143	0.0	0.0
114194	0.0	0.0
138162	181.0	437.0
106481144	0.0	0.0
114195	13.0	5.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	27.0	40.0
106481145	0.0	1.0
151126	724.0	96.0
106481146	0.0	0.0
10099	18082.0	8000.0
10098	2717.0	664.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	827.0	727.0
106481149	0.0	1.0
106481154	1.0	0.0
106481155	0.0	0.0
114184	1.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
