id	ab574ed8-1dcc-437e-9471-7caa4b7fc4a6	e9cbd268-573f-41fc-9f17-d25e1d1c9759
85457	1983.0	1312.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	31.0	75.0
442913	0.0	0.0
85452	3.0	54.0
442914	0.0	0.0
50	5831.0	2675.0
85453	1662.0	619.0
442915	0.0	0.0
85450	2654.0	1657.0
51	6900.0	1964.0
442916	0.0	0.0
85451	1482.0	862.0
52	2067.0	1524.0
442917	0.0	0.0
53	2899.0	2008.0
442918	0.0	0.0
54	6228.0	4203.0
442919	0.0	0.0
55	104.0	148.0
442909	1.0	5.0
56	0.0	5.0
58	15.0	135.0
59	16363.0	47444.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	17.0	14.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	342.0	167.0
106481350	1.0	0.0
106481351	2.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	20.0	0.0
106481354	1.0	1.0
85446	168.0	126.0
442900	0.0	0.0
106481355	0.0	0.0
85443	16.0	134.0
442901	0.0	0.0
85444	859.0	831.0
442902	0.0	0.0
60	191351.0	251954.0
85441	1780.0	1324.0
442903	4.0	0.0
85442	9.0	536.0
442904	0.0	0.0
442905	0.0	0.0
62	31.0	27.0
85440	3489.0	1514.0
442907	1.0	0.0
442908	0.0	0.0
66	1.0	0.0
67	5.0	6.0
68	10.0	10.0
344595	245.0	300.0
69	8.0	8.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	3.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	64.0	52.0
106481321	1.0	0.0
85479	27.0	19.0
106481322	0.0	0.0
85476	2796.0	1993.0
85477	341.0	197.0
70	93.0	1.0
85474	18.0	51.0
71	79633.0	170344.0
72	1725.0	413.0
73	12.0	9.0
74	1.0	0.0
75	11.0	25.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3750.0	2905.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	1104.0	1244.0
81	25007.0	17367.0
85463	1283.0	300.0
82	6.0	7.0
85464	3641.0	925.0
83	12.0	3.0
85461	3215.0	2392.0
85462	525.0	372.0
86	1532.0	2471.0
87	14736.0	25885.0
85460	1852.0	1471.0
88	30.0	13.0
89	25.0	10.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3434.0	3093.0
106481300	0.0	0.0
91	2210.0	1811.0
92	923.0	1415.0
93	685.0	335.0
94	5915.0	1725.0
95	129.0	117.0
97	191.0	289.0
98	709.0	407.0
344561	0.0	0.0
728661	2339.0	1368.0
728664	1.0	1.0
106481305	0.0	0.0
261734	730.0	554.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	23.0	61.0
106481309	11.0	4.0
246119	0.0	0.0
106481307	0.0	0.0
261735	2.0	0.0
106481308	0.0	0.0
3804	10.0	1.0
3805	9.0	10.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	1.0	1.0
3809	3.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1371.0	472.0
3800	93.0	320.0
3801	2834.0	1310.0
3802	3.0	2.0
728695	0.0	0.0
285735	0.0	0.0
261726	1701.0	1785.0
728698	10.0	3.0
3814	3.0	8.0
3815	1619.0	427.0
3816	24.0	19.0
261729	2242.0	558.0
3817	1.0	5.0
3818	8.0	5.0
222166	20194.0	770.0
3811	13.0	4.0
3812	1.0	3.0
285740	2.0	1.0
285741	54.0	32.0
728689	20.0	14.0
3827	0.0	1.0
246100	0.0	0.0
3820	78.0	52.0
3821	8.0	11.0
3822	3.0	3.0
3823	1.0	0.0
3824	187.0	92.0
645402	0.0	0.0
403313	471.0	549.0
403314	0.0	0.0
728637	3.0	2.0
728638	5.0	38.0
728633	0.0	0.0
728632	9.0	6.0
728635	9.0	14.0
3836	3611.0	2814.0
222183	194.0	210.0
3837	9842.0	8073.0
3838	1975.0	4069.0
3839	3741.0	2664.0
728629	0.0	1.0
403304	0.0	0.0
403305	0.0	0.0
3831	2355.0	1209.0
3832	197.0	854.0
3833	114.0	435.0
3834	195.0	16.0
3835	706.0	3416.0
728620	1.0	2.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	126.0	178.0
3848	20.0	9.0
3849	1.0	3.0
222171	62.0	682.0
728619	2.0	0.0
3840	6596.0	4824.0
3841	635.0	304.0
3842	7228.0	4461.0
3843	11657.0	5096.0
3844	0.0	0.0
3845	2326.0	1954.0
3846	3.0	20.0
645423	0.0	0.0
3860	0.0	2.0
246126	1.0	0.0
728658	871.0	1271.0
728655	2.0	1.0
728657	1.0	1.0
728656	0.0	2.0
3858	605.0	979.0
3859	3.0	1.0
246135	7.0	1.0
3850	0.0	2.0
3851	1.0	1.0
3852	61.0	76.0
645414	0.0	0.0
3853	6.0	12.0
3854	2.0	18.0
3855	532.0	11377.0
3856	345.0	17869.0
3857	0.0	1.0
728640	0.0	0.0
645431	12.0	17.0
728642	290.0	182.0
728641	53.0	3.0
645434	44.0	3.0
645432	6.0	9.0
285704	523.0	512.0
728643	0.0	1.0
222194	1207.0	1057.0
285708	0.0	0.0
1204	0.0	0.0
1203	918.0	589.0
1201	655.0	1358.0
1200	17391.0	8411.0
3861	21.0	30.0
645426	7.0	8.0
645425	0.0	0.0
1209	5903.0	3744.0
3866	1.0	289.0
1208	0.0	2.0
1207	1958.0	2837.0
3868	56.0	18.0
285311	0.0	0.0
3880	23.0	13147.0
3881	0.0	5.0
285313	1737.0	121.0
100128537	350.0	1271.0
3882	0.0	8.0
100128536	0.0	1.0
285314	1.0	0.0
285315	177.0	101.0
1215	220.0	3.0
100141515	2.0	2.0
1213	30768.0	28688.0
1212	3099.0	2324.0
1211	4346.0	3330.0
3872	11.0	97.0
3875	240.0	21252.0
3876	0.0	6.0
3879	0.0	1.0
3890	0.0	0.0
3891	3.0	1.0
3892	5.0	32.0
100128525	5.0	0.0
285326	0.0	0.0
1230	2669.0	709.0
285329	12.0	2.0
440097	64.0	2.0
440093	22.0	6.0
3883	0.0	2.0
3884	0.0	2.0
3885	0.0	0.0
3886	0.0	2.0
100128521	0.0	0.0
3887	1.0	20.0
3888	0.0	0.0
100631239	0.0	0.0
3889	0.0	2.0
100128516	61.0	23.0
285331	704.0	417.0
100128512	0.0	0.0
285335	5.0	3.0
100128514	0.0	0.0
1241	405.0	193.0
1240	6686.0	948.0
1238	1212.0	46.0
1237	2.0	37.0
1236	98.0	61.0
1235	1.0	3.0
1234	309.0	426.0
1233	35.0	59.0
1232	12.0	15.0
3895	14210.0	11596.0
100128511	2.0	40.0
100631247	0.0	2.0
3897	526.0	127.0
100631248	0.0	0.0
3898	5.0	1311.0
100631249	0.0	0.0
3899	1324.0	1143.0
100128505	2.0	0.0
100631250	0.0	0.0
285343	1153.0	615.0
100631251	0.0	88.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	126.0	52.0
100631254	4.0	1.0
100128503	0.0	0.0
285349	167.0	147.0
574501	0.0	1.0
574502	0.0	0.0
1244	298.0	238.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	2636.0	1332.0
1263	1314.0	822.0
1262	5.0	10.0
116966	94.0	9.0
100887755	0.0	1.0
1261	43.0	10.0
100887754	1.0	0.0
1260	0.0	0.0
116969	6.0	25.0
1259	173.0	10.0
1258	0.0	1.0
440061	0.0	0.0
100887750	31.0	19.0
100887746	1.0	0.0
100887744	1.0	1.0
1272	75.0	3763.0
1271	2851.0	5.0
100887749	37.0	27.0
1270	25.0	17.0
100887748	0.0	0.0
440044	11.0	8.0
1269	3.0	5.0
440051	0.0	1.0
1268	826.0	2.0
440050	0.0	5.0
1267	4646.0	3724.0
1266	11893.0	16199.0
100887740	0.0	0.0
1265	3993.0	12665.0
1286	58.0	132.0
1285	8.0	63.0
1284	69282.0	60012.0
1282	72723.0	76443.0
1281	167328.0	867866.0
1280	1.0	7.0
440078	70.0	71.0
440077	0.0	0.0
440087	16.0	12.0
1278	146239.0	1133754.0
1277	106994.0	1425808.0
440081	62.0	76.0
116938	0.0	0.0
1297	11.0	0.0
116931	55.0	78.0
1296	3058.0	16999.0
1295	6281.0	31582.0
116933	0.0	77.0
1294	76.0	982.0
1293	91827.0	203504.0
116935	38.0	32.0
1292	104029.0	113263.0
440068	0.0	2.0
1291	72265.0	106474.0
116937	8.0	1.0
440067	0.0	7.0
1290	19337.0	118342.0
440073	274.0	47.0
440072	4.0	4.0
1289	16707.0	80383.0
1288	167.0	376.0
1287	369.0	2237.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	6100.0	2332.0
440021	0.0	0.0
442673	1.0	1.0
10018	1051.0	1461.0
126328	1104.0	1930.0
442676	0.0	0.0
126326	679.0	486.0
1299	47.0	390.0
1298	119.0	357.0
10011	883.0	940.0
10010	2227.0	1795.0
10013	3005.0	2037.0
128989	1603.0	847.0
10015	11229.0	5525.0
10014	4495.0	1982.0
10017	9.0	45.0
10016	2712.0	3171.0
10020	2823.0	943.0
114335	0.0	0.0
114336	0.0	0.0
126321	1809.0	2049.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	3.0
10021	0.0	3.0
10024	41.0	343.0
128977	2261.0	602.0
103021165	0.0	0.0
10023	382.0	132.0
103021164	1.0	7.0
10026	1934.0	1547.0
10025	2416.0	1876.0
116986	261.0	309.0
116985	8566.0	2793.0
116988	3113.0	2921.0
116987	3238.0	450.0
114327	750.0	1403.0
440043	0.0	0.0
126308	3819.0	2663.0
440041	0.0	0.0
126306	2.0	36.0
151306	797.0	29.0
100128590	2.0	9.0
100128596	0.0	0.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	22.0	12.0
440026	716.0	944.0
440023	0.0	0.0
10008	753.0	462.0
10007	2403.0	2628.0
10009	1633.0	1288.0
116984	591.0	223.0
116983	1776.0	1123.0
151313	321.0	213.0
10000	5144.0	2354.0
128954	0.0	0.0
10002	4.0	24.0
10001	626.0	1187.0
10004	286.0	204.0
10003	266.0	48.0
10006	3653.0	2323.0
10005	593.0	1023.0
126370	0.0	0.0
285352	58.0	69.0
100128579	0.0	0.0
285359	12.0	63.0
126375	559.0	193.0
126374	1724.0	544.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2352.0	1962.0
285367	924.0	749.0
285368	129.0	139.0
100128569	87.0	38.0
126364	1165.0	331.0
100128560	8.0	22.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	0.0	1.0
344191	0.0	0.0
126353	2.0	546.0
751071	128.0	173.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	4.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	3.0	11.0
106481282	0.0	0.0
285381	2017.0	1032.0
106481283	0.0	0.0
285382	411.0	149.0
106481280	1.0	0.0
165918	1694.0	1198.0
106481281	0.0	0.0
165904	4.0	47.0
285386	896.0	252.0
138307	2.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	2.0	2.0
106481290	0.0	1.0
100128541	1.0	0.0
138311	348.0	194.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	47.0	2.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	35.0
126299	749.0	845.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1087.0	655.0
728710	0.0	0.0
126295	141.0	189.0
728712	0.0	0.0
106481264	0.0	1.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	167.0	499.0
645318	0.0	0.0
645317	24.0	16.0
151242	10.0	100.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	26966.0	18229.0
100287908	0.0	0.0
645332	107.0	206.0
126282	770.0	1336.0
100287902	9.0	8.0
163227	323.0	790.0
100287900	0.0	0.0
163223	123.0	73.0
106481275	0.0	1.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	55.0	19.0
106481278	0.0	0.0
645328	0.0	35.0
151254	32.0	18.0
645326	3.0	5.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	1.0	30.0
163259	252.0	143.0
645345	46.0	57.0
200403	12.0	12.0
107133508	0.0	0.0
106481239	1.0	0.0
163255	120.0	60.0
106481237	0.0	0.0
106481238	2.0	1.0
728737	3.0	0.0
728732	2.0	3.0
728734	3.0	1.0
126272	107.0	55.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1040.0	887.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	47.0	29.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	3.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	3.0	4.0
728723	316.0	29.0
106481253	0.0	1.0
107133522	11.0	3.0
106481254	3.0	0.0
107133524	4.0	0.0
106481251	0.0	0.0
106481252	0.0	1.0
106481257	1.0	0.0
106481258	0.0	0.0
126259	5.0	4.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	3.0	5.0
151276	2.0	6.0
645348	0.0	0.0
106481250	0.0	0.0
645369	16.0	50.0
645368	0.0	0.0
645367	1.0	1.0
106481217	0.0	0.0
200424	1067.0	1178.0
106481218	0.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	8.0	23.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	1.0	6.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	427.0	228.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	0.0
645387	219.0	426.0
645382	0.0	0.0
645381	70.0	20.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	1.0
106481201	0.0	0.0
645398	1.0	0.0
106481206	1.0	1.0
106481207	0.0	0.0
106481204	0.0	0.0
106481205	5.0	1.0
106481208	5.0	3.0
106481209	0.0	0.0
3902	47.0	135.0
3903	4285.0	1227.0
106481210	0.0	0.0
3904	6.0	11.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	13460.0	2088.0
106481211	0.0	0.0
3909	2297.0	440.0
106481212	0.0	0.0
684959	0.0	0.0
151234	0.0	35.0
151230	343.0	399.0
728798	0.0	0.0
3913	40019.0	16830.0
3914	2346.0	870.0
3915	48389.0	19090.0
3916	22711.0	19135.0
3918	318.0	1169.0
3910	38258.0	15809.0
3911	6457.0	2850.0
3912	11972.0	23250.0
728782	7.0	3.0
728780	13.0	16.0
3924	6.0	1.0
3925	2937.0	3905.0
3927	18922.0	13338.0
3929	376.0	181.0
3920	9768.0	9566.0
3921	8890.0	13492.0
3923	1.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	13262.0	3943.0
3937	2126.0	1265.0
3938	2.0	20.0
3939	31099.0	29500.0
3930	2986.0	1676.0
100873179	0.0	0.0
3931	550.0	207.0
3932	128.0	184.0
3933	0.0	6.0
3934	1.0	54.0
100189512	0.0	0.0
105371027	1.0	0.0
100873166	0.0	0.0
100873165	2.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	4.0	1.0
3947	4.0	0.0
3948	5.0	2.0
3949	1816.0	1282.0
100873169	0.0	0.0
3940	1.0	0.0
100873168	0.0	0.0
3945	18672.0	4940.0
100873196	0.0	0.0
100631260	1.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	0.0	1.0
100873197	0.0	0.0
728758	6.0	9.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	60.0	21.0
3958	17077.0	8301.0
3959	42497.0	48312.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	197.0	219.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	418.0	257.0
3952	32631.0	2.0
3953	7473.0	333.0
3954	2607.0	2432.0
3955	1693.0	1085.0
3956	46508.0	27750.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	6.0	8.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	13.0	2.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	55.0	382.0
1303	33168.0	150792.0
107133502	0.0	0.0
1302	62.0	36.0
1301	105.0	104858.0
1300	9.0	44560.0
3960	29.0	16.0
3963	0.0	5.0
3964	4688.0	2304.0
1308	16.0	53.0
3965	3067.0	2508.0
1307	6453.0	12967.0
151295	23.0	34.0
1306	18330.0	10783.0
100189589	1.0	4.0
728774	0.0	1.0
728773	0.0	1.0
3980	891.0	939.0
100287932	1777.0	2088.0
3981	925.0	383.0
728776	8.0	34.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	25445.0	6496.0
1315	6930.0	5694.0
1314	16157.0	15062.0
1312	4312.0	3645.0
1311	1213.0	13940.0
100329135	1.0	4.0
1310	1.0	1.0
574537	0.0	0.0
3972	0.0	3.0
3973	337.0	0.0
3975	0.0	30.0
3976	248.0	84.0
3977	10385.0	575.0
1318	368.0	105.0
3978	401.0	1000.0
1317	2568.0	1865.0
728763	5.0	9.0
3990	56.0	46.0
645313	4.0	2.0
3991	70264.0	72.0
645312	0.0	0.0
3992	1226.0	808.0
645311	0.0	0.0
728769	275.0	191.0
1330	0.0	1.0
1327	7842.0	11515.0
1326	1069.0	256.0
1325	4.0	7.0
3982	2.0	0.0
3983	32448.0	2523.0
3984	1470.0	2763.0
3985	1507.0	1355.0
3987	6003.0	3343.0
3988	16676.0	4331.0
1329	2879.0	2748.0
116809	0.0	1.0
100128416	15.0	11.0
1340	4429.0	5115.0
1337	2609.0	5242.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	296.0	2407.0
100128410	0.0	0.0
3995	5737.0	903.0
100128412	0.0	0.0
3996	1681.0	876.0
3998	6423.0	7147.0
1339	2.0	1.0
285440	1686.0	680.0
285441	0.0	0.0
1352	645.0	447.0
1351	2833.0	4659.0
1350	4979.0	8938.0
1349	2463.0	4897.0
1348	1.0	1.0
1347	2586.0	4036.0
1346	2244.0	482.0
1345	2985.0	12243.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	4.0	6.0
1363	12102.0	5999.0
1362	9657.0	4103.0
1361	1.0	4.0
1360	57.0	53.0
1359	1074.0	383.0
1358	32.0	2.0
1357	153.0	0.0
1356	806.0	1251.0
1355	2005.0	1610.0
1353	1441.0	834.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	111.0	25.0
285464	483.0	318.0
100873200	0.0	0.0
777774	0.0	0.0
1374	6584.0	3180.0
1373	347.0	126.0
1371	702.0	681.0
1370	13.0	26.0
1369	0.0	0.0
1368	15703.0	1208.0
100873209	0.0	0.0
1366	145.0	1880.0
1365	0.0	1253.0
1364	256.0	2934.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	5.0	6.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	10.0	4.0
100873205	1.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3328.0	1976.0
116843	1100.0	368.0
1384	4062.0	6445.0
116842	50.0	49.0
1382	1752.0	2551.0
116844	107.0	4214.0
1381	11.0	23.0
1380	2.0	1.0
440176	1.0	3.0
440184	2.0	0.0
1379	4.0	1.0
1378	647.0	30.0
1376	1066.0	886.0
1375	71.0	55.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	1.0	0.0
100873234	0.0	0.0
128826	1.0	0.0
102800310	12.0	73.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	5.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	144.0	349.0
1396	558.0	1190.0
1395	125.0	138.0
1394	16.0	19.0
1393	311.0	24.0
1392	0.0	0.0
285407	10.0	12.0
116835	2323.0	722.0
1390	1207.0	722.0
1389	8381.0	3110.0
1388	3272.0	3524.0
1387	7811.0	5122.0
116841	852.0	1132.0
1386	2961.0	2479.0
116840	1427.0	1094.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	1.0
100873250	0.0	0.0
116828	112.0	56.0
100873255	0.0	0.0
100873254	4.0	6.0
100873253	0.0	0.0
285412	0.0	0.0
100873252	0.0	0.0
100287898	12.0	12.0
100287895	0.0	0.0
285419	81.0	6.0
1399	4667.0	3235.0
1398	7212.0	3115.0
1397	6223.0	10803.0
100873259	1.0	1.0
100873258	0.0	1.0
100873257	1.0	1.0
100873256	0.0	0.0
100873240	1.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	50.0	120.0
285429	13.0	12.0
100287880	0.0	0.0
440193	1091.0	2219.0
100873248	0.0	0.0
100873247	3.0	1.0
100873246	0.0	0.0
100873245	1.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	6767.0	4703.0
153830	4192.0	2446.0
645280	0.0	1.0
440138	580.0	314.0
440132	15.0	0.0
440142	2.0	1.0
10139	1547.0	1472.0
126208	624.0	1131.0
126206	0.0	0.0
126205	0.0	0.0
107133497	0.0	0.0
126204	0.0	2.0
107133499	0.0	0.0
128866	6035.0	5972.0
10131	1846.0	3124.0
10134	14135.0	10831.0
107133494	0.0	0.0
10133	12377.0	4294.0
128869	818.0	1067.0
10136	0.0	0.0
10135	5323.0	3807.0
100128493	0.0	0.0
103021294	19.0	14.0
10138	651.0	518.0
100128496	0.0	0.0
10137	3451.0	2722.0
128861	0.0	0.0
128862	0.0	0.0
10141	3.0	32.0
10140	2140.0	3459.0
128864	6.0	3.0
440125	1.0	2.0
440131	0.0	2.0
10143	0.0	606.0
128854	219.0	324.0
10142	4546.0	2680.0
10144	6855.0	544.0
10147	2504.0	2012.0
100128483	0.0	0.0
10146	7684.0	7541.0
128859	0.0	0.0
10149	1427.0	94.0
10148	122.0	62.0
128853	54.0	91.0
440159	0.0	0.0
10117	7.0	2.0
440163	6.0	1.0
10110	939.0	76.0
10112	88.0	741.0
10111	4261.0	3124.0
10114	15669.0	3220.0
10113	3679.0	2447.0
128848	0.0	0.0
10116	5137.0	4744.0
165829	28.0	58.0
100128469	3.0	10.0
153842	0.0	1.0
440145	543.0	721.0
10129	4604.0	1693.0
440153	0.0	0.0
10128	6466.0	6866.0
100033799	0.0	0.0
107133486	2.0	9.0
10121	8118.0	6402.0
100128465	0.0	0.0
10120	3429.0	1417.0
10123	3341.0	4517.0
138234	1.0	1.0
10125	134.0	183.0
10124	1215.0	312.0
10127	1432.0	2230.0
10126	542.0	688.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	1.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	24.0	21.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	0.0	0.0
285489	6.0	34.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	2.0	1.0
10107	0.0	1.0
10106	22878.0	7983.0
106481199	0.0	0.0
10109	12904.0	12940.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1391.0	2207.0
10100	630.0	325.0
10103	148.0	6804.0
106481194	0.0	0.0
10102	667.0	1668.0
106481195	1.0	0.0
10105	1046.0	5614.0
285492	0.0	2.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	181.0	62.0
440119	154.0	61.0
126235	1.0	2.0
126231	157.0	42.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	98.0	46.0
106481164	0.0	0.0
106481169	0.0	1.0
442777	48.0	69.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	0.0	14.0
440104	1317.0	1058.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	1.0	0.0
128876	0.0	3.0
100128420	14.0	9.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	18.0	3.0
10090	1541.0	553.0
10093	4185.0	4268.0
10092	7901.0	9210.0
10095	6854.0	5882.0
645204	2.0	1.0
10094	6151.0	12279.0
645203	5.0	2.0
10097	16124.0	13242.0
10096	9535.0	10901.0
645201	0.0	0.0
163115	185.0	62.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	3.0	18.0
106481143	0.0	0.0
114194	0.0	0.0
138162	54.0	273.0
106481144	0.0	0.0
114195	50.0	3.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	7.0	8.0
106481145	0.0	0.0
151126	244.0	170.0
106481146	0.0	0.0
10099	18897.0	5243.0
10098	141.0	735.0
114190	0.0	1.0
106481140	0.0	0.0
114192	0.0	0.0
645212	316.0	306.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	13.0	5.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	132.0	27.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	5.0	54.0
415116	2903.0	1754.0
645207	1.0	0.0
645206	15.0	11.0
442707	0.0	1.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	7.0	4.0
114182	0.0	2.0
10071	75.0	14.0
645220	0.0	0.0
728851	7.0	25.0
10073	640.0	765.0
405754	104.0	9.0
405753	8.0	0.0
