id	450cbf36-7dab-46a4-b6b5-d6b99d51083f	2d721010-840f-4ca7-b41c-6792385b410d
101927171	0.0	0.0
92806	309.0	403.0
65220	3349.0	2654.0
92840	1650.0	420.0
7541	1542.0	1418.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	3886.0	4478.0
7542	333.0	215.0
101927176	0.0	0.0
100422833	0.0	0.0
7545	6.0	0.0
100422834	0.0	0.0
7544	0.0	0.0
100422835	0.0	0.0
102723647	20.0	17.0
653720	108.0	1.0
100422837	0.0	0.0
80856	4459.0	4171.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	1.0	2.0
79870	777.0	27.0
571	2097.0	2360.0
572	1137.0	756.0
79872	1831.0	2744.0
573	3488.0	3866.0
79871	1387.0	3202.0
79874	519.0	1482.0
102723641	74.0	21.0
575	183.0	110.0
79873	293.0	418.0
79876	2127.0	2831.0
576	687.0	722.0
340706	271.0	220.0
577	89.0	0.0
79875	4298.0	5070.0
80864	62.0	60.0
578	487.0	2334.0
80863	180.0	101.0
579	1.0	58.0
79877	2647.0	1547.0
80862	487.0	346.0
7536	10286.0	9320.0
79879	122.0	354.0
7535	89.0	168.0
7538	33881.0	4847.0
7539	269.0	563.0
7552	987.0	382.0
101927186	0.0	0.0
100422841	1.0	0.0
7551	1697.0	3526.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	477.0	687.0
7553	945.0	1298.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	559.0	346.0
7555	21133.0	18035.0
100422846	1.0	1.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	2.0
580	222.0	1824.0
581	715.0	1315.0
582	131.0	98.0
583	2927.0	1452.0
79861	23.0	157.0
79863	1059.0	582.0
585	1194.0	1501.0
100652899	0.0	0.0
586	545.0	1137.0
79862	336.0	739.0
102723631	0.0	0.0
587	1797.0	2233.0
79865	0.0	20.0
80854	13921.0	11701.0
80853	2996.0	1893.0
79864	1163.0	630.0
80852	123.0	13.0
79867	1242.0	1329.0
254312	6.0	0.0
79866	181.0	509.0
80851	1821.0	4626.0
79869	4781.0	3507.0
7547	0.0	2.0
7546	0.0	67.0
79868	1444.0	2316.0
7549	398.0	529.0
256979	1.0	0.0
101927193	14.0	0.0
7561	745.0	620.0
7562	631.0	889.0
7565	401.0	321.0
101927111	83.0	43.0
7564	632.0	1109.0
7567	241.0	145.0
7566	525.0	577.0
101927112	0.0	0.0
101927117	20.0	1.0
590	249.0	24.0
339822	5.0	2.0
593	325.0	298.0
594	3127.0	1807.0
595	4962.0	27505.0
596	6774.0	6460.0
597	22.0	118.0
598	3078.0	5163.0
599	6597.0	3834.0
7559	2118.0	2402.0
7572	7866.0	15494.0
7571	64.0	33.0
7574	552.0	502.0
101929780	69.0	105.0
7576	887.0	2211.0
7577	3.0	1.0
101927126	148.0	280.0
101927125	1.0	0.0
101927129	0.0	0.0
7570	1576.0	1719.0
339804	324.0	126.0
7569	533.0	726.0
7568	34.0	62.0
101978719	0.0	1.0
7582	2403.0	2792.0
7584	286.0	895.0
7587	1804.0	2719.0
7586	9181.0	18834.0
7589	361.0	571.0
101927134	1.0	0.0
7581	3478.0	5954.0
7580	1580.0	2234.0
100652988	212.0	87.0
7579	222.0	578.0
7594	1307.0	1944.0
7593	779.0	1167.0
7596	993.0	1123.0
7597	878.0	550.0
101927149	0.0	0.0
7592	965.0	1382.0
100652974	0.0	0.0
254359	937.0	926.0
100133005	5.0	1.0
101929730	21.0	6.0
101929736	18.0	14.0
55803	421.0	677.0
55802	3272.0	1771.0
55801	2.0	1.0
55800	135.0	29.0
55806	1298.0	400.0
100420113	1.0	0.0
55805	139.0	199.0
55809	828.0	3399.0
55808	87.0	111.0
100652909	0.0	0.0
101929746	10.0	4.0
101929743	41.0	2.0
100133024	7.0	2.0
55810	2768.0	2804.0
55814	3684.0	5394.0
55813	1689.0	1918.0
55812	750.0	605.0
100652918	0.0	0.0
55811	11.0	37.0
55818	3750.0	3400.0
55816	235.0	92.0
55815	70.0	32.0
55819	9680.0	3335.0
254394	956.0	2598.0
100419149	0.0	0.0
100133036	1.0	1.0
55821	1.0	0.0
101930749	0.0	0.0
100133037	1.0	0.0
100133038	8.0	3.0
55825	3812.0	457.0
101930745	0.0	0.0
55824	365.0	668.0
101930746	0.0	0.0
55823	4103.0	1633.0
101930747	0.0	0.0
55829	1770.0	3124.0
55827	5030.0	9395.0
101930744	0.0	0.0
100420143	0.0	0.0
101929760	12.0	36.0
101927102	5.0	5.0
101927101	2.0	0.0
101929768	9.0	3.0
101929765	1.0	2.0
100133040	0.0	0.0
100419158	2.0	0.0
101929769	5.0	9.0
100133044	1.0	1.0
55832	7606.0	15154.0
254398	0.0	0.0
55831	7625.0	4819.0
55830	2348.0	2019.0
55835	611.0	1075.0
100652939	25087.0	2555.0
100420149	0.0	0.0
55833	2113.0	3848.0
55839	163.0	536.0
55837	2164.0	2331.0
90167	4.0	3.0
677679	0.0	0.0
90161	126.0	52.0
134637	260.0	251.0
388701	5.0	1.0
100420159	5.0	5.0
100420158	0.0	0.0
388707	10.0	14.0
100420155	1.0	0.0
677681	0.0	1.0
100419178	1.0	1.0
43847	21.0	0.0
101929701	0.0	0.0
43849	1.0	0.0
28227	337.0	339.0
122631	0.0	0.0
90187	135.0	4.0
100419187	0.0	0.0
100419185	18.0	5.0
101929716	4.0	3.0
122622	1040.0	292.0
388722	54.0	90.0
100420178	0.0	0.0
132001	453.0	575.0
388714	10.0	0.0
122618	165.0	302.0
388719	0.0	1.0
122616	456.0	1141.0
100420190	1.0	0.0
100037280	4.0	7.0
388743	387.0	699.0
768097	0.0	1.0
768096	37.0	1.0
90199	7.0	0.0
90193	9.0	3.0
90196	2158.0	1784.0
100505591	0.0	0.0
100505592	18.0	27.0
388730	132.0	135.0
768086	0.0	0.0
119032	2269.0	3136.0
122665	0.0	0.0
388762	2.0	0.0
122664	18.0	2.0
388761	0.0	1.0
104413892	0.0	0.0
104413890	0.0	0.0
104413891	0.0	0.0
388753	430.0	1102.0
122651	0.0	0.0
119016	82.0	86.0
388759	32.0	34.0
90321	1324.0	2087.0
90324	1973.0	3591.0
100270916	0.0	0.0
100270917	0.0	0.0
100270918	3.0	0.0
100270919	0.0	0.0
100270912	2.0	1.0
124790	147.0	106.0
100270913	0.0	0.0
100270914	1.0	0.0
100270915	0.0	0.0
388428	2.0	1.0
100270920	4.0	1.0
641638	2578.0	1860.0
401967	3.0	4.0
100270921	0.0	1.0
100270922	0.0	0.0
148753	1.0	4.0
148756	1.0	0.0
92979	483.0	898.0
90316	0.0	0.0
340485	798.0	385.0
134121	59.0	95.0
90317	840.0	807.0
653619	0.0	0.0
161725	281.0	63.0
340481	1233.0	3055.0
100270909	2.0	0.0
92973	321.0	245.0
90313	1789.0	740.0
100270905	0.0	0.0
124783	8.0	8.0
100270906	0.0	0.0
401960	2.0	0.0
100270907	0.0	0.0
100270908	0.0	0.0
146110	10.0	1.0
100270903	1.0	0.0
641649	215.0	80.0
124773	15.0	1.0
641648	0.0	0.0
388419	1.0	0.0
401959	2.0	0.0
158104	12.0	21.0
90342	126.0	7.0
161753	62.0	4.0
339483	382.0	81.0
653643	0.0	0.0
339487	597.0	668.0
339488	38.0	16.0
653645	0.0	0.0
28396	33.0	14.0
28394	110.0	155.0
401944	374.0	205.0
28395	38.0	127.0
653650	2.0	3.0
90338	2316.0	3569.0
92999	1815.0	937.0
641654	0.0	0.0
28392	245.0	85.0
28393	5.0	4.0
28391	24.0	8.0
653639	1.0	1.0
90332	259.0	280.0
134145	640.0	775.0
161742	3382.0	6202.0
90333	953.0	2561.0
340460	0.0	2.0
134147	3286.0	1279.0
339476	0.0	0.0
653635	40.0	82.0
339479	4.0	6.0
401934	32.0	42.0
124751	83.0	73.0
148789	636.0	1314.0
653641	0.0	0.0
90326	704.0	412.0
90362	826.0	2762.0
100505761	591.0	667.0
100505767	15.0	11.0
388474	25.0	11.0
148713	11.0	15.0
28374	0.0	0.0
28373	0.0	0.0
28378	3.0	3.0
388468	0.0	2222.0
28376	0.0	0.0
28377	0.0	0.0
102216268	0.0	0.0
340441	0.0	0.0
100505768	3.0	0.0
28370	0.0	0.0
28371	0.0	0.0
90352	0.0	1.0
90353	64.0	97.0
100505755	1.0	8.0
90355	1420.0	2361.0
100505753	0.0	0.0
339451	129.0	405.0
339453	40.0	10.0
653656	0.0	0.0
339456	150.0	19.0
653657	0.0	0.0
653658	35.0	12.0
28385	18.0	0.0
28383	2.0	5.0
600	4.0	3.0
28387	0.0	1.0
28388	170.0	203.0
601	0.0	2.0
602	1047.0	3435.0
604	9778.0	1593.0
605	1886.0	1658.0
100505758	13.0	4.0
28381	0.0	0.0
606	9.0	4.0
607	1594.0	8672.0
28382	0.0	4.0
608	26.0	8.0
28380	0.0	2.0
100505785	3.0	0.0
219623	557.0	183.0
100505783	660.0	235.0
219621	76.0	6.0
401994	0.0	0.0
401993	0.0	0.0
339442	0.0	0.0
401992	0.0	0.0
28358	0.0	0.0
653689	46.0	11.0
148741	405.0	49.0
28359	0.0	0.0
90381	97.0	612.0
339448	832.0	766.0
28352	0.0	0.0
28353	0.0	0.0
653691	7.0	20.0
148738	0.0	0.0
28351	0.0	0.0
122145	0.0	0.0
28356	0.0	0.0
610	3.0	45.0
28357	0.0	0.0
611	60.0	54.0
28354	0.0	0.0
28355	0.0	0.0
613	4389.0	6885.0
616	0.0	0.0
617	810.0	711.0
618	278.0	80.0
90378	1174.0	1617.0
376497	3803.0	1600.0
90379	768.0	1119.0
100505776	1.0	0.0
401983	0.0	2.0
401982	0.0	0.0
401981	0.0	9.0
653677	35.0	10.0
28369	0.0	0.0
28363	0.0	0.0
28364	0.0	0.0
28361	0.0	0.0
28362	0.0	0.0
388478	0.0	0.0
28368	0.0	0.0
622	1444.0	1251.0
28365	0.0	0.0
623	4.0	43.0
340419	0.0	0.0
401973	0.0	0.0
28366	0.0	0.0
624	242.0	1223.0
627	63.0	8.0
134111	106.0	107.0
629	198.0	11586.0
28360	2.0	0.0
101927074	0.0	0.0
101927075	33.0	3.0
146183	12.0	11.0
339416	43.0	9.0
79931	3.0	20.0
55964	382.0	642.0
631	120.0	71.0
79930	95.0	320.0
632	9.0	23.0
79933	105.0	2.0
633	4156.0	29345.0
634	1380.0	6142.0
79932	5745.0	6601.0
55968	4017.0	4374.0
79935	61.0	20.0
635	9.0	1.0
79934	1009.0	1095.0
636	533.0	1104.0
55967	1611.0	1534.0
637	890.0	1800.0
79937	277.0	20.0
100505724	0.0	0.0
55966	58.0	56.0
158172	2.0	1.0
638	183.0	2277.0
639	646.0	1065.0
79939	5129.0	5820.0
101927081	0.0	0.0
55969	489.0	672.0
101927084	94.0	12.0
158158	1785.0	5362.0
219654	8391.0	1712.0
100422900	0.0	0.0
100422901	0.0	0.0
100422902	1.0	0.0
100422903	0.0	0.0
100422904	0.0	0.0
100422905	0.0	0.0
100422907	0.0	31.0
146198	2412.0	1375.0
100422908	0.0	0.0
100422909	0.0	0.0
55971	744.0	3354.0
55970	12735.0	7434.0
640	3.0	13.0
100270998	0.0	0.0
641	94.0	915.0
642	1523.0	3023.0
55975	2072.0	575.0
100270992	2.0	0.0
158160	71.0	66.0
643	2.0	1.0
55974	1120.0	3020.0
122199	8.0	8.0
55973	4809.0	2864.0
644	2933.0	3179.0
100270994	0.0	0.0
79922	158.0	223.0
55972	1169.0	1719.0
645	3937.0	1266.0
79921	4517.0	6407.0
388499	3.0	4.0
79924	78.0	1740.0
646	207.0	3.0
79923	0.0	1.0
648	2991.0	5946.0
79925	543.0	711.0
649	1192.0	1730.0
79927	234.0	45.0
79929	64.0	132.0
100505718	0.0	7.0
100505741	23.0	25.0
7620	338.0	435.0
100422911	0.0	0.0
7621	498.0	610.0
100422913	9.0	6.0
100422914	0.0	0.0
102725509	112.0	49.0
339400	112.0	27.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	0.0	0.0
100422918	0.0	0.0
339403	0.0	1.0
100422919	0.0	0.0
650	204.0	25.0
100270986	3.0	0.0
651	105.0	3.0
652	945.0	1642.0
79953	145.0	494.0
653	928.0	12.0
100270981	0.0	0.0
654	824.0	59.0
100270982	0.0	0.0
655	155.0	362.0
79955	171.0	32.0
100270983	0.0	0.0
79954	1605.0	2869.0
656	92.0	98.0
100270984	0.0	0.0
657	3283.0	2289.0
79957	90.0	672.0
79956	3015.0	16629.0
658	373.0	4545.0
79959	416.0	722.0
659	12090.0	16419.0
100505746	32.0	34.0
92912	3372.0	6637.0
79958	258.0	1258.0
100270980	0.0	0.0
7617	57.0	144.0
100422920	0.0	0.0
7633	320.0	666.0
100422922	0.0	0.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	0.0	0.0
219670	9.0	33.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	0.0
122183	0.0	0.0
660	195.0	8.0
100270974	5.0	3.0
661	1029.0	1857.0
100270975	0.0	0.0
662	472.0	731.0
79940	261.0	136.0
100270976	2.0	0.0
663	6685.0	2755.0
100270977	0.0	0.0
55997	0.0	0.0
664	4589.0	2070.0
665	19306.0	8044.0
53335	388.0	59.0
79944	1015.0	622.0
666	14974.0	549.0
100270972	0.0	0.0
667	50318.0	9219.0
79943	308.0	388.0
79946	7.0	24.0
668	0.0	0.0
53339	4613.0	5144.0
669	1114.0	1566.0
100505738	403.0	358.0
79948	52.0	15.0
53336	0.0	0.0
7626	1218.0	1361.0
55999	2.0	0.0
79947	5718.0	2404.0
55998	4.0	5.0
7625	610.0	1821.0
92906	2072.0	2769.0
7628	0.0	0.0
79949	1699.0	12173.0
7627	950.0	1320.0
100505739	0.0	4.0
7629	1655.0	2757.0
161779	264.0	226.0
101929693	105.0	156.0
104533120	21.0	11.0
100422930	0.0	0.0
101927034	12.0	3.0
100422931	0.0	0.0
7644	1722.0	3321.0
106903081	88.0	83.0
7643	60.0	33.0
100422934	1.0	0.0
100422935	0.0	0.0
100422936	0.0	6.0
219681	7.0	68.0
100422938	0.0	0.0
100422939	0.0	0.0
670	2238.0	745.0
671	35.0	0.0
79971	7312.0	742.0
100270963	1.0	2.0
672	338.0	1659.0
79970	538.0	641.0
53342	76.0	46.0
100270964	16.0	7.0
673	3072.0	2520.0
79973	190.0	182.0
53340	289.0	586.0
675	108.0	1344.0
53345	9.0	21.0
79974	11906.0	16546.0
53346	135.0	155.0
676	3.0	20.0
79977	2391.0	5486.0
53343	1410.0	3733.0
677	41119.0	39594.0
100270961	0.0	0.0
678	19856.0	11526.0
53344	882.0	1086.0
100270962	0.0	0.0
53349	2297.0	2509.0
79979	1098.0	1675.0
92935	318.0	809.0
158131	2.0	0.0
7634	2.0	0.0
53347	31.0	64.0
7637	2130.0	2806.0
7639	352.0	587.0
7638	85.0	144.0
158135	258.0	279.0
100422940	0.0	0.0
219699	837.0	4173.0
100422942	0.0	0.0
7652	29.0	4.0
100422943	2.0	9.0
100422944	1.0	3.0
100422945	0.0	2.0
101927049	1.0	0.0
100422947	0.0	3.0
100422948	1.0	0.0
100422949	0.0	0.0
105375192	0.0	0.0
680	0.0	0.0
79960	5747.0	3141.0
682	21707.0	26503.0
401914	3.0	0.0
683	423.0	161.0
53353	1130.0	7.0
100270953	2.0	0.0
684	4041.0	4702.0
79962	296.0	5056.0
79961	1744.0	2548.0
685	162.0	220.0
401911	6.0	1.0
686	3016.0	1338.0
687	6425.0	2712.0
79963	96.0	70.0
688	1370.0	1242.0
79966	1049.0	911.0
53354	308.0	464.0
100270950	1.0	0.0
689	26981.0	26899.0
100270951	0.0	0.0
79968	375.0	1372.0
92922	340.0	322.0
53358	137.0	112.0
79969	390.0	723.0
92960	155.0	161.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	2012.0	1964.0
7661	0.0	1.0
100422952	0.0	0.0
5001	657.0	1687.0
100422953	0.0	7.0
5002	564.0	917.0
100422954	0.0	0.0
5003	77.0	45.0
100422955	0.0	0.0
5004	3.0	3.0
100270938	0.0	1.0
100422957	0.0	0.0
100422959	0.0	0.0
146167	1.0	0.0
690	0.0	0.0
79991	1478.0	1012.0
653604	0.0	2.0
79990	1972.0	2939.0
100270937	0.0	0.0
79993	323.0	944.0
401903	1.0	0.0
694	13951.0	4759.0
641616	6.0	6.0
79992	11.0	9.0
695	165.0	338.0
100270943	1.0	0.0
696	14.0	1.0
699	42.0	2658.0
79998	780.0	29.0
100505704	0.0	0.0
134187	1.0	0.0
100505702	63.0	221.0
641613	0.0	0.0
401904	29.0	5.0
641614	0.0	0.0
100422960	0.0	0.0
5010	1262.0	173.0
7673	183.0	121.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	1107.0	2243.0
101927067	18.0	8.0
100422964	0.0	0.0
5013	7.0	348.0
100422965	7.0	21.0
100422966	0.0	0.0
5015	0.0	0.0
100422967	0.0	0.0
100422969	0.0	0.0
100270923	0.0	0.0
53371	2480.0	2605.0
146177	56.0	11.0
100270924	0.0	0.0
79980	590.0	1030.0
100270925	0.0	0.0
100270926	6.0	14.0
79982	3007.0	3866.0
79981	383.0	1.0
79983	767.0	498.0
53373	5160.0	4015.0
80975	62.0	16.0
79986	355.0	1305.0
100420308	1.0	0.0
100420307	19.0	20.0
79987	15478.0	847.0
5005	5.0	13.0
79989	375.0	1073.0
5007	6722.0	4498.0
100420303	0.0	0.0
5008	76.0	176.0
5009	1.0	0.0
100420300	50.0	24.0
92949	463.0	263.0
7682	0.0	0.0
100422850	1.0	0.0
5020	3.0	1.0
7681	1.0	1.0
100422851	0.0	0.0
5021	7414.0	183.0
100422852	0.0	0.0
7683	2.0	4.0
100422853	0.0	0.0
5023	97.0	14.0
100422854	0.0	0.0
5024	2.0	0.0
100422855	0.0	0.0
5025	879.0	2930.0
101929651	1.0	4.0
100422856	0.0	0.0
5026	5.0	20.0
100422857	0.0	0.0
100422858	0.0	0.0
100422859	0.0	0.0
101929655	20.0	7.0
5016	89.0	406.0
5017	422.0	742.0
7678	165.0	692.0
5018	8285.0	3997.0
5019	7506.0	3405.0
5030	6.0	2.0
7693	1299.0	1068.0
100422861	0.0	0.0
7692	915.0	1183.0
5031	49.0	228.0
100422862	0.0	0.0
7695	831.0	778.0
5032	136.0	494.0
100422863	0.0	0.0
5033	1659.0	4318.0
7694	515.0	324.0
100422864	0.0	1.0
5034	22550.0	32656.0
7697	551.0	889.0
101929664	8.0	2.0
7696	214.0	428.0
101929665	5.0	0.0
100422866	0.0	0.0
5036	5803.0	10400.0
7699	890.0	1053.0
101927003	20.0	0.0
100422867	0.0	0.0
5037	23860.0	16738.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	4.0	1.0
7691	437.0	114.0
7690	1356.0	2794.0
254013	428.0	169.0
100420207	1.0	2.0
5027	332.0	383.0
100420206	0.0	0.0
5028	252.0	86.0
5029	363.0	1281.0
100420203	10.0	78.0
100420200	1.0	1.0
100422860	12.0	37.0
5042	26.0	20.0
100422873	0.0	1.0
100422874	0.0	0.0
5045	7847.0	5378.0
100422876	0.0	0.0
5046	465.0	472.0
5047	0.0	1.0
100292290	0.0	0.0
100422878	0.0	0.0
5048	9977.0	10760.0
100422879	0.0	0.0
101927015	10.0	0.0
101927017	0.0	0.0
105377880	0.0	0.0
256646	1.0	1.0
256643	1204.0	1585.0
55902	15012.0	1418.0
55901	731.0	329.0
55900	2166.0	2823.0
55906	509.0	65.0
100420213	0.0	0.0
55905	3711.0	4979.0
55904	7753.0	10143.0
5052	6808.0	8182.0
100422883	0.0	0.0
55909	600.0	723.0
5053	24.0	140.0
100422884	0.0	0.0
5054	297.0	1804.0
55908	526.0	5.0
55907	1430.0	2299.0
5055	10.0	1.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	2103.0	5865.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	0.0	0.0
101929688	0.0	0.0
5050	311.0	2534.0
5051	1099.0	1328.0
5049	5092.0	4383.0
55911	134.0	504.0
55917	2057.0	2317.0
100420224	0.0	0.0
55916	1013.0	926.0
100420223	0.0	0.0
101929690	1.0	0.0
100422880	0.0	0.0
55915	1263.0	2104.0
100422881	0.0	0.0
55914	5572.0	11344.0
5063	742.0	284.0
100422894	0.0	0.0
5064	7981.0	1039.0
100422895	0.0	0.0
100422896	1.0	0.0
5066	10501.0	4922.0
5067	168.0	273.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	299.0	151.0
100419246	0.0	0.0
254050	38.0	101.0
5062	7167.0	9303.0
55920	4130.0	11661.0
254048	2398.0	3031.0
55924	1477.0	857.0
55922	518.0	670.0
100422891	0.0	0.0
100422892	0.0	0.0
5074	4336.0	5081.0
5075	0.0	22.0
5076	40.0	165.0
5077	12.0	1.0
55929	1673.0	1424.0
5078	0.0	0.0
101929620	0.0	0.0
5079	44.0	46.0
101929624	0.0	0.0
254065	1164.0	2114.0
101929623	2.0	24.0
5071	719.0	107.0
5073	2813.0	4383.0
55930	2648.0	8904.0
55937	207.0	99.0
100420253	12.0	2.0
5087	12746.0	78941.0
5088	2.0	5.0
5089	2879.0	5166.0
5080	165.0	87.0
5081	0.0	8032.0
101929639	146.0	45.0
5082	1236.0	1990.0
256691	1135.0	76.0
5083	145.0	2903.0
101929637	1.0	2.0
102725541	0.0	0.0
79913	405.0	613.0
79912	1003.0	1791.0
79915	199.0	592.0
100420259	1.0	1.0
100420258	7.0	6.0
100420257	0.0	22.0
79917	108.0	144.0
79919	24.0	1123.0
79918	733.0	546.0
5096	3848.0	3437.0
5097	3980.0	5914.0
5098	1277.0	889.0
5099	1508.0	1157.0
100420260	0.0	0.0
254042	492.0	650.0
5090	1511.0	698.0
5091	20669.0	652.0
5092	4349.0	2114.0
5093	9093.0	11365.0
5094	17762.0	15901.0
5095	4399.0	1425.0
100270899	0.0	0.0
100270895	1.0	1.0
79902	1308.0	1325.0
55957	149.0	247.0
79901	40525.0	15086.0
100270891	0.0	0.0
55954	516.0	675.0
79903	1013.0	1596.0
100420269	0.0	0.0
79906	314.0	502.0
79905	375.0	165.0
79908	7.0	4.0
55959	3344.0	8243.0
55958	3648.0	5608.0
112724	670.0	1050.0
100420275	2.0	0.0
90288	76.0	44.0
28338	0.0	0.0
28339	0.0	0.0
254099	4.0	25.0
28337	0.0	0.0
106736475	0.0	0.0
653590	0.0	0.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	0.0
28349	0.0	0.0
28347	0.0	0.0
653579	1.0	0.0
28348	0.0	0.0
90271	645.0	150.0
90273	48.0	258.0
112714	0.0	17.0
28341	0.0	0.0
28342	0.0	0.0
28340	0.0	0.0
653583	308.0	1160.0
28345	0.0	0.0
28346	0.0	0.0
28343	0.0	0.0
28344	0.0	0.0
100420287	0.0	0.0
100420295	0.0	0.0
100420293	5.0	9.0
28316	461.0	10.0
28317	0.0	0.0
28314	0.0	0.0
28315	0.0	0.0
28318	0.0	1.0
112703	65.0	97.0
28312	0.0	0.0
28313	0.0	0.0
101929602	2.0	0.0
653598	1.0	0.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	2827.0	130.0
28329	0.0	0.0
28320	0.0	0.0
401898	0.0	0.0
112770	1414.0	2123.0
105377820	1.0	0.0
112755	189.0	139.0
112752	673.0	1075.0
28305	0.0	0.0
28306	2.0	0.0
28304	2.0	0.0
28309	1.0	0.0
28307	1.0	0.0
28301	3.0	0.0
28300	0.0	3.0
124739	226.0	474.0
112744	0.0	0.0
388403	3579.0	3375.0
388401	2.0	0.0
388407	18.0	18.0
376412	7.0	1.0
653509	1.0	3.0
90441	1144.0	1430.0
388551	1.0	1.0
388552	587.0	745.0
122011	2.0	0.0
148641	224.0	7.0
102216342	2.0	0.0
388550	0.0	0.0
102216341	0.0	0.0
653505	1.0	0.0
641518	6.0	21.0
641517	0.0	0.0
641515	4.0	10.0
388536	428.0	387.0
388533	2.0	2.0
388531	5.0	12.0
148645	2.0	9.0
388532	0.0	2.0
340595	1.0	0.0
340596	32.0	13.0
90427	994.0	3173.0
340598	1.0	0.0
161635	1.0	5.0
340591	213.0	253.0
388574	3.0	4.0
388569	262.0	379.0
388566	579.0	506.0
388567	150.0	341.0
388564	28.0	93.0
124641	0.0	0.0
90459	856.0	1034.0
653519	168.0	313.0
388561	929.0	2055.0
388559	32.0	245.0
124637	139.0	229.0
388558	741.0	781.0
388555	2.0	46.0
388553	1.0	1.0
701	31.0	2201.0
340571	0.0	0.0
705	504.0	1656.0
706	5557.0	2973.0
340578	12.0	21.0
708	2289.0	4543.0
100505881	4085.0	397.0
90485	172.0	13.0
90488	2679.0	5751.0
220717	182.0	137.0
100529855	2.0	3.0
388595	0.0	2.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	320.0	69.0
90480	1047.0	1420.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	0.0
28493	0.0	0.0
28494	0.0	0.0
122046	4.0	0.0
653550	0.0	0.0
28499	0.0	0.0
388588	42.0	60.0
710	34439.0	9522.0
28497	1.0	0.0
28498	0.0	0.0
653553	22.0	13.0
711	0.0	2.0
712	1763.0	2608.0
340562	1.0	0.0
713	1593.0	3880.0
714	1497.0	3234.0
641556	0.0	0.0
715	11170.0	7265.0
716	15618.0	13842.0
28491	0.0	0.0
717	239.0	762.0
28492	0.0	0.0
718	34616.0	14273.0
719	275.0	652.0
28490	0.0	0.0
100505876	3331.0	2341.0
219731	52.0	31.0
100505877	3.0	0.0
100505875	20.0	9.0
122042	0.0	0.0
388585	7.0	4.0
388581	15.0	13.0
122038	0.0	0.0
388579	1.0	0.0
720	861.0	6912.0
721	819.0	5724.0
722	318.0	2.0
724	0.0	0.0
725	20.0	21.0
726	637.0	429.0
100505879	2.0	0.0
727	1199.0	528.0
728	197.0	492.0
729	2342.0	121.0
340554	261.0	53.0
219743	1342.0	1268.0
339562	0.0	1.0
653566	31.0	61.0
653567	10.0	6.0
28479	7.0	9.0
339559	269.0	347.0
28473	1.0	9.0
28474	131.0	95.0
28471	0.0	2.0
340547	5.0	50.0
730	2258.0	320.0
28477	0.0	0.0
731	0.0	0.0
28478	4.0	0.0
732	0.0	0.0
28475	0.0	0.0
124685	0.0	2.0
733	12.0	12.0
28476	0.0	0.0
734	4112.0	2331.0
735	2.0	0.0
738	4218.0	1501.0
340544	28.0	33.0
219738	280.0	546.0
28470	3.0	3.0
340542	177.0	161.0
219736	1197.0	100.0
340543	121.0	7.0
136647	898.0	1048.0
100505894	440.0	300.0
100505892	0.0	0.0
100505893	0.0	0.0
219752	3.0	133.0
7710	325.0	57.0
653557	1.0	1.0
100505890	0.0	0.0
7709	723.0	1436.0
28484	0.0	0.0
28485	0.0	0.0
28482	0.0	0.0
740	3250.0	2322.0
28483	1.0	0.0
741	242.0	198.0
28488	0.0	0.0
28489	0.0	0.0
28486	0.0	0.0
744	409.0	56.0
28487	0.0	0.0
7701	1500.0	3244.0
745	46.0	55.0
7700	622.0	634.0
746	1588.0	1355.0
747	364.0	148.0
7703	1183.0	5614.0
7702	1001.0	1465.0
340533	174.0	727.0
7705	4469.0	9960.0
28480	0.0	0.0
7704	1372.0	11.0
219749	2311.0	821.0
28481	0.0	2.0
7707	3942.0	6345.0
7706	3460.0	3082.0
339541	33.0	28.0
100270879	1.0	1.0
171017	1509.0	2261.0
768215	0.0	0.0
340526	1361.0	591.0
340527	367.0	557.0
100270887	0.0	0.0
146059	812.0	1581.0
768217	0.0	0.0
750	6.0	7.0
768216	1.0	0.0
768211	606.0	564.0
752	492.0	1109.0
753	2971.0	10409.0
171019	12.0	628.0
754	9683.0	18524.0
768213	0.0	0.0
755	793.0	967.0
340529	0.0	0.0
