id	60cc2580-b21c-4526-ab37-e5dadb4fa9b7	8fd4ceba-6ad2-4726-bf8b-f0316640305c
28556	0.0	0.0
28557	1.0	1.0
148930	0.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	3007.0	2187.0
401665	0.0	0.0
641379	0.0	0.0
124925	9.0	10.0
401664	0.0	0.0
28569	16.0	5.0
401663	0.0	0.0
112939	2350.0	5889.0
401662	0.0	0.0
28567	23.0	113.0
401661	1.0	0.0
28568	20.0	18.0
112937	97.0	14.0
112936	5120.0	9648.0
449645	1.0	2.0
28561	0.0	0.0
124912	1.0	1.0
653361	104.0	126.0
28560	6.0	1.0
28565	0.0	0.0
653363	0.0	0.0
653364	5.0	12.0
28566	2.0	0.0
28563	2.0	1.0
28564	3.0	2.0
378828	0.0	0.0
378825	28.0	0.0
391804	0.0	1.0
124989	450.0	279.0
391803	1.0	0.0
340286	7.0	1.0
653390	77.0	70.0
339290	4073.0	2383.0
339291	0.0	0.0
378818	1.0	0.0
378819	0.0	0.0
378810	0.0	250.0
391811	1.0	1.0
653381	60.0	129.0
124975	1462.0	1626.0
124976	3874.0	726.0
391819	0.0	0.0
124974	0.0	2.0
340277	934.0	949.0
340274	9.0	2.0
340273	1428.0	62.0
339287	10622.0	11274.0
28514	1259.0	471.0
28512	1253.0	1463.0
28513	103.0	0.0
28518	9.0	9.0
28519	1.0	0.0
28516	0.0	0.0
28517	0.0	2.0
28510	0.0	0.0
28511	3187.0	3290.0
124961	2021.0	2666.0
340267	460.0	392.0
340260	0.0	0.0
112970	505.0	685.0
28525	0.0	0.0
28526	210.0	55.0
28523	0.0	0.0
378832	3.0	2.0
28524	0.0	0.0
28521	0.0	2.0
28522	0.0	0.0
28520	2.0	0.0
900	11187.0	12266.0
901	14480.0	17343.0
340252	2676.0	4583.0
902	2564.0	4158.0
904	6015.0	5437.0
905	6183.0	6918.0
908	10759.0	14636.0
909	5.0	26.0
340371	5284.0	2117.0
136895	729.0	213.0
51081	2791.0	4889.0
51083	13.0	7.0
51082	5419.0	7675.0
51085	1782.0	381.0
51084	2002.0	3049.0
51087	348.0	317.0
51086	40.0	8.0
146212	39.0	8.0
51088	3896.0	14020.0
910	2.0	17.0
90678	1891.0	2356.0
911	170.0	159.0
912	161.0	379.0
913	53.0	135.0
914	739.0	816.0
915	259.0	231.0
916	808.0	797.0
917	271.0	316.0
919	415.0	208.0
90673	1511.0	1717.0
51090	1757.0	460.0
51092	7717.0	10624.0
51091	2054.0	2730.0
51094	8023.0	14409.0
51093	2957.0	3721.0
51096	2659.0	4277.0
51095	1594.0	2258.0
146225	17.0	9.0
51098	2743.0	3989.0
340359	39.0	47.0
51097	3294.0	10511.0
146223	6402.0	3633.0
51099	2794.0	2852.0
920	4299.0	3542.0
146227	161.0	69.0
921	240.0	422.0
90668	119.0	50.0
922	0.0	2.0
923	377.0	715.0
340351	361.0	182.0
924	184.0	88.0
643941	0.0	0.0
925	730.0	1166.0
926	169.0	157.0
927	14.0	5.0
928	17827.0	54553.0
100312775	14.0	7.0
929	5680.0	2277.0
158228	105.0	523.0
339366	162.0	1005.0
26095	366.0	783.0
401825	0.0	0.0
26098	2557.0	3146.0
340348	696.0	564.0
26097	7227.0	8402.0
388324	703.0	958.0
26099	9301.0	10919.0
388325	297.0	520.0
930	27.0	27.0
148898	517.0	392.0
931	263.0	273.0
388323	35.0	45.0
932	0.0	1.0
933	173.0	1699.0
643954	1.0	1.0
26090	2955.0	13575.0
134265	4000.0	1475.0
26092	11258.0	11574.0
936	1.0	0.0
26091	5627.0	6843.0
158234	1710.0	1263.0
26094	1197.0	1379.0
643955	0.0	0.0
938	4.0	26.0
26093	1480.0	1327.0
939	224.0	231.0
401827	0.0	2.0
90693	1537.0	4985.0
158219	2070.0	1343.0
134266	2022.0	2621.0
643971	0.0	1.0
940	384.0	206.0
941	28.0	130.0
124872	37.0	1182.0
942	455.0	1346.0
943	472.0	50.0
342994	11.0	3.0
944	195.0	287.0
643965	1.0	0.0
945	326.0	268.0
946	60.0	118.0
7903	1236.0	2006.0
947	31776.0	8642.0
158222	145.0	215.0
948	133501.0	7330.0
949	13865.0	6206.0
7905	27303.0	33620.0
136853	74.0	173.0
401895	1.0	0.0
339344	465.0	634.0
339345	1.0	0.0
653308	308.0	734.0
26074	54.0	217.0
7918	1422.0	1150.0
26073	5862.0	12608.0
7917	15271.0	17852.0
7919	10889.0	6880.0
950	35079.0	50788.0
951	794.0	1144.0
952	318.0	258.0
388344	343.0	177.0
953	5307.0	8059.0
954	639.0	1159.0
643976	1.0	0.0
955	4417.0	10821.0
641311	8.0	2.0
956	362.0	540.0
957	4660.0	20783.0
958	1250.0	680.0
959	172.0	59.0
7913	13430.0	10677.0
7916	25195.0	22101.0
7915	2845.0	6273.0
26071	2634.0	1794.0
388341	356.0	486.0
26085	28.0	12.0
388339	40.0	56.0
26084	1982.0	2438.0
342979	73.0	19.0
960	40349.0	25941.0
26086	942.0	396.0
342977	19.0	29.0
388335	1449.0	311.0
961	15494.0	7299.0
26088	3850.0	2214.0
962	659.0	1038.0
388336	439.0	305.0
963	1895.0	2827.0
388333	1.0	0.0
965	983.0	1024.0
966	62266.0	40867.0
7920	607.0	806.0
643987	0.0	0.0
967	28250.0	36239.0
7923	914.0	888.0
7922	8224.0	21172.0
968	48.0	24.0
969	883.0	964.0
26080	0.0	0.0
643988	220.0	825.0
26083	5.0	6.0
161835	376.0	3677.0
134218	6068.0	8060.0
100312782	0.0	0.0
7941	305.0	154.0
7940	364.0	648.0
26059	61.0	48.0
339324	3598.0	6416.0
339327	956.0	1113.0
26052	943.0	842.0
26051	6070.0	861.0
339318	1765.0	2511.0
340307	2.0	0.0
26054	12182.0	13635.0
970	4.0	12.0
971	181.0	199.0
26053	9609.0	12471.0
972	125400.0	137050.0
26056	6212.0	6070.0
973	252.0	173.0
974	577.0	132.0
26058	11271.0	14591.0
975	39170.0	28812.0
26057	17054.0	22971.0
653333	25.0	5.0
976	2567.0	2032.0
7932	1.0	0.0
100312789	0.0	0.0
977	21857.0	29038.0
100312788	0.0	0.0
978	225.0	261.0
643996	3.0	0.0
7936	3920.0	2930.0
100312785	2.0	1.0
26050	273.0	26.0
100312787	0.0	0.0
641339	501.0	553.0
161823	874.0	1296.0
100312792	0.0	0.0
100312794	17.0	25.0
100312790	0.0	0.0
148870	23.0	2.0
388364	0.0	0.0
388363	678.0	540.0
653316	6.0	11.0
653319	1051.0	784.0
148867	3838.0	10175.0
26063	734.0	1297.0
122258	0.0	0.0
26062	0.0	0.0
102578074	14.0	0.0
26065	14882.0	15019.0
26064	4117.0	7398.0
983	270.0	1216.0
984	2112.0	1957.0
146206	154.0	107.0
987	13444.0	36191.0
988	6947.0	8227.0
7942	1592.0	1203.0
989	19733.0	18557.0
26061	1805.0	1775.0
161829	2.0	14.0
100312798	0.0	24.0
26060	11095.0	15757.0
219525	1.0	0.0
5300	1506.0	1247.0
5301	0.0	0.0
339302	0.0	0.0
388394	5.0	0.0
990	142.0	570.0
991	117.0	369.0
100419609	0.0	0.0
342945	727.0	844.0
993	184.0	335.0
994	3646.0	1564.0
51001	1429.0	1382.0
100419606	0.0	0.0
51000	2319.0	4426.0
995	10.0	123.0
996	7836.0	11362.0
51003	457.0	654.0
100419608	4.0	3.0
997	1791.0	1716.0
51002	1359.0	2686.0
388389	1.0	3.0
998	19960.0	34966.0
51005	804.0	585.0
999	30411.0	54250.0
51004	1161.0	2142.0
158293	4713.0	12815.0
51006	3683.0	4607.0
7955	65.0	8.0
51009	3369.0	5838.0
7957	1136.0	1142.0
51008	1879.0	2737.0
158297	23.0	22.0
219537	54.0	12.0
5310	9215.0	3822.0
5311	7700.0	2862.0
101929387	26.0	8.0
388387	29.0	3.0
100419614	4.0	0.0
388381	2.0	0.0
51010	1415.0	2302.0
100420608	0.0	0.0
342933	2.0	2.0
51012	5827.0	7887.0
51011	1581.0	603.0
51014	9887.0	22354.0
51013	1353.0	2066.0
51016	493.0	838.0
7965	638.0	1262.0
51015	3385.0	1714.0
5303	1155.0	1458.0
51018	3032.0	2115.0
5304	8830.0	8933.0
5305	4615.0	5247.0
5306	8806.0	11393.0
5307	19.0	2214.0
51019	2176.0	2619.0
342931	0.0	0.0
5308	73.0	98.0
101929390	0.0	0.0
5309	1.0	3.0
219527	69.0	239.0
101929397	0.0	0.0
7980	838.0	55.0
5320	200.0	303.0
7982	2113.0	3519.0
5321	954.0	368.0
5322	103.0	65.0
7984	1948.0	1620.0
219541	735.0	1130.0
51021	4480.0	9659.0
51020	2738.0	4225.0
51023	975.0	1156.0
51022	401.0	978.0
51025	397.0	483.0
342926	1967.0	471.0
51024	4808.0	5493.0
7976	2234.0	6136.0
5313	0.0	2.0
51027	630.0	1063.0
100420613	0.0	0.0
51026	3289.0	6118.0
5314	158.0	26.0
7975	2056.0	667.0
100420612	7.0	4.0
5315	38881.0	79581.0
51029	4838.0	6542.0
7978	1110.0	1258.0
51028	9160.0	6689.0
5316	2198.0	2590.0
5317	6099.0	504.0
5318	3914.0	510.0
7979	3488.0	6243.0
219539	270.0	56.0
5319	6.0	27.0
219557	4.0	0.0
7991	3963.0	1062.0
5330	1083.0	1150.0
7994	14891.0	15152.0
5331	2948.0	3170.0
5332	3751.0	2549.0
7993	646.0	1121.0
5333	2198.0	1662.0
5334	1335.0	1873.0
51030	2706.0	5155.0
51032	20.0	17.0
51031	5078.0	7138.0
342918	3.0	1.0
100420627	8.0	4.0
51035	5635.0	2769.0
5324	596.0	148.0
5325	3768.0	1102.0
5326	2419.0	3404.0
5327	14041.0	5734.0
7988	1459.0	1192.0
100420621	2.0	0.0
5328	2246.0	3002.0
5329	576.0	1770.0
158248	29.0	210.0
5340	1.0	1.0
5341	1575.0	1632.0
5342	15.0	15.0
5343	32.0	22.0
101929335	297.0	132.0
5345	432.0	139.0
63027	4112.0	3942.0
342909	377.0	378.0
342908	560.0	122.0
51043	6081.0	10784.0
51042	129.0	127.0
342900	0.0	0.0
100419649	0.0	0.0
51046	0.0	0.0
5335	11203.0	6181.0
90634	3914.0	1245.0
134285	5.0	0.0
5336	4898.0	1714.0
5337	4097.0	1371.0
90637	711.0	657.0
100420633	0.0	4.0
5338	4702.0	3664.0
5339	28006.0	18288.0
90639	1099.0	623.0
5350	1791.0	487.0
5351	7918.0	15704.0
5352	4237.0	3443.0
219578	24.0	1.0
100419650	0.0	0.0
134288	0.0	0.0
63035	3219.0	1668.0
5354	571.0	160.0
5355	5819.0	6824.0
63036	3.0	3.0
5356	5650.0	5857.0
90632	13.0	22.0
101929344	149.0	2.0
161882	338.0	623.0
51050	36937.0	1293.0
51052	2.0	6.0
643906	0.0	0.0
51054	438.0	225.0
643904	11.0	1.0
51053	1334.0	795.0
643905	0.0	0.0
51056	8823.0	10812.0
51058	938.0	1620.0
51057	888.0	623.0
643909	0.0	0.0
5346	48908.0	1366.0
90624	2957.0	2054.0
51059	32.0	127.0
5347	105.0	379.0
5348	301.0	22.0
5349	4778.0	25294.0
90625	31.0	21.0
90627	5608.0	5859.0
5360	11292.0	1602.0
5361	6834.0	2788.0
5362	4259.0	5622.0
101929351	47.0	98.0
5364	10625.0	8891.0
5365	1081.0	587.0
5366	591.0	2781.0
90665	0.0	0.0
5367	2.0	1.0
51061	4138.0	12204.0
51060	4742.0	8999.0
51063	3727.0	1918.0
51062	1760.0	1872.0
146279	26.0	120.0
51065	5056.0	7061.0
643915	0.0	0.0
51067	1156.0	1728.0
51066	105.0	167.0
51069	1476.0	1122.0
51068	5417.0	7795.0
5357	1097.0	4161.0
5358	8732.0	4221.0
100420656	0.0	0.0
5359	5367.0	3695.0
643911	2368.0	9303.0
100420650	6.0	13.0
5371	9064.0	4099.0
100420660	2.0	3.0
5372	1319.0	891.0
5373	1086.0	3782.0
158257	8.0	10.0
732448	1.0	1.0
5375	16.0	0.0
5376	18891.0	14060.0
90655	0.0	0.0
5378	2186.0	2510.0
219595	1.0	1.0
101929369	7.0	9.0
51070	2135.0	1353.0
51072	346.0	285.0
51071	2111.0	3074.0
5370	0.0	28.0
51074	2118.0	2825.0
51073	1545.0	2081.0
51076	1604.0	978.0
51075	4973.0	9821.0
51078	2917.0	4979.0
51077	4249.0	5135.0
51079	982.0	1793.0
5368	31.0	16.0
5369	0.0	0.0
100420665	1.0	0.0
171222	12.0	11.0
171221	0.0	2.0
90649	1614.0	2472.0
171220	305.0	414.0
5382	215.0	190.0
5383	27.0	40.0
100419560	2.0	6.0
28619	9.0	12.0
5387	268.0	159.0
28613	0.0	0.0
28614	12.0	20.0
220594	2.0	0.0
28611	9.0	21.0
28612	0.0	0.0
28617	11.0	11.0
5380	2.0	1.0
28616	52.0	13.0
28610	6.0	1.0
5379	567.0	987.0
100420558	0.0	0.0
100420557	0.0	5.0
100420555	3.0	0.0
100420552	0.0	1.0
5393	2201.0	1860.0
5394	7445.0	8605.0
5395	1313.0	1546.0
5396	10339.0	11451.0
101929302	156.0	100.0
28624	0.0	0.0
28625	0.0	0.0
28622	1.0	0.0
28623	0.0	0.0
28628	1.0	0.0
28629	1.0	0.0
28626	0.0	2.0
28627	1.0	1.0
28620	20.0	14.0
28621	1.0	0.0
100420568	0.0	1.0
100420567	1.0	0.0
101929310	0.0	1.0
100420574	1.0	0.0
28608	0.0	0.0
28609	14.0	19.0
100419595	0.0	1.0
28602	11.0	12.0
28603	3.0	3.0
101929328	38.0	47.0
28600	0.0	0.0
28601	5.0	1.0
28606	5.0	4.0
101929329	0.0	8.0
100419599	0.0	0.0
256536	7.0	5.0
100420589	0.0	0.0
100420588	0.0	1.0
53615	3005.0	3132.0
53616	1550.0	1949.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	0.0	5.0
256586	810.0	478.0
171177	931.0	919.0
171169	3.0	31.0
53632	11.0	3.0
53630	20.0	8.0
53635	5565.0	8798.0
53637	119.0	63.0
112840	1664.0	2889.0
26038	58.0	11.0
26037	5861.0	5267.0
653226	12.0	28.0
28699	1.0	0.0
26039	2557.0	1836.0
112849	1169.0	1331.0
112846	6.0	12.0
26030	4623.0	4028.0
28693	9.0	13.0
28694	0.0	0.0
26032	574.0	296.0
28691	4.0	10.0
26031	1421.0	1551.0
28692	1.0	6.0
26034	249.0	338.0
28697	0.0	0.0
26033	321.0	6865.0
28698	0.0	0.0
653232	220.0	186.0
100312803	0.0	6.0
26036	5783.0	6077.0
100312806	817.0	1341.0
28695	0.0	0.0
26035	7170.0	10970.0
28696	0.0	0.0
653234	43.0	29.0
643898	0.0	0.0
100312801	3.0	0.0
28690	8.0	7.0
26049	222.0	1165.0
26048	1538.0	2601.0
653214	1128.0	2007.0
100312819	0.0	0.0
26040	6037.0	8004.0
26043	9583.0	7366.0
26045	990.0	73.0
653220	2.0	0.0
26047	28.0	2452.0
100312817	0.0	0.0
26046	7147.0	8306.0
100312816	0.0	0.0
124817	277.0	558.0
148808	1010.0	153.0
378925	13.0	26.0
28679	0.0	0.0
26015	2748.0	3427.0
653247	1.0	0.0
26018	21515.0	20179.0
28677	8.0	15.0
26017	5015.0	6229.0
28678	0.0	0.0
26019	6566.0	5841.0
124801	800.0	1431.0
28671	12.0	11.0
28672	11.0	9.0
26010	5680.0	5246.0
28670	4.0	33.0
26012	2296.0	1518.0
28675	0.0	0.0
26011	930.0	1469.0
28676	3.0	3.0
28673	10.0	18.0
148811	106.0	29.0
26013	1229.0	420.0
28674	7.0	98.0
124808	1928.0	3125.0
148818	0.0	3.0
112812	90.0	67.0
26027	249.0	84.0
653236	119.0	9.0
28688	5.0	8.0
28689	10.0	4.0
653238	73.0	388.0
112817	131.0	38.0
148823	63.0	89.0
28682	18.0	15.0
28683	9.0	12.0
148824	3.0	4.0
28680	15.0	10.0
653240	0.0	0.0
26020	22981.0	28576.0
28681	11.0	187.0
28686	0.0	0.0
26022	4828.0	2502.0
28684	11.0	18.0
26025	246.0	221.0
26024	539.0	436.0
28685	7.0	6.0
378948	0.0	0.0
378949	0.0	0.0
112885	72.0	5.0
28657	13.0	7.0
653268	32.0	28.0
653269	21.0	414.0
28658	6.0	6.0
28655	8.0	5.0
28656	9.0	5.0
28659	2.0	6.0
28650	0.0	1.0
653275	0.0	0.0
28653	14.0	12.0
28654	0.0	0.0
28651	0.0	0.0
28652	6.0	10.0
100312849	7.0	11.0
102157402	1638.0	2003.0
102157400	5.0	3.0
378938	37284.0	43898.0
641298	91.0	63.0
26005	3804.0	4822.0
28668	0.0	0.0
28669	10.0	7.0
26007	2531.0	4503.0
28666	10.0	8.0
653259	57.0	49.0
28667	4.0	10.0
26009	7313.0	7428.0
28660	20.0	8.0
124857	17.0	0.0
28661	7.0	5.0
26001	6546.0	12514.0
28664	43.0	21.0
26000	4239.0	8337.0
28665	1.0	43.0
26003	8003.0	14765.0
28662	12.0	9.0
26002	315.0	932.0
28663	3.0	5.0
100312850	49.0	62.0
340390	149.0	58.0
340393	12.0	3.0
28639	35.0	27.0
112869	1048.0	1502.0
28638	582.0	631.0
100312829	4.0	22.0
100312826	57.0	124.0
124842	46.0	57.0
100312825	5.0	7.0
100312828	80.0	114.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	1.0
340385	1228.0	1399.0
100312823	0.0	0.0
339390	57.0	0.0
339396	0.0	0.0
28646	2.0	5.0
378950	0.0	0.0
28647	5.0	10.0
339398	55.0	51.0
378951	0.0	0.0
28644	2.0	2.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	1.0
378955	0.0	0.0
112858	2022.0	3607.0
28648	5.0	2.0
378956	0.0	0.0
28649	1.0	0.0
653282	0.0	0.0
28642	3.0	3.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	1.0	4.0
28641	0.0	1.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	4.0	0.0
100312835	0.0	0.0
100312830	23.0	19.0
646096	0.0	0.0
90799	3829.0	2667.0
100287345	2.0	0.0
87171	12.0	13.0
87178	2901.0	3365.0
100287327	0.0	0.0
100287325	1.0	4.0
100287314	4.0	9.0
26191	317.0	522.0
26190	9848.0	11432.0
100287302	0.0	0.0
26173	7553.0	6205.0
26175	1012.0	2174.0
154197	144.0	66.0
5411	10835.0	9293.0
5409	168.0	33.0
26184	0.0	0.0
26188	1.0	0.0
26189	0.0	0.0
5406	0.0	0.0
5407	2.0	0.0
5408	1.0	7.0
286002	90.0	3.0
5420	18579.0	14726.0
286006	147.0	77.0
100131546	0.0	0.0
646016	0.0	0.0
5422	2520.0	3520.0
51122	3575.0	3166.0
51121	578.0	1639.0
51124	3576.0	7256.0
51123	5099.0	6015.0
5412	10146.0	15537.0
51126	3723.0	6087.0
51125	5570.0	5474.0
5413	1255.0	554.0
5414	2716.0	1238.0
51128	6294.0	14594.0
51127	157.0	193.0
51129	5286.0	336.0
646024	1.0	3.0
646023	38.0	6.0
100131539	14.0	13.0
5430	24691.0	33548.0
5431	10536.0	16851.0
286016	17.0	68.0
5432	5288.0	4531.0
100131535	2.0	1.0
5433	3020.0	4370.0
105369729	0.0	0.0
51131	3555.0	4259.0
51130	277.0	3391.0
51133	11711.0	24174.0
51132	7586.0	12191.0
51135	2854.0	3770.0
51134	1138.0	1725.0
5423	2123.0	3572.0
90701	2060.0	4026.0
5424	971.0	654.0
51136	1038.0	2232.0
5425	3812.0	5023.0
51138	3463.0	6151.0
5426	3476.0	4916.0
646019	14.0	11.0
5427	265.0	600.0
5428	4282.0	3142.0
5429	2154.0	2923.0
100131528	0.0	0.0
5440	2719.0	4595.0
5441	3519.0	8421.0
5442	2140.0	1936.0
5443	38.0	10.0
5444	16.0	6.0
51142	7274.0	9589.0
51141	3501.0	1924.0
51144	6238.0	5033.0
51143	3276.0	5253.0
51146	15.0	2.0
89758	1.0	0.0
5434	6512.0	7179.0
51148	2785.0	5571.0
5435	123.0	3.0
51147	2827.0	2543.0
5436	2999.0	5728.0
90736	992.0	1352.0
51149	2254.0	1314.0
5437	2179.0	3390.0
5438	942.0	1276.0
5439	1164.0	1903.0
90737	0.0	0.0
5450	406.0	221.0
5451	4119.0	4412.0
5452	672.0	464.0
5453	37.0	40.0
5454	4.0	1.0
646049	0.0	0.0
5455	330.0	11.0
51151	9.0	17.0
51150	6607.0	9628.0
51155	1275.0	4499.0
51154	2579.0	3153.0
51157	1070.0	1801.0
51156	18.0	53.0
5445	5754.0	12815.0
5446	358.0	50.0
5447	3969.0	5148.0
5449	17.0	4.0
286042	561.0	353.0
347487	0.0	0.0
5460	81.0	21.0
5462	104.0	40.0
5463	2205.0	884.0
5464	9372.0	13601.0
5465	3883.0	889.0
51160	4774.0	6178.0
100287399	0.0	1.0
646052	0.0	0.0
51162	6556.0	1393.0
51161	931.0	1249.0
51164	9054.0	14980.0
51163	1760.0	2021.0
51166	285.0	94.0
51168	191.0	155.0
51167	1944.0	2180.0
5456	0.0	0.0
89778	0.0	0.0
5457	3.0	0.0
89777	6.0	2.0
5458	0.0	0.0
5459	1.0	3.0
120824	0.0	0.0
5470	5.0	7.0
5471	1452.0	2883.0
347475	208.0	1910.0
5473	7.0	1.0
5475	14.0	305.0
5476	6272.0	8901.0
100507097	4.0	0.0
100507096	0.0	0.0
51171	447.0	168.0
100287388	0.0	0.0
100507099	5.0	11.0
51170	5772.0	1927.0
100507098	937.0	111.0
51172	898.0	1032.0
51175	2378.0	1436.0
51174	1332.0	1197.0
51177	2424.0	2135.0
51176	545.0	8639.0
51179	18.0	3.0
5467	3551.0	4055.0
5468	6123.0	559.0
89766	11.0	123.0
5469	7602.0	8946.0
89765	161.0	1218.0
347468	0.0	0.0
89761	0.0	0.0
5481	2461.0	3629.0
89792	5.0	1.0
90780	5008.0	9915.0
89790	347.0	843.0
5483	14.0	10.0
646077	0.0	0.0
5485	0.0	0.0
5486	10.0	1.0
5487	1.0	0.0
5488	7.0	5.0
646070	0.0	1.0
51182	2284.0	3126.0
646074	0.0	0.0
5480	2971.0	4002.0
51181	2006.0	6586.0
51184	1968.0	2017.0
51186	3963.0	4320.0
51185	6145.0	4856.0
100287372	24.0	13.0
51188	1074.0	1937.0
51187	9727.0	12902.0
5478	16825.0	21206.0
5479	7263.0	15904.0
89797	10808.0	4914.0
89796	7502.0	9627.0
89795	3154.0	885.0
89781	4239.0	2476.0
347454	24.0	42.0
5493	13835.0	5919.0
89780	7.0	0.0
5494	11201.0	15267.0
5495	5089.0	6839.0
5496	6601.0	8832.0
5498	1310.0	1309.0
5499	5208.0	12939.0
646080	401.0	206.0
100287369	2.0	0.0
51191	1329.0	560.0
646087	0.0	0.0
100287364	0.0	0.0
646086	1.0	0.0
51193	3514.0	3132.0
100287366	0.0	0.0
646085	0.0	1.0
51192	386.0	469.0
5491	7.0	4.0
51195	780.0	1030.0
51194	3764.0	4457.0
100287362	33.0	1.0
51196	2722.0	856.0
51199	8243.0	11279.0
51198	3.0	0.0
5489	1.0	0.0
89782	1414.0	3582.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	2.0	0.0
100507064	49.0	6.0
28735	0.0	0.0
28732	0.0	2.0
100507062	136.0	50.0
28733	1.0	2.0
28738	2.0	0.0
100507067	2.0	0.0
28739	0.0	4.0
28736	0.0	2.0
100507066	6.0	7.0
28737	0.0	0.0
28730	0.0	0.0
28731	1.0	0.0
144712	0.0	0.0
119764	0.0	0.0
119765	0.0	0.0
144715	121.0	86.0
286094	0.0	0.0
100859921	10.0	72.0
100859920	0.0	0.0
286097	951.0	311.0
144717	1083.0	876.0
100507059	3.0	0.0
100507058	0.0	0.0
28745	1.0	0.0
119749	0.0	0.0
28746	0.0	1.0
724102	206.0	78.0
28743	1.0	1.0
724101	0.0	0.0
28744	4.0	0.0
100507050	38.0	39.0
28749	1.0	1.0
100507057	128.0	96.0
100507056	7.0	2.0
100507055	48.0	6.0
28747	0.0	3.0
28748	1.0	2.0
119750	0.0	0.0
28741	0.0	0.0
28742	1.0	0.0
347549	0.0	0.0
100859930	2057.0	2179.0
347541	0.0	0.0
347544	4.0	3.0
28718	1.0	1.0
28719	0.0	0.0
28712	0.0	2.0
100507086	4.0	43.0
28713	0.0	0.0
28710	0.0	1.0
28711	1.0	1.0
28716	1.0	2.0
28717	2.0	0.0
28714	0.0	1.0
28715	1.0	0.0
28729	0.0	2.0
28723	0.0	0.0
28724	2.0	0.0
28721	0.0	0.0
130106	4.0	0.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	1.0
144742	0.0	0.0
347527	36.0	161.0
100507027	2.0	0.0
286046	113.0	27.0
648630	41.0	10.0
117143	1483.0	1916.0
117145	1829.0	2827.0
117144	5.0	16.0
120787	3.0	2.0
492295	0.0	0.0
347517	59.0	58.0
347516	3.0	90.0
286053	1242.0	1735.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	2.0	0.0
100507012	0.0	0.0
28703	0.0	0.0
28704	0.0	0.0
120775	1.0	0.0
120776	0.0	0.0
347509	0.0	1.0
286065	0.0	1.0
100131568	1.0	1.0
100131565	0.0	2.0
100131564	2648.0	1063.0
100507040	0.0	1.0
132719	0.0	0.0
100507046	4.0	13.0
100507044	0.0	19.0
100507043	10.0	0.0
51100	19828.0	15770.0
51102	1418.0	1175.0
51101	2927.0	656.0
51104	2006.0	1808.0
51103	1183.0	3055.0
51106	544.0	784.0
51105	6009.0	10219.0
51108	8048.0	13269.0
51107	14161.0	20327.0
286075	717.0	757.0
51109	4935.0	9333.0
286077	3088.0	7968.0
646000	0.0	0.0
132720	10342.0	20082.0
132724	0.0	0.0
100131551	24.0	36.0
100131550	1.0	0.0
100507034	139.0	60.0
100507032	180.0	226.0
119774	0.0	0.0
119772	0.0	0.0
51111	9940.0	10081.0
51110	864.0	1070.0
119775	0.0	0.0
51112	3210.0	3465.0
51115	4745.0	5537.0
51114	4513.0	6205.0
51117	3404.0	4829.0
51116	2057.0	2786.0
51119	10735.0	9437.0
51118	2235.0	3235.0
26151	1649.0	1983.0
26150	93.0	51.0
26153	1870.0	290.0
26152	493.0	307.0
26155	4198.0	4954.0
26154	141.0	2178.0
26157	1445.0	1779.0
26156	17642.0	26824.0
130162	443.0	522.0
100534611	3.0	1.0
100534612	4.0	8.0
26164	1773.0	2040.0
117178	1549.0	5753.0
117177	1875.0	2223.0
26166	246.0	1609.0
105379197	22.0	14.0
26165	0.0	0.0
26168	1484.0	1373.0
26167	376.0	130.0
26160	3596.0	3903.0
100507003	0.0	0.0
100507008	29.0	3.0
26137	630.0	411.0
26136	7609.0	4394.0
28798	0.0	1.0
28799	27.0	10.0
26138	0.0	0.0
28792	1.0	0.0
28793	653.0	381.0
28790	1.0	1.0
117166	46.0	54.0
26130	7152.0	10962.0
28791	82.0	76.0
26133	8735.0	12008.0
28796	1836.0	1224.0
28797	586.0	512.0
26135	24698.0	28696.0
28794	1.0	2.0
28795	3.0	1.0
26134	325.0	364.0
154150	1.0	1.0
129138	1535.0	1460.0
26148	669.0	737.0
26147	1683.0	859.0
26149	480.0	433.0
117154	28.0	18.0
26140	3246.0	1246.0
553820	3.0	2.0
117153	5.0	4.0
120796	0.0	2.0
117156	6.0	1.0
117155	743.0	323.0
117157	110.0	26.0
120793	1.0	0.0
26146	2809.0	4906.0
117159	11.0	0.0
26145	1888.0	1995.0
130195	0.0	0.0
154141	1964.0	2905.0
117151	2.0	6.0
26115	4153.0	8651.0
28778	606.0	460.0
28779	12.0	6.0
28776	263.0	253.0
28777	0.0	1.0
26119	3414.0	7194.0
26118	17283.0	8387.0
28770	2.0	0.0
28771	0.0	0.0
