id	7e450615-1252-4b4c-bebb-0f292dec3ceb	3c49cb1a-c0f5-4b74-81f9-aa18d3da1e43
106481346	0.0	0.0
85456	16044.0	14089.0
442910	1.0	0.0
106481343	0.0	0.0
85457	2148.0	4269.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	198.0	20.0
442913	0.0	0.0
85452	28.0	2.0
442914	0.0	0.0
50	5424.0	3694.0
85453	1351.0	251.0
442915	0.0	0.0
85450	1730.0	1993.0
51	5082.0	6914.0
442916	0.0	0.0
85451	1826.0	2012.0
52	2969.0	3914.0
442917	0.0	0.0
53	3315.0	7635.0
442918	0.0	0.0
54	3544.0	8783.0
442919	0.0	0.0
55	154.0	177.0
442909	10.0	8.0
56	4.0	10.0
58	394.0	64.0
59	175255.0	12796.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	38.0	1.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	555.0	242.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	4.0	2.0
106481354	0.0	1.0
85446	207.0	262.0
442900	0.0	0.0
106481355	0.0	0.0
85443	77.0	31.0
442901	0.0	0.0
85444	694.0	1850.0
442902	0.0	0.0
60	344635.0	254319.0
85441	1195.0	3098.0
442903	0.0	0.0
85442	45.0	5.0
442904	0.0	0.0
442905	0.0	1.0
62	20.0	11.0
85440	1860.0	2178.0
442907	11.0	3.0
442908	0.0	0.0
66	0.0	0.0
67	6.0	1.0
68	0.0	1.0
344595	486.0	603.0
69	2.0	0.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	139.0	47.0
106481321	0.0	0.0
85479	9.0	51.0
106481322	0.0	0.0
85476	2226.0	4290.0
85477	229.0	204.0
70	22.0	43.0
85474	15.0	69.0
71	182304.0	179860.0
72	67948.0	961.0
73	6.0	27.0
74	1.0	0.0
75	13.0	9.0
106481327	3.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	7263.0	7884.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	1141.0	4171.0
81	39336.0	39344.0
85463	361.0	138.0
82	9.0	6.0
85464	987.0	1586.0
83	6.0	5.0
85461	2376.0	5311.0
85462	388.0	564.0
86	2004.0	3461.0
87	39305.0	15185.0
85460	939.0	1625.0
88	11.0	8.0
89	4.0	0.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2860.0	1850.0
106481300	0.0	0.0
91	2632.0	1498.0
92	1295.0	579.0
93	838.0	535.0
94	2754.0	894.0
95	243.0	300.0
97	221.0	196.0
98	751.0	391.0
344561	0.0	0.0
728661	1210.0	2282.0
728664	1.0	0.0
106481305	0.0	0.0
261734	486.0	214.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	14.0	39.0
106481309	21.0	4.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	3.0	3.0
3805	3.0	4.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	5.0	0.0
3809	18.0	4.0
246123	0.0	0.0
106481311	0.0	0.0
344558	636.0	212.0
3800	1750.0	5967.0
3801	1485.0	877.0
3802	6.0	0.0
728695	0.0	1.0
285735	0.0	0.0
261726	2038.0	2106.0
728698	5.0	4.0
3814	6.0	6.0
3815	3921.0	451.0
3816	110.0	29.0
261729	1162.0	152.0
3817	3.0	2.0
3818	96.0	27.0
222166	10381.0	937.0
3811	24.0	2.0
3812	1.0	3.0
285740	0.0	2.0
285741	36.0	10.0
728689	5.0	9.0
3827	0.0	0.0
246100	0.0	0.0
3820	234.0	77.0
3821	26.0	3.0
3822	6.0	3.0
3823	0.0	1.0
3824	183.0	82.0
645402	0.0	0.0
403313	934.0	1472.0
403314	0.0	0.0
728637	0.0	4.0
728638	149.0	333.0
728633	0.0	0.0
728632	44.0	45.0
728635	56.0	44.0
3836	2228.0	5005.0
222183	302.0	57.0
3837	12434.0	14406.0
3838	1752.0	6883.0
3839	2027.0	1839.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2033.0	1209.0
3832	202.0	2532.0
3833	178.0	1875.0
3834	146.0	2.0
3835	2144.0	6032.0
728620	5.0	1.0
403300	0.0	0.0
645412	3.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	302.0	439.0
3848	69.0	7.0
3849	3.0	0.0
222171	528.0	2991.0
728619	0.0	0.0
3840	4572.0	5707.0
3841	497.0	306.0
3842	3070.0	7764.0
3843	9546.0	6372.0
3844	0.0	0.0
3845	1246.0	3110.0
3846	8.0	3.0
645423	0.0	0.0
3860	7371.0	240.0
246126	3.0	0.0
728658	1181.0	369.0
728655	12.0	3.0
728657	3.0	0.0
728656	5.0	0.0
3858	679.0	1884.0
3859	0.0	0.0
246135	0.0	0.0
3850	4.0	3.0
3851	2252.0	37.0
3852	202351.0	4297.0
645414	0.0	0.0
3853	5463.0	15.0
3854	4960.0	631.0
3855	26718.0	32692.0
3856	29794.0	94252.0
3857	48.0	2.0
728640	5.0	3.0
645431	13.0	72.0
728642	311.0	353.0
728641	13.0	1.0
645434	39.0	1.0
645432	3.0	6.0
285704	896.0	697.0
728643	1.0	9.0
222194	1484.0	2605.0
285708	2.0	0.0
1204	0.0	0.0
1203	926.0	1118.0
1201	1676.0	5100.0
1200	10955.0	17604.0
3861	179581.0	3219.0
645426	21.0	17.0
645425	0.0	0.0
1209	8403.0	12862.0
3866	24057.0	68702.0
1208	0.0	22.0
1207	4610.0	4224.0
3868	2119.0	501.0
285311	0.0	0.0
3880	24633.0	161289.0
3881	13.0	12.0
285313	1334.0	32.0
100128537	1177.0	1569.0
3882	81.0	165.0
100128536	0.0	3.0
285314	0.0	2.0
285315	245.0	517.0
1215	247.0	1.0
100141515	14.0	3.0
1213	15549.0	42118.0
1212	4631.0	4611.0
1211	8626.0	8644.0
3872	144237.0	5929.0
3875	20036.0	87479.0
3876	2.0	15.0
3879	0.0	4.0
3890	0.0	0.0
3891	4.0	1.0
3892	138.0	94.0
100128525	4.0	10.0
285326	0.0	0.0
1230	412.0	484.0
285329	2.0	9.0
440097	41.0	6.0
440093	19.0	12.0
3883	2.0	21.0
3884	0.0	0.0
3885	0.0	0.0
3886	1.0	3.0
100128521	0.0	0.0
3887	1945.0	350.0
3888	0.0	0.0
100631239	0.0	1.0
3889	35.0	1.0
100128516	51.0	22.0
285331	925.0	837.0
100128512	0.0	0.0
285335	22.0	45.0
100128514	1.0	0.0
1241	676.0	583.0
1240	1018.0	598.0
1238	197.0	2801.0
1237	2.0	9.0
1236	86.0	160.0
1235	0.0	1.0
1234	458.0	487.0
1233	26.0	83.0
1232	7.0	23.0
3895	9993.0	13397.0
100128511	20.0	51.0
100631247	19.0	90.0
3897	274.0	31.0
100631248	0.0	0.0
3898	1904.0	166.0
100631249	0.0	0.0
3899	3294.0	22549.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	780.0	590.0
100631251	3.0	0.0
100631252	1.0	0.0
100631253	0.0	0.0
285346	69.0	43.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	219.0	42.0
574501	8.0	0.0
574502	0.0	0.0
1244	63.0	31.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	53666.0	798.0
1263	765.0	457.0
1262	12.0	3.0
116966	41.0	6.0
100887755	0.0	0.0
1261	4.0	2.0
100887754	0.0	0.0
1260	0.0	0.0
116969	195.0	26.0
1259	395.0	74.0
1258	2.0	5.0
440061	0.0	0.0
100887750	15.0	13.0
100887746	0.0	2.0
100887744	0.0	1.0
1272	1101.0	108.0
1271	1719.0	106.0
100887749	99.0	20.0
1270	23.0	26.0
100887748	0.0	0.0
440044	24.0	10.0
1269	4.0	3.0
440051	4.0	0.0
1268	156.0	21.0
440050	0.0	3.0
1267	6214.0	5236.0
1266	11314.0	5837.0
100887740	0.0	0.0
1265	14275.0	5353.0
1286	240.0	47.0
1285	114.0	7.0
1284	37934.0	19083.0
1282	23806.0	19103.0
1281	97521.0	84736.0
1280	654.0	37.0
440078	144.0	38.0
440077	17.0	2.0
440087	12.0	40.0
1278	104248.0	102543.0
1277	107750.0	146785.0
440081	49.0	34.0
116938	0.0	0.0
1297	3.0	2.0
116931	32.0	256.0
1296	4638.0	3662.0
1295	1811.0	3504.0
116933	3.0	17.0
1294	2244.0	477.0
1293	34278.0	27288.0
116935	70.0	15.0
1292	54377.0	22745.0
440068	0.0	0.0
1291	40398.0	16982.0
116937	6.0	0.0
440067	28.0	2.0
1290	5386.0	11839.0
440073	259.0	23.0
440072	1.0	7.0
1289	8606.0	12239.0
1288	1512.0	76.0
1287	1553.0	567.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2154.0	1446.0
440021	0.0	0.0
442673	0.0	5.0
10018	1966.0	2326.0
126328	2282.0	2003.0
442676	0.0	0.0
126326	597.0	204.0
1299	389.0	123.0
1298	1643.0	3849.0
10011	1903.0	3412.0
10010	2998.0	1327.0
10013	3422.0	2269.0
128989	1384.0	1344.0
10015	6932.0	9284.0
10014	5608.0	4399.0
10017	45.0	2.0
10016	4975.0	5306.0
10020	1506.0	1778.0
114335	0.0	0.0
114336	0.0	0.0
126321	1542.0	2049.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	2.0
10021	11.0	0.0
10024	100.0	325.0
128977	2483.0	944.0
103021165	5.0	0.0
10023	547.0	919.0
103021164	2.0	3.0
10026	1938.0	4021.0
10025	3416.0	4642.0
116986	230.0	185.0
116985	6083.0	5748.0
116988	4628.0	3612.0
116987	2244.0	2136.0
114327	1139.0	1777.0
440043	0.0	0.0
126308	3548.0	3400.0
440041	0.0	0.0
126306	84.0	454.0
151306	217.0	13.0
100128590	3.0	3.0
100128596	0.0	0.0
151300	0.0	0.0
100128595	1.0	0.0
100128589	1.0	1.0
440027	24.0	8.0
440026	935.0	3668.0
440023	0.0	1.0
10008	549.0	132.0
10007	2899.0	4309.0
10009	1684.0	1778.0
116984	397.0	1069.0
116983	1186.0	1030.0
151313	1110.0	1828.0
10000	3112.0	783.0
128954	0.0	0.0
10002	59.0	38.0
10001	888.0	1083.0
10004	563.0	78.0
10003	305.0	32.0
10006	2660.0	3537.0
10005	777.0	729.0
126370	0.0	0.0
285352	119.0	91.0
100128579	0.0	0.0
285359	193.0	60.0
126375	378.0	428.0
126374	1562.0	249.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3846.0	7803.0
285367	1438.0	2131.0
285368	391.0	5451.0
100128569	66.0	44.0
126364	294.0	295.0
100128560	10.0	2.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	0.0	0.0
344191	0.0	0.0
126353	162.0	7009.0
751071	231.0	254.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	3.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	10.0	5.0
106481282	0.0	0.0
285381	1583.0	1394.0
106481283	0.0	0.0
285382	167.0	107.0
106481280	0.0	0.0
165918	864.0	1520.0
106481281	0.0	1.0
165904	2.0	9.0
285386	2171.0	14432.0
138307	11.0	5.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	1.0
100128542	1.0	0.0
106481290	0.0	1.0
100128541	0.0	1.0
138311	515.0	144.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	3.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	0.0
126299	1496.0	2651.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1855.0	2087.0
728710	0.0	0.0
126295	367.0	238.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	126.0	790.0
645318	0.0	0.0
645317	26.0	30.0
151242	3.0	36.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	21534.0	31426.0
100287908	0.0	0.0
645332	329.0	416.0
126282	1436.0	1436.0
100287902	7.0	54.0
163227	235.0	536.0
100287900	0.0	0.0
163223	151.0	308.0
106481275	0.0	0.0
106481276	0.0	1.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	65.0	56.0
106481278	0.0	0.0
645328	0.0	1.0
151254	52.0	10.0
645326	3.0	0.0
106481271	0.0	1.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	10.0	18.0
163259	248.0	59.0
645345	137.0	151.0
200403	46.0	9.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	412.0	348.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	0.0	3.0
728732	0.0	0.0
728734	0.0	2.0
126272	169.0	180.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	833.0	1667.0
106481243	0.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	2.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	23.0	14.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	1.0
106481248	1.0	0.0
106481249	0.0	1.0
107133516	3.0	8.0
728723	116.0	18.0
106481253	1.0	1.0
107133522	1.0	1.0
106481254	10.0	2.0
107133524	8.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	12.0	4.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	6.0	1.0
151276	0.0	0.0
645348	0.0	1.0
106481250	0.0	0.0
645369	517.0	64.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	750.0	1169.0
106481218	0.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	9.0	8.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	13.0	9.0
106481221	1.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	494.0	308.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	4.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	3.0	0.0
645387	342.0	117.0
645382	0.0	0.0
645381	28.0	13.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	5.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	7.0	1.0
106481207	0.0	0.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	0.0	1.0
106481209	0.0	0.0
3902	93.0	96.0
3903	2781.0	1124.0
106481210	0.0	0.0
3904	5.0	3.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	2854.0	769.0
106481211	0.0	0.0
3909	17815.0	5295.0
106481212	0.0	0.0
684959	0.0	0.0
151234	1.0	0.0
151230	560.0	1623.0
728798	6.0	1.0
3913	30237.0	22088.0
3914	29743.0	1607.0
3915	19940.0	4608.0
3916	30496.0	17656.0
3918	21493.0	1028.0
3910	12626.0	3028.0
3911	7266.0	8630.0
3912	13840.0	5826.0
728782	20.0	5.0
728780	41.0	5.0
3924	20.0	3.0
3925	4764.0	6345.0
3927	16481.0	45771.0
3929	404.0	138.0
3920	12401.0	16921.0
3921	37897.0	14131.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	7670.0	4632.0
3937	811.0	1157.0
3938	0.0	2.0
3939	30145.0	37454.0
3930	1306.0	1276.0
100873179	0.0	0.0
3931	544.0	103.0
3932	344.0	205.0
3933	9.0	0.0
3934	978.0	13.0
100189512	0.0	0.0
105371027	3.0	0.0
100873166	1.0	0.0
100873165	2.0	1.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	5.0	0.0
3947	1.0	0.0
3948	8.0	0.0
3949	3159.0	6394.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	23480.0	2628.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	13.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	181.0	40.0
3958	25019.0	14004.0
3959	30932.0	40234.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	402.0	435.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	615.0	77.0
3952	14888.0	138.0
3953	1322.0	320.0
3954	3053.0	5042.0
3955	4176.0	2004.0
3956	37851.0	10488.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	12.0	1.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	3.0	0.0
728746	0.0	0.0
728748	0.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	208.0	72.0
1303	6788.0	11486.0
107133502	0.0	0.0
1302	134.0	5.0
1301	148.0	4137.0
1300	83.0	5090.0
3960	41.0	0.0
3963	40.0	2.0
3964	4117.0	3790.0
1308	34471.0	1578.0
3965	2004.0	2919.0
1307	7933.0	3032.0
151295	46.0	13.0
1306	11105.0	4047.0
100189589	13.0	4.0
728774	1.0	0.0
728773	0.0	0.0
3980	1291.0	3216.0
100287932	3082.0	4018.0
3981	413.0	356.0
728776	43.0	26.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	8533.0	3744.0
1315	6889.0	13665.0
1314	12998.0	24766.0
1312	7746.0	4688.0
1311	487.0	14366.0
100329135	8.0	3.0
1310	0.0	1.0
574537	0.0	0.0
3972	2.0	0.0
3973	49.0	0.0
3975	1.0	0.0
3976	251.0	99.0
3977	5323.0	1509.0
1318	95.0	162.0
3978	1493.0	2497.0
1317	2079.0	4147.0
728763	5.0	0.0
3990	32.0	15.0
645313	7.0	6.0
3991	25223.0	3333.0
645312	0.0	0.0
3992	1085.0	3597.0
645311	1.0	0.0
728769	401.0	293.0
1330	0.0	0.0
1327	22204.0	7487.0
1326	666.0	579.0
1325	11.0	4.0
3982	7.0	0.0
3983	14478.0	2945.0
3984	1487.0	2164.0
3985	6899.0	5452.0
3987	2453.0	2621.0
3988	6555.0	6735.0
1329	6493.0	7182.0
116809	0.0	0.0
100128416	5.0	7.0
1340	11019.0	9197.0
1337	5743.0	7807.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	1781.0	5557.0
100128410	0.0	0.0
3995	3539.0	895.0
100128412	0.0	0.0
3996	2060.0	2180.0
3998	4776.0	8573.0
1339	1.0	2.0
285440	1378.0	1599.0
285441	0.0	1.0
1352	685.0	963.0
1351	5328.0	8465.0
1350	11911.0	14234.0
1349	6216.0	5384.0
1348	0.0	0.0
1347	4476.0	4052.0
1346	3178.0	155.0
1345	8015.0	54235.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	2.0
285456	26.0	41.0
1363	10408.0	2185.0
1362	4970.0	32159.0
1361	3.0	2.0
1360	28423.0	75.0
1359	799.0	708.0
1358	56.0	4.0
1357	326.0	12.0
1356	1883.0	322.0
1355	2607.0	2756.0
1353	1599.0	2629.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	1.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	89.0	69.0
285464	1123.0	684.0
100873200	0.0	0.0
777774	0.0	0.0
1374	4502.0	4815.0
1373	526.0	79.0
1371	435.0	471.0
1370	19.0	14.0
1369	0.0	0.0
1368	3924.0	1345.0
100873209	0.0	0.0
1366	2662.0	9165.0
1365	1446.0	9122.0
1364	5989.0	17509.0
100873204	1.0	0.0
100873203	0.0	0.0
100873202	4.0	8.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	26.0	0.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2674.0	3190.0
116843	886.0	417.0
1384	3952.0	26539.0
116842	77.0	23.0
1382	13710.0	16969.0
116844	683.0	6176.0
1381	401.0	6.0
1380	10.0	12.0
440176	3.0	1.0
440184	0.0	0.0
1379	0.0	2.0
1378	37.0	8.0
1376	1723.0	2122.0
1375	78.0	25.0
128821	1.0	5.0
100873237	0.0	0.0
128822	851.0	74.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	25.0	5.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	638.0	1251.0
1396	169.0	746.0
1395	91.0	10.0
1394	142.0	9.0
1393	603.0	26.0
1392	1.0	0.0
285407	9.0	34.0
116835	1755.0	505.0
1390	1000.0	840.0
1389	6826.0	4431.0
1388	6171.0	9426.0
1387	5703.0	9199.0
116841	2016.0	2152.0
1386	1971.0	2782.0
116840	2422.0	2757.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	5.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	207.0	48.0
100873255	0.0	0.0
100873254	26.0	25.0
100873253	0.0	0.0
285412	1.0	2.0
100873252	0.0	0.0
100287898	109.0	66.0
100287895	0.0	0.0
285419	57.0	5.0
1399	5449.0	3464.0
1398	5250.0	5680.0
1397	9822.0	10882.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	0.0	3.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	204.0	82.0
285429	21.0	23.0
100287880	0.0	1.0
440193	1793.0	804.0
100873248	0.0	0.0
100873247	5.0	0.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	7667.0	10752.0
153830	4377.0	771.0
645280	5.0	0.0
440138	206.0	395.0
440132	2.0	1.0
440142	4.0	1.0
10139	2735.0	2026.0
126208	1223.0	1276.0
126206	92.0	116.0
126205	19.0	10.0
107133497	13.0	73.0
126204	14.0	0.0
107133499	0.0	0.0
128866	10204.0	14076.0
10131	3161.0	4073.0
10134	22767.0	11971.0
107133494	2.0	0.0
10133	7901.0	2833.0
128869	1092.0	1802.0
10136	0.0	0.0
10135	2855.0	2559.0
100128493	0.0	0.0
103021294	11.0	48.0
10138	504.0	808.0
100128496	0.0	0.0
10137	3173.0	6286.0
128861	0.0	0.0
128862	0.0	0.0
10141	3.0	0.0
10140	5112.0	12852.0
128864	4.0	42.0
440125	2.0	1.0
440131	0.0	1.0
10143	32.0	543.0
128854	1110.0	1769.0
10142	2700.0	31883.0
10144	2650.0	520.0
10147	2231.0	1840.0
100128483	0.0	0.0
10146	7507.0	7743.0
128859	0.0	3.0
10149	54.0	33.0
10148	105.0	101.0
128853	70.0	15.0
440159	7.0	0.0
10117	8.0	21.0
440163	1.0	4.0
10110	832.0	42.0
10112	94.0	1013.0
10111	3151.0	5667.0
10114	3998.0	6344.0
10113	4070.0	4930.0
128848	0.0	0.0
10116	5223.0	7278.0
165829	37.0	5.0
100128469	9.0	22.0
153842	0.0	1.0
440145	431.0	737.0
10129	3538.0	1097.0
440153	0.0	0.0
10128	7979.0	13670.0
100033799	0.0	0.0
107133486	4.0	30.0
10121	7809.0	11526.0
100128465	0.0	0.0
10120	4456.0	3309.0
10123	4740.0	972.0
138234	0.0	0.0
10125	193.0	584.0
10124	3112.0	1915.0
10127	2017.0	3086.0
10126	1837.0	1112.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	9.0	77.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	2.0
106481182	0.0	0.0
285489	205.0	582.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	1.0	1.0
10107	0.0	0.0
10106	17470.0	17652.0
106481199	1.0	0.0
10109	14025.0	10923.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	9.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2463.0	4320.0
10100	816.0	354.0
10103	2913.0	26521.0
106481194	0.0	0.0
10102	1491.0	2140.0
106481195	0.0	0.0
10105	3311.0	4650.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	258.0	628.0
440119	529.0	32.0
126235	2.0	0.0
126231	59.0	170.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	3.0
442775	100.0	135.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	75.0	47.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	2.0	3.0
440104	1067.0	457.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	30.0	0.0
100128420	8.0	7.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	10.0	3.0
10090	899.0	636.0
10093	7448.0	6476.0
10092	9228.0	5720.0
10095	5649.0	6000.0
645204	0.0	0.0
10094	8641.0	12166.0
645203	2.0	4.0
10097	6993.0	18303.0
10096	7065.0	10058.0
645201	0.0	0.0
163115	175.0	76.0
200504	0.0	1.0
106481138	3.0	0.0
106481139	0.0	0.0
728833	0.0	8.0
106481143	0.0	0.0
114194	0.0	0.0
138162	229.0	1026.0
106481144	0.0	0.0
114195	0.0	2.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	3.0	6.0
106481145	0.0	0.0
151126	64.0	6.0
106481146	0.0	0.0
10099	17052.0	3065.0
10098	2944.0	1053.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	534.0	562.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	149.0	48.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	67.0	56.0
415116	4220.0	1924.0
645207	0.0	0.0
645206	8.0	9.0
442707	0.0	0.0
106481150	0.0	0.0
