id	cd20a78a-7e98-4601-8cf0-3a121d58613c	99c7b545-c90e-407f-9086-0ef8e108f973
961	1947.0	1678.0
26088	1285.0	1261.0
962	100.0	100.0
388336	674.0	139.0
963	299.0	325.0
388333	0.0	0.0
965	496.0	249.0
966	12365.0	13306.0
7920	144.0	172.0
643987	0.0	0.0
967	33007.0	9594.0
7923	568.0	319.0
7922	2615.0	6549.0
968	28.0	7.0
969	489.0	279.0
26080	0.0	0.0
643988	17.0	207.0
26083	1.0	0.0
161835	9.0	776.0
134218	2111.0	2053.0
100312782	0.0	0.0
7941	43.0	32.0
7940	87.0	88.0
26059	8.0	25.0
339324	498.0	2070.0
339327	282.0	250.0
26052	279.0	222.0
26051	2012.0	298.0
339318	492.0	723.0
340307	0.0	0.0
26054	2742.0	2271.0
970	25.0	2.0
971	45.0	35.0
26053	1667.0	2842.0
972	28497.0	16894.0
26056	1237.0	1435.0
973	21.0	83.0
974	210.0	73.0
26058	2622.0	3853.0
975	41700.0	11420.0
26057	3048.0	4917.0
653333	1.0	3.0
976	1008.0	245.0
7932	0.0	0.0
100312789	0.0	0.0
977	17210.0	11155.0
100312788	0.0	0.0
978	42.0	50.0
643996	2.0	0.0
7936	2451.0	1323.0
100312785	0.0	0.0
26050	3.0	22.0
100312787	0.0	0.0
641339	81.0	185.0
161823	469.0	371.0
100312792	0.0	0.0
100312794	0.0	9.0
100312790	0.0	0.0
148870	1.0	1.0
388364	0.0	0.0
388363	452.0	219.0
653316	1.0	9.0
653319	281.0	283.0
148867	637.0	2072.0
26063	619.0	492.0
122258	0.0	0.0
26062	0.0	0.0
102578074	0.0	0.0
26065	4446.0	4816.0
26064	386.0	1995.0
983	86.0	274.0
984	1163.0	701.0
146206	22.0	17.0
987	1134.0	8462.0
988	1928.0	2347.0
7942	616.0	511.0
989	5798.0	5521.0
26061	1061.0	678.0
161829	1.0	3.0
100312798	0.0	15.0
26060	2796.0	3397.0
219525	0.0	0.0
5300	1611.0	528.0
5301	0.0	0.0
339302	0.0	2.0
388394	0.0	0.0
990	42.0	91.0
991	14.0	54.0
100419609	0.0	0.0
342945	196.0	249.0
993	22.0	21.0
994	849.0	369.0
51001	442.0	440.0
100419606	0.0	0.0
51000	745.0	965.0
995	3.0	15.0
996	2228.0	2634.0
51003	164.0	126.0
100419608	0.0	1.0
997	2541.0	774.0
51002	555.0	742.0
388389	0.0	1.0
998	6539.0	10030.0
51005	445.0	369.0
999	46.0	13622.0
51004	433.0	435.0
158293	2241.0	2390.0
51006	1478.0	1086.0
7955	51.0	7.0
51009	1320.0	972.0
7957	518.0	166.0
51008	755.0	915.0
158297	3.0	6.0
219537	2.0	4.0
5310	5658.0	1706.0
5311	1606.0	992.0
101929387	2.0	0.0
388387	14.0	0.0
100419614	0.0	0.0
388381	4.0	2.0
51010	422.0	788.0
100420608	0.0	0.0
342933	0.0	0.0
51012	2107.0	2034.0
51011	887.0	180.0
51014	2364.0	5655.0
51013	723.0	493.0
51016	339.0	204.0
7965	381.0	476.0
51015	1760.0	1853.0
5303	566.0	435.0
51018	641.0	527.0
5304	2.0	83.0
5305	1364.0	1307.0
5306	1865.0	2246.0
5307	19.0	254.0
51019	726.0	757.0
342931	0.0	0.0
5308	167.0	42.0
101929390	1.0	0.0
5309	17.0	2.0
219527	5.0	25.0
101929397	0.0	0.0
7980	197.0	67.0
5320	33945.0	1052.0
7982	743.0	507.0
5321	600.0	94.0
5322	313.0	58.0
7984	250.0	383.0
219541	304.0	478.0
51021	2358.0	2238.0
51020	2620.0	559.0
51023	595.0	340.0
51022	250.0	197.0
51025	364.0	140.0
342926	385.0	137.0
51024	5609.0	1002.0
7976	79.0	676.0
5313	0.0	3.0
51027	514.0	252.0
100420613	0.0	0.0
51026	1175.0	1375.0
5314	1.0	16.0
7975	1011.0	376.0
100420612	2.0	0.0
5315	6518.0	36382.0
51029	1445.0	1592.0
7978	258.0	339.0
51028	1830.0	1723.0
5316	588.0	494.0
5317	330.0	197.0
5318	2832.0	700.0
7979	2840.0	933.0
219539	74.0	19.0
5319	0.0	3.0
219557	0.0	0.0
7991	584.0	262.0
5330	177.0	117.0
7994	2520.0	2000.0
5331	1177.0	805.0
5332	463.0	398.0
7993	487.0	355.0
5333	1022.0	467.0
5334	585.0	1158.0
51030	619.0	611.0
51032	0.0	3.0
51031	1398.0	1051.0
342918	0.0	2.0
100420627	0.0	0.0
51035	6757.0	1062.0
5324	209.0	53.0
5325	1336.0	377.0
5326	372.0	937.0
5327	2539.0	2315.0
7988	426.0	289.0
100420621	0.0	0.0
5328	582.0	2503.0
5329	215.0	558.0
158248	5.0	21.0
5340	0.0	0.0
5341	352.0	288.0
5342	1.0	0.0
5343	6.0	3.0
101929335	283.0	43.0
5345	74.0	50.0
63027	491.0	1709.0
342909	58.0	146.0
342908	107.0	50.0
51043	3020.0	5050.0
51042	80.0	50.0
342900	0.0	0.0
100419649	0.0	0.0
51046	47.0	0.0
5335	3768.0	1959.0
90634	980.0	284.0
134285	2.0	1.0
5336	1004.0	318.0
5337	929.0	370.0
90637	535.0	206.0
100420633	0.0	0.0
5338	828.0	591.0
5339	4606.0	7606.0
90639	577.0	263.0
5350	712.0	196.0
5351	5513.0	4018.0
5352	5550.0	3117.0
219578	0.0	0.0
100419650	2.0	0.0
134288	0.0	0.0
63035	866.0	610.0
5354	215.0	54.0
5355	1427.0	1070.0
63036	0.0	1.0
5356	1800.0	1760.0
90632	7.0	12.0
101929344	0.0	0.0
161882	124.0	116.0
51050	11.0	26.0
51052	0.0	0.0
643906	1.0	0.0
51054	273.0	163.0
643904	1.0	0.0
51053	302.0	140.0
643905	0.0	0.0
51056	3624.0	3623.0
51058	317.0	376.0
51057	152.0	247.0
643909	0.0	0.0
5346	137322.0	9139.0
90624	1038.0	568.0
51059	8.0	39.0
5347	41.0	58.0
5348	1444.0	40.0
5349	30.0	2893.0
90625	0.0	4.0
90627	1745.0	2399.0
5360	4311.0	793.0
5361	1151.0	1172.0
5362	1272.0	737.0
101929351	60.0	20.0
5364	1724.0	3652.0
5365	771.0	277.0
5366	40.0	207.0
90665	0.0	0.0
5367	0.0	0.0
51061	1581.0	1961.0
51060	2079.0	1839.0
51063	1443.0	431.0
51062	161.0	444.0
146279	2.0	28.0
51065	2337.0	1580.0
643915	0.0	0.0
51067	506.0	497.0
51066	21.0	15.0
51069	1484.0	541.0
51068	2386.0	2372.0
5357	24.0	803.0
5358	2970.0	1656.0
100420656	0.0	0.0
5359	1215.0	727.0
643911	169.0	676.0
100420650	0.0	7.0
5371	2627.0	1696.0
100420660	0.0	0.0
5372	10103.0	764.0
5373	287.0	647.0
158257	1.0	1.0
732448	2.0	1.0
5375	7.0	1.0
5376	8914.0	6096.0
90655	0.0	0.0
5378	476.0	590.0
219595	5.0	3.0
101929369	2.0	0.0
51070	1595.0	658.0
51072	91.0	61.0
51071	920.0	732.0
5370	0.0	0.0
51074	1646.0	646.0
51073	1441.0	488.0
51076	780.0	313.0
51075	2405.0	3658.0
51078	2380.0	1067.0
51077	1637.0	1533.0
51079	1036.0	382.0
5368	1.0	5.0
5369	0.0	0.0
100420665	0.0	1.0
171222	14.0	7.0
171221	1.0	1.0
90649	162.0	1872.0
171220	46.0	81.0
5382	73.0	43.0
5383	15.0	17.0
100419560	3.0	1.0
28619	0.0	2.0
5387	61.0	47.0
28613	0.0	0.0
28614	6.0	1.0
220594	1.0	0.0
28611	0.0	0.0
28612	0.0	0.0
28617	2.0	2.0
5380	0.0	0.0
28616	0.0	0.0
28610	0.0	0.0
5379	196.0	155.0
100420558	0.0	0.0
100420557	0.0	1.0
100420555	0.0	0.0
100420552	2.0	1.0
5393	621.0	579.0
5394	2272.0	2406.0
5395	361.0	607.0
5396	2777.0	4928.0
101929302	18.0	11.0
28624	0.0	0.0
28625	1.0	0.0
28622	1.0	0.0
28623	0.0	0.0
28628	0.0	0.0
28629	0.0	1.0
28626	3.0	0.0
28627	1.0	0.0
28620	1.0	0.0
28621	0.0	0.0
100420568	1.0	0.0
100420567	1.0	2.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	0.0
28609	1.0	1.0
100419595	0.0	0.0
28602	5.0	0.0
28603	0.0	0.0
101929328	0.0	28.0
28600	0.0	0.0
28601	1.0	0.0
28606	2.0	2.0
101929329	0.0	1.0
100419599	0.0	0.0
256536	1.0	2.0
100420589	0.0	0.0
100420588	0.0	0.0
53615	1867.0	677.0
53616	95.0	248.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	1.0	1.0
256586	187.0	88.0
171177	4.0	800.0
171169	0.0	1.0
53632	1.0	0.0
53630	1.0	0.0
53635	2537.0	1899.0
53637	15.0	22.0
112840	319.0	642.0
26038	4.0	4.0
26037	323.0	1706.0
653226	12.0	11.0
28699	0.0	0.0
26039	748.0	555.0
112849	633.0	193.0
112846	19.0	10.0
26030	1373.0	1091.0
28693	0.0	0.0
28694	0.0	0.0
26032	153.0	105.0
28691	1.0	0.0
26031	109.0	330.0
28692	0.0	1.0
26034	11.0	23.0
28697	1.0	0.0
26033	27.0	800.0
28698	0.0	0.0
653232	270.0	43.0
100312803	0.0	0.0
26036	1467.0	1699.0
100312806	0.0	434.0
28695	0.0	1.0
26035	966.0	2522.0
28696	0.0	0.0
653234	4.0	3.0
643898	0.0	0.0
100312801	0.0	1.0
28690	4.0	4.0
26049	17.0	18.0
26048	383.0	561.0
653214	703.0	1093.0
100312819	0.0	0.0
26040	530.0	990.0
26043	2080.0	2006.0
26045	65.0	15.0
653220	0.0	0.0
26047	15.0	1962.0
100312817	0.0	0.0
26046	1073.0	1732.0
100312816	0.0	0.0
124817	13.0	52.0
148808	287.0	76.0
378925	6.0	8.0
28679	0.0	0.0
26015	1422.0	660.0
653247	0.0	1.0
26018	11017.0	8170.0
28677	2.0	0.0
26017	2572.0	2048.0
28678	0.0	0.0
26019	1722.0	1541.0
124801	238.0	332.0
28671	1.0	2.0
28672	0.0	1.0
26010	3097.0	2110.0
28670	0.0	0.0
26012	1005.0	487.0
28675	0.0	0.0
26011	144.0	610.0
28676	1.0	0.0
28673	3.0	7.0
148811	72.0	14.0
26013	133.0	131.0
28674	2.0	2.0
124808	447.0	925.0
148818	0.0	0.0
112812	55.0	39.0
26027	18.0	14.0
653236	32.0	5.0
28688	0.0	1.0
28689	1.0	4.0
653238	24.0	61.0
112817	317.0	33.0
148823	35.0	4.0
28682	1.0	0.0
28683	1.0	2.0
148824	0.0	0.0
28680	0.0	1.0
653240	0.0	0.0
26020	6827.0	7589.0
28681	1.0	14.0
28686	0.0	0.0
26022	550.0	860.0
28684	1.0	0.0
26025	65.0	65.0
26024	187.0	82.0
28685	1.0	0.0
378948	0.0	0.0
378949	0.0	0.0
112885	8.0	1.0
28657	1.0	0.0
653268	6.0	7.0
653269	1.0	1.0
28658	0.0	0.0
28655	0.0	1.0
28656	3.0	2.0
28659	0.0	1.0
28650	0.0	0.0
653275	0.0	0.0
28653	0.0	3.0
28654	0.0	0.0
28651	0.0	0.0
28652	0.0	1.0
100312849	0.0	2.0
102157402	862.0	563.0
102157400	1.0	1.0
378938	3030.0	4280.0
641298	9.0	22.0
26005	468.0	1122.0
28668	0.0	0.0
28669	0.0	2.0
26007	1011.0	1969.0
28666	2.0	0.0
653259	2.0	5.0
28667	0.0	1.0
26009	1322.0	2019.0
28660	2.0	1.0
124857	3.0	1.0
28661	1.0	0.0
26001	3540.0	1827.0
28664	5.0	1.0
26000	1798.0	1682.0
28665	0.0	1.0
26003	2178.0	3759.0
28662	0.0	4.0
26002	65.0	159.0
28663	2.0	1.0
100312850	10.0	18.0
340390	12.0	11.0
340393	1.0	0.0
28639	2.0	2.0
112869	632.0	377.0
28638	99.0	86.0
100312829	0.0	0.0
100312826	7.0	26.0
124842	4.0	14.0
100312825	1.0	2.0
100312828	7.0	38.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	489.0	250.0
100312823	0.0	0.0
339390	20.0	1.0
339396	0.0	0.0
28646	0.0	2.0
378950	0.0	0.0
28647	0.0	0.0
339398	2.0	24.0
378951	0.0	0.0
28644	0.0	2.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	373.0	649.0
28648	0.0	0.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	0.0	1.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	0.0	0.0
28641	0.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	2.0
100312835	0.0	0.0
100312830	7.0	27.0
646096	0.0	0.0
90799	827.0	790.0
100287345	0.0	0.0
87171	6.0	6.0
87178	824.0	879.0
100287327	0.0	0.0
100287325	0.0	2.0
100287314	2.0	4.0
26191	32.0	47.0
26190	2880.0	6446.0
100287302	0.0	0.0
26173	3871.0	2111.0
26175	326.0	392.0
154197	5.0	1.0
5411	2014.0	2368.0
5409	147.0	20.0
26184	0.0	0.0
26188	0.0	1.0
26189	0.0	0.0
5406	0.0	0.0
5407	1.0	0.0
5408	2.0	1.0
286002	6.0	1.0
5420	4590.0	3955.0
286006	64.0	22.0
100131546	0.0	0.0
646016	0.0	0.0
5422	585.0	748.0
51122	751.0	1137.0
51121	440.0	393.0
51124	1169.0	1437.0
51123	1891.0	1526.0
5412	2430.0	6076.0
51126	2318.0	2037.0
51125	2639.0	935.0
5413	314.0	389.0
5414	1083.0	454.0
51128	2320.0	2974.0
51127	3.0	17.0
51129	5398.0	776.0
646024	0.0	2.0
646023	3.0	6.0
100131539	5.0	3.0
5430	5698.0	5987.0
5431	2742.0	3818.0
286016	7.0	11.0
5432	2613.0	1205.0
100131535	3.0	0.0
5433	841.0	1094.0
105369729	0.0	0.0
51131	1033.0	1099.0
51130	89.0	99.0
51133	2084.0	4448.0
51132	1530.0	3415.0
51135	596.0	1016.0
51134	234.0	396.0
5423	452.0	364.0
90701	599.0	1412.0
5424	326.0	219.0
51136	484.0	419.0
5425	3522.0	1249.0
51138	1445.0	1591.0
5426	1416.0	1322.0
646019	0.0	1.0
5427	26.0	113.0
5428	2154.0	1168.0
5429	363.0	799.0
100131528	0.0	0.0
5440	1044.0	1055.0
5441	5369.0	2235.0
5442	1580.0	608.0
5443	36.0	2.0
5444	1.0	7.0
51142	5544.0	2010.0
51141	683.0	2076.0
51144	5666.0	6093.0
51143	1264.0	1095.0
51146	0.0	2.0
89758	0.0	0.0
5434	13196.0	2495.0
51148	933.0	2249.0
5435	8.0	5.0
51147	1184.0	704.0
5436	1475.0	1044.0
90736	314.0	241.0
51149	473.0	360.0
5437	781.0	710.0
5438	927.0	411.0
5439	987.0	227.0
90737	0.0	0.0
5450	10.0	56.0
5451	770.0	1026.0
5452	64.0	111.0
5453	4.0	5.0
5454	3.0	0.0
646049	0.0	0.0
5455	9.0	1.0
51151	0.0	4.0
51150	4856.0	2966.0
51155	265.0	1254.0
51154	1186.0	947.0
51157	761.0	510.0
51156	0.0	4.0
5445	885.0	1847.0
5446	109.0	874.0
5447	3808.0	1497.0
5449	1.0	1.0
286042	50.0	47.0
347487	0.0	0.0
5460	16.0	6.0
5462	10.0	7.0
5463	659.0	286.0
5464	4365.0	3088.0
5465	3728.0	461.0
51160	4557.0	1910.0
100287399	0.0	0.0
646052	0.0	0.0
51162	3269.0	406.0
51161	302.0	199.0
51164	4908.0	4717.0
51163	474.0	620.0
51166	117.0	63.0
51168	22.0	4.0
51167	696.0	466.0
5456	0.0	1.0
89778	0.0	0.0
5457	0.0	0.0
89777	0.0	0.0
5458	0.0	0.0
5459	0.0	1.0
120824	0.0	1.0
5470	3.0	0.0
5471	215.0	481.0
347475	18.0	429.0
5473	13.0	0.0
5475	6.0	129.0
5476	3227.0	1878.0
100507097	2.0	1.0
100507096	0.0	0.0
51171	238.0	74.0
100287388	0.0	0.0
100507099	0.0	0.0
51170	3679.0	725.0
100507098	230.0	25.0
51172	399.0	244.0
51175	680.0	275.0
51174	281.0	377.0
51177	712.0	556.0
51176	37.0	639.0
51179	0.0	0.0
5467	1276.0	702.0
5468	12495.0	1186.0
89766	0.0	9.0
5469	1334.0	2359.0
89765	2.0	200.0
347468	0.0	0.0
89761	1.0	3.0
5481	1406.0	909.0
89792	0.0	0.0
90780	1682.0	2146.0
89790	6.0	85.0
5483	13.0	0.0
646077	0.0	0.0
5485	1.0	2.0
5486	1.0	0.0
5487	0.0	0.0
5488	2.0	0.0
646070	0.0	0.0
51182	550.0	882.0
646074	0.0	0.0
5480	799.0	1745.0
51181	7789.0	2205.0
51184	1523.0	659.0
51186	1140.0	1329.0
51185	2298.0	1311.0
100287372	0.0	1.0
51188	422.0	480.0
51187	4491.0	4147.0
5478	6870.0	7606.0
5479	5913.0	5055.0
89797	1016.0	337.0
89796	3097.0	1365.0
89795	398.0	278.0
89781	1241.0	1148.0
347454	10.0	5.0
5493	3814.0	3257.0
89780	0.0	0.0
5494	3565.0	3311.0
5495	2309.0	1748.0
5496	3625.0	2973.0
5498	384.0	438.0
5499	2308.0	1440.0
646080	26.0	79.0
100287369	3.0	1.0
51191	916.0	178.0
646087	0.0	0.0
100287364	0.0	0.0
646086	7.0	4.0
51193	1034.0	758.0
100287366	0.0	0.0
646085	0.0	0.0
51192	98.0	124.0
5491	3.0	1.0
51195	104.0	56.0
51194	824.0	1158.0
100287362	0.0	0.0
51196	1076.0	236.0
51199	1344.0	2323.0
51198	1.0	1.0
5489	0.0	0.0
89782	190.0	607.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	4.0	1.0
28735	0.0	0.0
28732	0.0	0.0
100507062	9.0	14.0
28733	0.0	0.0
28738	0.0	0.0
100507067	0.0	1.0
28739	0.0	0.0
28736	0.0	0.0
100507066	0.0	0.0
28737	0.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	0.0	0.0
119764	0.0	0.0
119765	0.0	0.0
144715	25.0	15.0
286094	0.0	0.0
100859921	4.0	1.0
100859920	0.0	0.0
286097	482.0	91.0
144717	322.0	328.0
100507059	0.0	0.0
100507058	0.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	6.0	10.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	29.0	7.0
28749	0.0	0.0
100507057	49.0	20.0
100507056	0.0	0.0
100507055	7.0	1.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	0.0
347549	0.0	0.0
100859930	1903.0	669.0
347541	0.0	0.0
347544	6.0	0.0
28718	0.0	1.0
28719	0.0	0.0
28712	0.0	0.0
100507086	4.0	19.0
28713	0.0	0.0
28710	0.0	0.0
28711	0.0	0.0
28716	0.0	0.0
28717	0.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	2.0	0.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	0.0	30.0
100507027	0.0	0.0
286046	26.0	28.0
648630	8.0	11.0
117143	374.0	412.0
117145	668.0	677.0
117144	5.0	6.0
120787	0.0	1.0
492295	0.0	0.0
347517	13.0	8.0
347516	1.0	2.0
286053	649.0	491.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	1.0
28705	0.0	0.0
28706	1.0	0.0
100507012	0.0	0.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	0.0
286065	0.0	0.0
100131568	0.0	2.0
100131565	0.0	0.0
100131564	176.0	249.0
100507040	0.0	2.0
132719	0.0	0.0
100507046	8.0	14.0
100507044	0.0	0.0
100507043	1.0	0.0
51100	8599.0	4699.0
51102	1030.0	422.0
51101	688.0	218.0
51104	402.0	524.0
51103	585.0	738.0
51106	251.0	162.0
51105	1256.0	1770.0
51108	3899.0	2824.0
51107	4560.0	4916.0
286075	265.0	262.0
51109	1250.0	2511.0
286077	262.0	2629.0
646000	0.0	0.0
132720	3037.0	2317.0
132724	0.0	0.0
100131551	1.0	4.0
100131550	0.0	0.0
100507034	16.0	25.0
100507032	77.0	55.0
119774	0.0	0.0
119772	0.0	0.0
51111	2010.0	2630.0
51110	843.0	431.0
119775	0.0	0.0
51112	1260.0	845.0
51115	1991.0	1394.0
51114	2368.0	1485.0
51117	1361.0	1423.0
51116	1580.0	504.0
51119	4746.0	2975.0
51118	846.0	890.0
26151	764.0	537.0
26150	3.0	20.0
26153	889.0	104.0
26152	79.0	79.0
26155	2369.0	1870.0
26154	2.0	8447.0
26157	317.0	250.0
26156	10143.0	7105.0
130162	68.0	208.0
100534611	1.0	0.0
100534612	3.0	3.0
26164	755.0	750.0
117178	97.0	728.0
117177	162.0	655.0
26166	401.0	70.0
105379197	1.0	5.0
26165	0.0	0.0
26168	689.0	237.0
26167	81.0	163.0
26160	673.0	1203.0
100507003	0.0	0.0
100507008	6.0	7.0
26137	40.0	44.0
26136	970.0	1603.0
28798	0.0	0.0
28799	0.0	1.0
26138	0.0	0.0
28792	0.0	0.0
28793	11.0	27.0
28790	0.0	0.0
117166	7.0	11.0
26130	1826.0	2438.0
28791	1.0	0.0
26133	4712.0	2899.0
28796	20.0	113.0
28797	13.0	27.0
26135	15618.0	7288.0
28794	0.0	0.0
28795	0.0	0.0
26134	51.0	73.0
154150	0.0	1.0
129138	510.0	656.0
26148	92.0	267.0
26147	922.0	606.0
26149	118.0	147.0
117154	1.0	6.0
26140	369.0	429.0
553820	1.0	1.0
117153	0.0	0.0
120796	0.0	0.0
117156	0.0	4.0
117155	53.0	58.0
117157	11.0	3.0
120793	0.0	0.0
26146	671.0	1539.0
117159	2.0	1.0
26145	777.0	559.0
130195	0.0	0.0
154141	139.0	680.0
117151	1.0	1.0
26115	861.0	794.0
28778	10.0	24.0
28779	0.0	0.0
28776	3.0	6.0
28777	0.0	0.0
26119	800.0	1504.0
26118	2601.0	2156.0
28770	0.0	0.0
28771	0.0	0.0
28774	0.0	3.0
28775	0.0	10.0
28772	1.0	13.0
26112	13632.0	1440.0
28773	0.0	3.0
130120	0.0	0.0
28789	0.0	0.0
26128	978.0	1668.0
28787	0.0	0.0
26127	1511.0	1157.0
132789	627.0	617.0
28788	0.0	0.0
28781	4.0	11.0
201134	800.0	248.0
28780	0.0	0.0
26122	1360.0	1277.0
28785	0.0	33.0
144766	0.0	0.0
26121	1391.0	740.0
28786	0.0	0.0
28783	0.0	0.0
26123	1172.0	2365.0
28784	6.0	16.0
130132	1009.0	209.0
28756	0.0	0.0
28757	0.0	0.0
28754	0.0	0.0
28755	231.0	186.0
100750326	1.0	1.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	0.0
28753	0.0	0.0
28750	0.0	0.0
201140	3.0	0.0
28751	0.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	0.0	0.0
28765	0.0	0.0
28766	0.0	0.0
26108	418.0	223.0
28769	0.0	0.0
28760	0.0	0.0
26100	3624.0	1720.0
28763	0.0	1.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	1.0	0.0
117196	0.0	0.0
117195	1.0	1.0
154089	0.0	0.0
100287238	0.0	0.0
201158	50.0	47.0
100287234	0.0	0.0
201164	386.0	81.0
201161	579.0	131.0
201163	1421.0	487.0
154091	21.0	14.0
154092	3.0	3.0
276719	0.0	0.0
100287229	2.0	0.0
100287227	48.0	16.0
100287226	0.0	14.0
201176	519.0	360.0
100287216	25.0	12.0
100287215	1.0	1.0
201181	41.0	35.0
129099	0.0	1.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	25.0	50.0
130075	0.0	0.0
5510	2038.0	1708.0
166012	4.0	2.0
5509	514.0	681.0
5500	6243.0	9178.0
5501	4786.0	4428.0
5502	26254.0	1497.0
5504	1342.0	3756.0
5506	0.0	0.0
5507	247.0	484.0
154043	183.0	84.0
5520	2271.0	1750.0
5521	31.0	8.0
193629	0.0	1.0
5519	1722.0	1245.0
26298	19.0	303.0
26297	648.0	595.0
5511	1532.0	1614.0
5512	1.0	2.0
5514	1341.0	2992.0
5515	3013.0	5980.0
26290	124.0	36.0
5516	2834.0	2696.0
154075	14.0	15.0
26292	288.0	1314.0
26291	1.0	0.0
5518	7697.0	9503.0
5530	2109.0	995.0
5531	1447.0	2384.0
5532	3343.0	2066.0
5522	22.0	354.0
5523	624.0	2119.0
5524	1950.0	5811.0
5525	6716.0	2721.0
5526	623.0	270.0
5527	3061.0	3813.0
5528	2190.0	1580.0
154064	0.0	0.0
5529	1397.0	2523.0
286122	14.0	12.0
5540	2.0	0.0
5542	0.0	0.0
286128	182.0	229.0
51241	615.0	629.0
89858	1.0	5.0
89857	43.0	109.0
51244	1066.0	554.0
51247	3396.0	1749.0
5533	797.0	369.0
51246	3486.0	3559.0
5534	3548.0	1810.0
51249	699.0	986.0
5535	1.0	0.0
90835	2.0	45.0
89853	461.0	389.0
5536	1713.0	1215.0
51248	958.0	1115.0
5537	4936.0	4229.0
5538	2633.0	12309.0
5539	0.0	1.0
28907	0.0	1.0
286133	6865.0	131.0
28908	52.0	271.0
28905	0.0	1.0
100131418	0.0	0.0
5550	1832.0	894.0
28906	1.0	16.0
286135	0.0	0.0
5551	157.0	37.0
5552	3124.0	965.0
100131415	0.0	0.0
5553	1.0	1.0
28909	0.0	0.0
5554	9.0	5.0
28900	0.0	5.0
28903	1.0	0.0
28904	0.0	8.0
28901	1.0	17.0
28902	0.0	1.0
51250	553.0	269.0
51252	116.0	10.0
51251	821.0	764.0
89849	280.0	358.0
89848	211.0	121.0
51253	3199.0	1568.0
89846	158.0	1684.0
51256	202.0	396.0
89845	475.0	420.0
51255	1877.0	1424.0
51258	2546.0	1944.0
5544	0.0	0.0
51257	1941.0	708.0
5545	0.0	0.0
5546	1549.0	1421.0
5547	4512.0	4471.0
51259	326.0	479.0
90826	381.0	545.0
5549	34631.0	3778.0
286140	118.0	106.0
90827	0.0	0.0
286144	1102.0	1298.0
5562	2824.0	5563.0
286148	1550.0	1218.0
5563	142.0	1155.0
90861	3656.0	8766.0
5564	911.0	884.0
90864	180.0	26.0
5565	1111.0	770.0
51260	562.0	713.0
51263	1327.0	1274.0
100287296	0.0	0.0
51265	25.0	26.0
51264	1373.0	884.0
51267	309.0	100.0
51266	5.0	8.0
5555	2.0	0.0
51268	15.0	11.0
89876	44.0	73.0
5557	166.0	189.0
5558	176.0	385.0
89874	35.0	43.0
90859	9.0	7.0
89872	1.0	1.0
286151	5.0	4.0
89870	0.0	0.0
5570	31.0	307.0
5571	2449.0	1861.0
5573	13218.0	9766.0
90850	1212.0	759.0
5574	0.0	0.0
90853	20.0	27.0
5575	564.0	183.0
5576	2737.0	2954.0
51270	0.0	28.0
100192378	164.0	60.0
51272	2292.0	3034.0
51271	2713.0	2117.0
51274	4929.0	2646.0
100287284	0.0	0.0
51276	102.0	229.0
89869	0.0	0.0
51275	402.0	334.0
51278	626.0	460.0
51277	366.0	306.0
5566	3855.0	3582.0
89866	13.0	8.0
51279	1964.0	1334.0
5567	1229.0	19001.0
90843	1143.0	1579.0
5568	0.0	0.0
5569	261.0	73.0
89891	520.0	1326.0
5580	3778.0	5414.0
89890	485.0	745.0
5581	470.0	131.0
5582	0.0	0.0
5583	1243.0	1104.0
5584	610.0	1449.0
5585	4628.0	2302.0
5586	3304.0	2727.0
5587	525.0	248.0
100287279	0.0	0.0
51281	357.0	345.0
51280	707.0	14212.0
51283	3097.0	2281.0
100287272	1.0	2.0
51282	1303.0	307.0
