id	7133f91c-4128-4578-a1cd-2c1ee81b3f16	b8dffd2d-f096-48d2-bf27-1e8c0ae526de
106481339	0.0	0.0
106481336	0.0	0.0
106481337	0.0	0.0
106481341	0.0	0.0
106481342	5.0	23.0
106481340	0.0	0.0
85458	6479.0	3434.0
106481345	0.0	0.0
85459	1262.0	2658.0
106481346	0.0	0.0
85456	16712.0	19051.0
442910	0.0	2.0
106481343	0.0	0.0
85457	4554.0	4030.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	79.0	86.0
442913	0.0	0.0
85452	23.0	17.0
442914	0.0	0.0
50	4970.0	6661.0
85453	2807.0	5927.0
442915	0.0	0.0
85450	3170.0	6350.0
51	7616.0	8704.0
442916	0.0	0.0
85451	2559.0	2778.0
52	4508.0	8613.0
442917	0.0	0.0
53	2305.0	7256.0
442918	0.0	0.0
54	1481.0	10412.0
442919	0.0	0.0
55	100.0	151.0
442909	0.0	3.0
56	6.0	18.0
58	34.0	776.0
59	61040.0	20594.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	23.0	15.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	627.0	2743.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	11.0	32.0
106481354	1.0	3.0
85446	262.0	335.0
442900	0.0	1.0
106481355	0.0	0.0
85443	37.0	119.0
442901	0.0	0.0
85444	1375.0	867.0
442902	0.0	0.0
60	271842.0	521387.0
85441	2228.0	10707.0
442903	6.0	4.0
85442	168.0	17.0
442904	0.0	0.0
442905	0.0	0.0
62	18.0	55.0
85440	4312.0	14066.0
442907	4.0	1.0
442908	0.0	2.0
66	0.0	0.0
67	8.0	14.0
68	9.0	11.0
344595	916.0	258.0
69	3.0	18.0
106481316	0.0	2.0
106481317	0.0	0.0
106481314	1.0	14.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	2.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	116.0	149.0
106481321	1.0	0.0
85479	7.0	221.0
106481322	0.0	0.0
85476	4843.0	8137.0
85477	1083.0	472.0
70	127.0	240.0
85474	18.0	41.0
71	161739.0	276255.0
72	13419.0	12132.0
73	69.0	83.0
74	0.0	0.0
75	12.0	22.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6381.0	6142.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	3.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	4.0
85465	2191.0	6466.0
81	35067.0	59899.0
85463	1470.0	2456.0
82	62.0	73.0
85464	3188.0	6351.0
83	4.0	7.0
85461	4551.0	7177.0
85462	617.0	1107.0
86	3153.0	7904.0
87	27049.0	27318.0
85460	1965.0	3774.0
88	27.0	37.0
89	4.0	1.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4503.0	5475.0
106481300	0.0	0.0
91	3567.0	3727.0
92	1684.0	2029.0
93	1204.0	1537.0
94	3981.0	4526.0
95	193.0	308.0
97	331.0	547.0
98	1077.0	1196.0
344561	0.0	0.0
728661	2007.0	1641.0
728664	0.0	3.0
106481305	0.0	2.0
261734	838.0	692.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	16.0	27.0
106481309	29.0	11.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	1.0
106481308	0.0	0.0
3804	5.0	13.0
3805	3.0	110.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	2.0	0.0
106481310	4.0	8.0
3809	4.0	10.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1051.0	1526.0
3800	1385.0	434.0
3801	1938.0	2324.0
3802	8.0	10.0
728695	0.0	0.0
285735	0.0	1.0
261726	3710.0	11930.0
728698	7.0	38.0
3814	3.0	7.0
3815	21744.0	27230.0
3816	60.0	151.0
261729	2919.0	1924.0
3817	8.0	39.0
3818	63.0	32.0
222166	16363.0	4415.0
3811	5.0	12.0
3812	4.0	11.0
285740	0.0	2.0
285741	56.0	52.0
728689	11.0	13.0
3827	0.0	3.0
246100	0.0	0.0
3820	218.0	536.0
3821	24.0	73.0
3822	5.0	15.0
3823	0.0	6.0
3824	173.0	1014.0
645402	0.0	0.0
403313	1282.0	2866.0
403314	0.0	0.0
728637	0.0	7.0
728638	39.0	31.0
728633	0.0	0.0
728632	22.0	38.0
728635	40.0	18.0
3836	3640.0	6088.0
222183	359.0	114.0
3837	16237.0	29942.0
3838	2273.0	11501.0
3839	4652.0	10601.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2284.0	2040.0
3832	320.0	5442.0
3833	149.0	4035.0
3834	281.0	102.0
3835	1945.0	5023.0
728620	1.0	6.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	381.0	257.0
3848	39.0	43.0
3849	2.0	4.0
222171	464.0	393.0
728619	1.0	3.0
3840	7870.0	15527.0
3841	1682.0	1126.0
3842	8632.0	14848.0
3843	14061.0	16050.0
3844	0.0	1.0
3845	3195.0	6634.0
3846	8.0	17.0
645423	0.0	0.0
3860	9.0	2.0
246126	0.0	0.0
728658	938.0	1605.0
728655	2.0	2.0
728657	3.0	0.0
728656	1.0	0.0
3858	1419.0	2200.0
3859	1.0	3.0
246135	1.0	2.0
3850	2.0	0.0
3851	1.0	0.0
3852	67913.0	12630.0
645414	0.0	0.0
3853	169.0	766.0
3854	3009.0	7399.0
3855	25680.0	43007.0
3856	32148.0	18653.0
3857	33.0	37.0
728640	5.0	7.0
645431	23.0	23.0
728642	347.0	391.0
728641	17.0	30.0
645434	60.0	2.0
645432	13.0	46.0
285704	1219.0	570.0
728643	12.0	6.0
222194	3401.0	4767.0
285708	0.0	73.0
1204	1.0	0.0
1203	1523.0	1376.0
1201	1252.0	2845.0
1200	9321.0	26222.0
3861	53926.0	10058.0
645426	11.0	19.0
645425	0.0	3.0
1209	6538.0	11977.0
3866	34047.0	13587.0
1208	0.0	67.0
1207	4451.0	7769.0
3868	1000.0	1851.0
285311	0.0	1.0
3880	40811.0	66482.0
3881	1.0	6.0
285313	3703.0	1994.0
100128537	897.0	225.0
3882	48.0	25.0
100128536	1.0	8.0
285314	3.0	2.0
285315	638.0	791.0
1215	205.0	204.0
100141515	0.0	14.0
1213	27012.0	57706.0
1212	3295.0	4142.0
1211	6765.0	18980.0
3872	48317.0	11832.0
3875	20247.0	14365.0
3876	3.0	6.0
3879	2.0	5.0
3890	4.0	1.0
3891	0.0	0.0
3892	112.0	205.0
100128525	3.0	11.0
285326	0.0	0.0
1230	556.0	10444.0
285329	7.0	38.0
440097	41.0	31.0
440093	26.0	45.0
3883	12.0	17.0
3884	2.0	0.0
3885	0.0	1.0
3886	0.0	0.0
100128521	0.0	11.0
3887	295.0	198.0
3888	1.0	0.0
100631239	0.0	0.0
3889	3.0	19.0
100128516	114.0	48.0
285331	1468.0	1419.0
100128512	0.0	0.0
285335	11.0	20.0
100128514	1.0	1.0
1241	686.0	671.0
1240	862.0	6734.0
1238	664.0	1291.0
1237	3.0	212.0
1236	164.0	2303.0
1235	14.0	66.0
1234	496.0	6129.0
1233	130.0	874.0
1232	2.0	39.0
3895	30167.0	23948.0
100128511	54.0	16.0
100631247	3.0	0.0
3897	547.0	3343.0
100631248	0.0	1.0
3898	1783.0	11182.0
100631249	0.0	0.0
3899	5886.0	1212.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1869.0	3058.0
100631251	1.0	0.0
100631252	9.0	0.0
100631253	0.0	0.0
285346	192.0	191.0
100631254	0.0	2.0
100128503	0.0	1.0
285349	371.0	257.0
574501	2.0	3.0
574502	0.0	0.0
1244	143.0	619.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	15544.0	2049.0
1263	2811.0	1604.0
1262	12.0	5.0
116966	216.0	44.0
100887755	0.0	3.0
1261	40.0	82.0
100887754	18.0	3.0
1260	0.0	1.0
116969	83.0	19.0
1259	193.0	60.0
1258	18.0	52.0
440061	0.0	0.0
100887750	47.0	62.0
100887746	2.0	0.0
100887744	0.0	1.0
1272	2413.0	747.0
1271	3016.0	930.0
100887749	110.0	60.0
1270	70.0	58.0
100887748	0.0	1.0
440044	22.0	52.0
1269	72.0	329.0
440051	0.0	1.0
1268	705.0	735.0
440050	5.0	4.0
1267	5944.0	16789.0
1266	22277.0	24266.0
100887740	0.0	0.0
1265	10600.0	12255.0
1286	296.0	2731.0
1285	151.0	623.0
1284	41933.0	57649.0
1282	34090.0	68421.0
1281	78759.0	261598.0
1280	174.0	16.0
440078	227.0	88.0
440077	1.0	1.0
440087	39.0	33.0
1278	114721.0	258026.0
1277	87856.0	281670.0
440081	75.0	144.0
116938	0.0	0.0
1297	22.0	11.0
116931	171.0	170.0
1296	2610.0	4181.0
1295	7066.0	4122.0
116933	1.0	3.0
1294	2332.0	1341.0
1293	39405.0	107119.0
116935	63.0	62.0
1292	43192.0	50634.0
440068	2.0	35.0
1291	29893.0	48164.0
116937	5.0	5.0
440067	37.0	19.0
1290	7389.0	28618.0
440073	390.0	175.0
440072	9.0	8.0
1289	6112.0	18480.0
1288	925.0	318.0
1287	2618.0	1452.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	3661.0	9880.0
440021	0.0	0.0
442673	2.0	3.0
10018	2981.0	4240.0
126328	1528.0	1541.0
442676	1.0	1.0
126326	460.0	547.0
1299	227.0	1039.0
1298	1311.0	642.0
10011	1880.0	2451.0
10010	8081.0	9834.0
10013	3566.0	5001.0
128989	1487.0	2065.0
10015	13624.0	15224.0
10014	6604.0	5815.0
10017	28.0	45.0
10016	4474.0	10228.0
10020	4057.0	9913.0
114335	0.0	0.0
114336	0.0	0.0
126321	1763.0	6880.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	0.0
10021	4.0	6.0
10024	41.0	1146.0
128977	3348.0	1760.0
103021165	1.0	0.0
10023	449.0	527.0
103021164	6.0	8.0
10026	5175.0	6791.0
10025	2901.0	2608.0
116986	249.0	984.0
116985	7328.0	11705.0
116988	4249.0	5207.0
116987	5671.0	5352.0
114327	1326.0	657.0
440043	0.0	0.0
126308	3545.0	6450.0
440041	0.0	0.0
126306	25.0	72.0
151306	450.0	183.0
100128590	3.0	7.0
100128596	1.0	0.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	23.0	43.0
440026	2080.0	2619.0
440023	0.0	2.0
10008	443.0	1240.0
10007	2687.0	5287.0
10009	3777.0	5792.0
116984	1457.0	3579.0
116983	1423.0	1849.0
151313	810.0	1418.0
10000	6449.0	4491.0
128954	0.0	0.0
10002	33.0	18.0
10001	1449.0	2136.0
10004	394.0	302.0
10003	726.0	277.0
10006	5753.0	13696.0
10005	658.0	1044.0
126370	0.0	0.0
285352	99.0	149.0
100128579	0.0	0.0
285359	118.0	35.0
126375	800.0	1283.0
126374	1724.0	695.0
153918	0.0	0.0
100128574	1.0	0.0
285362	4149.0	2914.0
285367	1265.0	2982.0
285368	385.0	233.0
100128569	79.0	229.0
126364	227.0	1626.0
100128560	13.0	15.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	2.0	13.0
344191	1.0	0.0
126353	300.0	338.0
751071	168.0	191.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	5.0	5.0
106481282	0.0	0.0
285381	2883.0	3148.0
106481283	0.0	0.0
285382	465.0	494.0
106481280	0.0	0.0
165918	2117.0	3613.0
106481281	2.0	1.0
165904	9.0	73.0
285386	1372.0	529.0
138307	0.0	0.0
106481297	0.0	1.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	10.0	6.0
106481290	1.0	0.0
100128541	1.0	0.0
138311	572.0	631.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	36.0	8.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	5.0	0.0
126299	1100.0	1254.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2063.0	4330.0
728710	2.0	1.0
126295	420.0	528.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	4.0	3.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	504.0	2923.0
645318	0.0	0.0
645317	25.0	33.0
151242	17.0	174.0
106481260	0.0	0.0
106481261	1.0	1.0
647979	42502.0	48365.0
100287908	0.0	0.0
645332	359.0	367.0
126282	1588.0	1915.0
100287902	6.0	13.0
163227	620.0	896.0
100287900	0.0	0.0
163223	179.0	100.0
106481275	0.0	1.0
106481276	0.0	1.0
106481273	2.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	60.0	201.0
106481278	0.0	0.0
645328	0.0	6.0
151254	48.0	170.0
645326	6.0	9.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	17.0	23.0
163259	566.0	321.0
645345	52.0	52.0
200403	42.0	10.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	396.0	166.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	5.0	8.0
728732	1.0	5.0
728734	1.0	3.0
126272	207.0	111.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1383.0	3750.0
106481243	0.0	0.0
107133513	1.0	3.0
106481240	0.0	0.0
106481241	3.0	2.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	48.0	60.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	4.0	1.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	2.0	1.0
728723	152.0	345.0
106481253	0.0	1.0
107133522	1.0	5.0
106481254	9.0	4.0
107133524	8.0	6.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	7.0	59.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	3.0	9.0
151276	1.0	2.0
645348	0.0	0.0
106481250	0.0	0.0
645369	146.0	304.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1422.0	6958.0
106481218	2.0	0.0
106481215	0.0	0.0
106481216	2.0	0.0
200420	24.0	19.0
645360	0.0	0.0
106481219	1.0	0.0
106481220	10.0	6.0
106481221	0.0	30.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	1.0
645359	0.0	0.0
138240	0.0	0.0
138241	919.0	1026.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	3.0
645387	468.0	587.0
645382	0.0	0.0
645381	71.0	52.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	3.0	13.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	4.0	3.0
106481207	0.0	4.0
106481204	0.0	0.0
106481205	1.0	3.0
106481208	2.0	2.0
106481209	0.0	0.0
3902	75.0	2531.0
3903	2130.0	9754.0
106481210	0.0	0.0
3904	7.0	88.0
3906	12.0	57029.0
106481213	0.0	16.0
106481214	0.0	0.0
3908	4745.0	5462.0
106481211	0.0	0.0
3909	15129.0	3767.0
106481212	0.0	0.0
684959	0.0	0.0
151234	13.0	2.0
151230	1082.0	3295.0
728798	1.0	0.0
3913	29591.0	19786.0
3914	11654.0	4658.0
3915	33827.0	37247.0
3916	26265.0	32251.0
3918	14093.0	16609.0
3910	20474.0	15556.0
3911	9471.0	9975.0
3912	17089.0	25050.0
728782	22.0	8.0
728780	65.0	27.0
3924	11.0	8.0
3925	3581.0	21192.0
3927	16716.0	36577.0
3929	154.0	1094.0
3920	17212.0	39455.0
3921	26183.0	29238.0
3923	1.0	2.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	1.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	2.0
100873170	0.0	0.0
3936	7139.0	45580.0
3937	1475.0	9585.0
3938	0.0	211.0
3939	34708.0	53262.0
3930	3166.0	10603.0
100873179	0.0	0.0
3931	485.0	290.0
3932	362.0	2224.0
3933	1.0	3.0
3934	1078.0	13483.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	1.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	1.0	1.0
100329109	0.0	0.0
100329108	5.0	10.0
3947	0.0	7.0
3948	14.0	18.0
3949	4620.0	3864.0
100873169	1.0	0.0
3940	1.0	1.0
100873168	0.0	0.0
3945	21692.0	22561.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	2.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	8.0
100873199	0.0	0.0
100873198	0.0	1.0
100873197	0.0	0.0
728758	5.0	11.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	93.0	649.0
3958	29554.0	23302.0
3959	25653.0	64682.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	366.0	405.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	507.0	249.0
3952	24215.0	818.0
3953	5294.0	3560.0
3954	2957.0	3145.0
3955	1700.0	1693.0
3956	20596.0	20191.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	3.0	4.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	6.0	1.0
728746	0.0	0.0
728748	1.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	70.0	455.0
1303	9994.0	14387.0
107133502	0.0	0.0
1302	148.0	149.0
1301	90.0	4272.0
1300	11.0	2089.0
3960	54.0	25.0
3963	27.0	4.0
3964	6243.0	6650.0
1308	16994.0	6435.0
3965	2481.0	17566.0
1307	7026.0	7394.0
151295	19.0	46.0
1306	11772.0	25844.0
100189589	7.0	4.0
728774	1.0	0.0
728773	0.0	4.0
3980	1524.0	5549.0
100287932	2718.0	4913.0
3981	1501.0	1741.0
728776	24.0	33.0
85508	0.0	35.0
105601840	0.0	0.0
85509	0.0	0.0
1316	49579.0	50267.0
1315	10765.0	20274.0
1314	17101.0	66526.0
1312	5539.0	7922.0
1311	213.0	2670.0
100329135	2.0	3.0
1310	9.0	123.0
574537	0.0	1.0
3972	9.0	5.0
3973	32.0	5.0
3975	1.0	1.0
3976	1956.0	757.0
3977	20208.0	17941.0
1318	268.0	327.0
3978	1420.0	3803.0
1317	4144.0	9700.0
728763	4.0	9.0
3990	67.0	163.0
645313	3.0	8.0
3991	23973.0	1770.0
645312	0.0	0.0
3992	2440.0	4716.0
645311	1.0	1.0
728769	640.0	457.0
1330	0.0	0.0
1327	14702.0	14691.0
1326	4540.0	3415.0
1325	18.0	13.0
3982	0.0	1.0
3983	23133.0	15812.0
3984	1755.0	7214.0
3985	7096.0	7481.0
3987	7257.0	11975.0
3988	8128.0	23389.0
1329	3745.0	6047.0
116809	0.0	0.0
100128416	18.0	9.0
1340	6452.0	11321.0
1337	4028.0	4997.0
1336	0.0	0.0
1332	2.0	0.0
1331	0.0	0.0
3993	2125.0	8883.0
100128410	5.0	3.0
3995	3427.0	2037.0
100128412	0.0	0.0
3996	2491.0	4507.0
3998	12504.0	22246.0
1339	0.0	2.0
285440	3162.0	2315.0
285441	0.0	14.0
1352	1077.0	1350.0
1351	3593.0	6566.0
1350	11087.0	11800.0
1349	4711.0	7014.0
1348	0.0	4.0
1347	4774.0	7646.0
1346	2239.0	443.0
1345	5465.0	12454.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	1.0	0.0
285456	20.0	22.0
1363	13283.0	6618.0
1362	10862.0	17065.0
1361	5.0	18.0
1360	1218.0	24.0
1359	880.0	1201.0
1358	78.0	25.0
1357	535.0	58.0
1356	7089.0	7223.0
1355	3374.0	3569.0
1353	2971.0	2993.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	11.0
100873219	0.0	0.0
100873218	1.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	105.0	76.0
285464	914.0	406.0
100873200	0.0	0.0
777774	0.0	0.0
1374	8610.0	11639.0
1373	829.0	427.0
1371	1266.0	2550.0
1370	19.0	2.0
1369	0.0	0.0
1368	11928.0	7758.0
100873209	0.0	0.0
1366	2934.0	20020.0
1365	1599.0	10646.0
1364	13910.0	52268.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	6.0	19.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	22.0	25.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	121.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4800.0	7752.0
116843	1726.0	5646.0
1384	2775.0	2468.0
116842	62.0	31.0
1382	10472.0	46903.0
116844	828.0	1409.0
1381	416.0	194.0
1380	483.0	2745.0
440176	2.0	7.0
440184	1.0	0.0
1379	6.0	49.0
1378	260.0	1311.0
1376	1699.0	2328.0
1375	97.0	106.0
128821	0.0	0.0
100873237	0.0	0.0
128822	17.0	0.0
100873236	0.0	1.0
100873235	1.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	12.0	21.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	2.0
285401	0.0	5.0
100873220	0.0	0.0
128820	0.0	0.0
116832	528.0	2588.0
1396	183.0	159.0
1395	41.0	33.0
1394	108.0	134.0
1393	961.0	207.0
1392	2.0	0.0
285407	28.0	58.0
116835	2258.0	1029.0
1390	1418.0	2597.0
1389	10421.0	9600.0
1388	6116.0	10197.0
1387	9834.0	11979.0
116841	2083.0	4201.0
1386	4556.0	5687.0
116840	2582.0	4335.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	2.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	151.0	161.0
100873255	0.0	4.0
100873254	115.0	96.0
100873253	0.0	0.0
285412	1.0	1.0
100873252	0.0	0.0
100287898	123.0	58.0
100287895	0.0	0.0
285419	74.0	37.0
1399	6717.0	9861.0
1398	8192.0	9847.0
1397	7446.0	3643.0
100873259	2.0	0.0
100873258	1.0	9.0
100873257	1.0	2.0
100873256	0.0	0.0
100873240	0.0	5.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	194.0	432.0
285429	16.0	27.0
100287880	0.0	1.0
440193	2912.0	5592.0
100873248	0.0	0.0
100873247	1.0	5.0
100873246	0.0	0.0
100873245	1.0	2.0
100873249	0.0	0.0
128872	0.0	0.0
10130	8942.0	28916.0
153830	6788.0	8177.0
645280	0.0	4.0
440138	702.0	1138.0
440132	4.0	5.0
440142	0.0	3.0
10139	1995.0	2380.0
126208	963.0	1803.0
126206	9.0	1.0
126205	7.0	0.0
107133497	8.0	0.0
126204	13.0	1.0
107133499	0.0	0.0
128866	10197.0	15246.0
10131	3054.0	5769.0
10134	16838.0	17139.0
107133494	0.0	4.0
10133	11661.0	16558.0
128869	1204.0	2523.0
10136	0.0	0.0
10135	11525.0	20693.0
100128493	0.0	0.0
103021294	27.0	35.0
10138	1329.0	1618.0
100128496	0.0	0.0
10137	6930.0	8934.0
128861	0.0	0.0
128862	0.0	0.0
10141	5.0	0.0
10140	12942.0	8387.0
128864	10.0	20.0
440125	1.0	6.0
440131	0.0	2.0
10143	0.0	0.0
128854	909.0	392.0
10142	8501.0	11956.0
10144	10418.0	3657.0
10147	3348.0	3441.0
100128483	0.0	1.0
10146	13150.0	24631.0
128859	1.0	0.0
10149	647.0	5545.0
10148	118.0	407.0
128853	164.0	40.0
440159	2.0	2.0
10117	11.0	42.0
440163	5.0	6.0
10110	274.0	68.0
10112	60.0	1768.0
10111	6275.0	5350.0
10114	16189.0	25859.0
10113	3961.0	6745.0
128848	0.0	0.0
10116	10056.0	9898.0
165829	81.0	466.0
100128469	14.0	11.0
153842	4.0	3.0
440145	1435.0	2934.0
10129	6731.0	2740.0
440153	0.0	0.0
10128	12730.0	27284.0
100033799	0.0	0.0
107133486	9.0	13.0
10121	8372.0	11659.0
100128465	0.0	0.0
10120	4937.0	4445.0
10123	9480.0	9156.0
138234	1.0	2.0
10125	372.0	8396.0
10124	4532.0	2108.0
10127	2853.0	3555.0
10126	1354.0	1187.0
100128462	0.0	0.0
100128459	0.0	1.0
106481187	0.0	0.0
106481188	2.0	4.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	109.0	158.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	3.0	0.0
106481182	1.0	0.0
285489	61.0	29.0
100128448	0.0	0.0
126242	0.0	1.0
106481198	1.0	0.0
10107	1.0	3.0
10106	25330.0	23520.0
106481199	0.0	0.0
10109	14666.0	34333.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	3.0	15.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1809.0	2586.0
10100	1562.0	1171.0
10103	519.0	407.0
106481194	0.0	0.0
10102	1582.0	2556.0
106481195	0.0	0.0
10105	2918.0	8880.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	222.0	76.0
440119	289.0	325.0
126235	1.0	2.0
126231	140.0	352.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	2.0	3.0
442775	71.0	178.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	66.0	81.0
106481167	0.0	1.0
106481168	0.0	0.0
106481161	0.0	1.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	1.0	0.0
440107	9.0	34.0
440104	1183.0	935.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	2.0
106481179	0.0	0.0
128876	5.0	2.0
100128420	43.0	68.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	1.0
106481173	0.0	1.0
106481170	0.0	0.0
106481171	21.0	6.0
10090	1767.0	652.0
10093	6249.0	10914.0
10092	10415.0	30773.0
10095	4502.0	15936.0
645204	3.0	0.0
10094	9780.0	22434.0
645203	3.0	4.0
10097	18720.0	64513.0
10096	12001.0	33833.0
645201	0.0	2.0
163115	304.0	147.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	2.0	127.0
106481143	0.0	0.0
114194	0.0	0.0
138162	138.0	74.0
106481144	0.0	1.0
114195	6.0	27.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	16.0	59.0
106481145	0.0	0.0
151126	397.0	101.0
106481146	0.0	0.0
10099	20205.0	11535.0
10098	3348.0	3827.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	924.0	536.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	16.0
106481152	0.0	0.0
