id	7403bf3f-1678-4b86-b094-c87c993e583f	0d6f8d7e-2709-41be-a986-163c3763724d
100873678	0.0	0.0
100873662	0.0	0.0
100873661	0.0	0.0
100873660	0.0	0.0
503628	0.0	0.0
442396	0.0	0.0
503627	0.0	0.0
100287463	1.0	0.0
503632	1.0	0.0
442388	1.0	0.0
503631	0.0	0.0
100287461	26.0	3.0
10549	2539.0	4445.0
503634	0.0	0.0
10548	392.0	701.0
503633	1.0	0.0
503630	4.0	1.0
100873666	0.0	0.0
100873665	0.0	0.0
200081	6731.0	8785.0
10541	6021.0	5757.0
100873664	0.0	0.0
10540	5531.0	7742.0
100873663	0.0	0.0
10542	2175.0	3678.0
100873669	0.0	0.0
100873668	0.0	0.0
10544	635.0	889.0
100873667	0.0	0.0
100873691	0.0	0.0
100131608	0.0	0.0
100131609	2.0	3.0
100873690	0.0	0.0
100873695	3.0	0.0
100873694	0.0	6.0
100873693	0.0	0.0
100873692	0.0	0.0
10514	2886.0	2767.0
10513	7305.0	7138.0
10516	6540.0	5370.0
10518	308.0	321.0
10517	7.0	3.0
10519	2424.0	5888.0
100131611	0.0	0.0
100873699	0.0	0.0
100873698	0.0	0.0
100873697	5.0	0.0
100873696	1.0	0.0
100131614	321.0	142.0
100131616	0.0	0.0
10512	31981.0	15815.0
100873680	0.0	0.0
100033392	0.0	0.0
100873684	6.0	1.0
100873683	0.0	0.0
100873682	0.0	0.0
100873681	0.0	0.0
503647	2.0	0.0
503646	1.0	4.0
100287441	0.0	0.0
503648	0.0	0.0
10525	4903.0	11224.0
58503	284.0	9.0
10524	2239.0	2396.0
58505	5413.0	8531.0
10527	20158.0	26357.0
58504	98.0	215.0
10526	7052.0	7180.0
10529	17275.0	24342.0
10528	4090.0	7131.0
58500	1173.0	2161.0
100873688	0.0	5.0
100873687	0.0	0.0
100131623	0.0	1.0
100131624	0.0	0.0
100873686	0.0	0.0
100873685	0.0	0.0
10521	104549.0	65272.0
10520	1405.0	1083.0
58506	1224.0	2281.0
10523	2358.0	2783.0
58509	404.0	655.0
58508	17063.0	19045.0
10522	1480.0	1845.0
100033398	1.0	0.0
100131629	0.0	0.0
100873689	2.0	0.0
442361	1.0	0.0
58513	2056.0	3998.0
58516	8616.0	7099.0
58510	0.0	0.0
58512	22.0	31.0
58511	4.0	8.0
58517	13330.0	11351.0
105371564	3.0	1.0
100131638	1.0	1.0
58525	2335.0	5832.0
58524	43.0	67.0
10505	776.0	1473.0
58527	1301.0	3422.0
58526	665.0	1253.0
10507	2189.0	3327.0
100131641	0.0	0.0
10509	3992.0	6886.0
58529	62.0	42.0
58528	3119.0	622.0
10501	145.0	689.0
10500	905.0	607.0
58530	1.0	0.0
442384	0.0	0.0
58538	10.0	8.0
58531	0.0	0.0
58533	5833.0	7028.0
100131656	2.0	1.0
100287404	0.0	0.0
100131661	1.0	0.0
503694	0.0	0.0
503693	101.0	93.0
493913	0.0	0.0
493911	632.0	688.0
751599	0.0	0.0
285033	258.0	258.0
100128017	0.0	0.0
442320	0.0	0.0
116412	68.0	59.0
442317	0.0	0.0
442318	0.0	0.0
442319	362.0	46.0
493901	0.0	0.0
100128015	0.0	1.0
100128010	18.0	29.0
493900	229.0	158.0
100128012	3.0	2.0
100128011	0.0	0.0
285045	8.0	1.0
442304	0.0	0.0
442308	2.0	4.0
285051	2.0	2.0
10590	114.0	400.0
10592	3329.0	3671.0
10591	245.0	465.0
100873619	0.0	0.0
100873618	0.0	0.0
100873617	0.0	0.0
442334	0.0	0.0
100873616	0.0	0.0
10594	27936.0	26883.0
100873611	0.0	0.0
10595	0.0	0.0
10598	3662.0	10889.0
100873615	0.0	0.0
100873614	8.0	1.0
100873613	0.0	0.0
10599	11.0	0.0
100873612	0.0	0.0
100873608	0.0	0.0
100873607	0.0	2.0
100873606	2.0	0.0
100873605	1.0	0.0
442325	2.0	18.0
100873609	0.0	0.0
100873600	0.0	0.0
100873604	0.0	0.0
100873603	2.0	0.0
100873602	2.0	0.0
100873601	0.0	0.0
128434	18.0	333.0
10570	24.0	41.0
116447	754.0	1348.0
116449	23.0	159.0
116448	2.0	0.0
10579	3771.0	2920.0
100873639	0.0	0.0
100873638	18.0	5.0
10572	750.0	908.0
100873633	0.0	0.0
100873632	0.0	0.0
10574	9642.0	19101.0
100873631	0.0	0.0
10573	597.0	1515.0
100873630	0.0	2.0
10576	10888.0	16338.0
100873637	0.0	0.0
10575	17166.0	16121.0
100873636	0.0	0.0
10578	102.0	845.0
100873635	1.0	3.0
10577	8181.0	14989.0
100873634	0.0	0.0
10581	3957.0	10389.0
10580	16932.0	3816.0
116437	0.0	4.0
100873629	0.0	0.0
116441	4488.0	1680.0
100873628	2.0	0.0
100873627	0.0	0.0
116443	102.0	94.0
116442	148.0	181.0
116444	8.0	1.0
128414	1.0	51.0
100873622	4.0	1.0
100873621	0.0	0.0
10585	1527.0	2048.0
100873620	0.0	0.0
10584	4.0	25.0
10587	613.0	762.0
100873626	0.0	0.0
10586	2.0	6.0
100873625	0.0	1.0
10589	566.0	1622.0
100873624	3.0	0.0
10588	87.0	116.0
100873623	1.0	0.0
100873651	0.0	0.0
100873650	0.0	0.0
285016	839.0	6.0
503618	0.0	0.0
102466719	0.0	0.0
503614	0.0	0.0
100287495	2.0	0.0
10558	5424.0	4842.0
10557	935.0	954.0
10559	1896.0	1851.0
10550	18405.0	22772.0
100873655	2.0	1.0
100873654	0.0	0.0
10552	6285.0	10037.0
100873653	0.0	0.0
10551	3982.0	11504.0
100873652	0.0	0.0
10554	4548.0	6714.0
100873659	0.0	0.0
10553	1219.0	1147.0
128408	0.0	0.0
100873658	0.0	0.0
10556	2326.0	2008.0
100873657	0.0	0.0
10555	1003.0	721.0
100873656	0.0	0.0
102466723	0.0	0.0
102466722	1.0	0.0
102466721	0.0	0.0
102466720	0.0	0.0
285025	158.0	100.0
100873640	2.0	1.0
102466728	0.0	0.0
102466727	0.0	0.0
102466726	2.0	2.0
102466725	0.0	0.0
102466724	2.0	2.0
10569	4763.0	4087.0
100287482	103.0	116.0
100287483	4.0	4.0
10568	11410.0	653.0
503612	0.0	0.0
100873649	0.0	0.0
503611	0.0	0.0
10561	1253.0	4433.0
100873644	0.0	0.0
10560	2861.0	3411.0
100873643	1.0	1.0
10563	478.0	4919.0
100873642	0.0	0.0
10562	4044.0	51.0
100873641	3.0	1.0
10565	9032.0	18917.0
100873648	4.0	1.0
10564	11014.0	27366.0
100873647	0.0	0.0
10567	1121.0	2221.0
100873646	0.0	0.0
10566	227.0	205.0
100873645	0.0	0.0
102466734	0.0	0.0
102466733	0.0	0.0
102466732	4.0	5.0
102466731	1.0	3.0
116369	55.0	16.0
574040	0.0	0.0
102466739	0.0	0.0
574042	0.0	0.0
102466738	0.0	0.0
102466737	0.0	0.0
102466736	0.0	0.0
102466735	0.0	0.0
100128094	0.0	1.0
116372	6.0	67.0
574036	127.0	55.0
574038	0.0	0.0
83479	2414.0	1782.0
116379	378.0	67.0
100128092	4.0	7.0
83478	1259.0	1278.0
83473	282.0	359.0
83475	83.0	248.0
100128098	13.0	83.0
102466745	1.0	0.0
102466744	2.0	1.0
102466743	0.0	0.0
102466742	0.0	0.0
128344	825.0	778.0
102466741	0.0	0.0
102466740	0.0	0.0
128346	650.0	1526.0
102466749	0.0	0.0
102466748	0.0	0.0
102466747	0.0	0.0
102466746	0.0	0.0
116362	1225.0	167.0
100128083	17.0	9.0
83468	2519.0	3471.0
100128081	13.0	5.0
83461	177.0	963.0
128338	6296.0	3938.0
83464	2859.0	1718.0
83463	101.0	147.0
83460	32.0	47.0
100189028	2.0	0.0
102466756	0.0	0.0
102466755	0.0	0.0
102466754	0.0	0.0
102466753	0.0	0.0
102466751	0.0	0.0
102466750	0.0	0.0
153339	8548.0	9934.0
116349	114.0	100.0
102466759	0.0	0.0
102466758	0.0	0.0
102466757	0.0	0.0
100128071	248.0	47.0
346562	4.0	0.0
647415	4.0	0.0
128322	0.0	0.0
1809	9604.0	22438.0
116337	0.0	0.0
153328	42.0	1165.0
1800	3.0	55.0
100128061	0.0	0.0
100128060	143.0	70.0
100128062	0.0	0.0
1808	12386.0	7486.0
83483	1907.0	5612.0
1807	53.0	16.0
1806	5302.0	3582.0
1805	5356.0	3788.0
83480	1018.0	1087.0
1804	181.0	57.0
1803	1340.0	4328.0
1802	1290.0	1901.0
83482	0.0	2.0
1801	1602.0	1069.0
83481	1984.0	15863.0
131965	1090.0	1130.0
1811	712.0	368.0
1810	6578.0	7648.0
143941	56.0	143.0
1819	1243.0	1160.0
1818	0.0	0.0
1817	1.0	0.0
1816	1.0	1.0
1815	10.0	40.0
100128054	8.0	1.0
1814	0.0	0.0
285084	35.0	6.0
1813	257.0	51.0
1812	20.0	87.0
100128055	0.0	1.0
647436	49.0	10.0
128387	1285.0	1302.0
131973	2.0	0.0
1822	18504.0	13576.0
1821	4.0	74.0
1820	259.0	520.0
100128041	1.0	0.0
1829	24913.0	15994.0
1828	211.0	9.0
1827	38095.0	8229.0
285093	5.0	4.0
1826	87.0	45.0
100128043	0.0	0.0
1825	5349.0	4212.0
100128042	0.0	0.0
1824	18438.0	6923.0
1823	481.0	54.0
100128044	2.0	1.0
407977	0.0	1.0
407975	197.0	33.0
128370	0.0	0.0
128371	0.0	0.0
128372	0.0	0.0
1833	4.0	39.0
1832	35579.0	99294.0
1831	6361.0	13538.0
1830	2565.0	2748.0
574016	3.0	2.0
100128036	0.0	1.0
1839	974.0	1299.0
1838	3508.0	2108.0
346528	1.0	0.0
1837	2200.0	3775.0
1836	3833.0	3085.0
346525	2.0	0.0
1834	0.0	0.0
100128033	0.0	1.0
346524	1.0	1.0
128366	0.0	0.0
100128029	0.0	0.0
128367	0.0	0.0
128368	0.0	0.0
574030	0.0	0.0
574031	0.0	1.0
574032	0.0	0.0
128360	0.0	0.0
574033	0.0	0.0
574034	0.0	0.0
1844	676.0	1195.0
1843	20483.0	23946.0
1842	4200.0	2780.0
1841	590.0	1655.0
1840	615.0	345.0
574028	8.0	2.0
574029	4.0	1.0
100128025	16.0	25.0
1849	1333.0	1623.0
346517	0.0	1.0
1848	16527.0	7413.0
1847	4129.0	11426.0
100128020	0.0	0.0
1846	8018.0	8813.0
100128023	0.0	0.0
1845	6237.0	6316.0
153396	2376.0	1283.0
1855	888.0	1465.0
1854	3520.0	3968.0
100131671	4.0	0.0
1852	186.0	11.0
1850	2032.0	1323.0
100131678	2.0	1.0
1859	11047.0	9374.0
1857	6130.0	10333.0
1856	1722.0	1457.0
724068	0.0	0.0
724067	0.0	0.0
202781	842.0	409.0
1861	2769.0	3967.0
100131688	0.0	0.0
1869	165.0	960.0
724094	2.0	0.0
1880	1246.0	2680.0
1877	449.0	926.0
100131691	69.0	89.0
1876	1226.0	982.0
1875	937.0	1443.0
83417	0.0	17.0
100131693	36.0	33.0
100327036	1.0	3.0
83416	334.0	366.0
200132	41.0	60.0
1874	2156.0	2809.0
1872	12.0	17.0
1871	1598.0	7808.0
1870	105.0	1148.0
1879	3980.0	1726.0
724087	8.0	28.0
1891	3408.0	3499.0
1890	289.0	1583.0
83401	91.0	31.0
1889	10993.0	30544.0
724033	0.0	0.0
724032	0.0	0.0
724031	1.0	0.0
724030	0.0	0.0
58473	1658.0	312.0
58472	1903.0	4347.0
200149	0.0	0.0
58475	2713.0	10280.0
724038	2.0	0.0
83439	4878.0	1697.0
1896	469.0	187.0
58477	4022.0	5679.0
58476	2195.0	5336.0
1894	1674.0	6626.0
1893	547.0	3224.0
1892	4114.0	7765.0
58478	2532.0	3746.0
200150	305.0	17.0
724022	0.0	0.0
58484	180.0	299.0
724026	1.0	0.0
58483	0.0	0.0
724025	0.0	0.0
165324	3303.0	2644.0
724024	0.0	0.0
58486	6079.0	4652.0
58485	2535.0	3835.0
724023	0.0	0.0
58480	7056.0	2255.0
724029	15.0	5.0
200159	8.0	5.0
724028	0.0	0.0
724027	0.0	0.0
58488	1028.0	1687.0
58487	7199.0	4713.0
200162	78.0	439.0
58489	1926.0	2578.0
58495	583.0	623.0
724059	0.0	0.0
58494	4800.0	2721.0
58497	3755.0	4348.0
58496	213.0	69.0
58491	664.0	886.0
58490	3175.0	6795.0
58493	3194.0	2758.0
58492	446.0	417.0
58499	5106.0	1760.0
58498	82.0	55.0
200172	36.0	33.0
83451	1351.0	2968.0
83450	580.0	253.0
83452	2080.0	1603.0
153364	1899.0	823.0
83448	3402.0	4157.0
200186	2889.0	3278.0
83447	0.0	0.0
200185	688.0	861.0
83449	24.0	25.0
83444	189.0	110.0
83443	2579.0	3320.0
83446	0.0	0.0
83445	5.0	3.0
83440	3388.0	4052.0
83442	3526.0	12740.0
114984	301.0	749.0
114987	1063.0	637.0
391603	2.0	0.0
10657	15326.0	16380.0
126969	1418.0	761.0
10656	779.0	644.0
10659	5227.0	6098.0
10658	11192.0	13220.0
114990	643.0	1180.0
114991	3744.0	2666.0
10651	2019.0	2819.0
10650	198.0	124.0
10653	8135.0	21122.0
10652	2604.0	6782.0
342667	3890.0	174.0
10655	153.0	67.0
643812	0.0	0.0
342666	19.0	9.0
10654	520.0	1049.0
136306	249.0	43.0
126961	0.0	2.0
10668	1258.0	1018.0
10667	932.0	1344.0
643827	159.0	53.0
10669	662.0	276.0
10660	0.0	0.0
10661	4.0	8.0
731220	51.0	105.0
138971	0.0	0.0
10664	6183.0	6748.0
10663	497.0	600.0
10666	646.0	804.0
731223	6.0	5.0
10665	7.0	1.0
136319	15718.0	20802.0
163933	12.0	28.0
317691	0.0	0.0
339005	361.0	102.0
10635	342.0	1279.0
10634	1471.0	1902.0
10637	8.0	6.0
10636	317.0	803.0
10638	0.0	0.0
114971	629.0	1038.0
10631	32934.0	377692.0
643836	2804.0	3127.0
10630	2456.0	3691.0
643837	945.0	1653.0
10633	342.0	37.0
643834	1.0	0.0
10632	8306.0	7400.0
100124394	0.0	0.0
10645	4702.0	7671.0
10648	0.0	0.0
10647	477.0	614.0
148304	687.0	710.0
114960	0.0	0.0
10640	6726.0	7796.0
136332	65.0	257.0
10642	4.0	4.0
643847	0.0	0.0
10641	1059.0	1431.0
10644	732.0	187.0
10643	2.0	20.0
317671	224.0	153.0
643862	1.0	2.0
391642	0.0	1.0
10609	480.0	2525.0
391647	2.0	4.0
10613	4997.0	5436.0
10612	781.0	2198.0
10615	414.0	2984.0
10614	2824.0	4665.0
10617	3931.0	5586.0
401525	0.0	2.0
10616	2648.0	3863.0
10618	28146.0	35180.0
643854	1.0	0.0
643853	161.0	246.0
643859	0.0	0.0
10611	17339.0	15259.0
10610	3205.0	1857.0
643872	2.0	5.0
643873	404.0	304.0
643870	19.0	6.0
317684	5.0	3.0
391655	0.0	0.0
391657	0.0	0.0
391656	6.0	5.0
317687	2.0	5.0
10623	2478.0	2429.0
10626	687.0	776.0
10625	16140.0	12862.0
10628	128246.0	40035.0
10627	16045.0	24611.0
10629	366.0	586.0
342618	25.0	14.0
643865	0.0	0.0
643866	192.0	200.0
10620	348.0	426.0
10622	347.0	230.0
10621	1286.0	1159.0
101954275	0.0	0.0
101954276	0.0	1.0
643880	0.0	0.0
101954273	5.0	0.0
643884	0.0	0.0
101954277	6.0	6.0
101954278	18.0	6.0
102464817	0.0	0.0
653203	0.0	0.0
391622	0.0	0.0
388011	176.0	151.0
83606	3920.0	12628.0
101954271	1.0	1.0
83605	1151.0	2564.0
101954272	14.0	7.0
83608	1086.0	1380.0
83607	3892.0	5620.0
151903	637.0	835.0
401507	0.0	0.0
317649	5082.0	3425.0
391627	0.0	0.0
401505	843.0	906.0
388007	0.0	0.0
317648	946.0	982.0
100419709	59.0	127.0
100419705	2.0	0.0
643875	0.0	0.0
401509	126.0	132.0
401508	0.0	0.0
101954264	6.0	1.0
138948	53.0	47.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	4.0	3.0
102464827	0.0	0.0
391630	0.0	0.0
102464828	0.0	1.0
317662	3239.0	3054.0
100419711	7.0	24.0
102464825	0.0	0.0
56000	6.0	18.0
391632	3.0	0.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	31.0	74.0
102464824	4.0	3.0
56005	852.0	2642.0
10602	6423.0	3237.0
56006	1468.0	2228.0
83604	6977.0	2298.0
10603	78.0	172.0
10606	11315.0	22163.0
100419717	0.0	0.0
56001	0.0	0.0
10605	5044.0	6505.0
10608	2768.0	4571.0
10607	1128.0	2264.0
10600	6128.0	5980.0
101929254	3.0	0.0
102464831	0.0	0.0
391681	0.0	0.0
100420710	0.0	0.0
100419724	0.0	0.0
391686	0.0	0.0
100419725	0.0	0.0
100419722	0.0	0.0
102464836	2.0	0.0
102464837	0.0	0.0
102464834	1.0	0.0
102464835	0.0	0.0
148362	5363.0	6542.0
102464832	0.0	0.0
100271849	26.0	20.0
102464833	0.0	0.0
100419728	0.0	0.0
100419726	0.0	0.0
102464829	0.0	0.0
100419727	0.0	0.0
101929265	0.0	0.0
112399	925.0	3537.0
112398	417.0	926.0
100419735	0.0	0.0
391697	1.0	0.0
391696	0.0	1.0
100419733	0.0	3.0
388021	0.0	0.0
100419734	0.0	0.0
391698	0.0	1.0
100419731	0.0	0.0
100271836	393.0	196.0
100419732	0.0	0.0
100419730	0.0	0.0
100271846	0.0	1.0
388015	2.0	1.0
101954204	0.0	0.0
199953	864.0	1013.0
161357	9.0	2.0
100420734	5.0	2.0
100420737	0.0	0.0
100419742	0.0	0.0
100419743	3.0	0.0
731275	92.0	45.0
199920	230.0	367.0
222826	28.0	18.0
101929286	11.0	9.0
391670	1.0	0.0
391672	3.0	1.0
161342	53.0	79.0
148398	7.0	451.0
100419758	169.0	55.0
100419751	2.0	0.0
124359	1380.0	3759.0
101929293	33.0	8.0
100420752	2.0	0.0
100420754	0.0	0.0
10691	2246.0	1827.0
10690	999.0	212.0
101929212	42.0	21.0
101929218	2.0	0.0
388076	1.0	1.0
388077	0.0	0.0
100419764	0.0	0.0
199900	0.0	0.0
151963	1494.0	1297.0
10693	394.0	223.0
10692	37.0	34.0
10695	1456.0	3052.0
10694	16201.0	22907.0
10699	48.0	779.0
101929221	0.0	1.0
100420763	0.0	1.0
101929225	3.0	2.0
101929222	4.0	9.0
100419777	0.0	0.0
100419776	0.0	0.0
148327	3196.0	6138.0
101929239	0.0	0.0
100419788	0.0	0.0
148345	13.0	30.0
101929238	0.0	0.0
220213	1998.0	1236.0
10678	5992.0	5655.0
151987	7282.0	8799.0
10671	2294.0	1847.0
10670	6440.0	6470.0
10673	494.0	1713.0
10672	8894.0	10721.0
10675	56.0	79.0
10677	494.0	397.0
100419793	0.0	0.0
100420784	1.0	0.0
100420786	1.0	0.0
101929247	4.0	0.0
100420787	8.0	2.0
101929244	0.0	1.0
220202	3.0	1.0
222865	243.0	355.0
10682	902.0	2521.0
10681	2171.0	1595.0
10683	5.0	2.0
10686	66.0	7.0
136371	0.0	0.0
643803	0.0	0.0
10687	481.0	260.0
100419682	0.0	0.0
100420678	25.0	26.0
222894	0.0	0.0
100419687	0.0	2.0
283807	348.0	120.0
653194	0.0	0.0
83598	8.0	2.0
83597	4.0	1.0
653199	46.0	61.0
83594	1894.0	1690.0
83593	1820.0	3544.0
83596	291.0	834.0
83595	1418.0	419.0
83590	504.0	801.0
653190	19.0	1.0
653192	0.0	0.0
83592	229.0	112.0
83591	850.0	744.0
1909	2938.0	4780.0
100420689	4.0	4.0
1908	1108.0	81.0
161291	5033.0	3682.0
653188	0.0	0.0
653189	95.0	115.0
1907	13.0	273.0
1906	3660.0	1886.0
197258	915.0	1118.0
1903	1596.0	2742.0
197259	923.0	1006.0
1902	2812.0	3618.0
1901	3381.0	3615.0
100420681	1.0	0.0
197257	293.0	47.0
449491	0.0	0.0
100420695	0.0	0.0
449493	0.0	0.0
449492	0.0	0.0
1910	3687.0	1232.0
1917	43.0	676.0
1915	712329.0	404356.0
1912	5117.0	8521.0
1911	1418.0	1258.0
101929202	0.0	1.0
101929203	10.0	8.0
199899	0.0	7.0
148281	77.0	29.0
219287	1.0	1.0
161253	29.0	89.0
219285	2216.0	5233.0
283849	103.0	147.0
283848	511.0	102.0
1932	5.0	1.0
283847	10.0	7.0
256227	16.0	24.0
256223	0.0	0.0
1939	6177.0	4469.0
1938	129947.0	121154.0
1937	34.0	23.0
1936	4995.0	8961.0
1934	15.0	2.0
1933	31187.0	15260.0
161247	11.0	4.0
219293	417.0	453.0
1943	1.0	0.0
1942	3689.0	4481.0
256236	389.0	2013.0
1949	1253.0	469.0
199870	1472.0	1185.0
1948	5430.0	4642.0
1947	1471.0	1311.0
1946	2941.0	1301.0
1945	494.0	1248.0
1944	197.0	789.0
161271	0.0	0.0
1954	1712.0	2172.0
1953	479.0	1273.0
1952	5735.0	6136.0
1951	221.0	1787.0
1950	7316.0	313.0
283820	663.0	1123.0
1959	20758.0	4695.0
1958	241793.0	40371.0
1956	18121.0	5575.0
1955	5719.0	9613.0
1965	7015.0	7886.0
1964	11069.0	8463.0
199857	658.0	861.0
1962	1259.0	1039.0
1961	6.0	8.0
1960	40305.0	5339.0
220296	164.0	5.0
1969	2349.0	720.0
1968	26964.0	25481.0
1967	4668.0	4828.0
114904	765.0	4323.0
114905	362.0	260.0
114907	43078.0	16700.0
114908	36176.0	27407.0
340094	0.0	0.0
643783	243.0	217.0
114900	30.0	12.0
653108	7.0	22.0
401450	1.0	0.0
114902	0.0	0.0
1975	51642.0	32537.0
1974	42878.0	36601.0
1973	1278.0	373.0
283888	6.0	2.0
401447	0.0	0.0
653113	125.0	120.0
1979	28467.0	20991.0
1978	1048.0	1453.0
1977	3042.0	5088.0
643790	6.0	47.0
1990	0.0	2.0
256281	215.0	240.0
1987	5.0	8.0
1986	5.0	1.0
1984	9944.0	18237.0
1983	19090.0	12336.0
1982	65949.0	119083.0
283876	159.0	37.0
1981	13254.0	29071.0
1980	41.0	8.0
283871	312.0	721.0
283870	52.0	42.0
105375616	1.0	0.0
340075	39.0	377.0
340073	1.0	0.0
653125	8.0	2.0
401431	107.0	236.0
83528	1.0	3.0
1998	4262.0	4501.0
1997	9399.0	8711.0
283869	7.0	1.0
1996	39.0	39.0
401428	0.0	0.0
83538	88.0	105.0
1995	5.0	0.0
401427	30.0	18.0
283867	4.0	68.0
1994	4780.0	7373.0
1993	52.0	339.0
1992	4450.0	5990.0
1991	10.0	2.0
283860	12.0	8.0
83530	8.0	9.0
340069	2.0	1.0
1999	6789.0	8308.0
105375606	1.0	2.0
340061	1916.0	3747.0
653115	75.0	95.0
653121	1222.0	1248.0
653122	101.0	166.0
283854	0.0	0.0
653123	0.0	0.0
401491	44.0	16.0
100124412	0.0	0.0
653147	9.0	3.0
401498	1.0	76.0
653149	4.0	3.0
401497	0.0	0.0
401494	1400.0	2324.0
401492	2116.0	231.0
83550	0.0	0.0
83552	0.0	0.0
83551	0.0	0.0
114932	4363.0	6155.0
83539	4009.0	200.0
83547	166.0	169.0
83546	0.0	128.0
653140	12.0	16.0
83549	1233.0	1930.0
83548	5814.0	2648.0
83543	7904.0	7660.0
653145	389.0	130.0
83544	2161.0	2939.0
83541	459.0	1496.0
83540	146.0	896.0
126917	7604.0	2492.0
340037	37.0	6.0
114926	2617.0	1536.0
114928	2165.0	621.0
339044	1.0	1.0
256297	4.0	1.0
401474	1766.0	8075.0
653174	0.0	0.0
653175	1.0	6.0
340024	0.0	0.0
114915	2893.0	651.0
401466	2121.0	1953.0
653162	51.0	21.0
653163	0.0	0.0
283899	1160.0	1369.0
653166	0.0	0.0
283897	427.0	816.0
339145	6.0	7.0
391723	0.0	0.0
391722	18.0	37.0
10778	3061.0	4163.0
10777	1.0	4.0
10772	12853.0	11515.0
340120	8.0	4.0
10771	12098.0	12489.0
10773	1632.0	3892.0
10776	16717.0	22477.0
10775	1247.0	1878.0
10788	7840.0	5966.0
391739	2.0	2.0
10781	3507.0	2627.0
10780	1338.0	1214.0
10783	3442.0	11345.0
10782	2076.0	1562.0
10785	402.0	1800.0
10787	20254.0	23414.0
10786	7.0	3.0
102606463	1787.0	50.0
731308	0.0	1.0
339122	28.0	66.0
339123	1223.0	2789.0
102606462	1.0	3.0
391701	3.0	0.0
391703	0.0	0.0
151827	255.0	118.0
126826	3.0	1.0
643719	54.0	21.0
10755	977.0	2497.0
151825	0.0	0.0
10758	3887.0	3093.0
126823	197.0	343.0
126820	59.0	69.0
10750	49.0	112.0
10752	6319.0	903.0
10751	0.0	0.0
10753	65.0	145.0
643714	0.0	11.0
138864	1.0	0.0
391712	16.0	14.0
391714	1.0	0.0
114836	550.0	1449.0
10767	4779.0	5232.0
10766	4754.0	7413.0
151835	4.0	12.0
10769	13056.0	9729.0
391718	0.0	0.0
10768	13077.0	17054.0
126811	0.0	0.0
643723	41.0	12.0
10761	4.0	39.0
10763	6707.0	3804.0
10762	5096.0	9421.0
10765	9857.0	22611.0
101929179	0.0	1.0
388112	1.0	2.0
339105	47.0	27.0
83707	689.0	1167.0
83706	339.0	1518.0
10734	363.0	211.0
10733	517.0	1190.0
83714	741.0	440.0
10736	33.0	100.0
401648	1.0	4.0
643739	0.0	1.0
10735	19062.0	15526.0
401647	406.0	203.0
10738	1.0	3.0
401646	1.0	0.0
10737	18.0	13.0
10739	4.0	5.0
376132	0.0	0.0
10730	14307.0	19229.0
101929184	5.0	1.0
10732	1063.0	2403.0
138804	0.0	0.0
138805	0.0	0.0
138802	0.0	0.0
138803	0.0	0.0
643751	37.0	44.0
124221	22.0	21.0
124222	332.0	820.0
114897	934.0	1742.0
114898	34.0	71.0
124220	649.0	1389.0
114899	329.0	537.0
391777	59.0	26.0
10745	589.0	1517.0
56104	104.0	316.0
83700	4169.0	3711.0
401638	3.0	0.0
10744	1.0	1.0
56105	142.0	89.0
10747	509.0	125.0
401637	5.0	0.0
56106	242.0	172.0
10746	8364.0	9242.0
56107	255.0	267.0
10749	4109.0	4620.0
56100	440.0	499.0
401634	0.0	0.0
10748	415.0	170.0
56101	466.0	231.0
56102	131.0	62.0
56103	192.0	143.0
643744	6.0	6.0
10741	3279.0	5560.0
56108	157.0	74.0
10740	58.0	121.0
643749	319.0	155.0
56109	420.0	218.0
10743	1642.0	2722.0
342732	0.0	7.0
10742	1704.0	1306.0
101929198	3.0	2.0
101929196	2.0	13.0
100420811	0.0	0.0
114884	1346.0	1331.0
317774	0.0	0.0
114885	2648.0	3211.0
401630	0.0	0.0
317772	1.0	1.0
100419821	3.0	0.0
56110	198.0	195.0
317778	0.0	0.0
83729	9.0	13.0
317775	1.0	2.0
83734	685.0	516.0
10712	1540.0	2991.0
83733	118.0	131.0
10714	2316.0	2917.0
126868	9.0	6.0
317769	0.0	1.0
100419829	0.0	0.0
10713	3605.0	5894.0
317768	0.0	0.0
10716	1.0	1.0
100419827	3.0	0.0
56111	178.0	168.0
10715	12.0	5.0
56112	138.0	83.0
56113	609.0	236.0
83732	2269.0	2407.0
10718	223.0	21.0
10717	1318.0	1044.0
56114	69.0	69.0
388125	280.0	119.0
401629	0.0	0.0
317781	1075.0	1067.0
388122	3.0	0.0
83719	2627.0	1911.0
56120	7.0	15.0
56121	284.0	186.0
114876	10000.0	6235.0
388121	270.0	442.0
83716	4295.0	14850.0
83715	167.0	1226.0
114879	785.0	1743.0
100420829	0.0	0.0
10723	2646.0	5928.0
56126	214.0	223.0
83723	20.0	50.0
126859	13.0	14.0
56127	308.0	215.0
10725	15117.0	6447.0
56128	57.0	34.0
56129	264.0	258.0
10724	23149.0	22310.0
114880	377.0	1443.0
56122	806.0	513.0
388115	1225.0	578.0
401613	13.0	20.0
114881	697.0	559.0
10726	1932.0	3783.0
56123	271.0	291.0
401612	258.0	385.0
114882	11704.0	12093.0
56124	231.0	182.0
10728	25602.0	27825.0
114883	11072.0	8380.0
56125	166.0	182.0
643766	0.0	0.0
10721	300.0	1394.0
