id	edc3bfaa-aad7-44d5-8aa0-bb5a311b24c5	5ec8fcf2-85bc-4c30-9329-62b1cc47b67f
7143	18.0	20.0
392392	0.0	0.0
7142	0.0	0.0
7145	97725.0	2591.0
441849	0.0	0.0
7146	17.0	0.0
392399	1.0	0.0
7148	17746.0	240.0
414228	1.0	0.0
106480226	0.0	0.0
106480225	0.0	0.0
441843	40.0	49.0
106480228	0.0	0.0
106479279	1.0	2.0
106480227	1.0	0.0
106479278	0.0	0.0
172	939.0	534.0
106479277	0.0	2.0
173	3.0	0.0
106479276	0.0	0.0
106480229	0.0	0.0
174	69.0	0.0
7141	1.0	0.0
106479275	0.0	0.0
175	2035.0	950.0
7140	326.0	2.0
106479274	0.0	0.0
176	99.0	239.0
106479273	0.0	0.0
177	132.0	56.0
137290	3.0	0.0
106479272	0.0	0.0
178	8031.0	1154.0
106480231	0.0	0.0
106479271	0.0	1.0
106479270	0.0	0.0
106480230	5.0	0.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	1.0	1.0
106480234	0.0	0.0
414236	77.0	30.0
7139	20.0	10.0
414235	179.0	3.0
414230	0.0	1.0
7153	669.0	5833.0
149281	1.0	2.0
7156	1543.0	1945.0
7155	17574.0	7858.0
7158	5013.0	1319.0
7157	5095.0	4815.0
343495	4.0	1.0
162239	1557.0	570.0
7159	3591.0	7415.0
106480237	0.0	0.0
106479269	7.0	5.0
106480236	0.0	0.0
181	2.0	7.0
106480239	0.0	0.0
106479268	0.0	0.0
182	13978.0	1677.0
106479267	0.0	0.0
106480238	0.0	0.0
183	372.0	134.0
7150	7665.0	7133.0
221017	1.0	0.0
106479266	0.0	1.0
106479265	1.0	0.0
185	2016.0	46.0
106479264	0.0	0.0
186	10.0	0.0
402273	0.0	0.0
106479263	0.0	0.0
7151	0.0	0.0
187	5435.0	1296.0
106479262	0.0	0.0
106480240	12.0	0.0
106479261	0.0	0.0
189	66.0	0.0
106479260	0.0	0.0
106480242	0.0	0.0
106480241	0.0	0.0
104797537	1.0	2.0
106480244	0.0	0.0
104797536	38.0	3.0
106480243	0.0	0.0
106480246	0.0	0.0
104797538	19.0	2.0
106480245	1.0	0.0
414245	44.0	1.0
414246	0.0	0.0
414241	9.0	0.0
7165	7748.0	10561.0
92344	786.0	259.0
100874120	6.0	1.0
7164	3368.0	3462.0
92345	1350.0	630.0
7167	11194.0	21326.0
92342	679.0	334.0
729764	0.0	0.0
7166	136.0	18.0
7169	8567.0	1604.0
100874124	3.0	0.0
106479219	0.0	0.0
7168	37849.0	14414.0
100874123	0.0	0.0
106479218	0.0	0.0
92346	4.0	290.0
729760	0.0	1.0
100874122	0.0	0.0
106479217	2.0	0.0
106479216	0.0	0.0
100874121	0.0	0.0
190	2.0	0.0
106480204	3.0	0.0
106479215	4.0	1.0
191	5817.0	17617.0
106479214	0.0	1.0
729769	0.0	0.0
106480203	2.0	0.0
106480206	0.0	0.0
106479213	0.0	0.0
257000	108.0	3084.0
79370	93.0	69.0
106479212	0.0	0.0
106480205	0.0	0.0
7161	290.0	34.0
106480208	3.0	0.0
92340	97.0	29.0
106479211	0.0	0.0
106479210	0.0	0.0
106480207	1.0	0.0
7163	4114.0	11281.0
196	27386.0	5106.0
197	0.0	0.0
7162	3923.0	1445.0
729767	0.0	0.0
106480209	0.0	0.0
284618	345.0	142.0
199	2147.0	1467.0
646929	0.0	0.0
284615	62.0	66.0
106480211	1.0	0.0
284613	1290.0	227.0
106480210	0.0	0.0
284612	313.0	83.0
106480213	2.0	1.0
284611	6108.0	1709.0
106480212	0.0	0.0
100874128	0.0	0.0
343477	4.0	1.0
100874127	3.0	0.0
730747	5.0	7.0
100874126	0.0	0.0
100874129	1.0	1.0
7175	15147.0	8593.0
7178	207880.0	79052.0
7177	1305.0	212.0
106479209	0.0	0.0
646942	0.0	0.0
100874113	63.0	57.0
106479208	0.0	0.0
106479207	0.0	0.0
100874112	3.0	0.0
7179	1.0	0.0
343472	0.0	6.0
106479206	0.0	0.0
100874111	19.0	5.0
92335	845.0	217.0
106479205	0.0	0.0
100874110	18.0	2.0
221035	9300.0	8993.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	0.0	0.0
106479203	0.0	0.0
7170	18121.0	20878.0
221037	12923.0	9534.0
106479202	0.0	0.0
106480217	0.0	0.0
80349	4249.0	2513.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	1753.0	1198.0
106479200	4.0	0.0
106480219	0.0	0.0
7171	48655.0	24138.0
106480218	0.0	1.0
79364	2359.0	1817.0
7174	5662.0	2694.0
7173	397.0	19.0
79363	79.0	186.0
729756	11.0	0.0
79366	711.0	165.0
100996541	27.0	5.0
79365	7661.0	718.0
79368	15.0	32.0
106480220	0.0	0.0
80352	656.0	132.0
106480222	0.0	0.0
79369	32.0	147.0
106480221	0.0	0.0
221044	0.0	0.0
106480224	2.0	0.0
106480223	0.0	0.0
100874117	0.0	0.0
100874116	0.0	0.0
100874115	7.0	0.0
100874114	27.0	3.0
80351	11098.0	2854.0
80350	87.0	7.0
100874119	9.0	0.0
646936	0.0	0.0
100874118	5.0	4.0
7187	2304.0	1125.0
7186	393.0	1410.0
7189	2097.0	800.0
729786	0.0	0.0
7188	4139.0	513.0
100874146	6.0	0.0
100874145	2.0	0.0
100874144	0.0	0.0
106479239	0.0	0.0
92369	102.0	73.0
100874143	0.0	0.0
106479238	0.0	1.0
106479237	0.0	0.0
100996538	1.0	0.0
106479236	0.0	0.0
7181	2515.0	590.0
106479235	0.0	0.0
7180	27.0	0.0
100996539	37.0	2.0
106479234	0.0	0.0
106479233	0.0	0.0
7182	6943.0	1840.0
106479232	0.0	0.0
7185	905.0	860.0
106479231	0.0	1.0
7184	57015.0	40246.0
729789	0.0	3.0
106479230	7.0	2.0
221074	5.0	30.0
80380	979.0	342.0
100874147	0.0	0.0
80381	5343.0	5829.0
646960	0.0	0.0
100874131	17.0	2.0
100874130	0.0	0.0
92359	142.0	975.0
100874135	0.0	0.0
100874134	2.0	0.0
106479229	0.0	0.0
343450	461.0	22.0
646962	592.0	3295.0
106479228	0.0	0.0
106479227	0.0	0.0
100874132	3.0	5.0
106479226	0.0	0.0
7190	19.0	4.0
106479225	1.0	1.0
100286996	0.0	0.0
106479224	0.0	0.0
106479223	0.0	0.0
106479222	0.0	0.0
106479221	0.0	0.0
106479220	0.0	0.0
729779	69.0	2.0
221060	28.0	11.0
221061	3369.0	4844.0
100996520	0.0	0.0
106480200	0.0	0.0
106480202	0.0	0.0
106480201	1.0	0.0
100874139	0.0	0.0
100874138	0.0	0.0
646956	1.0	6.0
414201	2.0	0.0
100874137	0.0	0.0
100874136	0.0	0.0
730755	38.0	1.0
414200	2.0	6.0
100874163	0.0	0.0
100874161	0.0	0.0
100874168	0.0	0.0
100874167	1.0	0.0
257044	131.0	91.0
729727	1.0	0.0
100874160	0.0	0.0
402220	0.0	1.0
100996511	736.0	186.0
729723	104.0	41.0
221092	4517.0	2954.0
284656	69.0	635.0
402216	0.0	0.0
102725045	3.0	0.0
284654	198.0	24.0
100874169	1.0	0.0
221091	2351.0	47.0
646982	26.0	3.0
100874153	0.0	0.0
646981	0.0	0.0
100874152	0.0	0.0
100286979	3.0	38.0
100874151	0.0	0.0
100874150	0.0	0.0
115908	2474.0	5293.0
100874157	0.0	0.0
100874156	10.0	7.0
100874155	1.0	0.0
100874154	0.0	0.0
221079	4364.0	3354.0
92370	1426.0	919.0
100286971	0.0	0.0
221078	1051.0	608.0
100996501	1.0	2.0
100996500	0.0	0.0
284649	11.0	15.0
729708	17.0	73.0
100874159	0.0	0.0
644315	148.0	102.0
100874158	37.0	0.0
646993	46.0	40.0
100874186	0.0	0.0
100874185	2.0	0.0
100874184	0.0	0.0
100874183	0.0	0.0
100286965	0.0	0.0
100286964	0.0	0.0
646996	0.0	0.0
100874189	0.0	0.0
100874188	40.0	1.0
644333	0.0	0.0
100874187	0.0	0.0
729747	31.0	21.0
100874182	0.0	0.0
100874180	0.0	0.0
257019	2545.0	2963.0
644325	0.0	0.0
343413	101.0	68.0
92399	3431.0	2419.0
100874175	0.0	0.0
100874174	1.0	0.0
100874173	2.0	0.0
100874172	0.0	0.0
100874179	1.0	0.0
100286954	0.0	0.0
100874178	0.0	1.0
100874176	0.0	0.0
343409	0.0	0.0
343406	0.0	0.0
644338	3.0	1.0
103911	1.0	1.0
103910	29882.0	23267.0
350297	0.0	0.0
79530	0.0	0.0
79533	0.0	0.0
55561	966.0	2686.0
79532	0.0	0.0
55568	8027.0	1469.0
55567	35.0	95.0
79534	0.0	0.0
79537	1.0	6.0
55565	235.0	175.0
651452	0.0	0.0
79538	0.0	0.0
158572	138.0	82.0
55571	3703.0	2070.0
171523	370.0	45.0
55573	21975.0	12574.0
55572	1005.0	1421.0
79521	0.0	0.0
55578	4567.0	1395.0
79523	0.0	0.0
55577	2759.0	4528.0
79526	0.0	0.0
55576	590.0	5.0
79525	0.0	0.0
79528	0.0	0.0
100037417	91.0	71.0
79529	0.0	0.0
92521	2567.0	1553.0
374286	16.0	1.0
122592	0.0	0.0
55582	581.0	131.0
79550	0.0	0.0
55586	0.0	3.0
55585	5668.0	4862.0
55584	6.0	3.0
55589	2189.0	541.0
171559	23.0	4.0
55588	3737.0	6604.0
171558	4.0	17.0
374291	884.0	2217.0
55593	3773.0	4542.0
205428	3322.0	1129.0
55592	692.0	136.0
55591	5909.0	1646.0
79540	7.0	0.0
55596	2395.0	879.0
79541	0.0	1.0
79544	0.0	0.0
79546	1.0	0.0
55599	3082.0	194.0
171546	5277.0	2256.0
79547	0.0	0.0
92507	9.0	1.0
79549	0.0	0.0
158586	1897.0	902.0
158584	337.0	279.0
158521	0.0	0.0
134553	7293.0	1401.0
79571	2088.0	2418.0
79570	89.0	236.0
146540	658.0	386.0
79573	1555.0	1077.0
79572	13811.0	6553.0
79575	412.0	313.0
79574	1.0	0.0
79577	5848.0	2657.0
79576	1722.0	1178.0
158511	0.0	1.0
146542	243.0	386.0
79568	1136.0	646.0
79567	6790.0	1487.0
146547	160.0	141.0
92565	249.0	35.0
79591	2776.0	1077.0
79590	2069.0	2506.0
146562	61.0	48.0
79595	2738.0	1233.0
79594	2447.0	1849.0
146556	1600.0	33.0
100302652	8.0	2.0
79596	1173.0	489.0
79598	1684.0	520.0
92552	0.0	0.0
92558	132.0	685.0
79582	1353.0	225.0
79581	1124.0	9295.0
79583	1115.0	1610.0
79586	3049.0	6753.0
100302640	158.0	13.0
79585	396.0	484.0
79587	2012.0	2283.0
79589	971.0	364.0
340895	113.0	8.0
102723346	2.0	2.0
100289137	38.0	56.0
100289133	2.0	1.0
340888	0.0	0.0
100289131	0.0	0.0
100170229	31.0	16.0
339894	0.0	3.0
339896	25.0	0.0
339897	0.0	0.0
100302666	45.0	1.0
100289124	0.0	1.0
102723332	5.0	1.0
100652796	0.0	1.0
339881	2.0	0.0
339883	47.0	16.0
102723320	11.0	0.0
339879	80.0	50.0
55502	35.0	376.0
100302692	528.0	59.0
55501	1108.0	858.0
100302691	20.0	6.0
55500	6646.0	3234.0
55506	842.0	462.0
55505	3567.0	2227.0
55504	2533.0	224.0
55503	426.0	982.0
55509	159.0	125.0
55508	1836.0	1597.0
55507	28.0	13.0
9810	1228.0	2342.0
9811	5962.0	2728.0
102723318	0.0	0.0
100302689	0.0	0.0
102723314	1.0	4.0
100289102	3.0	1.0
55512	128.0	151.0
55511	1.0	2.0
55510	67.0	503.0
9804	20449.0	19766.0
55515	11.0	4.0
9801	3979.0	3957.0
9802	26400.0	8529.0
9807	4399.0	3733.0
9808	35.0	0.0
9805	7008.0	7846.0
9806	632.0	1075.0
9821	8610.0	5499.0
9820	2357.0	3212.0
55520	664.0	334.0
55521	407.0	354.0
9814	874.0	636.0
9815	3687.0	878.0
55527	107.0	113.0
9812	5595.0	1519.0
55526	2872.0	5856.0
9813	24858.0	6559.0
9818	4533.0	2061.0
9819	5268.0	3524.0
9816	1649.0	1829.0
9817	1916.0	3405.0
55529	2198.0	301.0
9832	28.0	29.0
9833	101.0	4274.0
9830	2754.0	3251.0
9831	2738.0	3669.0
339855	378.0	11.0
55531	20.0	7.0
339845	0.0	0.0
55530	2.0	0.0
202	11907.0	3889.0
203	471.0	292.0
55534	1633.0	337.0
204	9108.0	10685.0
171568	2151.0	2195.0
205	10104.0	1041.0
55532	2.0	1.0
9825	1396.0	991.0
55539	0.0	0.0
206	20.0	4.0
9826	5302.0	3731.0
207	5248.0	4415.0
208	8007.0	22394.0
9823	2428.0	2266.0
55536	1125.0	2433.0
9824	400.0	1337.0
9829	521.0	2956.0
100652759	0.0	0.0
9827	4068.0	4162.0
9828	4827.0	2173.0
171560	5.0	3.0
9840	208.0	118.0
9843	3314.0	1232.0
9844	3789.0	1013.0
9841	1677.0	1426.0
9842	2505.0	1252.0
100652781	3.0	2.0
339843	3.0	0.0
339834	383.0	28.0
210	6112.0	1576.0
211	3934.0	3974.0
55540	697.0	564.0
212	112.0	0.0
213	476.0	17.0
79513	1.0	0.0
214	12682.0	1148.0
55545	1.0	0.0
79512	1.0	0.0
215	691.0	1298.0
55544	1565.0	4525.0
79515	0.0	0.0
216	14161.0	684.0
79514	0.0	0.0
217	32139.0	3136.0
9836	1125.0	413.0
9837	330.0	1490.0
218	79.0	18.0
219	2942.0	1580.0
9834	29.0	16.0
79518	0.0	0.0
254428	4277.0	1994.0
254427	396.0	1729.0
9839	15465.0	1513.0
9851	1789.0	549.0
9854	944.0	1353.0
9855	3147.0	1631.0
9852	5653.0	889.0
9853	2835.0	6958.0
352905	0.0	0.0
100652770	25.0	26.0
55553	893.0	1074.0
220	3983.0	5260.0
221	884.0	574.0
55552	768.0	408.0
222	2566.0	1078.0
223	17779.0	3005.0
171586	1438.0	975.0
340811	18.0	3.0
224	13424.0	1794.0
100652772	1607.0	791.0
55556	3371.0	1074.0
225	3630.0	72.0
79501	0.0	0.0
339829	689.0	20.0
226	34381.0	53725.0
79504	0.0	0.0
55554	0.0	1.0
9847	4864.0	1516.0
228	1.0	0.0
229	26.0	1.0
9848	1099.0	1803.0
55559	95.0	119.0
79508	0.0	0.0
9846	4453.0	1733.0
55558	2272.0	4552.0
352909	21.0	24.0
254439	0.0	90.0
9849	4347.0	1209.0
9861	4822.0	4596.0
9862	4379.0	3687.0
7200	18.0	8.0
9860	2775.0	503.0
9865	2589.0	2727.0
9866	2417.0	519.0
7201	5.0	0.0
7204	12589.0	5040.0
9863	1353.0	187.0
7203	9763.0	23187.0
101927477	0.0	0.0
339942	171.0	45.0
230	8486.0	469.0
231	4007.0	1532.0
100133330	2.0	0.0
100289099	1.0	0.0
100289095	5.0	2.0
236	0.0	0.0
238	43.0	52.0
239	88.0	48.0
9858	841.0	1273.0
9859	3846.0	1875.0
100289092	5.0	54.0
9856	16.0	12.0
9857	7627.0	3821.0
100652846	24.0	7.0
9873	4356.0	1558.0
9870	3712.0	2547.0
9871	7777.0	2110.0
9877	16556.0	5753.0
9874	7106.0	2265.0
101927487	0.0	0.0
9875	4317.0	3160.0
101927489	1.0	0.0
240	1959.0	922.0
241	1727.0	533.0
242	3.0	14.0
100652831	2.0	6.0
243	1.0	0.0
100289087	0.0	0.0
245	145.0	33.0
246	61.0	34.0
339926	1.0	0.0
247	801.0	117.0
248	0.0	0.0
249	9075.0	1655.0
339929	567.0	54.0
9869	3092.0	2102.0
7205	2354.0	4619.0
9867	23487.0	4039.0
9868	10301.0	5212.0
7220	1494.0	116.0
9883	3488.0	2715.0
9884	39.0	7.0
7222	43.0	5.0
9881	4323.0	1244.0
9882	10568.0	2651.0
7221	27.0	10.0
7224	9.0	0.0
9887	7545.0	6320.0
7223	56.0	14.0
9885	3694.0	4153.0
7226	407.0	1310.0
101927498	3.0	2.0
9886	2558.0	3062.0
7225	1062.0	91.0
250	1.0	1.0
9880	985.0	528.0
251	1.0	0.0
340900	0.0	0.0
100652865	38.0	12.0
257	2.0	0.0
258	0.0	2.0
259	13.0	8.0
7216	1622.0	102.0
9878	7256.0	2587.0
9879	5532.0	2960.0
9894	620.0	2108.0
9895	3065.0	883.0
9892	121.0	96.0
9898	11786.0	8868.0
9899	1082.0	184.0
9896	2544.0	1102.0
9897	8340.0	3873.0
100422407	0.0	0.0
9890	1131.0	73.0
9891	6669.0	722.0
262	9203.0	13331.0
263	0.0	0.0
100652853	28.0	28.0
265	0.0	0.0
266	0.0	0.0
267	10553.0	4629.0
100652856	0.0	0.0
268	5.0	197.0
269	11.0	1.0
339906	1.0	0.0
7227	15033.0	23085.0
9889	2003.0	2835.0
100652857	2.0	0.0
100422411	2.0	1.0
7248	4697.0	1342.0
7247	7904.0	3808.0
101927433	0.0	0.0
270	114.0	77.0
271	1589.0	1199.0
100289059	0.0	0.0
272	1235.0	1027.0
273	384.0	69.0
274	1849.0	650.0
275	731.0	115.0
276	0.0	0.0
277	1.0	1.0
278	0.0	0.0
100652801	1.0	1.0
279	1.0	1.0
100289051	0.0	0.0
7253	352.0	36.0
7252	12.0	0.0
7257	3828.0	1902.0
7259	11927.0	4627.0
7258	0.0	0.0
280	1437.0	42.0
281	6.0	0.0
101927449	0.0	1.0
283	1078.0	219.0
7251	5081.0	4594.0
284	4861.0	93.0
285	3583.0	387.0
286	155.0	98.0
287	12097.0	376.0
288	4289.0	9179.0
102723378	7.0	0.0
7249	4472.0	3497.0
7264	1347.0	5006.0
7263	1335.0	2358.0
7266	4184.0	3013.0
7265	3573.0	1581.0
7268	248.0	179.0
7267	33493.0	7729.0
100422437	0.0	0.0
290	12412.0	1291.0
101927455	2.0	0.0
291	2158.0	1091.0
292	12190.0	20845.0
101927457	0.0	0.0
7260	853.0	1615.0
293	11270.0	14918.0
352852	0.0	2.0
101927459	0.0	0.0
7262	254.0	439.0
100289034	4.0	1.0
100652824	15.0	1.0
100422431	1.0	0.0
7275	2383.0	465.0
7274	221.0	13.0
7277	1576.0	2024.0
100422445	20.0	0.0
7276	1.0	0.0
7278	0.0	0.0
101927465	0.0	0.0
376818	0.0	0.0
100289028	0.0	0.0
7270	1316.0	835.0
100289027	0.0	0.0
7273	2817.0	72.0
7272	143.0	2307.0
102723356	37.0	6.0
7286	1999.0	3679.0
376844	0.0	0.0
100529257	26.0	5.0
7288	19.0	13.0
7287	7.0	16.0
7289	3242.0	1707.0
134510	3716.0	1209.0
79490	0.0	0.0
7280	2191.0	1393.0
79492	0.0	0.0
79491	0.0	0.0
100529251	10.0	7.0
79494	0.0	0.0
7284	4911.0	14308.0
7283	1712.0	2126.0
79498	0.0	0.0
122525	687.0	126.0
79499	0.0	0.0
100422450	3.0	0.0
100422452	0.0	0.0
7297	2547.0	2742.0
7296	7282.0	4275.0
7299	4.0	0.0
134526	3.0	2.0
7298	906.0	1744.0
100422469	0.0	0.0
7291	1336.0	261.0
100529261	10.0	5.0
7290	877.0	1596.0
100529262	2.0	2.0
7293	69.0	156.0
79483	0.0	0.0
7292	273.0	543.0
100529264	0.0	0.0
79482	0.0	0.0
7295	8376.0	14520.0
352887	1.0	0.0
7294	98.0	32.0
79488	0.0	0.0
388818	0.0	0.0
100292680	76.0	5.0
388815	1228.0	131.0
158506	0.0	0.0
100529239	1.0	4.0
92483	18.0	4.0
352896	0.0	0.0
92482	1681.0	232.0
122509	283.0	324.0
388849	21.0	7.0
134548	191.0	16.0
101927423	8.0	48.0
101927422	4.0	0.0
100529240	1.0	0.0
134549	822.0	160.0
100529241	6.0	1.0
388830	1.0	2.0
408050	433.0	207.0
100422486	42.0	5.0
100529215	56.0	1.0
100529211	29.0	21.0
100422496	0.0	0.0
122553	3539.0	1267.0
100133307	0.0	0.0
100133308	0.0	2.0
100133309	5.0	0.0
100133310	0.0	0.0
100133311	54.0	8.0
388886	472.0	322.0
100133314	0.0	0.0
134505	2.0	0.0
100133321	2.0	0.0
100529209	26.0	9.0
65003	1289.0	2229.0
65005	1758.0	2699.0
65008	1581.0	692.0
171419	0.0	0.0
65009	560.0	168.0
55681	7263.0	3248.0
55680	2458.0	570.0
79650	4275.0	3283.0
79652	1132.0	448.0
79651	944.0	3238.0
146456	60.0	28.0
55684	1691.0	4204.0
55683	6071.0	1933.0
79654	4462.0	3476.0
79656	222.0	22.0
55689	3393.0	2684.0
171416	0.0	0.0
79658	2742.0	598.0
55687	683.0	1470.0
79657	2630.0	1951.0
55686	2455.0	1424.0
374395	3034.0	2805.0
79659	4984.0	379.0
374393	141.0	728.0
65010	448.0	1079.0
374378	1073.0	1556.0
65012	61.0	3.0
92610	1235.0	1485.0
122481	140.0	78.0
65018	1567.0	1109.0
55692	2239.0	959.0
55691	4139.0	1418.0
55690	8960.0	6734.0
79641	696.0	1275.0
55696	4573.0	1873.0
55695	691.0	1884.0
79640	1149.0	526.0
79643	638.0	722.0
79642	1015.0	91.0
55693	151.0	120.0
79645	375.0	24.0
55699	12800.0	9751.0
79644	2756.0	1130.0
55698	408.0	206.0
79647	7571.0	7411.0
55697	2816.0	3625.0
79646	11081.0	3456.0
79649	2981.0	1132.0
374383	269.0	42.0
79648	2358.0	1182.0
92609	2612.0	11729.0
134490	0.0	0.0
134492	2220.0	933.0
100302738	0.0	0.0
100302737	0.0	0.0
100302736	39.0	15.0
146481	0.0	0.0
79670	4714.0	3636.0
79672	2378.0	1676.0
79671	1788.0	1304.0
79674	397.0	463.0
79673	1799.0	301.0
79676	43.0	44.0
79675	1506.0	843.0
79677	3212.0	2478.0
79679	9582.0	1080.0
158471	3588.0	285.0
349391	0.0	0.0
79661	861.0	389.0
79660	8925.0	2473.0
79663	1094.0	508.0
171424	2.0	1.0
171423	229.0	101.0
79665	5828.0	1531.0
171422	0.0	0.0
79664	5387.0	2502.0
171421	1.0	0.0
79667	353.0	6.0
79666	3444.0	1646.0
171427	59.0	10.0
79669	621.0	261.0
171425	1029.0	293.0
79668	2868.0	571.0
171420	1.0	0.0
158401	35.0	3.0
92667	2085.0	2166.0
158405	904.0	597.0
349386	0.0	0.0
79690	1165.0	727.0
79692	562.0	146.0
79691	2211.0	1895.0
79694	2896.0	648.0
79693	1139.0	1737.0
79696	225.0	91.0
100302751	7.0	6.0
79695	877.0	346.0
79698	36.0	2.0
205564	3930.0	1317.0
79697	772.0	789.0
79699	7558.0	2345.0
92659	94.0	303.0
65055	605.0	82.0
65057	923.0	928.0
65056	9864.0	6797.0
65059	1429.0	162.0
349372	0.0	0.0
100302743	1.0	3.0
79680	1913.0	2486.0
79683	1300.0	304.0
100302742	0.0	0.0
79682	230.0	699.0
100302741	0.0	0.0
79685	5809.0	947.0
79684	1112.0	259.0
100216001	10.0	2.0
79689	17750.0	492.0
146429	2.0	62.0
65065	2920.0	212.0
92689	7035.0	2576.0
90025	284.0	271.0
158427	1686.0	458.0
408263	0.0	2.0
92682	72.0	36.0
146434	707.0	231.0
146433	859.0	1289.0
146439	373.0	976.0
90019	709.0	34.0
65062	4055.0	956.0
158431	392.0	54.0
65061	285.0	25.0
90011	4.0	4.0
92675	1172.0	2168.0
65078	104.0	872.0
134466	267.0	18.0
90007	7545.0	3613.0
65072	153.0	22.0
100289019	465.0	207.0
100289017	2.0	0.0
100133172	10.0	3.0
55601	3910.0	2715.0
55600	15.0	0.0
55605	1291.0	2785.0
55604	2576.0	1006.0
55603	4211.0	1843.0
55602	2373.0	939.0
55609	603.0	267.0
55608	7443.0	1420.0
55607	2709.0	2242.0
254528	3.0	3.0
349334	4.0	1.0
9910	4528.0	2579.0
100133180	8.0	1.0
641924	1.0	7.0
9908	14867.0	4675.0
9909	3138.0	2613.0
55612	918.0	1246.0
55611	3335.0	4477.0
55610	2924.0	1730.0
254531	2367.0	1399.0
9902	9830.0	4515.0
55616	3418.0	2441.0
171482	0.0	0.0
9903	5842.0	3978.0
55615	1002.0	1127.0
55614	4409.0	1683.0
9900	409.0	64.0
55613	106.0	33.0
340990	1.0	2.0
9901	1033.0	346.0
9906	352.0	80.0
55619	2327.0	964.0
9907	932.0	2517.0
9904	1434.0	1118.0
171484	139.0	1.0
55617	959.0	502.0
9905	3476.0	1580.0
641922	1.0	1.0
171483	4.0	0.0
9920	745.0	327.0
9921	12898.0	6315.0
100133190	479.0	29.0
102723449	0.0	0.0
100133193	1.0	0.0
9919	10695.0	7035.0
55623	7806.0	2669.0
55622	2033.0	1455.0
55621	758.0	2301.0
55620	649.0	1914.0
9913	4370.0	1675.0
55627	3375.0	3407.0
340980	2.0	0.0
9914	396.0	776.0
55626	2311.0	2293.0
9911	169.0	851.0
55625	5424.0	3178.0
9912	786.0	790.0
55624	3860.0	2704.0
9917	10659.0	6457.0
9918	3430.0	5136.0
9915	809.0	142.0
55629	7432.0	2874.0
55628	1449.0	486.0
9931	9587.0	1905.0
55630	268.0	1967.0
301	86796.0	18289.0
55634	1355.0	331.0
55633	1628.0	1387.0
302	74819.0	38578.0
55632	2081.0	1016.0
303	26.0	13.0
55631	1728.0	1064.0
304	1344.0	269.0
9924	3418.0	777.0
55638	2057.0	304.0
305	3.0	0.0
306	5314.0	1836.0
9925	1941.0	3030.0
340970	1.0	0.0
9922	8466.0	1812.0
55636	2492.0	3228.0
307	7233.0	6788.0
55635	69.0	1307.0
308	57255.0	14371.0
9923	3565.0	1227.0
9928	56.0	891.0
309	21333.0	7958.0
9929	6185.0	4539.0
9926	13704.0	3607.0
9927	10189.0	6837.0
9942	504.0	466.0
9943	6221.0	4192.0
266553	1.0	0.0
101927396	0.0	0.0
9940	222.0	30.0
101927399	0.0	0.0
9941	858.0	180.0
339983	3141.0	1302.0
102723423	0.0	0.0
102723426	0.0	0.0
339977	62.0	6.0
55640	486.0	906.0
310	13574.0	4585.0
311	14613.0	7275.0
312	23.0	14.0
79612	1615.0	486.0
55644	1425.0	784.0
79611	3772.0	245.0
313	859.0	693.0
314	332.0	24.0
55643	3428.0	7309.0
79613	1574.0	483.0
494197	0.0	0.0
79616	416.0	80.0
316	6641.0	592.0
9935	4963.0	2808.0
317	2183.0	989.0
9936	3295.0	205.0
9933	1673.0	4345.0
55647	984.0	523.0
79618	2352.0	493.0
318	610.0	956.0
55646	857.0	992.0
9934	1059.0	47.0
319	6.0	0.0
9939	5337.0	5699.0
9937	1308.0	486.0
9938	1599.0	859.0
9950	5450.0	2601.0
9953	456.0	249.0
9951	377.0	0.0
339970	4.0	2.0
339976	0.0	1.0
55652	3363.0	2233.0
320	1692.0	694.0
55651	1134.0	5300.0
339967	3.0	1.0
321	141.0	692.0
55650	2178.0	985.0
322	1637.0	642.0
323	16172.0	1151.0
55656	2769.0	2630.0
55655	788.0	62.0
324	6865.0	1192.0
79600	3476.0	723.0
494188	5.0	0.0
79603	2175.0	2359.0
325	0.0	0.0
55654	10967.0	4348.0
79602	12997.0	3945.0
55653	538.0	848.0
326	2.0	0.0
327	3605.0	5295.0
79605	150.0	3417.0
9946	2230.0	567.0
55659	584.0	329.0
328	6452.0	5184.0
9947	0.0	0.0
55658	874.0	2500.0
329	7101.0	3246.0
79607	1545.0	749.0
9945	3482.0	1470.0
55657	829.0	950.0
79609	685.0	239.0
79608	936.0	252.0
9948	17140.0	12950.0
9949	1260.0	1356.0
9960	3428.0	2120.0
9961	4309.0	4639.0
7301	2992.0	716.0
651302	146.0	9.0
7300	0.0	0.0
9965	8.0	0.0
9962	5959.0	1439.0
9963	56.0	8.0
7302	5.0	2.0
339965	648.0	5.0
330	2114.0	1138.0
55663	287.0	373.0
79630	693.0	301.0
331	8358.0	4202.0
55662	5825.0	1789.0
332	118.0	2442.0
79632	1209.0	225.0
55661	2278.0	4020.0
333	131.0	103.0
79631	1999.0	2246.0
55660	9946.0	5850.0
334	52807.0	27591.0
55667	10346.0	3940.0
79634	2410.0	455.0
335	3.0	3.0
55666	7871.0	4838.0
79633	5725.0	236.0
55665	2377.0	2249.0
336	0.0	1.0
