id	f4d80dc6-a28c-4d31-99e8-f58e78678654	a4c7b6e8-ed30-42b2-9daa-0cf0b9d59259
106479354	1.0	0.0
79274	0.0	0.0
729667	0.0	0.0
106480307	0.0	0.0
729666	2.0	4.0
106480306	0.0	0.0
79273	3.0	1.0
106479353	3.0	0.0
7064	610.0	2006.0
106480309	0.0	1.0
106479352	0.0	1.0
106480308	0.0	0.0
106479351	0.0	1.0
729668	0.0	0.0
80267	2548.0	6140.0
106479350	0.0	0.0
80264	554.0	971.0
106480310	1.0	2.0
106480312	4.0	1.0
106480311	1.0	0.0
100874029	1.0	0.0
100874028	2.0	0.0
100874027	0.0	0.0
730647	0.0	1.0
343332	0.0	0.0
644403	0.0	0.0
80263	292.0	454.0
80262	957.0	1197.0
343338	1.0	1.0
7077	26395.0	14895.0
100874010	0.0	0.0
7076	6864.0	4115.0
92235	6.0	445.0
7079	2451.0	4.0
7078	477.0	139.0
100874014	0.0	0.0
100874013	2.0	0.0
729650	0.0	0.0
106479349	0.0	0.0
100874012	0.0	0.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	1.0	0.0
106480314	1.0	1.0
106480313	0.0	0.0
729659	0.0	1.0
106479346	11.0	2.0
7071	7286.0	5061.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	4640.0	5503.0
106480315	0.0	0.0
106479344	0.0	0.0
7073	3099.0	6967.0
103352540	0.0	2.0
106480318	0.0	0.0
106479343	0.0	0.0
7072	3012.0	7320.0
106479342	0.0	0.0
106480317	0.0	0.0
7075	2728.0	577.0
729658	0.0	0.0
106479341	0.0	0.0
7074	628.0	3445.0
106480319	1.0	0.0
106479340	0.0	0.0
80256	1021.0	1125.0
80255	2046.0	2358.0
79269	1983.0	9875.0
80254	1146.0	1942.0
106480321	0.0	0.0
106480320	1.0	0.0
80258	95.0	11.0
106480323	0.0	1.0
106480322	10.0	12.0
100874018	3.0	13.0
100874016	3.0	3.0
644414	0.0	0.0
100874015	0.0	0.0
343326	1.0	4.0
100874019	0.0	1.0
7088	2325.0	16074.0
100874043	33.0	11.0
7087	17.0	113.0
100874042	6.0	2.0
100874041	0.0	0.0
7089	2252.0	88.0
100874040	0.0	1.0
100874047	0.0	0.0
100874046	4.0	0.0
100874045	0.0	0.0
79290	1.0	5.0
404766	0.0	0.0
100874044	0.0	2.0
7080	0.0	137.0
79291	0.0	0.0
7082	5780.0	6650.0
79294	0.0	0.0
7084	2800.0	2518.0
402100	0.0	0.0
79296	0.0	0.0
7083	421.0	7102.0
7086	6127.0	31730.0
79297	0.0	0.0
729602	8.0	1.0
104472714	0.0	0.0
104472715	1320.0	208.0
79299	0.0	0.0
104472716	35.0	2.0
104472717	2.0	2.0
104472718	0.0	0.0
284532	0.0	0.0
644425	0.0	2.0
100874048	30.0	68.0
644429	0.0	0.0
7099	1657.0	1034.0
100874032	52.0	148.0
7098	1075.0	426.0
100874031	4.0	3.0
100874030	2.0	0.0
92255	949.0	533.0
644444	0.0	0.0
100874036	0.0	0.0
100874035	0.0	1.0
644442	0.0	0.0
100874034	2.0	1.0
92259	630.0	1073.0
100874033	1.0	4.0
7091	1464.0	1247.0
7090	3445.0	3637.0
7093	8.0	22.0
79283	1.0	0.0
7092	639.0	106.0
79282	0.0	0.0
7095	8388.0	7927.0
7094	19228.0	35739.0
7097	883.0	1905.0
7096	470.0	2726.0
104472713	14.0	37.0
79289	0.0	0.0
284525	4.0	2.0
106480301	0.0	0.0
80279	2858.0	9068.0
106480300	0.0	0.0
80270	898.0	1264.0
284521	3.0	2.0
100874039	2.0	2.0
644435	7.0	6.0
100874038	4.0	1.0
100874037	0.0	0.0
80274	254.0	60.0
80273	1457.0	5075.0
80271	1943.0	4605.0
100874065	0.0	0.0
100874064	0.0	0.0
100874063	0.0	0.0
106479319	19.0	10.0
100874069	17.0	10.0
106479318	2.0	1.0
100874068	2.0	3.0
106479317	6.0	1.0
100874067	0.0	0.0
106479316	0.0	0.0
404744	0.0	0.0
100874066	0.0	0.0
106479315	0.0	0.0
729627	0.0	0.0
106479314	0.0	0.0
106479313	0.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	2.0	0.0
106479310	0.0	0.0
92285	650.0	1186.0
100874060	0.0	36.0
92283	313.0	1442.0
404734	208.0	106.0
644449	0.0	0.0
100874054	2.0	18.0
100874053	0.0	0.0
106479309	0.0	1.0
100874052	0.0	1.0
729610	0.0	0.0
100874051	0.0	0.0
106479308	0.0	0.0
100874058	185.0	451.0
106479307	0.0	0.0
100874057	0.0	0.0
106479306	0.0	1.0
644464	2.0	12.0
100874056	0.0	0.0
106479305	0.0	0.0
100874055	2.0	3.0
106479304	0.0	0.0
92270	261.0	223.0
106479303	0.0	0.0
106479302	0.0	0.0
106479301	0.0	0.0
729617	3.0	11.0
106479300	0.0	0.0
729611	0.0	4.0
80298	650.0	786.0
729608	0.0	1.0
644459	33.0	29.0
100874059	0.0	0.0
79412	9.0	155.0
79411	745.0	367.0
79414	504.0	2997.0
127933	4905.0	14630.0
79413	4.0	229.0
79415	2167.0	6709.0
284576	2.0	1.0
55449	1016.0	1285.0
284573	5.0	3.0
140913	1.0	1.0
115948	10.0	18.0
55450	3054.0	310.0
152905	7.0	11.0
55454	1133.0	2958.0
79400	14.0	1.0
55451	13.0	13.0
115950	140.0	544.0
284565	267.0	1411.0
92400	1863.0	4983.0
115939	758.0	1924.0
55466	1863.0	1038.0
284551	3.0	1.0
752014	0.0	0.0
55472	3.0	57.0
55471	453.0	1223.0
152926	2464.0	2780.0
284546	1.0	0.0
284541	12.0	0.0
140947	0.0	0.0
92421	679.0	5810.0
729687	0.0	2.0
729686	0.0	0.0
729682	28.0	0.0
729689	4.0	15.0
548594	0.0	1.0
548593	2.0	0.0
55486	1678.0	3613.0
100996597	0.0	0.0
100996590	3.0	60.0
548599	0.0	1.0
548596	105.0	389.0
729678	942.0	1642.0
729677	0.0	3.0
79441	821.0	1974.0
79443	2844.0	2334.0
79442	94.0	86.0
79444	3.0	6.0
79447	110.0	274.0
115992	679.0	909.0
79446	360.0	407.0
100996582	0.0	0.0
100874102	0.0	0.0
100874101	3.0	1.0
100874100	3.0	1.0
79470	0.0	0.0
79473	0.0	0.0
79476	0.0	0.0
100996570	25.0	0.0
100996571	6.0	7.0
100874106	0.0	1.0
100874104	0.0	0.0
100874103	0.0	0.0
100874109	0.0	0.0
284593	0.0	0.0
100874108	0.0	0.0
100874107	1.0	15.0
140909	0.0	0.0
100996567	4.0	3.0
100996569	1.0	3.0
79465	16.0	14.0
100996564	0.0	0.0
79469	16.0	4.0
127943	26.0	29.0
92427	3.0	8.0
140901	1605.0	3495.0
140902	0.0	0.0
619434	0.0	0.0
619431	3.0	3.0
149345	523.0	142.0
392428	1.0	9.0
137362	0.0	1.0
619418	0.0	0.0
125336	38.0	3.0
152992	534.0	892.0
9700	46.0	3538.0
9701	2077.0	2213.0
392451	4.0	13.0
392454	0.0	0.0
392459	0.0	0.0
9711	1250.0	4014.0
9712	1146.0	4448.0
392465	18.0	0.0
9710	2549.0	4295.0
441899	0.0	0.0
441898	5.0	0.0
441897	1.0	0.0
441896	0.0	1.0
441893	0.0	0.0
9704	709.0	2758.0
152940	0.0	3.0
9705	3.0	16.0
9702	1490.0	4767.0
9703	7199.0	12446.0
9708	8.0	5.0
9709	5750.0	14748.0
9706	1240.0	6564.0
9722	127.0	158.0
9723	885.0	6.0
9720	4.0	5.0
9721	93.0	616.0
392433	0.0	0.0
392437	15.0	20.0
55421	1919.0	4254.0
55425	1262.0	758.0
55423	59.0	733.0
55422	1298.0	408.0
9715	131.0	57.0
9716	2492.0	2784.0
9719	147.0	165.0
9717	54.0	12.0
9718	174.0	2590.0
9730	1516.0	5319.0
9733	1695.0	6277.0
9734	878.0	500.0
9731	1393.0	5705.0
9732	1047.0	1503.0
55432	499.0	1200.0
100	265.0	876.0
101	272.0	1706.0
102	5672.0	4269.0
103	13343.0	68897.0
55435	1046.0	3707.0
104	1563.0	3237.0
105	16.0	0.0
107	554.0	65.0
9726	758.0	1285.0
108	337.0	107.0
9727	1254.0	1857.0
109	2103.0	5068.0
9724	1458.0	912.0
55437	818.0	519.0
9725	2357.0	1419.0
9728	3023.0	2496.0
9729	16.0	5.0
150280	0.0	1.0
392371	4.0	2.0
9741	15726.0	28298.0
644353	33.0	766.0
100286948	0.0	0.0
9744	416.0	1066.0
392375	0.0	0.0
9745	3.0	1.0
644357	0.0	0.0
392374	0.0	0.0
441869	142.0	8.0
9742	1042.0	889.0
392377	0.0	0.0
9743	1918.0	2288.0
392376	0.0	0.0
441864	0.0	0.0
106479299	0.0	0.0
106479298	0.0	0.0
149297	69.0	483.0
106479297	0.0	0.0
106479296	0.0	0.0
106480295	0.0	0.0
106479295	0.0	0.0
111	1147.0	32.0
106480294	2.0	0.0
106479294	0.0	0.0
112	3407.0	4266.0
106480297	1.0	4.0
106479293	0.0	0.0
113	182.0	921.0
106479292	0.0	0.0
106480296	0.0	0.0
114	23.0	0.0
106479291	0.0	0.0
106480299	0.0	0.0
115	1325.0	1793.0
106480298	0.0	0.0
106479290	0.0	0.0
116	119.0	6936.0
117	332.0	11.0
118	10610.0	12497.0
9737	833.0	308.0
119	388.0	5178.0
9738	1026.0	3276.0
150275	135.0	262.0
9735	439.0	6090.0
9736	2710.0	7001.0
414254	0.0	0.0
106480291	9.0	1.0
150274	369.0	429.0
106480290	0.0	0.0
9739	1427.0	3755.0
106480293	0.0	0.0
106480292	0.0	0.0
9751	222.0	138.0
100874197	3.0	0.0
150291	9.0	7.0
9752	2.0	53.0
100874196	0.0	0.0
100874195	0.0	0.0
100286938	0.0	0.0
619383	9.0	18.0
9750	658.0	526.0
150290	265.0	192.0
100874194	2.0	0.0
9755	589.0	404.0
9753	487.0	452.0
100874199	0.0	1.0
9754	889.0	1077.0
100874198	0.0	0.0
392387	2.0	3.0
106479289	0.0	0.0
106479288	0.0	0.0
100874193	0.0	0.0
100874192	0.0	0.0
106479287	0.0	0.0
100874191	0.0	0.0
106479286	0.0	0.0
120	5338.0	2080.0
100874190	0.0	4.0
106479285	1.0	0.0
106479284	1.0	1.0
106479283	0.0	0.0
123	4108.0	13888.0
106707175	0.0	0.0
106479282	0.0	1.0
124	7.0	0.0
414260	14.0	8.0
106479281	2.0	0.0
125	21688.0	0.0
106479280	0.0	0.0
126	696.0	0.0
127	123.0	0.0
402249	0.0	0.0
128	6068.0	6818.0
9748	5005.0	6122.0
9749	2557.0	1486.0
9746	2211.0	3174.0
9747	1071.0	1862.0
100286929	0.0	0.0
392391	0.0	0.0
392390	1.0	0.0
7101	2.0	33.0
9760	185.0	4216.0
9761	8961.0	13063.0
619373	11.0	5.0
7100	490.0	368.0
392350	2.0	4.0
9766	4122.0	5341.0
7103	339.0	6.0
644378	2.0	9.0
9767	1071.0	5321.0
7102	3920.0	93.0
7105	3091.0	4764.0
9764	772.0	684.0
9765	2275.0	1969.0
7104	9.0	52.0
106480269	0.0	1.0
402246	0.0	0.0
441884	1.0	1.0
130	10.0	30.0
131	1.0	0.0
402240	2.0	0.0
132	1268.0	1686.0
441891	0.0	1.0
106480273	0.0	0.0
133	1506.0	485.0
106480272	2.0	0.0
134	260.0	310.0
106480275	0.0	0.0
135	5.0	27.0
106480274	1.0	37.0
136	136.0	612.0
106480277	3.0	5.0
137	4.0	2.0
106480276	0.0	0.0
106480279	0.0	0.0
106480278	0.0	0.0
9759	942.0	1144.0
150297	0.0	0.0
9757	1596.0	12225.0
9758	20.0	0.0
100286918	0.0	0.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	2272.0	3851.0
392360	0.0	2.0
9774	5534.0	9497.0
7112	2344.0	21248.0
9771	2138.0	1170.0
7111	365.0	805.0
9772	2907.0	3959.0
644384	0.0	0.0
9777	3183.0	4365.0
7114	56367.0	95993.0
9778	4096.0	3700.0
7113	1129.0	2324.0
9775	2767.0	13987.0
7116	5.0	6.0
9776	3955.0	4686.0
441878	0.0	1.0
7115	2.0	8.0
392368	0.0	2.0
402236	0.0	0.0
441873	0.0	0.0
9770	1428.0	2919.0
141	1204.0	1228.0
441871	0.0	0.0
142	4632.0	15420.0
441870	0.0	0.0
143	2887.0	4449.0
106480284	0.0	0.0
144	0.0	1.0
106480283	2.0	1.0
162282	7.0	2.0
106480286	17.0	38.0
146	28.0	2.0
106480285	0.0	0.0
147	49.0	8.0
106480288	0.0	0.0
148	146.0	3.0
106480287	0.0	0.0
106480289	0.0	1.0
402226	2.0	2.0
7107	819.0	1068.0
7106	2946.0	1944.0
7109	853.0	3350.0
9768	50.0	1026.0
7108	1077.0	363.0
106480280	4.0	2.0
106480282	0.0	0.0
106480281	2.0	0.0
9784	4561.0	7842.0
9785	1647.0	3504.0
7120	0.0	0.0
644397	368.0	307.0
9782	209.0	287.0
7123	3885.0	79.0
9783	405.0	443.0
7122	3043.0	42.0
619351	2.0	1.0
7125	34.0	4.0
9788	1346.0	1289.0
9789	1469.0	3233.0
414208	26.0	59.0
7124	151.0	235.0
9786	764.0	1644.0
7127	6045.0	9031.0
7126	4904.0	6476.0
9787	31.0	3357.0
221002	470.0	1096.0
106479259	0.0	0.0
106480248	0.0	0.0
106479258	0.0	0.0
106480247	0.0	0.0
106479257	1.0	0.0
106479256	0.0	0.0
106480249	0.0	16.0
9780	3915.0	4914.0
150	3980.0	432.0
106479255	0.0	0.0
9781	1135.0	7994.0
106479254	0.0	0.0
151	55.0	47.0
152	295.0	3.0
106479253	1.0	0.0
644390	25.0	49.0
153	108.0	31.0
106479252	0.0	0.0
154	902.0	90.0
106480251	0.0	0.0
106479251	1.0	0.0
155	10.0	0.0
106479250	0.0	0.0
106480250	0.0	0.0
156	3216.0	10726.0
106480253	1.0	1.0
157	2343.0	1368.0
106480252	0.0	0.0
106480255	0.0	0.0
158	1505.0	2919.0
159	3092.0	15726.0
106480254	1.0	1.0
106480257	0.0	2.0
106480256	1.0	1.0
7118	52.0	35.0
7117	54.0	77.0
9779	3342.0	3929.0
414212	11.0	25.0
414213	5.0	5.0
7132	7181.0	5549.0
9796	457.0	12.0
441818	3.0	2.0
7134	40.0	3.0
9793	2769.0	17351.0
7133	4463.0	5288.0
9794	2117.0	4780.0
7136	56.0	80.0
7135	58.0	32.0
7138	17.0	2260.0
9797	1116.0	3562.0
619343	1.0	0.0
7137	3.0	1.0
9798	5951.0	7750.0
414217	0.0	0.0
106479249	0.0	0.0
619344	0.0	0.0
106480259	0.0	0.0
106479248	2.0	0.0
619349	2.0	7.0
106480258	0.0	0.0
106479247	0.0	0.0
106479246	0.0	0.0
160	2989.0	5214.0
106479245	0.0	0.0
9791	2291.0	21882.0
161	3006.0	4774.0
106479244	0.0	0.0
162	4437.0	6411.0
9792	2461.0	7668.0
106479243	0.0	0.0
163	10811.0	21840.0
7130	429.0	537.0
106479242	0.0	0.0
9790	1588.0	5913.0
164	4759.0	4657.0
106479241	0.0	0.0
165	12866.0	16509.0
106480262	1.0	0.0
106479240	0.0	0.0
166	12246.0	13254.0
106480261	1.0	0.0
167	0.0	0.0
106480264	0.0	0.0
106480263	2.0	0.0
150248	4.0	5.0
106480266	0.0	0.0
106480265	0.0	0.0
106480268	0.0	0.0
106480267	0.0	0.0
150244	37.0	238.0
7128	1736.0	2797.0
414224	36.0	41.0
106480260	0.0	0.0
7143	11.0	4.0
392392	0.0	0.0
7142	0.0	1.0
7145	23678.0	4581.0
441849	0.0	1.0
7146	29.0	12.0
392399	0.0	0.0
7148	4004.0	165.0
414228	0.0	0.0
106480226	0.0	0.0
106480225	0.0	1.0
441843	61.0	33.0
106480228	0.0	0.0
106479279	0.0	0.0
106480227	0.0	0.0
106479278	0.0	0.0
172	510.0	608.0
106479277	1.0	0.0
173	0.0	0.0
106479276	1.0	0.0
106480229	0.0	0.0
174	111.0	1.0
7141	0.0	0.0
106479275	0.0	0.0
175	938.0	957.0
7140	132.0	6.0
106479274	0.0	0.0
176	68.0	128.0
106479273	0.0	0.0
177	125.0	137.0
137290	0.0	1.0
106479272	0.0	0.0
178	2026.0	1139.0
106480231	0.0	0.0
106479271	0.0	0.0
106479270	0.0	0.0
106480230	3.0	0.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	1.0	2.0
106480234	0.0	1.0
414236	26.0	28.0
7139	8.0	48.0
414235	78.0	6.0
414230	0.0	1.0
7153	158.0	40325.0
149281	0.0	0.0
7156	907.0	4767.0
7155	6804.0	18159.0
7158	1592.0	2810.0
7157	2870.0	1827.0
343495	0.0	0.0
162239	576.0	771.0
7159	1961.0	11611.0
106480237	0.0	0.0
106479269	0.0	2.0
106480236	0.0	0.0
181	2.0	5.0
106480239	0.0	1.0
106479268	0.0	0.0
182	5165.0	1130.0
106479267	0.0	0.0
106480238	0.0	0.0
183	242.0	870.0
7150	3702.0	8196.0
221017	0.0	1.0
106479266	0.0	0.0
106479265	1.0	0.0
185	578.0	22.0
106479264	0.0	0.0
186	2.0	0.0
402273	0.0	0.0
106479263	0.0	0.0
7151	0.0	0.0
187	3555.0	1359.0
106479262	0.0	0.0
106480240	6.0	0.0
106479261	0.0	0.0
189	16.0	0.0
106479260	0.0	0.0
106480242	0.0	0.0
106480241	0.0	0.0
104797537	0.0	2.0
106480244	0.0	0.0
104797536	6.0	1.0
106480243	0.0	0.0
106480246	0.0	0.0
104797538	2.0	1.0
106480245	0.0	0.0
414245	6.0	6.0
414246	0.0	0.0
414241	3.0	15.0
7165	4563.0	8003.0
92344	420.0	1351.0
100874120	2.0	0.0
7164	1682.0	2486.0
92345	498.0	1610.0
7167	6939.0	29161.0
92342	476.0	1109.0
729764	0.0	0.0
7166	107.0	19.0
7169	6670.0	2644.0
100874124	0.0	1.0
106479219	0.0	0.0
7168	16610.0	12088.0
100874123	0.0	0.0
106479218	0.0	0.0
92346	0.0	2.0
729760	0.0	0.0
100874122	0.0	0.0
106479217	1.0	1.0
106479216	0.0	0.0
100874121	0.0	0.0
190	11.0	0.0
106480204	0.0	1.0
106479215	0.0	0.0
191	3496.0	17882.0
106479214	0.0	0.0
729769	0.0	2.0
106480203	0.0	0.0
106480206	0.0	0.0
106479213	0.0	0.0
257000	116.0	3391.0
79370	85.0	146.0
106479212	0.0	0.0
106480205	0.0	0.0
7161	59.0	83.0
106480208	0.0	0.0
92340	122.0	31.0
106479211	0.0	0.0
106479210	0.0	0.0
106480207	0.0	1.0
7163	3272.0	17499.0
196	7104.0	6890.0
197	0.0	0.0
7162	2065.0	1268.0
729767	0.0	0.0
106480209	0.0	0.0
284618	141.0	285.0
199	1189.0	1903.0
646929	0.0	0.0
284615	33.0	24.0
106480211	2.0	0.0
284613	847.0	728.0
106480210	0.0	0.0
284612	106.0	31.0
106480213	0.0	0.0
284611	1752.0	7996.0
106480212	0.0	1.0
100874128	0.0	1.0
343477	3.0	3.0
100874127	0.0	0.0
730747	7.0	8.0
100874126	0.0	0.0
100874129	2.0	0.0
7175	4693.0	27277.0
7178	104569.0	64490.0
7177	698.0	62.0
106479209	3.0	0.0
646942	0.0	3.0
100874113	21.0	56.0
106479208	0.0	0.0
106479207	0.0	0.0
100874112	0.0	0.0
7179	0.0	0.0
343472	0.0	1.0
106479206	0.0	0.0
100874111	13.0	5.0
92335	364.0	415.0
106479205	0.0	0.0
100874110	6.0	1.0
221035	2792.0	3777.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	0.0	0.0
106479203	0.0	0.0
7170	10379.0	48985.0
221037	2806.0	3746.0
106479202	1.0	0.0
106480217	0.0	0.0
80349	2353.0	1754.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	1212.0	1176.0
106479200	0.0	1.0
106480219	0.0	1.0
7171	25992.0	55228.0
106480218	0.0	1.0
79364	1207.0	2564.0
7174	1945.0	2272.0
7173	516.0	11.0
79363	83.0	97.0
729756	0.0	4.0
79366	412.0	746.0
100996541	6.0	14.0
79365	2529.0	1304.0
79368	31.0	150.0
106480220	0.0	0.0
80352	398.0	240.0
106480222	0.0	0.0
79369	14.0	95.0
106480221	0.0	0.0
221044	0.0	1.0
106480224	0.0	0.0
106480223	0.0	0.0
100874117	0.0	0.0
100874116	0.0	0.0
100874115	0.0	1.0
100874114	7.0	6.0
80351	3334.0	5013.0
80350	46.0	22.0
100874119	1.0	1.0
646936	0.0	0.0
100874118	8.0	0.0
7187	1262.0	3814.0
7186	402.0	4349.0
7189	642.0	808.0
729786	0.0	0.0
7188	1202.0	1618.0
100874146	6.0	1.0
100874145	0.0	0.0
100874144	0.0	0.0
106479239	0.0	0.0
92369	31.0	62.0
100874143	0.0	0.0
106479238	1.0	0.0
106479237	1.0	0.0
100996538	0.0	0.0
106479236	0.0	0.0
7181	866.0	1342.0
106479235	0.0	1.0
7180	27.0	3.0
100996539	13.0	5.0
106479234	0.0	0.0
106479233	0.0	0.0
7182	1865.0	4454.0
106479232	0.0	0.0
7185	644.0	2154.0
106479231	1.0	0.0
7184	26602.0	80288.0
729789	3.0	9.0
106479230	0.0	2.0
221074	6.0	1.0
80380	338.0	594.0
100874147	0.0	0.0
80381	2232.0	5099.0
646960	0.0	0.0
100874131	3.0	0.0
100874130	0.0	0.0
92359	243.0	881.0
100874135	0.0	0.0
100874134	0.0	0.0
106479229	0.0	0.0
343450	69.0	17.0
646962	486.0	1654.0
106479228	0.0	0.0
106479227	0.0	0.0
100874132	1.0	0.0
106479226	0.0	0.0
7190	11.0	5.0
106479225	0.0	1.0
100286996	0.0	0.0
106479224	0.0	0.0
106479223	0.0	0.0
106479222	0.0	0.0
106479221	0.0	0.0
106479220	0.0	0.0
729779	17.0	0.0
221060	24.0	42.0
221061	2054.0	8778.0
100996520	0.0	0.0
106480200	0.0	0.0
106480202	0.0	0.0
106480201	0.0	0.0
100874139	0.0	0.0
100874138	0.0	0.0
646956	2.0	4.0
414201	0.0	0.0
100874137	0.0	0.0
100874136	0.0	0.0
730755	7.0	0.0
414200	0.0	5.0
100874163	0.0	0.0
100874161	0.0	0.0
100874168	0.0	0.0
100874167	0.0	0.0
257044	46.0	50.0
729727	0.0	5.0
100874160	2.0	6.0
402220	0.0	1.0
100996511	286.0	270.0
729723	66.0	113.0
221092	2352.0	7385.0
284656	116.0	592.0
402216	0.0	1.0
102725045	0.0	0.0
284654	135.0	19.0
100874169	0.0	1.0
221091	1037.0	11.0
646982	3.0	6.0
100874153	0.0	0.0
646981	0.0	2.0
100874152	0.0	0.0
100286979	4.0	10.0
100874151	0.0	0.0
100874150	1.0	0.0
115908	878.0	5185.0
100874157	0.0	0.0
100874156	0.0	3.0
100874155	0.0	0.0
100874154	0.0	0.0
221079	1088.0	5302.0
92370	782.0	1398.0
100286971	0.0	0.0
221078	515.0	1061.0
100996501	0.0	0.0
100996500	1.0	0.0
284649	5.0	18.0
729708	21.0	79.0
100874159	0.0	0.0
644315	39.0	269.0
100874158	16.0	0.0
646993	10.0	9.0
100874186	0.0	0.0
100874185	0.0	0.0
100874184	0.0	0.0
100874183	0.0	0.0
100286965	0.0	0.0
100286964	0.0	0.0
646996	0.0	0.0
100874189	0.0	0.0
100874188	8.0	10.0
644333	0.0	0.0
100874187	0.0	0.0
729747	13.0	23.0
100874182	0.0	0.0
100874180	0.0	0.0
257019	920.0	2661.0
644325	0.0	0.0
343413	92.0	172.0
92399	1335.0	2570.0
100874175	0.0	0.0
100874174	0.0	0.0
100874173	0.0	0.0
100874172	0.0	0.0
100874179	0.0	0.0
100286954	0.0	0.0
100874178	0.0	0.0
100874176	0.0	0.0
343409	0.0	0.0
343406	0.0	0.0
644338	6.0	2.0
103911	1.0	4.0
103910	15111.0	58191.0
350297	0.0	0.0
79530	0.0	0.0
79533	0.0	0.0
55561	764.0	2325.0
79532	0.0	0.0
55568	4727.0	1735.0
55567	6.0	29.0
79534	0.0	0.0
79537	0.0	0.0
55565	159.0	352.0
651452	0.0	0.0
79538	0.0	0.0
158572	73.0	85.0
55571	1811.0	3462.0
171523	171.0	35.0
55573	9267.0	18906.0
55572	787.0	1054.0
79521	0.0	0.0
55578	1571.0	2527.0
79523	0.0	0.0
55577	1613.0	3525.0
79526	0.0	0.0
55576	132.0	6.0
79525	0.0	0.0
79528	0.0	0.0
100037417	70.0	73.0
79529	0.0	0.0
92521	980.0	13094.0
374286	1.0	92.0
122592	0.0	0.0
55582	160.0	609.0
79550	0.0	0.0
55586	2.0	18.0
55585	2849.0	16609.0
55584	3.0	2.0
55589	709.0	1304.0
171559	4.0	9.0
55588	2661.0	5232.0
171558	3.0	16.0
374291	1038.0	1972.0
55593	2323.0	5082.0
205428	1207.0	2130.0
55592	324.0	715.0
55591	2428.0	4672.0
79540	0.0	0.0
55596	977.0	3180.0
79541	3.0	0.0
79544	0.0	0.0
79546	0.0	0.0
55599	552.0	515.0
171546	2807.0	4549.0
79547	0.0	0.0
92507	2.0	3.0
79549	0.0	0.0
158586	897.0	2473.0
158584	233.0	1436.0
158521	0.0	1.0
134553	2498.0	3628.0
79571	1438.0	3168.0
79570	21.0	14.0
146540	587.0	555.0
79573	562.0	2292.0
79572	4667.0	8617.0
79575	391.0	338.0
79574	5.0	0.0
79577	1734.0	2845.0
79576	1087.0	2195.0
158511	0.0	4.0
146542	270.0	336.0
79568	584.0	976.0
79567	3869.0	2227.0
146547	81.0	150.0
92565	253.0	71.0
79591	1149.0	1444.0
79590	1457.0	8657.0
146562	57.0	17.0
79595	1189.0	3696.0
79594	1643.0	1421.0
146556	1793.0	0.0
100302652	2.0	3.0
79596	573.0	760.0
79598	399.0	2321.0
92552	0.0	0.0
92558	127.0	780.0
79582	785.0	1229.0
79581	1014.0	10556.0
79583	451.0	676.0
79586	2601.0	3591.0
100302640	50.0	35.0
79585	342.0	710.0
79587	1048.0	1936.0
79589	620.0	70.0
340895	17.0	4.0
102723346	0.0	2.0
100289137	24.0	73.0
100289133	2.0	6.0
340888	1.0	0.0
100289131	0.0	0.0
100170229	15.0	133.0
339894	1.0	9.0
339896	8.0	0.0
339897	0.0	0.0
100302666	7.0	1.0
100289124	3.0	2.0
102723332	1.0	2.0
100652796	0.0	0.0
339881	1.0	0.0
339883	26.0	15.0
102723320	7.0	3.0
339879	33.0	126.0
55502	45.0	548.0
100302692	102.0	101.0
55501	909.0	1197.0
100302691	11.0	1.0
55500	2643.0	3841.0
55506	622.0	3530.0
55505	1740.0	3333.0
55504	1943.0	217.0
55503	865.0	572.0
55509	117.0	194.0
55508	721.0	1931.0
55507	10.0	2.0
9810	1309.0	2849.0
9811	2503.0	6256.0
102723318	0.0	0.0
100302689	0.0	0.0
102723314	0.0	1.0
100289102	0.0	0.0
55512	213.0	125.0
55511	4.0	13.0
55510	30.0	34.0
9804	8601.0	13020.0
55515	1.0	10.0
9801	1354.0	5364.0
9802	12980.0	18831.0
9807	2764.0	5637.0
9808	12.0	0.0
9805	3148.0	3769.0
9806	1025.0	4314.0
9821	2596.0	13421.0
9820	1565.0	7942.0
55520	358.0	697.0
55521	180.0	895.0
9814	876.0	895.0
9815	1107.0	2836.0
55527	98.0	75.0
9812	3082.0	2947.0
55526	1367.0	11565.0
9813	10092.0	10633.0
9818	1874.0	7868.0
9819	1415.0	2373.0
9816	751.0	1682.0
9817	1886.0	11701.0
55529	525.0	414.0
9832	25.0	71.0
9833	28.0	10233.0
9830	2106.0	12436.0
9831	1211.0	7314.0
339855	32.0	9.0
55531	13.0	20.0
339845	0.0	1.0
55530	0.0	1.0
202	3977.0	3291.0
203	346.0	957.0
55534	689.0	360.0
204	4037.0	9894.0
171568	1655.0	1464.0
205	3026.0	2685.0
55532	0.0	2.0
9825	754.0	1063.0
55539	0.0	0.0
206	8.0	10.0
9826	2121.0	10909.0
207	4560.0	7079.0
208	4127.0	16563.0
9823	1244.0	3205.0
55536	408.0	4823.0
9824	111.0	4885.0
