id	01f17467-b7de-49d4-a9d7-00108f4de1f9	27a9c6bd-6e26-4055-867c-ab7276492464
106481343	0.0	0.0
85457	1574.0	2891.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	57.0	177.0
442913	0.0	0.0
85452	7.0	5.0
442914	0.0	0.0
50	6633.0	2975.0
85453	1747.0	12657.0
442915	0.0	0.0
85450	3049.0	3176.0
51	5516.0	8091.0
442916	0.0	0.0
85451	1033.0	3277.0
52	1817.0	10463.0
442917	0.0	0.0
53	1569.0	1433.0
442918	0.0	0.0
54	647.0	1565.0
442919	0.0	0.0
55	28.0	20.0
442909	1.0	0.0
56	7.0	66.0
58	352.0	12.0
59	99472.0	3285.0
106481349	0.0	0.0
106481347	0.0	2.0
106481348	11.0	10.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	465.0	1524.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	10.0	2.0
106481354	0.0	1.0
85446	161.0	639.0
442900	0.0	0.0
106481355	0.0	0.0
85443	82.0	22.0
442901	0.0	0.0
85444	789.0	1443.0
442902	0.0	0.0
60	167363.0	199286.0
85441	1754.0	3237.0
442903	3.0	4.0
85442	14.0	4.0
442904	0.0	0.0
442905	0.0	0.0
62	16.0	19.0
85440	2464.0	7803.0
442907	2.0	2.0
442908	0.0	0.0
66	0.0	0.0
67	1.0	9.0
68	6.0	3.0
344595	352.0	316.0
69	2.0	4.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	2.0	4.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	2.0
106481320	0.0	0.0
106481323	0.0	1.0
106481324	0.0	0.0
85478	50.0	174.0
106481321	0.0	0.0
85479	2.0	31.0
106481322	0.0	0.0
85476	2289.0	4474.0
85477	126.0	84.0
70	1328.0	4.0
85474	9.0	130.0
71	64349.0	276034.0
72	20520.0	10722.0
73	8.0	36.0
74	0.0	0.0
75	9.0	13.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	2815.0	3930.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	1.0
85465	1227.0	14422.0
81	36686.0	37668.0
85463	883.0	471.0
82	3.0	8.0
85464	1642.0	1668.0
83	3.0	5.0
85461	2511.0	3656.0
85462	275.0	381.0
86	1086.0	7170.0
87	22317.0	33884.0
85460	1409.0	2803.0
88	184.0	3178.0
89	12.0	6.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2113.0	2411.0
106481300	0.0	0.0
91	1464.0	5407.0
92	695.0	1455.0
93	521.0	3780.0
94	3342.0	444.0
95	107.0	91.0
97	98.0	274.0
98	577.0	2511.0
344561	0.0	0.0
728661	2564.0	1692.0
728664	0.0	1.0
106481305	0.0	0.0
261734	414.0	636.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	19.0	36.0
106481309	6.0	8.0
246119	0.0	0.0
106481307	0.0	1.0
261735	0.0	0.0
106481308	0.0	0.0
3804	4.0	1.0
3805	2.0	4.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	0.0	25.0
3809	5.0	6.0
246123	0.0	0.0
106481311	0.0	0.0
344558	906.0	107.0
3800	250.0	1245.0
3801	1104.0	2170.0
3802	1.0	1.0
728695	0.0	0.0
285735	0.0	0.0
261726	1344.0	7210.0
728698	0.0	7.0
3814	3.0	27.0
3815	1698.0	65.0
3816	15.0	94.0
261729	1325.0	561.0
3817	0.0	0.0
3818	29.0	99.0
222166	12710.0	13408.0
3811	9.0	5.0
3812	3.0	1.0
285740	0.0	1.0
285741	23.0	10.0
728689	4.0	24.0
3827	0.0	1.0
246100	0.0	0.0
3820	67.0	47.0
3821	7.0	4.0
3822	0.0	0.0
3823	0.0	0.0
3824	116.0	61.0
645402	0.0	0.0
403313	396.0	2964.0
403314	2.0	0.0
728637	0.0	0.0
728638	5.0	34.0
728633	0.0	1.0
728632	11.0	12.0
728635	14.0	27.0
3836	1985.0	2942.0
222183	137.0	11.0
3837	7779.0	10617.0
3838	1160.0	8258.0
3839	2374.0	2119.0
728629	0.0	0.0
403304	0.0	1.0
403305	0.0	0.0
3831	1372.0	2286.0
3832	217.0	3417.0
3833	142.0	1834.0
3834	29.0	3.0
3835	848.0	6008.0
728620	0.0	1.0
403300	0.0	0.0
645412	3.0	215.0
403301	0.0	0.0
403302	0.0	1.0
403303	0.0	0.0
728621	137.0	861.0
3848	30.0	0.0
3849	0.0	1.0
222171	77.0	9.0
728619	2.0	12.0
3840	4363.0	11205.0
3841	564.0	859.0
3842	4406.0	6779.0
3843	8795.0	21514.0
3844	0.0	0.0
3845	1339.0	2355.0
3846	3.0	12.0
645423	0.0	0.0
3860	2.0	4.0
246126	0.0	0.0
728658	306.0	2483.0
728655	2.0	4.0
728657	0.0	0.0
728656	0.0	0.0
3858	455.0	744.0
3859	2.0	0.0
246135	0.0	2.0
3850	0.0	0.0
3851	0.0	20.0
3852	3230.0	150.0
645414	0.0	0.0
3853	12.0	178.0
3854	233.0	469.0
3855	2728.0	38883.0
3856	2129.0	25952.0
3857	2.0	37.0
728640	2.0	0.0
645431	6.0	7.0
728642	236.0	184.0
728641	14.0	8.0
645434	31.0	1.0
645432	2.0	6.0
285704	445.0	576.0
728643	2.0	8.0
222194	1078.0	3553.0
285708	0.0	0.0
1204	0.0	2.0
1203	565.0	620.0
1201	549.0	1680.0
1200	6848.0	6806.0
3861	3242.0	10453.0
645426	4.0	24.0
645425	0.0	0.0
1209	4935.0	7704.0
3866	2548.0	16355.0
1208	25.0	754.0
1207	1743.0	5990.0
3868	203.0	1895.0
285311	0.0	0.0
3880	2093.0	20784.0
3881	1.0	0.0
285313	1494.0	32.0
100128537	475.0	68.0
3882	1.0	1.0
100128536	0.0	5.0
285314	2.0	11.0
285315	196.0	930.0
1215	340.0	2.0
100141515	4.0	2.0
1213	16633.0	17287.0
1212	2126.0	1379.0
1211	2735.0	8070.0
3872	2810.0	21382.0
3875	1579.0	7577.0
3876	0.0	1.0
3879	0.0	0.0
3890	0.0	0.0
3891	0.0	1.0
3892	14.0	256.0
100128525	1.0	1.0
285326	0.0	0.0
1230	319.0	157.0
285329	7.0	26.0
440097	35.0	3.0
440093	6.0	28.0
3883	0.0	1.0
3884	0.0	1.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	37.0	146.0
3888	0.0	0.0
100631239	0.0	1.0
3889	7.0	169.0
100128516	32.0	33.0
285331	514.0	1275.0
100128512	0.0	1.0
285335	5.0	2.0
100128514	0.0	0.0
1241	192.0	724.0
1240	1766.0	357.0
1238	307.0	71.0
1237	3.0	28.0
1236	117.0	134.0
1235	5.0	4.0
1234	80.0	119.0
1233	38.0	68.0
1232	4.0	0.0
3895	10837.0	10466.0
100128511	8.0	27.0
100631247	6.0	0.0
3897	720.0	28.0
100631248	0.0	1.0
3898	272.0	6138.0
100631249	0.0	0.0
3899	1694.0	6.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	952.0	1564.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	69.0	103.0
100631254	1.0	1.0
100128503	0.0	0.0
285349	133.0	217.0
574501	2.0	3.0
574502	0.0	0.0
1244	101.0	57.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	22395.0	233.0
1263	831.0	1234.0
1262	4.0	4.0
116966	99.0	251.0
100887755	2.0	7.0
1261	14.0	0.0
100887754	3.0	5.0
1260	0.0	0.0
116969	41.0	156.0
1259	60.0	663.0
1258	0.0	11.0
440061	0.0	0.0
100887750	28.0	57.0
100887746	0.0	0.0
100887744	2.0	5.0
1272	308.0	518.0
1271	1909.0	454.0
100887749	34.0	14.0
1270	103.0	12.0
100887748	0.0	1.0
440044	16.0	254.0
1269	7.0	8.0
440051	0.0	1.0
1268	385.0	6.0
440050	2.0	6.0
1267	3122.0	2868.0
1266	9222.0	28387.0
100887740	0.0	0.0
1265	3448.0	7356.0
1286	152.0	100.0
1285	31.0	60.0
1284	44220.0	26617.0
1282	37539.0	16269.0
1281	105213.0	23102.0
1280	13.0	556.0
440078	80.0	307.0
440077	2.0	2.0
440087	50.0	11.0
1278	111653.0	23768.0
1277	70000.0	25355.0
440081	36.0	200.0
116938	0.0	0.0
1297	232.0	8164.0
116931	45.0	300.0
1296	1892.0	478.0
1295	4382.0	837.0
116933	0.0	6.0
1294	156.0	944.0
1293	47058.0	7536.0
116935	14.0	86.0
1292	66049.0	5574.0
440068	1.0	3.0
1291	38066.0	10349.0
116937	3.0	15.0
440067	4.0	5.0
1290	7874.0	3552.0
440073	276.0	18.0
440072	4.0	5.0
1289	9107.0	2690.0
1288	818.0	4.0
1287	1142.0	58.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1880.0	653.0
440021	0.0	0.0
442673	3.0	9.0
10018	826.0	2580.0
126328	1129.0	4194.0
442676	0.0	0.0
126326	444.0	147.0
1299	116.0	974.0
1298	139.0	4271.0
10011	786.0	865.0
10010	1681.0	8202.0
10013	2031.0	2975.0
128989	1338.0	743.0
10015	6514.0	10589.0
10014	4271.0	4944.0
10017	26.0	487.0
10016	2104.0	4433.0
10020	2007.0	2621.0
114335	0.0	0.0
114336	0.0	0.0
126321	787.0	3466.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	1.0
10021	3.0	0.0
10024	82.0	1278.0
128977	2062.0	1067.0
103021165	0.0	0.0
10023	362.0	874.0
103021164	1.0	103.0
10026	1581.0	2091.0
10025	1741.0	1515.0
116986	109.0	328.0
116985	5058.0	4286.0
116988	2359.0	10481.0
116987	1884.0	3161.0
114327	460.0	907.0
440043	0.0	0.0
126308	2058.0	1165.0
440041	0.0	0.0
126306	1.0	10.0
151306	243.0	9.0
100128590	2.0	2.0
100128596	1.0	1.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	6.0	20.0
440026	583.0	1007.0
440023	0.0	2.0
10008	346.0	182.0
10007	1142.0	2770.0
10009	1035.0	5823.0
116984	253.0	1953.0
116983	1001.0	799.0
151313	392.0	1010.0
10000	3796.0	7604.0
128954	0.0	0.0
10002	7.0	51.0
10001	507.0	864.0
10004	276.0	707.0
10003	530.0	285.0
10006	2102.0	6009.0
10005	463.0	1214.0
126370	0.0	0.0
285352	56.0	47.0
100128579	0.0	0.0
285359	16.0	63.0
126375	172.0	362.0
126374	1964.0	1313.0
153918	0.0	0.0
100128574	0.0	0.0
285362	1900.0	7072.0
285367	843.0	4415.0
285368	133.0	489.0
100128569	41.0	68.0
126364	355.0	107.0
100128560	3.0	1.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	1.0
153932	1.0	4.0
344191	0.0	0.0
126353	11.0	74.0
751071	83.0	416.0
442660	0.0	2.0
442661	0.0	1.0
106481286	0.0	0.0
106481287	0.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	0.0	0.0
106481282	0.0	0.0
285381	1378.0	1860.0
106481283	0.0	0.0
285382	857.0	2144.0
106481280	0.0	0.0
165918	814.0	1842.0
106481281	1.0	1.0
165904	3.0	39.0
285386	1126.0	13.0
138307	0.0	8.0
106481297	0.0	1.0
106481298	0.0	0.0
106481295	0.0	1.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	2.0	12.0
100128542	7.0	1.0
106481290	0.0	0.0
100128541	0.0	5.0
138311	271.0	670.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	14.0	8.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	18.0	213.0
126299	630.0	1449.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1199.0	4471.0
728710	1.0	0.0
126295	98.0	352.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	3.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	149.0	882.0
645318	0.0	0.0
645317	14.0	20.0
151242	16.0	17.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	19679.0	22952.0
100287908	0.0	0.0
645332	96.0	365.0
126282	409.0	527.0
100287902	5.0	10.0
163227	317.0	807.0
100287900	0.0	0.0
163223	93.0	146.0
106481275	0.0	0.0
106481276	0.0	2.0
106481273	1.0	2.0
106481274	0.0	0.0
106481279	0.0	1.0
106481277	0.0	0.0
151258	7.0	6.0
106481278	0.0	0.0
645328	0.0	3.0
151254	43.0	23.0
645326	4.0	13.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	4.0	48.0
163259	224.0	1572.0
645345	38.0	76.0
200403	6.0	8.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	146.0	82.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	1.0	7.0
728732	0.0	1.0
728734	0.0	0.0
126272	83.0	161.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	484.0	614.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	34.0	245.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	2.0	0.0
728723	103.0	79.0
106481253	0.0	0.0
107133522	0.0	1.0
106481254	1.0	0.0
107133524	1.0	15.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	3.0	22.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	9.0	7.0
151276	0.0	3.0
645348	0.0	0.0
106481250	0.0	0.0
645369	65.0	1178.0
645368	0.0	0.0
645367	1.0	0.0
106481217	0.0	0.0
200424	754.0	8858.0
106481218	0.0	1.0
106481215	0.0	0.0
106481216	1.0	0.0
200420	10.0	11.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	8.0	23.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	409.0	1302.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	0.0	1.0
106481236	2.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	0.0
645387	115.0	761.0
645382	0.0	0.0
645381	48.0	78.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	9.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	1.0
106481207	1.0	4.0
106481204	0.0	2.0
106481205	0.0	0.0
106481208	1.0	6.0
106481209	0.0	0.0
3902	49.0	117.0
3903	2683.0	325.0
106481210	0.0	0.0
3904	2.0	5.0
3906	25.0	682.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	6804.0	122.0
106481211	0.0	0.0
3909	1648.0	2356.0
106481212	0.0	0.0
684959	0.0	0.0
151234	2.0	0.0
151230	544.0	4202.0
728798	3.0	0.0
3913	27945.0	10697.0
3914	2466.0	661.0
3915	28077.0	14909.0
3916	13539.0	40593.0
3918	1325.0	12317.0
3910	20613.0	1271.0
3911	6790.0	12173.0
3912	13392.0	79790.0
728782	5.0	17.0
728780	21.0	23.0
3924	8.0	22.0
3925	2220.0	30225.0
3927	10595.0	7595.0
3929	171.0	10.0
3920	5418.0	9612.0
3921	13022.0	115414.0
3923	0.0	2.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	2.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	2627.0	1513.0
3937	576.0	315.0
3938	15.0	354.0
3939	21570.0	36606.0
3930	2145.0	3214.0
100873179	0.0	0.0
3931	306.0	247.0
3932	105.0	282.0
3933	0.0	0.0
3934	272.0	25479.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	4.0	4.0
3947	1.0	6.0
3948	50.0	170.0
3949	1472.0	1878.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	17029.0	36405.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	0.0	1.0
100873197	0.0	0.0
728758	3.0	3.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	48.0	136.0
3958	10396.0	2426.0
3959	20933.0	28389.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	118.0	396.0
574517	0.0	0.0
100631269	0.0	4.0
574518	0.0	0.0
107074708	0.0	0.0
199221	224.0	179.0
3952	16493.0	5.0
3953	3728.0	212.0
3954	2203.0	4835.0
3955	796.0	103.0
3956	27062.0	3370.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	2.0	20.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	2.0
728746	0.0	0.0
728748	0.0	13.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	150.0	119.0
1303	14091.0	4803.0
107133502	0.0	0.0
1302	41.0	120.0
1301	33.0	1192.0
1300	24.0	508.0
3960	21.0	10.0
3963	0.0	0.0
3964	2523.0	6442.0
1308	784.0	193.0
3965	1050.0	508.0
1307	4903.0	543.0
151295	12.0	71.0
1306	14213.0	2969.0
100189589	4.0	12.0
728774	0.0	1.0
728773	0.0	2.0
3980	785.0	3190.0
100287932	1185.0	3638.0
3981	570.0	1485.0
728776	6.0	79.0
85508	0.0	1.0
105601840	0.0	0.0
85509	0.0	0.0
1316	21045.0	2715.0
1315	4288.0	7545.0
1314	10856.0	53056.0
1312	3021.0	8109.0
1311	1244.0	1513.0
100329135	0.0	0.0
1310	13.0	5.0
574537	0.0	0.0
3972	0.0	29.0
3973	115.0	2.0
3975	0.0	2.0
3976	343.0	107.0
3977	8391.0	140.0
1318	117.0	87.0
3978	381.0	3089.0
1317	1382.0	4594.0
728763	2.0	0.0
3990	76.0	4.0
645313	31.0	2.0
3991	45210.0	546.0
645312	0.0	0.0
3992	3738.0	1130.0
645311	0.0	4.0
728769	176.0	292.0
1330	0.0	0.0
1327	7729.0	13610.0
1326	1060.0	90.0
1325	14.0	11.0
3982	0.0	0.0
3983	12619.0	18666.0
3984	852.0	3623.0
3985	1933.0	20420.0
3987	4008.0	4157.0
3988	3824.0	5095.0
1329	2713.0	3356.0
116809	0.0	0.0
100128416	16.0	40.0
1340	4310.0	6937.0
1337	2617.0	4280.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	571.0	6355.0
100128410	0.0	1.0
3995	2603.0	331.0
100128412	0.0	0.0
3996	1223.0	2669.0
3998	4652.0	20743.0
1339	3.0	41.0
285440	1089.0	2771.0
285441	2.0	0.0
1352	568.0	761.0
1351	2979.0	4352.0
1350	5421.0	7128.0
1349	2799.0	3705.0
1348	0.0	1.0
1347	2577.0	4400.0
1346	1943.0	556.0
1345	2963.0	8565.0
1343	0.0	1.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	14.0	35.0
1363	17900.0	837.0
1362	4825.0	5429.0
1361	0.0	5.0
1360	433.0	12.0
1359	996.0	11.0
1358	31.0	30.0
1357	92.0	16.0
1356	610.0	175.0
1355	1791.0	3397.0
1353	1046.0	1227.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	62.0	107.0
285464	321.0	828.0
100873200	0.0	0.0
777774	0.0	0.0
1374	4777.0	1883.0
1373	510.0	1421.0
1371	500.0	1773.0
1370	10.0	2.0
1369	0.0	3.0
1368	5666.0	262.0
100873209	0.0	0.0
1366	248.0	68.0
1365	133.0	1176.0
1364	1187.0	14173.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	5.0	9.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	12.0	39.0
100873205	0.0	2.0
102800316	0.0	0.0
102800314	0.0	1.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	1859.0	2715.0
116843	471.0	2159.0
1384	3511.0	178.0
116842	27.0	41.0
1382	1239.0	4852.0
116844	109.0	27.0
1381	59.0	1.0
1380	8.0	9.0
440176	1.0	7.0
440184	3.0	0.0
1379	1.0	0.0
1378	148.0	28.0
1376	1154.0	1333.0
1375	41.0	85.0
128821	2.0	0.0
100873237	0.0	0.0
128822	42.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	3.0	1.0
102800310	5.0	5.0
100873239	1.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	195.0	1073.0
1396	336.0	116.0
1395	36.0	15.0
1394	13.0	1.0
1393	627.0	2.0
1392	2.0	1.0
285407	6.0	59.0
116835	1428.0	88.0
1390	655.0	899.0
1389	4197.0	2757.0
1388	3471.0	12877.0
1387	5307.0	10673.0
116841	854.0	2803.0
1386	2110.0	3036.0
116840	1026.0	1872.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	1.0	1.0
116828	60.0	100.0
100873255	0.0	0.0
100873254	2.0	2.0
100873253	0.0	1.0
285412	0.0	4.0
100873252	0.0	0.0
100287898	31.0	20.0
100287895	0.0	0.0
285419	41.0	43.0
1399	3307.0	10195.0
1398	3904.0	4655.0
1397	7484.0	6272.0
100873259	1.0	1.0
100873258	3.0	1.0
100873257	0.0	1.0
100873256	0.0	0.0
100873240	1.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	1.0
100873241	0.0	0.0
100287887	67.0	381.0
285429	16.0	25.0
100287880	0.0	0.0
440193	862.0	3564.0
100873248	0.0	0.0
100873247	0.0	10.0
100873246	0.0	0.0
100873245	1.0	0.0
100873249	0.0	0.0
128872	0.0	1.0
10130	5344.0	55753.0
153830	2646.0	2841.0
645280	10.0	176.0
440138	335.0	698.0
440132	2.0	1.0
440142	0.0	2.0
10139	1218.0	3526.0
126208	450.0	972.0
126206	6.0	7.0
126205	4.0	0.0
107133497	5.0	0.0
126204	8.0	0.0
107133499	0.0	0.0
128866	4341.0	4845.0
10131	2050.0	4621.0
10134	11065.0	14813.0
107133494	0.0	5.0
10133	7919.0	8872.0
128869	535.0	904.0
10136	0.0	0.0
10135	2841.0	3577.0
100128493	0.0	0.0
103021294	14.0	28.0
10138	480.0	1035.0
100128496	0.0	0.0
10137	2475.0	5894.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	1.0
10140	2331.0	3190.0
128864	4.0	20.0
440125	0.0	1.0
440131	0.0	0.0
10143	27.0	1.0
128854	277.0	960.0
10142	3446.0	8753.0
10144	4314.0	2289.0
10147	1425.0	4070.0
100128483	0.0	0.0
10146	4881.0	10143.0
128859	0.0	0.0
10149	319.0	22.0
10148	51.0	24.0
128853	40.0	21.0
440159	0.0	1.0
10117	8.0	0.0
440163	1.0	1.0
10110	1414.0	303.0
10112	66.0	1380.0
10111	2951.0	3823.0
10114	7029.0	4263.0
10113	2591.0	8170.0
128848	0.0	0.0
10116	3374.0	9460.0
165829	48.0	408.0
100128469	1.0	11.0
153842	1.0	1.0
440145	330.0	1496.0
10129	3872.0	1814.0
440153	0.0	0.0
10128	6238.0	23195.0
100033799	0.0	0.0
107133486	5.0	29.0
10121	5710.0	8418.0
100128465	0.0	1.0
10120	2795.0	3230.0
10123	1098.0	398.0
138234	1.0	1.0
10125	227.0	2627.0
10124	1203.0	274.0
10127	983.0	2169.0
10126	580.0	2119.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	67.0	184.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	12.0
106481184	0.0	0.0
106481181	0.0	1.0
106481182	0.0	0.0
285489	231.0	3894.0
100128448	0.0	0.0
126242	0.0	2.0
106481198	0.0	1.0
10107	7.0	81.0
10106	15142.0	13968.0
106481199	0.0	0.0
10109	6818.0	7407.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	2.0	41.0
106481190	0.0	0.0
106481191	0.0	1.0
10101	1119.0	1389.0
10100	849.0	2188.0
10103	134.0	305.0
106481194	0.0	0.0
10102	617.0	1065.0
106481195	0.0	0.0
10105	1336.0	9123.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	152.0	899.0
440119	317.0	19.0
126235	1.0	0.0
126231	91.0	123.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	51.0	28.0
106481164	1.0	1.0
106481169	1.0	0.0
442777	23.0	48.0
106481167	0.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	0.0	1.0
440107	8.0	1.0
440104	652.0	1267.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	0.0	0.0
128876	29.0	915.0
100128420	12.0	10.0
100128423	1.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	5.0	9.0
10090	1329.0	34.0
10093	2775.0	7627.0
10092	3693.0	11371.0
10095	3423.0	5094.0
645204	0.0	0.0
10094	3759.0	10720.0
645203	1.0	2.0
10097	8751.0	21724.0
10096	5378.0	18592.0
645201	0.0	0.0
163115	120.0	76.0
200504	0.0	2.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	9.0	88.0
106481143	0.0	0.0
114194	0.0	0.0
138162	46.0	93.0
106481144	0.0	0.0
114195	13.0	1.0
106481141	0.0	0.0
106481142	0.0	1.0
106481147	0.0	0.0
106481148	6.0	3.0
106481145	0.0	1.0
151126	111.0	4.0
106481146	0.0	0.0
10099	15080.0	21366.0
10098	686.0	1145.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	309.0	314.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	1.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	79.0	456.0
106481156	0.0	0.0
114189	0.0	1.0
106481157	0.0	0.0
415117	27.0	389.0
415116	1099.0	2830.0
645207	1.0	0.0
645206	72.0	16.0
442707	0.0	2.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	2.0	13.0
114182	0.0	0.0
10071	26.0	3.0
645220	0.0	0.0
728851	4.0	37.0
10073	565.0	2162.0
