id	3a04fb30-378c-48a0-a02e-85cf81b31b43	fced57a8-570a-4f05-aa10-4e16aa7ecc85
51143	2363.0	3834.0
51146	11.0	2.0
89758	0.0	0.0
5434	8948.0	9451.0
51148	3327.0	9469.0
5435	15.0	3.0
51147	2075.0	1401.0
5436	2696.0	6525.0
90736	720.0	881.0
51149	905.0	657.0
5437	1491.0	3112.0
5438	890.0	1613.0
5439	1316.0	2288.0
90737	0.0	2.0
5450	145.0	352.0
5451	1822.0	2658.0
5452	472.0	729.0
5453	10.0	59.0
5454	0.0	0.0
646049	0.0	0.0
5455	6.0	1.0
51151	4.0	0.0
51150	5821.0	11497.0
51155	1363.0	12728.0
51154	1748.0	3980.0
51157	878.0	870.0
51156	68.0	0.0
5445	4705.0	3472.0
5446	153.0	15.0
5447	4754.0	8386.0
5449	3.0	1.0
286042	143.0	192.0
347487	0.0	0.0
5460	34.0	59.0
5462	21.0	64.0
5463	1200.0	398.0
5464	12002.0	12943.0
5465	2760.0	580.0
51160	4436.0	17614.0
100287399	0.0	0.0
646052	0.0	0.0
51162	2629.0	6301.0
51161	672.0	216.0
51164	6275.0	7279.0
51163	929.0	1158.0
51166	111.0	76.0
51168	64.0	55.0
51167	1085.0	1643.0
5456	0.0	0.0
89778	0.0	0.0
5457	1.0	2.0
89777	0.0	0.0
5458	0.0	0.0
5459	5.0	11.0
120824	0.0	0.0
5470	7.0	0.0
5471	654.0	1377.0
347475	234.0	128.0
5473	104.0	2.0
5475	3.0	292.0
5476	8368.0	24088.0
100507097	0.0	1.0
100507096	0.0	0.0
51171	236.0	538.0
100287388	0.0	0.0
100507099	4.0	8.0
51170	3588.0	1576.0
100507098	201.0	12.0
51172	756.0	1559.0
51175	1007.0	343.0
51174	679.0	604.0
51177	1939.0	5253.0
51176	139.0	1671.0
51179	3.0	0.0
5467	2389.0	5239.0
5468	8316.0	499.0
89766	1.0	155.0
5469	4349.0	4973.0
89765	118.0	353.0
347468	0.0	0.0
89761	1.0	1.0
5481	1810.0	2421.0
89792	3.0	1.0
90780	3459.0	9705.0
89790	336.0	962.0
5483	6.0	17.0
646077	0.0	0.0
5485	2.0	8.0
5486	3.0	0.0
5487	0.0	0.0
5488	2.0	2.0
646070	0.0	1.0
51182	1244.0	1433.0
646074	0.0	0.0
5480	3051.0	3995.0
51181	2211.0	13414.0
51184	1490.0	1519.0
51186	2653.0	1618.0
51185	2828.0	2113.0
100287372	8.0	6.0
51188	683.0	1186.0
51187	4927.0	4662.0
5478	13922.0	31990.0
5479	7920.0	17220.0
89797	3953.0	2418.0
89796	8259.0	4874.0
89795	952.0	197.0
89781	2563.0	1612.0
347454	5.0	157.0
5493	5334.0	2912.0
89780	11.0	337.0
5494	5798.0	4228.0
5495	3564.0	3663.0
5496	4413.0	17399.0
5498	797.0	1083.0
5499	5355.0	19965.0
646080	107.0	31.0
100287369	1.0	2.0
51191	788.0	1575.0
646087	0.0	0.0
100287364	0.0	0.0
646086	5.0	3.0
51193	1793.0	1946.0
100287366	0.0	0.0
646085	0.0	0.0
51192	403.0	885.0
5491	1.0	2.0
51195	415.0	971.0
51194	2398.0	2259.0
100287362	4.0	0.0
51196	1799.0	493.0
51199	5494.0	3137.0
51198	0.0	1.0
5489	0.0	0.0
89782	812.0	1151.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	1.0
100507064	55.0	6.0
28735	0.0	1.0
28732	0.0	0.0
100507062	51.0	11.0
28733	0.0	1.0
28738	0.0	1.0
100507067	1.0	1.0
28739	0.0	3.0
28736	2.0	0.0
100507066	2.0	2.0
28737	1.0	4.0
28730	0.0	0.0
28731	0.0	0.0
144712	2.0	2.0
119764	0.0	0.0
119765	0.0	0.0
144715	67.0	30.0
286094	0.0	0.0
100859921	13.0	1.0
100859920	0.0	0.0
286097	427.0	62.0
144717	686.0	1164.0
100507059	0.0	1.0
100507058	0.0	0.0
28745	2.0	0.0
119749	0.0	0.0
28746	1.0	0.0
724102	54.0	23.0
28743	0.0	1.0
724101	0.0	0.0
28744	0.0	0.0
100507050	21.0	53.0
28749	1.0	1.0
100507057	61.0	56.0
100507056	1.0	5.0
100507055	3.0	1.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	1.0
28742	0.0	2.0
347549	0.0	0.0
100859930	1651.0	1171.0
347541	1.0	0.0
347544	1.0	7.0
28718	0.0	0.0
28719	0.0	2.0
28712	0.0	2.0
100507086	8.0	2.0
28713	0.0	0.0
28710	1.0	5.0
28711	0.0	0.0
28716	0.0	0.0
28717	1.0	1.0
28714	0.0	0.0
28715	0.0	1.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	2.0	2.0
28722	0.0	0.0
28727	0.0	0.0
28728	1.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	29.0	6.0
100507027	3.0	2.0
286046	55.0	15.0
648630	15.0	49.0
117143	701.0	1455.0
117145	1187.0	951.0
117144	11.0	56.0
120787	1.0	0.0
492295	1.0	0.0
347517	40.0	28.0
347516	1.0	0.0
286053	896.0	1876.0
28709	0.0	0.0
28707	0.0	1.0
28708	0.0	1.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	3.0
100507012	8.0	0.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	2.0	1.0
286065	0.0	1.0
100131568	0.0	0.0
100131565	0.0	0.0
100131564	743.0	341.0
100507040	1.0	2.0
132719	0.0	0.0
100507046	9.0	6.0
100507044	3.0	6.0
100507043	36.0	4.0
51100	15245.0	9970.0
51102	2208.0	1491.0
51101	758.0	2236.0
51104	720.0	903.0
51103	1082.0	992.0
51106	437.0	502.0
51105	3020.0	3365.0
51108	5279.0	6350.0
51107	10200.0	30419.0
286075	342.0	1823.0
51109	3522.0	5324.0
286077	2101.0	25604.0
646000	0.0	1.0
132720	4627.0	2013.0
132724	0.0	0.0
100131551	8.0	3.0
100131550	0.0	0.0
100507034	30.0	13.0
100507032	131.0	81.0
119774	0.0	0.0
119772	0.0	0.0
51111	4543.0	4520.0
51110	741.0	1589.0
119775	0.0	0.0
51112	2456.0	2493.0
51115	3800.0	4842.0
51114	3470.0	6207.0
51117	2144.0	3226.0
51116	2065.0	4604.0
51119	9078.0	7447.0
51118	1650.0	2311.0
26151	894.0	3187.0
26150	65.0	232.0
26153	576.0	427.0
26152	188.0	188.0
26155	2822.0	14111.0
26154	244.0	4794.0
26157	801.0	1034.0
26156	10277.0	12466.0
130162	135.0	122.0
100534611	1.0	0.0
100534612	1.0	2.0
26164	1172.0	6019.0
117178	812.0	3000.0
117177	1261.0	2267.0
26166	302.0	41.0
105379197	6.0	1.0
26165	0.0	1.0
26168	986.0	1379.0
26167	317.0	80.0
26160	1974.0	1795.0
100507003	0.0	1.0
100507008	22.0	0.0
26137	257.0	48.0
26136	4389.0	4399.0
28798	1.0	0.0
28799	7.0	21.0
26138	0.0	0.0
28792	0.0	0.0
28793	928.0	1930.0
28790	1.0	3.0
117166	9.0	36.0
26130	4971.0	5238.0
28791	46.0	73.0
26133	7038.0	11896.0
28796	917.0	2340.0
28797	681.0	4147.0
26135	12938.0	20595.0
28794	0.0	0.0
28795	1.0	111.0
26134	168.0	162.0
154150	0.0	0.0
129138	1094.0	1607.0
26148	434.0	323.0
26147	1367.0	2390.0
26149	203.0	43.0
117154	151.0	0.0
26140	1121.0	412.0
553820	3.0	0.0
117153	0.0	0.0
120796	0.0	0.0
117156	9.0	2.0
117155	154.0	98.0
117157	58.0	38.0
120793	0.0	0.0
26146	1533.0	2304.0
117159	24.0	2.0
26145	976.0	1761.0
130195	0.0	0.0
154141	1213.0	1058.0
117151	0.0	0.0
26115	2285.0	7014.0
28778	1154.0	3354.0
28779	1.0	2.0
28776	134.0	409.0
28777	0.0	1.0
26119	2523.0	5029.0
26118	6870.0	2748.0
28770	0.0	0.0
28771	0.0	0.0
28774	242.0	462.0
28775	126.0	397.0
28772	76.0	91.0
26112	17903.0	1417.0
28773	79.0	94.0
130120	0.0	0.0
28789	0.0	3.0
26128	2470.0	2909.0
28787	3.0	0.0
26127	2457.0	2004.0
132789	1584.0	1196.0
28788	0.0	0.0
28781	173.0	289.0
201134	1698.0	422.0
28780	5.0	4.0
26122	2529.0	2072.0
28785	50.0	71.0
144766	1.0	0.0
26121	1498.0	3806.0
28786	1.0	7.0
28783	4.0	12.0
26123	4088.0	4882.0
28784	368.0	684.0
130132	583.0	345.0
28756	0.0	0.0
28757	0.0	0.0
28754	0.0	1.0
28755	752.0	5658.0
100750326	0.0	0.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	0.0
28753	0.0	2.0
28750	0.0	1.0
201140	3.0	0.0
28751	1.0	2.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	0.0	0.0
28765	0.0	0.0
28766	0.0	0.0
26108	531.0	308.0
28769	0.0	0.0
28760	0.0	0.0
26100	5099.0	6853.0
28763	3.0	1.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	68.0	0.0
117196	4.0	2.0
117195	87.0	15.0
154089	0.0	0.0
100287238	0.0	0.0
201158	140.0	113.0
100287234	0.0	0.0
201164	569.0	490.0
201161	580.0	130.0
201163	2375.0	1572.0
154091	260.0	29.0
154092	7.0	14.0
276719	0.0	0.0
100287229	5.0	1.0
100287227	38.0	18.0
100287226	6.0	52.0
201176	1560.0	2499.0
100287216	39.0	21.0
100287215	0.0	4.0
201181	139.0	218.0
129099	27.0	0.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	23.0	174.0
130075	0.0	0.0
5510	3189.0	6481.0
166012	5.0	11.0
5509	918.0	3335.0
5500	14001.0	16488.0
5501	7966.0	11812.0
5502	9085.0	18.0
5504	2763.0	5154.0
5506	0.0	0.0
5507	829.0	732.0
154043	669.0	436.0
5520	3906.0	4745.0
5521	159.0	104.0
193629	11.0	3.0
5519	10737.0	2745.0
26298	9152.0	2591.0
26297	1009.0	1198.0
5511	2684.0	3950.0
5512	2.0	0.0
5514	4106.0	8985.0
5515	8094.0	13176.0
26290	172.0	9.0
5516	6145.0	8015.0
154075	56.0	216.0
26292	1538.0	2380.0
26291	0.0	0.0
5518	14544.0	28213.0
5530	4145.0	3321.0
5531	3255.0	13440.0
5532	5315.0	4221.0
5522	83.0	4917.0
5523	1821.0	1192.0
5524	7263.0	20489.0
5525	8149.0	5782.0
5526	1707.0	1541.0
5527	8123.0	5975.0
5528	3638.0	6766.0
154064	6.0	3.0
5529	3245.0	3754.0
286122	46.0	132.0
5540	2.0	0.0
5542	0.0	0.0
286128	341.0	1315.0
51241	1075.0	1376.0
89858	2.0	2.0
89857	362.0	1071.0
51244	1328.0	1554.0
51247	4615.0	5230.0
5533	1306.0	1225.0
51246	8863.0	13868.0
5534	3357.0	3698.0
51249	1365.0	1803.0
5535	0.0	0.0
90835	20.0	39.0
89853	1468.0	1448.0
5536	2399.0	4911.0
51248	1754.0	2476.0
5537	6909.0	6408.0
5538	16064.0	27575.0
5539	1.0	0.0
28907	141.0	124.0
286133	6904.0	13.0
28908	2230.0	4036.0
28905	2.0	5.0
100131418	0.0	1.0
5550	2883.0	1680.0
28906	61.0	300.0
286135	0.0	0.0
5551	686.0	1235.0
5552	7483.0	6750.0
100131415	0.0	1.0
5553	5.0	0.0
28909	1.0	0.0
5554	16.0	14.0
28900	4.0	7.0
28903	1.0	4.0
28904	24.0	52.0
28901	57.0	46.0
28902	6.0	6.0
51250	733.0	451.0
51252	64.0	144.0
51251	1053.0	2318.0
89849	749.0	716.0
89848	733.0	1377.0
51253	3203.0	6267.0
89846	960.0	1095.0
51256	606.0	1916.0
89845	1137.0	2016.0
51255	2859.0	8991.0
51258	3142.0	6927.0
5544	6.0	23.0
51257	4836.0	3131.0
5545	1.0	1.0
5546	3035.0	9218.0
5547	10186.0	7654.0
51259	934.0	1310.0
90826	929.0	586.0
5549	15706.0	6948.0
286140	159.0	536.0
90827	0.0	0.0
286144	1854.0	4049.0
5562	5675.0	5507.0
286148	2572.0	3889.0
5563	781.0	333.0
90861	6910.0	22521.0
5564	2409.0	3362.0
90864	66.0	102.0
5565	1696.0	1437.0
51260	1166.0	1737.0
51263	1916.0	2158.0
100287296	0.0	0.0
51265	44.0	25.0
51264	1665.0	3939.0
51267	673.0	198.0
51266	10.0	3.0
5555	0.0	6.0
51268	56.0	77.0
89876	216.0	183.0
5557	363.0	816.0
5558	568.0	1547.0
89874	34.0	14.0
90859	3.0	12.0
89872	2.0	1.0
286151	3.0	40.0
89870	0.0	0.0
5570	1195.0	475.0
5571	3638.0	7966.0
5573	19264.0	27901.0
90850	990.0	3219.0
5574	1.0	0.0
90853	63.0	645.0
5575	775.0	1630.0
5576	5913.0	2403.0
51270	24.0	0.0
100192378	68.0	35.0
51272	4429.0	4912.0
51271	5041.0	4487.0
51274	5598.0	4733.0
100287284	7.0	1.0
51276	366.0	297.0
89869	14.0	0.0
51275	748.0	860.0
51278	2146.0	2800.0
51277	718.0	273.0
5566	8301.0	10600.0
89866	21.0	2.0
51279	3908.0	2333.0
5567	2881.0	81987.0
90843	2471.0	1889.0
5568	0.0	0.0
5569	293.0	2159.0
89891	1774.0	10738.0
5580	4615.0	16033.0
89890	1218.0	783.0
5581	913.0	733.0
5582	1.0	33.0
5583	3419.0	2226.0
5584	2578.0	3184.0
5585	4745.0	10912.0
5586	5180.0	3282.0
5587	767.0	588.0
100287279	0.0	0.0
51281	641.0	715.0
51280	6846.0	15234.0
51283	3619.0	4403.0
100287272	0.0	30.0
51282	980.0	2473.0
51285	957.0	511.0
51284	722.0	1096.0
51287	1604.0	3959.0
119722	0.0	5.0
51286	1.0	13.0
51289	1.0	4.0
100287270	0.0	0.0
5577	19395.0	515.0
5578	1141.0	457.0
5579	505.0	908.0
89894	798.0	673.0
5591	12735.0	14202.0
5592	695.0	1333.0
90871	1875.0	1217.0
5593	162.0	441.0
5594	9896.0	8089.0
347598	0.0	0.0
5595	7079.0	13316.0
5596	100.0	43.0
5597	2902.0	3602.0
90874	698.0	733.0
5598	1102.0	1260.0
51290	2348.0	2929.0
51292	3654.0	5009.0
5590	501.0	1281.0
51291	852.0	2667.0
100287266	0.0	1.0
51294	2552.0	2108.0
100287261	0.0	0.0
51293	1565.0	1809.0
51296	1846.0	6891.0
51295	1470.0	2312.0
51298	14.0	5.0
51297	0.0	0.0
51299	3929.0	719.0
119710	575.0	607.0
5588	105.0	318.0
5589	10965.0	25263.0
90865	7379.0	319.0
89887	164.0	446.0
89886	39.0	5.0
89885	7.0	13.0
89884	69.0	95.0
89883	4.0	0.0
89882	1.0	0.0
286101	2538.0	5320.0
286102	0.0	0.0
286103	4.0	23.0
347584	0.0	0.0
5599	2560.0	2100.0
347687	1.0	2.0
347686	0.0	0.0
132612	0.0	1.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	1.0
28850	3.0	2.0
53822	16.0	17.0
53820	26.0	42.0
53826	1374.0	1019.0
53827	7469.0	6348.0
345016	0.0	1.0
347673	0.0	1.0
53828	0.0	1.0
53829	567.0	341.0
347675	0.0	0.0
28866	0.0	3.0
100507173	0.0	4.0
26205	1195.0	2838.0
132625	2.0	1.0
28864	1.0	0.0
100507171	283.0	53.0
28865	11.0	2.0
26207	1789.0	1891.0
100507178	42.0	40.0
26206	92.0	36.0
28869	1.0	0.0
100131493	0.0	0.0
28862	32.0	13.0
28863	3.0	0.0
28861	2.0	1.0
53833	75.0	37.0
53834	2736.0	1650.0
53831	41.0	295.0
53832	3185.0	846.0
53838	2437.0	3770.0
53836	125.0	63.0
144608	154.0	47.0
28833	2.0	5.0
28834	59.0	160.0
28831	0.0	1.0
100750245	0.0	0.0
28832	3.0	10.0
100750246	1.0	2.0
100750247	7.0	0.0
100131481	0.0	0.0
53840	60.0	42.0
53841	2.0	1.0
28830	0.0	0.0
53842	0.0	0.0
100131478	0.0	2.0
28847	6.0	2.0
102060282	13.0	10.0
28819	0.0	0.0
28817	800.0	1483.0
28818	3.0	10.0
100131469	0.0	1.0
28811	1.0	2.0
28812	8.0	3.0
28810	4.0	6.0
28815	2227.0	3647.0
28816	873.0	940.0
28813	1580.0	4468.0
100507143	0.0	0.0
28814	114.0	115.0
51201	2944.0	1197.0
119687	0.0	0.0
51200	132.0	46.0
51203	134.0	3080.0
51202	97.0	27.0
51205	947.0	644.0
51204	907.0	2284.0
51207	1.0	2.0
51206	11.0	10.0
119682	0.0	0.0
51209	186.0	84.0
51208	39.0	7.0
28828	0.0	0.0
100507135	19.0	3.0
28829	0.0	0.0
100131457	0.0	2.0
28822	548.0	694.0
28823	1074.0	1499.0
28820	860.0	1231.0
100131454	19.0	11.0
28821	13.0	9.0
28826	156.0	157.0
28827	1.0	0.0
100131451	0.0	0.0
28824	4.0	5.0
28825	1846.0	2360.0
119678	1.0	0.0
119679	0.0	0.0
89801	184.0	611.0
51214	35.0	8.0
51213	0.0	0.0
51218	1857.0	2101.0
286183	1.0	2.0
286184	0.0	0.0
286186	0.0	0.0
286187	2.0	3.0
286189	19.0	2.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	2.0	1.0
89839	82.0	190.0
89838	0.0	1.0
89837	0.0	0.0
100507170	0.0	0.0
51222	1855.0	746.0
51225	544.0	1229.0
286190	8.0	9.0
89832	21.0	8.0
51224	2.0	0.0
51227	1607.0	1589.0
51226	2497.0	1460.0
51228	3266.0	4600.0
347613	0.0	0.0
28808	0.0	0.0
28809	315.0	1071.0
28806	0.0	1.0
100131439	0.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	154.0	71.0
28800	0.0	0.0
28801	4.0	1.0
28804	56.0	148.0
28805	0.0	0.0
28802	5.0	17.0
28803	239.0	726.0
51230	3749.0	6038.0
90809	1571.0	3012.0
51232	31884.0	3849.0
51231	1998.0	2733.0
51234	3239.0	3141.0
51233	18.0	17.0
89822	68.0	32.0
51236	923.0	9331.0
51237	386.0	3004.0
51239	331.0	1239.0
90806	1861.0	2053.0
100507102	44.0	81.0
129049	423.0	175.0
154007	1032.0	1833.0
26279	24.0	1087.0
203859	475.0	24.0
26272	724.0	564.0
26271	252.0	817.0
26273	3105.0	2602.0
26276	913.0	1971.0
26275	2083.0	1322.0
26278	2135.0	1171.0
26277	4082.0	4678.0
26270	728.0	2571.0
26285	0.0	0.0
26284	2644.0	5991.0
26287	7.0	12.0
26286	3619.0	2777.0
26289	3125.0	98.0
26281	5.0	0.0
26280	25.0	8.0
100507127	25.0	3.0
100507125	5.0	7.0
129025	1.0	0.0
26258	3749.0	2870.0
26257	3.0	2.0
26259	838.0	1180.0
26251	0.0	10.0
168667	842.0	13.0
26254	2.0	0.0
26253	64.0	229.0
26256	441.0	425.0
144699	724.0	970.0
26255	0.0	0.0
100507114	8.0	0.0
100507113	74.0	8.0
100507118	13.0	8.0
100507117	1.0	3.0
26269	1756.0	759.0
26268	4523.0	2396.0
201229	698.0	433.0
26261	18.0	50.0
119696	0.0	0.0
26260	2993.0	2173.0
26263	1403.0	2713.0
119694	0.0	0.0
26262	1857.0	5578.0
201232	209.0	714.0
119695	0.0	0.0
26267	329.0	339.0
26266	73.0	106.0
119692	0.0	0.0
130074	10839.0	4277.0
129080	215.0	129.0
28899	0.0	0.0
26235	2169.0	1131.0
26238	31.0	16.0
28897	0.0	0.0
28898	20.0	8.0
100750225	19.0	30.0
26239	0.0	0.0
28891	3.0	3.0
28892	2.0	1.0
26230	464.0	448.0
201243	0.0	0.0
28890	0.0	0.0
26232	622.0	499.0
28895	1.0	0.0
26231	170.0	98.0
28896	5.0	3.0
26234	13200.0	7569.0
28893	6.0	5.0
26233	525.0	5075.0
28894	0.0	0.0
144638	6.0	4.0
132660	892.0	1460.0
26247	3.0	1.0
26246	0.0	0.0
26249	1066.0	427.0
26248	0.0	0.0
100510707	0.0	0.0
201255	363.0	5114.0
26240	440.0	1049.0
201254	615.0	6941.0
26242	0.0	0.0
26245	2.0	0.0
252839	3946.0	6926.0
132671	1353.0	245.0
130013	34.0	8.0
28877	5.0	0.0
28878	88.0	168.0
28875	13.0	22.0
28876	27.0	68.0
201259	1.0	1.0
28879	0.0	0.0
26219	0.0	1.0
492311	1609.0	828.0
168620	31.0	55.0
28870	27.0	161.0
201266	2343.0	5182.0
28873	0.0	0.0
28874	158.0	219.0
26212	0.0	41.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	385.0	166.0
26225	3060.0	3780.0
28888	0.0	0.0
26224	5106.0	2854.0
28889	0.0	0.0
26227	3864.0	352.0
28886	0.0	0.0
26226	38.0	8.0
28887	0.0	0.0
26229	1132.0	3723.0
26228	52.0	109.0
28880	0.0	0.0
28881	6.0	6.0
28884	0.0	1.0
26220	27.0	82.0
28885	21.0	15.0
26223	0.0	0.0
28882	140.0	90.0
28883	2.0	3.0
492307	0.0	0.0
492303	46.0	54.0
105369550	5.0	1.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	2.0	3.0
5607	1320.0	1133.0
5608	609.0	181.0
5609	1803.0	3020.0
5600	1021.0	730.0
5601	3230.0	5090.0
5602	1966.0	38.0
5603	3983.0	7221.0
5604	4239.0	3414.0
5605	3608.0	7270.0
5606	2919.0	3038.0
5620	0.0	0.0
5618	7760.0	4255.0
5619	0.0	0.0
5610	6193.0	12589.0
5611	7662.0	6890.0
5612	3503.0	3938.0
5613	1564.0	970.0
5616	2.0	0.0
5617	13.0	0.0
105370578	7.0	4.0
5630	23.0	20.0
5631	1995.0	3927.0
166379	413.0	370.0
166378	848.0	792.0
5629	221.0	49.0
100133941	10014.0	9515.0
5621	9862.0	6589.0
5623	212.0	310.0
5624	4.0	46.0
5625	176.0	11.0
5626	1.0	0.0
5627	5491.0	1312.0
5628	1.0	0.0
5641	16449.0	12349.0
5634	1581.0	2110.0
5635	3181.0	5038.0
100133957	20.0	16.0
5636	1250.0	1516.0
5638	1407.0	573.0
5639	218.0	230.0
5650	689.0	65.0
5651	0.0	0.0
5652	3339.0	24195.0
5653	569.0	117.0
5644	0.0	3.0
5645	1.0	5.0
5646	12.0	4.0
5648	361.0	2.0
5649	259.0	46.0
100131309	0.0	0.0
5660	113861.0	163410.0
5662	64.0	117.0
5663	6077.0	5924.0
5664	1421.0	3954.0
3002	212.0	555.0
347281	0.0	0.0
100131302	0.0	0.0
3001	187.0	1246.0
3000	26.0	74.0
51360	1705.0	2131.0
51362	1875.0	840.0
51361	1716.0	2486.0
51364	236.0	143.0
100287191	0.0	1.0
51363	3557.0	5366.0
51366	11164.0	12115.0
89978	455.0	320.0
100287193	0.0	1.0
51365	211.0	565.0
51368	2672.0	5197.0
5654	29157.0	17903.0
5655	569.0	34.0
51367	1255.0	1852.0
90956	1989.0	5010.0
5657	3.0	1.0
90957	1584.0	2028.0
89970	2128.0	1997.0
5670	0.0	0.0
5671	9.0	0.0
5672	1.0	17.0
347273	16.0	48.0
5673	10.0	24.0
90952	6726.0	2785.0
5675	0.0	0.0
347275	0.0	0.0
3013	0.0	89.0
3012	29.0	139.0
3010	2.0	12.0
51371	4031.0	6738.0
3009	2.0	7.0
100287183	1.0	0.0
3008	5.0	16.0
51373	580.0	748.0
3007	7.0	46.0
51372	2490.0	2134.0
51375	1164.0	1015.0
3006	1419.0	6300.0
51374	6003.0	7810.0
3005	12486.0	16638.0
51377	1835.0	2702.0
3004	38.0	301.0
3003	64.0	1232.0
51379	1133.0	1396.0
51378	253.0	13.0
5669	3.0	0.0
5680	0.0	0.0
5681	3309.0	1667.0
5682	3170.0	13999.0
5683	695.0	2069.0
5684	3811.0	6360.0
5685	4975.0	13599.0
347265	26.0	323.0
5686	3275.0	14987.0
3024	0.0	0.0
3021	31893.0	80916.0
3020	1666.0	3397.0
100287177	0.0	0.0
51380	1619.0	1071.0
100287178	0.0	0.0
51382	3392.0	3995.0
100287173	0.0	0.0
51384	2.0	1.0
3018	1.0	1.0
51386	15519.0	5848.0
3017	325.0	5681.0
51385	763.0	476.0
51388	1346.0	1991.0
3015	3641.0	11466.0
100287171	272.0	496.0
3014	467.0	2952.0
5676	1.0	0.0
51389	3375.0	1960.0
5678	2.0	22.0
5690	5052.0	13088.0
5691	4156.0	15223.0
5692	8821.0	36880.0
5693	4618.0	15780.0
347252	4.0	61.0
5694	3904.0	8530.0
5695	5886.0	14826.0
5696	2654.0	12834.0
5697	2.0	4.0
3035	2870.0	5781.0
3034	13.0	12.0
3033	9306.0	3278.0
3032	12208.0	7654.0
3031	8.0	1.0
3030	21944.0	12965.0
51390	4417.0	1378.0
51393	1170.0	2016.0
3029	2237.0	3350.0
3028	2551.0	8591.0
51397	1362.0	1101.0
3026	15.0	3.0
51399	2139.0	2376.0
51398	5632.0	6279.0
5687	1106.0	3662.0
5688	5576.0	31526.0
5689	7560.0	16344.0
129401	694.0	1136.0
347240	180.0	878.0
129402	0.0	0.0
3046	5.0	2.0
3045	20.0	1.0
3044	0.0	0.0
3043	53373.0	299.0
3042	2.0	0.0
3040	7851.0	93.0
374900	807.0	516.0
3039	139.0	15.0
3038	5558.0	316.0
3037	1038.0	301.0
374907	222.0	690.0
3036	1003.0	32.0
5698	1115.0	5909.0
5699	856.0	3040.0
90990	170.0	2358.0
90993	1030.0	4961.0
3055	1141.0	2257.0
3054	5251.0	7532.0
3053	17.0	0.0
100287144	0.0	0.0
3052	1065.0	1202.0
3051	0.0	0.0
3050	1.0	0.0
100287140	0.0	0.0
3049	3.0	0.0
3048	7.0	1.0
3047	0.0	0.0
90987	1172.0	2709.0
3060	0.0	0.0
374920	229.0	877.0
3068	9275.0	54045.0
3067	232.0	34.0
374928	371.0	416.0
3066	4651.0	3632.0
3065	5833.0	12312.0
3064	9262.0	9764.0
3062	3.0	0.0
3061	21.0	2.0
3059	2109.0	4967.0
3071	2575.0	4428.0
3070	164.0	1295.0
3078	19.0	0.0
3077	1758.0	1266.0
100287128	9.0	16.0
3075	11785.0	8456.0
3074	7229.0	9746.0
3073	5215.0	6999.0
374918	22.0	25.0
3069	40438.0	54302.0
3082	729.0	490.0
3081	156.0	2244.0
3080	0.0	0.0
53938	1074.0	1081.0
28976	3717.0	3534.0
28977	2224.0	3496.0
28974	2798.0	4826.0
100131388	1.0	0.0
3087	753.0	558.0
28978	926.0	1923.0
3084	488.0	185.0
3083	2.0	18.0
28972	4398.0	9311.0
53940	0.0	0.0
28973	3682.0	6441.0
28970	1883.0	554.0
28971	1666.0	1255.0
53944	1739.0	2443.0
53942	9.0	0.0
53947	1237.0	1115.0
3093	5006.0	7503.0
3092	7070.0	3302.0
3091	6899.0	8561.0
3090	1071.0	761.0
28987	2092.0	2226.0
28988	5743.0	8984.0
132989	442.0	132.0
100131378	16.0	2.0
3099	6160.0	4831.0
28985	1526.0	2741.0
3098	8156.0	17089.0
28986	1377.0	1672.0
3097	3279.0	2667.0
100507299	25.0	25.0
3096	2331.0	3325.0
100131374	0.0	0.0
28989	502.0	1238.0
100507297	292.0	87.0
3094	7514.0	14064.0
337986	0.0	0.0
100131370	0.0	1.0
28983	8.0	4.0
28984	2712.0	1026.0
28981	677.0	783.0
374819	294.0	198.0
26322	0.0	0.0
28982	461.0	1597.0
129303	1297.0	2181.0
100131369	33.0	2.0
28954	223.0	108.0
28955	394.0	375.0
28952	1106.0	3016.0
100131366	8.0	1.0
65944	0.0	0.0
337979	0.0	0.0
28958	2367.0	3949.0
337978	0.0	0.0
28959	4948.0	10231.0
337977	0.0	0.0
28956	1842.0	5685.0
337976	0.0	0.0
28957	597.0	1284.0
337975	0.0	0.0
337985	0.0	0.0
