id	ed666213-31b2-47c1-b33f-f4ad44b05ded	04268bf5-f4de-4c02-bd76-a64ac21b6136
100133314	0.0	0.0
134505	1.0	0.0
100133321	4.0	1.0
100529209	11.0	16.0
65003	1238.0	1610.0
65005	2032.0	2771.0
65008	889.0	1177.0
171419	0.0	0.0
65009	654.0	231.0
55681	3668.0	7189.0
55680	991.0	1380.0
79650	2520.0	7205.0
79652	1123.0	500.0
79651	2373.0	7081.0
146456	38.0	47.0
55684	3831.0	4374.0
55683	4541.0	5168.0
79654	3107.0	2499.0
79656	297.0	38.0
55689	3784.0	4989.0
171416	1.0	0.0
79658	1163.0	1841.0
55687	1162.0	1489.0
79657	2129.0	1724.0
55686	1698.0	1969.0
374395	1413.0	2238.0
79659	1539.0	950.0
374393	906.0	3062.0
65010	563.0	598.0
374378	872.0	1623.0
65012	41.0	1.0
92610	1923.0	6305.0
122481	72.0	47.0
65018	1027.0	1262.0
55692	2793.0	1378.0
55691	2019.0	3331.0
55690	7244.0	11051.0
79641	856.0	1368.0
55696	2832.0	2224.0
55695	931.0	1105.0
79640	1733.0	2872.0
79643	969.0	1472.0
79642	740.0	3217.0
55693	127.0	125.0
79645	145.0	4.0
55699	6690.0	8536.0
79644	981.0	2996.0
55698	255.0	122.0
79647	3471.0	5391.0
55697	3133.0	4290.0
79646	5590.0	5796.0
79649	1042.0	327.0
374383	125.0	101.0
79648	1638.0	970.0
92609	1755.0	1806.0
134490	0.0	0.0
134492	1288.0	1288.0
100302738	0.0	0.0
100302737	1.0	0.0
100302736	14.0	60.0
146481	0.0	0.0
79670	3788.0	5122.0
79672	1751.0	3002.0
79671	1125.0	1418.0
79674	186.0	1357.0
79673	1074.0	1004.0
79676	86.0	140.0
79675	1036.0	880.0
79677	2874.0	6783.0
79679	7593.0	6191.0
158471	579.0	433.0
349391	0.0	0.0
79661	1428.0	571.0
79660	2963.0	3770.0
79663	789.0	529.0
171424	2.0	0.0
171423	175.0	482.0
79665	3728.0	4948.0
171422	0.0	0.0
79664	2857.0	2815.0
171421	0.0	0.0
79667	281.0	58.0
79666	2931.0	3218.0
171427	21.0	17.0
79669	320.0	1283.0
171425	383.0	207.0
79668	3198.0	2831.0
171420	0.0	0.0
158401	30.0	55.0
92667	1504.0	2156.0
158405	653.0	1189.0
349386	0.0	0.0
79690	884.0	1954.0
79692	552.0	565.0
79691	1728.0	2353.0
79694	1583.0	1664.0
79693	1035.0	1416.0
79696	133.0	121.0
100302751	4.0	9.0
79695	296.0	545.0
79698	17.0	1.0
205564	2447.0	3199.0
79697	777.0	573.0
79699	2869.0	4366.0
92659	123.0	232.0
65055	312.0	43.0
65057	760.0	1325.0
65056	6607.0	6680.0
65059	498.0	1936.0
349372	0.0	0.0
100302743	0.0	0.0
79680	2278.0	1649.0
79683	996.0	578.0
100302742	0.0	0.0
79682	371.0	2002.0
100302741	0.0	0.0
79685	3238.0	1709.0
79684	776.0	433.0
100216001	1.0	30.0
79689	4774.0	1286.0
146429	9.0	8.0
65065	1116.0	2068.0
92689	3892.0	12655.0
90025	198.0	71.0
158427	1046.0	1398.0
408263	4.0	2.0
92682	174.0	65.0
146434	535.0	615.0
146433	2191.0	855.0
146439	1186.0	596.0
90019	483.0	254.0
65062	1905.0	1510.0
158431	421.0	528.0
65061	37.0	38.0
90011	41.0	11.0
92675	1323.0	1585.0
65078	132.0	217.0
134466	169.0	52.0
90007	3854.0	2483.0
65072	90.0	86.0
100289019	762.0	250.0
100289017	10.0	12.0
100133172	6.0	4.0
55601	2845.0	19390.0
55600	3.0	2.0
55605	1248.0	2314.0
55604	2593.0	5939.0
55603	2914.0	2338.0
55602	1793.0	1539.0
55609	402.0	466.0
55608	5872.0	2902.0
55607	2314.0	6848.0
254528	5.0	0.0
349334	0.0	0.0
9910	4970.0	8952.0
100133180	7.0	1.0
641924	4.0	2.0
9908	10229.0	20683.0
9909	4342.0	2911.0
55612	955.0	1510.0
55611	3011.0	3275.0
55610	1706.0	1837.0
254531	1473.0	685.0
9902	9632.0	8496.0
55616	3261.0	4449.0
171482	0.0	2.0
9903	3662.0	3645.0
55615	682.0	342.0
55614	1595.0	2609.0
9900	472.0	129.0
55613	69.0	127.0
340990	0.0	3.0
9901	969.0	502.0
9906	221.0	220.0
55619	4480.0	4294.0
9907	1763.0	904.0
9904	1989.0	2077.0
171484	13.0	456.0
55617	751.0	637.0
9905	4630.0	2064.0
641922	5.0	12.0
171483	5.0	1.0
9920	523.0	75.0
9921	7499.0	10858.0
100133190	331.0	150.0
102723449	0.0	0.0
100133193	2.0	0.0
9919	8553.0	14468.0
55623	4880.0	4510.0
55622	1357.0	2340.0
55621	1605.0	548.0
55620	1329.0	2084.0
9913	2738.0	4367.0
55627	2965.0	3873.0
340980	3.0	1.0
9914	251.0	950.0
55626	2656.0	4328.0
9911	353.0	234.0
55625	3626.0	6044.0
9912	707.0	68.0
55624	2896.0	5656.0
9917	4690.0	7916.0
9918	5329.0	7172.0
9915	2546.0	5431.0
55629	4325.0	4034.0
55628	1410.0	868.0
9931	5297.0	8500.0
55630	355.0	853.0
301	33832.0	24058.0
55634	704.0	573.0
55633	1228.0	2404.0
302	31275.0	55928.0
55632	1344.0	1004.0
303	11.0	13.0
55631	1053.0	1466.0
304	476.0	670.0
9924	2861.0	1231.0
55638	1292.0	44.0
305	6.0	3.0
306	2364.0	9144.0
9925	1846.0	1916.0
340970	1.0	0.0
9922	5433.0	2108.0
55636	3153.0	4191.0
307	3706.0	10869.0
55635	481.0	1913.0
308	18142.0	53003.0
9923	3605.0	3513.0
9928	434.0	1528.0
309	15389.0	10053.0
9929	4661.0	8327.0
9926	5547.0	12505.0
9927	5791.0	10983.0
9942	295.0	434.0
9943	3419.0	3497.0
266553	3.0	6.0
101927396	3.0	2.0
9940	172.0	105.0
101927399	0.0	0.0
9941	556.0	367.0
339983	850.0	363.0
102723423	0.0	0.0
102723426	1.0	0.0
339977	74.0	23.0
55640	463.0	847.0
310	6948.0	9053.0
311	9910.0	7239.0
312	16.0	18.0
79612	1083.0	662.0
55644	1976.0	1107.0
79611	775.0	3126.0
313	965.0	935.0
314	56.0	17.0
55643	3860.0	2422.0
79613	935.0	1998.0
494197	0.0	0.0
79616	573.0	930.0
316	1409.0	96.0
9935	5175.0	4445.0
317	1584.0	1858.0
9936	763.0	295.0
9933	2087.0	1380.0
55647	1035.0	1301.0
79618	1412.0	824.0
318	529.0	385.0
55646	904.0	1050.0
9934	355.0	86.0
319	5.0	0.0
9939	5031.0	7252.0
9937	928.0	1854.0
9938	3325.0	1914.0
9950	2886.0	4267.0
9953	901.0	455.0
9951	289.0	0.0
339970	7.0	64.0
339976	0.0	0.0
55652	1206.0	823.0
320	1054.0	442.0
55651	1523.0	1158.0
339967	1.0	4.0
321	738.0	560.0
55650	932.0	1920.0
322	1730.0	743.0
323	3359.0	8204.0
55656	2234.0	3163.0
55655	1099.0	3334.0
324	3279.0	2925.0
79600	1631.0	2878.0
494188	3.0	5.0
79603	1477.0	685.0
325	0.0	0.0
55654	5753.0	7405.0
79602	4058.0	7577.0
55653	873.0	303.0
326	25.0	2.0
327	3498.0	2093.0
79605	852.0	2489.0
9946	1094.0	593.0
55659	403.0	278.0
328	7163.0	3988.0
9947	1.0	285.0
55658	888.0	603.0
329	5024.0	10915.0
79607	821.0	888.0
9945	1650.0	1325.0
55657	1507.0	1839.0
79609	530.0	293.0
79608	1271.0	841.0
9948	17356.0	27613.0
9949	964.0	2111.0
9960	2469.0	1913.0
9961	8528.0	13033.0
7301	543.0	353.0
651302	90.0	21.0
7300	0.0	0.0
9965	4.0	1.0
9962	3604.0	3432.0
9963	50.0	52.0
7302	0.0	4.0
339965	158.0	47.0
330	17234.0	17656.0
55663	404.0	499.0
79630	418.0	241.0
331	5159.0	7569.0
55662	4609.0	1980.0
332	958.0	4648.0
79632	522.0	454.0
55661	3376.0	3903.0
333	137.0	644.0
79631	1589.0	2406.0
55660	7720.0	11570.0
334	24548.0	57833.0
55667	4516.0	2825.0
79634	1019.0	1934.0
335	3.0	0.0
55666	6197.0	17786.0
79633	1867.0	1208.0
55665	2264.0	2527.0
336	3.0	1.0
55664	1114.0	778.0
337	0.0	1.0
79635	358.0	922.0
340947	5.0	0.0
9957	446.0	620.0
338	36.0	1.0
339	2.0	0.0
79637	635.0	791.0
9958	4149.0	3106.0
9955	70.0	67.0
55669	3187.0	4489.0
55668	3669.0	2091.0
9956	284.0	9.0
79639	387.0	416.0
641977	686.0	276.0
9971	2.0	3.0
9972	5596.0	7982.0
7310	7.0	2.0
9970	36.0	34.0
100422600	0.0	0.0
9975	2689.0	4023.0
9976	846.0	457.0
7311	15948.0	5810.0
100422602	0.0	0.0
7314	14989.0	18004.0
9973	1119.0	1104.0
100422603	63.0	92.0
100422605	1.0	0.0
100422608	0.0	0.0
55670	3223.0	4542.0
341	3396.0	1937.0
342	22.0	11.0
343	17.0	7.0
79621	1507.0	1632.0
55672	937.0	924.0
55671	5361.0	3906.0
344	22.0	7.0
345	0.0	0.0
79623	528.0	471.0
254552	100.0	182.0
79622	748.0	748.0
55677	3381.0	5819.0
346	0.0	2.0
55676	2432.0	5526.0
79625	215.0	122.0
347	16598.0	25826.0
348	12724.0	20719.0
79624	1655.0	1282.0
7305	1750.0	3305.0
79627	13264.0	20337.0
9968	4632.0	1840.0
9969	7878.0	18285.0
79626	423.0	364.0
79629	397.0	232.0
7307	68.0	7.0
9966	1207.0	2944.0
9967	10870.0	14076.0
55679	1868.0	310.0
7306	5.0	43.0
79628	205.0	718.0
254559	122.0	226.0
9982	1245.0	685.0
7321	1335.0	1811.0
9980	1792.0	950.0
7320	3059.0	1757.0
101927350	0.0	0.0
7323	13846.0	35435.0
9986	720.0	894.0
7322	4127.0	3508.0
9987	16050.0	13027.0
101927352	13.0	51.0
9984	1773.0	1622.0
7325	1383.0	1616.0
9985	468.0	204.0
7324	3488.0	3737.0
350	1.0	0.0
351	82415.0	184383.0
353	3050.0	3622.0
100133210	0.0	0.0
354	8.0	1.0
355	1858.0	3795.0
100133212	0.0	0.0
356	153.0	197.0
357	642.0	1684.0
358	12490.0	2246.0
359	17.0	9.0
7316	32482.0	41366.0
7315	5.0	3.0
7318	4495.0	3201.0
9978	1779.0	2935.0
7317	16598.0	26035.0
7319	3224.0	5652.0
9993	6955.0	8907.0
101927360	5.0	0.0
9994	2249.0	1767.0
9991	9733.0	20227.0
7332	3935.0	6281.0
9992	9.0	9.0
9997	543.0	958.0
7334	4120.0	6294.0
101927364	0.0	0.0
7333	5.0	3.0
7336	2281.0	3621.0
9995	7.0	0.0
100422505	206.0	0.0
7335	482.0	585.0
494150	4.0	3.0
9990	3024.0	1428.0
360	1538.0	180.0
361	67.0	1621.0
362	1542.0	1759.0
363	39.0	52.0
100133220	2.0	0.0
364	550.0	7.0
366	48.0	603.0
367	2117.0	118.0
368	108.0	23.0
369	3355.0	3242.0
494143	117.0	180.0
7327	5629.0	3102.0
7326	3070.0	2851.0
7329	4927.0	5188.0
9988	4805.0	3290.0
9989	3944.0	6683.0
7328	7671.0	10686.0
7341	4013.0	7424.0
7343	8622.0	8141.0
7342	6131.0	3831.0
7345	873.0	3777.0
100422514	0.0	0.0
7347	305.0	247.0
100422517	0.0	1.0
372	10576.0	18640.0
373	1168.0	815.0
374	1898.0	274.0
375	17524.0	25406.0
377	9677.0	9649.0
100133234	0.0	1.0
378	8465.0	13844.0
379	285.0	66.0
100652740	4.0	24.0
7337	6367.0	6334.0
7339	4.0	0.0
100652748	413.0	243.0
101927380	11.0	4.0
100652749	0.0	0.0
7352	97.0	89.0
7351	9905.0	4849.0
101927381	17.0	1.0
7353	2428.0	4644.0
100422523	0.0	2.0
7356	0.0	0.0
7355	1284.0	4080.0
7358	2614.0	4508.0
7357	7149.0	3097.0
100422527	0.0	0.0
380	4.0	4.0
381	4376.0	2804.0
382	9961.0	6435.0
7350	15.0	6.0
383	29.0	7.0
384	65.0	59.0
387	24946.0	22261.0
388	15933.0	6091.0
389	5739.0	10112.0
100652730	0.0	3.0
7349	26.0	52.0
7348	0.0	16.0
100652736	40.0	25.0
100652739	2.0	0.0
101927390	1.0	0.0
7363	3.0	1.0
100422531	2.0	1.0
100422532	6.0	0.0
352954	654.0	211.0
7365	0.0	0.0
100422533	6.0	3.0
352957	0.0	0.0
7364	5.0	73.0
7367	90.0	12.0
100422535	1.0	1.0
7366	3.0	1.0
100422536	4.0	2.0
7369	0.0	22.0
7368	808.0	2960.0
390	7609.0	5405.0
391	2646.0	3015.0
392	6770.0	8549.0
393	4581.0	1380.0
394	5981.0	8128.0
100133251	0.0	0.0
395	223.0	81.0
7360	8335.0	22984.0
396	8411.0	10300.0
397	18334.0	11904.0
494115	1905.0	2757.0
398	4.0	0.0
399	2366.0	563.0
100133259	0.0	0.0
388906	31.0	33.0
388907	35.0	4.0
494119	0.0	0.0
494118	0.0	0.0
7374	1934.0	4387.0
352966	16.0	12.0
7373	16044.0	711.0
352965	12.0	84.0
7376	2786.0	3316.0
7375	4456.0	3233.0
352967	0.0	2.0
100422545	0.0	0.0
7378	816.0	749.0
101927320	0.0	1.0
100422546	4.0	0.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	19.0	8.0
101927324	0.0	1.0
101927323	4.0	9.0
352962	160.0	879.0
101927327	1.0	2.0
7372	1817.0	1666.0
352964	2.0	1.0
100133262	0.0	0.0
7371	3503.0	2892.0
352963	1.0	4.0
100133265	2.0	1.0
100133268	0.0	0.0
105377532	0.0	0.0
102723495	0.0	0.0
100422540	0.0	3.0
7385	8297.0	6888.0
7384	4254.0	3443.0
7386	2133.0	3766.0
7389	2559.0	1562.0
376940	1664.0	1001.0
7388	3106.0	4107.0
100422558	9.0	9.0
101927332	0.0	0.0
7381	6271.0	5002.0
102723489	265.0	200.0
7380	18.0	39.0
102723487	7.0	0.0
102723483	5.0	5.0
100422550	0.0	0.0
388925	0.0	3.0
7398	4139.0	7664.0
7399	16.0	34.0
7390	1424.0	1539.0
101927347	0.0	1.0
7392	4427.0	4181.0
7391	3041.0	4035.0
100133285	1.0	8.0
102723475	8.0	0.0
388910	0.0	0.0
102723472	0.0	0.0
352999	16.0	11.0
352990	0.0	1.0
374308	20.0	94.0
122402	74.0	14.0
122409	3.0	3.0
388948	23.0	5.0
388946	3.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	2033.0	3247.0
388931	17.0	30.0
388939	17.0	250.0
100422581	11.0	13.0
100422582	3.0	2.0
100422598	1.0	0.0
408187	0.0	0.0
388965	0.0	1.0
388962	298.0	690.0
388963	281.0	68.0
388960	0.0	1.0
100422591	2.0	3.0
100422595	0.0	4.0
388969	2256.0	2685.0
92597	3280.0	6222.0
92595	568.0	564.0
134429	602.0	2348.0
92591	89.0	119.0
388951	2.0	7.0
134430	3163.0	2153.0
100147811	0.0	0.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	71.0	75.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	1.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	7.0	4.0
100147827	4.0	8.0
100147828	0.0	0.0
100147830	0.0	0.0
100147832	4.0	3.0
100147833	0.0	0.0
103724390	16.0	4170.0
100147834	2.0	1.0
100147835	0.0	0.0
100147836	15.0	13.0
100147837	0.0	0.0
100505385	58.0	137.0
100505383	0.0	0.0
374354	3167.0	2902.0
374355	0.0	0.0
103724389	1.0	5.0
103724388	1.0	1.0
103724387	14.0	15.0
103724386	2.0	1.0
100133203	0.0	0.0
100133204	20.0	27.0
100133205	62.0	143.0
100133206	1.0	0.0
122416	433.0	344.0
65121	0.0	0.0
677837	11.0	5.0
677838	0.0	0.0
65123	4704.0	6855.0
677835	0.0	0.0
65122	1.0	0.0
677836	1.0	1.0
65125	14927.0	21889.0
677833	3.0	1.0
102723508	65.0	72.0
92745	553.0	389.0
65124	1817.0	1602.0
677834	17.0	3.0
100505566	7.0	22.0
677831	1.0	0.0
677832	3.0	4.0
100505567	2.0	1.0
80759	101.0	164.0
80758	68.0	47.0
80757	74.0	189.0
144165	1347.0	618.0
100505561	2.0	2.0
677839	6.0	2.0
79770	3320.0	2685.0
80762	6644.0	6008.0
79772	1584.0	1096.0
80761	35.0	76.0
80760	7049.0	526.0
388667	0.0	2.0
79774	426.0	867.0
79777	707.0	274.0
79776	670.0	264.0
80765	244.0	98.0
80764	987.0	1086.0
80763	165.0	135.0
79778	1704.0	1786.0
92737	281.0	289.0
677840	0.0	0.0
92736	1.0	4.0
158798	0.0	0.0
677848	0.0	0.0
677849	2.0	6.0
677846	0.0	0.0
677847	0.0	0.0
100505557	0.0	0.0
677844	0.0	0.0
677845	1.0	0.0
677842	0.0	0.0
677843	8.0	7.0
388662	29.0	2323.0
80746	623.0	388.0
80745	688.0	738.0
653857	190.0	309.0
79760	576.0	600.0
79762	2122.0	2801.0
79763	1015.0	1627.0
80755	321.0	332.0
79768	1409.0	932.0
79767	872.0	2460.0
677850	0.0	0.0
677815	5.0	1.0
677816	0.0	0.0
677813	0.0	1.0
677814	14.0	4.0
677811	0.0	2.0
90102	2263.0	4974.0
677812	0.0	0.0
677810	32.0	10.0
388695	588.0	1094.0
80778	456.0	557.0
79791	2527.0	2188.0
677819	1.0	1.0
100505583	4.0	0.0
677817	0.0	0.0
79792	2775.0	2799.0
677818	0.0	0.0
79794	3856.0	13375.0
79797	417.0	426.0
79796	543.0	515.0
80781	9435.0	5279.0
79799	3.0	1.0
79798	559.0	513.0
388685	126.0	17.0
119180	1.0	0.0
677826	2.0	3.0
219833	181.0	604.0
677827	1.0	0.0
100505576	71.0	32.0
100505573	551.0	217.0
677825	0.0	0.0
92755	43.0	111.0
677822	0.0	0.0
677823	1.0	6.0
677820	2.0	4.0
677821	0.0	0.0
144193	68.0	27.0
79780	1599.0	2702.0
79782	9.0	4.0
144195	23.0	5.0
677828	5.0	3.0
79781	533.0	43.0
677829	1.0	1.0
79784	3761.0	19705.0
79783	166.0	412.0
80772	888.0	1198.0
79786	4237.0	3770.0
79785	301.0	20.0
80777	2902.0	7888.0
79788	271.0	59.0
80776	185.0	150.0
388677	50.0	68.0
80775	414.0	519.0
80774	3426.0	1200.0
79789	3427.0	5317.0
92749	13.0	11.0
92747	47.0	0.0
90121	1849.0	1927.0
219844	278.0	687.0
90120	1929.0	2897.0
158763	2.0	5.0
651249	3.0	2.0
220832	6.0	0.0
146779	0.0	1.0
677885	11.0	8.0
677882	0.0	0.0
677883	5.0	2.0
651250	585.0	1097.0
132141	2.0	1.0
219855	1174.0	709.0
219854	904.0	1110.0
90113	12.0	30.0
653895	7.0	4.0
80789	1589.0	1512.0
144132	1242.0	611.0
144124	0.0	0.0
388698	2.0	0.0
388699	0.0	0.0
388697	38.0	5.0
100505518	4.0	3.0
80790	4992.0	8644.0
89122	2830.0	1951.0
158787	101.0	88.0
100505540	0.0	0.0
219865	4.0	131.0
100505547	2.0	12.0
132158	312.0	57.0
100505545	1.0	2.0
90141	362.0	271.0
132160	1786.0	945.0
90139	1189.0	565.0
340665	14.0	7.0
219858	1.0	3.0
100505532	62.0	188.0
90134	9.0	31.0
219875	1.0	0.0
90133	328.0	806.0
92799	2835.0	2722.0
219874	0.0	1.0
651258	2.0	2.0
90135	1948.0	1396.0
219873	0.0	0.0
100505536	7.0	1.0
92797	1182.0	724.0
219870	0.0	0.0
339674	6.0	20.0
339669	0.0	0.0
100505538	162.0	55.0
340654	24.0	130.0
219869	0.0	0.0
339665	199.0	306.0
100133053	0.0	0.0
55722	250.0	244.0
55721	272.0	349.0
55720	2837.0	2309.0
55726	1405.0	1896.0
55723	699.0	1276.0
55729	9498.0	9262.0
55728	2158.0	2617.0
55727	3074.0	1847.0
105377108	1.0	9.0
219899	1797.0	1990.0
220869	187.0	80.0
102723578	1.0	0.0
100133064	0.0	0.0
102723574	21.0	7.0
55733	769.0	1289.0
400	4296.0	10413.0
641808	39.0	22.0
55732	471.0	588.0
401	3.0	1.0
55731	3250.0	6752.0
402	1245.0	1458.0
403	953.0	964.0
55737	8679.0	13245.0
205251	248.0	219.0
405	4147.0	6177.0
55735	1682.0	2513.0
406	1754.0	1019.0
55734	927.0	1434.0
407	11.0	6.0
408	2274.0	1496.0
409	3190.0	1966.0
55739	2060.0	1292.0
55738	3601.0	5037.0
327658	0.0	0.0
327657	256.0	0.0
327659	0.0	0.0
653808	0.0	0.0
100133074	0.0	0.0
55740	14128.0	20568.0
102723562	0.0	1.0
100133079	0.0	0.0
410	2338.0	4475.0
55744	2130.0	2446.0
411	1232.0	2641.0
80700	4015.0	2739.0
79711	270.0	131.0
55743	2096.0	1984.0
412	1579.0	1335.0
79710	1207.0	1550.0
79713	203.0	119.0
55742	5488.0	7726.0
414	4543.0	10729.0
55741	1578.0	2401.0
79712	1404.0	2025.0
55748	10099.0	14875.0
415	83.0	347.0
100505506	41.0	59.0
416	2.0	1.0
79714	486.0	590.0
55746	3653.0	3355.0
79717	2384.0	3399.0
417	0.0	5.0
55745	2515.0	1801.0
79716	661.0	576.0
418	2.0	0.0
79719	2582.0	5709.0
419	428.0	4072.0
79718	9389.0	11501.0
55749	5254.0	6300.0
102723555	3.0	1.0
220885	8.0	0.0
55751	2356.0	3422.0
55750	1880.0	1156.0
420	253.0	245.0
102723553	4.0	1.0
421	979.0	350.0
55755	4238.0	6312.0
340618	0.0	0.0
55754	13005.0	33578.0
55753	34.0	0.0
55752	6949.0	9669.0
79701	1643.0	2728.0
55759	1618.0	1835.0
427	11615.0	13760.0
55758	3395.0	3352.0
79703	1046.0	1260.0
205272	2.0	2.0
55757	1205.0	1689.0
79706	1260.0	1154.0
55756	1287.0	855.0
429	2.0	85.0
79705	3343.0	2635.0
79707	1613.0	1171.0
79709	5015.0	8603.0
256815	9.0	5.0
101927273	1.0	1.0
101927275	89.0	49.0
7402	12076.0	6631.0
7401	2.0	0.0
80714	175.0	32.0
101927279	16.0	55.0
653820	58.0	140.0
100133093	0.0	0.0
80712	2.0	0.0
102723547	0.0	157.0
55762	644.0	620.0
55761	5687.0	7901.0
430	43.0	251.0
55760	2203.0	1998.0
79731	772.0	774.0
432	57.0	23.0
79730	385.0	352.0
340602	4.0	163.0
79733	289.0	835.0
433	51.0	23.0
55766	1394.0	2211.0
434	9.0	8.0
55765	238.0	3040.0
79735	2427.0	2535.0
435	795.0	822.0
55764	2030.0	2236.0
55763	2706.0	3780.0
79734	651.0	636.0
436	26.0	16.0
55769	3858.0	2949.0
79736	407.0	570.0
438	9.0	6.0
79739	578.0	1514.0
55768	2221.0	2092.0
439	2038.0	1574.0
79738	1633.0	1590.0
340600	0.0	1.0
677804	0.0	0.0
677805	0.0	0.0
677802	2.0	6.0
80709	7884.0	4134.0
677803	0.0	0.0
7411	1844.0	4131.0
677800	2.0	1.0
7410	3239.0	6085.0
677801	0.0	2.0
101927289	76.0	66.0
7412	5475.0	17590.0
101927288	78.0	32.0
80704	525.0	100.0
102723538	0.0	0.0
80701	1.0	0.0
677808	0.0	11.0
677809	0.0	0.0
677806	0.0	1.0
80705	247.0	271.0
677807	4.0	2.0
55773	2513.0	4048.0
440	1431.0	1894.0
100652997	2.0	0.0
55771	753.0	2119.0
79720	2776.0	3136.0
443	202.0	60.0
55770	2714.0	2177.0
79722	136.0	14.0
444	10139.0	13344.0
55777	1420.0	1953.0
55776	1337.0	2058.0
445	2609.0	11547.0
55775	1586.0	723.0
79724	1732.0	2015.0
79723	611.0	763.0
447	13.0	20.0
79726	2321.0	3219.0
7404	0.0	0.0
7403	3512.0	4609.0
79725	417.0	1057.0
449	0.0	0.0
79728	1037.0	1162.0
55779	1330.0	675.0
55778	548.0	300.0
79727	3.0	2.0
7405	2597.0	4424.0
7408	5299.0	7700.0
7407	4635.0	5770.0
79729	376.0	239.0
7409	2131.0	1112.0
101927295	0.0	0.0
7422	3294.0	7609.0
100422711	0.0	0.0
7421	2917.0	2792.0
100422712	24.0	27.0
7424	685.0	330.0
7423	2673.0	2074.0
80737	221.0	990.0
80736	512.0	100.0
100422716	0.0	0.0
65109	771.0	1516.0
65108	14034.0	25010.0
55780	1125.0	607.0
80739	51.0	16.0
450	2.0	0.0
55784	1164.0	1257.0
79751	985.0	5825.0
80740	52.0	14.0
451	0.0	0.0
79750	831.0	106.0
55783	2570.0	6444.0
79753	1365.0	1143.0
55781	1322.0	1162.0
79752	1928.0	1862.0
454	0.0	3.0
79755	390.0	163.0
55788	3561.0	3756.0
455	0.0	1.0
55787	2160.0	2096.0
79754	1830.0	1720.0
55786	577.0	695.0
80742	955.0	922.0
55785	2116.0	8927.0
80741	105.0	52.0
92715	1082.0	673.0
7415	16559.0	22017.0
79759	175.0	277.0
7414	13311.0	11003.0
79758	654.0	552.0
7417	2156.0	1832.0
55789	322.0	479.0
92714	1778.0	2029.0
7416	7628.0	8132.0
7419	3470.0	2885.0
7418	0.0	0.0
65110	1823.0	1394.0
7431	84224.0	44042.0
7430	15614.0	16673.0
7433	861.0	40.0
7432	27.0	2.0
7434	135.0	7.0
80726	743.0	26.0
65117	5015.0	4555.0
80725	646.0	2231.0
80724	1538.0	2214.0
80723	284.0	99.0
102723518	0.0	0.0
55791	1347.0	2284.0
55790	1596.0	1120.0
80728	642.0	1660.0
460	210.0	31.0
102723513	8.0	1.0
80727	4742.0	6297.0
462	13.0	5.0
55795	2109.0	2101.0
79740	8.0	16.0
463	1629.0	4323.0
55794	774.0	946.0
55793	1662.0	1934.0
79742	2189.0	495.0
102723510	36.0	9.0
79744	696.0	584.0
466	1337.0	1062.0
55799	98.0	15.0
467	17870.0	1201.0
55798	1407.0	758.0
468	13431.0	10934.0
79746	865.0	1141.0
80731	793.0	8.0
55796	2662.0	1611.0
79745	3039.0	6035.0
469	1.0	0.0
79748	5.0	16.0
79747	5.0	3.0
7425	6.0	28.0
7428	3382.0	2235.0
92703	1944.0	2448.0
7429	12.0	537.0
7442	21.0	7.0
7441	4.0	0.0
7444	1189.0	4218.0
7443	790.0	607.0
101927233	84.0	27.0
254251	834.0	927.0
471	3346.0	7750.0
472	8838.0	7459.0
473	8468.0	8706.0
103689844	0.0	0.0
474	0.0	0.0
103689843	0.0	0.0
475	2065.0	2821.0
103689846	5.0	1.0
476	35067.0	66513.0
103689845	10.0	7.0
477	496.0	9.0
478	186.0	46.0
479	13.0	0.0
100135756	0.0	0.0
7436	2430.0	1881.0
7439	215.0	384.0
7451	104.0	25.0
7450	21370.0	5697.0
7453	10709.0	26671.0
7455	20.0	7.0
100147744	0.0	0.0
7454	1864.0	884.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	6.0	1.0
7456	10642.0	6351.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	1.0	0.0
254263	52.0	138.0
480	90.0	8.0
481	7642.0	20909.0
482	317.0	218.0
483	4893.0	3959.0
484	0.0	1.0
100133100	1.0	0.0
485	2.0	5.0
486	70.0	20.0
487	58.0	67.0
488	15712.0	41697.0
100133103	0.0	0.0
489	10083.0	1195.0
7448	37.0	11.0
7447	790.0	950.0
7462	1672.0	1293.0
100147751	14.0	0.0
7461	1881.0	1853.0
100147752	2.0	2.0
7464	1807.0	3594.0
100147754	0.0	0.0
7466	1815.0	1990.0
100147755	0.0	0.0
7465	5108.0	3748.0
100422635	0.0	0.0
100147756	0.0	0.0
7468	4706.0	10912.0
100147757	0.0	0.0
100422636	1.0	0.0
100147758	0.0	1.0
256892	0.0	0.0
101927258	7.0	0.0
100147759	0.0	1.0
490	5039.0	4989.0
491	93.0	133.0
492	3.0	0.0
493	14048.0	23987.0
495	4.0	1.0
254225	1750.0	4119.0
496	2.0	0.0
254228	453.0	591.0
