id	e91a54c8-5b35-47e6-a65d-0e3b07b31d40	999edb9e-8a45-4115-84d5-fca75dcfa639
54875	498.0	533.0
54874	4586.0	7961.0
54873	8942.0	879.0
389599	2.0	2.0
54872	1715.0	1986.0
102724430	0.0	1.0
54879	505.0	688.0
6502	608.0	505.0
54878	2836.0	3308.0
6504	43.0	34.0
54877	1325.0	1148.0
91801	399.0	654.0
6503	908.0	587.0
54876	2081.0	2949.0
6506	119.0	654.0
6505	346.0	409.0
91807	12.0	7.0
6508	522.0	689.0
6507	2954.0	811.0
101928176	13.0	19.0
6520	7158.0	4692.0
6522	2854.0	4436.0
221717	0.0	0.0
6521	4.0	9.0
221718	0.0	1.0
100421813	6.0	0.0
64207	3410.0	5275.0
100421816	5.0	2.0
221711	23.0	35.0
64208	42.0	12.0
221710	605.0	1603.0
54882	215.0	217.0
54881	1101.0	1221.0
54880	1373.0	2339.0
54886	76.0	2.0
54885	595.0	662.0
54884	29911.0	4891.0
54883	1119.0	2253.0
6513	1460.0	6581.0
6512	104.0	51.0
54888	2743.0	4716.0
6515	2556.0	1923.0
54887	1950.0	1991.0
6514	0.0	0.0
6517	2629.0	24.0
6519	12.0	7.0
6518	614.0	151.0
221749	4633.0	1246.0
64210	2499.0	5444.0
6531	2.0	2.0
100421820	0.0	0.0
64211	0.0	2.0
6530	54.0	29.0
6533	1592.0	8134.0
6532	9.0	19.0
100421823	2.0	0.0
390572	1.0	6.0
64216	560.0	1040.0
64215	1216.0	2207.0
100421825	0.0	0.0
64218	866.0	1360.0
100421827	0.0	0.0
100421828	1.0	1.0
64219	2316.0	1935.0
100421829	11.0	18.0
54893	3295.0	2393.0
54892	629.0	1464.0
54891	1243.0	1613.0
54890	3417.0	4199.0
54897	1255.0	2221.0
54896	477.0	1660.0
54894	448.0	1664.0
6524	5.0	16.0
6523	1077.0	10.0
170062	0.0	0.0
101928190	0.0	0.0
54899	1155.0	1581.0
6526	2248.0	2206.0
6525	4910.0	3755.0
54898	104.0	16405.0
6528	5.0	4.0
91828	10.0	10.0
170067	0.0	2.0
6527	56.0	15.0
6529	17.0	294.0
6540	1.0	1.0
64221	620.0	316.0
64220	57.0	722.0
6542	4984.0	9714.0
64223	1130.0	2271.0
6541	2646.0	4291.0
64222	1532.0	3711.0
390581	0.0	0.0
64225	4091.0	2648.0
6543	5.0	7.0
64224	1552.0	1864.0
105376261	0.0	3.0
6535	2584.0	1869.0
6534	4.0	4.0
6536	295.0	2312.0
6539	39.0	122.0
6538	61.0	195.0
64232	0.0	0.0
6551	1.0	0.0
6550	24.0	15.0
64231	1925.0	973.0
6553	92.0	147.0
91851	29291.0	29.0
64236	578.0	958.0
6555	0.0	0.0
101928122	0.0	3.0
6554	2.0	0.0
6546	598.0	456.0
6545	257.0	598.0
6548	2902.0	4087.0
6547	28.0	6.0
6549	42.0	1.0
6560	4437.0	3722.0
64241	14.0	2.0
64240	5.0	3.0
6561	0.0	0.0
6564	11.0	22.0
6563	260.0	28.0
100421854	25.0	23.0
101928136	76.0	30.0
6566	1570.0	817.0
6565	240.0	50.0
100421859	1.0	16.0
101928138	0.0	0.0
221756	101.0	177.0
6557	41.0	7.0
6556	148.0	837.0
6559	8.0	11.0
91833	1268.0	1501.0
6558	6271.0	1803.0
133083	0.0	0.0
6571	34.0	9.0
101928142	28.0	3.0
100421860	1.0	2.0
6570	4.0	2.0
100421861	0.0	1.0
6573	1026.0	1389.0
6572	0.0	0.0
101928141	23.0	0.0
91875	682.0	1152.0
6575	2358.0	4920.0
6574	1388.0	8731.0
101928147	0.0	0.0
100421865	6.0	6.0
6576	5438.0	5657.0
221785	924.0	1095.0
245711	22.0	41.0
169044	51.0	893.0
221786	251.0	625.0
6568	0.0	0.0
6567	3300.0	2896.0
91869	989.0	1391.0
6569	0.0	0.0
6582	0.0	1.0
91860	97.0	105.0
101928153	142.0	89.0
6581	677.0	33.0
101928154	233.0	4.0
6584	1080.0	2032.0
101928151	0.0	0.0
6583	115.0	62.0
6586	17307.0	3920.0
6585	38.0	48.0
101928158	6.0	5.0
91862	708.0	1857.0
6588	2.0	18.0
6580	9.0	2.0
169026	0.0	19.0
6579	63.0	2.0
6578	1257.0	1431.0
6595	11953.0	6570.0
6594	2781.0	1334.0
30817	197.0	143.0
6597	4835.0	14057.0
6596	1837.0	3671.0
30816	9.0	4.0
30819	7621.0	36.0
6599	5589.0	11131.0
100421767	0.0	0.0
6598	1802.0	4664.0
30818	207.0	178.0
100421768	0.0	0.0
100421769	3.0	1.0
6591	1400.0	1296.0
6590	2490.0	189.0
30820	33.0	7.0
100421774	0.0	0.0
100421776	0.0	0.0
100421779	3.0	0.0
282706	0.0	0.0
255104	1631.0	2321.0
255101	11.0	13.0
54802	535.0	651.0
30813	4.0	23.0
30812	149.0	15.0
54801	976.0	1363.0
54800	3683.0	3220.0
30815	5296.0	2600.0
30814	0.0	1.0
54806	739.0	1194.0
54805	562.0	1489.0
30811	313.0	263.0
100421771	0.0	0.0
54809	767.0	1814.0
100421784	3.0	9.0
54808	2492.0	2787.0
54807	359.0	493.0
29802	8.0	6.0
29801	2030.0	2084.0
29800	652.0	980.0
101928104	7.0	1.0
29803	3556.0	6118.0
54813	710.0	1429.0
54812	1605.0	2896.0
54811	1987.0	1763.0
54810	505.0	21.0
54816	2035.0	2383.0
54815	3070.0	4576.0
54814	354.0	800.0
100421794	0.0	4.0
54819	486.0	561.0
100421796	92.0	108.0
100421797	1.0	0.0
101928113	9.0	5.0
100421799	0.0	0.0
54820	783.0	1931.0
54823	332.0	378.0
54822	2573.0	2393.0
54821	30.0	147.0
54828	1423.0	3165.0
54827	2.0	0.0
54826	186.0	306.0
54825	6.0	65.0
54829	1098.0	4468.0
282756	0.0	0.0
54831	3.0	0.0
54830	41.0	189.0
282754	0.0	0.0
102724473	0.0	0.0
54834	690.0	1084.0
54832	5527.0	4390.0
54839	213.0	254.0
54838	6533.0	6129.0
54836	986.0	2941.0
54842	3524.0	1908.0
54841	702.0	690.0
54840	853.0	2092.0
54845	1451.0	3944.0
54843	1978.0	5887.0
54849	1600.0	1730.0
54848	502.0	283.0
54847	532.0	841.0
100359394	2.0	2.0
100359397	0.0	0.0
100359396	24.0	5.0
255119	1.0	6.0
54853	1113.0	1710.0
54852	126.0	204.0
54851	400.0	554.0
54850	783.0	858.0
54857	4.0	23.0
54856	2066.0	3786.0
54855	567.0	1301.0
54854	117.0	68.0
54859	826.0	1409.0
54858	1776.0	1407.0
255130	6.0	11.0
54860	0.0	0.0
100134015	10.0	18.0
54863	251.0	389.0
54862	2047.0	3133.0
54861	3337.0	3075.0
54868	926.0	2718.0
54867	5353.0	9392.0
54866	2.0	18.0
54865	1288.0	2696.0
54869	570.0	1950.0
255180	0.0	0.0
27249	3218.0	3725.0
27247	1301.0	1134.0
27248	3109.0	6883.0
100431168	1.0	0.0
400360	0.0	2.0
107161163	0.0	0.0
27241	815.0	990.0
27242	6457.0	946.0
27240	37.0	44.0
27245	2553.0	2685.0
400359	1.0	1.0
27246	2671.0	3907.0
27243	3232.0	6611.0
27244	2636.0	1359.0
678655	647.0	1211.0
642687	0.0	1.0
282791	8.0	0.0
282790	0.0	1.0
107161154	1.0	0.0
27258	1230.0	1784.0
100431177	0.0	0.0
255193	2.0	1.0
27252	1371.0	1407.0
27253	178.0	826.0
27250	10390.0	2378.0
100431173	0.0	4.0
27257	631.0	1834.0
100431172	2.0	0.0
255189	60.0	250.0
27254	59.0	432.0
282786	0.0	0.0
27255	38.0	21.0
123606	686.0	1640.0
107161144	44.0	39.0
29889	2699.0	4594.0
29888	3829.0	7511.0
103344929	0.0	0.0
29887	2562.0	1518.0
103344928	2.0	2.0
107161145	0.0	0.0
27229	719.0	1381.0
353500	8.0	279.0
29882	1661.0	3199.0
29881	84.0	140.0
29880	1101.0	1869.0
103344932	14.0	0.0
29886	1642.0	1769.0
282776	0.0	0.0
282775	0.0	0.0
29883	3203.0	2942.0
282770	0.0	0.0
103344930	0.0	0.0
353515	0.0	0.0
27238	919.0	1722.0
27239	58.0	85.0
29899	702.0	819.0
27236	2004.0	3443.0
27237	484.0	1748.0
353513	0.0	0.0
353514	46.0	57.0
353511	298.0	237.0
27230	6490.0	7009.0
29893	123.0	550.0
27231	1.0	1.0
282769	0.0	0.0
29890	4371.0	5631.0
29896	2571.0	4967.0
27235	355.0	488.0
27232	73.0	14.0
29895	6.0	3.0
255167	58.0	13.0
29894	2839.0	4724.0
27233	266.0	98.0
282763	0.0	0.0
27201	19.0	6.0
27202	180.0	953.0
27200	0.0	0.0
30849	2173.0	2526.0
30851	893.0	1019.0
30850	1695.0	2587.0
400389	2.0	7.0
29844	377.0	1030.0
29843	839.0	1321.0
400385	5.0	2.0
29842	7453.0	2069.0
29841	1558.0	998.0
30846	31584.0	11680.0
30845	1164.0	1549.0
30848	0.0	0.0
30847	0.0	1.0
30844	4305.0	4321.0
30827	1488.0	2499.0
29855	3181.0	3194.0
123624	0.0	2.0
29851	11.0	8.0
29850	0.0	3.0
30835	921.0	20.0
30834	374.0	948.0
30837	1754.0	1517.0
30836	2969.0	3764.0
30833	466.0	2031.0
30832	404.0	143.0
64395	1279.0	1996.0
64397	14101.0	3223.0
64396	1.0	1.0
64399	57.0	7.0
64398	1898.0	1077.0
390634	0.0	0.0
390637	219.0	515.0
389634	8.0	13.0
389633	4.0	10.0
400511	1.0	1.0
389631	0.0	0.0
64393	2044.0	2334.0
389630	0.0	0.0
390643	0.0	1.0
400506	648.0	1645.0
390649	1.0	0.0
390648	0.0	0.0
389626	0.0	3.0
400500	0.0	1.0
642612	0.0	0.0
160518	980.0	519.0
341689	0.0	0.0
400508	6.0	7.0
642614	0.0	0.0
389662	10.0	6.0
390610	0.0	1.0
377677	318.0	275.0
390612	0.0	4.0
390616	3.0	0.0
389658	0.0	7.0
389655	7.0	13.0
341674	0.0	0.0
642623	0.0	0.0
642627	0.0	0.0
341676	128.0	137.0
642641	25.0	42.0
389652	14.0	2.0
389649	3.0	4.0
390627	94.0	173.0
389644	2.0	0.0
389643	30.0	23.0
642633	0.0	0.0
642631	0.0	0.0
642636	3.0	3.0
101928085	26.0	55.0
642652	0.0	0.0
375035	3359.0	4273.0
221806	184.0	23.0
338017	0.0	0.0
389677	716.0	927.0
389676	0.0	0.0
101928099	2.0	9.0
642663	0.0	0.0
389674	7.0	9.0
389672	3.0	8.0
338002	0.0	2.0
400550	0.0	2.0
338004	0.0	0.0
390688	0.0	7.0
338005	24.0	24.0
389668	28.0	39.0
375033	1567.0	353.0
341640	147.0	53.0
642659	76.0	170.0
642658	10.0	16.0
221823	0.0	3.0
6610	356.0	607.0
375057	271.0	2899.0
390650	0.0	0.0
375056	5011.0	5680.0
387044	0.0	0.0
390652	0.0	0.0
390651	0.0	0.0
387043	1.0	0.0
6609	1622.0	2390.0
147525	82.0	108.0
6608	1069.0	1194.0
387039	0.0	0.0
387036	32.0	39.0
6601	5694.0	7788.0
6603	5005.0	8124.0
6602	2699.0	3626.0
6605	3055.0	10109.0
6604	1205.0	1664.0
375061	1810.0	212.0
6607	60.0	121.0
6606	136.0	279.0
6621	690.0	1370.0
6620	1.0	1.0
642683	12.0	1.0
390660	4.0	10.0
390664	0.0	0.0
387032	161.0	465.0
389692	0.0	2.0
390667	2.0	6.0
123591	76.0	71.0
389690	0.0	0.0
6619	1181.0	2691.0
6612	3491.0	4881.0
6611	1877.0	4505.0
6614	1067.0	1074.0
6613	4586.0	14925.0
6616	32.0	51.0
6615	383.0	276.0
6618	638.0	1845.0
6617	253.0	377.0
6632	1220.0	2043.0
6631	1480.0	3164.0
387066	4353.0	4736.0
387065	0.0	0.0
64319	3528.0	5950.0
64318	829.0	1073.0
387063	3.0	1.0
245812	667.0	1269.0
54991	325.0	869.0
54996	1555.0	844.0
54995	308.0	566.0
54994	2861.0	4373.0
54993	329.0	816.0
6623	4579.0	278.0
6622	270.0	221.0
6625	5524.0	8443.0
54998	2023.0	3606.0
6624	1740.0	3676.0
54997	330.0	29.0
6627	686.0	1432.0
6626	2056.0	3573.0
6629	1433.0	2824.0
6628	2852.0	9245.0
64320	608.0	1413.0
6641	996.0	905.0
6640	2033.0	655.0
64321	1523.0	176.0
64324	5309.0	4843.0
6643	3414.0	3552.0
221838	447.0	431.0
6642	8945.0	7689.0
64326	1751.0	3165.0
387055	0.0	0.0
64328	1603.0	969.0
64327	1694.0	3051.0
221833	0.0	0.0
221830	1105.0	1130.0
6634	2405.0	5230.0
6633	3407.0	5704.0
6636	835.0	1310.0
6635	1213.0	2608.0
6638	1337.0	2334.0
6637	703.0	1149.0
101928062	4.0	3.0
6650	1011.0	1465.0
64333	255.0	254.0
6652	551.0	2759.0
64332	1725.0	414.0
6651	17268.0	15581.0
6654	6277.0	2716.0
100421943	0.0	1.0
6653	4928.0	4312.0
387082	2.0	11.0
102724536	17.0	7.0
78987	2362.0	3009.0
78986	14.0	3.0
78989	159.0	18.0
6645	3543.0	2010.0
78988	1044.0	1116.0
6644	0.0	0.0
6647	6894.0	9263.0
6646	1431.0	1056.0
6649	6039.0	416.0
91949	1149.0	3255.0
6648	28719.0	8739.0
91947	1603.0	1087.0
91948	3.0	1.0
64342	1366.0	2631.0
6661	0.0	0.0
6660	695.0	57.0
245806	5.0	0.0
6663	0.0	0.0
64344	1146.0	2.0
4000	30495.0	24714.0
4001	449.0	1730.0
6662	8330.0	1338.0
64343	1595.0	1114.0
91942	433.0	585.0
6665	30.0	24.0
6664	71.0	222.0
101928079	44.0	75.0
387074	0.0	0.0
387071	0.0	2.0
245802	27.0	0.0
196549	12.0	14.0
6656	1.0	0.0
6655	3563.0	2353.0
6658	0.0	7.0
6657	4.0	2.0
6659	3671.0	20787.0
196541	1.0	0.0
91937	7.0	19.0
6670	3749.0	4856.0
6672	2995.0	3653.0
6671	593.0	513.0
4010	1423.0	8001.0
6674	282.0	387.0
4012	6980.0	4604.0
91975	222.0	101.0
6676	44.0	299.0
4013	2151.0	1227.0
101928001	0.0	0.0
6675	2986.0	2816.0
4014	1.0	1.0
64359	1398.0	1907.0
221883	7.0	20.0
100271927	0.0	4.0
102724515	225.0	461.0
196513	539.0	1299.0
4004	9.0	3.0
6667	7275.0	9203.0
4005	1086.0	613.0
6666	451.0	3984.0
4007	318.0	480.0
6668	1801.0	2597.0
91966	420.0	1637.0
4008	667.0	3245.0
4009	56.0	2.0
6683	931.0	2068.0
4023	93042.0	425.0
100421975	0.0	1.0
6687	2507.0	4152.0
4025	3.0	2.0
100271918	0.0	0.0
101928017	8.0	62.0
78990	56.0	393.0
78992	1359.0	3881.0
78991	438.0	1488.0
78994	1101.0	1948.0
78996	1121.0	1072.0
78995	234.0	369.0
196527	15845.0	4928.0
78998	36.0	210.0
78997	3.0	2.0
196528	1782.0	2276.0
4015	5320.0	4441.0
6678	146107.0	260611.0
6677	0.0	0.0
4016	571.0	4498.0
78999	504.0	633.0
4017	3570.0	9807.0
4018	1.0	0.0
6692	3856.0	10725.0
6691	4.0	5.0
101928022	0.0	1.0
6694	0.0	0.0
64375	580.0	796.0
64374	2282.0	3938.0
6693	348.0	218.0
4033	456.0	98.0
6696	2309.0	19488.0
64377	57.0	2761.0
4034	465.0	831.0
64376	1275.0	1732.0
6695	952.0	8237.0
4035	128135.0	30848.0
6698	1.0	1.0
4036	2483.0	203.0
6697	1283.0	4308.0
6690	4.0	44.0
4026	13621.0	11057.0
6689	15.0	4.0
6688	655.0	1064.0
4040	3849.0	2208.0
4041	13165.0	19471.0
64386	119.0	843.0
4043	4833.0	6298.0
64388	210.0	69.0
4045	248.0	77.0
4046	2436.0	1478.0
4047	3864.0	3620.0
221895	988.0	973.0
4037	2719.0	1174.0
91978	72.0	108.0
4038	526.0	1056.0
6699	1.0	7.0
91977	28.0	38.0
196500	18.0	52.0
101928040	0.0	0.0
4051	0.0	9.0
54908	225.0	610.0
4052	2401.0	6366.0
4053	13496.0	21491.0
54906	2771.0	5664.0
4054	7918.0	6881.0
4055	3821.0	7870.0
4056	1.0	2.0
4057	59650.0	151.0
4058	23.0	14.0
29945	1099.0	1470.0
255220	0.0	0.0
29944	45.0	4.0
29943	0.0	14.0
29942	15.0	23.0
29949	0.0	8.0
29948	396.0	1757.0
29947	0.0	0.0
29946	906.0	1979.0
4050	48.0	153.0
29941	956.0	498.0
29940	3259.0	2386.0
4048	3694.0	3711.0
4049	9.0	8.0
54910	2403.0	4645.0
54916	828.0	1296.0
54915	2383.0	4262.0
54914	1819.0	3347.0
54913	318.0	1068.0
4062	14.0	198.0
4063	52.0	42.0
54919	1127.0	2833.0
54918	4117.0	11719.0
4064	173.0	366.0
4065	710.0	150.0
4066	174.0	219.0
4067	1591.0	1218.0
4068	17.0	20.0
4069	2120.0	1282.0
29956	4961.0	26841.0
255231	100.0	56.0
29954	1044.0	1529.0
29953	575.0	15.0
29959	3920.0	9731.0
29958	740.0	139.0
4060	18989.0	69346.0
29957	2150.0	4551.0
4061	6131.0	7248.0
29952	3452.0	6850.0
29951	114.0	58.0
29950	1019.0	1325.0
4059	10427.0	37781.0
54923	29.0	141.0
54922	1840.0	1468.0
54921	4046.0	8163.0
54920	397.0	602.0
54927	2146.0	2700.0
54926	3305.0	8222.0
54925	84.0	113.0
4074	2921.0	4585.0
54929	878.0	1726.0
29929	518.0	613.0
54928	9061.0	7776.0
4076	10970.0	19802.0
29928	761.0	906.0
4077	8839.0	19350.0
29923	1146.0	671.0
29922	473.0	925.0
29920	1940.0	3897.0
29927	13090.0	24158.0
29926	1095.0	2795.0
4070	11727.0	18426.0
4071	17758.0	2880.0
29925	1104.0	2049.0
29924	4235.0	6709.0
4072	2699.0	7906.0
54930	1144.0	1257.0
54934	869.0	1676.0
54933	125.0	142.0
54932	533.0	1194.0
54931	1039.0	958.0
54938	182.0	281.0
54937	4.0	5.0
54936	1039.0	2270.0
54935	974.0	1496.0
4084	723.0	1523.0
4085	231.0	821.0
4086	833.0	1184.0
54939	1202.0	3316.0
4087	4785.0	6177.0
4088	2805.0	4508.0
4089	3591.0	4970.0
29934	2347.0	3338.0
29933	140.0	286.0
282809	693.0	962.0
282808	0.0	2.0
29937	1735.0	3300.0
4081	263.0	84.0
4082	8058.0	20695.0
29935	3.0	0.0
282801	0.0	0.0
54941	1377.0	283.0
29930	5.0	16.0
54940	4518.0	8172.0
54944	51.0	130.0
54943	65.0	47.0
54942	773.0	863.0
54949	495.0	467.0
54948	1344.0	901.0
54947	1827.0	1420.0
255208	0.0	0.0
54946	2091.0	2604.0
29909	48.0	17.0
29907	53.0	53.0
4097	1964.0	1591.0
29906	6.0	4.0
4099	1.0	17.0
29901	210.0	689.0
4090	3626.0	4233.0
4091	484.0	381.0
4092	1807.0	3086.0
29904	4277.0	1390.0
4093	424.0	198.0
29903	553.0	1442.0
4094	2374.0	1725.0
29902	161.0	186.0
54952	563.0	714.0
54951	416.0	516.0
102724594	18.0	7.0
54956	591.0	831.0
54955	602.0	1144.0
54954	934.0	695.0
100271893	0.0	0.0
54953	1236.0	2674.0
196472	0.0	1.0
196477	0.0	0.0
54959	9.0	2.0
54958	116.0	210.0
196475	14.0	32.0
54957	420.0	736.0
29919	892.0	1343.0
255275	2.0	16.0
29911	4283.0	1742.0
29916	1194.0	2529.0
29915	924.0	913.0
29914	1151.0	2402.0
54963	1136.0	1932.0
100271884	0.0	1.0
54962	178.0	305.0
54961	1800.0	10161.0
54960	722.0	1269.0
54967	1.0	1.0
54965	1038.0	1405.0
196483	315.0	606.0
54964	323.0	696.0
54969	685.0	767.0
54968	900.0	726.0
54970	880.0	438.0
255239	84.0	10.0
54974	428.0	571.0
100271873	0.0	0.0
54973	2617.0	5894.0
54972	882.0	4892.0
54971	377.0	914.0
100271874	11.0	15.0
54978	2764.0	5537.0
54977	1079.0	2038.0
54976	1512.0	888.0
100271871	11.0	2.0
100271870	0.0	0.0
54979	20.0	34.0
255252	1036.0	1445.0
54981	1119.0	1624.0
54980	416.0	693.0
54985	1169.0	2464.0
54984	254.0	540.0
102724560	1.0	0.0
54982	1278.0	2218.0
54989	1679.0	1685.0
196463	5337.0	8623.0
54988	1885.0	53.0
54987	1676.0	1895.0
54986	210.0	304.0
642569	0.0	0.0
642580	5.0	0.0
642585	4.0	2.0
642592	1.0	9.0
642597	1.0	0.0
27348	993.0	1930.0
27349	513.0	1114.0
27346	484.0	2683.0
27347	1555.0	2248.0
27340	1666.0	2048.0
27341	1654.0	2154.0
27344	12.0	27.0
27345	186.0	239.0
27342	280.0	255.0
400456	96.0	40.0
27343	1089.0	1654.0
642587	1354.0	790.0
282890	110.0	270.0
100124541	0.0	0.0
400451	922.0	2560.0
27351	1887.0	3223.0
27352	2151.0	4339.0
27350	1505.0	1057.0
100124540	0.0	0.0
338091	0.0	0.0
338094	42.0	5.0
100124537	0.0	0.0
100124536	0.0	0.0
100124535	0.0	0.0
100124534	0.0	0.0
29989	43.0	4.0
338099	26.0	52.0
27327	3309.0	3521.0
29988	584.0	880.0
27324	190.0	680.0
100124539	0.0	0.0
29986	26.0	19.0
100124538	0.0	0.0
27328	88.0	1.0
27329	2.0	8.0
29980	229.0	630.0
29985	638.0	1732.0
29984	671.0	3971.0
27320	2.0	2.0
29982	895.0	1123.0
29999	6.0	4.0
27338	176.0	909.0
29998	587.0	904.0
27335	5637.0	6436.0
27336	3641.0	5285.0
29997	15705.0	14585.0
390601	0.0	3.0
27339	4384.0	5576.0
29992	180.0	350.0
27330	244.0	740.0
29991	16.0	29.0
29990	351.0	641.0
27333	2650.0	4727.0
29995	4656.0	3516.0
27334	16.0	7.0
29994	2506.0	2663.0
27332	4747.0	7325.0
29993	44.0	65.0
27304	414.0	797.0
29967	696.0	1100.0
377630	0.0	1.0
29966	1923.0	2763.0
29965	1707.0	859.0
27302	0.0	0.0
27303	3011.0	941.0
100124516	0.0	0.0
27309	1605.0	1795.0
29969	5936.0	2076.0
27306	173.0	176.0
29968	420.0	94.0
102388891	4.0	2.0
389616	0.0	0.0
27300	865.0	1247.0
27301	917.0	2101.0
389611	0.0	0.0
389610	9.0	9.0
29960	917.0	1691.0
30968	2734.0	4139.0
389618	0.0	0.0
27315	850.0	1669.0
29978	2395.0	3295.0
27316	6688.0	10510.0
27314	2734.0	680.0
338069	7.0	3.0
27319	141.0	39.0
29979	7106.0	11946.0
29970	112.0	49.0
29974	3.0	0.0
54901	706.0	1589.0
54900	53.0	19.0
54905	0.0	11.0
54904	4422.0	2778.0
54903	600.0	1903.0
54902	2414.0	2286.0
503519	0.0	0.0
100288687	0.0	0.0
202374	164.0	137.0
442038	19.0	0.0
253959	1216.0	1167.0
100132803	8.0	3.0
100132808	0.0	0.0
100616299	0.0	0.0
100616298	0.0	0.0
100616295	0.0	0.0
100616294	9.0	1.0
100616291	0.0	0.0
100616292	0.0	0.0
253962	8.0	3.0
100132815	275.0	211.0
100616288	0.0	0.0
100616289	0.0	0.0
442060	0.0	0.0
100288667	0.0	0.0
100616286	0.0	0.0
100616287	0.0	0.0
100616284	0.0	0.0
100616285	5.0	19.0
100616282	0.0	0.0
100616283	2.0	1.0
100288661	0.0	0.0
100616280	0.0	0.0
100616281	0.0	0.0
503538	110.0	219.0
503543	1.0	3.0
100616290	0.0	0.0
503542	70.0	147.0
253933	0.0	0.0
253935	19.0	0.0
100616277	1.0	0.0
100288659	0.0	0.0
100616278	0.0	0.0
100616275	0.0	0.0
100616276	0.0	0.0
100288654	0.0	0.0
100616274	0.0	0.0
100616271	0.0	0.0
100616272	0.0	0.0
100616270	0.0	0.0
100132832	0.0	0.0
253943	4261.0	3876.0
6708	64.0	20.0
6707	0.0	0.0
6709	22153.0	27454.0
100132841	0.0	0.0
6700	0.0	1.0
6702	0.0	0.0
6701	0.0	0.0
6704	0.0	0.0
6703	0.0	1.0
6706	0.0	0.0
6705	0.0	0.0
6720	8731.0	17835.0
6719	0.0	0.0
6718	29.0	1.0
167465	444.0	131.0
6711	81794.0	13657.0
6710	288.0	123.0
102467077	2.0	0.0
6713	508.0	4328.0
6712	2307.0	4675.0
102467075	0.0	0.0
6715	746.0	732.0
102467074	0.0	0.0
6714	1223.0	7699.0
6717	2664.0	2977.0
6716	0.0	52.0
6731	4640.0	7481.0
6730	3862.0	10185.0
442013	12.0	16.0
6729	1928.0	4552.0
503583	0.0	0.0
100132863	2.0	10.0
253970	0.0	0.0
6722	5302.0	3430.0
6721	6138.0	13742.0
503582	0.0	0.0
6723	2133.0	3010.0
6726	4031.0	9282.0
6725	14.0	191.0
6728	858.0	1445.0
6727	7867.0	12459.0
6742	1589.0	2287.0
6741	4521.0	4880.0
100288613	0.0	1.0
503569	24.0	30.0
253986	3.0	8.0
100132871	0.0	0.0
253980	371.0	1478.0
442006	0.0	0.0
253982	74.0	393.0
6733	2033.0	3478.0
6732	1702.0	2154.0
6734	7740.0	9175.0
6737	819.0	1273.0
6736	0.0	0.0
6738	2194.0	3360.0
100616228	0.0	0.0
100616229	0.0	0.0
64430	2025.0	3951.0
100616226	0.0	0.0
100616227	1.0	0.0
64432	1375.0	1171.0
6751	49.0	5.0
100616224	0.0	0.0
64431	1078.0	1504.0
6750	0.0	0.0
100129227	1.0	0.0
100616225	0.0	0.0
64434	1111.0	1315.0
100616222	0.0	0.0
6753	6.0	2.0
6752	336.0	705.0
100129229	0.0	0.0
100616223	0.0	0.0
64433	0.0	0.0
100616220	0.0	0.0
100616221	0.0	0.0
100130211	7.0	10.0
6744	5878.0	32959.0
6746	6521.0	18788.0
6745	7773.0	16125.0
6748	3300.0	6883.0
6747	9298.0	13031.0
6749	5650.0	5832.0
100616217	0.0	0.0
100616218	0.0	0.0
6760	3545.0	6638.0
100616215	0.0	0.0
100616216	0.0	0.0
650983	0.0	0.0
100616213	0.0	0.0
4100	0.0	3.0
6764	3282.0	3719.0
100130204	0.0	0.0
100616211	0.0	0.0
4101	0.0	0.0
4102	0.0	0.0
100616212	0.0	0.0
64446	5.0	2.0
100616210	3.0	6.0
6755	0.0	0.0
100129213	0.0	0.0
6754	0.0	0.0
6757	0.0	0.0
6756	0.0	0.0
6759	0.0	0.0
6758	0.0	0.0
100616219	0.0	0.0
100616206	0.0	0.0
100616207	0.0	0.0
6771	0.0	0.0
100616204	0.0	0.0
6770	28.0	13.0
100616205	0.0	0.0
6773	5084.0	7694.0
4110	0.0	0.0
100616202	0.0	0.0
6772	6587.0	15097.0
4111	0.0	3.0
100616203	0.0	0.0
6775	143.0	183.0
4112	2.0	0.0
4113	0.0	0.0
6774	16607.0	31050.0
100616201	0.0	0.0
346171	10.0	10.0
100048912	11.0	49.0
4103	0.0	0.0
4104	0.0	0.0
100129201	2.0	0.0
6768	3706.0	4743.0
4105	0.0	0.0
6767	13844.0	15880.0
4106	0.0	0.0
4107	6.0	8.0
4108	0.0	0.0
6769	193.0	71.0
4109	0.0	0.0
100616209	0.0	0.0
6780	5917.0	8526.0
6782	1447.0	2310.0
6781	3250.0	1210.0
4121	10411.0	5834.0
100048924	2.0	4.0
6783	0.0	3.0
4122	4417.0	1947.0
4123	2663.0	1964.0
6786	5421.0	4718.0
4124	2451.0	3077.0
6785	48.0	122.0
100048922	1.0	2.0
100048923	1.0	1.0
6777	9317.0	5685.0
4114	0.0	0.0
4115	2.0	0.0
6776	11268.0	2775.0
6779	0.0	0.0
4116	719.0	865.0
4117	179.0	136.0
6778	9572.0	7898.0
4118	25.0	26.0
6791	2.0	3.0
6790	112.0	645.0
6793	1555.0	2164.0
4130	1778.0	1999.0
6792	954.0	1502.0
346157	302.0	203.0
4131	6839.0	3098.0
6795	42.0	57.0
100616268	0.0	0.0
4133	1019.0	359.0
6794	2145.0	4705.0
100616269	0.0	2.0
4134	26500.0	21494.0
64478	225.0	30.0
100616266	0.0	0.0
4135	386.0	205.0
