id	40633fb7-6665-4897-ba2d-76502e35dcd7	432d86b3-b5d0-46c0-96d8-d7d5f4e6c3b6
106481336	0.0	0.0
106481337	2.0	0.0
106481341	0.0	0.0
106481342	4.0	2.0
106481340	0.0	0.0
85458	8077.0	1557.0
106481345	0.0	0.0
85459	1375.0	772.0
106481346	0.0	0.0
85456	17077.0	11755.0
442910	0.0	0.0
106481343	0.0	0.0
85457	4111.0	2528.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	105.0	62.0
442913	0.0	0.0
85452	63.0	65.0
442914	0.0	0.0
50	5215.0	5447.0
85453	3327.0	265.0
442915	0.0	0.0
85450	1669.0	1519.0
51	5608.0	6708.0
442916	0.0	0.0
85451	2828.0	2965.0
52	4481.0	5519.0
442917	0.0	0.0
53	2461.0	3187.0
442918	0.0	0.0
54	2110.0	6057.0
442919	0.0	0.0
55	247.0	179.0
442909	0.0	3.0
56	5.0	11.0
58	100.0	13.0
59	122321.0	3690.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	15.0	0.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	918.0	212.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	9.0	3.0
106481354	5.0	5.0
85446	424.0	330.0
442900	1.0	0.0
106481355	0.0	0.0
85443	24.0	12.0
442901	0.0	0.0
85444	1611.0	759.0
442902	0.0	0.0
60	196661.0	271580.0
85441	3686.0	4250.0
442903	11.0	2.0
85442	93.0	119.0
442904	0.0	0.0
442905	0.0	0.0
62	25.0	31.0
85440	4964.0	1344.0
442907	5.0	0.0
442908	0.0	0.0
66	1.0	0.0
67	9.0	9.0
68	3.0	2.0
344595	1078.0	180.0
69	3.0	1.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	8.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	3.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	181.0	139.0
106481321	0.0	0.0
85479	6.0	193.0
106481322	0.0	0.0
85476	4324.0	5995.0
85477	234.0	2926.0
70	11.0	34.0
85474	43.0	51.0
71	170178.0	214143.0
72	35029.0	159.0
73	47.0	52.0
74	3.0	1.0
75	20.0	11.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5368.0	3781.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	6.0	5.0
85465	3721.0	4312.0
81	50548.0	14250.0
85463	1527.0	242.0
82	7.0	4.0
85464	1956.0	2399.0
83	32.0	3.0
85461	6928.0	1574.0
85462	721.0	721.0
86	3390.0	5631.0
87	42477.0	10766.0
85460	2137.0	652.0
88	9.0	223.0
89	8.0	7.0
728675	0.0	1.0
106481301	1.0	0.0
106481302	0.0	0.0
90	3974.0	1213.0
106481300	0.0	0.0
91	5003.0	2904.0
92	2736.0	476.0
93	2445.0	434.0
94	1845.0	966.0
95	256.0	120.0
97	427.0	357.0
98	907.0	406.0
344561	0.0	0.0
728661	7469.0	3330.0
728664	0.0	0.0
106481305	1.0	0.0
261734	1277.0	1020.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	24.0	22.0
106481309	13.0	3.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	0.0	27.0
3805	1.0	78.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	4.0	4.0
3809	1.0	44.0
246123	0.0	0.0
106481311	0.0	0.0
344558	533.0	140.0
3800	2514.0	498.0
3801	1469.0	505.0
3802	3.0	42.0
728695	0.0	0.0
285735	0.0	0.0
261726	3415.0	2661.0
728698	11.0	7.0
3814	2.0	9.0
3815	38073.0	2479.0
3816	127.0	19.0
261729	4421.0	3266.0
3817	2816.0	0.0
3818	30.0	7.0
222166	7720.0	993.0
3811	3.0	21.0
3812	0.0	24.0
285740	2.0	2.0
285741	25.0	6.0
728689	13.0	9.0
3827	0.0	0.0
246100	0.0	0.0
3820	231.0	234.0
3821	89.0	175.0
3822	0.0	0.0
3823	8.0	10.0
3824	146.0	634.0
645402	0.0	0.0
403313	1285.0	245.0
403314	0.0	13.0
728637	0.0	0.0
728638	57.0	57.0
728633	0.0	0.0
728632	19.0	3.0
728635	61.0	25.0
3836	3760.0	1860.0
222183	181.0	63.0
3837	19886.0	20467.0
3838	1728.0	16608.0
3839	3508.0	2734.0
728629	0.0	1.0
403304	0.0	0.0
403305	0.0	0.0
3831	3015.0	1135.0
3832	407.0	2238.0
3833	174.0	1710.0
3834	19.0	5.0
3835	2497.0	3957.0
728620	3.0	0.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	608.0	235.0
3848	13.0	23.0
3849	5.0	2.0
222171	1216.0	422.0
728619	15.0	1.0
3840	7529.0	7589.0
3841	1842.0	269.0
3842	10825.0	4505.0
3843	13887.0	6478.0
3844	2.0	0.0
3845	3017.0	2271.0
3846	13.0	7.0
645423	1.0	0.0
3860	1432.0	9462.0
246126	2.0	6.0
728658	1534.0	227.0
728655	0.0	0.0
728657	1.0	0.0
728656	4.0	0.0
3858	1083.0	1169.0
3859	1.0	0.0
246135	6.0	0.0
3850	1.0	5.0
3851	424.0	3051.0
3852	113457.0	20470.0
645414	0.0	0.0
3853	1071.0	7449.0
3854	1310.0	1854.0
3855	32352.0	12947.0
3856	30576.0	66109.0
3857	32.0	2.0
728640	9.0	0.0
645431	20.0	16.0
728642	323.0	330.0
728641	2.0	3.0
645434	17.0	0.0
645432	9.0	26.0
285704	1528.0	198.0
728643	29.0	2.0
222194	3365.0	1455.0
285708	0.0	3.0
1204	0.0	0.0
1203	1173.0	834.0
1201	1674.0	2946.0
1200	9490.0	12291.0
3861	74183.0	1507.0
645426	17.0	15.0
645425	0.0	0.0
1209	8616.0	6707.0
3866	78836.0	5220.0
1208	17.0	10.0
1207	4833.0	3467.0
3868	594.0	2059.0
285311	0.0	0.0
3880	55671.0	135228.0
3881	7.0	11.0
285313	3419.0	41.0
100128537	2731.0	167.0
3882	22.0	5.0
100128536	1.0	1.0
285314	4.0	4.0
285315	445.0	431.0
1215	49.0	18.0
100141515	6.0	0.0
1213	29302.0	64207.0
1212	3032.0	1967.0
1211	6760.0	4225.0
3872	59159.0	6636.0
3875	23828.0	30484.0
3876	2.0	9.0
3879	1.0	0.0
3890	2.0	1.0
3891	1.0	7.0
3892	297.0	129.0
100128525	5.0	7.0
285326	0.0	0.0
1230	361.0	1828.0
285329	6.0	12.0
440097	43.0	1.0
440093	20.0	33.0
3883	7.0	9.0
3884	1.0	1.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	1.0
3887	527.0	28.0
3888	2.0	0.0
100631239	0.0	1.0
3889	62.0	5.0
100128516	96.0	4.0
285331	1506.0	433.0
100128512	0.0	0.0
285335	60.0	6.0
100128514	0.0	0.0
1241	769.0	397.0
1240	461.0	2396.0
1238	214.0	29.0
1237	2.0	104.0
1236	111.0	1077.0
1235	18.0	5.0
1234	591.0	2325.0
1233	105.0	431.0
1232	13.0	19.0
3895	24341.0	13461.0
100128511	38.0	10.0
100631247	14.0	12.0
3897	361.0	67.0
100631248	0.0	0.0
3898	3157.0	3752.0
100631249	0.0	0.0
3899	8201.0	1258.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1727.0	882.0
100631251	16.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	310.0	59.0
100631254	6.0	0.0
100128503	0.0	0.0
285349	297.0	20.0
574501	0.0	0.0
574502	0.0	0.0
1244	114.0	29.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	3.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	26562.0	146.0
1263	601.0	695.0
1262	18.0	13.0
116966	523.0	6.0
100887755	1.0	3.0
1261	11.0	17.0
100887754	2.0	0.0
1260	1.0	122.0
116969	171.0	53.0
1259	260.0	275.0
1258	12.0	6.0
440061	0.0	0.0
100887750	81.0	9.0
100887746	4.0	0.0
100887744	1.0	0.0
1272	5021.0	72.0
1271	1127.0	4.0
100887749	30.0	60.0
1270	31.0	45.0
100887748	1.0	1.0
440044	28.0	60.0
1269	9.0	55.0
440051	3.0	0.0
1268	333.0	51.0
440050	1.0	1.0
1267	7461.0	7061.0
1266	18055.0	6273.0
100887740	0.0	0.0
1265	12457.0	6646.0
1286	777.0	232.0
1285	664.0	51.0
1284	23898.0	16670.0
1282	12902.0	16047.0
1281	22664.0	51468.0
1280	675.0	21.0
440078	317.0	30.0
440077	0.0	1.0
440087	24.0	11.0
1278	28992.0	56245.0
1277	17969.0	82675.0
440081	165.0	120.0
116938	0.0	0.0
1297	21.0	1.0
116931	178.0	68.0
1296	4780.0	1313.0
1295	1190.0	1484.0
116933	2.0	45.0
1294	4279.0	268.0
1293	18760.0	20823.0
116935	79.0	15.0
1292	29205.0	17449.0
440068	4.0	12.0
1291	23649.0	15631.0
116937	8.0	0.0
440067	94.0	12.0
1290	4168.0	7913.0
440073	316.0	66.0
440072	6.0	5.0
1289	3442.0	6802.0
1288	2332.0	97.0
1287	6263.0	2364.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2868.0	2182.0
440021	0.0	0.0
442673	11.0	6.0
10018	4765.0	2388.0
126328	1736.0	2425.0
442676	2.0	1.0
126326	313.0	211.0
1299	558.0	314.0
1298	2895.0	2378.0
10011	1450.0	1068.0
10010	5974.0	2061.0
10013	4747.0	2839.0
128989	1017.0	1735.0
10015	15710.0	6544.0
10014	8154.0	3073.0
10017	72.0	4.0
10016	5557.0	4319.0
10020	4051.0	830.0
114335	0.0	0.0
114336	0.0	0.0
126321	2288.0	5720.0
10029	0.0	0.0
442668	0.0	1.0
10022	7.0	0.0
10021	8.0	0.0
10024	67.0	751.0
128977	2508.0	2086.0
103021165	0.0	0.0
10023	514.0	314.0
103021164	4.0	2.0
10026	3607.0	1453.0
10025	3459.0	4504.0
116986	206.0	503.0
116985	7609.0	5136.0
116988	6160.0	3096.0
116987	6714.0	1681.0
114327	2247.0	662.0
440043	0.0	0.0
126308	3329.0	4985.0
440041	0.0	0.0
126306	33.0	106.0
151306	47.0	59.0
100128590	4.0	1.0
100128596	1.0	3.0
151300	0.0	2.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	18.0	14.0
440026	2516.0	1303.0
440023	0.0	0.0
10008	345.0	420.0
10007	3121.0	3285.0
10009	5646.0	2728.0
116984	1389.0	962.0
116983	1719.0	2964.0
151313	1128.0	934.0
10000	5255.0	1129.0
128954	0.0	0.0
10002	51.0	12.0
10001	1431.0	1061.0
10004	486.0	99.0
10003	308.0	23.0
10006	6042.0	4391.0
10005	859.0	874.0
126370	0.0	0.0
285352	136.0	32.0
100128579	0.0	0.0
285359	174.0	59.0
126375	886.0	236.0
126374	1856.0	114.0
153918	1.0	0.0
100128574	1.0	0.0
285362	4055.0	4368.0
285367	1150.0	1926.0
285368	545.0	1199.0
100128569	172.0	158.0
126364	177.0	711.0
100128560	25.0	3.0
285370	0.0	0.0
285375	0.0	2.0
102682016	1.0	0.0
153932	2.0	0.0
344191	0.0	0.0
126353	234.0	2508.0
751071	282.0	166.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	2.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	31.0	4.0
106481282	0.0	0.0
285381	1796.0	1765.0
106481283	0.0	0.0
285382	542.0	302.0
106481280	0.0	0.0
165918	2385.0	2007.0
106481281	3.0	0.0
165904	8.0	580.0
285386	943.0	638.0
138307	0.0	2.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	1.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	4.0	0.0
100128542	0.0	3.0
106481290	1.0	0.0
100128541	1.0	0.0
138311	646.0	658.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	15.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	2.0	4.0
126299	1032.0	744.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2326.0	1237.0
728710	0.0	0.0
126295	432.0	369.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	6.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	393.0	921.0
645318	0.0	0.0
645317	29.0	21.0
151242	7.0	1.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	40313.0	23663.0
100287908	0.0	0.0
645332	508.0	934.0
126282	827.0	1198.0
100287902	20.0	65.0
163227	848.0	379.0
100287900	1.0	0.0
163223	395.0	4.0
106481275	2.0	0.0
106481276	2.0	5.0
106481273	0.0	0.0
106481274	2.0	0.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	100.0	8.0
106481278	0.0	0.0
645328	2.0	3.0
151254	56.0	7.0
645326	10.0	6.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	18.0	8.0
163259	591.0	102.0
645345	8.0	16.0
200403	43.0	68.0
107133508	1.0	0.0
106481239	0.0	0.0
163255	825.0	57.0
106481237	0.0	0.0
106481238	7.0	1.0
728737	2.0	2.0
728732	1.0	0.0
728734	5.0	3.0
126272	182.0	77.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	907.0	1463.0
106481243	0.0	0.0
107133513	1.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	30.0	12.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	2.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	16.0	6.0
728723	175.0	93.0
106481253	0.0	1.0
107133522	3.0	0.0
106481254	7.0	0.0
107133524	13.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	12.0	43.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	1.0	0.0
151276	1.0	3.0
645348	0.0	0.0
106481250	0.0	0.0
645369	1028.0	61.0
645368	0.0	0.0
645367	1.0	1.0
106481217	0.0	0.0
200424	2761.0	2433.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	46.0	7.0
645360	1.0	1.0
106481219	1.0	0.0
106481220	6.0	11.0
106481221	1.0	8.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	961.0	312.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	2.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	0.0
645387	513.0	284.0
645382	0.0	0.0
645381	41.0	25.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	8.0	1.0
106481207	5.0	2.0
106481204	1.0	0.0
106481205	0.0	0.0
106481208	6.0	2.0
106481209	0.0	0.0
3902	104.0	1932.0
3903	814.0	3164.0
106481210	0.0	0.0
3904	7.0	36.0
3906	4.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	5620.0	546.0
106481211	0.0	0.0
3909	27244.0	221.0
106481212	0.0	0.0
684959	0.0	0.0
151234	298.0	0.0
151230	1273.0	287.0
728798	5.0	0.0
3913	34272.0	4809.0
3914	34856.0	567.0
3915	22660.0	3498.0
3916	26496.0	11289.0
3918	20404.0	333.0
3910	6749.0	2468.0
3911	10489.0	2237.0
3912	16812.0	5362.0
728782	44.0	3.0
728780	111.0	13.0
3924	16.0	2.0
3925	3347.0	9958.0
3927	17546.0	21558.0
3929	12.0	762.0
3920	15575.0	16800.0
3921	44960.0	21940.0
3923	0.0	3.0
100873174	0.0	1.0
100873173	0.0	0.0
100873171	0.0	1.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	4.0	0.0
100873170	2.0	1.0
3936	6061.0	20233.0
3937	834.0	3880.0
3938	32.0	3.0
3939	19095.0	29112.0
3930	2860.0	4009.0
100873179	0.0	0.0
3931	611.0	130.0
3932	360.0	1509.0
3933	0.0	0.0
3934	1047.0	1434.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	5.0	2.0
3947	3.0	0.0
3948	132.0	100.0
3949	4819.0	3979.0
100873169	1.0	0.0
3940	1.0	0.0
100873168	0.0	0.0
3945	14231.0	3707.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	14.0	5.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	145.0	447.0
3958	15685.0	7642.0
3959	20934.0	16262.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	585.0	305.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	556.0	74.0
3952	829.0	9.0
3953	4148.0	201.0
3954	3434.0	1786.0
3955	2319.0	1518.0
3956	10894.0	15751.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	13.0	4.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	16.0	3.0
728746	0.0	0.0
728748	5.0	1.0
100873181	0.0	0.0
100873180	1.0	0.0
1305	148.0	77.0
1303	15163.0	8911.0
107133502	0.0	1.0
1302	200.0	14.0
1301	365.0	2022.0
1300	37.0	1582.0
3960	74.0	8.0
3963	36.0	14.0
3964	7164.0	5469.0
1308	45843.0	184.0
3965	2168.0	6001.0
1307	8136.0	1048.0
151295	53.0	35.0
1306	7789.0	5108.0
100189589	10.0	5.0
728774	0.0	0.0
728773	0.0	3.0
3980	3663.0	4648.0
100287932	1984.0	3508.0
3981	887.0	449.0
728776	51.0	29.0
85508	0.0	0.0
105601840	0.0	3.0
85509	1.0	0.0
1316	10796.0	5081.0
1315	10897.0	5438.0
1314	21208.0	17768.0
1312	7601.0	5232.0
1311	24.0	2894.0
100329135	1.0	3.0
1310	15.0	9.0
574537	0.0	0.0
3972	9.0	1.0
3973	1.0	2.0
3975	0.0	8.0
3976	182.0	245.0
3977	14132.0	575.0
1318	214.0	449.0
3978	2312.0	1766.0
1317	4652.0	13567.0
728763	6.0	21.0
3990	55.0	21.0
645313	3.0	2.0
3991	3615.0	259.0
645312	0.0	0.0
3992	1751.0	2453.0
645311	2.0	0.0
728769	547.0	252.0
1330	0.0	0.0
1327	14327.0	8690.0
1326	791.0	1050.0
1325	12.0	8.0
3982	1.0	0.0
3983	20241.0	8417.0
3984	2216.0	3296.0
3985	9916.0	5822.0
3987	3751.0	3460.0
3988	7321.0	12407.0
1329	4851.0	3429.0
116809	0.0	0.0
100128416	42.0	2.0
1340	5312.0	4791.0
1337	3334.0	3452.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	2973.0	7596.0
100128410	0.0	0.0
3995	983.0	810.0
100128412	0.0	0.0
3996	3553.0	1854.0
3998	12882.0	11667.0
1339	2.0	4.0
285440	2173.0	379.0
285441	0.0	2.0
1352	1019.0	697.0
1351	3883.0	10806.0
1350	10590.0	5634.0
1349	3795.0	3496.0
1348	0.0	0.0
1347	3516.0	5189.0
1346	843.0	94.0
1345	4194.0	9727.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	38.0	11.0
1363	18656.0	744.0
1362	11990.0	11473.0
1361	16.0	1.0
1360	3883.0	134.0
1359	206.0	1380.0
1358	7.0	2.0
1357	65.0	0.0
1356	402.0	3290.0
1355	4122.0	2182.0
1353	3081.0	2589.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	191.0	37.0
285464	984.0	205.0
100873200	0.0	0.0
777774	0.0	0.0
1374	9545.0	5750.0
1373	346.0	24.0
1371	1436.0	552.0
1370	1.0	5.0
1369	0.0	0.0
1368	1608.0	1454.0
100873209	0.0	2.0
1366	3962.0	4983.0
1365	2444.0	4486.0
1364	10343.0	11222.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	8.0	7.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	36.0	2.0
100873205	0.0	0.0
102800316	2.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	5769.0	2722.0
116843	1599.0	1057.0
1384	5989.0	5235.0
116842	118.0	45.0
1382	13232.0	21605.0
116844	543.0	10816.0
1381	1036.0	20.0
1380	48.0	33.0
440176	5.0	3.0
440184	7.0	47.0
1379	1.0	22.0
1378	25.0	177.0
1376	1497.0	1191.0
1375	194.0	89.0
128821	3.0	2.0
100873237	0.0	0.0
128822	91.0	0.0
100873236	0.0	0.0
100873235	1.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	18.0	22.0
100873239	4.0	3.0
100873222	0.0	0.0
100873221	3.0	0.0
285401	0.0	2.0
100873220	0.0	0.0
128820	0.0	0.0
116832	588.0	1261.0
1396	129.0	364.0
1395	20.0	3.0
1394	177.0	2.0
1393	60.0	9.0
1392	0.0	3.0
285407	21.0	9.0
116835	1003.0	225.0
1390	1028.0	1247.0
1389	8358.0	2885.0
1388	7272.0	4687.0
1387	15584.0	6018.0
116841	2896.0	2307.0
1386	4968.0	2268.0
116840	3155.0	1778.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	1.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	258.0	81.0
100873255	3.0	0.0
100873254	1.0	3.0
100873253	0.0	0.0
285412	2.0	3.0
100873252	0.0	0.0
100287898	119.0	27.0
100287895	0.0	0.0
285419	60.0	17.0
1399	9569.0	8390.0
1398	6765.0	5058.0
1397	7811.0	6410.0
100873259	0.0	0.0
100873258	0.0	1.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	2.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	337.0	70.0
285429	24.0	24.0
100287880	0.0	0.0
440193	3438.0	4306.0
100873248	0.0	0.0
100873247	32.0	0.0
100873246	0.0	0.0
100873245	0.0	3.0
100873249	0.0	0.0
128872	2.0	0.0
10130	10658.0	10486.0
153830	5620.0	1195.0
645280	8.0	8.0
440138	877.0	402.0
440132	1.0	0.0
440142	1.0	1.0
10139	2210.0	1296.0
126208	1289.0	1876.0
126206	171.0	1.0
126205	64.0	1.0
107133497	1.0	0.0
126204	152.0	0.0
107133499	0.0	0.0
128866	9006.0	9274.0
10131	4328.0	4440.0
10134	11461.0	17769.0
107133494	4.0	0.0
10133	7804.0	4444.0
128869	1241.0	2085.0
10136	0.0	0.0
10135	4885.0	5410.0
100128493	0.0	0.0
103021294	19.0	48.0
10138	976.0	405.0
100128496	1.0	0.0
10137	6818.0	4467.0
128861	0.0	0.0
128862	0.0	0.0
10141	4.0	1.0
10140	10185.0	13214.0
128864	25.0	22.0
440125	2.0	1.0
440131	0.0	3.0
10143	228.0	47.0
128854	1676.0	461.0
10142	13473.0	3536.0
10144	4900.0	387.0
10147	4747.0	4305.0
100128483	0.0	0.0
10146	17126.0	8715.0
128859	4.0	0.0
10149	224.0	38.0
10148	60.0	271.0
128853	104.0	144.0
440159	4.0	0.0
10117	28.0	5.0
440163	4.0	0.0
10110	210.0	30.0
10112	95.0	1423.0
10111	8256.0	2283.0
10114	12410.0	4568.0
10113	3525.0	5090.0
128848	0.0	0.0
10116	11495.0	3119.0
165829	147.0	3.0
100128469	7.0	17.0
153842	0.0	0.0
440145	959.0	1040.0
10129	4565.0	939.0
440153	0.0	0.0
10128	13571.0	11338.0
100033799	0.0	0.0
107133486	12.0	30.0
10121	6583.0	6591.0
100128465	0.0	0.0
10120	5465.0	2528.0
10123	8233.0	1975.0
138234	0.0	1.0
10125	539.0	903.0
10124	7669.0	361.0
10127	3019.0	1729.0
10126	1897.0	1244.0
100128462	0.0	3.0
100128459	0.0	0.0
106481187	1.0	0.0
106481188	2.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	120.0	59.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	1.0
106481184	0.0	0.0
106481181	3.0	0.0
106481182	0.0	0.0
285489	168.0	38.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	5.0	4.0
10107	0.0	1.0
10106	31365.0	10207.0
106481199	1.0	0.0
10109	11599.0	11875.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2385.0	3125.0
10100	1200.0	186.0
10103	1680.0	1816.0
106481194	0.0	0.0
10102	1471.0	1335.0
106481195	0.0	0.0
10105	4239.0	4614.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	267.0	11.0
440119	843.0	28.0
126235	1.0	0.0
126231	378.0	17.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	63.0	55.0
106481164	0.0	1.0
106481169	0.0	0.0
442777	55.0	58.0
106481167	1.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	3.0
106481160	0.0	0.0
100128427	1.0	1.0
440107	3.0	37.0
440104	1702.0	737.0
106481176	1.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	2.0	0.0
106481179	1.0	0.0
128876	8.0	34.0
100128420	17.0	42.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	1.0	3.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	4.0	5.0
10090	1420.0	158.0
10093	4966.0	6012.0
10092	9574.0	9725.0
10095	2866.0	8359.0
645204	1.0	0.0
10094	7350.0	12855.0
645203	2.0	3.0
10097	15898.0	22967.0
10096	10727.0	14247.0
645201	0.0	1.0
163115	175.0	16.0
200504	2.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	4.0	4.0
106481143	0.0	0.0
114194	0.0	0.0
138162	180.0	670.0
106481144	0.0	0.0
114195	7.0	12.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	24.0	4.0
106481145	1.0	0.0
151126	209.0	20.0
106481146	0.0	0.0
10099	7421.0	5146.0
10098	4624.0	2460.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1026.0	225.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	5.0
106481152	1.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
