id	0ecc60d5-6273-41f8-9fbc-70fb6373e47d	3ab0577a-0d95-4f3b-9ec8-850820c5ecb3
106481345	0.0	0.0
85459	1180.0	962.0
106481346	0.0	0.0
85456	14495.0	19026.0
442910	1.0	2.0
106481343	0.0	0.0
85457	2713.0	3047.0
442911	0.0	0.0
106481344	0.0	2.0
442912	0.0	1.0
85455	540.0	174.0
442913	0.0	0.0
85452	41.0	40.0
442914	0.0	0.0
50	6226.0	2782.0
85453	3469.0	3617.0
442915	1.0	0.0
85450	1438.0	1852.0
51	5045.0	3535.0
442916	0.0	0.0
85451	1803.0	1606.0
52	2526.0	4530.0
442917	0.0	0.0
53	1606.0	5960.0
442918	0.0	0.0
54	947.0	5432.0
442919	0.0	0.0
55	97.0	85.0
442909	0.0	1.0
56	3.0	62.0
58	7.0	248.0
59	40259.0	28873.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	17.0	9.0
106481352	0.0	2.0
106481353	0.0	0.0
85449	986.0	557.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	8.0	4.0
106481354	1.0	1.0
85446	321.0	490.0
442900	0.0	0.0
106481355	0.0	0.0
85443	69.0	82.0
442901	0.0	0.0
85444	1010.0	1719.0
442902	0.0	0.0
60	95046.0	407955.0
85441	1764.0	2318.0
442903	25.0	14.0
85442	57.0	1469.0
442904	0.0	0.0
442905	0.0	0.0
62	2.0	12.0
85440	3243.0	1683.0
442907	2.0	2.0
442908	0.0	0.0
66	0.0	0.0
67	3.0	7.0
68	0.0	1.0
344595	692.0	469.0
69	1.0	5.0
106481316	1.0	0.0
106481317	0.0	0.0
106481314	1.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	2.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	112.0	360.0
106481321	0.0	1.0
85479	14.0	29.0
106481322	0.0	0.0
85476	3242.0	5174.0
85477	92.0	7464.0
70	24.0	17.0
85474	33.0	35.0
71	106011.0	232904.0
72	9268.0	1810.0
73	32.0	18.0
74	0.0	0.0
75	20.0	31.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3519.0	6216.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	2.0	0.0
85465	1880.0	2141.0
81	25061.0	21993.0
85463	850.0	246.0
82	5.0	3.0
85464	1617.0	1605.0
83	23.0	5.0
85461	3846.0	2048.0
85462	618.0	716.0
86	1768.0	3372.0
87	23394.0	23774.0
85460	1574.0	2484.0
88	4.0	89.0
89	9.0	1.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2823.0	3134.0
106481300	0.0	0.0
91	2926.0	3426.0
92	2011.0	615.0
93	1676.0	836.0
94	1432.0	1741.0
95	241.0	313.0
97	226.0	376.0
98	543.0	431.0
344561	0.0	0.0
728661	5765.0	3701.0
728664	1.0	0.0
106481305	1.0	0.0
261734	909.0	629.0
106481306	0.0	0.0
106481303	0.0	1.0
106481304	0.0	0.0
728666	18.0	73.0
106481309	6.0	2.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	0.0	1.0
3805	5.0	5.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	7.0	2.0
3809	0.0	3.0
246123	0.0	0.0
106481311	0.0	0.0
344558	333.0	495.0
3800	3106.0	319.0
3801	1359.0	1066.0
3802	0.0	1.0
728695	0.0	1.0
285735	0.0	0.0
261726	1750.0	5839.0
728698	4.0	5.0
3814	3.0	5.0
3815	16479.0	1256.0
3816	92.0	41.0
261729	1679.0	3689.0
3817	1313.0	83.0
3818	30.0	5.0
222166	6838.0	2112.0
3811	2.0	0.0
3812	1.0	0.0
285740	0.0	3.0
285741	11.0	12.0
728689	19.0	10.0
3827	0.0	0.0
246100	0.0	0.0
3820	130.0	37.0
3821	41.0	24.0
3822	5.0	3.0
3823	9.0	0.0
3824	147.0	103.0
645402	0.0	0.0
403313	980.0	1572.0
403314	0.0	20.0
728637	0.0	3.0
728638	78.0	435.0
728633	0.0	0.0
728632	27.0	9.0
728635	17.0	35.0
3836	2378.0	3627.0
222183	111.0	219.0
3837	11744.0	18825.0
3838	935.0	8964.0
3839	2073.0	3345.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2008.0	1628.0
3832	299.0	3160.0
3833	130.0	1870.0
3834	77.0	133.0
3835	1625.0	4403.0
728620	1.0	2.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	472.0	932.0
3848	12.0	24.0
3849	0.0	7.0
222171	522.0	3327.0
728619	12.0	2.0
3840	4800.0	7265.0
3841	1042.0	591.0
3842	7127.0	9878.0
3843	8526.0	7097.0
3844	0.0	0.0
3845	1639.0	4353.0
3846	6.0	22.0
645423	0.0	0.0
3860	8.0	26.0
246126	0.0	1.0
728658	722.0	548.0
728655	4.0	2.0
728657	4.0	0.0
728656	3.0	0.0
3858	611.0	2781.0
3859	6.0	7.0
246135	3.0	2.0
3850	0.0	0.0
3851	24.0	28.0
3852	40329.0	2548.0
645414	0.0	2.0
3853	30.0	168.0
3854	1596.0	351.0
3855	14823.0	39137.0
3856	13793.0	114113.0
3857	18.0	1.0
728640	1.0	0.0
645431	25.0	42.0
728642	279.0	208.0
728641	3.0	5.0
645434	18.0	0.0
645432	6.0	4.0
285704	1103.0	810.0
728643	11.0	3.0
222194	2014.0	2708.0
285708	0.0	9.0
1204	0.0	1.0
1203	506.0	327.0
1201	1067.0	3140.0
1200	6899.0	12620.0
3861	29682.0	2657.0
645426	12.0	16.0
645425	0.0	0.0
1209	5454.0	8029.0
3866	29405.0	1953.0
1208	10.0	23.0
1207	2677.0	4602.0
3868	1609.0	169.0
285311	0.0	1.0
3880	12124.0	167826.0
3881	1.0	45.0
285313	1717.0	101.0
100128537	1619.0	372.0
3882	23.0	14.0
100128536	2.0	0.0
285314	1.0	1.0
285315	182.0	339.0
1215	95.0	7.0
100141515	2.0	1.0
1213	19545.0	35486.0
1212	1623.0	3859.0
1211	3217.0	5306.0
3872	21698.0	4257.0
3875	12727.0	85661.0
3876	3.0	18.0
3879	0.0	4.0
3890	0.0	0.0
3891	5.0	3.0
3892	109.0	111.0
100128525	3.0	9.0
285326	0.0	0.0
1230	172.0	567.0
285329	7.0	4.0
440097	29.0	13.0
440093	9.0	12.0
3883	2.0	0.0
3884	0.0	0.0
3885	0.0	2.0
3886	4.0	2.0
100128521	0.0	0.0
3887	846.0	5424.0
3888	0.0	1.0
100631239	0.0	0.0
3889	22.0	25.0
100128516	84.0	28.0
285331	1168.0	1364.0
100128512	0.0	1.0
285335	31.0	18.0
100128514	0.0	0.0
1241	410.0	610.0
1240	694.0	449.0
1238	111.0	485.0
1237	2.0	17.0
1236	47.0	111.0
1235	12.0	173.0
1234	223.0	256.0
1233	18.0	94.0
1232	2.0	3.0
3895	16962.0	22071.0
100128511	19.0	35.0
100631247	64.0	129.0
3897	521.0	592.0
100631248	0.0	0.0
3898	1968.0	4471.0
100631249	0.0	0.0
3899	11688.0	6297.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1102.0	2004.0
100631251	3.0	30.0
100631252	2.0	70.0
100631253	0.0	0.0
285346	181.0	104.0
100631254	6.0	0.0
100128503	0.0	0.0
285349	159.0	114.0
574501	4.0	4.0
574502	0.0	0.0
1244	102.0	32.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	2.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	7982.0	1567.0
1263	564.0	1384.0
1262	16.0	15.0
116966	376.0	36.0
100887755	0.0	0.0
1261	5.0	6.0
100887754	2.0	3.0
1260	0.0	24.0
116969	56.0	32.0
1259	97.0	36.0
1258	6.0	1.0
440061	0.0	0.0
100887750	70.0	17.0
100887746	1.0	0.0
100887744	1.0	2.0
1272	1522.0	486.0
1271	883.0	75.0
100887749	30.0	36.0
1270	28.0	18.0
100887748	0.0	0.0
440044	31.0	17.0
1269	1.0	6.0
440051	0.0	1.0
1268	209.0	49.0
440050	0.0	2.0
1267	4923.0	8085.0
1266	9396.0	16617.0
100887740	0.0	0.0
1265	7155.0	8901.0
1286	300.0	35.0
1285	214.0	13.0
1284	34933.0	31257.0
1282	25562.0	39126.0
1281	25978.0	486371.0
1280	467.0	233.0
440078	124.0	79.0
440077	1.0	0.0
440087	5.0	12.0
1278	20230.0	547970.0
1277	11552.0	829995.0
440081	111.0	121.0
116938	0.0	0.0
1297	29.0	1.0
116931	103.0	47.0
1296	2653.0	6430.0
1295	529.0	8340.0
116933	0.0	9.0
1294	3492.0	778.0
1293	17321.0	134040.0
116935	30.0	21.0
1292	19564.0	69738.0
440068	1.0	5.0
1291	22632.0	79161.0
116937	6.0	4.0
440067	45.0	0.0
1290	4088.0	56472.0
440073	261.0	66.0
440072	8.0	1.0
1289	3236.0	53733.0
1288	4423.0	305.0
1287	7510.0	9079.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1444.0	2156.0
440021	0.0	1.0
442673	9.0	8.0
10018	3416.0	2054.0
126328	1080.0	2076.0
442676	5.0	0.0
126326	315.0	350.0
1299	287.0	63.0
1298	2573.0	1998.0
10011	901.0	3504.0
10010	3843.0	2185.0
10013	3401.0	3599.0
128989	907.0	1819.0
10015	10086.0	13829.0
10014	5479.0	2602.0
10017	27.0	9.0
10016	3265.0	8837.0
10020	2172.0	1142.0
114335	0.0	0.0
114336	0.0	0.0
126321	1220.0	2370.0
10029	0.0	0.0
442668	0.0	0.0
10022	4.0	1.0
10021	5.0	6.0
10024	44.0	1089.0
128977	1684.0	1306.0
103021165	1.0	0.0
10023	288.0	384.0
103021164	4.0	0.0
10026	2277.0	2234.0
10025	2163.0	2730.0
116986	271.0	142.0
116985	6249.0	4703.0
116988	4229.0	3101.0
116987	3384.0	1766.0
114327	1761.0	1810.0
440043	0.0	0.0
126308	2184.0	3327.0
440041	0.0	0.0
126306	29.0	8.0
151306	76.0	12.0
100128590	2.0	5.0
100128596	1.0	1.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	1.0	1.0
440027	9.0	5.0
440026	1172.0	2720.0
440023	0.0	0.0
10008	200.0	339.0
10007	1767.0	3816.0
10009	3550.0	2794.0
116984	764.0	455.0
116983	1583.0	2004.0
151313	676.0	1272.0
10000	3238.0	2088.0
128954	0.0	0.0
10002	14.0	36.0
10001	783.0	1860.0
10004	276.0	153.0
10003	508.0	78.0
10006	3549.0	4390.0
10005	636.0	1817.0
126370	0.0	0.0
285352	119.0	75.0
100128579	0.0	0.0
285359	124.0	79.0
126375	500.0	451.0
126374	1335.0	1149.0
153918	0.0	0.0
100128574	1.0	0.0
285362	2305.0	2604.0
285367	940.0	1882.0
285368	301.0	675.0
100128569	127.0	50.0
126364	132.0	306.0
100128560	15.0	23.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	1.0	4.0
344191	0.0	0.0
126353	400.0	3094.0
751071	177.0	222.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	10.0	25.0
106481282	0.0	0.0
285381	1104.0	2024.0
106481283	0.0	0.0
285382	335.0	207.0
106481280	0.0	0.0
165918	1294.0	971.0
106481281	0.0	1.0
165904	2.0	19.0
285386	685.0	980.0
138307	6.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	1.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	5.0	0.0
106481290	1.0	0.0
100128541	2.0	0.0
138311	353.0	362.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	13.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	23.0
126299	596.0	1533.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1388.0	2659.0
728710	0.0	0.0
126295	290.0	338.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	3.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	15.0	0.0
106481267	0.0	0.0
151246	266.0	719.0
645318	0.0	0.0
645317	29.0	24.0
151242	4.0	1.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	24113.0	28080.0
100287908	0.0	0.0
645332	265.0	380.0
126282	601.0	1081.0
100287902	9.0	54.0
163227	511.0	1066.0
100287900	0.0	0.0
163223	124.0	32.0
106481275	0.0	0.0
106481276	2.0	2.0
106481273	2.0	0.0
106481274	0.0	1.0
106481279	1.0	1.0
106481277	0.0	0.0
151258	26.0	28.0
106481278	0.0	0.0
645328	0.0	12.0
151254	47.0	22.0
645326	3.0	9.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	8.0	30.0
163259	380.0	115.0
645345	38.0	66.0
200403	24.0	24.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	468.0	82.0
106481237	0.0	0.0
106481238	0.0	2.0
728737	3.0	1.0
728732	1.0	1.0
728734	0.0	0.0
126272	156.0	109.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	645.0	1584.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	2.0
106481246	0.0	0.0
106481247	0.0	1.0
106481244	0.0	0.0
114299	27.0	29.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	1.0	0.0
107133519	1.0	0.0
728724	0.0	1.0
106481248	1.0	0.0
106481249	0.0	0.0
107133516	5.0	2.0
728723	161.0	78.0
106481253	0.0	1.0
107133522	0.0	0.0
106481254	3.0	0.0
107133524	3.0	26.0
106481251	0.0	0.0
106481252	0.0	1.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	10.0	8.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	2.0	1.0
151276	0.0	7.0
645348	0.0	3.0
106481250	0.0	0.0
645369	634.0	202.0
645368	0.0	0.0
645367	5.0	0.0
106481217	0.0	0.0
200424	2187.0	2619.0
106481218	2.0	3.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	53.0	33.0
645360	1.0	1.0
106481219	0.0	0.0
106481220	4.0	16.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	557.0	474.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	2.0
106481235	0.0	1.0
85569	0.0	0.0
106481236	0.0	3.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	10.0
645387	182.0	352.0
645382	0.0	0.0
645381	30.0	15.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	6.0	4.0
106481207	5.0	1.0
106481204	1.0	0.0
106481205	0.0	4.0
106481208	4.0	1.0
106481209	0.0	0.0
3902	70.0	153.0
3903	1522.0	1093.0
106481210	0.0	0.0
3904	4.0	12.0
3906	2.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	6617.0	1769.0
106481211	0.0	0.0
3909	19737.0	2761.0
106481212	0.0	0.0
684959	0.0	0.0
151234	236.0	0.0
151230	579.0	1021.0
728798	3.0	5.0
3913	27164.0	15392.0
3914	19554.0	1532.0
3915	21092.0	15874.0
3916	14655.0	13767.0
3918	11885.0	2204.0
3910	6662.0	9981.0
3911	9862.0	8134.0
3912	10561.0	16118.0
728782	7.0	9.0
728780	74.0	44.0
3924	13.0	15.0
3925	2231.0	10684.0
3927	12010.0	30090.0
3929	136.0	48.0
3920	8935.0	14947.0
3921	16133.0	34660.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	2.0
100873175	0.0	0.0
100873170	0.0	1.0
3936	2746.0	4200.0
3937	562.0	976.0
3938	4.0	2.0
3939	13576.0	43572.0
3930	1376.0	2746.0
100873179	0.0	0.0
3931	459.0	283.0
3932	152.0	137.0
3933	0.0	11.0
3934	243.0	1032.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	3.0	1.0
3947	3.0	0.0
3948	5.0	50.0
3949	1225.0	1724.0
100873169	2.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	18900.0	3778.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	2.0	5.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	47.0	21.0
3958	9680.0	20274.0
3959	16514.0	37527.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	2.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	3.0
199223	544.0	474.0
574517	0.0	0.0
100631269	0.0	1.0
574518	0.0	0.0
107074708	0.0	0.0
199221	538.0	251.0
3952	5468.0	24.0
3953	1819.0	620.0
3954	2882.0	5103.0
3955	1696.0	3596.0
3956	10702.0	24243.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	10.0	4.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	1.0	0.0
728746	0.0	0.0
728748	2.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	169.0	361.0
1303	10703.0	43412.0
107133502	0.0	0.0
1302	259.0	42.0
1301	103.0	23303.0
1300	147.0	18408.0
3960	23.0	10.0
3963	25.0	3.0
3964	4361.0	8363.0
1308	27418.0	1322.0
3965	674.0	2605.0
1307	8820.0	7633.0
151295	50.0	21.0
1306	8929.0	10573.0
100189589	1.0	18.0
728774	0.0	0.0
728773	0.0	0.0
3980	1949.0	2964.0
100287932	1398.0	4701.0
3981	1011.0	850.0
728776	17.0	29.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	8763.0	10018.0
1315	6392.0	13434.0
1314	12271.0	33135.0
1312	4725.0	4698.0
1311	488.0	7701.0
100329135	0.0	0.0
1310	8.0	0.0
574537	0.0	0.0
3972	7.0	6.0
3973	25.0	2.0
3975	0.0	0.0
3976	249.0	234.0
3977	12354.0	1423.0
1318	87.0	94.0
3978	1514.0	1862.0
1317	2692.0	3333.0
728763	10.0	16.0
3990	14.0	30.0
645313	23.0	4.0
3991	17848.0	600.0
645312	0.0	0.0
3992	5610.0	1756.0
645311	0.0	1.0
728769	382.0	382.0
1330	0.0	0.0
1327	10455.0	13346.0
1326	597.0	427.0
1325	10.0	6.0
3982	0.0	1.0
3983	14157.0	5084.0
3984	1207.0	4181.0
3985	7013.0	2695.0
3987	2970.0	4147.0
3988	4225.0	4551.0
1329	2086.0	5822.0
116809	0.0	0.0
100128416	29.0	17.0
1340	4020.0	14275.0
1337	2942.0	11103.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	1840.0	4241.0
100128410	0.0	1.0
3995	1922.0	1060.0
100128412	0.0	0.0
3996	2229.0	2355.0
3998	7433.0	8982.0
1339	2.0	16.0
285440	1744.0	1077.0
285441	2.0	0.0
1352	808.0	1233.0
1351	2381.0	6426.0
1350	6082.0	20898.0
1349	2367.0	8721.0
1348	0.0	1.0
1347	2157.0	5167.0
1346	1075.0	693.0
1345	3130.0	22033.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	18.0	7.0
1363	7728.0	7651.0
1362	8386.0	7084.0
1361	8.0	2.0
1360	28.0	393.0
1359	435.0	521.0
1358	35.0	1.0
1357	93.0	5.0
1356	1421.0	220.0
1355	2501.0	3429.0
1353	1956.0	1798.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	1.0
285463	95.0	84.0
285464	769.0	724.0
100873200	0.0	0.0
777774	0.0	0.0
1374	2650.0	4122.0
1373	640.0	164.0
1371	1027.0	989.0
1370	7.0	19.0
1369	0.0	2.0
1368	5552.0	858.0
100873209	0.0	2.0
1366	2023.0	10979.0
1365	1287.0	9246.0
1364	5730.0	17160.0
100873204	2.0	0.0
100873203	0.0	0.0
100873202	6.0	5.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	19.0	3.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	1.0	1.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3793.0	2880.0
116843	773.0	306.0
1384	2604.0	7141.0
116842	68.0	123.0
1382	3593.0	42123.0
116844	135.0	1785.0
1381	230.0	25.0
1380	38.0	8.0
440176	0.0	1.0
440184	8.0	103.0
1379	0.0	11.0
1378	27.0	20.0
1376	1457.0	1372.0
1375	187.0	98.0
128821	0.0	0.0
100873237	0.0	0.0
128822	1.0	11.0
100873236	0.0	0.0
100873235	1.0	1.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	3.0	120.0
100873239	4.0	0.0
100873222	0.0	0.0
100873221	1.0	2.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	231.0	595.0
1396	43.0	446.0
1395	32.0	13.0
1394	132.0	55.0
1393	415.0	9.0
1392	1.0	0.0
285407	21.0	33.0
116835	896.0	760.0
1390	547.0	1162.0
1389	4974.0	4197.0
1388	5261.0	11462.0
1387	10704.0	6679.0
116841	1689.0	2917.0
1386	3206.0	3577.0
116840	2416.0	2120.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	1.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	10.0
100873227	1.0	0.0
100873251	0.0	0.0
100873250	1.0	0.0
116828	204.0	70.0
100873255	0.0	1.0
100873254	12.0	1.0
100873253	0.0	1.0
285412	6.0	0.0
100873252	0.0	0.0
100287898	111.0	80.0
100287895	0.0	0.0
285419	54.0	23.0
1399	4898.0	9186.0
1398	4971.0	6692.0
1397	3855.0	17380.0
100873259	1.0	0.0
100873258	4.0	2.0
100873257	3.0	2.0
100873256	0.0	0.0
100873240	1.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	1.0	0.0
100287887	83.0	190.0
285429	9.0	50.0
100287880	0.0	0.0
440193	2471.0	6889.0
100873248	0.0	0.0
100873247	8.0	1.0
100873246	0.0	0.0
100873245	3.0	0.0
100873249	0.0	0.0
128872	1.0	0.0
10130	5232.0	6290.0
153830	3274.0	1822.0
645280	4.0	3.0
440138	594.0	453.0
440132	0.0	0.0
440142	6.0	0.0
10139	1619.0	2369.0
126208	660.0	3260.0
126206	48.0	1205.0
126205	7.0	68.0
107133497	30.0	0.0
126204	6.0	16.0
107133499	0.0	0.0
128866	4886.0	13999.0
10131	2876.0	5113.0
10134	9084.0	17916.0
107133494	10.0	6.0
10133	5051.0	4199.0
128869	721.0	3271.0
10136	0.0	0.0
10135	5534.0	7269.0
100128493	0.0	0.0
103021294	14.0	11.0
10138	643.0	906.0
100128496	1.0	0.0
10137	3793.0	5298.0
128861	0.0	0.0
128862	1.0	1.0
10141	7.0	7.0
10140	5204.0	9104.0
128864	6.0	16.0
440125	1.0	2.0
440131	0.0	1.0
10143	2.0	14978.0
128854	894.0	800.0
10142	9376.0	5419.0
10144	5777.0	1581.0
10147	3681.0	3014.0
100128483	0.0	0.0
10146	8418.0	14959.0
128859	0.0	9.0
10149	149.0	63.0
10148	81.0	32.0
128853	76.0	96.0
440159	0.0	1.0
10117	14.0	2.0
440163	7.0	0.0
10110	791.0	43.0
10112	51.0	2722.0
10111	5272.0	6171.0
10114	7950.0	5351.0
10113	2931.0	4813.0
128848	0.0	0.0
10116	7708.0	3950.0
165829	59.0	14.0
100128469	17.0	17.0
153842	3.0	4.0
440145	492.0	1036.0
10129	3377.0	888.0
440153	0.0	0.0
10128	10027.0	12739.0
100033799	0.0	0.0
107133486	15.0	18.0
10121	4913.0	11679.0
100128465	0.0	0.0
10120	3662.0	4116.0
10123	6618.0	3942.0
138234	1.0	1.0
10125	160.0	955.0
10124	3053.0	1011.0
10127	1944.0	2677.0
10126	1113.0	1357.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	5.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	102.0	247.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	0.0	4.0
106481182	0.0	0.0
285489	47.0	98.0
100128448	0.0	0.0
126242	0.0	1.0
106481198	0.0	1.0
10107	0.0	0.0
10106	21396.0	13409.0
106481199	0.0	0.0
10109	6491.0	12043.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	14.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1559.0	4207.0
10100	701.0	733.0
10103	852.0	10698.0
106481194	0.0	0.0
10102	777.0	2323.0
106481195	0.0	0.0
10105	2411.0	16201.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	194.0	96.0
440119	347.0	149.0
126235	1.0	1.0
126231	293.0	97.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	1.0
442775	21.0	42.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	23.0	54.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	1.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	1.0	0.0
440107	2.0	7.0
440104	1617.0	1009.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	2.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	10.0	6.0
100128423	1.0	3.0
128879	1.0	1.0
106481172	1.0	1.0
106481173	1.0	1.0
106481170	0.0	0.0
106481171	14.0	2.0
10090	926.0	461.0
10093	3070.0	8762.0
10092	4626.0	15016.0
10095	1967.0	8898.0
645204	3.0	0.0
10094	4482.0	24685.0
645203	4.0	0.0
10097	9894.0	28005.0
10096	5934.0	15333.0
645201	4.0	0.0
163115	117.0	54.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	4.0	51.0
106481143	0.0	0.0
114194	0.0	0.0
138162	89.0	755.0
106481144	0.0	0.0
114195	4.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	11.0	9.0
106481145	0.0	0.0
151126	37.0	91.0
106481146	0.0	0.0
10099	9211.0	8547.0
10098	2096.0	1287.0
114190	0.0	5.0
106481140	0.0	0.0
114192	1.0	1.0
645212	686.0	325.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	2.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	52.0	42.0
106481156	1.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	79.0	27.0
415116	1694.0	2767.0
645207	0.0	0.0
