id	c3ed7c7a-b80a-4de2-8dfb-b60bcf336375	1324ee08-213e-44c7-b28a-849d091ce308
106481345	0.0	0.0
85459	634.0	391.0
106481346	0.0	0.0
85456	15871.0	21530.0
442910	0.0	0.0
106481343	0.0	0.0
85457	3121.0	3472.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	165.0	151.0
442913	0.0	0.0
85452	21.0	9.0
442914	0.0	0.0
50	5184.0	5697.0
85453	2387.0	1040.0
442915	0.0	0.0
85450	1710.0	2291.0
51	3740.0	4382.0
442916	0.0	0.0
85451	2437.0	2310.0
52	4024.0	3934.0
442917	0.0	0.0
53	3931.0	5023.0
442918	0.0	0.0
54	5493.0	10448.0
442919	0.0	0.0
55	224.0	267.0
442909	5.0	2.0
56	8.0	9.0
58	68.0	318.0
59	64612.0	22234.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	5.0	4.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	486.0	329.0
106481350	0.0	0.0
106481351	3.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	6.0	0.0
106481354	1.0	0.0
85446	125.0	101.0
442900	0.0	0.0
106481355	0.0	0.0
85443	30.0	34.0
442901	0.0	0.0
85444	1519.0	2041.0
442902	0.0	0.0
60	201556.0	409569.0
85441	3172.0	7086.0
442903	2.0	3.0
85442	21.0	10.0
442904	0.0	0.0
442905	0.0	0.0
62	7.0	25.0
85440	2657.0	2853.0
442907	14.0	2.0
442908	0.0	0.0
66	0.0	0.0
67	7.0	24.0
68	1.0	4.0
344595	436.0	419.0
69	4.0	11.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	4.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	87.0	107.0
106481321	0.0	0.0
85479	12.0	33.0
106481322	1.0	0.0
85476	3807.0	6701.0
85477	124.0	250.0
70	5.0	6.0
85474	69.0	198.0
71	144089.0	238614.0
72	13557.0	1069.0
73	8.0	44.0
74	0.0	0.0
75	6.0	19.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6992.0	9197.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	2535.0	7074.0
81	41503.0	51792.0
85463	418.0	212.0
82	1.0	3.0
85464	872.0	2052.0
83	0.0	2.0
85461	2454.0	2840.0
85462	416.0	562.0
86	3095.0	5187.0
87	22106.0	22982.0
85460	1071.0	1685.0
88	10.0	6.0
89	21.0	4.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2387.0	3311.0
106481300	0.0	0.0
91	4258.0	5486.0
92	1524.0	1183.0
93	799.0	690.0
94	2044.0	1468.0
95	229.0	202.0
97	139.0	206.0
98	691.0	245.0
344561	0.0	0.0
728661	3695.0	4305.0
728664	0.0	1.0
106481305	0.0	0.0
261734	625.0	791.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	35.0	52.0
106481309	19.0	13.0
246119	0.0	0.0
106481307	0.0	0.0
261735	2.0	1.0
106481308	0.0	0.0
3804	0.0	1.0
3805	4.0	8.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	7.0	2.0
3809	0.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	369.0	839.0
3800	706.0	448.0
3801	1181.0	1772.0
3802	1.0	0.0
728695	0.0	4.0
285735	0.0	0.0
261726	2510.0	3880.0
728698	17.0	11.0
3814	5.0	3.0
3815	25621.0	1394.0
3816	126.0	47.0
261729	1196.0	963.0
3817	12.0	29.0
3818	30.0	4.0
222166	4518.0	458.0
3811	3.0	1.0
3812	1.0	5.0
285740	0.0	0.0
285741	18.0	29.0
728689	8.0	10.0
3827	3.0	1.0
246100	0.0	0.0
3820	176.0	101.0
3821	37.0	9.0
3822	3.0	4.0
3823	2.0	0.0
3824	72.0	103.0
645402	0.0	0.0
403313	1185.0	906.0
403314	0.0	0.0
728637	0.0	3.0
728638	947.0	2666.0
728633	0.0	0.0
728632	37.0	60.0
728635	27.0	5.0
3836	2590.0	4680.0
222183	673.0	1223.0
3837	15051.0	13913.0
3838	2760.0	7499.0
3839	2243.0	3659.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1492.0	904.0
3832	838.0	1979.0
3833	714.0	1770.0
3834	31.0	15.0
3835	2967.0	3490.0
728620	0.0	2.0
403300	0.0	0.0
645412	1.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	199.0	174.0
3848	6.0	0.0
3849	4.0	6.0
222171	1679.0	3087.0
728619	0.0	1.0
3840	4805.0	7424.0
3841	622.0	387.0
3842	4239.0	9062.0
3843	10242.0	9660.0
3844	0.0	0.0
3845	1886.0	3707.0
3846	2.0	1.0
645423	0.0	0.0
3860	3408.0	9.0
246126	2.0	0.0
728658	1248.0	557.0
728655	4.0	0.0
728657	1.0	0.0
728656	3.0	0.0
3858	752.0	1369.0
3859	1.0	1.0
246135	2.0	0.0
3850	2.0	1.0
3851	978.0	45.0
3852	79732.0	6004.0
645414	0.0	0.0
3853	2745.0	173.0
3854	4574.0	1225.0
3855	48363.0	71874.0
3856	108009.0	339864.0
3857	37.0	3.0
728640	3.0	4.0
645431	30.0	32.0
728642	195.0	106.0
728641	3.0	3.0
645434	11.0	3.0
645432	10.0	3.0
285704	909.0	746.0
728643	29.0	0.0
222194	1952.0	2297.0
285708	9.0	30.0
1204	0.0	0.0
1203	914.0	1363.0
1201	1714.0	2315.0
1200	8461.0	12780.0
3861	60107.0	3547.0
645426	14.0	7.0
645425	0.0	0.0
1209	7941.0	8976.0
3866	94593.0	4174.0
1208	0.0	8.0
1207	4826.0	5397.0
3868	1574.0	643.0
285311	0.0	0.0
3880	108122.0	274030.0
3881	5.0	7.0
285313	2184.0	381.0
100128537	488.0	335.0
3882	60.0	4.0
100128536	0.0	0.0
285314	2.0	5.0
285315	435.0	588.0
1215	141.0	19.0
100141515	4.0	7.0
1213	26765.0	63657.0
1212	3083.0	3143.0
1211	6555.0	6757.0
3872	38525.0	3694.0
3875	53238.0	163645.0
3876	18.0	39.0
3879	3.0	6.0
3890	3.0	0.0
3891	0.0	0.0
3892	140.0	129.0
100128525	0.0	2.0
285326	0.0	0.0
1230	223.0	506.0
285329	3.0	15.0
440097	31.0	8.0
440093	24.0	24.0
3883	18.0	1.0
3884	0.0	0.0
3885	1.0	0.0
3886	0.0	1.0
100128521	1.0	0.0
3887	299.0	205.0
3888	0.0	1.0
100631239	0.0	1.0
3889	22.0	7.0
100128516	43.0	15.0
285331	707.0	241.0
100128512	0.0	0.0
285335	11.0	14.0
100128514	0.0	0.0
1241	428.0	220.0
1240	750.0	773.0
1238	212.0	15.0
1237	2.0	29.0
1236	202.0	224.0
1235	11.0	3.0
1234	199.0	279.0
1233	55.0	164.0
1232	0.0	3.0
3895	11745.0	8904.0
100128511	100.0	37.0
100631247	5.0	21.0
3897	181.0	191.0
100631248	0.0	0.0
3898	2721.0	909.0
100631249	0.0	0.0
3899	3409.0	5625.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1143.0	1107.0
100631251	1.0	0.0
100631252	6.0	0.0
100631253	0.0	0.0
285346	105.0	63.0
100631254	0.0	1.0
100128503	0.0	0.0
285349	123.0	106.0
574501	8.0	8.0
574502	0.0	0.0
1244	12.0	10.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	13076.0	1079.0
1263	725.0	958.0
1262	7.0	5.0
116966	104.0	12.0
100887755	0.0	0.0
1261	3.0	17.0
100887754	5.0	1.0
1260	0.0	0.0
116969	160.0	42.0
1259	316.0	17.0
1258	8.0	2.0
440061	0.0	0.0
100887750	29.0	24.0
100887746	4.0	1.0
100887744	0.0	0.0
1272	1654.0	3664.0
1271	1252.0	303.0
100887749	33.0	40.0
1270	28.0	49.0
100887748	0.0	1.0
440044	30.0	33.0
1269	8.0	25.0
440051	1.0	0.0
1268	130.0	34.0
440050	3.0	0.0
1267	7173.0	10469.0
1266	9588.0	9546.0
100887740	0.0	0.0
1265	8742.0	14058.0
1286	128.0	27.0
1285	59.0	10.0
1284	16956.0	33413.0
1282	10930.0	33756.0
1281	29315.0	1520242.0
1280	313.0	70.0
440078	146.0	156.0
440077	1.0	1.0
440087	36.0	140.0
1278	46257.0	1778737.0
1277	38533.0	2534471.0
440081	83.0	85.0
116938	0.0	0.0
1297	13.0	3.0
116931	98.0	67.0
1296	2922.0	9659.0
1295	786.0	7198.0
116933	5.0	11.0
1294	1229.0	8584.0
1293	27520.0	232112.0
116935	72.0	21.0
1292	26154.0	229238.0
440068	1.0	0.0
1291	17916.0	294258.0
116937	3.0	2.0
440067	16.0	3.0
1290	3096.0	127502.0
440073	129.0	176.0
440072	1.0	0.0
1289	3848.0	149760.0
1288	758.0	112.0
1287	1362.0	1980.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1679.0	1803.0
440021	0.0	0.0
442673	0.0	5.0
10018	3238.0	4672.0
126328	1671.0	2224.0
442676	0.0	0.0
126326	295.0	321.0
1299	213.0	92.0
1298	1484.0	1320.0
10011	1659.0	3035.0
10010	6674.0	2188.0
10013	3294.0	3654.0
128989	1340.0	1851.0
10015	8578.0	8057.0
10014	5481.0	4555.0
10017	35.0	2.0
10016	6185.0	6648.0
10020	2505.0	1464.0
114335	0.0	0.0
114336	0.0	0.0
126321	1482.0	2067.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	5.0	5.0
10024	267.0	648.0
128977	2080.0	1468.0
103021165	2.0	4.0
10023	614.0	315.0
103021164	4.0	14.0
10026	2445.0	4306.0
10025	3239.0	3055.0
116986	282.0	434.0
116985	6563.0	7704.0
116988	3834.0	3079.0
116987	6001.0	4479.0
114327	1382.0	1418.0
440043	0.0	0.0
126308	2289.0	2426.0
440041	0.0	0.0
126306	45.0	13.0
151306	49.0	23.0
100128590	6.0	0.0
100128596	2.0	4.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	21.0	18.0
440026	1272.0	1950.0
440023	0.0	0.0
10008	163.0	177.0
10007	3505.0	8769.0
10009	3091.0	2799.0
116984	585.0	541.0
116983	1399.0	1854.0
151313	1363.0	2175.0
10000	1886.0	1790.0
128954	0.0	0.0
10002	53.0	20.0
10001	1164.0	1216.0
10004	300.0	200.0
10003	181.0	26.0
10006	4006.0	5800.0
10005	752.0	1607.0
126370	0.0	0.0
285352	89.0	83.0
100128579	0.0	0.0
285359	92.0	68.0
126375	433.0	618.0
126374	738.0	427.0
153918	0.0	0.0
100128574	2.0	0.0
285362	4696.0	5833.0
285367	1221.0	1024.0
285368	364.0	406.0
100128569	52.0	30.0
126364	151.0	206.0
100128560	19.0	35.0
285370	0.0	0.0
285375	0.0	1.0
102682016	4.0	0.0
153932	3.0	4.0
344191	0.0	0.0
126353	1612.0	4605.0
751071	147.0	111.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	9.0	9.0
106481282	0.0	0.0
285381	1248.0	1461.0
106481283	0.0	0.0
285382	507.0	187.0
106481280	0.0	0.0
165918	1334.0	1951.0
106481281	0.0	0.0
165904	8.0	72.0
285386	817.0	375.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	0.0
106481290	0.0	0.0
100128541	0.0	0.0
138311	526.0	476.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	11.0	2.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	0.0
126299	1184.0	878.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1314.0	1373.0
728710	0.0	0.0
126295	379.0	248.0
728712	0.0	5.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	3.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	1.0	0.0
106481267	0.0	0.0
151246	429.0	827.0
645318	0.0	0.0
645317	27.0	42.0
151242	67.0	59.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	25177.0	32326.0
100287908	0.0	0.0
645332	548.0	405.0
126282	865.0	827.0
100287902	13.0	27.0
163227	437.0	512.0
100287900	0.0	0.0
163223	68.0	55.0
106481275	3.0	1.0
106481276	1.0	0.0
106481273	0.0	0.0
106481274	0.0	1.0
106481279	2.0	0.0
106481277	0.0	0.0
151258	48.0	302.0
106481278	0.0	0.0
645328	2.0	3.0
151254	23.0	16.0
645326	2.0	1.0
106481271	1.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	22.0	20.0
163259	239.0	180.0
645345	15.0	13.0
200403	26.0	15.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	186.0	69.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	2.0	5.0
728732	3.0	0.0
728734	0.0	0.0
126272	132.0	117.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	615.0	839.0
106481243	0.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	14.0	25.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	1.0
107133516	2.0	3.0
728723	98.0	146.0
106481253	3.0	0.0
107133522	11.0	19.0
106481254	4.0	0.0
107133524	1.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	18.0	6.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	3.0	0.0
151276	5.0	1.0
645348	0.0	0.0
106481250	0.0	0.0
645369	180.0	153.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1043.0	1097.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	16.0	6.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	17.0	25.0
106481221	3.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	1.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	594.0	370.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	3.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	3.0	0.0
645387	356.0	265.0
645382	0.0	0.0
645381	32.0	40.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	2.0
106481201	0.0	1.0
645398	0.0	0.0
106481206	2.0	2.0
106481207	3.0	0.0
106481204	0.0	0.0
106481205	0.0	1.0
106481208	0.0	1.0
106481209	0.0	0.0
3902	59.0	97.0
3903	943.0	871.0
106481210	0.0	0.0
3904	0.0	0.0
3906	13.0	1.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	5588.0	4717.0
106481211	0.0	0.0
3909	10956.0	829.0
106481212	0.0	0.0
684959	0.0	0.0
151234	13.0	0.0
151230	611.0	728.0
728798	2.0	0.0
3913	22285.0	27738.0
3914	15513.0	1670.0
3915	13012.0	18994.0
3916	31702.0	40546.0
3918	12442.0	1286.0
3910	4849.0	8152.0
3911	6583.0	11116.0
3912	13367.0	19429.0
728782	39.0	4.0
728780	33.0	5.0
3924	7.0	6.0
3925	5388.0	9400.0
3927	19145.0	30060.0
3929	31.0	7.0
3920	14449.0	24734.0
3921	36082.0	21181.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	5422.0	6585.0
3937	573.0	720.0
3938	62.0	4.0
3939	25498.0	49124.0
3930	1403.0	2274.0
100873179	0.0	0.0
3931	239.0	106.0
3932	326.0	334.0
3933	0.0	12.0
3934	1517.0	2792.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	2.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	3.0	1.0
3947	0.0	0.0
3948	135.0	287.0
3949	3730.0	6110.0
100873169	0.0	0.0
3940	0.0	1.0
100873168	0.0	0.0
3945	12253.0	4462.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	2.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	6.0	11.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	63.0	44.0
3958	21994.0	16519.0
3959	25751.0	77052.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	2.0
199223	210.0	194.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	222.0	152.0
3952	1218.0	15.0
3953	1474.0	241.0
3954	2518.0	3591.0
3955	3111.0	3553.0
3956	13238.0	40079.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	5.0	2.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	0.0
728746	0.0	0.0
728748	1.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	206.0	187.0
1303	7005.0	76650.0
107133502	0.0	0.0
1302	79.0	31.0
1301	102.0	55891.0
1300	240.0	28880.0
3960	27.0	5.0
3963	5.0	0.0
3964	4888.0	7670.0
1308	18110.0	1822.0
3965	1908.0	2242.0
1307	4455.0	14314.0
151295	12.0	5.0
1306	6286.0	7861.0
100189589	14.0	26.0
728774	0.0	0.0
728773	0.0	0.0
3980	2036.0	2925.0
100287932	2943.0	4104.0
3981	598.0	638.0
728776	51.0	69.0
85508	4.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	15739.0	8015.0
1315	10791.0	17142.0
1314	15943.0	28413.0
1312	8010.0	5820.0
1311	755.0	6602.0
100329135	1.0	6.0
1310	5.0	0.0
574537	0.0	0.0
3972	4.0	4.0
3973	11.0	0.0
3975	55.0	160.0
3976	263.0	182.0
3977	4641.0	1239.0
1318	137.0	320.0
3978	2089.0	1560.0
1317	3402.0	4329.0
728763	78.0	29.0
3990	41.0	21.0
645313	5.0	12.0
3991	5798.0	156.0
645312	0.0	0.0
3992	1611.0	2985.0
645311	0.0	0.0
728769	623.0	477.0
1330	0.0	0.0
1327	19808.0	22914.0
1326	1103.0	311.0
1325	7.0	5.0
3982	0.0	0.0
3983	9743.0	4339.0
3984	2570.0	4933.0
3985	6369.0	6897.0
3987	3048.0	5216.0
3988	5777.0	7215.0
1329	6114.0	6385.0
116809	0.0	0.0
100128416	4.0	6.0
1340	8934.0	12853.0
1337	7884.0	17182.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	4203.0	8000.0
100128410	0.0	1.0
3995	1153.0	1125.0
100128412	0.0	0.0
3996	2680.0	3512.0
3998	6451.0	12357.0
1339	9.0	11.0
285440	1624.0	1573.0
285441	3.0	0.0
1352	917.0	1046.0
1351	5788.0	8892.0
1350	9689.0	12462.0
1349	5177.0	6625.0
1348	1.0	1.0
1347	3937.0	4368.0
1346	890.0	535.0
1345	15730.0	40829.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	21.0	23.0
1363	9963.0	7860.0
1362	8319.0	15715.0
1361	3.0	0.0
1360	537.0	227.0
1359	197.0	960.0
1358	18.0	3.0
1357	49.0	0.0
1356	455.0	664.0
1355	2964.0	3355.0
1353	2194.0	2499.0
100873215	0.0	1.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	82.0	40.0
285464	463.0	464.0
100873200	0.0	0.0
777774	0.0	0.0
1374	4816.0	3579.0
1373	287.0	188.0
1371	589.0	576.0
1370	2.0	13.0
1369	0.0	0.0
1368	1845.0	1064.0
100873209	1.0	0.0
1366	7411.0	14893.0
1365	11926.0	18830.0
1364	24285.0	39789.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	4.0	2.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	13.0	1.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3318.0	4137.0
116843	1226.0	506.0
1384	2892.0	2187.0
116842	35.0	11.0
1382	29508.0	76590.0
116844	1860.0	4756.0
1381	1236.0	37.0
1380	54.0	13.0
440176	3.0	2.0
440184	2.0	13.0
1379	2.0	3.0
1378	94.0	26.0
1376	1799.0	1804.0
1375	35.0	16.0
128821	25.0	190.0
100873237	0.0	0.0
128822	990.0	3386.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	6.0	15.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	5.0	2.0
100873220	0.0	0.0
128820	0.0	0.0
116832	642.0	835.0
1396	318.0	641.0
1395	3.0	3.0
1394	55.0	19.0
1393	36.0	4.0
1392	0.0	0.0
285407	16.0	16.0
116835	1066.0	1053.0
1390	887.0	931.0
1389	6207.0	5129.0
1388	6851.0	9092.0
1387	7052.0	7308.0
116841	2865.0	3709.0
1386	2293.0	2988.0
116840	2352.0	2036.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	3.0	14.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	153.0	44.0
100873255	0.0	0.0
100873254	11.0	6.0
100873253	0.0	0.0
285412	3.0	4.0
100873252	0.0	0.0
100287898	127.0	29.0
100287895	0.0	0.0
285419	61.0	30.0
1399	5133.0	5344.0
1398	4420.0	4569.0
1397	10293.0	17419.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	0.0	1.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	1.0	0.0
100287887	216.0	85.0
285429	35.0	3.0
100287880	0.0	0.0
440193	1541.0	401.0
100873248	0.0	0.0
100873247	2.0	1.0
100873246	0.0	0.0
100873245	2.0	0.0
100873249	0.0	0.0
128872	1.0	1.0
10130	10144.0	17268.0
153830	3777.0	2347.0
645280	4.0	9.0
440138	423.0	692.0
440132	5.0	1.0
440142	0.0	1.0
10139	2381.0	2520.0
126208	1380.0	1335.0
126206	40.0	0.0
126205	18.0	4.0
107133497	30.0	31.0
126204	22.0	0.0
107133499	0.0	0.0
128866	11184.0	12957.0
10131	4544.0	4031.0
10134	17337.0	27190.0
107133494	0.0	0.0
10133	5256.0	4629.0
128869	1864.0	4773.0
10136	0.0	0.0
10135	5669.0	3838.0
100128493	0.0	0.0
103021294	26.0	55.0
10138	535.0	729.0
100128496	0.0	0.0
10137	5933.0	10808.0
128861	0.0	0.0
128862	0.0	0.0
10141	6.0	4.0
10140	8969.0	8373.0
128864	23.0	37.0
440125	4.0	2.0
440131	0.0	0.0
10143	169.0	414.0
128854	887.0	496.0
10142	4516.0	3620.0
10144	4105.0	545.0
10147	1789.0	1527.0
100128483	1.0	1.0
10146	9252.0	12653.0
128859	0.0	0.0
10149	169.0	55.0
10148	74.0	57.0
128853	102.0	184.0
440159	0.0	0.0
10117	2.0	2.0
440163	5.0	0.0
10110	98.0	1.0
10112	406.0	1364.0
10111	4821.0	4823.0
10114	5336.0	8181.0
10113	4022.0	5278.0
128848	0.0	0.0
10116	6475.0	5572.0
165829	76.0	60.0
100128469	9.0	18.0
153842	0.0	0.0
440145	684.0	1310.0
10129	2363.0	1465.0
440153	0.0	0.0
10128	12143.0	15533.0
100033799	0.0	0.0
107133486	9.0	5.0
10121	6345.0	10814.0
100128465	1.0	0.0
10120	4745.0	5175.0
10123	4917.0	6493.0
138234	3.0	0.0
10125	336.0	413.0
10124	3379.0	1011.0
10127	2967.0	2305.0
10126	1613.0	1760.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	63.0	67.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	1.0
106481183	0.0	0.0
100128450	3.0	0.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	0.0	2.0
285489	332.0	795.0
100128448	0.0	3.0
126242	0.0	0.0
106481198	0.0	0.0
10107	0.0	0.0
10106	19808.0	23661.0
106481199	0.0	0.0
10109	11382.0	20516.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	4.0	5.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2617.0	3186.0
10100	617.0	481.0
10103	5328.0	4782.0
106481194	0.0	0.0
10102	1891.0	2700.0
106481195	0.0	0.0
10105	6163.0	4982.0
285492	0.0	2.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	477.0	731.0
440119	513.0	172.0
126235	1.0	1.0
126231	97.0	132.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	3.0
442775	95.0	133.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	47.0	67.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	2.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	2.0	0.0
440107	7.0	6.0
440104	834.0	581.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	4.0	0.0
106481179	0.0	0.0
128876	12.0	0.0
100128420	10.0	11.0
100128423	2.0	0.0
128879	3.0	0.0
106481172	0.0	5.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	2.0	0.0
10090	714.0	402.0
10093	5298.0	6399.0
10092	7686.0	12985.0
10095	4630.0	10394.0
645204	0.0	1.0
10094	13343.0	25518.0
645203	5.0	2.0
10097	9372.0	17888.0
10096	7503.0	16716.0
645201	0.0	0.0
163115	81.0	39.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	5.0	17.0
106481143	0.0	0.0
114194	0.0	0.0
138162	271.0	561.0
106481144	0.0	0.0
114195	0.0	3.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	8.0	9.0
106481145	1.0	0.0
151126	103.0	47.0
106481146	0.0	0.0
10099	8600.0	5238.0
10098	2268.0	2223.0
114190	0.0	2.0
106481140	0.0	0.0
114192	0.0	0.0
645212	853.0	325.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	125.0	25.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	117.0	22.0
415116	5711.0	5805.0
645207	0.0	0.0
