id	57b2e9d8-ddae-4457-9959-0d911288e8dc	4dddb0ad-1c56-4100-9f5e-a0e9722a12f9
442910	0.0	0.0
106481343	0.0	0.0
85457	1634.0	2276.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	246.0	72.0
442913	0.0	0.0
85452	10.0	2.0
442914	0.0	0.0
50	4640.0	2804.0
85453	1219.0	184.0
442915	0.0	0.0
85450	1809.0	2091.0
51	4145.0	4018.0
442916	0.0	0.0
85451	1503.0	1399.0
52	2506.0	2369.0
442917	0.0	0.0
53	4628.0	4031.0
442918	0.0	0.0
54	24494.0	1792.0
442919	0.0	0.0
55	83.0	208.0
442909	0.0	2.0
56	7.0	14.0
58	83.0	22.0
59	60419.0	3801.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	53.0	4.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	601.0	1204.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	12.0	7.0
106481354	0.0	0.0
85446	162.0	246.0
442900	0.0	0.0
106481355	0.0	0.0
85443	15.0	19.0
442901	0.0	0.0
85444	481.0	579.0
442902	0.0	0.0
60	299024.0	290005.0
85441	1675.0	6312.0
442903	1.0	2.0
85442	60.0	385.0
442904	0.0	0.0
442905	0.0	0.0
62	21.0	31.0
85440	1774.0	2974.0
442907	8.0	2.0
442908	0.0	0.0
66	1.0	0.0
67	9.0	11.0
68	2.0	5.0
344595	231.0	218.0
69	3.0	11.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	56.0	61.0
106481321	0.0	0.0
85479	113.0	21.0
106481322	0.0	0.0
85476	1858.0	2768.0
85477	1117.0	546.0
70	126.0	4.0
85474	35.0	13.0
71	157235.0	134005.0
72	24848.0	64.0
73	10.0	19.0
74	0.0	0.0
75	3.0	9.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3950.0	3491.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	2.0
85465	759.0	2349.0
81	23748.0	18501.0
85463	534.0	586.0
82	7.0	8.0
85464	1576.0	1431.0
83	3.0	3.0
85461	1344.0	1749.0
85462	327.0	632.0
86	1423.0	2306.0
87	19787.0	19222.0
85460	837.0	1223.0
88	23.0	72.0
89	20.0	6.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2345.0	2321.0
106481300	0.0	0.0
91	1834.0	1517.0
92	885.0	572.0
93	413.0	530.0
94	4661.0	974.0
95	168.0	136.0
97	242.0	162.0
98	716.0	469.0
344561	0.0	0.0
728661	2705.0	1752.0
728664	0.0	1.0
106481305	0.0	0.0
261734	790.0	717.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	41.0	91.0
106481309	19.0	2.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	6.0	12.0
3805	4.0	90.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	4.0	0.0
3809	11.0	18.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1062.0	359.0
3800	223.0	767.0
3801	2190.0	2073.0
3802	9.0	1.0
728695	0.0	0.0
285735	0.0	0.0
261726	1704.0	2995.0
728698	2.0	22.0
3814	1.0	4.0
3815	5591.0	1779.0
3816	83.0	18.0
261729	1192.0	498.0
3817	34.0	1.0
3818	41.0	16.0
222166	9472.0	385.0
3811	5.0	12.0
3812	2.0	7.0
285740	0.0	0.0
285741	25.0	33.0
728689	9.0	9.0
3827	0.0	3.0
246100	0.0	0.0
3820	352.0	159.0
3821	13.0	87.0
3822	2.0	30.0
3823	0.0	4.0
3824	220.0	399.0
645402	0.0	0.0
403313	547.0	909.0
403314	0.0	1.0
728637	2.0	6.0
728638	19.0	51.0
728633	0.0	1.0
728632	19.0	21.0
728635	10.0	7.0
3836	1848.0	1763.0
222183	381.0	103.0
3837	8741.0	17548.0
3838	2435.0	11650.0
3839	1889.0	3344.0
728629	0.0	3.0
403304	0.0	0.0
403305	0.0	0.0
3831	2486.0	1886.0
3832	411.0	1877.0
3833	454.0	2638.0
3834	193.0	11.0
3835	1951.0	2030.0
728620	0.0	2.0
403300	0.0	1.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	149.0	100.0
3848	4.0	229.0
3849	1.0	0.0
222171	173.0	322.0
728619	0.0	1.0
3840	3883.0	5967.0
3841	428.0	307.0
3842	3044.0	5813.0
3843	6191.0	7676.0
3844	0.0	0.0
3845	1251.0	2941.0
3846	6.0	9.0
645423	0.0	0.0
3860	8.0	720.0
246126	0.0	0.0
728658	590.0	601.0
728655	1.0	1.0
728657	1.0	0.0
728656	0.0	0.0
3858	784.0	5313.0
3859	1.0	2.0
246135	0.0	1.0
3850	1.0	7.0
3851	4.0	34.0
3852	48163.0	38818.0
645414	0.0	0.0
3853	120.0	48132.0
3854	2328.0	27304.0
3855	18884.0	26836.0
3856	16682.0	26484.0
3857	18.0	8.0
728640	6.0	3.0
645431	9.0	28.0
728642	444.0	271.0
728641	17.0	19.0
645434	26.0	9.0
645432	32.0	32.0
285704	510.0	269.0
728643	17.0	35.0
222194	1056.0	1543.0
285708	1.0	0.0
1204	0.0	0.0
1203	870.0	542.0
1201	1389.0	698.0
1200	15998.0	9891.0
3861	63229.0	6747.0
645426	6.0	7.0
645425	0.0	0.0
1209	5983.0	4770.0
3866	27717.0	1211.0
1208	1.0	25.0
1207	2922.0	3797.0
3868	472.0	28899.0
285311	1.0	0.0
3880	23055.0	62776.0
3881	1.0	1.0
285313	1239.0	33.0
100128537	347.0	67.0
3882	32.0	3.0
100128536	1.0	5.0
285314	0.0	1.0
285315	250.0	291.0
1215	309.0	1.0
100141515	4.0	1.0
1213	15825.0	30480.0
1212	4488.0	6445.0
1211	6739.0	6964.0
3872	36034.0	43254.0
3875	9569.0	12465.0
3876	4.0	7.0
3879	0.0	3.0
3890	0.0	3.0
3891	0.0	2.0
3892	47.0	162.0
100128525	4.0	1.0
285326	0.0	0.0
1230	2662.0	2043.0
285329	2.0	21.0
440097	57.0	0.0
440093	14.0	17.0
3883	4.0	13.0
3884	0.0	1.0
3885	0.0	23.0
3886	0.0	0.0
100128521	2.0	0.0
3887	183.0	39.0
3888	0.0	5.0
100631239	0.0	1.0
3889	3.0	1.0
100128516	28.0	19.0
285331	700.0	627.0
100128512	0.0	0.0
285335	8.0	9.0
100128514	0.0	0.0
1241	691.0	422.0
1240	3675.0	1518.0
1238	261.0	5231.0
1237	3.0	117.0
1236	99.0	315.0
1235	1.0	7.0
1234	1218.0	2086.0
1233	14.0	198.0
1232	2.0	70.0
3895	7636.0	14257.0
100128511	8.0	22.0
100631247	1.0	1.0
3897	241.0	104.0
100631248	0.0	0.0
3898	1749.0	2619.0
100631249	1.0	0.0
3899	983.0	97.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	933.0	1652.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	52.0	66.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	124.0	35.0
574501	0.0	0.0
574502	0.0	0.0
1244	130.0	18.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	16009.0	137.0
1263	1320.0	817.0
1262	12.0	7.0
116966	47.0	79.0
100887755	0.0	0.0
1261	9.0	6.0
100887754	0.0	0.0
1260	1.0	1.0
116969	58.0	5.0
1259	369.0	282.0
1258	4.0	12.0
440061	0.0	0.0
100887750	11.0	7.0
100887746	1.0	0.0
100887744	0.0	0.0
1272	594.0	113.0
1271	2843.0	52.0
100887749	23.0	27.0
1270	24.0	11.0
100887748	0.0	2.0
440044	26.0	35.0
1269	14.0	5.0
440051	1.0	0.0
1268	207.0	4.0
440050	0.0	0.0
1267	5730.0	13092.0
1266	8697.0	15272.0
100887740	0.0	0.0
1265	8731.0	3954.0
1286	175.0	308.0
1285	78.0	57.0
1284	44194.0	24605.0
1282	31857.0	26299.0
1281	237477.0	149683.0
1280	217.0	4.0
440078	86.0	81.0
440077	0.0	1.0
440087	20.0	3.0
1278	252547.0	152576.0
1277	312705.0	235031.0
440081	71.0	115.0
116938	0.0	0.0
1297	6.0	0.0
116931	80.0	47.0
1296	3154.0	836.0
1295	3690.0	3122.0
116933	0.0	0.0
1294	1686.0	642.0
1293	48882.0	32395.0
116935	27.0	32.0
1292	108225.0	31232.0
440068	1.0	661.0
1291	71928.0	23089.0
116937	4.0	0.0
440067	7.0	100.0
1290	12981.0	16813.0
440073	406.0	46.0
440072	3.0	4.0
1289	21796.0	24505.0
1288	591.0	7.0
1287	864.0	28.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	3871.0	2164.0
440021	0.0	0.0
442673	5.0	5.0
10018	1064.0	1077.0
126328	2552.0	2299.0
442676	0.0	0.0
126326	416.0	109.0
1299	134.0	394.0
1298	1092.0	298.0
10011	1588.0	1264.0
10010	2710.0	4475.0
10013	2762.0	2763.0
128989	2022.0	1096.0
10015	6552.0	7400.0
10014	5511.0	3029.0
10017	34.0	43.0
10016	3673.0	3098.0
10020	1372.0	820.0
114335	0.0	0.0
114336	0.0	1.0
126321	4556.0	5114.0
10029	0.0	0.0
442668	0.0	0.0
10022	2.0	1.0
10021	5.0	21.0
10024	220.0	758.0
128977	1651.0	753.0
103021165	0.0	1.0
10023	414.0	126.0
103021164	5.0	1.0
10026	1484.0	1689.0
10025	3730.0	1439.0
116986	347.0	624.0
116985	12022.0	4262.0
116988	5331.0	3231.0
116987	1900.0	1111.0
114327	702.0	250.0
440043	0.0	0.0
126308	4395.0	2018.0
440041	0.0	0.0
126306	68.0	89.0
151306	960.0	87.0
100128590	10.0	6.0
100128596	1.0	0.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	12.0	8.0
440026	939.0	1267.0
440023	0.0	0.0
10008	1117.0	323.0
10007	3455.0	2840.0
10009	1253.0	2984.0
116984	430.0	1511.0
116983	2353.0	1450.0
151313	611.0	153.0
10000	2254.0	1282.0
128954	0.0	0.0
10002	18.0	3.0
10001	794.0	1182.0
10004	553.0	111.0
10003	292.0	19.0
10006	3031.0	2776.0
10005	810.0	832.0
126370	0.0	0.0
285352	80.0	77.0
100128579	0.0	0.0
285359	57.0	9.0
126375	379.0	317.0
126374	1499.0	267.0
153918	0.0	0.0
100128574	1.0	1.0
285362	3439.0	2113.0
285367	1336.0	1253.0
285368	213.0	108.0
100128569	66.0	60.0
126364	1742.0	1036.0
100128560	15.0	9.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	0.0	3.0
344191	1.0	0.0
126353	78.0	130.0
751071	184.0	88.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	18.0	44.0
106481282	0.0	0.0
285381	1325.0	1397.0
106481283	0.0	0.0
285382	193.0	61.0
106481280	0.0	0.0
165918	1020.0	882.0
106481281	0.0	2.0
165904	4.0	691.0
285386	697.0	124.0
138307	4.0	10.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	1.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	1.0
100128542	1.0	0.0
106481290	0.0	0.0
100128541	2.0	0.0
138311	504.0	97.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	20.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	4.0
126299	1219.0	957.0
106481259	0.0	0.0
728716	0.0	2.0
126298	1338.0	1358.0
728710	0.0	0.0
126295	233.0	524.0
728712	0.0	1.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	185.0	708.0
645318	0.0	0.0
645317	25.0	17.0
151242	11.0	3.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	14903.0	11597.0
100287908	0.0	0.0
645332	201.0	252.0
126282	1180.0	1030.0
100287902	3.0	19.0
163227	340.0	901.0
100287900	0.0	0.0
163223	68.0	182.0
106481275	1.0	0.0
106481276	0.0	1.0
106481273	0.0	0.0
106481274	0.0	1.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	31.0	1.0
106481278	0.0	0.0
645328	3.0	1.0
151254	29.0	8.0
645326	5.0	14.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	8.0	110.0
163259	174.0	360.0
645345	7.0	18.0
200403	4.0	13.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	161.0	82.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	1.0	1.0
728732	1.0	0.0
728734	0.0	0.0
126272	141.0	51.0
106481242	0.0	0.0
107133511	2.0	0.0
114294	1324.0	1523.0
106481243	0.0	0.0
107133513	1.0	0.0
106481240	0.0	0.0
106481241	0.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	25.0	84.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	1.0	3.0
728723	148.0	39.0
106481253	1.0	0.0
107133522	9.0	5.0
106481254	3.0	0.0
107133524	6.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	15.0	19.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	8.0
645348	0.0	0.0
106481250	0.0	0.0
645369	145.0	254.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	859.0	2219.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	10.0	10.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	4.0	4.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	580.0	540.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	3.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	5.0	0.0
645387	215.0	227.0
645382	0.0	0.0
645381	28.0	34.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	0.0
106481207	0.0	1.0
106481204	1.0	0.0
106481205	1.0	0.0
106481208	0.0	0.0
106481209	0.0	0.0
3902	140.0	2400.0
3903	5519.0	4723.0
106481210	0.0	0.0
3904	15.0	46.0
3906	0.0	57.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	5462.0	227.0
106481211	0.0	0.0
3909	5259.0	290.0
106481212	0.0	0.0
684959	0.0	0.0
151234	19.0	0.0
151230	395.0	656.0
728798	1.0	0.0
3913	28195.0	8857.0
3914	12263.0	687.0
3915	20066.0	10320.0
3916	27063.0	17298.0
3918	7419.0	1776.0
3910	14842.0	3497.0
3911	5819.0	6171.0
3912	12701.0	8348.0
728782	13.0	8.0
728780	30.0	8.0
3924	10.0	7.0
3925	7367.0	10267.0
3927	17816.0	9719.0
3929	216.0	67469.0
3920	8687.0	18263.0
3921	26289.0	25553.0
3923	0.0	3.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	1.0
3936	25818.0	11089.0
3937	1921.0	3582.0
3938	11.0	25.0
3939	20382.0	48741.0
3930	2181.0	2117.0
100873179	0.0	0.0
3931	857.0	123.0
3932	459.0	1069.0
3933	0.0	0.0
3934	275.0	18737.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	1.0
100873165	2.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	2.0	8.0
3947	0.0	2.0
3948	10.0	5.0
3949	1160.0	2867.0
100873169	0.0	0.0
3940	0.0	2.0
100873168	0.0	0.0
3945	17963.0	9854.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	1.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	8.0
100873192	1.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	125.0	53.0
3958	25157.0	8141.0
3959	38134.0	54984.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	314.0	155.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	483.0	84.0
3952	26121.0	8.0
3953	1994.0	350.0
3954	2226.0	3133.0
3955	2904.0	854.0
3956	51670.0	11101.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	2.0	0.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	4.0	0.0
728746	0.0	0.0
728748	0.0	3.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	85.0	599.0
1303	8345.0	26184.0
107133502	0.0	0.0
1302	111.0	23.0
1301	62.0	6870.0
1300	31.0	990.0
3960	35.0	2.0
3963	0.0	0.0
3964	2685.0	3523.0
1308	9502.0	32.0
3965	8820.0	9614.0
1307	11096.0	5320.0
151295	63.0	9.0
1306	9976.0	2920.0
100189589	3.0	3.0
728774	0.0	0.0
728773	0.0	1.0
3980	928.0	1581.0
100287932	2026.0	2135.0
3981	439.0	1127.0
728776	15.0	27.0
85508	0.0	2.0
105601840	0.0	1.0
85509	0.0	0.0
1316	13386.0	4819.0
1315	5402.0	7476.0
1314	9055.0	21737.0
1312	7661.0	3572.0
1311	1207.0	488.0
100329135	2.0	0.0
1310	2.0	3.0
574537	0.0	0.0
3972	8.0	1.0
3973	93.0	0.0
3975	0.0	0.0
3976	247.0	766.0
3977	3557.0	1467.0
1318	214.0	281.0
3978	1395.0	2626.0
1317	2236.0	7659.0
728763	38.0	1.0
3990	82.0	55.0
645313	1.0	5.0
3991	29682.0	142.0
645312	0.0	1.0
3992	880.0	2218.0
645311	0.0	0.0
728769	365.0	328.0
1330	0.0	0.0
1327	16500.0	12794.0
1326	1025.0	943.0
1325	7.0	3.0
3982	1.0	1.0
3983	9172.0	7648.0
3984	3205.0	9986.0
3985	3565.0	4817.0
3987	3136.0	4230.0
3988	37317.0	3601.0
1329	3894.0	4437.0
116809	0.0	0.0
100128416	3.0	9.0
1340	7393.0	5865.0
1337	4150.0	3899.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	1376.0	3816.0
100128410	0.0	2.0
3995	4911.0	851.0
100128412	0.0	0.0
3996	1974.0	1926.0
3998	4073.0	7005.0
1339	1.0	0.0
285440	1667.0	1023.0
285441	0.0	0.0
1352	652.0	533.0
1351	5033.0	3405.0
1350	9109.0	6223.0
1349	3422.0	3593.0
1348	0.0	1.0
1347	3323.0	2891.0
1346	2231.0	59.0
1345	4201.0	3337.0
1343	1.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	8.0	4.0
1363	8382.0	1047.0
1362	3888.0	3380.0
1361	5.0	11.0
1360	205.0	271.0
1359	801.0	21.0
1358	17.0	12.0
1357	142.0	1.0
1356	740.0	295.0
1355	1838.0	1529.0
1353	1468.0	1567.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	2.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	124.0	63.0
285464	546.0	164.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5081.0	1235.0
1373	335.0	38.0
1371	727.0	1349.0
1370	5.0	1.0
1369	0.0	0.0
1368	7627.0	2167.0
100873209	0.0	0.0
1366	1896.0	4950.0
1365	1563.0	714.0
1364	5241.0	29141.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	7.0	7.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	6.0	1.0
100873205	1.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	1618.0	1496.0
116843	1673.0	1243.0
1384	4142.0	1526.0
116842	38.0	18.0
1382	11647.0	31978.0
116844	251.0	5562.0
1381	1201.0	70.0
1380	38.0	44.0
440176	2.0	2.0
440184	0.0	0.0
1379	4.0	47.0
1378	467.0	63.0
1376	1481.0	1873.0
1375	113.0	78.0
128821	3.0	0.0
100873237	1.0	0.0
128822	2.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	19.0	8.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	1.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	397.0	363.0
1396	328.0	67.0
1395	66.0	2.0
1394	151.0	167.0
1393	672.0	11.0
1392	0.0	0.0
285407	14.0	13.0
116835	2033.0	184.0
1390	957.0	1038.0
1389	5421.0	2211.0
1388	5125.0	6695.0
1387	4225.0	3713.0
116841	1597.0	1321.0
1386	1631.0	2683.0
116840	2183.0	1206.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	0.0
100873227	0.0	1.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	154.0	69.0
100873255	1.0	0.0
100873254	3.0	1.0
100873253	0.0	0.0
285412	0.0	1.0
100873252	0.0	0.0
100287898	38.0	21.0
100287895	0.0	0.0
285419	60.0	16.0
1399	2941.0	3619.0
1398	4511.0	3118.0
1397	8913.0	6253.0
100873259	0.0	0.0
100873258	0.0	1.0
100873257	2.0	1.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	1.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	106.0	77.0
285429	8.0	19.0
100287880	0.0	0.0
440193	1479.0	1873.0
100873248	0.0	0.0
100873247	2.0	3.0
100873246	0.0	0.0
100873245	1.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	7924.0	16400.0
153830	3224.0	2758.0
645280	1.0	1.0
440138	173.0	392.0
440132	8.0	0.0
440142	0.0	3.0
10139	2537.0	1619.0
126208	1032.0	999.0
126206	4.0	0.0
126205	3.0	0.0
107133497	3.0	2.0
126204	8.0	0.0
107133499	0.0	0.0
128866	8572.0	9376.0
10131	2771.0	2156.0
10134	19646.0	25581.0
107133494	0.0	0.0
10133	7524.0	6859.0
128869	1041.0	1225.0
10136	0.0	0.0
10135	2483.0	24657.0
100128493	0.0	0.0
103021294	16.0	14.0
10138	482.0	429.0
100128496	0.0	0.0
10137	2522.0	3406.0
128861	0.0	0.0
128862	0.0	0.0
10141	7.0	80.0
10140	2545.0	3862.0
128864	3.0	16.0
440125	0.0	2.0
440131	1.0	1.0
10143	0.0	0.0
128854	436.0	284.0
10142	1754.0	4044.0
10144	3195.0	1255.0
10147	1906.0	2800.0
100128483	0.0	1.0
10146	5581.0	7903.0
128859	2.0	0.0
10149	222.0	40.0
10148	206.0	312.0
128853	88.0	160.0
440159	1.0	2.0
10117	21.0	3.0
440163	5.0	2.0
10110	521.0	57.0
10112	374.0	2185.0
10111	2285.0	2712.0
10114	4162.0	3222.0
10113	3811.0	4197.0
128848	0.0	0.0
10116	3228.0	2684.0
165829	55.0	51.0
100128469	7.0	4.0
153842	1.0	1.0
440145	481.0	1117.0
10129	1679.0	560.0
440153	0.0	0.0
10128	5205.0	8358.0
100033799	0.0	0.0
107133486	3.0	3.0
10121	7976.0	7216.0
100128465	0.0	0.0
10120	4175.0	2344.0
10123	3479.0	3804.0
138234	0.0	1.0
10125	152.0	840.0
10124	2430.0	387.0
10127	1841.0	1371.0
10126	1080.0	612.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	29.0	61.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	0.0	1.0
285489	28.0	6.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	1.0	0.0
10107	0.0	15.0
10106	13115.0	8939.0
106481199	0.0	0.0
10109	16085.0	14204.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	2.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2581.0	1464.0
10100	452.0	230.0
10103	598.0	190.0
106481194	0.0	0.0
10102	986.0	1089.0
106481195	0.0	0.0
10105	2630.0	4375.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	275.0	13.0
440119	198.0	17.0
126235	1.0	0.0
126231	27.0	88.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	88.0	160.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	55.0	27.0
106481167	1.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	1.0	0.0
440107	1.0	18.0
440104	1253.0	362.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	2.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	0.0	71.0
100128420	31.0	36.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	1.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	14.0	1.0
10090	851.0	336.0
10093	7831.0	7363.0
10092	11142.0	12524.0
10095	14327.0	17856.0
645204	3.0	1.0
10094	11309.0	11848.0
645203	0.0	4.0
10097	9521.0	19552.0
10096	7610.0	15562.0
645201	0.0	1.0
163115	119.0	29.0
200504	0.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	10.0	35.0
106481143	0.0	0.0
114194	0.0	0.0
138162	122.0	154.0
106481144	0.0	0.0
114195	20.0	9.0
106481141	1.0	1.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	5.0	14.0
106481145	0.0	0.0
151126	171.0	47.0
106481146	0.0	0.0
10099	13448.0	5011.0
10098	610.0	645.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	0.0
645212	416.0	132.0
106481149	1.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	9.0	3.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	91.0	29.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	71.0	279.0
415116	3615.0	2957.0
645207	0.0	0.0
645206	14.0	10.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	1.0
442709	1.0	5.0
114182	1.0	0.0
10071	82.0	8.0
