id	d8a963cd-8c5d-4b31-86bc-ecaf7e74b456	9c67b11d-1bac-446f-8bd7-ca34b7bc2ad6
106481346	0.0	0.0
85456	6302.0	7013.0
442910	0.0	0.0
106481343	0.0	0.0
85457	2139.0	3519.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	2.0
85455	62.0	149.0
442913	0.0	0.0
85452	6.0	9.0
442914	0.0	0.0
50	2337.0	2699.0
85453	1530.0	415.0
442915	0.0	0.0
85450	1703.0	893.0
51	3126.0	10346.0
442916	0.0	0.0
85451	1304.0	2523.0
52	2597.0	18833.0
442917	0.0	0.0
53	1469.0	1638.0
442918	0.0	0.0
54	1039.0	2315.0
442919	0.0	0.0
55	52.0	132.0
442909	0.0	4.0
56	3.0	27.0
58	162.0	67.0
59	51077.0	11167.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	9.0	11.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	372.0	169.0
106481350	0.0	1.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	8.0	13.0
106481354	0.0	3.0
85446	114.0	213.0
442900	1.0	0.0
106481355	0.0	0.0
85443	8.0	11.0
442901	0.0	0.0
85444	926.0	3276.0
442902	0.0	0.0
60	159918.0	340146.0
85441	1167.0	4095.0
442903	2.0	21.0
85442	60.0	583.0
442904	0.0	0.0
442905	0.0	0.0
62	6.0	44.0
85440	2339.0	3942.0
442907	1.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	4.0	11.0
68	1.0	12.0
344595	469.0	1173.0
69	2.0	13.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	4.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	2.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	46.0	153.0
106481321	0.0	0.0
85479	2.0	38.0
106481322	0.0	0.0
85476	2374.0	11091.0
85477	970.0	377.0
70	4.0	4.0
85474	9.0	59.0
71	105393.0	321482.0
72	21523.0	507.0
73	15.0	69.0
74	0.0	0.0
75	2.0	22.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	1.0	0.0
153527	2674.0	7499.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	3.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	3.0	2.0
85465	1511.0	21442.0
81	17211.0	29002.0
85463	774.0	284.0
82	5.0	9.0
85464	1203.0	3270.0
83	6.0	2.0
85461	2808.0	4947.0
85462	443.0	780.0
86	1628.0	8201.0
87	14123.0	14859.0
85460	821.0	4021.0
88	17.0	1723.0
89	12.0	1.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2273.0	5096.0
106481300	0.0	1.0
91	1915.0	6150.0
92	1243.0	852.0
93	602.0	600.0
94	2046.0	882.0
95	130.0	104.0
97	181.0	265.0
98	604.0	1331.0
344561	0.0	2.0
728661	2004.0	1052.0
728664	2.0	5.0
106481305	0.0	4.0
261734	467.0	371.0
106481306	1.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	5.0	51.0
106481309	24.0	14.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	2.0
106481308	0.0	0.0
3804	6.0	5.0
3805	3.0	11.0
106481312	0.0	1.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	4.0	0.0
3809	28.0	9.0
246123	0.0	0.0
106481311	1.0	0.0
344558	572.0	292.0
3800	801.0	1668.0
3801	780.0	171.0
3802	2.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	2098.0	4763.0
728698	4.0	13.0
3814	2.0	9.0
3815	19291.0	454.0
3816	33.0	11.0
261729	2355.0	957.0
3817	3.0	11.0
3818	14.0	8.0
222166	4788.0	768.0
3811	10.0	1.0
3812	5.0	5.0
285740	0.0	3.0
285741	14.0	15.0
728689	11.0	24.0
3827	1.0	25.0
246100	0.0	0.0
3820	82.0	46.0
3821	14.0	6.0
3822	6.0	3.0
3823	0.0	4.0
3824	208.0	334.0
645402	0.0	0.0
403313	627.0	1986.0
403314	0.0	2.0
728637	0.0	1.0
728638	74.0	739.0
728633	0.0	0.0
728632	10.0	35.0
728635	17.0	9.0
3836	1818.0	10828.0
222183	139.0	70.0
3837	8491.0	36147.0
3838	1585.0	15476.0
3839	2091.0	11387.0
728629	0.0	0.0
403304	0.0	1.0
403305	0.0	0.0
3831	1036.0	601.0
3832	399.0	7261.0
3833	176.0	1817.0
3834	103.0	21.0
3835	1050.0	2606.0
728620	0.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	217.0	347.0
3848	14.0	3.0
3849	1.0	24.0
222171	240.0	3087.0
728619	0.0	2.0
3840	3615.0	18367.0
3841	924.0	1050.0
3842	5532.0	18669.0
3843	7592.0	12767.0
3844	0.0	0.0
3845	1828.0	9117.0
3846	3.0	8.0
645423	0.0	0.0
3860	4.0	1.0
246126	0.0	1.0
728658	335.0	735.0
728655	1.0	5.0
728657	0.0	0.0
728656	1.0	0.0
3858	692.0	1781.0
3859	1.0	3.0
246135	2.0	2.0
3850	0.0	0.0
3851	3.0	2.0
3852	40532.0	589.0
645414	0.0	0.0
3853	205.0	104.0
3854	1751.0	274.0
3855	12481.0	144.0
3856	15999.0	75052.0
3857	12.0	2.0
728640	4.0	3.0
645431	8.0	76.0
728642	125.0	55.0
728641	4.0	1.0
645434	15.0	0.0
645432	5.0	5.0
285704	583.0	1161.0
728643	16.0	0.0
222194	1766.0	10194.0
285708	2.0	11.0
1204	0.0	2.0
1203	735.0	2429.0
1201	647.0	1930.0
1200	4868.0	27181.0
3861	45071.0	313.0
645426	11.0	21.0
645425	0.0	0.0
1209	3580.0	13555.0
3866	31946.0	336.0
1208	0.0	20.0
1207	2618.0	32636.0
3868	423.0	42.0
285311	0.0	0.0
3880	22474.0	50586.0
3881	95.0	8.0
285313	2185.0	165.0
100128537	199.0	310.0
3882	31.0	2.0
100128536	0.0	2.0
285314	2.0	2.0
285315	329.0	945.0
1215	72.0	0.0
100141515	0.0	0.0
1213	16457.0	145785.0
1212	1505.0	1765.0
1211	3809.0	4822.0
3872	23549.0	402.0
3875	10263.0	46967.0
3876	2.0	13.0
3879	0.0	2.0
3890	1.0	1.0
3891	0.0	0.0
3892	42.0	40.0
100128525	6.0	12.0
285326	0.0	0.0
1230	463.0	1102.0
285329	3.0	37.0
440097	24.0	10.0
440093	13.0	36.0
3883	5.0	9.0
3884	1.0	0.0
3885	1.0	0.0
3886	1.0	1.0
100128521	0.0	0.0
3887	65.0	78.0
3888	0.0	0.0
100631239	0.0	1.0
3889	17.0	2.0
100128516	55.0	139.0
285331	730.0	1328.0
100128512	0.0	0.0
285335	10.0	112.0
100128514	0.0	0.0
1241	319.0	606.0
1240	498.0	662.0
1238	371.0	81.0
1237	0.0	74.0
1236	19.0	82.0
1235	2.0	4.0
1234	207.0	514.0
1233	19.0	145.0
1232	4.0	265.0
3895	13707.0	36360.0
100128511	27.0	49.0
100631247	2.0	25.0
3897	162.0	613.0
100631248	0.0	2.0
3898	1477.0	2517.0
100631249	0.0	0.0
3899	2345.0	19212.0
100128505	2.0	1.0
100631250	0.0	0.0
285343	934.0	1812.0
100631251	2.0	105.0
100631252	1.0	99.0
100631253	0.0	0.0
285346	90.0	130.0
100631254	1.0	0.0
100128503	0.0	0.0
285349	205.0	68.0
574501	0.0	1.0
574502	0.0	0.0
1244	63.0	1420.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	12654.0	235.0
1263	1457.0	423.0
1262	1.0	8.0
116966	154.0	602.0
100887755	0.0	0.0
1261	11.0	52.0
100887754	4.0	1.0
1260	0.0	116.0
116969	50.0	8.0
1259	150.0	8.0
1258	5.0	1.0
440061	0.0	0.0
100887750	43.0	47.0
100887746	1.0	0.0
100887744	0.0	6.0
1272	1554.0	1654.0
1271	840.0	7.0
100887749	38.0	28.0
1270	63.0	16.0
100887748	0.0	0.0
440044	15.0	37.0
1269	4.0	10.0
440051	0.0	0.0
1268	277.0	44.0
440050	0.0	8.0
1267	2980.0	5557.0
1266	10473.0	9752.0
100887740	0.0	0.0
1265	5122.0	2952.0
1286	124.0	22.0
1285	59.0	27.0
1284	14439.0	7807.0
1282	10919.0	14389.0
1281	88558.0	256623.0
1280	164.0	54.0
440078	112.0	316.0
440077	3.0	0.0
440087	74.0	170.0
1278	111604.0	306214.0
1277	106009.0	312119.0
440081	38.0	121.0
116938	0.0	0.0
1297	4.0	4.0
116931	145.0	76.0
1296	1796.0	4675.0
1295	1491.0	8199.0
116933	0.0	2.0
1294	564.0	234.0
1293	26708.0	62536.0
116935	23.0	15.0
1292	20933.0	15705.0
440068	1.0	2.0
1291	16037.0	21464.0
116937	3.0	2.0
440067	11.0	7.0
1290	6003.0	34131.0
440073	247.0	32.0
440072	3.0	0.0
1289	7068.0	20494.0
1288	935.0	107.0
1287	2154.0	3558.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2214.0	2285.0
440021	0.0	0.0
442673	0.0	1.0
10018	1503.0	6331.0
126328	1068.0	989.0
442676	0.0	0.0
126326	212.0	256.0
1299	51.0	27.0
1298	463.0	162.0
10011	1114.0	3184.0
10010	6101.0	5154.0
10013	1618.0	4700.0
128989	774.0	1940.0
10015	7257.0	13902.0
10014	3035.0	1717.0
10017	25.0	0.0
10016	2724.0	10723.0
10020	2286.0	440.0
114335	0.0	0.0
114336	0.0	0.0
126321	938.0	1300.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	1.0
10021	6.0	20.0
10024	79.0	729.0
128977	1264.0	1551.0
103021165	1.0	3.0
10023	203.0	173.0
103021164	5.0	30.0
10026	2108.0	4208.0
10025	1648.0	1885.0
116986	86.0	122.0
116985	3271.0	3055.0
116988	2022.0	1841.0
116987	2727.0	3145.0
114327	723.0	2267.0
440043	0.0	0.0
126308	1684.0	2917.0
440041	0.0	0.0
126306	20.0	10.0
151306	113.0	19.0
100128590	5.0	293.0
100128596	0.0	1.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	4.0	32.0
440026	1024.0	6930.0
440023	0.0	0.0
10008	181.0	204.0
10007	1543.0	5848.0
10009	2409.0	7102.0
116984	840.0	497.0
116983	837.0	784.0
151313	405.0	837.0
10000	3419.0	1466.0
128954	0.0	0.0
10002	12.0	67.0
10001	728.0	1670.0
10004	207.0	61.0
10003	391.0	140.0
10006	3437.0	11128.0
10005	417.0	1855.0
126370	0.0	0.0
285352	57.0	105.0
100128579	0.0	0.0
285359	60.0	25.0
126375	453.0	477.0
126374	535.0	138.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2426.0	2531.0
285367	712.0	1112.0
285368	228.0	680.0
100128569	37.0	14.0
126364	184.0	165.0
100128560	9.0	5.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	3.0	4.0
344191	3.0	2.0
126353	147.0	2939.0
751071	102.0	75.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	7.0	63.0
106481282	0.0	0.0
285381	1324.0	2464.0
106481283	0.0	0.0
285382	357.0	123.0
106481280	0.0	2.0
165918	966.0	3000.0
106481281	0.0	7.0
165904	9.0	11.0
285386	429.0	1558.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	1.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	7.0	1.0
106481290	0.0	2.0
100128541	0.0	0.0
138311	354.0	188.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	7.0	0.0
106481291	1.0	0.0
106481292	0.0	0.0
645323	1.0	1.0
126299	492.0	938.0
106481259	0.0	0.0
728716	0.0	0.0
126298	985.0	2161.0
728710	0.0	1.0
126295	180.0	327.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	10.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	267.0	2781.0
645318	0.0	0.0
645317	17.0	15.0
151242	13.0	1.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	23267.0	87749.0
100287908	0.0	0.0
645332	235.0	187.0
126282	632.0	477.0
100287902	3.0	21.0
163227	377.0	522.0
100287900	0.0	0.0
163223	93.0	8.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	1.0
106481279	0.0	5.0
106481277	0.0	0.0
151258	42.0	40.0
106481278	0.0	0.0
645328	0.0	17.0
151254	15.0	239.0
645326	6.0	4.0
106481271	0.0	2.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	11.0	23.0
163259	267.0	111.0
645345	53.0	196.0
200403	14.0	38.0
107133508	0.0	0.0
106481239	0.0	1.0
163255	166.0	210.0
106481237	0.0	0.0
106481238	1.0	1.0
728737	2.0	4.0
728732	2.0	2.0
728734	1.0	1.0
126272	106.0	182.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	512.0	4002.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	14.0	21.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	1.0
106481248	0.0	0.0
106481249	0.0	1.0
107133516	0.0	3.0
728723	107.0	110.0
106481253	0.0	0.0
107133522	3.0	25.0
106481254	2.0	0.0
107133524	1.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	3.0	3.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	3.0	24.0
645348	0.0	0.0
106481250	0.0	0.0
645369	204.0	73.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	935.0	3459.0
106481218	0.0	3.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	16.0	114.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	7.0	47.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	2.0
138241	539.0	415.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	3.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	8.0	0.0
645387	164.0	413.0
645382	0.0	0.0
645381	30.0	5.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	3.0	5.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	6.0
106481207	0.0	7.0
106481204	0.0	0.0
106481205	0.0	1.0
106481208	0.0	5.0
106481209	0.0	0.0
3902	29.0	112.0
3903	1174.0	870.0
106481210	0.0	0.0
3904	2.0	4.0
3906	580.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	4285.0	1638.0
106481211	0.0	0.0
3909	7928.0	2966.0
106481212	0.0	0.0
684959	0.0	0.0
151234	0.0	7.0
151230	586.0	2660.0
728798	8.0	6.0
3913	12850.0	8058.0
3914	8407.0	781.0
3915	17895.0	9207.0
3916	13151.0	19969.0
3918	7912.0	1617.0
3910	6450.0	5399.0
3911	6657.0	3497.0
3912	9369.0	8066.0
728782	29.0	3.0
728780	38.0	15.0
3924	13.0	7.0
3925	3013.0	8516.0
3927	7709.0	21715.0
3929	98.0	24.0
3920	10710.0	42575.0
3921	26429.0	12401.0
3923	0.0	0.0
100873174	1.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	3784.0	19269.0
3937	664.0	1043.0
3938	27.0	5.0
3939	17237.0	91495.0
3930	2149.0	2803.0
100873179	0.0	0.0
3931	263.0	120.0
3932	144.0	122.0
3933	1.0	0.0
3934	502.0	23.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	1.0	0.0
100873165	2.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	0.0	8.0
3947	1.0	0.0
3948	62.0	524.0
3949	4229.0	4328.0
100873169	1.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	14526.0	2299.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	3.0
100873199	0.0	0.0
100873198	0.0	1.0
100873197	0.0	0.0
728758	3.0	3.0
100873192	1.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	50.0	12.0
3958	15733.0	2577.0
3959	14372.0	152176.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	136.0	184.0
574517	0.0	0.0
100631269	1.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	239.0	120.0
3952	2749.0	0.0
3953	5182.0	670.0
3954	1379.0	3374.0
3955	1085.0	303.0
3956	13777.0	12929.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	7.0	3.0
100873183	0.0	0.0
100873182	1.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	10.0	2.0
728746	0.0	0.0
728748	2.0	3.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	70.0	51.0
1303	8042.0	52088.0
107133502	0.0	0.0
1302	32.0	10.0
1301	91.0	19574.0
1300	6.0	17390.0
3960	13.0	23.0
3963	0.0	0.0
3964	2693.0	10655.0
1308	13674.0	499.0
3965	1520.0	7348.0
1307	3094.0	1178.0
151295	10.0	12.0
1306	5663.0	4981.0
100189589	3.0	6.0
728774	0.0	0.0
728773	0.0	2.0
3980	980.0	7102.0
100287932	1461.0	8335.0
3981	704.0	1172.0
728776	20.0	10.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	20812.0	17898.0
1315	5986.0	35129.0
1314	8968.0	48791.0
1312	3578.0	4928.0
1311	242.0	2524.0
100329135	0.0	29.0
1310	5.0	2.0
574537	0.0	0.0
3972	4.0	1.0
3973	29.0	1.0
3975	0.0	162.0
3976	471.0	117.0
3977	9965.0	2536.0
1318	85.0	40.0
3978	869.0	2292.0
1317	2056.0	5951.0
728763	4.0	6.0
3990	47.0	19.0
645313	0.0	13.0
3991	5132.0	36.0
645312	0.0	0.0
3992	659.0	468.0
645311	0.0	0.0
728769	347.0	427.0
1330	0.0	0.0
1327	8501.0	6581.0
1326	1382.0	1424.0
1325	8.0	3.0
3982	1.0	0.0
3983	13330.0	9024.0
3984	1083.0	2952.0
3985	4569.0	3219.0
3987	3424.0	7006.0
3988	4719.0	9701.0
1329	2151.0	6028.0
116809	0.0	0.0
100128416	12.0	34.0
1340	3788.0	17329.0
1337	2707.0	14596.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	1174.0	4837.0
100128410	1.0	4.0
3995	1320.0	943.0
100128412	0.0	0.0
3996	1791.0	2042.0
3998	7152.0	21068.0
1339	0.0	11.0
285440	1514.0	4600.0
285441	0.0	0.0
1352	627.0	1361.0
1351	2647.0	8074.0
1350	6999.0	25303.0
1349	2616.0	12477.0
1348	0.0	3.0
1347	2662.0	14567.0
1346	962.0	125.0
1345	3070.0	54359.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	6.0	30.0
1363	7772.0	19125.0
1362	6776.0	21807.0
1361	2.0	16.0
1360	475.0	69281.0
1359	323.0	700.0
1358	10.0	1.0
1357	51.0	0.0
1356	2055.0	6949.0
1355	1624.0	3385.0
1353	1652.0	4826.0
100873215	0.0	0.0
100873214	1.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	40.0	21.0
285464	473.0	281.0
100873200	0.0	0.0
777774	0.0	0.0
1374	4532.0	15943.0
1373	395.0	192.0
1371	623.0	2414.0
1370	2.0	31.0
1369	0.0	0.0
1368	2588.0	1184.0
100873209	1.0	2.0
1366	1475.0	4660.0
1365	1078.0	2793.0
1364	6572.0	17416.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	10.0	12.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	5.0	6.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	1.0	0.0
1385	2726.0	6666.0
116843	1171.0	2219.0
1384	1469.0	1869.0
116842	23.0	46.0
1382	9708.0	75143.0
116844	506.0	2204.0
1381	907.0	523.0
1380	38.0	8.0
440176	2.0	0.0
440184	4.0	16.0
1379	2.0	5.0
1378	170.0	31.0
1376	916.0	1752.0
1375	38.0	25.0
128821	0.0	40.0
100873237	0.0	1.0
128822	3.0	347.0
100873236	3.0	0.0
100873235	2.0	1.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	13.0	12.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	236.0	1524.0
1396	50.0	142.0
1395	45.0	11.0
1394	173.0	55.0
1393	66.0	13.0
1392	0.0	0.0
285407	8.0	32.0
116835	1083.0	152.0
1390	901.0	2143.0
1389	4241.0	10330.0
1388	3538.0	9667.0
1387	4155.0	7613.0
116841	1144.0	2384.0
1386	2455.0	7794.0
116840	1137.0	1352.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	1.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	70.0	70.0
100873255	1.0	0.0
100873254	3.0	5.0
100873253	0.0	1.0
285412	0.0	4.0
100873252	0.0	0.0
100287898	67.0	11.0
100287895	0.0	0.0
285419	54.0	9.0
1399	3395.0	4926.0
1398	4150.0	12651.0
1397	4799.0	3276.0
100873259	0.0	1.0
100873258	0.0	0.0
100873257	4.0	0.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	137.0	95.0
285429	10.0	22.0
100287880	0.0	0.0
440193	1368.0	2258.0
100873248	0.0	0.0
100873247	2.0	1.0
100873246	0.0	0.0
100873245	1.0	0.0
100873249	0.0	0.0
128872	0.0	1.0
10130	5728.0	18713.0
153830	3828.0	4622.0
645280	2.0	2.0
440138	346.0	1384.0
440132	0.0	2.0
440142	0.0	1.0
10139	749.0	874.0
126208	503.0	786.0
126206	0.0	46.0
126205	2.0	9.0
107133497	1.0	0.0
126204	5.0	0.0
107133499	0.0	0.0
128866	4772.0	21413.0
10131	1846.0	3259.0
10134	7055.0	21030.0
107133494	0.0	0.0
10133	3975.0	7028.0
128869	801.0	5309.0
10136	0.0	0.0
10135	6622.0	15016.0
100128493	0.0	0.0
103021294	15.0	33.0
10138	634.0	2256.0
100128496	1.0	0.0
10137	3886.0	11124.0
128861	0.0	0.0
128862	0.0	0.0
10141	2.0	30.0
10140	4746.0	22247.0
128864	7.0	7.0
440125	0.0	1.0
440131	0.0	0.0
10143	31.0	5.0
128854	498.0	1872.0
10142	3975.0	12564.0
10144	3101.0	1379.0
10147	1405.0	2776.0
100128483	0.0	0.0
10146	7812.0	31471.0
128859	0.0	2.0
10149	191.0	123.0
10148	110.0	77.0
128853	60.0	910.0
440159	0.0	0.0
10117	11.0	2.0
440163	4.0	2.0
10110	179.0	139.0
10112	183.0	2171.0
10111	3031.0	13878.0
10114	7304.0	11575.0
10113	2083.0	7873.0
128848	0.0	0.0
10116	5680.0	12798.0
165829	49.0	651.0
100128469	7.0	8.0
153842	0.0	7.0
440145	754.0	6494.0
10129	2901.0	3402.0
440153	0.0	0.0
10128	7904.0	34550.0
100033799	0.0	0.0
107133486	1.0	0.0
10121	4404.0	8562.0
100128465	2.0	0.0
10120	2649.0	3159.0
10123	4216.0	3569.0
138234	0.0	3.0
10125	254.0	6135.0
10124	2409.0	641.0
10127	1362.0	2570.0
10126	778.0	1117.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	4.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	43.0	38.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	0.0	0.0
285489	32.0	116.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	0.0	0.0
10107	1.0	0.0
10106	13524.0	11770.0
106481199	0.0	1.0
10109	8518.0	27342.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	885.0	1570.0
10100	793.0	366.0
10103	675.0	5256.0
106481194	0.0	0.0
10102	692.0	1948.0
106481195	0.0	0.0
10105	1953.0	6777.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	131.0	37.0
440119	283.0	43.0
126235	1.0	0.0
126231	97.0	335.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	1.0
442775	21.0	106.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	22.0	81.0
106481167	0.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	7.0	5.0
440104	647.0	844.0
106481176	2.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	6.0	12.0
100128423	0.0	0.0
128879	0.0	2.0
106481172	1.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	14.0	2.0
10090	897.0	393.0
10093	3391.0	3960.0
10092	6900.0	17857.0
10095	2921.0	3680.0
645204	0.0	0.0
10094	5766.0	31635.0
645203	1.0	20.0
10097	10448.0	65034.0
10096	7292.0	35348.0
645201	0.0	1.0
163115	132.0	79.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	2.0	14.0
106481143	0.0	0.0
114194	0.0	0.0
138162	89.0	384.0
106481144	0.0	0.0
114195	6.0	3.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	7.0	84.0
106481145	1.0	0.0
151126	321.0	128.0
106481146	0.0	0.0
10099	7924.0	28220.0
10098	1422.0	852.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	493.0	520.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	1.0	2.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	1.0
106481159	0.0	0.0
114188	1.0	1.0
728819	61.0	57.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	140.0	26.0
415116	2194.0	1365.0
645207	0.0	0.0
645206	21.0	3.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	2.0	1.0
