id	05eb3daf-d392-4ede-87d6-8f0aef8b6372	8d13e259-238e-4d2f-b9d3-4cffd4302abb
106479259	0.0	0.0
106480248	0.0	0.0
106479258	0.0	0.0
106480247	0.0	0.0
106479257	0.0	0.0
106479256	0.0	0.0
106480249	0.0	0.0
9780	6615.0	3357.0
150	759.0	2133.0
106479255	0.0	0.0
9781	2815.0	6387.0
106479254	0.0	0.0
151	55.0	22.0
152	43.0	29.0
106479253	4.0	2.0
644390	25.0	47.0
153	78.0	68.0
106479252	0.0	0.0
154	535.0	115.0
106480251	0.0	0.0
106479251	2.0	2.0
155	1.0	0.0
106479250	1.0	0.0
106480250	0.0	0.0
156	5353.0	3734.0
106480253	24.0	0.0
157	4859.0	1407.0
106480252	0.0	0.0
106480255	0.0	0.0
158	4172.0	3106.0
159	4935.0	3704.0
106480254	0.0	0.0
106480257	3.0	1.0
106480256	0.0	1.0
7118	23.0	98.0
7117	295.0	300.0
9779	7995.0	3580.0
414212	61.0	13.0
414213	2.0	2.0
7132	6704.0	8048.0
9796	255.0	130.0
441818	2.0	2.0
7134	14.0	18.0
9793	7840.0	7637.0
7133	2495.0	1858.0
9794	5037.0	3788.0
7136	372.0	17.0
7135	284.0	50.0
7138	66.0	14.0
9797	2265.0	1576.0
619343	1.0	0.0
7137	19.0	1.0
9798	11676.0	6178.0
414217	0.0	0.0
106479249	0.0	0.0
619344	0.0	0.0
106480259	0.0	0.0
106479248	1.0	0.0
619349	4.0	3.0
106480258	0.0	0.0
106479247	0.0	0.0
106479246	0.0	0.0
160	3988.0	5819.0
106479245	0.0	0.0
9791	6805.0	4595.0
161	4884.0	4446.0
106479244	0.0	0.0
162	7170.0	8983.0
9792	5235.0	4026.0
106479243	0.0	0.0
163	26458.0	12910.0
7130	708.0	2147.0
106479242	0.0	0.0
9790	5968.0	2639.0
164	9092.0	4667.0
106479241	1.0	0.0
165	12970.0	191333.0
106480262	0.0	0.0
106479240	0.0	0.0
166	14587.0	13651.0
106480261	2.0	0.0
167	0.0	0.0
106480264	0.0	0.0
106480263	0.0	0.0
150248	14.0	1.0
106480266	0.0	0.0
106480265	0.0	0.0
106480268	0.0	0.0
106480267	1.0	0.0
150244	363.0	24.0
7128	3932.0	2114.0
414224	129.0	18.0
106480260	1.0	0.0
7143	8.0	5.0
392392	2.0	0.0
7142	2.0	0.0
7145	28882.0	17714.0
441849	2.0	0.0
7146	27.0	2.0
392399	0.0	0.0
7148	7462.0	810.0
414228	0.0	0.0
106480226	0.0	0.0
106480225	1.0	0.0
441843	126.0	2.0
106480228	2.0	0.0
106479279	0.0	0.0
106480227	0.0	0.0
106479278	0.0	0.0
172	851.0	322.0
106479277	2.0	0.0
173	4.0	0.0
106479276	0.0	0.0
106480229	0.0	0.0
174	545.0	34.0
7141	1.0	2.0
106479275	0.0	0.0
175	1769.0	1179.0
7140	272.0	53.0
106479274	0.0	0.0
176	8.0	779.0
106479273	0.0	0.0
177	224.0	72.0
137290	2.0	2.0
106479272	0.0	0.0
178	4365.0	1555.0
106480231	0.0	0.0
106479271	0.0	0.0
106479270	0.0	0.0
106480230	0.0	2.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	2.0	1.0
106480234	1.0	0.0
414236	68.0	58.0
7139	197.0	11.0
414235	67.0	30.0
414230	1.0	0.0
7153	301.0	1834.0
149281	0.0	10.0
7156	1932.0	1136.0
7155	17856.0	9827.0
7158	6152.0	2947.0
7157	6560.0	2773.0
343495	1.0	0.0
162239	869.0	642.0
7159	4133.0	2650.0
106480237	0.0	0.0
106479269	3.0	4.0
106480236	0.0	1.0
181	1.0	1.0
106480239	0.0	0.0
106479268	0.0	0.0
182	6564.0	9482.0
106479267	0.0	0.0
106480238	0.0	0.0
183	327.0	782.0
7150	8284.0	5982.0
221017	1.0	2.0
106479266	0.0	0.0
106479265	0.0	0.0
185	852.0	596.0
106479264	0.0	0.0
186	1.0	0.0
402273	0.0	0.0
106479263	0.0	0.0
7151	0.0	0.0
187	620.0	1919.0
106479262	0.0	0.0
106480240	2.0	2.0
106479261	0.0	0.0
189	14.0	3.0
106479260	0.0	0.0
106480242	0.0	0.0
106480241	0.0	0.0
104797537	2.0	0.0
106480244	0.0	0.0
104797536	6.0	2.0
106480243	0.0	0.0
106480246	0.0	0.0
104797538	11.0	74.0
106480245	0.0	0.0
414245	23.0	1.0
414246	0.0	0.0
414241	24.0	8.0
7165	6645.0	8591.0
92344	704.0	632.0
100874120	5.0	0.0
7164	7892.0	3854.0
92345	1360.0	403.0
7167	12522.0	11717.0
92342	649.0	442.0
729764	1.0	0.0
7166	123.0	10.0
7169	16089.0	11726.0
100874124	3.0	1.0
106479219	0.0	0.0
7168	43784.0	29819.0
100874123	0.0	0.0
106479218	0.0	0.0
92346	0.0	3.0
729760	0.0	0.0
100874122	0.0	0.0
106479217	1.0	2.0
106479216	0.0	0.0
100874121	0.0	0.0
190	4.0	0.0
106480204	4.0	1.0
106479215	2.0	1.0
191	13157.0	7252.0
106479214	0.0	0.0
729769	0.0	0.0
106480203	1.0	0.0
106480206	0.0	0.0
106479213	0.0	0.0
257000	170.0	444.0
79370	212.0	22.0
106479212	0.0	0.0
106480205	0.0	0.0
7161	130.0	50.0
106480208	0.0	2.0
92340	162.0	68.0
106479211	0.0	0.0
106479210	0.0	0.0
106480207	0.0	0.0
7163	8824.0	5729.0
196	10063.0	7125.0
197	2.0	0.0
7162	3215.0	3881.0
729767	0.0	0.0
106480209	0.0	0.0
284618	229.0	65.0
199	824.0	1377.0
646929	0.0	0.0
284615	64.0	95.0
106480211	0.0	1.0
284613	1333.0	849.0
106480210	1.0	0.0
284612	47.0	164.0
106480213	3.0	0.0
284611	4474.0	2834.0
106480212	0.0	0.0
100874128	0.0	0.0
343477	1.0	1.0
100874127	0.0	0.0
730747	5.0	6.0
100874126	0.0	0.0
100874129	2.0	2.0
7175	18244.0	8374.0
7178	298532.0	178129.0
7177	253.0	692.0
106479209	0.0	0.0
646942	2.0	1.0
100874113	50.0	27.0
106479208	0.0	1.0
106479207	0.0	0.0
100874112	1.0	0.0
7179	0.0	13.0
343472	1.0	0.0
106479206	0.0	0.0
100874111	22.0	10.0
92335	550.0	277.0
106479205	0.0	0.0
100874110	1.0	0.0
221035	5464.0	6064.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	1.0	0.0
106479203	0.0	0.0
7170	13644.0	16501.0
221037	19454.0	5364.0
106479202	3.0	1.0
106480217	0.0	0.0
80349	3327.0	2348.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	1692.0	4014.0
106479200	1.0	0.0
106480219	0.0	0.0
7171	60084.0	104293.0
106480218	0.0	2.0
79364	2874.0	917.0
7174	5375.0	3931.0
7173	160.0	31.0
79363	206.0	115.0
729756	18.0	2.0
79366	701.0	581.0
100996541	21.0	14.0
79365	8081.0	5618.0
79368	29.0	19.0
106480220	0.0	0.0
80352	3670.0	1406.0
106480222	0.0	0.0
79369	43.0	22.0
106480221	0.0	0.0
221044	0.0	1.0
106480224	1.0	0.0
106480223	1.0	0.0
100874117	0.0	0.0
100874116	0.0	0.0
100874115	0.0	1.0
100874114	27.0	5.0
80351	9205.0	4870.0
80350	71.0	19.0
100874119	3.0	1.0
646936	0.0	0.0
100874118	5.0	3.0
7187	2355.0	2534.0
7186	908.0	553.0
7189	1509.0	887.0
729786	1.0	0.0
7188	2030.0	1475.0
100874146	3.0	10.0
100874145	0.0	0.0
100874144	0.0	0.0
106479239	0.0	0.0
92369	22.0	91.0
100874143	0.0	0.0
106479238	0.0	0.0
106479237	0.0	0.0
100996538	0.0	0.0
106479236	0.0	0.0
7181	1682.0	837.0
106479235	0.0	0.0
7180	28.0	12.0
100996539	40.0	6.0
106479234	0.0	0.0
106479233	0.0	0.0
7182	5366.0	2587.0
106479232	0.0	0.0
7185	833.0	436.0
106479231	0.0	0.0
7184	62509.0	50223.0
729789	9.0	5.0
106479230	5.0	1.0
221074	19.0	0.0
80380	386.0	203.0
100874147	0.0	0.0
80381	4156.0	10493.0
646960	0.0	0.0
100874131	8.0	3.0
100874130	0.0	0.0
92359	509.0	295.0
100874135	0.0	0.0
100874134	4.0	1.0
106479229	0.0	0.0
343450	152.0	81.0
646962	293.0	110.0
106479228	0.0	0.0
106479227	0.0	0.0
100874132	2.0	0.0
106479226	0.0	0.0
7190	23.0	19.0
106479225	2.0	0.0
100286996	0.0	0.0
106479224	0.0	0.0
106479223	0.0	0.0
106479222	0.0	0.0
106479221	0.0	0.0
106479220	0.0	0.0
729779	5.0	2.0
221060	20.0	2.0
221061	3567.0	1305.0
100996520	0.0	0.0
106480200	0.0	0.0
106480202	0.0	0.0
106480201	0.0	0.0
100874139	0.0	0.0
100874138	0.0	0.0
646956	2.0	2.0
414201	1.0	0.0
100874137	0.0	0.0
100874136	0.0	0.0
730755	13.0	21.0
414200	5.0	3.0
100874163	0.0	0.0
100874161	0.0	0.0
100874168	0.0	0.0
100874167	1.0	0.0
257044	121.0	23.0
729727	1.0	0.0
100874160	0.0	0.0
402220	1.0	0.0
100996511	387.0	177.0
729723	241.0	23.0
221092	5459.0	5640.0
284656	631.0	18.0
402216	0.0	0.0
102725045	3.0	0.0
284654	3134.0	341.0
100874169	0.0	0.0
221091	1008.0	434.0
646982	19.0	10.0
100874153	0.0	0.0
646981	2.0	0.0
100874152	0.0	0.0
100286979	9.0	2.0
100874151	0.0	0.0
100874150	4.0	0.0
115908	594.0	21087.0
100874157	0.0	0.0
100874156	13.0	2.0
100874155	0.0	0.0
100874154	0.0	0.0
221079	3313.0	2135.0
92370	1737.0	1578.0
100286971	0.0	0.0
221078	1103.0	341.0
100996501	3.0	2.0
100996500	3.0	0.0
284649	37.0	4.0
729708	68.0	50.0
100874159	0.0	0.0
644315	258.0	90.0
100874158	21.0	8.0
646993	21.0	6.0
100874186	0.0	0.0
100874185	5.0	7.0
100874184	0.0	0.0
100874183	0.0	0.0
100286965	0.0	0.0
100286964	0.0	0.0
646996	0.0	0.0
100874189	0.0	0.0
100874188	37.0	15.0
644333	1.0	0.0
100874187	0.0	0.0
729747	26.0	26.0
100874182	1.0	0.0
100874180	0.0	0.0
257019	791.0	336.0
644325	0.0	0.0
343413	88.0	33.0
92399	2814.0	1205.0
100874175	0.0	0.0
100874174	1.0	1.0
100874173	1.0	0.0
100874172	0.0	0.0
100874179	0.0	1.0
100286954	0.0	0.0
100874178	0.0	1.0
100874176	0.0	0.0
343409	0.0	0.0
343406	0.0	0.0
644338	7.0	0.0
103911	7.0	1.0
103910	23761.0	42387.0
350297	0.0	0.0
79530	0.0	0.0
79533	0.0	0.0
55561	4496.0	1175.0
79532	0.0	0.0
55568	5716.0	10916.0
55567	25.0	8.0
79534	0.0	0.0
79537	2.0	1.0
55565	383.0	146.0
651452	1.0	0.0
79538	0.0	0.0
158572	159.0	53.0
55571	2381.0	2696.0
171523	583.0	100.0
55573	17149.0	7651.0
55572	1352.0	1506.0
79521	0.0	0.0
55578	4204.0	2841.0
79523	0.0	0.0
55577	2795.0	3114.0
79526	0.0	0.0
55576	558.0	19.0
79525	0.0	0.0
79528	0.0	0.0
100037417	116.0	51.0
79529	0.0	0.0
92521	1424.0	3635.0
374286	11.0	12.0
122592	0.0	0.0
55582	639.0	199.0
79550	0.0	0.0
55586	7.0	0.0
55585	5884.0	4747.0
55584	0.0	2.0
55589	1912.0	684.0
171559	10.0	6.0
55588	5935.0	4209.0
171558	3.0	5.0
374291	1007.0	596.0
55593	4699.0	3636.0
205428	2117.0	1419.0
55592	1495.0	120.0
55591	5281.0	3409.0
79540	1.0	0.0
55596	2689.0	1026.0
79541	1.0	1.0
79544	0.0	0.0
79546	0.0	0.0
55599	1769.0	425.0
171546	3316.0	10865.0
79547	0.0	0.0
92507	9.0	1.0
79549	0.0	0.0
158586	1893.0	693.0
158584	720.0	241.0
158521	0.0	0.0
134553	3987.0	2614.0
79571	2951.0	1335.0
79570	251.0	19.0
146540	1128.0	480.0
79573	972.0	1107.0
79572	6259.0	4795.0
79575	577.0	403.0
79574	7.0	0.0
79577	3858.0	2117.0
79576	2011.0	1191.0
158511	0.0	1.0
146542	405.0	253.0
79568	816.0	554.0
79567	3425.0	4140.0
146547	121.0	90.0
92565	344.0	94.0
79591	2772.0	1668.0
79590	2685.0	1985.0
146562	65.0	74.0
79595	2496.0	2253.0
79594	2897.0	1842.0
146556	1250.0	372.0
100302652	7.0	3.0
79596	777.0	826.0
79598	954.0	579.0
92552	1.0	0.0
92558	197.0	166.0
79582	1328.0	512.0
79581	1076.0	2801.0
79583	1013.0	346.0
79586	3362.0	14224.0
100302640	94.0	65.0
79585	312.0	496.0
79587	2426.0	2567.0
79589	1805.0	506.0
340895	45.0	29.0
102723346	0.0	1.0
100289137	66.0	0.0
100289133	2.0	6.0
340888	0.0	1.0
100289131	0.0	0.0
100170229	52.0	36.0
339894	10.0	1.0
339896	2.0	2.0
339897	0.0	1.0
100302666	20.0	23.0
100289124	4.0	1.0
102723332	4.0	0.0
100652796	0.0	2.0
339881	1.0	0.0
339883	74.0	22.0
102723320	22.0	1.0
339879	185.0	20.0
55502	68.0	354.0
100302692	464.0	128.0
55501	994.0	947.0
100302691	4.0	0.0
55500	4246.0	1653.0
55506	2133.0	726.0
55505	2004.0	2176.0
55504	1984.0	3026.0
55503	1089.0	2249.0
55509	81.0	111.0
55508	2180.0	1764.0
55507	140.0	33.0
9810	5454.0	2631.0
9811	4710.0	2835.0
102723318	0.0	0.0
100302689	0.0	0.0
102723314	3.0	0.0
100289102	0.0	0.0
55512	785.0	164.0
55511	1.0	0.0
55510	7.0	8.0
9804	39191.0	8839.0
55515	9.0	4.0
9801	2414.0	1863.0
9802	23171.0	13257.0
9807	5264.0	3179.0
9808	23.0	4.0
9805	5714.0	5108.0
9806	1118.0	839.0
9821	7536.0	4265.0
9820	5141.0	2139.0
55520	703.0	318.0
55521	480.0	118.0
9814	1992.0	376.0
9815	2465.0	1862.0
55527	197.0	61.0
9812	5966.0	2502.0
55526	3282.0	1672.0
9813	15436.0	13636.0
9818	4045.0	1914.0
9819	3940.0	1937.0
9816	1430.0	640.0
9817	3608.0	3043.0
55529	840.0	567.0
9832	64.0	68.0
9833	46.0	286.0
9830	3019.0	1072.0
9831	2729.0	1914.0
339855	295.0	4.0
55531	15.0	23.0
339845	0.0	0.0
55530	3.0	0.0
202	8682.0	2049.0
203	269.0	376.0
55534	3219.0	1185.0
204	8248.0	5347.0
171568	4198.0	2372.0
205	7233.0	659.0
55532	5.0	0.0
9825	1159.0	867.0
55539	0.0	2.0
206	34.0	9.0
9826	5540.0	2817.0
207	7559.0	34302.0
208	8547.0	5540.0
9823	3995.0	2351.0
55536	3389.0	471.0
9824	248.0	415.0
9829	416.0	93.0
100652759	0.0	0.0
9827	4654.0	1756.0
9828	5844.0	6216.0
171560	2.0	2.0
9840	74.0	80.0
9843	3335.0	5874.0
9844	1191.0	2011.0
9841	1797.0	918.0
9842	2751.0	1424.0
100652781	10.0	0.0
339843	3.0	1.0
339834	183.0	169.0
210	6419.0	2866.0
211	2743.0	1945.0
55540	2167.0	175.0
212	2.0	0.0
213	1060.0	1611.0
79513	0.0	0.0
214	12496.0	7822.0
55545	1.0	1.0
79512	0.0	0.0
215	559.0	861.0
55544	1712.0	812.0
79515	0.0	0.0
216	4281.0	6493.0
79514	0.0	0.0
217	11196.0	8328.0
9836	903.0	498.0
9837	209.0	921.0
218	179.0	28.0
219	2048.0	6545.0
9834	240.0	47.0
79518	0.0	0.0
254428	3509.0	1979.0
254427	937.0	268.0
9839	4439.0	4890.0
9851	2065.0	631.0
9854	1044.0	2042.0
9855	2885.0	1889.0
9852	6147.0	1963.0
9853	3371.0	3490.0
352905	0.0	0.0
100652770	29.0	12.0
55553	316.0	29.0
220	7071.0	1262.0
221	439.0	763.0
55552	1074.0	663.0
222	1424.0	18275.0
223	14730.0	9399.0
171586	699.0	804.0
340811	2.0	2.0
224	6644.0	2787.0
100652772	967.0	721.0
55556	4065.0	1131.0
225	424.0	42.0
79501	0.0	0.0
339829	383.0	71.0
226	39053.0	57201.0
79504	1.0	0.0
55554	0.0	0.0
9847	4656.0	1670.0
228	2.0	2.0
229	10.0	3.0
9848	3715.0	1804.0
55559	85.0	91.0
79508	0.0	0.0
9846	6710.0	2850.0
55558	2175.0	2328.0
352909	27.0	7.0
254439	0.0	0.0
9849	3818.0	1061.0
9861	3977.0	2769.0
9862	5489.0	2798.0
7200	54.0	2.0
9860	2173.0	1227.0
9865	3325.0	1202.0
9866	1964.0	206.0
7201	3.0	0.0
7204	10764.0	7637.0
9863	1357.0	968.0
7203	19219.0	10678.0
101927477	0.0	0.0
339942	187.0	53.0
230	1878.0	295.0
231	2510.0	3499.0
100133330	0.0	0.0
100289099	0.0	0.0
100289095	3.0	0.0
236	0.0	0.0
238	50.0	12.0
239	178.0	28.0
9858	2333.0	671.0
9859	2440.0	2345.0
100289092	13.0	20.0
9856	19.0	73.0
9857	6675.0	3240.0
100652846	23.0	9.0
9873	2609.0	2286.0
9870	2793.0	2385.0
9871	4342.0	11328.0
9877	13295.0	8160.0
9874	7399.0	3061.0
101927487	0.0	0.0
9875	6688.0	2390.0
101927489	5.0	0.0
240	1474.0	709.0
241	564.0	872.0
242	30.0	1.0
100652831	5.0	3.0
243	1.0	1.0
100289087	0.0	0.0
245	218.0	12.0
246	182.0	19.0
339926	1.0	0.0
247	1049.0	4535.0
248	1.0	0.0
249	4170.0	645.0
339929	606.0	160.0
9869	4185.0	1563.0
7205	5716.0	1842.0
9867	19432.0	8902.0
9868	9517.0	5103.0
7220	776.0	792.0
9883	3315.0	1329.0
9884	42.0	18.0
7222	10.0	45.0
9881	2608.0	3769.0
9882	12298.0	2044.0
7221	5.0	44.0
7224	19.0	0.0
9887	6779.0	5509.0
7223	16.0	220.0
9885	4788.0	3864.0
7226	431.0	429.0
101927498	4.0	0.0
9886	1535.0	2670.0
7225	1019.0	693.0
250	0.0	4.0
9880	1226.0	481.0
251	0.0	0.0
340900	1.0	0.0
100652865	49.0	21.0
257	3.0	9.0
258	1.0	0.0
259	41.0	6.0
7216	1347.0	1201.0
9878	7106.0	3590.0
9879	7841.0	3011.0
9894	1601.0	859.0
9895	4555.0	3329.0
9892	30.0	38.0
9898	12273.0	9405.0
9899	235.0	412.0
9896	1988.0	1362.0
9897	5369.0	3546.0
100422407	0.0	0.0
9890	483.0	852.0
9891	1181.0	4545.0
262	8579.0	3961.0
263	0.0	0.0
100652853	54.0	10.0
265	0.0	0.0
266	0.0	0.0
267	11609.0	7612.0
100652856	0.0	0.0
268	15.0	13.0
269	2.0	3.0
339906	9.0	0.0
7227	25774.0	5739.0
9889	2548.0	1557.0
100652857	0.0	0.0
100422411	5.0	3.0
7248	4250.0	1951.0
7247	7329.0	5469.0
101927433	0.0	0.0
270	474.0	79.0
271	2703.0	2167.0
100289059	0.0	0.0
272	703.0	476.0
273	261.0	899.0
274	1729.0	607.0
275	1770.0	105.0
276	0.0	0.0
277	0.0	0.0
278	0.0	0.0
100652801	0.0	0.0
279	1.0	0.0
100289051	0.0	0.0
7253	92.0	53.0
7252	2.0	5.0
7257	2586.0	1463.0
7259	10430.0	4311.0
7258	0.0	0.0
280	789.0	76.0
281	0.0	0.0
101927449	0.0	0.0
283	1230.0	348.0
7251	5121.0	3562.0
284	413.0	538.0
285	505.0	3214.0
286	22.0	44.0
287	2612.0	1736.0
288	7613.0	1276.0
102723378	0.0	0.0
7249	6938.0	3949.0
7264	2004.0	4281.0
7263	1281.0	662.0
7266	4839.0	3295.0
7265	2909.0	3428.0
7268	247.0	145.0
7267	30859.0	22040.0
100422437	2.0	0.0
290	11379.0	5328.0
101927455	1.0	0.0
291	2553.0	837.0
292	12310.0	10519.0
101927457	0.0	0.0
7260	1019.0	876.0
293	33648.0	15706.0
352852	0.0	0.0
101927459	0.0	0.0
7262	254.0	228.0
100289034	3.0	1.0
100652824	61.0	11.0
100422431	2.0	0.0
7275	2506.0	1142.0
7274	52.0	2.0
7277	2616.0	2859.0
100422445	12.0	2.0
7276	2.0	0.0
7278	1.0	0.0
101927465	0.0	0.0
376818	0.0	0.0
100289028	0.0	0.0
7270	2044.0	872.0
100289027	0.0	0.0
7273	1690.0	362.0
7272	142.0	606.0
102723356	33.0	26.0
7286	3129.0	1084.0
376844	0.0	0.0
100529257	25.0	20.0
7288	23.0	12.0
7287	56.0	1.0
7289	2447.0	1864.0
134510	2270.0	2146.0
79490	0.0	0.0
7280	1369.0	1146.0
79492	0.0	0.0
79491	0.0	0.0
100529251	17.0	15.0
79494	0.0	0.0
7284	9188.0	8907.0
7283	957.0	1320.0
79498	0.0	0.0
122525	474.0	425.0
79499	0.0	0.0
100422450	9.0	0.0
100422452	0.0	0.0
7297	3715.0	1982.0
7296	5581.0	3460.0
7299	0.0	2.0
134526	6.0	1.0
7298	432.0	652.0
100422469	0.0	0.0
7291	936.0	1216.0
100529261	8.0	1.0
7290	934.0	853.0
100529262	5.0	0.0
7293	79.0	229.0
79483	0.0	2.0
7292	85.0	687.0
100529264	1.0	0.0
79482	0.0	0.0
7295	6451.0	10874.0
352887	0.0	0.0
7294	96.0	25.0
79488	0.0	0.0
388818	1.0	0.0
100292680	9.0	5.0
388815	1015.0	650.0
158506	0.0	1.0
100529239	3.0	4.0
92483	6.0	3.0
352896	0.0	0.0
92482	1174.0	467.0
122509	374.0	271.0
388849	28.0	4.0
134548	167.0	54.0
101927423	12.0	58.0
101927422	0.0	0.0
100529240	2.0	0.0
134549	866.0	373.0
100529241	2.0	3.0
388830	3.0	1.0
408050	125.0	70.0
100422486	26.0	5.0
100529215	53.0	17.0
100529211	36.0	15.0
100422496	0.0	0.0
122553	2818.0	1940.0
100133307	0.0	0.0
100133308	1.0	3.0
100133309	6.0	0.0
100133310	0.0	0.0
100133311	89.0	22.0
388886	1102.0	589.0
100133314	0.0	3.0
134505	1.0	1.0
100133321	1.0	0.0
100529209	15.0	18.0
65003	2025.0	1338.0
65005	2543.0	1466.0
65008	1453.0	653.0
171419	0.0	0.0
65009	658.0	312.0
55681	4978.0	3136.0
55680	2026.0	794.0
79650	2140.0	4473.0
79652	667.0	2402.0
79651	1333.0	897.0
146456	55.0	31.0
55684	4322.0	2462.0
55683	6124.0	3405.0
79654	3914.0	3265.0
79656	710.0	183.0
55689	3796.0	2531.0
171416	0.0	0.0
79658	1892.0	1297.0
55687	1057.0	552.0
79657	2723.0	1315.0
55686	2566.0	1110.0
374395	2072.0	3012.0
79659	4811.0	1671.0
374393	114.0	1092.0
65010	520.0	487.0
374378	697.0	1054.0
65012	131.0	16.0
92610	1722.0	650.0
122481	225.0	22.0
65018	1810.0	1434.0
55692	2526.0	1170.0
55691	2364.0	908.0
55690	7894.0	16446.0
79641	1128.0	1057.0
55696	4765.0	2380.0
55695	1099.0	677.0
79640	2946.0	1034.0
79643	1251.0	664.0
79642	591.0	441.0
55693	264.0	98.0
79645	316.0	19.0
55699	10997.0	5463.0
79644	1153.0	3319.0
55698	406.0	92.0
79647	6008.0	2128.0
55697	2939.0	2066.0
79646	10089.0	3708.0
79649	1590.0	991.0
374383	143.0	115.0
79648	2687.0	976.0
92609	2986.0	3148.0
134490	0.0	0.0
134492	1914.0	1032.0
100302738	0.0	0.0
100302737	0.0	0.0
100302736	9.0	32.0
146481	0.0	0.0
79670	5462.0	2381.0
79672	2611.0	1905.0
79671	1829.0	1142.0
79674	678.0	193.0
79673	1662.0	899.0
79676	79.0	17.0
79675	1236.0	704.0
79677	2360.0	3059.0
79679	16842.0	806.0
158471	875.0	639.0
349391	0.0	0.0
79661	1666.0	179.0
79660	6543.0	4604.0
79663	618.0	423.0
171424	1.0	2.0
171423	227.0	242.0
79665	6641.0	2747.0
171422	0.0	0.0
79664	4805.0	1572.0
171421	0.0	0.0
79667	426.0	43.0
79666	2533.0	1365.0
171427	36.0	13.0
79669	721.0	116.0
171425	885.0	399.0
79668	2224.0	1574.0
171420	0.0	0.0
158401	11.0	9.0
92667	2816.0	1052.0
158405	1305.0	412.0
349386	0.0	0.0
79690	809.0	2114.0
79692	598.0	442.0
79691	2322.0	1038.0
79694	1774.0	988.0
79693	1639.0	861.0
79696	314.0	64.0
100302751	6.0	2.0
79695	279.0	1405.0
79698	54.0	39.0
205564	2534.0	2015.0
79697	943.0	639.0
79699	4255.0	3024.0
92659	216.0	203.0
65055	820.0	909.0
65057	1148.0	699.0
65056	11191.0	5255.0
65059	1404.0	449.0
349372	0.0	0.0
100302743	1.0	0.0
79680	2561.0	1396.0
79683	973.0	829.0
100302742	0.0	0.0
79682	306.0	322.0
100302741	0.0	0.0
79685	5303.0	3302.0
79684	720.0	680.0
100216001	3.0	13.0
79689	3702.0	4803.0
146429	11.0	19.0
65065	2162.0	828.0
92689	3564.0	8169.0
90025	349.0	265.0
158427	1586.0	714.0
408263	2.0	1.0
92682	156.0	63.0
146434	814.0	404.0
146433	1465.0	496.0
146439	1449.0	602.0
90019	1425.0	90.0
65062	5090.0	1466.0
158431	574.0	252.0
65061	162.0	206.0
90011	2.0	2.0
92675	2165.0	1346.0
65078	116.0	85.0
134466	867.0	252.0
90007	11728.0	4432.0
65072	33.0	11.0
100289019	383.0	76.0
100289017	1.0	1.0
100133172	39.0	11.0
55601	2246.0	1277.0
55600	0.0	0.0
55605	1379.0	534.0
55604	2756.0	2059.0
55603	2099.0	2842.0
55602	2706.0	775.0
55609	392.0	323.0
55608	4798.0	2614.0
55607	2873.0	325.0
254528	2.0	0.0
349334	0.0	1.0
9910	3720.0	4703.0
100133180	9.0	3.0
641924	2.0	0.0
9908	14056.0	6443.0
9909	2921.0	1274.0
55612	1475.0	226.0
55611	4232.0	3708.0
55610	2615.0	1479.0
254531	1289.0	729.0
9902	7010.0	19594.0
55616	3450.0	3276.0
171482	0.0	1.0
9903	10432.0	2764.0
55615	611.0	571.0
55614	4733.0	1830.0
9900	683.0	604.0
55613	89.0	45.0
340990	2.0	0.0
9901	1557.0	288.0
9906	294.0	73.0
55619	1954.0	1806.0
9907	1314.0	839.0
9904	2503.0	1115.0
171484	3.0	5.0
55617	1159.0	657.0
9905	8055.0	1674.0
641922	0.0	3.0
171483	0.0	0.0
9920	717.0	317.0
9921	9994.0	11428.0
100133190	1154.0	157.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	11553.0	9837.0
55623	8419.0	4274.0
55622	2744.0	1104.0
55621	2386.0	816.0
55620	1998.0	728.0
9913	3165.0	1799.0
55627	3916.0	2895.0
340980	0.0	0.0
9914	685.0	1115.0
55626	3761.0	2304.0
9911	128.0	191.0
55625	4868.0	3589.0
9912	1284.0	607.0
55624	4999.0	2468.0
9917	6532.0	4588.0
9918	4586.0	3383.0
9915	2265.0	839.0
55629	6672.0	3801.0
55628	2250.0	920.0
9931	6620.0	2696.0
55630	562.0	600.0
301	29605.0	26560.0
55634	1345.0	541.0
55633	1556.0	1394.0
302	30548.0	69606.0
55632	1367.0	2281.0
303	18.0	18.0
55631	1281.0	822.0
304	301.0	490.0
9924	4381.0	861.0
55638	2454.0	709.0
305	4.0	2.0
306	6286.0	1650.0
9925	2753.0	816.0
340970	0.0	0.0
9922	5819.0	3651.0
55636	2922.0	1053.0
307	4509.0	6220.0
55635	52.0	281.0
308	16244.0	36066.0
9923	3705.0	1633.0
9928	29.0	187.0
309	17244.0	19192.0
9929	8576.0	5041.0
9926	6287.0	4333.0
9927	10061.0	5823.0
9942	728.0	291.0
9943	5807.0	3238.0
266553	2.0	0.0
101927396	0.0	0.0
9940	193.0	20.0
101927399	0.0	0.0
9941	356.0	346.0
339983	1747.0	21.0
102723423	0.0	0.0
102723426	0.0	0.0
339977	38.0	13.0
55640	245.0	265.0
310	9846.0	7093.0
311	11569.0	10636.0
