id	b07b373c-29e1-4e88-a3a9-783568cc12eb	f8c2f22d-5254-46c1-9b7d-429e5ac2854e
28792	0.0	0.0
28793	28.0	1.0
28790	0.0	0.0
117166	12.0	345.0
26130	4296.0	8268.0
28791	16.0	0.0
26133	8504.0	11059.0
28796	51.0	3.0
28797	43.0	6.0
26135	16291.0	17102.0
28794	0.0	0.0
28795	0.0	0.0
26134	116.0	359.0
154150	0.0	6.0
129138	892.0	1825.0
26148	302.0	601.0
26147	2172.0	2151.0
26149	246.0	411.0
117154	16.0	0.0
26140	1156.0	2057.0
553820	2.0	1.0
117153	0.0	0.0
120796	0.0	0.0
117156	1.0	14.0
117155	138.0	159.0
117157	123.0	4.0
120793	1.0	0.0
26146	2201.0	4726.0
117159	3.0	11.0
26145	994.0	1766.0
130195	0.0	0.0
154141	438.0	2670.0
117151	1.0	4.0
26115	2077.0	7761.0
28778	37.0	0.0
28779	3.0	2.0
28776	12.0	6.0
28777	0.0	0.0
26119	1933.0	2137.0
26118	5399.0	6888.0
28770	0.0	0.0
28771	0.0	0.0
28774	33.0	1.0
28775	33.0	10.0
28772	51.0	5.0
26112	37719.0	694.0
28773	2.0	2.0
130120	1.0	0.0
28789	0.0	0.0
26128	2781.0	3766.0
28787	0.0	0.0
26127	2149.0	3360.0
132789	1456.0	1835.0
28788	0.0	0.0
28781	51.0	2.0
201134	2614.0	340.0
28780	0.0	1.0
26122	2584.0	2988.0
28785	2.0	2.0
144766	0.0	0.0
26121	1912.0	2679.0
28786	0.0	1.0
28783	1.0	0.0
26123	3024.0	4408.0
28784	12.0	1.0
130132	1216.0	181.0
28756	0.0	0.0
28757	0.0	0.0
28754	0.0	0.0
28755	467.0	350.0
100750326	0.0	6.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	1.0
28753	1.0	0.0
28750	1.0	0.0
201140	4.0	0.0
28751	0.0	0.0
144776	0.0	0.0
28767	0.0	1.0
26103	2.0	0.0
28768	0.0	0.0
28765	0.0	0.0
28766	0.0	0.0
26108	622.0	1246.0
28769	0.0	0.0
28760	0.0	0.0
26100	6986.0	7510.0
28763	0.0	0.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	11.0	1.0
117196	0.0	0.0
117195	0.0	2.0
154089	0.0	0.0
100287238	0.0	0.0
201158	105.0	335.0
100287234	0.0	0.0
201164	872.0	900.0
201161	449.0	299.0
201163	2550.0	2744.0
154091	48.0	20.0
154092	13.0	14.0
276719	0.0	0.0
100287229	1.0	6.0
100287227	25.0	65.0
100287226	3.0	29.0
201176	1372.0	2642.0
100287216	61.0	15.0
100287215	3.0	1.0
201181	84.0	389.0
129099	6.0	61.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	66.0	135.0
130075	0.0	1.0
5510	3952.0	5919.0
166012	37.0	19.0
5509	973.0	1233.0
5500	15048.0	22689.0
5501	11532.0	11972.0
5502	46030.0	329.0
5504	3012.0	5060.0
5506	0.0	0.0
5507	1091.0	495.0
154043	598.0	117.0
5520	3954.0	10911.0
5521	70.0	6.0
193629	10.0	4.0
5519	18944.0	2773.0
26298	36.0	19772.0
26297	796.0	2035.0
5511	2969.0	3616.0
5512	0.0	5.0
5514	3080.0	7004.0
5515	7223.0	30837.0
26290	148.0	7.0
5516	9301.0	13657.0
154075	53.0	9.0
26292	1064.0	3482.0
26291	0.0	0.0
5518	12567.0	24647.0
5530	5758.0	2907.0
5531	2807.0	14027.0
5532	9433.0	4210.0
5522	49.0	4298.0
5523	1951.0	2694.0
5524	5135.0	15336.0
5525	16247.0	18328.0
5526	1686.0	1253.0
5527	9463.0	13285.0
5528	4432.0	4509.0
154064	0.0	20.0
5529	3734.0	8421.0
286122	75.0	14.0
5540	2.0	0.0
5542	0.0	0.0
286128	343.0	1517.0
51241	982.0	2029.0
89858	8.0	5.0
89857	350.0	216.0
51244	1445.0	2279.0
51247	6834.0	10219.0
5533	1476.0	1642.0
51246	8267.0	12287.0
5534	6648.0	5091.0
51249	1316.0	1779.0
5535	2.0	4.0
90835	9.0	345.0
89853	1556.0	1211.0
5536	2058.0	4951.0
51248	1946.0	3842.0
5537	10383.0	8107.0
5538	7865.0	19965.0
5539	0.0	0.0
28907	8.0	2.0
286133	15151.0	5.0
28908	324.0	29.0
28905	0.0	0.0
100131418	0.0	0.0
5550	2580.0	2343.0
28906	5.0	0.0
286135	0.0	0.0
5551	1050.0	19.0
5552	5639.0	1123.0
100131415	0.0	0.0
5553	6.0	3.0
28909	0.0	0.0
5554	14.0	14.0
28900	1.0	0.0
28903	0.0	0.0
28904	1.0	0.0
28901	0.0	1.0
28902	4.0	0.0
51250	1127.0	1103.0
51252	278.0	13.0
51251	1190.0	1901.0
89849	696.0	1471.0
89848	356.0	958.0
51253	3727.0	4114.0
89846	476.0	6560.0
51256	514.0	1001.0
89845	818.0	1017.0
51255	2979.0	5142.0
51258	3136.0	7690.0
5544	10.0	12.0
51257	7236.0	1675.0
5545	0.0	0.0
5546	2603.0	12109.0
5547	11389.0	33130.0
51259	535.0	1008.0
90826	1065.0	1258.0
5549	27386.0	309.0
286140	49.0	55.0
90827	0.0	0.0
286144	1739.0	4132.0
5562	5635.0	3455.0
286148	2600.0	6900.0
5563	330.0	158.0
90861	4244.0	60562.0
5564	2385.0	4383.0
90864	105.0	170.0
5565	2744.0	4285.0
51260	1241.0	2336.0
51263	1876.0	2790.0
100287296	0.0	0.0
51265	66.0	219.0
51264	1751.0	2244.0
51267	726.0	60.0
51266	10.0	14.0
5555	2.0	3.0
51268	56.0	39.0
89876	114.0	3154.0
5557	269.0	2076.0
5558	496.0	1468.0
89874	72.0	53.0
90859	9.0	19.0
89872	6.0	0.0
286151	13.0	77.0
89870	0.0	5.0
5570	37.0	10674.0
5571	6043.0	8597.0
5573	27936.0	19646.0
90850	1267.0	3509.0
5574	0.0	1.0
90853	53.0	342.0
5575	842.0	865.0
5576	6960.0	11583.0
51270	1.0	211.0
100192378	180.0	32.0
51272	3768.0	8679.0
51271	6056.0	7352.0
51274	7790.0	9023.0
100287284	2.0	2.0
51276	290.0	432.0
89869	0.0	1.0
51275	792.0	1054.0
51278	954.0	5614.0
51277	689.0	797.0
5566	11619.0	5821.0
89866	22.0	9.0
51279	4349.0	4047.0
5567	3930.0	980.0
90843	2722.0	5106.0
5568	0.0	0.0
5569	264.0	124.0
89891	710.0	7548.0
5580	12973.0	25978.0
89890	856.0	674.0
5581	1134.0	618.0
5582	1.0	2.0
5583	3759.0	4134.0
5584	1167.0	4722.0
5585	7855.0	6962.0
5586	6096.0	5266.0
5587	1436.0	248.0
100287279	0.0	0.0
51281	646.0	2383.0
51280	2666.0	32086.0
51283	4456.0	12166.0
100287272	9.0	18.0
51282	1155.0	2051.0
51285	941.0	433.0
51284	422.0	162.0
51287	1438.0	2515.0
119722	0.0	2.0
51286	2.0	2.0
51289	0.0	4.0
100287270	0.0	2.0
5577	74371.0	5515.0
5578	1186.0	258.0
5579	637.0	31.0
89894	548.0	1937.0
5591	13321.0	54594.0
5592	937.0	620.0
90871	2570.0	2213.0
5593	167.0	193.0
5594	10635.0	11372.0
347598	0.0	0.0
5595	8323.0	13781.0
5596	68.0	10.0
5597	2027.0	5997.0
90874	1035.0	495.0
5598	788.0	1397.0
51290	3225.0	7624.0
51292	3459.0	9385.0
5590	33.0	1029.0
51291	536.0	957.0
100287266	0.0	0.0
51294	4224.0	895.0
100287261	0.0	0.0
51293	3381.0	664.0
51296	1818.0	927.0
51295	1575.0	1019.0
51298	0.0	39.0
51297	0.0	0.0
51299	7982.0	1434.0
119710	775.0	419.0
5588	96.0	42.0
5589	11420.0	13962.0
90865	4033.0	50.0
89887	143.0	280.0
89886	4.0	89.0
89885	48.0	5.0
89884	49.0	1995.0
89883	1.0	0.0
89882	0.0	0.0
286101	2221.0	8163.0
286102	0.0	0.0
286103	15.0	93.0
347584	0.0	0.0
5599	1904.0	2642.0
347687	1.0	2.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	0.0	0.0
53822	16.0	0.0
53820	3.0	579.0
53826	2386.0	1014.0
53827	3357.0	2160.0
345016	0.0	0.0
347673	2.0	0.0
53828	0.0	2.0
53829	736.0	42.0
347675	0.0	0.0
28866	1.0	0.0
100507173	0.0	64.0
26205	1064.0	3546.0
132625	0.0	0.0
28864	0.0	0.0
100507171	266.0	117.0
28865	0.0	0.0
26207	2707.0	546.0
100507178	16.0	38.0
26206	54.0	693.0
28869	0.0	0.0
100131493	0.0	0.0
28862	1.0	1.0
28863	0.0	1.0
28861	0.0	0.0
53833	226.0	82.0
53834	4978.0	3520.0
53831	3.0	72.0
53832	140.0	2627.0
53838	2564.0	2889.0
53836	1.0	232.0
144608	108.0	575.0
28833	2.0	0.0
28834	6.0	1.0
28831	0.0	0.0
100750245	0.0	0.0
28832	0.0	0.0
100750246	1.0	8.0
100750247	14.0	140.0
100131481	0.0	0.0
53840	80.0	60.0
53841	15.0	19.0
28830	0.0	0.0
53842	0.0	0.0
100131478	0.0	2.0
28847	1.0	0.0
102060282	46.0	7.0
28819	0.0	0.0
28817	43.0	13.0
28818	0.0	0.0
100131469	0.0	0.0
28811	0.0	0.0
28812	0.0	0.0
28810	0.0	0.0
28815	70.0	15.0
28816	43.0	12.0
28813	63.0	7.0
100507143	0.0	0.0
28814	16.0	2.0
51201	1869.0	2520.0
119687	0.0	0.0
51200	43.0	304.0
51203	183.0	2950.0
51202	99.0	167.0
51205	727.0	3261.0
51204	1158.0	1971.0
51207	3.0	205.0
51206	10.0	76.0
119682	0.0	0.0
51209	242.0	494.0
51208	36.0	11.0
28828	0.0	0.0
100507135	12.0	1.0
28829	0.0	0.0
100131457	0.0	1.0
28822	21.0	3.0
28823	36.0	14.0
28820	63.0	20.0
100131454	66.0	215.0
28821	2.0	0.0
28826	31.0	0.0
28827	0.0	0.0
100131451	0.0	1.0
28824	0.0	0.0
28825	77.0	5.0
119678	0.0	0.0
119679	0.0	0.0
89801	194.0	285.0
51214	26.0	11.0
51213	0.0	1.0
51218	2853.0	5030.0
286183	2.0	3.0
286184	0.0	1.0
286186	1.0	0.0
286187	4.0	84.0
286189	58.0	83.0
648532	0.0	0.0
100507163	1.0	0.0
100131442	0.0	0.0
100131440	3.0	12.0
89839	89.0	213.0
89838	1.0	0.0
89837	2.0	3.0
100507170	0.0	0.0
51222	4653.0	1979.0
51225	502.0	228.0
286190	10.0	73.0
89832	21.0	9.0
51224	1.0	5.0
51227	2120.0	1849.0
51226	6398.0	1440.0
51228	2669.0	4223.0
347613	0.0	0.0
28808	0.0	0.0
28809	15.0	1.0
28806	0.0	0.0
100131439	0.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	114.0	382.0
28800	0.0	0.0
28801	0.0	0.0
28804	17.0	0.0
28805	0.0	0.0
28802	1.0	1.0
28803	14.0	1.0
51230	3989.0	12773.0
90809	1620.0	3024.0
51232	46309.0	6126.0
51231	1649.0	2740.0
51234	4277.0	4595.0
51233	28.0	17.0
89822	6.0	2.0
51236	951.0	4309.0
51237	34.0	451.0
51239	346.0	589.0
90806	1767.0	5333.0
100507102	56.0	66.0
129049	152.0	76.0
154007	911.0	1686.0
26279	15.0	0.0
203859	411.0	496.0
26272	917.0	1206.0
26271	233.0	915.0
26273	3503.0	4765.0
26276	953.0	1997.0
26275	3651.0	3634.0
26278	1822.0	3769.0
26277	4363.0	6403.0
26270	884.0	756.0
26285	0.0	0.0
26284	2248.0	4289.0
26287	8.0	6.0
26286	2695.0	4082.0
26289	93.0	185.0
26281	0.0	2.0
26280	3.0	45.0
100507127	0.0	0.0
100507125	2.0	2.0
129025	1.0	0.0
26258	4545.0	5958.0
26257	1.0	0.0
26259	967.0	2351.0
26251	7.0	8.0
168667	1177.0	40.0
26254	5.0	2.0
26253	144.0	7.0
26256	70.0	389.0
144699	627.0	1995.0
26255	1.0	4.0
100507114	2.0	3.0
100507113	44.0	32.0
100507118	1.0	10.0
100507117	5.0	16.0
26269	2214.0	2278.0
26268	5329.0	9075.0
201229	1083.0	583.0
26261	21.0	94.0
119696	0.0	0.0
26260	3641.0	8102.0
26263	1322.0	2496.0
119694	0.0	0.0
26262	1733.0	5709.0
201232	81.0	293.0
119695	0.0	0.0
26267	331.0	255.0
26266	79.0	35.0
119692	0.0	0.0
130074	14303.0	14650.0
129080	133.0	694.0
28899	0.0	0.0
26235	2318.0	3014.0
26238	67.0	11.0
28897	0.0	0.0
28898	0.0	0.0
100750225	12.0	25.0
26239	0.0	0.0
28891	0.0	0.0
28892	1.0	0.0
26230	392.0	703.0
201243	1.0	1.0
28890	0.0	0.0
26232	19.0	251.0
28895	0.0	0.0
26231	210.0	277.0
28896	0.0	0.0
26234	20273.0	9579.0
28893	1.0	0.0
26233	339.0	1606.0
28894	0.0	0.0
144638	10.0	15.0
132660	847.0	1934.0
26247	1.0	0.0
26246	0.0	0.0
26249	1305.0	231.0
26248	1.0	0.0
100510707	0.0	1.0
201255	582.0	1660.0
26240	666.0	417.0
201254	953.0	2307.0
26242	0.0	0.0
26245	0.0	0.0
252839	2628.0	17365.0
132671	1003.0	5801.0
130013	2.0	57.0
28877	0.0	0.0
28878	1.0	0.0
28875	0.0	0.0
28876	0.0	1.0
201259	1.0	1.0
28879	0.0	0.0
26219	0.0	1.0
492311	2483.0	2510.0
168620	0.0	55.0
28870	2.0	0.0
201266	1752.0	6181.0
28873	0.0	0.0
28874	16.0	6.0
26212	0.0	90.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	673.0	154.0
26225	4344.0	3471.0
28888	0.0	0.0
26224	5853.0	5812.0
28889	0.0	0.0
26227	9876.0	2066.0
28886	0.0	0.0
26226	50.0	24.0
28887	0.0	0.0
26229	856.0	2163.0
26228	19.0	1.0
28880	0.0	0.0
28881	0.0	0.0
28884	0.0	0.0
26220	12.0	101.0
28885	1.0	1.0
26223	0.0	3.0
28882	27.0	0.0
28883	0.0	0.0
492307	25.0	0.0
492303	33.0	38.0
105369550	4.0	8.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	9.0
203477	0.0	1.0
5607	1714.0	1864.0
5608	503.0	368.0
5609	2353.0	1799.0
5600	1624.0	287.0
5601	4540.0	11284.0
5602	6070.0	563.0
5603	417.0	9544.0
5604	6952.0	5442.0
5605	4340.0	3401.0
5606	2781.0	3181.0
5620	0.0	1.0
5618	124.0	41312.0
5619	0.0	0.0
5610	6695.0	8066.0
5611	6530.0	11741.0
5612	5243.0	3280.0
5613	1238.0	723.0
5616	0.0	0.0
5617	5.0	1.0
105370578	0.0	0.0
5630	21.0	93.0
5631	2624.0	4423.0
166379	741.0	587.0
166378	734.0	1183.0
5629	318.0	50.0
100133941	402.0	48374.0
5621	7867.0	11357.0
5623	137.0	169.0
5624	6.0	36.0
5625	33.0	71.0
5626	0.0	1.0
5627	4620.0	571.0
5628	0.0	0.0
5641	17169.0	5768.0
5634	1038.0	8739.0
5635	3208.0	3009.0
100133957	22.0	51.0
5636	1010.0	2006.0
5638	1852.0	672.0
5639	35.0	1069.0
5650	6.0	4.0
5651	0.0	0.0
5652	32.0	26734.0
5653	2.0	9.0
5644	0.0	1.0
5645	12.0	0.0
5646	1.0	4.0
5648	732.0	15.0
5649	1324.0	31.0
100131309	0.0	0.0
5660	135460.0	84968.0
5662	76.0	376.0
5663	5932.0	11192.0
5664	1563.0	3038.0
3002	265.0	9.0
347281	0.0	0.0
100131302	0.0	0.0
3001	327.0	63.0
3000	3.0	26.0
51360	1989.0	4946.0
51362	1763.0	2866.0
51361	8.0	5382.0
51364	25.0	7956.0
100287191	0.0	0.0
51363	1728.0	7289.0
51366	12658.0	29971.0
89978	522.0	512.0
100287193	0.0	0.0
51365	613.0	184.0
51368	2496.0	8281.0
5654	29644.0	21213.0
5655	29.0	4.0
51367	1487.0	1613.0
90956	1336.0	4899.0
5657	1.0	4.0
90957	1621.0	3539.0
89970	1994.0	6107.0
5670	1.0	1.0
5671	6.0	1.0
5672	1.0	16.0
347273	22.0	28.0
5673	4.0	161.0
90952	8039.0	1332.0
5675	1.0	0.0
347275	0.0	0.0
3013	0.0	452.0
3012	6.0	999.0
3010	2.0	56.0
51371	5308.0	6187.0
3009	1.0	35.0
100287183	0.0	0.0
3008	6.0	83.0
51373	617.0	1458.0
3007	1.0	426.0
51372	3979.0	5088.0
51375	1189.0	1687.0
3006	1592.0	20772.0
51374	7755.0	8922.0
3005	7098.0	62651.0
51377	2198.0	4294.0
3004	61.0	9.0
3003	99.0	2.0
51379	986.0	1130.0
51378	1119.0	8.0
5669	1.0	2.0
5680	0.0	4.0
5681	3601.0	3543.0
5682	3896.0	4436.0
5683	796.0	1108.0
5684	4837.0	6382.0
5685	6063.0	5292.0
347265	1.0	161.0
5686	3491.0	5099.0
3024	0.0	0.0
3021	20425.0	42715.0
3020	1300.0	6636.0
100287177	0.0	1.0
51380	2803.0	3524.0
100287178	0.0	0.0
51382	3946.0	10461.0
100287173	0.0	0.0
51384	2.0	4.0
3018	0.0	1.0
51386	14510.0	9306.0
3017	38.0	7782.0
51385	776.0	1210.0
51388	1139.0	2307.0
3015	4067.0	18064.0
100287171	200.0	244.0
3014	382.0	2526.0
5676	0.0	1.0
51389	5120.0	3415.0
5678	0.0	23.0
5690	5309.0	4978.0
5691	4080.0	5226.0
5692	9686.0	20222.0
5693	5680.0	8081.0
347252	11.0	117.0
5694	5072.0	4575.0
5695	5869.0	7938.0
5696	2898.0	5497.0
5697	0.0	21.0
3035	3680.0	3984.0
3034	20.0	9.0
3033	21719.0	14692.0
3032	16954.0	15060.0
3031	5.0	6.0
3030	32111.0	19021.0
51390	5956.0	3373.0
51393	1262.0	423.0
3029	3752.0	3983.0
3028	3581.0	4285.0
51397	1689.0	3964.0
3026	2.0	680.0
51399	2661.0	3595.0
51398	4622.0	4539.0
5687	1435.0	2548.0
5688	9078.0	9666.0
5689	11094.0	10792.0
129401	431.0	1432.0
347240	94.0	1670.0
129402	0.0	0.0
3046	2.0	0.0
3045	26.0	0.0
3044	0.0	0.0
3043	104720.0	208.0
3042	7.0	0.0
3040	12504.0	11.0
374900	609.0	1075.0
3039	334.0	0.0
3038	213.0	740.0
3037	493.0	875.0
374907	99.0	164.0
3036	56.0	20.0
5698	1302.0	1411.0
5699	838.0	1520.0
90990	216.0	2190.0
90993	959.0	3483.0
3055	1308.0	421.0
3054	4423.0	10624.0
3053	40.0	3.0
100287144	0.0	0.0
3052	1510.0	2491.0
3051	0.0	0.0
3050	2.0	1.0
100287140	0.0	0.0
3049	4.0	0.0
3048	12.0	2.0
3047	11.0	0.0
90987	1068.0	2621.0
3060	0.0	0.0
374920	475.0	410.0
3068	10937.0	32156.0
3067	96.0	8.0
374928	463.0	661.0
3066	4223.0	8711.0
3065	2472.0	8907.0
3064	10029.0	19031.0
3062	17.0	0.0
3061	37.0	4.0
3059	3317.0	804.0
3071	2484.0	917.0
3070	76.0	2251.0
3078	7.0	1.0
3077	1667.0	2420.0
100287128	1.0	0.0
3075	19677.0	1528.0
3074	7404.0	14618.0
3073	5415.0	4300.0
374918	1.0	5.0
3069	50260.0	68233.0
3082	562.0	156.0
3081	19.0	34.0
3080	0.0	0.0
53938	1068.0	1283.0
28976	4466.0	6443.0
28977	1739.0	4185.0
28974	2885.0	3382.0
100131388	3.0	5.0
3087	1064.0	354.0
28978	738.0	2451.0
3084	24.0	217.0
3083	0.0	9.0
28972	4205.0	12355.0
53940	0.0	0.0
28973	4422.0	6407.0
28970	2481.0	2470.0
28971	3455.0	1526.0
53944	1428.0	5150.0
53942	1.0	230.0
53947	1679.0	1712.0
3093	4858.0	10982.0
3092	10214.0	16143.0
3091	6103.0	37768.0
3090	1364.0	517.0
28987	2202.0	2320.0
28988	8324.0	11010.0
132989	405.0	868.0
100131378	6.0	2.0
3099	28898.0	14379.0
28985	1841.0	3307.0
3098	6802.0	20623.0
28986	1745.0	2194.0
3097	6433.0	4471.0
100507299	28.0	123.0
3096	2535.0	4710.0
100131374	0.0	0.0
28989	626.0	1303.0
100507297	481.0	391.0
3094	7707.0	15242.0
337986	1.0	0.0
100131370	0.0	0.0
28983	0.0	15.0
28984	5185.0	1672.0
28981	469.0	3435.0
374819	196.0	317.0
26322	0.0	0.0
28982	246.0	3973.0
129303	979.0	1809.0
100131369	5.0	37.0
28954	252.0	12.0
28955	362.0	756.0
28952	1158.0	1553.0
100131366	4.0	17.0
65944	0.0	2.0
337979	0.0	0.0
28958	2118.0	3990.0
337978	0.0	2.0
28959	3134.0	669.0
337977	0.0	0.0
28956	1757.0	5322.0
337976	0.0	0.0
28957	749.0	1599.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	3766.0	5732.0
337980	0.0	0.0
51300	3986.0	6576.0
51302	389.0	1181.0
89910	4771.0	10563.0
51301	195.0	38.0
51304	8994.0	7362.0
51303	400.0	1467.0
51306	3233.0	4673.0
51305	1.0	0.0
51308	717.0	284.0
51307	2925.0	5812.0
51309	2568.0	1143.0
130340	20.0	294.0
100131358	1.0	2.0
28965	23.0	3.0
28966	511.0	925.0
26301	354.0	113.0
337969	0.0	0.0
28964	3645.0	5463.0
337968	0.0	0.0
28969	2276.0	9072.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	253.0	194.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	215.0	283.0
337973	0.0	0.0
337972	0.0	0.0
360200	17.0	17.0
337971	0.0	0.0
337970	0.0	0.0
28962	5393.0	2054.0
51311	356.0	38.0
51310	646.0	2640.0
28960	615.0	1240.0
51313	16810.0	45911.0
51312	2960.0	10182.0
51315	3409.0	6751.0
51314	19.0	28.0
51317	2945.0	3334.0
360205	0.0	86.0
51316	149.0	11.0
51319	1956.0	2414.0
360203	0.0	0.0
51318	3134.0	4144.0
374864	406.0	17.0
28938	32.0	12.0
100507267	5.0	0.0
28939	0.0	0.0
374860	16.0	20.0
28932	0.0	0.0
337959	0.0	0.0
100507261	0.0	0.0
28933	0.0	0.0
28930	0.0	0.0
28931	0.0	0.0
374868	1756.0	2228.0
100507266	131.0	157.0
28936	0.0	0.0
28937	35.0	4.0
28934	0.0	0.0
28935	39.0	6.0
337963	0.0	0.0
337960	0.0	0.0
51320	2311.0	3612.0
51322	12510.0	18042.0
53981	3808.0	9452.0
51321	5848.0	6812.0
51324	7023.0	14392.0
89932	1179.0	190.0
51326	62.0	56.0
51327	12.0	3.0
51329	46.0	62.0
28949	0.0	0.0
100507257	25.0	20.0
132946	10.0	39.0
100507251	0.0	0.0
28943	17.0	4.0
65975	22.0	224.0
28941	328.0	13.0
65977	1608.0	2160.0
28942	10.0	0.0
28947	0.0	0.0
132949	929.0	2205.0
65979	2327.0	3242.0
28948	0.0	0.0
100507254	19.0	10.0
28946	0.0	0.0
89927	3021.0	6685.0
144920	0.0	0.0
51330	224.0	5428.0
28940	6.0	0.0
51333	135.0	434.0
51332	130.0	229.0
51335	3124.0	3543.0
51334	116.0	68.0
51337	1655.0	7363.0
360227	3.0	10.0
51339	696.0	1973.0
51338	3259.0	267.0
360226	0.0	2.0
28918	0.0	0.0
28919	5.0	2.0
374887	73.0	243.0
65981	1514.0	1016.0
28916	0.0	0.0
65980	2192.0	3404.0
28917	0.0	0.0
374882	2745.0	5764.0
65983	711.0	1666.0
100131328	1.0	0.0
65982	1792.0	4051.0
100131327	0.0	0.0
65985	1971.0	5586.0
65987	190.0	75.0
28910	0.0	0.0
65986	2372.0	7639.0
28911	0.0	0.0
65989	26.0	86.0
132954	0.0	1.0
65988	877.0	3212.0
100131320	35.0	7.0
28914	271.0	32.0
28915	3.0	0.0
28912	127.0	31.0
28913	35.0	6.0
51340	2369.0	9020.0
100287098	8.0	11.0
89958	19.0	407.0
51341	3391.0	3099.0
100287091	0.0	0.0
100507290	773.0	1003.0
51343	1650.0	2569.0
89953	1906.0	2029.0
51348	139.0	1.0
51347	3392.0	6796.0
90933	2219.0	5271.0
100302090	2.0	3.0
65990	250.0	1358.0
374875	221.0	406.0
28929	0.0	0.0
65992	2259.0	5595.0
28927	0.0	0.0
65991	5779.0	5533.0
28928	0.0	0.0
65993	1936.0	7796.0
374872	27.0	4.0
65996	1317.0	2799.0
65998	1668.0	1256.0
28921	0.0	0.0
65997	48.0	224.0
28922	0.0	0.0
65999	294.0	384.0
28920	0.0	0.0
374879	211.0	232.0
28925	0.0	0.0
28926	1.0	0.0
374877	2.0	75.0
28923	51.0	5.0
100507274	0.0	0.0
28924	0.0	0.0
100287084	0.0	0.0
51351	3954.0	2923.0
100287087	2.0	9.0
51350	1.0	0.0
51352	0.0	12.0
100287083	0.0	0.0
89944	88.0	4542.0
100287082	0.0	1.0
89941	2243.0	9606.0
130399	14944.0	47.0
166348	32.0	3.0
374897	0.0	13.0
100507217	2267.0	4507.0
166336	7418.0	2980.0
374899	289.0	1054.0
203510	0.0	0.0
541611	0.0	1.0
154386	4.0	3.0
100507246	1501.0	1467.0
100507249	0.0	2.0
100507240	7.0	1.0
101937451	0.0	0.0
100507244	24.0	30.0
100507242	11.0	7.0
100133991	38.0	154.0
100509894	7.0	3.0
203522	425.0	318.0
203523	804.0	907.0
130355	596.0	832.0
26353	4558.0	4818.0
26355	2454.0	9773.0
26354	3290.0	11641.0
53904	25.0	1153.0
53905	240.0	477.0
130367	9.0	311.0
154313	1.0	121.0
203547	2780.0	5553.0
53918	1513.0	1535.0
53919	447.0	7.0
100507203	6.0	2.0
53916	548.0	449.0
53917	211.0	536.0
100507206	3.0	1.0
28998	1402.0	4818.0
26335	0.0	0.0
28999	2777.0	28.0
28996	23913.0	22145.0
26339	0.0	0.0
26338	0.0	0.0
28990	625.0	1538.0
28991	893.0	2920.0
203562	3.0	3.0
26330	0.0	0.0
28992	678.0	592.0
26333	0.0	0.0
100169989	10.0	1.0
100509857	1.0	2.0
203569	0.0	0.0
100131393	0.0	0.0
100131390	8.0	3.0
168975	1.0	0.0
26341	0.0	0.0
26343	0.0	0.0
100289644	0.0	0.0
100289643	1.0	0.0
100289640	0.0	0.0
5706	3725.0	5507.0
5707	11179.0	12865.0
5708	15821.0	22513.0
5709	6912.0	10433.0
5700	2080.0	2739.0
5701	6142.0	9061.0
5702	7008.0	7299.0
5704	3579.0	5325.0
5705	7178.0	7473.0
100507401	2.0	4.0
100507404	7.0	8.0
100289635	877.0	2736.0
5717	5273.0	8236.0
5718	3597.0	5553.0
5719	6322.0	7852.0
5710	9366.0	18630.0
5711	2586.0	5536.0
5713	4888.0	6279.0
5714	10451.0	10648.0
5715	1333.0	1751.0
5716	2701.0	5809.0
5730	2798.0	1270.0
5728	14356.0	7985.0
5729	149.0	25.0
5720	7760.0	16283.0
5721	3212.0	6569.0
5723	907.0	1324.0
105370683	2.0	4.0
5724	1168.0	321.0
5725	8943.0	18892.0
5726	0.0	0.0
5727	1639.0	1276.0
154288	0.0	0.0
100289619	0.0	0.0
5740	6345.0	698.0
5741	0.0	0.0
5739	239.0	49.0
5731	1.0	2.0
5732	467.0	35.0
5733	13942.0	1145.0
5734	1948.0	217.0
5736	5.0	18.0
5737	791.0	13.0
5738	3532.0	13009.0
102060414	3.0	20.0
100289607	0.0	1.0
100289605	0.0	0.0
5742	924.0	1296.0
5743	138.0	30.0
5744	326.0	132.0
5745	1266.0	130.0
5746	114.0	87.0
5747	7592.0	23613.0
5760	0.0	16.0
5761	42.0	58.0
5763	11083.0	21851.0
3101	276.0	209.0
5753	11.0	1784.0
5754	498.0	14223.0
5756	3112.0	9780.0
5757	27229.0	50428.0
5758	0.0	5.0
5759	23.0	74.0
5770	3175.0	15434.0
