id	57cbdd69-7be9-4865-86dd-82bfb0ea803d	4791874c-5ef8-4fbf-8085-055a28057529
51276	318.0	1323.0
89869	9.0	2.0
51275	530.0	537.0
51278	1446.0	606.0
51277	454.0	461.0
5566	6398.0	1324.0
89866	19.0	22.0
51279	3948.0	2442.0
5567	2258.0	2334.0
90843	2036.0	3053.0
5568	0.0	1.0
5569	200.0	28.0
89891	1290.0	2053.0
5580	4341.0	1777.0
89890	1192.0	2037.0
5581	961.0	1254.0
5582	1.0	8.0
5583	1970.0	1636.0
5584	1883.0	6829.0
5585	4729.0	3081.0
5586	3755.0	6135.0
5587	680.0	158.0
100287279	0.0	0.0
51281	764.0	939.0
51280	5457.0	7077.0
51283	3209.0	7192.0
100287272	7.0	4.0
51282	1059.0	1350.0
51285	693.0	343.0
51284	120.0	102.0
51287	1440.0	3407.0
119722	1.0	5.0
51286	1.0	9.0
51289	0.0	0.0
100287270	0.0	0.0
5577	27277.0	7933.0
5578	1014.0	225.0
5579	254.0	111.0
89894	519.0	1058.0
5591	15257.0	94040.0
5592	772.0	1212.0
90871	1401.0	1391.0
5593	139.0	21.0
5594	8491.0	11135.0
347598	0.0	0.0
5595	5057.0	1255.0
5596	181.0	6.0
5597	2169.0	3646.0
90874	310.0	782.0
5598	791.0	171.0
51290	2093.0	4399.0
51292	2796.0	3459.0
5590	397.0	680.0
51291	438.0	242.0
100287266	2.0	1.0
51294	1120.0	1372.0
100287261	0.0	0.0
51293	1114.0	862.0
51296	778.0	157.0
51295	1116.0	1037.0
51298	2.0	3.0
51297	6.0	1.0
51299	3166.0	57.0
119710	323.0	474.0
5588	60.0	25.0
5589	9772.0	5047.0
90865	3327.0	116.0
89887	184.0	67.0
89886	9.0	2.0
89885	5.0	2.0
89884	76.0	133.0
89883	0.0	6.0
89882	0.0	0.0
286101	2414.0	11139.0
286102	0.0	0.0
286103	26.0	121.0
347584	0.0	0.0
5599	2654.0	5925.0
347687	2.0	1.0
347686	0.0	0.0
132612	0.0	1.0
28855	1.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	5.0	0.0
53822	14.0	2.0
53820	21.0	98.0
53826	1351.0	126.0
53827	3305.0	149.0
345016	0.0	0.0
347673	0.0	3.0
53828	0.0	1.0
53829	289.0	105.0
347675	0.0	30.0
28866	2.0	0.0
100507173	15.0	63.0
26205	1103.0	1470.0
132625	0.0	4.0
28864	5.0	0.0
100507171	263.0	273.0
28865	28.0	2.0
26207	1408.0	1025.0
100507178	36.0	64.0
26206	70.0	69.0
28869	3.0	2.0
100131493	0.0	1.0
28862	47.0	1.0
28863	2.0	0.0
28861	14.0	0.0
53833	69.0	15.0
53834	2763.0	602.0
53831	15.0	2.0
53832	1937.0	5348.0
53838	2067.0	842.0
53836	235.0	63.0
144608	106.0	364.0
28833	5.0	1.0
28834	124.0	1.0
28831	2.0	0.0
100750245	0.0	0.0
28832	1.0	0.0
100750246	1.0	1.0
100750247	3.0	34.0
100131481	0.0	0.0
53840	28.0	31.0
53841	10.0	64.0
28830	0.0	0.0
53842	0.0	0.0
100131478	2.0	4.0
28847	20.0	0.0
102060282	13.0	8.0
28819	1.0	1.0
28817	421.0	1.0
28818	2.0	0.0
100131469	0.0	0.0
28811	15.0	2.0
28812	7.0	0.0
28810	14.0	0.0
28815	631.0	10.0
28816	401.0	0.0
28813	875.0	30.0
100507143	0.0	2.0
28814	132.0	1.0
51201	1862.0	3532.0
119687	0.0	0.0
51200	107.0	127.0
51203	233.0	908.0
51202	89.0	297.0
51205	595.0	829.0
51204	774.0	771.0
51207	30.0	94.0
51206	20.0	22.0
119682	0.0	1.0
51209	168.0	168.0
51208	15.0	10.0
28828	0.0	0.0
100507135	6.0	4.0
28829	0.0	0.0
100131457	0.0	3.0
28822	607.0	1.0
28823	543.0	4.0
28820	904.0	16.0
100131454	20.0	57.0
28821	23.0	2.0
28826	154.0	0.0
28827	0.0	0.0
100131451	0.0	1.0
28824	63.0	3.0
28825	744.0	3.0
119678	0.0	3.0
119679	0.0	0.0
89801	176.0	94.0
51214	7.0	6.0
51213	0.0	0.0
51218	1960.0	2962.0
286183	7.0	9.0
286184	0.0	5.0
286186	0.0	0.0
286187	17.0	108.0
286189	8.0	0.0
648532	0.0	1.0
100507163	1.0	0.0
100131442	0.0	1.0
100131440	2.0	13.0
89839	65.0	183.0
89838	1.0	0.0
89837	6.0	1.0
100507170	0.0	0.0
51222	2868.0	283.0
51225	323.0	100.0
286190	16.0	97.0
89832	14.0	3.0
51224	2.0	8.0
51227	1019.0	1040.0
51226	2253.0	41.0
51228	2238.0	2441.0
347613	19.0	8.0
28808	0.0	0.0
28809	271.0	0.0
28806	0.0	1.0
100131439	0.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	141.0	299.0
28800	1.0	1.0
28801	2.0	0.0
28804	76.0	0.0
28805	0.0	0.0
28802	7.0	1.0
28803	420.0	1.0
51230	3994.0	11374.0
90809	1284.0	1333.0
51232	24632.0	19635.0
51231	1127.0	1353.0
51234	2803.0	2653.0
51233	19.0	36.0
89822	7.0	10.0
51236	1047.0	1368.0
51237	327.0	360.0
51239	273.0	402.0
90806	1879.0	4516.0
100507102	45.0	24.0
129049	252.0	187.0
154007	715.0	1394.0
26279	14.0	6.0
203859	416.0	1862.0
26272	585.0	1474.0
26271	305.0	626.0
26273	2815.0	7696.0
26276	722.0	1019.0
26275	1513.0	1663.0
26278	1488.0	1137.0
26277	2963.0	3166.0
26270	442.0	574.0
26285	0.0	2.0
26284	1840.0	1534.0
26287	12.0	5.0
26286	2890.0	2283.0
26289	3595.0	43.0
26281	2.0	1.0
26280	16.0	19.0
100507127	2.0	1.0
100507125	2.0	4.0
129025	0.0	2.0
26258	3511.0	4879.0
26257	6.0	2.0
26259	1269.0	1867.0
26251	7.0	19.0
168667	496.0	20.0
26254	2.0	3.0
26253	202.0	26.0
26256	206.0	1158.0
144699	534.0	833.0
26255	1.0	90.0
100507114	5.0	0.0
100507113	67.0	514.0
100507118	4.0	10.0
100507117	8.0	40.0
26269	1259.0	2092.0
26268	4055.0	3904.0
201229	506.0	412.0
26261	31.0	23.0
119696	0.0	2.0
26260	2548.0	5053.0
26263	1204.0	3348.0
119694	0.0	0.0
26262	1545.0	1277.0
201232	81.0	24.0
119695	0.0	0.0
26267	212.0	110.0
26266	47.0	101.0
119692	0.0	0.0
130074	9357.0	6379.0
129080	388.0	949.0
28899	0.0	4.0
26235	1553.0	8978.0
26238	48.0	142.0
28897	0.0	0.0
28898	2.0	0.0
100750225	25.0	249.0
26239	0.0	0.0
28891	10.0	0.0
28892	29.0	0.0
26230	409.0	1755.0
201243	0.0	1.0
28890	0.0	0.0
26232	820.0	654.0
28895	2.0	0.0
26231	134.0	111.0
28896	3.0	0.0
26234	10535.0	12181.0
28893	5.0	0.0
26233	449.0	536.0
28894	2.0	0.0
144638	19.0	9.0
132660	707.0	2202.0
26247	2.0	6.0
26246	2.0	0.0
26249	686.0	384.0
26248	1.0	1.0
100510707	0.0	3.0
201255	481.0	387.0
26240	500.0	424.0
201254	595.0	751.0
26242	0.0	0.0
26245	0.0	2.0
252839	3352.0	4921.0
132671	747.0	458.0
130013	16.0	27.0
28877	1.0	0.0
28878	32.0	0.0
28875	28.0	0.0
28876	46.0	4.0
201259	1.0	0.0
28879	0.0	0.0
26219	0.0	2.0
492311	1206.0	1139.0
168620	19.0	28.0
28870	14.0	47.0
201266	1799.0	2161.0
28873	1.0	0.0
28874	77.0	81.0
26212	0.0	9.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	409.0	949.0
26225	3150.0	6005.0
28888	0.0	0.0
26224	5243.0	7709.0
28889	0.0	0.0
26227	4912.0	223.0
28886	0.0	0.0
26226	15.0	36.0
28887	0.0	0.0
26229	1055.0	1238.0
26228	16.0	24.0
28880	0.0	0.0
28881	3.0	1.0
28884	0.0	0.0
26220	32.0	12.0
28885	11.0	0.0
26223	25.0	179.0
28882	46.0	0.0
28883	7.0	0.0
492307	1.0	2.0
492303	51.0	84.0
105369550	1.0	8.0
100287114	0.0	1.0
100509927	0.0	0.0
100287102	0.0	1.0
203477	5.0	0.0
5607	970.0	764.0
5608	409.0	498.0
5609	1642.0	1023.0
5600	911.0	139.0
5601	2743.0	2316.0
5602	2421.0	660.0
5603	2246.0	2749.0
5604	4055.0	2225.0
5605	3317.0	1726.0
5606	2216.0	804.0
5620	0.0	3.0
5618	8419.0	65722.0
5619	0.0	1.0
5610	4299.0	5654.0
5611	6030.0	12063.0
5612	2901.0	3954.0
5613	1543.0	1660.0
5616	1.0	0.0
5617	7.0	3.0
105370578	0.0	2.0
5630	13.0	19.0
5631	1693.0	1896.0
166379	480.0	426.0
166378	499.0	4455.0
5629	392.0	31.0
100133941	21350.0	37384.0
5621	8660.0	3441.0
5623	116.0	201.0
5624	4.0	14.0
5625	85.0	3.0
5626	0.0	1.0
5627	3719.0	357.0
5628	0.0	0.0
5641	10514.0	2521.0
5634	1466.0	2845.0
5635	2022.0	1125.0
100133957	18.0	27.0
5636	759.0	2287.0
5638	1044.0	134.0
5639	262.0	456.0
5650	1398.0	38.0
5651	0.0	1.0
5652	3880.0	3311.0
5653	519.0	22.0
5644	0.0	1.0
5645	0.0	5.0
5646	4.0	3.0
5648	475.0	6.0
5649	829.0	16.0
100131309	0.0	2.0
5660	81100.0	56145.0
5662	108.0	340.0
5663	4734.0	9714.0
5664	1328.0	1218.0
3002	39.0	5.0
347281	0.0	2.0
100131302	0.0	2.0
3001	47.0	3.0
3000	37.0	215.0
51360	1708.0	3069.0
51362	1298.0	3740.0
51361	1614.0	7650.0
51364	103.0	352.0
100287191	2.0	0.0
51363	2892.0	7537.0
51366	11673.0	64231.0
89978	444.0	2023.0
100287193	1.0	1.0
51365	105.0	22.0
51368	1715.0	2956.0
5654	15380.0	1714.0
5655	373.0	4.0
51367	859.0	533.0
90956	1364.0	1703.0
5657	13.0	0.0
90957	1293.0	1749.0
89970	1477.0	2094.0
5670	0.0	1.0
5671	7.0	7.0
5672	60.0	31.0
347273	8.0	20.0
5673	11.0	19.0
90952	3316.0	692.0
5675	0.0	3.0
347275	0.0	1.0
3013	3.0	2587.0
3012	21.0	6190.0
3010	0.0	322.0
51371	2935.0	1987.0
3009	1.0	3151.0
100287183	0.0	0.0
3008	0.0	15336.0
51373	497.0	1018.0
3007	0.0	5986.0
51372	1631.0	2058.0
51375	1038.0	906.0
3006	1097.0	25323.0
51374	4882.0	3566.0
3005	11653.0	5942.0
51377	1552.0	1748.0
3004	20.0	6.0
3003	12.0	9.0
51379	656.0	1456.0
51378	189.0	23.0
5669	3.0	6.0
5680	0.0	2.0
5681	2242.0	524.0
5682	2921.0	3951.0
5683	555.0	920.0
5684	2918.0	3581.0
5685	3782.0	4388.0
347265	16.0	13.0
5686	2675.0	5027.0
3024	0.0	19.0
3021	27332.0	28119.0
3020	1147.0	933.0
100287177	1.0	0.0
51380	1872.0	2537.0
100287178	0.0	0.0
51382	2228.0	3417.0
100287173	0.0	1.0
51384	5.0	3.0
3018	1.0	2340.0
51386	11330.0	7712.0
3017	629.0	13094.0
51385	614.0	995.0
51388	1250.0	1176.0
3015	2928.0	4559.0
100287171	197.0	162.0
3014	478.0	108.0
5676	0.0	7.0
51389	2860.0	2213.0
5678	1.0	16.0
5690	3575.0	1828.0
5691	2489.0	3692.0
5692	6203.0	5636.0
5693	3628.0	4539.0
347252	6.0	8.0
5694	3029.0	4284.0
5695	4452.0	3826.0
5696	1829.0	304.0
5697	50.0	68.0
3035	2557.0	2163.0
3034	44.0	262.0
3033	7563.0	1350.0
3032	8658.0	6857.0
3031	1.0	17.0
3030	16193.0	8495.0
51390	4147.0	10472.0
51393	633.0	268.0
3029	2226.0	2994.0
3028	2513.0	2157.0
51397	1088.0	3292.0
3026	30.0	4.0
51399	1818.0	1761.0
51398	3209.0	3523.0
5687	964.0	2375.0
5688	5336.0	9037.0
5689	6893.0	9286.0
129401	505.0	1081.0
347240	199.0	460.0
129402	0.0	1.0
3046	5.0	11.0
3045	1.0	0.0
3044	5.0	1.0
3043	9554.0	932.0
3042	0.0	2.0
3040	1136.0	36.0
374900	576.0	2589.0
3039	42.0	3.0
3038	589.0	124.0
3037	682.0	30.0
374907	120.0	42.0
3036	359.0	0.0
5698	653.0	89.0
5699	552.0	219.0
90990	660.0	1220.0
90993	899.0	31.0
3055	851.0	2782.0
3054	3983.0	4531.0
3053	0.0	68.0
100287144	0.0	0.0
3052	1039.0	923.0
3051	0.0	0.0
3050	2.0	1.0
100287140	0.0	0.0
3049	3.0	0.0
3048	5.0	20.0
3047	0.0	0.0
90987	1576.0	4512.0
3060	0.0	0.0
374920	402.0	52.0
3068	11135.0	9213.0
3067	162.0	92.0
374928	390.0	839.0
3066	3422.0	5082.0
3065	5201.0	12006.0
3064	6597.0	10919.0
3062	1.0	1.0
3061	9.0	10.0
3059	1925.0	283.0
3071	1152.0	435.0
3070	269.0	2276.0
3078	3.0	0.0
3077	899.0	245.0
100287128	16.0	1.0
3075	8403.0	772.0
3074	5037.0	3175.0
3073	3235.0	1595.0
374918	4.0	7.0
3069	32376.0	29479.0
3082	678.0	82.0
3081	36.0	12.0
3080	0.0	0.0
53938	648.0	718.0
28976	2681.0	2262.0
28977	2171.0	8593.0
28974	1690.0	1106.0
100131388	1.0	15.0
3087	227.0	146.0
28978	724.0	1889.0
3084	282.0	33.0
3083	8.0	1.0
28972	4213.0	4267.0
53940	0.0	2.0
28973	2699.0	3530.0
28970	1311.0	1895.0
28971	1380.0	947.0
53944	1060.0	2650.0
53942	0.0	2.0
53947	1086.0	101.0
3093	5084.0	10471.0
3092	5257.0	5919.0
3091	4667.0	4118.0
3090	626.0	184.0
28987	1832.0	420.0
28988	4900.0	3666.0
132989	259.0	502.0
100131378	10.0	0.0
3099	12284.0	12790.0
28985	1090.0	1421.0
3098	8469.0	14569.0
28986	1319.0	2088.0
3097	2765.0	4778.0
100507299	24.0	95.0
3096	1814.0	2138.0
100131374	0.0	0.0
28989	399.0	455.0
100507297	206.0	174.0
3094	5965.0	5672.0
337986	0.0	1.0
100131370	0.0	0.0
28983	21.0	3.0
28984	2706.0	353.0
28981	550.0	1899.0
374819	198.0	187.0
26322	0.0	0.0
28982	374.0	1385.0
129303	807.0	456.0
100131369	15.0	4.0
28954	116.0	24.0
28955	242.0	204.0
28952	787.0	1032.0
100131366	1.0	2.0
65944	1.0	11.0
337979	0.0	0.0
28958	1779.0	2905.0
337978	0.0	0.0
28959	2537.0	182.0
337977	0.0	0.0
28956	1060.0	873.0
337976	0.0	0.0
28957	641.0	2455.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	2571.0	568.0
337980	0.0	0.0
51300	2341.0	3483.0
51302	216.0	52.0
89910	3214.0	5033.0
51301	235.0	1092.0
51304	4588.0	1740.0
51303	621.0	189.0
51306	2417.0	3811.0
51305	5.0	19.0
51308	249.0	118.0
51307	2665.0	2569.0
51309	1399.0	1138.0
130340	125.0	343.0
100131358	2.0	3.0
28965	332.0	164.0
28966	676.0	1670.0
26301	259.0	96.0
337969	0.0	1.0
28964	2906.0	1712.0
337968	0.0	0.0
28969	2939.0	4714.0
337967	0.0	0.0
337966	0.0	1.0
337965	0.0	0.0
28968	126.0	83.0
337964	0.0	1.0
26307	0.0	0.0
337974	0.0	0.0
144983	242.0	75.0
337973	0.0	0.0
337972	0.0	0.0
360200	40.0	23.0
337971	0.0	0.0
337970	0.0	0.0
28962	2517.0	2201.0
51311	92.0	41.0
51310	1257.0	1074.0
28960	425.0	186.0
51313	14824.0	24222.0
51312	3418.0	608.0
51315	1806.0	1556.0
51314	13.0	13.0
51317	2051.0	1753.0
360205	0.0	0.0
51316	44.0	19.0
51319	1376.0	3570.0
360203	0.0	0.0
51318	2121.0	4392.0
374864	159.0	6.0
28938	247.0	0.0
100507267	2.0	3.0
28939	6.0	0.0
374860	47.0	114.0
28932	0.0	0.0
337959	0.0	3.0
100507261	0.0	0.0
28933	5.0	0.0
28930	12.0	0.0
28931	0.0	3.0
374868	1292.0	3459.0
100507266	96.0	321.0
28936	0.0	0.0
28937	186.0	1.0
28934	1.0	0.0
28935	146.0	0.0
337963	0.0	0.0
337960	0.0	0.0
51320	2613.0	3149.0
51322	7468.0	9336.0
53981	2842.0	7760.0
51321	3201.0	3504.0
51324	3922.0	2951.0
89932	926.0	358.0
51326	34.0	68.0
51327	2.0	5.0
51329	62.0	48.0
28949	0.0	0.0
100507257	21.0	2.0
132946	32.0	18.0
100507251	0.0	0.0
28943	326.0	3.0
65975	15.0	21.0
28941	360.0	6.0
65977	1292.0	8211.0
28942	31.0	0.0
28947	0.0	0.0
132949	677.0	2432.0
65979	2132.0	1693.0
28948	0.0	0.0
100507254	26.0	4.0
28946	3.0	1.0
89927	2363.0	4425.0
144920	0.0	0.0
51330	903.0	465.0
28940	51.0	0.0
51333	111.0	252.0
51332	387.0	248.0
51335	2557.0	2580.0
51334	62.0	31.0
51337	1706.0	3024.0
360227	6.0	140.0
51339	269.0	136.0
51338	1122.0	128.0
360226	0.0	1.0
28918	0.0	0.0
28919	55.0	1.0
374887	64.0	5.0
65981	997.0	1180.0
28916	2.0	0.0
65980	1699.0	1766.0
28917	0.0	0.0
374882	2555.0	3964.0
65983	1677.0	386.0
100131328	2.0	1.0
65982	2318.0	3366.0
100131327	0.0	0.0
65985	2313.0	3300.0
65987	382.0	273.0
28910	0.0	0.0
65986	4366.0	48105.0
28911	0.0	2.0
65989	109.0	29.0
132954	0.0	0.0
65988	883.0	1852.0
100131320	111.0	243.0
28914	1568.0	5.0
28915	39.0	8.0
28912	1754.0	655.0
28913	348.0	6.0
51340	2986.0	20070.0
100287098	7.0	10.0
89958	203.0	233.0
51341	2728.0	1328.0
100287091	0.0	0.0
100507290	609.0	77.0
51343	1683.0	2166.0
89953	1106.0	2864.0
51348	35.0	22.0
51347	2678.0	4473.0
90933	1463.0	1220.0
100302090	0.0	0.0
65990	290.0	393.0
374875	167.0	125.0
28929	1.0	0.0
65992	1921.0	2104.0
28927	0.0	1.0
65991	3580.0	3331.0
28928	0.0	0.0
65993	1906.0	2786.0
374872	31.0	16.0
65996	1041.0	959.0
65998	1222.0	547.0
28921	7.0	0.0
65997	134.0	413.0
28922	4.0	0.0
65999	474.0	685.0
28920	7.0	1.0
374879	210.0	779.0
28925	0.0	1.0
28926	0.0	0.0
374877	26.0	32.0
28923	134.0	0.0
100507274	0.0	1.0
28924	0.0	0.0
100287084	0.0	1.0
51351	2502.0	2485.0
100287087	6.0	17.0
51350	2.0	3.0
51352	2.0	4.0
100287083	0.0	0.0
89944	470.0	293.0
100287082	35.0	97.0
89941	2517.0	2574.0
130399	5298.0	29.0
166348	17.0	35.0
374897	29.0	4.0
100507217	2258.0	6649.0
166336	3098.0	642.0
374899	322.0	1397.0
203510	0.0	0.0
541611	3.0	4.0
154386	4.0	5.0
100507246	1008.0	1857.0
100507249	0.0	62.0
100507240	8.0	2.0
101937451	1.0	4.0
100507244	17.0	75.0
100507242	4.0	17.0
100133991	79.0	69.0
100509894	9.0	20.0
203522	567.0	139.0
203523	472.0	763.0
130355	319.0	590.0
26353	7433.0	12698.0
26355	1848.0	3904.0
26354	4268.0	17052.0
53904	15.0	10.0
53905	297.0	156.0
130367	148.0	34.0
154313	5.0	25.0
203547	2322.0	7481.0
53918	1094.0	2412.0
53919	68.0	15.0
100507203	5.0	25.0
53916	373.0	166.0
53917	210.0	53.0
100507206	6.0	1.0
28998	1341.0	3628.0
26335	0.0	1.0
28999	1723.0	70.0
28996	15623.0	9049.0
26339	0.0	2.0
26338	0.0	1.0
28990	507.0	453.0
28991	752.0	2055.0
203562	4.0	9.0
26330	5.0	8.0
28992	471.0	461.0
26333	0.0	1.0
100169989	3.0	9.0
100509857	0.0	11.0
203569	0.0	1.0
100131393	0.0	1.0
100131390	2.0	0.0
168975	0.0	4.0
26341	0.0	0.0
26343	0.0	0.0
100289644	0.0	3.0
100289643	2.0	1.0
100289640	0.0	3.0
5706	2424.0	4214.0
5707	6284.0	11409.0
5708	9490.0	10218.0
5709	5497.0	5768.0
5700	1055.0	1235.0
5701	4111.0	4889.0
5702	4263.0	5481.0
5704	2468.0	4963.0
5705	4665.0	1591.0
100507401	3.0	16.0
100507404	4.0	27.0
100289635	1322.0	4343.0
5717	3959.0	5528.0
5718	3128.0	6382.0
5719	5135.0	8837.0
5710	5001.0	4809.0
5711	2227.0	3254.0
5713	2526.0	2266.0
5714	6610.0	6728.0
5715	847.0	1402.0
5716	1978.0	4042.0
5730	2371.0	46.0
5728	8575.0	10974.0
5729	70.0	29.0
5720	5335.0	3240.0
5721	2307.0	1637.0
5723	372.0	536.0
105370683	0.0	3.0
5724	760.0	145.0
5725	9425.0	7100.0
5726	0.0	4.0
5727	712.0	456.0
154288	0.0	1.0
100289619	0.0	0.0
5740	6414.0	341.0
5741	0.0	0.0
5739	64.0	27.0
5731	3.0	4.0
5732	488.0	1592.0
5733	11247.0	30733.0
5734	565.0	114.0
5736	5.0	1.0
5737	376.0	21.0
5738	5319.0	4342.0
102060414	4.0	4.0
100289607	0.0	1.0
100289605	0.0	0.0
5742	905.0	289.0
5743	756.0	50.0
5744	462.0	558.0
5745	504.0	7.0
5746	305.0	15.0
5747	6628.0	16692.0
5760	4.0	8.0
5761	41.0	35.0
5763	7403.0	1381.0
3101	114.0	64.0
5753	416.0	1251.0
5754	2384.0	4244.0
5756	4098.0	8353.0
5757	22531.0	23298.0
5758	2.0	4.0
5759	58.0	39.0
5770	13121.0	48754.0
5771	1200.0	1686.0
5774	1475.0	1189.0
3112	76.0	4.0
3111	1215.0	289.0
3110	5.0	0.0
3109	1192.0	281.0
3108	2643.0	225.0
3107	28450.0	2819.0
3106	38658.0	4646.0
3105	22348.0	4000.0
3104	582.0	745.0
5764	11177.0	209.0
5767	26.0	12.0
5768	9521.0	8667.0
5769	4.0	19.0
648315	0.0	0.0
5780	2592.0	2399.0
5781	17793.0	19907.0
5782	4653.0	5957.0
5783	4028.0	17631.0
5784	7275.0	3298.0
3123	13679.0	2200.0
3122	22346.0	2612.0
3121	0.0	0.0
3120	102.0	12.0
51481	1.0	0.0
51480	0.0	1.0
3119	4363.0	898.0
3118	40.0	65.0
3117	3047.0	685.0
3116	2.0	2.0
3115	6391.0	952.0
3113	10458.0	1379.0
5775	2022.0	5405.0
5777	1098.0	2033.0
5778	104.0	50.0
103164619	0.0	108.0
5790	0.0	0.0
5791	1728.0	1024.0
5792	33113.0	18313.0
5793	4568.0	4070.0
5794	68.0	26.0
5795	1241.0	1402.0
5796	5264.0	8588.0
3134	1693.0	310.0
3133	45685.0	5984.0
3132	1.0	0.0
3131	1901.0	183.0
100287067	0.0	1.0
51490	1035.0	1047.0
100287063	0.0	0.0
51491	512.0	306.0
51493	4232.0	7042.0
3128	196.0	94.0
51496	2244.0	4846.0
3127	7723.0	1009.0
51495	9525.0	33223.0
445815	308.0	47.0
51497	3856.0	5992.0
5786	5962.0	7042.0
5787	6446.0	3031.0
51499	1000.0	890.0
5788	1116.0	650.0
5789	213.0	132.0
3145	630.0	106.0
3142	284.0	48.0
3141	2240.0	4140.0
3140	1558.0	462.0
100287055	0.0	0.0
3139	271.0	84.0
3138	142.0	56.0
3137	99.0	15.0
3136	594.0	140.0
3135	122.0	10.0
5797	8234.0	1356.0
5798	7.0	19.0
5799	834.0	882.0
347376	4.0	1.0
3156	1660.0	3987.0
3155	1857.0	2683.0
100287045	0.0	0.0
3152	0.0	0.0
3151	5870.0	5449.0
3150	4801.0	10659.0
3149	795.0	1675.0
3148	2561.0	3226.0
3146	10701.0	8685.0
347365	321.0	1052.0
648359	2.0	3.0
347363	0.0	0.0
3167	0.0	0.0
3166	3.0	2.0
100302119	0.0	0.0
3164	5076.0	526.0
100302118	0.0	2.0
3163	1597.0	3560.0
100302117	0.0	0.0
3162	827.0	947.0
100302116	0.0	0.0
3161	87.0	322.0
100302115	0.0	0.0
100302114	0.0	0.0
100302113	0.0	2.0
100302112	0.0	16.0
100302111	0.0	0.0
3159	1493.0	787.0
3158	1638.0	2.0
3157	2077.0	3395.0
347359	0.0	174.0
3170	0.0	1.0
120939	9.0	4.0
3178	25444.0	12052.0
3177	371.0	170.0
100287026	0.0	0.0
3176	3751.0	1821.0
100287029	6.0	5.0
3175	1.0	0.0
3174	50.0	16.0
3172	0.0	13.0
3171	3.0	3.0
100289682	0.0	1.0
3169	4520.0	10761.0
120935	16.0	91.0
3181	25968.0	10878.0
347344	344.0	2243.0
3189	5227.0	1754.0
3188	5816.0	7190.0
3187	12700.0	21944.0
100289678	765.0	1056.0
3186	0.0	4.0
3185	8819.0	22130.0
100302139	0.0	12.0
3184	8071.0	3481.0
100302138	0.0	0.0
3183	14872.0	31693.0
100302137	0.0	0.0
100287013	6.0	4.0
3182	5001.0	3331.0
100302136	0.0	1.0
100302135	0.0	5.0
100302134	0.0	0.0
100302133	0.0	1.0
100302132	0.0	0.0
100302130	0.0	0.0
3192	18637.0	28867.0
347333	2.0	3.0
3191	7673.0	9559.0
3190	29092.0	42195.0
3199	67.0	1.0
3198	38.0	8.0
100302129	0.0	0.0
100289667	0.0	1.0
3196	0.0	3.0
100302128	3.0	0.0
3195	0.0	1.0
100302127	0.0	0.0
100302126	0.0	0.0
100289662	6.0	15.0
100302125	0.0	0.0
100289663	0.0	0.0
100302124	0.0	7.0
100302123	0.0	0.0
100302122	0.0	4.0
100302121	0.0	4.0
347442	0.0	0.0
132851	5.0	16.0
100131268	0.0	1.0
374946	38.0	68.0
100302159	0.0	0.0
100302158	0.0	0.0
100302157	0.0	1.0
100131261	59.0	158.0
100302156	0.0	0.0
120863	33.0	145.0
100302155	0.0	12.0
100302153	0.0	0.0
144832	36.0	63.0
100302152	0.0	2.0
100302150	0.0	30.0
51400	2246.0	2216.0
51406	1779.0	1885.0
51409	1302.0	2514.0
132864	2084.0	6130.0
100302149	8.0	4.0
100302148	0.0	0.0
100302146	0.0	0.0
100131250	3.0	0.0
100302145	0.0	0.0
100302144	0.0	0.0
100302143	0.0	0.0
100302141	0.0	3.0
100302140	0.0	0.0
51412	0.0	2.0
144847	1.0	0.0
51411	187.0	54.0
541578	1046.0	1779.0
374969	832.0	455.0
100131244	0.0	0.0
100302179	3.0	0.0
100302178	0.0	0.0
100302177	0.0	0.0
100302175	2.0	57.0
100302174	0.0	7.0
51421	8092.0	3773.0
100302172	0.0	0.0
51422	1646.0	893.0
51427	1150.0	3510.0
51426	1327.0	3355.0
51429	6531.0	7645.0
51428	2049.0	2263.0
347411	0.0	0.0
541565	288.0	159.0
132884	295.0	53.0
100131236	0.0	0.0
100131234	1.0	72.0
100131230	3.0	5.0
374955	0.0	6.0
100302169	0.0	2.0
100302168	0.0	0.0
100302167	0.0	12.0
100302165	0.0	0.0
51430	2850.0	8104.0
100302164	0.0	0.0
100302163	0.0	2.0
100302161	0.0	39.0
51434	1490.0	2333.0
100302160	0.0	0.0
51433	6057.0	8182.0
51435	3161.0	458.0
51438	0.0	2.0
347402	3.0	5.0
51439	4237.0	7050.0
347404	64.0	33.0
374986	2258.0	6230.0
100507381	0.0	28.0
132817	0.0	0.0
374987	23.0	13.0
51441	3996.0	5295.0
100302197	0.0	0.0
51440	4.0	2.0
100302196	0.0	0.0
100302195	0.0	1.0
51442	206.0	15.0
100302193	0.0	11.0
51444	1018.0	1439.0
100302192	0.0	0.0
51447	3295.0	1945.0
100302191	0.0	0.0
100302190	0.0	0.0
51449	18460.0	11390.0
144809	6.0	7.0
374973	2.0	10.0
100131213	57.0	9.0
100131211	480.0	267.0
374977	25.0	11.0
51450	287.0	289.0
