id	c18ab48c-9c87-46d5-ae3d-a97f7b3875c8	deaa56c1-8031-4c65-b3bc-1228407e06ea
442910	0.0	0.0
106481343	0.0	0.0
85457	2725.0	2143.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	61.0	16.0
442913	0.0	0.0
85452	18.0	13.0
442914	0.0	0.0
50	4242.0	2508.0
85453	3277.0	2436.0
442915	1.0	0.0
85450	4170.0	2552.0
51	4080.0	2352.0
442916	0.0	0.0
85451	1953.0	1204.0
52	2862.0	2715.0
442917	0.0	0.0
53	2680.0	2141.0
442918	0.0	0.0
54	5235.0	1753.0
442919	0.0	0.0
55	266.0	32.0
442909	1.0	7.0
56	6.0	4.0
58	116.0	150.0
59	41349.0	26939.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	13.0	11.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	1049.0	237.0
106481350	0.0	1.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	4.0	1.0
106481354	1.0	2.0
85446	304.0	327.0
442900	0.0	0.0
106481355	1.0	0.0
85443	23.0	33.0
442901	0.0	0.0
85444	896.0	929.0
442902	0.0	0.0
60	187525.0	265504.0
85441	2189.0	2087.0
442903	7.0	1.0
85442	333.0	96.0
442904	0.0	0.0
442905	0.0	0.0
62	6.0	7.0
85440	3388.0	1620.0
442907	2.0	0.0
442908	1.0	0.0
66	0.0	0.0
67	7.0	11.0
68	1.0	3.0
344595	345.0	239.0
69	0.0	2.0
106481316	1.0	0.0
106481317	0.0	0.0
106481314	1.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	81.0	97.0
106481321	1.0	0.0
85479	265.0	6.0
106481322	0.0	0.0
85476	3278.0	2341.0
85477	145.0	441.0
70	25.0	144.0
85474	14.0	36.0
71	130389.0	211467.0
72	9743.0	1172.0
73	35.0	22.0
74	1.0	0.0
75	31.0	21.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3265.0	3627.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	1.0
85465	3180.0	1913.0
81	29229.0	24293.0
85463	561.0	173.0
82	3.0	1.0
85464	1263.0	1386.0
83	5.0	5.0
85461	3909.0	2507.0
85462	1410.0	696.0
86	1921.0	1888.0
87	28105.0	23399.0
85460	3806.0	768.0
88	14.0	7.0
89	4.0	13.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3264.0	2797.0
106481300	0.0	0.0
91	2827.0	2178.0
92	1643.0	967.0
93	746.0	911.0
94	1482.0	1671.0
95	261.0	130.0
97	218.0	146.0
98	532.0	224.0
344561	0.0	0.0
728661	2772.0	1758.0
728664	0.0	0.0
106481305	0.0	0.0
261734	870.0	719.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	20.0	16.0
106481309	12.0	7.0
246119	0.0	0.0
106481307	0.0	0.0
261735	3.0	1.0
106481308	0.0	0.0
3804	1.0	3.0
3805	8.0	4.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	9.0	0.0
3809	1.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	506.0	703.0
3800	783.0	1161.0
3801	1507.0	1083.0
3802	1.0	3.0
728695	0.0	0.0
285735	0.0	0.0
261726	2099.0	2435.0
728698	9.0	4.0
3814	1.0	0.0
3815	11330.0	844.0
3816	153.0	18.0
261729	1858.0	997.0
3817	7.0	4.0
3818	39.0	8.0
222166	2068.0	1752.0
3811	3.0	0.0
3812	1.0	0.0
285740	0.0	0.0
285741	14.0	14.0
728689	7.0	5.0
3827	0.0	0.0
246100	0.0	0.0
3820	169.0	67.0
3821	24.0	11.0
3822	2.0	4.0
3823	0.0	0.0
3824	146.0	128.0
645402	0.0	0.0
403313	1083.0	693.0
403314	0.0	2.0
728637	0.0	12.0
728638	214.0	578.0
728633	0.0	0.0
728632	16.0	6.0
728635	27.0	12.0
3836	3004.0	1921.0
222183	167.0	363.0
3837	11824.0	10583.0
3838	2188.0	2088.0
3839	2491.0	1885.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1975.0	1103.0
3832	491.0	579.0
3833	298.0	329.0
3834	34.0	10.0
3835	1830.0	2134.0
728620	0.0	0.0
403300	0.0	0.0
645412	1.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	375.0	288.0
3848	7.0	14.0
3849	1.0	1.0
222171	566.0	805.0
728619	6.0	1.0
3840	5350.0	3708.0
3841	865.0	299.0
3842	7329.0	5177.0
3843	7060.0	5732.0
3844	0.0	0.0
3845	2051.0	1798.0
3846	14.0	6.0
645423	0.0	0.0
3860	34.0	21.0
246126	0.0	0.0
728658	477.0	476.0
728655	1.0	1.0
728657	3.0	0.0
728656	0.0	0.0
3858	649.0	897.0
3859	1.0	3.0
246135	2.0	0.0
3850	0.0	1.0
3851	19.0	5.0
3852	46540.0	128.0
645414	0.0	0.0
3853	22.0	42.0
3854	5551.0	28.0
3855	42362.0	28094.0
3856	25385.0	88175.0
3857	10.0	4.0
728640	9.0	5.0
645431	37.0	37.0
728642	304.0	215.0
728641	1.0	1.0
645434	2.0	1.0
645432	10.0	10.0
285704	763.0	581.0
728643	6.0	0.0
222194	1955.0	1348.0
285708	3.0	0.0
1204	0.0	0.0
1203	766.0	687.0
1201	1557.0	1617.0
1200	9123.0	10921.0
3861	29750.0	82.0
645426	6.0	8.0
645425	0.0	0.0
1209	6884.0	5394.0
3866	40856.0	6618.0
1208	3.0	3.0
1207	2432.0	2698.0
3868	1043.0	311.0
285311	1.0	0.0
3880	25805.0	124514.0
3881	7.0	12.0
285313	1654.0	49.0
100128537	215.0	796.0
3882	54.0	114.0
100128536	0.0	0.0
285314	1.0	0.0
285315	332.0	111.0
1215	62.0	29.0
100141515	3.0	1.0
1213	23453.0	23340.0
1212	2247.0	2828.0
1211	3595.0	3570.0
3872	35528.0	554.0
3875	20957.0	45943.0
3876	4.0	4.0
3879	0.0	1.0
3890	1.0	0.0
3891	3.0	0.0
3892	131.0	19.0
100128525	5.0	1.0
285326	0.0	0.0
1230	601.0	508.0
285329	6.0	7.0
440097	36.0	0.0
440093	12.0	9.0
3883	21.0	10.0
3884	1.0	0.0
3885	0.0	1.0
3886	0.0	1.0
100128521	0.0	0.0
3887	2149.0	21.0
3888	1.0	0.0
100631239	0.0	0.0
3889	28.0	0.0
100128516	48.0	41.0
285331	1186.0	518.0
100128512	0.0	0.0
285335	15.0	11.0
100128514	0.0	0.0
1241	601.0	244.0
1240	836.0	1162.0
1238	197.0	57.0
1237	2.0	5.0
1236	365.0	41.0
1235	15.0	6.0
1234	361.0	198.0
1233	99.0	38.0
1232	3.0	5.0
3895	16709.0	19704.0
100128511	27.0	17.0
100631247	11.0	5.0
3897	319.0	38.0
100631248	0.0	1.0
3898	1975.0	1583.0
100631249	0.0	0.0
3899	6589.0	481.0
100128505	1.0	1.0
100631250	0.0	0.0
285343	978.0	845.0
100631251	3.0	9.0
100631252	6.0	2.0
100631253	0.0	0.0
285346	127.0	75.0
100631254	0.0	1.0
100128503	0.0	0.0
285349	183.0	89.0
574501	0.0	0.0
574502	0.0	0.0
1244	3067.0	35.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	8847.0	1168.0
1263	1806.0	1088.0
1262	13.0	13.0
116966	203.0	56.0
100887755	0.0	0.0
1261	11.0	52.0
100887754	3.0	1.0
1260	1.0	25.0
116969	51.0	9.0
1259	359.0	37.0
1258	22.0	1.0
440061	0.0	0.0
100887750	39.0	17.0
100887746	0.0	0.0
100887744	0.0	0.0
1272	1395.0	1671.0
1271	190.0	82.0
100887749	13.0	13.0
1270	25.0	14.0
100887748	0.0	0.0
440044	21.0	9.0
1269	10.0	0.0
440051	0.0	0.0
1268	219.0	6.0
440050	7.0	3.0
1267	6840.0	4048.0
1266	14003.0	10318.0
100887740	0.0	0.0
1265	8610.0	9057.0
1286	538.0	148.0
1285	217.0	21.0
1284	15895.0	56058.0
1282	9640.0	63046.0
1281	138803.0	382002.0
1280	220.0	23.0
440078	127.0	45.0
440077	0.0	0.0
440087	12.0	16.0
1278	142553.0	638182.0
1277	204919.0	945565.0
440081	101.0	17.0
116938	0.0	0.0
1297	12.0	1.0
116931	77.0	39.0
1296	2837.0	12849.0
1295	863.0	19182.0
116933	0.0	3.0
1294	3105.0	1457.0
1293	54166.0	139956.0
116935	19.0	7.0
1292	39236.0	83399.0
440068	2.0	2.0
1291	30162.0	100459.0
116937	8.0	2.0
440067	19.0	3.0
1290	10832.0	57927.0
440073	131.0	86.0
440072	4.0	3.0
1289	10893.0	62105.0
1288	1288.0	146.0
1287	3167.0	2640.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1768.0	1981.0
440021	1.0	0.0
442673	1.0	2.0
10018	3332.0	1529.0
126328	1234.0	1388.0
442676	0.0	0.0
126326	268.0	444.0
1299	311.0	46.0
1298	1179.0	242.0
10011	1231.0	1146.0
10010	3802.0	1912.0
10013	3053.0	1993.0
128989	987.0	707.0
10015	9746.0	7141.0
10014	4457.0	3592.0
10017	25.0	2.0
10016	3523.0	3897.0
10020	3475.0	861.0
114335	0.0	0.0
114336	0.0	1.0
126321	2190.0	1960.0
10029	0.0	0.0
442668	1.0	0.0
10022	1.0	0.0
10021	12.0	5.0
10024	75.0	144.0
128977	1238.0	664.0
103021165	1.0	2.0
10023	273.0	232.0
103021164	2.0	3.0
10026	2454.0	1430.0
10025	3042.0	2639.0
116986	411.0	121.0
116985	5259.0	3716.0
116988	4278.0	2512.0
116987	3402.0	2441.0
114327	1264.0	743.0
440043	0.0	0.0
126308	2632.0	2829.0
440041	0.0	0.0
126306	40.0	4.0
151306	33.0	10.0
100128590	4.0	2.0
100128596	0.0	0.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	5.0	4.0
440026	2730.0	2110.0
440023	0.0	2.0
10008	171.0	652.0
10007	1823.0	2504.0
10009	2845.0	1389.0
116984	1368.0	502.0
116983	1892.0	995.0
151313	430.0	387.0
10000	2808.0	4364.0
128954	0.0	0.0
10002	35.0	16.0
10001	824.0	850.0
10004	236.0	223.0
10003	229.0	30.0
10006	4161.0	2867.0
10005	684.0	683.0
126370	0.0	0.0
285352	88.0	52.0
100128579	0.0	0.0
285359	138.0	18.0
126375	339.0	299.0
126374	1179.0	862.0
153918	0.0	0.0
100128574	1.0	0.0
285362	2834.0	3295.0
285367	901.0	803.0
285368	308.0	407.0
100128569	107.0	51.0
126364	330.0	449.0
100128560	17.0	21.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	0.0	0.0
344191	1.0	1.0
126353	353.0	3293.0
751071	120.0	150.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	2.0	3.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	1.0	0.0
106481289	0.0	0.0
100128553	10.0	12.0
106481282	0.0	0.0
285381	1206.0	796.0
106481283	0.0	0.0
285382	190.0	190.0
106481280	0.0	0.0
165918	1374.0	783.0
106481281	0.0	1.0
165904	10.0	44.0
285386	808.0	2974.0
138307	21.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	3.0	0.0
106481290	0.0	0.0
100128541	0.0	0.0
138311	463.0	207.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	4.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	5.0	0.0
126299	717.0	833.0
106481259	2.0	0.0
728716	0.0	0.0
126298	1655.0	1035.0
728710	1.0	0.0
126295	381.0	163.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	7.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	2.0	0.0
106481267	0.0	0.0
151246	237.0	230.0
645318	0.0	0.0
645317	17.0	9.0
151242	0.0	2.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	19412.0	21806.0
100287908	0.0	0.0
645332	233.0	215.0
126282	548.0	2408.0
100287902	7.0	18.0
163227	487.0	369.0
100287900	0.0	0.0
163223	68.0	30.0
106481275	0.0	0.0
106481276	1.0	0.0
106481273	0.0	0.0
106481274	0.0	1.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	63.0	24.0
106481278	0.0	0.0
645328	0.0	3.0
151254	19.0	8.0
645326	11.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	8.0	44.0
163259	329.0	84.0
645345	41.0	31.0
200403	26.0	11.0
107133508	0.0	1.0
106481239	0.0	0.0
163255	241.0	105.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	0.0	3.0
728732	1.0	0.0
728734	3.0	0.0
126272	74.0	65.0
106481242	0.0	0.0
107133511	1.0	1.0
114294	1083.0	718.0
106481243	0.0	0.0
107133513	1.0	0.0
106481240	0.0	0.0
106481241	2.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	27.0	15.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	2.0	0.0
106481248	0.0	0.0
106481249	0.0	1.0
107133516	6.0	0.0
728723	150.0	16.0
106481253	1.0	0.0
107133522	6.0	8.0
106481254	1.0	0.0
107133524	11.0	3.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	6.0	5.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	1.0
645348	0.0	0.0
106481250	0.0	0.0
645369	211.0	86.0
645368	1.0	0.0
645367	3.0	0.0
106481217	0.0	1.0
200424	1889.0	1251.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	24.0	5.0
645360	1.0	0.0
106481219	4.0	1.0
106481220	11.0	8.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	1.0	0.0
138240	2.0	0.0
138241	502.0	280.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	0.0
645387	128.0	119.0
645382	0.0	0.0
645381	36.0	10.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	3.0
106481207	4.0	1.0
106481204	0.0	0.0
106481205	2.0	0.0
106481208	5.0	0.0
106481209	0.0	0.0
3902	43.0	35.0
3903	1019.0	1266.0
106481210	0.0	0.0
3904	9.0	6.0
3906	5.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	2592.0	2148.0
106481211	0.0	0.0
3909	7557.0	493.0
106481212	0.0	0.0
684959	0.0	0.0
151234	979.0	0.0
151230	604.0	253.0
728798	2.0	1.0
3913	20949.0	19455.0
3914	11313.0	1805.0
3915	15787.0	19618.0
3916	21751.0	16946.0
3918	10142.0	5352.0
3910	6433.0	9724.0
3911	9527.0	6495.0
3912	9075.0	16509.0
728782	4.0	4.0
728780	38.0	12.0
3924	16.0	12.0
3925	2270.0	2895.0
3927	14673.0	15198.0
3929	2268.0	157.0
3920	12496.0	9148.0
3921	18082.0	18578.0
3923	0.0	2.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	1.0	0.0
100873170	0.0	1.0
3936	7143.0	2857.0
3937	927.0	944.0
3938	54.0	0.0
3939	15660.0	48779.0
3930	1551.0	847.0
100873179	0.0	0.0
3931	460.0	231.0
3932	280.0	75.0
3933	0.0	4.0
3934	622.0	41.0
100189512	0.0	0.0
105371027	1.0	0.0
100873166	0.0	0.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	1.0	0.0
3947	0.0	0.0
3948	5.0	17.0
3949	6510.0	3808.0
100873169	2.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	7753.0	2683.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	0.0
100873199	1.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	1.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	198.0	32.0
3958	11118.0	10615.0
3959	13292.0	26636.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	819.0	275.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	373.0	131.0
3952	240.0	5.0
3953	2494.0	526.0
3954	3246.0	1838.0
3955	1173.0	1634.0
3956	9763.0	23156.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	5.0	2.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	0.0
728746	0.0	0.0
728748	1.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	139.0	245.0
1303	8009.0	88098.0
107133502	0.0	0.0
1302	130.0	27.0
1301	42.0	55962.0
1300	64.0	33855.0
3960	30.0	10.0
3963	24.0	1.0
3964	3550.0	5110.0
1308	15796.0	86.0
3965	2203.0	1926.0
1307	7059.0	8211.0
151295	68.0	37.0
1306	6270.0	10235.0
100189589	3.0	2.0
728774	0.0	0.0
728773	0.0	1.0
3980	1882.0	1891.0
100287932	1849.0	1965.0
3981	789.0	432.0
728776	33.0	24.0
85508	0.0	1.0
105601840	1.0	0.0
85509	0.0	0.0
1316	35821.0	8834.0
1315	7551.0	6479.0
1314	12601.0	17266.0
1312	10398.0	3009.0
1311	335.0	50497.0
100329135	0.0	0.0
1310	6.0	0.0
574537	0.0	0.0
3972	1.0	2.0
3973	3.0	0.0
3975	1.0	0.0
3976	977.0	645.0
3977	10879.0	615.0
1318	111.0	107.0
3978	1855.0	1157.0
1317	4571.0	1947.0
728763	3.0	5.0
3990	32.0	34.0
645313	13.0	2.0
3991	897.0	269.0
645312	0.0	0.0
3992	1402.0	1387.0
645311	1.0	0.0
728769	321.0	193.0
1330	0.0	0.0
1327	8996.0	5987.0
1326	905.0	341.0
1325	12.0	7.0
3982	0.0	0.0
3983	12897.0	3574.0
3984	2127.0	2516.0
3985	6083.0	3100.0
3987	4386.0	3646.0
3988	7297.0	4347.0
1329	1896.0	2090.0
116809	0.0	0.0
100128416	12.0	11.0
1340	3939.0	5471.0
1337	2501.0	3362.0
1336	0.0	0.0
1332	1.0	1.0
1331	0.0	0.0
3993	3567.0	3224.0
100128410	0.0	0.0
3995	932.0	1081.0
100128412	0.0	0.0
3996	2119.0	1166.0
3998	9666.0	8724.0
1339	0.0	1.0
285440	1481.0	1223.0
285441	2.0	0.0
1352	743.0	343.0
1351	2855.0	2757.0
1350	5076.0	7125.0
1349	2362.0	2390.0
1348	0.0	0.0
1347	2095.0	2121.0
1346	422.0	671.0
1345	2975.0	9388.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	9.0	4.0
1363	9815.0	7440.0
1362	11885.0	5686.0
1361	172.0	6.0
1360	158.0	118.0
1359	237.0	1169.0
1358	1.0	3.0
1357	26.0	1.0
1356	4731.0	3831.0
1355	2502.0	1900.0
1353	1564.0	1360.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	1.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	94.0	35.0
285464	718.0	354.0
100873200	0.0	0.0
777774	1.0	0.0
1374	4512.0	2019.0
1373	536.0	119.0
1371	809.0	466.0
1370	0.0	69.0
1369	0.0	0.0
1368	1134.0	849.0
100873209	1.0	0.0
1366	4341.0	3043.0
1365	3348.0	1261.0
1364	10732.0	11797.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	1.0	1.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	5.0	7.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3196.0	1992.0
116843	1135.0	475.0
1384	7870.0	5168.0
116842	67.0	23.0
1382	6032.0	16873.0
116844	1887.0	4926.0
1381	499.0	26.0
1380	162.0	0.0
440176	1.0	1.0
440184	3.0	8.0
1379	2.0	2.0
1378	288.0	35.0
1376	1862.0	957.0
1375	88.0	34.0
128821	0.0	1.0
100873237	1.0	0.0
128822	1.0	69.0
100873236	0.0	0.0
100873235	1.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	4.0	19.0
100873239	2.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	235.0	414.0
1396	98.0	363.0
1395	24.0	16.0
1394	159.0	65.0
1393	54.0	12.0
1392	0.0	3.0
285407	19.0	13.0
116835	918.0	666.0
1390	687.0	782.0
1389	4146.0	3233.0
1388	5405.0	5381.0
1387	8254.0	6420.0
116841	1577.0	1946.0
1386	2894.0	2486.0
116840	2335.0	1420.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	138.0	70.0
100873255	0.0	0.0
100873254	3.0	1.0
100873253	0.0	0.0
285412	2.0	1.0
100873252	0.0	0.0
100287898	76.0	24.0
100287895	1.0	0.0
285419	56.0	6.0
1399	4709.0	3424.0
1398	5286.0	3158.0
1397	5425.0	10244.0
100873259	1.0	0.0
100873258	1.0	0.0
100873257	0.0	4.0
100873256	0.0	0.0
100873240	1.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	60.0	119.0
285429	24.0	20.0
100287880	0.0	0.0
440193	2427.0	1398.0
100873248	0.0	0.0
100873247	2.0	2.0
100873246	0.0	0.0
100873245	2.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	8339.0	7329.0
153830	4072.0	1544.0
645280	4.0	0.0
440138	531.0	333.0
440132	1.0	0.0
440142	0.0	0.0
10139	1549.0	1826.0
126208	961.0	1043.0
126206	39.0	1.0
126205	50.0	0.0
107133497	0.0	4.0
126204	55.0	0.0
107133499	0.0	0.0
128866	6355.0	11586.0
10131	2690.0	3097.0
10134	9966.0	9982.0
107133494	1.0	0.0
10133	3617.0	4120.0
128869	921.0	1467.0
10136	0.0	0.0
10135	8884.0	3175.0
100128493	1.0	0.0
103021294	17.0	29.0
10138	770.0	454.0
100128496	0.0	0.0
10137	4694.0	3558.0
128861	1.0	0.0
128862	0.0	0.0
10141	7.0	0.0
10140	6920.0	7393.0
128864	10.0	15.0
440125	2.0	0.0
440131	0.0	0.0
10143	7.0	4580.0
128854	511.0	506.0
10142	6681.0	5383.0
10144	2220.0	325.0
10147	3423.0	1533.0
100128483	2.0	2.0
10146	9016.0	8261.0
128859	0.0	0.0
10149	70.0	42.0
10148	64.0	99.0
128853	113.0	130.0
440159	0.0	0.0
10117	15.0	1.0
440163	1.0	2.0
10110	79.0	44.0
10112	176.0	404.0
10111	4306.0	3665.0
10114	7847.0	4379.0
10113	2833.0	2329.0
128848	0.0	0.0
10116	6475.0	3981.0
165829	89.0	10.0
100128469	11.0	3.0
153842	2.0	0.0
440145	600.0	594.0
10129	2960.0	1371.0
440153	0.0	0.0
10128	7837.0	7093.0
100033799	0.0	0.0
107133486	17.0	17.0
10121	5817.0	5158.0
100128465	0.0	0.0
10120	3571.0	2483.0
10123	6447.0	3074.0
138234	0.0	0.0
10125	433.0	588.0
10124	2285.0	426.0
10127	1895.0	2150.0
10126	1052.0	1105.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	2.0	0.0
106481188	6.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	53.0	27.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	1.0	0.0
106481182	0.0	0.0
285489	258.0	1797.0
100128448	3.0	0.0
126242	0.0	0.0
106481198	0.0	0.0
10107	2.0	1.0
10106	14241.0	8735.0
106481199	0.0	0.0
10109	8157.0	9652.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	1.0	0.0
106481191	0.0	0.0
10101	1795.0	2224.0
10100	544.0	213.0
10103	1392.0	5219.0
106481194	0.0	0.0
10102	1159.0	1043.0
106481195	0.0	0.0
10105	7118.0	1750.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	83.0	23.0
440119	261.0	23.0
126235	0.0	0.0
126231	136.0	68.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	1.0
442775	50.0	26.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	28.0	51.0
106481167	0.0	1.0
106481168	0.0	0.0
106481161	2.0	3.0
106481162	0.0	0.0
106481160	1.0	0.0
100128427	0.0	0.0
440107	104.0	5.0
440104	1086.0	509.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	2.0	0.0
106481179	0.0	0.0
128876	4.0	0.0
100128420	9.0	1.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	2.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	3.0	1.0
10090	704.0	247.0
10093	4370.0	4897.0
10092	6343.0	8175.0
10095	3603.0	5612.0
645204	5.0	3.0
10094	5763.0	6814.0
645203	3.0	0.0
10097	12086.0	12857.0
10096	8694.0	9016.0
645201	0.0	0.0
163115	60.0	11.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	1.0	0.0
728833	7.0	14.0
106481143	0.0	0.0
114194	0.0	0.0
138162	102.0	367.0
106481144	1.0	0.0
114195	12.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	7.0	13.0
106481145	0.0	0.0
151126	279.0	171.0
106481146	0.0	0.0
10099	4615.0	6077.0
10098	2075.0	531.0
114190	0.0	0.0
106481140	0.0	1.0
114192	0.0	0.0
645212	474.0	312.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	1.0
114184	4.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	37.0	8.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	266.0	11.0
415116	4132.0	2496.0
645207	0.0	0.0
645206	31.0	5.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	3.0	0.0
442709	1.0	2.0
114182	51.0	1.0
10071	28.0	39.0
645220	0.0	0.0
