id	96ddce60-2be5-4f57-814b-35722aa00fd9	be8c6402-fb97-4c31-8a18-a5b4783a1726
26255	0.0	0.0
100507114	180.0	5.0
100507113	158.0	12.0
100507118	13.0	10.0
100507117	4.0	3.0
26269	1942.0	1163.0
26268	5259.0	2122.0
201229	880.0	331.0
26261	62.0	16.0
119696	0.0	0.0
26260	4280.0	2054.0
26263	2006.0	1525.0
119694	0.0	0.0
26262	1468.0	1746.0
201232	349.0	231.0
119695	0.0	0.0
26267	308.0	377.0
26266	195.0	40.0
119692	0.0	0.0
130074	11891.0	3961.0
129080	658.0	146.0
28899	0.0	3.0
26235	3259.0	1635.0
26238	80.0	10.0
28897	0.0	0.0
28898	5.0	8.0
100750225	56.0	10.0
26239	0.0	0.0
28891	6.0	8.0
28892	15.0	14.0
26230	1245.0	759.0
201243	0.0	1.0
28890	0.0	0.0
26232	1633.0	536.0
28895	1.0	3.0
26231	281.0	92.0
28896	5.0	5.0
26234	10971.0	7199.0
28893	10.0	6.0
26233	578.0	601.0
28894	0.0	2.0
144638	9.0	3.0
132660	1626.0	825.0
26247	11.0	2.0
26246	1.0	0.0
26249	1022.0	336.0
26248	1.0	5.0
100510707	0.0	0.0
201255	878.0	731.0
26240	680.0	441.0
201254	1110.0	1310.0
26242	0.0	0.0
26245	4.0	0.0
252839	4955.0	8879.0
132671	2040.0	934.0
130013	61.0	32.0
28877	0.0	0.0
28878	62.0	50.0
28875	22.0	35.0
28876	47.0	58.0
201259	1.0	0.0
28879	0.0	0.0
26219	4.0	0.0
492311	1487.0	820.0
168620	8.0	6.0
28870	17.0	41.0
201266	2864.0	7419.0
28873	0.0	0.0
28874	87.0	158.0
26212	2.0	10.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	639.0	310.0
26225	4116.0	2200.0
28888	0.0	1.0
26224	7875.0	2436.0
28889	0.0	0.0
26227	4718.0	1502.0
28886	0.0	0.0
26226	46.0	19.0
28887	0.0	0.0
26229	1888.0	1836.0
26228	34.0	18.0
28880	0.0	0.0
28881	10.0	11.0
28884	1.0	0.0
26220	69.0	73.0
28885	11.0	15.0
26223	2.0	0.0
28882	78.0	88.0
28883	2.0	0.0
492307	0.0	0.0
492303	44.0	12.0
105369550	3.0	0.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	0.0	1.0
5607	2035.0	1083.0
5608	2128.0	269.0
5609	3342.0	1363.0
5600	578.0	485.0
5601	3675.0	4435.0
5602	530.0	173.0
5603	6618.0	1463.0
5604	2656.0	2775.0
5605	4453.0	4132.0
5606	2812.0	1999.0
5620	0.0	0.0
5618	18681.0	3965.0
5619	0.0	0.0
5610	7480.0	3904.0
5611	8290.0	6615.0
5612	3527.0	2283.0
5613	2270.0	658.0
5616	0.0	0.0
5617	1.0	5.0
105370578	43.0	2.0
5630	62.0	24.0
5631	1661.0	1898.0
166379	709.0	477.0
166378	1336.0	592.0
5629	1298.0	99.0
100133941	28980.0	6385.0
5621	20821.0	5596.0
5623	285.0	174.0
5624	88.0	70.0
5625	473.0	232.0
5626	0.0	0.0
5627	4950.0	1959.0
5628	2.0	0.0
5641	5582.0	5854.0
5634	3051.0	2117.0
5635	4112.0	2422.0
100133957	38.0	4.0
5636	1953.0	1082.0
5638	1054.0	489.0
5639	799.0	425.0
5650	1667.0	296.0
5651	0.0	0.0
5652	7322.0	7592.0
5653	864.0	257.0
5644	0.0	2.0
5645	2.0	1.0
5646	79.0	19.0
5648	292.0	24.0
5649	3128.0	137.0
100131309	0.0	0.0
5660	104679.0	92320.0
5662	359.0	230.0
5663	6797.0	4155.0
5664	1127.0	2489.0
3002	51.0	26.0
347281	0.0	0.0
100131302	0.0	0.0
3001	125.0	242.0
3000	128.0	29.0
51360	2866.0	1644.0
51362	2855.0	1132.0
51361	3894.0	1097.0
51364	277.0	187.0
100287191	1.0	1.0
51363	5955.0	8830.0
51366	19102.0	5481.0
89978	728.0	335.0
100287193	0.0	7.0
51365	86.0	335.0
51368	3169.0	1912.0
5654	20374.0	53637.0
5655	825.0	106.0
51367	879.0	656.0
90956	2071.0	1493.0
5657	2.0	14.0
90957	2490.0	1542.0
89970	3576.0	2364.0
5670	0.0	0.0
5671	1.0	2.0
5672	2.0	0.0
347273	28.0	37.0
5673	12.0	4.0
90952	2035.0	2936.0
5675	0.0	0.0
347275	0.0	0.0
3013	21.0	34.0
3012	92.0	190.0
3010	0.0	0.0
51371	2532.0	3230.0
3009	7.0	4.0
100287183	0.0	0.0
3008	97.0	14.0
51373	652.0	475.0
3007	57.0	31.0
51372	3010.0	1862.0
51375	1791.0	1286.0
3006	967.0	2684.0
51374	5427.0	5403.0
3005	30683.0	10802.0
51377	2559.0	2257.0
3004	42.0	27.0
3003	87.0	192.0
51379	1463.0	725.0
51378	111.0	36.0
5669	0.0	0.0
5680	0.0	0.0
5681	2890.0	1654.0
5682	2996.0	3316.0
5683	768.0	736.0
5684	2981.0	3404.0
5685	4434.0	6966.0
347265	40.0	17.0
5686	3084.0	2775.0
3024	0.0	0.0
3021	65770.0	27977.0
3020	1968.0	2418.0
100287177	0.0	0.0
51380	4575.0	666.0
100287178	0.0	0.0
51382	3260.0	2129.0
100287173	0.0	0.0
51384	4.0	1.0
3018	0.0	2.0
51386	23334.0	8442.0
3017	1157.0	1701.0
51385	1889.0	337.0
51388	1490.0	1048.0
3015	3545.0	5931.0
100287171	505.0	199.0
3014	474.0	795.0
5676	1.0	0.0
51389	3640.0	2768.0
5678	1.0	0.0
5690	4756.0	5184.0
5691	2643.0	7495.0
5692	6743.0	12322.0
5693	3558.0	5012.0
347252	5.0	42.0
5694	2876.0	2867.0
5695	5306.0	6311.0
5696	2168.0	3739.0
5697	31.0	58.0
3035	3953.0	3235.0
3034	24.0	8.0
3033	4595.0	3281.0
3032	8345.0	5906.0
3031	13.0	12.0
3030	19303.0	12394.0
51390	3681.0	3748.0
51393	549.0	475.0
3029	1165.0	1698.0
3028	2451.0	3054.0
51397	1653.0	1036.0
3026	1814.0	87.0
51399	1813.0	1357.0
51398	4894.0	5348.0
5687	1146.0	1016.0
5688	4000.0	3514.0
5689	5227.0	8029.0
129401	1089.0	511.0
347240	349.0	145.0
129402	0.0	0.0
3046	7.0	0.0
3045	4.0	1.0
3044	0.0	0.0
3043	6971.0	800.0
3042	0.0	1.0
3040	1178.0	178.0
374900	1609.0	497.0
3039	16.0	1.0
3038	1664.0	68.0
3037	370.0	480.0
374907	275.0	178.0
3036	69.0	11.0
5698	638.0	1015.0
5699	412.0	701.0
90990	794.0	153.0
90993	1351.0	8736.0
3055	670.0	626.0
3054	7029.0	3848.0
3053	16.0	3.0
100287144	0.0	0.0
3052	882.0	789.0
3051	0.0	0.0
3050	1.0	0.0
100287140	0.0	0.0
3049	0.0	0.0
3048	16.0	5.0
3047	0.0	0.0
90987	2152.0	1026.0
3060	0.0	0.0
374920	901.0	221.0
3068	13019.0	12458.0
3067	126.0	35.0
374928	727.0	302.0
3066	6370.0	3956.0
3065	7804.0	6196.0
3064	8317.0	2786.0
3062	0.0	1.0
3061	12.0	3.0
3059	1847.0	1391.0
3071	1422.0	1175.0
3070	412.0	445.0
3078	4.0	0.0
3077	1962.0	1001.0
100287128	4.0	10.0
3075	3507.0	5673.0
3074	6780.0	8554.0
3073	5114.0	5121.0
374918	83.0	5.0
3069	45866.0	48598.0
3082	1264.0	444.0
3081	742.0	325.0
3080	0.0	0.0
53938	1136.0	823.0
28976	2621.0	1612.0
28977	3088.0	2095.0
28974	2563.0	4506.0
100131388	3.0	0.0
3087	306.0	603.0
28978	1339.0	1220.0
3084	2976.0	598.0
3083	11.0	1.0
28972	4715.0	3354.0
53940	0.0	0.0
28973	3706.0	2601.0
28970	3181.0	644.0
28971	1024.0	962.0
53944	2619.0	1466.0
53942	8.0	1.0
53947	747.0	1543.0
3093	6617.0	4423.0
3092	7664.0	4377.0
3091	7281.0	4794.0
3090	1191.0	1216.0
28987	4340.0	1950.0
28988	5474.0	5025.0
132989	705.0	155.0
100131378	12.0	3.0
3099	4123.0	1976.0
28985	1295.0	1272.0
3098	11365.0	6882.0
28986	1601.0	1563.0
3097	4713.0	2946.0
100507299	98.0	24.0
3096	3419.0	1891.0
100131374	0.0	0.0
28989	770.0	526.0
100507297	261.0	91.0
3094	6745.0	7348.0
337986	0.0	0.0
100131370	0.0	0.0
28983	125.0	2.0
28984	2363.0	1645.0
28981	1912.0	640.0
374819	686.0	972.0
26322	0.0	0.0
28982	1029.0	1698.0
129303	1162.0	1055.0
100131369	40.0	4.0
28954	165.0	128.0
28955	346.0	266.0
28952	1509.0	1110.0
100131366	10.0	13.0
65944	3.0	0.0
337979	0.0	0.0
28958	2715.0	3962.0
337978	0.0	0.0
28959	4360.0	2983.0
337977	0.0	0.0
28956	1213.0	4069.0
337976	0.0	0.0
28957	560.0	349.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	4532.0	2701.0
337980	0.0	0.0
51300	3067.0	2455.0
51302	1033.0	114.0
89910	5695.0	3110.0
51301	583.0	139.0
51304	4640.0	2966.0
51303	881.0	1515.0
51306	7306.0	2402.0
51305	3.0	4.0
51308	295.0	74.0
51307	5295.0	2037.0
51309	4080.0	1034.0
130340	293.0	161.0
100131358	3.0	0.0
28965	2629.0	280.0
28966	612.0	940.0
26301	443.0	438.0
337969	0.0	0.0
28964	5037.0	3398.0
337968	0.0	0.0
28969	4323.0	2841.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	126.0	31.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	573.0	161.0
337973	0.0	0.0
337972	0.0	0.0
360200	106.0	9.0
337971	0.0	0.0
337970	0.0	0.0
28962	2024.0	2416.0
51311	110.0	66.0
51310	4418.0	4154.0
28960	793.0	461.0
51313	23068.0	12141.0
51312	3432.0	1243.0
51315	3970.0	2476.0
51314	20.0	23.0
51317	4657.0	2082.0
360205	0.0	0.0
51316	93.0	67.0
51319	1882.0	1252.0
360203	0.0	0.0
51318	2261.0	1747.0
374864	134.0	15.0
28938	389.0	395.0
100507267	0.0	1.0
28939	4.0	1.0
374860	1617.0	4.0
28932	0.0	0.0
337959	0.0	0.0
100507261	0.0	0.0
28933	5.0	10.0
28930	13.0	39.0
28931	0.0	1.0
374868	2844.0	890.0
100507266	275.0	83.0
28936	0.0	0.0
28937	346.0	382.0
28934	2.0	0.0
28935	314.0	254.0
337963	0.0	0.0
337960	0.0	0.0
51320	5490.0	1752.0
51322	16917.0	7469.0
53981	4403.0	2554.0
51321	3886.0	4341.0
51324	5414.0	6200.0
89932	2388.0	710.0
51326	115.0	23.0
51327	2.0	1.0
51329	78.0	17.0
28949	0.0	0.0
100507257	47.0	6.0
132946	62.0	47.0
100507251	0.0	0.0
28943	325.0	374.0
65975	20.0	12.0
28941	453.0	386.0
65977	1618.0	1095.0
28942	188.0	325.0
28947	0.0	0.0
132949	2428.0	637.0
65979	7042.0	3105.0
28948	0.0	0.0
100507254	21.0	10.0
28946	7.0	0.0
89927	1794.0	971.0
144920	0.0	0.0
51330	981.0	1125.0
28940	69.0	115.0
51333	205.0	135.0
51332	1362.0	177.0
51335	3239.0	2767.0
51334	130.0	163.0
51337	2144.0	1267.0
360227	13.0	1.0
51339	1034.0	2961.0
51338	520.0	238.0
360226	0.0	0.0
28918	0.0	0.0
28919	41.0	45.0
374887	291.0	46.0
65981	1919.0	726.0
28916	0.0	1.0
65980	2812.0	1127.0
28917	0.0	0.0
374882	2875.0	2844.0
65983	10663.0	1825.0
100131328	7.0	4.0
65982	4062.0	1508.0
100131327	0.0	0.0
65985	3969.0	1386.0
65987	1142.0	138.0
28910	0.0	0.0
65986	5234.0	1353.0
28911	0.0	0.0
65989	462.0	56.0
132954	0.0	0.0
65988	1007.0	806.0
100131320	401.0	73.0
28914	2344.0	2802.0
28915	33.0	43.0
28912	1812.0	2367.0
28913	399.0	460.0
51340	4020.0	2733.0
100287098	13.0	12.0
89958	294.0	203.0
51341	3612.0	3157.0
100287091	0.0	0.0
100507290	838.0	615.0
51343	3642.0	1881.0
89953	2825.0	921.0
51348	53.0	14.0
51347	5130.0	1991.0
90933	2374.0	1353.0
100302090	0.0	0.0
65990	193.0	333.0
374875	384.0	339.0
28929	1.0	0.0
65992	2473.0	1886.0
28927	0.0	0.0
65991	3075.0	3253.0
28928	0.0	0.0
65993	1627.0	1808.0
374872	31.0	34.0
65996	1856.0	1174.0
65998	2396.0	1143.0
28921	4.0	27.0
65997	373.0	838.0
28922	1.0	4.0
65999	722.0	456.0
28920	6.0	9.0
374879	615.0	208.0
28925	0.0	0.0
28926	0.0	0.0
374877	63.0	18.0
28923	274.0	196.0
100507274	0.0	0.0
28924	0.0	0.0
100287084	0.0	0.0
51351	2832.0	993.0
100287087	1.0	4.0
51350	0.0	0.0
51352	0.0	7.0
100287083	0.0	0.0
89944	1180.0	430.0
100287082	8.0	3.0
89941	3740.0	1385.0
130399	90.0	149.0
166348	19.0	1.0
374897	6.0	5.0
100507217	7046.0	1682.0
166336	3923.0	2081.0
374899	967.0	334.0
203510	0.0	0.0
541611	0.0	0.0
154386	19.0	8.0
100507246	1604.0	1365.0
100507249	1.0	0.0
100507240	17.0	0.0
101937451	1.0	0.0
100507244	74.0	10.0
100507242	21.0	11.0
100133991	278.0	81.0
100509894	59.0	3.0
203522	1780.0	387.0
203523	762.0	427.0
130355	452.0	406.0
26353	1767.0	1926.0
26355	2151.0	2728.0
26354	6074.0	2105.0
53904	17.0	36.0
53905	1029.0	1382.0
130367	731.0	315.0
154313	7.0	6.0
203547	3041.0	2227.0
53918	1289.0	1235.0
53919	37.0	63.0
100507203	79.0	1.0
53916	649.0	648.0
53917	465.0	128.0
100507206	8.0	3.0
28998	1273.0	1335.0
26335	0.0	1.0
28999	733.0	86.0
28996	9993.0	2030.0
26339	0.0	0.0
26338	0.0	0.0
28990	1130.0	496.0
28991	1189.0	1258.0
203562	23.0	11.0
26330	2.0	1.0
28992	879.0	697.0
26333	0.0	0.0
100169989	3.0	0.0
100509857	0.0	0.0
203569	0.0	3.0
100131393	0.0	0.0
100131390	2.0	0.0
168975	0.0	0.0
26341	0.0	0.0
26343	7.0	0.0
100289644	0.0	0.0
100289643	1.0	0.0
100289640	0.0	1.0
5706	3982.0	2890.0
5707	5489.0	6510.0
5708	9326.0	9498.0
5709	6011.0	7746.0
5700	1160.0	604.0
5701	3862.0	3303.0
5702	4046.0	4599.0
5704	2656.0	5006.0
5705	6202.0	7296.0
100507401	23.0	8.0
100507404	2.0	2.0
100289635	2144.0	877.0
5717	4463.0	5059.0
5718	3274.0	3783.0
5719	6106.0	5102.0
5710	5715.0	7181.0
5711	3832.0	2782.0
5713	2999.0	1816.0
5714	5950.0	7682.0
5715	1142.0	845.0
5716	2412.0	1949.0
5730	2214.0	469.0
5728	12042.0	6555.0
5729	50.0	21.0
5720	7006.0	9119.0
5721	3334.0	4597.0
5723	651.0	447.0
105370683	0.0	1.0
5724	764.0	547.0
5725	13896.0	13702.0
5726	0.0	0.0
5727	2124.0	428.0
154288	1.0	0.0
100289619	0.0	0.0
5740	7590.0	1144.0
5741	0.0	0.0
5739	53.0	139.0
5731	5.0	13.0
5732	151.0	234.0
5733	2986.0	2060.0
5734	1880.0	407.0
5736	9.0	5.0
5737	385.0	26.0
5738	10705.0	16908.0
102060414	3.0	3.0
100289607	2.0	0.0
100289605	0.0	0.0
5742	1177.0	921.0
5743	1901.0	53.0
5744	4129.0	364.0
5745	329.0	449.0
5746	183.0	82.0
5747	8167.0	4965.0
5760	28.0	0.0
5761	47.0	43.0
5763	13353.0	7550.0
3101	102.0	24.0
5753	538.0	102.0
5754	10616.0	11438.0
5756	4391.0	2926.0
5757	39473.0	21619.0
5758	6.0	0.0
5759	25.0	11.0
5770	4987.0	3586.0
5771	2732.0	1164.0
5774	3293.0	1298.0
3112	208.0	74.0
3111	2659.0	1982.0
3110	21.0	2.0
3109	1736.0	1519.0
3108	2462.0	3195.0
3107	30188.0	55361.0
3106	38371.0	79961.0
3105	23774.0	39611.0
3104	1926.0	716.0
5764	15821.0	2374.0
5767	13.0	6.0
5768	17676.0	8713.0
5769	9.0	15.0
648315	0.0	0.0
5780	4955.0	3278.0
5781	11350.0	5699.0
5782	8301.0	3931.0
5783	9646.0	2019.0
5784	16911.0	3453.0
3123	13406.0	15971.0
3122	20992.0	27401.0
3121	0.0	0.0
3120	391.0	804.0
51481	1.0	0.0
51480	0.0	0.0
3119	4511.0	6482.0
3118	347.0	447.0
3117	4770.0	5952.0
3116	16.0	25.0
3115	8276.0	9614.0
3113	12224.0	16392.0
5775	3533.0	762.0
5777	2382.0	979.0
5778	221.0	263.0
103164619	0.0	0.0
5790	0.0	0.0
5791	2926.0	1937.0
5792	47549.0	20630.0
5793	8016.0	5015.0
5794	298.0	50.0
5795	2287.0	950.0
5796	14247.0	5019.0
3134	1853.0	2499.0
3133	38847.0	26942.0
3132	1.0	2.0
3131	6269.0	724.0
100287067	0.0	0.0
51490	2961.0	1014.0
100287063	0.0	0.0
51491	686.0	589.0
51493	5523.0	4479.0
3128	286.0	476.0
51496	4591.0	1860.0
3127	6543.0	7077.0
51495	12747.0	13990.0
445815	118.0	56.0
51497	6398.0	3377.0
5786	9645.0	5569.0
5787	4770.0	3564.0
51499	1244.0	1062.0
5788	2581.0	1663.0
5789	1206.0	1943.0
3145	836.0	659.0
3142	286.0	358.0
3141	2530.0	1830.0
3140	4627.0	2726.0
100287055	0.0	0.0
3139	344.0	385.0
3138	505.0	96.0
3137	62.0	26.0
3136	858.0	924.0
3135	40.0	33.0
5797	4519.0	4948.0
5798	139.0	276.0
5799	492.0	181.0
347376	0.0	0.0
3156	4376.0	2780.0
3155	2611.0	1858.0
100287045	6.0	0.0
3152	0.0	0.0
3151	10530.0	6073.0
3150	10803.0	5381.0
3149	720.0	4898.0
3148	4234.0	2377.0
3146	15169.0	6862.0
347365	473.0	213.0
648359	1.0	2.0
347363	1.0	0.0
3167	0.0	0.0
3166	0.0	0.0
100302119	0.0	0.0
3164	19493.0	905.0
100302118	0.0	0.0
3163	2123.0	2226.0
100302117	0.0	0.0
3162	779.0	1755.0
100302116	0.0	0.0
3161	80.0	362.0
100302115	0.0	0.0
100302114	0.0	0.0
100302113	0.0	0.0
100302112	1.0	0.0
100302111	0.0	0.0
3159	2885.0	2425.0
3158	5178.0	544.0
3157	3929.0	2263.0
347359	1.0	1.0
3170	1.0	1.0
120939	51.0	76.0
3178	36041.0	23023.0
3177	1062.0	370.0
100287026	0.0	0.0
3176	4915.0	2367.0
100287029	1.0	0.0
3175	0.0	0.0
3174	423.0	194.0
3172	3.0	0.0
3171	104.0	44.0
100289682	1.0	0.0
3169	12688.0	13975.0
120935	48.0	4.0
3181	42606.0	25010.0
347344	993.0	318.0
3189	10817.0	4227.0
3188	10037.0	6053.0
3187	28129.0	8236.0
100289678	1728.0	312.0
3186	0.0	0.0
3185	15490.0	11368.0
100302139	0.0	0.0
3184	13898.0	7408.0
100302138	0.0	0.0
3183	29996.0	18068.0
100302137	0.0	0.0
100287013	8.0	1.0
3182	5061.0	6339.0
100302136	0.0	0.0
100302135	0.0	0.0
100302134	0.0	0.0
100302133	0.0	0.0
100302132	0.0	0.0
100302130	0.0	0.0
3192	32696.0	22428.0
347333	3.0	1.0
3191	12089.0	8389.0
3190	40551.0	28771.0
3199	243.0	38.0
3198	67.0	82.0
100302129	0.0	0.0
100289667	0.0	0.0
3196	2.0	0.0
100302128	3.0	0.0
3195	1.0	535.0
100302127	0.0	0.0
100302126	0.0	0.0
100289662	1.0	1.0
100302125	0.0	0.0
100289663	0.0	0.0
100302124	0.0	0.0
100302123	0.0	0.0
100302122	0.0	0.0
100302121	0.0	0.0
347442	0.0	1.0
132851	57.0	20.0
100131268	1.0	0.0
374946	121.0	236.0
100302159	0.0	0.0
100302158	0.0	0.0
100302157	0.0	0.0
100131261	120.0	46.0
100302156	0.0	0.0
120863	129.0	19.0
100302155	1.0	0.0
100302153	0.0	0.0
144832	74.0	5.0
100302152	1.0	0.0
100302150	0.0	0.0
51400	3630.0	3560.0
51406	2680.0	1855.0
51409	3260.0	629.0
132864	3925.0	1079.0
100302149	4.0	3.0
100302148	0.0	0.0
100302146	1.0	0.0
100131250	0.0	0.0
100302145	0.0	0.0
100302144	0.0	0.0
100302143	0.0	0.0
100302141	0.0	0.0
100302140	0.0	0.0
51412	4.0	0.0
144847	0.0	0.0
51411	461.0	436.0
541578	1171.0	883.0
374969	829.0	684.0
100131244	1.0	0.0
100302179	3.0	0.0
100302178	0.0	0.0
100302177	0.0	0.0
100302175	0.0	0.0
100302174	2.0	0.0
51421	11660.0	3641.0
100302172	0.0	0.0
51422	2387.0	742.0
51427	2957.0	903.0
51426	3373.0	1568.0
51429	8152.0	8385.0
51428	3715.0	4003.0
347411	0.0	0.0
541565	620.0	571.0
132884	1179.0	497.0
100131236	1.0	0.0
100131234	6.0	1.0
100131230	2.0	2.0
374955	3.0	1.0
100302169	0.0	0.0
100302168	0.0	0.0
100302167	0.0	1.0
100302165	0.0	0.0
51430	6835.0	6773.0
100302164	0.0	0.0
100302163	0.0	0.0
100302161	0.0	0.0
51434	2778.0	2347.0
100302160	0.0	0.0
51433	9431.0	5453.0
51435	3502.0	2744.0
51438	0.0	0.0
347402	2.0	4.0
51439	7046.0	3426.0
347404	77.0	27.0
374986	4720.0	1554.0
100507381	0.0	0.0
132817	0.0	0.0
374987	24.0	17.0
51441	6142.0	4823.0
100302197	0.0	0.0
51440	32.0	33.0
100302196	0.0	0.0
100302195	0.0	0.0
51442	154.0	22.0
100302193	0.0	0.0
51444	1799.0	494.0
100302192	0.0	0.0
51447	7880.0	2217.0
100302191	0.0	0.0
100302190	0.0	0.0
51449	14692.0	6722.0
144809	2.0	0.0
374973	15.0	3.0
100131213	91.0	40.0
100131211	808.0	355.0
374977	67.0	13.0
51450	403.0	893.0
100302186	0.0	0.0
51451	1920.0	1015.0
100302185	0.0	0.0
51454	2725.0	694.0
120892	1961.0	799.0
100302184	0.0	0.0
100302183	0.0	0.0
51455	4518.0	1554.0
100302181	0.0	0.0
51458	19.0	35.0
100131208	29.0	5.0
100131207	0.0	0.0
100131205	62.0	47.0
100192204	2.0	1.0
51460	1682.0	495.0
117246	4557.0	2309.0
51463	258.0	94.0
117245	1254.0	302.0
144811	1012.0	519.0
117248	1390.0	2582.0
51465	5993.0	5378.0
117247	130.0	62.0
51466	13352.0	3010.0
144817	0.0	0.0
100507392	48.0	25.0
100507398	211.0	53.0
120872	6.0	0.0
51471	6.0	2.0
51474	15595.0	6750.0
51473	6479.0	495.0
51475	0.0	0.0
51478	665.0	609.0
51477	3699.0	1442.0
51479	8656.0	3732.0
100507347	162.0	58.0
101927992	12.0	6.0
101927994	1417.0	103.0
100507341	2.0	2.0
203611	0.0	0.0
129285	2574.0	1001.0
100507331	9.0	0.0
100507361	3.0	0.0
26499	240.0	260.0
100507362	0.0	0.0
117286	7.0	12.0
117285	0.0	0.0
26494	0.0	0.0
26493	0.0	0.0
26496	7.0	1.0
117289	630.0	328.0
26495	2.0	0.0
26497	0.0	0.0
117283	9.0	5.0
100507357	1.0	0.0
100507354	4.0	3.0
100507303	702.0	222.0
100507300	43.0	18.0
26478	0.0	0.0
101927953	0.0	14.0
26479	0.0	0.0
101927957	29.0	22.0
26470	3676.0	1564.0
26472	1081.0	1994.0
26471	7742.0	4445.0
26473	0.0	0.0
26476	0.0	0.0
26475	0.0	0.0
100507308	6.0	5.0
100131291	0.0	0.0
100169834	1.0	0.0
100131281	0.0	0.0
101927980	5.0	3.0
154214	2380.0	977.0
154215	191.0	30.0
100507316	231.0	88.0
101927983	51.0	1.0
100131279	0.0	0.0
26469	5927.0	4750.0
26468	482.0	194.0
100170841	293.0	268.0
129293	203.0	64.0
101927988	0.0	0.0
168850	2759.0	729.0
5805	683.0	647.0
5806	658.0	41.0
5800	112.0	122.0
130271	3227.0	557.0
5801	35.0	52.0
100169851	0.0	0.0
5802	6589.0	2832.0
100169850	0.0	0.0
5803	3515.0	251.0
100507501	261.0	91.0
100507500	17.0	0.0
100422059	0.0	0.0
102723742	1.0	1.0
168374	2478.0	1658.0
5816	37.0	476.0
5817	1347.0	764.0
5818	8682.0	2372.0
101927917	0.0	0.0
5819	8308.0	17364.0
5810	2337.0	1355.0
5813	5870.0	2273.0
100422055	1.0	0.0
5814	9263.0	3761.0
102466189	0.0	0.0
102723737	0.0	0.0
101927922	1.0	2.0
203228	1582.0	345.0
101927921	0.0	0.0
648283	1.0	2.0
5827	370.0	308.0
5828	3639.0	1720.0
5829	10276.0	5079.0
5820	924.0	356.0
5822	32.0	22.0
5824	5652.0	5466.0
5825	6966.0	2281.0
5826	3312.0	867.0
100507526	0.0	0.0
100507524	185.0	25.0
102466199	0.0	0.0
168391	1.0	0.0
101927931	143.0	27.0
445571	190.0	25.0
203238	1073.0	224.0
445573	0.0	0.0
648294	2.0	4.0
203245	613.0	430.0
102466190	1.0	0.0
5830	3856.0	1239.0
102466198	0.0	0.0
5831	1651.0	4786.0
102466197	0.0	1.0
5832	5683.0	7666.0
102466196	0.0	0.0
5833	1630.0	1221.0
100507528	0.0	0.0
102466195	0.0	0.0
5834	17148.0	7781.0
102466194	0.0	0.0
102466193	0.0	1.0
5836	1445.0	3403.0
102466192	0.0	0.0
5837	124.0	50.0
102466191	0.0	0.0
100289509	13.0	2.0
101927944	7.0	1.0
195977	25.0	5.0
5860	2027.0	4579.0
5861	8800.0	9785.0
5862	9479.0	8653.0
347088	3388.0	14.0
3200	996.0	206.0
144363	1215.0	742.0
168330	1.0	0.0
144360	1.0	0.0
203259	1703.0	933.0
203260	147.0	214.0
5858	57.0	15.0
5859	12493.0	5933.0
5870	10010.0	6899.0
5871	1578.0	1221.0
5872	6379.0	4954.0
5873	2433.0	1678.0
3211	1.0	6.0
3208	33.0	26.0
3207	8.0	98.0
3206	509.0	263.0
3205	2009.0	194.0
3204	566.0	118.0
3203	375.0	42.0
3202	1666.0	293.0
3201	256.0	45.0
5863	10184.0	2267.0
132391	0.0	0.0
5864	217.0	357.0
5865	911.0	221.0
5866	1723.0	1811.0
5867	3518.0	2269.0
5868	5090.0	3136.0
5869	17727.0	12738.0
3209	29.0	30.0
5880	1495.0	2227.0
266812	801.0	297.0
5881	539.0	351.0
5883	1615.0	658.0
5884	2786.0	1346.0
3222	21.0	6.0
3221	469.0	207.0
101805492	0.0	0.0
3219	23.0	46.0
3218	27.0	45.0
3217	173.0	619.0
3216	71.0	442.0
3215	27.0	191.0
203286	458.0	602.0
3214	167.0	434.0
3213	926.0	1018.0
3212	723.0	3546.0
5874	10163.0	787.0
5875	1549.0	1559.0
254827	4812.0	957.0
5876	3593.0	2475.0
5877	552.0	1683.0
5878	5343.0	5478.0
5879	18750.0	19648.0
5890	1317.0	178.0
5891	1305.0	395.0
5892	1194.0	689.0
5893	1455.0	185.0
5894	8230.0	4971.0
101805488	3.0	0.0
3233	24.0	8.0
3232	33.0	18.0
3231	6.0	42.0
347051	58.0	34.0
101927900	0.0	0.0
3229	101.0	149.0
3228	4.0	167.0
3227	51.0	26.0
3226	823.0	966.0
3225	275.0	332.0
3224	150.0	363.0
3223	920.0	805.0
5885	17465.0	9458.0
5886	3941.0	3707.0
5887	12457.0	9042.0
5888	77.0	157.0
5889	1145.0	1183.0
3242	763.0	6.0
3241	1234.0	1302.0
3240	18.0	103.0
3239	2.0	13.0
3238	0.0	0.0
254887	1432.0	329.0
3237	6.0	7.0
3236	219.0	94.0
3235	568.0	345.0
3234	525.0	461.0
5896	277.0	85.0
5897	0.0	0.0
