id	8ab96801-8d29-476a-908a-7a99f11f713d	95c9a871-c81b-4a30-92a4-9227a0058553
117178	690.0	6712.0
117177	1197.0	4526.0
26166	776.0	181.0
105379197	14.0	5.0
26165	0.0	0.0
26168	1392.0	1188.0
26167	339.0	165.0
26160	2944.0	1200.0
100507003	0.0	0.0
100507008	19.0	1.0
26137	546.0	65.0
26136	6846.0	6250.0
28798	0.0	0.0
28799	17.0	0.0
26138	0.0	0.0
28792	0.0	0.0
28793	1721.0	7.0
28790	1.0	0.0
117166	22.0	18.0
26130	5291.0	9516.0
28791	173.0	0.0
26133	10290.0	12095.0
28796	3070.0	31.0
28797	1700.0	4.0
26135	20383.0	33430.0
28794	0.0	0.0
28795	4.0	0.0
26134	223.0	281.0
154150	1.0	1.0
129138	1193.0	919.0
26148	474.0	252.0
26147	1954.0	1333.0
26149	360.0	137.0
117154	8.0	1.0
26140	2034.0	446.0
553820	2.0	0.0
117153	12.0	0.0
120796	0.0	0.0
117156	1.0	10.0
117155	425.0	71.0
117157	48.0	4.0
120793	0.0	0.0
26146	2317.0	3027.0
117159	113.0	0.0
26145	1695.0	807.0
130195	0.0	0.0
154141	1023.0	2638.0
117151	0.0	1.0
26115	4410.0	13040.0
28778	1164.0	20.0
28779	2.0	0.0
28776	303.0	0.0
28777	7.0	0.0
26119	2868.0	2102.0
26118	9896.0	5670.0
28770	3.0	0.0
28771	0.0	0.0
28774	3.0	1.0
28775	410.0	7.0
28772	220.0	4.0
26112	14128.0	1673.0
28773	72.0	0.0
130120	0.0	0.0
28789	0.0	0.0
26128	2536.0	7106.0
28787	2.0	0.0
26127	4236.0	3554.0
132789	1825.0	2511.0
28788	0.0	0.0
28781	233.0	4.0
201134	2103.0	582.0
28780	12.0	0.0
26122	4117.0	3186.0
28785	144.0	0.0
144766	0.0	84.0
26121	2405.0	1008.0
28786	8.0	0.0
28783	21.0	0.0
26123	3915.0	5430.0
28784	425.0	6.0
130132	1593.0	714.0
28756	0.0	0.0
28757	0.0	0.0
28754	2.0	0.0
28755	542.0	669.0
100750326	0.0	1.0
28758	0.0	0.0
28759	0.0	0.0
28752	1.0	0.0
28753	1.0	0.0
28750	0.0	0.0
201140	2.0	0.0
28751	2.0	0.0
144776	1.0	0.0
28767	0.0	0.0
26103	1.0	0.0
28768	0.0	0.0
28765	1.0	0.0
28766	2.0	0.0
26108	1020.0	691.0
28769	4.0	0.0
28760	0.0	0.0
26100	6594.0	4438.0
28763	7.0	0.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	90.0	8.0
117196	1.0	0.0
117195	41.0	0.0
154089	0.0	0.0
100287238	0.0	0.0
201158	246.0	129.0
100287234	0.0	0.0
201164	795.0	226.0
201161	792.0	537.0
201163	3698.0	1259.0
154091	496.0	258.0
154092	8.0	8.0
276719	0.0	0.0
100287229	2.0	3.0
100287227	41.0	44.0
100287226	11.0	86.0
201176	2022.0	1126.0
100287216	32.0	12.0
100287215	3.0	4.0
201181	278.0	80.0
129099	47.0	5.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	49.0	67.0
130075	0.0	0.0
5510	3901.0	4575.0
166012	15.0	35.0
5509	1067.0	2512.0
5500	21004.0	35711.0
5501	12131.0	15172.0
5502	19238.0	1178.0
5504	4383.0	7628.0
5506	0.0	0.0
5507	920.0	9566.0
154043	701.0	289.0
5520	4594.0	3359.0
5521	301.0	29.0
193629	1.0	9.0
5519	10077.0	5470.0
26298	8123.0	11288.0
26297	1049.0	719.0
5511	3471.0	4291.0
5512	1.0	0.0
5514	7402.0	15478.0
5515	9154.0	14198.0
26290	104.0	30.0
5516	7117.0	6156.0
154075	53.0	34.0
26292	1097.0	3097.0
26291	0.0	0.0
5518	16275.0	18250.0
5530	7704.0	6544.0
5531	3045.0	6430.0
5532	7541.0	8400.0
5522	31.0	2260.0
5523	2823.0	5459.0
5524	7403.0	8471.0
5525	12547.0	11230.0
5526	1680.0	695.0
5527	9867.0	11891.0
5528	4802.0	5633.0
154064	12.0	1.0
5529	4371.0	9443.0
286122	64.0	147.0
5540	1.0	1.0
5542	1.0	0.0
286128	537.0	707.0
51241	899.0	3609.0
89858	52.0	10.0
89857	410.0	371.0
51244	2018.0	1042.0
51247	6352.0	8027.0
5533	1601.0	850.0
51246	8698.0	15137.0
5534	7610.0	8916.0
51249	1818.0	3157.0
5535	0.0	0.0
90835	27.0	18.0
89853	1854.0	730.0
5536	3403.0	2317.0
51248	1621.0	4463.0
5537	9364.0	14472.0
5538	10107.0	50404.0
5539	0.0	0.0
28907	149.0	1.0
286133	5117.0	1701.0
28908	3489.0	73.0
28905	4.0	0.0
100131418	0.0	0.0
5550	3200.0	2743.0
28906	163.0	3.0
286135	0.0	0.0
5551	432.0	50.0
5552	7354.0	6548.0
100131415	0.0	0.0
5553	26.0	0.0
28909	1.0	0.0
5554	19.0	12.0
28900	13.0	0.0
28903	3.0	1.0
28904	105.0	3.0
28901	142.0	1.0
28902	36.0	0.0
51250	1082.0	730.0
51252	181.0	66.0
51251	1910.0	3213.0
89849	1275.0	663.0
89848	1305.0	218.0
51253	4382.0	4903.0
89846	558.0	1673.0
51256	585.0	1939.0
89845	1531.0	1145.0
51255	2589.0	3949.0
51258	3671.0	4500.0
5544	1.0	2.0
51257	3338.0	1651.0
5545	0.0	0.0
5546	3767.0	4946.0
5547	9705.0	10794.0
51259	785.0	1742.0
90826	1336.0	1109.0
5549	21758.0	6131.0
286140	45.0	39.0
90827	0.0	1.0
286144	2651.0	6687.0
5562	7966.0	16464.0
286148	3926.0	5197.0
5563	1043.0	2416.0
90861	6244.0	26607.0
5564	2092.0	2474.0
90864	114.0	28.0
5565	2359.0	2554.0
51260	1192.0	2336.0
51263	2623.0	5357.0
100287296	0.0	0.0
51265	81.0	66.0
51264	1726.0	7202.0
51267	780.0	202.0
51266	3.0	5.0
5555	2.0	1.0
51268	76.0	94.0
89876	525.0	11.0
5557	498.0	795.0
5558	609.0	2269.0
89874	93.0	111.0
90859	4.0	3.0
89872	6.0	3.0
286151	13.0	88.0
89870	0.0	1.0
5570	454.0	2272.0
5571	4392.0	6209.0
5573	27259.0	40355.0
90850	1754.0	1339.0
5574	0.0	0.0
90853	47.0	446.0
5575	1545.0	199.0
5576	7659.0	8870.0
51270	18.0	7.0
100192378	186.0	106.0
51272	6255.0	7472.0
51271	6605.0	5083.0
51274	9266.0	9808.0
100287284	11.0	8.0
51276	418.0	556.0
89869	67.0	1.0
51275	747.0	1056.0
51278	3463.0	1584.0
51277	1175.0	535.0
5566	10555.0	8241.0
89866	33.0	14.0
51279	4761.0	3341.0
5567	3917.0	9533.0
90843	3057.0	5348.0
5568	0.0	0.0
5569	799.0	13749.0
89891	1486.0	5561.0
5580	4559.0	10409.0
89890	1607.0	1907.0
5581	1862.0	829.0
5582	1.0	0.0
5583	3639.0	3546.0
5584	3407.0	10364.0
5585	6958.0	2297.0
5586	8062.0	10954.0
5587	1666.0	601.0
100287279	0.0	1.0
51281	1036.0	593.0
51280	5796.0	21092.0
51283	5264.0	5649.0
100287272	10.0	31.0
51282	1197.0	1455.0
51285	1127.0	332.0
51284	352.0	747.0
51287	1602.0	1594.0
119722	0.0	1.0
51286	1.0	2.0
51289	0.0	2.0
100287270	0.0	0.0
5577	39629.0	9304.0
5578	1519.0	841.0
5579	516.0	217.0
89894	817.0	1956.0
5591	15394.0	25259.0
5592	1314.0	1563.0
90871	2107.0	1897.0
5593	558.0	516.0
5594	11643.0	18942.0
347598	0.0	0.0
5595	7603.0	6693.0
5596	160.0	9.0
5597	3638.0	4271.0
90874	818.0	1191.0
5598	1531.0	936.0
51290	3428.0	8164.0
51292	4472.0	5100.0
5590	590.0	232.0
51291	680.0	715.0
100287266	0.0	0.0
51294	4230.0	1241.0
100287261	0.0	0.0
51293	2225.0	452.0
51296	1550.0	1655.0
51295	2598.0	696.0
51298	12.0	1.0
51297	0.0	71.0
51299	8711.0	1294.0
119710	683.0	738.0
5588	154.0	16.0
5589	17139.0	7946.0
90865	6019.0	1535.0
89887	281.0	181.0
89886	3.0	18.0
89885	32.0	3.0
89884	156.0	74.0
89883	1.0	1.0
89882	1.0	0.0
286101	3386.0	4988.0
286102	0.0	0.0
286103	17.0	20.0
347584	0.0	0.0
5599	3195.0	3016.0
347687	3.0	10.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	5.0	0.0
53822	17.0	6.0
53820	15.0	933.0
53826	2536.0	969.0
53827	4310.0	8262.0
345016	0.0	0.0
347673	0.0	0.0
53828	1.0	6.0
53829	404.0	278.0
347675	0.0	1.0
28866	8.0	0.0
100507173	21.0	0.0
26205	1811.0	1266.0
132625	1.0	4.0
28864	1.0	0.0
100507171	461.0	101.0
28865	42.0	0.0
26207	2459.0	2129.0
100507178	77.0	18.0
26206	140.0	25.0
28869	1.0	0.0
100131493	0.0	0.0
28862	136.0	1.0
28863	6.0	0.0
28861	2.0	0.0
53833	37.0	21.0
53834	9460.0	3426.0
53831	43.0	96.0
53832	2174.0	725.0
53838	1931.0	3833.0
53836	184.0	116.0
144608	109.0	188.0
28833	2.0	0.0
28834	48.0	3.0
28831	2.0	0.0
100750245	0.0	0.0
28832	4.0	0.0
100750246	4.0	9.0
100750247	4.0	8.0
100131481	0.0	0.0
53840	114.0	120.0
53841	12.0	1.0
28830	0.0	0.0
53842	0.0	0.0
100131478	0.0	1.0
28847	52.0	0.0
102060282	21.0	14.0
28819	1.0	0.0
28817	712.0	4.0
28818	21.0	0.0
100131469	0.0	0.0
28811	10.0	0.0
28812	14.0	0.0
28810	9.0	0.0
28815	2415.0	61.0
28816	840.0	30.0
28813	1626.0	44.0
100507143	0.0	0.0
28814	119.0	1.0
51201	2403.0	992.0
119687	0.0	0.0
51200	95.0	114.0
51203	248.0	4635.0
51202	208.0	155.0
51205	1068.0	971.0
51204	1165.0	982.0
51207	1.0	11.0
51206	22.0	35.0
119682	0.0	0.0
51209	286.0	379.0
51208	48.0	9.0
28828	0.0	0.0
100507135	18.0	5.0
28829	0.0	0.0
100131457	0.0	0.0
28822	640.0	23.0
28823	1210.0	24.0
28820	1094.0	14.0
100131454	12.0	12.0
28821	27.0	1.0
28826	255.0	7.0
28827	0.0	0.0
100131451	2.0	2.0
28824	5.0	0.0
28825	1763.0	65.0
119678	0.0	0.0
119679	0.0	0.0
89801	341.0	119.0
51214	27.0	2.0
51213	0.0	1.0
51218	2878.0	3419.0
286183	9.0	9.0
286184	0.0	0.0
286186	1.0	1.0
286187	6.0	19.0
286189	97.0	1.0
648532	0.0	1.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	4.0	6.0
89839	102.0	249.0
89838	4.0	0.0
89837	5.0	2.0
100507170	0.0	0.0
51222	2480.0	333.0
51225	677.0	321.0
286190	10.0	8.0
89832	33.0	38.0
51224	0.0	0.0
51227	1790.0	3774.0
51226	2430.0	1887.0
51228	3511.0	4214.0
347613	27.0	32.0
28808	0.0	0.0
28809	693.0	12.0
28806	4.0	0.0
100131439	0.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	328.0	50.0
28800	1.0	0.0
28801	12.0	0.0
28804	248.0	0.0
28805	0.0	0.0
28802	15.0	0.0
28803	23.0	1.0
51230	5237.0	7378.0
90809	2025.0	2378.0
51232	33632.0	11352.0
51231	2405.0	1851.0
51234	4344.0	4318.0
51233	10.0	7.0
89822	80.0	10.0
51236	1062.0	2670.0
51237	735.0	42.0
51239	544.0	269.0
90806	2993.0	4971.0
100507102	3.0	0.0
129049	649.0	1127.0
154007	1693.0	2724.0
26279	37.0	13.0
203859	301.0	52.0
26272	1033.0	1383.0
26271	469.0	904.0
26273	4560.0	6667.0
26276	1128.0	1164.0
26275	3315.0	1967.0
26278	3354.0	2609.0
26277	4377.0	5524.0
26270	547.0	155.0
26285	0.0	0.0
26284	3157.0	20150.0
26287	5.0	1.0
26286	3680.0	8538.0
26289	4591.0	415.0
26281	0.0	0.0
26280	44.0	862.0
100507127	27.0	1.0
100507125	1.0	7.0
129025	0.0	0.0
26258	5824.0	5829.0
26257	6.0	3.0
26259	1622.0	1425.0
26251	4.0	0.0
168667	969.0	106.0
26254	3.0	0.0
26253	84.0	46.0
26256	282.0	849.0
144699	890.0	386.0
26255	0.0	0.0
100507114	16.0	0.0
100507113	171.0	23.0
100507118	12.0	9.0
100507117	8.0	12.0
26269	2156.0	2492.0
26268	5775.0	5181.0
201229	951.0	480.0
26261	46.0	49.0
119696	0.0	0.0
26260	4459.0	1713.0
26263	1815.0	3216.0
119694	0.0	0.0
26262	1637.0	2605.0
201232	339.0	575.0
119695	0.0	0.0
26267	510.0	259.0
26266	265.0	121.0
119692	0.0	0.0
130074	15384.0	7176.0
129080	270.0	83.0
28899	0.0	0.0
26235	3107.0	2207.0
26238	86.0	39.0
28897	0.0	0.0
28898	16.0	0.0
100750225	15.0	14.0
26239	0.0	0.0
28891	81.0	0.0
28892	22.0	0.0
26230	697.0	526.0
201243	1.0	0.0
28890	0.0	0.0
26232	936.0	4.0
28895	3.0	0.0
26231	246.0	77.0
28896	27.0	0.0
26234	19573.0	15054.0
28893	27.0	0.0
26233	436.0	612.0
28894	0.0	0.0
144638	12.0	11.0
132660	1433.0	2160.0
26247	10.0	0.0
26246	2.0	0.0
26249	1626.0	649.0
26248	0.0	4.0
100510707	0.0	0.0
201255	705.0	490.0
26240	648.0	420.0
201254	947.0	1127.0
26242	0.0	0.0
26245	0.0	0.0
252839	4029.0	4577.0
132671	1491.0	725.0
130013	16.0	6.0
28877	5.0	0.0
28878	55.0	11.0
28875	79.0	1.0
28876	100.0	0.0
201259	0.0	0.0
28879	0.0	0.0
26219	1.0	3.0
492311	2093.0	1118.0
168620	35.0	4.0
28870	73.0	3.0
201266	2023.0	17218.0
28873	0.0	0.0
28874	260.0	20.0
26212	2.0	52.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	677.0	394.0
26225	4649.0	6763.0
28888	6.0	0.0
26224	8337.0	10277.0
28889	0.0	0.0
26227	10744.0	1502.0
28886	0.0	1.0
26226	52.0	13.0
28887	0.0	0.0
26229	1508.0	651.0
26228	18.0	30.0
28880	0.0	0.0
28881	15.0	0.0
28884	0.0	0.0
26220	61.0	26.0
28885	11.0	1.0
26223	0.0	0.0
28882	85.0	4.0
28883	28.0	0.0
492307	5.0	6.0
492303	33.0	90.0
105369550	11.0	4.0
100287114	0.0	1.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	0.0	1.0
5607	2269.0	1178.0
5608	1079.0	147.0
5609	3068.0	1610.0
5600	2218.0	260.0
5601	3865.0	9317.0
5602	5196.0	1036.0
5603	3817.0	5862.0
5604	3889.0	3192.0
5605	5187.0	2069.0
5606	3319.0	2373.0
5620	0.0	0.0
5618	6130.0	11070.0
5619	0.0	0.0
5610	8477.0	10715.0
5611	8233.0	15031.0
5612	3646.0	3635.0
5613	2206.0	1717.0
5616	0.0	0.0
5617	2.0	68.0
105370578	26.0	15.0
5630	75.0	8.0
5631	2261.0	5325.0
166379	737.0	485.0
166378	1148.0	1166.0
5629	1811.0	353.0
100133941	21261.0	79518.0
5621	17989.0	5257.0
5623	236.0	212.0
5624	10.0	40.0
5625	199.0	53.0
5626	1.0	0.0
5627	5874.0	2765.0
5628	1.0	0.0
5641	9187.0	10040.0
5634	2475.0	8172.0
5635	3820.0	5161.0
100133957	24.0	28.0
5636	1422.0	1417.0
5638	1644.0	2137.0
5639	382.0	361.0
5650	1028.0	0.0
5651	0.0	5.0
5652	3258.0	13974.0
5653	586.0	0.0
5644	0.0	0.0
5645	0.0	1.0
5646	8.0	2.0
5648	151.0	33.0
5649	1837.0	426.0
100131309	0.0	0.0
5660	128397.0	74030.0
5662	178.0	69.0
5663	6107.0	9348.0
5664	1340.0	1261.0
3002	96.0	10.0
347281	0.0	0.0
100131302	0.0	0.0
3001	127.0	70.0
3000	27.0	8.0
51360	2907.0	5172.0
51362	2478.0	1750.0
51361	1730.0	5124.0
51364	96.0	168.0
100287191	1.0	0.0
51363	3692.0	6560.0
51366	15931.0	16604.0
89978	632.0	577.0
100287193	4.0	5.0
51365	110.0	137.0
51368	3165.0	2584.0
5654	21370.0	29364.0
5655	814.0	4.0
51367	1087.0	886.0
90956	2242.0	1951.0
5657	6.0	0.0
90957	2547.0	2746.0
89970	2850.0	4145.0
5670	0.0	0.0
5671	4.0	1.0
5672	0.0	0.0
347273	24.0	41.0
5673	10.0	27.0
90952	6564.0	2583.0
5675	2.0	0.0
347275	1.0	0.0
3013	7.0	63.0
3012	23.0	354.0
3010	0.0	3.0
51371	3929.0	19977.0
3009	1.0	5.0
100287183	0.0	0.0
3008	16.0	31.0
51373	781.0	1046.0
3007	5.0	82.0
51372	3045.0	3662.0
51375	1388.0	1681.0
3006	2664.0	4915.0
51374	6915.0	10698.0
3005	19068.0	24027.0
51377	2467.0	4475.0
3004	30.0	7.0
3003	65.0	113.0
51379	1355.0	1124.0
51378	391.0	36.0
5669	3.0	1.0
5680	1.0	0.0
5681	4447.0	1479.0
5682	3279.0	9746.0
5683	974.0	2264.0
5684	4181.0	10276.0
5685	4795.0	14114.0
347265	46.0	39.0
5686	3088.0	7329.0
3024	0.0	0.0
3021	58704.0	72648.0
3020	2266.0	5530.0
100287177	1.0	0.0
51380	3674.0	617.0
100287178	0.0	0.0
51382	4008.0	6295.0
100287173	0.0	0.0
51384	2.0	2.0
3018	1.0	0.0
51386	21555.0	11312.0
3017	337.0	7505.0
51385	1442.0	572.0
51388	1340.0	1774.0
3015	4292.0	17315.0
100287171	366.0	96.0
3014	598.0	1884.0
5676	2.0	0.0
51389	4690.0	3656.0
5678	2.0	6.0
5690	5396.0	11584.0
5691	3083.0	4954.0
5692	10013.0	12488.0
5693	5115.0	6885.0
347252	12.0	25.0
5694	4047.0	3050.0
5695	6360.0	7774.0
5696	3195.0	1736.0
5697	3.0	2.0
3035	4271.0	1440.0
3034	59.0	61.0
3033	22074.0	8493.0
3032	14806.0	14466.0
3031	4.0	6.0
3030	29007.0	14418.0
51390	3738.0	2314.0
51393	859.0	553.0
3029	2702.0	1180.0
3028	4071.0	3049.0
51397	1487.0	2389.0
3026	59.0	8.0
51399	2320.0	3985.0
51398	5020.0	7709.0
5687	1503.0	2930.0
5688	8645.0	14067.0
5689	8023.0	9478.0
129401	755.0	1481.0
347240	205.0	469.0
129402	0.0	0.0
3046	16.0	1.0
3045	7.0	2.0
3044	0.0	0.0
3043	13343.0	1605.0
3042	0.0	0.0
3040	1895.0	381.0
374900	1109.0	838.0
3039	25.0	8.0
3038	4262.0	65.0
3037	566.0	1633.0
374907	245.0	245.0
3036	50.0	241.0
5698	1679.0	599.0
5699	926.0	431.0
90990	420.0	333.0
90993	2240.0	7975.0
3055	649.0	409.0
3054	7378.0	5975.0
3053	10.0	14.0
100287144	0.0	0.0
3052	1194.0	3172.0
3051	0.0	0.0
3050	2.0	0.0
100287140	0.0	0.0
3049	2.0	0.0
3048	10.0	4.0
3047	0.0	0.0
90987	1836.0	2346.0
3060	2.0	0.0
374920	678.0	142.0
3068	11553.0	26315.0
3067	257.0	129.0
374928	524.0	308.0
3066	5599.0	8515.0
3065	5704.0	7417.0
3064	9736.0	4896.0
3062	2.0	1.0
3061	22.0	3.0
3059	2355.0	1132.0
3071	1489.0	1816.0
3070	341.0	1370.0
3078	8.0	5.0
3077	1764.0	3118.0
100287128	28.0	6.0
3075	6784.0	9590.0
3074	6624.0	10361.0
3073	5158.0	5873.0
374918	5.0	5.0
3069	53133.0	31738.0
3082	989.0	684.0
3081	115.0	177.0
3080	0.0	0.0
53938	1219.0	1857.0
28976	4691.0	2070.0
28977	3015.0	7873.0
28974	2715.0	2653.0
100131388	7.0	0.0
3087	850.0	2425.0
28978	994.0	3927.0
3084	1506.0	595.0
3083	12.0	0.0
28972	4307.0	13090.0
53940	1.0	0.0
28973	5004.0	6519.0
28970	2767.0	2236.0
28971	2094.0	544.0
53944	2344.0	2391.0
53942	5.0	0.0
53947	1398.0	569.0
3093	6045.0	11645.0
3092	8714.0	9603.0
3091	7765.0	23280.0
3090	1693.0	486.0
28987	3529.0	1428.0
28988	7832.0	3204.0
132989	646.0	461.0
100131378	18.0	6.0
3099	17075.0	7315.0
28985	1607.0	5034.0
3098	9501.0	9476.0
28986	1832.0	1833.0
3097	5204.0	2440.0
100507299	55.0	45.0
3096	2802.0	3197.0
100131374	0.0	0.0
28989	803.0	298.0
100507297	593.0	285.0
3094	7476.0	15678.0
337986	0.0	0.0
100131370	0.0	0.0
28983	17.0	43.0
28984	4131.0	1782.0
28981	1043.0	1300.0
374819	477.0	240.0
26322	0.0	0.0
28982	675.0	2871.0
129303	1176.0	1467.0
100131369	27.0	1.0
28954	189.0	61.0
28955	488.0	127.0
28952	1331.0	999.0
100131366	7.0	7.0
65944	1.0	0.0
337979	0.0	0.0
28958	2354.0	4101.0
337978	0.0	0.0
28959	6327.0	1276.0
337977	1.0	0.0
28956	1347.0	1261.0
337976	0.0	0.0
28957	760.0	1133.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	4085.0	3253.0
337980	0.0	0.0
51300	3532.0	4314.0
51302	688.0	91.0
89910	5969.0	4581.0
51301	692.0	256.0
51304	6300.0	8101.0
51303	1038.0	907.0
51306	4702.0	2169.0
51305	1.0	3.0
51308	352.0	26.0
51307	6702.0	1991.0
51309	3432.0	2982.0
130340	162.0	668.0
100131358	1.0	1.0
28965	956.0	18.0
28966	534.0	1304.0
26301	592.0	183.0
337969	0.0	0.0
28964	5496.0	14256.0
337968	0.0	0.0
28969	3327.0	11134.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	267.0	36.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	425.0	169.0
337973	0.0	0.0
337972	0.0	0.0
360200	58.0	12.0
337971	0.0	0.0
337970	0.0	0.0
28962	3502.0	3642.0
51311	148.0	166.0
51310	2290.0	1367.0
28960	806.0	480.0
51313	18117.0	27502.0
51312	4172.0	851.0
51315	4589.0	2445.0
51314	12.0	11.0
51317	4695.0	2013.0
360205	0.0	29.0
51316	186.0	32.0
51319	1971.0	1844.0
360203	0.0	0.0
51318	2874.0	3929.0
374864	354.0	36.0
28938	816.0	13.0
100507267	1.0	0.0
28939	7.0	0.0
374860	83.0	1093.0
28932	0.0	0.0
337959	0.0	0.0
100507261	0.0	0.0
28933	22.0	0.0
28930	55.0	0.0
28931	1.0	0.0
374868	2586.0	902.0
100507266	149.0	99.0
28936	0.0	0.0
28937	1128.0	28.0
28934	0.0	0.0
28935	560.0	18.0
337963	0.0	0.0
337960	0.0	0.0
51320	5135.0	4565.0
51322	15903.0	21976.0
53981	3704.0	10192.0
51321	5170.0	10394.0
51324	6443.0	8738.0
89932	1774.0	863.0
51326	113.0	78.0
51327	2.0	0.0
51329	89.0	10.0
28949	0.0	0.0
100507257	42.0	9.0
132946	144.0	25.0
100507251	0.0	0.0
28943	819.0	25.0
65975	32.0	14.0
28941	1238.0	31.0
65977	1922.0	3033.0
28942	157.0	1.0
28947	0.0	0.0
132949	1532.0	1551.0
65979	5172.0	5974.0
28948	0.0	0.0
100507254	13.0	7.0
28946	12.0	0.0
89927	2433.0	1444.0
144920	0.0	0.0
51330	987.0	1287.0
28940	117.0	0.0
51333	200.0	131.0
51332	512.0	127.0
51335	2885.0	3121.0
51334	197.0	272.0
51337	2198.0	3024.0
360227	7.0	4.0
51339	807.0	2449.0
51338	974.0	1411.0
360226	3.0	0.0
28918	0.0	0.0
28919	161.0	0.0
374887	174.0	85.0
65981	1955.0	1395.0
28916	0.0	0.0
65980	2863.0	866.0
28917	0.0	0.0
374882	2839.0	4485.0
65983	5233.0	2578.0
100131328	1.0	3.0
65982	2858.0	2767.0
100131327	0.0	0.0
65985	8092.0	2242.0
65987	924.0	53.0
28910	1.0	0.0
65986	5543.0	6266.0
28911	0.0	0.0
65989	366.0	57.0
132954	0.0	0.0
65988	1064.0	1681.0
100131320	60.0	579.0
28914	5844.0	65.0
28915	92.0	3.0
28912	5223.0	91.0
28913	1082.0	32.0
51340	3452.0	9228.0
100287098	7.0	11.0
89958	156.0	708.0
51341	3938.0	4079.0
100287091	0.0	0.0
100507290	938.0	482.0
51343	3012.0	1450.0
89953	2261.0	971.0
51348	66.0	57.0
51347	4093.0	4605.0
90933	2108.0	1908.0
100302090	1.0	2.0
65990	220.0	265.0
374875	236.0	106.0
28929	5.0	0.0
65992	2555.0	1157.0
28927	0.0	0.0
65991	5006.0	4915.0
28928	0.0	0.0
65993	1859.0	1118.0
374872	31.0	21.0
65996	2018.0	1079.0
65998	3283.0	3053.0
28921	26.0	0.0
65997	120.0	1188.0
28922	1.0	1.0
65999	846.0	967.0
28920	9.0	0.0
374879	372.0	224.0
28925	0.0	0.0
28926	11.0	0.0
374877	22.0	36.0
28923	562.0	3.0
100507274	0.0	0.0
28924	0.0	0.0
100287084	0.0	0.0
51351	5214.0	1897.0
100287087	3.0	13.0
51350	0.0	0.0
51352	0.0	1.0
100287083	0.0	0.0
89944	849.0	116.0
100287082	1.0	0.0
89941	3095.0	1426.0
130399	22900.0	2452.0
166348	15.0	4.0
374897	1.0	0.0
100507217	4574.0	4322.0
166336	5672.0	4067.0
374899	603.0	890.0
203510	0.0	0.0
541611	2.0	0.0
154386	13.0	7.0
100507246	1822.0	3135.0
100507249	0.0	0.0
100507240	12.0	5.0
101937451	0.0	0.0
100507244	71.0	39.0
100507242	14.0	15.0
100133991	222.0	122.0
100509894	41.0	8.0
203522	1471.0	353.0
203523	848.0	763.0
130355	493.0	793.0
26353	3301.0	1117.0
26355	2765.0	5802.0
26354	4474.0	6760.0
53904	49.0	13.0
53905	767.0	109.0
130367	285.0	2958.0
154313	10.0	39.0
203547	3429.0	5495.0
53918	1740.0	1542.0
53919	369.0	79.0
100507203	5.0	12.0
53916	657.0	359.0
53917	320.0	97.0
100507206	6.0	4.0
28998	1293.0	6905.0
26335	0.0	0.0
28999	3029.0	168.0
28996	18523.0	2249.0
26339	0.0	0.0
26338	0.0	0.0
28990	935.0	858.0
28991	1143.0	1816.0
203562	13.0	2.0
26330	0.0	0.0
28992	824.0	273.0
26333	0.0	0.0
100169989	5.0	5.0
100509857	0.0	0.0
203569	1.0	0.0
100131393	0.0	0.0
100131390	26.0	3.0
168975	0.0	0.0
26341	0.0	0.0
26343	24.0	1.0
100289644	0.0	0.0
100289643	2.0	1.0
100289640	1.0	0.0
5706	4270.0	9944.0
5707	6874.0	18414.0
5708	13699.0	13953.0
5709	6936.0	80010.0
5700	1690.0	1523.0
5701	4953.0	8565.0
5702	5860.0	3282.0
5704	3066.0	4123.0
5705	7258.0	4296.0
100507401	14.0	2.0
100507404	3.0	4.0
100289635	1476.0	2169.0
5717	5546.0	9667.0
5718	4240.0	14932.0
5719	6341.0	8147.0
5710	8119.0	5903.0
5711	3509.0	13696.0
5713	3678.0	3937.0
5714	9000.0	7462.0
5715	1337.0	660.0
5716	2299.0	6028.0
5730	1742.0	199.0
5728	17621.0	13060.0
5729	149.0	70.0
5720	8728.0	9727.0
5721	3668.0	6074.0
5723	581.0	959.0
105370683	2.0	0.0
5724	1268.0	780.0
5725	12481.0	18500.0
5726	1.0	0.0
5727	2377.0	510.0
154288	2.0	0.0
100289619	0.0	1.0
5740	8597.0	3125.0
5741	0.0	0.0
5739	40.0	105.0
5731	2.0	5.0
5732	273.0	229.0
5733	10877.0	6834.0
5734	2879.0	1045.0
5736	7.0	3.0
5737	601.0	464.0
5738	5754.0	14181.0
102060414	7.0	5.0
100289607	0.0	0.0
100289605	0.0	0.0
