id	446db9e9-d5aa-48ba-a84d-cf6a7d8f8fc4	d6b9e128-8f20-43a1-9d16-b3e2b3d60e34
106481345	1.0	0.0
85459	253.0	673.0
106481346	0.0	0.0
85456	17713.0	9695.0
442910	1.0	1.0
106481343	0.0	0.0
85457	2003.0	5230.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	146.0	755.0
442913	0.0	0.0
85452	20.0	19.0
442914	0.0	0.0
50	4248.0	5088.0
85453	1480.0	196.0
442915	0.0	0.0
85450	2503.0	1315.0
51	3592.0	6085.0
442916	0.0	0.0
85451	2338.0	5623.0
52	3647.0	3690.0
442917	0.0	0.0
53	2993.0	2852.0
442918	0.0	0.0
54	3631.0	2359.0
442919	0.0	0.0
55	108.0	119.0
442909	3.0	9.0
56	10.0	12.0
58	56.0	17.0
59	97478.0	10412.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	32.0	7.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	782.0	475.0
106481350	0.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	6.0	1.0
106481354	1.0	1.0
85446	198.0	349.0
442900	0.0	0.0
106481355	0.0	0.0
85443	17.0	252.0
442901	0.0	0.0
85444	728.0	2297.0
442902	0.0	0.0
60	403810.0	181073.0
85441	1690.0	4196.0
442903	0.0	6.0
85442	304.0	163.0
442904	0.0	0.0
442905	0.0	0.0
62	18.0	13.0
85440	1714.0	2363.0
442907	10.0	2.0
442908	0.0	0.0
66	0.0	0.0
67	9.0	4.0
68	5.0	2.0
344595	580.0	372.0
69	7.0	3.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	127.0	63.0
106481321	2.0	0.0
85479	15.0	11.0
106481322	0.0	0.0
85476	2165.0	5852.0
85477	406.0	46.0
70	8.0	5.0
85474	36.0	102.0
71	294300.0	393162.0
72	31862.0	783.0
73	19.0	107.0
74	1.0	3.0
75	0.0	19.0
106481327	0.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5486.0	5748.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	1124.0	6357.0
81	36785.0	33466.0
85463	295.0	197.0
82	3.0	5.0
85464	896.0	1896.0
83	4.0	12.0
85461	1526.0	1501.0
85462	671.0	2878.0
86	2039.0	6453.0
87	34907.0	15132.0
85460	645.0	1072.0
88	8.0	6.0
89	9.0	14.0
728675	0.0	0.0
106481301	1.0	0.0
106481302	0.0	0.0
90	2578.0	1234.0
106481300	0.0	0.0
91	2418.0	7609.0
92	893.0	698.0
93	431.0	1731.0
94	2308.0	1769.0
95	309.0	384.0
97	307.0	480.0
98	1141.0	301.0
344561	0.0	0.0
728661	2727.0	6829.0
728664	0.0	0.0
106481305	0.0	1.0
261734	1018.0	1161.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	21.0	16.0
106481309	17.0	8.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	3.0
106481308	0.0	0.0
3804	3.0	85.0
3805	5.0	2.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	2.0	2.0
3809	6.0	3.0
246123	0.0	0.0
106481311	0.0	0.0
344558	403.0	222.0
3800	781.0	1290.0
3801	2621.0	996.0
3802	1.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	1988.0	3508.0
728698	15.0	14.0
3814	6.0	2.0
3815	5875.0	420.0
3816	132.0	21.0
261729	1416.0	124.0
3817	39.0	1.0
3818	24.0	21.0
222166	5218.0	1467.0
3811	3.0	1.0
3812	3.0	1.0
285740	1.0	0.0
285741	35.0	10.0
728689	46.0	12.0
3827	0.0	2.0
246100	0.0	0.0
3820	135.0	28.0
3821	24.0	3.0
3822	3.0	0.0
3823	2.0	0.0
3824	58.0	29.0
645402	0.0	0.0
403313	805.0	2379.0
403314	0.0	0.0
728637	0.0	0.0
728638	203.0	145.0
728633	2.0	0.0
728632	37.0	57.0
728635	46.0	37.0
3836	1581.0	4379.0
222183	687.0	965.0
3837	7950.0	23573.0
3838	2231.0	7212.0
3839	1431.0	3021.0
728629	0.0	0.0
403304	0.0	1.0
403305	0.0	0.0
3831	3187.0	5106.0
3832	151.0	2198.0
3833	193.0	2172.0
3834	30.0	78.0
3835	3161.0	6856.0
728620	0.0	2.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	225.0	379.0
3848	74.0	33.0
3849	6.0	1.0
222171	944.0	7269.0
728619	1.0	1.0
3840	3504.0	6819.0
3841	572.0	553.0
3842	2859.0	8621.0
3843	5968.0	6268.0
3844	0.0	0.0
3845	1317.0	3306.0
3846	19.0	9.0
645423	0.0	0.0
3860	11.0	19.0
246126	0.0	0.0
728658	1761.0	312.0
728655	1.0	1.0
728657	1.0	0.0
728656	2.0	3.0
3858	2086.0	2597.0
3859	4.0	1.0
246135	0.0	0.0
3850	3.0	1.0
3851	51.0	0.0
3852	93296.0	1907.0
645414	0.0	0.0
3853	97.0	5.0
3854	9462.0	108.0
3855	69880.0	1019.0
3856	91168.0	69072.0
3857	46.0	6.0
728640	1.0	7.0
645431	36.0	178.0
728642	401.0	418.0
728641	6.0	5.0
645434	16.0	1.0
645432	11.0	1.0
285704	763.0	801.0
728643	9.0	0.0
222194	1500.0	3368.0
285708	2.0	0.0
1204	0.0	0.0
1203	921.0	1592.0
1201	2432.0	3626.0
1200	5891.0	8690.0
3861	118135.0	2787.0
645426	36.0	14.0
645425	0.0	0.0
1209	9279.0	10264.0
3866	70516.0	1864.0
1208	6.0	1.0
1207	4147.0	3126.0
3868	4528.0	293.0
285311	0.0	0.0
3880	88818.0	171385.0
3881	2.0	36.0
285313	471.0	145.0
100128537	625.0	2279.0
3882	152.0	8.0
100128536	0.0	0.0
285314	0.0	1.0
285315	428.0	396.0
1215	316.0	19.0
100141515	3.0	1.0
1213	11501.0	41006.0
1212	8003.0	2396.0
1211	7895.0	7629.0
3872	167809.0	4306.0
3875	55055.0	47487.0
3876	38.0	23.0
3879	2.0	3.0
3890	1.0	0.0
3891	9.0	2.0
3892	568.0	14.0
100128525	4.0	15.0
285326	0.0	0.0
1230	372.0	259.0
285329	8.0	27.0
440097	31.0	41.0
440093	19.0	34.0
3883	24.0	35.0
3884	4.0	0.0
3885	0.0	0.0
3886	1.0	1.0
100128521	0.0	0.0
3887	13662.0	90.0
3888	5.0	0.0
100631239	0.0	1.0
3889	62.0	1.0
100128516	34.0	73.0
285331	668.0	984.0
100128512	0.0	1.0
285335	9.0	69.0
100128514	0.0	0.0
1241	591.0	1969.0
1240	535.0	1591.0
1238	200.0	133.0
1237	0.0	1.0
1236	89.0	282.0
1235	6.0	21.0
1234	261.0	157.0
1233	38.0	79.0
1232	17.0	29.0
3895	13088.0	18859.0
100128511	85.0	59.0
100631247	5.0	453.0
3897	421.0	35.0
100631248	0.0	0.0
3898	4418.0	470.0
100631249	0.0	0.0
3899	3603.0	24449.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	807.0	1452.0
100631251	0.0	0.0
100631252	8.0	0.0
100631253	0.0	0.0
285346	60.0	157.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	151.0	38.0
574501	4.0	2.0
574502	0.0	0.0
1244	27.0	102.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	12.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	39748.0	1178.0
1263	5847.0	1016.0
1262	14.0	35.0
116966	105.0	864.0
100887755	0.0	0.0
1261	41.0	26.0
100887754	0.0	2.0
1260	0.0	0.0
116969	161.0	25.0
1259	324.0	17.0
1258	8.0	0.0
440061	0.0	0.0
100887750	12.0	63.0
100887746	0.0	0.0
100887744	0.0	1.0
1272	907.0	160.0
1271	1647.0	1344.0
100887749	35.0	16.0
1270	31.0	22.0
100887748	2.0	0.0
440044	31.0	28.0
1269	5.0	10.0
440051	1.0	3.0
1268	54.0	27.0
440050	0.0	1.0
1267	6825.0	9443.0
1266	14512.0	3731.0
100887740	0.0	0.0
1265	17442.0	2389.0
1286	133.0	18.0
1285	34.0	1.0
1284	15316.0	41566.0
1282	6640.0	44651.0
1281	15464.0	104226.0
1280	491.0	37469.0
440078	173.0	394.0
440077	0.0	7.0
440087	13.0	15.0
1278	26318.0	78851.0
1277	19480.0	118739.0
440081	41.0	285.0
116938	0.0	0.0
1297	9.0	7.0
116931	192.0	261.0
1296	5129.0	1062.0
1295	2063.0	2668.0
116933	1.0	67.0
1294	3546.0	351.0
1293	7477.0	37555.0
116935	82.0	29.0
1292	39766.0	26516.0
440068	0.0	0.0
1291	23988.0	22526.0
116937	8.0	10.0
440067	1.0	1.0
1290	1800.0	11095.0
440073	240.0	55.0
440072	6.0	3.0
1289	2282.0	12701.0
1288	1157.0	43.0
1287	2025.0	535.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1417.0	2204.0
440021	0.0	0.0
442673	3.0	2.0
10018	1578.0	1821.0
126328	4956.0	4154.0
442676	0.0	0.0
126326	202.0	463.0
1299	564.0	39.0
1298	3664.0	1755.0
10011	2957.0	2628.0
10010	3725.0	1528.0
10013	3383.0	5856.0
128989	1444.0	1934.0
10015	6611.0	15222.0
10014	8572.0	9193.0
10017	60.0	7.0
10016	5271.0	7548.0
10020	1379.0	4524.0
114335	0.0	0.0
114336	0.0	0.0
126321	3135.0	3689.0
10029	0.0	0.0
442668	0.0	0.0
10022	4.0	1.0
10021	2.0	8.0
10024	32.0	992.0
128977	1823.0	1552.0
103021165	2.0	0.0
10023	450.0	948.0
103021164	5.0	6.0
10026	1935.0	1009.0
10025	5760.0	3686.0
116986	286.0	576.0
116985	8568.0	6656.0
116988	7486.0	7286.0
116987	2335.0	3275.0
114327	1065.0	2436.0
440043	0.0	0.0
126308	3448.0	2249.0
440041	0.0	0.0
126306	88.0	19.0
151306	242.0	88.0
100128590	4.0	0.0
100128596	3.0	1.0
151300	1.0	3.0
100128595	0.0	0.0
100128589	2.0	0.0
440027	27.0	19.0
440026	1504.0	3052.0
440023	0.0	0.0
10008	284.0	739.0
10007	2233.0	2362.0
10009	1680.0	2515.0
116984	529.0	307.0
116983	2425.0	3344.0
151313	1028.0	790.0
10000	2117.0	1236.0
128954	0.0	0.0
10002	46.0	101.0
10001	1080.0	1424.0
10004	725.0	110.0
10003	172.0	68.0
10006	2824.0	3467.0
10005	1138.0	1138.0
126370	0.0	0.0
285352	77.0	235.0
100128579	0.0	0.0
285359	105.0	163.0
126375	160.0	764.0
126374	2065.0	448.0
153918	0.0	1.0
100128574	0.0	0.0
285362	3248.0	4054.0
285367	1766.0	1433.0
285368	844.0	1074.0
100128569	83.0	167.0
126364	405.0	1145.0
100128560	7.0	5.0
285370	0.0	0.0
285375	0.0	11.0
102682016	0.0	1.0
153932	1.0	7.0
344191	1.0	0.0
126353	1203.0	1041.0
751071	224.0	113.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	7.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	27.0	20.0
106481282	0.0	0.0
285381	1649.0	1557.0
106481283	0.0	0.0
285382	105.0	320.0
106481280	0.0	0.0
165918	771.0	1269.0
106481281	1.0	3.0
165904	28.0	7.0
285386	696.0	672.0
138307	12.0	0.0
106481297	1.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	1.0	1.0
106481290	0.0	0.0
100128541	0.0	6.0
138311	697.0	1037.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	3.0	11.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	2.0	17.0
126299	2528.0	2132.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1831.0	1584.0
728710	0.0	0.0
126295	228.0	204.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	1.0	0.0
106481267	0.0	0.0
151246	207.0	517.0
645318	0.0	0.0
645317	38.0	24.0
151242	25.0	1.0
106481260	0.0	0.0
106481261	1.0	0.0
647979	17746.0	39251.0
100287908	0.0	0.0
645332	410.0	665.0
126282	914.0	1110.0
100287902	5.0	40.0
163227	248.0	1311.0
100287900	0.0	0.0
163223	101.0	19.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	1.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	25.0	35.0
106481278	0.0	0.0
645328	1.0	11.0
151254	36.0	9.0
645326	10.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	23.0	7.0
163259	217.0	133.0
645345	8.0	14.0
200403	19.0	18.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	249.0	345.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	2.0	5.0
728732	0.0	0.0
728734	0.0	0.0
126272	141.0	78.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	965.0	903.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	2.0	5.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	13.0	8.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	3.0	38.0
728723	109.0	96.0
106481253	1.0	0.0
107133522	4.0	17.0
106481254	4.0	0.0
107133524	4.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	26.0	5.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	2.0
645348	0.0	0.0
106481250	0.0	0.0
645369	315.0	76.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	557.0	1793.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	15.0	7.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	12.0	19.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	608.0	551.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	0.0
645387	1533.0	526.0
645382	0.0	0.0
645381	29.0	22.0
106481202	0.0	0.0
106481203	0.0	1.0
106481200	1.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	3.0
106481207	0.0	2.0
106481204	0.0	2.0
106481205	0.0	0.0
106481208	1.0	4.0
106481209	0.0	0.0
3902	126.0	70.0
3903	1553.0	668.0
106481210	0.0	0.0
3904	10.0	1.0
3906	13.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	2127.0	3088.0
106481211	0.0	0.0
3909	8901.0	7846.0
106481212	0.0	0.0
684959	0.0	0.0
151234	20.0	0.0
151230	416.0	1016.0
728798	15.0	5.0
3913	26181.0	13502.0
3914	24837.0	517.0
3915	7429.0	8703.0
3916	23589.0	31199.0
3918	13928.0	329.0
3910	3902.0	4726.0
3911	10116.0	11831.0
3912	5934.0	8524.0
728782	17.0	4.0
728780	42.0	8.0
3924	14.0	10.0
3925	3827.0	6861.0
3927	13921.0	66357.0
3929	152.0	24.0
3920	10541.0	9174.0
3921	53877.0	28024.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	4211.0	6881.0
3937	623.0	640.0
3938	0.0	0.0
3939	22531.0	15547.0
3930	946.0	1606.0
100873179	0.0	0.0
3931	761.0	157.0
3932	345.0	219.0
3933	1.0	0.0
3934	1774.0	6.0
100189512	0.0	0.0
105371027	2.0	1.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	5.0	3.0
3947	2.0	0.0
3948	9.0	94.0
3949	7304.0	3172.0
100873169	0.0	1.0
3940	1.0	0.0
100873168	0.0	0.0
3945	19167.0	2258.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	2.0	9.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	281.0	26.0
3958	25555.0	2399.0
3959	28286.0	34888.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	364.0	393.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	298.0	70.0
3952	7047.0	328.0
3953	1806.0	240.0
3954	2540.0	13822.0
3955	3448.0	15866.0
3956	35070.0	6718.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	4.0	25.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	2.0
728746	0.0	0.0
728748	0.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	194.0	163.0
1303	4150.0	22017.0
107133502	0.0	0.0
1302	109.0	66.0
1301	35.0	757.0
1300	53.0	1153.0
3960	50.0	9.0
3963	106.0	2.0
3964	2570.0	6274.0
1308	17656.0	644.0
3965	2450.0	890.0
1307	11847.0	4310.0
151295	45.0	9.0
1306	3276.0	8154.0
100189589	0.0	4.0
728774	1.0	0.0
728773	1.0	0.0
3980	1617.0	6375.0
100287932	2821.0	2949.0
3981	459.0	877.0
728776	25.0	54.0
85508	1.0	1.0
105601840	1.0	0.0
85509	0.0	0.0
1316	14202.0	11161.0
1315	5751.0	14221.0
1314	9011.0	26045.0
1312	12267.0	4695.0
1311	480.0	5146.0
100329135	2.0	2.0
1310	0.0	0.0
574537	0.0	0.0
3972	25.0	9.0
3973	20.0	2.0
3975	1.0	14.0
3976	4280.0	382.0
3977	2265.0	2850.0
1318	153.0	177.0
3978	2132.0	2682.0
1317	2433.0	5802.0
728763	11.0	9.0
3990	29.0	12.0
645313	0.0	6.0
3991	14231.0	2118.0
645312	0.0	0.0
3992	1422.0	329.0
645311	3.0	0.0
728769	519.0	434.0
1330	0.0	0.0
1327	26450.0	9774.0
1326	1959.0	1545.0
1325	27.0	13.0
3982	0.0	0.0
3983	7188.0	1106.0
3984	2288.0	2438.0
3985	7697.0	1972.0
3987	2246.0	2422.0
3988	3948.0	4548.0
1329	5691.0	3679.0
116809	0.0	0.0
100128416	15.0	21.0
1340	9969.0	15135.0
1337	6093.0	11993.0
1336	0.0	0.0
1332	2.0	0.0
1331	0.0	0.0
3993	4633.0	16700.0
100128410	1.0	0.0
3995	3780.0	426.0
100128412	0.0	0.0
3996	3482.0	5450.0
3998	4994.0	7420.0
1339	1.0	1.0
285440	1639.0	1274.0
285441	0.0	0.0
1352	711.0	1637.0
1351	9040.0	6251.0
1350	12506.0	7962.0
1349	4697.0	3781.0
1348	0.0	0.0
1347	5431.0	6795.0
1346	2773.0	1235.0
1345	6627.0	161382.0
1343	1.0	1.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	5.0	20.0
1363	8413.0	7998.0
1362	3313.0	13309.0
1361	4.0	0.0
1360	2104.0	115.0
1359	1477.0	1573.0
1358	18.0	3.0
1357	87.0	6.0
1356	1789.0	133.0
1355	1928.0	3269.0
1353	1690.0	3157.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	48.0	132.0
285464	670.0	2128.0
100873200	0.0	0.0
777774	0.0	1.0
1374	3966.0	9289.0
1373	415.0	145.0
1371	683.0	747.0
1370	19.0	20.0
1369	0.0	1.0
1368	1443.0	2338.0
100873209	0.0	0.0
1366	7713.0	9525.0
1365	8448.0	7577.0
1364	35067.0	18066.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	11.0	5.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	3.0	23.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	1652.0	2564.0
116843	1163.0	292.0
1384	2441.0	666.0
116842	57.0	71.0
1382	15054.0	2217.0
116844	1377.0	67.0
1381	1354.0	5.0
1380	21.0	0.0
440176	3.0	4.0
440184	2.0	1.0
1379	2.0	0.0
1378	82.0	22.0
1376	1434.0	1876.0
1375	121.0	293.0
128821	1.0	5.0
100873237	0.0	0.0
128822	21.0	140.0
100873236	0.0	0.0
100873235	0.0	2.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	12.0	21.0
100873239	0.0	1.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	906.0	88.0
1396	480.0	2218.0
1395	32.0	33.0
1394	303.0	7.0
1393	99.0	73.0
1392	1.0	0.0
285407	17.0	49.0
116835	1312.0	4026.0
1390	1095.0	967.0
1389	4490.0	2390.0
1388	8461.0	10250.0
1387	4027.0	9443.0
116841	2732.0	3606.0
1386	1601.0	2498.0
116840	2994.0	4346.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	2.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	58.0	101.0
100873255	0.0	0.0
100873254	1.0	4.0
100873253	0.0	0.0
285412	2.0	1.0
100873252	0.0	0.0
100287898	93.0	15.0
100287895	0.0	0.0
285419	88.0	18.0
1399	3722.0	4053.0
1398	3560.0	5503.0
1397	20442.0	27660.0
100873259	0.0	1.0
100873258	0.0	0.0
100873257	2.0	1.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	998.0	148.0
285429	18.0	37.0
100287880	0.0	0.0
440193	2122.0	5373.0
100873248	0.0	0.0
100873247	0.0	5.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	8609.0	5823.0
153830	3449.0	3986.0
645280	2.0	0.0
440138	192.0	973.0
440132	2.0	0.0
440142	0.0	13.0
10139	4340.0	2467.0
126208	2454.0	10727.0
126206	161.0	382.0
126205	23.0	856.0
107133497	1.0	4.0
126204	28.0	145.0
107133499	0.0	0.0
128866	13059.0	16882.0
10131	3302.0	4682.0
10134	20166.0	23811.0
107133494	0.0	0.0
10133	6387.0	3792.0
128869	1460.0	2445.0
10136	0.0	0.0
10135	4187.0	2245.0
100128493	0.0	0.0
103021294	13.0	45.0
10138	604.0	1510.0
100128496	0.0	0.0
10137	3787.0	7655.0
128861	0.0	0.0
128862	0.0	0.0
10141	7.0	1.0
10140	4550.0	22362.0
128864	6.0	29.0
440125	1.0	0.0
440131	0.0	0.0
10143	242.0	0.0
128854	868.0	1906.0
10142	2844.0	7685.0
10144	2153.0	396.0
10147	2259.0	4437.0
100128483	0.0	0.0
10146	6130.0	8211.0
128859	1.0	0.0
10149	52.0	43.0
10148	254.0	109.0
128853	428.0	226.0
440159	0.0	0.0
10117	10.0	0.0
440163	0.0	0.0
10110	230.0	112.0
10112	40.0	1331.0
10111	2597.0	6261.0
10114	3833.0	4893.0
10113	4293.0	3199.0
128848	0.0	0.0
10116	4307.0	7398.0
165829	41.0	9.0
100128469	15.0	42.0
153842	4.0	4.0
440145	659.0	3076.0
10129	1951.0	1886.0
440153	0.0	0.0
10128	5827.0	8923.0
100033799	0.0	0.0
107133486	1.0	21.0
10121	7877.0	9936.0
100128465	0.0	0.0
10120	6886.0	4357.0
10123	3078.0	860.0
138234	1.0	0.0
10125	260.0	1159.0
10124	2720.0	494.0
10127	2362.0	4084.0
10126	2638.0	2805.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	44.0	98.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	0.0	0.0
285489	684.0	2217.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	0.0	0.0
10107	0.0	0.0
10106	12934.0	22125.0
106481199	0.0	0.0
10109	14286.0	8454.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	5214.0	6294.0
10100	673.0	533.0
10103	3158.0	420.0
106481194	0.0	0.0
10102	2044.0	3064.0
106481195	0.0	0.0
10105	3264.0	15740.0
285492	0.0	0.0
106481192	1.0	0.0
106481193	0.0	0.0
285498	261.0	23.0
440119	386.0	44.0
126235	0.0	0.0
126231	61.0	272.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	0.0
442775	105.0	157.0
106481164	0.0	1.0
106481169	0.0	0.0
442777	144.0	165.0
106481167	1.0	0.0
106481168	0.0	0.0
106481161	0.0	1.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	1.0	2.0
440107	2.0	1.0
440104	1093.0	1610.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	1.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	1.0
128876	1.0	1.0
100128420	21.0	11.0
100128423	0.0	2.0
128879	0.0	2.0
106481172	2.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	4.0	5.0
10090	679.0	6013.0
10093	11210.0	9455.0
10092	9198.0	10629.0
10095	9493.0	6345.0
645204	2.0	0.0
10094	10334.0	17627.0
645203	5.0	4.0
10097	6764.0	12893.0
10096	6875.0	6290.0
645201	1.0	0.0
163115	116.0	81.0
200504	0.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	0.0	59.0
106481143	0.0	0.0
114194	0.0	0.0
138162	402.0	875.0
106481144	0.0	0.0
114195	1.0	0.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	2.0	11.0
106481145	2.0	0.0
151126	214.0	22.0
106481146	0.0	0.0
10099	9820.0	5302.0
10098	3669.0	6551.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	829.0	608.0
106481149	0.0	0.0
106481154	1.0	0.0
106481155	0.0	0.0
114184	1.0	1.0
106481152	0.0	0.0
114185	1.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	1.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	105.0	13.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	146.0	19.0
415116	5419.0	12235.0
