id	f31566a9-ffde-40fa-b879-71827a3540a9	f95c523a-cfb0-4b7e-9a66-48dcf9d24515
106481346	0.0	0.0
85456	13562.0	19755.0
442910	1.0	0.0
106481343	0.0	0.0
85457	3454.0	2802.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	75.0	40.0
442913	0.0	0.0
85452	32.0	98.0
442914	1.0	0.0
50	4338.0	10220.0
85453	3849.0	2277.0
442915	0.0	0.0
85450	1190.0	1344.0
51	3972.0	5112.0
442916	0.0	0.0
85451	2793.0	2053.0
52	3746.0	2683.0
442917	0.0	0.0
53	1862.0	3090.0
442918	0.0	0.0
54	1248.0	7142.0
442919	0.0	0.0
55	124.0	33.0
442909	2.0	0.0
56	5.0	11.0
58	11.0	6.0
59	43367.0	13506.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	11.0	9.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	816.0	293.0
106481350	1.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	0.0
106481354	6.0	2.0
85446	317.0	444.0
442900	0.0	0.0
106481355	0.0	0.0
85443	34.0	14.0
442901	0.0	0.0
85444	1145.0	1589.0
442902	0.0	0.0
60	123299.0	160959.0
85441	1856.0	1899.0
442903	12.0	13.0
85442	54.0	188.0
442904	0.0	0.0
442905	0.0	0.0
62	5.0	14.0
85440	3790.0	2276.0
442907	5.0	1.0
442908	0.0	0.0
66	0.0	0.0
67	4.0	6.0
68	0.0	2.0
344595	544.0	471.0
69	0.0	2.0
106481316	1.0	0.0
106481317	0.0	0.0
106481314	3.0	3.0
106481315	1.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	162.0	128.0
106481321	0.0	0.0
85479	4.0	52.0
106481322	0.0	0.0
85476	3009.0	6256.0
85477	107.0	142.0
70	5.0	1.0
85474	79.0	6.0
71	132328.0	110325.0
72	7003.0	524.0
73	27.0	49.0
74	0.0	1.0
75	19.0	33.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4475.0	3518.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	4.0	0.0
85465	2698.0	5454.0
81	30295.0	29265.0
85463	827.0	350.0
82	4.0	9.0
85464	1477.0	1652.0
83	19.0	9.0
85461	5072.0	2608.0
85462	704.0	952.0
86	2747.0	2564.0
87	20180.0	12855.0
85460	1784.0	2694.0
88	5.0	11.0
89	3.0	3.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2752.0	2449.0
106481300	0.0	0.0
91	3929.0	3353.0
92	1840.0	596.0
93	2227.0	604.0
94	1155.0	775.0
95	201.0	139.0
97	414.0	139.0
98	700.0	321.0
344561	0.0	0.0
728661	3353.0	2495.0
728664	0.0	0.0
106481305	0.0	0.0
261734	1185.0	807.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	7.0	1.0
106481309	15.0	1.0
246119	0.0	0.0
106481307	0.0	0.0
261735	2.0	0.0
106481308	0.0	0.0
3804	0.0	3.0
3805	4.0	10.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	9.0	2.0
3809	6.0	10.0
246123	0.0	0.0
106481311	0.0	0.0
344558	638.0	357.0
3800	650.0	1024.0
3801	1366.0	409.0
3802	1.0	2.0
728695	0.0	0.0
285735	0.0	1.0
261726	2737.0	2998.0
728698	4.0	9.0
3814	6.0	6.0
3815	35524.0	984.0
3816	134.0	118.0
261729	1682.0	2134.0
3817	32.0	10.0
3818	58.0	16.0
222166	6405.0	503.0
3811	3.0	10.0
3812	3.0	7.0
285740	2.0	0.0
285741	16.0	12.0
728689	18.0	21.0
3827	1.0	5.0
246100	0.0	0.0
3820	312.0	113.0
3821	63.0	13.0
3822	8.0	1.0
3823	0.0	2.0
3824	195.0	76.0
645402	0.0	0.0
403313	1008.0	379.0
403314	0.0	0.0
728637	0.0	3.0
728638	71.0	495.0
728633	0.0	0.0
728632	24.0	33.0
728635	74.0	14.0
3836	2679.0	4590.0
222183	134.0	395.0
3837	13465.0	29612.0
3838	1209.0	7801.0
3839	2179.0	2804.0
728629	1.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2686.0	914.0
3832	358.0	2589.0
3833	281.0	879.0
3834	54.0	4.0
3835	2328.0	2730.0
728620	4.0	0.0
403300	0.0	0.0
645412	1.0	2.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	589.0	460.0
3848	28.0	36.0
3849	0.0	7.0
222171	487.0	970.0
728619	16.0	4.0
3840	5173.0	8421.0
3841	1276.0	355.0
3842	6615.0	6754.0
3843	10904.0	11359.0
3844	0.0	0.0
3845	2001.0	4337.0
3846	6.0	4.0
645423	0.0	0.0
3860	8.0	33.0
246126	0.0	0.0
728658	1169.0	619.0
728655	1.0	1.0
728657	1.0	0.0
728656	0.0	1.0
3858	669.0	814.0
3859	1.0	6.0
246135	4.0	4.0
3850	0.0	1.0
3851	4.0	0.0
3852	38193.0	882.0
645414	0.0	0.0
3853	10.0	126.0
3854	606.0	48.0
3855	23364.0	1870.0
3856	15788.0	82260.0
3857	8.0	0.0
728640	3.0	3.0
645431	11.0	21.0
728642	449.0	328.0
728641	4.0	2.0
645434	8.0	1.0
645432	12.0	7.0
285704	1089.0	351.0
728643	55.0	0.0
222194	2473.0	2892.0
285708	0.0	0.0
1204	0.0	0.0
1203	848.0	834.0
1201	1492.0	1499.0
1200	7842.0	11820.0
3861	11968.0	364.0
645426	12.0	38.0
645425	0.0	0.0
1209	6889.0	10206.0
3866	52158.0	17664.0
1208	10.0	44.0
1207	3659.0	2178.0
3868	261.0	16.0
285311	0.0	0.0
3880	36781.0	152127.0
3881	3.0	27.0
285313	1512.0	338.0
100128537	1791.0	1283.0
3882	38.0	46.0
100128536	1.0	0.0
285314	3.0	0.0
285315	327.0	333.0
1215	41.0	12.0
100141515	2.0	3.0
1213	20443.0	62211.0
1212	1829.0	2080.0
1211	4915.0	2665.0
3872	15678.0	305.0
3875	21189.0	42384.0
3876	4.0	11.0
3879	0.0	1.0
3890	0.0	1.0
3891	1.0	1.0
3892	134.0	30.0
100128525	3.0	3.0
285326	0.0	0.0
1230	202.0	457.0
285329	9.0	62.0
440097	24.0	17.0
440093	8.0	10.0
3883	9.0	37.0
3884	0.0	1.0
3885	0.0	0.0
3886	1.0	1.0
100128521	1.0	0.0
3887	977.0	21.0
3888	2.0	0.0
100631239	1.0	0.0
3889	96.0	1.0
100128516	67.0	66.0
285331	1552.0	521.0
100128512	0.0	0.0
285335	24.0	9.0
100128514	0.0	0.0
1241	1053.0	338.0
1240	465.0	635.0
1238	152.0	55.0
1237	5.0	70.0
1236	126.0	393.0
1235	9.0	2.0
1234	400.0	608.0
1233	66.0	435.0
1232	1.0	11.0
3895	15444.0	13111.0
100128511	56.0	6.0
100631247	55.0	11.0
3897	134.0	61.0
100631248	0.0	0.0
3898	2066.0	473.0
100631249	0.0	0.0
3899	5210.0	22412.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1271.0	1050.0
100631251	1.0	4.0
100631252	2.0	0.0
100631253	0.0	0.0
285346	244.0	52.0
100631254	18.0	8.0
100128503	0.0	0.0
285349	367.0	79.0
574501	4.0	2.0
574502	0.0	0.0
1244	94.0	42.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	6370.0	568.0
1263	708.0	726.0
1262	20.0	11.0
116966	344.0	360.0
100887755	0.0	0.0
1261	7.0	11.0
100887754	0.0	1.0
1260	0.0	0.0
116969	105.0	28.0
1259	104.0	93.0
1258	1.0	1.0
440061	0.0	0.0
100887750	103.0	19.0
100887746	1.0	0.0
100887744	2.0	2.0
1272	1385.0	1386.0
1271	475.0	67.0
100887749	21.0	16.0
1270	33.0	36.0
100887748	0.0	0.0
440044	55.0	38.0
1269	6.0	17.0
440051	0.0	4.0
1268	288.0	71.0
440050	6.0	9.0
1267	4920.0	5285.0
1266	8496.0	7006.0
100887740	0.0	0.0
1265	8313.0	5949.0
1286	505.0	67.0
1285	504.0	20.0
1284	12876.0	13753.0
1282	7239.0	14855.0
1281	23132.0	470407.0
1280	345.0	13375.0
440078	190.0	133.0
440077	2.0	3.0
440087	132.0	10.0
1278	25399.0	523022.0
1277	20209.0	689079.0
440081	241.0	127.0
116938	0.0	0.0
1297	10.0	5.0
116931	99.0	151.0
1296	2295.0	5615.0
1295	914.0	9522.0
116933	5.0	91.0
1294	4262.0	1074.0
1293	11382.0	160614.0
116935	67.0	13.0
1292	12151.0	52235.0
440068	0.0	2.0
1291	10418.0	64807.0
116937	17.0	4.0
440067	42.0	8.0
1290	2428.0	50382.0
440073	154.0	69.0
440072	4.0	2.0
1289	2234.0	48711.0
1288	1299.0	65.0
1287	3749.0	1882.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1803.0	1518.0
440021	0.0	0.0
442673	4.0	11.0
10018	3857.0	4196.0
126328	1408.0	1022.0
442676	1.0	0.0
126326	138.0	79.0
1299	165.0	25.0
1298	1456.0	919.0
10011	1166.0	901.0
10010	5491.0	2143.0
10013	4317.0	3317.0
128989	822.0	3461.0
10015	11307.0	8207.0
10014	7338.0	3655.0
10017	43.0	1.0
10016	3876.0	5730.0
10020	3505.0	1115.0
114335	0.0	0.0
114336	0.0	0.0
126321	1980.0	1404.0
10029	0.0	0.0
442668	0.0	0.0
10022	2.0	0.0
10021	11.0	1.0
10024	55.0	807.0
128977	1760.0	2676.0
103021165	0.0	0.0
10023	471.0	237.0
103021164	3.0	3.0
10026	2424.0	1454.0
10025	3139.0	4717.0
116986	271.0	246.0
116985	7435.0	5853.0
116988	4966.0	3491.0
116987	4583.0	2070.0
114327	2258.0	752.0
440043	0.0	0.0
126308	2510.0	2439.0
440041	0.0	0.0
126306	43.0	6.0
151306	46.0	11.0
100128590	1.0	2.0
100128596	0.0	4.0
151300	1.0	1.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	17.0	4.0
440026	1693.0	2465.0
440023	0.0	0.0
10008	259.0	157.0
10007	2296.0	2970.0
10009	4679.0	2449.0
116984	1336.0	1640.0
116983	1640.0	1208.0
151313	815.0	296.0
10000	3499.0	3852.0
128954	0.0	0.0
10002	70.0	82.0
10001	1086.0	434.0
10004	397.0	102.0
10003	119.0	36.0
10006	4467.0	2813.0
10005	731.0	1438.0
126370	0.0	0.0
285352	120.0	148.0
100128579	0.0	0.0
285359	180.0	91.0
126375	663.0	507.0
126374	1465.0	589.0
153918	2.0	0.0
100128574	1.0	0.0
285362	2349.0	4960.0
285367	1151.0	1305.0
285368	259.0	2336.0
100128569	176.0	60.0
126364	176.0	235.0
100128560	12.0	18.0
285370	0.0	0.0
285375	0.0	1.0
102682016	3.0	1.0
153932	1.0	4.0
344191	0.0	0.0
126353	125.0	1800.0
751071	199.0	167.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	1.0	0.0
106481289	0.0	0.0
100128553	10.0	12.0
106481282	0.0	0.0
285381	1069.0	1456.0
106481283	0.0	0.0
285382	132.0	627.0
106481280	0.0	0.0
165918	1535.0	1292.0
106481281	2.0	0.0
165904	6.0	88.0
285386	1188.0	309.0
138307	4.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	2.0	0.0
106481290	1.0	0.0
100128541	3.0	2.0
138311	538.0	153.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	13.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	2.0	0.0
126299	728.0	992.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1921.0	1736.0
728710	1.0	0.0
126295	391.0	123.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	13.0	4.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	4.0	0.0
106481267	0.0	0.0
151246	412.0	636.0
645318	0.0	0.0
645317	36.0	11.0
151242	7.0	5.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	26981.0	38109.0
100287908	0.0	0.0
645332	476.0	435.0
126282	716.0	1021.0
100287902	14.0	9.0
163227	825.0	421.0
100287900	0.0	0.0
163223	73.0	16.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	1.0
106481274	0.0	0.0
106481279	3.0	1.0
106481277	0.0	0.0
151258	50.0	37.0
106481278	0.0	3.0
645328	1.0	23.0
151254	64.0	27.0
645326	6.0	0.0
106481271	2.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	13.0	8.0
163259	414.0	164.0
645345	63.0	71.0
200403	33.0	14.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	554.0	107.0
106481237	0.0	0.0
106481238	1.0	3.0
728737	3.0	2.0
728732	0.0	1.0
728734	0.0	0.0
126272	150.0	55.0
106481242	0.0	0.0
107133511	7.0	5.0
114294	548.0	795.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	4.0	1.0
106481246	0.0	0.0
106481247	0.0	1.0
106481244	0.0	2.0
114299	35.0	12.0
106481245	0.0	0.0
645339	0.0	1.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	1.0
107133516	4.0	12.0
728723	128.0	48.0
106481253	1.0	0.0
107133522	7.0	4.0
106481254	0.0	0.0
107133524	9.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	5.0	2.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	2.0	1.0
151276	3.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	575.0	201.0
645368	0.0	0.0
645367	3.0	0.0
106481217	0.0	0.0
200424	2697.0	1468.0
106481218	5.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	39.0	26.0
645360	0.0	0.0
106481219	6.0	0.0
106481220	10.0	12.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	1.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	760.0	284.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	5.0
645387	325.0	180.0
645382	0.0	0.0
645381	17.0	13.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	4.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	8.0	3.0
106481207	8.0	2.0
106481204	0.0	1.0
106481205	0.0	0.0
106481208	5.0	0.0
106481209	0.0	0.0
3902	106.0	148.0
3903	889.0	1060.0
106481210	0.0	0.0
3904	1.0	14.0
3906	227.0	1.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	2870.0	3006.0
106481211	0.0	0.0
3909	12790.0	6546.0
106481212	0.0	0.0
684959	0.0	0.0
151234	1.0	0.0
151230	804.0	746.0
728798	31.0	3.0
3913	23231.0	15560.0
3914	17047.0	1189.0
3915	12287.0	14091.0
3916	18093.0	21916.0
3918	7914.0	818.0
3910	4230.0	4647.0
3911	8457.0	5701.0
3912	7395.0	12292.0
728782	11.0	4.0
728780	106.0	23.0
3924	31.0	4.0
3925	3308.0	6082.0
3927	13075.0	15947.0
3929	37.0	60.0
3920	12934.0	12326.0
3921	33600.0	12903.0
3923	1.0	2.0
100873174	0.0	0.0
100873173	0.0	1.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	3517.0	7635.0
3937	767.0	1157.0
3938	122.0	9.0
3939	12001.0	24175.0
3930	1930.0	1658.0
100873179	0.0	0.0
3931	583.0	87.0
3932	493.0	519.0
3933	0.0	0.0
3934	464.0	29.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	2.0	1.0
100287964	0.0	0.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	2.0	1.0
3947	1.0	1.0
3948	29.0	23.0
3949	2740.0	6127.0
100873169	0.0	0.0
3940	0.0	1.0
100873168	0.0	0.0
3945	13830.0	10362.0
100873196	0.0	0.0
100631260	1.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	2.0	1.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	100.0	69.0
3958	11434.0	3931.0
3959	13682.0	24621.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	700.0	604.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	461.0	117.0
3952	2615.0	152.0
3953	2026.0	433.0
3954	2676.0	7901.0
3955	2125.0	1646.0
3956	6553.0	11342.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	35.0	6.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	30.0	4.0
728746	0.0	0.0
728748	3.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	265.0	125.0
1303	4751.0	45828.0
107133502	0.0	0.0
1302	274.0	26.0
1301	329.0	18476.0
1300	18.0	14120.0
3960	81.0	5.0
3963	0.0	0.0
3964	4785.0	5705.0
1308	22230.0	564.0
3965	1313.0	1782.0
1307	6525.0	8424.0
151295	66.0	44.0
1306	6505.0	5715.0
100189589	4.0	2.0
728774	1.0	0.0
728773	1.0	1.0
3980	2557.0	4418.0
100287932	1454.0	1722.0
3981	882.0	632.0
728776	25.0	18.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	11345.0	6282.0
1315	9099.0	13616.0
1314	14869.0	21426.0
1312	5333.0	9116.0
1311	49.0	9731.0
100329135	2.0	17.0
1310	13.0	1.0
574537	0.0	0.0
3972	6.0	6.0
3973	22.0	0.0
3975	0.0	0.0
3976	354.0	297.0
3977	8977.0	1478.0
1318	167.0	66.0
3978	2573.0	2291.0
1317	3339.0	2663.0
728763	4.0	1.0
3990	68.0	21.0
645313	1.0	4.0
3991	5082.0	918.0
645312	0.0	0.0
3992	916.0	4003.0
645311	1.0	1.0
728769	484.0	101.0
1330	0.0	0.0
1327	12226.0	3651.0
1326	777.0	130.0
1325	22.0	8.0
3982	0.0	0.0
3983	15749.0	5491.0
3984	1871.0	3660.0
3985	8104.0	3540.0
3987	2353.0	3293.0
3988	4410.0	5637.0
1329	2298.0	1793.0
116809	0.0	0.0
100128416	27.0	7.0
1340	4366.0	6406.0
1337	2786.0	6977.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	3590.0	3752.0
100128410	0.0	1.0
3995	997.0	466.0
100128412	0.0	0.0
3996	2353.0	2957.0
3998	9167.0	14205.0
1339	0.0	0.0
285440	2335.0	3637.0
285441	2.0	0.0
1352	909.0	1459.0
1351	2867.0	4169.0
1350	5870.0	4385.0
1349	2541.0	2677.0
1348	0.0	0.0
1347	2571.0	2165.0
1346	566.0	106.0
1345	4904.0	10726.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	24.0	27.0
1363	9089.0	7575.0
1362	9708.0	12582.0
1361	8.0	4.0
1360	7992.0	47.0
1359	243.0	1397.0
1358	3.0	5.0
1357	48.0	3.0
1356	2937.0	215.0
1355	3249.0	2913.0
1353	2414.0	2201.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	2.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	206.0	103.0
285464	996.0	627.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5741.0	4481.0
1373	969.0	135.0
1371	858.0	1363.0
1370	0.0	8.0
1369	0.0	0.0
1368	1881.0	1213.0
100873209	0.0	1.0
1366	3305.0	3163.0
1365	1984.0	840.0
1364	13043.0	10454.0
100873204	1.0	0.0
100873203	0.0	0.0
100873202	3.0	5.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	32.0	3.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4012.0	3043.0
116843	1389.0	476.0
1384	1915.0	4216.0
116842	128.0	30.0
1382	5485.0	47074.0
116844	807.0	1047.0
1381	1538.0	87.0
1380	34.0	44.0
440176	2.0	1.0
440184	12.0	88.0
1379	3.0	10.0
1378	32.0	62.0
1376	1243.0	1935.0
1375	355.0	57.0
128821	6.0	16.0
100873237	0.0	0.0
128822	491.0	117.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	3.0	12.0
100873239	0.0	1.0
100873222	2.0	0.0
100873221	2.0	1.0
285401	0.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	370.0	513.0
1396	123.0	290.0
1395	20.0	9.0
1394	67.0	185.0
1393	43.0	11.0
1392	0.0	0.0
285407	21.0	39.0
116835	1019.0	429.0
1390	683.0	583.0
1389	6077.0	6016.0
1388	6549.0	4327.0
1387	12768.0	9094.0
116841	2166.0	3497.0
1386	3736.0	3545.0
116840	3203.0	1726.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	2.0	0.0
100873228	0.0	0.0
128817	4.0	3.0
100873227	0.0	1.0
100873251	0.0	1.0
100873250	0.0	0.0
116828	390.0	103.0
100873255	1.0	1.0
100873254	1.0	2.0
100873253	0.0	0.0
285412	4.0	5.0
100873252	1.0	0.0
100287898	124.0	32.0
100287895	0.0	0.0
285419	53.0	5.0
1399	5883.0	12827.0
1398	4868.0	3490.0
1397	4525.0	5717.0
100873259	1.0	2.0
100873258	0.0	0.0
100873257	3.0	0.0
100873256	0.0	0.0
100873240	4.0	4.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	320.0	53.0
285429	30.0	55.0
100287880	0.0	0.0
440193	3060.0	3857.0
100873248	0.0	0.0
100873247	15.0	3.0
100873246	0.0	0.0
100873245	1.0	0.0
100873249	0.0	0.0
128872	2.0	0.0
10130	8117.0	13626.0
153830	4152.0	1986.0
645280	4.0	3.0
440138	651.0	665.0
440132	1.0	0.0
440142	4.0	3.0
10139	1708.0	788.0
126208	773.0	846.0
126206	182.0	67.0
126205	47.0	0.0
107133497	2.0	29.0
126204	54.0	0.0
107133499	0.0	0.0
128866	6921.0	5021.0
10131	4280.0	5284.0
10134	8826.0	16595.0
107133494	0.0	0.0
10133	5356.0	2494.0
128869	1072.0	1127.0
10136	0.0	0.0
10135	3690.0	2701.0
100128493	0.0	0.0
103021294	15.0	93.0
10138	693.0	910.0
100128496	0.0	0.0
10137	5464.0	6956.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	2.0
10140	6573.0	22458.0
128864	16.0	3.0
440125	1.0	2.0
440131	2.0	1.0
10143	28.0	0.0
128854	1214.0	901.0
10142	11436.0	6015.0
10144	4036.0	954.0
10147	4434.0	4187.0
100128483	0.0	0.0
10146	10272.0	6529.0
128859	0.0	4.0
10149	257.0	32.0
10148	49.0	122.0
128853	95.0	893.0
440159	3.0	0.0
10117	22.0	2.0
440163	9.0	0.0
10110	350.0	312.0
10112	64.0	961.0
10111	6102.0	4697.0
10114	7985.0	8558.0
10113	2980.0	4939.0
128848	0.0	0.0
10116	8009.0	5175.0
165829	102.0	43.0
100128469	15.0	14.0
153842	0.0	2.0
440145	693.0	1000.0
10129	3296.0	1797.0
440153	0.0	0.0
10128	11897.0	12922.0
100033799	0.0	0.0
107133486	22.0	6.0
10121	4554.0	7648.0
100128465	0.0	0.0
10120	4468.0	1892.0
10123	6154.0	2380.0
138234	0.0	0.0
10125	636.0	1042.0
10124	5252.0	443.0
10127	2861.0	3225.0
10126	1681.0	1278.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	133.0	43.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	12.0	2.0
106481184	0.0	2.0
106481181	5.0	2.0
106481182	0.0	0.0
285489	241.0	1913.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	7.0	2.0
10107	0.0	0.0
10106	25912.0	13634.0
106481199	0.0	0.0
10109	7590.0	11157.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	4.0	4.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1778.0	2425.0
10100	402.0	431.0
10103	1065.0	2337.0
106481194	0.0	0.0
10102	962.0	1835.0
106481195	0.0	0.0
10105	2415.0	5384.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	207.0	627.0
440119	495.0	81.0
126235	0.0	2.0
126231	310.0	104.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	2.0
442775	55.0	58.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	43.0	54.0
106481167	1.0	0.0
106481168	0.0	0.0
106481161	1.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	2.0	0.0
440107	16.0	1.0
440104	1536.0	765.0
106481176	2.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	1.0
106481179	0.0	0.0
128876	2.0	4.0
100128420	36.0	16.0
100128423	1.0	0.0
128879	1.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	3.0	0.0
10090	747.0	324.0
10093	4086.0	5625.0
10092	5860.0	7338.0
10095	1978.0	7052.0
645204	5.0	0.0
10094	5389.0	8986.0
645203	2.0	1.0
10097	9752.0	13961.0
10096	6873.0	9185.0
645201	1.0	0.0
163115	120.0	26.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	2.0	17.0
106481143	0.0	0.0
114194	0.0	0.0
138162	109.0	356.0
106481144	0.0	0.0
114195	7.0	3.0
106481141	0.0	1.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	19.0	20.0
106481145	0.0	0.0
151126	751.0	302.0
106481146	0.0	0.0
10099	5725.0	13468.0
10098	2764.0	2084.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	2.0
645212	942.0	191.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	84.0	29.0
106481156	0.0	0.0
114189	1.0	1.0
106481157	0.0	0.0
415117	231.0	7.0
415116	2650.0	2282.0
645207	0.0	0.0
645206	32.0	6.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
