id	284f0774-1db5-4f86-a26c-0f967fa05d2f	9ad28472-32f0-4cb5-ba51-17d3e75fe85d
106481340	0.0	0.0
85458	6827.0	2034.0
106481345	0.0	0.0
85459	1870.0	1573.0
106481346	0.0	0.0
85456	15053.0	8565.0
442910	0.0	0.0
106481343	0.0	0.0
85457	4198.0	3157.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	499.0	256.0
442913	0.0	0.0
85452	27.0	15.0
442914	0.0	0.0
50	4386.0	7105.0
85453	4587.0	20696.0
442915	1.0	0.0
85450	4192.0	1427.0
51	5996.0	3418.0
442916	0.0	0.0
85451	3475.0	2082.0
52	3895.0	2611.0
442917	0.0	0.0
53	2084.0	1484.0
442918	0.0	0.0
54	1552.0	1061.0
442919	0.0	0.0
55	208.0	36.0
442909	3.0	1.0
56	3.0	43.0
58	15.0	453.0
59	84879.0	31053.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	24.0	5.0
106481352	1.0	0.0
106481353	0.0	0.0
85449	1274.0	867.0
106481350	1.0	0.0
106481351	5.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	10.0	4.0
106481354	2.0	3.0
85446	445.0	159.0
442900	1.0	0.0
106481355	0.0	0.0
85443	26.0	16.0
442901	0.0	0.0
85444	2005.0	2203.0
442902	0.0	0.0
60	236973.0	228369.0
85441	2348.0	2559.0
442903	20.0	8.0
85442	57.0	24.0
442904	0.0	0.0
442905	0.0	0.0
62	8.0	16.0
85440	5091.0	4154.0
442907	2.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	7.0	9.0
68	2.0	1.0
344595	1583.0	365.0
69	4.0	1.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	7.0	3.0
106481315	1.0	0.0
106481318	1.0	0.0
106481319	3.0	2.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	222.0	86.0
106481321	0.0	0.0
85479	15.0	11.0
106481322	0.0	0.0
85476	4850.0	3758.0
85477	435.0	110.0
70	8.0	5.0
85474	16.0	21.0
71	162889.0	273648.0
72	19597.0	29530.0
73	52.0	134.0
74	1.0	1.0
75	26.0	18.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4408.0	4290.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	2.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	8.0	3.0
85465	3514.0	1991.0
81	36406.0	52081.0
85463	1483.0	984.0
82	4.0	5.0
85464	1985.0	1476.0
83	28.0	11.0
85461	5707.0	4147.0
85462	875.0	986.0
86	2885.0	6379.0
87	30286.0	30700.0
85460	2157.0	1586.0
88	20.0	503.0
89	5.0	7.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4564.0	1276.0
106481300	0.0	0.0
91	4491.0	2136.0
92	2650.0	768.0
93	1934.0	826.0
94	2367.0	858.0
95	199.0	91.0
97	454.0	477.0
98	757.0	745.0
344561	0.0	0.0
728661	4491.0	1916.0
728664	0.0	0.0
106481305	0.0	0.0
261734	1340.0	1009.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	29.0	28.0
106481309	25.0	6.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	2.0	2.0
3805	1.0	58.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	5.0	10.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	606.0	174.0
3800	2473.0	272.0
3801	1697.0	2756.0
3802	5.0	7.0
728695	0.0	0.0
285735	0.0	0.0
261726	3050.0	6225.0
728698	6.0	4.0
3814	6.0	6.0
3815	13849.0	10083.0
3816	42.0	11.0
261729	5491.0	605.0
3817	451.0	8.0
3818	50.0	101.0
222166	10155.0	4377.0
3811	7.0	13.0
3812	3.0	3.0
285740	1.0	1.0
285741	23.0	10.0
728689	9.0	17.0
3827	0.0	0.0
246100	0.0	0.0
3820	256.0	110.0
3821	64.0	41.0
3822	13.0	14.0
3823	2.0	2.0
3824	252.0	738.0
645402	0.0	0.0
403313	1468.0	580.0
403314	0.0	0.0
728637	0.0	1.0
728638	176.0	32.0
728633	0.0	0.0
728632	23.0	46.0
728635	43.0	16.0
3836	3859.0	4810.0
222183	229.0	45.0
3837	15713.0	11202.0
3838	2117.0	8647.0
3839	3451.0	2906.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	3197.0	1276.0
3832	570.0	4311.0
3833	372.0	3635.0
3834	56.0	38.0
3835	2431.0	4973.0
728620	2.0	0.0
403300	0.0	1.0
645412	1.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	675.0	306.0
3848	2.0	4.0
3849	13.0	2.0
222171	715.0	39.0
728619	11.0	7.0
3840	7283.0	6852.0
3841	2514.0	1772.0
3842	10868.0	5892.0
3843	12613.0	16320.0
3844	0.0	0.0
3845	3261.0	3398.0
3846	5.0	5.0
645423	0.0	0.0
3860	50.0	73.0
246126	0.0	0.0
728658	647.0	859.0
728655	2.0	2.0
728657	3.0	0.0
728656	2.0	0.0
3858	884.0	410.0
3859	7.0	34.0
246135	4.0	2.0
3850	5.0	0.0
3851	60.0	22.0
3852	73471.0	18942.0
645414	0.0	0.0
3853	225.0	60.0
3854	2751.0	1049.0
3855	21767.0	37191.0
3856	34645.0	25267.0
3857	21.0	21.0
728640	4.0	3.0
645431	19.0	6.0
728642	202.0	187.0
728641	7.0	1.0
645434	21.0	13.0
645432	23.0	15.0
285704	1354.0	684.0
728643	5.0	136.0
222194	3959.0	2022.0
285708	0.0	0.0
1204	0.0	0.0
1203	1268.0	964.0
1201	1612.0	1771.0
1200	8826.0	6704.0
3861	42944.0	11030.0
645426	14.0	6.0
645425	0.0	0.0
1209	6461.0	6959.0
3866	23149.0	53763.0
1208	0.0	29.0
1207	4043.0	4435.0
3868	347.0	516.0
285311	0.0	0.0
3880	27926.0	30845.0
3881	2.0	2.0
285313	5166.0	453.0
100128537	1130.0	154.0
3882	47.0	20.0
100128536	1.0	0.0
285314	2.0	2.0
285315	495.0	218.0
1215	117.0	33.0
100141515	6.0	3.0
1213	29915.0	28529.0
1212	1985.0	2547.0
1211	4502.0	6016.0
3872	47694.0	14475.0
3875	21338.0	13372.0
3876	5.0	4.0
3879	1.0	1.0
3890	3.0	0.0
3891	3.0	2.0
3892	253.0	419.0
100128525	1.0	2.0
285326	0.0	0.0
1230	422.0	618.0
285329	7.0	26.0
440097	32.0	9.0
440093	16.0	17.0
3883	5.0	7.0
3884	4.0	6.0
3885	0.0	6.0
3886	1.0	1.0
100128521	0.0	0.0
3887	1070.0	16905.0
3888	1.0	0.0
100631239	0.0	0.0
3889	30.0	124.0
100128516	178.0	45.0
285331	2255.0	947.0
100128512	0.0	0.0
285335	93.0	29.0
100128514	0.0	0.0
1241	767.0	595.0
1240	785.0	982.0
1238	576.0	91.0
1237	3.0	30.0
1236	160.0	125.0
1235	17.0	4.0
1234	424.0	631.0
1233	88.0	94.0
1232	4.0	5.0
3895	22346.0	10677.0
100128511	45.0	46.0
100631247	66.0	4.0
3897	240.0	216.0
100631248	0.0	0.0
3898	2258.0	2580.0
100631249	0.0	0.0
3899	10607.0	1174.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	1535.0	1122.0
100631251	15.0	0.0
100631252	2.0	0.0
100631253	0.0	0.0
285346	290.0	126.0
100631254	8.0	0.0
100128503	0.0	0.0
285349	465.0	70.0
574501	2.0	14.0
574502	0.0	0.0
1244	98.0	57.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	16660.0	3915.0
1263	2353.0	904.0
1262	24.0	9.0
116966	633.0	345.0
100887755	0.0	0.0
1261	1.0	4.0
100887754	10.0	2.0
1260	3.0	0.0
116969	166.0	14.0
1259	180.0	289.0
1258	12.0	24.0
440061	0.0	0.0
100887750	146.0	34.0
100887746	1.0	1.0
100887744	2.0	2.0
1272	4320.0	379.0
1271	1611.0	2561.0
100887749	28.0	9.0
1270	34.0	46.0
100887748	0.0	0.0
440044	43.0	72.0
1269	34.0	3.0
440051	3.0	0.0
1268	376.0	19.0
440050	6.0	2.0
1267	5708.0	4444.0
1266	20235.0	12975.0
100887740	0.0	0.0
1265	12448.0	15960.0
1286	637.0	171.0
1285	570.0	61.0
1284	19268.0	35470.0
1282	12654.0	18780.0
1281	35560.0	36647.0
1280	802.0	8302.0
440078	312.0	269.0
440077	1.0	0.0
440087	35.0	23.0
1278	49473.0	40884.0
1277	29063.0	52020.0
440081	208.0	437.0
116938	0.0	0.0
1297	38.0	49.0
116931	215.0	90.0
1296	3131.0	3295.0
1295	3180.0	2079.0
116933	2.0	5.0
1294	6370.0	1025.0
1293	33577.0	15996.0
116935	28.0	25.0
1292	31251.0	16995.0
440068	0.0	14.0
1291	29573.0	12775.0
116937	9.0	3.0
440067	66.0	81.0
1290	5101.0	4517.0
440073	385.0	74.0
440072	5.0	0.0
1289	5795.0	4624.0
1288	2273.0	271.0
1287	6149.0	2083.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	4387.0	1484.0
440021	0.0	0.0
442673	5.0	4.0
10018	4155.0	2067.0
126328	1423.0	1832.0
442676	1.0	0.0
126326	191.0	469.0
1299	488.0	511.0
1298	1934.0	895.0
10011	1376.0	1546.0
10010	5419.0	2614.0
10013	4718.0	2811.0
128989	1065.0	924.0
10015	15320.0	8975.0
10014	6769.0	5862.0
10017	40.0	21.0
10016	4723.0	5205.0
10020	4565.0	2392.0
114335	0.0	0.0
114336	0.0	1.0
126321	1869.0	2683.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	2.0
10021	53.0	2.0
10024	88.0	1021.0
128977	1890.0	1740.0
103021165	0.0	1.0
10023	458.0	250.0
103021164	9.0	222.0
10026	3512.0	2799.0
10025	3462.0	2481.0
116986	271.0	322.0
116985	7417.0	4343.0
116988	5521.0	1647.0
116987	4904.0	2439.0
114327	2527.0	1079.0
440043	0.0	0.0
126308	3439.0	1892.0
440041	0.0	0.0
126306	35.0	13.0
151306	68.0	34.0
100128590	2.0	3.0
100128596	1.0	2.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	15.0	11.0
440026	2088.0	1104.0
440023	0.0	0.0
10008	400.0	181.0
10007	2507.0	2458.0
10009	4611.0	4224.0
116984	1563.0	1264.0
116983	1798.0	1232.0
151313	870.0	796.0
10000	6667.0	964.0
128954	0.0	0.0
10002	38.0	14.0
10001	1459.0	788.0
10004	557.0	95.0
10003	464.0	143.0
10006	5930.0	5325.0
10005	769.0	870.0
126370	0.0	0.0
285352	95.0	40.0
100128579	0.0	0.0
285359	224.0	44.0
126375	683.0	294.0
126374	1809.0	612.0
153918	0.0	0.0
100128574	0.0	1.0
285362	3064.0	2250.0
285367	1204.0	1343.0
285368	524.0	203.0
100128569	181.0	235.0
126364	220.0	269.0
100128560	22.0	3.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	25.0
153932	7.0	3.0
344191	0.0	0.0
126353	469.0	36.0
751071	203.0	104.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	2.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	1.0	2.0
106481289	0.0	0.0
100128553	21.0	9.0
106481282	0.0	0.0
285381	2071.0	1190.0
106481283	0.0	0.0
285382	339.0	3076.0
106481280	0.0	0.0
165918	2359.0	3022.0
106481281	2.0	0.0
165904	5.0	30.0
285386	1194.0	291.0
138307	1.0	2.0
106481297	1.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	1.0	0.0
106481290	1.0	1.0
100128541	3.0	3.0
138311	476.0	235.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	21.0	27.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	2.0	503.0
126299	794.0	1186.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2007.0	1854.0
728710	0.0	0.0
126295	456.0	211.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	7.0	3.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	551.0	617.0
645318	1.0	0.0
645317	31.0	20.0
151242	10.0	5.0
106481260	0.0	0.0
106481261	1.0	0.0
647979	42995.0	30218.0
100287908	0.0	0.0
645332	491.0	211.0
126282	929.0	867.0
100287902	8.0	2.0
163227	699.0	576.0
100287900	0.0	0.0
163223	441.0	20.0
106481275	1.0	0.0
106481276	1.0	0.0
106481273	0.0	0.0
106481274	5.0	1.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	211.0	32.0
106481278	0.0	0.0
645328	6.0	17.0
151254	83.0	11.0
645326	3.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	42.0	5.0
163259	692.0	345.0
645345	59.0	98.0
200403	63.0	11.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	684.0	137.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	5.0	6.0
728732	2.0	2.0
728734	5.0	3.0
126272	188.0	80.0
106481242	0.0	0.0
107133511	0.0	2.0
114294	870.0	429.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	41.0	116.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	3.0	2.0
107133516	6.0	5.0
728723	141.0	102.0
106481253	0.0	1.0
107133522	11.0	11.0
106481254	9.0	2.0
107133524	7.0	13.0
106481251	0.0	0.0
106481252	0.0	1.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	10.0	10.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	2.0
151276	0.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	609.0	62.0
645368	0.0	0.0
645367	1.0	0.0
106481217	0.0	0.0
200424	2461.0	4406.0
106481218	1.0	1.0
106481215	0.0	0.0
106481216	0.0	1.0
200420	50.0	26.0
645360	0.0	0.0
106481219	2.0	8.0
106481220	14.0	4.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	799.0	384.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	0.0
106481235	0.0	0.0
85569	1.0	1.0
106481236	1.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	1.0
645387	259.0	201.0
645382	0.0	0.0
645381	50.0	29.0
106481202	0.0	0.0
106481203	0.0	3.0
106481200	3.0	6.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	4.0
106481207	5.0	0.0
106481204	1.0	0.0
106481205	3.0	0.0
106481208	7.0	0.0
106481209	0.0	0.0
3902	164.0	559.0
3903	1453.0	901.0
106481210	0.0	0.0
3904	2.0	14.0
3906	286.0	697.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	5448.0	1811.0
106481211	0.0	0.0
3909	20158.0	4277.0
106481212	0.0	0.0
684959	0.0	0.0
151234	243.0	23.0
151230	1032.0	1453.0
728798	31.0	10.0
3913	28324.0	10682.0
3914	21366.0	5493.0
3915	28953.0	12779.0
3916	22495.0	24316.0
3918	17122.0	7715.0
3910	14350.0	6550.0
3911	10772.0	6415.0
3912	18183.0	3911.0
728782	18.0	5.0
728780	104.0	44.0
3924	17.0	8.0
3925	3821.0	27405.0
3927	13819.0	8646.0
3929	93.0	40.0
3920	15908.0	13173.0
3921	27782.0	19286.0
3923	0.0	1.0
100873174	1.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	8657.0	28872.0
3937	1147.0	1292.0
3938	13.0	167.0
3939	18553.0	16910.0
3930	3278.0	3216.0
100873179	0.0	0.0
3931	884.0	239.0
3932	491.0	573.0
3933	0.0	0.0
3934	188.0	248.0
100189512	0.0	0.0
105371027	1.0	0.0
100873166	0.0	0.0
100873165	0.0	3.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	3.0	4.0
3947	1.0	2.0
3948	120.0	225.0
3949	8124.0	3022.0
100873169	0.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	19031.0	27504.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	3.0	3.0
100873199	0.0	0.0
100873198	1.0	1.0
100873197	0.0	0.0
728758	3.0	4.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	190.0	238.0
3958	17140.0	6712.0
3959	18443.0	40976.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	6.0	0.0
199223	755.0	245.0
574517	0.0	0.0
100631269	0.0	1.0
574518	0.0	0.0
107074708	0.0	0.0
199221	698.0	262.0
3952	5875.0	955.0
3953	10338.0	847.0
3954	2699.0	2043.0
3955	2021.0	545.0
3956	15259.0	9854.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	26.0	7.0
100873183	0.0	0.0
100873182	1.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	14.0	4.0
728746	0.0	0.0
728748	3.0	3.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	183.0	187.0
1303	18988.0	5936.0
107133502	0.0	0.0
1302	322.0	3399.0
1301	284.0	1185.0
1300	32.0	675.0
3960	90.0	25.0
3963	0.0	3.0
3964	6398.0	2195.0
1308	32868.0	4911.0
3965	1044.0	2396.0
1307	10389.0	2050.0
151295	53.0	74.0
1306	7528.0	4358.0
100189589	6.0	3.0
728774	0.0	1.0
728773	0.0	1.0
3980	3016.0	1941.0
100287932	1978.0	2566.0
3981	1298.0	1031.0
728776	20.0	29.0
85508	0.0	7.0
105601840	0.0	0.0
85509	1.0	0.0
1316	31129.0	13734.0
1315	9953.0	6032.0
1314	17300.0	26379.0
1312	6290.0	5984.0
1311	40.0	1108.0
100329135	7.0	0.0
1310	9.0	333.0
574537	0.0	0.0
3972	8.0	4.0
3973	24.0	3.0
3975	0.0	0.0
3976	1111.0	372.0
3977	18297.0	1533.0
1318	131.0	68.0
3978	2490.0	4978.0
1317	4273.0	2217.0
728763	8.0	0.0
3990	56.0	16.0
645313	6.0	0.0
3991	10485.0	718.0
645312	0.0	0.0
3992	4762.0	788.0
645311	5.0	0.0
728769	546.0	502.0
1330	0.0	0.0
1327	10578.0	12746.0
1326	1601.0	576.0
1325	11.0	12.0
3982	0.0	0.0
3983	24581.0	9673.0
3984	1682.0	1364.0
3985	9672.0	14578.0
3987	4626.0	4170.0
3988	7328.0	4563.0
1329	2706.0	2369.0
116809	0.0	0.0
100128416	43.0	24.0
1340	4738.0	5715.0
1337	3190.0	3799.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	3161.0	2691.0
100128410	0.0	1.0
3995	1992.0	751.0
100128412	0.0	0.0
3996	3416.0	1820.0
3998	11785.0	14386.0
1339	2.0	1.0
285440	3182.0	2592.0
285441	0.0	50.0
1352	963.0	610.0
1351	2862.0	2309.0
1350	8352.0	7730.0
1349	3368.0	2441.0
1348	0.0	0.0
1347	3190.0	3912.0
1346	954.0	160.0
1345	4015.0	7469.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	1.0
285456	29.0	7.0
1363	15018.0	2374.0
1362	11752.0	4193.0
1361	15.0	4.0
1360	632.0	1572.0
1359	600.0	121.0
1358	16.0	8.0
1357	119.0	5.0
1356	883.0	51404.0
1355	3666.0	1526.0
1353	3210.0	2119.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	1.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	201.0	54.0
285464	1085.0	265.0
100873200	0.0	0.0
777774	0.0	0.0
1374	7325.0	2933.0
1373	935.0	727.0
1371	1540.0	1070.0
1370	30.0	4.0
1369	0.0	1.0
1368	2751.0	2318.0
100873209	1.0	0.0
1366	2696.0	6050.0
1365	1820.0	2948.0
1364	10921.0	13918.0
100873204	0.0	1.0
100873203	0.0	0.0
100873202	8.0	1.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	1.0	1.0
100873206	53.0	4.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	5956.0	2837.0
116843	1522.0	1786.0
1384	3003.0	553.0
116842	118.0	39.0
1382	10216.0	3042.0
116844	212.0	151.0
1381	713.0	2399.0
1380	310.0	88.0
440176	1.0	0.0
440184	14.0	0.0
1379	7.0	8.0
1378	108.0	41.0
1376	1607.0	1203.0
1375	204.0	312.0
128821	2.0	0.0
100873237	0.0	0.0
128822	34.0	124.0
100873236	0.0	0.0
100873235	1.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	7.0	7.0
100873239	4.0	0.0
100873222	0.0	0.0
100873221	5.0	1.0
285401	2.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	423.0	928.0
1396	131.0	101.0
1395	95.0	32.0
1394	216.0	185.0
1393	143.0	11.0
1392	0.0	0.0
285407	31.0	7.0
116835	1467.0	364.0
1390	1195.0	1240.0
1389	8157.0	2906.0
1388	7421.0	10941.0
1387	15515.0	11632.0
116841	2642.0	2579.0
1386	4872.0	2606.0
116840	3089.0	1960.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	1.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	1.0	0.0
100873250	1.0	0.0
116828	299.0	123.0
100873255	0.0	0.0
100873254	2.0	1.0
100873253	1.0	0.0
285412	1.0	4.0
100873252	0.0	0.0
100287898	291.0	25.0
100287895	0.0	0.0
285419	102.0	22.0
1399	7521.0	6652.0
1398	7296.0	4469.0
1397	6077.0	7183.0
100873259	1.0	0.0
100873258	4.0	1.0
100873257	1.0	0.0
100873256	0.0	0.0
100873240	7.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	178.0	129.0
285429	10.0	15.0
100287880	0.0	0.0
440193	4929.0	1224.0
100873248	0.0	0.0
100873247	13.0	5.0
100873246	0.0	0.0
100873245	5.0	0.0
100873249	0.0	0.0
128872	0.0	1.0
10130	7432.0	13071.0
153830	6288.0	2143.0
645280	3.0	4.0
440138	1012.0	440.0
440132	1.0	6.0
440142	7.0	2.0
10139	1701.0	2460.0
126208	821.0	2120.0
126206	11.0	4.0
126205	25.0	2.0
107133497	6.0	0.0
126204	21.0	4.0
107133499	0.0	0.0
128866	7347.0	7772.0
10131	3178.0	6447.0
10134	10074.0	12618.0
107133494	0.0	0.0
10133	7846.0	7714.0
128869	1274.0	1713.0
10136	0.0	0.0
10135	6355.0	3444.0
100128493	0.0	0.0
103021294	29.0	21.0
10138	1106.0	583.0
100128496	0.0	2.0
10137	8030.0	5616.0
128861	0.0	0.0
128862	0.0	0.0
10141	10.0	2.0
10140	10792.0	5799.0
128864	19.0	13.0
440125	1.0	3.0
440131	2.0	0.0
10143	52.0	51.0
128854	1477.0	506.0
10142	13629.0	5509.0
10144	5302.0	1585.0
10147	5143.0	5471.0
100128483	0.0	0.0
10146	13973.0	8672.0
128859	1.0	0.0
10149	302.0	9559.0
10148	86.0	113.0
128853	91.0	25.0
440159	0.0	1.0
10117	30.0	5.0
440163	9.0	1.0
10110	502.0	151.0
10112	155.0	3887.0
10111	7496.0	4657.0
10114	13947.0	5662.0
10113	3275.0	1935.0
128848	0.0	0.0
10116	12069.0	3967.0
165829	140.0	225.0
100128469	32.0	16.0
153842	1.0	1.0
440145	992.0	2069.0
10129	6166.0	1001.0
440153	0.0	0.0
10128	14191.0	8545.0
100033799	0.0	0.0
107133486	19.0	6.0
10121	6735.0	4263.0
100128465	2.0	0.0
10120	5154.0	3926.0
10123	6723.0	3165.0
138234	2.0	0.0
10125	512.0	959.0
10124	5485.0	902.0
10127	2949.0	2307.0
10126	1588.0	2152.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	139.0	69.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	8.0	0.0
106481182	0.0	0.0
285489	89.0	69.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	6.0	3.0
10107	1.0	3.0
10106	27426.0	19541.0
106481199	0.0	0.0
10109	11003.0	8955.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1652.0	2140.0
10100	952.0	335.0
10103	1353.0	210.0
106481194	0.0	0.0
10102	1404.0	1800.0
106481195	0.0	0.0
10105	2413.0	4825.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	408.0	60.0
440119	791.0	35.0
126235	0.0	0.0
126231	426.0	159.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	25.0	31.0
106481164	0.0	0.0
106481169	0.0	1.0
442777	34.0	55.0
106481167	2.0	0.0
106481168	0.0	0.0
106481161	0.0	4.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	2.0
440107	55.0	5.0
440104	1962.0	863.0
106481176	3.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	2.0	0.0
106481179	2.0	0.0
128876	1.0	1.0
100128420	16.0	9.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	1.0	2.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	11.0	1.0
10090	1501.0	792.0
10093	4383.0	4910.0
10092	7831.0	17350.0
10095	2640.0	2804.0
645204	2.0	0.0
10094	6765.0	7887.0
645203	2.0	1.0
10097	15094.0	14833.0
10096	10691.0	11276.0
645201	1.0	1.0
163115	240.0	33.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	1.0
728833	3.0	74.0
106481143	0.0	0.0
114194	0.0	0.0
138162	142.0	51.0
106481144	0.0	0.0
114195	8.0	2.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	31.0	14.0
106481145	0.0	0.0
151126	664.0	42.0
106481146	0.0	0.0
10099	11493.0	6562.0
10098	4045.0	873.0
114190	0.0	0.0
106481140	0.0	1.0
114192	0.0	0.0
645212	1093.0	371.0
106481149	0.0	0.0
106481154	1.0	0.0
106481155	0.0	0.0
114184	1.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	127.0	74.0
106481156	0.0	0.0
114189	0.0	0.0
