id	0d38dab7-b983-4829-9a5b-d79f0fee6f26	ff850c31-bb15-47a2-bd3d-2590ca013e68
9749	2398.0	1385.0
9746	3271.0	7223.0
9747	1404.0	1212.0
100286929	0.0	0.0
392391	0.0	0.0
392390	0.0	0.0
7101	2.0	0.0
9760	185.0	91.0
9761	11331.0	14943.0
619373	4.0	2.0
7100	1007.0	358.0
392350	6.0	1.0
9766	4804.0	10086.0
7103	191.0	23.0
644378	3.0	2.0
9767	923.0	846.0
7102	2504.0	394.0
7105	2754.0	1053.0
9764	1090.0	942.0
9765	3738.0	3602.0
7104	11.0	3.0
106480269	0.0	0.0
402246	1.0	0.0
441884	2.0	2.0
130	21.0	0.0
131	0.0	0.0
402240	0.0	0.0
132	1302.0	1039.0
441891	0.0	0.0
106480273	0.0	0.0
133	1540.0	211.0
106480272	0.0	0.0
134	447.0	80.0
106480275	0.0	0.0
135	5.0	6.0
106480274	4.0	1.0
136	252.0	90.0
106480277	2.0	1.0
137	1.0	0.0
106480276	0.0	0.0
106480279	0.0	0.0
106480278	0.0	0.0
9759	1195.0	724.0
150297	0.0	0.0
9757	2451.0	2809.0
9758	21.0	1.0
100286918	0.0	0.0
106480271	0.0	0.0
106480270	1.0	0.0
7110	3395.0	3810.0
392360	0.0	0.0
9774	6972.0	8334.0
7112	3539.0	4245.0
9771	2248.0	989.0
7111	370.0	43.0
9772	3712.0	6326.0
644384	0.0	0.0
9777	3891.0	4670.0
7114	51381.0	26291.0
9778	4332.0	4037.0
7113	1498.0	44.0
9775	3125.0	4585.0
7116	11.0	2.0
9776	4261.0	5028.0
441878	0.0	0.0
7115	7.0	1.0
392368	1.0	1.0
402236	0.0	0.0
441873	0.0	0.0
9770	1842.0	1041.0
141	842.0	273.0
441871	0.0	0.0
142	5271.0	8883.0
441870	0.0	0.0
143	4252.0	1882.0
106480284	0.0	0.0
144	0.0	1.0
106480283	2.0	0.0
162282	36.0	7.0
106480286	16.0	16.0
146	18.0	7.0
106480285	1.0	0.0
147	49.0	79.0
106480288	0.0	0.0
148	54.0	12.0
106480287	0.0	0.0
106480289	0.0	0.0
402226	2.0	1.0
7107	1458.0	1003.0
7106	2538.0	730.0
7109	1189.0	1170.0
9768	137.0	591.0
7108	873.0	1400.0
106480280	2.0	1.0
106480282	0.0	0.0
106480281	1.0	0.0
9784	4945.0	6328.0
9785	2038.0	2203.0
7120	0.0	0.0
644397	505.0	461.0
9782	424.0	330.0
7123	1560.0	318.0
9783	931.0	65.0
7122	2176.0	379.0
619351	56.0	5.0
7125	31.0	15.0
9788	1647.0	1531.0
9789	1872.0	3032.0
414208	45.0	14.0
7124	112.0	129.0
9786	1048.0	1014.0
7127	5643.0	3358.0
7126	3948.0	3041.0
9787	89.0	403.0
221002	478.0	1353.0
106479259	0.0	1.0
106480248	0.0	0.0
106479258	0.0	0.0
106480247	0.0	0.0
106479257	2.0	0.0
106479256	0.0	0.0
106480249	0.0	0.0
9780	4348.0	5265.0
150	1766.0	138.0
106479255	0.0	0.0
9781	2202.0	551.0
106479254	0.0	0.0
151	124.0	11.0
152	131.0	42.0
106479253	5.0	3.0
644390	20.0	3.0
153	61.0	8.0
106479252	0.0	0.0
154	646.0	103.0
106480251	0.0	0.0
106479251	0.0	0.0
155	3.0	0.0
106479250	0.0	1.0
106480250	0.0	0.0
156	4154.0	6626.0
106480253	12.0	97.0
157	2637.0	1661.0
106480252	0.0	0.0
106480255	4.0	0.0
158	1721.0	2309.0
159	2802.0	2186.0
106480254	3.0	1.0
106480257	7.0	0.0
106480256	0.0	0.0
7118	91.0	7.0
7117	77.0	19.0
9779	4490.0	3854.0
414212	12.0	8.0
414213	1.0	4.0
7132	5591.0	4395.0
9796	195.0	56.0
441818	1.0	3.0
7134	30.0	34.0
9793	4082.0	7609.0
7133	3806.0	1508.0
9794	3067.0	3374.0
7136	75.0	24.0
7135	109.0	4.0
7138	39.0	986.0
9797	1348.0	1467.0
619343	6.0	0.0
7137	1.0	105.0
9798	6900.0	8028.0
414217	0.0	0.0
106479249	0.0	0.0
619344	0.0	0.0
106480259	0.0	0.0
106479248	0.0	0.0
619349	3.0	1.0
106480258	0.0	0.0
106479247	0.0	1.0
106479246	0.0	0.0
160	3160.0	4818.0
106479245	0.0	0.0
9791	2976.0	2303.0
161	3655.0	5013.0
106479244	0.0	0.0
162	5674.0	7406.0
9792	3539.0	2362.0
106479243	1.0	0.0
163	12328.0	27080.0
7130	375.0	236.0
106479242	0.0	0.0
9790	2287.0	2114.0
164	6078.0	8090.0
106479241	0.0	0.0
165	20181.0	9131.0
106480262	0.0	0.0
106479240	0.0	0.0
166	10643.0	16976.0
106480261	1.0	1.0
167	0.0	1.0
106480264	0.0	0.0
106480263	1.0	0.0
150248	10.0	0.0
106480266	0.0	0.0
106480265	0.0	0.0
106480268	0.0	1.0
106480267	0.0	4.0
150244	179.0	165.0
7128	1635.0	780.0
414224	23.0	9.0
106480260	0.0	0.0
7143	80.0	536.0
392392	3.0	0.0
7142	0.0	0.0
7145	18463.0	3244.0
441849	0.0	0.0
7146	17.0	12.0
392399	0.0	0.0
7148	5386.0	516.0
414228	0.0	0.0
106480226	0.0	0.0
106480225	4.0	0.0
441843	159.0	2.0
106480228	0.0	0.0
106479279	0.0	0.0
106480227	0.0	0.0
106479278	0.0	0.0
172	642.0	687.0
106479277	1.0	0.0
173	0.0	0.0
106479276	0.0	0.0
106480229	0.0	0.0
174	453.0	198.0
7141	0.0	0.0
106479275	0.0	0.0
175	1325.0	1166.0
7140	260.0	10.0
106479274	1.0	0.0
176	151.0	332.0
106479273	0.0	0.0
177	214.0	96.0
137290	0.0	0.0
106479272	0.0	0.0
178	2159.0	2214.0
106480231	0.0	0.0
106479271	0.0	0.0
106479270	0.0	0.0
106480230	2.0	2.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	0.0	0.0
106480234	0.0	0.0
414236	55.0	10.0
7139	49.0	1.0
414235	48.0	8.0
414230	4.0	0.0
7153	657.0	4789.0
149281	2.0	4.0
7156	1167.0	1389.0
7155	9306.0	8612.0
7158	2762.0	3642.0
7157	2766.0	3054.0
343495	0.0	1.0
162239	726.0	869.0
7159	2188.0	1117.0
106480237	0.0	0.0
106479269	2.0	0.0
106480236	0.0	0.0
181	5.0	3.0
106480239	0.0	0.0
106479268	0.0	0.0
182	5641.0	4413.0
106479267	0.0	0.0
106480238	0.0	0.0
183	157.0	349.0
7150	4562.0	6347.0
221017	1.0	0.0
106479266	2.0	0.0
106479265	0.0	0.0
185	610.0	122.0
106479264	0.0	0.0
186	4.0	0.0
402273	0.0	0.0
106479263	0.0	0.0
7151	0.0	0.0
187	5367.0	3001.0
106479262	0.0	0.0
106480240	6.0	3.0
106479261	0.0	0.0
189	0.0	0.0
106479260	0.0	0.0
106480242	0.0	0.0
106480241	0.0	0.0
104797537	2.0	0.0
106480244	0.0	0.0
104797536	10.0	0.0
106480243	0.0	0.0
106480246	0.0	0.0
104797538	3.0	3.0
106480245	0.0	0.0
414245	18.0	15.0
414246	0.0	0.0
414241	5.0	4.0
7165	5081.0	4010.0
92344	604.0	448.0
100874120	0.0	2.0
7164	2838.0	1313.0
92345	625.0	676.0
7167	9134.0	15444.0
92342	532.0	356.0
729764	0.0	0.0
7166	121.0	69.0
7169	7553.0	1962.0
100874124	0.0	0.0
106479219	0.0	0.0
7168	18153.0	41383.0
100874123	0.0	0.0
106479218	0.0	0.0
92346	0.0	1.0
729760	0.0	0.0
100874122	0.0	0.0
106479217	3.0	3.0
106479216	0.0	0.0
100874121	0.0	0.0
190	18.0	0.0
106480204	1.0	0.0
106479215	0.0	0.0
191	4788.0	6432.0
106479214	0.0	0.0
729769	0.0	1.0
106480203	0.0	2.0
106480206	0.0	0.0
106479213	0.0	0.0
257000	137.0	20.0
79370	68.0	6.0
106479212	0.0	0.0
106480205	0.0	0.0
7161	208.0	266.0
106480208	0.0	0.0
92340	114.0	220.0
106479211	0.0	0.0
106479210	0.0	0.0
106480207	0.0	1.0
7163	3667.0	16060.0
196	11059.0	1776.0
197	0.0	0.0
7162	2863.0	2171.0
729767	0.0	0.0
106480209	0.0	0.0
284618	262.0	169.0
199	1721.0	1342.0
646929	0.0	0.0
284615	40.0	40.0
106480211	1.0	0.0
284613	1259.0	896.0
106480210	0.0	0.0
284612	68.0	23.0
106480213	1.0	0.0
284611	2382.0	3427.0
106480212	1.0	1.0
100874128	1.0	0.0
343477	7.0	3.0
100874127	0.0	0.0
730747	9.0	1.0
100874126	1.0	0.0
100874129	0.0	1.0
7175	6474.0	5571.0
7178	127245.0	100770.0
7177	368.0	76.0
106479209	0.0	0.0
646942	2.0	0.0
100874113	49.0	14.0
106479208	0.0	0.0
106479207	0.0	0.0
100874112	1.0	0.0
7179	0.0	1.0
343472	0.0	0.0
106479206	0.0	0.0
100874111	23.0	5.0
92335	375.0	319.0
106479205	0.0	0.0
100874110	6.0	3.0
221035	4404.0	5183.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	0.0	0.0
106479203	0.0	0.0
7170	9469.0	9807.0
221037	4991.0	3246.0
106479202	3.0	2.0
106480217	0.0	0.0
80349	2354.0	3381.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	1314.0	1008.0
106479200	0.0	1.0
106480219	0.0	0.0
7171	25987.0	23185.0
106480218	0.0	0.0
79364	1430.0	1241.0
7174	2623.0	2262.0
7173	180.0	29.0
79363	137.0	181.0
729756	8.0	0.0
79366	480.0	806.0
100996541	36.0	12.0
79365	5164.0	6667.0
79368	23.0	19.0
106480220	0.0	0.0
80352	757.0	118.0
106480222	0.0	0.0
79369	27.0	63.0
106480221	0.0	0.0
221044	0.0	0.0
106480224	0.0	0.0
106480223	0.0	0.0
100874117	1.0	0.0
100874116	0.0	0.0
100874115	0.0	0.0
100874114	19.0	51.0
80351	5279.0	5209.0
80350	38.0	13.0
100874119	3.0	3.0
646936	1.0	0.0
100874118	2.0	0.0
7187	1428.0	1842.0
7186	603.0	1042.0
7189	932.0	824.0
729786	0.0	0.0
7188	1445.0	1656.0
100874146	3.0	2.0
100874145	1.0	0.0
100874144	0.0	0.0
106479239	0.0	0.0
92369	31.0	4.0
100874143	0.0	0.0
106479238	0.0	2.0
106479237	0.0	0.0
100996538	0.0	1.0
106479236	0.0	0.0
7181	993.0	829.0
106479235	0.0	0.0
7180	10.0	1.0
100996539	35.0	40.0
106479234	0.0	0.0
106479233	0.0	0.0
7182	3176.0	2523.0
106479232	0.0	0.0
7185	684.0	381.0
106479231	2.0	0.0
7184	32387.0	43969.0
729789	5.0	1.0
106479230	5.0	2.0
221074	17.0	0.0
80380	362.0	69.0
100874147	0.0	0.0
80381	3873.0	4687.0
646960	0.0	0.0
100874131	4.0	10.0
100874130	0.0	0.0
92359	295.0	726.0
100874135	0.0	0.0
100874134	1.0	0.0
106479229	0.0	0.0
343450	111.0	20.0
646962	225.0	24.0
106479228	0.0	0.0
106479227	0.0	0.0
100874132	4.0	3.0
106479226	0.0	0.0
7190	15.0	10.0
106479225	1.0	0.0
100286996	0.0	0.0
106479224	0.0	0.0
106479223	0.0	0.0
106479222	0.0	0.0
106479221	0.0	0.0
106479220	0.0	0.0
729779	18.0	3.0
221060	13.0	23.0
221061	1609.0	426.0
100996520	0.0	0.0
106480200	0.0	0.0
106480202	0.0	0.0
106480201	0.0	0.0
100874139	0.0	0.0
100874138	2.0	0.0
646956	0.0	0.0
414201	0.0	1.0
100874137	1.0	0.0
100874136	0.0	0.0
730755	1.0	1.0
414200	3.0	2.0
100874163	0.0	0.0
100874161	0.0	0.0
100874168	0.0	0.0
100874167	0.0	0.0
257044	60.0	33.0
729727	2.0	1.0
100874160	0.0	0.0
402220	0.0	0.0
100996511	479.0	335.0
729723	161.0	129.0
221092	2978.0	2652.0
284656	87.0	770.0
402216	2.0	1.0
102725045	0.0	4.0
284654	120.0	8.0
100874169	5.0	0.0
221091	739.0	45.0
646982	14.0	1.0
100874153	1.0	0.0
646981	4.0	0.0
100874152	0.0	0.0
100286979	4.0	0.0
100874151	1.0	0.0
100874150	0.0	1.0
115908	2153.0	1123.0
100874157	0.0	0.0
100874156	0.0	0.0
100874155	0.0	0.0
100874154	1.0	0.0
221079	1785.0	1523.0
92370	1029.0	1648.0
100286971	0.0	0.0
221078	551.0	479.0
100996501	0.0	0.0
100996500	0.0	1.0
284649	13.0	15.0
729708	25.0	44.0
100874159	0.0	0.0
644315	76.0	30.0
100874158	17.0	11.0
646993	12.0	11.0
100874186	0.0	0.0
100874185	1.0	0.0
100874184	0.0	0.0
100874183	0.0	0.0
100286965	0.0	0.0
100286964	0.0	0.0
646996	0.0	0.0
100874189	0.0	0.0
100874188	30.0	15.0
644333	0.0	2.0
100874187	0.0	0.0
729747	14.0	7.0
100874182	0.0	0.0
100874180	0.0	0.0
257019	979.0	207.0
644325	0.0	0.0
343413	106.0	33.0
92399	1345.0	1188.0
100874175	0.0	0.0
100874174	1.0	0.0
100874173	0.0	0.0
100874172	0.0	0.0
100874179	1.0	0.0
100286954	0.0	0.0
100874178	0.0	0.0
100874176	1.0	0.0
343409	0.0	0.0
343406	0.0	0.0
644338	6.0	1.0
103911	4.0	1.0
103910	14319.0	15979.0
350297	0.0	0.0
79530	0.0	0.0
79533	0.0	0.0
55561	2160.0	1960.0
79532	0.0	0.0
55568	3924.0	2529.0
55567	34.0	11.0
79534	0.0	0.0
79537	4.0	1.0
55565	212.0	462.0
651452	0.0	0.0
79538	0.0	0.0
158572	114.0	178.0
55571	1812.0	1892.0
171523	200.0	413.0
55573	8601.0	3970.0
55572	882.0	1197.0
79521	0.0	0.0
55578	2062.0	2413.0
79523	0.0	0.0
55577	3192.0	2496.0
79526	0.0	0.0
55576	276.0	27.0
79525	0.0	0.0
79528	0.0	0.0
100037417	78.0	68.0
79529	0.0	0.0
92521	978.0	1181.0
374286	12.0	0.0
122592	0.0	1.0
55582	285.0	291.0
79550	0.0	0.0
55586	2.0	11.0
55585	3474.0	3760.0
55584	0.0	1.0
55589	966.0	3198.0
171559	7.0	2.0
55588	2760.0	4251.0
171558	10.0	10.0
374291	971.0	1859.0
55593	2552.0	2845.0
205428	2931.0	588.0
55592	720.0	396.0
55591	2884.0	2821.0
79540	1.0	0.0
55596	1360.0	1322.0
79541	0.0	0.0
79544	0.0	0.0
79546	0.0	0.0
55599	1057.0	722.0
171546	2786.0	3003.0
79547	0.0	0.0
92507	7.0	2.0
79549	0.0	0.0
158586	1078.0	1871.0
158584	470.0	960.0
158521	0.0	0.0
134553	3762.0	4192.0
79571	1634.0	1772.0
79570	129.0	8294.0
146540	818.0	1031.0
79573	681.0	463.0
79572	5050.0	3758.0
79575	392.0	990.0
79574	34.0	0.0
79577	2471.0	2446.0
79576	1182.0	1491.0
158511	0.0	1.0
146542	344.0	520.0
79568	550.0	752.0
79567	3576.0	4539.0
146547	138.0	120.0
92565	301.0	517.0
79591	1489.0	1879.0
79590	1431.0	2440.0
146562	46.0	279.0
79595	1380.0	1786.0
79594	1618.0	2012.0
146556	861.0	53.0
100302652	3.0	3.0
79596	635.0	666.0
79598	823.0	1199.0
92552	0.0	0.0
92558	276.0	2598.0
79582	834.0	2065.0
79581	1069.0	2307.0
79583	543.0	804.0
79586	3244.0	10573.0
100302640	63.0	52.0
79585	433.0	538.0
79587	1527.0	1639.0
79589	541.0	325.0
340895	34.0	137.0
102723346	1.0	0.0
100289137	51.0	32.0
100289133	2.0	1.0
340888	1.0	1.0
100289131	0.0	0.0
100170229	18.0	24.0
339894	8.0	1.0
339896	2.0	0.0
339897	1.0	0.0
100302666	26.0	16.0
100289124	0.0	0.0
102723332	2.0	5.0
100652796	0.0	0.0
339881	2.0	0.0
339883	30.0	40.0
102723320	24.0	0.0
339879	43.0	17.0
55502	42.0	148.0
100302692	282.0	139.0
55501	1006.0	845.0
100302691	2.0	0.0
55500	4098.0	2514.0
55506	951.0	529.0
55505	1896.0	1672.0
55504	952.0	1148.0
55503	1429.0	274.0
55509	85.0	82.0
55508	881.0	826.0
55507	44.0	19.0
9810	1795.0	2723.0
9811	1843.0	1467.0
102723318	0.0	0.0
100302689	0.0	0.0
102723314	0.0	2.0
100289102	0.0	1.0
55512	364.0	1764.0
55511	0.0	5.0
55510	21.0	11.0
9804	10979.0	13728.0
55515	1.0	2.0
9801	1545.0	1740.0
9802	12033.0	15262.0
9807	3342.0	3462.0
9808	19.0	2.0
9805	3950.0	1935.0
9806	701.0	624.0
9821	3791.0	3976.0
9820	2693.0	4216.0
55520	369.0	300.0
55521	725.0	720.0
9814	1196.0	1898.0
9815	1600.0	1078.0
55527	133.0	172.0
9812	3320.0	3282.0
55526	1472.0	2698.0
9813	11990.0	11936.0
9818	2467.0	3295.0
9819	1664.0	1768.0
9816	659.0	796.0
9817	2154.0	3397.0
55529	879.0	463.0
9832	102.0	17.0
9833	84.0	414.0
9830	2320.0	2195.0
9831	1940.0	2334.0
339855	168.0	63.0
55531	4.0	8.0
339845	0.0	0.0
55530	10.0	142.0
202	7933.0	1039.0
203	324.0	434.0
55534	1264.0	1201.0
204	4089.0	4884.0
171568	1756.0	2810.0
205	2802.0	2005.0
55532	0.0	0.0
9825	974.0	1029.0
55539	0.0	0.0
206	10.0	8.0
9826	3221.0	2879.0
207	4672.0	8330.0
208	4380.0	6640.0
9823	2258.0	1881.0
55536	914.0	228.0
9824	220.0	957.0
9829	192.0	1427.0
100652759	0.0	0.0
9827	2315.0	2706.0
9828	3662.0	4113.0
171560	4.0	3.0
9840	105.0	63.0
9843	1961.0	444.0
9844	1485.0	891.0
9841	921.0	609.0
9842	1673.0	954.0
100652781	2.0	1.0
339843	2.0	1.0
339834	126.0	17.0
210	3251.0	2563.0
211	2087.0	2462.0
55540	1684.0	1522.0
212	3.0	3.0
213	9511.0	131.0
79513	0.0	0.0
214	14637.0	32609.0
55545	1.0	1.0
79512	0.0	0.0
215	627.0	978.0
55544	957.0	530.0
79515	0.0	0.0
216	5277.0	397.0
79514	0.0	0.0
217	4274.0	1177.0
9836	753.0	1209.0
9837	170.0	504.0
218	64.0	5.0
219	1059.0	702.0
9834	209.0	35.0
79518	0.0	0.0
254428	1706.0	378.0
254427	319.0	578.0
9839	4480.0	1295.0
9851	1026.0	990.0
9854	989.0	1855.0
9855	1531.0	2000.0
9852	2875.0	4420.0
9853	1924.0	1216.0
352905	0.0	0.0
100652770	15.0	3.0
55553	181.0	29.0
220	2084.0	146.0
221	975.0	523.0
55552	558.0	462.0
222	12396.0	7475.0
223	5854.0	5004.0
171586	1240.0	666.0
340811	2.0	0.0
224	4232.0	1695.0
100652772	696.0	1282.0
55556	2194.0	1794.0
225	166.0	25.0
79501	0.0	0.0
339829	325.0	182.0
226	27223.0	103481.0
79504	0.0	0.0
55554	1.0	1.0
9847	2844.0	2929.0
228	4.0	7.0
229	13.0	2.0
9848	1240.0	191.0
55559	77.0	50.0
79508	0.0	0.0
9846	1744.0	1078.0
55558	1871.0	3636.0
352909	29.0	125.0
254439	2.0	0.0
9849	2127.0	1473.0
9861	2238.0	2897.0
9862	3216.0	3133.0
7200	2.0	2.0
9860	1472.0	1360.0
9865	2206.0	1115.0
9866	1011.0	459.0
7201	0.0	0.0
7204	5384.0	9705.0
9863	626.0	3960.0
7203	7668.0	12449.0
101927477	0.0	0.0
339942	112.0	118.0
230	1131.0	2064.0
231	2740.0	1421.0
100133330	0.0	0.0
100289099	0.0	0.0
100289095	3.0	0.0
236	2.0	0.0
238	74.0	5.0
239	89.0	94.0
9858	1068.0	2054.0
9859	1516.0	1570.0
100289092	11.0	18.0
9856	9.0	27.0
9857	3410.0	2796.0
100652846	13.0	10.0
9873	2051.0	1645.0
9870	1946.0	1919.0
9871	3554.0	4669.0
9877	8888.0	6415.0
9874	3549.0	4038.0
101927487	0.0	0.0
9875	2259.0	2000.0
101927489	4.0	2.0
240	1415.0	1043.0
241	759.0	1554.0
242	21.0	92.0
100652831	2.0	0.0
243	0.0	0.0
100289087	0.0	0.0
245	128.0	26.0
246	607.0	4.0
339926	0.0	0.0
247	33193.0	15.0
248	0.0	0.0
249	2257.0	512.0
339929	217.0	93.0
9869	1743.0	1765.0
7205	2211.0	321.0
9867	10903.0	9312.0
9868	4249.0	4987.0
7220	743.0	204.0
9883	1485.0	1665.0
9884	23.0	23.0
7222	9.0	19.0
9881	1954.0	1395.0
9882	4404.0	3557.0
7221	35.0	7.0
7224	1.0	1.0
9887	3791.0	4720.0
7223	24.0	13.0
9885	2687.0	3029.0
7226	514.0	830.0
101927498	1.0	0.0
9886	970.0	669.0
7225	539.0	193.0
250	1.0	0.0
9880	853.0	530.0
251	0.0	0.0
340900	1.0	0.0
100652865	44.0	38.0
257	1.0	1.0
258	0.0	0.0
259	66.0	4.0
7216	964.0	190.0
9878	3717.0	3977.0
9879	3232.0	3662.0
9894	796.0	1298.0
9895	2072.0	1618.0
9892	41.0	12.0
9898	4959.0	6894.0
9899	199.0	68.0
9896	1190.0	1642.0
9897	2787.0	2991.0
100422407	0.0	0.0
9890	407.0	68.0
9891	2419.0	590.0
262	4586.0	2693.0
263	0.0	0.0
100652853	47.0	74.0
265	0.0	0.0
266	0.0	0.0
267	6861.0	12624.0
100652856	1.0	0.0
268	9.0	45.0
269	5.0	1.0
339906	7.0	3.0
7227	11601.0	33053.0
9889	1331.0	2034.0
100652857	0.0	0.0
100422411	5.0	1.0
7248	2415.0	1694.0
7247	4339.0	4834.0
101927433	0.0	0.0
270	235.0	10.0
271	1563.0	1570.0
100289059	0.0	0.0
272	748.0	812.0
273	306.0	53.0
274	1556.0	1440.0
275	931.0	271.0
276	0.0	0.0
277	0.0	0.0
278	0.0	0.0
100652801	0.0	0.0
279	2.0	0.0
100289051	6.0	28.0
7253	57.0	13.0
7252	1.0	1.0
7257	1830.0	2374.0
7259	6381.0	11484.0
7258	0.0	0.0
280	751.0	214.0
281	0.0	0.0
101927449	0.0	0.0
283	537.0	889.0
7251	2646.0	4610.0
284	766.0	112.0
285	1163.0	493.0
286	119.0	797.0
287	1789.0	333.0
288	1992.0	1271.0
102723378	0.0	0.0
7249	3527.0	3403.0
7264	1594.0	2464.0
7263	759.0	1272.0
7266	2290.0	3395.0
7265	1825.0	1664.0
7268	164.0	116.0
7267	16833.0	50523.0
100422437	0.0	1.0
290	10275.0	1058.0
101927455	0.0	0.0
291	1591.0	3167.0
292	7000.0	8021.0
101927457	2.0	14.0
7260	567.0	1304.0
293	11716.0	13745.0
352852	0.0	0.0
101927459	0.0	0.0
7262	170.0	233.0
100289034	4.0	6.0
100652824	11.0	23.0
100422431	1.0	0.0
7275	1069.0	482.0
7274	71.0	24.0
7277	1282.0	2313.0
100422445	5.0	2.0
7276	0.0	1.0
7278	0.0	0.0
101927465	0.0	0.0
376818	0.0	0.0
100289028	1.0	0.0
7270	962.0	952.0
100289027	0.0	0.0
7273	872.0	350.0
7272	111.0	401.0
102723356	25.0	4.0
7286	870.0	1981.0
376844	0.0	0.0
100529257	20.0	20.0
7288	28.0	3.0
7287	12.0	2.0
7289	1361.0	1128.0
134510	1897.0	1178.0
79490	0.0	0.0
7280	909.0	535.0
79492	0.0	0.0
79491	0.0	0.0
100529251	6.0	12.0
79494	0.0	0.0
7284	4996.0	7410.0
7283	950.0	1933.0
79498	0.0	0.0
122525	439.0	206.0
79499	0.0	0.0
100422450	0.0	0.0
100422452	0.0	0.0
7297	2462.0	2271.0
7296	4381.0	3626.0
7299	0.0	0.0
134526	0.0	2.0
7298	401.0	1084.0
100422469	0.0	0.0
7291	549.0	102.0
100529261	2.0	2.0
7290	699.0	857.0
100529262	2.0	0.0
7293	109.0	141.0
79483	0.0	0.0
7292	108.0	144.0
100529264	1.0	1.0
79482	0.0	0.0
7295	3913.0	5632.0
352887	0.0	0.0
7294	27.0	17.0
79488	0.0	0.0
388818	0.0	0.0
100292680	10.0	7.0
388815	573.0	42.0
158506	0.0	0.0
100529239	1.0	3.0
92483	13.0	1.0
352896	0.0	0.0
92482	736.0	801.0
122509	293.0	492.0
388849	41.0	13.0
134548	71.0	85.0
101927423	16.0	41.0
101927422	2.0	0.0
100529240	1.0	1.0
134549	596.0	656.0
100529241	1.0	3.0
388830	2.0	1.0
408050	282.0	439.0
100422486	18.0	21.0
100529215	36.0	31.0
100529211	35.0	18.0
100422496	0.0	0.0
122553	1574.0	1452.0
100133307	0.0	0.0
100133308	3.0	0.0
100133309	3.0	4.0
100133310	0.0	0.0
100133311	63.0	7.0
388886	776.0	688.0
100133314	0.0	0.0
134505	1.0	1.0
100133321	0.0	0.0
100529209	22.0	27.0
65003	1100.0	978.0
65005	1273.0	1457.0
65008	724.0	730.0
171419	0.0	0.0
65009	402.0	313.0
55681	3199.0	2853.0
55680	960.0	945.0
79650	1642.0	1358.0
79652	759.0	763.0
79651	963.0	1010.0
146456	24.0	23.0
55684	2164.0	4653.0
55683	4038.0	5819.0
79654	2888.0	2358.0
79656	235.0	78.0
55689	1924.0	1354.0
171416	0.0	0.0
79658	1195.0	201.0
55687	710.0	862.0
79657	1394.0	1632.0
55686	1960.0	5151.0
374395	1743.0	3078.0
79659	1402.0	1605.0
374393	154.0	1113.0
65010	890.0	667.0
374378	549.0	367.0
65012	47.0	15.0
92610	1311.0	909.0
122481	156.0	143.0
65018	1225.0	2305.0
55692	1740.0	1604.0
55691	1421.0	562.0
55690	4658.0	4829.0
79641	907.0	2219.0
55696	2690.0	2348.0
55695	609.0	923.0
79640	1114.0	1148.0
79643	648.0	911.0
79642	512.0	74.0
55693	79.0	69.0
79645	262.0	10.0
55699	5758.0	6696.0
79644	2284.0	1430.0
55698	240.0	73.0
79647	2859.0	2537.0
55697	2148.0	1950.0
79646	6122.0	11897.0
79649	1031.0	272.0
374383	79.0	220.0
79648	1173.0	863.0
92609	1529.0	2249.0
134490	0.0	0.0
134492	1174.0	1243.0
100302738	0.0	0.0
100302737	1.0	0.0
100302736	6.0	14.0
146481	0.0	0.0
79670	2775.0	1697.0
79672	1280.0	1703.0
79671	986.0	1091.0
79674	244.0	77.0
79673	1036.0	933.0
79676	58.0	78.0
79675	730.0	1068.0
79677	1567.0	1322.0
79679	7231.0	177.0
158471	1015.0	805.0
349391	0.0	0.0
79661	1173.0	1171.0
79660	3964.0	2264.0
79663	447.0	231.0
171424	0.0	0.0
171423	214.0	194.0
79665	2503.0	3130.0
171422	0.0	0.0
79664	2380.0	2972.0
171421	0.0	0.0
79667	253.0	55.0
79666	2340.0	4658.0
171427	9.0	21.0
79669	269.0	291.0
171425	395.0	392.0
79668	1730.0	5106.0
171420	0.0	0.0
158401	27.0	16.0
92667	1236.0	920.0
158405	622.0	788.0
349386	8.0	1.0
79690	843.0	931.0
79692	350.0	374.0
79691	1133.0	1132.0
79694	1352.0	1176.0
79693	775.0	1255.0
79696	111.0	192.0
100302751	11.0	14.0
79695	350.0	45.0
79698	30.0	99.0
205564	1781.0	1526.0
79697	635.0	729.0
79699	3016.0	2345.0
92659	145.0	285.0
65055	659.0	8101.0
65057	774.0	1215.0
65056	5190.0	5246.0
65059	317.0	276.0
349372	0.0	0.0
100302743	0.0	0.0
79680	1863.0	1842.0
79683	671.0	307.0
100302742	0.0	0.0
79682	201.0	927.0
100302741	0.0	0.0
79685	3287.0	2160.0
79684	600.0	280.0
100216001	6.0	0.0
79689	7798.0	733.0
146429	1.0	9.0
65065	1108.0	643.0
92689	3062.0	2848.0
90025	146.0	68.0
158427	703.0	664.0
408263	0.0	1.0
92682	71.0	9.0
146434	380.0	383.0
146433	995.0	120.0
146439	580.0	835.0
90019	295.0	23.0
65062	2169.0	977.0
158431	257.0	338.0
65061	89.0	23.0
90011	5.0	0.0
92675	1046.0	664.0
65078	177.0	338.0
134466	1060.0	77.0
90007	3273.0	5286.0
65072	29.0	4.0
