id	20b241da-8e69-4eb0-a7f2-4eb24cf76059	8e21887e-f3ca-4c2c-819a-538952264c23
85456	14487.0	14095.0
442910	0.0	0.0
106481343	0.0	0.0
85457	1699.0	2296.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	46.0	59.0
442913	0.0	0.0
85452	7.0	14.0
442914	0.0	0.0
50	2994.0	6428.0
85453	1666.0	12098.0
442915	0.0	1.0
85450	2135.0	3906.0
51	3447.0	2990.0
442916	0.0	0.0
85451	1309.0	1046.0
52	2967.0	5226.0
442917	0.0	0.0
53	2411.0	2913.0
442918	0.0	0.0
54	2477.0	6178.0
442919	0.0	0.0
55	65.0	50.0
442909	4.0	0.0
56	7.0	31.0
58	37.0	6.0
59	55986.0	39649.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	48.0	0.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	764.0	268.0
106481350	0.0	0.0
106481351	5.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	4.0	7.0
106481354	0.0	13.0
85446	144.0	65.0
442900	0.0	0.0
106481355	0.0	0.0
85443	26.0	27.0
442901	0.0	0.0
85444	520.0	4096.0
442902	0.0	0.0
60	237520.0	313601.0
85441	1278.0	2546.0
442903	1.0	7.0
85442	65.0	64.0
442904	0.0	0.0
442905	1.0	0.0
62	11.0	11.0
85440	1380.0	6364.0
442907	9.0	1.0
442908	0.0	0.0
66	0.0	0.0
67	6.0	4.0
68	1.0	3.0
344595	309.0	123.0
69	0.0	4.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	1.0	6.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	110.0	70.0
106481321	0.0	0.0
85479	11.0	74.0
106481322	0.0	0.0
85476	1388.0	6884.0
85477	157.0	165.0
70	1.0	1.0
85474	27.0	72.0
71	224731.0	153411.0
72	19735.0	14333.0
73	5.0	27.0
74	0.0	0.0
75	1.0	26.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5412.0	4516.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	1.0
85465	729.0	5449.0
81	18287.0	63497.0
85463	309.0	771.0
82	12.0	2.0
85464	748.0	1716.0
83	7.0	8.0
85461	1221.0	5930.0
85462	480.0	687.0
86	978.0	12923.0
87	16079.0	30690.0
85460	691.0	3090.0
88	9.0	51.0
89	1.0	4.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2259.0	2527.0
106481300	0.0	0.0
91	1900.0	1863.0
92	890.0	496.0
93	513.0	1174.0
94	2110.0	1826.0
95	228.0	229.0
97	408.0	534.0
98	931.0	667.0
344561	0.0	0.0
728661	1133.0	1321.0
728664	0.0	0.0
106481305	0.0	0.0
261734	459.0	1552.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	46.0	42.0
106481309	28.0	3.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	1.0	5.0
3805	0.0	41.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	8.0	4.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	466.0	481.0
3800	851.0	141.0
3801	1080.0	4080.0
3802	1.0	1.0
728695	0.0	2.0
285735	0.0	0.0
261726	1875.0	4613.0
728698	9.0	9.0
3814	3.0	1.0
3815	10890.0	2771.0
3816	182.0	49.0
261729	1017.0	435.0
3817	6.0	1.0
3818	90.0	9.0
222166	5502.0	966.0
3811	1.0	6.0
3812	0.0	12.0
285740	1.0	0.0
285741	31.0	2.0
728689	7.0	15.0
3827	0.0	1.0
246100	0.0	1.0
3820	279.0	106.0
3821	38.0	48.0
3822	9.0	14.0
3823	2.0	1.0
3824	73.0	311.0
645402	0.0	0.0
403313	1048.0	968.0
403314	0.0	0.0
728637	1.0	1.0
728638	162.0	193.0
728633	2.0	0.0
728632	27.0	31.0
728635	91.0	19.0
3836	1616.0	6638.0
222183	366.0	135.0
3837	9422.0	20530.0
3838	1292.0	12472.0
3839	1368.0	6473.0
728629	0.0	0.0
403304	0.0	1.0
403305	0.0	0.0
3831	2673.0	2612.0
3832	196.0	9186.0
3833	259.0	12604.0
3834	41.0	65.0
3835	2888.0	6553.0
728620	0.0	1.0
403300	0.0	0.0
645412	0.0	12.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	360.0	77.0
3848	43.0	6.0
3849	3.0	71.0
222171	392.0	13.0
728619	0.0	7.0
3840	3725.0	14772.0
3841	624.0	418.0
3842	2306.0	9817.0
3843	6314.0	27480.0
3844	0.0	0.0
3845	900.0	9709.0
3846	13.0	13.0
645423	0.0	0.0
3860	31.0	52.0
246126	2.0	0.0
728658	1977.0	191.0
728655	2.0	0.0
728657	0.0	0.0
728656	2.0	1.0
3858	1243.0	1151.0
3859	1.0	0.0
246135	0.0	0.0
3850	0.0	14.0
3851	3.0	13902.0
3852	36146.0	103612.0
645414	0.0	0.0
3853	70.0	4314.0
3854	5333.0	2683.0
3855	43522.0	12726.0
3856	33861.0	25108.0
3857	13.0	243.0
728640	18.0	0.0
645431	5.0	7.0
728642	453.0	420.0
728641	9.0	12.0
645434	18.0	26.0
645432	15.0	12.0
285704	860.0	506.0
728643	41.0	1.0
222194	1235.0	3933.0
285708	0.0	5.0
1204	0.0	0.0
1203	788.0	1110.0
1201	1920.0	1089.0
1200	6855.0	20241.0
3861	55019.0	94691.0
645426	12.0	4.0
645425	0.0	0.0
1209	5113.0	8956.0
3866	81519.0	489.0
1208	0.0	0.0
1207	3868.0	9216.0
3868	2816.0	474.0
285311	0.0	0.0
3880	61123.0	28129.0
3881	0.0	0.0
285313	520.0	106.0
100128537	732.0	88.0
3882	67.0	0.0
100128536	0.0	1.0
285314	0.0	5.0
285315	383.0	204.0
1215	348.0	23.0
100141515	0.0	1.0
1213	9140.0	37868.0
1212	4936.0	2818.0
1211	8797.0	8807.0
3872	70657.0	28939.0
3875	32122.0	6430.0
3876	8.0	2.0
3879	3.0	1.0
3890	0.0	2.0
3891	0.0	3.0
3892	87.0	301.0
100128525	0.0	2.0
285326	0.0	0.0
1230	289.0	1360.0
285329	1.0	17.0
440097	67.0	4.0
440093	10.0	7.0
3883	0.0	0.0
3884	1.0	1.0
3885	0.0	0.0
3886	0.0	0.0
100128521	1.0	0.0
3887	1370.0	407.0
3888	0.0	12.0
100631239	0.0	0.0
3889	37.0	42.0
100128516	52.0	9.0
285331	1014.0	748.0
100128512	0.0	0.0
285335	7.0	13.0
100128514	0.0	0.0
1241	653.0	700.0
1240	750.0	1380.0
1238	140.0	43.0
1237	0.0	114.0
1236	90.0	382.0
1235	11.0	5.0
1234	268.0	990.0
1233	11.0	276.0
1232	8.0	2.0
3895	6237.0	13896.0
100128511	68.0	41.0
100631247	8.0	13.0
3897	138.0	113.0
100631248	0.0	1.0
3898	2658.0	16942.0
100631249	0.0	0.0
3899	1421.0	93.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	692.0	1291.0
100631251	1.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	38.0	148.0
100631254	2.0	2.0
100128503	0.0	0.0
285349	152.0	88.0
574501	4.0	2.0
574502	0.0	0.0
1244	48.0	18.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	17638.0	171.0
1263	3390.0	721.0
1262	4.0	10.0
116966	18.0	64.0
100887755	0.0	0.0
1261	4.0	2.0
100887754	0.0	0.0
1260	0.0	0.0
116969	144.0	5.0
1259	197.0	184.0
1258	4.0	52.0
440061	0.0	0.0
100887750	10.0	40.0
100887746	2.0	0.0
100887744	0.0	1.0
1272	601.0	79.0
1271	957.0	34.0
100887749	24.0	7.0
1270	10.0	47.0
100887748	0.0	0.0
440044	23.0	144.0
1269	6.0	40.0
440051	0.0	0.0
1268	72.0	17.0
440050	3.0	5.0
1267	5095.0	8980.0
1266	10048.0	14592.0
100887740	0.0	0.0
1265	11847.0	12798.0
1286	102.0	290.0
1285	35.0	58.0
1284	15469.0	61452.0
1282	8263.0	60822.0
1281	95905.0	248340.0
1280	210.0	2.0
440078	88.0	96.0
440077	1.0	1.0
440087	15.0	23.0
1278	114824.0	219341.0
1277	82840.0	301070.0
440081	34.0	442.0
116938	0.0	0.0
1297	9.0	5.0
116931	56.0	553.0
1296	2323.0	1460.0
1295	753.0	1569.0
116933	3.0	12.0
1294	2008.0	527.0
1293	19835.0	76144.0
116935	42.0	15.0
1292	40359.0	27720.0
440068	0.0	12.0
1291	26828.0	27672.0
116937	12.0	4.0
440067	2.0	18.0
1290	4724.0	31747.0
440073	163.0	88.0
440072	5.0	3.0
1289	5478.0	27155.0
1288	634.0	39.0
1287	998.0	1235.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1014.0	3887.0
440021	0.0	0.0
442673	1.0	2.0
10018	1837.0	2632.0
126328	2998.0	1046.0
442676	0.0	1.0
126326	165.0	195.0
1299	330.0	647.0
1298	1179.0	1469.0
10011	2139.0	1470.0
10010	2798.0	4715.0
10013	3202.0	3580.0
128989	1034.0	1358.0
10015	6032.0	11719.0
10014	6491.0	6425.0
10017	65.0	34.0
10016	5298.0	7045.0
10020	2041.0	4135.0
114335	0.0	0.0
114336	0.0	0.0
126321	2146.0	2911.0
10029	0.0	0.0
442668	0.0	0.0
10022	2.0	0.0
10021	0.0	46.0
10024	24.0	1319.0
128977	1878.0	864.0
103021165	5.0	0.0
10023	485.0	157.0
103021164	2.0	8.0
10026	1565.0	1768.0
10025	3778.0	1539.0
116986	230.0	272.0
116985	6805.0	7421.0
116988	6126.0	2977.0
116987	2008.0	9765.0
114327	1381.0	957.0
440043	0.0	0.0
126308	2843.0	2108.0
440041	0.0	0.0
126306	209.0	19.0
151306	192.0	65.0
100128590	0.0	7.0
100128596	0.0	0.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	23.0	5.0
440026	1200.0	1401.0
440023	0.0	5.0
10008	200.0	392.0
10007	2171.0	2519.0
10009	2090.0	4386.0
116984	369.0	994.0
116983	1811.0	3217.0
151313	1198.0	714.0
10000	1587.0	9476.0
128954	0.0	0.0
10002	39.0	6.0
10001	1270.0	1664.0
10004	340.0	387.0
10003	128.0	53.0
10006	2368.0	3650.0
10005	937.0	1221.0
126370	0.0	0.0
285352	60.0	73.0
100128579	0.0	0.0
285359	224.0	30.0
126375	199.0	496.0
126374	1456.0	900.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3008.0	1873.0
285367	1584.0	1460.0
285368	213.0	116.0
100128569	61.0	123.0
126364	274.0	667.0
100128560	11.0	0.0
285370	0.0	0.0
285375	1.0	0.0
102682016	0.0	0.0
153932	4.0	9.0
344191	0.0	0.0
126353	299.0	257.0
751071	151.0	110.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	2.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	21.0	4.0
106481282	0.0	0.0
285381	1366.0	1503.0
106481283	0.0	0.0
285382	125.0	102.0
106481280	0.0	0.0
165918	719.0	4928.0
106481281	0.0	0.0
165904	4.0	822.0
285386	986.0	340.0
138307	2.0	1.0
106481297	1.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	2.0
100128542	3.0	1.0
106481290	0.0	0.0
100128541	2.0	1.0
138311	469.0	329.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	9.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	25.0
126299	1299.0	829.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2071.0	2307.0
728710	0.0	0.0
126295	316.0	237.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	1.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	6.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	172.0	1929.0
645318	0.0	0.0
645317	22.0	20.0
151242	8.0	1.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	15766.0	19608.0
100287908	0.0	0.0
645332	387.0	323.0
126282	624.0	715.0
100287902	11.0	23.0
163227	322.0	1029.0
100287900	1.0	0.0
163223	53.0	2.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	1.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	16.0	0.0
106481278	0.0	0.0
645328	0.0	0.0
151254	36.0	84.0
645326	7.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	11.0	47.0
163259	212.0	94.0
645345	94.0	110.0
200403	15.0	11.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	443.0	54.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	3.0	2.0
728732	4.0	1.0
728734	0.0	2.0
126272	177.0	34.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	617.0	1198.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	18.0	249.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	0.0	1.0
728723	68.0	39.0
106481253	4.0	0.0
107133522	1.0	0.0
106481254	1.0	1.0
107133524	7.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	12.0	12.0
106481255	1.0	1.0
106481256	0.0	0.0
151278	0.0	2.0
151276	0.0	4.0
645348	0.0	0.0
106481250	0.0	0.0
645369	234.0	562.0
645368	0.0	0.0
645367	1.0	0.0
106481217	0.0	0.0
200424	652.0	6980.0
106481218	0.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	0.0	4.0
645360	0.0	0.0
106481219	1.0	0.0
106481220	7.0	1.0
106481221	0.0	2.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	554.0	334.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	1.0	2.0
106481236	0.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	5.0	1.0
645387	539.0	99.0
645382	0.0	0.0
645381	11.0	8.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	9.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	10.0	2.0
106481207	0.0	1.0
106481204	0.0	0.0
106481205	0.0	2.0
106481208	0.0	10.0
106481209	0.0	0.0
3902	155.0	487.0
3903	1253.0	2978.0
106481210	0.0	0.0
3904	0.0	11.0
3906	99.0	1.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	3829.0	535.0
106481211	0.0	0.0
3909	4603.0	413.0
106481212	0.0	0.0
684959	0.0	0.0
151234	39.0	0.0
151230	423.0	1910.0
728798	4.0	0.0
3913	23974.0	14918.0
3914	11187.0	14884.0
3915	8785.0	14852.0
3916	19170.0	72605.0
3918	8544.0	7457.0
3910	7012.0	20586.0
3911	3726.0	9037.0
3912	11150.0	8413.0
728782	23.0	11.0
728780	64.0	5.0
3924	18.0	11.0
3925	4117.0	12941.0
3927	12145.0	11932.0
3929	150.0	86.0
3920	6634.0	20953.0
3921	42383.0	37973.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	2.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	2839.0	13034.0
3937	641.0	2732.0
3938	118.0	40.0
3939	16240.0	29735.0
3930	1380.0	8782.0
100873179	0.0	0.0
3931	809.0	272.0
3932	316.0	647.0
3933	0.0	2.0
3934	1035.0	5399.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	5.0	2.0
3947	0.0	4.0
3948	13.0	16.0
3949	2660.0	8518.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	14901.0	44358.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	12.0
100873199	0.0	1.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	6.0	2.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	234.0	189.0
3958	21810.0	10036.0
3959	22160.0	23967.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	524.0	177.0
574517	0.0	0.0
100631269	2.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	261.0	424.0
3952	9111.0	392.0
3953	1409.0	467.0
3954	2001.0	3929.0
3955	1597.0	556.0
3956	25433.0	16458.0
100873185	0.0	0.0
100873184	2.0	0.0
728741	6.0	4.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	3.0
728747	3.0	16.0
728746	0.0	0.0
728748	1.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	255.0	206.0
1303	2693.0	35083.0
107133502	0.0	0.0
1302	148.0	195.0
1301	45.0	11748.0
1300	18.0	4361.0
3960	78.0	11.0
3963	15.0	0.0
3964	2616.0	3587.0
1308	10002.0	28.0
3965	1972.0	3452.0
1307	7089.0	3052.0
151295	127.0	70.0
1306	4776.0	16910.0
100189589	22.0	1.0
728774	3.0	0.0
728773	1.0	0.0
3980	951.0	1879.0
100287932	2298.0	4168.0
3981	401.0	1479.0
728776	14.0	13.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	11498.0	22353.0
1315	4642.0	15743.0
1314	5795.0	94327.0
1312	8412.0	3655.0
1311	332.0	1728.0
100329135	0.0	4.0
1310	6.0	6.0
574537	0.0	0.0
3972	19.0	2.0
3973	82.0	2.0
3975	0.0	0.0
3976	1609.0	470.0
3977	1855.0	548.0
1318	66.0	164.0
3978	1600.0	1591.0
1317	1906.0	11089.0
728763	9.0	0.0
3990	99.0	32.0
645313	0.0	3.0
3991	9097.0	320.0
645312	0.0	0.0
3992	377.0	6188.0
645311	4.0	1.0
728769	462.0	300.0
1330	0.0	0.0
1327	24551.0	14870.0
1326	1144.0	2644.0
1325	11.0	3.0
3982	2.0	0.0
3983	8048.0	20871.0
3984	1476.0	3754.0
3985	5650.0	7777.0
3987	1354.0	12618.0
3988	2915.0	5513.0
1329	3745.0	3205.0
116809	0.0	0.0
100128416	22.0	10.0
1340	9561.0	6712.0
1337	4539.0	2755.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	2712.0	4703.0
100128410	0.0	0.0
3995	2401.0	656.0
100128412	0.0	0.0
3996	1559.0	1902.0
3998	2972.0	13527.0
1339	4.0	1.0
285440	1162.0	887.0
285441	1.0	61.0
1352	645.0	981.0
1351	4854.0	4319.0
1350	12690.0	5005.0
1349	3917.0	4418.0
1348	0.0	0.0
1347	2708.0	3873.0
1346	2227.0	124.0
1345	5658.0	6018.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	15.0	53.0
1363	6284.0	942.0
1362	3185.0	5777.0
1361	9.0	1.0
1360	1914.0	1.0
1359	574.0	206.0
1358	15.0	5.0
1357	70.0	0.0
1356	1131.0	31756.0
1355	2125.0	2844.0
1353	1421.0	985.0
100873215	1.0	0.0
100873214	0.0	1.0
100873213	0.0	0.0
100873212	0.0	2.0
100873219	1.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	57.0	43.0
285464	764.0	323.0
100873200	0.0	0.0
777774	0.0	0.0
1374	4286.0	6010.0
1373	158.0	108.0
1371	292.0	1137.0
1370	2.0	24.0
1369	0.0	0.0
1368	1568.0	1065.0
100873209	0.0	1.0
1366	4535.0	8287.0
1365	3743.0	3655.0
1364	18846.0	25872.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	0.0	1.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	7.0	1.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	1734.0	4782.0
116843	1137.0	351.0
1384	2809.0	2336.0
116842	92.0	43.0
1382	7365.0	119068.0
116844	592.0	23.0
1381	1163.0	2484.0
1380	35.0	15.0
440176	1.0	4.0
440184	4.0	0.0
1379	1.0	23.0
1378	84.0	148.0
1376	1400.0	1630.0
1375	166.0	201.0
128821	5.0	0.0
100873237	0.0	0.0
128822	19.0	0.0
100873236	0.0	0.0
100873235	1.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	7.0	55.0
100873239	0.0	1.0
100873222	1.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	527.0	3475.0
1396	554.0	83.0
1395	6.0	5.0
1394	467.0	2238.0
1393	180.0	12.0
1392	0.0	0.0
285407	12.0	33.0
116835	1708.0	230.0
1390	1366.0	1006.0
1389	4749.0	3967.0
1388	5975.0	14950.0
1387	4104.0	9899.0
116841	2107.0	2101.0
1386	1719.0	3735.0
116840	3022.0	2369.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	2.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	1.0
116828	154.0	69.0
100873255	4.0	0.0
100873254	0.0	5.0
100873253	0.0	0.0
285412	2.0	4.0
100873252	0.0	0.0
100287898	66.0	37.0
100287895	0.0	0.0
285419	40.0	2.0
1399	3240.0	6051.0
1398	4095.0	5356.0
1397	10477.0	674.0
100873259	0.0	0.0
100873258	0.0	1.0
100873257	0.0	2.0
100873256	0.0	0.0
100873240	0.0	7.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	337.0	29.0
285429	22.0	16.0
100287880	0.0	0.0
440193	1319.0	5165.0
100873248	0.0	0.0
100873247	0.0	1.0
100873246	0.0	0.0
100873245	2.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	4247.0	11083.0
153830	3145.0	2784.0
645280	4.0	26.0
440138	157.0	756.0
440132	5.0	2.0
440142	0.0	2.0
10139	3275.0	1616.0
126208	1481.0	798.0
126206	72.0	0.0
126205	27.0	0.0
107133497	5.0	47.0
126204	38.0	0.0
107133499	0.0	0.0
128866	11936.0	5664.0
10131	3062.0	5229.0
10134	15098.0	13202.0
107133494	0.0	2.0
10133	5847.0	15887.0
128869	1147.0	890.0
10136	2.0	0.0
10135	2813.0	9053.0
100128493	0.0	0.0
103021294	13.0	30.0
10138	671.0	624.0
100128496	0.0	0.0
10137	2656.0	4406.0
128861	0.0	0.0
128862	0.0	0.0
10141	4.0	9.0
10140	3929.0	4844.0
128864	2.0	33.0
440125	2.0	0.0
440131	1.0	2.0
10143	38.0	0.0
128854	745.0	553.0
10142	2324.0	9691.0
10144	1749.0	1939.0
10147	1811.0	4358.0
100128483	0.0	0.0
10146	4627.0	13932.0
128859	0.0	0.0
10149	87.0	111.0
10148	139.0	125.0
128853	90.0	11.0
440159	0.0	2.0
10117	20.0	1.0
440163	1.0	2.0
10110	285.0	41.0
10112	14.0	4327.0
10111	2271.0	5634.0
10114	3329.0	6493.0
10113	3245.0	5340.0
128848	0.0	0.0
10116	4019.0	7037.0
165829	43.0	88.0
100128469	10.0	6.0
153842	1.0	1.0
440145	528.0	4295.0
10129	1567.0	548.0
440153	0.0	0.0
10128	6182.0	12296.0
100033799	0.0	0.0
107133486	0.0	4.0
10121	6565.0	6761.0
100128465	0.0	0.0
10120	3887.0	4177.0
10123	4581.0	17184.0
138234	1.0	0.0
10125	128.0	751.0
10124	3425.0	355.0
10127	2986.0	2674.0
10126	1775.0	2411.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	46.0	181.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	9.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	0.0	0.0
285489	236.0	2.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	0.0	0.0
10107	1.0	11.0
10106	9761.0	12808.0
106481199	1.0	0.0
10109	10872.0	22836.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	7.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2509.0	2198.0
10100	341.0	636.0
10103	1208.0	392.0
106481194	0.0	0.0
10102	1454.0	1146.0
106481195	0.0	0.0
10105	2776.0	7870.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	110.0	638.0
440119	836.0	40.0
126235	1.0	0.0
126231	31.0	190.0
106481165	0.0	0.0
106481166	2.0	0.0
106481163	3.0	0.0
442775	45.0	39.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	87.0	34.0
106481167	3.0	3.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	2.0	0.0
100128427	2.0	0.0
440107	4.0	6.0
440104	1387.0	671.0
106481176	4.0	0.0
106481177	0.0	0.0
106481174	0.0	1.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	0.0	1.0
100128420	11.0	7.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	9.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	10.0	1.0
10090	496.0	1295.0
10093	7320.0	8833.0
10092	7963.0	12489.0
10095	4790.0	10141.0
645204	3.0	2.0
10094	9073.0	8915.0
645203	2.0	3.0
10097	4375.0	34237.0
10096	3952.0	34002.0
645201	0.0	1.0
163115	119.0	32.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	0.0	160.0
106481143	0.0	0.0
114194	0.0	0.0
138162	192.0	62.0
106481144	0.0	0.0
114195	1.0	16.0
106481141	0.0	0.0
106481142	0.0	2.0
106481147	0.0	0.0
106481148	0.0	10.0
106481145	0.0	0.0
151126	166.0	46.0
106481146	0.0	0.0
10099	9711.0	5495.0
10098	1922.0	369.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	694.0	1195.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	4.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	1.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	107.0	35.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	417.0	9.0
415116	4776.0	5226.0
645207	0.0	0.0
645206	10.0	4.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	5.0	1.0
