id	edea4e5b-ad4d-4a0b-9656-3d82d4a24698	bdceb6c5-77d1-43e6-9046-1340502c2a60
85458	7553.0	1840.0
106481345	0.0	0.0
85459	1481.0	375.0
106481346	0.0	0.0
85456	21041.0	18615.0
442910	0.0	0.0
106481343	0.0	0.0
85457	5077.0	2653.0
442911	0.0	0.0
106481344	0.0	0.0
442912	1.0	0.0
85455	291.0	171.0
442913	0.0	0.0
85452	15.0	12.0
442914	0.0	0.0
50	6557.0	3250.0
85453	4857.0	3244.0
442915	2.0	0.0
85450	1666.0	2015.0
51	6928.0	3243.0
442916	0.0	0.0
85451	2793.0	1235.0
52	4800.0	3014.0
442917	0.0	0.0
53	3893.0	3131.0
442918	0.0	0.0
54	2539.0	3205.0
442919	0.0	0.0
55	193.0	87.0
442909	0.0	2.0
56	12.0	14.0
58	7.0	77.0
59	44566.0	39646.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	24.0	10.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	1069.0	723.0
106481350	0.0	0.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	6.0	3.0
106481354	5.0	0.0
85446	318.0	282.0
442900	2.0	1.0
106481355	0.0	0.0
85443	183.0	188.0
442901	0.0	0.0
85444	1985.0	1348.0
442902	0.0	0.0
60	155491.0	265259.0
85441	2408.0	4903.0
442903	11.0	11.0
85442	194.0	5.0
442904	0.0	0.0
442905	0.0	0.0
62	21.0	5.0
85440	4796.0	1775.0
442907	3.0	2.0
442908	2.0	0.0
66	0.0	0.0
67	6.0	2.0
68	3.0	3.0
344595	725.0	342.0
69	6.0	3.0
106481316	1.0	1.0
106481317	0.0	0.0
106481314	9.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	3.0	2.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	147.0	216.0
106481321	1.0	0.0
85479	10.0	30.0
106481322	0.0	0.0
85476	5339.0	4542.0
85477	193.0	1574.0
70	7.0	171.0
85474	53.0	82.0
71	154148.0	200305.0
72	7430.0	1679.0
73	44.0	20.0
74	2.0	0.0
75	31.0	11.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6493.0	5851.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	1.0	1.0
106481333	1.0	0.0
85465	4792.0	2910.0
81	31868.0	26050.0
85463	1146.0	285.0
82	4.0	5.0
85464	2268.0	1588.0
83	15.0	11.0
85461	6468.0	2211.0
85462	1286.0	887.0
86	3850.0	5431.0
87	24233.0	22765.0
85460	2672.0	1028.0
88	45.0	4.0
89	2.0	1.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4073.0	3230.0
106481300	0.0	0.0
91	5137.0	2893.0
92	3083.0	1307.0
93	3017.0	1183.0
94	2375.0	2575.0
95	304.0	142.0
97	388.0	261.0
98	955.0	511.0
344561	0.0	0.0
728661	6751.0	3731.0
728664	0.0	0.0
106481305	1.0	0.0
261734	1219.0	466.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	28.0	27.0
106481309	4.0	3.0
246119	0.0	0.0
106481307	0.0	0.0
261735	5.0	4.0
106481308	0.0	0.0
3804	1.0	0.0
3805	0.0	5.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	1.0	0.0
3809	1.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	570.0	622.0
3800	1200.0	246.0
3801	1222.0	1320.0
3802	0.0	1.0
728695	4.0	55.0
285735	0.0	0.0
261726	3953.0	2452.0
728698	8.0	7.0
3814	4.0	33.0
3815	23255.0	1446.0
3816	235.0	113.0
261729	3795.0	604.0
3817	308.0	15.0
3818	48.0	16.0
222166	8939.0	2015.0
3811	5.0	5.0
3812	2.0	0.0
285740	2.0	2.0
285741	26.0	18.0
728689	34.0	11.0
3827	2.0	1.0
246100	0.0	0.0
3820	347.0	96.0
3821	41.0	9.0
3822	5.0	2.0
3823	5.0	2.0
3824	233.0	49.0
645402	0.0	0.0
403313	1626.0	835.0
403314	0.0	1.0
728637	0.0	2.0
728638	39.0	118.0
728633	0.0	0.0
728632	20.0	61.0
728635	26.0	28.0
3836	4643.0	2323.0
222183	404.0	321.0
3837	20381.0	15165.0
3838	2716.0	7307.0
3839	3615.0	2200.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2841.0	1497.0
3832	676.0	1813.0
3833	407.0	2578.0
3834	46.0	17.0
3835	2594.0	3212.0
728620	1.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	684.0	378.0
3848	8.0	6.0
3849	2.0	1.0
222171	1341.0	2445.0
728619	9.0	5.0
3840	7821.0	8628.0
3841	1606.0	459.0
3842	11606.0	7928.0
3843	14889.0	5262.0
3844	0.0	0.0
3845	3411.0	2074.0
3846	7.0	5.0
645423	0.0	0.0
3860	1147.0	332.0
246126	2.0	0.0
728658	2471.0	362.0
728655	0.0	1.0
728657	5.0	1.0
728656	0.0	0.0
3858	1367.0	989.0
3859	4.0	3.0
246135	5.0	1.0
3850	0.0	3.0
3851	349.0	1.0
3852	36037.0	1581.0
645414	0.0	0.0
3853	831.0	5.0
3854	976.0	337.0
3855	17205.0	22592.0
3856	25487.0	149020.0
3857	9.0	3.0
728640	4.0	16.0
645431	44.0	43.0
728642	351.0	277.0
728641	7.0	2.0
645434	27.0	6.0
645432	5.0	9.0
285704	1663.0	599.0
728643	3.0	0.0
222194	3644.0	1979.0
285708	4.0	0.0
1204	0.0	0.0
1203	1572.0	677.0
1201	1864.0	1439.0
1200	11333.0	14801.0
3861	27774.0	2282.0
645426	14.0	8.0
645425	0.0	0.0
1209	9900.0	6632.0
3866	58486.0	5416.0
1208	4.0	42.0
1207	5563.0	3194.0
3868	449.0	348.0
285311	0.0	0.0
3880	44708.0	105491.0
3881	5.0	57.0
285313	4811.0	223.0
100128537	1676.0	402.0
3882	70.0	144.0
100128536	1.0	3.0
285314	2.0	1.0
285315	501.0	375.0
1215	157.0	44.0
100141515	1.0	0.0
1213	41703.0	33029.0
1212	2718.0	3098.0
1211	7860.0	6107.0
3872	7438.0	1499.0
3875	29239.0	78773.0
3876	7.0	15.0
3879	3.0	1.0
3890	1.0	0.0
3891	3.0	2.0
3892	108.0	166.0
100128525	12.0	18.0
285326	0.0	0.0
1230	392.0	539.0
285329	28.0	5.0
440097	136.0	52.0
440093	24.0	8.0
3883	5.0	5.0
3884	0.0	0.0
3885	0.0	0.0
3886	3.0	6.0
100128521	0.0	0.0
3887	1591.0	609.0
3888	0.0	0.0
100631239	4.0	1.0
3889	58.0	12.0
100128516	140.0	20.0
285331	1583.0	663.0
100128512	0.0	0.0
285335	42.0	67.0
100128514	0.0	0.0
1241	620.0	489.0
1240	858.0	1193.0
1238	469.0	115.0
1237	3.0	16.0
1236	210.0	184.0
1235	25.0	8.0
1234	688.0	383.0
1233	85.0	213.0
1232	7.0	7.0
3895	25976.0	8936.0
100128511	61.0	27.0
100631247	196.0	71.0
3897	172.0	57.0
100631248	0.0	0.0
3898	2206.0	411.0
100631249	0.0	0.0
3899	13895.0	11553.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1664.0	1602.0
100631251	6.0	2.0
100631252	1.0	0.0
100631253	0.0	0.0
285346	308.0	92.0
100631254	3.0	0.0
100128503	0.0	0.0
285349	447.0	173.0
574501	2.0	1.0
574502	0.0	0.0
1244	76.0	65.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	0.0
574507	0.0	1.0
574508	0.0	0.0
574509	0.0	0.0
1264	5709.0	2052.0
1263	541.0	1017.0
1262	104.0	21.0
116966	271.0	24.0
100887755	0.0	0.0
1261	31.0	5.0
100887754	0.0	0.0
1260	0.0	10.0
116969	127.0	38.0
1259	155.0	29.0
1258	3.0	2.0
440061	0.0	0.0
100887750	75.0	13.0
100887746	1.0	0.0
100887744	1.0	0.0
1272	4868.0	407.0
1271	596.0	196.0
100887749	150.0	19.0
1270	26.0	37.0
100887748	0.0	0.0
440044	23.0	39.0
1269	23.0	7.0
440051	0.0	1.0
1268	149.0	78.0
440050	0.0	1.0
1267	7979.0	5619.0
1266	19589.0	14025.0
100887740	0.0	0.0
1265	10292.0	11129.0
1286	603.0	128.0
1285	218.0	14.0
1284	28629.0	41828.0
1282	19292.0	48062.0
1281	439269.0	594622.0
1280	570.0	90.0
440078	243.0	56.0
440077	3.0	0.0
440087	354.0	13.0
1278	236824.0	626461.0
1277	299980.0	783152.0
440081	86.0	29.0
116938	0.0	0.0
1297	15.0	3.0
116931	141.0	111.0
1296	3068.0	8157.0
1295	599.0	9594.0
116933	7.0	20.0
1294	3526.0	992.0
1293	70273.0	166017.0
116935	83.0	17.0
1292	56967.0	112685.0
440068	3.0	2.0
1291	41737.0	81023.0
116937	11.0	1.0
440067	53.0	5.0
1290	24408.0	66854.0
440073	340.0	147.0
440072	8.0	1.0
1289	25269.0	63052.0
1288	1869.0	198.0
1287	7092.0	2590.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	3109.0	2668.0
440021	1.0	0.0
442673	6.0	17.0
10018	5096.0	1953.0
126328	1656.0	1987.0
442676	0.0	0.0
126326	388.0	358.0
1299	410.0	89.0
1298	2466.0	536.0
10011	1728.0	1751.0
10010	5650.0	2076.0
10013	5348.0	3906.0
128989	1030.0	890.0
10015	19052.0	8833.0
10014	6985.0	3391.0
10017	45.0	7.0
10016	6136.0	6293.0
10020	4657.0	1461.0
114335	0.0	0.0
114336	0.0	0.0
126321	2069.0	2759.0
10029	0.0	0.0
442668	0.0	0.0
10022	2.0	1.0
10021	3.0	4.0
10024	107.0	596.0
128977	2378.0	774.0
103021165	0.0	0.0
10023	636.0	468.0
103021164	5.0	6.0
10026	4817.0	2518.0
10025	3606.0	2531.0
116986	476.0	218.0
116985	8122.0	6047.0
116988	5276.0	3440.0
116987	5140.0	1849.0
114327	2852.0	1374.0
440043	0.0	0.0
126308	3429.0	2833.0
440041	0.0	0.0
126306	90.0	46.0
151306	44.0	76.0
100128590	7.0	1.0
100128596	1.0	3.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	0.0	4.0
440027	25.0	7.0
440026	2898.0	2278.0
440023	0.0	0.0
10008	259.0	289.0
10007	3553.0	2599.0
10009	6760.0	2265.0
116984	1593.0	424.0
116983	1812.0	1599.0
151313	938.0	452.0
10000	4824.0	2981.0
128954	0.0	0.0
10002	64.0	68.0
10001	1399.0	1062.0
10004	451.0	170.0
10003	284.0	65.0
10006	6345.0	3836.0
10005	825.0	1049.0
126370	0.0	0.0
285352	155.0	91.0
100128579	0.0	0.0
285359	128.0	60.0
126375	832.0	489.0
126374	1453.0	698.0
153918	0.0	0.0
100128574	0.0	1.0
285362	4668.0	3051.0
285367	1124.0	1145.0
285368	495.0	724.0
100128569	119.0	71.0
126364	255.0	341.0
100128560	14.0	22.0
285370	0.0	0.0
285375	0.0	0.0
102682016	2.0	0.0
153932	8.0	1.0
344191	1.0	0.0
126353	246.0	4393.0
751071	278.0	168.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	32.0	10.0
106481282	0.0	0.0
285381	1737.0	1502.0
106481283	0.0	0.0
285382	418.0	313.0
106481280	0.0	0.0
165918	2589.0	1918.0
106481281	2.0	2.0
165904	7.0	68.0
285386	1682.0	7775.0
138307	5.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	2.0	26.0
100128542	7.0	0.0
106481290	0.0	1.0
100128541	6.0	0.0
138311	631.0	361.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	3.0	4.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	2.0	1.0
126299	1647.0	2026.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2658.0	1898.0
728710	0.0	0.0
126295	459.0	230.0
728712	0.0	1.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	3.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	11.0	0.0
106481267	0.0	0.0
151246	687.0	782.0
645318	1.0	0.0
645317	43.0	27.0
151242	22.0	333.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	41756.0	26075.0
100287908	0.0	0.0
645332	486.0	225.0
126282	1178.0	2196.0
100287902	15.0	16.0
163227	1686.0	851.0
100287900	0.0	0.0
163223	298.0	215.0
106481275	0.0	0.0
106481276	1.0	0.0
106481273	2.0	0.0
106481274	2.0	0.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	78.0	25.0
106481278	1.0	0.0
645328	1.0	5.0
151254	65.0	22.0
645326	10.0	1.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	7.0	23.0
163259	458.0	125.0
645345	115.0	121.0
200403	30.0	11.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	696.0	150.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	7.0	0.0
728732	2.0	4.0
728734	3.0	0.0
126272	132.0	122.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1135.0	1097.0
106481243	0.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	2.0	0.0
114299	18.0	27.0
106481245	0.0	0.0
645339	1.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	2.0	1.0
728724	1.0	0.0
106481248	1.0	0.0
106481249	1.0	0.0
107133516	18.0	11.0
728723	126.0	62.0
106481253	0.0	2.0
107133522	18.0	2.0
106481254	5.0	0.0
107133524	7.0	4.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	10.0	3.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	2.0
151276	0.0	1.0
645348	0.0	0.0
106481250	0.0	0.0
645369	861.0	165.0
645368	1.0	0.0
645367	5.0	0.0
106481217	0.0	0.0
200424	3374.0	1504.0
106481218	6.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	29.0	18.0
645360	0.0	0.0
106481219	1.0	0.0
106481220	15.0	7.0
106481221	1.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	951.0	535.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	5.0	1.0
645387	528.0	177.0
645382	0.0	0.0
645381	38.0	32.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	1.0
106481207	3.0	0.0
106481204	0.0	0.0
106481205	1.0	1.0
106481208	6.0	2.0
106481209	0.0	0.0
3902	80.0	49.0
3903	970.0	1553.0
106481210	0.0	0.0
3904	3.0	4.0
3906	26.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	7241.0	3454.0
106481211	0.0	0.0
3909	19708.0	1683.0
106481212	0.0	1.0
684959	0.0	0.0
151234	31.0	1.0
151230	984.0	780.0
728798	69.0	1.0
3913	36198.0	25342.0
3914	14784.0	1674.0
3915	23762.0	21706.0
3916	36372.0	15704.0
3918	9586.0	1407.0
3910	9945.0	11475.0
3911	11790.0	7390.0
3912	15203.0	18062.0
728782	21.0	4.0
728780	105.0	17.0
3924	12.0	8.0
3925	5759.0	11905.0
3927	22844.0	35642.0
3929	106.0	245.0
3920	21623.0	11390.0
3921	41481.0	19519.0
3923	3.0	6.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	11185.0	6325.0
3937	1189.0	1192.0
3938	5.0	2.0
3939	25526.0	25118.0
3930	2785.0	1867.0
100873179	0.0	0.0
3931	483.0	221.0
3932	493.0	228.0
3933	0.0	4.0
3934	684.0	356.0
100189512	0.0	0.0
105371027	1.0	2.0
100873166	0.0	0.0
100873165	0.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	7.0	2.0
3947	1.0	2.0
3948	142.0	109.0
3949	4287.0	1754.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	19791.0	6261.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	7.0	7.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	106.0	60.0
3958	14401.0	12856.0
3959	25126.0	33893.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	591.0	334.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	315.0	137.0
3952	1033.0	4530.0
3953	3014.0	1038.0
3954	3711.0	2844.0
3955	2656.0	3424.0
3956	14061.0	33918.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	11.0	8.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	1.0	0.0
728747	36.0	6.0
728746	0.0	0.0
728748	3.0	0.0
100873181	0.0	0.0
100873180	1.0	0.0
1305	207.0	275.0
1303	12574.0	44704.0
107133502	0.0	0.0
1302	140.0	23.0
1301	501.0	18068.0
1300	55.0	20302.0
3960	36.0	12.0
3963	2.0	0.0
3964	6986.0	4995.0
1308	23472.0	732.0
3965	1524.0	3193.0
1307	9539.0	8529.0
151295	57.0	20.0
1306	15908.0	11215.0
100189589	9.0	19.0
728774	1.0	1.0
728773	1.0	0.0
3980	3195.0	844.0
100287932	2409.0	2896.0
3981	1180.0	493.0
728776	64.0	23.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	11264.0	7292.0
1315	15440.0	10609.0
1314	25090.0	16558.0
1312	6243.0	3434.0
1311	127.0	13474.0
100329135	1.0	1.0
1310	11.0	2.0
574537	0.0	0.0
3972	0.0	0.0
3973	5.0	3.0
3975	0.0	0.0
3976	332.0	236.0
3977	18592.0	3209.0
1318	216.0	85.0
3978	2271.0	1888.0
1317	6421.0	3860.0
728763	7.0	6.0
3990	50.0	26.0
645313	3.0	2.0
3991	1463.0	2882.0
645312	0.0	0.0
3992	1276.0	921.0
645311	0.0	0.0
728769	568.0	207.0
1330	0.0	0.0
1327	14800.0	11559.0
1326	836.0	433.0
1325	15.0	13.0
3982	0.0	0.0
3983	19298.0	5079.0
3984	2541.0	3287.0
3985	7206.0	2098.0
3987	4447.0	4439.0
3988	7519.0	5215.0
1329	5293.0	5573.0
116809	0.0	0.0
100128416	38.0	14.0
1340	5894.0	6748.0
1337	3526.0	6620.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3770.0	4283.0
100128410	0.0	1.0
3995	1066.0	1232.0
100128412	0.0	0.0
3996	3301.0	2211.0
3998	16723.0	5764.0
1339	2.0	3.0
285440	2735.0	1059.0
285441	0.0	0.0
1352	1020.0	867.0
1351	4064.0	5003.0
1350	10848.0	8777.0
1349	3586.0	3766.0
1348	1.0	0.0
1347	4118.0	3026.0
1346	760.0	654.0
1345	6717.0	46205.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	33.0	13.0
1363	26032.0	7806.0
1362	19910.0	8743.0
1361	9.0	1.0
1360	6214.0	9981.0
1359	1094.0	2869.0
1358	6.0	9.0
1357	41.0	11.0
1356	45549.0	87.0
1355	4312.0	2965.0
1353	2868.0	1685.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	206.0	71.0
285464	963.0	458.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5686.0	3009.0
1373	1601.0	293.0
1371	1563.0	858.0
1370	11.0	62.0
1369	0.0	0.0
1368	1012.0	1996.0
100873209	4.0	0.0
1366	4850.0	8355.0
1365	2855.0	4959.0
1364	9955.0	7686.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	2.0	7.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	1.0
100873206	23.0	0.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	6358.0	3244.0
116843	1733.0	560.0
1384	2395.0	7376.0
116842	95.0	29.0
1382	8868.0	26816.0
116844	3641.0	4811.0
1381	1778.0	42.0
1380	101.0	7.0
440176	2.0	3.0
440184	2.0	150.0
1379	0.0	0.0
1378	153.0	37.0
1376	1833.0	1688.0
1375	203.0	72.0
128821	22.0	23.0
100873237	0.0	0.0
128822	477.0	159.0
100873236	0.0	0.0
100873235	0.0	4.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	17.0	39.0
100873239	1.0	0.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	0.0	2.0
100873220	1.0	0.0
128820	0.0	0.0
116832	441.0	839.0
1396	158.0	326.0
1395	27.0	7.0
1394	167.0	27.0
1393	32.0	31.0
1392	0.0	0.0
285407	14.0	5.0
116835	2096.0	1224.0
1390	1125.0	1091.0
1389	9424.0	3217.0
1388	10174.0	8893.0
1387	15202.0	6835.0
116841	2799.0	2260.0
1386	5863.0	3527.0
116840	3931.0	2565.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	3.0	8.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	2.0	0.0
116828	289.0	88.0
100873255	1.0	1.0
100873254	1.0	2.0
100873253	1.0	0.0
285412	6.0	4.0
100873252	0.0	0.0
100287898	59.0	5.0
100287895	0.0	0.0
285419	98.0	21.0
1399	8997.0	4131.0
1398	7588.0	5786.0
1397	5817.0	13201.0
100873259	0.0	1.0
100873258	3.0	2.0
100873257	0.0	1.0
100873256	0.0	0.0
100873240	1.0	2.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	1.0
100287887	288.0	70.0
285429	20.0	20.0
100287880	0.0	0.0
440193	6274.0	4428.0
100873248	0.0	0.0
100873247	19.0	3.0
100873246	0.0	0.0
100873245	1.0	5.0
100873249	0.0	0.0
128872	0.0	0.0
10130	15685.0	8091.0
153830	6003.0	2290.0
645280	3.0	93.0
440138	1094.0	272.0
440132	1.0	2.0
440142	3.0	0.0
10139	2340.0	2145.0
126208	1342.0	1202.0
126206	513.0	6.0
126205	114.0	4.0
107133497	13.0	1.0
126204	107.0	2.0
107133499	0.0	0.0
128866	10800.0	15157.0
10131	3758.0	3027.0
10134	13932.0	24269.0
107133494	5.0	0.0
10133	7513.0	4677.0
128869	1397.0	1863.0
10136	2.0	0.0
10135	7038.0	3342.0
100128493	0.0	1.0
103021294	18.0	18.0
10138	1223.0	1201.0
100128496	0.0	0.0
10137	7434.0	5970.0
128861	0.0	0.0
128862	0.0	0.0
10141	14.0	2.0
10140	10672.0	7764.0
128864	15.0	23.0
440125	3.0	2.0
440131	0.0	1.0
10143	3573.0	15.0
128854	1534.0	867.0
10142	16382.0	6745.0
10144	4541.0	1033.0
10147	4819.0	2156.0
100128483	0.0	0.0
10146	16883.0	13230.0
128859	0.0	1.0
10149	122.0	67.0
10148	121.0	48.0
128853	193.0	121.0
440159	0.0	0.0
10117	33.0	3.0
440163	7.0	2.0
10110	256.0	218.0
10112	253.0	944.0
10111	9095.0	3992.0
10114	14349.0	6674.0
10113	3863.0	3803.0
128848	0.0	0.0
10116	13082.0	6058.0
165829	74.0	11.0
100128469	17.0	35.0
153842	2.0	0.0
440145	1248.0	716.0
10129	5787.0	3093.0
440153	0.0	0.0
10128	17073.0	6878.0
100033799	0.0	0.0
107133486	15.0	15.0
10121	7996.0	9859.0
100128465	0.0	0.0
10120	5354.0	3592.0
10123	6923.0	2596.0
138234	2.0	2.0
10125	744.0	788.0
10124	6610.0	1662.0
10127	3208.0	2487.0
10126	2174.0	870.0
100128462	0.0	0.0
100128459	0.0	2.0
106481187	0.0	0.0
106481188	0.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	89.0	49.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	1.0	0.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	4.0	0.0
106481182	0.0	0.0
285489	484.0	1159.0
100128448	0.0	1.0
126242	0.0	0.0
106481198	6.0	0.0
10107	1.0	0.0
10106	31813.0	15316.0
106481199	0.0	0.0
10109	12522.0	16731.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	5.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2452.0	3140.0
10100	601.0	872.0
10103	2393.0	17716.0
106481194	0.0	0.0
10102	1618.0	1799.0
106481195	1.0	0.0
10105	4071.0	4421.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	239.0	212.0
440119	1276.0	339.0
126235	1.0	0.0
126231	273.0	108.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	5.0
442775	114.0	127.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	65.0	56.0
106481167	1.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	1.0	0.0
440107	121.0	11.0
440104	1641.0	738.0
106481176	1.0	1.0
106481177	0.0	0.0
106481174	0.0	2.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	0.0	2.0
128876	7.0	0.0
100128420	37.0	1.0
100128423	2.0	0.0
128879	0.0	0.0
106481172	1.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	3.0	8.0
10090	1323.0	1185.0
10093	5533.0	8329.0
10092	10106.0	9940.0
10095	4037.0	9947.0
645204	3.0	0.0
10094	10693.0	14421.0
645203	3.0	3.0
10097	21149.0	19879.0
10096	11700.0	12092.0
645201	0.0	0.0
163115	206.0	75.0
200504	1.0	0.0
106481138	0.0	0.0
106481139	2.0	0.0
728833	10.0	25.0
106481143	0.0	0.0
114194	0.0	0.0
138162	355.0	759.0
106481144	0.0	0.0
114195	2.0	6.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	26.0	14.0
106481145	0.0	0.0
151126	2526.0	489.0
106481146	0.0	0.0
10099	10581.0	8129.0
10098	6139.0	4485.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	985.0	275.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	1.0
106481152	0.0	0.0
114185	2.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	92.0	28.0
106481156	0.0	0.0
114189	0.0	0.0
