id	b85e2c85-8baa-4c95-9d23-84d77c1e2c48	2de4e8e1-2f87-43ca-aba6-19720e119397
56204	6977.0	3616.0
10887	85.0	8.0
124512	934.0	1187.0
148545	4.0	2.0
283579	2.0	0.0
283578	3139.0	2253.0
10880	1.0	0.0
283576	0.0	0.0
10882	15.0	12.0
10881	0.0	0.0
10884	3627.0	3855.0
283571	95.0	27.0
10886	4.0	2.0
10885	3197.0	2600.0
22834	4904.0	3769.0
22835	1253.0	1371.0
22836	9745.0	12521.0
22837	11001.0	3157.0
101929059	23.0	2.0
22838	2801.0	3223.0
22839	4788.0	5816.0
100420910	1.0	9.0
100420916	0.0	0.0
22832	1207.0	537.0
124590	6.0	30.0
10855	289.0	220.0
10857	11251.0	12391.0
10856	1760.0	6805.0
10859	197.0	457.0
10858	194.0	78.0
100126793	60.0	67.0
10850	0.0	0.0
643617	5.0	6.0
643615	2.0	1.0
100126791	124.0	13.0
22844	244.0	34.0
22845	872.0	1571.0
22846	1105.0	1077.0
22847	3930.0	1500.0
22848	4446.0	4191.0
22849	1254.0	367.0
112597	533.0	3258.0
100420920	1.0	1.0
100420921	3.0	1.0
100420924	1.0	2.0
124583	3636.0	7291.0
100420926	0.0	0.0
22841	3008.0	1258.0
100420927	0.0	0.0
100419930	2.0	3.0
22843	121.0	70.0
10866	2072.0	2867.0
100420919	0.0	0.0
10865	4073.0	845.0
10868	1639.0	2182.0
10867	3472.0	6368.0
10869	4628.0	4234.0
10861	129.0	46.0
101929074	66.0	41.0
10864	2.0	3.0
101929071	0.0	0.0
10863	692.0	602.0
22813	4.0	0.0
22814	2.0	0.0
643641	1796.0	569.0
22815	1.0	2.0
22816	0.0	0.0
22818	8304.0	15918.0
10829	3.0	2.0
100419945	0.0	0.0
83849	109.0	17.0
83855	224.0	830.0
10833	0.0	1.0
83854	9.0	16.0
83857	10657.0	1173.0
10835	3.0	2.0
83856	511.0	636.0
10834	2.0	1.0
83851	52.0	131.0
10837	2.0	0.0
100419948	0.0	0.0
83850	403.0	102.0
10836	2.0	0.0
100419949	0.0	1.0
83853	16.0	13.0
10838	1985.0	1480.0
83852	2138.0	789.0
124565	4543.0	5311.0
100419947	1.0	2.0
22808	13576.0	1812.0
22809	1165.0	3282.0
101929082	0.0	0.0
101929083	0.0	0.0
10830	0.0	0.0
643637	50.0	71.0
22822	6406.0	3427.0
22823	2275.0	1427.0
22824	2074.0	183.0
101929086	4.0	0.0
22826	5296.0	7523.0
22827	4293.0	2490.0
643653	0.0	0.0
22828	4750.0	5095.0
22829	0.0	0.0
112574	4261.0	2028.0
100419955	0.0	0.0
56241	3244.0	34896.0
100420946	0.0	0.0
56242	1403.0	2328.0
22820	9263.0	14386.0
22821	4213.0	2217.0
100419950	0.0	0.0
10844	3610.0	3671.0
83844	3.0	3.0
10846	435.0	5048.0
10845	4161.0	3518.0
10848	2610.0	2883.0
56243	18923.0	10380.0
10847	11290.0	11701.0
56244	20.0	2.0
56245	18.0	7.0
10849	247.0	619.0
56246	700.0	34.0
643646	80.0	44.0
10840	3334.0	81.0
10842	3.0	0.0
101929093	0.0	0.0
10841	13.0	23.0
643648	0.0	1.0
101929010	1.0	6.0
100420950	4.0	2.0
100420952	0.0	0.0
100419964	1.0	0.0
100419962	0.0	0.0
100271605	0.0	0.0
100419963	1.0	0.0
100271613	0.0	1.0
100271611	0.0	0.0
100419968	0.0	5.0
100271610	0.0	0.0
101929026	0.0	0.0
101929025	0.0	0.0
100419978	0.0	0.0
100420968	0.0	0.0
100419974	0.0	2.0
391458	0.0	0.0
100419971	0.0	0.0
100419972	0.0	0.0
100271601	1.0	0.0
100419979	2.0	4.0
100420972	0.0	0.0
100420975	0.0	1.0
100419989	0.0	0.0
391428	0.0	0.0
100419995	0.0	0.0
100419996	2.0	0.0
391436	2.0	0.0
161582	62.0	71.0
124599	37.0	71.0
101929052	0.0	1.0
391485	0.0	2.0
222611	2.0	3.0
100187716	0.0	0.0
391490	1.0	0.0
391496	0.0	0.0
22899	2662.0	664.0
391462	0.0	0.0
22891	129.0	139.0
22893	1691.0	1911.0
22894	4934.0	3963.0
22895	4.0	9.0
148581	0.0	1.0
22897	1718.0	2057.0
22898	1506.0	663.0
22890	4324.0	2524.0
391470	0.0	0.0
391472	1.0	0.0
391475	0.0	0.0
101929008	51.0	52.0
222659	3.0	4.0
440894	27.0	3.0
222658	8656.0	3956.0
102724035	0.0	1.0
100271575	3.0	0.0
100271577	0.0	0.0
100271571	3.0	0.0
81175	18.0	33.0
81176	7.0	17.0
100271570	3.0	1.0
93145	1215.0	1210.0
440888	0.0	0.0
222642	12.0	1.0
222643	101.0	64.0
401289	23.0	3.0
401288	50.0	19.0
401285	0.0	0.0
81166	0.0	0.0
100271564	11.0	21.0
81168	0.0	0.0
100271566	1.0	6.0
81169	0.0	0.0
81162	2.0	1.0
81163	0.0	0.0
100271563	0.0	0.0
81164	0.0	0.0
81160	0.0	0.0
391387	1.0	1.0
102724018	0.0	0.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	0.0
100271552	1.0	1.0
100271551	0.0	0.0
81198	0.0	0.0
81191	0.0	2.0
81192	0.0	0.0
81193	1.0	7.0
81194	0.0	0.0
450232	0.0	1.0
401260	1.0	1.0
220001	144.0	26.0
222662	1.0	0.0
401265	2446.0	91.0
222663	147.0	787.0
220002	1979.0	1682.0
93166	198.0	209.0
401264	636.0	299.0
220004	117.0	68.0
100271539	0.0	0.0
401262	22.0	12.0
93164	552.0	256.0
100271547	0.0	0.0
100271549	5.0	4.0
81188	0.0	0.0
100271543	0.0	3.0
102724000	0.0	0.0
100271545	0.0	0.0
401258	4.0	11.0
81185	0.0	0.0
81187	0.0	0.0
81182	0.0	0.0
207063	850.0	1823.0
440854	31.0	19.0
222698	156.0	22.0
222696	158.0	8.0
161497	13.0	9.0
100271529	7.0	10.0
222699	25.0	14.0
100271536	0.0	0.0
100271538	6.0	9.0
100271537	0.0	0.0
93190	3.0	0.0
283601	4.0	0.0
100271531	4.0	1.0
283600	1.0	1.0
220042	177.0	2093.0
93183	1687.0	2552.0
100271518	0.0	0.0
100271517	0.0	0.0
93185	1734.0	4203.0
100271525	0.0	0.0
100271526	19.0	24.0
100271521	0.0	0.0
100271520	0.0	0.0
220032	24.0	2.0
100271523	0.0	0.0
100271522	0.0	0.0
100271507	0.0	0.0
100271506	1.0	8.0
100271516	0.0	0.0
100271510	0.0	4.0
220064	909.0	2153.0
220047	1.0	13.0
100271503	0.0	0.0
10808	5501.0	17311.0
56130	188.0	60.0
10807	1248.0	1404.0
56131	862.0	202.0
56132	433.0	107.0
10809	1622.0	5459.0
220081	22.0	27.0
83756	28.0	35.0
10811	321.0	793.0
56137	31.0	7.0
10810	3587.0	1013.0
83755	0.0	0.0
56138	95.0	172.0
83758	184.0	369.0
10813	1417.0	1492.0
56139	377.0	88.0
401207	383.0	31.0
220082	5.0	1.0
83757	5.0	0.0
83752	10158.0	13370.0
56133	437.0	1698.0
10815	228.0	50.0
10814	2.0	4.0
56134	23.0	27.0
10817	331.0	98.0
56135	31.0	12.0
10816	4.0	1.0
283643	118.0	428.0
56136	15.0	5.0
643535	3.0	1.0
643536	0.0	0.0
22800	1994.0	1051.0
22801	1273.0	2790.0
643550	7.0	8.0
22802	466.0	4.0
22803	7063.0	7169.0
440804	0.0	4.0
22806	518.0	948.0
22807	1481.0	665.0
10819	113.0	131.0
56140	7.0	7.0
10818	4872.0	3001.0
56141	9.0	7.0
56142	46.0	10.0
56143	31.0	8.0
83737	5785.0	3934.0
220070	3.0	3.0
10822	0.0	0.0
283638	2371.0	3372.0
83744	518.0	594.0
10821	11.0	3.0
10824	7.0	5.0
83746	1863.0	4170.0
10823	0.0	2.0
83741	1.0	0.0
283635	2882.0	3167.0
10826	9190.0	871.0
220074	908.0	1320.0
56144	96.0	4.0
10825	1132.0	2110.0
56145	170.0	141.0
83740	0.0	0.0
83743	1568.0	2326.0
56146	42.0	13.0
10828	1.0	4.0
10827	1837.0	1860.0
83742	3581.0	1871.0
56147	29.0	19.0
283631	3.0	2.0
10820	29.0	8.0
440836	402.0	729.0
643563	3.0	0.0
56154	1.0	0.0
81109	0.0	0.0
283629	187.0	77.0
56159	6.0	18.0
81115	0.0	0.0
81116	0.0	0.0
56155	119.0	94.0
283624	1856.0	761.0
102724097	85.0	34.0
256006	86.0	25.0
56156	0.0	5.0
81113	0.0	0.0
56157	0.0	0.0
56158	10.0	7.0
81114	0.0	0.0
81110	0.0	0.0
440829	0.0	14.0
440823	126.0	698.0
440822	1.0	0.0
56163	1.0	2.0
56164	23.0	16.0
256021	70.0	70.0
56165	47.0	315.0
83759	1277.0	1959.0
56160	1162.0	880.0
10800	352.0	318.0
283617	0.0	0.0
81104	0.0	0.0
10802	3744.0	4085.0
10801	10056.0	24181.0
10804	6.0	6.0
10803	2.0	7.0
56167	0.0	1.0
10806	1818.0	1979.0
56168	0.0	0.0
56169	105.0	17.0
643582	0.0	0.0
643586	3.0	8.0
256076	2.0	2.0
401253	2.0	0.0
56171	393.0	84.0
401251	7.0	7.0
56172	5590.0	5124.0
401250	7.0	1.0
81137	0.0	0.0
81138	21.0	0.0
83795	1.0	0.0
102724076	0.0	0.0
102724077	11.0	37.0
283688	0.0	0.0
401247	6.0	8.0
81136	0.0	0.0
283687	130.0	255.0
283685	2.0	1.0
93109	587.0	704.0
283682	5.0	2.0
100126825	0.0	0.0
93107	0.0	0.0
643596	11.0	3.0
56180	801.0	1483.0
93100	466.0	188.0
401242	0.0	6.0
256085	1.0	1.0
56181	3829.0	2243.0
81126	0.0	0.0
81127	0.0	0.0
83787	2311.0	2153.0
283677	3.0	0.0
401237	669.0	1816.0
83786	2029.0	3775.0
401236	30.0	166.0
283673	277.0	45.0
93134	4284.0	1989.0
401233	0.0	0.0
401232	220.0	138.0
256051	1025.0	1099.0
81159	0.0	0.0
81155	1.0	0.0
81156	0.0	0.0
100271597	1.0	0.0
283663	86.0	58.0
81153	0.0	0.0
100271596	0.0	0.0
100271595	0.0	0.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	745.0	870.0
283659	496.0	91.0
100271587	2.0	0.0
100271589	0.0	0.0
81140	0.0	0.0
100271583	0.0	0.0
283652	0.0	3.0
283651	32.0	25.0
100271585	0.0	0.0
100271584	4.0	1.0
100271581	1.0	0.0
22998	14636.0	29470.0
22999	81.0	11.0
100151676	0.0	1.0
100151677	1.0	0.0
100151678	0.0	0.0
22990	12397.0	3082.0
100151671	0.0	0.0
100151672	1.0	8.0
22992	10515.0	15894.0
22993	3487.0	3602.0
100151674	0.0	0.0
22994	269.0	803.0
83903	30.0	225.0
22995	682.0	289.0
83902	0.0	0.0
22996	2347.0	3918.0
22997	246.0	211.0
100151670	0.0	0.0
100151686	1.0	3.0
100151687	1.0	0.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	3.0	8.0
100151684	0.0	3.0
100151685	0.0	0.0
100151681	1.0	2.0
56302	13.0	6.0
83901	0.0	0.0
342538	10.0	8.0
83900	0.0	0.0
56300	0.0	2.0
56301	2278.0	46.0
124411	1165.0	2058.0
22976	1212.0	1209.0
22977	159.0	410.0
22978	2804.0	1787.0
22979	267.0	266.0
22970	34.0	36.0
22971	609.0	899.0
22974	374.0	7371.0
83932	905.0	1274.0
10998	247.0	119.0
83931	4409.0	2033.0
342527	42.0	6.0
148418	82.0	15.0
83933	138.0	352.0
124404	4.0	13.0
10999	985.0	2980.0
124401	522.0	410.0
124402	521.0	666.0
83930	1852.0	1922.0
56311	8.0	1.0
10990	348.0	160.0
100126693	2.0	4.0
10992	10755.0	22095.0
606500	0.0	0.0
10991	308.0	1484.0
10994	1825.0	2403.0
10993	37.0	581.0
22987	75.0	105.0
22989	18.0	28.0
22980	4804.0	4562.0
22981	730.0	304.0
22982	5344.0	2379.0
22983	32.0	34.0
22984	3043.0	3292.0
22985	8975.0	7587.0
22986	1.0	0.0
58986	1432.0	5163.0
148423	1312.0	1736.0
58985	145.0	13.0
342510	45.0	99.0
283694	0.0	0.0
283693	29.0	38.0
283692	5.0	1.0
22954	1678.0	2457.0
22955	3828.0	2003.0
112487	2098.0	1224.0
22950	1777.0	2503.0
391524	3.0	1.0
22952	20.0	3.0
22953	11.0	170.0
391526	1.0	0.0
10975	2037.0	3582.0
83953	3.0	35.0
10978	777.0	515.0
83955	24.0	34.0
10979	14327.0	2784.0
112495	1497.0	2381.0
10970	3606.0	8536.0
56339	2580.0	2351.0
10972	26078.0	23146.0
10971	16864.0	15989.0
10974	0.0	0.0
10973	3924.0	9911.0
401409	32.0	67.0
112479	1650.0	937.0
112476	136.0	88.0
391530	0.0	0.0
83939	9401.0	4483.0
56341	7.0	1.0
391533	0.0	1.0
124460	200.0	591.0
83935	571.0	165.0
83938	314.0	374.0
391538	0.0	8.0
83937	1948.0	1931.0
10987	3180.0	2700.0
83943	858.0	354.0
83942	0.0	0.0
10989	4874.0	8463.0
10988	5137.0	5139.0
56342	62.0	87.0
124454	1752.0	1118.0
56344	1.0	0.0
83941	1906.0	1064.0
83940	1472.0	2134.0
643503	0.0	0.0
10981	935.0	940.0
112483	2284.0	1450.0
10980	3373.0	4276.0
10983	41787.0	48447.0
10982	3500.0	1813.0
643507	11.0	12.0
10985	8193.0	7075.0
10984	570.0	173.0
22932	937.0	792.0
22933	3675.0	3777.0
22934	1130.0	2104.0
22936	4913.0	3579.0
22937	4936.0	6051.0
22938	3921.0	3880.0
112464	625.0	410.0
22930	6776.0	6708.0
22931	7339.0	6149.0
81309	0.0	0.0
391504	1.0	1.0
10954	976.0	1217.0
10953	1608.0	3352.0
10956	10866.0	13160.0
81315	0.0	0.0
10955	19035.0	9261.0
391508	0.0	1.0
81316	0.0	0.0
10957	9906.0	3685.0
124446	4327.0	6869.0
81310	0.0	0.0
10959	18783.0	35098.0
22929	3741.0	4738.0
10950	1579.0	1114.0
10952	2753.0	7903.0
10951	4332.0	6345.0
22943	41.0	15.0
22944	985.0	1009.0
22945	0.0	0.0
22947	0.0	0.0
22948	6874.0	36082.0
22949	2819.0	2893.0
83957	1.0	0.0
22941	4483.0	5121.0
83959	863.0	154.0
10965	1576.0	364.0
391518	2.0	0.0
10964	1726.0	1216.0
81304	0.0	0.0
10966	1866.0	2198.0
10969	2027.0	3359.0
81300	0.0	0.0
10961	4067.0	9150.0
10960	3878.0	8487.0
643529	129.0	108.0
10963	5232.0	22972.0
10962	353.0	3626.0
148479	2808.0	3108.0
197407	486.0	1245.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	1.0	0.0
124491	2428.0	1347.0
391548	0.0	1.0
767588	0.0	0.0
767589	0.0	0.0
767583	1.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	0.0	0.0
391552	10.0	8.0
474383	0.0	0.0
474382	0.0	2.0
222701	1.0	0.0
767569	0.0	0.0
391559	16.0	11.0
767577	0.0	0.0
767579	0.0	0.0
767578	1.0	0.0
246705	0.0	0.0
767558	0.0	0.0
246704	5.0	3.0
207107	20.0	7.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	0.0
767564	0.0	0.0
767563	0.0	1.0
474345	9.0	2.0
474344	3304.0	891.0
474343	93.0	115.0
246717	1.0	3.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	3.0	32.0
161406	46.0	33.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	1.0	0.0
100151640	14.0	20.0
100151641	0.0	0.0
246715	1.0	0.0
767557	5.0	12.0
606553	0.0	13.0
606551	18.0	44.0
474354	4.0	2.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	2.0	0.0
161436	174.0	8.0
100151655	1.0	0.0
391584	4.0	1.0
100151656	3.0	0.0
100151650	0.0	1.0
100151651	0.0	0.0
391589	27.0	26.0
100151652	0.0	0.0
100151668	3.0	0.0
391592	2.0	3.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	1.0	0.0
161424	2761.0	4614.0
100151667	0.0	0.0
391598	6.0	2.0
100151661	0.0	6.0
100151663	0.0	0.0
474338	10.0	27.0
474337	0.0	1.0
197370	2206.0	3838.0
220112	16.0	5.0
246744	3.0	0.0
220115	33.0	1.0
93273	35.0	2.0
100271459	2.0	1.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	0.0	0.0
100271451	0.0	1.0
81295	0.0	0.0
100271452	0.0	1.0
220108	666.0	181.0
220107	42.0	50.0
100271448	1.0	4.0
100271447	1.0	1.0
100271449	1.0	0.0
100271444	3.0	3.0
100271445	0.0	1.0
81285	9.0	8.0
81282	0.0	0.0
197350	12.0	5.0
246720	4.0	1.0
401399	594.0	28.0
401398	46.0	27.0
246721	0.0	0.0
220134	72.0	828.0
401397	1929.0	2042.0
246723	11.0	6.0
220136	87.0	176.0
401393	4.0	2.0
100271437	0.0	0.0
100271439	3.0	0.0
100271438	0.0	12.0
100271433	1.0	0.0
100271435	1.0	0.0
100271434	0.0	0.0
197342	320.0	325.0
246731	5.0	5.0
401387	14.0	1.0
100271419	1.0	0.0
102724127	0.0	0.0
246737	87.0	443.0
100271420	0.0	0.0
197358	252.0	303.0
199990	962.0	1410.0
246785	56.0	86.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	0.0
220158	0.0	2.0
283726	145.0	82.0
100271414	0.0	0.0
100887075	0.0	0.0
439990	60.0	19.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	107.0	92.0
100271413	2.0	0.0
197320	1263.0	479.0
439996	2.0	1.0
100887074	0.0	0.0
439992	62.0	55.0
100887073	0.0	0.0
197322	1159.0	1219.0
439994	217.0	67.0
102724105	450.0	697.0
220147	0.0	1.0
100271404	0.0	0.0
100887067	3.0	32.0
102724101	0.0	0.0
100271406	0.0	1.0
100271405	12.0	1.0
100271400	0.0	0.0
283711	0.0	0.0
100271402	0.0	0.0
197331	17.0	11.0
197335	934.0	840.0
440993	1080.0	1846.0
440992	24.0	14.0
161394	109.0	227.0
199964	78.0	32.0
8000	64.0	11.0
8001	486.0	5.0
246777	28.0	20.0
246778	0.0	10.0
606495	411.0	227.0
199974	920.0	18781.0
8013	881.0	223.0
22911	1732.0	877.0
439949	148.0	113.0
22913	4300.0	9803.0
643421	0.0	1.0
22914	31.0	29.0
22915	713.0	100.0
439945	0.0	0.0
22916	5554.0	19441.0
731605	5.0	11.0
22917	30.0	12.0
10929	5922.0	5145.0
10928	6229.0	4398.0
56252	8271.0	4960.0
56253	34.0	90.0
401331	171.0	37.0
81207	0.0	0.0
83869	0.0	0.0
81208	0.0	0.0
81209	0.0	0.0
83877	2138.0	3457.0
56259	2113.0	3653.0
83876	111.0	86.0
81215	0.0	0.0
83879	477.0	2657.0
10934	3.0	3.0
83878	443.0	75.0
283768	2.0	1.0
10933	14367.0	17684.0
10936	425.0	142.0
56254	5155.0	6068.0
83873	12.0	6.0
256148	0.0	0.0
81210	0.0	0.0
283767	0.0	0.0
56255	9104.0	17347.0
83872	2145.0	1512.0
10935	10961.0	12445.0
81211	0.0	0.0
56256	3218.0	6312.0
10938	3315.0	3854.0
83875	173.0	47.0
83874	820.0	1239.0
56257	3014.0	3691.0
22907	3310.0	7018.0
643414	51.0	3.0
439953	8.0	14.0
22908	5112.0	4997.0
83871	1979.0	4063.0
22909	2063.0	837.0
283761	3.0	0.0
439954	2.0	1.0
643418	4.0	1.0
10930	26.0	2.0
439950	2.0	0.0
22921	1500.0	1912.0
8022	0.0	0.0
440926	70.0	201.0
22924	1547.0	937.0
440925	29.0	9.0
8028	3378.0	1562.0
22925	7218.0	1083.0
8029	716.0	115.0
22926	5766.0	7370.0
439934	0.0	0.0
22927	1198.0	1205.0
8027	1768.0	2167.0
22928	3544.0	37188.0
439936	2.0	0.0
56261	5104.0	29688.0
56262	4281.0	4016.0
10939	3160.0	3160.0
401321	318.0	150.0
8021	6227.0	5270.0
83858	493.0	1221.0
22920	2824.0	3296.0
56260	365.0	199.0
10943	2363.0	3382.0
56269	1.0	0.0
83866	0.0	0.0
81203	0.0	0.0
10942	72.0	9.0
81204	0.0	0.0
10945	8602.0	16644.0
83868	0.0	0.0
81205	0.0	0.0
10944	9969.0	6790.0
83867	0.0	0.0
10947	1816.0	2079.0
56265	540.0	922.0
83862	2552.0	2043.0
401316	30.0	35.0
83861	1910.0	2426.0
283755	958.0	252.0
10946	5110.0	4299.0
56267	2077.0	920.0
10949	8147.0	8533.0
81201	0.0	0.0
10948	1560.0	1872.0
256158	303.0	56.0
83863	0.0	0.0
81202	0.0	0.0
22918	9634.0	4441.0
22919	7299.0	10643.0
439941	0.0	0.0
83860	1306.0	1072.0
8019	2993.0	4430.0
10941	0.0	0.0
643427	79.0	27.0
10940	461.0	1110.0
8036	5076.0	4632.0
8034	4380.0	2382.0
440957	379.0	1213.0
440956	0.0	0.0
440955	2.0	2.0
8038	1478.0	7342.0
10907	1756.0	1767.0
10906	2432.0	5705.0
440952	134.0	34.0
10908	1675.0	1824.0
93210	1474.0	1268.0
8031	20626.0	13240.0
256130	3.0	0.0
56270	5441.0	18626.0
56271	1910.0	2825.0
8030	8953.0	21911.0
10910	4441.0	2630.0
83899	0.0	0.0
81236	0.0	0.0
283748	6.0	3.0
10912	83.0	188.0
283747	1.0	1.0
10911	20.0	53.0
10914	14481.0	20832.0
256126	46.0	49.0
83895	1.0	0.0
10913	78.0	3.0
83894	1.0	2.0
10916	11762.0	21876.0
83897	0.0	1.0
401303	55.0	93.0
10915	4169.0	3992.0
283742	3122.0	2408.0
83896	0.0	0.0
83891	1053.0	908.0
83890	133.0	21.0
83893	0.0	0.0
81230	0.0	0.0
83892	7195.0	4002.0
22900	4530.0	2344.0
93202	1.0	2.0
22901	737.0	509.0
22902	3077.0	4080.0
8045	360.0	773.0
22903	3671.0	20524.0
22904	2374.0	3980.0
22905	1880.0	1327.0
8048	1.0	1.0
440944	1006.0	2318.0
22906	6879.0	4235.0
256144	0.0	0.0
10917	7.0	2.0
10919	2984.0	5458.0
83888	921.0	27.0
10921	4882.0	5072.0
283738	1.0	0.0
83887	9.0	4.0
10920	3296.0	5348.0
81226	0.0	0.0
10923	11947.0	12792.0
10922	1717.0	2412.0
83889	4.0	2.0
81228	1.0	0.0
83884	5.0	6.0
56287	3.0	0.0
81221	0.0	0.0
56288	5652.0	1899.0
10924	778.0	5563.0
10927	10046.0	9380.0
83886	94.0	187.0
81223	0.0	0.0
10926	473.0	858.0
81224	0.0	0.0
643447	0.0	7.0
643445	0.0	0.0
83882	147.0	172.0
83881	15.0	22.0
439965	10.0	12.0
643446	11.0	21.0
93233	36.0	69.0
256190	0.0	0.0
112401	0.0	0.0
106481976	0.0	0.0
8050	2742.0	2047.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	36.0	17.0
106481975	0.0	1.0
106481978	0.0	1.0
106481979	0.0	0.0
106481980	2.0	3.0
100271499	1.0	0.0
100271498	6.0	0.0
106481981	0.0	0.0
100271495	0.0	1.0
643459	0.0	0.0
81251	2.0	2.0
100271491	1.0	0.0
100271493	0.0	0.0
643470	0.0	0.0
643471	0.0	1.0
8061	109.0	426.0
8065	4890.0	4853.0
81248	1.0	0.0
10901	373.0	362.0
10900	13.0	16.0
10903	924.0	497.0
81243	0.0	0.0
10902	4298.0	2987.0
81244	0.0	2.0
100271487	5.0	2.0
10905	7694.0	3898.0
10904	9467.0	2895.0
81246	0.0	0.0
283796	4.0	0.0
100271483	1.0	0.0
81240	0.0	0.0
342574	0.0	1.0
100271486	0.0	0.0
100271485	1.0	3.0
81242	6.0	0.0
100271480	0.0	0.0
100271481	1.0	0.0
8079	6293.0	20479.0
440917	5.0	8.0
439927	0.0	4.0
440915	54.0	53.0
8078	3021.0	8486.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	0.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	0.0	0.0
8076	2386.0	1927.0
106481959	0.0	0.0
8073	16631.0	34823.0
106481956	0.0	0.0
8074	0.0	0.0
106481957	1.0	1.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	11.0	8.0
106481962	0.0	0.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	127.0	147.0
100271472	2.0	0.0
81274	0.0	1.0
100271474	0.0	0.0
643479	0.0	0.0
81270	1.0	0.0
100271470	1.0	0.0
440905	307.0	813.0
439916	0.0	0.0
8089	795.0	1159.0
440902	4.0	4.0
643499	1.0	0.0
439915	0.0	0.0
440900	1.0	2.0
8082	7598.0	936.0
106481965	1.0	1.0
106481966	4.0	0.0
106481963	1.0	0.0
106481964	0.0	0.0
8086	2067.0	2445.0
106481969	0.0	0.0
8087	9816.0	26724.0
106481967	8.0	10.0
8085	9303.0	6795.0
106481968	0.0	0.0
102724167	1.0	1.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	1.0
283777	3.0	0.0
401337	0.0	1.0
106481973	0.0	0.0
100271465	0.0	1.0
106481970	0.0	0.0
401335	6.0	4.0
100271467	3.0	2.0
106481971	1.0	0.0
100271462	0.0	0.0
81261	1.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	7368.0	2026.0
81264	0.0	0.0
100271460	4.0	4.0
731688	12.0	10.0
728034	0.0	0.0
8099	4211.0	4473.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	2.0	0.0
106481933	0.0	0.0
8091	16.0	9.0
106481930	0.0	0.0
8092	26.0	0.0
106481931	1.0	0.0
106481936	0.0	0.0
728039	120.0	96.0
106481937	0.0	0.0
106481934	0.0	1.0
106481935	1.0	1.0
56413	133.0	76.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	6.0	13.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	1.0	0.0
106481947	0.0	0.0
106481948	4.0	2.0
106481945	0.0	0.0
106481946	0.0	0.0
106481950	3.0	3.0
106481951	0.0	0.0
283358	413.0	3350.0
344838	1.0	0.0
106481918	0.0	0.0
106481919	20.0	6.0
106481916	1.0	3.0
106481917	0.0	0.0
572558	59.0	0.0
106481910	0.0	0.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	1.0	0.0
106481913	0.0	0.0
283349	7350.0	2295.0
100126572	0.0	0.0
106481929	4.0	2.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	7.0	1.0
728042	0.0	0.0
106481921	1.0	2.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	2.0	0.0
767604	0.0	0.0
106481924	1.0	0.0
767610	0.0	0.0
101234261	68.0	2.0
101234262	10.0	6.0
767612	0.0	0.0
767611	0.0	0.0
283337	3499.0	2210.0
344813	0.0	0.0
114548	182.0	182.0
81406	0.0	26.0
81407	0.0	1.0
344807	0.0	2.0
126526	585.0	890.0
767600	0.0	0.0
344805	1.0	4.0
106481907	0.0	1.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	35.0	182.0
102800446	252.0	17.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	2.0	7.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	0.0	1.0
