id	c4261805-d89d-4cf0-8dd6-24a8f504a9ed	c443bbe4-b053-47fa-a7a9-97457e44e2a0
106480327	0.0	0.0
106479333	0.0	0.0
106480326	0.0	0.0
55285	928.0	859.0
7040	1501.0	4746.0
106479332	0.0	0.0
100996435	2.0	1.0
106480329	0.0	0.0
55284	1575.0	2528.0
106480328	0.0	3.0
106479331	0.0	0.0
55283	316.0	73.0
7042	1312.0	4393.0
106479330	0.0	0.0
7041	3323.0	1817.0
55282	22.0	44.0
55289	14.0	11.0
55288	2748.0	4000.0
80243	1037.0	936.0
55287	160.0	18.0
79258	83.0	324.0
106480330	0.0	0.0
55286	655.0	75.0
106480332	0.0	0.0
106480331	0.0	0.0
106480334	4.0	1.0
106480333	0.0	0.0
100874007	100.0	21.0
100874006	5.0	16.0
100874005	12.0	43.0
100874004	0.0	0.0
100874009	0.0	1.0
404718	1.0	0.0
100874008	22.0	96.0
729630	0.0	0.0
7054	1.0	1.0
7057	27952.0	53408.0
92211	42.0	34.0
7056	2036.0	1369.0
7059	2119.0	1507.0
106479329	0.0	0.0
7058	11557.0	24927.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	0.0	0.0
106480336	2.0	0.0
106479325	0.0	0.0
55291	6045.0	6617.0
106480335	4.0	0.0
106479324	0.0	0.0
55290	405.0	474.0
106480338	0.0	0.0
106479323	0.0	0.0
80228	1749.0	4514.0
106479322	1.0	0.0
106480337	0.0	0.0
7051	106.0	11.0
55296	363.0	470.0
106479321	0.0	0.0
55295	799.0	1260.0
7050	3568.0	3843.0
106479320	0.0	0.0
106480339	0.0	0.0
55294	3647.0	780.0
7053	31.0	0.0
55293	1821.0	3541.0
7052	1160.0	2920.0
729635	0.0	0.0
100996420	0.0	0.0
55299	1644.0	1779.0
80233	1626.0	2047.0
55298	1562.0	1824.0
80232	8552.0	12635.0
106480341	0.0	0.0
80231	132.0	188.0
55297	1483.0	1726.0
106480340	0.0	0.0
106480343	0.0	0.0
80237	102.0	69.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	357.0	338.0
106480344	0.0	0.0
80230	3647.0	4884.0
7066	23.0	101.0
100874021	0.0	0.0
100874020	0.0	0.0
7068	3274.0	1578.0
729665	0.0	29.0
7067	5290.0	3210.0
92249	2433.0	2361.0
100874025	3.0	1.0
7069	885.0	125.0
100874024	0.0	0.0
100874023	0.0	0.0
100874022	0.0	0.0
106479359	0.0	0.0
106479358	0.0	0.0
106480303	2.0	0.0
106479357	0.0	1.0
106480302	0.0	0.0
7060	1718.0	8113.0
106480305	0.0	0.0
79272	0.0	0.0
106479356	2.0	1.0
106479355	0.0	0.0
106480304	0.0	0.0
7062	13.0	25.0
92241	2483.0	893.0
106479354	0.0	0.0
79274	0.0	0.0
729667	0.0	3.0
106480307	0.0	0.0
729666	7.0	14.0
106480306	0.0	0.0
79273	1.0	3.0
106479353	0.0	0.0
7064	1274.0	2506.0
106480309	0.0	0.0
106479352	0.0	0.0
106480308	0.0	0.0
106479351	0.0	0.0
729668	0.0	0.0
80267	2937.0	7061.0
106479350	0.0	1.0
80264	969.0	780.0
106480310	0.0	1.0
106480312	1.0	1.0
106480311	0.0	1.0
100874029	0.0	0.0
100874028	4.0	2.0
100874027	1.0	11.0
730647	0.0	1.0
343332	0.0	1.0
644403	0.0	0.0
80263	767.0	2837.0
80262	1490.0	1922.0
343338	0.0	0.0
7077	29942.0	27701.0
100874010	0.0	0.0
7076	7890.0	19607.0
92235	32.0	39.0
7079	138.0	90.0
7078	570.0	1184.0
100874014	6.0	0.0
100874013	0.0	0.0
729650	0.0	0.0
106479349	0.0	0.0
100874012	0.0	0.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	1.0	1.0
106480314	0.0	1.0
106480313	0.0	0.0
729659	1.0	3.0
106479346	20.0	1.0
7071	7842.0	7550.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	5903.0	10152.0
106480315	0.0	1.0
106479344	0.0	0.0
7073	4333.0	3086.0
103352540	2.0	3.0
106480318	0.0	0.0
106479343	0.0	0.0
7072	3550.0	2261.0
106479342	0.0	0.0
106480317	0.0	0.0
7075	2311.0	2692.0
729658	0.0	0.0
106479341	0.0	0.0
7074	996.0	795.0
106480319	0.0	0.0
106479340	0.0	0.0
80256	829.0	837.0
80255	1923.0	3246.0
79269	3062.0	14534.0
80254	1994.0	1403.0
106480321	0.0	0.0
106480320	0.0	0.0
80258	106.0	172.0
106480323	1.0	3.0
106480322	3.0	0.0
100874018	3.0	1.0
100874016	17.0	8.0
644414	0.0	0.0
100874015	0.0	0.0
343326	8.0	6.0
100874019	0.0	0.0
7088	3688.0	1869.0
100874043	36.0	23.0
7087	118.0	16.0
100874042	1.0	2.0
100874041	0.0	0.0
7089	3910.0	1684.0
100874040	0.0	1.0
100874047	3.0	0.0
100874046	0.0	0.0
100874045	0.0	0.0
79290	2.0	0.0
404766	0.0	0.0
100874044	1.0	0.0
7080	0.0	0.0
79291	0.0	0.0
7082	7423.0	8030.0
79294	0.0	0.0
7084	2561.0	2950.0
402100	1.0	0.0
79296	0.0	0.0
7083	367.0	2832.0
7086	7920.0	6615.0
79297	0.0	0.0
729602	1.0	0.0
104472714	1.0	0.0
104472715	2436.0	1076.0
79299	0.0	0.0
104472716	43.0	12.0
104472717	4.0	85.0
104472718	3.0	1.0
284532	0.0	0.0
644425	2.0	0.0
100874048	48.0	49.0
644429	0.0	0.0
7099	1799.0	1562.0
100874032	44.0	19.0
7098	1299.0	1147.0
100874031	0.0	1.0
100874030	0.0	3.0
92255	1315.0	3305.0
644444	0.0	0.0
100874036	1.0	0.0
100874035	4.0	1.0
644442	0.0	0.0
100874034	1.0	0.0
92259	652.0	1233.0
100874033	0.0	0.0
7091	2294.0	685.0
7090	5255.0	9257.0
7093	10.0	45.0
79283	4.0	0.0
7092	404.0	217.0
79282	0.0	0.0
7095	8662.0	11733.0
7094	26742.0	27662.0
7097	1680.0	804.0
7096	1220.0	785.0
104472713	3.0	10.0
79289	0.0	0.0
284525	1.0	1.0
106480301	0.0	0.0
80279	4482.0	5125.0
106480300	0.0	0.0
80270	742.0	1705.0
284521	37.0	14.0
100874039	0.0	2.0
644435	7.0	4.0
100874038	0.0	2.0
100874037	0.0	0.0
80274	49.0	2835.0
80273	1826.0	1631.0
80271	2409.0	1902.0
100874065	0.0	0.0
100874064	0.0	0.0
100874063	0.0	0.0
106479319	10.0	4.0
100874069	23.0	9.0
106479318	0.0	0.0
100874068	5.0	12.0
106479317	5.0	3.0
100874067	0.0	0.0
106479316	0.0	0.0
404744	0.0	2.0
100874066	0.0	0.0
106479315	0.0	50.0
729627	0.0	0.0
106479314	0.0	0.0
106479313	0.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	0.0	0.0
106479310	0.0	0.0
92285	998.0	762.0
100874060	1.0	18.0
92283	403.0	663.0
404734	323.0	338.0
644449	0.0	0.0
100874054	10.0	12.0
100874053	0.0	0.0
106479309	0.0	0.0
100874052	0.0	0.0
729610	0.0	0.0
100874051	3.0	0.0
106479308	2.0	0.0
100874058	395.0	503.0
106479307	0.0	0.0
100874057	0.0	0.0
106479306	0.0	1.0
644464	14.0	6.0
100874056	0.0	0.0
106479305	0.0	0.0
100874055	0.0	0.0
106479304	0.0	0.0
92270	420.0	278.0
106479303	1.0	0.0
106479302	0.0	0.0
106479301	0.0	0.0
729617	19.0	3.0
106479300	0.0	0.0
729611	5.0	0.0
80298	1335.0	1553.0
729608	1.0	0.0
644459	57.0	32.0
100874059	0.0	0.0
79412	26.0	18.0
79411	1226.0	2248.0
79414	770.0	1166.0
127933	5944.0	22439.0
79413	1.0	9.0
79415	1952.0	4215.0
284576	9.0	6.0
55449	2142.0	1291.0
284573	3.0	2.0
140913	5.0	0.0
115948	32.0	40.0
55450	4523.0	1717.0
152905	6.0	10.0
55454	1468.0	1610.0
79400	73.0	27.0
55451	10.0	2.0
115950	244.0	301.0
284565	833.0	759.0
92400	2658.0	2693.0
115939	1413.0	2095.0
55466	1728.0	2775.0
284551	0.0	4.0
752014	0.0	0.0
55472	11.0	19.0
55471	762.0	718.0
152926	1225.0	488.0
284546	0.0	0.0
284541	1.0	21.0
140947	0.0	0.0
92421	2044.0	1194.0
729687	0.0	1.0
729686	1.0	1.0
729682	22.0	0.0
729689	11.0	7.0
548594	0.0	0.0
548593	1.0	1.0
55486	2249.0	2049.0
100996597	0.0	0.0
100996590	0.0	0.0
548599	2.0	0.0
548596	201.0	76.0
729678	1182.0	1234.0
729677	1.0	1.0
79441	1177.0	824.0
79443	5506.0	4578.0
79442	249.0	58.0
79444	8.0	8.0
79447	271.0	468.0
115992	520.0	660.0
79446	506.0	472.0
100996582	0.0	0.0
100874102	0.0	0.0
100874101	2.0	1.0
100874100	3.0	6.0
79470	1.0	0.0
79473	0.0	0.0
79476	0.0	0.0
100996570	24.0	25.0
100996571	11.0	2.0
100874106	3.0	0.0
100874104	0.0	0.0
100874103	0.0	0.0
100874109	1.0	0.0
284593	5.0	1.0
100874108	0.0	0.0
100874107	0.0	0.0
140909	0.0	0.0
100996567	5.0	1.0
100996569	5.0	1.0
79465	80.0	11.0
100996564	0.0	0.0
79469	31.0	15.0
127943	39.0	93.0
92427	22.0	7.0
140901	2446.0	3075.0
140902	3.0	2.0
619434	0.0	0.0
619431	1.0	6.0
149345	644.0	1517.0
392428	4.0	10.0
137362	0.0	0.0
619418	0.0	0.0
125336	35.0	50.0
152992	1283.0	624.0
9700	303.0	351.0
9701	3121.0	2408.0
392451	42.0	7.0
392454	0.0	0.0
392459	0.0	2.0
9711	1904.0	1891.0
9712	1986.0	1283.0
392465	26.0	51.0
9710	2871.0	2474.0
441899	0.0	1.0
441898	5.0	0.0
441897	2.0	0.0
441896	4.0	1.0
441893	0.0	0.0
9704	1224.0	1455.0
152940	5.0	0.0
9705	5.0	28.0
9702	3285.0	2736.0
9703	12781.0	14498.0
9708	8.0	44.0
9709	7311.0	6953.0
9706	1940.0	3104.0
9722	902.0	1585.0
9723	1230.0	1945.0
9720	42.0	2.0
9721	282.0	40.0
392433	0.0	0.0
392437	14.0	13.0
55421	3768.0	3003.0
55425	1811.0	991.0
55423	62.0	74.0
55422	1849.0	1382.0
9715	449.0	267.0
9716	4438.0	5070.0
9719	92.0	502.0
9717	90.0	13.0
9718	255.0	393.0
9730	3202.0	2494.0
9733	3888.0	3306.0
9734	314.0	4606.0
9731	2370.0	2170.0
9732	1404.0	2073.0
55432	482.0	853.0
100	200.0	328.0
101	195.0	1216.0
102	7811.0	6822.0
103	19795.0	37383.0
55435	1630.0	1452.0
104	2394.0	1347.0
105	52.0	22.0
107	766.0	6114.0
9726	2104.0	2104.0
108	334.0	98.0
9727	2488.0	3626.0
109	3077.0	2126.0
9724	2584.0	1949.0
55437	865.0	1533.0
9725	7430.0	6639.0
9728	4829.0	3531.0
9729	9.0	7.0
150280	0.0	0.0
392371	1.0	0.0
9741	21591.0	28030.0
644353	44.0	32.0
100286948	0.0	0.0
9744	421.0	315.0
392375	0.0	0.0
9745	1.0	1.0
644357	0.0	0.0
392374	0.0	0.0
441869	1023.0	841.0
9742	2163.0	2657.0
392377	0.0	0.0
9743	5141.0	8783.0
392376	0.0	0.0
441864	0.0	0.0
106479299	0.0	0.0
106479298	0.0	0.0
149297	148.0	124.0
106479297	0.0	1.0
106479296	0.0	0.0
106480295	0.0	0.0
106479295	0.0	0.0
111	1891.0	403.0
106480294	2.0	0.0
106479294	0.0	0.0
112	5117.0	2694.0
106480297	1.0	4.0
106479293	0.0	0.0
113	383.0	301.0
106479292	0.0	0.0
106480296	0.0	0.0
114	9.0	0.0
106479291	0.0	0.0
106480299	0.0	1.0
115	2480.0	4216.0
106480298	0.0	0.0
106479290	0.0	0.0
116	31.0	17.0
117	669.0	331.0
118	15733.0	13001.0
9737	1769.0	596.0
119	309.0	162.0
9738	1951.0	1567.0
150275	388.0	366.0
9735	929.0	1371.0
9736	8186.0	7095.0
414254	5.0	1.0
106480291	4.0	1.0
150274	671.0	489.0
106480290	2.0	0.0
9739	2691.0	2015.0
106480293	0.0	0.0
106480292	0.0	0.0
9751	841.0	809.0
100874197	14.0	3.0
150291	17.0	8.0
9752	2.0	31.0
100874196	0.0	0.0
100874195	0.0	0.0
100286938	0.0	0.0
619383	47.0	11.0
9750	437.0	246.0
150290	295.0	215.0
100874194	0.0	0.0
9755	772.0	514.0
9753	868.0	667.0
100874199	0.0	0.0
9754	724.0	637.0
100874198	0.0	0.0
392387	1.0	3.0
106479289	0.0	0.0
106479288	0.0	0.0
100874193	0.0	0.0
100874192	0.0	0.0
106479287	0.0	0.0
100874191	1.0	0.0
106479286	0.0	0.0
120	7673.0	2965.0
100874190	2.0	0.0
106479285	0.0	0.0
106479284	0.0	0.0
106479283	0.0	0.0
123	2582.0	5002.0
106707175	0.0	0.0
106479282	0.0	0.0
124	3.0	4.0
414260	10.0	3.0
106479281	5.0	0.0
125	6621.0	2298.0
106479280	0.0	0.0
126	343.0	50.0
127	37.0	1.0
402249	0.0	0.0
128	7283.0	4831.0
9748	7497.0	5982.0
9749	2357.0	1650.0
9746	3609.0	3687.0
9747	2194.0	2605.0
100286929	1.0	0.0
392391	0.0	0.0
392390	1.0	0.0
7101	21.0	1.0
9760	246.0	122.0
9761	12642.0	21442.0
619373	3.0	4.0
7100	1438.0	1150.0
392350	7.0	2.0
9766	7377.0	7285.0
7103	77.0	35.0
644378	13.0	0.0
9767	1344.0	9944.0
7102	1947.0	566.0
7105	5050.0	4570.0
9764	924.0	1613.0
9765	3091.0	6112.0
7104	6.0	3.0
106480269	0.0	0.0
402246	0.0	4.0
441884	3.0	0.0
130	29.0	6.0
131	85.0	0.0
402240	0.0	0.0
132	1468.0	1438.0
441891	1.0	0.0
106480273	0.0	0.0
133	1192.0	217.0
106480272	0.0	0.0
134	2506.0	183.0
106480275	0.0	0.0
135	17.0	43.0
106480274	0.0	6.0
136	291.0	94.0
106480277	1.0	1.0
137	1.0	0.0
106480276	0.0	0.0
106480279	2.0	0.0
106480278	0.0	0.0
9759	1736.0	944.0
150297	1.0	1.0
9757	3371.0	4037.0
9758	12.0	2.0
100286918	0.0	0.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	4154.0	3399.0
392360	0.0	0.0
9774	9757.0	9170.0
7112	3607.0	4159.0
9771	2234.0	2412.0
7111	588.0	77.0
9772	3891.0	3495.0
644384	0.0	1.0
9777	5709.0	6756.0
7114	38783.0	66690.0
9778	5089.0	3672.0
7113	4983.0	897.0
9775	4737.0	6129.0
7116	6.0	5.0
9776	5364.0	7376.0
441878	0.0	0.0
7115	5.0	5.0
392368	0.0	0.0
402236	0.0	0.0
441873	0.0	0.0
9770	1801.0	2001.0
141	1130.0	1660.0
441871	0.0	0.0
142	8989.0	22585.0
441870	0.0	0.0
143	5704.0	5020.0
106480284	0.0	0.0
144	6.0	3.0
106480283	6.0	2.0
162282	56.0	50.0
106480286	70.0	109.0
146	22.0	24.0
106480285	0.0	3.0
147	41.0	28.0
106480288	0.0	0.0
148	84.0	8.0
106480287	0.0	0.0
106480289	0.0	0.0
402226	1.0	0.0
7107	1045.0	2191.0
7106	1959.0	1915.0
7109	1951.0	1673.0
9768	82.0	557.0
7108	882.0	2459.0
106480280	4.0	0.0
106480282	0.0	0.0
106480281	0.0	0.0
9784	5647.0	7322.0
9785	3930.0	2888.0
7120	0.0	0.0
644397	505.0	405.0
9782	302.0	353.0
7123	1954.0	398.0
9783	1594.0	237.0
7122	1381.0	1044.0
619351	6.0	3.0
7125	24.0	14.0
9788	2114.0	4298.0
9789	1393.0	3428.0
414208	62.0	17.0
7124	120.0	23.0
9786	1364.0	1008.0
7127	8603.0	2006.0
7126	5345.0	5446.0
9787	132.0	299.0
221002	865.0	318.0
106479259	0.0	0.0
106480248	0.0	0.0
106479258	0.0	0.0
106480247	1.0	0.0
106479257	2.0	0.0
106479256	0.0	0.0
106480249	0.0	1.0
9780	5349.0	13472.0
150	940.0	917.0
106479255	0.0	0.0
9781	1906.0	2076.0
106479254	0.0	0.0
151	48.0	24.0
152	123.0	92.0
106479253	4.0	3.0
644390	65.0	36.0
153	27.0	26.0
106479252	0.0	0.0
154	469.0	114.0
106480251	0.0	0.0
106479251	0.0	0.0
155	0.0	2.0
106479250	2.0	0.0
106480250	0.0	0.0
156	4662.0	5840.0
106480253	8.0	61.0
157	2332.0	1322.0
106480252	0.0	0.0
106480255	3.0	0.0
158	2625.0	1995.0
159	4362.0	9576.0
106480254	1.0	0.0
106480257	4.0	2.0
106480256	0.0	0.0
7118	22.0	31.0
7117	64.0	56.0
9779	6287.0	3961.0
414212	22.0	14.0
414213	7.0	3.0
7132	6634.0	7126.0
9796	339.0	76.0
441818	6.0	2.0
7134	47.0	15.0
9793	6717.0	10967.0
7133	2079.0	1906.0
9794	4316.0	4705.0
7136	91.0	96.0
7135	186.0	87.0
7138	159.0	37.0
9797	1810.0	1146.0
619343	3.0	2.0
7137	5.0	6.0
9798	9159.0	11901.0
414217	0.0	0.0
106479249	0.0	0.0
619344	0.0	0.0
106480259	0.0	1.0
106479248	0.0	0.0
619349	3.0	1.0
106480258	0.0	0.0
106479247	0.0	0.0
106479246	0.0	0.0
160	3729.0	7317.0
106479245	0.0	0.0
9791	5535.0	4600.0
161	4857.0	6366.0
106479244	0.0	0.0
162	6560.0	8853.0
9792	4370.0	3026.0
106479243	0.0	0.0
163	18837.0	44545.0
7130	319.0	911.0
106479242	0.0	0.0
9790	5053.0	2889.0
164	7582.0	11721.0
106479241	0.0	1.0
165	18940.0	56926.0
106480262	0.0	1.0
106479240	0.0	0.0
166	14456.0	24052.0
106480261	0.0	0.0
167	4.0	0.0
106480264	0.0	0.0
106480263	1.0	0.0
150248	15.0	1.0
106480266	0.0	0.0
106480265	0.0	0.0
106480268	0.0	0.0
106480267	0.0	0.0
150244	261.0	81.0
7128	1710.0	1329.0
414224	93.0	11.0
106480260	0.0	0.0
7143	13.0	47.0
392392	0.0	1.0
7142	0.0	0.0
7145	21824.0	15376.0
441849	0.0	0.0
7146	12.0	22.0
392399	0.0	0.0
7148	11064.0	1089.0
414228	0.0	1.0
106480226	0.0	0.0
106480225	4.0	0.0
441843	133.0	122.0
106480228	0.0	0.0
106479279	0.0	0.0
106480227	0.0	0.0
106479278	0.0	0.0
172	585.0	300.0
106479277	1.0	0.0
173	1.0	0.0
106479276	0.0	0.0
106480229	0.0	0.0
174	154.0	6.0
7141	0.0	0.0
106479275	0.0	0.0
175	1312.0	1828.0
7140	146.0	113.0
106479274	0.0	0.0
176	34.0	160.0
106479273	0.0	0.0
177	175.0	41.0
137290	2.0	0.0
106479272	0.0	0.0
178	3127.0	7924.0
106480231	0.0	0.0
106479271	0.0	0.0
106479270	0.0	0.0
106480230	2.0	2.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	2.0	0.0
106480234	0.0	0.0
414236	68.0	29.0
7139	100.0	9.0
414235	39.0	7.0
414230	0.0	0.0
7153	1056.0	4321.0
149281	0.0	4.0
7156	1610.0	1961.0
7155	14736.0	12186.0
7158	4613.0	5010.0
7157	6442.0	5487.0
343495	2.0	0.0
162239	1128.0	1016.0
7159	3191.0	4858.0
106480237	0.0	0.0
106479269	1.0	3.0
106480236	2.0	0.0
181	3.0	4.0
106480239	0.0	0.0
106479268	0.0	0.0
182	7098.0	6514.0
106479267	0.0	0.0
106480238	0.0	0.0
183	34.0	326.0
7150	6821.0	7512.0
221017	0.0	0.0
106479266	0.0	0.0
106479265	0.0	1.0
185	704.0	5274.0
106479264	0.0	0.0
186	5.0	0.0
402273	0.0	0.0
106479263	0.0	0.0
7151	0.0	0.0
187	2256.0	4794.0
106479262	0.0	0.0
106480240	1.0	9.0
106479261	0.0	0.0
189	2.0	1.0
106479260	0.0	0.0
106480242	0.0	0.0
106480241	0.0	0.0
104797537	3.0	0.0
106480244	0.0	0.0
104797536	1.0	2.0
106480243	0.0	0.0
106480246	0.0	0.0
104797538	5.0	0.0
106480245	0.0	0.0
414245	20.0	5.0
414246	0.0	0.0
414241	15.0	8.0
7165	5471.0	5436.0
92344	535.0	834.0
100874120	0.0	0.0
7164	5376.0	1310.0
92345	766.0	803.0
7167	13065.0	21786.0
92342	517.0	1414.0
729764	0.0	0.0
7166	61.0	1723.0
7169	17546.0	4469.0
100874124	5.0	0.0
106479219	0.0	0.0
7168	30956.0	29898.0
100874123	0.0	0.0
106479218	0.0	0.0
92346	3.0	1.0
729760	0.0	0.0
100874122	0.0	0.0
106479217	3.0	0.0
106479216	0.0	1.0
100874121	0.0	0.0
190	35.0	0.0
106480204	1.0	1.0
106479215	1.0	0.0
191	8482.0	10312.0
106479214	0.0	1.0
729769	0.0	0.0
106480203	0.0	0.0
106480206	0.0	0.0
106479213	0.0	0.0
257000	200.0	115.0
79370	202.0	20.0
106479212	0.0	0.0
106480205	0.0	0.0
7161	496.0	167.0
106480208	0.0	0.0
92340	121.0	183.0
106479211	0.0	0.0
106479210	0.0	0.0
106480207	0.0	0.0
7163	4527.0	7598.0
196	9801.0	3764.0
197	0.0	0.0
7162	3901.0	5222.0
729767	0.0	0.0
106480209	0.0	0.0
284618	162.0	151.0
199	1109.0	1329.0
646929	0.0	0.0
284615	71.0	30.0
106480211	0.0	0.0
284613	1359.0	780.0
106480210	0.0	0.0
284612	26.0	101.0
106480213	0.0	0.0
284611	3184.0	3782.0
106480212	0.0	0.0
100874128	0.0	0.0
343477	3.0	3.0
100874127	0.0	1.0
730747	10.0	5.0
100874126	0.0	0.0
100874129	2.0	0.0
7175	12533.0	12769.0
7178	209294.0	165008.0
7177	880.0	1094.0
106479209	0.0	0.0
646942	2.0	1.0
100874113	53.0	20.0
106479208	0.0	0.0
106479207	0.0	0.0
100874112	0.0	1.0
7179	0.0	0.0
343472	0.0	0.0
106479206	0.0	0.0
100874111	11.0	7.0
92335	506.0	420.0
106479205	0.0	0.0
100874110	3.0	3.0
221035	3011.0	3442.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	0.0	0.0
106479203	0.0	2.0
7170	11201.0	45700.0
221037	8008.0	3267.0
106479202	1.0	0.0
106480217	0.0	0.0
80349	2662.0	3172.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	1253.0	1646.0
106479200	1.0	0.0
106480219	0.0	0.0
7171	45241.0	64059.0
106480218	0.0	0.0
79364	2227.0	1797.0
7174	3621.0	2558.0
7173	241.0	71.0
79363	192.0	264.0
729756	4.0	3.0
79366	569.0	551.0
100996541	38.0	15.0
79365	7750.0	3052.0
79368	6.0	8.0
106480220	0.0	0.0
80352	1384.0	179.0
106480222	0.0	0.0
79369	24.0	11.0
106480221	0.0	0.0
221044	0.0	1.0
106480224	0.0	0.0
106480223	1.0	0.0
100874117	0.0	0.0
100874116	0.0	0.0
100874115	0.0	0.0
100874114	16.0	3.0
80351	5219.0	4498.0
80350	65.0	11.0
100874119	3.0	2.0
646936	0.0	0.0
100874118	2.0	2.0
7187	2081.0	1480.0
7186	935.0	1524.0
7189	1423.0	1440.0
729786	0.0	0.0
7188	1456.0	3655.0
100874146	5.0	0.0
100874145	0.0	0.0
100874144	0.0	0.0
106479239	0.0	1.0
92369	22.0	40.0
100874143	0.0	0.0
106479238	0.0	0.0
106479237	0.0	1.0
100996538	1.0	0.0
106479236	0.0	0.0
7181	1259.0	613.0
106479235	0.0	0.0
7180	5.0	10.0
100996539	18.0	4.0
106479234	0.0	0.0
106479233	0.0	0.0
7182	3770.0	2347.0
106479232	0.0	0.0
7185	476.0	558.0
106479231	0.0	0.0
7184	43526.0	50198.0
729789	20.0	6.0
106479230	0.0	1.0
221074	21.0	3.0
80380	305.0	161.0
100874147	0.0	0.0
80381	4682.0	9215.0
646960	0.0	0.0
100874131	6.0	1.0
100874130	0.0	1.0
92359	344.0	1414.0
100874135	0.0	9.0
100874134	0.0	0.0
106479229	0.0	0.0
343450	55.0	18.0
646962	323.0	54.0
106479228	0.0	0.0
106479227	1.0	0.0
100874132	1.0	2.0
106479226	0.0	0.0
7190	18.0	2.0
106479225	0.0	1.0
100286996	0.0	0.0
106479224	0.0	0.0
106479223	0.0	0.0
106479222	0.0	0.0
106479221	0.0	0.0
106479220	0.0	0.0
729779	20.0	14.0
221060	12.0	11.0
221061	3392.0	990.0
100996520	0.0	0.0
106480200	0.0	0.0
106480202	0.0	0.0
106480201	0.0	0.0
100874139	0.0	0.0
100874138	0.0	0.0
646956	1.0	0.0
414201	1.0	0.0
100874137	0.0	0.0
100874136	0.0	1.0
730755	7.0	0.0
414200	3.0	6.0
100874163	0.0	7.0
100874161	0.0	0.0
100874168	0.0	0.0
100874167	0.0	0.0
257044	61.0	49.0
729727	0.0	0.0
100874160	1.0	0.0
402220	0.0	0.0
100996511	313.0	315.0
729723	132.0	85.0
221092	4843.0	4794.0
284656	261.0	863.0
402216	2.0	1.0
102725045	0.0	0.0
284654	2199.0	81.0
100874169	0.0	0.0
221091	910.0	85.0
646982	6.0	5.0
100874153	0.0	0.0
646981	1.0	0.0
100874152	0.0	0.0
100286979	3.0	2.0
100874151	0.0	0.0
100874150	3.0	0.0
115908	913.0	5308.0
100874157	0.0	0.0
100874156	4.0	1.0
100874155	0.0	0.0
100874154	0.0	0.0
221079	1779.0	1937.0
92370	1561.0	2032.0
100286971	0.0	0.0
221078	787.0	346.0
100996501	0.0	0.0
100996500	0.0	0.0
284649	30.0	37.0
729708	84.0	41.0
100874159	0.0	0.0
644315	223.0	62.0
100874158	11.0	2.0
646993	21.0	5.0
100874186	0.0	0.0
100874185	1.0	1.0
100874184	2.0	0.0
100874183	1.0	0.0
100286965	0.0	0.0
100286964	0.0	0.0
646996	0.0	0.0
100874189	0.0	0.0
100874188	32.0	16.0
644333	0.0	0.0
100874187	0.0	0.0
729747	30.0	19.0
100874182	0.0	0.0
100874180	0.0	0.0
257019	1003.0	550.0
644325	0.0	0.0
343413	63.0	31.0
92399	2149.0	1484.0
100874175	0.0	0.0
100874174	2.0	0.0
100874173	0.0	2.0
100874172	0.0	0.0
100874179	3.0	0.0
100286954	0.0	1.0
100874178	0.0	0.0
100874176	0.0	0.0
343409	0.0	0.0
343406	0.0	0.0
644338	8.0	5.0
103911	7.0	0.0
103910	20644.0	24523.0
350297	0.0	0.0
79530	0.0	0.0
79533	0.0	0.0
55561	4305.0	2033.0
79532	0.0	0.0
55568	5248.0	9020.0
55567	27.0	5.0
79534	0.0	0.0
79537	6.0	0.0
55565	363.0	282.0
651452	0.0	0.0
79538	1.0	0.0
158572	159.0	123.0
55571	2178.0	3413.0
171523	191.0	478.0
55573	11921.0	10406.0
55572	688.0	923.0
79521	0.0	0.0
55578	2841.0	1271.0
79523	0.0	0.0
55577	2459.0	3441.0
79526	0.0	0.0
55576	922.0	56.0
79525	0.0	0.0
79528	0.0	0.0
100037417	80.0	37.0
79529	0.0	0.0
92521	1261.0	1559.0
374286	5.0	0.0
122592	0.0	0.0
55582	460.0	346.0
79550	0.0	0.0
55586	1.0	2.0
55585	5362.0	6587.0
55584	1.0	1.0
55589	1061.0	907.0
171559	5.0	4.0
55588	4211.0	5273.0
171558	0.0	5.0
374291	859.0	2924.0
55593	3786.0	4980.0
205428	3731.0	1081.0
55592	920.0	663.0
55591	3993.0	4375.0
79540	0.0	0.0
55596	1928.0	1361.0
79541	1.0	0.0
79544	0.0	0.0
79546	0.0	0.0
55599	941.0	491.0
171546	2513.0	2134.0
79547	0.0	0.0
92507	24.0	5.0
79549	0.0	0.0
158586	1026.0	2962.0
158584	652.0	2088.0
158521	0.0	1.0
134553	2977.0	4933.0
79571	2717.0	3905.0
79570	60.0	12744.0
146540	989.0	398.0
79573	873.0	1170.0
79572	4405.0	6344.0
79575	506.0	877.0
79574	3.0	3.0
