id	47f0749e-01c7-4d8c-8926-06293c4a9b4e	7e56863a-53f2-4c94-9cf0-053d72b4d5ee
7278	1.0	0.0
101927465	0.0	0.0
376818	0.0	0.0
100289028	0.0	0.0
7270	1584.0	899.0
100289027	0.0	0.0
7273	1640.0	404.0
7272	127.0	292.0
102723356	11.0	7.0
7286	1505.0	5568.0
376844	0.0	0.0
100529257	13.0	13.0
7288	10.0	3.0
7287	16.0	18.0
7289	2254.0	1406.0
134510	1824.0	1668.0
79490	0.0	0.0
7280	942.0	691.0
79492	0.0	0.0
79491	0.0	0.0
100529251	9.0	12.0
79494	0.0	0.0
7284	10442.0	13685.0
7283	1134.0	1600.0
79498	0.0	0.0
122525	391.0	290.0
79499	0.0	0.0
100422450	0.0	0.0
100422452	0.0	0.0
7297	3395.0	2532.0
7296	4186.0	2941.0
7299	0.0	5.0
134526	0.0	0.0
7298	315.0	791.0
100422469	0.0	0.0
7291	323.0	284.0
100529261	5.0	7.0
7290	929.0	645.0
100529262	4.0	0.0
7293	59.0	88.0
79483	0.0	0.0
7292	69.0	260.0
100529264	1.0	2.0
79482	0.0	0.0
7295	7248.0	4709.0
352887	1.0	0.0
7294	37.0	13.0
79488	0.0	0.0
388818	0.0	0.0
100292680	49.0	12.0
388815	706.0	237.0
158506	8.0	0.0
100529239	0.0	2.0
92483	4.0	3.0
352896	0.0	0.0
92482	999.0	575.0
122509	373.0	260.0
388849	25.0	18.0
134548	414.0	674.0
101927423	20.0	36.0
101927422	0.0	0.0
100529240	2.0	0.0
134549	1513.0	6642.0
100529241	0.0	1.0
388830	0.0	0.0
408050	270.0	267.0
100422486	15.0	2.0
100529215	54.0	30.0
100529211	24.0	17.0
100422496	0.0	0.0
122553	1994.0	1360.0
100133307	0.0	0.0
100133308	0.0	1.0
100133309	2.0	1.0
100133310	0.0	0.0
100133311	71.0	13.0
388886	1263.0	329.0
100133314	0.0	0.0
134505	2.0	2.0
100133321	0.0	2.0
100529209	6.0	26.0
65003	1693.0	2036.0
65005	2566.0	3094.0
65008	937.0	914.0
171419	0.0	0.0
65009	559.0	349.0
55681	3693.0	3199.0
55680	1289.0	794.0
79650	2145.0	1439.0
79652	2326.0	1440.0
79651	1148.0	976.0
146456	15.0	7.0
55684	4463.0	3822.0
55683	9016.0	3922.0
79654	3361.0	2425.0
79656	665.0	229.0
55689	2813.0	1511.0
171416	0.0	0.0
79658	1667.0	471.0
55687	994.0	608.0
79657	2306.0	1476.0
55686	4474.0	1706.0
374395	2701.0	2325.0
79659	2820.0	2241.0
374393	37.0	456.0
65010	390.0	240.0
374378	544.0	1428.0
65012	44.0	4.0
92610	1614.0	3288.0
122481	201.0	353.0
65018	2983.0	1184.0
55692	2032.0	1443.0
55691	2531.0	980.0
55690	7764.0	7891.0
79641	1356.0	1914.0
55696	4651.0	3500.0
55695	1139.0	1504.0
79640	2581.0	1364.0
79643	1496.0	856.0
79642	880.0	623.0
55693	172.0	131.0
79645	378.0	23.0
55699	8644.0	13431.0
79644	1743.0	1985.0
55698	677.0	239.0
79647	3142.0	2206.0
55697	3101.0	2043.0
79646	7261.0	6452.0
79649	1046.0	348.0
374383	97.0	299.0
79648	1855.0	1505.0
92609	2203.0	1523.0
134490	0.0	0.0
134492	1361.0	1275.0
100302738	0.0	0.0
100302737	0.0	0.0
100302736	4.0	13.0
146481	0.0	0.0
79670	4558.0	1916.0
79672	3712.0	2030.0
79671	1529.0	1238.0
79674	485.0	813.0
79673	1823.0	765.0
79676	98.0	56.0
79675	824.0	706.0
79677	1635.0	1720.0
79679	30444.0	8067.0
158471	1469.0	4764.0
349391	0.0	0.0
79661	1073.0	353.0
79660	7782.0	7984.0
79663	535.0	400.0
171424	14.0	5.0
171423	261.0	287.0
79665	5108.0	4378.0
171422	0.0	0.0
79664	3613.0	1909.0
171421	0.0	0.0
79667	211.0	127.0
79666	5069.0	5950.0
171427	28.0	43.0
79669	914.0	838.0
171425	1034.0	306.0
79668	2044.0	717.0
171420	0.0	0.0
158401	12.0	28.0
92667	2476.0	1307.0
158405	1575.0	727.0
349386	0.0	0.0
79690	618.0	1026.0
79692	616.0	308.0
79691	1763.0	1281.0
79694	1044.0	986.0
79693	1186.0	695.0
79696	252.0	187.0
100302751	9.0	4.0
79695	149.0	125.0
79698	182.0	24.0
205564	2057.0	1333.0
79697	842.0	814.0
79699	3213.0	2445.0
92659	248.0	323.0
65055	2633.0	920.0
65057	1237.0	851.0
65056	7565.0	6052.0
65059	1583.0	686.0
349372	0.0	0.0
100302743	0.0	0.0
79680	2589.0	1879.0
79683	830.0	431.0
100302742	1.0	0.0
79682	239.0	808.0
100302741	0.0	0.0
79685	5525.0	2429.0
79684	650.0	438.0
100216001	2.0	10.0
79689	4748.0	1895.0
146429	27.0	25.0
65065	1581.0	771.0
92689	4230.0	6358.0
90025	210.0	107.0
158427	1515.0	540.0
408263	2.0	5.0
92682	91.0	47.0
146434	555.0	601.0
146433	1697.0	457.0
146439	1536.0	1693.0
90019	1492.0	213.0
65062	4589.0	1225.0
158431	489.0	267.0
65061	41.0	61.0
90011	4.0	0.0
92675	1845.0	950.0
65078	154.0	334.0
134466	299.0	59.0
90007	2976.0	7919.0
65072	38.0	11.0
100289019	265.0	121.0
100289017	0.0	0.0
100133172	15.0	4.0
55601	2031.0	2954.0
55600	2.0	0.0
55605	806.0	456.0
55604	3053.0	1439.0
55603	2134.0	1367.0
55602	1942.0	1217.0
55609	272.0	300.0
55608	4303.0	3123.0
55607	2198.0	2075.0
254528	0.0	0.0
349334	0.0	1.0
9910	3125.0	3278.0
100133180	14.0	8.0
641924	1.0	1.0
9908	10351.0	7849.0
9909	2102.0	2215.0
55612	756.0	190.0
55611	4411.0	4027.0
55610	3439.0	2443.0
254531	1300.0	690.0
9902	7823.0	10002.0
55616	2532.0	3878.0
171482	0.0	0.0
9903	8090.0	3091.0
55615	614.0	734.0
55614	3669.0	1974.0
9900	941.0	348.0
55613	64.0	80.0
340990	0.0	0.0
9901	1682.0	1149.0
9906	315.0	131.0
55619	1340.0	2089.0
9907	1472.0	2012.0
9904	2422.0	1401.0
171484	0.0	0.0
55617	983.0	582.0
9905	9311.0	2403.0
641922	0.0	0.0
171483	0.0	0.0
9920	494.0	115.0
9921	10466.0	7225.0
100133190	1120.0	340.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	13605.0	11786.0
55623	8673.0	5561.0
55622	1989.0	1407.0
55621	1607.0	1157.0
55620	1801.0	1792.0
9913	2798.0	1503.0
55627	4087.0	3315.0
340980	1.0	0.0
9914	2260.0	691.0
55626	4073.0	3125.0
9911	117.0	97.0
55625	5334.0	3803.0
9912	960.0	550.0
55624	5314.0	3504.0
9917	6103.0	7230.0
9918	5090.0	3413.0
9915	1500.0	5886.0
55629	6091.0	4537.0
55628	1881.0	916.0
9931	4194.0	3048.0
55630	671.0	824.0
301	33577.0	9079.0
55634	890.0	599.0
55633	1499.0	775.0
302	53091.0	26975.0
55632	957.0	1185.0
303	9.0	1.0
55631	833.0	800.0
304	337.0	146.0
9924	3436.0	1203.0
55638	5234.0	2730.0
305	0.0	3.0
306	9950.0	2138.0
9925	1842.0	1195.0
340970	0.0	0.0
9922	6784.0	4401.0
55636	2416.0	1021.0
307	5813.0	4878.0
55635	25.0	315.0
308	22567.0	18893.0
9923	4020.0	1902.0
9928	14.0	263.0
309	24688.0	12192.0
9929	5034.0	3554.0
9926	5439.0	8487.0
9927	9291.0	7399.0
9942	416.0	317.0
9943	4095.0	2505.0
266553	3.0	0.0
101927396	0.0	0.0
9940	173.0	85.0
101927399	3.0	4.0
9941	286.0	207.0
339983	1189.0	324.0
102723423	0.0	0.0
102723426	0.0	0.0
339977	23.0	10.0
55640	249.0	180.0
310	11029.0	7857.0
311	14169.0	10019.0
312	68.0	18.0
79612	869.0	464.0
55644	1805.0	1106.0
79611	2430.0	834.0
313	257.0	369.0
314	108.0	24.0
55643	5781.0	5201.0
79613	1245.0	570.0
494197	0.0	0.0
79616	650.0	477.0
316	1495.0	306.0
9935	5616.0	4132.0
317	1172.0	999.0
9936	1040.0	413.0
9933	1995.0	1425.0
55647	1491.0	1502.0
79618	1695.0	1341.0
318	1282.0	1248.0
55646	782.0	521.0
9934	182.0	48.0
319	102.0	6.0
9939	6159.0	5245.0
9937	1186.0	927.0
9938	1056.0	621.0
9950	4751.0	4512.0
9953	352.0	394.0
9951	153.0	14.0
339970	3.0	8.0
339976	0.0	0.0
55652	3340.0	1724.0
320	872.0	278.0
55651	2708.0	2120.0
339967	22.0	3.0
321	139.0	202.0
55650	2280.0	2106.0
322	3040.0	2047.0
323	6899.0	6588.0
55656	2143.0	2142.0
55655	1861.0	1003.0
324	3295.0	2124.0
79600	2994.0	2485.0
494188	0.0	0.0
79603	3049.0	1894.0
325	0.0	0.0
55654	9464.0	7993.0
79602	7051.0	4972.0
55653	1067.0	1504.0
326	5.0	1.0
327	5324.0	4660.0
79605	92.0	99.0
9946	1594.0	910.0
55659	749.0	313.0
328	8744.0	7180.0
9947	0.0	5.0
55658	1212.0	1010.0
329	4330.0	2998.0
79607	661.0	608.0
9945	701.0	1311.0
55657	1030.0	1053.0
79609	349.0	247.0
79608	1365.0	93.0
9948	22983.0	14222.0
9949	675.0	1781.0
9960	3022.0	1519.0
9961	8623.0	17921.0
7301	697.0	421.0
651302	57.0	18.0
7300	0.0	0.0
9965	25.0	2.0
9962	4046.0	1929.0
9963	84.0	206.0
7302	1.0	0.0
339965	502.0	152.0
330	2173.0	6518.0
55663	796.0	759.0
79630	322.0	321.0
331	5027.0	4616.0
55662	6845.0	3599.0
332	91.0	612.0
79632	449.0	152.0
55661	4702.0	2215.0
333	150.0	255.0
79631	2496.0	1441.0
55660	7631.0	5413.0
334	85071.0	32975.0
55667	7171.0	3724.0
79634	1353.0	1157.0
335	6.0	7.0
55666	5809.0	3707.0
79633	1234.0	776.0
55665	2812.0	3120.0
336	0.0	1.0
55664	1685.0	1291.0
337	0.0	0.0
79635	571.0	253.0
340947	3.0	5.0
9957	578.0	247.0
338	133.0	8.0
339	0.0	0.0
79637	933.0	576.0
9958	2911.0	2071.0
9955	23.0	125.0
55669	3247.0	2081.0
55668	3934.0	1896.0
9956	73.0	134.0
79639	538.0	418.0
641977	704.0	551.0
9971	0.0	0.0
9972	5481.0	2620.0
7310	5.0	4.0
9970	30.0	38.0
100422600	0.0	0.0
9975	7868.0	5425.0
9976	558.0	570.0
7311	22977.0	21122.0
100422602	0.0	0.0
7314	27192.0	17935.0
9973	1563.0	1451.0
100422603	81.0	9.0
100422605	3.0	0.0
100422608	0.0	0.0
55670	3866.0	2343.0
341	925.0	4207.0
342	2.0	8.0
343	2.0	0.0
79621	1317.0	1212.0
55672	1673.0	1429.0
55671	5567.0	3756.0
344	7.0	5.0
345	0.0	0.0
79623	482.0	90.0
254552	197.0	120.0
79622	1103.0	2046.0
55677	3310.0	2609.0
346	0.0	1.0
55676	2849.0	2353.0
79625	410.0	215.0
347	75766.0	7510.0
348	13164.0	25196.0
79624	4912.0	3467.0
7305	1211.0	3135.0
79627	13194.0	4192.0
9968	5553.0	3517.0
9969	6577.0	5098.0
79626	162.0	262.0
79629	692.0	829.0
7307	91.0	24.0
9966	439.0	275.0
9967	18973.0	10335.0
55679	3485.0	1087.0
7306	1.0	8.0
79628	276.0	84.0
254559	512.0	207.0
9982	169.0	11.0
7321	654.0	950.0
9980	3408.0	2723.0
7320	3393.0	3291.0
101927350	9.0	0.0
7323	14741.0	12960.0
9986	873.0	757.0
7322	3932.0	4973.0
9987	19931.0	10641.0
101927352	10.0	2.0
9984	1580.0	1437.0
7325	1542.0	711.0
9985	137.0	113.0
7324	3524.0	3034.0
350	0.0	0.0
351	121302.0	58125.0
353	3295.0	2925.0
100133210	0.0	0.0
354	35.0	0.0
355	1047.0	679.0
100133212	0.0	0.0
356	25.0	21.0
357	1279.0	1338.0
358	20699.0	8399.0
359	5.0	0.0
7316	56656.0	41629.0
7315	3.0	4.0
7318	2426.0	2446.0
9978	2003.0	1865.0
7317	20958.0	18502.0
7319	2982.0	3191.0
9993	13778.0	8731.0
101927360	0.0	0.0
9994	1927.0	859.0
9991	8073.0	7443.0
7332	5864.0	3956.0
9992	15.0	14.0
9997	386.0	624.0
7334	4631.0	3589.0
101927364	0.0	0.0
7333	12.0	0.0
7336	2355.0	2395.0
9995	1.0	1.0
100422505	2383.0	1428.0
7335	813.0	372.0
494150	3.0	4.0
9990	2582.0	1049.0
360	2799.0	296.0
361	89.0	36.0
362	183.0	29.0
363	3.0	4.0
100133220	1.0	0.0
364	1665.0	303.0
366	33.0	122.0
367	18288.0	13265.0
368	503.0	241.0
369	4132.0	4295.0
494143	42.0	66.0
7327	5998.0	2582.0
7326	3395.0	2331.0
7329	6259.0	6671.0
9988	4229.0	2594.0
9989	4931.0	4081.0
7328	13502.0	14719.0
7341	5916.0	4860.0
7343	9923.0	8601.0
7342	8872.0	8509.0
7345	443.0	441.0
100422514	0.0	0.0
7347	314.0	259.0
100422517	1.0	1.0
372	12599.0	13016.0
373	1333.0	1165.0
374	8405.0	787.0
375	24324.0	34490.0
377	14297.0	14330.0
100133234	0.0	1.0
378	8880.0	15078.0
379	732.0	296.0
100652740	1.0	24.0
7337	7567.0	4179.0
7339	0.0	0.0
100652748	409.0	251.0
101927380	1.0	13.0
100652749	0.0	0.0
7352	124.0	46.0
7351	4737.0	4360.0
101927381	4.0	0.0
7353	2740.0	2043.0
100422523	1.0	0.0
7356	11.0	0.0
7355	1982.0	2480.0
7358	5145.0	3953.0
7357	4464.0	10156.0
100422527	0.0	0.0
380	0.0	2.0
381	6753.0	7008.0
382	8084.0	7529.0
7350	35.0	3.0
383	38.0	7.0
384	164.0	58.0
387	30914.0	27092.0
388	41072.0	31314.0
389	12425.0	10310.0
100652730	0.0	0.0
7349	56.0	76.0
7348	94.0	0.0
100652736	44.0	21.0
100652739	1.0	0.0
101927390	0.0	0.0
7363	17.0	4.0
100422531	0.0	0.0
100422532	15.0	6.0
352954	1412.0	381.0
7365	0.0	0.0
100422533	1.0	4.0
352957	0.0	0.0
7364	9.0	2.0
7367	6.0	13.0
100422535	0.0	0.0
7366	32.0	7.0
100422536	0.0	1.0
7369	49.0	3.0
7368	397.0	92.0
390	8864.0	2329.0
391	2035.0	2567.0
392	9087.0	11977.0
393	951.0	1086.0
394	8333.0	5054.0
100133251	0.0	0.0
395	320.0	215.0
7360	10034.0	5686.0
396	8162.0	7085.0
397	15173.0	14472.0
494115	1950.0	1404.0
398	55.0	24.0
399	2860.0	855.0
100133259	0.0	0.0
388906	29.0	16.0
388907	36.0	24.0
494119	0.0	0.0
494118	0.0	0.0
7374	2758.0	1812.0
352966	5.0	10.0
7373	15134.0	14227.0
352965	12.0	6.0
7376	4021.0	3067.0
7375	6395.0	3246.0
352967	0.0	0.0
100422545	0.0	0.0
7378	349.0	423.0
101927320	0.0	1.0
100422546	0.0	0.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	12.0	17.0
101927324	0.0	0.0
101927323	2.0	7.0
352962	55.0	24.0
101927327	0.0	0.0
7372	2339.0	1662.0
352964	12.0	4.0
100133262	0.0	0.0
7371	3308.0	3589.0
352963	0.0	0.0
100133265	1.0	0.0
100133268	0.0	0.0
105377532	0.0	0.0
102723495	0.0	0.0
100422540	0.0	0.0
7385	12340.0	11752.0
7384	6565.0	5670.0
7386	3305.0	2449.0
7389	3923.0	2863.0
376940	2111.0	1571.0
7388	3729.0	3885.0
100422558	2.0	3.0
101927332	0.0	0.0
7381	10431.0	8321.0
102723489	213.0	281.0
7380	173.0	146.0
102723487	12.0	0.0
102723483	1.0	0.0
100422550	0.0	0.0
388925	2.0	3.0
7398	3763.0	3087.0
7399	36.0	32.0
7390	1621.0	1801.0
101927347	0.0	0.0
7392	6276.0	5323.0
7391	2363.0	3724.0
100133285	0.0	1.0
102723475	75.0	2.0
388910	0.0	0.0
102723472	0.0	0.0
352999	17.0	3.0
352990	13.0	2.0
374308	15.0	1.0
122402	62.0	63.0
122409	0.0	3.0
388948	13.0	4.0
388946	0.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	3367.0	3678.0
388931	11.0	10.0
388939	19.0	7.0
100422581	13.0	8.0
100422582	3.0	0.0
100422598	0.0	0.0
408187	0.0	0.0
388965	0.0	0.0
388962	500.0	361.0
388963	593.0	896.0
388960	0.0	0.0
100422591	6.0	0.0
100422595	0.0	0.0
388969	2740.0	1278.0
92597	2622.0	2455.0
92595	514.0	672.0
134429	130.0	320.0
92591	87.0	78.0
388951	0.0	0.0
134430	2518.0	2306.0
100147811	0.0	1.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	90.0	86.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	1.0	1.0
100147827	0.0	4.0
100147828	0.0	0.0
100147830	0.0	0.0
100147832	3.0	3.0
100147833	0.0	0.0
103724390	9.0	1.0
100147834	0.0	0.0
100147835	0.0	0.0
100147836	10.0	1.0
100147837	0.0	0.0
100505385	156.0	84.0
100505383	2.0	0.0
374354	2781.0	2121.0
374355	0.0	0.0
103724389	1.0	1.0
103724388	5.0	1.0
103724387	39.0	12.0
103724386	15.0	0.0
100133203	0.0	0.0
100133204	29.0	13.0
100133205	114.0	51.0
100133206	0.0	0.0
122416	1788.0	1239.0
65121	0.0	0.0
677837	9.0	5.0
677838	0.0	0.0
65123	4887.0	5020.0
677835	0.0	0.0
65122	0.0	0.0
677836	3.0	2.0
65125	14991.0	15088.0
677833	2.0	0.0
102723508	61.0	53.0
92745	114.0	346.0
65124	2705.0	1434.0
677834	10.0	3.0
100505566	28.0	17.0
677831	0.0	0.0
677832	1.0	1.0
100505567	0.0	0.0
80759	104.0	43.0
80758	62.0	164.0
80757	124.0	514.0
144165	745.0	1399.0
100505561	2.0	0.0
677839	0.0	2.0
79770	3847.0	3103.0
80762	11082.0	9493.0
79772	643.0	693.0
80761	32.0	31.0
80760	6848.0	909.0
388667	0.0	0.0
79774	1236.0	668.0
79777	1217.0	776.0
79776	1316.0	1040.0
80765	199.0	130.0
80764	1625.0	1216.0
80763	198.0	34.0
79778	924.0	1534.0
92737	73.0	1.0
677840	0.0	0.0
92736	1.0	1.0
158798	0.0	40.0
677848	0.0	0.0
677849	0.0	1.0
677846	0.0	0.0
677847	0.0	0.0
100505557	3.0	0.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	1.0	1.0
388662	31.0	27.0
80746	621.0	542.0
80745	707.0	485.0
653857	303.0	106.0
79760	684.0	526.0
79762	4659.0	2332.0
79763	1351.0	1755.0
80755	282.0	186.0
79768	1034.0	689.0
79767	1590.0	1082.0
677850	0.0	0.0
677815	0.0	0.0
677816	0.0	0.0
677813	0.0	1.0
677814	8.0	1.0
677811	0.0	0.0
90102	3396.0	2309.0
677812	0.0	0.0
677810	14.0	3.0
388695	701.0	1029.0
80778	507.0	278.0
79791	3228.0	1567.0
677819	0.0	1.0
100505583	0.0	0.0
677817	4.0	0.0
79792	3364.0	4084.0
677818	0.0	0.0
79794	3383.0	2013.0
79797	776.0	779.0
79796	616.0	568.0
80781	9429.0	14797.0
79799	0.0	0.0
79798	815.0	1108.0
388685	488.0	415.0
119180	0.0	0.0
677826	7.0	3.0
219833	197.0	136.0
677827	0.0	0.0
100505576	34.0	33.0
100505573	558.0	301.0
677825	0.0	0.0
92755	25.0	28.0
677822	0.0	0.0
677823	2.0	2.0
677820	0.0	0.0
677821	0.0	0.0
144193	164.0	66.0
79780	996.0	488.0
79782	69.0	430.0
144195	0.0	4.0
677828	3.0	2.0
79781	994.0	450.0
677829	0.0	0.0
79784	7772.0	6285.0
79783	205.0	248.0
80772	1301.0	1336.0
79786	5268.0	2254.0
79785	502.0	66.0
80777	4364.0	2942.0
79788	497.0	208.0
80776	274.0	211.0
388677	61.0	37.0
80775	770.0	579.0
80774	265.0	526.0
79789	12793.0	3481.0
92749	30.0	74.0
92747	258.0	5959.0
90121	4326.0	2733.0
219844	300.0	533.0
90120	2303.0	1923.0
158763	4140.0	52.0
651249	2.0	3.0
220832	0.0	1.0
146779	0.0	0.0
677885	7.0	7.0
677882	1.0	0.0
677883	4.0	1.0
651250	641.0	429.0
132141	2.0	0.0
219855	355.0	1483.0
219854	1380.0	1490.0
90113	16.0	20.0
653895	8.0	4.0
80789	2002.0	2218.0
144132	680.0	389.0
144124	0.0	0.0
388698	1.0	1.0
388699	0.0	0.0
388697	24.0	9.0
100505518	0.0	3.0
80790	4778.0	2919.0
89122	5324.0	5776.0
158787	246.0	320.0
100505540	0.0	0.0
219865	0.0	1.0
100505547	0.0	1.0
132158	168.0	77.0
100505545	0.0	0.0
90141	683.0	436.0
132160	2273.0	1579.0
90139	1237.0	1221.0
340665	12.0	6.0
219858	0.0	0.0
100505532	48.0	61.0
90134	1.0	5.0
219875	1.0	0.0
90133	236.0	212.0
92799	1909.0	1848.0
219874	1.0	1.0
651258	3.0	1.0
90135	2784.0	1950.0
219873	0.0	0.0
100505536	6.0	1.0
92797	570.0	937.0
219870	0.0	0.0
339674	3.0	1.0
339669	0.0	0.0
100505538	237.0	125.0
340654	3.0	8.0
219869	0.0	0.0
339665	223.0	175.0
100133053	0.0	0.0
55722	349.0	288.0
55721	400.0	296.0
55720	3320.0	1606.0
55726	1177.0	1168.0
55723	129.0	739.0
55729	6723.0	5593.0
55728	1746.0	1001.0
55727	4420.0	2235.0
105377108	6.0	0.0
219899	1667.0	1460.0
220869	586.0	343.0
102723578	0.0	0.0
100133064	0.0	0.0
102723574	0.0	0.0
55733	1847.0	2332.0
400	8168.0	7313.0
641808	52.0	43.0
55732	435.0	851.0
401	6.0	1.0
55731	2153.0	1833.0
402	1737.0	1322.0
403	2562.0	2161.0
55737	11422.0	6366.0
205251	441.0	150.0
405	7002.0	5758.0
55735	2412.0	1461.0
406	1095.0	669.0
55734	1466.0	1062.0
407	57.0	26.0
408	8363.0	1959.0
409	1767.0	1815.0
55739	4123.0	1471.0
55738	3567.0	3354.0
327658	0.0	0.0
327657	14.0	8.0
327659	0.0	0.0
653808	1.0	1.0
100133074	0.0	0.0
55740	9229.0	19733.0
102723562	3.0	0.0
100133079	0.0	0.0
410	2688.0	2565.0
55744	2602.0	2201.0
411	554.0	859.0
80700	7079.0	5585.0
79711	269.0	255.0
55743	1098.0	865.0
412	2501.0	2104.0
79710	1936.0	1206.0
79713	46.0	99.0
55742	12502.0	6534.0
414	12574.0	7021.0
55741	1601.0	1366.0
79712	936.0	670.0
55748	12078.0	10941.0
415	200.0	199.0
100505506	8.0	4.0
416	7.0	3.0
79714	726.0	871.0
55746	5022.0	6921.0
79717	3935.0	2992.0
417	0.0	4.0
55745	3212.0	2099.0
79716	445.0	416.0
418	0.0	0.0
79719	5339.0	2559.0
419	33.0	5.0
79718	8286.0	13125.0
55749	3920.0	2866.0
102723555	0.0	0.0
220885	15.0	6.0
55751	2885.0	1933.0
55750	2359.0	1723.0
420	256.0	9.0
102723553	0.0	0.0
421	2162.0	831.0
55755	6871.0	4439.0
340618	0.0	0.0
55754	13682.0	11411.0
55753	34.0	5.0
55752	6900.0	11621.0
79701	2263.0	1232.0
55759	1390.0	973.0
427	18267.0	34272.0
55758	3449.0	5045.0
79703	1411.0	874.0
205272	0.0	0.0
55757	1673.0	796.0
79706	1573.0	1357.0
55756	1415.0	1567.0
429	4.0	9.0
79705	1721.0	944.0
79707	1610.0	1038.0
79709	3272.0	4242.0
256815	0.0	46.0
101927273	0.0	0.0
101927275	72.0	123.0
7402	18980.0	8689.0
7401	4.0	5.0
80714	57.0	55.0
101927279	24.0	21.0
653820	13.0	27.0
100133093	0.0	0.0
80712	1.0	0.0
102723547	0.0	0.0
55762	712.0	480.0
55761	9483.0	5217.0
430	139.0	127.0
55760	2937.0	3078.0
79731	1274.0	1121.0
432	68.0	33.0
79730	758.0	311.0
340602	0.0	0.0
79733	10.0	99.0
433	10.0	21.0
55766	5323.0	2999.0
434	6.0	4.0
55765	206.0	76.0
79735	4704.0	2745.0
435	1332.0	1012.0
55764	3391.0	2295.0
55763	3262.0	2291.0
79734	518.0	880.0
436	24.0	9.0
55769	3982.0	2220.0
79736	394.0	279.0
438	8.0	5.0
79739	644.0	136.0
55768	2283.0	1369.0
439	3884.0	3385.0
79738	2339.0	1161.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	0.0	2.0
80709	1765.0	2072.0
677803	0.0	0.0
7411	1863.0	2015.0
677800	8.0	0.0
7410	2924.0	2702.0
677801	0.0	0.0
101927289	110.0	114.0
7412	950.0	1517.0
101927288	41.0	39.0
80704	1392.0	444.0
102723538	0.0	0.0
80701	0.0	1.0
677808	1.0	2.0
677809	0.0	0.0
677806	3.0	0.0
80705	556.0	293.0
677807	10.0	1.0
55773	2448.0	2241.0
440	1172.0	1023.0
100652997	0.0	0.0
55771	100.0	322.0
79720	2308.0	1198.0
443	189.0	45.0
55770	7981.0	2294.0
79722	8.0	15.0
444	22251.0	25527.0
55777	2027.0	1085.0
55776	1574.0	1093.0
445	4848.0	12581.0
55775	1352.0	1045.0
79724	3062.0	3563.0
79723	338.0	325.0
447	7.0	7.0
79726	2594.0	1345.0
7404	3.0	0.0
7403	4393.0	2319.0
79725	505.0	281.0
449	0.0	0.0
79728	1152.0	1270.0
55779	1701.0	1010.0
55778	794.0	532.0
79727	0.0	1.0
7405	2679.0	2410.0
7408	5140.0	4218.0
7407	3322.0	3058.0
79729	1046.0	469.0
7409	466.0	545.0
101927295	0.0	0.0
7422	6465.0	1954.0
100422711	0.0	0.0
7421	5086.0	3258.0
100422712	27.0	13.0
7424	1041.0	549.0
7423	3787.0	4793.0
80737	188.0	68.0
80736	3208.0	7703.0
100422716	0.0	0.0
65109	808.0	427.0
65108	8696.0	9203.0
55780	1327.0	735.0
80739	58.0	44.0
450	1.0	0.0
55784	973.0	152.0
79751	643.0	1344.0
80740	106.0	83.0
451	0.0	0.0
79750	767.0	802.0
55783	2601.0	1655.0
79753	2225.0	1033.0
55781	1716.0	1621.0
79752	2372.0	1941.0
454	1.0	1.0
79755	977.0	208.0
55788	6040.0	2733.0
455	6.0	5.0
55787	2629.0	1888.0
79754	4045.0	5437.0
55786	1063.0	684.0
80742	1159.0	610.0
55785	1405.0	2850.0
80741	185.0	51.0
92715	995.0	579.0
7415	18693.0	14291.0
79759	179.0	427.0
7414	22071.0	10433.0
79758	1361.0	628.0
7417	3232.0	3361.0
55789	18.0	115.0
92714	2756.0	2086.0
7416	10914.0	8887.0
7419	3871.0	4098.0
7418	1.0	2.0
65110	2640.0	924.0
7431	73134.0	48369.0
7430	22842.0	13537.0
7433	2871.0	824.0
7432	7.0	1.0
7434	185.0	820.0
80726	1410.0	162.0
65117	5926.0	2711.0
80725	1083.0	1575.0
80724	2047.0	2006.0
80723	347.0	144.0
102723518	0.0	0.0
55791	941.0	1317.0
55790	1900.0	873.0
80728	1044.0	1067.0
460	636.0	109.0
102723513	21.0	18.0
80727	1965.0	4727.0
462	3.0	6.0
55795	2887.0	1365.0
79740	4.0	21.0
463	3044.0	1301.0
55794	923.0	583.0
55793	3301.0	3613.0
79742	2371.0	1163.0
102723510	35.0	13.0
79744	616.0	221.0
466	1657.0	1087.0
55799	54.0	86.0
467	8845.0	2524.0
55798	1440.0	1180.0
468	15351.0	8658.0
79746	2146.0	1077.0
80731	127.0	202.0
55796	1575.0	548.0
79745	2267.0	691.0
469	0.0	0.0
79748	0.0	0.0
79747	4.0	40.0
7425	11.0	11.0
7428	2693.0	1696.0
92703	2402.0	2555.0
7429	0.0	5.0
7442	10.0	5.0
7441	1.0	0.0
