id	c1a570df-7a5f-44a1-9569-8a7eecb651d0	6c6c01b5-ee5b-4ef0-a44f-2b982033fe4c
158358	2921.0	1873.0
5230	14928.0	23959.0
220429	0.0	0.0
5232	0.0	0.0
5233	9.0	5.0
101929467	3.0	0.0
219453	0.0	0.0
100270709	0.0	0.0
146395	4.0	2.0
100505919	0.0	0.0
100420527	8.0	14.0
100420526	0.0	0.0
5225	3.0	1.0
5226	3725.0	9173.0
100505911	73.0	30.0
5228	257.0	250.0
90507	770.0	1990.0
5229	3423.0	3548.0
90506	95.0	962.0
5241	6204.0	14516.0
219469	0.0	0.0
101929471	0.0	0.0
5243	434.0	95.0
5244	27.0	51.0
101929478	0.0	0.0
5245	2710.0	7778.0
219464	0.0	2.0
5246	1.0	0.0
5236	5292.0	4463.0
5238	2071.0	2995.0
5239	2335.0	236.0
100505945	0.0	3.0
158399	221.0	84.0
5250	24731.0	17894.0
101929484	23.0	26.0
5251	311.0	73.0
5252	2231.0	2330.0
219479	0.0	0.0
5253	2839.0	3342.0
5255	1121.0	1714.0
219477	0.0	0.0
5256	1290.0	1265.0
5257	5263.0	14767.0
220441	1951.0	807.0
100419558	3.0	0.0
100419554	0.0	0.0
90525	232.0	120.0
158383	2.0	28.0
100420546	10.0	5.0
90527	115.0	24.0
158381	7.0	3.0
100505933	47.0	2.0
90529	595.0	915.0
5261	530.0	3405.0
5264	3011.0	3399.0
5265	10887.0	61978.0
5266	1050.0	4.0
5267	0.0	2.0
219487	0.0	0.0
5268	5313.0	124.0
101929410	6.0	21.0
219484	0.0	0.0
219482	0.0	0.0
5260	70.0	23.0
5258	0.0	1.0
5259	0.0	0.0
5272	1258.0	405.0
5273	1.0	0.0
5274	1125.0	3259.0
28509	0.0	0.0
5275	0.0	0.0
5276	3.0	0.0
5277	1124.0	477.0
101929423	116.0	6.0
5279	2548.0	2191.0
28503	0.0	0.0
28504	0.0	0.0
28501	0.0	0.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	1396.0	731.0
28505	0.0	0.0
101929428	0.0	0.0
5271	1303.0	469.0
28506	0.0	0.0
256435	758.0	89.0
28500	0.0	0.0
5269	4426.0	5112.0
105377617	10.0	0.0
5283	1279.0	2034.0
5284	9790.0	442.0
100420450	0.0	1.0
5286	5129.0	4169.0
5287	1612.0	1840.0
5288	2077.0	17.0
5289	2762.0	2818.0
101929437	0.0	0.0
5280	10.0	31.0
5281	1340.0	1027.0
5282	1.0	1.0
102723166	6.0	7.0
102723167	0.0	0.0
102723165	0.0	0.0
100420458	0.0	0.0
5294	112.0	139.0
100420462	0.0	0.0
5295	20165.0	7266.0
100419472	0.0	0.0
5296	59.0	94.0
5297	1768.0	4698.0
5298	2385.0	3952.0
100419471	0.0	0.0
5290	3092.0	2176.0
100419477	0.0	0.0
5291	4395.0	3776.0
5292	1981.0	539.0
5293	525.0	308.0
100420473	0.0	0.0
100101932	0.0	0.0
100101938	0.0	0.0
256472	2.0	0.0
256471	1549.0	1444.0
100419489	0.0	0.0
100101935	0.0	0.0
100270680	17.0	3.0
100420477	0.0	1.0
100420476	0.0	0.0
100420484	2.0	0.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	1.0	4.0
101929402	28.0	7.0
100270648	1.0	0.0
101929407	49.0	7.0
105375013	2.0	7.0
641365	0.0	0.0
641364	0.0	0.0
401696	0.0	0.0
28578	0.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	30.0	45.0
28572	1.0	3.0
28573	7.0	1.0
28570	0.0	0.0
28571	0.0	0.0
28576	1.0	2.0
28577	0.0	0.0
653354	0.0	0.0
28574	1.0	1.0
401687	0.0	0.0
28575	0.0	0.0
641372	6.0	16.0
641371	156.0	482.0
112950	1834.0	2938.0
641373	0.0	0.0
28589	20.0	12.0
28583	1.0	5.0
28584	0.0	0.0
28581	14.0	3.0
28582	0.0	0.0
28587	0.0	5.0
124930	152.0	443.0
28588	0.0	0.0
28585	2.0	0.0
28586	0.0	10.0
28580	0.0	0.0
124935	680.0	1452.0
124936	1269.0	2022.0
378805	824.0	185.0
641380	0.0	0.0
112942	2433.0	2701.0
378807	0.0	0.0
641382	0.0	0.0
641384	4.0	2.0
401675	0.0	0.0
28558	7.0	4.0
28559	156.0	75.0
28556	0.0	0.0
28557	0.0	0.0
148930	0.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	1010.0	950.0
401665	0.0	1.0
641379	0.0	0.0
124925	1.0	0.0
401664	0.0	0.0
28569	1.0	7.0
401663	0.0	0.0
112939	650.0	4206.0
401662	0.0	0.0
28567	8.0	9.0
401661	0.0	1.0
28568	20.0	6.0
112937	206.0	4.0
112936	2872.0	3780.0
449645	2.0	1.0
28561	0.0	0.0
124912	5.0	4.0
653361	16.0	56.0
28560	0.0	1.0
28565	0.0	0.0
653363	0.0	0.0
653364	10.0	24.0
28566	0.0	0.0
28563	1.0	1.0
28564	4.0	2.0
378828	0.0	0.0
378825	38.0	5.0
391804	0.0	1.0
124989	230.0	61.0
391803	0.0	0.0
340286	0.0	0.0
653390	32.0	25.0
339290	4093.0	2506.0
339291	0.0	0.0
378818	8.0	0.0
378819	0.0	0.0
378810	0.0	7.0
391811	0.0	0.0
653381	8.0	176.0
124975	552.0	1839.0
124976	731.0	284.0
391819	0.0	0.0
124974	1.0	2.0
340277	584.0	144.0
340274	2.0	1.0
340273	310.0	17.0
339287	5417.0	8367.0
28514	323.0	143.0
28512	1407.0	985.0
28513	64.0	2.0
28518	11.0	2.0
28519	0.0	0.0
28516	0.0	0.0
28517	0.0	0.0
28510	0.0	0.0
28511	1524.0	3096.0
124961	1260.0	491.0
340267	87.0	124.0
340260	0.0	0.0
112970	415.0	520.0
28525	0.0	0.0
28526	280.0	35.0
28523	0.0	0.0
378832	0.0	0.0
28524	0.0	0.0
28521	0.0	0.0
28522	0.0	0.0
28520	0.0	0.0
900	15558.0	4976.0
901	14070.0	10376.0
340252	2603.0	1705.0
902	2741.0	2348.0
904	3724.0	2516.0
905	3269.0	2879.0
908	8132.0	12560.0
909	10.0	1.0
340371	2404.0	3440.0
136895	528.0	177.0
51081	1961.0	6738.0
51083	17.0	6.0
51082	6842.0	4577.0
51085	426.0	32.0
51084	1216.0	2556.0
51087	331.0	40.0
51086	35.0	12.0
146212	8.0	0.0
51088	2131.0	2240.0
910	5.0	3.0
90678	301.0	2366.0
911	60.0	37.0
912	43.0	56.0
913	42.0	12.0
914	477.0	272.0
915	135.0	96.0
916	843.0	248.0
917	208.0	60.0
919	127.0	47.0
90673	842.0	627.0
51090	1831.0	247.0
51092	2839.0	3579.0
51091	1207.0	1586.0
51094	9638.0	9796.0
51093	1269.0	2994.0
51096	2888.0	4192.0
51095	1494.0	1318.0
146225	6.0	2.0
51098	3115.0	2122.0
340359	21.0	77.0
51097	4878.0	13134.0
146223	3000.0	1240.0
51099	1614.0	1467.0
920	1006.0	1416.0
146227	63.0	36.0
921	50.0	77.0
90668	13.0	41.0
922	8.0	0.0
923	88.0	95.0
340351	167.0	89.0
924	83.0	67.0
643941	0.0	0.0
925	727.0	274.0
926	126.0	39.0
927	0.0	2.0
928	21742.0	33716.0
100312775	11.0	1.0
929	1651.0	2316.0
158228	178.0	157.0
339366	140.0	1115.0
26095	426.0	605.0
401825	1.0	0.0
26098	1230.0	1027.0
340348	587.0	954.0
26097	4772.0	4360.0
388324	128.0	207.0
26099	3559.0	7070.0
388325	86.0	79.0
930	0.0	2.0
148898	95.0	88.0
931	46.0	21.0
388323	4.0	15.0
932	0.0	3.0
933	42.0	468.0
643954	1.0	0.0
26090	2153.0	7616.0
134265	1001.0	380.0
26092	7796.0	5363.0
936	0.0	0.0
26091	3395.0	2920.0
158234	653.0	615.0
26094	653.0	1482.0
643955	0.0	0.0
938	8.0	26.0
26093	142.0	972.0
939	37.0	69.0
401827	0.0	0.0
90693	1552.0	1832.0
158219	1634.0	4358.0
134266	1900.0	1608.0
643971	0.0	0.0
940	68.0	100.0
941	3.0	46.0
124872	2.0	5.0
942	261.0	494.0
943	90.0	21.0
342994	15.0	6.0
944	57.0	107.0
643965	0.0	0.0
945	170.0	155.0
946	21.0	72.0
7903	661.0	439.0
947	16347.0	2248.0
158222	46.0	64.0
948	59755.0	1080.0
949	1827.0	7442.0
7905	31201.0	44942.0
136853	83.0	174.0
401895	0.0	0.0
339344	288.0	436.0
339345	0.0	0.0
653308	311.0	403.0
26074	27.0	107.0
7918	636.0	996.0
26073	4301.0	11198.0
7917	3419.0	13398.0
7919	2540.0	2123.0
950	20006.0	25644.0
951	390.0	539.0
952	115.0	60.0
388344	472.0	193.0
953	2760.0	1732.0
954	442.0	406.0
643976	0.0	0.0
955	1021.0	3924.0
641311	1.0	1.0
956	740.0	144.0
957	1932.0	2666.0
958	566.0	367.0
959	56.0	14.0
7913	13467.0	4397.0
7916	6403.0	12442.0
7915	2130.0	2030.0
26071	3844.0	2427.0
388341	108.0	30.0
26085	60.0	1.0
388339	106.0	20.0
26084	1753.0	1479.0
342979	28.0	169.0
960	27785.0	104135.0
26086	145.0	289.0
342977	16.0	17.0
388335	1556.0	137.0
961	15662.0	9735.0
26088	863.0	3057.0
962	617.0	553.0
388336	272.0	150.0
963	1436.0	1362.0
388333	1.0	0.0
965	1652.0	435.0
966	74658.0	20406.0
7920	165.0	389.0
643987	0.0	0.0
967	12560.0	24881.0
7923	387.0	1693.0
7922	1702.0	13868.0
968	16.0	52.0
969	1159.0	185.0
26080	1.0	0.0
643988	138.0	895.0
26083	0.0	1.0
161835	268.0	3218.0
134218	3072.0	3672.0
100312782	0.0	0.0
7941	164.0	193.0
7940	294.0	330.0
26059	109.0	3.0
339324	2186.0	2768.0
339327	476.0	368.0
26052	540.0	143.0
26051	1215.0	205.0
339318	1378.0	1145.0
340307	0.0	0.0
26054	8027.0	5501.0
970	7.0	12.0
971	91.0	161.0
26053	7343.0	4078.0
972	67491.0	58568.0
26056	1386.0	2912.0
973	57.0	75.0
974	115.0	79.0
26058	4139.0	5852.0
975	21276.0	31689.0
26057	7964.0	5768.0
653333	15.0	10.0
976	793.0	1404.0
7932	0.0	0.0
100312789	0.0	0.0
977	10448.0	20677.0
100312788	0.0	0.0
978	65.0	86.0
643996	0.0	0.0
7936	1573.0	3129.0
100312785	0.0	0.0
26050	181.0	9.0
100312787	0.0	0.0
641339	201.0	318.0
161823	651.0	987.0
100312792	0.0	0.0
100312794	2.0	10.0
100312790	0.0	0.0
148870	8.0	5.0
388364	2.0	1.0
388363	955.0	415.0
653316	3.0	0.0
653319	238.0	264.0
148867	3221.0	4620.0
26063	339.0	1498.0
122258	0.0	0.0
26062	0.0	0.0
102578074	3.0	0.0
26065	12610.0	12350.0
26064	3852.0	1681.0
983	427.0	1545.0
984	316.0	1430.0
146206	22.0	78.0
987	5124.0	15301.0
988	3843.0	4346.0
7942	401.0	371.0
989	18271.0	8087.0
26061	1686.0	1807.0
161829	0.0	11.0
100312798	2.0	4.0
26060	6856.0	6217.0
219525	0.0	0.0
5300	264.0	1028.0
5301	0.0	0.0
339302	0.0	3.0
388394	2.0	0.0
990	183.0	1244.0
991	49.0	897.0
100419609	0.0	0.0
342945	366.0	514.0
993	103.0	124.0
994	923.0	706.0
51001	1688.0	2548.0
100419606	0.0	0.0
51000	2499.0	2729.0
995	11.0	225.0
996	5927.0	7480.0
51003	692.0	405.0
100419608	24.0	5.0
997	596.0	1187.0
51002	2751.0	1697.0
388389	0.0	5.0
998	20578.0	21453.0
51005	99.0	1187.0
999	18211.0	50729.0
51004	534.0	861.0
158293	3612.0	9227.0
51006	1817.0	3032.0
7955	48.0	4.0
51009	4339.0	2417.0
7957	862.0	535.0
51008	1509.0	1986.0
158297	25.0	6.0
219537	13.0	32.0
5310	832.0	2330.0
5311	4619.0	473.0
101929387	3.0	3.0
388387	4.0	0.0
100419614	3.0	0.0
388381	0.0	0.0
51010	963.0	1074.0
100420608	0.0	0.0
342933	1.0	3.0
51012	7469.0	6463.0
51011	404.0	735.0
51014	13068.0	15414.0
51013	1225.0	1649.0
51016	135.0	727.0
7965	571.0	1974.0
51015	3809.0	3133.0
5303	355.0	795.0
51018	2306.0	1356.0
5304	144427.0	949.0
5305	2913.0	2065.0
5306	4096.0	3896.0
5307	17.0	3267.0
51019	2198.0	2228.0
342931	0.0	0.0
5308	47.0	27.0
101929390	0.0	0.0
5309	0.0	1.0
219527	2.0	30.0
101929397	0.0	0.0
7980	1406.0	30.0
5320	1180.0	83.0
7982	2645.0	2380.0
5321	844.0	101.0
5322	107.0	45.0
7984	706.0	1072.0
219541	588.0	1324.0
51021	4238.0	8915.0
51020	4184.0	3507.0
51023	1219.0	1078.0
51022	656.0	429.0
51025	51.0	498.0
342926	1584.0	594.0
51024	1675.0	4382.0
7976	2171.0	445.0
5313	0.0	0.0
51027	439.0	922.0
100420613	0.0	0.0
51026	4517.0	2946.0
5314	67.0	5.0
7975	175.0	393.0
100420612	0.0	3.0
5315	20570.0	49662.0
51029	3838.0	2595.0
7978	659.0	799.0
51028	5220.0	4556.0
5316	1303.0	1487.0
5317	2880.0	151.0
5318	2667.0	767.0
7979	2147.0	3683.0
219539	93.0	15.0
5319	7.0	30.0
219557	0.0	0.0
7991	5845.0	3031.0
5330	321.0	176.0
7994	5286.0	10738.0
5331	550.0	1231.0
5332	1259.0	67.0
7993	845.0	492.0
5333	607.0	1123.0
5334	710.0	179.0
51030	2754.0	2579.0
51032	0.0	2.0
51031	3589.0	4021.0
342918	0.0	7.0
100420627	5.0	0.0
51035	1342.0	2787.0
5324	382.0	129.0
5325	2128.0	172.0
5326	1449.0	1409.0
5327	8119.0	4662.0
7988	597.0	930.0
100420621	0.0	0.0
5328	843.0	1521.0
5329	458.0	866.0
158248	3.0	72.0
5340	0.0	1.0
5341	747.0	743.0
5342	0.0	0.0
5343	24.0	4.0
101929335	163.0	6.0
5345	295.0	75.0
63027	1319.0	1065.0
342909	216.0	184.0
342908	540.0	239.0
51043	1432.0	5839.0
51042	58.0	248.0
342900	0.0	0.0
100419649	0.0	0.0
51046	0.0	0.0
5335	1245.0	1993.0
90634	4063.0	525.0
134285	3.0	10.0
5336	1308.0	1310.0
5337	1518.0	415.0
90637	567.0	985.0
100420633	0.0	0.0
5338	1327.0	930.0
5339	4572.0	25839.0
90639	363.0	463.0
5350	2920.0	153.0
5351	2372.0	7791.0
5352	4044.0	1336.0
219578	0.0	0.0
100419650	3.0	0.0
134288	0.0	0.0
63035	582.0	1108.0
5354	230.0	34.0
5355	17658.0	10189.0
63036	0.0	0.0
5356	4382.0	3333.0
90632	14.0	4.0
101929344	19.0	1.0
161882	96.0	302.0
51050	29259.0	4074.0
51052	0.0	7.0
643906	3.0	0.0
51054	220.0	174.0
643904	7.0	1.0
51053	2165.0	372.0
643905	0.0	0.0
51056	6049.0	9708.0
51058	413.0	670.0
51057	430.0	299.0
643909	0.0	1.0
5346	47278.0	219.0
90624	1735.0	1155.0
51059	11.0	78.0
5347	74.0	1189.0
5348	182.0	10.0
5349	6227.0	11160.0
90625	0.0	6.0
90627	2302.0	1844.0
5360	2395.0	1192.0
5361	1173.0	1335.0
5362	647.0	420.0
101929351	96.0	111.0
5364	1400.0	3301.0
5365	148.0	423.0
5366	758.0	964.0
90665	0.0	0.0
5367	0.0	4.0
51061	2755.0	6467.0
51060	6418.0	5601.0
51063	1029.0	1032.0
51062	1365.0	382.0
146279	3.0	139.0
51065	9549.0	6914.0
643915	0.0	0.0
51067	1036.0	935.0
51066	37.0	15.0
51069	766.0	1502.0
51068	6214.0	3765.0
5357	1348.0	3534.0
5358	15989.0	1396.0
100420656	0.0	0.0
5359	4013.0	3336.0
643911	4044.0	8120.0
100420650	0.0	2.0
5371	3018.0	3376.0
100420660	0.0	0.0
5372	445.0	1675.0
5373	322.0	2659.0
158257	4.0	6.0
732448	0.0	1.0
5375	22.0	0.0
5376	20043.0	6074.0
90655	0.0	0.0
5378	1654.0	841.0
219595	0.0	0.0
101929369	4.0	0.0
51070	539.0	2459.0
51072	286.0	167.0
51071	2320.0	1401.0
5370	0.0	0.0
51074	1523.0	1499.0
51073	918.0	2000.0
51076	1470.0	776.0
51075	5924.0	12139.0
51078	990.0	3398.0
51077	2825.0	3442.0
51079	422.0	1547.0
5368	3.0	4.0
5369	2.0	0.0
100420665	0.0	0.0
171222	4.0	11.0
171221	0.0	0.0
90649	1093.0	1065.0
171220	194.0	197.0
5382	160.0	136.0
5383	53.0	118.0
100419560	3.0	1.0
28619	4.0	2.0
5387	62.0	72.0
28613	0.0	0.0
28614	1.0	9.0
220594	0.0	0.0
28611	1.0	2.0
28612	0.0	0.0
28617	0.0	5.0
5380	0.0	0.0
28616	12.0	8.0
28610	0.0	0.0
5379	384.0	973.0
100420558	0.0	0.0
100420557	2.0	2.0
100420555	0.0	0.0
100420552	0.0	0.0
5393	1558.0	1501.0
5394	3235.0	4333.0
5395	483.0	672.0
5396	6969.0	2476.0
101929302	33.0	24.0
28624	0.0	0.0
28625	0.0	0.0
28622	0.0	1.0
28623	0.0	0.0
28628	1.0	0.0
28629	0.0	0.0
28626	0.0	0.0
28627	0.0	1.0
28620	2.0	4.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	0.0	1.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	0.0
28609	0.0	1.0
100419595	0.0	6.0
28602	9.0	0.0
28603	0.0	0.0
101929328	0.0	2.0
28600	0.0	0.0
28601	3.0	5.0
28606	1.0	2.0
101929329	6.0	1.0
100419599	0.0	1.0
256536	2.0	15.0
100420589	0.0	0.0
100420588	0.0	0.0
53615	685.0	2097.0
53616	489.0	78.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	0.0	1.0
256586	1460.0	291.0
171177	504.0	906.0
171169	0.0	10.0
53632	8.0	0.0
53630	16.0	2.0
53635	1945.0	7569.0
53637	18.0	40.0
112840	1345.0	1256.0
26038	7.0	1.0
26037	4123.0	2363.0
653226	3.0	14.0
28699	0.0	0.0
26039	1263.0	954.0
112849	415.0	247.0
112846	3.0	6.0
26030	876.0	1649.0
28693	8.0	6.0
28694	0.0	0.0
26032	275.0	40.0
28691	0.0	2.0
26031	834.0	309.0
28692	10.0	2.0
26034	144.0	43.0
28697	0.0	0.0
26033	246.0	12.0
28698	0.0	0.0
653232	318.0	138.0
100312803	0.0	1.0
26036	3426.0	2269.0
100312806	16.0	42.0
28695	0.0	0.0
26035	3428.0	2444.0
28696	0.0	0.0
653234	14.0	19.0
643898	0.0	0.0
100312801	0.0	0.0
28690	5.0	3.0
26049	137.0	71.0
26048	364.0	1547.0
653214	818.0	1661.0
100312819	0.0	0.0
26040	2605.0	1744.0
26043	2977.0	2323.0
26045	107.0	6.0
653220	0.0	0.0
26047	18.0	592.0
100312817	0.0	0.0
26046	3131.0	2493.0
100312816	0.0	0.0
124817	247.0	295.0
148808	786.0	136.0
378925	13.0	15.0
28679	0.0	0.0
26015	709.0	2001.0
653247	0.0	0.0
26018	13654.0	18023.0
28677	7.0	4.0
26017	3283.0	4444.0
28678	0.0	0.0
26019	1924.0	2626.0
124801	1202.0	1192.0
28671	0.0	6.0
28672	1.0	3.0
26010	3992.0	1792.0
28670	1.0	3.0
26012	761.0	1244.0
28675	0.0	0.0
26011	159.0	249.0
28676	0.0	0.0
28673	3.0	9.0
148811	30.0	3.0
26013	213.0	167.0
28674	15.0	4.0
124808	1592.0	3410.0
148818	0.0	0.0
112812	26.0	97.0
26027	63.0	199.0
653236	74.0	30.0
28688	0.0	2.0
28689	11.0	3.0
653238	26.0	0.0
112817	64.0	57.0
148823	58.0	68.0
28682	0.0	0.0
28683	13.0	2.0
148824	0.0	0.0
28680	5.0	3.0
653240	0.0	0.0
26020	8847.0	13802.0
28681	13.0	4.0
28686	0.0	0.0
26022	3337.0	810.0
28684	5.0	2.0
26025	42.0	39.0
26024	137.0	337.0
28685	0.0	4.0
378948	0.0	0.0
378949	0.0	0.0
112885	12.0	7.0
28657	2.0	2.0
653268	0.0	0.0
653269	3.0	37.0
28658	0.0	1.0
28655	0.0	0.0
28656	0.0	2.0
28659	5.0	1.0
28650	0.0	0.0
653275	0.0	0.0
28653	5.0	1.0
28654	0.0	0.0
28651	0.0	0.0
28652	0.0	0.0
100312849	9.0	2.0
102157402	2188.0	1128.0
102157400	0.0	0.0
378938	19184.0	10163.0
641298	22.0	26.0
26005	1001.0	2007.0
28668	0.0	0.0
28669	12.0	2.0
26007	1251.0	3928.0
28666	0.0	1.0
653259	6.0	6.0
28667	12.0	0.0
26009	4657.0	2954.0
28660	0.0	3.0
124857	1.0	10.0
28661	7.0	3.0
26001	5073.0	7089.0
28664	4.0	5.0
26000	1965.0	4837.0
28665	3.0	6.0
26003	8458.0	13088.0
28662	8.0	5.0
26002	278.0	360.0
28663	0.0	0.0
100312850	34.0	6.0
340390	6.0	39.0
340393	0.0	34.0
28639	7.0	5.0
112869	554.0	1931.0
28638	629.0	192.0
100312829	3.0	8.0
100312826	34.0	30.0
124842	5.0	11.0
100312825	0.0	1.0
100312828	21.0	16.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	282.0	2526.0
100312823	0.0	2.0
339390	36.0	1.0
339396	0.0	0.0
28646	0.0	0.0
378950	0.0	0.0
28647	0.0	4.0
339398	63.0	58.0
378951	0.0	0.0
28644	0.0	0.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	2456.0	1580.0
28648	0.0	0.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	0.0	0.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	2.0	1.0
28641	0.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	1.0
100312835	0.0	0.0
100312830	16.0	21.0
646096	1.0	0.0
90799	1111.0	1605.0
100287345	0.0	0.0
87171	8.0	4.0
87178	1764.0	2653.0
100287327	0.0	0.0
100287325	1.0	3.0
100287314	15.0	5.0
26191	233.0	105.0
26190	4687.0	4733.0
100287302	0.0	0.0
26173	1118.0	4306.0
26175	1880.0	1320.0
154197	15.0	9.0
5411	3465.0	2533.0
5409	9.0	2.0
26184	0.0	0.0
26188	0.0	0.0
26189	0.0	0.0
5406	1.0	0.0
5407	0.0	1.0
5408	4.0	21.0
286002	76.0	0.0
5420	12464.0	3116.0
286006	62.0	27.0
100131546	0.0	0.0
646016	1.0	0.0
5422	1181.0	1508.0
51122	3901.0	2005.0
51121	603.0	1329.0
51124	7471.0	9437.0
51123	7880.0	15620.0
5412	8208.0	5278.0
51126	4609.0	7663.0
51125	7908.0	9536.0
5413	220.0	1211.0
5414	824.0	559.0
51128	5997.0	10441.0
51127	76.0	321.0
51129	594.0	98.0
646024	0.0	4.0
646023	4.0	0.0
100131539	0.0	11.0
5430	14301.0	14468.0
5431	4720.0	7742.0
286016	7.0	59.0
5432	3149.0	3921.0
100131535	0.0	0.0
5433	1969.0	2124.0
105369729	0.0	0.0
51131	4327.0	3698.0
51130	288.0	142.0
51133	10261.0	14909.0
51132	4183.0	4480.0
51135	1494.0	1690.0
51134	563.0	717.0
5423	1590.0	4042.0
90701	2268.0	8119.0
5424	154.0	514.0
51136	1190.0	1257.0
5425	2947.0	3702.0
51138	4538.0	3673.0
5426	558.0	1498.0
646019	5.0	8.0
5427	249.0	204.0
5428	815.0	1598.0
5429	732.0	1266.0
100131528	0.0	0.0
5440	6038.0	11028.0
5441	1862.0	7881.0
5442	487.0	2007.0
5443	16.0	7.0
5444	21.0	2.0
51142	8111.0	18614.0
51141	2832.0	2729.0
51144	9992.0	7695.0
51143	2680.0	3587.0
51146	0.0	1.0
89758	0.0	0.0
5434	2156.0	7960.0
51148	1030.0	3529.0
5435	35.0	2.0
51147	1412.0	2365.0
5436	2602.0	5996.0
90736	1552.0	1047.0
51149	399.0	570.0
5437	1134.0	2588.0
5438	554.0	1372.0
5439	806.0	2256.0
90737	0.0	0.0
5450	204.0	80.0
5451	1705.0	2046.0
5452	242.0	158.0
5453	43.0	2.0
5454	0.0	0.0
646049	1.0	0.0
5455	4.0	0.0
51151	0.0	8.0
51150	1006.0	5748.0
51155	1398.0	4153.0
51154	1270.0	3195.0
51157	975.0	1074.0
51156	6.0	23.0
5445	6244.0	2857.0
5446	769.0	12.0
5447	883.0	4543.0
5449	6.0	9.0
286042	113.0	179.0
347487	0.0	0.0
5460	16.0	6.0
5462	34.0	52.0
5463	699.0	209.0
5464	15641.0	9862.0
5465	986.0	455.0
51160	1879.0	15708.0
100287399	0.0	0.0
646052	0.0	0.0
51162	1113.0	527.0
51161	207.0	1193.0
51164	7993.0	8900.0
51163	1269.0	1325.0
51166	259.0	60.0
51168	40.0	92.0
51167	1769.0	1105.0
5456	0.0	0.0
89778	0.0	0.0
5457	0.0	0.0
89777	0.0	0.0
5458	0.0	0.0
5459	0.0	3.0
120824	0.0	0.0
5470	1.0	1.0
5471	1420.0	1836.0
347475	312.0	142.0
5473	4.0	0.0
5475	17.0	65.0
5476	2855.0	6425.0
100507097	1.0	0.0
100507096	0.0	0.0
51171	117.0	108.0
100287388	0.0	0.0
100507099	0.0	7.0
51170	5837.0	624.0
100507098	224.0	10.0
51172	227.0	1199.0
51175	1739.0	559.0
51174	1301.0	703.0
51177	627.0	783.0
51176	307.0	372.0
51179	1.0	0.0
5467	1264.0	2126.0
5468	3896.0	641.0
89766	7.0	53.0
5469	2600.0	3974.0
89765	39.0	424.0
347468	0.0	0.0
89761	0.0	4.0
5481	1757.0	2721.0
89792	1.0	0.0
90780	2407.0	5164.0
89790	231.0	163.0
5483	27.0	12.0
646077	0.0	0.0
5485	1.0	4.0
5486	18.0	1.0
5487	0.0	1.0
5488	1.0	4.0
646070	0.0	0.0
51182	1146.0	1611.0
646074	0.0	0.0
5480	2715.0	3885.0
51181	1481.0	6859.0
51184	2883.0	2036.0
51186	4606.0	823.0
51185	5002.0	3014.0
100287372	0.0	1.0
51188	1991.0	1405.0
51187	17736.0	6261.0
5478	15682.0	24747.0
5479	2799.0	9688.0
89797	14432.0	412.0
89796	1778.0	832.0
89795	629.0	151.0
89781	1111.0	2812.0
347454	4.0	16.0
5493	9462.0	7193.0
89780	1.0	3.0
5494	7299.0	10526.0
5495	4201.0	3713.0
5496	2015.0	6806.0
5498	260.0	752.0
5499	2704.0	8375.0
646080	27.0	21.0
100287369	0.0	1.0
51191	930.0	772.0
646087	0.0	0.0
100287364	0.0	0.0
646086	1.0	2.0
51193	4185.0	2540.0
100287366	0.0	0.0
646085	0.0	0.0
51192	657.0	338.0
5491	3.0	2.0
51195	306.0	5178.0
51194	2583.0	1276.0
100287362	0.0	7.0
51196	1271.0	4976.0
51199	2990.0	1342.0
51198	6.0	4.0
5489	0.0	0.0
89782	631.0	680.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	24.0	1.0
28735	0.0	0.0
28732	0.0	0.0
100507062	19.0	5.0
28733	0.0	0.0
28738	0.0	0.0
100507067	0.0	0.0
28739	0.0	0.0
28736	2.0	0.0
100507066	10.0	2.0
28737	0.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	0.0	0.0
119764	0.0	0.0
119765	0.0	1.0
144715	58.0	35.0
286094	2.0	0.0
100859921	1.0	29.0
100859920	0.0	0.0
286097	726.0	31.0
144717	242.0	368.0
100507059	0.0	0.0
100507058	0.0	2.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	71.0	69.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	21.0	26.0
28749	0.0	0.0
100507057	62.0	78.0
100507056	0.0	1.0
100507055	5.0	0.0
