id	f76b3ebd-e168-41b4-ac1f-e58b583a0506	89898350-742a-4b99-b1b0-4db42205fdba
55811	15.0	10.0
55818	3922.0	4087.0
55816	193.0	136.0
55815	90.0	78.0
55819	4618.0	4704.0
254394	894.0	1455.0
100419149	0.0	0.0
100133036	1.0	1.0
55821	5.0	2.0
101930749	0.0	0.0
100133037	1.0	1.0
100133038	18.0	8.0
55825	1003.0	560.0
101930745	0.0	0.0
55824	563.0	618.0
101930746	0.0	0.0
55823	3150.0	2722.0
101930747	0.0	0.0
55829	1839.0	2310.0
55827	4111.0	4914.0
101930744	0.0	0.0
100420143	1.0	0.0
101929760	12.0	16.0
101927102	5.0	7.0
101927101	1.0	0.0
101929768	22.0	48.0
101929765	0.0	4.0
100133040	0.0	0.0
100419158	3.0	1.0
101929769	1.0	8.0
100133044	2.0	1.0
55832	7653.0	13189.0
254398	0.0	0.0
55831	3256.0	3311.0
55830	2727.0	3555.0
55835	728.0	598.0
100652939	5647.0	2989.0
100420149	0.0	0.0
55833	2036.0	3385.0
55839	261.0	349.0
55837	1925.0	2123.0
90167	5.0	18.0
677679	0.0	0.0
90161	202.0	87.0
134637	357.0	252.0
388701	4.0	5.0
100420159	9.0	7.0
100420158	0.0	0.0
388707	14.0	17.0
100420155	0.0	0.0
677681	2.0	2.0
100419178	0.0	0.0
43847	59.0	20.0
101929701	0.0	0.0
43849	15.0	18.0
28227	481.0	384.0
122631	0.0	0.0
90187	225.0	41.0
100419187	0.0	0.0
100419185	10.0	4.0
101929716	1.0	2.0
122622	473.0	509.0
388722	32.0	77.0
100420178	0.0	1.0
132001	494.0	628.0
388714	14.0	3.0
122618	187.0	435.0
388719	1.0	2.0
122616	574.0	1170.0
100420190	1.0	0.0
100037280	9.0	19.0
388743	1537.0	1945.0
768097	2.0	4.0
768096	22.0	18.0
90199	0.0	1.0
90193	9.0	2.0
90196	2084.0	2334.0
100505591	1.0	1.0
100505592	20.0	31.0
388730	120.0	147.0
768086	4.0	2.0
119032	1629.0	2128.0
122665	0.0	0.0
388762	0.0	0.0
122664	5.0	0.0
388761	0.0	0.0
104413892	0.0	1.0
104413890	0.0	1.0
104413891	6.0	4.0
388753	464.0	978.0
122651	0.0	0.0
119016	105.0	91.0
388759	23.0	30.0
90321	1273.0	1789.0
90324	2501.0	3595.0
100270916	0.0	0.0
100270917	0.0	0.0
100270918	1.0	2.0
100270919	0.0	0.0
100270912	0.0	0.0
124790	139.0	164.0
100270913	0.0	0.0
100270914	3.0	1.0
100270915	0.0	0.0
388428	4.0	1.0
100270920	3.0	3.0
641638	1807.0	1956.0
401967	0.0	0.0
100270921	0.0	0.0
100270922	0.0	0.0
148753	7.0	3.0
148756	4.0	1.0
92979	646.0	843.0
90316	0.0	0.0
340485	480.0	567.0
134121	86.0	293.0
90317	817.0	912.0
653619	0.0	0.0
161725	289.0	124.0
340481	1383.0	2212.0
100270909	0.0	0.0
92973	286.0	233.0
90313	1051.0	1206.0
100270905	0.0	0.0
124783	13.0	29.0
100270906	0.0	0.0
401960	2.0	1.0
100270907	0.0	0.0
100270908	0.0	0.0
146110	6.0	6.0
100270903	0.0	0.0
641649	297.0	180.0
124773	6.0	0.0
641648	0.0	0.0
388419	7.0	0.0
401959	1.0	2.0
158104	20.0	5.0
90342	192.0	104.0
161753	80.0	11.0
339483	516.0	205.0
653643	0.0	0.0
339487	588.0	823.0
339488	89.0	58.0
653645	0.0	0.0
28396	75.0	42.0
28394	744.0	739.0
401944	309.0	92.0
28395	201.0	184.0
653650	44.0	60.0
90338	1955.0	1781.0
92999	2285.0	1701.0
641654	0.0	0.0
28392	924.0	864.0
28393	40.0	38.0
28391	116.0	97.0
653639	0.0	3.0
90332	120.0	176.0
134145	715.0	1089.0
161742	3252.0	2400.0
90333	1122.0	2131.0
340460	0.0	0.0
134147	2169.0	6596.0
339476	0.0	0.0
653635	76.0	37.0
339479	6.0	1.0
401934	83.0	325.0
124751	64.0	50.0
148789	759.0	1508.0
653641	0.0	1.0
90326	611.0	715.0
90362	630.0	1574.0
100505761	415.0	550.0
100505767	16.0	9.0
388474	10.0	16.0
148713	33.0	8.0
28374	0.0	0.0
28373	0.0	0.0
28378	3.0	1.0
388468	0.0	15.0
28376	0.0	0.0
28377	0.0	0.0
102216268	0.0	0.0
340441	0.0	0.0
100505768	1.0	3.0
28370	0.0	0.0
28371	0.0	0.0
90352	2.0	1.0
90353	75.0	63.0
100505755	3.0	4.0
90355	1397.0	7816.0
100505753	0.0	1.0
339451	184.0	283.0
339453	48.0	30.0
653656	0.0	0.0
339456	43.0	64.0
653657	0.0	0.0
653658	13.0	21.0
28385	116.0	64.0
28383	6.0	1.0
600	13.0	10.0
28387	7.0	6.0
28388	599.0	726.0
601	1.0	1.0
602	2507.0	3529.0
604	6935.0	4016.0
605	1201.0	1674.0
100505758	20.0	6.0
28381	0.0	1.0
606	25.0	12.0
607	1893.0	3354.0
28382	0.0	0.0
608	52.0	33.0
28380	2.0	2.0
100505785	0.0	3.0
219623	665.0	1011.0
100505783	601.0	375.0
219621	62.0	94.0
401994	0.0	0.0
401993	0.0	0.0
339442	0.0	1.0
401992	0.0	0.0
28358	0.0	0.0
653689	147.0	163.0
148741	433.0	123.0
28359	0.0	0.0
90381	172.0	427.0
339448	1138.0	1102.0
28352	0.0	0.0
28353	0.0	0.0
653691	3.0	3.0
148738	0.0	0.0
28351	0.0	1.0
122145	0.0	0.0
28356	0.0	0.0
610	11.0	31.0
28357	0.0	0.0
611	94.0	96.0
28354	0.0	0.0
28355	0.0	0.0
613	4585.0	3994.0
616	0.0	0.0
617	859.0	1044.0
618	208.0	92.0
90378	1015.0	2304.0
376497	3093.0	2162.0
90379	898.0	1173.0
100505776	0.0	0.0
401983	0.0	7.0
401982	0.0	0.0
401981	0.0	1.0
653677	72.0	22.0
28369	0.0	0.0
28363	0.0	0.0
28364	0.0	0.0
28361	0.0	0.0
28362	0.0	0.0
388478	0.0	0.0
28368	0.0	0.0
622	782.0	666.0
28365	0.0	0.0
623	53.0	19.0
340419	0.0	0.0
401973	0.0	0.0
28366	0.0	0.0
624	2081.0	591.0
627	49.0	18.0
134111	242.0	698.0
629	990.0	7276.0
28360	0.0	0.0
101927074	0.0	0.0
101927075	28.0	5.0
146183	12.0	18.0
339416	29.0	8.0
79931	16.0	11.0
55964	429.0	186.0
631	115.0	195.0
79930	288.0	377.0
632	27.0	7.0
79933	23.0	34.0
633	12875.0	60419.0
634	1211.0	677.0
79932	5614.0	8761.0
55968	3479.0	3839.0
79935	63.0	81.0
635	11.0	7.0
79934	1245.0	2098.0
636	920.0	902.0
55967	1041.0	1485.0
637	866.0	870.0
79937	333.0	73.0
100505724	0.0	0.0
55966	113.0	37.0
158172	0.0	2.0
638	187.0	301.0
639	1161.0	1446.0
79939	4956.0	7072.0
101927081	1.0	2.0
55969	516.0	616.0
101927084	98.0	30.0
158158	3119.0	3273.0
219654	6031.0	3924.0
100422900	0.0	0.0
100422901	0.0	0.0
100422902	0.0	0.0
100422903	0.0	0.0
100422904	0.0	0.0
100422905	0.0	0.0
100422907	0.0	1.0
146198	2282.0	1888.0
100422908	0.0	0.0
100422909	0.0	0.0
55971	1076.0	1446.0
55970	8868.0	10557.0
640	10.0	9.0
100270998	1.0	0.0
641	154.0	352.0
642	1643.0	3552.0
55975	1596.0	1709.0
100270992	0.0	0.0
158160	90.0	179.0
643	0.0	1.0
55974	1206.0	3314.0
122199	16.0	8.0
55973	3322.0	2976.0
644	2462.0	3745.0
100270994	0.0	0.0
79922	213.0	235.0
55972	1092.0	1101.0
645	3002.0	3926.0
79921	7052.0	9418.0
388499	2.0	3.0
79924	201.0	137.0
646	140.0	40.0
79923	0.0	2.0
648	2524.0	3797.0
79925	819.0	1520.0
649	1910.0	2927.0
79927	750.0	182.0
79929	171.0	563.0
100505718	1.0	9.0
100505741	23.0	19.0
7620	260.0	268.0
100422911	0.0	0.0
7621	563.0	506.0
100422913	18.0	10.0
100422914	0.0	0.0
102725509	97.0	114.0
339400	96.0	52.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	1.0	0.0
100422918	0.0	0.0
339403	2.0	0.0
100422919	0.0	0.0
650	960.0	88.0
100270986	0.0	0.0
651	17.0	3.0
652	1035.0	1094.0
79953	118.0	681.0
653	239.0	56.0
100270981	0.0	0.0
654	859.0	400.0
100270982	0.0	0.0
655	297.0	279.0
79955	50.0	76.0
100270983	0.0	1.0
79954	1469.0	1884.0
656	144.0	355.0
100270984	0.0	0.0
657	2614.0	1941.0
79957	151.0	219.0
79956	3598.0	10919.0
658	1123.0	18650.0
79959	373.0	480.0
659	9702.0	11544.0
100505746	29.0	25.0
92912	2750.0	3929.0
79958	546.0	791.0
100270980	0.0	0.0
7617	55.0	125.0
100422920	0.0	0.0
7633	435.0	447.0
100422922	0.0	1.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	0.0	0.0
219670	9.0	17.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	0.0
122183	0.0	0.0
660	719.0	191.0
100270974	10.0	39.0
661	1421.0	1599.0
100270975	0.0	0.0
662	336.0	705.0
79940	266.0	325.0
100270976	4.0	4.0
663	5279.0	3289.0
100270977	0.0	0.0
55997	0.0	0.0
664	1973.0	1882.0
665	10181.0	8087.0
53335	422.0	189.0
79944	514.0	964.0
666	3665.0	2217.0
100270972	0.0	0.0
667	57657.0	19824.0
79943	347.0	557.0
79946	18.0	21.0
668	3.0	2.0
53339	3613.0	5022.0
669	1006.0	1028.0
100505738	241.0	276.0
79948	106.0	94.0
53336	0.0	0.0
7626	1133.0	1185.0
55999	3.0	1.0
79947	3995.0	2371.0
55998	1.0	4.0
7625	667.0	843.0
92906	2028.0	2477.0
7628	0.0	1.0
79949	1626.0	1483.0
7627	1007.0	1352.0
100505739	1.0	14.0
7629	1922.0	2081.0
161779	193.0	176.0
101929693	153.0	152.0
104533120	14.0	2.0
100422930	0.0	0.0
101927034	22.0	12.0
100422931	0.0	0.0
7644	1988.0	3450.0
106903081	79.0	69.0
7643	99.0	206.0
100422934	0.0	0.0
100422935	0.0	0.0
100422936	2.0	17.0
219681	40.0	186.0
100422938	0.0	0.0
100422939	0.0	0.0
670	842.0	1102.0
671	40.0	22.0
79971	7412.0	5556.0
100270963	1.0	0.0
672	558.0	1286.0
79970	605.0	732.0
53342	134.0	117.0
100270964	12.0	13.0
673	2490.0	2311.0
79973	151.0	219.0
53340	354.0	527.0
675	299.0	820.0
53345	17.0	53.0
79974	3800.0	1065.0
53346	351.0	262.0
676	3.0	20.0
79977	2562.0	5124.0
53343	1468.0	2057.0
677	35599.0	57435.0
100270961	0.0	0.0
678	17346.0	12206.0
53344	914.0	890.0
100270962	0.0	0.0
53349	2107.0	2010.0
79979	976.0	1258.0
92935	373.0	505.0
158131	1.0	1.0
7634	2.0	2.0
53347	59.0	81.0
7637	2193.0	1670.0
7639	308.0	503.0
7638	103.0	124.0
158135	244.0	235.0
100422940	0.0	0.0
219699	1462.0	3325.0
100422942	0.0	1.0
7652	60.0	18.0
100422943	4.0	29.0
100422944	3.0	2.0
100422945	4.0	2.0
101927049	0.0	0.0
100422947	0.0	1.0
100422948	2.0	0.0
100422949	0.0	0.0
105375192	0.0	0.0
680	0.0	0.0
79960	4240.0	2263.0
682	15717.0	23756.0
401914	4.0	5.0
683	621.0	427.0
53353	159.0	29.0
100270953	0.0	1.0
684	6597.0	23445.0
79962	585.0	2078.0
79961	1330.0	3264.0
685	208.0	135.0
401911	4.0	2.0
686	1742.0	1863.0
687	8462.0	4053.0
79963	80.0	99.0
688	1417.0	513.0
79966	1148.0	776.0
53354	233.0	116.0
100270950	2.0	1.0
689	20268.0	43599.0
100270951	0.0	1.0
79968	332.0	1009.0
92922	445.0	526.0
53358	221.0	76.0
79969	577.0	863.0
92960	173.0	227.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	1847.0	2220.0
7661	0.0	0.0
100422952	0.0	0.0
5001	760.0	1315.0
100422953	3.0	0.0
5002	621.0	2574.0
100422954	0.0	0.0
5003	98.0	140.0
100422955	0.0	0.0
5004	1.0	0.0
100270938	0.0	0.0
100422957	0.0	0.0
100422959	0.0	0.0
146167	1.0	1.0
690	0.0	0.0
79991	1084.0	1137.0
653604	2.0	2.0
79990	1966.0	2657.0
100270937	0.0	0.0
79993	1059.0	498.0
401903	0.0	0.0
694	11453.0	6406.0
641616	3.0	2.0
79992	41.0	16.0
695	371.0	460.0
100270943	0.0	0.0
696	2.0	6.0
699	219.0	1112.0
79998	164.0	59.0
100505704	1.0	1.0
134187	0.0	4.0
100505702	100.0	229.0
641613	1.0	2.0
401904	12.0	15.0
641614	0.0	0.0
100422960	0.0	0.0
5010	2681.0	1724.0
7673	198.0	108.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	1583.0	1214.0
101927067	18.0	10.0
100422964	0.0	0.0
5013	24.0	60.0
100422965	4.0	22.0
100422966	0.0	0.0
5015	0.0	0.0
100422967	2.0	0.0
100422969	0.0	0.0
100270923	0.0	0.0
53371	2064.0	2381.0
146177	31.0	20.0
100270924	0.0	0.0
79980	677.0	1049.0
100270925	0.0	0.0
100270926	9.0	12.0
79982	2524.0	2803.0
79981	158.0	32.0
79983	288.0	188.0
53373	4848.0	3215.0
80975	52.0	21.0
79986	337.0	877.0
100420308	3.0	0.0
100420307	15.0	35.0
79987	10581.0	2989.0
5005	6.0	5.0
79989	582.0	779.0
5007	5630.0	11169.0
100420303	0.0	0.0
5008	219.0	226.0
5009	22.0	2.0
100420300	25.0	46.0
92949	832.0	783.0
7682	0.0	0.0
100422850	1.0	2.0
5020	6.0	8.0
7681	49.0	105.0
100422851	0.0	0.0
5021	7615.0	982.0
100422852	0.0	0.0
7683	7.0	4.0
100422853	0.0	0.0
5023	93.0	69.0
100422854	0.0	0.0
5024	3.0	0.0
100422855	0.0	0.0
5025	1136.0	2215.0
101929651	0.0	1.0
100422856	0.0	0.0
5026	10.0	5.0
100422857	0.0	0.0
100422858	0.0	0.0
100422859	0.0	1.0
101929655	29.0	54.0
5016	142.0	183.0
5017	286.0	382.0
7678	195.0	301.0
5018	4762.0	4825.0
5019	2787.0	2344.0
5030	6.0	7.0
7693	1482.0	1861.0
100422861	0.0	0.0
7692	1174.0	686.0
5031	98.0	160.0
100422862	0.0	0.0
7695	823.0	983.0
5032	284.0	303.0
100422863	0.0	0.0
5033	2071.0	3517.0
7694	698.0	514.0
100422864	1.0	0.0
5034	22366.0	43264.0
7697	639.0	1283.0
101929664	31.0	4.0
7696	180.0	261.0
101929665	5.0	5.0
100422866	0.0	0.0
5036	5021.0	6890.0
7699	1005.0	740.0
101927003	5.0	0.0
100422867	0.0	0.0
5037	15193.0	16723.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	1.0	1.0
7691	348.0	408.0
7690	1915.0	3112.0
254013	333.0	365.0
100420207	0.0	0.0
5027	591.0	377.0
100420206	0.0	0.0
5028	173.0	189.0
5029	307.0	556.0
100420203	24.0	23.0
100420200	0.0	0.0
100422860	9.0	14.0
5042	16.0	18.0
100422873	2.0	1.0
100422874	1.0	0.0
5045	5880.0	5006.0
100422876	0.0	0.0
5046	1185.0	4004.0
5047	10.0	0.0
100292290	0.0	0.0
100422878	0.0	0.0
5048	9403.0	9634.0
100422879	0.0	0.0
101927015	10.0	4.0
101927017	1.0	0.0
105377880	2.0	0.0
256646	7.0	1.0
256643	1104.0	1101.0
55902	6318.0	2411.0
55901	759.0	381.0
55900	1679.0	2225.0
55906	355.0	236.0
100420213	0.0	0.0
55905	3713.0	4560.0
55904	7293.0	7642.0
5052	7999.0	20979.0
100422883	0.0	0.0
55909	750.0	810.0
5053	45.0	87.0
100422884	0.0	0.0
5054	6645.0	5671.0
55908	271.0	13.0
55907	1312.0	2005.0
5055	10.0	6.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	2063.0	5527.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	0.0	0.0
101929688	2.0	1.0
5050	589.0	2546.0
5051	1041.0	1604.0
5049	5292.0	5082.0
55911	522.0	774.0
55917	2765.0	2690.0
100420224	0.0	0.0
55916	708.0	804.0
100420223	0.0	0.0
101929690	1.0	1.0
100422880	0.0	1.0
55915	1199.0	1522.0
100422881	0.0	0.0
55914	5553.0	10987.0
5063	710.0	235.0
100422894	0.0	0.0
5064	4562.0	2261.0
100422895	1.0	0.0
100422896	0.0	0.0
5066	9333.0	8165.0
5067	292.0	308.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	358.0	340.0
100419246	0.0	0.0
254050	52.0	32.0
5062	6393.0	9323.0
55920	5544.0	13439.0
254048	2751.0	2178.0
55924	1073.0	294.0
55922	546.0	648.0
100422891	0.0	0.0
100422892	0.0	1.0
5074	4424.0	4129.0
5075	5.0	26.0
5076	16.0	44.0
5077	27.0	3.0
55929	1927.0	1733.0
5078	0.0	0.0
101929620	0.0	0.0
5079	22.0	9.0
101929624	0.0	0.0
254065	1286.0	1740.0
101929623	11.0	7.0
5071	419.0	178.0
5073	2845.0	6164.0
55930	4696.0	5468.0
55937	171.0	218.0
100420253	26.0	7.0
5087	10810.0	19793.0
5088	4.0	3.0
5089	3221.0	3568.0
5080	166.0	186.0
5081	5.0	5.0
101929639	98.0	40.0
5082	1194.0	1220.0
256691	1563.0	432.0
5083	136.0	216.0
101929637	5.0	0.0
102725541	3.0	0.0
79913	527.0	608.0
79912	573.0	580.0
79915	276.0	383.0
100420259	3.0	2.0
100420258	5.0	9.0
100420257	0.0	0.0
79917	112.0	160.0
79919	97.0	855.0
79918	730.0	952.0
5096	1715.0	3926.0
5097	4534.0	5067.0
5098	2192.0	1968.0
5099	1215.0	2759.0
100420260	0.0	0.0
254042	429.0	550.0
5090	1077.0	1049.0
5091	5413.0	2870.0
5092	1649.0	3922.0
5093	7669.0	8532.0
5094	14040.0	18514.0
5095	1665.0	1353.0
100270899	0.0	0.0
100270895	0.0	2.0
79902	1551.0	2078.0
55957	243.0	179.0
79901	32048.0	18612.0
100270891	0.0	0.0
55954	493.0	560.0
79903	1232.0	1739.0
100420269	0.0	0.0
79906	446.0	625.0
79905	279.0	245.0
79908	14.0	5.0
55959	8620.0	22551.0
55958	3575.0	3995.0
112724	826.0	639.0
100420275	2.0	1.0
90288	98.0	180.0
28338	0.0	0.0
28339	0.0	0.0
254099	14.0	4.0
28337	0.0	0.0
106736475	0.0	0.0
653590	0.0	0.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	0.0
28349	2.0	0.0
28347	0.0	0.0
653579	0.0	1.0
28348	0.0	0.0
90271	438.0	463.0
90273	70.0	39.0
112714	8.0	31.0
28341	0.0	0.0
28342	0.0	0.0
28340	0.0	0.0
653583	406.0	439.0
28345	0.0	0.0
28346	0.0	0.0
28343	1.0	0.0
28344	0.0	0.0
100420287	0.0	0.0
100420295	0.0	0.0
100420293	2.0	4.0
28316	134.0	12.0
28317	0.0	0.0
28314	0.0	0.0
28315	2.0	1.0
28318	6.0	14.0
112703	58.0	183.0
28312	0.0	0.0
28313	0.0	1.0
101929602	1.0	0.0
653598	0.0	0.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	2298.0	637.0
28329	0.0	0.0
28320	0.0	0.0
401898	2.0	0.0
112770	1729.0	2028.0
105377820	0.0	0.0
112755	248.0	201.0
112752	771.0	1088.0
28305	0.0	1.0
28306	5.0	3.0
28304	2.0	1.0
28309	0.0	2.0
28307	4.0	4.0
28301	0.0	2.0
28300	3.0	3.0
124739	333.0	638.0
112744	0.0	0.0
388403	2827.0	1855.0
388401	1.0	1.0
388407	17.0	7.0
376412	8.0	1.0
653509	1.0	0.0
90441	1167.0	1966.0
388551	2.0	0.0
388552	541.0	1012.0
122011	2.0	0.0
148641	359.0	195.0
102216342	0.0	0.0
388550	3.0	3.0
102216341	0.0	0.0
653505	0.0	1.0
641518	10.0	18.0
641517	0.0	0.0
641515	0.0	5.0
388536	347.0	419.0
388533	15.0	7.0
388531	3.0	4.0
148645	2.0	8.0
388532	2.0	1.0
340595	0.0	0.0
340596	21.0	8.0
90427	1098.0	1939.0
340598	0.0	1.0
161635	3.0	1.0
340591	276.0	312.0
388574	25.0	17.0
388569	269.0	302.0
388566	715.0	424.0
388567	219.0	299.0
388564	36.0	88.0
124641	0.0	0.0
90459	976.0	1167.0
653519	170.0	216.0
388561	1016.0	1568.0
388559	45.0	69.0
124637	196.0	321.0
388558	689.0	561.0
388555	0.0	46.0
388553	4.0	1.0
701	186.0	1063.0
340571	0.0	0.0
705	639.0	1200.0
706	3126.0	2845.0
340578	16.0	11.0
708	2417.0	6324.0
100505881	2211.0	875.0
90485	149.0	160.0
90488	3329.0	4625.0
220717	94.0	179.0
100529855	5.0	7.0
388595	0.0	1.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	502.0	770.0
90480	1072.0	1172.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	0.0
28493	0.0	0.0
28494	0.0	0.0
122046	6.0	8.0
653550	0.0	0.0
28499	1.0	0.0
388588	42.0	83.0
710	29433.0	22870.0
28497	0.0	3.0
28498	0.0	0.0
653553	41.0	89.0
711	0.0	0.0
712	4776.0	3487.0
340562	1.0	1.0
713	4491.0	4203.0
714	4053.0	4037.0
641556	0.0	0.0
715	22315.0	17668.0
716	29265.0	27883.0
28491	0.0	0.0
717	615.0	636.0
28492	0.0	0.0
718	51037.0	43224.0
719	873.0	922.0
28490	0.0	0.0
100505876	2221.0	2306.0
219731	51.0	19.0
100505877	3.0	0.0
100505875	20.0	7.0
122042	0.0	0.0
388585	1.0	6.0
388581	24.0	22.0
122038	0.0	0.0
388579	1.0	0.0
720	2989.0	6460.0
721	1813.0	4114.0
722	34.0	2.0
724	0.0	3.0
725	25.0	26.0
726	1001.0	645.0
100505879	11.0	4.0
727	458.0	299.0
728	1250.0	678.0
729	122.0	67.0
340554	226.0	109.0
219743	1284.0	1488.0
339562	1.0	0.0
653566	27.0	51.0
653567	42.0	16.0
28479	22.0	20.0
339559	300.0	325.0
28473	28.0	11.0
28474	595.0	458.0
28471	17.0	4.0
340547	17.0	18.0
730	3074.0	3499.0
28477	0.0	0.0
731	0.0	0.0
28478	9.0	2.0
732	2.0	0.0
28475	0.0	0.0
124685	1.0	1.0
733	17.0	20.0
28476	0.0	0.0
734	2120.0	2083.0
735	4.0	0.0
738	3799.0	4139.0
340544	59.0	15.0
219738	350.0	667.0
28470	2.0	3.0
340542	132.0	52.0
219736	509.0	127.0
340543	163.0	36.0
136647	781.0	942.0
100505894	318.0	378.0
100505892	0.0	0.0
100505893	0.0	0.0
219752	2.0	3.0
7710	661.0	421.0
653557	1.0	2.0
100505890	0.0	0.0
7709	1119.0	1195.0
28484	0.0	0.0
28485	1.0	0.0
28482	0.0	0.0
740	3157.0	7574.0
28483	3.0	2.0
741	215.0	524.0
28488	0.0	0.0
28489	0.0	0.0
28486	0.0	0.0
744	316.0	124.0
28487	0.0	0.0
7701	1794.0	2236.0
745	112.0	131.0
7700	571.0	613.0
746	1594.0	3579.0
747	688.0	964.0
7703	1720.0	2974.0
7702	898.0	1140.0
340533	118.0	139.0
7705	4948.0	7528.0
28480	0.0	0.0
7704	3094.0	611.0
219749	1278.0	956.0
28481	7.0	14.0
7707	3190.0	4512.0
7706	3535.0	2237.0
339541	52.0	59.0
100270879	2.0	0.0
171017	1440.0	1852.0
768215	0.0	0.0
340526	1622.0	1671.0
340527	392.0	491.0
100270887	0.0	0.0
146059	919.0	1085.0
768217	1.0	0.0
750	7.0	3.0
768216	0.0	1.0
768211	867.0	695.0
752	1406.0	1282.0
753	3311.0	8169.0
171019	113.0	451.0
754	13965.0	19984.0
768213	0.0	0.0
755	802.0	695.0
340529	0.0	0.0
768212	0.0	0.0
100270885	0.0	0.0
7712	18.0	13.0
757	2950.0	2932.0
7711	212.0	173.0
758	60.0	11.0
100270880	0.0	0.0
100505845	0.0	0.0
759	2.0	1.0
7716	5039.0	5768.0
134082	0.0	0.0
134083	0.0	0.0
158055	13.0	24.0
7718	182.0	168.0
158056	295.0	183.0
158038	4.0	6.0
7730	2.0	0.0
100505832	13.0	4.0
7732	40.0	19.0
219771	4554.0	4290.0
219770	4.0	1.0
100270868	0.0	0.0
100270869	0.0	0.0
339535	74.0	17.0
340515	1.0	0.0
100270875	0.0	0.0
760	1259.0	809.0
256714	39.0	27.0
100270876	0.0	0.0
761	531.0	192.0
768206	124.0	33.0
762	1004.0	86.0
763	2.0	0.0
100270871	0.0	0.0
256710	32.0	27.0
100270872	1.0	0.0
764	0.0	0.0
765	14.0	0.0
100270873	4.0	4.0
766	3.0	3.0
100270874	0.0	1.0
767	610.0	372.0
768	12.0	21.0
732275	0.0	0.0
100270870	1.0	1.0
100505835	20.0	5.0
7727	542.0	899.0
158046	136.0	308.0
7726	3676.0	4910.0
7728	721.0	616.0
100505839	14.0	5.0
7741	1119.0	877.0
100505865	129.0	61.0
7743	1748.0	1726.0
339521	0.0	0.0
100270857	0.0	0.0
339524	322.0	113.0
770	604.0	260.0
100270864	0.0	0.0
771	10801.0	51389.0
205147	0.0	0.0
773	110.0	73.0
100270867	14.0	4.0
774	28.0	18.0
340508	0.0	1.0
775	1644.0	1109.0
776	960.0	3641.0
777	11.0	24.0
778	78.0	101.0
100505869	5.0	3.0
779	1.0	1.0
7733	624.0	715.0
7738	744.0	851.0
7737	434.0	549.0
340501	2.0	2.0
7739	2688.0	3924.0
158078	555.0	794.0
7750	5160.0	6265.0
7752	555.0	716.0
100505854	403.0	424.0
100505855	0.0	0.0
100505852	0.0	0.0
7754	856.0	254.0
7753	693.0	525.0
219793	0.0	1.0
219790	150.0	356.0
122060	184.0	69.0
100270846	0.0	0.0
339512	4.0	0.0
100270847	0.0	0.0
100270848	0.0	0.0
780	11214.0	18602.0
781	2378.0	1126.0
100270853	3.0	2.0
782	308.0	364.0
339505	3.0	2.0
783	154.0	117.0
103689912	66.0	29.0
784	1128.0	2935.0
103689911	0.0	0.0
785	275.0	310.0
786	9.0	22.0
100270850	3.0	0.0
100270851	3.0	3.0
788	1565.0	1249.0
100270852	4.0	1.0
7745	2973.0	3100.0
789	0.0	0.0
103689918	0.0	1.0
103689917	0.0	5.0
732253	0.0	0.0
158062	91.0	14.0
7746	692.0	732.0
171024	12465.0	4998.0
7748	1102.0	1651.0
171023	5114.0	5085.0
103689913	0.0	0.0
171022	27.0	36.0
158067	148.0	403.0
103689915	0.0	0.0
7761	211.0	353.0
7760	1091.0	2059.0
7763	14518.0	8562.0
5100	4.0	1.0
7762	44.0	31.0
5101	585.0	68.0
7764	5335.0	6437.0
100270839	2.0	1.0
339500	653.0	1465.0
100270835	0.0	0.0
339501	0.0	1.0
100270836	0.0	0.0
790	3289.0	5098.0
100270837	0.0	1.0
100270838	0.0	0.0
793	18.0	3.0
794	2157.0	482.0
100270844	0.0	0.0
795	5.0	7.0
796	10.0	5.0
797	3.0	0.0
100270840	16.0	16.0
798	0.0	0.0
799	56.0	11.0
100270841	9.0	1.0
7756	6892.0	10342.0
7755	570.0	935.0
7757	133.0	201.0
101929580	47.0	36.0
158011	0.0	0.0
100505806	298.0	231.0
7770	912.0	842.0
101929581	0.0	0.0
7772	425.0	299.0
7771	441.0	437.0
5110	2993.0	4416.0
101929582	0.0	0.0
5111	2440.0	5652.0
7773	404.0	308.0
7776	1156.0	1716.0
7775	492.0	499.0
101929589	0.0	0.0
100419416	2.0	0.0
100270832	1.0	2.0
100270833	16.0	5.0
100270834	2.0	0.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	1589.0	3562.0
