id	352a2653-8001-44cd-852c-288684114104	e70fb08e-1239-4035-874e-64dbb3ac0e3d
5305	3451.0	1346.0
5306	7909.0	4849.0
5307	136.0	3958.0
51019	1572.0	1296.0
342931	0.0	0.0
5308	122.0	6.0
101929390	0.0	0.0
5309	1.0	0.0
219527	62.0	505.0
101929397	0.0	1.0
7980	921.0	127.0
5320	1389.0	47.0
7982	1744.0	1184.0
5321	1351.0	314.0
5322	219.0	13.0
7984	1864.0	1491.0
219541	691.0	6243.0
51021	4089.0	5409.0
51020	2394.0	2321.0
51023	749.0	594.0
51022	391.0	802.0
51025	428.0	420.0
342926	1545.0	183.0
51024	4690.0	4942.0
7976	1809.0	550.0
5313	1.0	2.0
51027	678.0	1564.0
100420613	0.0	0.0
51026	2528.0	3165.0
5314	105.0	48.0
7975	1830.0	1711.0
100420612	3.0	8.0
5315	43130.0	126453.0
51029	3916.0	6259.0
7978	923.0	979.0
51028	6194.0	3279.0
5316	1887.0	1537.0
5317	4876.0	95804.0
5318	1939.0	76.0
7979	3302.0	8655.0
219539	305.0	42.0
5319	4.0	1.0
219557	0.0	0.0
7991	4003.0	7179.0
5330	1647.0	2166.0
7994	8353.0	8625.0
5331	2432.0	3822.0
5332	2288.0	614.0
7993	589.0	230.0
5333	1842.0	1074.0
5334	924.0	1004.0
51030	1736.0	1359.0
51032	4.0	9.0
51031	4051.0	3922.0
342918	13.0	2.0
100420627	2.0	0.0
51035	6037.0	6232.0
5324	116.0	67.0
5325	3629.0	629.0
5326	2015.0	4767.0
5327	14460.0	5421.0
7988	1294.0	1496.0
100420621	2.0	0.0
5328	2798.0	17604.0
5329	613.0	4521.0
158248	55.0	46.0
5340	0.0	0.0
5341	2651.0	5399.0
5342	3.0	2.0
5343	33.0	8.0
101929335	226.0	16.0
5345	877.0	138.0
63027	2576.0	2811.0
342909	313.0	128.0
342908	295.0	69.0
51043	5669.0	16238.0
51042	162.0	256.0
342900	0.0	0.0
100419649	0.0	0.0
51046	1.0	0.0
5335	7200.0	6806.0
90634	2869.0	1355.0
134285	11.0	831.0
5336	3412.0	2224.0
5337	2747.0	9570.0
90637	823.0	1193.0
100420633	2.0	0.0
5338	4538.0	3362.0
5339	32414.0	32465.0
90639	949.0	1004.0
5350	981.0	119.0
5351	9716.0	12776.0
5352	4847.0	6306.0
219578	1.0	0.0
100419650	3.0	2.0
134288	1.0	0.0
63035	1675.0	1497.0
5354	594.0	5.0
5355	4613.0	5076.0
63036	0.0	0.0
5356	4629.0	5307.0
90632	3.0	0.0
101929344	82.0	0.0
161882	287.0	290.0
51050	13445.0	384.0
51052	1.0	0.0
643906	0.0	1.0
51054	477.0	163.0
643904	7.0	17.0
51053	1186.0	1168.0
643905	0.0	0.0
51056	10469.0	26526.0
51058	896.0	1392.0
51057	763.0	351.0
643909	0.0	0.0
5346	40163.0	156.0
90624	1996.0	1332.0
51059	13.0	0.0
5347	255.0	3225.0
5348	209.0	11.0
5349	5537.0	54580.0
90625	22.0	3.0
90627	3206.0	823.0
5360	13857.0	6371.0
5361	8236.0	10374.0
5362	2651.0	6722.0
101929351	39.0	28.0
5364	8340.0	3750.0
5365	1248.0	2599.0
5366	427.0	1189.0
90665	0.0	0.0
5367	0.0	3.0
51061	3395.0	4530.0
51060	4014.0	8994.0
51063	2863.0	807.0
51062	1269.0	1014.0
146279	14.0	21.0
51065	4274.0	1929.0
643915	1.0	1.0
51067	1088.0	1036.0
51066	100.0	21.0
51069	1411.0	1515.0
51068	3945.0	3785.0
5357	667.0	876.0
5358	7894.0	4873.0
100420656	0.0	0.0
5359	4939.0	17760.0
643911	1853.0	1903.0
100420650	6.0	21.0
5371	9430.0	15767.0
100420660	0.0	3.0
5372	1286.0	2218.0
5373	658.0	1541.0
158257	10.0	7.0
732448	3.0	1.0
5375	20.0	4.0
5376	14916.0	2728.0
90655	0.0	0.0
5378	1463.0	1829.0
219595	1.0	2.0
101929369	6.0	0.0
51070	1935.0	1877.0
51072	197.0	228.0
51071	1623.0	2424.0
5370	1.0	1.0
51074	1398.0	944.0
51073	1880.0	3321.0
51076	1078.0	658.0
51075	4637.0	32572.0
51078	2533.0	3670.0
51077	3509.0	5301.0
51079	969.0	1177.0
5368	32.0	74.0
5369	1.0	0.0
100420665	1.0	1.0
171222	19.0	10.0
171221	2.0	5.0
90649	1123.0	1992.0
171220	225.0	475.0
5382	155.0	110.0
5383	31.0	38.0
100419560	7.0	1.0
28619	23.0	29.0
5387	204.0	225.0
28613	0.0	0.0
28614	62.0	41.0
220594	1.0	0.0
28611	17.0	18.0
28612	0.0	0.0
28617	40.0	35.0
5380	2.0	1.0
28616	46.0	69.0
28610	1.0	4.0
5379	448.0	729.0
100420558	0.0	0.0
100420557	7.0	5.0
100420555	5.0	0.0
100420552	4.0	0.0
5393	1492.0	2211.0
5394	5690.0	8911.0
5395	1130.0	1075.0
5396	11003.0	2713.0
101929302	91.0	79.0
28624	0.0	0.0
28625	1.0	0.0
28622	11.0	2.0
28623	0.0	0.0
28628	1.0	1.0
28629	3.0	0.0
28626	6.0	6.0
28627	1.0	3.0
28620	36.0	24.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	0.0	0.0
101929310	1.0	0.0
100420574	1.0	0.0
28608	0.0	0.0
28609	23.0	13.0
100419595	3.0	2.0
28602	7.0	23.0
28603	1.0	1.0
101929328	9.0	4.0
28600	4.0	1.0
28601	19.0	15.0
28606	11.0	13.0
101929329	2.0	1.0
100419599	0.0	0.0
256536	24.0	50.0
100420589	0.0	0.0
100420588	0.0	1.0
53615	3620.0	2316.0
53616	1106.0	201.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	1.0	3.0
256586	799.0	1002.0
171177	2246.0	9044.0
171169	9.0	6.0
53632	4.0	14.0
53630	30.0	36.0
53635	5124.0	3502.0
53637	226.0	2779.0
112840	1230.0	1574.0
26038	38.0	108.0
26037	5404.0	5027.0
653226	11.0	6.0
28699	0.0	0.0
26039	1486.0	2361.0
112849	920.0	423.0
112846	4.0	25.0
26030	3493.0	6714.0
28693	10.0	3.0
28694	0.0	0.0
26032	344.0	33.0
28691	26.0	35.0
26031	1414.0	5101.0
28692	16.0	13.0
26034	300.0	280.0
28697	0.0	0.0
26033	447.0	432.0
28698	0.0	0.0
653232	133.0	76.0
100312803	0.0	4.0
26036	3502.0	1744.0
100312806	104.0	0.0
28695	0.0	0.0
26035	3456.0	2324.0
28696	0.0	0.0
653234	28.0	6.0
643898	0.0	0.0
100312801	3.0	2.0
28690	32.0	14.0
26049	260.0	32.0
26048	1312.0	993.0
653214	1636.0	3390.0
100312819	0.0	0.0
26040	3963.0	1376.0
26043	5567.0	3393.0
26045	571.0	14.0
653220	0.0	0.0
26047	20.0	12.0
100312817	0.0	0.0
26046	4209.0	2323.0
100312816	0.0	0.0
124817	124.0	88.0
148808	637.0	3038.0
378925	6.0	3.0
28679	0.0	0.0
26015	2056.0	2367.0
653247	1.0	16.0
26018	13418.0	9529.0
28677	34.0	35.0
26017	4637.0	5071.0
28678	0.0	0.0
26019	4211.0	3784.0
124801	687.0	955.0
28671	33.0	21.0
28672	19.0	40.0
26010	5379.0	6438.0
28670	10.0	14.0
26012	2795.0	1353.0
28675	0.0	3.0
26011	1195.0	575.0
28676	5.0	7.0
28673	14.0	18.0
148811	3.0	3.0
26013	753.0	84.0
28674	27.0	24.0
124808	1435.0	2429.0
148818	0.0	0.0
112812	116.0	146.0
26027	265.0	1227.0
653236	111.0	7.0
28688	7.0	9.0
28689	18.0	14.0
653238	29.0	10.0
112817	129.0	5.0
148823	64.0	7.0
28682	20.0	14.0
28683	18.0	18.0
148824	5.0	7.0
28680	35.0	33.0
653240	0.0	0.0
26020	18973.0	16046.0
28681	11.0	4.0
28686	0.0	0.0
26022	2907.0	191.0
28684	29.0	11.0
26025	330.0	39.0
26024	424.0	592.0
28685	15.0	12.0
378948	0.0	0.0
378949	0.0	0.0
112885	41.0	6.0
28657	12.0	19.0
653268	12.0	2.0
653269	21.0	4.0
28658	9.0	6.0
28655	7.0	4.0
28656	4.0	1.0
28659	20.0	15.0
28650	0.0	0.0
653275	0.0	0.0
28653	10.0	23.0
28654	0.0	0.0
28651	0.0	0.0
28652	3.0	2.0
100312849	11.0	5.0
102157402	1190.0	1253.0
102157400	3.0	0.0
378938	14188.0	9089.0
641298	41.0	12.0
26005	2793.0	2327.0
28668	0.0	0.0
28669	27.0	13.0
26007	2818.0	1525.0
28666	22.0	23.0
653259	13.0	8.0
28667	16.0	12.0
26009	5330.0	5028.0
28660	8.0	7.0
124857	23.0	2.0
28661	11.0	7.0
26001	5913.0	5743.0
28664	19.0	15.0
26000	3858.0	5520.0
28665	5.0	0.0
26003	6597.0	8555.0
28662	25.0	8.0
26002	493.0	2857.0
28663	10.0	13.0
100312850	60.0	42.0
340390	79.0	99.0
340393	3.0	17.0
28639	46.0	33.0
112869	1046.0	1244.0
28638	1474.0	2017.0
100312829	15.0	3.0
100312826	52.0	40.0
124842	37.0	3.0
100312825	5.0	0.0
100312828	90.0	20.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	1107.0	1281.0
100312823	0.0	0.0
339390	202.0	11.0
339396	0.0	1.0
28646	12.0	10.0
378950	0.0	0.0
28647	9.0	3.0
339398	70.0	52.0
378951	0.0	0.0
28644	17.0	16.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1615.0	1740.0
28648	5.0	3.0
378956	0.0	0.0
28649	1.0	0.0
653282	0.0	0.0
28642	5.0	12.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	8.0	14.0
28641	0.0	1.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	3.0	0.0
100312835	0.0	0.0
100312830	26.0	0.0
646096	0.0	0.0
90799	2345.0	2227.0
100287345	0.0	0.0
87171	11.0	14.0
87178	2169.0	3341.0
100287327	0.0	0.0
100287325	2.0	0.0
100287314	25.0	4.0
26191	458.0	668.0
26190	7903.0	8548.0
100287302	0.0	0.0
26173	8281.0	10015.0
26175	676.0	1123.0
154197	38.0	1293.0
5411	8693.0	7532.0
5409	39.0	3.0
26184	0.0	0.0
26188	1.0	0.0
26189	0.0	0.0
5406	0.0	1.0
5407	0.0	3.0
5408	0.0	0.0
286002	123.0	52.0
5420	18787.0	3352.0
286006	162.0	169.0
100131546	0.0	0.0
646016	0.0	0.0
5422	1946.0	1138.0
51122	2925.0	3719.0
51121	691.0	1483.0
51124	2323.0	3177.0
51123	4014.0	7607.0
5412	5898.0	2624.0
51126	2988.0	6994.0
51125	4321.0	5543.0
5413	1244.0	150.0
5414	2195.0	197.0
51128	4918.0	4351.0
51127	373.0	95.0
51129	4374.0	1862.0
646024	11.0	32.0
646023	35.0	8.0
100131539	10.0	8.0
5430	20657.0	16085.0
5431	8320.0	5219.0
286016	16.0	70.0
5432	3911.0	4976.0
100131535	1.0	3.0
5433	2334.0	3897.0
105369729	0.0	0.0
51131	2930.0	2052.0
51130	199.0	272.0
51133	8849.0	4406.0
51132	5780.0	8414.0
51135	2206.0	1370.0
51134	821.0	831.0
5423	1209.0	5541.0
90701	2642.0	3077.0
5424	1183.0	1902.0
51136	826.0	652.0
5425	3052.0	5303.0
51138	2865.0	1885.0
5426	2803.0	3513.0
646019	21.0	21.0
5427	225.0	737.0
5428	4283.0	4767.0
5429	1606.0	820.0
100131528	0.0	0.0
5440	2145.0	5518.0
5441	3637.0	2695.0
5442	2388.0	1536.0
5443	30.0	18.0
5444	20.0	218.0
51142	7547.0	115186.0
51141	2258.0	2119.0
51144	7723.0	4481.0
51143	2327.0	2798.0
51146	17.0	0.0
89758	0.0	7.0
5434	6732.0	4592.0
51148	3397.0	3048.0
5435	149.0	4.0
51147	2313.0	5294.0
5436	3060.0	5147.0
90736	763.0	418.0
51149	1663.0	1144.0
5437	1924.0	2623.0
5438	760.0	992.0
5439	949.0	1452.0
90737	0.0	3.0
5450	615.0	3045.0
5451	3186.0	2254.0
5452	766.0	1284.0
5453	45.0	100.0
5454	4.0	5.0
646049	1.0	2.0
5455	10.0	0.0
51151	5.0	27.0
51150	8168.0	15424.0
51155	1994.0	5352.0
51154	2492.0	6007.0
51157	1451.0	965.0
51156	27.0	4.0
5445	4845.0	15160.0
5446	399.0	2624.0
5447	4687.0	12428.0
5449	6.0	1.0
286042	415.0	159.0
347487	0.0	0.0
5460	58.0	97.0
5462	62.0	102.0
5463	1428.0	238.0
5464	12257.0	9781.0
5465	2959.0	1077.0
51160	4326.0	7859.0
100287399	0.0	0.0
646052	0.0	0.0
51162	2727.0	535.0
51161	849.0	142.0
51164	6966.0	6124.0
51163	1388.0	1373.0
51166	323.0	576.0
51168	98.0	20.0
51167	1308.0	1348.0
5456	0.0	0.0
89778	0.0	1.0
5457	4.0	13.0
89777	1.0	230.0
5458	0.0	0.0
5459	4.0	0.0
120824	0.0	0.0
5470	1.0	3.0
5471	1247.0	917.0
347475	243.0	11.0
5473	12.0	0.0
5475	13.0	67.0
5476	7091.0	11833.0
100507097	0.0	0.0
100507096	0.0	0.0
51171	322.0	207.0
100287388	0.0	0.0
100507099	4.0	1.0
51170	4511.0	1277.0
100507098	381.0	9.0
51172	779.0	1036.0
51175	1514.0	637.0
51174	915.0	979.0
51177	2815.0	4452.0
51176	610.0	521.0
51179	18.0	0.0
5467	3615.0	3810.0
5468	3608.0	367.0
89766	25.0	14.0
5469	4925.0	3369.0
89765	232.0	140.0
347468	1.0	0.0
89761	1.0	1.0
5481	2636.0	2332.0
89792	6.0	0.0
90780	4510.0	10870.0
89790	564.0	2578.0
5483	5.0	25.0
646077	0.0	0.0
5485	1.0	3.0
5486	5.0	3.0
5487	1.0	0.0
5488	1.0	6.0
646070	1.0	0.0
51182	1543.0	1988.0
646074	0.0	0.0
5480	3635.0	2563.0
51181	2139.0	3170.0
51184	1419.0	1275.0
51186	3095.0	1122.0
51185	3985.0	1570.0
100287372	28.0	25.0
51188	783.0	866.0
51187	7212.0	6054.0
5478	17488.0	34480.0
5479	10514.0	14802.0
89797	8896.0	2015.0
89796	6023.0	4413.0
89795	1004.0	29.0
89781	3276.0	5255.0
347454	45.0	139.0
5493	10721.0	16920.0
89780	20.0	21.0
5494	7398.0	4948.0
5495	4153.0	3766.0
5496	7111.0	12445.0
5498	1062.0	1361.0
5499	5666.0	15938.0
646080	344.0	223.0
100287369	0.0	0.0
51191	1153.0	2837.0
646087	0.0	0.0
100287364	0.0	0.0
646086	15.0	12.0
51193	2125.0	5046.0
100287366	0.0	2.0
646085	0.0	0.0
51192	473.0	937.0
5491	6.0	11.0
51195	570.0	8245.0
51194	2783.0	2222.0
100287362	22.0	5.0
51196	1999.0	607.0
51199	5695.0	4373.0
51198	6.0	1.0
5489	0.0	1.0
89782	1080.0	1082.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	6.0	0.0
100507064	21.0	0.0
28735	3.0	0.0
28732	1.0	0.0
100507062	142.0	33.0
28733	0.0	0.0
28738	1.0	2.0
100507067	1.0	4.0
28739	0.0	0.0
28736	0.0	0.0
100507066	5.0	0.0
28737	3.0	0.0
28730	1.0	1.0
28731	1.0	0.0
144712	2.0	8.0
119764	0.0	0.0
119765	0.0	0.0
144715	75.0	56.0
286094	0.0	0.0
100859921	5.0	46.0
100859920	0.0	0.0
286097	645.0	92.0
144717	1052.0	986.0
100507059	1.0	0.0
100507058	0.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	1.0	2.0
724102	200.0	223.0
28743	1.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	33.0	66.0
28749	1.0	0.0
100507057	155.0	90.0
100507056	5.0	1.0
100507055	41.0	1.0
28747	2.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	0.0
347549	0.0	0.0
100859930	2131.0	2850.0
347541	1.0	0.0
347544	8.0	4.0
28718	0.0	0.0
28719	1.0	0.0
28712	0.0	0.0
100507086	3.0	23.0
28713	0.0	0.0
28710	2.0	2.0
28711	0.0	1.0
28716	2.0	0.0
28717	1.0	0.0
28714	2.0	0.0
28715	0.0	0.0
28729	1.0	0.0
28723	0.0	0.0
28724	0.0	7.0
28721	2.0	0.0
130106	5.0	3.0
28722	1.0	0.0
28727	0.0	0.0
28728	0.0	1.0
28725	1.0	0.0
28726	3.0	1.0
28720	0.0	0.0
144742	0.0	0.0
347527	27.0	31.0
100507027	0.0	0.0
286046	132.0	42.0
648630	70.0	24.0
117143	1084.0	1241.0
117145	1661.0	1544.0
117144	17.0	46.0
120787	1.0	0.0
492295	0.0	0.0
347517	46.0	17.0
347516	2.0	0.0
286053	1071.0	1978.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	1.0
100507012	5.0	0.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	7.0
286065	0.0	3.0
100131568	1.0	2.0
100131565	1.0	0.0
100131564	1519.0	1276.0
100507040	3.0	4.0
132719	0.0	0.0
100507046	9.0	4.0
100507044	0.0	0.0
100507043	41.0	2.0
51100	15377.0	12498.0
51102	1462.0	1738.0
51101	1689.0	1180.0
51104	1103.0	1083.0
51103	1039.0	1257.0
51106	559.0	449.0
51105	4213.0	5547.0
51108	6871.0	8480.0
51107	11679.0	26367.0
286075	952.0	2150.0
51109	4281.0	8008.0
286077	3804.0	18082.0
646000	0.0	0.0
132720	5249.0	1703.0
132724	0.0	1.0
100131551	23.0	203.0
100131550	1.0	1.0
100507034	60.0	33.0
100507032	177.0	108.0
119774	0.0	0.0
119772	0.0	0.0
51111	5952.0	6833.0
51110	617.0	1099.0
119775	0.0	0.0
51112	2956.0	2891.0
51115	3521.0	3069.0
51114	3689.0	5111.0
51117	3148.0	4455.0
51116	2245.0	2441.0
51119	7482.0	4623.0
51118	1945.0	3743.0
26151	1523.0	1798.0
26150	65.0	113.0
26153	1473.0	223.0
26152	379.0	229.0
26155	4243.0	10401.0
26154	165.0	14171.0
26157	1350.0	1021.0
26156	14681.0	14003.0
130162	289.0	251.0
100534611	0.0	2.0
100534612	7.0	9.0
26164	2011.0	2791.0
117178	1074.0	2786.0
117177	1508.0	2029.0
26166	215.0	6.0
105379197	6.0	0.0
26165	0.0	0.0
26168	1370.0	1462.0
26167	344.0	14.0
26160	3280.0	2727.0
100507003	0.0	0.0
100507008	48.0	0.0
26137	341.0	31.0
26136	7587.0	5073.0
28798	0.0	1.0
28799	12.0	118.0
26138	0.0	0.0
28792	1.0	0.0
28793	2117.0	10298.0
28790	3.0	49.0
117166	68.0	41.0
26130	4935.0	4386.0
28791	105.0	116.0
26133	7125.0	7266.0
28796	1789.0	7499.0
28797	1869.0	12229.0
26135	23202.0	43936.0
28794	2.0	1.0
28795	6.0	1.0
26134	148.0	133.0
154150	0.0	5.0
129138	1382.0	1856.0
26148	446.0	448.0
26147	1684.0	1867.0
26149	357.0	255.0
117154	22.0	1.0
26140	2580.0	654.0
553820	1.0	1.0
117153	0.0	0.0
120796	0.0	0.0
117156	4.0	7.0
117155	413.0	951.0
117157	51.0	7.0
120793	0.0	0.0
26146	2170.0	1651.0
117159	612.0	0.0
26145	1932.0	976.0
130195	0.0	0.0
154141	1427.0	839.0
117151	3.0	16.0
26115	2773.0	3744.0
28778	1139.0	5897.0
28779	22.0	6.0
28776	583.0	482.0
28777	0.0	1.0
26119	2628.0	5579.0
26118	10934.0	5957.0
28770	1.0	5.0
28771	1.0	0.0
28774	813.0	1059.0
28775	931.0	3195.0
28772	516.0	564.0
26112	8335.0	1604.0
28773	177.0	5141.0
130120	0.0	0.0
28789	0.0	2.0
26128	2448.0	1925.0
28787	2.0	0.0
26127	3678.0	2138.0
132789	1717.0	698.0
28788	0.0	2.0
28781	258.0	330.0
201134	1431.0	283.0
28780	65.0	211.0
26122	3537.0	2177.0
28785	462.0	1175.0
144766	1.0	0.0
26121	2680.0	2947.0
28786	5.0	3.0
28783	10.0	19.0
26123	4296.0	2848.0
28784	753.0	2720.0
130132	600.0	148.0
28756	3.0	11.0
28757	0.0	0.0
28754	4.0	1.0
28755	2248.0	2333.0
100750326	0.0	0.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	2.0
28753	1.0	0.0
28750	1.0	2.0
201140	0.0	0.0
28751	2.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	2.0	0.0
28768	0.0	0.0
28765	4.0	11.0
28766	0.0	0.0
26108	909.0	76.0
28769	0.0	0.0
28760	0.0	0.0
26100	6170.0	6572.0
28763	5.0	11.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	20.0	0.0
117196	13.0	0.0
117195	531.0	16.0
154089	0.0	0.0
100287238	0.0	0.0
201158	259.0	111.0
100287234	0.0	0.0
201164	309.0	163.0
201161	666.0	84.0
201163	3313.0	1614.0
154091	537.0	488.0
154092	8.0	65.0
276719	0.0	0.0
100287229	2.0	2.0
100287227	61.0	93.0
100287226	8.0	0.0
201176	2185.0	2596.0
100287216	46.0	35.0
100287215	2.0	5.0
201181	258.0	311.0
129099	28.0	111.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	55.0	62.0
130075	2.0	48.0
5510	3426.0	4593.0
166012	17.0	28.0
5509	1326.0	1295.0
5500	27220.0	40621.0
5501	10771.0	10446.0
5502	4340.0	35.0
5504	4128.0	3389.0
5506	0.0	0.0
5507	1878.0	71.0
154043	1632.0	1331.0
5520	4470.0	3815.0
5521	327.0	132.0
193629	5.0	7.0
5519	6039.0	2802.0
26298	14875.0	9957.0
26297	1353.0	471.0
5511	3069.0	5567.0
5512	3.0	9.0
5514	4429.0	6140.0
5515	8964.0	12410.0
26290	128.0	12.0
5516	6578.0	4395.0
154075	115.0	74.0
26292	1761.0	3289.0
26291	0.0	0.0
5518	15067.0	13358.0
5530	8067.0	11715.0
5531	3531.0	9496.0
5532	5348.0	2999.0
5522	51.0	1691.0
5523	2617.0	6832.0
5524	10273.0	12331.0
5525	7881.0	6449.0
5526	1606.0	1085.0
5527	9746.0	11152.0
5528	3629.0	2486.0
154064	9.0	319.0
5529	4640.0	5813.0
286122	60.0	41.0
5540	4.0	0.0
5542	0.0	0.0
286128	680.0	1002.0
51241	1120.0	1526.0
89858	106.0	766.0
89857	721.0	1076.0
51244	1769.0	1097.0
51247	4581.0	3473.0
5533	1142.0	522.0
51246	9737.0	13938.0
5534	4231.0	5219.0
51249	1640.0	3978.0
5535	0.0	0.0
90835	44.0	75.0
89853	1547.0	686.0
5536	3211.0	2944.0
51248	1810.0	3113.0
5537	6327.0	5332.0
5538	12811.0	18603.0
5539	0.0	1.0
28907	60.0	69.0
286133	6148.0	36.0
28908	4308.0	15566.0
28905	4.0	11.0
100131418	0.0	0.0
5550	3406.0	4382.0
28906	186.0	181.0
286135	0.0	1.0
5551	512.0	508.0
5552	5653.0	8539.0
100131415	0.0	0.0
5553	15.0	4.0
28909	0.0	1.0
5554	31.0	29.0
28900	16.0	9.0
28903	9.0	19.0
28904	81.0	209.0
28901	162.0	276.0
28902	21.0	86.0
51250	928.0	998.0
51252	59.0	64.0
51251	1658.0	2733.0
89849	1583.0	1436.0
89848	1492.0	882.0
51253	3224.0	8754.0
89846	1781.0	1406.0
51256	667.0	1343.0
89845	1476.0	1646.0
51255	2539.0	4951.0
51258	3849.0	13500.0
5544	1.0	26.0
51257	2333.0	2640.0
5545	1.0	2.0
5546	3849.0	10243.0
5547	11158.0	5736.0
51259	1018.0	532.0
90826	1067.0	777.0
5549	16518.0	353.0
286140	50.0	51.0
90827	0.0	0.0
286144	1995.0	1643.0
5562	7667.0	3374.0
286148	3280.0	3121.0
5563	782.0	880.0
90861	6473.0	16043.0
5564	2696.0	1272.0
90864	127.0	105.0
5565	3026.0	2814.0
51260	1634.0	1014.0
51263	2290.0	2519.0
100287296	0.0	0.0
51265	71.0	43.0
51264	1677.0	2042.0
51267	777.0	250.0
51266	11.0	21.0
5555	5.0	2.0
51268	96.0	87.0
89876	623.0	14.0
5557	484.0	925.0
5558	755.0	988.0
89874	54.0	9.0
90859	13.0	17.0
89872	1.0	0.0
286151	17.0	166.0
89870	0.0	7.0
5570	805.0	481.0
5571	3893.0	3757.0
5573	25868.0	13757.0
90850	1908.0	4968.0
5574	0.0	0.0
90853	68.0	247.0
5575	1733.0	688.0
5576	6433.0	4471.0
51270	29.0	5.0
100192378	36.0	1.0
51272	4717.0	2650.0
51271	5710.0	3447.0
51274	6777.0	9708.0
100287284	2.0	2.0
51276	493.0	237.0
89869	38.0	1.0
51275	1041.0	1150.0
51278	3326.0	9664.0
51277	957.0	493.0
5566	8164.0	8447.0
89866	36.0	25.0
51279	8531.0	5147.0
5567	4099.0	3323.0
90843	3549.0	2827.0
5568	0.0	0.0
5569	928.0	229.0
89891	2359.0	4063.0
5580	4663.0	3969.0
89890	2511.0	345.0
5581	1442.0	1148.0
5582	2.0	4.0
5583	4239.0	2427.0
5584	3744.0	5404.0
5585	5470.0	2131.0
5586	6269.0	7595.0
5587	1143.0	197.0
100287279	0.0	0.0
51281	972.0	1094.0
51280	8446.0	3321.0
51283	3892.0	4058.0
100287272	5.0	19.0
51282	1676.0	2378.0
51285	1884.0	189.0
51284	743.0	719.0
51287	1862.0	3857.0
119722	0.0	0.0
51286	17.0	14.0
51289	0.0	0.0
100287270	0.0	0.0
5577	8865.0	10830.0
5578	2343.0	872.0
5579	1006.0	1468.0
89894	873.0	826.0
5591	19320.0	37984.0
5592	1760.0	256.0
90871	2357.0	1394.0
5593	116.0	54.0
5594	12300.0	6909.0
347598	0.0	0.0
5595	4935.0	4475.0
5596	353.0	160.0
5597	3080.0	16273.0
90874	758.0	560.0
5598	1291.0	1237.0
51290	3297.0	4168.0
51292	4606.0	4955.0
5590	793.0	1626.0
51291	1420.0	2432.0
100287266	1.0	1.0
51294	1860.0	566.0
100287261	0.0	0.0
51293	1665.0	719.0
51296	1516.0	3621.0
51295	1979.0	1609.0
51298	10.0	60.0
51297	0.0	0.0
51299	3754.0	482.0
119710	546.0	359.0
5588	289.0	215.0
5589	15614.0	16937.0
90865	9518.0	349.0
89887	329.0	338.0
89886	13.0	21.0
89885	6.0	22.0
89884	197.0	164.0
89883	1.0	0.0
89882	0.0	0.0
286101	2734.0	4509.0
286102	0.0	0.0
286103	37.0	42.0
347584	0.0	0.0
5599	2930.0	2344.0
347687	1.0	3.0
347686	0.0	0.0
132612	1.0	0.0
28855	0.0	0.0
28854	1.0	1.0
28859	1.0	0.0
28850	12.0	14.0
53822	19.0	11.0
53820	21.0	5.0
53826	1912.0	660.0
53827	6201.0	5622.0
345016	1.0	0.0
347673	0.0	0.0
53828	0.0	1.0
53829	810.0	857.0
347675	1.0	2.0
28866	3.0	12.0
100507173	34.0	39.0
26205	1610.0	1721.0
132625	2.0	2.0
28864	4.0	3.0
100507171	325.0	31.0
28865	28.0	82.0
26207	2218.0	1075.0
100507178	102.0	103.0
26206	116.0	33.0
28869	5.0	1.0
100131493	0.0	0.0
28862	104.0	86.0
28863	9.0	3.0
28861	3.0	10.0
53833	44.0	5380.0
53834	1973.0	524.0
53831	91.0	692.0
53832	2114.0	990.0
53838	2129.0	4332.0
53836	363.0	5747.0
144608	220.0	136.0
28833	6.0	9.0
28834	103.0	450.0
28831	0.0	6.0
100750245	0.0	0.0
28832	8.0	47.0
100750246	9.0	6.0
100750247	4.0	21.0
100131481	0.0	0.0
53840	93.0	66.0
53841	27.0	3.0
28830	0.0	0.0
53842	0.0	0.0
100131478	1.0	1.0
28847	25.0	138.0
102060282	16.0	13.0
28819	9.0	0.0
