id	7bca938a-45fa-4a07-ba7b-71796388e645	0c7d119e-22c0-47ed-b736-3404ab2c7065
28653	0.0	0.0
28654	0.0	0.0
28651	0.0	0.0
28652	0.0	9.0
100312849	1.0	31.0
102157402	703.0	610.0
102157400	0.0	2.0
378938	5234.0	336492.0
641298	11.0	214.0
26005	1123.0	1425.0
28668	0.0	0.0
28669	0.0	1.0
26007	881.0	908.0
28666	5.0	0.0
653259	11.0	10.0
28667	2.0	1.0
26009	1591.0	3236.0
28660	3.0	6.0
124857	19.0	3.0
28661	3.0	7.0
26001	3533.0	1005.0
28664	3.0	4.0
26000	2293.0	1402.0
28665	1.0	0.0
26003	3971.0	1672.0
28662	1.0	0.0
26002	384.0	148.0
28663	1.0	0.0
100312850	14.0	29.0
340390	9.0	14.0
340393	0.0	2.0
28639	8.0	7.0
112869	641.0	469.0
28638	139.0	62.0
100312829	5.0	24.0
100312826	18.0	88.0
124842	22.0	30.0
100312825	3.0	10.0
100312828	10.0	82.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	324.0	276.0
100312823	0.0	10.0
339390	461.0	17.0
339396	0.0	0.0
28646	0.0	1.0
378950	0.0	0.0
28647	0.0	2.0
339398	0.0	28.0
378951	0.0	0.0
28644	0.0	2.0
378952	0.0	1.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	657.0	1020.0
28648	0.0	5.0
378956	0.0	0.0
28649	0.0	1.0
653282	0.0	0.0
28642	0.0	3.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	7.0	0.0
28641	0.0	0.0
100312838	0.0	3.0
100312833	0.0	0.0
100312832	0.0	3.0
100312835	0.0	0.0
100312830	36.0	14.0
646096	0.0	0.0
90799	735.0	815.0
100287345	0.0	3.0
87171	2.0	15.0
87178	1080.0	982.0
100287327	0.0	0.0
100287325	0.0	0.0
100287314	8.0	12.0
26191	75.0	295.0
26190	4395.0	5065.0
100287302	0.0	0.0
26173	3753.0	2953.0
26175	498.0	412.0
154197	3.0	2.0
5411	2571.0	1811.0
5409	19.0	3.0
26184	0.0	0.0
26188	0.0	49.0
26189	0.0	0.0
5406	0.0	1.0
5407	1.0	1.0
5408	0.0	4.0
286002	6.0	8.0
5420	5629.0	1776.0
286006	77.0	34.0
100131546	0.0	0.0
646016	0.0	0.0
5422	947.0	1287.0
51122	1455.0	1894.0
51121	450.0	452.0
51124	1492.0	1489.0
51123	3006.0	926.0
5412	4094.0	5466.0
51126	1974.0	2112.0
51125	2981.0	1371.0
5413	468.0	269.0
5414	1264.0	338.0
51128	3056.0	6150.0
51127	23.0	172.0
51129	6040.0	353.0
646024	0.0	1.0
646023	6.0	12.0
100131539	1.0	15.0
5430	9698.0	5456.0
5431	3945.0	5396.0
286016	17.0	6.0
5432	2418.0	1094.0
100131535	0.0	0.0
5433	1132.0	1079.0
105369729	0.0	0.0
51131	1445.0	888.0
51130	84.0	269.0
51133	3173.0	8246.0
51132	2647.0	7111.0
51135	1138.0	872.0
51134	310.0	688.0
5423	425.0	1219.0
90701	735.0	947.0
5424	441.0	692.0
51136	604.0	537.0
5425	2375.0	1963.0
51138	1986.0	1393.0
5426	1510.0	1480.0
646019	2.0	15.0
5427	97.0	415.0
5428	2273.0	1579.0
5429	660.0	1095.0
100131528	0.0	0.0
5440	1393.0	960.0
5441	4621.0	1980.0
5442	1098.0	996.0
5443	59.0	19.0
5444	1.0	7.0
51142	5106.0	4901.0
51141	1143.0	1261.0
51144	4025.0	3011.0
51143	1399.0	2441.0
51146	15.0	3.0
89758	0.0	0.0
5434	8021.0	1807.0
51148	4181.0	1996.0
5435	10.0	0.0
51147	1255.0	716.0
5436	2104.0	1233.0
90736	492.0	136.0
51149	454.0	426.0
5437	886.0	1056.0
5438	556.0	514.0
5439	880.0	469.0
90737	0.0	0.0
5450	12.0	13.0
5451	1247.0	2419.0
5452	371.0	107.0
5453	7.0	2.0
5454	3.0	0.0
646049	0.0	0.0
5455	6.0	16.0
51151	6.0	2.0
51150	5914.0	2487.0
51155	1240.0	1156.0
51154	1009.0	838.0
51157	745.0	170.0
51156	0.0	0.0
5445	2157.0	2439.0
5446	131.0	24.0
5447	5472.0	1739.0
5449	1.0	3.0
286042	28.0	123.0
347487	0.0	0.0
5460	8.0	8.0
5462	19.0	28.0
5463	738.0	133.0
5464	6750.0	3154.0
5465	2449.0	618.0
51160	2975.0	1261.0
100287399	0.0	0.0
646052	0.0	0.0
51162	2542.0	290.0
51161	534.0	475.0
51164	4295.0	5911.0
51163	708.0	1049.0
51166	134.0	31.0
51168	26.0	52.0
51167	1409.0	834.0
5456	0.0	0.0
89778	3.0	0.0
5457	0.0	0.0
89777	3.0	0.0
5458	0.0	0.0
5459	1.0	1.0
120824	0.0	0.0
5470	12.0	2.0
5471	268.0	790.0
347475	5.0	403.0
5473	13.0	2.0
5475	2.0	96.0
5476	8894.0	2971.0
100507097	2.0	7.0
100507096	0.0	0.0
51171	413.0	127.0
100287388	0.0	0.0
100507099	3.0	17.0
51170	3899.0	910.0
100507098	116.0	107.0
51172	795.0	403.0
51175	617.0	493.0
51174	271.0	294.0
51177	2140.0	913.0
51176	72.0	854.0
51179	14.0	7.0
5467	1384.0	412.0
5468	5930.0	875.0
89766	1.0	32.0
5469	2344.0	2148.0
89765	1.0	205.0
347468	0.0	0.0
89761	0.0	0.0
5481	1584.0	1057.0
89792	0.0	0.0
90780	1961.0	1659.0
89790	47.0	114.0
5483	9.0	20.0
646077	0.0	0.0
5485	2.0	1.0
5486	2.0	2.0
5487	0.0	0.0
5488	1.0	2.0
646070	0.0	2.0
51182	641.0	1034.0
646074	0.0	0.0
5480	4150.0	2271.0
51181	2389.0	985.0
51184	1018.0	736.0
51186	2008.0	983.0
51185	2397.0	2632.0
100287372	0.0	1.0
51188	374.0	479.0
51187	3552.0	2948.0
5478	10615.0	7441.0
5479	7961.0	4366.0
89797	658.0	739.0
89796	8185.0	1857.0
89795	377.0	745.0
89781	1287.0	823.0
347454	28.0	27.0
5493	4665.0	1512.0
89780	3.0	4.0
5494	4364.0	5431.0
5495	2088.0	2296.0
5496	3833.0	1895.0
5498	429.0	806.0
5499	4167.0	3026.0
646080	130.0	203.0
100287369	0.0	0.0
51191	586.0	264.0
646087	0.0	0.0
100287364	0.0	0.0
646086	0.0	0.0
51193	1026.0	1381.0
100287366	0.0	0.0
646085	0.0	0.0
51192	294.0	196.0
5491	4.0	2.0
51195	201.0	69.0
51194	1700.0	2937.0
100287362	4.0	0.0
51196	1181.0	537.0
51199	3701.0	4773.0
51198	0.0	0.0
5489	0.0	0.0
89782	449.0	975.0
100859925	0.0	0.0
100859924	0.0	2.0
100859926	0.0	0.0
28734	0.0	2.0
100507064	37.0	7.0
28735	0.0	2.0
28732	0.0	2.0
100507062	34.0	134.0
28733	0.0	0.0
28738	0.0	2.0
100507067	6.0	7.0
28739	0.0	1.0
28736	0.0	2.0
100507066	0.0	12.0
28737	0.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	0.0	0.0
119764	0.0	0.0
119765	0.0	0.0
144715	37.0	27.0
286094	0.0	0.0
100859921	0.0	74.0
100859920	0.0	0.0
286097	316.0	203.0
144717	611.0	283.0
100507059	0.0	0.0
100507058	0.0	1.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	1.0
724102	16.0	82.0
28743	0.0	3.0
724101	0.0	0.0
28744	0.0	0.0
100507050	83.0	4.0
28749	0.0	0.0
100507057	49.0	41.0
100507056	2.0	16.0
100507055	1.0	3.0
28747	1.0	2.0
28748	0.0	3.0
119750	0.0	0.0
28741	0.0	6.0
28742	0.0	0.0
347549	2.0	0.0
100859930	1293.0	394.0
347541	0.0	0.0
347544	5.0	0.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	7.0	6.0
28713	0.0	0.0
28710	0.0	6.0
28711	0.0	0.0
28716	7.0	2.0
28717	0.0	8.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	2.0
28721	0.0	0.0
130106	1.0	0.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	2.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	3.0
144742	0.0	0.0
347527	0.0	10.0
100507027	0.0	1.0
286046	35.0	96.0
648630	14.0	30.0
117143	443.0	1193.0
117145	832.0	1066.0
117144	40.0	13.0
120787	3.0	4.0
492295	0.0	0.0
347517	30.0	18.0
347516	4.0	3.0
286053	720.0	630.0
28709	0.0	0.0
28707	0.0	2.0
28708	1.0	0.0
28701	0.0	1.0
100131577	0.0	0.0
28702	0.0	3.0
28700	0.0	0.0
28705	0.0	0.0
28706	2.0	0.0
100507012	0.0	0.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	1.0
120776	0.0	0.0
347509	0.0	0.0
286065	0.0	0.0
100131568	0.0	12.0
100131565	0.0	0.0
100131564	334.0	568.0
100507040	0.0	8.0
132719	0.0	8.0
100507046	5.0	6.0
100507044	0.0	0.0
100507043	0.0	8.0
51100	12472.0	4463.0
51102	902.0	372.0
51101	531.0	355.0
51104	566.0	623.0
51103	768.0	458.0
51106	230.0	357.0
51105	1686.0	2841.0
51108	4610.0	3085.0
51107	6584.0	8364.0
286075	349.0	234.0
51109	2649.0	2622.0
286077	224.0	1632.0
646000	0.0	0.0
132720	2974.0	6413.0
132724	0.0	0.0
100131551	7.0	3.0
100131550	4.0	0.0
100507034	16.0	69.0
100507032	102.0	98.0
119774	0.0	0.0
119772	0.0	0.0
51111	2379.0	3563.0
51110	749.0	302.0
119775	0.0	3.0
51112	1635.0	1285.0
51115	2310.0	1267.0
51114	2566.0	1153.0
51117	1206.0	867.0
51116	1249.0	556.0
51119	5823.0	1727.0
51118	1032.0	677.0
26151	719.0	593.0
26150	18.0	36.0
26153	876.0	95.0
26152	103.0	211.0
26155	1920.0	1498.0
26154	9.0	1161.0
26157	980.0	693.0
26156	7378.0	5407.0
130162	50.0	315.0
100534611	0.0	4.0
100534612	0.0	14.0
26164	834.0	966.0
117178	259.0	756.0
117177	236.0	2625.0
26166	734.0	148.0
105379197	2.0	6.0
26165	0.0	0.0
26168	731.0	413.0
26167	90.0	68.0
26160	1115.0	1993.0
100507003	0.0	0.0
100507008	5.0	0.0
26137	141.0	2087.0
26136	2341.0	2239.0
28798	0.0	0.0
28799	0.0	3.0
26138	0.0	0.0
28792	0.0	0.0
28793	25.0	424.0
28790	0.0	0.0
117166	4.0	13.0
26130	2833.0	4767.0
28791	3.0	4.0
26133	5423.0	3035.0
28796	58.0	111.0
28797	22.0	58.0
26135	12686.0	8638.0
28794	0.0	3.0
28795	0.0	0.0
26134	58.0	175.0
154150	1.0	0.0
129138	659.0	235.0
26148	225.0	981.0
26147	1751.0	499.0
26149	131.0	217.0
117154	3.0	0.0
26140	792.0	361.0
553820	0.0	1.0
117153	2.0	4.0
120796	0.0	0.0
117156	27.0	6.0
117155	165.0	282.0
117157	23.0	31.0
120793	0.0	0.0
26146	758.0	874.0
117159	0.0	0.0
26145	652.0	828.0
130195	0.0	0.0
154141	448.0	1337.0
117151	0.0	1.0
26115	1190.0	1526.0
28778	17.0	15.0
28779	0.0	1.0
28776	3.0	10.0
28777	0.0	0.0
26119	1364.0	681.0
26118	4431.0	3320.0
28770	0.0	0.0
28771	0.0	0.0
28774	15.0	41.0
28775	17.0	36.0
28772	5.0	22.0
26112	13617.0	853.0
28773	2.0	2.0
130120	2.0	0.0
28789	0.0	0.0
26128	1603.0	1248.0
28787	0.0	0.0
26127	1861.0	1500.0
132789	917.0	993.0
28788	0.0	0.0
28781	1.0	7.0
201134	1232.0	384.0
28780	0.0	5.0
26122	1365.0	1562.0
28785	7.0	1.0
144766	1.0	0.0
26121	1428.0	1100.0
28786	0.0	0.0
28783	1.0	2.0
26123	2658.0	2079.0
28784	5.0	8.0
130132	869.0	453.0
28756	0.0	0.0
28757	0.0	0.0
28754	0.0	0.0
28755	1208.0	135.0
100750326	1.0	0.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	4.0
28753	0.0	0.0
28750	0.0	0.0
201140	0.0	2.0
28751	1.0	4.0
144776	0.0	0.0
28767	0.0	0.0
26103	3.0	0.0
28768	0.0	0.0
28765	0.0	0.0
28766	0.0	0.0
26108	519.0	513.0
28769	0.0	0.0
28760	0.0	0.0
26100	4093.0	2578.0
28763	0.0	0.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	34.0	0.0
117196	0.0	2.0
117195	0.0	0.0
154089	1.0	0.0
100287238	0.0	0.0
201158	68.0	404.0
100287234	0.0	0.0
201164	197.0	98.0
201161	230.0	84.0
201163	1481.0	1054.0
154091	74.0	116.0
154092	7.0	80.0
276719	0.0	0.0
100287229	2.0	31.0
100287227	20.0	22.0
100287226	2.0	2.0
201176	846.0	535.0
100287216	55.0	27.0
100287215	1.0	8.0
201181	20.0	24.0
129099	9.0	22.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	36.0	22.0
130075	0.0	13.0
5510	2464.0	1179.0
166012	243.0	16.0
5509	563.0	798.0
5500	10275.0	13348.0
5501	7229.0	4972.0
5502	16052.0	476.0
5504	1921.0	3386.0
5506	0.0	0.0
5507	352.0	3391.0
154043	435.0	254.0
5520	2510.0	2228.0
5521	66.0	16.0
193629	0.0	4.0
5519	9587.0	1985.0
26298	59.0	14587.0
26297	669.0	664.0
5511	1770.0	1228.0
5512	0.0	26.0
5514	2674.0	1465.0
5515	4983.0	6131.0
26290	220.0	23.0
5516	4720.0	2203.0
154075	34.0	47.0
26292	588.0	1146.0
26291	0.0	0.0
5518	8864.0	5419.0
5530	3559.0	2030.0
5531	2203.0	3113.0
5532	5101.0	2572.0
5522	58.0	147.0
5523	982.0	3715.0
5524	4191.0	4451.0
5525	6971.0	4574.0
5526	986.0	256.0
5527	5382.0	5539.0
5528	2972.0	1112.0
154064	0.0	1.0
5529	2309.0	2741.0
286122	69.0	12.0
5540	4.0	3.0
5542	0.0	6.0
286128	243.0	136.0
51241	706.0	660.0
89858	16.0	2.0
89857	381.0	605.0
51244	875.0	678.0
51247	3318.0	1766.0
5533	793.0	500.0
51246	6581.0	3133.0
5534	4015.0	1413.0
51249	915.0	767.0
5535	0.0	0.0
90835	12.0	38.0
89853	976.0	416.0
5536	1364.0	1305.0
51248	1374.0	617.0
5537	4880.0	2421.0
5538	8275.0	10574.0
5539	1.0	0.0
28907	2.0	4.0
286133	24341.0	225.0
28908	74.0	263.0
28905	0.0	0.0
100131418	0.0	0.0
5550	1794.0	1123.0
28906	0.0	3.0
286135	0.0	0.0
5551	481.0	98.0
5552	8457.0	2455.0
100131415	0.0	0.0
5553	4.0	0.0
28909	0.0	0.0
5554	6.0	31.0
28900	2.0	0.0
28903	0.0	0.0
28904	2.0	2.0
28901	4.0	9.0
28902	8.0	12.0
51250	608.0	353.0
51252	149.0	3.0
51251	659.0	826.0
89849	837.0	504.0
89848	478.0	254.0
51253	2578.0	1325.0
89846	573.0	1291.0
51256	366.0	299.0
89845	692.0	476.0
51255	2312.0	1476.0
51258	3023.0	1918.0
5544	1.0	4.0
51257	3539.0	1656.0
5545	0.0	0.0
5546	1901.0	1179.0
5547	9005.0	3586.0
51259	458.0	253.0
90826	574.0	703.0
5549	29631.0	1052.0
286140	50.0	10.0
90827	0.0	0.0
286144	1432.0	1426.0
5562	3811.0	5163.0
286148	1921.0	2697.0
5563	163.0	877.0
90861	2879.0	6376.0
5564	1127.0	841.0
90864	37.0	53.0
5565	1351.0	1524.0
51260	1020.0	291.0
51263	1255.0	1049.0
100287296	0.0	0.0
51265	24.0	32.0
51264	1398.0	719.0
51267	373.0	74.0
51266	2.0	3.0
5555	7.0	45.0
51268	54.0	41.0
89876	81.0	263.0
5557	225.0	301.0
5558	521.0	691.0
89874	40.0	41.0
90859	0.0	4.0
89872	0.0	0.0
286151	27.0	7.0
89870	0.0	2.0
5570	50.0	1054.0
5571	3027.0	1916.0
5573	15394.0	11858.0
90850	781.0	414.0
5574	1.0	17.0
90853	47.0	263.0
5575	726.0	340.0
5576	3476.0	4671.0
51270	0.0	23.0
100192378	74.0	36.0
51272	2940.0	956.0
51271	3398.0	1238.0
51274	6617.0	2937.0
100287284	9.0	7.0
51276	201.0	575.0
89869	0.0	4.0
51275	503.0	223.0
51278	820.0	764.0
51277	352.0	279.0
5566	6769.0	1211.0
89866	7.0	17.0
51279	4172.0	1398.0
5567	3127.0	1566.0
90843	2365.0	2112.0
5568	0.0	0.0
5569	425.0	196.0
89891	803.0	1104.0
5580	4368.0	1710.0
89890	723.0	1071.0
5581	636.0	696.0
5582	7.0	1.0
5583	1557.0	2139.0
5584	1318.0	3387.0
5585	5288.0	1901.0
5586	3419.0	3250.0
5587	727.0	406.0
100287279	0.0	0.0
51281	338.0	811.0
51280	2811.0	14175.0
51283	2796.0	2466.0
100287272	5.0	10.0
51282	805.0	460.0
51285	945.0	234.0
51284	368.0	665.0
51287	995.0	718.0
119722	0.0	0.0
51286	5.0	8.0
51289	0.0	9.0
100287270	0.0	0.0
5577	22627.0	3849.0
5578	964.0	595.0
5579	667.0	514.0
89894	334.0	382.0
5591	8900.0	20878.0
5592	580.0	838.0
90871	1545.0	1163.0
5593	135.0	105.0
5594	7228.0	5061.0
347598	0.0	0.0
5595	5156.0	913.0
5596	22.0	9.0
5597	1804.0	2505.0
90874	485.0	748.0
5598	908.0	282.0
51290	1945.0	2513.0
51292	2264.0	2613.0
5590	40.0	576.0
51291	819.0	608.0
100287266	0.0	0.0
51294	1658.0	571.0
100287261	0.0	0.0
51293	1375.0	410.0
51296	2208.0	999.0
51295	1297.0	783.0
51298	0.0	5.0
51297	6.0	0.0
51299	3383.0	261.0
119710	561.0	221.0
5588	60.0	36.0
5589	9081.0	4975.0
90865	4993.0	714.0
89887	145.0	81.0
89886	19.0	102.0
89885	9.0	2.0
89884	49.0	220.0
89883	0.0	2.0
89882	0.0	0.0
286101	994.0	2052.0
286102	0.0	0.0
286103	12.0	12.0
347584	0.0	0.0
5599	1198.0	1334.0
347687	2.0	0.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	0.0	0.0
53822	4.0	1.0
53820	3.0	11.0
53826	2204.0	124.0
53827	4115.0	727.0
345016	0.0	0.0
347673	0.0	7.0
53828	3.0	0.0
53829	426.0	244.0
347675	0.0	7.0
28866	0.0	0.0
100507173	1.0	29.0
26205	656.0	985.0
132625	0.0	1.0
28864	0.0	0.0
100507171	134.0	26.0
28865	0.0	7.0
26207	1662.0	421.0
100507178	19.0	56.0
26206	48.0	35.0
28869	0.0	0.0
100131493	0.0	0.0
28862	0.0	0.0
28863	0.0	0.0
28861	0.0	0.0
53833	95.0	16.0
53834	2409.0	576.0
53831	29.0	11.0
53832	74.0	580.0
53838	1645.0	604.0
53836	66.0	48.0
144608	51.0	107.0
28833	0.0	0.0
28834	6.0	8.0
28831	0.0	0.0
100750245	0.0	0.0
28832	3.0	0.0
100750246	3.0	0.0
100750247	3.0	31.0
100131481	0.0	0.0
53840	39.0	43.0
53841	2.0	41.0
28830	0.0	0.0
53842	0.0	0.0
100131478	0.0	0.0
28847	0.0	0.0
102060282	20.0	9.0
28819	0.0	0.0
28817	9.0	47.0
28818	0.0	1.0
100131469	1.0	0.0
28811	0.0	0.0
28812	2.0	1.0
28810	0.0	0.0
28815	42.0	337.0
28816	27.0	135.0
28813	19.0	87.0
100507143	0.0	0.0
28814	0.0	13.0
51201	1454.0	856.0
119687	0.0	0.0
51200	51.0	22.0
51203	769.0	960.0
51202	71.0	80.0
51205	290.0	824.0
51204	720.0	331.0
51207	0.0	0.0
51206	1.0	10.0
119682	0.0	0.0
51209	170.0	47.0
51208	36.0	51.0
28828	0.0	0.0
100507135	23.0	5.0
28829	0.0	0.0
100131457	1.0	0.0
28822	20.0	26.0
28823	23.0	36.0
28820	20.0	212.0
100131454	10.0	12.0
28821	1.0	1.0
28826	3.0	0.0
28827	0.0	0.0
100131451	0.0	0.0
28824	0.0	0.0
28825	20.0	38.0
119678	0.0	0.0
119679	0.0	0.0
89801	198.0	116.0
51214	6.0	3.0
51213	1.0	0.0
51218	1737.0	840.0
286183	5.0	4.0
286184	0.0	0.0
286186	0.0	0.0
286187	3.0	16.0
286189	6.0	54.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	1.0	6.0
89839	98.0	142.0
89838	0.0	3.0
89837	7.0	11.0
100507170	0.0	0.0
51222	1821.0	614.0
51225	491.0	190.0
286190	7.0	13.0
89832	17.0	11.0
51224	0.0	56.0
51227	1131.0	302.0
51226	2397.0	421.0
51228	2219.0	1257.0
347613	35.0	11.0
28808	0.0	0.0
28809	22.0	42.0
28806	0.0	0.0
100131439	0.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	59.0	104.0
28800	0.0	0.0
28801	0.0	1.0
28804	3.0	11.0
28805	0.0	0.0
28802	1.0	4.0
28803	13.0	20.0
51230	2398.0	5099.0
90809	1077.0	617.0
51232	14728.0	8907.0
51231	1077.0	996.0
51234	2505.0	1634.0
51233	14.0	14.0
89822	96.0	10.0
51236	867.0	319.0
51237	7.0	314.0
51239	246.0	188.0
90806	1172.0	2693.0
100507102	1.0	0.0
129049	92.0	82.0
154007	640.0	620.0
26279	8.0	0.0
203859	189.0	257.0
26272	522.0	649.0
26271	296.0	245.0
26273	1870.0	1955.0
26276	619.0	445.0
26275	1410.0	1022.0
26278	1824.0	1768.0
26277	2571.0	2073.0
26270	427.0	317.0
26285	0.0	0.0
26284	1506.0	626.0
26287	38.0	9.0
26286	2224.0	1684.0
26289	35.0	461.0
26281	11.0	6.0
26280	1.0	135.0
100507127	0.0	4.0
100507125	5.0	0.0
129025	1.0	0.0
26258	3305.0	2647.0
26257	0.0	0.0
26259	568.0	707.0
26251	10.0	7.0
168667	427.0	78.0
26254	0.0	0.0
26253	100.0	72.0
26256	53.0	469.0
144699	341.0	296.0
26255	0.0	12.0
100507114	12.0	0.0
100507113	33.0	355.0
100507118	4.0	16.0
100507117	1.0	25.0
26269	1215.0	966.0
26268	2662.0	2168.0
201229	396.0	165.0
26261	18.0	23.0
119696	0.0	0.0
26260	1907.0	1435.0
26263	827.0	1639.0
119694	0.0	0.0
26262	1290.0	1176.0
201232	89.0	13.0
119695	0.0	0.0
26267	253.0	127.0
26266	109.0	107.0
119692	0.0	0.0
130074	8188.0	3917.0
129080	161.0	86.0
28899	0.0	0.0
26235	1593.0	2045.0
26238	38.0	3.0
28897	0.0	0.0
28898	0.0	0.0
100750225	5.0	41.0
26239	0.0	0.0
28891	0.0	1.0
28892	0.0	0.0
26230	229.0	447.0
201243	0.0	0.0
28890	0.0	0.0
26232	11.0	183.0
28895	0.0	0.0
26231	118.0	57.0
28896	0.0	0.0
26234	10188.0	7365.0
28893	0.0	0.0
26233	299.0	173.0
28894	0.0	0.0
144638	15.0	3.0
132660	568.0	1020.0
26247	0.0	0.0
26246	0.0	0.0
26249	770.0	477.0
26248	0.0	0.0
100510707	0.0	0.0
201255	418.0	367.0
26240	476.0	250.0
201254	620.0	586.0
26242	0.0	0.0
26245	0.0	0.0
252839	1655.0	2969.0
132671	381.0	1240.0
130013	1.0	45.0
28877	0.0	0.0
28878	8.0	9.0
28875	0.0	5.0
28876	2.0	20.0
201259	1.0	0.0
28879	0.0	0.0
26219	0.0	0.0
492311	1654.0	1071.0
168620	0.0	20.0
28870	0.0	0.0
201266	1231.0	4223.0
28873	0.0	0.0
28874	2.0	10.0
26212	0.0	10.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	312.0	174.0
26225	2585.0	3181.0
28888	0.0	0.0
26224	3770.0	4061.0
28889	0.0	0.0
26227	3652.0	841.0
28886	0.0	0.0
26226	65.0	17.0
28887	0.0	0.0
26229	798.0	550.0
26228	7.0	19.0
28880	0.0	0.0
28881	0.0	2.0
28884	0.0	0.0
26220	11.0	27.0
28885	0.0	4.0
26223	0.0	5.0
28882	4.0	12.0
28883	0.0	0.0
492307	109.0	0.0
492303	18.0	9.0
105369550	2.0	5.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	1.0	0.0
5607	1232.0	592.0
5608	260.0	432.0
5609	1329.0	591.0
5600	884.0	161.0
5601	2288.0	2210.0
5602	2411.0	224.0
5603	1094.0	1583.0
5604	3417.0	1218.0
5605	3674.0	2055.0
5606	1872.0	748.0
5620	0.0	0.0
5618	198.0	43887.0
5619	0.0	0.0
5610	3595.0	4363.0
5611	4972.0	6079.0
5612	2609.0	1847.0
5613	1009.0	906.0
5616	0.0	1.0
5617	6.0	1.0
105370578	0.0	2.0
5630	13.0	1.0
5631	1659.0	1248.0
166379	298.0	258.0
166378	409.0	1239.0
5629	605.0	76.0
100133941	1404.0	34712.0
5621	7707.0	2926.0
5623	112.0	139.0
5624	8.0	38.0
5625	83.0	75.0
5626	0.0	1.0
5627	4398.0	1145.0
5628	1.0	2.0
5641	38468.0	7172.0
5634	1252.0	1396.0
5635	1788.0	903.0
100133957	12.0	6.0
5636	797.0	712.0
5638	927.0	218.0
5639	31.0	384.0
5650	12.0	24.0
5651	1.0	0.0
5652	27.0	3966.0
5653	8.0	7.0
5644	1.0	2.0
5645	6.0	7.0
5646	7.0	2.0
5648	350.0	64.0
5649	915.0	286.0
100131309	0.0	0.0
5660	135746.0	76817.0
5662	75.0	39.0
5663	4403.0	5529.0
5664	973.0	1328.0
3002	113.0	23.0
347281	0.0	0.0
100131302	0.0	0.0
3001	126.0	82.0
3000	7.0	10.0
51360	1248.0	1082.0
51362	1098.0	1345.0
51361	26.0	3400.0
51364	35.0	877.0
100287191	0.0	2.0
51363	2956.0	2934.0
51366	6259.0	11228.0
89978	290.0	471.0
100287193	1.0	0.0
51365	143.0	37.0
51368	1732.0	1635.0
5654	17012.0	9376.0
5655	98.0	163.0
51367	610.0	335.0
90956	1218.0	1753.0
5657	3.0	0.0
90957	1169.0	1230.0
89970	1481.0	1621.0
5670	0.0	4.0
5671	0.0	8.0
5672	13.0	5.0
347273	16.0	16.0
5673	7.0	1.0
90952	4444.0	234.0
5675	0.0	0.0
347275	0.0	0.0
3013	0.0	1932.0
3012	2.0	1870.0
3010	0.0	13.0
51371	3717.0	1473.0
3009	0.0	4298.0
100287183	0.0	0.0
3008	1.0	7040.0
51373	316.0	457.0
3007	0.0	5561.0
51372	1982.0	1787.0
51375	1442.0	817.0
3006	1206.0	10550.0
51374	4848.0	2292.0
3005	4552.0	4213.0
51377	1170.0	1928.0
3004	22.0	15.0
3003	31.0	62.0
51379	866.0	926.0
51378	269.0	28.0
5669	0.0	6.0
5680	0.0	0.0
5681	1901.0	661.0
5682	2659.0	1307.0
5683	508.0	422.0
5684	2984.0	1894.0
5685	4626.0	1959.0
347265	0.0	1.0
5686	2433.0	2220.0
3024	0.0	65.0
3021	16146.0	10902.0
3020	858.0	1363.0
100287177	1.0	0.0
51380	1306.0	1496.0
100287178	0.0	0.0
51382	2143.0	3014.0
100287173	0.0	0.0
51384	0.0	13.0
3018	1.0	703.0
51386	9383.0	3410.0
3017	85.0	4167.0
51385	818.0	483.0
51388	822.0	516.0
3015	4022.0	3432.0
100287171	160.0	72.0
3014	748.0	447.0
5676	0.0	4.0
51389	2838.0	1071.0
5678	5.0	0.0
5690	3829.0	1335.0
5691	2943.0	2211.0
5692	6689.0	5255.0
5693	3939.0	2660.0
347252	4.0	3.0
5694	3494.0	1582.0
5695	4471.0	2100.0
5696	2574.0	1132.0
5697	0.0	6.0
3035	2713.0	1446.0
3034	13.0	22.0
3033	14503.0	1852.0
3032	9928.0	5696.0
3031	5.0	9.0
