id	327a6650-be57-412e-bc3a-3aaf68d44022	883728dd-ee8e-41ff-9507-1893977ad754
100422931	0.0	0.0
7644	1342.0	9097.0
106903081	84.0	27.0
7643	59.0	30.0
100422934	1.0	1.0
100422935	0.0	0.0
100422936	0.0	1.0
219681	9.0	2.0
100422938	0.0	0.0
100422939	0.0	0.0
670	913.0	652.0
671	20.0	3.0
79971	8813.0	953.0
100270963	2.0	4.0
672	576.0	720.0
79970	650.0	400.0
53342	268.0	78.0
100270964	11.0	18.0
673	2196.0	1498.0
79973	149.0	301.0
53340	430.0	392.0
675	235.0	534.0
53345	11.0	68.0
79974	4528.0	647.0
53346	360.0	456.0
676	6.0	2.0
79977	2643.0	4307.0
53343	1775.0	3257.0
677	27882.0	15462.0
100270961	0.0	0.0
678	22136.0	11390.0
53344	760.0	836.0
100270962	0.0	0.0
53349	2626.0	2279.0
79979	1110.0	1458.0
92935	440.0	872.0
158131	1.0	2.0
7634	0.0	3.0
53347	60.0	48.0
7637	2070.0	1952.0
7639	309.0	551.0
7638	106.0	52.0
158135	379.0	184.0
100422940	0.0	2.0
219699	1453.0	7939.0
100422942	0.0	0.0
7652	15.0	8.0
100422943	0.0	3.0
100422944	3.0	4.0
100422945	1.0	1.0
101927049	0.0	0.0
100422947	0.0	1.0
100422948	0.0	0.0
100422949	0.0	0.0
105375192	0.0	0.0
680	3.0	3.0
79960	4238.0	2839.0
682	21448.0	28928.0
401914	0.0	2.0
683	737.0	916.0
53353	349.0	44.0
100270953	1.0	0.0
684	4185.0	34501.0
79962	374.0	383.0
79961	2084.0	5866.0
685	188.0	200.0
401911	2.0	3.0
686	2180.0	2173.0
687	5567.0	1348.0
79963	76.0	110.0
688	1514.0	657.0
79966	1553.0	5254.0
53354	153.0	242.0
100270950	0.0	0.0
689	21575.0	55039.0
100270951	0.0	0.0
79968	276.0	689.0
92922	742.0	792.0
53358	269.0	127.0
79969	653.0	338.0
92960	243.0	285.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	1378.0	2488.0
7661	1.0	1.0
100422952	0.0	0.0
5001	798.0	1182.0
100422953	2.0	5.0
5002	507.0	830.0
100422954	0.0	0.0
5003	100.0	66.0
100422955	0.0	0.0
5004	2.0	1.0
100270938	0.0	0.0
100422957	0.0	0.0
100422959	0.0	0.0
146167	1.0	533.0
690	0.0	0.0
79991	1312.0	2124.0
653604	3.0	40.0
79990	2117.0	1951.0
100270937	0.0	0.0
79993	977.0	872.0
401903	0.0	1.0
694	10022.0	42124.0
641616	4.0	1.0
79992	22.0	10.0
695	594.0	1137.0
100270943	0.0	0.0
696	12.0	3.0
699	113.0	2148.0
79998	370.0	40.0
100505704	2.0	1.0
134187	2.0	5.0
100505702	169.0	696.0
641613	3.0	0.0
401904	15.0	29.0
641614	1.0	0.0
100422960	0.0	0.0
5010	1843.0	59.0
7673	190.0	146.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	1343.0	3442.0
101927067	9.0	116.0
100422964	0.0	0.0
5013	25.0	109.0
100422965	15.0	28.0
100422966	0.0	0.0
5015	0.0	2.0
100422967	0.0	0.0
100422969	0.0	0.0
100270923	1.0	0.0
53371	1924.0	2254.0
146177	12.0	25.0
100270924	0.0	0.0
79980	679.0	1281.0
100270925	0.0	0.0
100270926	6.0	4.0
79982	2151.0	2805.0
79981	534.0	4.0
79983	311.0	1460.0
53373	4850.0	4043.0
80975	98.0	7.0
79986	254.0	141.0
100420308	0.0	1.0
100420307	12.0	9.0
79987	22817.0	905.0
5005	8.0	0.0
79989	496.0	1130.0
5007	6340.0	6920.0
100420303	1.0	1.0
5008	84.0	232.0
5009	13.0	0.0
100420300	49.0	60.0
92949	359.0	273.0
7682	4.0	7.0
100422850	0.0	0.0
5020	12.0	6.0
7681	0.0	148.0
100422851	0.0	0.0
5021	6807.0	990.0
100422852	0.0	0.0
7683	2.0	5.0
100422853	0.0	0.0
5023	101.0	27.0
100422854	0.0	0.0
5024	2.0	0.0
100422855	0.0	0.0
5025	1356.0	2850.0
101929651	1.0	3.0
100422856	0.0	0.0
5026	28.0	10.0
100422857	0.0	0.0
100422858	0.0	1.0
100422859	0.0	0.0
101929655	19.0	76.0
5016	100.0	126.0
5017	206.0	454.0
7678	169.0	461.0
5018	5635.0	12967.0
5019	3531.0	2544.0
5030	5.0	2.0
7693	1384.0	1590.0
100422861	0.0	0.0
7692	1222.0	696.0
5031	174.0	272.0
100422862	0.0	0.0
7695	774.0	1201.0
5032	275.0	538.0
100422863	0.0	0.0
5033	2166.0	5827.0
7694	622.0	82.0
100422864	0.0	0.0
5034	36167.0	87848.0
7697	470.0	610.0
101929664	6.0	2.0
7696	155.0	75.0
101929665	1.0	2.0
100422866	0.0	0.0
5036	6644.0	12679.0
7699	907.0	1170.0
101927003	2.0	0.0
100422867	0.0	0.0
5037	18435.0	17069.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	1.0	0.0
7691	480.0	249.0
7690	1575.0	2003.0
254013	351.0	280.0
100420207	0.0	5.0
5027	638.0	1272.0
100420206	0.0	0.0
5028	255.0	103.0
5029	609.0	1749.0
100420203	12.0	6.0
100420200	0.0	0.0
100422860	11.0	18.0
5042	20.0	43.0
100422873	1.0	2.0
100422874	1.0	0.0
5045	10161.0	10032.0
100422876	0.0	0.0
5046	1645.0	7856.0
5047	0.0	3.0
100292290	0.0	0.0
100422878	0.0	0.0
5048	10720.0	7018.0
100422879	0.0	0.0
101927015	3.0	8.0
101927017	0.0	0.0
105377880	1.0	41.0
256646	2.0	0.0
256643	1051.0	889.0
55902	7825.0	1803.0
55901	854.0	322.0
55900	1831.0	1729.0
55906	459.0	135.0
100420213	0.0	0.0
55905	3706.0	3598.0
55904	6400.0	7491.0
5052	10181.0	22012.0
100422883	0.0	0.0
55909	929.0	959.0
5053	22.0	0.0
100422884	0.0	0.0
5054	833.0	3070.0
55908	126.0	3.0
55907	1425.0	2729.0
5055	30.0	45.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	2789.0	4796.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	0.0	0.0
101929688	1.0	1.0
5050	671.0	4502.0
5051	1031.0	1520.0
5049	5770.0	5262.0
55911	545.0	2009.0
55917	2792.0	4575.0
100420224	0.0	0.0
55916	801.0	737.0
100420223	0.0	0.0
101929690	0.0	7.0
100422880	0.0	0.0
55915	1625.0	2284.0
100422881	0.0	0.0
55914	4631.0	7630.0
5063	748.0	21.0
100422894	0.0	0.0
5064	9466.0	1294.0
100422895	0.0	0.0
100422896	0.0	0.0
5066	16415.0	21476.0
5067	342.0	271.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	314.0	344.0
100419246	0.0	0.0
254050	95.0	38.0
5062	7648.0	9279.0
55920	6388.0	13350.0
254048	1944.0	1480.0
55924	1321.0	376.0
55922	550.0	1003.0
100422891	0.0	0.0
100422892	0.0	0.0
5074	2687.0	4975.0
5075	1.0	37.0
5076	9.0	441.0
5077	87.0	31.0
55929	1801.0	1823.0
5078	0.0	0.0
101929620	0.0	0.0
5079	22.0	28.0
101929624	0.0	0.0
254065	1317.0	1695.0
101929623	3.0	3.0
5071	636.0	45.0
5073	2708.0	5026.0
55930	4111.0	2461.0
55937	135.0	62.0
100420253	14.0	5.0
5087	9888.0	9897.0
5088	2.0	3.0
5089	3348.0	2222.0
5080	147.0	302.0
5081	0.0	77.0
101929639	178.0	31.0
5082	1370.0	1320.0
256691	1729.0	47.0
5083	65.0	234.0
101929637	0.0	0.0
102725541	0.0	27.0
79913	565.0	800.0
79912	799.0	1211.0
79915	174.0	654.0
100420259	1.0	4.0
100420258	7.0	7.0
100420257	6.0	5.0
79917	148.0	412.0
79919	32.0	1.0
79918	860.0	1556.0
5096	2107.0	4085.0
5097	7091.0	4579.0
5098	2688.0	1804.0
5099	1716.0	2677.0
100420260	0.0	0.0
254042	505.0	253.0
5090	1212.0	1529.0
5091	8711.0	1405.0
5092	2194.0	4410.0
5093	11825.0	15919.0
5094	16034.0	24512.0
5095	2135.0	543.0
100270899	0.0	0.0
100270895	1.0	1.0
79902	1902.0	4672.0
55957	210.0	290.0
79901	42283.0	7436.0
100270891	0.0	1.0
55954	580.0	541.0
79903	1208.0	1674.0
100420269	0.0	0.0
79906	378.0	582.0
79905	213.0	160.0
79908	17.0	1.0
55959	12654.0	63140.0
55958	3832.0	2912.0
112724	783.0	523.0
100420275	0.0	0.0
90288	79.0	110.0
28338	0.0	0.0
28339	3.0	0.0
254099	3.0	1.0
28337	0.0	0.0
106736475	0.0	0.0
653590	1.0	0.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	0.0
28349	0.0	0.0
28347	0.0	0.0
653579	0.0	3.0
28348	0.0	0.0
90271	184.0	1086.0
90273	64.0	34.0
112714	5.0	78.0
28341	0.0	0.0
28342	0.0	0.0
28340	0.0	0.0
653583	344.0	721.0
28345	0.0	0.0
28346	0.0	2.0
28343	0.0	4.0
28344	1.0	0.0
100420287	0.0	0.0
100420295	0.0	0.0
100420293	0.0	0.0
28316	207.0	8.0
28317	2.0	2.0
28314	0.0	0.0
28315	9.0	2.0
28318	26.0	4.0
112703	56.0	183.0
28312	0.0	0.0
28313	0.0	0.0
101929602	1.0	2.0
653598	0.0	1.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	1276.0	1204.0
28329	0.0	0.0
28320	1.0	0.0
401898	1.0	0.0
112770	1655.0	3574.0
105377820	4.0	0.0
112755	238.0	61.0
112752	913.0	1639.0
28305	4.0	0.0
28306	10.0	2.0
28304	11.0	0.0
28309	1.0	0.0
28307	14.0	6.0
28301	5.0	2.0
28300	13.0	1.0
124739	422.0	284.0
112744	0.0	0.0
388403	3427.0	6944.0
388401	0.0	3.0
388407	27.0	551.0
376412	8.0	9.0
653509	0.0	13.0
90441	1518.0	3252.0
388551	1.0	0.0
388552	949.0	1050.0
122011	1.0	0.0
148641	232.0	8.0
102216342	5.0	2.0
388550	4.0	1.0
102216341	0.0	0.0
653505	0.0	2.0
641518	4.0	25.0
641517	0.0	0.0
641515	1.0	20.0
388536	329.0	323.0
388533	7.0	5.0
388531	7.0	26.0
148645	0.0	57.0
388532	0.0	2.0
340595	0.0	0.0
340596	18.0	9.0
90427	739.0	2727.0
340598	1.0	5.0
161635	6.0	0.0
340591	310.0	554.0
388574	2.0	8.0
388569	308.0	436.0
388566	838.0	280.0
388567	223.0	342.0
388564	62.0	200.0
124641	0.0	0.0
90459	1220.0	2173.0
653519	191.0	289.0
388561	916.0	1172.0
388559	44.0	47.0
124637	251.0	165.0
388558	460.0	590.0
388555	2.0	40.0
388553	0.0	2.0
701	69.0	695.0
340571	0.0	0.0
705	977.0	1581.0
706	5055.0	6011.0
340578	39.0	62.0
708	3531.0	5445.0
100505881	2319.0	622.0
90485	168.0	31.0
90488	2564.0	6247.0
220717	150.0	325.0
100529855	5.0	10.0
388595	0.0	0.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	522.0	774.0
90480	1654.0	5676.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	0.0
28493	0.0	0.0
28494	0.0	0.0
122046	9.0	0.0
653550	0.0	0.0
28499	0.0	1.0
388588	71.0	169.0
710	45794.0	20332.0
28497	0.0	0.0
28498	0.0	2.0
653553	42.0	370.0
711	0.0	0.0
712	10446.0	7002.0
340562	2.0	0.0
713	14534.0	9093.0
714	12360.0	10626.0
641556	0.0	0.0
715	44107.0	21432.0
716	48660.0	27969.0
28491	0.0	0.0
717	954.0	2161.0
28492	0.0	0.0
718	97990.0	27740.0
719	1814.0	2510.0
28490	0.0	0.0
100505876	2423.0	2331.0
219731	39.0	17.0
100505877	11.0	1.0
100505875	36.0	13.0
122042	2.0	0.0
388585	7.0	72.0
388581	27.0	523.0
122038	0.0	0.0
388579	5.0	1.0
720	3949.0	1373.0
721	5098.0	1663.0
722	2802.0	0.0
724	1.0	0.0
725	150.0	1.0
726	820.0	458.0
100505879	13.0	2.0
727	446.0	457.0
728	1394.0	2187.0
729	776.0	2.0
340554	196.0	50.0
219743	1628.0	2376.0
339562	3.0	0.0
653566	39.0	95.0
653567	44.0	8.0
28479	33.0	9.0
339559	251.0	227.0
28473	43.0	22.0
28474	154.0	60.0
28471	26.0	4.0
340547	15.0	13.0
730	2704.0	25.0
28477	0.0	0.0
731	0.0	0.0
28478	6.0	1.0
732	2.0	0.0
28475	0.0	0.0
124685	0.0	2.0
733	20.0	77.0
28476	0.0	0.0
734	2160.0	3778.0
735	1.0	2.0
738	5802.0	7900.0
340544	26.0	32.0
219738	313.0	971.0
28470	17.0	1.0
340542	170.0	157.0
219736	518.0	841.0
340543	86.0	2.0
136647	1002.0	1504.0
100505894	273.0	175.0
100505892	0.0	0.0
100505893	2.0	0.0
219752	1.0	0.0
7710	459.0	115.0
653557	30.0	7.0
100505890	0.0	0.0
7709	1486.0	1271.0
28484	0.0	0.0
28485	2.0	0.0
28482	0.0	0.0
740	3348.0	9012.0
28483	4.0	0.0
741	415.0	1471.0
28488	0.0	0.0
28489	0.0	0.0
28486	0.0	1.0
744	283.0	30.0
28487	1.0	0.0
7701	2054.0	2538.0
745	106.0	150.0
7700	453.0	403.0
746	2241.0	6098.0
747	822.0	1643.0
7703	1664.0	1819.0
7702	997.0	1204.0
340533	168.0	476.0
7705	4874.0	8290.0
28480	0.0	0.0
7704	3393.0	11.0
219749	1508.0	1807.0
28481	12.0	8.0
7707	3447.0	3767.0
7706	4447.0	6356.0
339541	68.0	59.0
100270879	0.0	0.0
171017	1699.0	1687.0
768215	0.0	0.0
340526	1110.0	415.0
340527	507.0	139.0
100270887	2.0	0.0
146059	887.0	759.0
768217	0.0	0.0
750	5.0	10.0
768216	0.0	1.0
768211	874.0	1005.0
752	2211.0	2147.0
753	4705.0	13489.0
171019	16.0	16.0
754	18671.0	20069.0
768213	0.0	0.0
755	1272.0	788.0
340529	1.0	0.0
768212	0.0	0.0
100270885	0.0	1.0
7712	13.0	2.0
757	2919.0	2558.0
7711	152.0	109.0
758	15.0	10.0
100270880	0.0	0.0
100505845	0.0	4.0
759	7.0	0.0
7716	4257.0	14040.0
134082	0.0	0.0
134083	0.0	0.0
158055	5.0	79.0
7718	122.0	1131.0
158056	241.0	438.0
158038	24.0	22.0
7730	2.0	0.0
100505832	41.0	0.0
7732	76.0	28.0
219771	5763.0	6831.0
219770	2.0	2.0
100270868	0.0	0.0
100270869	2.0	0.0
339535	31.0	17.0
340515	0.0	0.0
100270875	0.0	0.0
760	628.0	1094.0
256714	57.0	63.0
100270876	0.0	0.0
761	1176.0	6.0
768206	120.0	36.0
762	698.0	4.0
763	2.0	0.0
100270871	1.0	0.0
256710	19.0	10.0
100270872	2.0	0.0
764	0.0	28.0
765	7.0	14.0
100270873	2.0	4.0
766	0.0	8.0
100270874	0.0	0.0
767	977.0	22.0
768	11.0	1.0
732275	0.0	0.0
100270870	0.0	1.0
100505835	9.0	0.0
7727	678.0	876.0
158046	39.0	86.0
7726	3923.0	4640.0
7728	913.0	228.0
100505839	10.0	8.0
7741	998.0	806.0
100505865	115.0	137.0
7743	1511.0	931.0
339521	0.0	0.0
100270857	0.0	0.0
339524	571.0	62.0
770	600.0	3032.0
100270864	0.0	0.0
771	5607.0	23613.0
205147	1.0	0.0
773	64.0	277.0
100270867	0.0	3.0
774	1.0	702.0
340508	1.0	0.0
775	1296.0	680.0
776	769.0	1475.0
777	18.0	5.0
778	74.0	78.0
100505869	4.0	210.0
779	5.0	3.0
7733	677.0	507.0
7738	662.0	672.0
7737	594.0	1002.0
340501	0.0	3.0
7739	2400.0	6919.0
158078	1872.0	773.0
7750	5092.0	5087.0
7752	524.0	910.0
100505854	336.0	756.0
100505855	0.0	1.0
100505852	0.0	0.0
7754	698.0	25.0
7753	826.0	725.0
219793	0.0	0.0
219790	80.0	365.0
122060	264.0	17.0
100270846	0.0	0.0
339512	0.0	3.0
100270847	1.0	3.0
100270848	1.0	1.0
780	14390.0	16244.0
781	7350.0	1599.0
100270853	2.0	1.0
782	695.0	253.0
339505	1.0	2.0
783	128.0	32.0
103689912	57.0	28.0
784	1222.0	5109.0
103689911	1.0	9.0
785	196.0	116.0
786	6.0	73.0
100270850	3.0	1.0
100270851	3.0	2.0
788	2240.0	794.0
100270852	1.0	1.0
7745	2816.0	1612.0
789	0.0	0.0
103689918	0.0	0.0
103689917	3.0	1.0
732253	0.0	0.0
158062	288.0	3.0
7746	690.0	592.0
171024	16930.0	3656.0
7748	1192.0	1433.0
171023	6047.0	4797.0
103689913	0.0	0.0
171022	47.0	148.0
158067	124.0	174.0
103689915	0.0	0.0
7761	192.0	22.0
7760	1475.0	2593.0
7763	12099.0	7866.0
5100	19.0	82.0
7762	120.0	51.0
5101	1073.0	53.0
7764	3673.0	9623.0
100270839	0.0	1.0
339500	491.0	1160.0
100270835	1.0	0.0
339501	0.0	0.0
100270836	0.0	0.0
790	4282.0	11255.0
100270837	0.0	0.0
100270838	0.0	0.0
793	12.0	2.0
794	4409.0	32.0
100270844	0.0	0.0
795	0.0	3.0
796	1.0	0.0
797	6.0	12.0
100270840	10.0	29.0
798	0.0	0.0
799	38.0	32.0
100270841	5.0	13.0
7756	6366.0	7668.0
7755	916.0	1487.0
7757	57.0	16.0
101929580	19.0	24.0
158011	0.0	0.0
100505806	342.0	195.0
7770	754.0	603.0
101929581	0.0	0.0
7772	393.0	54.0
7771	398.0	331.0
5110	3531.0	3191.0
101929582	0.0	0.0
5111	2151.0	11067.0
7773	357.0	178.0
7776	939.0	1531.0
7775	446.0	616.0
101929589	0.0	0.0
100419416	4.0	0.0
100270832	5.0	5.0
100270833	6.0	19.0
100270834	0.0	0.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	538.0	4023.0
7767	513.0	348.0
5105	5205.0	1.0
7766	101.0	41.0
5106	1988.0	11102.0
7769	771.0	765.0
100420401	1.0	5.0
7768	395.0	234.0
5108	10650.0	18547.0
101929590	0.0	0.0
101929591	7.0	4.0
7781	20.0	42.0
7780	12.0	4.0
7783	2.0	1.0
7782	912.0	718.0
5121	22.0	123.0
5122	75.0	74.0
7784	237.0	1025.0
5125	2426.0	406.0
7786	848.0	985.0
90423	475.0	625.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	0.0	0.0
100270823	0.0	2.0
100420415	33.0	16.0
5116	2857.0	2281.0
100420414	9.0	0.0
100505826	8.0	30.0
90417	390.0	794.0
5118	6821.0	10899.0
90416	991.0	820.0
7779	3521.0	6894.0
100420412	0.0	0.0
5119	5311.0	8752.0
158035	6.0	1.0
100420410	0.0	0.0
7791	15660.0	11185.0
5130	5861.0	5829.0
5132	0.0	2.0
90411	9317.0	10285.0
5133	26.0	43.0
5134	2691.0	1897.0
90410	919.0	926.0
7798	4349.0	2862.0
5136	522.0	146.0
146053	19.0	23.0
146050	1775.0	1475.0
146057	1632.0	835.0
103091864	10.0	13.0
103091863	0.0	0.0
5126	10.0	1.0
7789	374.0	519.0
5127	5174.0	7815.0
5128	1907.0	2431.0
100505812	297.0	302.0
5129	791.0	1190.0
90407	1281.0	1795.0
5140	4509.0	150.0
100422971	2.0	0.0
5141	1913.0	2033.0
100422972	1.0	0.0
5142	3260.0	1465.0
100422973	0.0	0.0
5143	17.0	58.0
100422974	0.0	2.0
5144	447.0	439.0
100422975	0.0	0.0
5145	13.0	14.0
5146	12.0	7.0
100422977	0.0	0.0
101929530	0.0	4.0
5147	769.0	1180.0
100422978	0.0	0.0
100422979	4.0	0.0
101929539	16.0	6.0
100419324	1.0	1.0
254128	319.0	264.0
254122	36.0	31.0
5137	950.0	46.0
7799	4812.0	4113.0
5138	5651.0	228.0
5139	518.0	389.0
100422970	0.0	0.0
5151	1902.0	1181.0
100422982	0.0	1.0
5152	889.0	427.0
100422983	0.0	0.0
5153	2579.0	757.0
100422984	0.0	0.0
5154	1838.0	1601.0
100422985	0.0	0.0
5155	2803.0	2679.0
100422986	2.0	2.0
5156	7778.0	3180.0
100422987	0.0	1.0
5157	2452.0	6843.0
100422988	0.0	0.0
5158	228.0	169.0
100422989	0.0	0.0
100419337	0.0	0.0
101929548	3.0	3.0
5150	1780.0	1809.0
100049076	8.0	40.0
5148	18.0	67.0
5149	1.0	0.0
100422980	0.0	0.0
100422981	0.0	0.0
5162	3403.0	4230.0
100422993	0.0	0.0
5163	1063.0	533.0
100422994	0.0	0.0
5164	2395.0	3713.0
100422995	0.0	0.0
5165	635.0	1762.0
100422996	0.0	0.0
5166	33129.0	862.0
100422997	2.0	5.0
5167	2424.0	7568.0
5168	10361.0	159.0
5169	104.0	14.0
101929559	3.0	6.0
101929557	2.0	1.0
5160	3827.0	2926.0
5161	2.0	0.0
256764	5.0	0.0
254100	65.0	142.0
254102	5158.0	3986.0
5159	14384.0	15969.0
100422990	1.0	2.0
100422991	0.0	0.0
100422992	0.0	1.0
5173	0.0	0.0
100420341	50.0	33.0
5174	316.0	69.0
5175	37329.0	10627.0
5176	29381.0	18176.0
5178	1624.0	173.0
5179	215.0	16.0
5170	2253.0	4053.0
5172	125.0	48.0
100420342	0.0	0.0
5184	4868.0	4724.0
5187	6338.0	725.0
5188	1271.0	1125.0
5189	1499.0	1978.0
254173	47.0	21.0
254170	1108.0	1146.0
100420359	1.0	1.0
100420358	6.0	5.0
100420356	0.0	0.0
100420354	0.0	0.0
5195	1312.0	1325.0
5196	6.0	0.0
5197	3.0	0.0
5198	1903.0	1060.0
5199	388.0	39.0
254187	2.0	11.0
5190	3125.0	2135.0
5191	449.0	482.0
5192	1123.0	2616.0
5193	723.0	2067.0
5194	1438.0	4258.0
100270790	0.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	0.0	1.0
105375380	0.0	0.0
53400	0.0	0.0
53405	1340.0	118.0
100420377	0.0	0.0
53409	0.0	0.0
100420376	0.0	0.0
53407	1480.0	2087.0
100419392	0.0	0.0
100419391	13.0	1.0
101929520	64.0	0.0
768219	0.0	0.0
768218	0.0	0.0
768222	0.0	1.0
254158	3.0	9.0
53410	0.0	0.0
768220	4.0	0.0
100420393	0.0	0.0
100420392	0.0	0.0
112609	167.0	10.0
28457	276.0	27.0
28458	152.0	62.0
28452	88.0	8.0
28450	854.0	461.0
28455	164.0	192.0
28453	1.0	2.0
28454	90.0	23.0
90390	341.0	493.0
28468	966.0	747.0
653458	2.0	0.0
28469	1.0	1.0
101340251	5.0	3.0
101340250	0.0	0.0
101340252	0.0	0.0
28462	2.0	3.0
28463	23.0	6.0
28461	83.0	57.0
28466	60.0	1.0
28467	181.0	83.0
653464	382.0	553.0
28464	104.0	1.0
28465	856.0	510.0
653489	7.0	12.0
28438	0.0	0.0
28435	0.0	0.0
28439	574.0	633.0
653492	0.0	0.0
28430	4.0	0.0
28433	0.0	0.0
28434	47.0	27.0
28431	0.0	0.0
28432	28.0	4.0
28448	1402.0	413.0
28449	219.0	69.0
28446	19.0	31.0
28447	2.0	0.0
28440	3.0	1.0
28441	7.0	24.0
653483	66.0	37.0
28444	823.0	197.0
28445	81.0	110.0
28442	2267.0	1621.0
653486	0.0	0.0
28443	4.0	0.0
28415	36.0	3.0
28416	7.0	5.0
28413	4.0	0.0
28414	190.0	39.0
28419	2.0	0.0
28417	14.0	1.0
28418	1.0	0.0
124626	0.0	0.0
388503	0.0	27.0
28411	37.0	27.0
28412	224.0	101.0
28410	517.0	60.0
388507	365.0	190.0
653499	6.0	0.0
28426	173.0	21.0
28427	3.0	1.0
28424	276.0	245.0
28425	30.0	21.0
28428	23.0	1.0
28429	24.0	5.0
28422	2.0	5.0
28423	651.0	125.0
28420	142.0	27.0
28421	16.0	4.0
102723099	18.0	52.0
388524	0.0	4.0
124602	200.0	13.0
388523	25.0	2.0
112611	515.0	319.0
28405	3.0	0.0
28408	2292.0	179.0
28409	144.0	61.0
112616	2905.0	1414.0
28406	12.0	0.0
28407	9.0	1.0
388514	1.0	0.0
28400	82.0	43.0
388512	15.0	3.0
28401	100.0	133.0
134359	476.0	878.0
158326	1762.0	53.0
339263	818.0	219.0
401730	0.0	0.0
146336	0.0	17.0
401725	0.0	0.0
401720	15.0	7.0
90557	332.0	2060.0
90550	1073.0	1932.0
158314	14.0	181.0
106478999	0.0	0.0
106478998	1.0	0.0
106478997	1.0	0.0
106478996	0.0	0.0
106478995	0.0	0.0
106478994	0.0	0.0
391850	0.0	0.0
106478993	0.0	0.0
339256	0.0	2.0
106478992	0.0	0.0
339257	0.0	0.0
106478991	13.0	3.0
339258	0.0	0.0
106478990	0.0	0.0
800	33896.0	22257.0
801	22914.0	24106.0
802	0.0	0.0
342892	169.0	159.0
804	0.0	1.0
805	25258.0	43372.0
342898	0.0	0.0
342897	417.0	2142.0
806	25.0	17.0
401718	1.0	1.0
807	3.0	2.0
401717	3.0	4.0
808	11696.0	10300.0
158345	21.0	27.0
339240	2.0	0.0
90586	88.0	2.0
339241	1.0	0.0
90589	26.0	39.0
378884	129.0	493.0
339244	3.0	0.0
653404	0.0	0.0
90580	612.0	1328.0
391825	0.0	0.0
391827	1.0	9.0
810	184.0	0.0
811	37262.0	78590.0
340221	0.0	0.0
813	11906.0	27489.0
814	111.0	141.0
815	11.0	82.0
816	137.0	121.0
401708	2.0	2.0
817	3134.0	3448.0
818	2647.0	3639.0
819	2275.0	5463.0
90576	350.0	578.0
339230	1067.0	1816.0
339231	960.0	1086.0
339229	670.0	1332.0
122335	0.0	0.0
124997	4016.0	3150.0
340217	0.0	0.0
124995	2568.0	4600.0
378881	0.0	0.0
820	7.0	70.0
821	45230.0	93624.0
822	5300.0	46646.0
823	12069.0	30823.0
824	18124.0	34358.0
825	92.0	26.0
826	20102.0	21538.0
827	749.0	5.0
134391	0.0	0.0
829	6680.0	13840.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	5.0	1.0
106478966	1.0	0.0
106478965	1.0	0.0
161931	18.0	4.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	3.0	35.0
106478962	8.0	2.0
653423	1.0	0.0
106478961	1.0	0.0
106478960	0.0	0.0
653427	3.0	0.0
340205	17.0	30.0
340206	3.0	8.0
388228	533.0	1234.0
830	7181.0	8344.0
831	19925.0	43629.0
832	12312.0	17287.0
833	3246.0	3794.0
834	1408.0	1237.0
835	2597.0	2950.0
836	1238.0	4805.0
837	2959.0	3364.0
838	32.0	22.0
342865	0.0	0.0
340204	41.0	143.0
839	948.0	2315.0
90594	455.0	109.0
100505993	6.0	19.0
106478959	0.0	0.0
106478958	1.0	19.0
100505994	9.0	10.0
106478957	1.0	3.0
106478956	0.0	0.0
641451	0.0	0.0
106478955	0.0	0.0
106478954	1.0	1.0
106478953	0.0	0.0
100505996	0.0	0.0
106478952	0.0	0.0
339210	125.0	129.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	0.0	1.0
90592	566.0	977.0
7809	0.0	4.0
840	1971.0	2148.0
841	1378.0	2598.0
842	768.0	952.0
843	1208.0	695.0
844	37.0	88.0
136991	0.0	5.0
845	254.0	36.0
342850	0.0	19.0
846	1.0	0.0
7802	1332.0	81.0
847	19528.0	3709.0
7804	415.0	1636.0
7803	4383.0	13316.0
7805	9715.0	23533.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	1.0	0.0
376267	2319.0	4438.0
106478986	0.0	0.0
106478985	1.0	2.0
106478984	0.0	0.0
388254	10.0	25.0
106478983	0.0	0.0
388255	22.0	4.0
106478982	0.0	2.0
339201	480.0	332.0
653447	464.0	749.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	0.0	1.0
7818	4689.0	12004.0
28595	2.0	11.0
148979	106.0	93.0
