id	22562d81-b588-454e-bf1a-c67bd24f0d54	02759563-fa2b-4d96-ab78-dd7fee7513d4
106481344	0.0	0.0
442912	0.0	0.0
85455	125.0	51.0
442913	0.0	0.0
85452	14.0	241.0
442914	0.0	0.0
50	5225.0	3121.0
85453	2557.0	3111.0
442915	0.0	0.0
85450	1643.0	2577.0
51	3082.0	8010.0
442916	0.0	0.0
85451	1773.0	592.0
52	3563.0	7964.0
442917	0.0	0.0
53	2607.0	2415.0
442918	0.0	0.0
54	2179.0	2488.0
442919	0.0	0.0
55	166.0	20.0
442909	0.0	0.0
56	2.0	5.0
58	17.0	142.0
59	58276.0	3028.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	11.0	4.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	921.0	2016.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	2.0
106481354	0.0	0.0
85446	323.0	481.0
442900	0.0	0.0
106481355	0.0	0.0
85443	60.0	51.0
442901	0.0	0.0
85444	632.0	949.0
442902	0.0	0.0
60	184087.0	246067.0
85441	1330.0	353.0
442903	1.0	1.0
85442	36.0	0.0
442904	0.0	0.0
442905	0.0	0.0
62	5.0	9.0
85440	1634.0	2278.0
442907	3.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	0.0	1.0
68	3.0	0.0
344595	315.0	83.0
69	4.0	6.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	101.0	53.0
106481321	0.0	0.0
85479	10.0	38.0
106481322	0.0	0.0
85476	3424.0	1932.0
85477	136.0	212.0
70	3.0	24.0
85474	19.0	18.0
71	188061.0	127523.0
72	12015.0	42.0
73	1.0	18.0
74	1.0	0.0
75	23.0	7.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6230.0	3526.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	2059.0	2815.0
81	28274.0	23177.0
85463	203.0	317.0
82	1.0	8.0
85464	788.0	804.0
83	1.0	5.0
85461	1573.0	540.0
85462	807.0	149.0
86	2537.0	2660.0
87	23365.0	5433.0
85460	915.0	1182.0
88	8.0	54.0
89	1.0	12.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2756.0	672.0
106481300	0.0	0.0
91	2526.0	814.0
92	1426.0	554.0
93	728.0	819.0
94	1070.0	328.0
95	309.0	133.0
97	175.0	175.0
98	807.0	287.0
344561	0.0	0.0
728661	2759.0	1512.0
728664	1.0	0.0
106481305	0.0	0.0
261734	787.0	382.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	13.0	0.0
106481309	13.0	2.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	0.0	0.0
3805	0.0	0.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	1.0	0.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	186.0	95.0
3800	1464.0	38.0
3801	884.0	1647.0
3802	0.0	0.0
728695	0.0	13.0
285735	0.0	0.0
261726	2096.0	3194.0
728698	10.0	4.0
3814	4.0	14.0
3815	3909.0	119.0
3816	232.0	8.0
261729	2096.0	542.0
3817	2409.0	0.0
3818	28.0	1.0
222166	4815.0	1151.0
3811	1.0	1.0
3812	0.0	0.0
285740	0.0	0.0
285741	24.0	17.0
728689	4.0	5.0
3827	0.0	0.0
246100	0.0	0.0
3820	162.0	76.0
3821	50.0	0.0
3822	13.0	0.0
3823	0.0	0.0
3824	57.0	16.0
645402	0.0	0.0
403313	1381.0	901.0
403314	0.0	0.0
728637	0.0	0.0
728638	93.0	16.0
728633	0.0	0.0
728632	16.0	14.0
728635	42.0	10.0
3836	1975.0	1947.0
222183	215.0	25.0
3837	11901.0	11346.0
3838	2445.0	6784.0
3839	1591.0	1913.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1672.0	675.0
3832	348.0	3319.0
3833	343.0	2863.0
3834	54.0	18.0
3835	2191.0	2287.0
728620	1.0	0.0
403300	0.0	0.0
645412	5.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	271.0	176.0
3848	20.0	65.0
3849	0.0	20.0
222171	1083.0	141.0
728619	0.0	4.0
3840	2908.0	5044.0
3841	412.0	326.0
3842	3475.0	3706.0
3843	9257.0	9617.0
3844	0.0	1.0
3845	1456.0	2965.0
3846	15.0	13.0
645423	0.0	0.0
3860	6501.0	0.0
246126	4.0	0.0
728658	1171.0	405.0
728655	3.0	2.0
728657	0.0	0.0
728656	0.0	0.0
3858	995.0	1353.0
3859	4.0	0.0
246135	1.0	0.0
3850	0.0	94.0
3851	1802.0	1188.0
3852	62828.0	4092.0
645414	0.0	0.0
3853	4700.0	16.0
3854	2854.0	80.0
3855	37098.0	28306.0
3856	67108.0	38293.0
3857	13.0	329.0
728640	4.0	4.0
645431	21.0	0.0
728642	216.0	243.0
728641	6.0	11.0
645434	5.0	6.0
645432	1.0	2.0
285704	1048.0	487.0
728643	6.0	26.0
222194	1245.0	1235.0
285708	1.0	0.0
1204	0.0	1.0
1203	801.0	266.0
1201	1724.0	1590.0
1200	7462.0	6229.0
3861	34009.0	1209.0
645426	27.0	9.0
645425	0.0	0.0
1209	9358.0	9159.0
3866	25831.0	168.0
1208	6.0	18.0
1207	4720.0	8972.0
3868	2272.0	145079.0
285311	0.0	0.0
3880	23067.0	31604.0
3881	3.0	68.0
285313	570.0	85.0
100128537	438.0	92.0
3882	32.0	4.0
100128536	0.0	2.0
285314	1.0	6.0
285315	287.0	247.0
1215	36.0	1.0
100141515	2.0	0.0
1213	18990.0	16499.0
1212	3155.0	4778.0
1211	7434.0	7902.0
3872	26734.0	67320.0
3875	55370.0	18369.0
3876	12.0	1.0
3879	2.0	0.0
3890	0.0	3.0
3891	8.0	7.0
3892	55.0	58.0
100128525	3.0	3.0
285326	0.0	0.0
1230	185.0	159.0
285329	10.0	3.0
440097	37.0	5.0
440093	10.0	9.0
3883	2.0	13.0
3884	0.0	14.0
3885	0.0	14.0
3886	0.0	1.0
100128521	1.0	0.0
3887	2710.0	66.0
3888	0.0	0.0
100631239	0.0	0.0
3889	26.0	6.0
100128516	33.0	13.0
285331	854.0	315.0
100128512	0.0	0.0
285335	14.0	0.0
100128514	0.0	0.0
1241	371.0	257.0
1240	442.0	190.0
1238	75.0	78.0
1237	0.0	39.0
1236	52.0	229.0
1235	14.0	1.0
1234	202.0	191.0
1233	11.0	241.0
1232	2.0	13.0
3895	9264.0	10394.0
100128511	31.0	12.0
100631247	11.0	0.0
3897	142.0	117.0
100631248	0.0	0.0
3898	4650.0	3821.0
100631249	0.0	0.0
3899	10135.0	268.0
100128505	0.0	3.0
100631250	0.0	0.0
285343	957.0	870.0
100631251	2.0	0.0
100631252	9.0	0.0
100631253	0.0	0.0
285346	73.0	32.0
100631254	0.0	2.0
100128503	0.0	0.0
285349	149.0	58.0
574501	2.0	3.0
574502	0.0	0.0
1244	15.0	28.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	8357.0	66.0
1263	931.0	1331.0
1262	6.0	8.0
116966	57.0	122.0
100887755	0.0	0.0
1261	1.0	2.0
100887754	0.0	0.0
1260	0.0	352.0
116969	45.0	370.0
1259	25.0	152.0
1258	8.0	10.0
440061	0.0	0.0
100887750	12.0	7.0
100887746	0.0	0.0
100887744	0.0	0.0
1272	648.0	949.0
1271	1064.0	3771.0
100887749	49.0	59.0
1270	39.0	14.0
100887748	0.0	0.0
440044	35.0	8.0
1269	0.0	5.0
440051	0.0	0.0
1268	61.0	9.0
440050	0.0	6.0
1267	6127.0	3266.0
1266	9302.0	2215.0
100887740	0.0	0.0
1265	8955.0	1693.0
1286	165.0	120.0
1285	81.0	19.0
1284	28386.0	12596.0
1282	15976.0	12486.0
1281	47713.0	28579.0
1280	907.0	96.0
440078	103.0	83.0
440077	0.0	1.0
440087	23.0	3.0
1278	31341.0	28967.0
1277	35911.0	40054.0
440081	39.0	71.0
116938	0.0	0.0
1297	16.0	4.0
116931	59.0	69.0
1296	2153.0	196.0
1295	612.0	493.0
116933	0.0	0.0
1294	1663.0	61.0
1293	13642.0	9505.0
116935	59.0	22.0
1292	21706.0	15701.0
440068	0.0	42.0
1291	15561.0	14175.0
116937	0.0	2.0
440067	17.0	21.0
1290	2816.0	4056.0
440073	102.0	15.0
440072	1.0	7.0
1289	3016.0	4438.0
1288	5383.0	24.0
1287	5495.0	191.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	792.0	658.0
440021	0.0	0.0
442673	5.0	3.0
10018	4060.0	1091.0
126328	2230.0	1484.0
442676	0.0	2.0
126326	229.0	128.0
1299	424.0	210.0
1298	4284.0	109.0
10011	1607.0	957.0
10010	3366.0	1234.0
10013	3155.0	2100.0
128989	914.0	711.0
10015	7630.0	4284.0
10014	4638.0	4273.0
10017	80.0	36.0
10016	5353.0	2451.0
10020	1239.0	523.0
114335	0.0	0.0
114336	0.0	0.0
126321	1880.0	1490.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	1.0	240.0
10024	92.0	1339.0
128977	1954.0	564.0
103021165	1.0	0.0
10023	473.0	130.0
103021164	1.0	1.0
10026	2235.0	687.0
10025	3559.0	1446.0
116986	298.0	912.0
116985	5153.0	2845.0
116988	4139.0	3250.0
116987	2776.0	1147.0
114327	1144.0	329.0
440043	0.0	0.0
126308	2807.0	1744.0
440041	0.0	0.0
126306	57.0	11.0
151306	48.0	15.0
100128590	0.0	6.0
100128596	0.0	1.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	9.0	13.0
440026	818.0	1519.0
440023	0.0	2.0
10008	135.0	133.0
10007	2231.0	2015.0
10009	1983.0	2466.0
116984	524.0	944.0
116983	1153.0	1418.0
151313	829.0	459.0
10000	1066.0	3670.0
128954	0.0	0.0
10002	9.0	1.0
10001	911.0	1046.0
10004	304.0	27.0
10003	139.0	46.0
10006	2832.0	3204.0
10005	845.0	1169.0
126370	0.0	0.0
285352	83.0	26.0
100128579	0.0	0.0
285359	86.0	6.0
126375	301.0	221.0
126374	881.0	77.0
153918	0.0	0.0
100128574	0.0	0.0
285362	4034.0	1038.0
285367	1335.0	1534.0
285368	506.0	173.0
100128569	61.0	15.0
126364	111.0	55.0
100128560	4.0	2.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	0.0	2.0
344191	0.0	0.0
126353	2548.0	73.0
751071	199.0	225.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	12.0	9.0
106481282	0.0	0.0
285381	1186.0	1003.0
106481283	0.0	0.0
285382	65.0	48.0
106481280	0.0	0.0
165918	807.0	916.0
106481281	0.0	1.0
165904	2.0	12.0
285386	726.0	117.0
138307	3.0	0.0
106481297	1.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	0.0
106481290	0.0	0.0
100128541	0.0	0.0
138311	359.0	223.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	27.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	18.0
126299	1364.0	826.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2012.0	1271.0
728710	0.0	0.0
126295	270.0	174.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	165.0	659.0
645318	0.0	0.0
645317	30.0	17.0
151242	2.0	3.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	17263.0	21174.0
100287908	0.0	0.0
645332	396.0	139.0
126282	672.0	1100.0
100287902	11.0	15.0
163227	206.0	358.0
100287900	0.0	0.0
163223	14.0	1.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	8.0	21.0
106481278	0.0	0.0
645328	1.0	4.0
151254	54.0	2.0
645326	1.0	1.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	0.0	52.0
163259	173.0	163.0
645345	194.0	141.0
200403	8.0	0.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	210.0	84.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	2.0	5.0
728732	0.0	1.0
728734	3.0	0.0
126272	104.0	51.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	794.0	402.0
106481243	0.0	0.0
107133513	1.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	12.0	41.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	11.0	8.0
728723	65.0	32.0
106481253	0.0	2.0
107133522	3.0	3.0
106481254	4.0	2.0
107133524	1.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	5.0	30.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	3.0	1.0
151276	1.0	4.0
645348	0.0	0.0
106481250	0.0	0.0
645369	401.0	492.0
645368	1.0	0.0
645367	2.0	0.0
106481217	0.0	0.0
200424	1049.0	4282.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	7.0	6.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	13.0	4.0
106481221	0.0	2.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	3.0
645359	0.0	0.0
138240	0.0	0.0
138241	625.0	327.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	7.0
645387	290.0	213.0
645382	0.0	0.0
645381	31.0	17.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	3.0
106481207	3.0	0.0
106481204	0.0	0.0
106481205	1.0	4.0
106481208	0.0	0.0
106481209	0.0	0.0
3902	26.0	15.0
3903	669.0	332.0
106481210	0.0	0.0
3904	1.0	9.0
3906	13.0	1.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1681.0	138.0
106481211	0.0	0.0
3909	18445.0	1006.0
106481212	0.0	0.0
684959	0.0	0.0
151234	0.0	0.0
151230	467.0	394.0
728798	0.0	0.0
3913	27835.0	1709.0
3914	20081.0	99.0
3915	12629.0	2228.0
3916	27435.0	25533.0
3918	6115.0	218.0
3910	3937.0	2767.0
3911	8171.0	2205.0
3912	7962.0	2072.0
728782	32.0	6.0
728780	47.0	3.0
3924	13.0	5.0
3925	4269.0	19520.0
3927	16965.0	5513.0
3929	11.0	1788.0
3920	10852.0	13175.0
3921	52250.0	23367.0
3923	1.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	4925.0	4856.0
3937	376.0	447.0
3938	6.0	4.0
3939	20154.0	11640.0
3930	748.0	2508.0
100873179	0.0	0.0
3931	225.0	43.0
3932	170.0	244.0
3933	0.0	0.0
3934	624.0	579.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	5.0	5.0
3947	5.0	0.0
3948	4.0	37.0
3949	2695.0	816.0
100873169	0.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	27034.0	15137.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	0.0	1.0
100873197	0.0	0.0
728758	5.0	10.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	61.0	96.0
3958	12686.0	9403.0
3959	25744.0	5041.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	2.0	0.0
199223	256.0	78.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	269.0	10.0
3952	1215.0	80.0
3953	638.0	101.0
3954	2691.0	3274.0
3955	4338.0	242.0
3956	16910.0	3435.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	0.0	0.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	1.0
728746	0.0	0.0
728748	0.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	237.0	550.0
1303	3725.0	4072.0
107133502	0.0	0.0
1302	113.0	52.0
1301	162.0	635.0
1300	38.0	373.0
3960	17.0	11.0
3963	49.0	70.0
3964	3267.0	2681.0
1308	16106.0	44.0
3965	1045.0	697.0
1307	7534.0	3718.0
151295	44.0	14.0
1306	4264.0	1884.0
100189589	4.0	0.0
728774	2.0	0.0
728773	2.0	0.0
3980	1949.0	2237.0
100287932	2765.0	3603.0
3981	653.0	288.0
728776	71.0	14.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	17181.0	3692.0
1315	6829.0	5485.0
1314	13988.0	29984.0
1312	8827.0	1150.0
1311	845.0	910.0
100329135	0.0	0.0
1310	0.0	0.0
574537	0.0	0.0
3972	2.0	2.0
3973	0.0	0.0
3975	0.0	1.0
3976	517.0	15.0
3977	2769.0	166.0
1318	78.0	159.0
3978	1304.0	1465.0
1317	3082.0	3665.0
728763	0.0	5.0
3990	9.0	9.0
645313	1.0	7.0
3991	7682.0	140.0
645312	0.0	0.0
3992	1173.0	1308.0
645311	0.0	1.0
728769	388.0	144.0
1330	0.0	0.0
1327	22760.0	11176.0
1326	554.0	158.0
1325	14.0	9.0
3982	0.0	0.0
3983	7733.0	18373.0
3984	2265.0	2598.0
3985	4568.0	4800.0
3987	1840.0	1646.0
3988	4002.0	2915.0
1329	8150.0	5082.0
116809	0.0	0.0
100128416	3.0	2.0
1340	11487.0	12092.0
1337	6197.0	3728.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3062.0	3075.0
100128410	0.0	0.0
3995	928.0	1725.0
100128412	0.0	0.0
3996	2016.0	1306.0
3998	5050.0	7991.0
1339	0.0	3.0
285440	1525.0	163.0
285441	1.0	0.0
1352	835.0	618.0
1351	5889.0	8046.0
1350	12275.0	9393.0
1349	6660.0	8347.0
1348	0.0	0.0
1347	5160.0	4454.0
1346	1086.0	85.0
1345	14681.0	8759.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	7.0	12.0
1363	13009.0	1204.0
1362	5578.0	2453.0
1361	16.0	6.0
1360	386.0	3488.0
1359	99.0	26.0
1358	19.0	39.0
1357	46.0	4.0
1356	951.0	10.0
1355	2308.0	2140.0
1353	1372.0	945.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	62.0	18.0
285464	598.0	279.0
100873200	0.0	0.0
777774	0.0	0.0
1374	2215.0	817.0
1373	352.0	20.0
1371	436.0	578.0
1370	0.0	2.0
1369	0.0	1.0
1368	1975.0	900.0
100873209	1.0	0.0
1366	6159.0	1505.0
1365	5184.0	553.0
1364	13040.0	26615.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	3.0	29.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	8.0	6.0
100873205	0.0	2.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2305.0	1220.0
116843	856.0	756.0
1384	2789.0	10535.0
116842	29.0	13.0
1382	10182.0	50810.0
116844	414.0	47.0
1381	425.0	9535.0
1380	1.0	11.0
440176	2.0	4.0
440184	0.0	0.0
1379	0.0	1.0
1378	18.0	16.0
1376	1788.0	1875.0
1375	45.0	28.0
128821	0.0	0.0
100873237	0.0	0.0
128822	2.0	13.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	3.0
102800310	12.0	3.0
100873239	4.0	0.0
100873222	0.0	0.0
100873221	1.0	1.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	650.0	705.0
1396	165.0	28.0
1395	2.0	7.0
1394	81.0	151.0
1393	190.0	0.0
1392	0.0	35.0
285407	11.0	11.0
116835	667.0	112.0
1390	743.0	786.0
1389	4734.0	1546.0
1388	5803.0	6969.0
1387	5935.0	2656.0
116841	1781.0	1268.0
1386	1848.0	502.0
116840	2356.0	749.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	2.0	0.0
100873251	1.0	0.0
100873250	0.0	0.0
116828	81.0	44.0
100873255	0.0	3.0
100873254	6.0	9.0
100873253	0.0	0.0
285412	0.0	1.0
100873252	0.0	0.0
100287898	80.0	11.0
100287895	0.0	0.0
285419	50.0	1.0
1399	4749.0	4735.0
1398	5118.0	3296.0
1397	8833.0	5202.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	0.0	5.0
100873256	0.0	0.0
100873240	1.0	3.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	257.0	354.0
285429	10.0	10.0
100287880	0.0	0.0
440193	2499.0	1244.0
100873248	0.0	0.0
100873247	2.0	1.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	9722.0	15636.0
153830	2380.0	796.0
645280	0.0	5.0
440138	167.0	145.0
440132	2.0	0.0
440142	0.0	0.0
10139	1935.0	2662.0
126208	1121.0	1163.0
126206	127.0	0.0
126205	39.0	0.0
107133497	0.0	1.0
126204	22.0	0.0
107133499	0.0	0.0
128866	10294.0	14932.0
10131	4250.0	2254.0
10134	16624.0	28899.0
107133494	0.0	0.0
10133	3869.0	1022.0
128869	1335.0	1384.0
10136	0.0	0.0
10135	8599.0	3797.0
100128493	0.0	0.0
103021294	8.0	2.0
10138	521.0	224.0
100128496	0.0	0.0
10137	3473.0	3417.0
128861	0.0	0.0
128862	0.0	0.0
10141	12.0	0.0
10140	7865.0	4498.0
128864	6.0	27.0
440125	1.0	1.0
440131	0.0	0.0
10143	0.0	89.0
128854	762.0	437.0
10142	4314.0	3064.0
10144	2230.0	330.0
10147	1955.0	869.0
100128483	2.0	3.0
10146	7016.0	5646.0
128859	0.0	0.0
10149	57.0	48.0
10148	83.0	67.0
128853	219.0	863.0
440159	0.0	0.0
10117	1.0	0.0
440163	1.0	1.0
10110	158.0	1477.0
10112	179.0	2983.0
10111	3879.0	2365.0
10114	2750.0	2212.0
10113	3119.0	4400.0
128848	0.0	0.0
10116	6604.0	2776.0
165829	20.0	250.0
100128469	8.0	11.0
153842	0.0	0.0
440145	489.0	755.0
10129	1920.0	254.0
440153	0.0	0.0
10128	8032.0	17579.0
100033799	0.0	0.0
107133486	6.0	4.0
10121	7710.0	10420.0
100128465	0.0	0.0
10120	4518.0	991.0
10123	3811.0	1497.0
138234	0.0	0.0
10125	79.0	172.0
10124	2124.0	1286.0
10127	1802.0	1793.0
10126	1815.0	1104.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	26.0	57.0
106481189	0.0	0.0
106481180	0.0	1.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	2.0
106481184	0.0	0.0
106481181	0.0	1.0
106481182	0.0	0.0
285489	60.0	56.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	0.0	0.0
10107	0.0	0.0
10106	13665.0	3417.0
106481199	0.0	1.0
10109	11026.0	8340.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	10.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3168.0	1665.0
10100	251.0	104.0
10103	9674.0	80.0
106481194	0.0	0.0
10102	1290.0	899.0
106481195	0.0	0.0
10105	2594.0	5180.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	160.0	12.0
440119	368.0	48.0
126235	0.0	1.0
126231	58.0	105.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	126.0	83.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	71.0	68.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	3.0	0.0
440104	841.0	185.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	2.0	0.0
106481179	0.0	1.0
128876	20.0	20.0
100128420	6.0	37.0
100128423	4.0	0.0
128879	0.0	2.0
106481172	0.0	0.0
106481173	1.0	0.0
106481170	0.0	0.0
106481171	2.0	0.0
10090	642.0	405.0
10093	6303.0	4329.0
10092	7015.0	16783.0
10095	4972.0	6113.0
645204	3.0	0.0
10094	10795.0	7069.0
645203	3.0	0.0
10097	7745.0	13438.0
10096	6089.0	6560.0
645201	0.0	0.0
163115	83.0	143.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	5.0	43.0
106481143	0.0	0.0
114194	0.0	0.0
138162	431.0	50.0
106481144	0.0	0.0
114195	0.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	24.0	0.0
106481145	0.0	0.0
151126	134.0	4.0
106481146	0.0	0.0
10099	8465.0	3442.0
10098	2905.0	311.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	637.0	115.0
106481149	0.0	0.0
106481154	4.0	0.0
106481155	0.0	0.0
114184	1.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	60.0	29.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	110.0	39.0
415116	3428.0	3034.0
645207	0.0	0.0
645206	12.0	6.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	2.0	4.0
114182	5.0	0.0
10071	8.0	3.0
645220	0.0	0.0
728851	10.0	6.0
10073	1017.0	588.0
405754	4.0	2.0
405753	18.0	7.0
10072	2665.0	2299.0
10075	14360.0	19152.0
106481118	0.0	0.0
