id	1f226697-d1b4-4b04-bed9-3bea79fcd755	41f9bceb-88d0-44ae-9eab-6ff9a6484e93
106481345	0.0	0.0
85459	673.0	1401.0
106481346	0.0	0.0
85456	9502.0	8920.0
442910	0.0	0.0
106481343	0.0	0.0
85457	3376.0	4908.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	67.0	164.0
442913	0.0	0.0
85452	1.0	9.0
442914	0.0	0.0
50	6272.0	3089.0
85453	2140.0	2033.0
442915	0.0	0.0
85450	1810.0	1909.0
51	19846.0	7190.0
442916	0.0	0.0
85451	1018.0	2741.0
52	3584.0	5747.0
442917	0.0	0.0
53	2136.0	3655.0
442918	0.0	0.0
54	767.0	3730.0
442919	0.0	0.0
55	54.0	50.0
442909	0.0	1.0
56	4.0	5.0
58	8.0	72.0
59	13089.0	46195.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	12.0	15.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	101.0	767.0
106481350	0.0	3.0
106481351	0.0	4.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	20.0	1.0
106481354	0.0	6.0
85446	265.0	315.0
442900	2.0	1.0
106481355	0.0	0.0
85443	65.0	68.0
442901	0.0	0.0
85444	996.0	2346.0
442902	0.0	0.0
60	194133.0	285634.0
85441	652.0	2258.0
442903	7.0	19.0
85442	17.0	13.0
442904	0.0	0.0
442905	0.0	0.0
62	22.0	30.0
85440	6586.0	4278.0
442907	1.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	7.0	12.0
68	4.0	6.0
344595	359.0	1162.0
69	8.0	8.0
106481316	1.0	0.0
106481317	0.0	0.0
106481314	1.0	1.0
106481315	1.0	0.0
106481318	0.0	0.0
106481319	0.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	83.0	335.0
106481321	0.0	0.0
85479	13.0	35.0
106481322	0.0	0.0
85476	4345.0	6094.0
85477	6864.0	290.0
70	7.0	6.0
85474	13.0	45.0
71	77212.0	283032.0
72	995.0	2823.0
73	18.0	31.0
74	1.0	0.0
75	18.0	27.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4514.0	6153.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	0.0
85465	1394.0	3703.0
81	18787.0	30275.0
85463	2730.0	515.0
82	5.0	7.0
85464	4587.0	4451.0
83	0.0	23.0
85461	3908.0	4656.0
85462	130.0	959.0
86	2086.0	4566.0
87	16164.0	32320.0
85460	3590.0	3394.0
88	12.0	16.0
89	1.0	8.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3604.0	3962.0
106481300	0.0	0.0
91	2664.0	3409.0
92	1805.0	1693.0
93	1056.0	1355.0
94	3475.0	962.0
95	130.0	223.0
97	157.0	412.0
98	1426.0	460.0
344561	0.0	0.0
728661	3934.0	5049.0
728664	0.0	2.0
106481305	1.0	2.0
261734	448.0	767.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	29.0	64.0
106481309	11.0	16.0
246119	0.0	0.0
106481307	2.0	0.0
261735	2.0	3.0
106481308	0.0	0.0
3804	1.0	5.0
3805	7.0	11.0
106481312	0.0	1.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	6.0	1.0
3809	5.0	5.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1287.0	847.0
3800	310.0	4975.0
3801	685.0	912.0
3802	0.0	5.0
728695	0.0	1.0
285735	0.0	0.0
261726	2797.0	4133.0
728698	5.0	10.0
3814	0.0	8.0
3815	1516.0	2163.0
3816	23.0	220.0
261729	3396.0	3027.0
3817	0.0	26.0
3818	21.0	13.0
222166	64207.0	1781.0
3811	10.0	19.0
3812	2.0	3.0
285740	0.0	2.0
285741	55.0	33.0
728689	7.0	13.0
3827	0.0	0.0
246100	0.0	0.0
3820	137.0	75.0
3821	10.0	15.0
3822	12.0	18.0
3823	3.0	6.0
3824	236.0	290.0
645402	0.0	0.0
403313	766.0	2261.0
403314	0.0	2.0
728637	0.0	9.0
728638	15.0	365.0
728633	0.0	0.0
728632	5.0	18.0
728635	11.0	23.0
3836	5304.0	4956.0
222183	69.0	273.0
3837	14708.0	31519.0
3838	1689.0	6465.0
3839	7352.0	4540.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1319.0	2006.0
3832	213.0	1521.0
3833	18.0	546.0
3834	353.0	5.0
3835	605.0	3240.0
728620	1.0	1.0
403300	0.0	1.0
645412	0.0	2.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	180.0	910.0
3848	13.0	25.0
3849	0.0	2.0
222171	91.0	6117.0
728619	7.0	5.0
3840	13327.0	8370.0
3841	1019.0	914.0
3842	13410.0	14178.0
3843	22304.0	10314.0
3844	0.0	0.0
3845	2866.0	8145.0
3846	7.0	7.0
645423	0.0	0.0
3860	0.0	72.0
246126	0.0	0.0
728658	402.0	1194.0
728655	4.0	1.0
728657	1.0	2.0
728656	0.0	0.0
3858	1180.0	5499.0
3859	1.0	8.0
246135	2.0	6.0
3850	0.0	1.0
3851	5.0	3.0
3852	1309.0	4241.0
645414	0.0	0.0
3853	8.0	80.0
3854	45.0	779.0
3855	1004.0	27849.0
3856	1688.0	62168.0
3857	2.0	1.0
728640	0.0	4.0
645431	5.0	39.0
728642	89.0	252.0
728641	25.0	4.0
645434	165.0	0.0
645432	3.0	15.0
285704	683.0	1240.0
728643	4.0	5.0
222194	1698.0	3386.0
285708	0.0	0.0
1204	1.0	0.0
1203	1112.0	994.0
1201	625.0	1334.0
1200	13758.0	13805.0
3861	1130.0	3446.0
645426	5.0	12.0
645425	0.0	0.0
1209	6222.0	11219.0
3866	800.0	24764.0
1208	1.0	9.0
1207	3795.0	6268.0
3868	11.0	133.0
285311	0.0	0.0
3880	1429.0	196315.0
3881	0.0	188.0
285313	4452.0	527.0
100128537	1339.0	291.0
3882	0.0	152.0
100128536	0.0	1.0
285314	3.0	3.0
285315	334.0	303.0
1215	61.0	2.0
100141515	2.0	2.0
1213	43659.0	69312.0
1212	1474.0	2191.0
1211	4962.0	6116.0
3872	619.0	3364.0
3875	1213.0	47740.0
3876	0.0	10.0
3879	0.0	6.0
3890	0.0	0.0
3891	0.0	2.0
3892	4.0	56.0
100128525	2.0	6.0
285326	0.0	0.0
1230	548.0	955.0
285329	11.0	15.0
440097	118.0	58.0
440093	10.0	44.0
3883	0.0	26.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	3.0
100128521	1.0	0.0
3887	20.0	326.0
3888	1.0	0.0
100631239	0.0	1.0
3889	0.0	1.0
100128516	137.0	86.0
285331	857.0	1792.0
100128512	0.0	1.0
285335	53.0	148.0
100128514	0.0	0.0
1241	467.0	669.0
1240	2238.0	588.0
1238	236.0	66.0
1237	0.0	45.0
1236	44.0	95.0
1235	2.0	1.0
1234	108.0	450.0
1233	16.0	155.0
1232	1.0	12.0
3895	21768.0	27192.0
100128511	2.0	28.0
100631247	3.0	170.0
3897	68.0	120.0
100631248	0.0	0.0
3898	72.0	1012.0
100631249	0.0	0.0
3899	3018.0	15631.0
100128505	1.0	4.0
100631250	0.0	0.0
285343	2332.0	2135.0
100631251	1.0	14.0
100631252	0.0	0.0
100631253	1.0	0.0
285346	134.0	171.0
100631254	0.0	4.0
100128503	0.0	1.0
285349	202.0	232.0
574501	2.0	2.0
574502	0.0	0.0
1244	127.0	40.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	637.0	2444.0
1263	382.0	1020.0
1262	9.0	14.0
116966	79.0	432.0
100887755	0.0	0.0
1261	5.0	16.0
100887754	6.0	1.0
1260	0.0	0.0
116969	10.0	7.0
1259	35.0	6.0
1258	1.0	1.0
440061	0.0	0.0
100887750	30.0	48.0
100887746	0.0	0.0
100887744	2.0	4.0
1272	633.0	4681.0
1271	4266.0	7.0
100887749	171.0	53.0
1270	31.0	17.0
100887748	0.0	0.0
440044	5.0	31.0
1269	12.0	2.0
440051	0.0	0.0
1268	984.0	33.0
440050	2.0	4.0
1267	3417.0	8738.0
1266	16010.0	23857.0
100887740	0.0	0.0
1265	5808.0	11469.0
1286	82.0	63.0
1285	15.0	30.0
1284	55864.0	16996.0
1282	76650.0	24412.0
1281	46096.0	864499.0
1280	19.0	82.0
440078	130.0	181.0
440077	2.0	1.0
440087	21.0	48.0
1278	54309.0	971890.0
1277	18230.0	934609.0
440081	25.0	92.0
116938	0.0	0.0
1297	4.0	1.0
116931	156.0	294.0
1296	441.0	10762.0
1295	19522.0	25475.0
116933	3.0	4.0
1294	41.0	1208.0
1293	39842.0	201413.0
116935	18.0	40.0
1292	18491.0	61368.0
440068	0.0	4.0
1291	20570.0	61365.0
116937	1.0	2.0
440067	3.0	22.0
1290	12838.0	108607.0
440073	593.0	60.0
440072	10.0	2.0
1289	3901.0	68408.0
1288	131.0	676.0
1287	531.0	5080.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	4884.0	2735.0
440021	0.0	0.0
442673	6.0	5.0
10018	1795.0	2793.0
126328	896.0	2129.0
442676	0.0	5.0
126326	675.0	315.0
1299	7.0	64.0
1298	80.0	883.0
10011	1170.0	1851.0
10010	3499.0	3131.0
10013	2778.0	3392.0
128989	1769.0	1594.0
10015	14557.0	19246.0
10014	3548.0	3616.0
10017	8.0	12.0
10016	3507.0	6758.0
10020	3641.0	3687.0
114335	0.0	0.0
114336	0.0	0.0
126321	569.0	1985.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	5.0
10021	2.0	1.0
10024	7.0	244.0
128977	4092.0	2501.0
103021165	1.0	1.0
10023	187.0	451.0
103021164	2.0	0.0
10026	4288.0	4391.0
10025	1235.0	1452.0
116986	134.0	188.0
116985	3347.0	4251.0
116988	1546.0	2862.0
116987	2215.0	2105.0
114327	1039.0	2399.0
440043	0.0	0.0
126308	3777.0	2720.0
440041	0.0	0.0
126306	3.0	26.0
151306	646.0	29.0
100128590	27.0	11.0
100128596	0.0	1.0
151300	1.0	1.0
100128595	0.0	0.0
100128589	2.0	1.0
440027	13.0	19.0
440026	1393.0	2929.0
440023	0.0	2.0
10008	1597.0	445.0
10007	2242.0	4048.0
10009	2962.0	3497.0
116984	674.0	1254.0
116983	656.0	1477.0
151313	525.0	476.0
10000	6483.0	4305.0
128954	0.0	0.0
10002	7.0	10.0
10001	838.0	1697.0
10004	179.0	258.0
10003	1391.0	129.0
10006	4387.0	5846.0
10005	593.0	913.0
126370	0.0	0.0
285352	77.0	146.0
100128579	0.0	0.0
285359	14.0	122.0
126375	733.0	1100.0
126374	1269.0	938.0
153918	0.0	0.0
100128574	0.0	0.0
285362	4884.0	4638.0
285367	967.0	1324.0
285368	88.0	1213.0
100128569	15.0	31.0
126364	372.0	405.0
100128560	24.0	25.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	8.0	7.0
344191	2.0	0.0
126353	29.0	1915.0
751071	145.0	222.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	2.0	6.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	2.0	21.0
106481282	0.0	0.0
285381	3561.0	1989.0
106481283	0.0	0.0
285382	504.0	218.0
106481280	0.0	0.0
165918	2204.0	1903.0
106481281	3.0	4.0
165904	0.0	19.0
285386	4136.0	5405.0
138307	0.0	0.0
106481297	1.0	1.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	21.0	1.0
106481290	0.0	2.0
100128541	0.0	0.0
138311	448.0	172.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	64.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	1.0
126299	353.0	1389.0
106481259	1.0	0.0
728716	0.0	0.0
126298	1656.0	2872.0
728710	1.0	0.0
126295	209.0	310.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	6.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	1.0	0.0
106481267	0.0	0.0
151246	237.0	622.0
645318	0.0	0.0
645317	17.0	19.0
151242	7.0	2.0
106481260	0.0	0.0
106481261	0.0	1.0
647979	60163.0	47474.0
100287908	0.0	0.0
645332	114.0	363.0
126282	684.0	871.0
100287902	3.0	13.0
163227	395.0	1593.0
100287900	0.0	0.0
163223	189.0	68.0
106481275	0.0	2.0
106481276	0.0	2.0
106481273	0.0	1.0
106481274	0.0	2.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	22.0	45.0
106481278	0.0	0.0
645328	0.0	15.0
151254	172.0	19.0
645326	2.0	10.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	2.0	42.0
163259	383.0	241.0
645345	18.0	60.0
200403	4.0	6.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	241.0	337.0
106481237	0.0	1.0
106481238	2.0	3.0
728737	4.0	6.0
728732	0.0	5.0
728734	0.0	0.0
126272	110.0	183.0
106481242	0.0	0.0
107133511	1.0	1.0
114294	1043.0	1661.0
106481243	1.0	1.0
107133513	0.0	2.0
106481240	0.0	0.0
106481241	4.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	2.0	3.0
114299	121.0	28.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	1.0	0.0
107133516	0.0	3.0
728723	349.0	77.0
106481253	2.0	3.0
107133522	0.0	0.0
106481254	5.0	1.0
107133524	1.0	12.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	1.0	0.0
106481258	0.0	0.0
126259	2.0	3.0
106481255	0.0	1.0
106481256	0.0	0.0
151278	16.0	0.0
151276	5.0	7.0
645348	0.0	0.0
106481250	1.0	0.0
645369	38.0	426.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	850.0	1961.0
106481218	6.0	3.0
106481215	0.0	0.0
106481216	2.0	0.0
200420	3.0	43.0
645360	0.0	1.0
106481219	2.0	3.0
106481220	2.0	17.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	634.0	763.0
106481228	0.0	2.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	1.0	0.0
106481230	1.0	4.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	5.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	0.0
645387	235.0	425.0
645382	0.0	0.0
645381	65.0	7.0
106481202	0.0	0.0
106481203	2.0	0.0
106481200	5.0	5.0
106481201	1.0	1.0
645398	0.0	0.0
106481206	3.0	1.0
106481207	2.0	6.0
106481204	2.0	2.0
106481205	2.0	1.0
106481208	3.0	4.0
106481209	0.0	0.0
3902	34.0	98.0
3903	4717.0	1633.0
106481210	0.0	0.0
3904	4.0	13.0
3906	11.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	10664.0	4275.0
106481211	0.0	0.0
3909	2332.0	12963.0
106481212	0.0	0.0
684959	0.0	0.0
151234	15.0	0.0
151230	663.0	1096.0
728798	1.0	0.0
3913	27421.0	26886.0
3914	2449.0	1800.0
3915	74044.0	28547.0
3916	18993.0	20394.0
3918	624.0	6064.0
3910	57609.0	13307.0
3911	2974.0	5174.0
3912	14311.0	24536.0
728782	13.0	7.0
728780	15.0	50.0
3924	9.0	9.0
3925	2829.0	6587.0
3927	18844.0	32197.0
3929	391.0	6.0
3920	13551.0	15142.0
3921	15244.0	24360.0
3923	1.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	1.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	1.0	0.0
100873170	1.0	1.0
3936	4455.0	9350.0
3937	1379.0	2501.0
3938	5.0	3.0
3939	40054.0	39372.0
3930	6259.0	1912.0
100873179	0.0	0.0
3931	473.0	272.0
3932	91.0	246.0
3933	0.0	2.0
3934	5.0	57.0
100189512	0.0	0.0
105371027	0.0	5.0
100873166	0.0	0.0
100873165	1.0	1.0
100287964	0.0	0.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	2.0	1.0
3947	0.0	0.0
3948	10.0	1.0
3949	2740.0	2311.0
100873169	1.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	48252.0	6207.0
100873196	0.0	0.0
100631260	1.0	0.0
100873195	2.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	0.0
100873199	0.0	0.0
100873198	0.0	1.0
100873197	0.0	0.0
728758	5.0	9.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	33.0	23.0
3958	23649.0	11126.0
3959	35724.0	47354.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	158.0	528.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	382.0	398.0
3952	135672.0	6.0
3953	24392.0	885.0
3954	2722.0	5513.0
3955	1307.0	1710.0
3956	47953.0	20650.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	5.0	3.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	9.0	7.0
728746	0.0	0.0
728748	1.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	25.0	98.0
1303	22028.0	183617.0
107133502	0.0	0.0
1302	63.0	23.0
1301	23.0	51943.0
1300	86.0	37510.0
3960	18.0	18.0
3963	0.0	0.0
3964	7001.0	7756.0
1308	1354.0	3062.0
3965	1262.0	2878.0
1307	1481.0	9647.0
151295	15.0	20.0
1306	16417.0	10007.0
100189589	4.0	2.0
728774	1.0	1.0
728773	1.0	1.0
3980	718.0	4784.0
100287932	2614.0	4371.0
3981	1245.0	1565.0
728776	6.0	49.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	18661.0	11930.0
1315	10980.0	13899.0
1314	21686.0	26709.0
1312	3005.0	7961.0
1311	120.0	19516.0
100329135	3.0	4.0
1310	6.0	0.0
574537	0.0	0.0
3972	3.0	3.0
3973	515.0	0.0
3975	0.0	0.0
3976	29.0	203.0
3977	17480.0	2925.0
1318	319.0	146.0
3978	200.0	2315.0
1317	3179.0	3858.0
728763	1.0	0.0
3990	51.0	47.0
645313	5.0	7.0
3991	71228.0	459.0
645312	0.0	0.0
3992	1609.0	981.0
645311	0.0	0.0
728769	318.0	659.0
1330	0.0	0.0
1327	9948.0	7518.0
1326	1781.0	712.0
1325	11.0	9.0
3982	0.0	0.0
3983	38658.0	5522.0
3984	767.0	2817.0
3985	1846.0	3490.0
3987	8877.0	5923.0
3988	13768.0	7365.0
1329	3102.0	2816.0
116809	0.0	0.0
100128416	15.0	29.0
1340	6934.0	9962.0
1337	4108.0	7046.0
1336	0.0	0.0
1332	2.0	0.0
1331	0.0	0.0
3993	188.0	5861.0
100128410	1.0	2.0
3995	7635.0	507.0
100128412	0.0	0.0
3996	1171.0	1371.0
3998	11902.0	13788.0
1339	0.0	1.0
285440	2037.0	2527.0
285441	0.0	0.0
1352	960.0	939.0
1351	3171.0	4137.0
1350	11729.0	12109.0
1349	4160.0	4722.0
1348	1.0	2.0
1347	4570.0	6182.0
1346	3911.0	319.0
1345	7498.0	20269.0
1343	2.0	1.0
1342	0.0	1.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	25.0	33.0
1363	10561.0	9344.0
1362	22116.0	19953.0
1361	1.0	10.0
1360	178.0	664.0
1359	430.0	1973.0
1358	68.0	0.0
1357	526.0	0.0
1356	2838.0	180.0
1355	4671.0	4487.0
1353	2452.0	5116.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	13.0	3.0
100873219	1.0	1.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	49.0	87.0
285464	677.0	781.0
100873200	0.0	0.0
777774	0.0	0.0
1374	4073.0	3625.0
1373	1205.0	310.0
1371	962.0	1254.0
1370	21.0	58.0
1369	0.0	0.0
1368	24490.0	1770.0
100873209	1.0	1.0
1366	241.0	2170.0
1365	66.0	1884.0
1364	208.0	5053.0
100873204	3.0	1.0
100873203	0.0	0.0
100873202	12.0	4.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	2.0	0.0
100873206	11.0	6.0
100873205	1.0	1.0
102800316	0.0	0.0
102800314	0.0	1.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	1.0	0.0
1385	5356.0	4838.0
116843	1515.0	858.0
1384	4273.0	20424.0
116842	44.0	70.0
1382	1140.0	27984.0
116844	149.0	154.0
1381	41.0	26.0
1380	7.0	10.0
440176	2.0	0.0
440184	11.0	2.0
1379	4.0	4.0
1378	321.0	12.0
1376	1353.0	2064.0
1375	60.0	75.0
128821	0.0	10.0
100873237	0.0	0.0
128822	1.0	2067.0
100873236	0.0	0.0
100873235	0.0	3.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	12.0	13.0
100873239	2.0	0.0
100873222	1.0	0.0
100873221	1.0	2.0
285401	0.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	226.0	465.0
1396	65.0	815.0
1395	39.0	15.0
1394	17.0	28.0
1393	707.0	22.0
1392	8.0	1.0
285407	1.0	24.0
116835	1293.0	513.0
1390	1870.0	1694.0
1389	18600.0	7984.0
1388	2431.0	7876.0
1387	7352.0	9727.0
116841	786.0	1942.0
1386	5201.0	5318.0
116840	969.0	1379.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	1.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	1.0
116828	188.0	246.0
100873255	0.0	3.0
100873254	12.0	5.0
100873253	1.0	2.0
285412	8.0	8.0
100873252	0.0	0.0
100287898	28.0	76.0
100287895	0.0	0.0
285419	63.0	12.0
1399	6213.0	10919.0
1398	12396.0	5168.0
1397	2485.0	8265.0
100873259	0.0	0.0
100873258	8.0	1.0
100873257	5.0	2.0
100873256	0.0	0.0
100873240	4.0	3.0
100873244	0.0	0.0
100873243	1.0	0.0
100873242	0.0	0.0
100873241	1.0	0.0
100287887	66.0	113.0
285429	18.0	18.0
100287880	0.0	0.0
440193	1372.0	5263.0
100873248	0.0	0.0
100873247	2.0	7.0
100873246	0.0	0.0
100873245	0.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	5703.0	7248.0
153830	6887.0	2611.0
645280	1.0	2.0
440138	777.0	762.0
440132	4.0	1.0
440142	0.0	10.0
10139	704.0	1260.0
126208	340.0	732.0
126206	4.0	1936.0
126205	0.0	90.0
107133497	1.0	4.0
126204	1.0	73.0
107133499	0.0	0.0
128866	6208.0	11949.0
10131	1856.0	4012.0
10134	27592.0	10680.0
107133494	0.0	0.0
10133	16525.0	6548.0
128869	787.0	2098.0
10136	0.0	0.0
10135	6716.0	5062.0
100128493	0.0	0.0
103021294	10.0	15.0
10138	1182.0	1170.0
100128496	0.0	0.0
10137	4342.0	7101.0
128861	0.0	0.0
128862	0.0	0.0
10141	3.0	3.0
10140	5541.0	19207.0
128864	8.0	19.0
440125	0.0	3.0
440131	0.0	5.0
10143	0.0	0.0
128854	345.0	984.0
10142	4455.0	13910.0
10144	17609.0	1207.0
10147	1485.0	6169.0
100128483	0.0	0.0
10146	13156.0	16453.0
128859	0.0	2.0
10149	291.0	141.0
10148	118.0	102.0
128853	99.0	153.0
440159	0.0	1.0
10117	4.0	6.0
440163	9.0	2.0
10110	2859.0	40.0
10112	16.0	707.0
10111	6108.0	9501.0
10114	27308.0	8108.0
10113	5038.0	3190.0
128848	1.0	0.0
10116	6827.0	9548.0
165829	21.0	36.0
100128469	6.0	13.0
153842	1.0	0.0
440145	1141.0	1468.0
10129	5861.0	3956.0
440153	1.0	0.0
10128	12684.0	14119.0
100033799	0.0	0.0
107133486	6.0	29.0
10121	9509.0	10857.0
100128465	0.0	0.0
10120	2591.0	2809.0
10123	1652.0	4306.0
138234	0.0	1.0
10125	190.0	4937.0
10124	1411.0	1153.0
10127	1179.0	4483.0
10126	506.0	991.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	32.0	108.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	2.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	2.0	4.0
106481182	1.0	1.0
285489	3.0	495.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	2.0	3.0
10107	0.0	0.0
10106	25801.0	17727.0
106481199	0.0	1.0
10109	14024.0	15718.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	793.0	2306.0
10100	642.0	951.0
10103	155.0	2824.0
106481194	0.0	0.0
10102	986.0	2186.0
106481195	0.0	0.0
10105	2075.0	17024.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	305.0	165.0
440119	243.0	242.0
126235	0.0	1.0
126231	274.0	263.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	5.0
442775	56.0	78.0
106481164	0.0	1.0
106481169	0.0	0.0
442777	60.0	36.0
106481167	2.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	5.0	0.0
100128427	0.0	0.0
440107	11.0	3.0
440104	759.0	1933.0
106481176	1.0	2.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	3.0
106481179	2.0	7.0
128876	0.0	0.0
100128420	14.0	10.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	49.0	0.0
10090	850.0	926.0
10093	3814.0	6466.0
10092	8027.0	11510.0
10095	1789.0	4197.0
645204	5.0	2.0
10094	9712.0	16572.0
645203	8.0	3.0
10097	23210.0	25454.0
10096	11463.0	15067.0
645201	0.0	0.0
163115	345.0	112.0
200504	1.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	6.0	7.0
106481143	0.0	0.0
114194	0.0	0.0
138162	82.0	619.0
106481144	0.0	0.0
114195	6.0	7.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	6.0	24.0
106481145	0.0	0.0
151126	33.0	1317.0
106481146	0.0	0.0
10099	42900.0	8642.0
10098	421.0	2484.0
114190	0.0	2.0
106481140	0.0	0.0
114192	0.0	1.0
645212	392.0	596.0
106481149	0.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	4.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	2.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	126.0	81.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	26.0	29.0
415116	1897.0	2180.0
645207	0.0	0.0
645206	11.0	11.0
