id	d7047346-49fd-444e-84d2-c3e4b7cda15b	4dcd18d6-b7b2-4a92-bcbe-361c7278e84e
7916	21636.0	24892.0
7915	1931.0	1537.0
26071	1889.0	2557.0
388341	105.0	247.0
26085	99.0	43.0
388339	50.0	19.0
26084	1996.0	885.0
342979	103.0	18.0
960	27401.0	25034.0
26086	982.0	1054.0
342977	14.0	24.0
388335	843.0	284.0
961	11959.0	5548.0
26088	3273.0	3264.0
962	357.0	1137.0
388336	669.0	335.0
963	1014.0	2475.0
388333	0.0	4.0
965	723.0	687.0
966	50774.0	40907.0
7920	473.0	411.0
643987	0.0	0.0
967	21419.0	53503.0
7923	818.0	788.0
7922	7849.0	16339.0
968	83.0	404.0
969	324.0	876.0
26080	0.0	0.0
643988	293.0	1236.0
26083	11.0	2.0
161835	284.0	373.0
134218	4763.0	3318.0
100312782	0.0	0.0
7941	490.0	363.0
7940	205.0	824.0
26059	92.0	34.0
339324	2407.0	2034.0
339327	398.0	240.0
26052	647.0	747.0
26051	632.0	1038.0
339318	1140.0	792.0
340307	4.0	0.0
26054	8888.0	5204.0
970	5.0	48.0
971	81.0	159.0
26053	8630.0	5730.0
972	40355.0	172537.0
26056	4592.0	6341.0
973	378.0	414.0
974	200.0	465.0
26058	10005.0	7791.0
975	29085.0	50218.0
26057	14364.0	9912.0
653333	31.0	10.0
976	1737.0	3496.0
7932	5.0	0.0
100312789	0.0	0.0
977	18386.0	31433.0
100312788	0.0	0.0
978	93.0	670.0
643996	1.0	0.0
7936	3679.0	3952.0
100312785	3.0	0.0
26050	1057.0	86.0
100312787	0.0	0.0
641339	405.0	142.0
161823	694.0	635.0
100312792	0.0	0.0
100312794	12.0	4.0
100312790	0.0	0.0
148870	13.0	0.0
388364	0.0	0.0
388363	927.0	350.0
653316	9.0	10.0
653319	779.0	360.0
148867	2644.0	3702.0
26063	638.0	1025.0
122258	0.0	0.0
26062	0.0	0.0
102578074	3.0	4.0
26065	12169.0	9150.0
26064	4331.0	7004.0
983	162.0	761.0
984	1962.0	2137.0
146206	53.0	56.0
987	13720.0	11219.0
988	6971.0	4431.0
7942	1364.0	1266.0
989	13969.0	14585.0
26061	1367.0	1388.0
161829	5.0	0.0
100312798	7.0	11.0
26060	8191.0	6738.0
219525	0.0	0.0
5300	1159.0	1764.0
5301	0.0	1.0
339302	0.0	0.0
388394	2.0	0.0
990	123.0	265.0
991	126.0	490.0
100419609	0.0	0.0
342945	482.0	515.0
993	80.0	81.0
994	1055.0	1864.0
51001	1047.0	1152.0
100419606	0.0	0.0
51000	1530.0	2472.0
995	19.0	83.0
996	5341.0	5871.0
51003	419.0	396.0
100419608	7.0	4.0
997	1381.0	1678.0
51002	1165.0	956.0
388389	1.0	1.0
998	19270.0	22530.0
51005	611.0	1070.0
999	39306.0	29123.0
51004	906.0	950.0
158293	3681.0	4442.0
51006	3099.0	3556.0
7955	56.0	50.0
51009	2880.0	2688.0
7957	675.0	542.0
51008	1624.0	1962.0
158297	15.0	11.0
219537	21.0	65.0
5310	5647.0	4119.0
5311	6129.0	4233.0
101929387	32.0	7.0
388387	6.0	4.0
100419614	0.0	0.0
388381	1.0	0.0
51010	941.0	897.0
100420608	0.0	0.0
342933	6.0	1.0
51012	4910.0	3282.0
51011	1267.0	863.0
51014	8508.0	6560.0
51013	1028.0	1583.0
51016	262.0	398.0
7965	783.0	950.0
51015	2515.0	2526.0
5303	973.0	696.0
51018	2782.0	1493.0
5304	52609.0	8465.0
5305	2343.0	3599.0
5306	7357.0	7358.0
5307	21.0	561.0
51019	1448.0	1653.0
342931	0.0	3.0
5308	26.0	146.0
101929390	0.0	0.0
5309	2.0	6.0
219527	23.0	288.0
101929397	0.0	0.0
7980	485.0	195.0
5320	20.0	3469.0
7982	1977.0	2567.0
5321	1149.0	470.0
5322	59.0	282.0
7984	3244.0	1251.0
219541	788.0	1065.0
51021	3872.0	4475.0
51020	2606.0	2923.0
51023	672.0	564.0
51022	318.0	484.0
51025	232.0	207.0
342926	1654.0	630.0
51024	3541.0	6650.0
7976	2679.0	969.0
5313	2.0	2.0
51027	501.0	1078.0
100420613	0.0	0.0
51026	2196.0	2625.0
5314	90.0	162.0
7975	2141.0	1476.0
100420612	5.0	1.0
5315	39721.0	68169.0
51029	2951.0	5955.0
7978	991.0	526.0
51028	7461.0	3889.0
5316	2079.0	1687.0
5317	6304.0	1120.0
5318	6761.0	1696.0
7979	3214.0	3711.0
219539	152.0	128.0
5319	4.0	4.0
219557	1.0	0.0
7991	4994.0	3038.0
5330	417.0	768.0
7994	10994.0	6699.0
5331	2041.0	4119.0
5332	1998.0	1736.0
7993	431.0	870.0
5333	1752.0	1943.0
5334	1250.0	1156.0
51030	1743.0	1794.0
51032	13.0	5.0
51031	4064.0	4295.0
342918	13.0	2.0
100420627	0.0	0.0
51035	5200.0	5776.0
5324	142.0	44.0
5325	2028.0	1423.0
5326	2356.0	1274.0
5327	12614.0	12047.0
7988	1089.0	939.0
100420621	2.0	0.0
5328	1613.0	10081.0
5329	400.0	2762.0
158248	18.0	49.0
5340	0.0	0.0
5341	504.0	1514.0
5342	5.0	0.0
5343	15.0	7.0
101929335	200.0	205.0
5345	1094.0	775.0
63027	3371.0	2045.0
342909	195.0	153.0
342908	309.0	100.0
51043	5960.0	9522.0
51042	192.0	172.0
342900	0.0	0.0
100419649	0.0	0.0
51046	0.0	0.0
5335	4955.0	6506.0
90634	2171.0	1321.0
134285	9.0	17.0
5336	2091.0	2040.0
5337	2411.0	2093.0
90637	517.0	529.0
100420633	0.0	0.0
5338	3592.0	4286.0
5339	22457.0	35611.0
90639	654.0	447.0
5350	530.0	938.0
5351	6154.0	17975.0
5352	2541.0	4745.0
219578	12.0	0.0
100419650	2.0	0.0
134288	0.0	0.0
63035	1731.0	2365.0
5354	608.0	777.0
5355	7468.0	7665.0
63036	2.0	4.0
5356	5344.0	3943.0
90632	17.0	34.0
101929344	68.0	2.0
161882	253.0	741.0
51050	4830.0	895.0
51052	0.0	0.0
643906	0.0	0.0
51054	378.0	234.0
643904	12.0	4.0
51053	1425.0	724.0
643905	0.0	0.0
51056	5842.0	8026.0
51058	750.0	687.0
51057	642.0	449.0
643909	0.0	0.0
5346	4907.0	5494.0
90624	1779.0	1043.0
51059	14.0	82.0
5347	51.0	318.0
5348	172.0	212.0
5349	5725.0	9667.0
90625	30.0	10.0
90627	3243.0	3346.0
5360	3390.0	7675.0
5361	5716.0	4878.0
5362	1502.0	3643.0
101929351	47.0	14.0
5364	10668.0	4560.0
5365	1430.0	316.0
5366	312.0	749.0
90665	0.0	0.0
5367	0.0	0.0
51061	3780.0	4355.0
51060	3695.0	5168.0
51063	1155.0	4383.0
51062	1982.0	1253.0
146279	43.0	78.0
51065	3588.0	4043.0
643915	1.0	0.0
51067	1406.0	1071.0
51066	71.0	54.0
51069	1149.0	1353.0
51068	4951.0	4616.0
5357	1368.0	721.0
5358	6555.0	8020.0
100420656	0.0	0.0
5359	4032.0	3152.0
643911	2391.0	925.0
100420650	11.0	0.0
5371	4095.0	7411.0
100420660	1.0	0.0
5372	1048.0	1852.0
5373	1035.0	1242.0
158257	6.0	2.0
732448	0.0	1.0
5375	10.0	0.0
5376	9833.0	21806.0
90655	0.0	0.0
5378	1614.0	885.0
219595	15.0	17.0
101929369	3.0	0.0
51070	1368.0	2129.0
51072	208.0	114.0
51071	1747.0	2029.0
5370	0.0	0.0
51074	884.0	644.0
51073	1483.0	1877.0
51076	1089.0	959.0
51075	4861.0	5263.0
51078	2773.0	3858.0
51077	3512.0	2928.0
51079	801.0	2065.0
5368	18.0	20.0
5369	0.0	0.0
100420665	1.0	0.0
171222	9.0	7.0
171221	2.0	4.0
90649	1982.0	292.0
171220	211.0	218.0
5382	175.0	130.0
5383	33.0	51.0
100419560	1.0	5.0
28619	7.0	7.0
5387	208.0	28.0
28613	0.0	0.0
28614	10.0	49.0
220594	0.0	1.0
28611	3.0	0.0
28612	0.0	1.0
28617	1.0	5.0
5380	6.0	1.0
28616	6.0	12.0
28610	0.0	3.0
5379	470.0	479.0
100420558	0.0	0.0
100420557	8.0	1.0
100420555	2.0	0.0
100420552	0.0	0.0
5393	1742.0	1257.0
5394	6093.0	5243.0
5395	1104.0	773.0
5396	4853.0	26383.0
101929302	121.0	22.0
28624	0.0	0.0
28625	0.0	0.0
28622	1.0	0.0
28623	0.0	0.0
28628	0.0	1.0
28629	0.0	2.0
28626	2.0	0.0
28627	4.0	7.0
28620	43.0	33.0
28621	1.0	0.0
100420568	1.0	0.0
100420567	0.0	1.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	2.0
28609	3.0	1.0
100419595	2.0	0.0
28602	4.0	4.0
28603	1.0	0.0
101929328	60.0	10.0
28600	0.0	0.0
28601	3.0	0.0
28606	0.0	9.0
101929329	1.0	2.0
100419599	0.0	0.0
256536	18.0	6.0
100420589	0.0	0.0
100420588	1.0	0.0
53615	2525.0	3442.0
53616	1085.0	1093.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	0.0	19.0
256586	494.0	676.0
171177	1863.0	3229.0
171169	2.0	8.0
53632	1.0	10.0
53630	18.0	8.0
53635	5138.0	8014.0
53637	59.0	92.0
112840	1353.0	1228.0
26038	49.0	2.0
26037	6317.0	3638.0
653226	12.0	8.0
28699	0.0	0.0
26039	1958.0	847.0
112849	470.0	279.0
112846	13.0	5.0
26030	2898.0	3562.0
28693	1.0	0.0
28694	0.0	0.0
26032	239.0	675.0
28691	2.0	8.0
26031	1081.0	954.0
28692	1.0	28.0
26034	200.0	166.0
28697	0.0	0.0
26033	384.0	697.0
28698	0.0	0.0
653232	179.0	217.0
100312803	0.0	0.0
26036	3297.0	2418.0
100312806	261.0	101.0
28695	0.0	0.0
26035	4147.0	4873.0
28696	0.0	0.0
653234	15.0	0.0
643898	0.0	0.0
100312801	2.0	0.0
28690	1.0	2.0
26049	431.0	205.0
26048	1173.0	1041.0
653214	945.0	1297.0
100312819	0.0	0.0
26040	4561.0	3228.0
26043	4866.0	3426.0
26045	136.0	77.0
653220	0.0	0.0
26047	627.0	402.0
100312817	0.0	0.0
26046	5339.0	2795.0
100312816	0.0	0.0
124817	330.0	89.0
148808	286.0	154.0
378925	24.0	22.0
28679	0.0	0.0
26015	1862.0	2133.0
653247	1.0	1.0
26018	16973.0	13761.0
28677	1.0	13.0
26017	3410.0	5144.0
28678	0.0	0.0
26019	5319.0	2731.0
124801	671.0	496.0
28671	7.0	9.0
28672	2.0	4.0
26010	4032.0	9582.0
28670	10.0	1.0
26012	2105.0	1757.0
28675	0.0	0.0
26011	219.0	2567.0
28676	1.0	0.0
28673	5.0	12.0
148811	10.0	13.0
26013	714.0	163.0
28674	5.0	5.0
124808	1436.0	1473.0
148818	0.0	0.0
112812	76.0	126.0
26027	311.0	88.0
653236	100.0	34.0
28688	9.0	4.0
28689	19.0	8.0
653238	32.0	11.0
112817	90.0	21.0
148823	16.0	129.0
28682	9.0	10.0
28683	4.0	19.0
148824	2.0	7.0
28680	6.0	11.0
653240	0.0	0.0
26020	19681.0	26831.0
28681	80.0	14.0
28686	0.0	0.0
26022	4889.0	6362.0
28684	2.0	3.0
26025	219.0	470.0
26024	351.0	306.0
28685	1.0	3.0
378948	0.0	0.0
378949	0.0	0.0
112885	72.0	2.0
28657	2.0	8.0
653268	94.0	23.0
653269	18.0	13.0
28658	0.0	2.0
28655	2.0	5.0
28656	1.0	0.0
28659	6.0	3.0
28650	0.0	0.0
653275	0.0	0.0
28653	6.0	15.0
28654	0.0	0.0
28651	0.0	0.0
28652	0.0	5.0
100312849	1.0	2.0
102157402	1430.0	1174.0
102157400	3.0	1.0
378938	17783.0	3797.0
641298	89.0	37.0
26005	3575.0	2592.0
28668	0.0	0.0
28669	5.0	5.0
26007	2858.0	3856.0
28666	3.0	3.0
653259	16.0	20.0
28667	8.0	16.0
26009	5835.0	3015.0
28660	4.0	10.0
124857	23.0	13.0
28661	3.0	6.0
26001	5717.0	8180.0
28664	4.0	5.0
26000	2886.0	5268.0
28665	2.0	1.0
26003	6846.0	10477.0
28662	6.0	17.0
26002	296.0	1861.0
28663	0.0	0.0
100312850	65.0	27.0
340390	106.0	45.0
340393	5.0	1.0
28639	9.0	13.0
112869	757.0	1182.0
28638	328.0	876.0
100312829	6.0	0.0
100312826	21.0	6.0
124842	9.0	116.0
100312825	2.0	2.0
100312828	55.0	26.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	768.0	664.0
100312823	0.0	0.0
339390	2.0	9.0
339396	0.0	0.0
28646	1.0	0.0
378950	0.0	0.0
28647	1.0	0.0
339398	60.0	61.0
378951	0.0	0.0
28644	1.0	1.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1770.0	1954.0
28648	0.0	1.0
378956	0.0	0.0
28649	1.0	0.0
653282	0.0	0.0
28642	0.0	7.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	0.0	6.0
28641	0.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	3.0	0.0
100312835	0.0	0.0
100312830	14.0	6.0
646096	0.0	0.0
90799	2843.0	1025.0
100287345	0.0	0.0
87171	10.0	2.0
87178	2725.0	1582.0
100287327	0.0	0.0
100287325	2.0	3.0
100287314	28.0	34.0
26191	247.0	201.0
26190	6096.0	6725.0
100287302	0.0	0.0
26173	7020.0	7647.0
26175	932.0	818.0
154197	28.0	15.0
5411	10147.0	4587.0
5409	174.0	33.0
26184	0.0	0.0
26188	3.0	0.0
26189	0.0	0.0
5406	0.0	0.0
5407	1.0	0.0
5408	0.0	4.0
286002	45.0	14.0
5420	14639.0	17144.0
286006	57.0	62.0
100131546	0.0	0.0
646016	0.0	0.0
5422	2469.0	1892.0
51122	3195.0	2690.0
51121	712.0	898.0
51124	2913.0	3003.0
51123	5047.0	3582.0
5412	6885.0	7091.0
51126	3665.0	3555.0
51125	3463.0	4220.0
5413	1620.0	2121.0
5414	1362.0	2415.0
51128	5943.0	5732.0
51127	287.0	71.0
51129	2882.0	1923.0
646024	0.0	1.0
646023	17.0	16.0
100131539	9.0	3.0
5430	23696.0	28562.0
5431	8129.0	7170.0
286016	22.0	13.0
5432	4771.0	3738.0
100131535	1.0	0.0
5433	1930.0	1725.0
105369729	0.0	0.0
51131	2124.0	2436.0
51130	206.0	349.0
51133	11921.0	10436.0
51132	6910.0	5271.0
51135	2041.0	1604.0
51134	952.0	616.0
5423	1862.0	2466.0
90701	2915.0	1943.0
5424	858.0	918.0
51136	942.0	557.0
5425	3460.0	4462.0
51138	3316.0	3663.0
5426	2840.0	2290.0
646019	5.0	12.0
5427	157.0	243.0
5428	3539.0	3253.0
5429	1311.0	1356.0
100131528	0.0	0.0
5440	2456.0	2274.0
5441	2233.0	6245.0
5442	1837.0	2054.0
5443	40.0	41.0
5444	71.0	2.0
51142	6791.0	10351.0
51141	2959.0	2259.0
51144	5701.0	4478.0
51143	3101.0	3498.0
51146	2.0	2.0
89758	0.0	0.0
5434	5648.0	8084.0
51148	1788.0	12468.0
5435	73.0	10.0
51147	1897.0	1981.0
5436	2353.0	4078.0
90736	802.0	842.0
51149	1148.0	588.0
5437	1969.0	2072.0
5438	880.0	1052.0
5439	1030.0	1400.0
90737	4.0	0.0
5450	624.0	248.0
5451	2594.0	2252.0
5452	392.0	459.0
5453	28.0	22.0
5454	0.0	2.0
646049	1.0	0.0
5455	86.0	7.0
51151	0.0	0.0
51150	5625.0	11144.0
51155	1760.0	3162.0
51154	2792.0	2191.0
51157	935.0	1592.0
51156	14.0	0.0
5445	5305.0	5902.0
5446	2115.0	96.0
5447	2923.0	4538.0
5449	7.0	10.0
286042	318.0	120.0
347487	0.0	0.0
5460	74.0	29.0
5462	70.0	34.0
5463	1217.0	800.0
5464	8575.0	6904.0
5465	2008.0	1200.0
51160	4080.0	7498.0
100287399	0.0	0.0
646052	0.0	0.0
51162	2318.0	2878.0
51161	629.0	446.0
51164	7404.0	6629.0
51163	1252.0	1260.0
51166	323.0	146.0
51168	108.0	96.0
51167	1450.0	1017.0
5456	2.0	0.0
89778	0.0	0.0
5457	2.0	0.0
89777	5.0	0.0
5458	0.0	0.0
5459	3.0	0.0
120824	0.0	0.0
5470	5.0	6.0
5471	1448.0	929.0
347475	416.0	313.0
5473	2.0	4.0
5475	307.0	350.0
5476	3802.0	10888.0
100507097	2.0	0.0
100507096	0.0	0.0
51171	302.0	839.0
100287388	0.0	0.0
100507099	4.0	0.0
51170	2139.0	3999.0
100507098	695.0	127.0
51172	523.0	1149.0
51175	1375.0	608.0
51174	768.0	427.0
51177	1191.0	3316.0
51176	882.0	2063.0
51179	21.0	5.0
5467	3138.0	3548.0
5468	1179.0	1336.0
89766	9.0	12.0
5469	6011.0	4272.0
89765	217.0	541.0
347468	0.0	0.0
89761	2.0	1.0
5481	2222.0	2184.0
89792	2.0	1.0
90780	3706.0	7956.0
89790	275.0	398.0
5483	10.0	9.0
646077	0.0	0.0
5485	0.0	2.0
5486	2.0	3.0
5487	0.0	0.0
5488	1.0	1.0
646070	0.0	0.0
51182	1895.0	1459.0
646074	0.0	0.0
5480	2199.0	8114.0
51181	3103.0	3593.0
51184	1575.0	1244.0
51186	3622.0	3793.0
51185	3700.0	2983.0
100287372	16.0	7.0
51188	719.0	958.0
51187	8843.0	8222.0
5478	15079.0	19229.0
5479	7867.0	15475.0
89797	10809.0	3211.0
89796	2682.0	9375.0
89795	1044.0	1193.0
89781	2322.0	1834.0
347454	5.0	26.0
5493	17473.0	7421.0
89780	8.0	15.0
5494	7486.0	6328.0
5495	4621.0	3415.0
5496	7111.0	8438.0
5498	1098.0	1820.0
5499	5076.0	9191.0
646080	156.0	41.0
100287369	1.0	0.0
51191	637.0	604.0
646087	0.0	0.0
100287364	0.0	0.0
646086	1.0	0.0
51193	2321.0	1681.0
100287366	0.0	0.0
646085	0.0	0.0
51192	284.0	588.0
5491	6.0	8.0
51195	607.0	198.0
51194	3184.0	3030.0
100287362	8.0	2.0
51196	1850.0	1720.0
51199	4572.0	4451.0
51198	1.0	0.0
5489	1.0	1.0
89782	756.0	684.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	12.0	20.0
28735	0.0	0.0
28732	0.0	0.0
100507062	69.0	15.0
28733	1.0	0.0
28738	0.0	0.0
100507067	1.0	0.0
28739	0.0	0.0
28736	1.0	0.0
100507066	15.0	0.0
28737	0.0	0.0
28730	1.0	0.0
28731	1.0	0.0
144712	3.0	0.0
119764	0.0	0.0
119765	0.0	0.0
144715	95.0	53.0
286094	1.0	0.0
100859921	15.0	3.0
100859920	0.0	0.0
286097	676.0	224.0
144717	743.0	1034.0
100507059	0.0	0.0
100507058	0.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	126.0	11.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	23.0	47.0
28749	1.0	0.0
100507057	104.0	60.0
100507056	3.0	0.0
100507055	5.0	0.0
28747	1.0	3.0
28748	0.0	3.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	0.0
347549	0.0	0.0
100859930	1546.0	1684.0
347541	0.0	0.0
347544	3.0	1.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	15.0	8.0
28713	0.0	0.0
28710	1.0	0.0
28711	0.0	0.0
28716	0.0	0.0
28717	1.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	1.0	0.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	40.0	12.0
100507027	1.0	5.0
286046	118.0	23.0
648630	28.0	4.0
117143	1203.0	1316.0
117145	1339.0	1700.0
117144	7.0	44.0
120787	0.0	7.0
492295	0.0	0.0
347517	42.0	32.0
347516	0.0	7.0
286053	1008.0	1093.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	0.0
100507012	2.0	156.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	0.0
286065	0.0	0.0
100131568	0.0	0.0
100131565	2.0	0.0
100131564	1221.0	357.0
100507040	1.0	0.0
132719	0.0	0.0
100507046	4.0	4.0
100507044	2.0	0.0
100507043	42.0	0.0
51100	10539.0	11416.0
51102	1119.0	1219.0
51101	2376.0	735.0
51104	1046.0	1183.0
51103	1224.0	1363.0
51106	654.0	567.0
51105	4616.0	2257.0
51108	6067.0	8169.0
51107	11057.0	21017.0
286075	540.0	430.0
51109	4251.0	5728.0
286077	3864.0	3676.0
646000	0.0	0.0
132720	2713.0	3728.0
132724	1.0	0.0
100131551	12.0	7.0
100131550	0.0	0.0
100507034	85.0	19.0
100507032	114.0	71.0
119774	1.0	0.0
119772	0.0	0.0
51111	6660.0	4336.0
51110	796.0	437.0
119775	0.0	0.0
51112	2307.0	2576.0
51115	2808.0	2175.0
51114	3479.0	4677.0
51117	2495.0	2693.0
51116	2062.0	2734.0
51119	9876.0	6006.0
51118	2112.0	2028.0
26151	1587.0	1171.0
26150	108.0	135.0
26153	406.0	793.0
26152	339.0	108.0
26155	5123.0	4778.0
26154	1646.0	315.0
26157	401.0	1071.0
26156	15550.0	12513.0
130162	343.0	141.0
100534611	1.0	0.0
100534612	3.0	0.0
26164	2036.0	1681.0
117178	1433.0	1175.0
117177	2878.0	1620.0
26166	51.0	90.0
105379197	13.0	2.0
26165	1.0	0.0
26168	1387.0	1045.0
26167	315.0	349.0
26160	3306.0	2857.0
100507003	0.0	0.0
100507008	127.0	3.0
26137	372.0	107.0
26136	14955.0	5919.0
28798	0.0	5.0
28799	9.0	4.0
26138	0.0	0.0
28792	0.0	0.0
28793	598.0	403.0
28790	8.0	5.0
117166	56.0	37.0
26130	4331.0	4037.0
28791	284.0	51.0
26133	6869.0	7437.0
28796	1766.0	1151.0
28797	1730.0	922.0
26135	24111.0	19349.0
28794	2.0	0.0
28795	2.0	0.0
26134	221.0	136.0
154150	2.0	0.0
129138	1427.0	1325.0
26148	562.0	384.0
26147	1479.0	1868.0
26149	375.0	170.0
117154	14.0	17.0
26140	1302.0	364.0
553820	1.0	0.0
117153	3.0	0.0
120796	0.0	0.0
117156	2.0	6.0
117155	500.0	82.0
117157	29.0	19.0
120793	0.0	0.0
26146	2853.0	1810.0
117159	11.0	108.0
26145	1485.0	1921.0
130195	0.0	0.0
154141	2627.0	770.0
117151	0.0	0.0
26115	2597.0	4042.0
28778	1144.0	668.0
28779	4.0	2.0
28776	101.0	48.0
28777	0.0	0.0
26119	3310.0	3652.0
26118	7282.0	2372.0
28770	0.0	0.0
28771	1.0	0.0
28774	686.0	786.0
28775	393.0	221.0
28772	504.0	149.0
26112	2451.0	3818.0
28773	33.0	15.0
130120	0.0	0.0
28789	1.0	0.0
26128	2683.0	3115.0
28787	9.0	1.0
26127	3987.0	1953.0
132789	1709.0	1428.0
28788	1.0	0.0
28781	113.0	42.0
201134	1121.0	988.0
28780	5.0	1.0
26122	5083.0	2475.0
28785	81.0	17.0
144766	1.0	0.0
26121	2359.0	2819.0
28786	12.0	3.0
28783	53.0	4.0
26123	5364.0	6023.0
28784	415.0	294.0
130132	232.0	680.0
28756	1.0	13.0
28757	0.0	0.0
28754	0.0	0.0
28755	438.0	1372.0
100750326	0.0	0.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	0.0
28753	0.0	2.0
28750	2.0	0.0
201140	2.0	14.0
28751	1.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	0.0	0.0
28765	3.0	0.0
28766	0.0	0.0
26108	1007.0	580.0
28769	0.0	0.0
28760	0.0	0.0
26100	4325.0	4704.0
28763	8.0	6.0
28764	0.0	2.0
28761	0.0	0.0
28762	0.0	0.0
117194	5.0	12.0
117196	4.0	0.0
117195	210.0	25.0
154089	0.0	0.0
100287238	0.0	0.0
201158	282.0	163.0
100287234	0.0	0.0
201164	236.0	311.0
201161	577.0	278.0
201163	1590.0	1843.0
154091	606.0	304.0
154092	8.0	5.0
276719	0.0	0.0
100287229	3.0	2.0
100287227	57.0	63.0
100287226	10.0	3.0
201176	1406.0	1417.0
100287216	26.0	54.0
100287215	3.0	2.0
201181	298.0	86.0
129099	14.0	12.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	13.0	210.0
130075	1.0	0.0
5510	3276.0	4468.0
166012	8.0	39.0
5509	659.0	1006.0
5500	32261.0	18335.0
5501	9751.0	11482.0
5502	1452.0	1357.0
5504	5034.0	4743.0
5506	0.0	45.0
5507	2041.0	2094.0
154043	1422.0	1800.0
5520	6376.0	5868.0
5521	428.0	97.0
193629	3.0	4.0
5519	2687.0	2757.0
26298	13117.0	5762.0
26297	1187.0	1001.0
5511	3601.0	3302.0
5512	9.0	3.0
5514	5770.0	5656.0
5515	15041.0	12469.0
26290	285.0	284.0
5516	8430.0	6231.0
154075	48.0	60.0
26292	2256.0	2501.0
26291	0.0	0.0
5518	15203.0	22904.0
5530	8766.0	6979.0
5531	3312.0	6552.0
5532	5221.0	5894.0
5522	147.0	959.0
5523	4152.0	2342.0
5524	10720.0	16689.0
5525	5366.0	8720.0
5526	1593.0	1314.0
5527	8684.0	7659.0
5528	3284.0	4480.0
154064	19.0	6.0
5529	5184.0	4781.0
286122	20.0	66.0
5540	3.0	3.0
5542	0.0	0.0
286128	454.0	337.0
51241	1017.0	1224.0
89858	8.0	11.0
89857	287.0	426.0
51244	1945.0	1325.0
51247	3914.0	4431.0
5533	1510.0	1454.0
51246	6660.0	15753.0
5534	3262.0	3925.0
51249	1637.0	1646.0
5535	1.0	0.0
90835	54.0	46.0
89853	1156.0	1025.0
5536	3105.0	2808.0
51248	1521.0	2793.0
5537	8215.0	7119.0
5538	16725.0	25814.0
5539	0.0	0.0
28907	530.0	327.0
286133	2433.0	4166.0
28908	2951.0	1879.0
28905	4.0	2.0
100131418	0.0	1.0
5550	4138.0	3218.0
28906	347.0	146.0
286135	0.0	0.0
5551	219.0	412.0
5552	3408.0	5908.0
100131415	0.0	0.0
5553	13.0	2.0
28909	0.0	0.0
5554	15.0	2.0
28900	7.0	2.0
28903	31.0	20.0
28904	87.0	76.0
28901	134.0	60.0
28902	16.0	6.0
51250	777.0	701.0
51252	35.0	27.0
51251	1332.0	1659.0
89849	1006.0	500.0
89848	1286.0	983.0
51253	2710.0	4498.0
89846	386.0	4709.0
51256	552.0	716.0
89845	1417.0	1273.0
51255	2025.0	3889.0
51258	3232.0	4996.0
5544	9.0	8.0
51257	1501.0	3432.0
5545	0.0	0.0
5546	3689.0	6474.0
5547	6769.0	20828.0
51259	1223.0	1275.0
90826	1432.0	863.0
5549	6313.0	14360.0
286140	223.0	249.0
90827	0.0	0.0
286144	2158.0	3064.0
5562	8569.0	5686.0
286148	3724.0	2520.0
5563	1657.0	1276.0
90861	9957.0	13712.0
5564	2535.0	2508.0
90864	83.0	111.0
5565	2498.0	1692.0
51260	1789.0	1709.0
51263	2089.0	1654.0
100287296	0.0	0.0
51265	50.0	42.0
51264	1540.0	2432.0
51267	457.0	761.0
51266	1.0	10.0
5555	5.0	2.0
51268	41.0	62.0
89876	1169.0	472.0
5557	494.0	364.0
5558	811.0	975.0
89874	75.0	40.0
90859	8.0	8.0
89872	1.0	3.0
286151	13.0	17.0
89870	0.0	5.0
5570	1500.0	827.0
5571	3561.0	4700.0
5573	25189.0	18793.0
90850	1770.0	1823.0
