id	bc2ab403-bd52-4feb-8f85-3e84d8cda7c3	112c740e-8830-4ed0-99cd-eadd91276f63
106481346	0.0	0.0
85456	16320.0	10970.0
442910	0.0	4.0
106481343	0.0	0.0
85457	1148.0	4450.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	1.0
85455	143.0	354.0
442913	0.0	0.0
85452	6.0	7.0
442914	0.0	0.0
50	2820.0	6873.0
85453	1463.0	1006.0
442915	0.0	0.0
85450	2146.0	1313.0
51	3563.0	3918.0
442916	0.0	0.0
85451	1526.0	2333.0
52	2208.0	4246.0
442917	0.0	0.0
53	3185.0	5306.0
442918	0.0	0.0
54	3865.0	6652.0
442919	0.0	0.0
55	59.0	181.0
442909	1.0	4.0
56	9.0	15.0
58	93.0	16.0
59	60488.0	5441.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	14.0	13.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	1090.0	368.0
106481350	1.0	1.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	30.0	1.0
106481354	1.0	1.0
85446	248.0	768.0
442900	0.0	0.0
106481355	0.0	1.0
85443	19.0	44.0
442901	0.0	0.0
85444	421.0	1791.0
442902	0.0	0.0
60	283238.0	271620.0
85441	1811.0	2827.0
442903	1.0	14.0
85442	53.0	1.0
442904	0.0	0.0
442905	0.0	0.0
62	29.0	16.0
85440	1354.0	1275.0
442907	6.0	2.0
442908	0.0	0.0
66	0.0	0.0
67	14.0	5.0
68	4.0	5.0
344595	235.0	753.0
69	6.0	6.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	4.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	95.0	88.0
106481321	0.0	0.0
85479	16.0	49.0
106481322	0.0	0.0
85476	1500.0	4451.0
85477	199.0	83.0
70	15.0	3.0
85474	43.0	72.0
71	186817.0	159699.0
72	17414.0	71.0
73	9.0	15.0
74	0.0	0.0
75	4.0	25.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4503.0	4603.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	2.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	2.0
85465	738.0	3354.0
81	33355.0	27200.0
85463	394.0	96.0
82	5.0	8.0
85464	1086.0	1976.0
83	1.0	3.0
85461	2093.0	3362.0
85462	475.0	728.0
86	1185.0	2996.0
87	27549.0	14056.0
85460	602.0	863.0
88	14.0	4.0
89	20.0	7.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2327.0	3312.0
106481300	0.0	0.0
91	1981.0	3377.0
92	954.0	485.0
93	627.0	917.0
94	6391.0	1412.0
95	165.0	261.0
97	288.0	574.0
98	670.0	457.0
344561	0.0	0.0
728661	1600.0	3423.0
728664	1.0	2.0
106481305	0.0	0.0
261734	660.0	738.0
106481306	1.0	2.0
106481303	0.0	1.0
106481304	0.0	0.0
728666	48.0	33.0
106481309	8.0	5.0
246119	0.0	0.0
106481307	0.0	0.0
261735	2.0	0.0
106481308	0.0	0.0
3804	5.0	3.0
3805	4.0	6.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	3.0	6.0
3809	29.0	7.0
246123	0.0	0.0
106481311	0.0	0.0
344558	921.0	237.0
3800	648.0	8873.0
3801	2450.0	657.0
3802	7.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	1473.0	3051.0
728698	14.0	2.0
3814	10.0	37.0
3815	5303.0	321.0
3816	112.0	32.0
261729	1346.0	1546.0
3817	3.0	2.0
3818	52.0	13.0
222166	7221.0	1038.0
3811	15.0	10.0
3812	2.0	7.0
285740	0.0	0.0
285741	63.0	11.0
728689	19.0	14.0
3827	0.0	0.0
246100	0.0	0.0
3820	287.0	222.0
3821	28.0	14.0
3822	11.0	10.0
3823	0.0	2.0
3824	178.0	147.0
645402	0.0	0.0
403313	522.0	904.0
403314	0.0	0.0
728637	0.0	1.0
728638	120.0	748.0
728633	0.0	0.0
728632	11.0	56.0
728635	17.0	15.0
3836	1643.0	2734.0
222183	580.0	378.0
3837	8259.0	18683.0
3838	1573.0	8487.0
3839	1669.0	2597.0
728629	0.0	0.0
403304	1.0	0.0
403305	0.0	1.0
3831	2540.0	1634.0
3832	201.0	4063.0
3833	238.0	3401.0
3834	118.0	21.0
3835	1278.0	4704.0
728620	1.0	0.0
403300	0.0	0.0
645412	1.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	137.0	393.0
3848	45.0	18.0
3849	2.0	1.0
222171	263.0	2073.0
728619	0.0	2.0
3840	3894.0	6470.0
3841	419.0	472.0
3842	3316.0	5191.0
3843	5950.0	6370.0
3844	0.0	0.0
3845	1150.0	3998.0
3846	7.0	9.0
645423	0.0	0.0
3860	42.0	17.0
246126	0.0	0.0
728658	1313.0	347.0
728655	1.0	2.0
728657	2.0	1.0
728656	1.0	0.0
3858	1475.0	1179.0
3859	4.0	5.0
246135	0.0	0.0
3850	1.0	1.0
3851	6.0	0.0
3852	100155.0	199.0
645414	0.0	0.0
3853	279.0	134.0
3854	6001.0	3.0
3855	43247.0	41633.0
3856	28804.0	110665.0
3857	26.0	1.0
728640	1.0	7.0
645431	4.0	29.0
728642	327.0	506.0
728641	53.0	1.0
645434	14.0	3.0
645432	4.0	12.0
285704	745.0	683.0
728643	9.0	0.0
222194	1077.0	2328.0
285708	2.0	13.0
1204	0.0	0.0
1203	826.0	930.0
1201	1584.0	4354.0
1200	8697.0	12611.0
3861	123968.0	74.0
645426	13.0	20.0
645425	0.0	0.0
1209	6984.0	8906.0
3866	39283.0	770.0
1208	0.0	41.0
1207	3026.0	2650.0
3868	1719.0	169.0
285311	1.0	0.0
3880	31233.0	90879.0
3881	2.0	0.0
285313	594.0	48.0
100128537	351.0	440.0
3882	38.0	67.0
100128536	1.0	5.0
285314	1.0	0.0
285315	225.0	125.0
1215	365.0	35.0
100141515	6.0	7.0
1213	11541.0	27560.0
1212	6524.0	4311.0
1211	7521.0	5093.0
3872	88150.0	110.0
3875	14107.0	70955.0
3876	6.0	16.0
3879	1.0	3.0
3890	1.0	0.0
3891	4.0	0.0
3892	118.0	23.0
100128525	4.0	2.0
285326	0.0	0.0
1230	569.0	554.0
285329	4.0	12.0
440097	57.0	5.0
440093	25.0	13.0
3883	6.0	0.0
3884	1.0	0.0
3885	4.0	0.0
3886	0.0	1.0
100128521	1.0	1.0
3887	1751.0	9.0
3888	2.0	0.0
100631239	0.0	1.0
3889	33.0	2.0
100128516	14.0	7.0
285331	485.0	1061.0
100128512	0.0	0.0
285335	1.0	60.0
100128514	1.0	0.0
1241	551.0	959.0
1240	1568.0	822.0
1238	306.0	283.0
1237	3.0	72.0
1236	123.0	707.0
1235	2.0	27.0
1234	463.0	904.0
1233	28.0	460.0
1232	5.0	24.0
3895	6587.0	38827.0
100128511	19.0	34.0
100631247	1.0	23.0
3897	552.0	99.0
100631248	0.0	0.0
3898	1774.0	4554.0
100631249	0.0	0.0
3899	735.0	5821.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	651.0	1323.0
100631251	0.0	8.0
100631252	3.0	0.0
100631253	0.0	0.0
285346	77.0	130.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	154.0	58.0
574501	1.0	0.0
574502	0.0	0.0
1244	43.0	19.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	21788.0	239.0
1263	1467.0	775.0
1262	9.0	4.0
116966	31.0	10.0
100887755	0.0	0.0
1261	12.0	123.0
100887754	0.0	0.0
1260	0.0	3.0
116969	17.0	2.0
1259	109.0	0.0
1258	9.0	2.0
440061	0.0	0.0
100887750	1.0	22.0
100887746	1.0	0.0
100887744	0.0	0.0
1272	328.0	85.0
1271	1014.0	22.0
100887749	159.0	5.0
1270	23.0	10.0
100887748	0.0	0.0
440044	13.0	20.0
1269	9.0	102.0
440051	0.0	0.0
1268	378.0	89.0
440050	0.0	0.0
1267	6062.0	7157.0
1266	10596.0	19667.0
100887740	0.0	0.0
1265	11303.0	6447.0
1286	332.0	178.0
1285	64.0	50.0
1284	33686.0	21438.0
1282	19468.0	24207.0
1281	47623.0	171199.0
1280	91.0	7.0
440078	124.0	16.0
440077	0.0	2.0
440087	9.0	15.0
1278	92568.0	202760.0
1277	56418.0	310750.0
440081	26.0	156.0
116938	0.0	0.0
1297	10.0	1.0
116931	32.0	206.0
1296	4390.0	1907.0
1295	1953.0	2967.0
116933	1.0	4.0
1294	1284.0	306.0
1293	34491.0	72040.0
116935	131.0	18.0
1292	105128.0	35089.0
440068	1.0	7.0
1291	51389.0	31340.0
116937	2.0	4.0
440067	2.0	7.0
1290	4914.0	19290.0
440073	319.0	11.0
440072	4.0	3.0
1289	6410.0	23186.0
1288	633.0	647.0
1287	963.0	8084.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2473.0	2095.0
440021	0.0	0.0
442673	0.0	3.0
10018	1202.0	1898.0
126328	3361.0	1839.0
442676	0.0	0.0
126326	423.0	427.0
1299	386.0	113.0
1298	1333.0	1137.0
10011	1792.0	2491.0
10010	2622.0	2290.0
10013	2374.0	3344.0
128989	1234.0	1837.0
10015	5348.0	11451.0
10014	6835.0	3216.0
10017	46.0	14.0
10016	3961.0	4996.0
10020	1544.0	1814.0
114335	0.0	0.0
114336	2.0	0.0
126321	2533.0	2776.0
10029	0.0	0.0
442668	0.0	0.0
10022	4.0	1.0
10021	8.0	0.0
10024	96.0	1088.0
128977	1757.0	1338.0
103021165	0.0	0.0
10023	579.0	503.0
103021164	2.0	1.0
10026	1949.0	3572.0
10025	4700.0	3978.0
116986	282.0	369.0
116985	8068.0	4132.0
116988	5866.0	3525.0
116987	3021.0	3223.0
114327	778.0	1623.0
440043	0.0	0.0
126308	3891.0	4040.0
440041	0.0	0.0
126306	77.0	75.0
151306	461.0	20.0
100128590	1.0	5.0
100128596	3.0	0.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	19.0	13.0
440026	897.0	2604.0
440023	0.0	0.0
10008	363.0	331.0
10007	2283.0	2641.0
10009	1394.0	2476.0
116984	487.0	726.0
116983	1788.0	3114.0
151313	526.0	583.0
10000	3385.0	918.0
128954	0.0	0.0
10002	17.0	49.0
10001	887.0	1826.0
10004	715.0	100.0
10003	134.0	40.0
10006	2391.0	3678.0
10005	950.0	1122.0
126370	0.0	0.0
285352	68.0	72.0
100128579	0.0	0.0
285359	52.0	58.0
126375	583.0	511.0
126374	1942.0	272.0
153918	0.0	0.0
100128574	1.0	0.0
285362	3025.0	3484.0
285367	1193.0	1453.0
285368	300.0	2521.0
100128569	48.0	96.0
126364	590.0	399.0
100128560	16.0	3.0
285370	0.0	2.0
285375	0.0	0.0
102682016	0.0	0.0
153932	2.0	4.0
344191	0.0	0.0
126353	385.0	6055.0
751071	209.0	96.0
442660	3.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	8.0	13.0
106481282	0.0	0.0
285381	1108.0	1291.0
106481283	0.0	0.0
285382	177.0	104.0
106481280	0.0	0.0
165918	1021.0	1645.0
106481281	3.0	0.0
165904	2.0	102.0
285386	654.0	5572.0
138307	2.0	6.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	1.0
100128542	0.0	0.0
106481290	0.0	0.0
100128541	1.0	0.0
138311	763.0	478.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	0.0
126299	1601.0	1204.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1616.0	1701.0
728710	0.0	0.0
126295	253.0	232.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	152.0	1191.0
645318	1.0	1.0
645317	39.0	20.0
151242	17.0	4.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	19108.0	23037.0
100287908	0.0	0.0
645332	207.0	500.0
126282	1477.0	1203.0
100287902	2.0	74.0
163227	456.0	1136.0
100287900	0.0	0.0
163223	71.0	19.0
106481275	0.0	1.0
106481276	0.0	0.0
106481273	1.0	0.0
106481274	0.0	1.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	29.0	14.0
106481278	0.0	0.0
645328	1.0	6.0
151254	28.0	10.0
645326	5.0	21.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	14.0	6.0
163259	162.0	47.0
645345	119.0	116.0
200403	17.0	1.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	277.0	208.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	3.0	3.0
728732	4.0	8.0
728734	0.0	0.0
126272	122.0	62.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	650.0	887.0
106481243	0.0	0.0
107133513	0.0	3.0
106481240	0.0	0.0
106481241	0.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	5.0	22.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	2.0	1.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	1.0	3.0
728723	67.0	19.0
106481253	0.0	0.0
107133522	3.0	5.0
106481254	3.0	0.0
107133524	5.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	20.0	15.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	137.0	62.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	707.0	1696.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	9.0	15.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	3.0	13.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	534.0	447.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	0.0
645387	695.0	152.0
645382	0.0	0.0
645381	26.0	30.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	6.0	4.0
106481207	1.0	0.0
106481204	0.0	0.0
106481205	1.0	0.0
106481208	0.0	1.0
106481209	0.0	0.0
3902	217.0	570.0
3903	2144.0	1675.0
106481210	0.0	0.0
3904	4.0	16.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	4531.0	966.0
106481211	0.0	0.0
3909	5840.0	376.0
106481212	0.0	1.0
684959	0.0	0.0
151234	0.0	0.0
151230	347.0	1029.0
728798	0.0	2.0
3913	36531.0	33046.0
3914	16079.0	9240.0
3915	17492.0	10884.0
3916	24303.0	22520.0
3918	12015.0	3285.0
3910	10340.0	4431.0
3911	9846.0	10345.0
3912	9932.0	8502.0
728782	23.0	2.0
728780	11.0	5.0
3924	16.0	6.0
3925	4321.0	19091.0
3927	15378.0	28513.0
3929	309.0	30.0
3920	7609.0	10863.0
3921	35080.0	19627.0
3923	1.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	5339.0	9862.0
3937	971.0	1741.0
3938	3.0	5.0
3939	21376.0	32383.0
3930	1946.0	3679.0
100873179	0.0	0.0
3931	812.0	192.0
3932	544.0	1119.0
3933	2.0	5.0
3934	720.0	245.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	4.0	0.0
3947	3.0	0.0
3948	8.0	1.0
3949	743.0	1970.0
100873169	119.0	13.0
3940	2.0	0.0
100873168	0.0	0.0
3945	14296.0	2587.0
100873196	0.0	0.0
100631260	1.0	0.0
100873195	0.0	4.0
100631261	0.0	0.0
100873194	1.0	0.0
100873193	0.0	2.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	11.0	4.0
100873192	0.0	1.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	164.0	151.0
3958	20565.0	16677.0
3959	31933.0	47811.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	274.0	498.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	283.0	121.0
3952	16017.0	69.0
3953	3925.0	308.0
3954	1943.0	3526.0
3955	4255.0	5208.0
3956	45821.0	13686.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	0.0	16.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	1.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	5.0	2.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	70.0	191.0
1303	7891.0	22035.0
107133502	0.0	0.0
1302	56.0	27.0
1301	22.0	4435.0
1300	40.0	4148.0
3960	52.0	19.0
3963	0.0	0.0
3964	2647.0	10456.0
1308	18749.0	49.0
3965	2987.0	4582.0
1307	9697.0	4838.0
151295	26.0	65.0
1306	12653.0	6094.0
100189589	0.0	16.0
728774	1.0	0.0
728773	2.0	0.0
3980	898.0	3049.0
100287932	2030.0	3192.0
3981	258.0	629.0
728776	14.0	28.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	11161.0	5536.0
1315	4298.0	11554.0
1314	8494.0	28524.0
1312	9489.0	3536.0
1311	1016.0	6084.0
100329135	0.0	2.0
1310	1.0	18.0
574537	0.0	0.0
3972	21.0	9.0
3973	53.0	1.0
3975	0.0	1.0
3976	726.0	255.0
3977	4037.0	1263.0
1318	140.0	76.0
3978	1031.0	4089.0
1317	1510.0	3690.0
728763	8.0	7.0
3990	45.0	22.0
645313	0.0	1.0
3991	17800.0	935.0
645312	0.0	0.0
3992	445.0	1623.0
645311	0.0	0.0
728769	257.0	200.0
1330	0.0	0.0
1327	20940.0	8012.0
1326	1184.0	266.0
1325	27.0	18.0
3982	0.0	0.0
3983	14984.0	5018.0
3984	2010.0	3004.0
3985	5159.0	5249.0
3987	2607.0	3570.0
3988	6243.0	4478.0
1329	4742.0	4077.0
116809	0.0	0.0
100128416	19.0	15.0
1340	8493.0	7212.0
1337	4941.0	6990.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	1848.0	5835.0
100128410	0.0	3.0
3995	4109.0	639.0
100128412	0.0	0.0
3996	2089.0	2486.0
3998	3925.0	10883.0
1339	0.0	3.0
285440	1061.0	2578.0
285441	0.0	0.0
1352	567.0	997.0
1351	6054.0	6026.0
1350	11764.0	10938.0
1349	3766.0	4723.0
1348	0.0	0.0
1347	3471.0	4915.0
1346	4331.0	270.0
1345	5390.0	11010.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	10.0	14.0
1363	7358.0	916.0
1362	4144.0	8372.0
1361	0.0	6.0
1360	188.0	44079.0
1359	443.0	909.0
1358	30.0	2.0
1357	140.0	1.0
1356	3035.0	229.0
1355	1906.0	3016.0
1353	1206.0	1683.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	61.0	84.0
285464	530.0	788.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5457.0	3913.0
1373	183.0	211.0
1371	545.0	749.0
1370	13.0	43.0
1369	0.0	0.0
1368	2479.0	699.0
100873209	0.0	0.0
1366	2703.0	6205.0
1365	5064.0	2318.0
1364	21818.0	11724.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	27.0	3.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	4.0	0.0
100873205	0.0	0.0
102800316	0.0	1.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	1.0
1385	1702.0	3084.0
116843	988.0	356.0
1384	3440.0	26860.0
116842	37.0	226.0
1382	14766.0	29555.0
116844	659.0	12691.0
1381	788.0	8.0
1380	10.0	1686.0
440176	7.0	1.0
440184	1.0	0.0
1379	4.0	5.0
1378	108.0	118.0
1376	847.0	2209.0
1375	73.0	273.0
128821	0.0	1.0
100873237	1.0	0.0
128822	1.0	3.0
100873236	0.0	0.0
100873235	1.0	1.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	28.0	11.0
100873239	1.0	1.0
100873222	0.0	1.0
100873221	0.0	1.0
285401	1.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	379.0	621.0
1396	641.0	1337.0
1395	97.0	8.0
1394	90.0	8.0
1393	175.0	7.0
1392	0.0	0.0
285407	9.0	18.0
116835	3064.0	324.0
1390	808.0	558.0
1389	4267.0	4975.0
1388	5054.0	8260.0
1387	5254.0	12973.0
116841	1619.0	2995.0
1386	1764.0	3698.0
116840	2125.0	2427.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	3.0
100873227	1.0	0.0
100873251	0.0	0.0
100873250	1.0	0.0
116828	138.0	137.0
100873255	0.0	0.0
100873254	10.0	6.0
100873253	0.0	0.0
285412	1.0	2.0
100873252	0.0	0.0
100287898	34.0	11.0
100287895	0.0	0.0
285419	71.0	11.0
1399	3696.0	6629.0
1398	3730.0	4460.0
1397	20083.0	40412.0
100873259	0.0	0.0
100873258	0.0	1.0
100873257	3.0	2.0
100873256	0.0	0.0
100873240	0.0	4.0
100873244	1.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	748.0	66.0
285429	16.0	32.0
100287880	0.0	0.0
440193	1711.0	6683.0
100873248	0.0	0.0
100873247	1.0	1.0
100873246	0.0	0.0
100873245	0.0	2.0
100873249	0.0	0.0
128872	0.0	2.0
10130	4595.0	7930.0
153830	3195.0	1148.0
645280	1.0	5.0
440138	153.0	493.0
440132	9.0	0.0
440142	1.0	11.0
10139	3358.0	1510.0
126208	1945.0	1047.0
126206	3.0	0.0
126205	1.0	0.0
107133497	1.0	0.0
126204	3.0	0.0
107133499	0.0	0.0
128866	9907.0	13532.0
10131	1931.0	5290.0
10134	16653.0	12259.0
107133494	0.0	0.0
10133	6398.0	2758.0
128869	1269.0	2282.0
10136	0.0	0.0
10135	2290.0	3055.0
100128493	0.0	0.0
103021294	9.0	27.0
10138	443.0	701.0
100128496	0.0	0.0
10137	2223.0	4563.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	0.0
10140	4961.0	6972.0
128864	2.0	18.0
440125	0.0	0.0
440131	0.0	3.0
10143	473.0	47641.0
128854	609.0	669.0
10142	1757.0	8501.0
10144	1694.0	367.0
10147	1190.0	3237.0
100128483	3.0	0.0
10146	5974.0	9852.0
128859	0.0	13.0
10149	92.0	91.0
10148	213.0	127.0
128853	110.0	47.0
440159	0.0	0.0
10117	5.0	4.0
440163	6.0	3.0
10110	329.0	3.0
10112	166.0	2765.0
10111	1930.0	4892.0
10114	4446.0	4629.0
10113	3962.0	4451.0
128848	0.0	0.0
10116	3646.0	4060.0
165829	21.0	0.0
100128469	7.0	27.0
153842	4.0	0.0
440145	499.0	1198.0
10129	2400.0	2420.0
440153	0.0	0.0
10128	4738.0	8282.0
100033799	0.0	0.0
107133486	2.0	3.0
10121	9078.0	8140.0
100128465	2.0	0.0
10120	4543.0	3740.0
10123	5124.0	1814.0
138234	2.0	1.0
10125	182.0	2073.0
10124	3474.0	286.0
10127	1921.0	3561.0
10126	1316.0	1282.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	3.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	28.0	47.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	2.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	0.0	0.0
285489	62.0	930.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	0.0	1.0
10107	0.0	0.0
10106	13606.0	14055.0
106481199	0.0	0.0
10109	11220.0	12383.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	16.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3651.0	4858.0
10100	666.0	383.0
10103	1313.0	18890.0
106481194	0.0	0.0
10102	1192.0	1478.0
106481195	0.0	0.0
10105	1932.0	3582.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	245.0	16.0
440119	575.0	59.0
126235	0.0	0.0
126231	31.0	70.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	2.0
442775	59.0	75.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	118.0	92.0
106481167	1.0	0.0
106481168	0.0	0.0
106481161	0.0	1.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	9.0	5.0
440104	961.0	919.0
106481176	0.0	2.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	4.0
106481179	0.0	1.0
128876	0.0	0.0
100128420	31.0	33.0
100128423	0.0	0.0
128879	1.0	0.0
106481172	3.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	8.0	1.0
10090	776.0	159.0
10093	8832.0	7063.0
10092	7033.0	10652.0
10095	11146.0	10239.0
645204	1.0	0.0
10094	7865.0	13451.0
645203	1.0	4.0
10097	6220.0	19487.0
10096	5375.0	11768.0
645201	0.0	0.0
163115	109.0	30.0
200504	0.0	2.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	3.0	34.0
106481143	0.0	0.0
114194	0.0	0.0
138162	158.0	697.0
106481144	0.0	0.0
114195	2.0	9.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	3.0	36.0
106481145	0.0	0.0
151126	270.0	41.0
106481146	0.0	0.0
10099	10243.0	2791.0
10098	733.0	233.0
114190	0.0	1.0
106481140	0.0	0.0
114192	0.0	0.0
645212	366.0	353.0
106481149	0.0	0.0
106481154	0.0	1.0
106481155	0.0	0.0
114184	0.0	3.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	44.0	11.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	84.0	7.0
415116	8009.0	4285.0
645207	0.0	1.0
645206	20.0	2.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
