id	08ca348b-8c35-4f2e-ba37-c5bcb02c7896	b3ae3d7d-e056-444a-8d27-39faa849ae37
442910	0.0	0.0
106481343	0.0	0.0
85457	2756.0	1473.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	43.0	32.0
442913	0.0	0.0
85452	4.0	48.0
442914	0.0	0.0
50	4640.0	5906.0
85453	2750.0	7057.0
442915	0.0	0.0
85450	4471.0	1423.0
51	6102.0	2625.0
442916	0.0	0.0
85451	2137.0	1021.0
52	2772.0	2776.0
442917	0.0	0.0
53	1649.0	2844.0
442918	0.0	0.0
54	3027.0	2390.0
442919	0.0	0.0
55	53.0	93.0
442909	1.0	0.0
56	2.0	9.0
58	55.0	40.0
59	48767.0	19793.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	13.0	5.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	835.0	305.0
106481350	0.0	0.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	12.0	10.0
106481354	0.0	0.0
85446	242.0	140.0
442900	0.0	0.0
106481355	1.0	0.0
85443	17.0	49.0
442901	0.0	0.0
85444	862.0	1115.0
442902	0.0	0.0
60	218267.0	466486.0
85441	2011.0	3449.0
442903	2.0	4.0
85442	160.0	1092.0
442904	0.0	0.0
442905	0.0	0.0
62	27.0	80.0
85440	3928.0	3025.0
442907	0.0	2.0
442908	0.0	0.0
66	1.0	1.0
67	11.0	21.0
68	8.0	19.0
344595	295.0	169.0
69	9.0	14.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	1.0	3.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	1.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	84.0	63.0
106481321	0.0	0.0
85479	80.0	43.0
106481322	0.0	0.0
85476	2813.0	2971.0
85477	779.0	527.0
70	12.0	10.0
85474	23.0	16.0
71	152021.0	192148.0
72	14175.0	648.0
73	19.0	20.0
74	0.0	1.0
75	17.0	14.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3794.0	3695.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	2.0	0.0
85465	1733.0	2401.0
81	29003.0	25283.0
85463	701.0	292.0
82	7.0	16.0
85464	1692.0	4373.0
83	4.0	4.0
85461	4132.0	2657.0
85462	640.0	910.0
86	1875.0	3408.0
87	26518.0	25489.0
85460	1386.0	1999.0
88	12.0	24.0
89	10.0	1.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2744.0	2895.0
106481300	0.0	0.0
91	3003.0	2115.0
92	1090.0	530.0
93	477.0	417.0
94	2305.0	1047.0
95	168.0	88.0
97	219.0	108.0
98	591.0	316.0
344561	0.0	0.0
728661	3111.0	3951.0
728664	0.0	0.0
106481305	0.0	0.0
261734	835.0	820.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	25.0	34.0
106481309	16.0	3.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	1.0	3.0
3805	0.0	4.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	9.0	0.0
3809	1.0	2.0
246123	0.0	0.0
106481311	0.0	0.0
344558	755.0	466.0
3800	394.0	409.0
3801	1561.0	980.0
3802	0.0	1.0
728695	0.0	9.0
285735	0.0	0.0
261726	2018.0	2924.0
728698	8.0	22.0
3814	1.0	7.0
3815	24823.0	336.0
3816	27.0	13.0
261729	2762.0	1510.0
3817	36.0	8.0
3818	35.0	6.0
222166	8041.0	711.0
3811	2.0	1.0
3812	9.0	0.0
285740	0.0	0.0
285741	62.0	23.0
728689	7.0	15.0
3827	0.0	0.0
246100	0.0	0.0
3820	228.0	12.0
3821	32.0	2.0
3822	4.0	0.0
3823	0.0	1.0
3824	161.0	65.0
645402	0.0	0.0
403313	633.0	648.0
403314	2.0	3.0
728637	0.0	4.0
728638	115.0	503.0
728633	0.0	0.0
728632	40.0	41.0
728635	14.0	2.0
3836	2772.0	4167.0
222183	174.0	483.0
3837	12162.0	12611.0
3838	2331.0	23959.0
3839	2846.0	3156.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1886.0	1666.0
3832	319.0	2177.0
3833	221.0	1865.0
3834	43.0	6.0
3835	1614.0	3624.0
728620	1.0	2.0
403300	0.0	0.0
645412	1.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	273.0	222.0
3848	9.0	1.0
3849	2.0	3.0
222171	123.0	611.0
728619	3.0	2.0
3840	6069.0	6693.0
3841	922.0	162.0
3842	5859.0	7924.0
3843	9249.0	4360.0
3844	0.0	0.0
3845	2087.0	3144.0
3846	8.0	11.0
645423	0.0	0.0
3860	28.0	6.0
246126	0.0	1.0
728658	1107.0	487.0
728655	1.0	0.0
728657	0.0	1.0
728656	1.0	0.0
3858	694.0	839.0
3859	3.0	2.0
246135	3.0	2.0
3850	0.0	7.0
3851	2.0	0.0
3852	62645.0	24.0
645414	0.0	0.0
3853	27.0	103.0
3854	1213.0	9.0
3855	37085.0	2362.0
3856	24762.0	114313.0
3857	35.0	0.0
728640	4.0	3.0
645431	13.0	12.0
728642	264.0	256.0
728641	5.0	3.0
645434	25.0	0.0
645432	10.0	5.0
285704	553.0	656.0
728643	19.0	3.0
222194	1797.0	1404.0
285708	0.0	0.0
1204	0.0	0.0
1203	730.0	468.0
1201	748.0	1188.0
1200	7495.0	8099.0
3861	54465.0	15.0
645426	7.0	9.0
645425	0.0	0.0
1209	5618.0	8195.0
3866	35715.0	3337.0
1208	1.0	6.0
1207	2998.0	3520.0
3868	1792.0	247.0
285311	0.0	0.0
3880	46715.0	578.0
3881	134.0	1.0
285313	2049.0	39.0
100128537	251.0	32.0
3882	35.0	5.0
100128536	3.0	2.0
285314	1.0	2.0
285315	339.0	244.0
1215	194.0	3.0
100141515	2.0	3.0
1213	18868.0	22918.0
1212	2520.0	2584.0
1211	4160.0	5012.0
3872	44899.0	39.0
3875	15870.0	92695.0
3876	4.0	40.0
3879	1.0	14.0
3890	2.0	1.0
3891	0.0	0.0
3892	168.0	126.0
100128525	1.0	1.0
285326	0.0	0.0
1230	658.0	696.0
285329	12.0	20.0
440097	39.0	1.0
440093	22.0	14.0
3883	6.0	3.0
3884	2.0	1.0
3885	1.0	0.0
3886	1.0	0.0
100128521	1.0	0.0
3887	484.0	165.0
3888	2.0	0.0
100631239	0.0	2.0
3889	22.0	15.0
100128516	86.0	26.0
285331	1052.0	586.0
100128512	0.0	0.0
285335	6.0	6.0
100128514	0.0	0.0
1241	596.0	99.0
1240	1305.0	872.0
1238	239.0	65.0
1237	7.0	49.0
1236	295.0	36.0
1235	8.0	4.0
1234	411.0	256.0
1233	179.0	142.0
1232	11.0	2.0
3895	14754.0	14763.0
100128511	37.0	13.0
100631247	2.0	20.0
3897	185.0	65.0
100631248	0.0	0.0
3898	1887.0	2150.0
100631249	0.0	0.0
3899	2223.0	5825.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1032.0	870.0
100631251	1.0	0.0
100631252	1.0	1.0
100631253	0.0	0.0
285346	139.0	62.0
100631254	3.0	0.0
100128503	0.0	0.0
285349	159.0	86.0
574501	3.0	1.0
574502	0.0	0.0
1244	63.0	56.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	14215.0	714.0
1263	3955.0	1070.0
1262	8.0	8.0
116966	199.0	7.0
100887755	0.0	0.0
1261	3.0	6.0
100887754	3.0	0.0
1260	2.0	5.0
116969	55.0	24.0
1259	146.0	1.0
1258	6.0	0.0
440061	0.0	0.0
100887750	44.0	18.0
100887746	0.0	0.0
100887744	0.0	0.0
1272	1679.0	8204.0
1271	1782.0	13.0
100887749	54.0	12.0
1270	39.0	52.0
100887748	1.0	1.0
440044	26.0	28.0
1269	31.0	3.0
440051	1.0	2.0
1268	262.0	15.0
440050	1.0	1.0
1267	3866.0	6563.0
1266	12922.0	14063.0
100887740	0.0	0.0
1265	9985.0	8801.0
1286	301.0	22.0
1285	146.0	11.0
1284	30408.0	34016.0
1282	21780.0	41819.0
1281	32450.0	611063.0
1280	172.0	11.0
440078	181.0	34.0
440077	3.0	0.0
440087	5.0	1.0
1278	42734.0	645650.0
1277	25299.0	910308.0
440081	114.0	106.0
116938	0.0	0.0
1297	2.0	1.0
116931	110.0	18.0
1296	2161.0	5986.0
1295	3202.0	9357.0
116933	1.0	1.0
1294	3886.0	2682.0
1293	26360.0	178218.0
116935	96.0	35.0
1292	33945.0	109704.0
440068	2.0	3.0
1291	28452.0	125065.0
116937	11.0	4.0
440067	6.0	4.0
1290	5214.0	69613.0
440073	306.0	46.0
440072	2.0	0.0
1289	3904.0	74604.0
1288	1113.0	10327.0
1287	2084.0	14200.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2557.0	1871.0
440021	0.0	2.0
442673	4.0	1.0
10018	1948.0	1729.0
126328	1253.0	1759.0
442676	1.0	0.0
126326	294.0	233.0
1299	180.0	31.0
1298	808.0	183.0
10011	1160.0	1930.0
10010	4196.0	1548.0
10013	2949.0	2329.0
128989	1132.0	1245.0
10015	8288.0	8388.0
10014	5408.0	1340.0
10017	49.0	3.0
10016	3102.0	4815.0
10020	2456.0	1178.0
114335	0.0	0.0
114336	0.0	0.0
126321	1673.0	3170.0
10029	0.0	0.0
442668	0.0	0.0
10022	2.0	3.0
10021	4.0	36.0
10024	53.0	988.0
128977	1529.0	895.0
103021165	1.0	0.0
10023	125.0	176.0
103021164	2.0	2.0
10026	1980.0	1521.0
10025	2957.0	3055.0
116986	301.0	152.0
116985	6046.0	4391.0
116988	3795.0	3036.0
116987	3095.0	1436.0
114327	947.0	490.0
440043	0.0	0.0
126308	2634.0	3766.0
440041	0.0	0.0
126306	67.0	11.0
151306	353.0	43.0
100128590	3.0	1.0
100128596	0.0	2.0
151300	1.0	1.0
100128595	0.0	0.0
100128589	1.0	1.0
440027	19.0	27.0
440026	1225.0	2400.0
440023	0.0	0.0
10008	559.0	233.0
10007	1767.0	2168.0
10009	2530.0	2141.0
116984	1172.0	957.0
116983	1595.0	1737.0
151313	512.0	335.0
10000	3491.0	1254.0
128954	0.0	0.0
10002	26.0	3.0
10001	897.0	562.0
10004	210.0	88.0
10003	233.0	65.0
10006	3885.0	3736.0
10005	562.0	828.0
126370	0.0	0.0
285352	87.0	151.0
100128579	0.0	0.0
285359	62.0	40.0
126375	389.0	250.0
126374	1141.0	714.0
153918	0.0	0.0
100128574	1.0	0.0
285362	2318.0	1683.0
285367	896.0	946.0
285368	174.0	98.0
100128569	96.0	46.0
126364	347.0	314.0
100128560	26.0	18.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	0.0	1.0
344191	0.0	1.0
126353	131.0	810.0
751071	84.0	167.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	1.0	1.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	2.0	0.0
106481282	0.0	0.0
285381	1545.0	1190.0
106481283	0.0	0.0
285382	251.0	241.0
106481280	0.0	0.0
165918	1300.0	1088.0
106481281	1.0	0.0
165904	15.0	52.0
285386	1902.0	210.0
138307	0.0	0.0
106481297	1.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	1.0	0.0
106481290	0.0	0.0
100128541	1.0	0.0
138311	334.0	517.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	15.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	15.0
126299	646.0	1248.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1499.0	1795.0
728710	0.0	0.0
126295	274.0	153.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	1.0	0.0
106481267	0.0	0.0
151246	204.0	855.0
645318	0.0	0.0
645317	27.0	26.0
151242	1.0	8.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	22590.0	16747.0
100287908	0.0	0.0
645332	271.0	135.0
126282	697.0	1002.0
100287902	2.0	1.0
163227	414.0	646.0
100287900	0.0	0.0
163223	45.0	9.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	1.0
106481274	2.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	57.0	12.0
106481278	0.0	0.0
645328	1.0	18.0
151254	29.0	66.0
645326	9.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	19.0	26.0
163259	359.0	119.0
645345	64.0	128.0
200403	25.0	10.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	178.0	36.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	10.0	11.0
728732	0.0	4.0
728734	1.0	1.0
126272	90.0	38.0
106481242	0.0	0.0
107133511	1.0	1.0
114294	697.0	809.0
106481243	0.0	0.0
107133513	2.0	4.0
106481240	0.0	0.0
106481241	2.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	36.0	16.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	3.0	2.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	2.0	4.0
728723	96.0	57.0
106481253	0.0	0.0
107133522	2.0	0.0
106481254	0.0	0.0
107133524	5.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	11.0	3.0
106481255	1.0	0.0
106481256	0.0	0.0
151278	1.0	0.0
151276	2.0	7.0
645348	0.0	0.0
106481250	0.0	0.0
645369	149.0	50.0
645368	0.0	0.0
645367	0.0	1.0
106481217	0.0	0.0
200424	1357.0	2496.0
106481218	0.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	19.0	14.0
645360	0.0	0.0
106481219	2.0	0.0
106481220	8.0	4.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	448.0	214.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	1.0
645387	288.0	214.0
645382	0.0	0.0
645381	50.0	84.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	1.0
106481201	1.0	0.0
645398	0.0	1.0
106481206	3.0	0.0
106481207	2.0	0.0
106481204	0.0	0.0
106481205	1.0	0.0
106481208	4.0	2.0
106481209	0.0	0.0
3902	110.0	68.0
3903	1794.0	1416.0
106481210	0.0	0.0
3904	1.0	3.0
3906	10.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	6116.0	1426.0
106481211	0.0	0.0
3909	9675.0	11264.0
106481212	0.0	0.0
684959	0.0	0.0
151234	19.0	1.0
151230	741.0	540.0
728798	11.0	4.0
3913	21503.0	11911.0
3914	12010.0	1164.0
3915	20674.0	16036.0
3916	15804.0	15540.0
3918	13851.0	3406.0
3910	11836.0	9562.0
3911	6854.0	5428.0
3912	14600.0	16803.0
728782	16.0	2.0
728780	30.0	47.0
3924	19.0	2.0
3925	2758.0	11056.0
3927	13250.0	57831.0
3929	131.0	104.0
3920	10226.0	9921.0
3921	27515.0	15380.0
3923	1.0	1.0
100873174	1.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	1.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	6438.0	3224.0
3937	1420.0	1106.0
3938	1.0	35.0
3939	21402.0	44005.0
3930	2430.0	1847.0
100873179	0.0	0.0
3931	456.0	194.0
3932	459.0	112.0
3933	0.0	5.0
3934	986.0	256.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	1.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	1.0	3.0
3947	5.0	1.0
3948	9.0	1.0
3949	12511.0	3341.0
100873169	0.0	1.0
3940	0.0	2.0
100873168	0.0	0.0
3945	16725.0	6026.0
100873196	0.0	0.0
100631260	1.0	1.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	0.0	8.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	131.0	13.0
3958	14974.0	5372.0
3959	16457.0	20754.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	382.0	166.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	515.0	205.0
3952	26673.0	11.0
3953	4641.0	382.0
3954	2715.0	3214.0
3955	1254.0	4809.0
3956	16208.0	31081.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	20.0	1.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	20.0	1.0
728746	0.0	0.0
728748	3.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	259.0	239.0
1303	11655.0	73276.0
107133502	0.0	0.0
1302	117.0	54.0
1301	173.0	39707.0
1300	98.0	18441.0
3960	23.0	10.0
3963	0.0	0.0
3964	3263.0	1801.0
1308	15197.0	12.0
3965	1498.0	4029.0
1307	7729.0	9294.0
151295	36.0	27.0
1306	10153.0	8556.0
100189589	1.0	3.0
728774	0.0	0.0
728773	0.0	3.0
3980	1339.0	1768.0
100287932	1599.0	1958.0
3981	720.0	704.0
728776	12.0	27.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	30781.0	6506.0
1315	6912.0	12899.0
1314	12279.0	45920.0
1312	4121.0	4224.0
1311	60.0	8165.0
100329135	5.0	0.0
1310	5.0	0.0
574537	0.0	0.0
3972	4.0	1.0
3973	68.0	0.0
3975	0.0	68.0
3976	4342.0	153.0
3977	8481.0	1280.0
1318	185.0	134.0
3978	1485.0	2277.0
1317	2640.0	4049.0
728763	6.0	22.0
3990	30.0	49.0
645313	10.0	8.0
3991	16444.0	71.0
645312	0.0	0.0
3992	1058.0	1759.0
645311	2.0	0.0
728769	316.0	93.0
1330	0.0	0.0
1327	8542.0	10295.0
1326	895.0	223.0
1325	6.0	9.0
3982	0.0	0.0
3983	16063.0	9285.0
3984	1968.0	5140.0
3985	5481.0	4507.0
3987	3990.0	4760.0
3988	7305.0	2616.0
1329	2210.0	3346.0
116809	0.0	0.0
100128416	18.0	11.0
1340	3502.0	5862.0
1337	2094.0	4150.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	1681.0	2434.0
100128410	3.0	3.0
3995	2387.0	748.0
100128412	0.0	0.0
3996	2135.0	2375.0
3998	7143.0	7607.0
1339	0.0	0.0
285440	2190.0	841.0
285441	0.0	0.0
1352	836.0	686.0
1351	2422.0	4942.0
1350	5704.0	8013.0
1349	2282.0	3668.0
1348	1.0	2.0
1347	2122.0	3273.0
1346	1012.0	185.0
1345	3082.0	8438.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	7.0	0.0
1363	10837.0	5096.0
1362	6895.0	12605.0
1361	3.0	14.0
1360	78.0	46.0
1359	768.0	712.0
1358	15.0	0.0
1357	61.0	1.0
1356	1283.0	134.0
1355	2348.0	1682.0
1353	1640.0	883.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	104.0	48.0
285464	911.0	633.0
100873200	0.0	0.0
777774	0.0	0.0
1374	6238.0	2282.0
1373	584.0	177.0
1371	742.0	802.0
1370	5.0	23.0
1369	0.0	1.0
1368	4300.0	871.0
100873209	0.0	1.0
1366	2999.0	5631.0
1365	1903.0	1140.0
1364	26238.0	7415.0
100873204	1.0	1.0
100873203	0.0	0.0
100873202	7.0	6.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	8.0	2.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	1.0	0.0
1385	3317.0	2519.0
116843	1290.0	241.0
1384	2471.0	15655.0
116842	58.0	34.0
1382	5478.0	19395.0
116844	479.0	388.0
1381	685.0	38.0
1380	119.0	10.0
440176	3.0	2.0
440184	7.0	11.0
1379	5.0	1.0
1378	203.0	23.0
1376	953.0	1264.0
1375	91.0	71.0
128821	3.0	0.0
100873237	0.0	1.0
128822	15.0	1.0
100873236	0.0	0.0
100873235	1.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	8.0	12.0
100873239	1.0	0.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	0.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	271.0	595.0
1396	139.0	27.0
1395	33.0	3.0
1394	61.0	31.0
1393	134.0	16.0
1392	2.0	0.0
285407	15.0	18.0
116835	1340.0	383.0
1390	913.0	1106.0
1389	5407.0	1844.0
1388	4748.0	5715.0
1387	7826.0	5579.0
116841	1462.0	1849.0
1386	2820.0	2160.0
116840	2027.0	1252.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	1.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	111.0	33.0
100873255	0.0	0.0
100873254	13.0	4.0
100873253	0.0	0.0
285412	0.0	2.0
100873252	0.0	0.0
100287898	58.0	2.0
100287895	0.0	0.0
285419	52.0	5.0
1399	4720.0	6439.0
1398	5585.0	3509.0
1397	5785.0	6655.0
100873259	0.0	0.0
100873258	1.0	3.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	3.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	108.0	55.0
285429	10.0	19.0
100287880	0.0	0.0
440193	2013.0	1896.0
100873248	0.0	0.0
100873247	3.0	0.0
100873246	0.0	0.0
100873245	1.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	6599.0	8429.0
153830	4317.0	1786.0
645280	0.0	0.0
440138	484.0	245.0
440132	7.0	0.0
440142	2.0	0.0
10139	1644.0	1725.0
126208	744.0	852.0
126206	7.0	0.0
126205	4.0	1.0
107133497	0.0	0.0
126204	1.0	0.0
107133499	0.0	0.0
128866	6525.0	9587.0
10131	3191.0	3289.0
10134	10491.0	13303.0
107133494	0.0	0.0
10133	7180.0	2819.0
128869	776.0	1466.0
10136	0.0	1.0
10135	8252.0	3264.0
100128493	0.0	1.0
103021294	20.0	15.0
10138	767.0	1011.0
100128496	1.0	0.0
10137	5766.0	4664.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	2.0
10140	6623.0	2283.0
128864	8.0	9.0
440125	1.0	3.0
440131	0.0	0.0
10143	2.0	217.0
128854	460.0	237.0
10142	5228.0	3099.0
10144	5154.0	591.0
10147	3198.0	2950.0
100128483	0.0	2.0
10146	9187.0	13571.0
128859	0.0	0.0
10149	186.0	93.0
10148	133.0	34.0
128853	81.0	60.0
440159	2.0	0.0
10117	23.0	2.0
440163	3.0	1.0
10110	560.0	47.0
10112	123.0	3375.0
10111	4092.0	4723.0
10114	9818.0	3853.0
10113	2959.0	3171.0
128848	0.0	0.0
10116	5469.0	3454.0
165829	59.0	23.0
100128469	18.0	9.0
153842	0.0	3.0
440145	632.0	895.0
10129	2307.0	392.0
440153	0.0	0.0
10128	8194.0	5781.0
100033799	0.0	0.0
107133486	7.0	20.0
10121	5533.0	7777.0
100128465	1.0	1.0
10120	3449.0	2153.0
10123	11697.0	2587.0
138234	2.0	2.0
10125	430.0	133.0
10124	1350.0	255.0
10127	2202.0	2041.0
10126	940.0	1988.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	62.0	21.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	1.0	3.0
106481182	0.0	0.0
285489	90.0	58.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	2.0	0.0
10107	0.0	0.0
10106	16189.0	8727.0
106481199	0.0	0.0
10109	8873.0	15064.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	8.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1403.0	3184.0
10100	673.0	296.0
10103	488.0	164.0
106481194	0.0	0.0
10102	925.0	1403.0
106481195	0.0	0.0
10105	2738.0	19417.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	202.0	109.0
440119	375.0	65.0
126235	2.0	2.0
126231	113.0	54.0
106481165	0.0	0.0
106481166	0.0	1.0
106481163	0.0	0.0
442775	82.0	99.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	28.0	49.0
106481167	1.0	1.0
106481168	1.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	3.0	0.0
440107	5.0	5.0
440104	1087.0	751.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	2.0	0.0
100128420	22.0	19.0
100128423	0.0	0.0
128879	0.0	1.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	8.0	0.0
10090	921.0	336.0
10093	4119.0	6201.0
10092	6324.0	9080.0
10095	3686.0	8761.0
645204	1.0	1.0
10094	5572.0	11827.0
645203	0.0	3.0
10097	11155.0	19471.0
10096	8821.0	16719.0
645201	2.0	3.0
163115	78.0	19.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	1.0	19.0
106481143	0.0	0.0
114194	0.0	0.0
138162	88.0	786.0
106481144	0.0	0.0
114195	6.0	9.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	13.0	7.0
106481145	0.0	0.0
151126	173.0	2539.0
106481146	0.0	0.0
10099	10976.0	5361.0
10098	903.0	1126.0
114190	0.0	1.0
106481140	0.0	0.0
114192	0.0	0.0
645212	616.0	162.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	2.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	61.0	4.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	124.0	18.0
415116	4728.0	3334.0
645207	0.0	1.0
645206	25.0	1.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	9.0	4.0
114182	2.0	2.0
10071	17.0	18.0
645220	0.0	0.0
