id	a19d9498-5d19-4aef-9db9-d62deef77142	dcaf948d-c02a-4b7b-913b-e91c74b7641c
85455	98.0	23.0
442913	0.0	0.0
85452	12.0	7.0
442914	0.0	0.0
50	4878.0	2851.0
85453	3067.0	2072.0
442915	0.0	0.0
85450	1755.0	1175.0
51	2599.0	937.0
442916	0.0	0.0
85451	1664.0	450.0
52	3706.0	2816.0
442917	0.0	0.0
53	2838.0	1712.0
442918	0.0	0.0
54	2112.0	1259.0
442919	0.0	0.0
55	124.0	102.0
442909	1.0	0.0
56	10.0	3.0
58	88.0	51.0
59	58861.0	11881.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	6.0	2.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	1182.0	154.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	1.0	0.0
106481357	0.0	0.0
85445	5.0	0.0
106481354	3.0	0.0
85446	191.0	56.0
442900	0.0	0.0
106481355	0.0	0.0
85443	59.0	21.0
442901	0.0	0.0
85444	815.0	1175.0
442902	0.0	0.0
60	254696.0	148197.0
85441	1575.0	1007.0
442903	5.0	0.0
85442	161.0	101.0
442904	0.0	0.0
442905	0.0	0.0
62	18.0	21.0
85440	2411.0	1021.0
442907	5.0	0.0
442908	0.0	0.0
66	0.0	1.0
67	5.0	8.0
68	7.0	7.0
344595	407.0	105.0
69	5.0	4.0
106481316	1.0	0.0
106481317	0.0	0.0
106481314	0.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	96.0	58.0
106481321	0.0	2.0
85479	11.0	40.0
106481322	0.0	0.0
85476	2595.0	1812.0
85477	447.0	578.0
70	6.0	25.0
85474	22.0	11.0
71	225840.0	89701.0
72	14610.0	1014.0
73	35.0	45.0
74	0.0	0.0
75	3.0	0.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5024.0	3185.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	1.0	0.0
106481333	0.0	0.0
85465	1746.0	2859.0
81	33735.0	10824.0
85463	229.0	76.0
82	16.0	46.0
85464	675.0	321.0
83	3.0	5.0
85461	1739.0	1069.0
85462	1016.0	240.0
86	2320.0	3126.0
87	28938.0	16496.0
85460	801.0	202.0
88	10.0	13.0
89	1.0	1.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2627.0	2033.0
106481300	0.0	0.0
91	3009.0	1697.0
92	1316.0	666.0
93	653.0	326.0
94	1558.0	597.0
95	270.0	26.0
97	189.0	92.0
98	799.0	243.0
344561	0.0	0.0
728661	3083.0	1500.0
728664	0.0	2.0
106481305	0.0	0.0
261734	908.0	183.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	24.0	32.0
106481309	4.0	0.0
246119	0.0	0.0
106481307	0.0	4.0
261735	1.0	0.0
106481308	0.0	0.0
3804	1.0	0.0
3805	2.0	0.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	1.0	0.0
3809	2.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	198.0	251.0
3800	593.0	446.0
3801	1359.0	485.0
3802	0.0	0.0
728695	0.0	6.0
285735	0.0	0.0
261726	2041.0	1665.0
728698	7.0	6.0
3814	0.0	1.0
3815	9046.0	198.0
3816	116.0	17.0
261729	880.0	299.0
3817	24.0	14.0
3818	9.0	1.0
222166	3827.0	318.0
3811	0.0	0.0
3812	0.0	0.0
285740	0.0	0.0
285741	21.0	26.0
728689	13.0	15.0
3827	0.0	0.0
246100	0.0	0.0
3820	213.0	54.0
3821	89.0	7.0
3822	8.0	8.0
3823	2.0	1.0
3824	118.0	25.0
645402	0.0	0.0
403313	1049.0	410.0
403314	0.0	0.0
728637	0.0	0.0
728638	56.0	117.0
728633	0.0	0.0
728632	26.0	9.0
728635	47.0	9.0
3836	2071.0	1896.0
222183	192.0	109.0
3837	17565.0	5485.0
3838	2949.0	7993.0
3839	1932.0	1805.0
728629	0.0	1.0
403304	0.0	0.0
403305	0.0	0.0
3831	1874.0	400.0
3832	561.0	1809.0
3833	472.0	1431.0
3834	9.0	0.0
3835	2752.0	2072.0
728620	2.0	4.0
403300	0.0	0.0
645412	1.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	219.0	51.0
3848	18.0	2.0
3849	3.0	4.0
222171	1197.0	721.0
728619	3.0	0.0
3840	3447.0	2931.0
3841	381.0	140.0
3842	3678.0	3489.0
3843	8582.0	3600.0
3844	0.0	0.0
3845	1344.0	1948.0
3846	10.0	1.0
645423	0.0	0.0
3860	29.0	0.0
246126	0.0	2.0
728658	922.0	403.0
728655	1.0	0.0
728657	1.0	0.0
728656	0.0	0.0
3858	1026.0	408.0
3859	0.0	2.0
246135	1.0	0.0
3850	0.0	11.0
3851	172.0	0.0
3852	48367.0	2294.0
645414	0.0	0.0
3853	204.0	95.0
3854	6870.0	468.0
3855	59499.0	14516.0
3856	62939.0	65463.0
3857	16.0	0.0
728640	1.0	0.0
645431	46.0	15.0
728642	254.0	135.0
728641	1.0	3.0
645434	6.0	0.0
645432	3.0	2.0
285704	915.0	604.0
728643	20.0	2.0
222194	1358.0	623.0
285708	0.0	5.0
1204	0.0	0.0
1203	765.0	496.0
1201	2003.0	1024.0
1200	5889.0	3485.0
3861	35689.0	2472.0
645426	19.0	9.0
645425	0.0	0.0
1209	8803.0	4631.0
3866	50518.0	622.0
1208	10.0	4.0
1207	4225.0	1614.0
3868	3492.0	850.0
285311	0.0	0.0
3880	78490.0	27297.0
3881	3.0	0.0
285313	321.0	148.0
100128537	188.0	45.0
3882	173.0	4.0
100128536	1.0	2.0
285314	4.0	4.0
285315	311.0	89.0
1215	47.0	2.0
100141515	1.0	0.0
1213	30849.0	48805.0
1212	3900.0	1611.0
1211	6108.0	3844.0
3872	36439.0	4069.0
3875	32835.0	36666.0
3876	7.0	17.0
3879	5.0	4.0
3890	1.0	0.0
3891	3.0	0.0
3892	174.0	19.0
100128525	6.0	3.0
285326	0.0	0.0
1230	234.0	432.0
285329	16.0	4.0
440097	27.0	14.0
440093	20.0	18.0
3883	7.0	0.0
3884	0.0	0.0
3885	1.0	0.0
3886	0.0	0.0
100128521	0.0	1.0
3887	3926.0	45.0
3888	1.0	0.0
100631239	0.0	0.0
3889	92.0	2.0
100128516	33.0	6.0
285331	597.0	153.0
100128512	0.0	0.0
285335	4.0	0.0
100128514	0.0	0.0
1241	492.0	95.0
1240	505.0	479.0
1238	1919.0	15.0
1237	3.0	5.0
1236	79.0	38.0
1235	41.0	3.0
1234	307.0	186.0
1233	12.0	63.0
1232	6.0	6.0
3895	11010.0	4436.0
100128511	31.0	8.0
100631247	0.0	14.0
3897	144.0	91.0
100631248	0.0	0.0
3898	5338.0	634.0
100631249	0.0	0.0
3899	3205.0	1869.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	875.0	348.0
100631251	0.0	9.0
100631252	1.0	4.0
100631253	0.0	0.0
285346	68.0	20.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	149.0	55.0
574501	2.0	0.0
574502	0.0	0.0
1244	624.0	4.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	12124.0	615.0
1263	1421.0	317.0
1262	9.0	0.0
116966	52.0	3.0
100887755	0.0	0.0
1261	11.0	2.0
100887754	1.0	1.0
1260	0.0	0.0
116969	99.0	11.0
1259	155.0	0.0
1258	10.0	0.0
440061	0.0	0.0
100887750	17.0	7.0
100887746	0.0	0.0
100887744	0.0	0.0
1272	699.0	411.0
1271	530.0	13.0
100887749	48.0	13.0
1270	27.0	17.0
100887748	0.0	0.0
440044	23.0	10.0
1269	8.0	13.0
440051	1.0	0.0
1268	33.0	3.0
440050	0.0	0.0
1267	6686.0	1710.0
1266	8704.0	4463.0
100887740	0.0	0.0
1265	12319.0	3777.0
1286	105.0	34.0
1285	23.0	3.0
1284	20177.0	18462.0
1282	7996.0	18370.0
1281	84831.0	298535.0
1280	253.0	35.0
440078	96.0	11.0
440077	0.0	1.0
440087	14.0	1.0
1278	57922.0	304018.0
1277	98197.0	382399.0
440081	65.0	10.0
116938	0.0	0.0
1297	13.0	0.0
116931	33.0	11.0
1296	3481.0	4395.0
1295	440.0	4487.0
116933	0.0	0.0
1294	2056.0	2375.0
1293	16341.0	78765.0
116935	103.0	35.0
1292	29575.0	48150.0
440068	1.0	6.0
1291	27159.0	41936.0
116937	3.0	0.0
440067	11.0	0.0
1290	4086.0	35072.0
440073	131.0	35.0
440072	1.0	0.0
1289	6265.0	35471.0
1288	1514.0	1555.0
1287	2725.0	1879.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1200.0	718.0
440021	0.0	0.0
442673	4.0	0.0
10018	2910.0	1223.0
126328	2831.0	1264.0
442676	0.0	0.0
126326	259.0	85.0
1299	364.0	15.0
1298	1586.0	170.0
10011	1763.0	994.0
10010	3990.0	998.0
10013	2945.0	974.0
128989	937.0	558.0
10015	7487.0	4905.0
10014	4458.0	683.0
10017	60.0	5.0
10016	4493.0	2151.0
10020	1637.0	842.0
114335	0.0	0.0
114336	0.0	0.0
126321	2912.0	1334.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	20.0	1.0
10024	126.0	475.0
128977	1251.0	396.0
103021165	0.0	0.0
10023	348.0	122.0
103021164	0.0	0.0
10026	1985.0	1148.0
10025	5449.0	1814.0
116986	331.0	195.0
116985	6339.0	1826.0
116988	4840.0	1146.0
116987	3631.0	796.0
114327	823.0	221.0
440043	0.0	0.0
126308	2670.0	1341.0
440041	0.0	0.0
126306	55.0	22.0
151306	43.0	23.0
100128590	1.0	0.0
100128596	2.0	3.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	20.0	58.0
440026	1159.0	403.0
440023	0.0	0.0
10008	139.0	323.0
10007	2338.0	1111.0
10009	2129.0	1183.0
116984	714.0	370.0
116983	1432.0	851.0
151313	928.0	221.0
10000	1519.0	812.0
128954	0.0	0.0
10002	24.0	2.0
10001	868.0	651.0
10004	371.0	104.0
10003	111.0	21.0
10006	2945.0	2276.0
10005	961.0	274.0
126370	0.0	0.0
285352	82.0	21.0
100128579	0.0	0.0
285359	73.0	16.0
126375	236.0	136.0
126374	1022.0	338.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2996.0	1019.0
285367	1200.0	396.0
285368	584.0	203.0
100128569	77.0	32.0
126364	258.0	203.0
100128560	12.0	4.0
285370	0.0	0.0
285375	0.0	0.0
102682016	2.0	2.0
153932	1.0	0.0
344191	0.0	0.0
126353	1251.0	2548.0
751071	179.0	103.0
442660	0.0	1.0
442661	0.0	1.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	1.0	1.0
106481282	0.0	0.0
285381	1185.0	971.0
106481283	0.0	0.0
285382	163.0	88.0
106481280	0.0	0.0
165918	802.0	770.0
106481281	0.0	0.0
165904	1.0	128.0
285386	450.0	30.0
138307	7.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	5.0
100128542	2.0	0.0
106481290	1.0	0.0
100128541	0.0	0.0
138311	411.0	136.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	4.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	14.0
126299	1593.0	731.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2345.0	399.0
728710	0.0	0.0
126295	267.0	128.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	1.0	0.0
106481267	0.0	0.0
151246	203.0	342.0
645318	0.0	0.0
645317	41.0	12.0
151242	2.0	11.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	17999.0	16942.0
100287908	0.0	0.0
645332	323.0	50.0
126282	868.0	1208.0
100287902	3.0	0.0
163227	300.0	342.0
100287900	0.0	0.0
163223	24.0	5.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	23.0	0.0
106481278	0.0	0.0
645328	3.0	0.0
151254	9.0	9.0
645326	3.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	5.0	12.0
163259	133.0	27.0
645345	145.0	59.0
200403	19.0	4.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	135.0	13.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	1.0	2.0
728732	0.0	1.0
728734	0.0	0.0
126272	102.0	39.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	710.0	631.0
106481243	0.0	6.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	7.0	2.0
106481245	0.0	0.0
645339	1.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	3.0	0.0
728723	65.0	17.0
106481253	0.0	0.0
107133522	5.0	4.0
106481254	0.0	0.0
107133524	6.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	15.0	0.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	3.0	0.0
151276	8.0	15.0
645348	0.0	0.0
106481250	0.0	0.0
645369	207.0	58.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1214.0	1086.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	10.0	2.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	6.0	8.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	522.0	243.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	3.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	9.0	0.0
645387	473.0	141.0
645382	0.0	0.0
645381	46.0	18.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	0.0
106481207	0.0	0.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	0.0	0.0
106481209	0.0	0.0
3902	70.0	94.0
3903	740.0	568.0
106481210	0.0	0.0
3904	2.0	2.0
3906	666.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1462.0	649.0
106481211	0.0	0.0
3909	6428.0	689.0
106481212	0.0	0.0
684959	0.0	0.0
151234	30.0	0.0
151230	447.0	197.0
728798	8.0	0.0
3913	22618.0	4897.0
3914	20381.0	1176.0
3915	9992.0	6973.0
3916	20615.0	9596.0
3918	11727.0	3294.0
3910	2892.0	4535.0
3911	8742.0	1499.0
3912	5998.0	7339.0
728782	28.0	7.0
728780	28.0	1.0
3924	7.0	1.0
3925	5631.0	5225.0
3927	18394.0	7502.0
3929	219.0	1.0
3920	10104.0	7102.0
3921	37275.0	9384.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	1.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	4651.0	7497.0
3937	599.0	801.0
3938	49.0	9.0
3939	23684.0	30086.0
3930	1180.0	861.0
100873179	0.0	0.0
3931	280.0	48.0
3932	299.0	168.0
3933	0.0	6.0
3934	3121.0	3949.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	2.0	4.0
3947	1.0	0.0
3948	8.0	0.0
3949	4949.0	3473.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	20916.0	2737.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	1.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	5.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	184.0	23.0
3958	14575.0	5695.0
3959	24654.0	18149.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	348.0	124.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	165.0	38.0
3952	242.0	3.0
3953	599.0	152.0
3954	3162.0	1017.0
3955	2638.0	1117.0
3956	16262.0	28321.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	6.0	0.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	4.0	0.0
728746	0.0	0.0
728748	0.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	153.0	251.0
1303	1846.0	30800.0
107133502	0.0	0.0
1302	60.0	10.0
1301	149.0	11442.0
1300	15.0	11565.0
3960	16.0	0.0
3963	211.0	25.0
3964	2876.0	1151.0
1308	14040.0	1439.0
3965	3181.0	2118.0
1307	6420.0	3368.0
151295	19.0	0.0
1306	8540.0	2945.0
100189589	2.0	0.0
728774	0.0	2.0
728773	0.0	1.0
3980	1298.0	393.0
100287932	2727.0	1720.0
3981	452.0	278.0
728776	26.0	30.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	10785.0	7800.0
1315	7247.0	3495.0
1314	11383.0	8376.0
1312	11483.0	2926.0
1311	63.0	7063.0
100329135	0.0	0.0
1310	0.0	0.0
574537	0.0	0.0
3972	5.0	0.0
3973	0.0	0.0
3975	0.0	1.0
3976	1398.0	186.0
3977	2149.0	700.0
1318	84.0	69.0
3978	2302.0	1039.0
1317	3500.0	1850.0
728763	11.0	3.0
3990	37.0	3.0
645313	4.0	2.0
3991	1618.0	76.0
645312	0.0	0.0
3992	1466.0	416.0
645311	0.0	0.0
728769	368.0	36.0
1330	0.0	0.0
1327	18786.0	5865.0
1326	548.0	146.0
1325	11.0	0.0
3982	0.0	0.0
3983	7566.0	2133.0
3984	2773.0	1407.0
3985	6752.0	2435.0
3987	2111.0	2620.0
3988	4286.0	2808.0
1329	3611.0	1989.0
116809	0.0	0.0
100128416	10.0	4.0
1340	7193.0	5340.0
1337	5119.0	4840.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3604.0	1026.0
100128410	1.0	0.0
3995	1053.0	390.0
100128412	0.0	0.0
3996	3366.0	638.0
3998	5898.0	7462.0
1339	0.0	0.0
285440	1115.0	344.0
285441	0.0	0.0
1352	734.0	272.0
1351	6077.0	4069.0
1350	11558.0	8644.0
1349	3894.0	2795.0
1348	2.0	4.0
1347	4156.0	5488.0
1346	1181.0	365.0
1345	6821.0	7794.0
1343	0.0	0.0
1342	1.0	0.0
100873211	0.0	0.0
100873210	0.0	3.0
285456	6.0	6.0
1363	5003.0	3235.0
1362	4932.0	3849.0
1361	9.0	0.0
1360	795.0	6.0
1359	109.0	157.0
1358	6.0	0.0
1357	66.0	0.0
1356	1674.0	136.0
1355	2105.0	1101.0
1353	1985.0	3894.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	59.0	25.0
285464	610.0	104.0
100873200	0.0	0.0
777774	0.0	0.0
1374	1742.0	478.0
1373	340.0	97.0
1371	578.0	441.0
1370	2.0	14.0
1369	0.0	0.0
1368	679.0	186.0
100873209	0.0	0.0
1366	6658.0	1198.0
1365	4218.0	897.0
1364	20902.0	4975.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	5.0	6.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	1.0	0.0
100873206	3.0	5.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	1929.0	2057.0
116843	1322.0	142.0
1384	6912.0	2173.0
116842	43.0	5.0
1382	14917.0	2959.0
116844	1339.0	852.0
1381	2602.0	6.0
1380	69.0	1.0
440176	5.0	3.0
440184	0.0	0.0
1379	2.0	4.0
1378	57.0	49.0
1376	1629.0	271.0
1375	33.0	11.0
128821	0.0	0.0
100873237	0.0	0.0
128822	3.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	31.0	27.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	618.0	386.0
1396	182.0	31.0
1395	18.0	0.0
1394	407.0	18.0
1393	35.0	0.0
1392	1.0	0.0
285407	19.0	4.0
116835	935.0	247.0
1390	649.0	726.0
1389	3593.0	1806.0
1388	6441.0	2358.0
1387	5336.0	3031.0
116841	2169.0	671.0
1386	1554.0	1578.0
116840	2428.0	727.0
100873226	0.0	0.0
100873225	0.0	5.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	1.0	0.0
100873250	0.0	0.0
116828	55.0	13.0
100873255	0.0	0.0
100873254	3.0	4.0
100873253	0.0	0.0
285412	0.0	0.0
100873252	0.0	0.0
100287898	93.0	137.0
100287895	2.0	0.0
285419	49.0	0.0
1399	4487.0	2338.0
1398	3653.0	1837.0
1397	10321.0	3919.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	2.0	0.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	537.0	56.0
285429	8.0	10.0
100287880	0.0	0.0
440193	3193.0	837.0
100873248	0.0	0.0
100873247	4.0	0.0
100873246	0.0	0.0
100873245	1.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	9313.0	6801.0
153830	3442.0	1080.0
645280	0.0	11.0
440138	240.0	334.0
440132	5.0	0.0
440142	0.0	0.0
10139	2614.0	734.0
126208	1683.0	713.0
126206	244.0	0.0
126205	8.0	13.0
107133497	0.0	0.0
126204	2.0	0.0
107133499	0.0	0.0
128866	9469.0	4940.0
10131	4222.0	1536.0
10134	15593.0	11399.0
107133494	0.0	0.0
10133	3096.0	2000.0
128869	1585.0	893.0
10136	0.0	0.0
10135	3151.0	2804.0
100128493	0.0	0.0
103021294	16.0	5.0
10138	459.0	468.0
100128496	0.0	0.0
10137	4741.0	3068.0
128861	0.0	0.0
128862	0.0	0.0
10141	8.0	0.0
10140	10507.0	7385.0
128864	9.0	4.0
440125	1.0	1.0
440131	2.0	0.0
10143	2714.0	18348.0
128854	771.0	120.0
10142	3651.0	1684.0
10144	1390.0	396.0
10147	2027.0	487.0
100128483	0.0	4.0
10146	8031.0	8653.0
128859	0.0	0.0
10149	68.0	72.0
10148	147.0	68.0
128853	196.0	17.0
440159	0.0	0.0
10117	7.0	1.0
440163	1.0	0.0
10110	83.0	0.0
10112	300.0	1805.0
10111	2697.0	1228.0
10114	2997.0	4810.0
10113	3160.0	1981.0
128848	0.0	0.0
10116	4923.0	3737.0
165829	58.0	7.0
100128469	11.0	3.0
153842	4.0	2.0
440145	668.0	1470.0
10129	1654.0	523.0
440153	0.0	0.0
10128	7975.0	3984.0
100033799	0.0	0.0
107133486	1.0	1.0
10121	7829.0	3663.0
100128465	0.0	0.0
10120	5083.0	1524.0
10123	7344.0	2744.0
138234	0.0	1.0
10125	181.0	108.0
10124	2653.0	635.0
10127	1803.0	946.0
10126	1835.0	796.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	39.0	11.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	0.0	0.0
285489	338.0	99.0
100128448	0.0	0.0
126242	1.0	1.0
106481198	0.0	0.0
10107	0.0	0.0
10106	12282.0	5172.0
106481199	0.0	0.0
10109	10577.0	8197.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3741.0	1641.0
10100	356.0	270.0
10103	4573.0	6042.0
106481194	0.0	0.0
10102	1731.0	795.0
106481195	0.0	0.0
10105	4278.0	1478.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	126.0	23.0
440119	435.0	68.0
126235	1.0	2.0
126231	27.0	22.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	61.0	57.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	72.0	27.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	1.0	0.0
440107	8.0	9.0
440104	666.0	163.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	0.0	0.0
128876	5.0	0.0
100128420	15.0	0.0
100128423	1.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	6.0	2.0
10090	601.0	382.0
10093	6681.0	3721.0
10092	7667.0	5769.0
10095	5744.0	2759.0
645204	0.0	0.0
10094	8822.0	8244.0
645203	1.0	4.0
10097	8121.0	9973.0
10096	7821.0	9973.0
645201	0.0	0.0
163115	63.0	10.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	7.0	21.0
106481143	0.0	0.0
114194	0.0	0.0
138162	267.0	130.0
106481144	0.0	0.0
114195	1.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	1.0	0.0
106481148	6.0	4.0
106481145	0.0	0.0
151126	373.0	17.0
106481146	0.0	0.0
10099	6556.0	3417.0
10098	2619.0	1194.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	478.0	114.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	52.0	4.0
106481156	0.0	0.0
114189	1.0	0.0
106481157	0.0	0.0
415117	169.0	35.0
415116	3958.0	3775.0
645207	0.0	0.0
645206	13.0	0.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	12.0	19.0
114182	3.0	0.0
10071	12.0	3.0
645220	0.0	1.0
728851	21.0	15.0
10073	1076.0	588.0
405754	1.0	0.0
405753	1.0	0.0
10072	3448.0	1665.0
10075	12533.0	7071.0
106481118	0.0	0.0
200523	0.0	0.0
106481119	0.0	0.0
