id	b504f2d6-3354-4b56-9238-bf58fcf4185a	6c60605b-a647-481e-976d-f2945740faf8
158035	6.0	5.0
100420410	0.0	0.0
7791	15397.0	10435.0
5130	3532.0	9171.0
5132	0.0	22.0
90411	7743.0	16896.0
5133	21.0	188.0
5134	2080.0	6974.0
90410	622.0	1483.0
7798	3925.0	7037.0
5136	823.0	1741.0
146053	32.0	111.0
146050	945.0	3026.0
146057	1591.0	2465.0
103091864	6.0	25.0
103091863	0.0	0.0
5126	20.0	572.0
7789	369.0	807.0
5127	3457.0	8350.0
5128	2587.0	6553.0
100505812	193.0	937.0
5129	725.0	1213.0
90407	1046.0	3702.0
5140	1420.0	4090.0
100422971	2.0	4.0
5141	1139.0	3431.0
100422972	0.0	0.0
5142	3245.0	5585.0
100422973	0.0	0.0
5143	177.0	43.0
100422974	0.0	0.0
5144	1036.0	2818.0
100422975	0.0	0.0
5145	3.0	22.0
5146	8.0	51.0
100422977	0.0	0.0
101929530	1.0	9.0
5147	739.0	2386.0
100422978	0.0	0.0
100422979	0.0	3.0
101929539	7.0	45.0
100419324	2.0	0.0
254128	226.0	316.0
254122	19.0	75.0
5137	1632.0	395.0
7799	4004.0	8785.0
5138	4626.0	2214.0
5139	2066.0	1992.0
100422970	0.0	0.0
5151	1519.0	3612.0
100422982	0.0	0.0
5152	786.0	588.0
100422983	0.0	0.0
5153	829.0	1770.0
100422984	0.0	0.0
5154	2202.0	1155.0
100422985	0.0	0.0
5155	2850.0	3543.0
100422986	0.0	9.0
5156	7832.0	10050.0
100422987	0.0	1.0
5157	4509.0	3052.0
100422988	0.0	0.0
5158	213.0	658.0
100422989	0.0	3.0
100419337	0.0	0.0
101929548	4.0	3.0
5150	1298.0	5973.0
100049076	13.0	24.0
5148	21.0	151.0
5149	1.0	2.0
100422980	0.0	1.0
100422981	0.0	0.0
5162	2609.0	8172.0
100422993	0.0	0.0
5163	558.0	3218.0
100422994	0.0	0.0
5164	1962.0	1841.0
100422995	0.0	0.0
5165	674.0	1988.0
100422996	0.0	0.0
5166	22915.0	25202.0
100422997	1.0	1.0
5167	2349.0	19935.0
5168	19176.0	10748.0
5169	64.0	96.0
101929559	8.0	12.0
101929557	1.0	0.0
5160	2490.0	7284.0
5161	0.0	0.0
256764	19.0	65.0
254100	45.0	116.0
254102	2183.0	4931.0
5159	15910.0	25885.0
100422990	0.0	0.0
100422991	0.0	0.0
100422992	0.0	0.0
5173	0.0	0.0
100420341	41.0	255.0
5174	1128.0	342.0
5175	45830.0	57742.0
5176	23915.0	28180.0
5178	1607.0	1019.0
5179	171.0	57.0
5170	1895.0	4868.0
5172	89.0	104.0
100420342	0.0	4.0
5184	3098.0	4480.0
5187	6334.0	1442.0
5188	793.0	1445.0
5189	1154.0	3324.0
254173	38.0	49.0
254170	1375.0	1974.0
100420359	0.0	0.0
100420358	17.0	7.0
100420356	0.0	1.0
100420354	0.0	0.0
5195	1008.0	1311.0
5196	2.0	0.0
5197	4.0	0.0
5198	831.0	1676.0
5199	137.0	235.0
254187	1.0	5.0
5190	1595.0	2874.0
5191	509.0	1102.0
5192	575.0	690.0
5193	519.0	951.0
5194	2121.0	7887.0
100270790	0.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	0.0	17.0
105375380	0.0	0.0
53400	0.0	1.0
53405	1496.0	3077.0
100420377	0.0	0.0
53409	0.0	1.0
100420376	0.0	0.0
53407	1029.0	3644.0
100419392	1.0	2.0
100419391	13.0	5.0
101929520	298.0	3498.0
768219	0.0	0.0
768218	0.0	0.0
768222	0.0	0.0
254158	1.0	5.0
53410	0.0	1.0
768220	1.0	1.0
100420393	0.0	0.0
100420392	0.0	0.0
112609	363.0	73.0
28457	42.0	290.0
28458	18.0	851.0
28452	33.0	106.0
28450	116.0	843.0
28455	114.0	122.0
28453	0.0	0.0
28454	9.0	584.0
90390	536.0	934.0
28468	216.0	2462.0
653458	0.0	0.0
28469	3.0	12.0
101340251	1.0	3.0
101340250	0.0	0.0
101340252	0.0	0.0
28462	0.0	1.0
28463	3.0	28.0
28461	31.0	767.0
28466	10.0	23.0
28467	63.0	2071.0
653464	445.0	1140.0
28464	5.0	380.0
28465	103.0	1970.0
653489	8.0	23.0
28438	0.0	0.0
28435	1.0	1.0
28439	185.0	1079.0
653492	0.0	5.0
28430	1.0	5.0
28433	0.0	0.0
28434	128.0	3173.0
28431	1.0	2.0
28432	11.0	99.0
28448	220.0	1449.0
28449	45.0	113.0
28446	2.0	109.0
28447	0.0	1.0
28440	0.0	0.0
28441	10.0	10.0
653483	33.0	76.0
28444	141.0	9769.0
28445	2.0	126.0
28442	470.0	5333.0
653486	0.0	0.0
28443	0.0	10.0
28415	6.0	65.0
28416	1.0	6.0
28413	0.0	6.0
28414	16.0	120.0
28419	0.0	22.0
28417	3.0	31.0
28418	0.0	0.0
124626	1.0	2.0
388503	0.0	0.0
28411	6.0	34.0
28412	16.0	397.0
28410	108.0	188.0
388507	392.0	1837.0
653499	53.0	3.0
28426	25.0	136.0
28427	0.0	7.0
28424	65.0	1294.0
28425	4.0	24.0
28428	6.0	13.0
28429	1.0	26.0
28422	0.0	5.0
28423	131.0	1368.0
28420	45.0	903.0
28421	1.0	17.0
102723099	20.0	24.0
388524	9.0	19.0
124602	90.0	60.0
388523	27.0	73.0
112611	336.0	1361.0
28405	0.0	2.0
28408	250.0	1009.0
28409	30.0	75.0
112616	1563.0	2158.0
28406	0.0	13.0
28407	0.0	3.0
388514	0.0	0.0
28400	51.0	447.0
388512	0.0	75.0
28401	22.0	391.0
134359	663.0	2333.0
158326	508.0	296.0
339263	291.0	375.0
401730	0.0	1.0
146336	0.0	6.0
401725	1.0	5.0
401720	12.0	5.0
90557	354.0	4803.0
90550	1204.0	3311.0
158314	28.0	30.0
106478999	0.0	0.0
106478998	0.0	0.0
106478997	0.0	1.0
106478996	0.0	0.0
106478995	0.0	0.0
106478994	0.0	0.0
391850	0.0	1.0
106478993	0.0	0.0
339256	0.0	1.0
106478992	0.0	0.0
339257	0.0	0.0
106478991	4.0	6.0
339258	0.0	0.0
106478990	0.0	0.0
800	49304.0	47854.0
801	18962.0	40949.0
802	0.0	0.0
342892	123.0	586.0
804	0.0	0.0
805	21249.0	101136.0
342898	0.0	0.0
342897	90.0	276.0
806	15.0	111.0
401718	1.0	12.0
807	2.0	10.0
401717	2.0	24.0
808	9741.0	27583.0
158345	32.0	111.0
339240	0.0	1.0
90586	33.0	31.0
339241	6.0	0.0
90589	11.0	92.0
378884	57.0	228.0
339244	0.0	0.0
653404	0.0	0.0
90580	372.0	1611.0
391825	0.0	0.0
391827	0.0	7.0
810	468.0	6.0
811	17592.0	127907.0
340221	1.0	2.0
813	9260.0	27292.0
814	120.0	1975.0
815	19.0	18.0
816	78.0	130.0
401708	0.0	3.0
817	3268.0	6803.0
818	2608.0	3676.0
819	2662.0	6017.0
90576	236.0	2171.0
339230	442.0	1211.0
339231	552.0	1197.0
339229	321.0	565.0
122335	0.0	1.0
124997	1919.0	3196.0
340217	0.0	2.0
124995	2005.0	3061.0
378881	0.0	0.0
820	3.0	20.0
821	30754.0	144946.0
822	3121.0	11716.0
823	7888.0	16067.0
824	11777.0	43804.0
825	28.0	81.0
826	16212.0	33198.0
827	580.0	3671.0
134391	0.0	0.0
829	5697.0	29360.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	1.0	13.0
106478966	0.0	0.0
106478965	0.0	5.0
161931	27.0	9.0
106478964	0.0	4.0
106478963	0.0	0.0
339221	1.0	1.0
106478962	8.0	31.0
653423	0.0	0.0
106478961	1.0	0.0
106478960	5.0	2.0
653427	0.0	1.0
340205	16.0	74.0
340206	0.0	5.0
388228	399.0	2150.0
830	6621.0	13771.0
831	13805.0	47219.0
832	9342.0	24697.0
833	1501.0	6886.0
834	1191.0	4205.0
835	2115.0	5806.0
836	1291.0	4818.0
837	2538.0	6358.0
838	5.0	28.0
342865	0.0	0.0
340204	15.0	56.0
839	725.0	2785.0
90594	265.0	1612.0
100505993	5.0	4.0
106478959	0.0	0.0
106478958	0.0	0.0
100505994	10.0	10.0
106478957	0.0	4.0
106478956	0.0	1.0
641451	1.0	0.0
106478955	0.0	0.0
106478954	1.0	3.0
106478953	0.0	0.0
100505996	0.0	0.0
106478952	0.0	0.0
339210	126.0	202.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	0.0	1.0
90592	328.0	2804.0
7809	3.0	3.0
840	2274.0	5220.0
841	1011.0	4558.0
842	710.0	1300.0
843	1282.0	2835.0
844	16.0	50.0
136991	0.0	0.0
845	2326.0	311.0
342850	2.0	3.0
846	0.0	1.0
7802	1158.0	2093.0
847	11297.0	16980.0
7804	167.0	1324.0
7803	10885.0	14708.0
7805	6083.0	47615.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	0.0	0.0
376267	1535.0	4485.0
106478986	0.0	0.0
106478985	1.0	2.0
106478984	0.0	0.0
388254	1.0	0.0
106478983	0.0	1.0
388255	0.0	12.0
106478982	0.0	3.0
339201	349.0	867.0
653447	405.0	1544.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	0.0	23.0
7818	3617.0	14818.0
28595	3.0	27.0
148979	33.0	34.0
28592	9.0	43.0
28593	0.0	4.0
28599	0.0	2.0
401744	0.0	1.0
28597	0.0	4.0
401742	0.0	0.0
641455	0.0	0.0
7813	1376.0	2740.0
857	40015.0	24111.0
641457	0.0	2.0
7812	41173.0	82854.0
858	8446.0	5733.0
641456	0.0	3.0
859	42.0	2.0
28591	0.0	22.0
106478979	0.0	0.0
106478978	0.0	0.0
106478977	0.0	4.0
106478976	0.0	6.0
106478975	1.0	1.0
106478974	0.0	0.0
106478973	4.0	25.0
106478972	1.0	2.0
653435	0.0	0.0
106478971	7.0	22.0
653436	17.0	7.0
106478970	0.0	0.0
653437	0.0	0.0
146330	445.0	3917.0
146325	1.0	0.0
860	354.0	3025.0
861	11297.0	20958.0
862	1131.0	2286.0
653440	176.0	209.0
863	779.0	2049.0
653441	22.0	40.0
864	774.0	3574.0
865	2050.0	7672.0
866	168.0	7752.0
867	3272.0	6417.0
868	2042.0	5748.0
869	215.0	273.0
134353	483.0	1057.0
641467	36.0	70.0
7827	0.0	1.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	6.0	9.0
219402	1744.0	4295.0
106478923	0.0	0.0
7840	1781.0	6729.0
106478922	0.0	0.0
100505964	0.0	0.0
106478921	0.0	0.0
106478920	7.0	5.0
7841	2117.0	4032.0
388276	0.0	0.0
388275	0.0	19.0
388272	406.0	1125.0
871	8622.0	17310.0
873	1262.0	1562.0
874	351.0	973.0
875	7.0	12.0
7832	93065.0	31442.0
100505967	23.0	3.0
7837	7022.0	19306.0
106478919	0.0	0.0
106478918	0.0	1.0
106478917	0.0	1.0
106478916	0.0	0.0
106478915	0.0	1.0
106478914	0.0	2.0
106478913	1.0	7.0
106478912	0.0	0.0
7851	180.0	224.0
106478911	0.0	0.0
100505953	0.0	1.0
7850	41.0	76.0
106478910	0.0	1.0
7852	2299.0	13815.0
100270754	0.0	0.0
881	27.0	34.0
100270755	5.0	12.0
883	206.0	503.0
885	0.0	0.0
886	1.0	15.0
887	0.0	4.0
100270753	0.0	0.0
7844	3143.0	7583.0
889	1918.0	4662.0
7846	19475.0	21943.0
106478909	0.0	1.0
219409	0.0	0.0
7849	66.0	177.0
220416	11.0	23.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	1373.0	2348.0
106478944	0.0	0.0
100174857	0.0	0.0
106478943	17.0	34.0
5201	2674.0	5574.0
106478942	3.0	2.0
5202	709.0	2581.0
106478941	0.0	0.0
106478940	0.0	0.0
890	76.0	2961.0
891	314.0	11682.0
892	2448.0	12851.0
894	5296.0	6151.0
342808	0.0	5.0
895	0.0	4.0
896	4427.0	7164.0
388289	8.0	32.0
897	2.0	2.0
898	29.0	852.0
899	298.0	4585.0
7855	623.0	908.0
7857	90.0	1566.0
171392	341.0	9217.0
100505989	84.0	33.0
106478939	0.0	1.0
219417	0.0	0.0
106478938	0.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	6273.0	9920.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	3.0	15.0
5210	213.0	633.0
7873	1284.0	7815.0
100505975	2.0	5.0
106478933	0.0	0.0
5211	4723.0	10569.0
106478932	0.0	0.0
219432	0.0	0.0
5212	1772.0	332.0
106478931	0.0	0.0
5213	2640.0	4856.0
219431	0.0	0.0
7874	6285.0	20551.0
106478930	0.0	0.0
388284	134.0	108.0
171389	12.0	24.0
100420508	0.0	0.0
100420505	27.0	24.0
105377595	53.0	17.0
5203	765.0	2497.0
7866	1089.0	1913.0
100420503	0.0	1.0
5204	11509.0	25420.0
100420502	3.0	12.0
5205	3257.0	12486.0
100420501	1.0	0.0
7867	1329.0	4885.0
5207	331.0	380.0
7869	721.0	296.0
5208	651.0	3552.0
106478929	0.0	0.0
5209	12167.0	18536.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	2613.0	841.0
7884	1419.0	5335.0
219445	0.0	0.0
5222	8.0	1.0
90523	44.0	24.0
5223	1141.0	2744.0
5224	0.0	0.0
90522	761.0	2278.0
100419521	1.0	1.0
220433	15.0	85.0
146378	0.0	4.0
100420519	0.0	2.0
5214	2682.0	5121.0
158373	120.0	337.0
7879	13263.0	25272.0
5216	13248.0	37335.0
100420512	0.0	0.0
5217	3255.0	4846.0
5218	2390.0	4150.0
158376	201.0	116.0
100505929	0.0	2.0
158358	2769.0	6796.0
5230	10698.0	57141.0
220429	0.0	0.0
5232	0.0	3.0
5233	4.0	31.0
101929467	2.0	10.0
219453	0.0	0.0
100270709	0.0	0.0
146395	7.0	17.0
100505919	0.0	1.0
100420527	10.0	45.0
100420526	0.0	0.0
5225	2.0	2.0
5226	4275.0	12851.0
100505911	62.0	198.0
5228	654.0	680.0
90507	1943.0	1322.0
5229	1859.0	4615.0
90506	50.0	198.0
5241	5206.0	11576.0
219469	0.0	0.0
101929471	0.0	0.0
5243	903.0	1298.0
5244	79.0	363.0
101929478	0.0	0.0
5245	2987.0	5799.0
219464	0.0	0.0
5246	1.0	0.0
5236	3861.0	6298.0
5238	1593.0	8735.0
5239	4108.0	1949.0
100505945	0.0	9.0
158399	164.0	81.0
5250	14522.0	29608.0
101929484	14.0	25.0
5251	128.0	240.0
5252	3279.0	4358.0
219479	0.0	0.0
5253	3647.0	4999.0
5255	870.0	1485.0
219477	0.0	0.0
5256	1403.0	3624.0
5257	4232.0	13566.0
220441	1930.0	3663.0
100419558	0.0	0.0
100419554	0.0	0.0
90525	385.0	365.0
158383	2.0	32.0
100420546	1.0	14.0
90527	56.0	50.0
158381	2.0	32.0
100505933	31.0	19.0
90529	571.0	808.0
5261	647.0	2039.0
5264	1948.0	3070.0
5265	5151.0	5487.0
5266	83.0	236.0
5267	1.0	63.0
219487	0.0	0.0
5268	2834.0	594.0
101929410	4.0	15.0
219484	0.0	0.0
219482	0.0	0.0
5260	137.0	258.0
5258	0.0	0.0
5259	0.0	0.0
5272	965.0	3450.0
5273	1.0	4.0
5274	722.0	681.0
28509	0.0	2.0
5275	0.0	0.0
5276	1.0	1.0
5277	657.0	2078.0
101929423	81.0	55.0
5279	1367.0	4766.0
28503	0.0	0.0
28504	0.0	0.0
28501	0.0	9.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	2180.0	11298.0
28505	0.0	6.0
101929428	0.0	0.0
5271	704.0	2018.0
28506	0.0	0.0
256435	597.0	1295.0
28500	0.0	4.0
5269	4907.0	8728.0
105377617	0.0	0.0
5283	586.0	1124.0
5284	2584.0	72.0
100420450	1.0	5.0
5286	5332.0	13693.0
5287	3364.0	6701.0
5288	907.0	6.0
5289	2426.0	5128.0
101929437	0.0	0.0
5280	147.0	209.0
5281	412.0	1437.0
5282	2.0	4.0
102723166	2.0	47.0
102723167	8.0	9.0
102723165	0.0	1.0
100420458	2.0	6.0
5294	236.0	2051.0
100420462	0.0	0.0
5295	12217.0	21207.0
100419472	0.0	0.0
5296	28.0	125.0
5297	3734.0	12661.0
5298	4168.0	8293.0
100419471	0.0	0.0
5290	3503.0	7523.0
100419477	0.0	0.0
5291	2621.0	6234.0
5292	5794.0	3692.0
5293	1175.0	3315.0
100420473	0.0	0.0
100101932	0.0	2.0
100101938	0.0	0.0
256472	2.0	10.0
256471	755.0	1866.0
100419489	1.0	0.0
100101935	0.0	0.0
100270680	6.0	9.0
100420477	0.0	7.0
100420476	0.0	0.0
100420484	0.0	2.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	2.0	6.0
101929402	8.0	17.0
100270648	0.0	1.0
101929407	10.0	20.0
105375013	6.0	12.0
641365	0.0	0.0
641364	3.0	0.0
401696	0.0	0.0
28578	0.0	1.0
28579	0.0	2.0
401692	0.0	1.0
124944	73.0	138.0
28572	0.0	78.0
28573	4.0	52.0
28570	0.0	0.0
28571	0.0	1.0
28576	2.0	118.0
28577	0.0	26.0
653354	0.0	0.0
28574	5.0	53.0
401687	0.0	0.0
28575	2.0	15.0
641372	0.0	7.0
641371	197.0	264.0
112950	1346.0	4538.0
641373	0.0	1.0
28589	15.0	278.0
28583	0.0	73.0
28584	1.0	30.0
28581	7.0	78.0
28582	0.0	8.0
28587	1.0	2.0
124930	349.0	602.0
28588	0.0	0.0
28585	0.0	3.0
28586	10.0	129.0
28580	3.0	15.0
124935	1589.0	2613.0
124936	1373.0	1003.0
378805	314.0	462.0
641380	0.0	0.0
112942	1968.0	5584.0
378807	0.0	4.0
641382	0.0	0.0
641384	3.0	5.0
401675	0.0	0.0
28558	13.0	209.0
28559	168.0	1812.0
28556	0.0	0.0
28557	9.0	63.0
148930	0.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	1581.0	2291.0
401665	1.0	0.0
641379	0.0	4.0
124925	0.0	4.0
401664	0.0	0.0
28569	19.0	114.0
401663	0.0	0.0
112939	1864.0	10154.0
401662	0.0	0.0
28567	32.0	376.0
401661	1.0	0.0
28568	33.0	421.0
112937	60.0	40.0
112936	2738.0	6018.0
449645	1.0	6.0
28561	0.0	0.0
124912	0.0	5.0
653361	44.0	321.0
28560	4.0	25.0
28565	0.0	2.0
653363	0.0	0.0
653364	9.0	15.0
28566	1.0	36.0
28563	5.0	64.0
28564	1.0	15.0
378828	0.0	0.0
378825	31.0	1.0
391804	0.0	3.0
124989	166.0	335.0
391803	0.0	1.0
340286	2.0	2.0
653390	20.0	138.0
339290	1404.0	1973.0
339291	0.0	0.0
378818	0.0	1.0
378819	0.0	0.0
378810	0.0	4.0
391811	0.0	4.0
653381	29.0	219.0
124975	573.0	841.0
124976	1669.0	1429.0
391819	0.0	5.0
124974	0.0	7.0
340277	238.0	699.0
340274	4.0	2.0
340273	406.0	63.0
339287	5135.0	12537.0
28514	793.0	1341.0
28512	778.0	1414.0
28513	88.0	103.0
28518	10.0	34.0
28519	0.0	0.0
28516	0.0	5.0
28517	0.0	11.0
28510	0.0	1.0
28511	1909.0	3129.0
124961	642.0	1426.0
340267	112.0	64.0
340260	0.0	0.0
112970	206.0	617.0
28525	0.0	0.0
28526	303.0	642.0
28523	0.0	0.0
378832	0.0	2.0
28524	0.0	0.0
28521	0.0	0.0
28522	0.0	0.0
28520	0.0	0.0
900	6745.0	16406.0
901	7362.0	10143.0
340252	919.0	1566.0
902	1504.0	4457.0
904	2236.0	7638.0
905	1711.0	5492.0
908	5493.0	38215.0
909	6.0	112.0
340371	1504.0	2518.0
136895	371.0	512.0
51081	1694.0	4298.0
51083	35.0	107.0
51082	3087.0	6674.0
51085	634.0	379.0
51084	1208.0	1645.0
51087	124.0	462.0
51086	18.0	15.0
146212	5.0	21.0
51088	2027.0	6212.0
910	8.0	177.0
90678	903.0	1846.0
911	108.0	720.0
912	97.0	581.0
913	36.0	799.0
914	392.0	7579.0
915	178.0	2127.0
916	607.0	6810.0
917	182.0	2327.0
919	170.0	1761.0
90673	395.0	876.0
51090	743.0	784.0
51092	4821.0	7299.0
51091	626.0	2671.0
51094	5010.0	30148.0
51093	1211.0	2315.0
51096	1301.0	4100.0
51095	759.0	2756.0
146225	8.0	15.0
51098	1645.0	6087.0
340359	85.0	115.0
51097	2747.0	11591.0
146223	2500.0	4676.0
51099	1490.0	3360.0
920	2695.0	16667.0
146227	64.0	95.0
921	239.0	2797.0
90668	39.0	95.0
922	5.0	1.0
923	259.0	3112.0
340351	77.0	259.0
924	110.0	476.0
643941	0.0	0.0
925	262.0	3333.0
926	58.0	617.0
927	27.0	1.0
928	10790.0	21806.0
100312775	10.0	6.0
929	4446.0	7445.0
158228	43.0	11.0
339366	154.0	173.0
26095	125.0	89.0
401825	0.0	0.0
26098	773.0	3596.0
340348	508.0	2203.0
26097	2714.0	9983.0
388324	251.0	498.0
26099	5735.0	10623.0
388325	76.0	795.0
930	8.0	241.0
148898	202.0	350.0
931	40.0	3095.0
388323	28.0	5.0
932	0.0	2.0
933	73.0	2238.0
643954	1.0	3.0
26090	2025.0	7904.0
134265	1474.0	2507.0
26092	5926.0	20768.0
936	0.0	0.0
26091	2375.0	7326.0
158234	464.0	1409.0
26094	461.0	1195.0
643955	0.0	0.0
938	5.0	11.0
26093	880.0	2241.0
939	59.0	1056.0
401827	0.0	6.0
90693	684.0	1374.0
158219	1065.0	2675.0
134266	656.0	3306.0
643971	0.0	4.0
940	218.0	1753.0
941	12.0	272.0
124872	1.0	255.0
942	374.0	3387.0
943	199.0	276.0
342994	1.0	30.0
944	68.0	861.0
643965	0.0	0.0
945	136.0	745.0
946	25.0	83.0
7903	684.0	4456.0
947	25876.0	20921.0
158222	90.0	401.0
948	50843.0	68546.0
949	6810.0	6781.0
7905	14132.0	17609.0
136853	39.0	78.0
401895	0.0	0.0
339344	303.0	539.0
339345	0.0	0.0
653308	149.0	450.0
26074	44.0	110.0
7918	751.0	1299.0
26073	3563.0	7138.0
7917	9005.0	17139.0
7919	1622.0	8533.0
950	16714.0	28823.0
951	456.0	3862.0
952	82.0	1012.0
388344	204.0	493.0
953	3872.0	11304.0
954	432.0	483.0
643976	0.0	0.0
955	1697.0	4686.0
641311	0.0	10.0
956	841.0	439.0
957	1487.0	8270.0
958	916.0	1793.0
959	224.0	871.0
7913	5740.0	22080.0
7916	14043.0	27721.0
7915	1053.0	1782.0
26071	1798.0	2311.0
388341	223.0	622.0
26085	28.0	68.0
388339	22.0	127.0
26084	971.0	4416.0
342979	51.0	33.0
960	20611.0	70490.0
26086	578.0	693.0
342977	12.0	5.0
388335	524.0	409.0
961	6790.0	13058.0
26088	1703.0	3141.0
962	485.0	5623.0
388336	333.0	205.0
963	1176.0	12004.0
388333	0.0	0.0
965	522.0	2076.0
966	34564.0	40502.0
7920	189.0	596.0
643987	0.0	0.0
967	23342.0	57373.0
7923	425.0	424.0
7922	4425.0	16071.0
968	61.0	106.0
969	994.0	2255.0
26080	0.0	1.0
643988	222.0	871.0
26083	0.0	2.0
161835	125.0	631.0
134218	2574.0	11582.0
100312782	0.0	0.0
7941	169.0	2715.0
7940	192.0	1351.0
26059	38.0	37.0
339324	1404.0	5324.0
339327	262.0	808.0
26052	440.0	1311.0
26051	2511.0	3536.0
339318	709.0	2568.0
340307	1.0	1.0
26054	5122.0	14087.0
970	47.0	86.0
971	63.0	564.0
26053	4613.0	4998.0
972	86149.0	309774.0
26056	3318.0	4003.0
973	65.0	995.0
974	392.0	1002.0
26058	4664.0	11028.0
975	35423.0	49962.0
26057	7444.0	17659.0
653333	5.0	4.0
976	2702.0	5423.0
7932	0.0	0.0
100312789	0.0	112.0
977	16594.0	13526.0
100312788	0.0	0.0
978	140.0	297.0
643996	4.0	2.0
7936	2121.0	5259.0
100312785	0.0	0.0
26050	119.0	41.0
100312787	0.0	0.0
641339	162.0	710.0
161823	510.0	1255.0
100312792	0.0	0.0
100312794	4.0	12.0
100312790	0.0	3.0
148870	7.0	3.0
388364	0.0	0.0
388363	470.0	1184.0
653316	2.0	38.0
653319	198.0	579.0
148867	1940.0	8197.0
26063	551.0	1188.0
122258	0.0	1.0
26062	0.0	0.0
102578074	1.0	6.0
26065	7480.0	19010.0
26064	3387.0	8911.0
983	174.0	8018.0
984	1017.0	2085.0
146206	54.0	680.0
987	6066.0	13943.0
988	3436.0	12383.0
7942	851.0	1091.0
989	11181.0	32177.0
26061	906.0	1853.0
161829	0.0	7.0
100312798	1.0	16.0
26060	4460.0	15835.0
219525	0.0	6.0
5300	885.0	2162.0
5301	0.0	1.0
339302	2.0	0.0
388394	0.0	1.0
990	94.0	2450.0
991	57.0	4319.0
100419609	0.0	0.0
342945	275.0	586.0
993	101.0	746.0
994	1450.0	4118.0
51001	669.0	2688.0
100419606	0.0	0.0
51000	1238.0	4040.0
995	11.0	851.0
996	4091.0	9413.0
51003	293.0	558.0
100419608	1.0	7.0
997	1171.0	852.0
51002	743.0	2881.0
388389	1.0	1.0
998	12644.0	41339.0
51005	356.0	769.0
999	21720.0	10614.0
51004	414.0	1099.0
158293	2556.0	4807.0
51006	1988.0	4391.0
7955	24.0	67.0
51009	1718.0	4974.0
7957	560.0	1040.0
51008	1046.0	2943.0
158297	3.0	2.0
219537	7.0	80.0
5310	4599.0	4118.0
5311	4563.0	5201.0
101929387	19.0	8.0
388387	6.0	5.0
100419614	0.0	3.0
388381	1.0	5.0
51010	566.0	3318.0
100420608	0.0	0.0
342933	1.0	4.0
51012	2737.0	11848.0
51011	634.0	775.0
51014	4924.0	15687.0
51013	708.0	2354.0
51016	196.0	759.0
7965	450.0	1554.0
51015	1821.0	11363.0
5303	469.0	1642.0
51018	1320.0	4119.0
5304	6755.0	2110.0
5305	2275.0	9123.0
5306	4210.0	9260.0
5307	35.0	1740.0
51019	1116.0	2027.0
342931	0.0	0.0
5308	44.0	41.0
101929390	0.0	0.0
5309	2.0	4.0
219527	25.0	901.0
101929397	0.0	0.0
7980	4669.0	415.0
5320	6802.0	3427.0
7982	1657.0	3338.0
5321	604.0	924.0
5322	233.0	62.0
7984	938.0	772.0
219541	460.0	1351.0
51021	2482.0	7605.0
51020	1600.0	3758.0
51023	501.0	1416.0
51022	254.0	1410.0
51025	109.0	369.0
342926	864.0	1681.0
51024	2877.0	3611.0
7976	1312.0	1254.0
5313	0.0	2.0
51027	326.0	396.0
100420613	0.0	0.0
51026	1901.0	7781.0
5314	45.0	65.0
7975	1590.0	946.0
100420612	6.0	5.0
5315	25836.0	77285.0
51029	2865.0	10703.0
7978	318.0	1502.0
51028	3206.0	6022.0
5316	981.0	3477.0
5317	4113.0	2044.0
5318	1831.0	1621.0
7979	1941.0	4625.0
219539	173.0	120.0
5319	2.0	5.0
219557	4.0	0.0
7991	2629.0	5737.0
5330	419.0	2801.0
7994	5027.0	14473.0
5331	1455.0	3641.0
5332	1597.0	2230.0
7993	365.0	867.0
5333	1302.0	1019.0
5334	961.0	1403.0
51030	1143.0	2604.0
51032	1.0	11.0
51031	2289.0	5488.0
342918	1.0	1.0
100420627	0.0	0.0
51035	2873.0	5065.0
5324	113.0	205.0
5325	1889.0	1928.0
5326	949.0	3743.0
5327	13334.0	4210.0
7988	573.0	1247.0
100420621	0.0	0.0
5328	2749.0	4917.0
5329	1303.0	2318.0
158248	8.0	69.0
5340	0.0	0.0
5341	930.0	8426.0
5342	0.0	14.0
5343	7.0	41.0
101929335	164.0	191.0
5345	420.0	259.0
63027	1504.0	2264.0
342909	88.0	301.0
342908	153.0	300.0
