id	019a5486-ad80-44b4-a9e3-7e7f93e8e6fa	0d6bb28b-f5d1-4847-9aa9-bd58af1a7198
48	11156.0	1952.0
49	38.0	4.0
106481338	0.0	0.0
106481339	0.0	0.0
106481336	0.0	0.0
106481337	0.0	0.0
106481341	0.0	0.0
106481342	12.0	18.0
106481340	0.0	0.0
85458	6714.0	2275.0
106481345	0.0	1.0
85459	1625.0	2363.0
106481346	0.0	0.0
85456	10488.0	9080.0
442910	0.0	0.0
106481343	0.0	0.0
85457	4022.0	3814.0
442911	0.0	0.0
106481344	0.0	0.0
442912	1.0	0.0
85455	69.0	29.0
442913	0.0	0.0
85452	16.0	32.0
442914	0.0	0.0
50	5109.0	4878.0
85453	3878.0	38973.0
442915	0.0	0.0
85450	1981.0	2769.0
51	8785.0	6004.0
442916	0.0	0.0
85451	2024.0	2106.0
52	4343.0	10312.0
442917	0.0	0.0
53	3091.0	4499.0
442918	0.0	0.0
54	2950.0	10337.0
442919	0.0	0.0
55	153.0	161.0
442909	1.0	2.0
56	3.0	50.0
58	21.0	66.0
59	95547.0	5733.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	28.0	10.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	632.0	201.0
106481350	0.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	1.0	0.0
85445	24.0	20.0
106481354	2.0	3.0
85446	262.0	580.0
442900	0.0	0.0
106481355	0.0	0.0
85443	46.0	23.0
442901	0.0	0.0
85444	1608.0	3562.0
442902	0.0	0.0
60	296296.0	398375.0
85441	4488.0	3297.0
442903	14.0	11.0
85442	24.0	12.0
442904	0.0	0.0
442905	0.0	0.0
62	18.0	26.0
85440	5193.0	3949.0
442907	1.0	0.0
442908	0.0	2.0
66	0.0	1.0
67	9.0	12.0
68	3.0	5.0
344595	813.0	701.0
69	2.0	2.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	2.0	7.0
106481315	1.0	0.0
106481318	0.0	0.0
106481319	1.0	3.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	190.0	196.0
106481321	1.0	0.0
85479	50.0	247.0
106481322	0.0	0.0
85476	5006.0	7223.0
85477	1070.0	6464.0
70	77.0	5.0
85474	22.0	71.0
71	133978.0	206384.0
72	29420.0	190.0
73	87.0	257.0
74	0.0	0.0
75	15.0	18.0
106481327	0.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6186.0	5820.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	6.0
85465	3087.0	5649.0
81	35059.0	17171.0
85463	2291.0	382.0
82	79.0	117.0
85464	3267.0	2842.0
83	7.0	7.0
85461	7415.0	3286.0
85462	760.0	2654.0
86	3240.0	7369.0
87	35200.0	14088.0
85460	2133.0	764.0
88	27.0	2160.0
89	10.0	15.0
728675	1.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4055.0	2534.0
106481300	0.0	0.0
91	4066.0	3029.0
92	2307.0	574.0
93	1826.0	1729.0
94	3890.0	1542.0
95	138.0	313.0
97	325.0	443.0
98	935.0	360.0
344561	0.0	1.0
728661	3578.0	2006.0
728664	0.0	0.0
106481305	0.0	0.0
261734	872.0	593.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	28.0	59.0
106481309	18.0	7.0
246119	0.0	0.0
106481307	0.0	0.0
261735	2.0	0.0
106481308	0.0	0.0
3804	11.0	17.0
3805	10.0	99.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	1.0	14.0
3809	8.0	4.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1250.0	334.0
3800	1474.0	380.0
3801	1289.0	550.0
3802	4.0	1.0
728695	0.0	2.0
285735	1.0	0.0
261726	3998.0	8975.0
728698	8.0	12.0
3814	3.0	6.0
3815	34371.0	760.0
3816	27.0	58.0
261729	3872.0	1236.0
3817	78.0	7.0
3818	49.0	17.0
222166	13474.0	6276.0
3811	7.0	6.0
3812	11.0	13.0
285740	0.0	1.0
285741	38.0	19.0
728689	11.0	18.0
3827	1.0	5.0
246100	0.0	0.0
3820	442.0	437.0
3821	94.0	204.0
3822	15.0	29.0
3823	10.0	21.0
3824	552.0	1075.0
645402	0.0	0.0
403313	1188.0	802.0
403314	0.0	23.0
728637	1.0	3.0
728638	67.0	275.0
728633	0.0	0.0
728632	21.0	140.0
728635	20.0	23.0
3836	4494.0	5897.0
222183	147.0	48.0
3837	18065.0	34299.0
3838	3242.0	30708.0
3839	5351.0	3877.0
728629	0.0	2.0
403304	0.0	0.0
403305	0.0	0.0
3831	1937.0	1751.0
3832	491.0	5949.0
3833	200.0	3855.0
3834	138.0	42.0
3835	1508.0	4099.0
728620	1.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	1.0	0.0
403303	0.0	0.0
728621	431.0	130.0
3848	9.0	40.0
3849	2.0	2.0
222171	466.0	663.0
728619	4.0	4.0
3840	8882.0	10536.0
3841	1864.0	1364.0
3842	12505.0	7175.0
3843	13516.0	13802.0
3844	0.0	0.0
3845	3560.0	4488.0
3846	12.0	14.0
645423	0.0	0.0
3860	9.0	3.0
246126	0.0	0.0
728658	914.0	877.0
728655	2.0	1.0
728657	4.0	1.0
728656	1.0	0.0
3858	1156.0	846.0
3859	2.0	0.0
246135	7.0	3.0
3850	0.0	1.0
3851	2.0	10.0
3852	68332.0	23.0
645414	0.0	0.0
3853	19.0	0.0
3854	1313.0	1.0
3855	16102.0	19014.0
3856	12568.0	58758.0
3857	25.0	0.0
728640	36.0	5.0
645431	16.0	23.0
728642	163.0	252.0
728641	12.0	5.0
645434	39.0	2.0
645432	10.0	32.0
285704	1097.0	244.0
728643	14.0	9.0
222194	3149.0	4206.0
285708	14.0	0.0
1204	0.0	0.0
1203	1227.0	585.0
1201	1212.0	1528.0
1200	15346.0	15645.0
3861	44783.0	0.0
645426	11.0	9.0
645425	0.0	0.0
1209	6785.0	8140.0
3866	34610.0	508.0
1208	2.0	63.0
1207	4926.0	8135.0
3868	357.0	12.0
285311	3.0	0.0
3880	29255.0	49106.0
3881	0.0	4.0
285313	3387.0	51.0
100128537	1102.0	640.0
3882	16.0	42.0
100128536	0.0	0.0
285314	1.0	2.0
285315	530.0	519.0
1215	83.0	57.0
100141515	2.0	21.0
1213	35590.0	48584.0
1212	2220.0	3492.0
1211	6436.0	6430.0
3872	32472.0	8.0
3875	11698.0	43441.0
3876	3.0	21.0
3879	1.0	2.0
3890	0.0	0.0
3891	1.0	3.0
3892	99.0	139.0
100128525	3.0	6.0
285326	0.0	0.0
1230	2042.0	2948.0
285329	22.0	25.0
440097	60.0	2.0
440093	19.0	26.0
3883	6.0	6.0
3884	0.0	0.0
3885	2.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	99.0	29.0
3888	6.0	0.0
100631239	0.0	0.0
3889	16.0	0.0
100128516	92.0	18.0
285331	1410.0	2024.0
100128512	0.0	0.0
285335	29.0	12.0
100128514	0.0	0.0
1241	677.0	700.0
1240	1708.0	3116.0
1238	452.0	173.0
1237	28.0	165.0
1236	553.0	3044.0
1235	15.0	66.0
1234	1742.0	5129.0
1233	297.0	1192.0
1232	19.0	68.0
3895	26646.0	25923.0
100128511	52.0	31.0
100631247	4.0	70.0
3897	379.0	216.0
100631248	0.0	0.0
3898	1998.0	10812.0
100631249	0.0	1.0
3899	5575.0	2794.0
100128505	1.0	1.0
100631250	0.0	0.0
285343	1803.0	3190.0
100631251	4.0	10.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	201.0	170.0
100631254	4.0	0.0
100128503	0.0	0.0
285349	410.0	141.0
574501	3.0	2.0
574502	0.0	0.0
1244	248.0	104.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	16329.0	116.0
1263	1018.0	806.0
1262	17.0	23.0
116966	359.0	111.0
100887755	0.0	0.0
1261	20.0	94.0
100887754	9.0	0.0
1260	0.0	20.0
116969	44.0	8.0
1259	338.0	41.0
1258	12.0	5.0
440061	0.0	0.0
100887750	62.0	29.0
100887746	1.0	1.0
100887744	0.0	0.0
1272	2174.0	82.0
1271	1595.0	32.0
100887749	30467.0	26175.0
1270	36.0	77.0
100887748	1.0	0.0
440044	30.0	43.0
1269	23.0	264.0
440051	0.0	0.0
1268	1382.0	148.0
440050	1.0	2.0
1267	6936.0	6041.0
1266	17851.0	15738.0
100887740	0.0	0.0
1265	9325.0	6437.0
1286	688.0	1020.0
1285	293.0	218.0
1284	36621.0	17085.0
1282	41812.0	25760.0
1281	83388.0	161646.0
1280	311.0	16209.0
440078	274.0	438.0
440077	1.0	2.0
440087	42.0	31.0
1278	103910.0	138558.0
1277	61413.0	151247.0
440081	61.0	232.0
116938	0.0	0.0
1297	10.0	20.0
116931	110.0	48.0
1296	2989.0	1429.0
1295	7283.0	2404.0
116933	0.0	14.0
1294	672.0	713.0
1293	37371.0	55851.0
116935	31.0	32.0
1292	29417.0	17284.0
440068	7.0	55.0
1291	27744.0	20462.0
116937	3.0	2.0
440067	42.0	33.0
1290	9472.0	17382.0
440073	471.0	101.0
440072	2.0	3.0
1289	7392.0	14067.0
1288	1402.0	7.0
1287	2963.0	84.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	5630.0	3646.0
440021	0.0	4.0
442673	5.0	2.0
10018	3239.0	7761.0
126328	1141.0	972.0
442676	1.0	0.0
126326	972.0	271.0
1299	57.0	129.0
1298	396.0	991.0
10011	1629.0	1919.0
10010	9010.0	3585.0
10013	2994.0	4514.0
128989	1372.0	1605.0
10015	15887.0	14533.0
10014	4844.0	3163.0
10017	64.0	22.0
10016	4703.0	8073.0
10020	4491.0	1315.0
114335	0.0	0.0
114336	0.0	0.0
126321	1556.0	2398.0
10029	0.0	0.0
442668	1.0	0.0
10022	2.0	0.0
10021	9.0	1.0
10024	81.0	1903.0
128977	2809.0	1600.0
103021165	2.0	0.0
10023	390.0	355.0
103021164	3.0	3.0
10026	4415.0	2938.0
10025	2060.0	1377.0
116986	247.0	898.0
116985	5960.0	6277.0
116988	3040.0	4071.0
116987	4240.0	5071.0
114327	1600.0	864.0
440043	0.0	0.0
126308	3933.0	5157.0
440041	0.0	0.0
126306	26.0	63.0
151306	301.0	36.0
100128590	10.0	8.0
100128596	2.0	3.0
151300	2.0	1.0
100128595	0.0	0.0
100128589	1.0	3.0
440027	15.0	35.0
440026	2089.0	3319.0
440023	0.0	2.0
10008	503.0	484.0
10007	3335.0	3478.0
10009	5202.0	2584.0
116984	2058.0	2574.0
116983	1097.0	1009.0
151313	515.0	781.0
10000	6572.0	11010.0
128954	0.0	0.0
10002	19.0	7.0
10001	1385.0	2108.0
10004	357.0	147.0
10003	549.0	50.0
10006	6196.0	8088.0
10005	711.0	754.0
126370	0.0	0.0
285352	105.0	84.0
100128579	0.0	0.0
285359	86.0	70.0
126375	1037.0	1016.0
126374	1175.0	1030.0
153918	0.0	0.0
100128574	0.0	0.0
285362	4381.0	5165.0
285367	1029.0	2028.0
285368	298.0	435.0
100128569	30.0	64.0
126364	473.0	637.0
100128560	14.0	5.0
285370	0.0	0.0
285375	0.0	0.0
102682016	2.0	0.0
153932	3.0	1.0
344191	0.0	0.0
126353	114.0	1522.0
751071	226.0	475.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	8.0	27.0
106481282	0.0	0.0
285381	2996.0	2485.0
106481283	0.0	0.0
285382	926.0	260.0
106481280	0.0	0.0
165918	2092.0	2598.0
106481281	3.0	2.0
165904	5.0	597.0
285386	2163.0	552.0
138307	0.0	2.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	7.0	2.0
106481290	1.0	1.0
100128541	1.0	1.0
138311	465.0	156.0
106481293	0.0	0.0
106481294	1.0	0.0
415056	21.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	6.0	5.0
126299	719.0	652.0
106481259	0.0	0.0
728716	0.0	1.0
126298	1972.0	2173.0
728710	0.0	1.0
126295	427.0	357.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	4.0	0.0
106481267	0.0	0.0
151246	448.0	2940.0
645318	0.0	0.0
645317	29.0	26.0
151242	33.0	39.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	40092.0	24601.0
100287908	0.0	0.0
645332	386.0	516.0
126282	1296.0	2600.0
100287902	6.0	31.0
163227	919.0	751.0
100287900	0.0	0.0
163223	274.0	48.0
106481275	0.0	0.0
106481276	3.0	2.0
106481273	0.0	0.0
106481274	0.0	1.0
106481279	0.0	0.0
106481277	1.0	0.0
151258	124.0	13.0
106481278	0.0	0.0
645328	0.0	1.0
151254	104.0	44.0
645326	8.0	8.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	9.0	6.0
163259	414.0	244.0
645345	40.0	19.0
200403	30.0	20.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	551.0	112.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	1.0	6.0
728732	5.0	7.0
728734	1.0	0.0
126272	167.0	64.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1436.0	3587.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	1.0
106481246	0.0	0.0
106481247	0.0	1.0
106481244	1.0	0.0
114299	69.0	28.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	1.0
107133519	1.0	0.0
728724	6.0	0.0
106481248	0.0	0.0
106481249	1.0	0.0
107133516	1.0	3.0
728723	191.0	72.0
106481253	1.0	1.0
107133522	4.0	7.0
106481254	10.0	1.0
107133524	3.0	3.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	13.0	75.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	1.0
151276	1.0	4.0
645348	0.0	1.0
106481250	0.0	0.0
645369	360.0	119.0
645368	2.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	2063.0	3786.0
106481218	2.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	62.0	38.0
645360	0.0	0.0
106481219	1.0	1.0
106481220	19.0	11.0
106481221	1.0	7.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	909.0	649.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	1.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	3.0
106481235	0.0	0.0
85569	0.0	1.0
106481236	2.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	16.0	14.0
645387	307.0	635.0
645382	0.0	0.0
645381	24.0	5.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	1.0
106481207	2.0	0.0
106481204	0.0	2.0
106481205	1.0	0.0
106481208	3.0	1.0
106481209	0.0	0.0
3902	302.0	2220.0
3903	2908.0	4712.0
106481210	0.0	0.0
3904	6.0	40.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	6179.0	880.0
106481211	0.0	0.0
3909	20877.0	200.0
106481212	0.0	0.0
684959	0.0	0.0
151234	49.0	10.0
151230	1208.0	2486.0
728798	2.0	2.0
3913	26588.0	11546.0
3914	13228.0	777.0
3915	38394.0	6829.0
3916	24129.0	13944.0
3918	15948.0	118.0
3910	21622.0	5049.0
3911	6779.0	2383.0
3912	21418.0	8670.0
728782	11.0	23.0
728780	47.0	14.0
3924	17.0	14.0
3925	4549.0	25196.0
3927	16396.0	11745.0
3929	433.0	549.0
3920	17779.0	11912.0
3921	33658.0	70989.0
3923	0.0	1.0
100873174	1.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	1.0	0.0
3936	15596.0	43710.0
3937	3507.0	6959.0
3938	8.0	457.0
3939	41716.0	79873.0
3930	4830.0	2975.0
100873179	0.0	0.0
3931	479.0	134.0
3932	715.0	2661.0
3933	0.0	0.0
3934	1175.0	27.0
100189512	0.0	0.0
105371027	0.0	1.0
100873166	0.0	0.0
100873165	4.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	3.0	3.0
3947	1.0	2.0
3948	14.0	15.0
3949	4707.0	4922.0
100873169	0.0	1.0
3940	1.0	1.0
100873168	0.0	0.0
3945	23352.0	28627.0
100873196	0.0	0.0
100631260	2.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	3.0	7.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	4.0	4.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	166.0	404.0
3958	18320.0	10471.0
3959	44309.0	45404.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	314.0	377.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	410.0	118.0
3952	27675.0	280.0
3953	8277.0	406.0
3954	3060.0	4974.0
3955	2494.0	1109.0
3956	20686.0	7800.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	8.0	13.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	3.0	1.0
728746	0.0	0.0
728748	3.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	36.0	238.0
1303	19930.0	18809.0
107133502	0.0	0.0
1302	62.0	36.0
1301	82.0	3764.0
1300	60.0	1536.0
3960	33.0	18.0
3963	9.0	3.0
3964	6747.0	5999.0
1308	29297.0	115.0
3965	6006.0	10367.0
1307	5828.0	2907.0
151295	70.0	221.0
1306	19853.0	7777.0
100189589	7.0	5.0
728774	0.0	0.0
728773	6.0	11.0
3980	2194.0	4329.0
100287932	2827.0	5023.0
3981	1451.0	777.0
728776	16.0	43.0
85508	1.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	19359.0	15277.0
1315	12712.0	17101.0
1314	20367.0	33284.0
1312	5637.0	3093.0
1311	127.0	893.0
100329135	2.0	3.0
1310	18.0	55.0
574537	0.0	0.0
3972	1.0	10.0
3973	122.0	1.0
3975	0.0	0.0
3976	287.0	277.0
3977	24532.0	728.0
1318	271.0	205.0
3978	1008.0	2709.0
1317	4564.0	4385.0
728763	7.0	14.0
3990	99.0	79.0
645313	1.0	2.0
3991	14932.0	396.0
645312	0.0	0.0
3992	1283.0	2117.0
645311	1.0	0.0
728769	607.0	377.0
1330	0.0	0.0
1327	11320.0	14594.0
1326	1483.0	1136.0
1325	12.0	6.0
3982	4.0	0.0
3983	29303.0	10578.0
3984	2086.0	3802.0
3985	7428.0	3681.0
3987	5988.0	6645.0
3988	16176.0	12600.0
1329	3039.0	5020.0
116809	0.0	0.0
100128416	29.0	8.0
1340	6247.0	6953.0
1337	3682.0	9502.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	1093.0	3260.0
100128410	2.0	6.0
3995	3258.0	1479.0
100128412	0.0	0.0
3996	2201.0	1208.0
3998	13180.0	9070.0
1339	0.0	0.0
285440	3766.0	1729.0
285441	1.0	0.0
1352	1108.0	1595.0
1351	3224.0	5789.0
1350	10731.0	9009.0
1349	4576.0	4152.0
1348	1.0	0.0
1347	3986.0	8605.0
1346	1522.0	105.0
1345	4702.0	17813.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	10.0	16.0
1363	19290.0	2726.0
1362	15530.0	5307.0
1361	11.0	2.0
1360	234.0	10.0
1359	203.0	2063.0
1358	23.0	14.0
1357	121.0	4.0
1356	2624.0	5753.0
1355	3686.0	3557.0
1353	2717.0	2734.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	76.0	74.0
285464	827.0	568.0
100873200	0.0	0.0
777774	0.0	1.0
1374	11879.0	15541.0
1373	801.0	118.0
1371	1238.0	535.0
1370	3.0	11.0
1369	3.0	0.0
1368	5510.0	3038.0
100873209	0.0	0.0
1366	2104.0	6606.0
1365	703.0	1736.0
1364	5566.0	7120.0
100873204	0.0	1.0
100873203	0.0	0.0
100873202	10.0	4.0
100873201	0.0	1.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	17.0	11.0
100873205	2.0	0.0
102800316	0.0	1.0
102800314	1.0	1.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	1.0	0.0
1385	5879.0	4762.0
116843	2032.0	1715.0
1384	3118.0	3145.0
116842	73.0	69.0
1382	8278.0	47869.0
116844	365.0	651.0
1381	1245.0	24024.0
1380	168.0	3055.0
440176	4.0	8.0
440184	6.0	2.0
1379	16.0	45.0
1378	183.0	256.0
1376	1604.0	2199.0
1375	78.0	100.0
128821	1.0	0.0
100873237	0.0	1.0
128822	5.0	17.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	1.0	0.0
102800310	11.0	4.0
100873239	0.0	3.0
100873222	0.0	0.0
100873221	0.0	1.0
285401	0.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	247.0	1667.0
1396	118.0	153.0
1395	19.0	12.0
1394	139.0	5.0
1393	211.0	17.0
1392	0.0	0.0
285407	18.0	38.0
116835	1551.0	321.0
1390	1523.0	1353.0
1389	9740.0	6663.0
1388	5406.0	6207.0
1387	10964.0	6287.0
116841	1949.0	2508.0
1386	5276.0	5914.0
116840	1690.0	3475.0
100873226	0.0	0.0
100873225	1.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	227.0	215.0
100873255	0.0	0.0
100873254	103.0	97.0
100873253	0.0	0.0
285412	1.0	2.0
100873252	0.0	0.0
100287898	81.0	25.0
100287895	0.0	0.0
285419	96.0	13.0
1399	7704.0	7298.0
1398	8276.0	7000.0
1397	5844.0	2838.0
100873259	0.0	0.0
100873258	3.0	1.0
100873257	6.0	0.0
100873256	0.0	0.0
100873240	1.0	4.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	187.0	199.0
285429	25.0	25.0
100287880	0.0	0.0
440193	2979.0	6103.0
100873248	0.0	0.0
100873247	3.0	5.0
100873246	0.0	0.0
100873245	4.0	3.0
100873249	0.0	0.0
128872	0.0	1.0
10130	11087.0	16159.0
153830	7857.0	2711.0
645280	4.0	12.0
440138	840.0	607.0
440132	9.0	1.0
440142	1.0	0.0
10139	1310.0	1234.0
126208	533.0	1014.0
126206	119.0	1.0
126205	15.0	1.0
107133497	0.0	0.0
126204	16.0	0.0
107133499	0.0	0.0
128866	8250.0	11086.0
10131	3145.0	4999.0
10134	14862.0	12557.0
107133494	0.0	0.0
10133	12101.0	11699.0
128869	1392.0	3366.0
10136	0.0	0.0
10135	11029.0	8498.0
100128493	0.0	0.0
103021294	24.0	27.0
10138	1248.0	869.0
100128496	0.0	0.0
10137	7185.0	9432.0
128861	0.0	0.0
128862	1.0	0.0
10141	6.0	1.0
10140	10554.0	12956.0
128864	7.0	12.0
440125	3.0	2.0
440131	3.0	14.0
10143	45.0	5.0
128854	847.0	277.0
10142	10128.0	6795.0
10144	7874.0	1710.0
10147	3269.0	9715.0
100128483	2.0	1.0
10146	18651.0	15700.0
128859	0.0	0.0
10149	425.0	80.0
10148	269.0	610.0
128853	122.0	336.0
440159	0.0	2.0
10117	37.0	11.0
440163	4.0	2.0
10110	751.0	40.0
10112	208.0	8137.0
10111	7298.0	5301.0
10114	17367.0	10091.0
10113	4032.0	6344.0
128848	0.0	0.0
10116	10633.0	6436.0
165829	98.0	356.0
100128469	11.0	10.0
153842	2.0	0.0
440145	1197.0	1792.0
10129	6747.0	2637.0
440153	0.0	0.0
10128	14486.0	23076.0
100033799	0.0	0.0
107133486	8.0	20.0
10121	8378.0	7748.0
100128465	0.0	0.0
10120	4002.0	4309.0
10123	5745.0	3963.0
138234	3.0	2.0
10125	918.0	1572.0
10124	4901.0	2732.0
10127	2298.0	2302.0
10126	1140.0	602.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	3.0	16.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	67.0	160.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	2.0	0.0
106481184	0.0	0.0
106481181	2.0	1.0
106481182	0.0	0.0
285489	25.0	193.0
100128448	0.0	0.0
126242	2.0	0.0
106481198	4.0	6.0
10107	3.0	5.0
10106	28925.0	22228.0
106481199	0.0	1.0
10109	17035.0	30149.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	1.0
106481190	0.0	0.0
106481191	1.0	0.0
10101	954.0	1093.0
10100	1792.0	295.0
10103	883.0	165.0
106481194	0.0	0.0
10102	1581.0	3198.0
106481195	1.0	0.0
10105	3845.0	8260.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	256.0	17.0
440119	783.0	98.0
126235	0.0	1.0
126231	254.0	113.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	12.0
442775	51.0	138.0
106481164	0.0	1.0
106481169	1.0	0.0
442777	67.0	90.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	1.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	5.0	0.0
440107	8.0	33.0
440104	1151.0	1073.0
106481176	1.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	74.0	90.0
100128423	1.0	0.0
128879	0.0	0.0
106481172	7.0	0.0
106481173	0.0	1.0
106481170	0.0	0.0
106481171	11.0	4.0
10090	1453.0	399.0
10093	5636.0	12339.0
10092	11318.0	20254.0
10095	4830.0	10347.0
645204	1.0	0.0
10094	10976.0	21051.0
645203	3.0	5.0
10097	21992.0	27767.0
10096	14278.0	24995.0
645201	3.0	6.0
163115	361.0	90.0
200504	0.0	1.0
106481138	0.0	0.0
106481139	1.0	0.0
728833	6.0	135.0
106481143	0.0	0.0
114194	0.0	0.0
138162	108.0	136.0
106481144	0.0	0.0
114195	5.0	10.0
106481141	0.0	1.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	31.0	31.0
106481145	0.0	0.0
151126	690.0	83.0
106481146	0.0	0.0
10099	19339.0	13348.0
10098	2705.0	822.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	1.0
645212	718.0	398.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	2.0	5.0
106481152	0.0	0.0
114185	0.0	0.0
