id	8b86fbec-ded3-4910-9a7b-c9e9d1c7a377	b98a0c48-8404-47bd-a781-22dfc6c1475a
106480299	0.0	0.0
115	1992.0	2569.0
106480298	0.0	0.0
106479290	0.0	0.0
116	47.0	24.0
117	1315.0	263.0
118	14624.0	11251.0
9737	1592.0	391.0
119	232.0	86.0
9738	1953.0	1680.0
150275	244.0	181.0
9735	1290.0	632.0
9736	9780.0	3106.0
414254	1.0	0.0
106480291	1.0	0.0
150274	523.0	619.0
106480290	5.0	0.0
9739	2567.0	2358.0
106480293	0.0	0.0
106480292	0.0	0.0
9751	264.0	165.0
100874197	7.0	6.0
150291	6.0	7.0
9752	28.0	3.0
100874196	0.0	0.0
100874195	0.0	0.0
100286938	0.0	0.0
619383	25.0	7.0
9750	962.0	350.0
150290	309.0	299.0
100874194	0.0	0.0
9755	635.0	761.0
9753	923.0	295.0
100874199	2.0	0.0
9754	1230.0	753.0
100874198	8.0	0.0
392387	2.0	1.0
106479289	0.0	0.0
106479288	0.0	0.0
100874193	0.0	0.0
100874192	0.0	0.0
106479287	0.0	0.0
100874191	0.0	0.0
106479286	0.0	0.0
120	7556.0	2543.0
100874190	0.0	0.0
106479285	0.0	0.0
106479284	3.0	0.0
106479283	4.0	0.0
123	3888.0	2103.0
106707175	0.0	0.0
106479282	0.0	0.0
124	41.0	6.0
414260	0.0	1.0
106479281	2.0	0.0
125	21931.0	2776.0
106479280	0.0	0.0
126	363.0	120.0
127	82.0	1.0
402249	0.0	0.0
128	7060.0	4353.0
9748	8061.0	3487.0
9749	2404.0	1026.0
9746	3698.0	8256.0
9747	1610.0	1232.0
100286929	0.0	0.0
392391	0.0	0.0
392390	0.0	0.0
7101	7.0	0.0
9760	218.0	159.0
9761	9174.0	10476.0
619373	7.0	2.0
7100	1562.0	1067.0
392350	19.0	4.0
9766	9173.0	8433.0
7103	260.0	9.0
644378	5.0	0.0
9767	1163.0	717.0
7102	1885.0	569.0
7105	4192.0	3637.0
9764	926.0	711.0
9765	3445.0	1991.0
7104	3.0	3.0
106480269	0.0	0.0
402246	0.0	4.0
441884	1.0	2.0
130	54.0	40.0
131	0.0	0.0
402240	0.0	0.0
132	1992.0	1570.0
441891	0.0	0.0
106480273	0.0	0.0
133	623.0	364.0
106480272	0.0	0.0
134	865.0	886.0
106480275	0.0	0.0
135	16.0	5.0
106480274	0.0	0.0
136	434.0	94.0
106480277	0.0	0.0
137	0.0	0.0
106480276	0.0	0.0
106480279	0.0	0.0
106480278	0.0	0.0
9759	1424.0	651.0
150297	2.0	2.0
9757	3376.0	2145.0
9758	13.0	0.0
100286918	0.0	0.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	3862.0	2402.0
392360	0.0	0.0
9774	11188.0	5196.0
7112	4118.0	2664.0
9771	1970.0	1198.0
7111	548.0	125.0
9772	4049.0	3878.0
644384	0.0	0.0
9777	5937.0	5762.0
7114	36599.0	52586.0
9778	5096.0	3370.0
7113	2492.0	378.0
9775	3600.0	3867.0
7116	1.0	5.0
9776	5337.0	4136.0
441878	3.0	0.0
7115	1.0	7.0
392368	3.0	0.0
402236	0.0	0.0
441873	0.0	0.0
9770	1842.0	1062.0
141	994.0	468.0
441871	0.0	0.0
142	7297.0	21570.0
441870	0.0	0.0
143	5528.0	4005.0
106480284	0.0	0.0
144	1.0	4.0
106480283	0.0	0.0
162282	101.0	7.0
106480286	29.0	14.0
146	13.0	12.0
106480285	0.0	0.0
147	56.0	19.0
106480288	0.0	0.0
148	162.0	8.0
106480287	0.0	0.0
106480289	0.0	0.0
402226	4.0	1.0
7107	1113.0	2521.0
7106	1881.0	3964.0
7109	2276.0	954.0
9768	174.0	505.0
7108	932.0	1676.0
106480280	4.0	2.0
106480282	0.0	0.0
106480281	0.0	0.0
9784	5316.0	5917.0
9785	2706.0	1660.0
7120	0.0	0.0
644397	435.0	210.0
9782	468.0	134.0
7123	870.0	175.0
9783	866.0	128.0
7122	1636.0	1227.0
619351	3.0	1.0
7125	18.0	11.0
9788	2265.0	1269.0
9789	1287.0	1946.0
414208	45.0	17.0
7124	62.0	296.0
9786	1471.0	950.0
7127	4903.0	3284.0
7126	6827.0	4899.0
9787	201.0	341.0
221002	959.0	504.0
106479259	0.0	0.0
106480248	0.0	0.0
106479258	0.0	0.0
106480247	0.0	0.0
106479257	0.0	0.0
106479256	0.0	0.0
106480249	1.0	0.0
9780	6569.0	6156.0
150	1733.0	2094.0
106479255	0.0	0.0
9781	1545.0	2284.0
106479254	0.0	0.0
151	67.0	33.0
152	133.0	72.0
106479253	4.0	0.0
644390	42.0	19.0
153	32.0	1289.0
106479252	0.0	0.0
154	652.0	182.0
106480251	0.0	0.0
106479251	0.0	0.0
155	6.0	0.0
106479250	0.0	0.0
106480250	0.0	0.0
156	3489.0	3704.0
106480253	32.0	14.0
157	3622.0	1021.0
106480252	0.0	0.0
106480255	15.0	0.0
158	2626.0	2249.0
159	3297.0	4628.0
106480254	0.0	0.0
106480257	6.0	1.0
106480256	0.0	0.0
7118	12.0	17.0
7117	50.0	35.0
9779	6831.0	3572.0
414212	24.0	24.0
414213	7.0	4.0
7132	7581.0	8646.0
9796	380.0	100.0
441818	0.0	1.0
7134	45.0	14.0
9793	6122.0	5138.0
7133	2483.0	1790.0
9794	3687.0	2846.0
7136	67.0	24.0
7135	219.0	71.0
7138	191.0	1046.0
9797	1676.0	1259.0
619343	7.0	1.0
7137	0.0	9.0
9798	7759.0	4719.0
414217	0.0	0.0
106479249	0.0	0.0
619344	0.0	0.0
106480259	0.0	0.0
106479248	0.0	0.0
619349	0.0	2.0
106480258	0.0	0.0
106479247	0.0	0.0
106479246	0.0	0.0
160	3913.0	5007.0
106479245	0.0	0.0
9791	4994.0	3742.0
161	4418.0	4622.0
106479244	0.0	0.0
162	5516.0	6395.0
9792	3565.0	3075.0
106479243	0.0	0.0
163	21783.0	21237.0
7130	309.0	710.0
106479242	0.0	0.0
9790	3437.0	2419.0
164	6872.0	3244.0
106479241	0.0	0.0
165	10974.0	78501.0
106480262	0.0	0.0
106479240	0.0	0.0
166	13091.0	18902.0
106480261	0.0	0.0
167	0.0	0.0
106480264	0.0	0.0
106480263	1.0	0.0
150248	12.0	10.0
106480266	0.0	0.0
106480265	0.0	0.0
106480268	0.0	0.0
106480267	0.0	0.0
150244	530.0	46.0
7128	3186.0	2302.0
414224	75.0	18.0
106480260	3.0	0.0
7143	14.0	32.0
392392	0.0	0.0
7142	0.0	0.0
7145	26816.0	9048.0
441849	0.0	0.0
7146	25.0	131.0
392399	0.0	0.0
7148	6453.0	760.0
414228	2.0	0.0
106480226	0.0	0.0
106480225	6.0	0.0
441843	54.0	5.0
106480228	0.0	0.0
106479279	2.0	0.0
106480227	4.0	0.0
106479278	0.0	0.0
172	1040.0	217.0
106479277	0.0	0.0
173	0.0	0.0
106479276	0.0	0.0
106480229	0.0	0.0
174	62.0	21.0
7141	0.0	0.0
106479275	0.0	0.0
175	1284.0	1459.0
7140	145.0	81.0
106479274	0.0	0.0
176	2.0	85.0
106479273	0.0	0.0
177	127.0	45.0
137290	0.0	0.0
106479272	0.0	0.0
178	3532.0	1450.0
106480231	0.0	0.0
106479271	0.0	0.0
106479270	0.0	0.0
106480230	0.0	1.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	1.0	0.0
106480234	1.0	0.0
414236	45.0	33.0
7139	98.0	12.0
414235	45.0	10.0
414230	0.0	0.0
7153	1436.0	1716.0
149281	0.0	11.0
7156	1478.0	840.0
7155	13134.0	9497.0
7158	4799.0	3244.0
7157	5847.0	3949.0
343495	5.0	0.0
162239	698.0	417.0
7159	3454.0	3358.0
106480237	0.0	0.0
106479269	0.0	1.0
106480236	1.0	0.0
181	1.0	2.0
106480239	0.0	0.0
106479268	0.0	0.0
182	4256.0	3559.0
106479267	0.0	0.0
106480238	0.0	0.0
183	88.0	309.0
7150	5861.0	5107.0
221017	0.0	1.0
106479266	0.0	0.0
106479265	0.0	0.0
185	1411.0	888.0
106479264	0.0	0.0
186	2.0	0.0
402273	0.0	0.0
106479263	0.0	0.0
7151	0.0	0.0
187	791.0	1572.0
106479262	0.0	0.0
106480240	6.0	1.0
106479261	0.0	0.0
189	0.0	2.0
106479260	0.0	0.0
106480242	0.0	0.0
106480241	0.0	0.0
104797537	6.0	18.0
106480244	6.0	0.0
104797536	14.0	3.0
106480243	6.0	0.0
106480246	0.0	0.0
104797538	1.0	0.0
106480245	1.0	0.0
414245	25.0	9.0
414246	0.0	0.0
414241	5.0	6.0
7165	4699.0	4820.0
92344	642.0	774.0
100874120	1.0	2.0
7164	3663.0	1388.0
92345	829.0	545.0
7167	9394.0	15073.0
92342	272.0	768.0
729764	0.0	0.0
7166	74.0	15.0
7169	7548.0	8921.0
100874124	0.0	0.0
106479219	0.0	0.0
7168	29532.0	20086.0
100874123	0.0	0.0
106479218	0.0	0.0
92346	0.0	0.0
729760	1.0	0.0
100874122	0.0	0.0
106479217	6.0	2.0
106479216	0.0	0.0
100874121	0.0	0.0
190	0.0	0.0
106480204	0.0	0.0
106479215	0.0	1.0
191	8295.0	11166.0
106479214	0.0	0.0
729769	0.0	0.0
106480203	7.0	0.0
106480206	0.0	0.0
106479213	0.0	0.0
257000	198.0	426.0
79370	48.0	117.0
106479212	0.0	0.0
106480205	0.0	0.0
7161	191.0	395.0
106480208	0.0	0.0
92340	149.0	480.0
106479211	0.0	0.0
106479210	0.0	0.0
106480207	0.0	0.0
7163	5116.0	5937.0
196	7644.0	3766.0
197	0.0	1.0
7162	2851.0	3615.0
729767	0.0	0.0
106480209	0.0	0.0
284618	199.0	126.0
199	674.0	1192.0
646929	0.0	0.0
284615	85.0	63.0
106480211	0.0	0.0
284613	767.0	534.0
106480210	0.0	0.0
284612	24.0	39.0
106480213	10.0	0.0
284611	4193.0	1808.0
106480212	0.0	0.0
100874128	5.0	0.0
343477	10.0	0.0
100874127	0.0	0.0
730747	6.0	4.0
100874126	0.0	0.0
100874129	0.0	1.0
7175	10799.0	9039.0
7178	144388.0	193326.0
7177	436.0	1321.0
106479209	0.0	0.0
646942	1.0	0.0
100874113	64.0	8.0
106479208	0.0	0.0
106479207	0.0	0.0
100874112	0.0	1.0
7179	0.0	0.0
343472	0.0	0.0
106479206	0.0	0.0
100874111	16.0	8.0
92335	528.0	254.0
106479205	0.0	0.0
100874110	0.0	1.0
221035	3810.0	3017.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	7.0	0.0
106479203	0.0	0.0
7170	10477.0	24338.0
221037	10574.0	3003.0
106479202	11.0	0.0
106480217	2.0	0.0
80349	2610.0	2254.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	1337.0	1383.0
106479200	0.0	0.0
106480219	0.0	0.0
7171	41753.0	38084.0
106480218	0.0	0.0
79364	2338.0	856.0
7174	3949.0	2346.0
7173	415.0	81.0
79363	124.0	220.0
729756	37.0	5.0
79366	442.0	265.0
100996541	84.0	8.0
79365	8755.0	3292.0
79368	48.0	10.0
106480220	0.0	0.0
80352	923.0	359.0
106480222	0.0	0.0
79369	48.0	13.0
106480221	0.0	0.0
221044	0.0	0.0
106480224	0.0	0.0
106480223	0.0	0.0
100874117	0.0	0.0
100874116	0.0	0.0
100874115	0.0	0.0
100874114	6.0	14.0
80351	5383.0	3056.0
80350	19.0	10.0
100874119	0.0	3.0
646936	0.0	0.0
100874118	6.0	2.0
7187	1735.0	1398.0
7186	837.0	1606.0
7189	1260.0	553.0
729786	0.0	0.0
7188	1819.0	892.0
100874146	0.0	6.0
100874145	0.0	0.0
100874144	0.0	0.0
106479239	0.0	0.0
92369	64.0	80.0
100874143	0.0	0.0
106479238	0.0	0.0
106479237	0.0	0.0
100996538	2.0	0.0
106479236	0.0	0.0
7181	1235.0	501.0
106479235	0.0	0.0
7180	26.0	5.0
100996539	19.0	13.0
106479234	0.0	0.0
106479233	0.0	0.0
7182	4338.0	1423.0
106479232	0.0	0.0
7185	891.0	557.0
106479231	6.0	0.0
7184	41447.0	41038.0
729789	7.0	4.0
106479230	0.0	1.0
221074	14.0	0.0
80380	441.0	172.0
100874147	0.0	0.0
80381	4068.0	7295.0
646960	0.0	1.0
100874131	7.0	3.0
100874130	0.0	3.0
92359	292.0	785.0
100874135	0.0	0.0
100874134	5.0	0.0
106479229	0.0	0.0
343450	138.0	23.0
646962	152.0	67.0
106479228	0.0	0.0
106479227	0.0	0.0
100874132	0.0	0.0
106479226	0.0	0.0
7190	17.0	9.0
106479225	0.0	0.0
100286996	0.0	0.0
106479224	0.0	0.0
106479223	0.0	0.0
106479222	0.0	0.0
106479221	0.0	0.0
106479220	0.0	0.0
729779	13.0	1.0
221060	40.0	3.0
221061	2019.0	900.0
100996520	0.0	0.0
106480200	0.0	0.0
106480202	0.0	0.0
106480201	0.0	0.0
100874139	0.0	0.0
100874138	0.0	0.0
646956	0.0	4.0
414201	0.0	2.0
100874137	0.0	0.0
100874136	0.0	0.0
730755	29.0	2.0
414200	1.0	2.0
100874163	0.0	1.0
100874161	0.0	0.0
100874168	0.0	0.0
100874167	0.0	0.0
257044	76.0	45.0
729727	1.0	0.0
100874160	0.0	0.0
402220	0.0	0.0
100996511	428.0	102.0
729723	75.0	59.0
221092	3340.0	3241.0
284656	283.0	406.0
402216	0.0	0.0
102725045	0.0	0.0
284654	427.0	187.0
100874169	0.0	0.0
221091	516.0	174.0
646982	32.0	4.0
100874153	0.0	0.0
646981	0.0	0.0
100874152	0.0	0.0
100286979	1.0	0.0
100874151	0.0	0.0
100874150	0.0	0.0
115908	199.0	8562.0
100874157	0.0	0.0
100874156	0.0	0.0
100874155	0.0	0.0
100874154	0.0	0.0
221079	1459.0	1143.0
92370	1740.0	1636.0
100286971	0.0	0.0
221078	804.0	546.0
100996501	4.0	0.0
100996500	0.0	0.0
284649	21.0	14.0
729708	22.0	23.0
100874159	0.0	1.0
644315	106.0	55.0
100874158	5.0	28.0
646993	30.0	8.0
100874186	0.0	0.0
100874185	3.0	1.0
100874184	0.0	0.0
100874183	0.0	0.0
100286965	0.0	0.0
100286964	0.0	0.0
646996	0.0	0.0
100874189	0.0	0.0
100874188	55.0	23.0
644333	0.0	0.0
100874187	4.0	2.0
729747	18.0	6.0
100874182	0.0	0.0
100874180	0.0	0.0
257019	1025.0	154.0
644325	0.0	0.0
343413	142.0	51.0
92399	2223.0	1519.0
100874175	0.0	0.0
100874174	0.0	1.0
100874173	0.0	0.0
100874172	0.0	0.0
100874179	6.0	0.0
100286954	0.0	0.0
100874178	0.0	1.0
100874176	0.0	0.0
343409	0.0	0.0
343406	0.0	0.0
644338	5.0	1.0
103911	2.0	0.0
103910	20428.0	23224.0
350297	0.0	0.0
79530	0.0	0.0
79533	0.0	0.0
55561	2792.0	1569.0
79532	0.0	0.0
55568	4753.0	9940.0
55567	48.0	110.0
79534	0.0	0.0
79537	0.0	0.0
55565	225.0	119.0
651452	0.0	0.0
79538	0.0	0.0
158572	102.0	66.0
55571	2198.0	2463.0
171523	189.0	209.0
55573	10698.0	12697.0
55572	814.0	767.0
79521	0.0	0.0
55578	3087.0	1810.0
79523	0.0	0.0
55577	1867.0	2374.0
79526	0.0	0.0
55576	447.0	25.0
79525	0.0	0.0
79528	0.0	0.0
100037417	61.0	36.0
79529	0.0	0.0
92521	1273.0	1511.0
374286	9.0	5.0
122592	0.0	0.0
55582	431.0	259.0
79550	0.0	0.0
55586	10.0	5.0
55585	3850.0	5596.0
55584	2.0	13.0
55589	1413.0	1030.0
171559	9.0	4.0
55588	3450.0	3867.0
171558	2.0	13.0
374291	871.0	1748.0
55593	2966.0	3609.0
205428	1648.0	802.0
55592	731.0	416.0
55591	4939.0	4491.0
79540	0.0	0.0
55596	1502.0	900.0
79541	1.0	0.0
79544	0.0	0.0
79546	0.0	0.0
55599	1278.0	299.0
171546	5394.0	3755.0
79547	0.0	0.0
92507	8.0	4.0
79549	2.0	0.0
158586	1402.0	1102.0
158584	722.0	792.0
158521	0.0	0.0
134553	2997.0	1857.0
79571	1465.0	1614.0
79570	74.0	1297.0
146540	712.0	527.0
79573	778.0	661.0
79572	5200.0	3350.0
79575	423.0	734.0
79574	0.0	7.0
79577	2686.0	2847.0
79576	1254.0	898.0
158511	0.0	0.0
146542	289.0	1115.0
79568	684.0	636.0
79567	2979.0	2486.0
146547	110.0	171.0
92565	340.0	764.0
79591	2175.0	1812.0
79590	1804.0	6302.0
146562	59.0	465.0
79595	2165.0	1675.0
79594	1885.0	2105.0
146556	625.0	2276.0
100302652	8.0	4.0
79596	539.0	501.0
79598	785.0	554.0
92552	0.0	0.0
92558	271.0	872.0
79582	880.0	207.0
79581	1243.0	2418.0
79583	982.0	604.0
79586	3345.0	10055.0
100302640	104.0	34.0
79585	357.0	537.0
79587	2095.0	2174.0
79589	443.0	125.0
340895	68.0	18.0
102723346	0.0	0.0
100289137	79.0	17.0
100289133	0.0	5.0
340888	0.0	0.0
100289131	1.0	0.0
100170229	42.0	15.0
339894	9.0	1.0
339896	11.0	23.0
339897	0.0	0.0
100302666	26.0	7.0
100289124	0.0	0.0
102723332	4.0	1.0
100652796	0.0	0.0
339881	3.0	1.0
339883	69.0	24.0
102723320	24.0	1.0
339879	52.0	25.0
55502	71.0	152.0
100302692	383.0	62.0
55501	959.0	1310.0
100302691	30.0	3.0
55500	3404.0	2356.0
55506	1502.0	907.0
55505	1374.0	2388.0
55504	1926.0	2131.0
55503	793.0	357.0
55509	95.0	140.0
55508	1116.0	853.0
55507	80.0	26.0
9810	2395.0	4360.0
9811	2663.0	3290.0
102723318	0.0	0.0
100302689	0.0	0.0
102723314	0.0	0.0
100289102	2.0	1.0
55512	209.0	344.0
55511	0.0	1.0
55510	53.0	24.0
9804	17046.0	19295.0
55515	13.0	4.0
9801	2051.0	2246.0
9802	16957.0	14023.0
9807	3765.0	3428.0
9808	7.0	4.0
9805	4789.0	2235.0
9806	846.0	1576.0
9821	3611.0	2262.0
9820	3326.0	3276.0
55520	410.0	254.0
55521	321.0	41.0
9814	1337.0	1658.0
9815	1606.0	1033.0
55527	153.0	137.0
9812	4104.0	3095.0
55526	2354.0	2505.0
9813	12692.0	7901.0
9818	3084.0	1887.0
9819	2608.0	1622.0
9816	1505.0	829.0
9817	2164.0	3353.0
55529	629.0	260.0
9832	42.0	14.0
9833	193.0	319.0
9830	3476.0	4761.0
9831	2028.0	1548.0
339855	127.0	17.0
55531	6.0	15.0
339845	0.0	0.0
55530	0.0	0.0
202	11529.0	2325.0
203	224.0	413.0
55534	2300.0	1054.0
204	5865.0	5301.0
171568	2598.0	3148.0
205	6198.0	2176.0
55532	0.0	1.0
9825	1142.0	1094.0
55539	0.0	0.0
206	30.0	5.0
9826	3719.0	3953.0
207	6121.0	8006.0
208	5282.0	6013.0
9823	1915.0	3915.0
55536	1274.0	700.0
9824	308.0	340.0
9829	299.0	124.0
100652759	0.0	0.0
9827	2974.0	1713.0
9828	4718.0	3176.0
171560	0.0	0.0
9840	95.0	213.0
9843	3201.0	1974.0
9844	1447.0	1502.0
9841	1240.0	599.0
9842	1517.0	1606.0
100652781	13.0	1.0
339843	0.0	2.0
339834	113.0	35.0
210	3579.0	3254.0
211	1793.0	1476.0
55540	512.0	1393.0
212	3.0	5.0
213	235.0	17.0
79513	0.0	0.0
214	9846.0	9747.0
55545	4.0	2.0
79512	0.0	0.0
215	546.0	801.0
55544	1236.0	1311.0
79515	0.0	0.0
216	4219.0	608.0
79514	0.0	0.0
217	5464.0	6596.0
9836	816.0	1007.0
9837	246.0	219.0
218	83.0	17.0
219	1361.0	2750.0
9834	73.0	38.0
79518	0.0	0.0
254428	2276.0	1519.0
254427	418.0	695.0
9839	2926.0	1600.0
9851	1671.0	775.0
9854	576.0	1048.0
9855	2358.0	1496.0
9852	3427.0	1516.0
9853	1898.0	1557.0
352905	0.0	0.0
100652770	26.0	15.0
55553	251.0	38.0
220	6490.0	998.0
221	377.0	385.0
55552	530.0	298.0
222	4037.0	1740.0
223	8652.0	9463.0
171586	591.0	498.0
340811	6.0	0.0
224	4383.0	1348.0
100652772	556.0	418.0
55556	3035.0	1321.0
225	225.0	50.0
79501	0.0	0.0
339829	212.0	117.0
226	29440.0	71491.0
79504	0.0	0.0
55554	0.0	1.0
9847	2831.0	1779.0
228	0.0	2.0
229	10.0	3.0
9848	2014.0	911.0
55559	77.0	69.0
79508	0.0	0.0
9846	2943.0	1352.0
55558	2136.0	2181.0
352909	70.0	263.0
254439	0.0	0.0
9849	2471.0	1138.0
9861	3106.0	2765.0
9862	4147.0	3666.0
7200	150.0	0.0
9860	1957.0	872.0
9865	2607.0	1526.0
9866	1281.0	514.0
7201	0.0	0.0
7204	9005.0	6619.0
9863	952.0	313.0
7203	12855.0	25942.0
101927477	0.0	2.0
339942	82.0	95.0
230	2462.0	397.0
231	2198.0	1559.0
100133330	0.0	0.0
100289099	0.0	0.0
100289095	0.0	0.0
236	0.0	0.0
238	102.0	6.0
239	60.0	30.0
9858	1447.0	2126.0
9859	1822.0	1171.0
100289092	6.0	33.0
9856	13.0	7.0
9857	4986.0	3480.0
100652846	11.0	3.0
9873	1944.0	1456.0
9870	2911.0	1649.0
9871	4724.0	4920.0
9877	9340.0	8060.0
9874	4379.0	2681.0
101927487	0.0	0.0
9875	3742.0	2027.0
101927489	4.0	1.0
240	1773.0	722.0
241	878.0	1275.0
242	0.0	0.0
100652831	0.0	0.0
243	0.0	0.0
100289087	0.0	0.0
245	340.0	4.0
246	12.0	8.0
339926	0.0	0.0
247	2782.0	2830.0
248	0.0	0.0
249	1788.0	1122.0
339929	574.0	249.0
9869	2673.0	2866.0
7205	3290.0	4406.0
9867	12036.0	5470.0
9868	5750.0	4450.0
7220	706.0	156.0
9883	2394.0	1091.0
9884	96.0	17.0
7222	9.0	19.0
9881	1577.0	2377.0
9882	8583.0	2349.0
7221	13.0	7.0
7224	0.0	0.0
9887	5241.0	5430.0
7223	28.0	24.0
9885	2447.0	1911.0
7226	420.0	997.0
101927498	0.0	0.0
9886	912.0	788.0
7225	632.0	175.0
250	0.0	1.0
9880	623.0	402.0
251	0.0	0.0
340900	0.0	1.0
100652865	42.0	14.0
257	1.0	2.0
258	0.0	0.0
259	45.0	125.0
7216	1081.0	346.0
9878	4652.0	4167.0
9879	4031.0	3098.0
9894	1226.0	2400.0
9895	2513.0	1577.0
9892	43.0	6.0
9898	9938.0	12999.0
9899	240.0	63.0
9896	1566.0	847.0
9897	4582.0	3124.0
100422407	0.0	0.0
9890	300.0	82.0
9891	786.0	1500.0
262	5568.0	1311.0
263	0.0	0.0
100652853	40.0	23.0
265	2.0	0.0
266	0.0	0.0
267	8123.0	9979.0
100652856	0.0	0.0
268	29.0	11.0
269	0.0	5.0
339906	1.0	1.0
7227	19503.0	18901.0
9889	1919.0	1644.0
100652857	0.0	0.0
100422411	1.0	0.0
7248	2630.0	1240.0
7247	4761.0	4460.0
101927433	1.0	0.0
270	159.0	35.0
271	1865.0	1726.0
100289059	0.0	0.0
272	672.0	701.0
273	560.0	357.0
274	1277.0	1003.0
275	596.0	89.0
276	1.0	0.0
277	0.0	0.0
278	0.0	0.0
100652801	0.0	0.0
279	0.0	0.0
100289051	0.0	0.0
7253	61.0	16.0
7252	0.0	0.0
7257	1826.0	2266.0
7259	6853.0	3262.0
7258	0.0	0.0
280	533.0	78.0
281	0.0	0.0
101927449	0.0	0.0
283	588.0	665.0
7251	3305.0	3338.0
284	554.0	108.0
285	549.0	549.0
286	41.0	57.0
287	2854.0	720.0
288	4741.0	3585.0
102723378	0.0	0.0
7249	4450.0	4177.0
7264	2341.0	7951.0
7263	962.0	1856.0
7266	3119.0	3838.0
7265	1793.0	2666.0
7268	212.0	127.0
7267	20581.0	10169.0
100422437	0.0	0.0
290	15596.0	2265.0
101927455	0.0	0.0
291	1437.0	1015.0
292	9462.0	10201.0
101927457	0.0	6.0
7260	867.0	1252.0
293	16384.0	23324.0
352852	1.0	0.0
101927459	0.0	0.0
7262	325.0	541.0
100289034	4.0	16.0
100652824	2.0	25.0
100422431	0.0	0.0
7275	1862.0	449.0
7274	17.0	10.0
7277	2048.0	1446.0
100422445	5.0	1.0
7276	0.0	16.0
7278	0.0	3.0
101927465	0.0	0.0
376818	0.0	0.0
100289028	0.0	0.0
7270	961.0	840.0
100289027	0.0	0.0
7273	1811.0	149.0
7272	155.0	172.0
102723356	9.0	6.0
7286	1657.0	3866.0
376844	0.0	1.0
100529257	12.0	11.0
7288	1.0	6.0
7287	23.0	6.0
7289	1583.0	1281.0
134510	2028.0	1462.0
79490	0.0	0.0
7280	776.0	548.0
79492	0.0	0.0
79491	0.0	0.0
100529251	13.0	15.0
79494	0.0	0.0
7284	7005.0	13838.0
7283	1136.0	1563.0
79498	0.0	0.0
122525	221.0	207.0
79499	0.0	0.0
100422450	0.0	0.0
100422452	0.0	0.0
7297	2741.0	3216.0
7296	2964.0	2038.0
7299	0.0	4.0
134526	5.0	0.0
7298	607.0	701.0
100422469	0.0	0.0
7291	483.0	645.0
100529261	20.0	0.0
7290	813.0	715.0
100529262	11.0	1.0
7293	126.0	266.0
79483	0.0	0.0
7292	107.0	465.0
100529264	0.0	1.0
79482	0.0	0.0
7295	4638.0	6762.0
352887	0.0	0.0
7294	48.0	46.0
79488	0.0	0.0
388818	0.0	0.0
100292680	0.0	13.0
388815	636.0	158.0
158506	5.0	0.0
100529239	0.0	0.0
92483	9.0	2.0
352896	0.0	0.0
92482	885.0	315.0
122509	203.0	308.0
388849	46.0	7.0
134548	36.0	229.0
101927423	32.0	42.0
101927422	6.0	0.0
100529240	8.0	0.0
134549	674.0	1513.0
100529241	0.0	1.0
388830	0.0	0.0
408050	228.0	184.0
100422486	20.0	2.0
100529215	46.0	11.0
100529211	62.0	17.0
100422496	0.0	0.0
122553	1550.0	1216.0
100133307	0.0	0.0
100133308	5.0	0.0
100133309	0.0	1.0
100133310	0.0	0.0
100133311	56.0	45.0
388886	837.0	843.0
100133314	0.0	0.0
134505	7.0	14.0
100133321	0.0	1.0
100529209	18.0	11.0
65003	1245.0	1847.0
65005	1442.0	3144.0
65008	962.0	836.0
171419	0.0	0.0
65009	554.0	181.0
55681	4209.0	2568.0
55680	1525.0	680.0
79650	2304.0	1362.0
79652	1766.0	2497.0
79651	1266.0	1230.0
146456	21.0	10.0
55684	2718.0	5199.0
55683	5223.0	3305.0
79654	2421.0	2812.0
79656	260.0	180.0
55689	2770.0	1358.0
171416	0.0	0.0
79658	1445.0	997.0
55687	738.0	607.0
79657	1902.0	1620.0
55686	2693.0	3165.0
374395	1812.0	2301.0
79659	3536.0	1406.0
374393	332.0	322.0
65010	437.0	429.0
374378	561.0	900.0
65012	45.0	5.0
92610	1209.0	988.0
122481	94.0	200.0
65018	1359.0	1194.0
55692	1622.0	1332.0
55691	1735.0	997.0
55690	6299.0	6689.0
79641	1064.0	2684.0
55696	3084.0	2800.0
55695	699.0	1112.0
79640	1215.0	1172.0
79643	947.0	1267.0
79642	532.0	635.0
55693	99.0	83.0
79645	251.0	98.0
55699	7124.0	11058.0
79644	1143.0	1668.0
55698	428.0	200.0
79647	3460.0	2685.0
55697	2260.0	1621.0
79646	9685.0	4512.0
79649	975.0	411.0
374383	171.0	86.0
79648	1771.0	1057.0
92609	2056.0	1953.0
134490	0.0	0.0
134492	1079.0	1081.0
100302738	0.0	0.0
100302737	0.0	0.0
100302736	12.0	8.0
146481	0.0	0.0
79670	3298.0	1668.0
79672	1822.0	1909.0
79671	1445.0	1251.0
79674	217.0	60.0
79673	1365.0	923.0
79676	101.0	66.0
79675	786.0	572.0
79677	1559.0	1664.0
79679	14971.0	12459.0
158471	732.0	216.0
349391	0.0	0.0
79661	974.0	399.0
79660	3112.0	3727.0
79663	459.0	303.0
171424	1.0	2.0
