id	dc0592cf-5a96-4aed-86b2-eb7de5492b7c	71c9e9d3-9276-468c-a3a0-053880a75511
85458	5877.0	2903.0
106481345	1.0	0.0
85459	1026.0	1043.0
106481346	4.0	0.0
85456	11136.0	14210.0
442910	0.0	0.0
106481343	0.0	0.0
85457	4831.0	3584.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	50.0	39.0
442913	0.0	0.0
85452	7.0	19.0
442914	0.0	0.0
50	6060.0	6028.0
85453	2870.0	486.0
442915	0.0	0.0
85450	2739.0	1921.0
51	10478.0	6033.0
442916	0.0	0.0
85451	1945.0	1845.0
52	4403.0	8747.0
442917	0.0	0.0
53	2850.0	4104.0
442918	0.0	0.0
54	1967.0	2068.0
442919	0.0	0.0
55	112.0	49.0
442909	1.0	0.0
56	2.0	8.0
58	9.0	13.0
59	33863.0	13394.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	21.0	7.0
106481352	1.0	0.0
106481353	0.0	0.0
85449	429.0	298.0
106481350	0.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	26.0	3.0
106481354	3.0	14.0
85446	257.0	549.0
442900	0.0	0.0
106481355	0.0	0.0
85443	49.0	27.0
442901	0.0	0.0
85444	1910.0	1226.0
442902	0.0	0.0
60	258633.0	368331.0
85441	1200.0	4397.0
442903	4.0	12.0
85442	128.0	31.0
442904	0.0	0.0
442905	0.0	0.0
62	24.0	17.0
85440	4468.0	2191.0
442907	0.0	2.0
442908	0.0	1.0
66	1.0	0.0
67	8.0	10.0
68	9.0	4.0
344595	855.0	679.0
69	9.0	5.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	2.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	106.0	202.0
106481321	1.0	2.0
85479	4.0	27.0
106481322	0.0	0.0
85476	4527.0	8319.0
85477	1224.0	15110.0
70	9.0	4.0
85474	16.0	91.0
71	145137.0	241932.0
72	5460.0	189.0
73	29.0	13.0
74	1.0	0.0
75	8.0	15.0
106481327	0.0	2.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4782.0	7769.0
106481326	0.0	0.0
106481329	0.0	1.0
106481330	0.0	0.0
106481331	3.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	7.0
85465	2306.0	7606.0
81	24784.0	28072.0
85463	1701.0	330.0
82	6.0	5.0
85464	3538.0	1332.0
83	0.0	9.0
85461	4289.0	6408.0
85462	542.0	796.0
86	2539.0	6378.0
87	20931.0	20723.0
85460	1852.0	1583.0
88	9.0	16.0
89	3.0	5.0
728675	0.0	1.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3993.0	3080.0
106481300	0.0	0.0
91	3898.0	6121.0
92	1802.0	802.0
93	1242.0	1024.0
94	2788.0	1006.0
95	175.0	485.0
97	231.0	276.0
98	1099.0	816.0
344561	0.0	0.0
728661	3507.0	3279.0
728664	0.0	2.0
106481305	2.0	2.0
261734	642.0	775.0
106481306	0.0	0.0
106481303	1.0	0.0
106481304	0.0	0.0
728666	33.0	100.0
106481309	38.0	4.0
246119	0.0	0.0
106481307	0.0	0.0
261735	5.0	0.0
106481308	0.0	0.0
3804	1.0	1.0
3805	2.0	5.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	13.0	3.0
3809	13.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	697.0	273.0
3800	2723.0	4174.0
3801	1134.0	811.0
3802	2.0	0.0
728695	0.0	3.0
285735	0.0	1.0
261726	3198.0	4329.0
728698	9.0	7.0
3814	1.0	7.0
3815	10020.0	307.0
3816	111.0	17.0
261729	5041.0	6859.0
3817	0.0	14.0
3818	11.0	6.0
222166	22939.0	3290.0
3811	6.0	0.0
3812	2.0	2.0
285740	0.0	3.0
285741	62.0	18.0
728689	18.0	30.0
3827	1.0	1.0
246100	0.0	0.0
3820	214.0	18.0
3821	26.0	5.0
3822	4.0	10.0
3823	0.0	9.0
3824	179.0	254.0
645402	0.0	0.0
403313	1245.0	1908.0
403314	0.0	21.0
728637	1.0	12.0
728638	18.0	99.0
728633	0.0	0.0
728632	23.0	37.0
728635	21.0	19.0
3836	3894.0	6895.0
222183	158.0	72.0
3837	14778.0	21233.0
3838	2077.0	14947.0
3839	4508.0	3042.0
728629	0.0	0.0
403304	0.0	14.0
403305	0.0	0.0
3831	1669.0	1234.0
3832	307.0	5368.0
3833	76.0	2548.0
3834	113.0	1.0
3835	1406.0	5781.0
728620	3.0	2.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	395.0	551.0
3848	55.0	5.0
3849	0.0	8.0
222171	776.0	3573.0
728619	3.0	6.0
3840	8493.0	11812.0
3841	1601.0	848.0
3842	9135.0	9489.0
3843	16140.0	10644.0
3844	0.0	0.0
3845	2958.0	8624.0
3846	12.0	8.0
645423	0.0	0.0
3860	5.0	0.0
246126	0.0	1.0
728658	1633.0	1490.0
728655	3.0	1.0
728657	0.0	0.0
728656	1.0	0.0
3858	997.0	868.0
3859	2.0	0.0
246135	3.0	3.0
3850	0.0	1.0
3851	0.0	4.0
3852	27427.0	11.0
645414	0.0	0.0
3853	148.0	3.0
3854	3854.0	1.0
3855	12023.0	43838.0
3856	15826.0	88793.0
3857	4.0	0.0
728640	4.0	3.0
645431	17.0	17.0
728642	177.0	619.0
728641	11.0	10.0
645434	59.0	3.0
645432	8.0	8.0
285704	1120.0	1134.0
728643	6.0	0.0
222194	2588.0	4317.0
285708	3.0	0.0
1204	0.0	0.0
1203	1351.0	503.0
1201	1246.0	1657.0
1200	12174.0	11915.0
3861	19676.0	2.0
645426	8.0	17.0
645425	0.0	0.0
1209	7521.0	11056.0
3866	12309.0	671.0
1208	3.0	34.0
1207	4248.0	7054.0
3868	358.0	17.0
285311	0.0	0.0
3880	20727.0	70946.0
3881	0.0	6.0
285313	2451.0	51.0
100128537	980.0	1116.0
3882	17.0	50.0
100128536	0.0	1.0
285314	3.0	1.0
285315	484.0	405.0
1215	325.0	3.0
100141515	2.0	0.0
1213	32235.0	74721.0
1212	1902.0	3884.0
1211	5295.0	4886.0
3872	16445.0	64.0
3875	12323.0	82881.0
3876	4.0	21.0
3879	2.0	4.0
3890	5.0	2.0
3891	1.0	0.0
3892	80.0	87.0
100128525	3.0	6.0
285326	0.0	0.0
1230	621.0	2097.0
285329	14.0	20.0
440097	145.0	2.0
440093	26.0	25.0
3883	1.0	0.0
3884	0.0	1.0
3885	0.0	0.0
3886	0.0	1.0
100128521	0.0	0.0
3887	512.0	52.0
3888	0.0	0.0
100631239	0.0	0.0
3889	12.0	6.0
100128516	112.0	8.0
285331	1404.0	2764.0
100128512	0.0	0.0
285335	23.0	14.0
100128514	0.0	0.0
1241	597.0	919.0
1240	1404.0	883.0
1238	440.0	52.0
1237	7.0	102.0
1236	120.0	102.0
1235	15.0	2.0
1234	256.0	756.0
1233	93.0	181.0
1232	17.0	20.0
3895	23641.0	19380.0
100128511	25.0	11.0
100631247	2.0	14.0
3897	317.0	41.0
100631248	0.0	0.0
3898	1280.0	1258.0
100631249	0.0	0.0
3899	5515.0	4920.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1947.0	1747.0
100631251	0.0	1.0
100631252	16.0	0.0
100631253	0.0	0.0
285346	141.0	124.0
100631254	0.0	1.0
100128503	0.0	0.0
285349	335.0	117.0
574501	0.0	0.0
574502	0.0	0.0
1244	74.0	37.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	4281.0	326.0
1263	1507.0	1625.0
1262	12.0	15.0
116966	195.0	8.0
100887755	0.0	0.0
1261	35.0	4.0
100887754	12.0	0.0
1260	1.0	1.0
116969	109.0	21.0
1259	392.0	34.0
1258	5.0	0.0
440061	0.0	0.0
100887750	28.0	29.0
100887746	0.0	1.0
100887744	1.0	0.0
1272	1607.0	1362.0
1271	2972.0	6.0
100887749	105.0	21.0
1270	52.0	69.0
100887748	0.0	0.0
440044	22.0	33.0
1269	11.0	3.0
440051	0.0	0.0
1268	508.0	4.0
440050	1.0	3.0
1267	4305.0	4478.0
1266	16871.0	35443.0
100887740	0.0	0.0
1265	8614.0	4280.0
1286	127.0	272.0
1285	34.0	108.0
1284	34796.0	17426.0
1282	34607.0	19885.0
1281	24200.0	274890.0
1280	132.0	56.0
440078	186.0	84.0
440077	0.0	2.0
440087	14.0	114.0
1278	33561.0	306978.0
1277	16728.0	373058.0
440081	64.0	162.0
116938	0.0	0.0
1297	11.0	0.0
116931	112.0	435.0
1296	1616.0	6043.0
1295	5551.0	10330.0
116933	2.0	7.0
1294	690.0	391.0
1293	29178.0	94298.0
116935	35.0	25.0
1292	18618.0	29926.0
440068	0.0	7.0
1291	19902.0	28389.0
116937	4.0	6.0
440067	10.0	7.0
1290	6778.0	41653.0
440073	334.0	30.0
440072	8.0	0.0
1289	2835.0	23175.0
1288	670.0	108.0
1287	2076.0	2024.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	3465.0	2430.0
440021	0.0	0.0
442673	3.0	4.0
10018	2713.0	7902.0
126328	1366.0	2285.0
442676	0.0	0.0
126326	385.0	142.0
1299	57.0	33.0
1298	526.0	165.0
10011	1433.0	4059.0
10010	5928.0	1769.0
10013	3520.0	2346.0
128989	1531.0	796.0
10015	14933.0	24808.0
10014	4825.0	2330.0
10017	25.0	6.0
10016	4437.0	8693.0
10020	3199.0	1673.0
114335	0.0	0.0
114336	0.0	0.0
126321	1010.0	4839.0
10029	0.0	0.0
442668	0.0	1.0
10022	0.0	4.0
10021	7.0	50.0
10024	29.0	2142.0
128977	2783.0	1132.0
103021165	0.0	0.0
10023	474.0	218.0
103021164	5.0	2.0
10026	3995.0	2405.0
10025	2356.0	2845.0
116986	195.0	95.0
116985	4508.0	3854.0
116988	3147.0	6645.0
116987	3828.0	5689.0
114327	1618.0	1312.0
440043	0.0	0.0
126308	4278.0	3084.0
440041	0.0	0.0
126306	8.0	4.0
151306	495.0	22.0
100128590	10.0	2.0
100128596	2.0	1.0
151300	0.0	2.0
100128595	0.0	0.0
100128589	0.0	2.0
440027	28.0	15.0
440026	1938.0	5075.0
440023	0.0	1.0
10008	560.0	277.0
10007	2649.0	3118.0
10009	3295.0	4693.0
116984	1028.0	2486.0
116983	879.0	2600.0
151313	625.0	634.0
10000	4851.0	1078.0
128954	0.0	0.0
10002	44.0	27.0
10001	1237.0	1181.0
10004	248.0	137.0
10003	573.0	29.0
10006	4999.0	7120.0
10005	604.0	1437.0
126370	0.0	0.0
285352	91.0	349.0
100128579	0.0	0.0
285359	94.0	40.0
126375	658.0	382.0
126374	1262.0	252.0
153918	0.0	0.0
100128574	0.0	0.0
285362	4542.0	3309.0
285367	1165.0	1391.0
285368	280.0	3719.0
100128569	25.0	65.0
126364	278.0	479.0
100128560	19.0	5.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	2.0
153932	2.0	4.0
344191	1.0	0.0
126353	466.0	411.0
751071	150.0	853.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	2.0	4.0
106481282	0.0	0.0
285381	2902.0	3169.0
106481283	0.0	0.0
285382	451.0	492.0
106481280	0.0	0.0
165918	1737.0	3594.0
106481281	1.0	10.0
165904	8.0	246.0
285386	1801.0	673.0
138307	1.0	0.0
106481297	0.0	1.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	13.0	1.0
106481290	0.0	0.0
100128541	0.0	4.0
138311	512.0	91.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	21.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	4.0	0.0
126299	626.0	1331.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1815.0	3150.0
728710	0.0	0.0
126295	376.0	804.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	7.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	368.0	1098.0
645318	0.0	0.0
645317	38.0	40.0
151242	11.0	2.0
106481260	0.0	0.0
106481261	0.0	1.0
647979	46199.0	38815.0
100287908	0.0	0.0
645332	397.0	286.0
126282	872.0	917.0
100287902	2.0	14.0
163227	884.0	1301.0
100287900	0.0	0.0
163223	351.0	14.0
106481275	0.0	0.0
106481276	2.0	0.0
106481273	1.0	1.0
106481274	1.0	0.0
106481279	1.0	3.0
106481277	0.0	0.0
151258	70.0	46.0
106481278	0.0	0.0
645328	1.0	7.0
151254	99.0	13.0
645326	3.0	22.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	15.0	39.0
163259	395.0	101.0
645345	141.0	354.0
200403	12.0	39.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	329.0	243.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	3.0	1.0
728732	0.0	1.0
728734	0.0	3.0
126272	197.0	69.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	1302.0	2972.0
106481243	0.0	0.0
107133513	1.0	0.0
106481240	0.0	0.0
106481241	5.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	1.0
114299	55.0	23.0
106481245	0.0	0.0
645339	0.0	1.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	84.0
106481248	0.0	0.0
106481249	5.0	0.0
107133516	4.0	3.0
728723	194.0	68.0
106481253	0.0	0.0
107133522	0.0	1.0
106481254	3.0	0.0
107133524	2.0	0.0
106481251	0.0	0.0
106481252	0.0	1.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	6.0	2.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	3.0	0.0
151276	5.0	1.0
645348	1.0	0.0
106481250	1.0	0.0
645369	78.0	35.0
645368	0.0	0.0
645367	0.0	7.0
106481217	0.0	0.0
200424	1300.0	4419.0
106481218	0.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	21.0	21.0
645360	1.0	0.0
106481219	2.0	0.0
106481220	20.0	12.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	796.0	462.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	13.0
106481236	2.0	3.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	0.0
645387	613.0	333.0
645382	0.0	0.0
645381	43.0	7.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	6.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	4.0	5.0
106481207	2.0	1.0
106481204	2.0	0.0
106481205	0.0	3.0
106481208	0.0	1.0
106481209	0.0	0.0
3902	68.0	485.0
3903	3588.0	2389.0
106481210	0.0	0.0
3904	3.0	9.0
3906	1.0	1.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	5636.0	1331.0
106481211	0.0	0.0
3909	9420.0	67.0
106481212	0.0	0.0
684959	0.0	0.0
151234	2.0	0.0
151230	720.0	1396.0
728798	1.0	0.0
3913	23082.0	18837.0
3914	5511.0	753.0
3915	34864.0	8222.0
3916	21799.0	16593.0
3918	6968.0	14.0
3910	29443.0	6487.0
3911	6579.0	4677.0
3912	16153.0	10112.0
728782	20.0	11.0
728780	56.0	6.0
3924	12.0	20.0
3925	3626.0	18001.0
3927	15670.0	14645.0
3929	206.0	7.0
3920	13739.0	23490.0
3921	29239.0	68328.0
3923	0.0	2.0
100873174	0.0	1.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	1.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	6901.0	10298.0
3937	1180.0	2005.0
3938	4.0	6.0
3939	36428.0	66890.0
3930	3447.0	2788.0
100873179	0.0	0.0
3931	502.0	103.0
3932	179.0	115.0
3933	0.0	6.0
3934	1145.0	1.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	7.0	4.0
3947	3.0	0.0
3948	21.0	21.0
3949	2938.0	6474.0
100873169	0.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	34795.0	9455.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	3.0
100873192	1.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	126.0	16.0
3958	25112.0	11670.0
3959	35008.0	41900.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	321.0	356.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	366.0	191.0
3952	35002.0	3.0
3953	5340.0	443.0
3954	2943.0	10500.0
3955	2163.0	11626.0
3956	33716.0	13271.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	12.0	10.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	6.0	1.0
728746	0.0	0.0
728748	1.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	53.0	102.0
1303	22630.0	58888.0
107133502	0.0	0.0
1302	54.0	89.0
1301	48.0	26704.0
1300	55.0	21268.0
3960	43.0	19.0
3963	8.0	1.0
3964	6886.0	7787.0
1308	9982.0	19.0
3965	1922.0	2844.0
1307	1905.0	2762.0
151295	26.0	93.0
1306	14147.0	7425.0
100189589	3.0	7.0
728774	0.0	0.0
728773	1.0	1.0
3980	1397.0	2063.0
100287932	2787.0	6681.0
3981	1308.0	723.0
728776	13.0	50.0
85508	0.0	0.0
105601840	0.0	1.0
85509	0.0	0.0
1316	46790.0	18822.0
1315	11021.0	24816.0
1314	18940.0	35911.0
1312	4122.0	4012.0
1311	155.0	19365.0
100329135	1.0	2.0
1310	1.0	2.0
574537	0.0	0.0
3972	1.0	7.0
3973	61.0	0.0
3975	1.0	30.0
3976	1101.0	1652.0
3977	19056.0	633.0
1318	307.0	179.0
3978	770.0	3407.0
1317	3662.0	5190.0
728763	4.0	4.0
3990	19.0	40.0
645313	8.0	12.0
3991	48631.0	273.0
645312	0.0	0.0
3992	2172.0	1688.0
645311	4.0	1.0
728769	451.0	212.0
1330	0.0	0.0
1327	12379.0	9520.0
1326	3548.0	1225.0
1325	8.0	6.0
3982	2.0	2.0
3983	20915.0	15759.0
3984	1141.0	3914.0
3985	5107.0	5942.0
3987	6596.0	4467.0
3988	9932.0	5398.0
1329	4352.0	5155.0
116809	0.0	0.0
100128416	19.0	26.0
1340	8100.0	11304.0
1337	5191.0	11175.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	1313.0	5361.0
100128410	1.0	3.0
3995	5326.0	1403.0
100128412	0.0	0.0
3996	1968.0	1671.0
3998	10686.0	25655.0
1339	0.0	2.0
285440	1910.0	1794.0
285441	1.0	0.0
1352	1255.0	1009.0
1351	5307.0	11512.0
1350	11745.0	7079.0
1349	5532.0	6145.0
1348	0.0	1.0
1347	5422.0	3995.0
1346	3504.0	209.0
1345	6771.0	7655.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	16.0	7.0
1363	15654.0	3811.0
1362	10945.0	10061.0
1361	3.0	2.0
1360	1581.0	67.0
1359	1858.0	492.0
1358	53.0	0.0
1357	606.0	0.0
1356	1602.0	178.0
1355	3549.0	3647.0
1353	2868.0	1799.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	5.0
100873219	0.0	2.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	83.0	58.0
285464	1851.0	1355.0
100873200	0.0	0.0
777774	0.0	0.0
1374	6132.0	15031.0
1373	874.0	1439.0
1371	1052.0	562.0
1370	6.0	52.0
1369	0.0	0.0
1368	22624.0	1227.0
100873209	0.0	0.0
1366	1855.0	7348.0
1365	824.0	3662.0
1364	11418.0	19891.0
100873204	2.0	1.0
100873203	0.0	0.0
100873202	19.0	6.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	1.0
100873206	12.0	10.0
100873205	1.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4586.0	3940.0
116843	1867.0	1686.0
1384	3672.0	925.0
116842	66.0	53.0
1382	4657.0	6654.0
116844	801.0	544.0
1381	235.0	22171.0
1380	29.0	0.0
440176	1.0	4.0
440184	5.0	2.0
1379	4.0	8.0
1378	385.0	15.0
1376	1789.0	2918.0
1375	101.0	85.0
128821	4.0	1.0
100873237	0.0	0.0
128822	71.0	593.0
100873236	0.0	0.0
100873235	1.0	1.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	9.0	163.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	377.0	171.0
1396	187.0	407.0
1395	52.0	43.0
1394	106.0	18.0
1393	1036.0	12.0
1392	3.0	0.0
285407	10.0	25.0
116835	1296.0	404.0
1390	1256.0	1715.0
1389	11645.0	4349.0
1388	5357.0	8852.0
1387	8219.0	10468.0
116841	1665.0	2536.0
1386	4623.0	6658.0
116840	1668.0	1772.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	2.0	2.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	199.0	79.0
100873255	0.0	3.0
100873254	4.0	4.0
100873253	0.0	0.0
285412	2.0	2.0
100873252	0.0	0.0
100287898	104.0	18.0
100287895	0.0	0.0
285419	55.0	5.0
1399	6906.0	5949.0
1398	8588.0	6770.0
1397	5095.0	8002.0
100873259	0.0	0.0
100873258	0.0	4.0
100873257	1.0	2.0
100873256	0.0	0.0
100873240	3.0	2.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	289.0	202.0
285429	23.0	30.0
100287880	0.0	0.0
440193	2254.0	4925.0
100873248	0.0	0.0
100873247	1.0	1.0
100873246	0.0	0.0
100873245	2.0	0.0
100873249	0.0	0.0
128872	0.0	1.0
10130	6417.0	30729.0
153830	5906.0	1857.0
645280	0.0	3.0
440138	652.0	699.0
440132	13.0	0.0
440142	0.0	0.0
10139	801.0	1967.0
126208	538.0	3577.0
126206	151.0	3.0
126205	21.0	50.0
107133497	0.0	0.0
126204	28.0	0.0
107133499	0.0	0.0
128866	7598.0	14366.0
10131	2613.0	7154.0
10134	23238.0	17331.0
107133494	0.0	12.0
10133	10415.0	9606.0
128869	1304.0	1675.0
10136	0.0	0.0
10135	8132.0	11267.0
100128493	0.0	0.0
103021294	14.0	40.0
10138	1094.0	1954.0
100128496	0.0	0.0
10137	6473.0	8409.0
128861	0.0	0.0
128862	0.0	1.0
10141	9.0	10.0
10140	14828.0	6479.0
128864	2.0	32.0
440125	1.0	1.0
440131	1.0	2.0
10143	8.0	0.0
128854	603.0	621.0
10142	7833.0	14412.0
10144	10579.0	922.0
10147	2404.0	5127.0
100128483	0.0	0.0
10146	11429.0	16858.0
128859	0.0	1.0
10149	460.0	103.0
10148	171.0	97.0
128853	126.0	458.0
440159	1.0	4.0
10117	20.0	7.0
440163	4.0	0.0
10110	951.0	33.0
10112	26.0	3457.0
10111	5737.0	10358.0
10114	17823.0	9345.0
10113	4628.0	10611.0
128848	0.0	0.0
10116	9260.0	13579.0
165829	49.0	64.0
100128469	17.0	30.0
153842	2.0	1.0
440145	1193.0	1701.0
10129	9120.0	6360.0
440153	0.0	1.0
10128	12710.0	34428.0
100033799	0.0	0.0
107133486	6.0	5.0
10121	8890.0	7890.0
100128465	0.0	0.0
10120	3429.0	2877.0
10123	4054.0	2241.0
138234	3.0	0.0
10125	304.0	1222.0
10124	3771.0	2070.0
10127	2192.0	7206.0
10126	1064.0	1108.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	4.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	74.0	68.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	3.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	1.0	0.0
285489	96.0	2690.0
100128448	0.0	0.0
126242	2.0	0.0
106481198	4.0	0.0
10107	1.0	1.0
10106	27151.0	23369.0
106481199	0.0	0.0
10109	13955.0	20702.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1096.0	3591.0
10100	1051.0	281.0
10103	561.0	14922.0
106481194	0.0	0.0
10102	1378.0	2895.0
106481195	0.0	0.0
10105	4782.0	9880.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	174.0	473.0
440119	226.0	194.0
126235	0.0	0.0
126231	109.0	170.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	4.0
442775	115.0	186.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	118.0	76.0
106481167	1.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	3.0	0.0
440107	3.0	1.0
440104	1107.0	755.0
106481176	0.0	1.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	2.0
106481179	2.0	1.0
128876	7.0	3.0
100128420	25.0	3.0
100128423	1.0	2.0
128879	2.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	39.0	1.0
10090	1086.0	629.0
10093	4991.0	8953.0
10092	8186.0	6862.0
10095	2964.0	4633.0
645204	3.0	0.0
10094	9284.0	19605.0
645203	9.0	1.0
10097	17896.0	25889.0
10096	10401.0	23427.0
645201	0.0	4.0
163115	175.0	63.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	8.0	4.0
106481143	0.0	0.0
114194	0.0	0.0
138162	139.0	885.0
106481144	0.0	0.0
114195	5.0	3.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	23.0	12.0
106481145	0.0	0.0
151126	264.0	2156.0
106481146	0.0	0.0
10099	29687.0	16313.0
10098	3407.0	3377.0
114190	0.0	1.0
106481140	0.0	0.0
114192	0.0	0.0
645212	599.0	536.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	2.0	2.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	180.0	27.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
