id	85c33017-be81-4bcb-b452-d297c2016992	8970e6da-5904-483d-8770-0ede67f98cf4
85458	4442.0	6756.0
106481345	0.0	0.0
85459	852.0	4469.0
106481346	0.0	0.0
85456	4823.0	16042.0
442910	1.0	0.0
106481343	0.0	0.0
85457	2342.0	8036.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	61.0	137.0
442913	0.0	0.0
85452	9.0	19.0
442914	0.0	0.0
50	1919.0	5604.0
85453	2006.0	2161.0
442915	0.0	0.0
85450	1169.0	2829.0
51	3994.0	9276.0
442916	0.0	0.0
85451	1269.0	2623.0
52	2289.0	6807.0
442917	0.0	0.0
53	1245.0	7325.0
442918	0.0	0.0
54	1139.0	11640.0
442919	0.0	0.0
55	111.0	214.0
442909	2.0	16.0
56	2.0	13.0
58	2.0	16.0
59	36590.0	18236.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	12.0	13.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	405.0	1188.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	2.0	18.0
106481354	1.0	2.0
85446	190.0	778.0
442900	0.0	3.0
106481355	0.0	0.0
85443	18.0	92.0
442901	0.0	0.0
85444	1299.0	4630.0
442902	0.0	0.0
60	119535.0	278503.0
85441	719.0	5169.0
442903	3.0	42.0
85442	55.0	478.0
442904	0.0	0.0
442905	0.0	0.0
62	2.0	25.0
85440	2762.0	5553.0
442907	1.0	4.0
442908	0.0	5.0
66	0.0	0.0
67	4.0	10.0
68	1.0	3.0
344595	565.0	2546.0
69	0.0	4.0
106481316	1.0	0.0
106481317	0.0	0.0
106481314	2.0	9.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	112.0	357.0
106481321	0.0	0.0
85479	6.0	256.0
106481322	0.0	1.0
85476	2746.0	8678.0
85477	204.0	432.0
70	6.0	15.0
85474	12.0	52.0
71	77991.0	135732.0
72	9919.0	1267.0
73	31.0	71.0
74	0.0	0.0
75	13.0	62.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	2185.0	8487.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	4.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	12.0
85465	2137.0	9928.0
81	15914.0	26654.0
85463	896.0	1567.0
82	2.0	1.0
85464	1496.0	6560.0
83	8.0	30.0
85461	3107.0	8993.0
85462	702.0	1189.0
86	1777.0	6155.0
87	16688.0	21018.0
85460	864.0	2526.0
88	4.0	20.0
89	3.0	15.0
728675	0.0	1.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2449.0	5928.0
106481300	0.0	0.0
91	2122.0	10276.0
92	1317.0	2281.0
93	1140.0	3005.0
94	1034.0	3298.0
95	85.0	277.0
97	269.0	550.0
98	431.0	818.0
344561	0.0	0.0
728661	2027.0	6680.0
728664	0.0	0.0
106481305	1.0	2.0
261734	531.0	882.0
106481306	2.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	12.0	26.0
106481309	5.0	22.0
246119	0.0	0.0
106481307	0.0	0.0
261735	3.0	1.0
106481308	0.0	0.0
3804	4.0	16.0
3805	3.0	15.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	2.0	10.0
3809	0.0	5.0
246123	0.0	0.0
106481311	0.0	0.0
344558	405.0	1155.0
3800	713.0	934.0
3801	744.0	1008.0
3802	1.0	9.0
728695	0.0	0.0
285735	0.0	0.0
261726	1772.0	5963.0
728698	1.0	9.0
3814	2.0	18.0
3815	14393.0	6921.0
3816	35.0	66.0
261729	3466.0	16534.0
3817	10.0	17.0
3818	25.0	44.0
222166	5412.0	7530.0
3811	3.0	10.0
3812	4.0	21.0
285740	1.0	7.0
285741	15.0	42.0
728689	7.0	26.0
3827	2.0	1.0
246100	0.0	0.0
3820	83.0	620.0
3821	81.0	104.0
3822	5.0	8.0
3823	6.0	10.0
3824	187.0	608.0
645402	0.0	0.0
403313	697.0	3496.0
403314	2.0	0.0
728637	1.0	8.0
728638	6.0	71.0
728633	0.0	0.0
728632	7.0	15.0
728635	7.0	44.0
3836	2390.0	8267.0
222183	130.0	195.0
3837	8876.0	26648.0
3838	1103.0	5080.0
3839	2176.0	6424.0
728629	0.0	2.0
403304	0.0	0.0
403305	0.0	0.0
3831	1396.0	2900.0
3832	174.0	2075.0
3833	81.0	578.0
3834	25.0	34.0
3835	963.0	4154.0
728620	2.0	2.0
403300	1.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	332.0	856.0
3848	2.0	6.0
3849	1.0	0.0
222171	278.0	3187.0
728619	3.0	2.0
3840	4946.0	15760.0
3841	1083.0	1991.0
3842	6630.0	28419.0
3843	7566.0	16836.0
3844	0.0	0.0
3845	2476.0	7928.0
3846	3.0	30.0
645423	0.0	0.0
3860	7.0	2.0
246126	0.0	0.0
728658	234.0	985.0
728655	1.0	1.0
728657	0.0	0.0
728656	0.0	0.0
3858	546.0	1638.0
3859	6.0	6.0
246135	1.0	10.0
3850	0.0	0.0
3851	6.0	1.0
3852	38136.0	6129.0
645414	0.0	0.0
3853	23.0	5.0
3854	6612.0	533.0
3855	12267.0	16497.0
3856	11839.0	67717.0
3857	18.0	3.0
728640	2.0	4.0
645431	14.0	79.0
728642	80.0	127.0
728641	7.0	28.0
645434	8.0	20.0
645432	4.0	44.0
285704	837.0	2334.0
728643	7.0	5.0
222194	1862.0	7681.0
285708	0.0	0.0
1204	0.0	0.0
1203	743.0	1786.0
1201	610.0	1870.0
1200	5537.0	27793.0
3861	36836.0	5816.0
645426	7.0	10.0
645425	0.0	0.0
1209	3388.0	8932.0
3866	12887.0	2640.0
1208	2.0	20.0
1207	2132.0	9009.0
3868	365.0	265.0
285311	0.0	0.0
3880	12907.0	27768.0
3881	1.0	37.0
285313	2055.0	3261.0
100128537	913.0	6392.0
3882	27.0	9.0
100128536	0.0	1.0
285314	2.0	4.0
285315	286.0	657.0
1215	160.0	443.0
100141515	6.0	10.0
1213	18411.0	61580.0
1212	908.0	2420.0
1211	2556.0	7420.0
3872	20292.0	2025.0
3875	6710.0	55440.0
3876	1.0	12.0
3879	0.0	2.0
3890	0.0	2.0
3891	0.0	0.0
3892	112.0	194.0
100128525	0.0	4.0
285326	0.0	0.0
1230	436.0	3467.0
285329	6.0	15.0
440097	32.0	47.0
440093	5.0	13.0
3883	2.0	1.0
3884	3.0	0.0
3885	2.0	1.0
3886	0.0	0.0
100128521	0.0	3.0
3887	352.0	73.0
3888	0.0	2.0
100631239	0.0	0.0
3889	3.0	0.0
100128516	79.0	157.0
285331	928.0	3630.0
100128512	0.0	0.0
285335	22.0	214.0
100128514	0.0	0.0
1241	412.0	1249.0
1240	865.0	4152.0
1238	365.0	293.0
1237	3.0	169.0
1236	80.0	2060.0
1235	11.0	82.0
1234	173.0	3020.0
1233	55.0	1828.0
1232	2.0	22.0
3895	16703.0	50111.0
100128511	30.0	72.0
100631247	2.0	550.0
3897	146.0	153.0
100631248	0.0	0.0
3898	803.0	994.0
100631249	0.0	1.0
3899	3797.0	6764.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	783.0	2560.0
100631251	3.0	0.0
100631252	14.0	3.0
100631253	0.0	0.0
285346	167.0	491.0
100631254	2.0	1.0
100128503	2.0	0.0
285349	183.0	644.0
574501	2.0	7.0
574502	0.0	0.0
1244	77.0	147.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	1.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	8990.0	969.0
1263	688.0	1487.0
1262	12.0	16.0
116966	243.0	452.0
100887755	1.0	0.0
1261	41.0	19.0
100887754	0.0	5.0
1260	0.0	9.0
116969	41.0	60.0
1259	362.0	333.0
1258	9.0	1.0
440061	0.0	0.0
100887750	49.0	138.0
100887746	0.0	0.0
100887744	3.0	1.0
1272	1628.0	2050.0
1271	509.0	431.0
100887749	40.0	37.0
1270	83.0	95.0
100887748	0.0	0.0
440044	25.0	138.0
1269	17.0	522.0
440051	0.0	0.0
1268	229.0	918.0
440050	2.0	15.0
1267	2414.0	6783.0
1266	10513.0	16315.0
100887740	0.0	0.0
1265	3966.0	7416.0
1286	190.0	1477.0
1285	176.0	471.0
1284	7924.0	32220.0
1282	6674.0	40869.0
1281	19657.0	831650.0
1280	29.0	31.0
440078	181.0	312.0
440077	1.0	5.0
440087	14.0	159.0
1278	30014.0	696952.0
1277	13410.0	663266.0
440081	75.0	215.0
116938	0.0	0.0
1297	16.0	11.0
116931	107.0	578.0
1296	1826.0	3880.0
1295	1368.0	9763.0
116933	1.0	26.0
1294	1511.0	541.0
1293	21479.0	237155.0
116935	20.0	50.0
1292	12734.0	71046.0
440068	0.0	9.0
1291	9008.0	75505.0
116937	6.0	7.0
440067	48.0	40.0
1290	2521.0	72217.0
440073	155.0	234.0
440072	0.0	9.0
1289	2050.0	42160.0
1288	486.0	940.0
1287	2048.0	10793.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1805.0	8650.0
440021	0.0	0.0
442673	2.0	10.0
10018	1888.0	6979.0
126328	636.0	1493.0
442676	0.0	0.0
126326	129.0	666.0
1299	101.0	91.0
1298	492.0	1045.0
10011	784.0	3300.0
10010	4719.0	6363.0
10013	1833.0	5266.0
128989	535.0	1832.0
10015	9216.0	27466.0
10014	2512.0	4473.0
10017	22.0	20.0
10016	2375.0	9931.0
10020	1486.0	3255.0
114335	0.0	0.0
114336	0.0	0.0
126321	828.0	3005.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	1.0
10021	1.0	5.0
10024	19.0	344.0
128977	1308.0	2309.0
103021165	0.0	3.0
10023	183.0	597.0
103021164	2.0	9.0
10026	2461.0	7150.0
10025	1137.0	2882.0
116986	93.0	756.0
116985	2684.0	10869.0
116988	1800.0	5104.0
116987	2907.0	5867.0
114327	1255.0	4023.0
440043	0.0	0.0
126308	1704.0	5756.0
440041	0.0	0.0
126306	4.0	10.0
151306	116.0	135.0
100128590	6.0	5.0
100128596	1.0	1.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	1.0	1.0
440027	11.0	7.0
440026	1363.0	6519.0
440023	0.0	0.0
10008	258.0	962.0
10007	1426.0	6254.0
10009	3577.0	9520.0
116984	1144.0	4728.0
116983	821.0	1370.0
151313	427.0	1420.0
10000	4564.0	6764.0
128954	0.0	0.0
10002	24.0	299.0
10001	768.0	2097.0
10004	197.0	345.0
10003	286.0	467.0
10006	3587.0	8977.0
10005	370.0	1560.0
126370	0.0	0.0
285352	72.0	188.0
100128579	0.0	0.0
285359	58.0	255.0
126375	361.0	1793.0
126374	797.0	1603.0
153918	0.0	1.0
100128574	0.0	0.0
285362	2029.0	6325.0
285367	579.0	1493.0
285368	159.0	1014.0
100128569	66.0	97.0
126364	180.0	828.0
100128560	9.0	42.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	1.0	3.0
344191	0.0	3.0
126353	112.0	311.0
751071	118.0	288.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	3.0	3.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	4.0	21.0
106481282	0.0	0.0
285381	1165.0	2909.0
106481283	0.0	0.0
285382	318.0	977.0
106481280	0.0	0.0
165918	1200.0	3918.0
106481281	0.0	7.0
165904	15.0	30.0
285386	414.0	12119.0
138307	4.0	1.0
106481297	0.0	1.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	3.0
100128542	0.0	9.0
106481290	0.0	2.0
100128541	0.0	0.0
138311	157.0	428.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	8.0	7.0
106481291	2.0	0.0
106481292	0.0	0.0
645323	0.0	0.0
126299	283.0	955.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1167.0	3448.0
728710	1.0	0.0
126295	253.0	674.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	17.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	6.0	0.0
106481267	0.0	0.0
151246	194.0	1215.0
645318	0.0	0.0
645317	14.0	27.0
151242	27.0	12.0
106481260	0.0	0.0
106481261	0.0	1.0
647979	24096.0	77464.0
100287908	0.0	0.0
645332	205.0	470.0
126282	387.0	2066.0
100287902	7.0	43.0
163227	784.0	4218.0
100287900	0.0	0.0
163223	140.0	96.0
106481275	0.0	0.0
106481276	0.0	4.0
106481273	1.0	1.0
106481274	3.0	4.0
106481279	0.0	1.0
106481277	0.0	0.0
151258	30.0	190.0
106481278	0.0	0.0
645328	0.0	8.0
151254	41.0	519.0
645326	5.0	9.0
106481271	0.0	1.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	4.0	42.0
163259	436.0	663.0
645345	19.0	70.0
200403	24.0	8.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	460.0	1040.0
106481237	0.0	0.0
106481238	1.0	5.0
728737	1.0	3.0
728732	1.0	5.0
728734	0.0	3.0
126272	76.0	237.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	683.0	3104.0
106481243	0.0	0.0
107133513	0.0	2.0
106481240	0.0	0.0
106481241	1.0	4.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	2.0
114299	21.0	45.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	2.0	0.0
728724	0.0	1.0
106481248	0.0	1.0
106481249	0.0	10.0
107133516	1.0	5.0
728723	47.0	230.0
106481253	0.0	0.0
107133522	47.0	108.0
106481254	5.0	3.0
107133524	3.0	9.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	13.0	24.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	3.0
151276	1.0	2.0
645348	0.0	0.0
106481250	0.0	0.0
645369	93.0	481.0
645368	1.0	0.0
645367	1.0	1.0
106481217	1.0	0.0
200424	1218.0	4775.0
106481218	2.0	8.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	16.0	110.0
645360	1.0	0.0
106481219	7.0	2.0
106481220	7.0	21.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	431.0	1119.0
106481228	0.0	1.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	4.0
106481235	0.0	0.0
85569	1.0	0.0
106481236	2.0	4.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	1.0
645387	121.0	595.0
645382	0.0	0.0
645381	27.0	35.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	4.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	6.0
106481207	9.0	8.0
106481204	0.0	1.0
106481205	2.0	3.0
106481208	3.0	9.0
106481209	0.0	0.0
3902	63.0	341.0
3903	975.0	5485.0
106481210	0.0	0.0
3904	7.0	117.0
3906	1.0	3.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	2904.0	12815.0
106481211	0.0	0.0
3909	12759.0	4764.0
106481212	0.0	0.0
684959	0.0	0.0
151234	23.0	32.0
151230	568.0	1276.0
728798	2.0	3.0
3913	12039.0	32256.0
3914	6392.0	2888.0
3915	15337.0	33174.0
3916	10389.0	27767.0
3918	12577.0	2069.0
3910	7637.0	20953.0
3911	3868.0	6112.0
3912	6104.0	28979.0
728782	5.0	18.0
728780	75.0	45.0
3924	4.0	17.0
3925	1646.0	9096.0
3927	6917.0	24436.0
3929	912.0	469.0
3920	8772.0	37599.0
3921	16207.0	44155.0
3923	1.0	4.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	4102.0	44044.0
3937	651.0	5565.0
3938	2.0	6.0
3939	15476.0	41995.0
3930	1605.0	6730.0
100873179	0.0	0.0
3931	361.0	433.0
3932	144.0	1800.0
3933	0.0	0.0
3934	1520.0	256.0
100189512	0.0	0.0
105371027	0.0	5.0
100873166	0.0	1.0
100873165	2.0	1.0
100287964	1.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	2.0	11.0
3947	0.0	3.0
3948	5.0	64.0
3949	1808.0	2068.0
100873169	0.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	6847.0	14391.0
100873196	0.0	0.0
100631260	3.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	9.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	2.0	13.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	69.0	387.0
3958	12001.0	22519.0
3959	8417.0	32510.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	1.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	305.0	874.0
574517	0.0	0.0
100631269	1.0	1.0
574518	0.0	0.0
107074708	0.0	0.0
199221	361.0	298.0
3952	5524.0	5547.0
3953	8897.0	6198.0
3954	1544.0	4571.0
3955	1151.0	4307.0
3956	8195.0	18453.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	9.0	5.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	3.0	11.0
728746	0.0	0.0
728748	1.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	29.0	71.0
1303	12467.0	79926.0
107133502	0.0	0.0
1302	62.0	44.0
1301	83.0	5484.0
1300	11.0	7709.0
3960	37.0	84.0
3963	1.0	0.0
3964	3977.0	20188.0
1308	14929.0	3739.0
3965	626.0	5520.0
1307	3157.0	6381.0
151295	46.0	71.0
1306	3278.0	24063.0
100189589	3.0	9.0
728774	0.0	0.0
728773	1.0	2.0
3980	1205.0	3500.0
100287932	1072.0	3189.0
3981	662.0	1812.0
728776	10.0	41.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	8975.0	23762.0
1315	5876.0	24904.0
1314	9667.0	52258.0
1312	2384.0	3385.0
1311	47.0	1340.0
100329135	1.0	6.0
1310	10.0	120.0
574537	0.0	0.0
3972	3.0	2.0
3973	28.0	34.0
3975	1.0	0.0
3976	272.0	582.0
3977	8833.0	15078.0
1318	77.0	335.0
3978	712.0	2119.0
1317	2137.0	8577.0
728763	4.0	3.0
3990	26.0	50.0
645313	0.0	0.0
3991	4021.0	5729.0
645312	0.0	0.0
3992	400.0	1404.0
645311	0.0	2.0
728769	285.0	762.0
1330	0.0	0.0
1327	4997.0	11208.0
1326	851.0	1276.0
1325	2.0	17.0
3982	1.0	1.0
3983	15742.0	21570.0
3984	896.0	4814.0
3985	3744.0	6159.0
3987	2984.0	8865.0
3988	4074.0	41934.0
1329	1299.0	3628.0
116809	0.0	0.0
100128416	19.0	43.0
1340	2362.0	7496.0
1337	1776.0	5398.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	1078.0	3133.0
100128410	0.0	0.0
3995	1014.0	1975.0
100128412	0.0	0.0
3996	1375.0	3006.0
3998	7533.0	21134.0
1339	0.0	0.0
285440	1809.0	5093.0
285441	3.0	2.0
1352	537.0	1318.0
1351	1551.0	4967.0
1350	4572.0	15475.0
1349	1734.0	6493.0
1348	1.0	0.0
1347	1852.0	5073.0
1346	654.0	981.0
1345	2161.0	16566.0
1343	1.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	14.0	38.0
1363	8430.0	13678.0
1362	7847.0	24163.0
1361	4.0	4.0
1360	75.0	24104.0
1359	601.0	5629.0
1358	4.0	12.0
1357	38.0	38.0
1356	2055.0	2983.0
1355	1906.0	4844.0
1353	1434.0	3664.0
100873215	0.0	0.0
100873214	0.0	1.0
100873213	0.0	0.0
100873212	0.0	6.0
100873219	0.0	1.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	51.0	150.0
285464	561.0	1348.0
100873200	1.0	0.0
777774	2.0	1.0
1374	4540.0	16245.0
1373	335.0	2510.0
1371	751.0	2434.0
1370	5.0	32.0
1369	0.0	0.0
1368	1442.0	7382.0
100873209	0.0	1.0
1366	1486.0	3875.0
1365	479.0	1660.0
1364	3655.0	11057.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	6.0	8.0
100873201	1.0	1.0
100873208	0.0	0.0
100873207	0.0	1.0
100873206	14.0	8.0
100873205	0.0	1.0
102800316	1.0	0.0
102800314	0.0	1.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3657.0	11167.0
116843	1079.0	2984.0
1384	1197.0	5403.0
116842	62.0	420.0
1382	3315.0	12698.0
116844	613.0	9163.0
1381	179.0	249.0
1380	92.0	404.0
440176	3.0	1.0
440184	1.0	66.0
1379	2.0	18.0
1378	172.0	903.0
1376	634.0	2468.0
1375	84.0	205.0
128821	0.0	759.0
100873237	0.0	0.0
128822	12.0	7493.0
100873236	0.0	0.0
100873235	3.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	1.0	34.0
100873239	0.0	3.0
100873222	0.0	4.0
100873221	0.0	1.0
285401	4.0	0.0
100873220	0.0	0.0
128820	0.0	1.0
116832	206.0	964.0
1396	41.0	341.0
1395	28.0	29.0
1394	43.0	30.0
1393	131.0	281.0
1392	1.0	0.0
285407	11.0	40.0
116835	450.0	1188.0
1390	588.0	1939.0
1389	5242.0	16426.0
1388	3213.0	9716.0
1387	6492.0	20070.0
116841	1024.0	3546.0
1386	2929.0	8057.0
116840	1251.0	2759.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	1.0
100873228	0.0	0.0
128817	2.0	5.0
100873227	2.0	0.0
100873251	0.0	0.0
100873250	1.0	2.0
116828	229.0	408.0
100873255	1.0	2.0
100873254	7.0	11.0
100873253	0.0	2.0
285412	1.0	5.0
100873252	1.0	0.0
100287898	65.0	223.0
100287895	0.0	0.0
285419	40.0	55.0
1399	4408.0	11926.0
1398	3918.0	9060.0
1397	2555.0	5217.0
100873259	0.0	2.0
100873258	1.0	2.0
100873257	0.0	3.0
100873256	0.0	0.0
100873240	0.0	9.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	107.0	262.0
285429	19.0	53.0
100287880	0.0	0.0
440193	1097.0	6697.0
100873248	0.0	0.0
100873247	10.0	15.0
100873246	0.0	0.0
100873245	0.0	7.0
100873249	0.0	0.0
128872	0.0	2.0
10130	3686.0	11988.0
153830	4131.0	6264.0
645280	4.0	5.0
440138	506.0	1576.0
440132	2.0	2.0
440142	1.0	1.0
10139	571.0	1905.0
126208	273.0	743.0
126206	34.0	5.0
126205	20.0	5.0
107133497	2.0	1.0
126204	20.0	5.0
107133499	0.0	0.0
128866	3932.0	16310.0
10131	1281.0	3835.0
10134	5377.0	18123.0
107133494	1.0	10.0
10133	3989.0	8462.0
128869	609.0	1652.0
10136	3.0	0.0
10135	5316.0	9750.0
100128493	1.0	0.0
103021294	13.0	41.0
10138	600.0	2487.0
100128496	1.0	0.0
10137	3421.0	12334.0
128861	0.0	0.0
128862	0.0	0.0
10141	6.0	6.0
10140	5438.0	13641.0
128864	6.0	35.0
440125	1.0	2.0
440131	2.0	5.0
10143	71.0	225535.0
128854	516.0	1645.0
10142	7039.0	31607.0
10144	3884.0	4287.0
10147	2200.0	7659.0
100128483	0.0	0.0
10146	8544.0	25436.0
128859	0.0	0.0
10149	127.0	180.0
10148	54.0	421.0
128853	73.0	722.0
440159	1.0	6.0
10117	5.0	18.0
440163	4.0	3.0
10110	259.0	415.0
10112	30.0	1080.0
10111	4038.0	18258.0
10114	10215.0	24298.0
10113	1662.0	5097.0
128848	0.0	0.0
10116	6732.0	17114.0
165829	38.0	103.0
100128469	9.0	19.0
153842	0.0	2.0
440145	696.0	2136.0
10129	3374.0	8045.0
440153	0.0	0.0
10128	7473.0	23825.0
100033799	0.0	0.0
107133486	7.0	10.0
10121	3810.0	9648.0
100128465	0.0	2.0
10120	2063.0	4344.0
10123	4475.0	7674.0
138234	0.0	0.0
10125	271.0	7229.0
10124	6895.0	2628.0
10127	1417.0	5313.0
10126	549.0	1424.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	1.0	0.0
106481188	1.0	4.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	33.0	237.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	3.0	20.0
106481182	1.0	0.0
285489	66.0	865.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	2.0	7.0
10107	4.0	8.0
10106	16616.0	45581.0
106481199	0.0	1.0
10109	6702.0	26158.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	1.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	565.0	1787.0
10100	578.0	955.0
10103	190.0	3755.0
106481194	0.0	0.0
10102	652.0	1909.0
106481195	1.0	0.0
10105	1420.0	6186.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	107.0	206.0
440119	257.0	323.0
126235	0.0	0.0
126231	214.0	597.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	5.0
442775	23.0	95.0
106481164	0.0	1.0
106481169	0.0	0.0
442777	27.0	74.0
106481167	0.0	3.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	2.0	0.0
440107	13.0	79.0
440104	1108.0	2675.0
106481176	0.0	2.0
106481177	0.0	0.0
106481174	0.0	1.0
106481175	0.0	0.0
106481178	6.0	3.0
106481179	4.0	3.0
128876	3.0	1.0
100128420	8.0	88.0
100128423	0.0	0.0
128879	2.0	2.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	1.0	2.0
10090	1295.0	1158.0
10093	2549.0	7779.0
10092	4753.0	17997.0
10095	1421.0	7609.0
645204	4.0	2.0
10094	4130.0	19615.0
645203	0.0	3.0
10097	10602.0	45606.0
10096	7809.0	21301.0
645201	0.0	3.0
163115	107.0	110.0
200504	0.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	1.0	15.0
106481143	0.0	0.0
114194	0.0	1.0
138162	71.0	567.0
106481144	0.0	0.0
114195	2.0	27.0
106481141	0.0	8.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	16.0	107.0
106481145	0.0	0.0
151126	248.0	7772.0
106481146	0.0	1.0
10099	6004.0	17291.0
10098	1847.0	1122.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	0.0
645212	394.0	1219.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	13.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	1.0
106481153	0.0	0.0
106481158	1.0	1.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	36.0	148.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	93.0	34.0
