id	fe6c451e-0747-4a02-9d35-59d0a9f4a468	7411d69d-b4ea-4099-9709-451756f03af1
106481345	0.0	0.0
85459	1536.0	472.0
106481346	0.0	0.0
85456	22259.0	8688.0
442910	0.0	0.0
106481343	0.0	0.0
85457	4497.0	2089.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	270.0	268.0
442913	0.0	0.0
85452	6.0	15.0
442914	0.0	0.0
50	7924.0	6826.0
85453	4339.0	1094.0
442915	0.0	0.0
85450	4660.0	3075.0
51	7282.0	3884.0
442916	0.0	0.0
85451	2267.0	1883.0
52	5210.0	4437.0
442917	0.0	0.0
53	4498.0	2617.0
442918	0.0	0.0
54	5575.0	3471.0
442919	0.0	0.0
55	454.0	145.0
442909	0.0	1.0
56	13.0	6.0
58	43.0	0.0
59	55984.0	21787.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	15.0	4.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	883.0	570.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	3.0
106481354	12.0	3.0
85446	404.0	214.0
442900	0.0	0.0
106481355	0.0	0.0
85443	43.0	95.0
442901	0.0	0.0
85444	1717.0	1450.0
442902	0.0	0.0
60	274985.0	298440.0
85441	2809.0	4581.0
442903	11.0	6.0
85442	114.0	33.0
442904	0.0	0.0
442905	0.0	0.0
62	15.0	10.0
85440	5285.0	1736.0
442907	1.0	6.0
442908	0.0	0.0
66	0.0	0.0
67	3.0	3.0
68	3.0	3.0
344595	625.0	362.0
69	4.0	3.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	2.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	175.0	49.0
106481321	0.0	1.0
85479	252.0	45.0
106481322	0.0	0.0
85476	6008.0	2766.0
85477	580.0	319.0
70	7.0	47.0
85474	27.0	49.0
71	207894.0	213146.0
72	24588.0	1094.0
73	20.0	8.0
74	0.0	0.0
75	15.0	16.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6099.0	5306.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	1.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	2.0
85465	5784.0	2584.0
81	39318.0	32673.0
85463	731.0	302.0
82	8.0	4.0
85464	1618.0	1143.0
83	9.0	3.0
85461	5120.0	2751.0
85462	2391.0	745.0
86	3757.0	4111.0
87	35326.0	16523.0
85460	6917.0	989.0
88	1.0	4.0
89	5.0	2.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	5121.0	2518.0
106481300	0.0	0.0
91	4296.0	2708.0
92	2111.0	1085.0
93	1071.0	479.0
94	1277.0	2070.0
95	382.0	73.0
97	283.0	128.0
98	885.0	576.0
344561	1.0	0.0
728661	5860.0	2392.0
728664	1.0	0.0
106481305	2.0	0.0
261734	995.0	329.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	44.0	25.0
106481309	15.0	5.0
246119	0.0	0.0
106481307	0.0	0.0
261735	3.0	1.0
106481308	0.0	0.0
3804	1.0	21.0
3805	11.0	12.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	3.0	3.0
3809	3.0	26.0
246123	0.0	0.0
106481311	0.0	0.0
344558	338.0	342.0
3800	1314.0	333.0
3801	1124.0	825.0
3802	1.0	10.0
728695	0.0	0.0
285735	0.0	0.0
261726	4358.0	2369.0
728698	9.0	5.0
3814	4.0	28.0
3815	10104.0	2205.0
3816	240.0	60.0
261729	2685.0	629.0
3817	241.0	1.0
3818	32.0	10.0
222166	3502.0	1787.0
3811	1.0	14.0
3812	3.0	20.0
285740	1.0	0.0
285741	16.0	11.0
728689	16.0	6.0
3827	2.0	0.0
246100	0.0	0.0
3820	97.0	330.0
3821	24.0	21.0
3822	18.0	11.0
3823	5.0	2.0
3824	101.0	306.0
645402	0.0	0.0
403313	2309.0	761.0
403314	0.0	0.0
728637	0.0	4.0
728638	424.0	181.0
728633	0.0	0.0
728632	11.0	52.0
728635	79.0	13.0
3836	5406.0	2701.0
222183	199.0	111.0
3837	19600.0	12548.0
3838	4678.0	13987.0
3839	3912.0	1765.0
728629	0.0	1.0
403304	0.0	0.0
403305	0.0	0.0
3831	1849.0	1312.0
3832	865.0	2405.0
3833	670.0	2043.0
3834	25.0	7.0
3835	2571.0	5418.0
728620	2.0	2.0
403300	0.0	0.0
645412	0.0	1.0
403301	3.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	597.0	189.0
3848	29.0	52.0
3849	0.0	1.0
222171	1400.0	2725.0
728619	0.0	1.0
3840	8275.0	4832.0
3841	1065.0	343.0
3842	11537.0	5574.0
3843	12026.0	5247.0
3844	0.0	0.0
3845	3630.0	3894.0
3846	4.0	2.0
645423	1.0	0.0
3860	1178.0	10430.0
246126	1.0	4.0
728658	909.0	475.0
728655	1.0	2.0
728657	0.0	0.0
728656	0.0	6.0
3858	1643.0	407.0
3859	3.0	1.0
246135	1.0	2.0
3850	1.0	2.0
3851	368.0	3209.0
3852	72436.0	28858.0
645414	0.0	0.0
3853	1296.0	7888.0
3854	7056.0	2159.0
3855	70480.0	1752.0
3856	71382.0	60649.0
3857	15.0	0.0
728640	2.0	1.0
645431	49.0	265.0
728642	310.0	155.0
728641	1.0	5.0
645434	6.0	1.0
645432	31.0	12.0
285704	1278.0	648.0
728643	3.0	3.0
222194	3160.0	1625.0
285708	1.0	7.0
1204	0.0	0.0
1203	1347.0	602.0
1201	2653.0	1491.0
1200	11235.0	10060.0
3861	34648.0	3409.0
645426	11.0	28.0
645425	1.0	0.0
1209	13885.0	9765.0
3866	78433.0	7218.0
1208	9.0	3.0
1207	4535.0	2654.0
3868	2226.0	2121.0
285311	0.0	0.0
3880	75514.0	65798.0
3881	3.0	19.0
285313	1184.0	469.0
100128537	214.0	566.0
3882	75.0	3.0
100128536	1.0	0.0
285314	1.0	1.0
285315	594.0	126.0
1215	112.0	170.0
100141515	1.0	3.0
1213	47366.0	47389.0
1212	3241.0	3344.0
1211	6193.0	7025.0
3872	57033.0	11066.0
3875	47833.0	45077.0
3876	13.0	26.0
3879	3.0	1.0
3890	1.0	0.0
3891	3.0	2.0
3892	469.0	87.0
100128525	1.0	1.0
285326	0.0	1.0
1230	537.0	1051.0
285329	19.0	9.0
440097	11.0	16.0
440093	14.0	12.0
3883	15.0	1.0
3884	0.0	1.0
3885	0.0	1.0
3886	2.0	0.0
100128521	0.0	1.0
3887	6351.0	153.0
3888	2.0	0.0
100631239	0.0	0.0
3889	87.0	4.0
100128516	89.0	42.0
285331	1551.0	590.0
100128512	0.0	0.0
285335	26.0	13.0
100128514	0.0	0.0
1241	345.0	366.0
1240	559.0	1345.0
1238	235.0	51.0
1237	2.0	190.0
1236	128.0	1134.0
1235	129.0	18.0
1234	251.0	901.0
1233	32.0	414.0
1232	8.0	9.0
3895	27961.0	10675.0
100128511	39.0	16.0
100631247	37.0	71.0
3897	292.0	100.0
100631248	0.0	0.0
3898	2382.0	2026.0
100631249	0.0	0.0
3899	18538.0	8644.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1721.0	724.0
100631251	38.0	1.0
100631252	8.0	0.0
100631253	0.0	0.0
285346	196.0	86.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	226.0	88.0
574501	0.0	0.0
574502	0.0	0.0
1244	3150.0	27.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	12614.0	1074.0
1263	3047.0	1009.0
1262	11.0	4.0
116966	204.0	98.0
100887755	0.0	0.0
1261	14.0	2.0
100887754	0.0	1.0
1260	1.0	0.0
116969	55.0	25.0
1259	321.0	18.0
1258	7.0	1.0
440061	0.0	0.0
100887750	35.0	14.0
100887746	0.0	3.0
100887744	1.0	0.0
1272	2174.0	426.0
1271	140.0	158.0
100887749	35.0	43.0
1270	79.0	17.0
100887748	0.0	0.0
440044	18.0	29.0
1269	5.0	65.0
440051	1.0	0.0
1268	69.0	71.0
440050	1.0	0.0
1267	12513.0	5175.0
1266	15790.0	7771.0
100887740	0.0	0.0
1265	11723.0	9492.0
1286	523.0	212.0
1285	313.0	51.0
1284	17774.0	52687.0
1282	10989.0	61331.0
1281	73782.0	264402.0
1280	891.0	41.0
440078	153.0	59.0
440077	0.0	0.0
440087	20.0	16.0
1278	66204.0	271769.0
1277	64000.0	408034.0
440081	80.0	57.0
116938	0.0	0.0
1297	24.0	13.0
116931	86.0	54.0
1296	5198.0	2856.0
1295	1252.0	4961.0
116933	0.0	34.0
1294	2193.0	815.0
1293	25198.0	107852.0
116935	40.0	17.0
1292	30277.0	74775.0
440068	1.0	16.0
1291	26641.0	66659.0
116937	5.0	2.0
440067	11.0	24.0
1290	5658.0	38115.0
440073	155.0	120.0
440072	12.0	3.0
1289	6350.0	34491.0
1288	2508.0	252.0
1287	7553.0	1469.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1668.0	3505.0
440021	1.0	0.0
442673	0.0	0.0
10018	9154.0	2639.0
126328	1522.0	1933.0
442676	0.0	1.0
126326	153.0	478.0
1299	712.0	102.0
1298	1450.0	313.0
10011	2142.0	1732.0
10010	4163.0	2619.0
10013	4841.0	2178.0
128989	1289.0	942.0
10015	18342.0	5623.0
10014	5045.0	2848.0
10017	47.0	17.0
10016	6100.0	5001.0
10020	6254.0	1074.0
114335	0.0	0.0
114336	0.0	0.0
126321	2555.0	2142.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	1.0
10021	3.0	9.0
10024	149.0	708.0
128977	1898.0	913.0
103021165	2.0	1.0
10023	417.0	345.0
103021164	7.0	3.0
10026	4519.0	2146.0
10025	4059.0	3445.0
116986	282.0	550.0
116985	6154.0	3898.0
116988	4563.0	3352.0
116987	3577.0	1117.0
114327	1439.0	445.0
440043	0.0	0.0
126308	3722.0	3604.0
440041	0.0	0.0
126306	28.0	111.0
151306	16.0	61.0
100128590	10.0	1.0
100128596	1.0	3.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	10.0	9.0
440026	3127.0	937.0
440023	2.0	2.0
10008	174.0	512.0
10007	2705.0	2490.0
10009	4259.0	2006.0
116984	1696.0	975.0
116983	1584.0	783.0
151313	724.0	305.0
10000	3227.0	1781.0
128954	0.0	0.0
10002	73.0	29.0
10001	1286.0	997.0
10004	277.0	160.0
10003	401.0	137.0
10006	6285.0	3102.0
10005	930.0	651.0
126370	0.0	0.0
285352	140.0	71.0
100128579	0.0	0.0
285359	75.0	27.0
126375	550.0	468.0
126374	890.0	339.0
153918	1.0	0.0
100128574	0.0	0.0
285362	4813.0	1851.0
285367	1368.0	962.0
285368	575.0	548.0
100128569	89.0	34.0
126364	189.0	372.0
100128560	10.0	12.0
285370	0.0	0.0
285375	0.0	0.0
102682016	1.0	3.0
153932	2.0	3.0
344191	0.0	0.0
126353	839.0	3783.0
751071	131.0	99.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	18.0	8.0
106481282	0.0	0.0
285381	2535.0	1512.0
106481283	0.0	0.0
285382	308.0	272.0
106481280	0.0	0.0
165918	1687.0	1204.0
106481281	0.0	0.0
165904	10.0	214.0
285386	835.0	2688.0
138307	13.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	1.0
100128542	1.0	4.0
106481290	0.0	0.0
100128541	0.0	1.0
138311	270.0	316.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	12.0	0.0
126299	1245.0	1857.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2654.0	1234.0
728710	0.0	0.0
126295	789.0	241.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	2.0	0.0
106481267	0.0	0.0
151246	626.0	730.0
645318	0.0	0.0
645317	28.0	11.0
151242	34.0	468.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	33745.0	18737.0
100287908	0.0	0.0
645332	423.0	352.0
126282	1297.0	1393.0
100287902	12.0	11.0
163227	1207.0	405.0
100287900	0.0	0.0
163223	101.0	22.0
106481275	1.0	0.0
106481276	0.0	1.0
106481273	0.0	0.0
106481274	0.0	1.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	42.0	58.0
106481278	0.0	0.0
645328	3.0	3.0
151254	44.0	13.0
645326	4.0	1.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	17.0	6.0
163259	383.0	125.0
645345	72.0	138.0
200403	23.0	17.0
107133508	0.0	1.0
106481239	1.0	0.0
163255	221.0	49.0
106481237	0.0	0.0
106481238	3.0	0.0
728737	2.0	2.0
728732	3.0	1.0
728734	0.0	4.0
126272	101.0	70.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1569.0	1102.0
106481243	0.0	0.0
107133513	2.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	58.0	16.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	1.0	3.0
107133516	6.0	2.0
728723	213.0	60.0
106481253	0.0	0.0
107133522	3.0	7.0
106481254	8.0	0.0
107133524	4.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	4.0	14.0
106481255	1.0	0.0
106481256	0.0	0.0
151278	2.0	1.0
151276	1.0	5.0
645348	4.0	0.0
106481250	0.0	0.0
645369	371.0	139.0
645368	0.0	0.0
645367	6.0	2.0
106481217	0.0	0.0
200424	2525.0	1381.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	22.0	8.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	13.0	14.0
106481221	3.0	6.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	634.0	387.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	4.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	7.0	0.0
645387	297.0	289.0
645382	0.0	0.0
645381	36.0	21.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	3.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	7.0
106481207	1.0	0.0
106481204	0.0	0.0
106481205	1.0	1.0
106481208	1.0	1.0
106481209	0.0	0.0
3902	38.0	410.0
3903	804.0	1910.0
106481210	0.0	0.0
3904	4.0	35.0
3906	1591.0	4.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	6308.0	3961.0
106481211	0.0	0.0
3909	21908.0	4871.0
106481212	0.0	0.0
684959	0.0	0.0
151234	757.0	0.0
151230	1011.0	568.0
728798	75.0	6.0
3913	26559.0	14253.0
3914	14179.0	2780.0
3915	21152.0	19071.0
3916	38756.0	15516.0
3918	21849.0	3462.0
3910	5772.0	9760.0
3911	8942.0	6271.0
3912	9175.0	14935.0
728782	23.0	16.0
728780	53.0	12.0
3924	9.0	0.0
3925	4632.0	10202.0
3927	33629.0	18257.0
3929	3755.0	113.0
3920	21638.0	10318.0
3921	22439.0	18015.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	15511.0	14427.0
3937	851.0	3072.0
3938	114.0	1.0
3939	30182.0	17221.0
3930	1925.0	1605.0
100873179	0.0	0.0
3931	269.0	132.0
3932	205.0	1562.0
3933	0.0	2.0
3934	332.0	901.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	2.0	1.0
3947	1.0	1.0
3948	4.0	2.0
3949	12923.0	3710.0
100873169	0.0	2.0
3940	1.0	0.0
100873168	0.0	0.0
3945	8914.0	8358.0
100873196	0.0	0.0
100631260	0.0	2.0
100873195	0.0	1.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	8.0	5.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	1.0
3957	74.0	210.0
3958	12842.0	6380.0
3959	18829.0	71943.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	3639.0	91.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	375.0	193.0
3952	503.0	1260.0
3953	2375.0	564.0
3954	5611.0	3634.0
3955	2028.0	6888.0
3956	10666.0	16293.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	15.0	3.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	26.0	9.0
728746	0.0	0.0
728748	2.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	296.0	299.0
1303	12212.0	35254.0
107133502	0.0	0.0
1302	113.0	23.0
1301	101.0	6429.0
1300	207.0	6653.0
3960	13.0	10.0
3963	25.0	24.0
3964	7511.0	4575.0
1308	24180.0	3617.0
3965	1347.0	5339.0
1307	7457.0	4759.0
151295	23.0	18.0
1306	7260.0	20900.0
100189589	4.0	1.0
728774	1.0	0.0
728773	0.0	0.0
3980	3416.0	1212.0
100287932	3720.0	3510.0
3981	1472.0	411.0
728776	42.0	53.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	61333.0	13246.0
1315	14872.0	6101.0
1314	26773.0	22276.0
1312	14150.0	4187.0
1311	915.0	10898.0
100329135	2.0	0.0
1310	12.0	11.0
574537	0.0	0.0
3972	3.0	0.0
3973	1.0	2.0
3975	1.0	0.0
3976	1512.0	263.0
3977	12665.0	1597.0
1318	194.0	98.0
3978	2291.0	2931.0
1317	8198.0	2448.0
728763	6.0	2.0
3990	66.0	24.0
645313	22.0	3.0
3991	1049.0	2093.0
645312	0.0	0.0
3992	2976.0	867.0
645311	0.0	0.0
728769	422.0	229.0
1330	0.0	0.0
1327	12689.0	8673.0
1326	912.0	540.0
1325	13.0	1.0
3982	0.0	0.0
3983	18250.0	5352.0
3984	2647.0	3107.0
3985	8397.0	3717.0
3987	6370.0	3049.0
3988	8749.0	7525.0
1329	5872.0	6190.0
116809	0.0	0.0
100128416	20.0	0.0
1340	7630.0	10909.0
1337	4852.0	10942.0
1336	0.0	0.0
1332	2.0	0.0
1331	0.0	0.0
3993	5739.0	4507.0
100128410	1.0	1.0
3995	1060.0	848.0
100128412	0.0	0.0
3996	2620.0	1374.0
3998	17359.0	9758.0
1339	1.0	3.0
285440	3121.0	1674.0
285441	0.0	0.0
1352	1338.0	637.0
1351	5473.0	7280.0
1350	10909.0	9120.0
1349	5250.0	4478.0
1348	1.0	1.0
1347	4800.0	5977.0
1346	410.0	256.0
1345	10077.0	41835.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	34.0	16.0
1363	15080.0	8220.0
1362	20893.0	6889.0
1361	278.0	1.0
1360	128.0	543269.0
1359	725.0	1813.0
1358	3.0	0.0
1357	25.0	21.0
1356	2736.0	336.0
1355	4212.0	1894.0
1353	2348.0	1620.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	59.0	50.0
285464	862.0	419.0
100873200	0.0	0.0
777774	0.0	0.0
1374	7183.0	2925.0
1373	724.0	254.0
1371	1100.0	625.0
1370	2.0	6.0
1369	0.0	0.0
1368	1175.0	1500.0
100873209	0.0	0.0
1366	10623.0	5440.0
1365	7114.0	7604.0
1364	21019.0	12558.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	2.0	18.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	1.0
100873206	5.0	12.0
100873205	0.0	2.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4838.0	2839.0
116843	953.0	751.0
1384	18081.0	5334.0
116842	45.0	28.0
1382	10096.0	67331.0
116844	4860.0	520.0
1381	475.0	49.0
1380	230.0	89.0
440176	1.0	1.0
440184	9.0	0.0
1379	1.0	13.0
1378	152.0	126.0
1376	3924.0	1564.0
1375	128.0	51.0
128821	1.0	5.0
100873237	0.0	5.0
128822	68.0	109.0
100873236	0.0	0.0
100873235	1.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	8.0	37.0
100873239	3.0	1.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	412.0	567.0
1396	178.0	1299.0
1395	29.0	17.0
1394	412.0	8.0
1393	115.0	144.0
1392	0.0	0.0
285407	29.0	12.0
116835	709.0	755.0
1390	1171.0	954.0
1389	6703.0	3454.0
1388	8246.0	6465.0
1387	10546.0	7073.0
116841	2424.0	2071.0
1386	4452.0	1994.0
116840	3360.0	1663.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	1.0
100873227	0.0	2.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	71.0	45.0
100873255	0.0	1.0
100873254	3.0	28.0
100873253	2.0	0.0
285412	5.0	0.0
100873252	0.0	1.0
100287898	60.0	23.0
100287895	0.0	0.0
285419	70.0	15.0
1399	8139.0	3975.0
1398	10226.0	3936.0
1397	8004.0	13024.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	1.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	1.0
100287887	133.0	265.0
285429	28.0	10.0
100287880	0.0	0.0
440193	7095.0	4561.0
100873248	0.0	0.0
100873247	0.0	2.0
100873246	0.0	0.0
100873245	0.0	2.0
100873249	0.0	0.0
128872	0.0	0.0
10130	17664.0	9918.0
153830	4327.0	2407.0
645280	2.0	0.0
440138	1036.0	270.0
440132	2.0	1.0
440142	2.0	1.0
10139	2164.0	1384.0
126208	1118.0	1615.0
126206	229.0	2.0
126205	32.0	1.0
107133497	0.0	4.0
126204	17.0	0.0
107133499	0.0	0.0
128866	10960.0	10955.0
10131	3651.0	2630.0
10134	19115.0	16059.0
107133494	13.0	0.0
10133	4318.0	6102.0
128869	1756.0	1608.0
10136	0.0	0.0
10135	13677.0	4442.0
100128493	0.0	0.0
103021294	47.0	31.0
10138	1169.0	692.0
100128496	0.0	0.0
10137	7640.0	3978.0
128861	0.0	0.0
128862	0.0	0.0
10141	8.0	1.0
10140	14522.0	21248.0
128864	29.0	20.0
440125	1.0	0.0
440131	0.0	4.0
10143	11.0	2.0
128854	854.0	506.0
10142	13802.0	9121.0
10144	3017.0	913.0
10147	5107.0	2038.0
100128483	0.0	0.0
10146	15196.0	7555.0
128859	1.0	0.0
10149	172.0	79.0
10148	62.0	446.0
128853	207.0	120.0
440159	0.0	0.0
10117	11.0	8.0
440163	1.0	2.0
10110	61.0	55.0
10112	308.0	1246.0
10111	8114.0	3224.0
10114	11699.0	3656.0
10113	4491.0	4531.0
128848	0.0	0.0
10116	11065.0	5765.0
165829	78.0	11.0
100128469	20.0	7.0
153842	0.0	1.0
440145	1033.0	559.0
10129	4398.0	2243.0
440153	0.0	0.0
10128	14422.0	7975.0
100033799	0.0	0.0
107133486	23.0	1.0
10121	11198.0	7151.0
100128465	0.0	0.0
10120	5151.0	2636.0
10123	5590.0	2994.0
138234	0.0	1.0
10125	1145.0	871.0
10124	2836.0	1373.0
10127	2327.0	1943.0
10126	2107.0	1672.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	75.0	24.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	1.0
106481184	0.0	0.0
106481181	3.0	6.0
106481182	0.0	0.0
285489	1191.0	1054.0
100128448	4.0	0.0
126242	0.0	0.0
106481198	3.0	0.0
10107	0.0	0.0
10106	18557.0	8957.0
106481199	0.0	0.0
10109	11888.0	14272.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2552.0	2286.0
10100	692.0	341.0
10103	4657.0	13936.0
106481194	0.0	0.0
10102	2268.0	1544.0
106481195	0.0	0.0
10105	15630.0	3930.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	71.0	10.0
440119	457.0	266.0
126235	0.0	0.0
126231	214.0	66.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	98.0	133.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	82.0	53.0
106481167	0.0	0.0
106481168	1.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	0.0	0.0
440107	42.0	3.0
440104	1276.0	491.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	2.0
106481179	0.0	0.0
128876	5.0	26.0
100128420	6.0	23.0
100128423	1.0	0.0
128879	0.0	0.0
106481172	1.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	2.0	2.0
10090	1117.0	1124.0
10093	6038.0	6309.0
10092	11441.0	7538.0
10095	4259.0	7087.0
645204	0.0	0.0
10094	11647.0	13151.0
645203	9.0	5.0
10097	22485.0	14955.0
10096	13828.0	11312.0
645201	0.0	0.0
163115	98.0	55.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	11.0	15.0
106481143	0.0	0.0
114194	0.0	0.0
138162	364.0	169.0
106481144	0.0	0.0
114195	8.0	5.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	8.0	23.0
106481145	0.0	0.0
151126	1423.0	53.0
106481146	1.0	0.0
10099	7328.0	10063.0
10098	3197.0	777.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	0.0
645212	660.0	307.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	2.0	3.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	66.0	21.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	477.0	23.0
