id	00511204-3512-4a5e-b664-60271e968903	c633bd52-3f48-49b8-bb20-2aad7b910a47
161829	8.0	0.0
100312798	0.0	2.0
26060	3466.0	8039.0
219525	0.0	0.0
5300	1563.0	2252.0
5301	0.0	0.0
339302	0.0	1.0
388394	0.0	0.0
990	53.0	998.0
991	26.0	3173.0
100419609	0.0	0.0
342945	246.0	495.0
993	52.0	649.0
994	1082.0	3551.0
51001	853.0	970.0
100419606	0.0	0.0
51000	1495.0	1507.0
995	5.0	726.0
996	5043.0	3873.0
51003	190.0	240.0
100419608	5.0	2.0
997	1885.0	1950.0
51002	842.0	1417.0
388389	0.0	0.0
998	15588.0	18067.0
51005	396.0	1328.0
999	4.0	17148.0
51004	684.0	874.0
158293	3879.0	3490.0
51006	1675.0	3662.0
7955	43.0	12.0
51009	2290.0	1608.0
7957	1638.0	291.0
51008	1262.0	1614.0
158297	4.0	5.0
219537	9.0	9.0
5310	4484.0	6183.0
5311	3553.0	2561.0
101929387	9.0	5.0
388387	39.0	1.0
100419614	0.0	0.0
388381	4.0	0.0
51010	601.0	1431.0
100420608	0.0	0.0
342933	1.0	2.0
51012	3566.0	4372.0
51011	1058.0	992.0
51014	4175.0	6500.0
51013	764.0	1521.0
51016	211.0	507.0
7965	852.0	1052.0
51015	3687.0	5450.0
5303	835.0	1028.0
51018	1485.0	2181.0
5304	0.0	1789.0
5305	1916.0	3977.0
5306	4985.0	5616.0
5307	4.0	3308.0
51019	1606.0	1332.0
342931	0.0	0.0
5308	16.0	70.0
101929390	1.0	0.0
5309	50.0	4.0
219527	76.0	87.0
101929397	0.0	0.0
7980	891.0	175.0
5320	1461.0	291.0
7982	2370.0	1716.0
5321	2263.0	191.0
5322	110.0	13.0
7984	403.0	1548.0
219541	472.0	647.0
51021	4172.0	4854.0
51020	3130.0	1690.0
51023	771.0	584.0
51022	658.0	364.0
51025	223.0	541.0
342926	818.0	286.0
51024	4691.0	4000.0
7976	77.0	1491.0
5313	0.0	3.0
51027	534.0	960.0
100420613	0.0	0.0
51026	2828.0	2577.0
5314	0.0	55.0
7975	853.0	1155.0
100420612	2.0	5.0
5315	13742.0	49066.0
51029	3430.0	5213.0
7978	402.0	910.0
51028	3490.0	4894.0
5316	886.0	1845.0
5317	1545.0	4084.0
5318	828.0	3090.0
7979	2984.0	3584.0
219539	38.0	104.0
5319	0.0	10.0
219557	0.0	0.0
7991	1208.0	3846.0
5330	321.0	1045.0
7994	3197.0	8083.0
5331	1655.0	2917.0
5332	796.0	245.0
7993	1074.0	627.0
5333	1761.0	1426.0
5334	738.0	1940.0
51030	1281.0	1225.0
51032	2.0	14.0
51031	2971.0	2656.0
342918	0.0	6.0
100420627	0.0	0.0
51035	4610.0	4316.0
5324	214.0	30.0
5325	2130.0	901.0
5326	619.0	2356.0
5327	2562.0	14316.0
7988	521.0	1465.0
100420621	1.0	0.0
5328	941.0	3927.0
5329	271.0	2071.0
158248	5.0	136.0
5340	1.0	2.0
5341	931.0	1913.0
5342	1.0	5.0
5343	10.0	26.0
101929335	846.0	54.0
5345	67.0	163.0
63027	1650.0	3125.0
342909	98.0	217.0
342908	119.0	205.0
51043	4312.0	7916.0
51042	40.0	96.0
342900	0.0	0.0
100419649	0.0	0.0
51046	0.0	0.0
5335	4317.0	7155.0
90634	737.0	1168.0
134285	4.0	7.0
5336	1736.0	890.0
5337	1454.0	773.0
90637	775.0	556.0
100420633	0.0	0.0
5338	1018.0	2903.0
5339	7208.0	24191.0
90639	625.0	753.0
5350	867.0	128.0
5351	8047.0	7323.0
5352	15577.0	2508.0
219578	0.0	10.0
100419650	0.0	0.0
134288	0.0	0.0
63035	1026.0	2104.0
5354	525.0	166.0
5355	2731.0	6946.0
63036	1.0	3.0
5356	2848.0	2957.0
90632	1.0	27.0
101929344	1.0	0.0
161882	61.0	454.0
51050	18.0	117.0
51052	1.0	1.0
643906	0.0	0.0
51054	754.0	279.0
643904	1.0	6.0
51053	424.0	1387.0
643905	0.0	0.0
51056	6811.0	6506.0
51058	470.0	772.0
51057	838.0	546.0
643909	0.0	0.0
5346	246714.0	1841.0
90624	2133.0	1268.0
51059	16.0	29.0
5347	51.0	2481.0
5348	725.0	45.0
5349	23.0	5945.0
90625	4.0	15.0
90627	2382.0	2081.0
5360	7513.0	5609.0
5361	2694.0	4840.0
5362	2486.0	2338.0
101929351	78.0	21.0
5364	2480.0	21411.0
5365	166.0	365.0
5366	69.0	2574.0
90665	1.0	0.0
5367	0.0	7.0
51061	2805.0	3462.0
51060	3023.0	3558.0
51063	1427.0	2302.0
51062	341.0	977.0
146279	1.0	35.0
51065	2392.0	2518.0
643915	0.0	0.0
51067	716.0	1249.0
51066	84.0	40.0
51069	1570.0	942.0
51068	3307.0	3220.0
5357	25.0	888.0
5358	7155.0	2653.0
100420656	0.0	0.0
5359	1307.0	3392.0
643911	712.0	1699.0
100420650	0.0	11.0
5371	4689.0	5266.0
100420660	1.0	3.0
5372	3048.0	1005.0
5373	525.0	1058.0
158257	5.0	8.0
732448	0.0	0.0
5375	30.0	0.0
5376	19352.0	15041.0
90655	0.0	0.0
5378	793.0	1372.0
219595	0.0	1.0
101929369	0.0	3.0
51070	1339.0	2064.0
51072	158.0	189.0
51071	1116.0	2082.0
5370	0.0	1.0
51074	2697.0	1221.0
51073	1803.0	2043.0
51076	1386.0	842.0
51075	4633.0	3954.0
51078	2446.0	3141.0
51077	2673.0	2498.0
51079	968.0	1543.0
5368	1.0	10.0
5369	0.0	0.0
100420665	0.0	2.0
171222	21.0	9.0
171221	0.0	1.0
90649	234.0	435.0
171220	154.0	237.0
5382	135.0	146.0
5383	22.0	65.0
100419560	13.0	3.0
28619	1.0	7.0
5387	69.0	216.0
28613	0.0	0.0
28614	4.0	41.0
220594	0.0	0.0
28611	1.0	12.0
28612	0.0	0.0
28617	0.0	14.0
5380	5.0	10.0
28616	0.0	6.0
28610	0.0	6.0
5379	563.0	740.0
100420558	0.0	0.0
100420557	1.0	1.0
100420555	3.0	0.0
100420552	0.0	0.0
5393	999.0	1552.0
5394	3438.0	6284.0
5395	679.0	1019.0
5396	7105.0	7583.0
101929302	20.0	25.0
28624	0.0	0.0
28625	0.0	0.0
28622	1.0	8.0
28623	0.0	0.0
28628	0.0	1.0
28629	0.0	5.0
28626	0.0	2.0
28627	0.0	0.0
28620	4.0	15.0
28621	0.0	1.0
100420568	1.0	0.0
100420567	1.0	0.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	0.0
28609	0.0	7.0
100419595	1.0	0.0
28602	4.0	14.0
28603	1.0	2.0
101929328	1.0	32.0
28600	0.0	0.0
28601	1.0	5.0
28606	1.0	11.0
101929329	0.0	1.0
100419599	0.0	0.0
256536	0.0	0.0
100420589	0.0	0.0
100420588	0.0	0.0
53615	2695.0	3811.0
53616	1332.0	662.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	2.0	1.0
256586	231.0	264.0
171177	1.0	925.0
171169	1.0	2.0
53632	12.0	1.0
53630	2.0	17.0
53635	3280.0	8364.0
53637	19.0	53.0
112840	481.0	924.0
26038	8.0	15.0
26037	1166.0	4536.0
653226	9.0	13.0
28699	0.0	0.0
26039	673.0	1355.0
112849	1171.0	377.0
112846	3.0	2.0
26030	2674.0	3934.0
28693	0.0	3.0
28694	0.0	0.0
26032	227.0	376.0
28691	0.0	7.0
26031	203.0	2014.0
28692	3.0	11.0
26034	45.0	155.0
28697	0.0	0.0
26033	9.0	850.0
28698	0.0	0.0
653232	76.0	104.0
100312803	0.0	1.0
26036	1946.0	2213.0
100312806	0.0	509.0
28695	0.0	0.0
26035	2070.0	7370.0
28696	0.0	0.0
653234	7.0	24.0
643898	0.0	0.0
100312801	0.0	4.0
28690	2.0	13.0
26049	13.0	276.0
26048	506.0	1731.0
653214	990.0	1367.0
100312819	0.0	0.0
26040	1184.0	3429.0
26043	2731.0	4537.0
26045	102.0	50.0
653220	0.0	0.0
26047	2.0	1314.0
100312817	0.0	0.0
26046	1820.0	4128.0
100312816	0.0	0.0
124817	36.0	216.0
148808	529.0	189.0
378925	4.0	14.0
28679	0.0	0.0
26015	1994.0	1966.0
653247	1.0	0.0
26018	14951.0	16794.0
28677	1.0	23.0
26017	4603.0	4968.0
28678	0.0	0.0
26019	3025.0	3986.0
124801	579.0	633.0
28671	0.0	9.0
28672	0.0	17.0
26010	6061.0	5918.0
28670	1.0	19.0
26012	1736.0	2211.0
28675	0.0	0.0
26011	2702.0	828.0
28676	0.0	5.0
28673	0.0	12.0
148811	88.0	13.0
26013	199.0	802.0
28674	4.0	15.0
124808	891.0	1657.0
148818	0.0	0.0
112812	78.0	112.0
26027	18.0	146.0
653236	40.0	4.0
28688	1.0	3.0
28689	1.0	4.0
653238	15.0	71.0
112817	454.0	18.0
148823	53.0	111.0
28682	2.0	18.0
28683	2.0	13.0
148824	34.0	2.0
28680	1.0	11.0
653240	0.0	0.0
26020	9310.0	15192.0
28681	0.0	5.0
28686	0.0	0.0
26022	882.0	3061.0
28684	0.0	14.0
26025	137.0	114.0
26024	225.0	472.0
28685	0.0	9.0
378948	0.0	0.0
378949	0.0	0.0
112885	3.0	9.0
28657	1.0	20.0
653268	12.0	33.0
653269	0.0	39.0
28658	0.0	7.0
28655	0.0	4.0
28656	0.0	5.0
28659	0.0	4.0
28650	0.0	0.0
653275	0.0	0.0
28653	0.0	21.0
28654	0.0	1.0
28651	0.0	0.0
28652	0.0	31.0
100312849	2.0	4.0
102157402	1483.0	1232.0
102157400	3.0	0.0
378938	10628.0	12224.0
641298	15.0	47.0
26005	1000.0	3645.0
28668	0.0	0.0
28669	1.0	11.0
26007	1233.0	3374.0
28666	0.0	18.0
653259	13.0	34.0
28667	1.0	10.0
26009	1908.0	3390.0
28660	1.0	4.0
124857	23.0	0.0
28661	0.0	8.0
26001	4682.0	4625.0
28664	1.0	11.0
26000	2524.0	6096.0
28665	0.0	7.0
26003	5350.0	7084.0
28662	2.0	15.0
26002	118.0	485.0
28663	1.0	4.0
100312850	13.0	48.0
340390	7.0	110.0
340393	1.0	4.0
28639	1.0	38.0
112869	643.0	1180.0
28638	66.0	868.0
100312829	0.0	0.0
100312826	7.0	46.0
124842	7.0	20.0
100312825	0.0	1.0
100312828	9.0	48.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	356.0	962.0
100312823	0.0	0.0
339390	47.0	12.0
339396	0.0	0.0
28646	0.0	3.0
378950	0.0	0.0
28647	0.0	3.0
339398	9.0	54.0
378951	0.0	0.0
28644	0.0	2.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	589.0	1129.0
28648	0.0	0.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	0.0	6.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	0.0	10.0
28641	0.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	1.0	1.0
100312835	0.0	0.0
100312830	14.0	0.0
646096	0.0	0.0
90799	957.0	2262.0
100287345	0.0	0.0
87171	2.0	5.0
87178	1652.0	2659.0
100287327	0.0	0.0
100287325	0.0	5.0
100287314	3.0	15.0
26191	122.0	269.0
26190	6452.0	7345.0
100287302	0.0	0.0
26173	3559.0	8733.0
26175	580.0	574.0
154197	45.0	57.0
5411	3335.0	7540.0
5409	17.0	65.0
26184	0.0	0.0
26188	0.0	2.0
26189	0.0	0.0
5406	0.0	45.0
5407	0.0	0.0
5408	0.0	86.0
286002	2.0	5.0
5420	5197.0	6284.0
286006	47.0	42.0
100131546	0.0	0.0
646016	0.0	0.0
5422	889.0	2403.0
51122	1493.0	2847.0
51121	404.0	1247.0
51124	2075.0	3240.0
51123	3607.0	3159.0
5412	4561.0	4404.0
51126	2763.0	3752.0
51125	4570.0	3143.0
5413	502.0	1301.0
5414	1497.0	507.0
51128	5158.0	4054.0
51127	9.0	184.0
51129	5338.0	811.0
646024	0.0	3.0
646023	6.0	73.0
100131539	4.0	12.0
5430	9442.0	18576.0
5431	5040.0	7151.0
286016	13.0	23.0
5432	3278.0	2771.0
100131535	1.0	1.0
5433	1414.0	2568.0
105369729	0.0	0.0
51131	1680.0	3085.0
51130	104.0	231.0
51133	5035.0	18848.0
51132	2668.0	4847.0
51135	915.0	2075.0
51134	351.0	1825.0
5423	593.0	2190.0
90701	718.0	1425.0
5424	262.0	2685.0
51136	1320.0	438.0
5425	5580.0	5951.0
51138	2803.0	2098.0
5426	1138.0	8329.0
646019	4.0	27.0
5427	37.0	489.0
5428	3985.0	3648.0
5429	677.0	2101.0
100131528	0.0	0.0
5440	2255.0	2433.0
5441	7665.0	3626.0
5442	1338.0	2526.0
5443	60.0	7.0
5444	1.0	15.0
51142	7194.0	11023.0
51141	1087.0	1928.0
51144	11599.0	3025.0
51143	1893.0	3470.0
51146	6.0	4.0
89758	0.0	0.0
5434	12782.0	6158.0
51148	2431.0	5499.0
5435	7.0	10.0
51147	1474.0	3084.0
5436	2096.0	2766.0
90736	595.0	533.0
51149	611.0	1683.0
5437	1002.0	2693.0
5438	741.0	1306.0
5439	1077.0	1761.0
90737	0.0	0.0
5450	41.0	158.0
5451	1353.0	3101.0
5452	175.0	379.0
5453	11.0	23.0
5454	2.0	3.0
646049	0.0	0.0
5455	2.0	1.0
51151	1.0	5.0
51150	5740.0	6691.0
51155	775.0	3962.0
51154	1718.0	2336.0
51157	1085.0	1319.0
51156	0.0	0.0
5445	3477.0	5272.0
5446	65.0	774.0
5447	5729.0	4144.0
5449	1.0	1.0
286042	52.0	368.0
347487	0.0	0.0
5460	29.0	49.0
5462	38.0	33.0
5463	895.0	474.0
5464	14484.0	5365.0
5465	2900.0	815.0
51160	3022.0	6025.0
100287399	0.0	0.0
646052	0.0	0.0
51162	2679.0	1282.0
51161	574.0	580.0
51164	5230.0	7812.0
51163	751.0	1344.0
51166	258.0	90.0
51168	27.0	85.0
51167	1006.0	962.0
5456	1.0	0.0
89778	0.0	0.0
5457	1.0	0.0
89777	0.0	0.0
5458	0.0	0.0
5459	3.0	2.0
120824	0.0	0.0
5470	1.0	2.0
5471	257.0	1101.0
347475	20.0	725.0
5473	4.0	2.0
5475	4.0	124.0
5476	8297.0	5692.0
100507097	0.0	1.0
100507096	0.0	0.0
51171	78.0	267.0
100287388	0.0	0.0
100507099	0.0	10.0
51170	2983.0	2264.0
100507098	103.0	31.0
51172	601.0	745.0
51175	675.0	531.0
51174	269.0	461.0
51177	742.0	2779.0
51176	55.0	2408.0
51179	0.0	2.0
5467	1842.0	3440.0
5468	19135.0	751.0
89766	3.0	171.0
5469	2513.0	4470.0
89765	7.0	1628.0
347468	0.0	0.0
89761	2.0	3.0
5481	2425.0	1828.0
89792	0.0	1.0
90780	2521.0	6219.0
89790	53.0	481.0
5483	6.0	10.0
646077	0.0	0.0
5485	4.0	2.0
5486	4.0	0.0
5487	0.0	0.0
5488	1.0	1.0
646070	0.0	0.0
51182	790.0	2232.0
646074	0.0	0.0
5480	2303.0	4628.0
51181	3892.0	1678.0
51184	1686.0	1674.0
51186	2183.0	2713.0
51185	3087.0	2809.0
100287372	0.0	5.0
51188	371.0	896.0
51187	4004.0	4907.0
5478	11779.0	18870.0
5479	7124.0	7472.0
89797	910.0	2453.0
89796	8795.0	4447.0
89795	1488.0	488.0
89781	1773.0	1536.0
347454	3.0	35.0
5493	7458.0	5415.0
89780	0.0	5.0
5494	6428.0	5036.0
5495	5351.0	3751.0
5496	5323.0	8167.0
5498	555.0	1790.0
5499	3576.0	7886.0
646080	48.0	183.0
100287369	3.0	0.0
51191	462.0	718.0
646087	0.0	0.0
100287364	0.0	0.0
646086	3.0	9.0
51193	1590.0	1817.0
100287366	0.0	0.0
646085	0.0	3.0
51192	286.0	521.0
5491	1.0	4.0
51195	223.0	391.0
51194	1675.0	3095.0
100287362	5.0	1.0
51196	1140.0	394.0
51199	3264.0	5658.0
51198	0.0	0.0
5489	0.0	0.0
89782	474.0	1437.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	6.0	3.0
28735	0.0	0.0
28732	0.0	2.0
100507062	37.0	58.0
28733	0.0	0.0
28738	0.0	0.0
100507067	2.0	3.0
28739	0.0	0.0
28736	0.0	1.0
100507066	1.0	1.0
28737	0.0	3.0
28730	0.0	0.0
28731	0.0	1.0
144712	1.0	4.0
119764	0.0	0.0
119765	0.0	0.0
144715	22.0	103.0
286094	0.0	0.0
100859921	0.0	0.0
100859920	0.0	0.0
286097	543.0	101.0
144717	485.0	1230.0
100507059	1.0	0.0
100507058	0.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	1.0
724102	11.0	273.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	6.0	26.0
28749	0.0	0.0
100507057	72.0	121.0
100507056	0.0	0.0
100507055	0.0	11.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	0.0
347549	0.0	0.0
100859930	1542.0	1760.0
347541	0.0	0.0
347544	2.0	3.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	5.0	11.0
28713	0.0	1.0
28710	0.0	0.0
28711	0.0	0.0
28716	0.0	0.0
28717	0.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	1.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	0.0	2.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	1.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	0.0	31.0
100507027	0.0	3.0
286046	31.0	15.0
648630	16.0	60.0
117143	474.0	1831.0
117145	1123.0	1573.0
117144	5.0	44.0
120787	1.0	1.0
492295	0.0	0.0
347517	33.0	21.0
347516	1.0	0.0
286053	826.0	1223.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	0.0
100507012	1.0	0.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	0.0
286065	0.0	0.0
100131568	0.0	0.0
100131565	0.0	0.0
100131564	332.0	569.0
100507040	0.0	1.0
132719	0.0	0.0
100507046	2.0	4.0
100507044	0.0	6.0
100507043	32.0	12.0
51100	26198.0	7176.0
51102	2443.0	1207.0
51101	545.0	563.0
51104	691.0	554.0
51103	1357.0	919.0
51106	322.0	391.0
51105	2609.0	3546.0
51108	5726.0	6198.0
51107	5587.0	20631.0
286075	284.0	1023.0
51109	2273.0	2555.0
286077	241.0	7877.0
646000	0.0	0.0
132720	4829.0	2698.0
132724	0.0	1.0
100131551	15.0	28.0
100131550	0.0	0.0
100507034	27.0	75.0
100507032	70.0	85.0
119774	0.0	0.0
119772	0.0	0.0
51111	3285.0	4901.0
51110	1019.0	612.0
119775	0.0	0.0
51112	2153.0	2478.0
51115	4930.0	1931.0
51114	2914.0	3442.0
51117	1459.0	2860.0
51116	1663.0	1715.0
51119	15490.0	2958.0
51118	1356.0	1492.0
26151	777.0	1281.0
26150	4.0	664.0
26153	643.0	186.0
26152	121.0	351.0
26155	2929.0	4950.0
26154	0.0	892.0
26157	381.0	586.0
26156	11132.0	12203.0
130162	45.0	348.0
100534611	0.0	2.0
100534612	0.0	6.0
26164	1362.0	2415.0
117178	184.0	2658.0
117177	253.0	4364.0
26166	1093.0	155.0
105379197	2.0	3.0
26165	0.0	0.0
26168	940.0	888.0
26167	115.0	122.0
26160	1218.0	3680.0
100507003	0.0	2.0
100507008	2.0	0.0
26137	61.0	127.0
26136	1043.0	3065.0
28798	0.0	0.0
28799	1.0	3.0
26138	0.0	0.0
28792	0.0	0.0
28793	16.0	372.0
28790	0.0	2.0
117166	2.0	38.0
26130	3869.0	5064.0
28791	1.0	13.0
26133	8952.0	6891.0
28796	31.0	514.0
28797	14.0	284.0
26135	15245.0	11819.0
28794	0.0	0.0
28795	0.0	0.0
26134	98.0	140.0
154150	0.0	6.0
129138	835.0	1239.0
26148	157.0	548.0
26147	1308.0	3167.0
26149	216.0	154.0
117154	4.0	1.0
26140	706.0	3144.0
553820	0.0	1.0
117153	0.0	0.0
120796	0.0	0.0
117156	3.0	3.0
117155	88.0	446.0
117157	34.0	26.0
120793	0.0	0.0
26146	1472.0	3368.0
117159	0.0	6.0
26145	574.0	1701.0
130195	0.0	0.0
154141	262.0	2435.0
117151	1.0	5.0
26115	1793.0	5341.0
28778	25.0	198.0
28779	5.0	4.0
28776	10.0	210.0
28777	2.0	0.0
26119	1708.0	3217.0
26118	3884.0	5400.0
28770	0.0	0.0
28771	0.0	0.0
28774	11.0	102.0
28775	5.0	71.0
28772	5.0	68.0
26112	27407.0	1281.0
28773	12.0	8.0
130120	0.0	0.0
28789	0.0	0.0
26128	2641.0	2624.0
28787	0.0	0.0
26127	1888.0	2359.0
132789	1562.0	1264.0
28788	0.0	0.0
28781	0.0	514.0
201134	1894.0	303.0
28780	0.0	6.0
26122	1927.0	2965.0
28785	0.0	28.0
144766	0.0	0.0
26121	1645.0	2818.0
28786	3.0	0.0
28783	0.0	9.0
26123	2206.0	3869.0
28784	13.0	134.0
130132	903.0	319.0
28756	0.0	0.0
28757	0.0	0.0
28754	0.0	1.0
28755	348.0	1473.0
100750326	1.0	0.0
28758	1.0	0.0
28759	0.0	0.0
28752	0.0	0.0
28753	0.0	1.0
28750	0.0	0.0
201140	3.0	0.0
28751	0.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	1.0	0.0
28765	0.0	0.0
28766	0.0	0.0
26108	469.0	280.0
28769	0.0	0.0
28760	0.0	0.0
26100	5955.0	4516.0
28763	0.0	5.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	30.0	9.0
117196	0.0	1.0
117195	2.0	25.0
154089	0.0	0.0
100287238	0.0	0.0
201158	90.0	199.0
100287234	0.0	0.0
201164	605.0	176.0
201161	656.0	665.0
201163	1649.0	1803.0
154091	25.0	85.0
154092	8.0	20.0
276719	0.0	1.0
100287229	1.0	0.0
100287227	16.0	20.0
100287226	0.0	1.0
201176	789.0	1569.0
100287216	72.0	12.0
100287215	2.0	0.0
201181	27.0	147.0
129099	3.0	6.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	25.0	101.0
130075	0.0	0.0
5510	3268.0	4233.0
166012	10.0	40.0
5509	620.0	767.0
5500	11937.0	14462.0
5501	7963.0	13201.0
5502	37233.0	284.0
5504	2399.0	4211.0
5506	0.0	0.0
5507	680.0	1296.0
154043	348.0	306.0
5520	3242.0	3520.0
5521	51.0	55.0
193629	4.0	2.0
5519	18714.0	1788.0
26298	9.0	10186.0
26297	870.0	1013.0
5511	2521.0	3107.0
5512	0.0	3.0
5514	1792.0	6230.0
5515	6369.0	13068.0
26290	170.0	44.0
5516	7200.0	6099.0
154075	12.0	89.0
26292	1008.0	2254.0
26291	0.0	0.0
5518	10917.0	22038.0
5530	3656.0	3144.0
5531	2431.0	7297.0
5532	8410.0	4213.0
5522	65.0	338.0
5523	1335.0	3249.0
5524	3499.0	14674.0
5525	18881.0	6183.0
5526	1887.0	823.0
5527	7082.0	5791.0
5528	3831.0	3579.0
154064	0.0	0.0
5529	3038.0	4059.0
286122	32.0	22.0
5540	0.0	2.0
5542	0.0	1.0
286128	235.0	821.0
51241	846.0	1021.0
89858	0.0	7.0
89857	165.0	798.0
51244	1235.0	2135.0
51247	5551.0	4897.0
5533	1336.0	746.0
51246	7177.0	10943.0
5534	6530.0	3652.0
51249	1540.0	1641.0
5535	2.0	0.0
90835	7.0	175.0
89853	1160.0	1344.0
5536	2021.0	4450.0
51248	1598.0	2499.0
5537	8263.0	5220.0
5538	6124.0	16433.0
5539	1.0	1.0
28907	0.0	6.0
286133	10283.0	52.0
28908	31.0	513.0
28905	1.0	1.0
100131418	0.0	0.0
5550	2953.0	2017.0
28906	0.0	13.0
286135	0.0	0.0
5551	233.0	222.0
5552	5133.0	3542.0
100131415	0.0	0.0
5553	3.0	10.0
28909	0.0	0.0
5554	12.0	15.0
28900	0.0	0.0
28903	0.0	1.0
28904	0.0	9.0
28901	1.0	18.0
28902	0.0	5.0
51250	1157.0	466.0
51252	198.0	6.0
51251	1039.0	1414.0
89849	431.0	2295.0
89848	249.0	1551.0
51253	3730.0	3309.0
89846	161.0	1754.0
51256	504.0	786.0
89845	716.0	1315.0
51255	2586.0	3907.0
51258	2877.0	5620.0
5544	3.0	22.0
51257	4876.0	2041.0
5545	0.0	0.0
5546	2345.0	6736.0
5547	7121.0	6975.0
51259	405.0	688.0
90826	795.0	715.0
5549	24900.0	3505.0
286140	138.0	149.0
90827	0.0	0.0
286144	1165.0	2523.0
5562	3835.0	2500.0
286148	1935.0	2662.0
5563	267.0	1772.0
90861	4362.0	16583.0
5564	1820.0	4245.0
90864	34.0	144.0
5565	1803.0	1515.0
51260	1196.0	1423.0
51263	1875.0	2046.0
100287296	0.0	0.0
51265	61.0	76.0
51264	1778.0	1416.0
51267	656.0	139.0
51266	5.0	7.0
5555	1.0	5.0
51268	27.0	55.0
89876	93.0	1511.0
5557	169.0	943.0
5558	306.0	981.0
89874	62.0	71.0
90859	8.0	6.0
89872	2.0	9.0
286151	1.0	96.0
89870	0.0	2.0
5570	31.0	998.0
5571	4557.0	4456.0
5573	21370.0	13920.0
90850	1054.0	2318.0
5574	0.0	0.0
90853	26.0	116.0
5575	478.0	685.0
5576	6854.0	4926.0
51270	0.0	27.0
100192378	154.0	50.0
51272	3224.0	4773.0
51271	5704.0	3973.0
51274	4565.0	4150.0
100287284	0.0	2.0
51276	232.0	421.0
89869	0.0	0.0
51275	567.0	1116.0
51278	648.0	1815.0
51277	492.0	559.0
5566	12384.0	6648.0
89866	11.0	18.0
51279	1993.0	5435.0
5567	3418.0	1666.0
90843	2320.0	2062.0
5568	0.0	0.0
5569	310.0	150.0
89891	529.0	5430.0
5580	9092.0	11843.0
89890	719.0	1096.0
5581	798.0	1446.0
5582	1.0	7.0
5583	2052.0	2413.0
5584	899.0	3531.0
5585	5494.0	7685.0
5586	5218.0	4590.0
5587	927.0	347.0
100287279	3.0	0.0
51281	339.0	1849.0
51280	1937.0	12087.0
51283	3890.0	5103.0
100287272	5.0	13.0
51282	713.0	1061.0
51285	614.0	729.0
51284	82.0	509.0
51287	1444.0	1625.0
119722	0.0	0.0
51286	8.0	25.0
51289	0.0	3.0
100287270	0.0	0.0
5577	70917.0	4669.0
5578	648.0	444.0
5579	198.0	522.0
89894	280.0	1095.0
5591	8507.0	21275.0
5592	552.0	615.0
90871	2005.0	1360.0
5593	177.0	35.0
5594	8110.0	7875.0
347598	0.0	0.0
5595	5255.0	5092.0
5596	56.0	9.0
5597	1908.0	3310.0
90874	654.0	766.0
5598	733.0	1088.0
51290	2723.0	3357.0
51292	2699.0	3601.0
5590	14.0	1389.0
51291	267.0	1781.0
100287266	0.0	0.0
51294	2423.0	1243.0
100287261	0.0	0.0
51293	1863.0	898.0
51296	903.0	2396.0
51295	1525.0	1908.0
51298	0.0	13.0
51297	0.0	1.0
51299	7870.0	576.0
119710	751.0	503.0
5588	29.0	103.0
5589	9353.0	18900.0
90865	2602.0	528.0
89887	112.0	371.0
89886	1.0	29.0
89885	17.0	8.0
89884	22.0	281.0
89883	0.0	2.0
89882	0.0	0.0
286101	1557.0	2573.0
286102	0.0	0.0
286103	3.0	36.0
347584	0.0	0.0
5599	1369.0	3413.0
347687	0.0	2.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	0.0	3.0
53822	6.0	13.0
53820	1.0	1359.0
