id	cbb39a6a-61e7-4295-b712-daf6af43dc82	d5887901-f651-47bf-a6e3-6656e48588c9
377	8854.0	13777.0
100133234	0.0	0.0
378	9376.0	21103.0
379	335.0	332.0
100652740	1.0	2.0
7337	5003.0	6784.0
7339	1.0	0.0
100652748	463.0	386.0
101927380	7.0	3.0
100652749	0.0	0.0
7352	80.0	64.0
7351	2873.0	10573.0
101927381	0.0	1.0
7353	2043.0	4225.0
100422523	1.0	1.0
7356	1.0	0.0
7355	1285.0	3317.0
7358	3690.0	4472.0
7357	3481.0	46243.0
100422527	0.0	0.0
380	1.0	0.0
381	4218.0	6975.0
382	7658.0	8743.0
7350	41.0	15.0
383	21.0	2.0
384	177.0	166.0
387	21620.0	30976.0
388	14135.0	21122.0
389	7714.0	9326.0
100652730	1.0	29.0
7349	15.0	55.0
7348	0.0	0.0
100652736	33.0	56.0
100652739	3.0	3.0
101927390	0.0	2.0
7363	21.0	3.0
100422531	0.0	1.0
100422532	20.0	34.0
352954	593.0	360.0
7365	1.0	0.0
100422533	6.0	5.0
352957	2.0	8.0
7364	44.0	0.0
7367	3.0	2.0
100422535	0.0	0.0
7366	119.0	0.0
100422536	3.0	2.0
7369	0.0	0.0
7368	612.0	8.0
390	7119.0	1096.0
391	1853.0	1937.0
392	7211.0	8568.0
393	935.0	584.0
394	8527.0	4107.0
100133251	0.0	0.0
395	295.0	82.0
7360	8696.0	7022.0
396	6385.0	6719.0
397	9542.0	7647.0
494115	2005.0	1058.0
398	47.0	4.0
399	471.0	359.0
100133259	0.0	0.0
388906	25.0	52.0
388907	7.0	20.0
494119	0.0	0.0
494118	0.0	0.0
7374	1783.0	4218.0
352966	2.0	4.0
7373	13235.0	1304.0
352965	4.0	3.0
7376	3223.0	3740.0
7375	3611.0	4644.0
352967	0.0	0.0
100422545	0.0	0.0
7378	365.0	473.0
101927320	5.0	0.0
100422546	1.0	1.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	7.0	36.0
101927324	0.0	0.0
101927323	3.0	5.0
352962	42.0	11.0
101927327	0.0	0.0
7372	1760.0	3314.0
352964	11.0	1.0
100133262	0.0	0.0
7371	2155.0	3423.0
352963	2.0	0.0
100133265	24.0	13.0
100133268	0.0	0.0
105377532	0.0	0.0
102723495	0.0	0.0
100422540	0.0	0.0
7385	7486.0	17011.0
7384	4629.0	12508.0
7386	2152.0	4076.0
7389	2847.0	2712.0
376940	1182.0	538.0
7388	3025.0	4707.0
100422558	8.0	2.0
101927332	0.0	0.0
7381	6069.0	15204.0
102723489	222.0	406.0
7380	24.0	8.0
102723487	26.0	0.0
102723483	0.0	14.0
100422550	0.0	0.0
388925	0.0	1.0
7398	3238.0	3329.0
7399	22.0	26.0
7390	1153.0	2701.0
101927347	2.0	0.0
7392	3792.0	3755.0
7391	1784.0	3190.0
100133285	0.0	0.0
102723475	51.0	2.0
388910	0.0	0.0
102723472	0.0	0.0
352999	8.0	0.0
352990	24.0	3.0
374308	28.0	0.0
122402	131.0	50.0
122409	0.0	0.0
388948	19.0	1.0
388946	2.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	1982.0	6576.0
388931	11.0	26.0
388939	15.0	0.0
100422581	18.0	9.0
100422582	3.0	0.0
100422598	0.0	1.0
408187	1.0	3.0
388965	0.0	0.0
388962	285.0	925.0
388963	218.0	579.0
388960	0.0	0.0
100422591	0.0	3.0
100422595	0.0	0.0
388969	1525.0	2577.0
92597	2253.0	829.0
92595	296.0	734.0
134429	214.0	910.0
92591	102.0	83.0
388951	2.0	0.0
134430	2124.0	3943.0
100147811	1.0	6.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	54.0	13.0
100147815	3.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	14.0	0.0
100147827	1.0	1.0
100147828	0.0	0.0
100147830	0.0	0.0
100147832	3.0	4.0
100147833	0.0	0.0
103724390	14.0	4.0
100147834	0.0	0.0
100147835	0.0	1.0
100147836	4.0	1.0
100147837	0.0	0.0
100505385	139.0	72.0
100505383	0.0	0.0
374354	2232.0	2855.0
374355	0.0	0.0
103724389	0.0	0.0
103724388	2.0	2.0
103724387	34.0	5.0
103724386	2.0	0.0
100133203	0.0	0.0
100133204	17.0	35.0
100133205	76.0	58.0
100133206	0.0	0.0
122416	1141.0	446.0
65121	0.0	0.0
677837	12.0	11.0
677838	0.0	0.0
65123	3943.0	5885.0
677835	0.0	0.0
65122	0.0	0.0
677836	0.0	1.0
65125	10961.0	12238.0
677833	2.0	0.0
102723508	38.0	54.0
92745	130.0	767.0
65124	1638.0	1670.0
677834	5.0	6.0
100505566	13.0	442.0
677831	0.0	1.0
677832	0.0	2.0
100505567	0.0	1.0
80759	63.0	58.0
80758	36.0	145.0
80757	38.0	76.0
144165	648.0	503.0
100505561	0.0	0.0
677839	6.0	4.0
79770	2655.0	3507.0
80762	7452.0	12148.0
79772	719.0	387.0
80761	35.0	35.0
80760	7365.0	646.0
388667	0.0	2.0
79774	585.0	603.0
79777	814.0	804.0
79776	1138.0	1223.0
80765	150.0	210.0
80764	1032.0	1598.0
80763	323.0	9.0
79778	1017.0	546.0
92737	69.0	5.0
677840	0.0	0.0
92736	0.0	3.0
158798	0.0	3.0
677848	0.0	0.0
677849	0.0	3.0
677846	0.0	0.0
677847	0.0	0.0
100505557	1.0	0.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	4.0	9.0
388662	86.0	63.0
80746	505.0	1368.0
80745	611.0	838.0
653857	137.0	117.0
79760	485.0	1114.0
79762	3793.0	513.0
79763	913.0	2435.0
80755	247.0	268.0
79768	1149.0	979.0
79767	1210.0	929.0
677850	0.0	0.0
677815	0.0	3.0
677816	0.0	0.0
677813	0.0	0.0
677814	9.0	2.0
677811	3.0	2.0
90102	2222.0	3113.0
677812	0.0	0.0
677810	8.0	21.0
388695	313.0	959.0
80778	330.0	637.0
79791	2069.0	1207.0
677819	1.0	0.0
100505583	0.0	0.0
677817	0.0	0.0
79792	1999.0	4214.0
677818	0.0	0.0
79794	2425.0	3336.0
79797	508.0	637.0
79796	512.0	905.0
80781	5247.0	3799.0
79799	4.0	0.0
79798	603.0	499.0
388685	356.0	716.0
119180	1.0	2.0
677826	1.0	0.0
219833	170.0	80.0
677827	0.0	0.0
100505576	33.0	15.0
100505573	632.0	576.0
677825	0.0	0.0
92755	17.0	74.0
677822	0.0	0.0
677823	1.0	1.0
677820	0.0	2.0
677821	0.0	0.0
144193	13.0	202.0
79780	1476.0	700.0
79782	39.0	84.0
144195	24.0	7.0
677828	1.0	6.0
79781	644.0	113.0
677829	0.0	1.0
79784	5268.0	5838.0
79783	125.0	494.0
80772	877.0	728.0
79786	3344.0	1490.0
79785	351.0	11.0
80777	3176.0	3748.0
79788	282.0	488.0
80776	201.0	195.0
388677	33.0	13.0
80775	378.0	829.0
80774	339.0	371.0
79789	5051.0	1780.0
92749	25.0	19.0
92747	109.0	29.0
90121	2095.0	3191.0
219844	287.0	1524.0
90120	1389.0	2150.0
158763	160.0	0.0
651249	1.0	2.0
220832	1.0	1.0
146779	1.0	0.0
677885	8.0	5.0
677882	0.0	0.0
677883	2.0	1.0
651250	590.0	785.0
132141	0.0	0.0
219855	447.0	1047.0
219854	823.0	2106.0
90113	23.0	244.0
653895	0.0	1.0
80789	1611.0	3564.0
144132	867.0	627.0
144124	0.0	0.0
388698	4.0	2.0
388699	0.0	0.0
388697	27.0	0.0
100505518	1.0	2.0
80790	3301.0	1712.0
89122	2515.0	2889.0
158787	123.0	274.0
100505540	0.0	0.0
219865	1.0	0.0
100505547	9.0	137.0
132158	111.0	170.0
100505545	2.0	0.0
90141	469.0	1349.0
132160	1377.0	1135.0
90139	1396.0	764.0
340665	0.0	6.0
219858	0.0	0.0
100505532	31.0	10.0
90134	4.0	5.0
219875	0.0	0.0
90133	265.0	302.0
92799	1615.0	3533.0
219874	1.0	1.0
651258	0.0	0.0
90135	2161.0	1628.0
219873	0.0	0.0
100505536	8.0	4.0
92797	339.0	382.0
219870	0.0	0.0
339674	7.0	31.0
339669	0.0	0.0
100505538	121.0	106.0
340654	10.0	32.0
219869	0.0	0.0
339665	170.0	352.0
100133053	0.0	0.0
55722	257.0	807.0
55721	272.0	472.0
55720	2535.0	2979.0
55726	1030.0	1628.0
55723	304.0	2817.0
55729	6025.0	6910.0
55728	1309.0	584.0
55727	2811.0	1726.0
105377108	14.0	9.0
219899	1079.0	1661.0
220869	335.0	436.0
102723578	0.0	0.0
100133064	0.0	0.0
102723574	7.0	21.0
55733	1085.0	880.0
400	5285.0	8771.0
641808	26.0	21.0
55732	311.0	1563.0
401	5.0	0.0
55731	1524.0	1975.0
402	1274.0	1285.0
403	1318.0	2978.0
55737	7304.0	9493.0
205251	219.0	294.0
405	4289.0	3900.0
55735	1512.0	1972.0
406	881.0	698.0
55734	767.0	1215.0
407	30.0	14.0
408	3418.0	1594.0
409	1659.0	2566.0
55739	2457.0	2024.0
55738	2830.0	4909.0
327658	0.0	0.0
327657	4.0	104.0
327659	0.0	1.0
653808	1.0	0.0
100133074	0.0	0.0
55740	8329.0	36633.0
102723562	0.0	0.0
100133079	0.0	0.0
410	1746.0	4183.0
55744	1483.0	2155.0
411	524.0	1280.0
80700	4279.0	10601.0
79711	238.0	406.0
55743	971.0	1505.0
412	1429.0	2317.0
79710	1160.0	2611.0
79713	73.0	149.0
55742	7223.0	4019.0
414	5953.0	5659.0
55741	1145.0	3077.0
79712	925.0	697.0
55748	6887.0	5036.0
415	161.0	99.0
100505506	4.0	6.0
416	4.0	1.0
79714	385.0	1821.0
55746	3320.0	6142.0
79717	2214.0	4019.0
417	1.0	0.0
55745	2296.0	1798.0
79716	548.0	517.0
418	0.0	0.0
79719	2504.0	7069.0
419	382.0	9.0
79718	6524.0	53429.0
55749	3460.0	6755.0
102723555	2.0	0.0
220885	0.0	13.0
55751	2093.0	2448.0
55750	1242.0	2128.0
420	176.0	3.0
102723553	1.0	1.0
421	1265.0	1330.0
55755	4026.0	7558.0
340618	0.0	0.0
55754	11677.0	8706.0
55753	35.0	6.0
55752	4838.0	11203.0
79701	1808.0	1157.0
55759	1129.0	2775.0
427	11884.0	49092.0
55758	3105.0	2945.0
79703	906.0	1901.0
205272	0.0	2.0
55757	1451.0	1319.0
79706	947.0	1200.0
55756	777.0	1879.0
429	7.0	2.0
79705	1727.0	601.0
79707	1051.0	1257.0
79709	3629.0	7858.0
256815	0.0	24.0
101927273	0.0	0.0
101927275	54.0	76.0
7402	15181.0	6293.0
7401	0.0	2.0
80714	54.0	35.0
101927279	22.0	19.0
653820	41.0	214.0
100133093	0.0	0.0
80712	1.0	0.0
102723547	0.0	78.0
55762	438.0	998.0
55761	5617.0	3906.0
430	43.0	131.0
55760	2046.0	2661.0
79731	839.0	2488.0
432	50.0	38.0
79730	486.0	267.0
340602	0.0	23.0
79733	60.0	2037.0
433	20.0	13.0
55766	2885.0	7313.0
434	2.0	3.0
55765	327.0	88.0
79735	2485.0	2258.0
435	801.0	526.0
55764	2213.0	5972.0
55763	2516.0	1765.0
79734	484.0	954.0
436	14.0	14.0
55769	3065.0	4849.0
79736	258.0	614.0
438	4.0	2.0
79739	462.0	525.0
55768	1450.0	3046.0
439	2195.0	4297.0
79738	854.0	1380.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	3.0	5.0
80709	1983.0	908.0
677803	0.0	1.0
7411	1674.0	2663.0
677800	1.0	3.0
7410	1630.0	3354.0
677801	0.0	0.0
101927289	62.0	173.0
7412	1948.0	3012.0
101927288	25.0	30.0
80704	791.0	66.0
102723538	0.0	0.0
80701	0.0	0.0
677808	3.0	0.0
677809	0.0	0.0
677806	3.0	0.0
80705	382.0	264.0
677807	0.0	0.0
55773	2374.0	3376.0
440	1055.0	4424.0
100652997	1.0	1.0
55771	366.0	2185.0
79720	3063.0	1313.0
443	294.0	25.0
55770	1871.0	2117.0
79722	4.0	4.0
444	14601.0	36045.0
55777	1154.0	1129.0
55776	963.0	4252.0
445	4907.0	2143.0
55775	907.0	1783.0
79724	1737.0	3344.0
79723	407.0	1340.0
447	10.0	9.0
79726	1985.0	1153.0
7404	4.0	0.0
7403	2609.0	5509.0
79725	355.0	1169.0
449	0.0	0.0
79728	713.0	2213.0
55779	1207.0	1356.0
55778	498.0	332.0
79727	1.0	390.0
7405	1901.0	2770.0
7408	5072.0	4400.0
7407	3156.0	6516.0
79729	831.0	492.0
7409	401.0	470.0
101927295	0.0	0.0
7422	2691.0	10893.0
100422711	0.0	0.0
7421	2384.0	3438.0
100422712	14.0	13.0
7424	694.0	517.0
7423	2788.0	5174.0
80737	334.0	66.0
80736	1168.0	86.0
100422716	0.0	0.0
65109	494.0	580.0
65108	8544.0	15402.0
55780	941.0	1442.0
80739	57.0	167.0
450	0.0	0.0
55784	815.0	140.0
79751	627.0	901.0
80740	94.0	801.0
451	0.0	0.0
79750	633.0	74.0
55783	1828.0	1485.0
79753	1263.0	1311.0
55781	1152.0	2755.0
79752	2056.0	3305.0
454	0.0	0.0
79755	809.0	554.0
55788	4005.0	2291.0
455	0.0	5.0
55787	1946.0	4926.0
79754	2041.0	2016.0
55786	662.0	490.0
80742	650.0	1199.0
55785	1304.0	2054.0
80741	105.0	66.0
92715	824.0	1088.0
7415	13206.0	19318.0
79759	119.0	302.0
7414	16292.0	11852.0
79758	732.0	302.0
7417	2352.0	5895.0
55789	104.0	1318.0
92714	1311.0	3329.0
7416	6331.0	24614.0
7419	3088.0	4510.0
7418	2.0	1.0
65110	1781.0	811.0
7431	59098.0	34298.0
7430	13927.0	17225.0
7433	1598.0	2729.0
7432	10.0	1.0
7434	114.0	2.0
80726	2000.0	14.0
65117	4621.0	4357.0
80725	654.0	1305.0
80724	1396.0	1516.0
80723	304.0	116.0
102723518	0.0	0.0
55791	777.0	1226.0
55790	1150.0	535.0
80728	575.0	1437.0
460	462.0	11.0
102723513	7.0	15.0
80727	2068.0	2472.0
462	3.0	6.0
55795	1712.0	1565.0
79740	1.0	6.0
463	1536.0	1699.0
55794	558.0	664.0
55793	2429.0	2400.0
79742	2804.0	688.0
102723510	6.0	17.0
79744	428.0	322.0
466	1067.0	1218.0
55799	43.0	25.0
467	12775.0	2753.0
55798	958.0	1898.0
468	15171.0	24329.0
79746	1391.0	616.0
80731	244.0	54.0
55796	1370.0	358.0
79745	2361.0	565.0
469	0.0	0.0
79748	4.0	0.0
79747	4.0	0.0
7425	1.0	48.0
7428	2356.0	5320.0
92703	1631.0	3821.0
7429	0.0	1.0
7442	7.0	11.0
7441	0.0	0.0
7444	986.0	3781.0
7443	589.0	1617.0
101927233	121.0	26.0
254251	438.0	1221.0
471	2693.0	11757.0
472	3679.0	4700.0
473	9166.0	6120.0
103689844	0.0	0.0
474	0.0	0.0
103689843	0.0	0.0
475	1357.0	5631.0
103689846	1.0	57.0
476	41572.0	35779.0
103689845	0.0	2.0
477	579.0	22.0
478	15.0	2368.0
479	29.0	3.0
100135756	0.0	0.0
7436	1774.0	937.0
7439	197.0	263.0
7451	39.0	18.0
7450	14837.0	7107.0
7453	5240.0	9536.0
7455	2.0	8.0
100147744	0.0	0.0
7454	325.0	427.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	3.0	9.0
7456	2447.0	3022.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	2.0	0.0
254263	91.0	138.0
480	46.0	108.0
481	12321.0	11741.0
482	238.0	35.0
483	3154.0	4502.0
484	0.0	0.0
100133100	0.0	0.0
485	1.0	4.0
486	43.0	12.0
487	69.0	173.0
488	14972.0	20499.0
100133103	0.0	0.0
489	1970.0	2062.0
7448	22.0	32.0
7447	506.0	211.0
7462	457.0	568.0
100147751	1.0	0.0
7461	1103.0	578.0
100147752	5.0	4.0
7464	1044.0	549.0
100147754	0.0	0.0
7466	3099.0	5015.0
100147755	0.0	0.0
7465	12320.0	2249.0
100422635	1.0	0.0
100147756	0.0	0.0
7468	2387.0	4325.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	2.0	0.0
100147759	0.0	0.0
490	3638.0	5027.0
491	170.0	2.0
492	4.0	1.0
493	9710.0	7056.0
495	8.0	0.0
254225	1294.0	2004.0
496	2.0	4.0
254228	456.0	649.0
498	17767.0	20373.0
7458	11062.0	10912.0
100147750	6.0	20.0
7473	190.0	91.0
100147762	0.0	0.0
7472	121.0	952.0
100422642	6.0	1.0
7475	78.0	2.0
134701	1.0	0.0
7474	1083.0	13008.0
100422644	0.0	0.0
7477	440.0	4832.0
100147766	0.0	3.0
101927265	0.0	0.0
7476	3.0	0.0
100147767	0.0	0.0
7479	4.0	57.0
100147768	0.0	0.0
7478	0.0	0.0
100147769	0.0	0.0
254240	0.0	4.0
7471	2.0	1.0
100133121	0.0	1.0
100133122	0.0	0.0
100133123	1.0	0.0
7469	1202.0	1174.0
100147760	0.0	0.0
100147761	0.0	1.0
7484	25.0	12.0
7483	517.0	228.0
7486	1414.0	1317.0
7485	1050.0	3108.0
100422656	6.0	0.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	1716.0	91.0
7480	27.0	49.0
100419004	0.0	0.0
7482	236.0	56.0
100419006	0.0	0.0
7481	257.0	25.0
100419005	1.0	0.0
100133139	0.0	0.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	7.0	11.0
7494	0.0	0.0
100422666	7.0	13.0
7499	377.0	302.0
7498	849.0	52.0
7490	47.0	240.0
100420005	19.0	157.0
100420003	5.0	10.0
100422674	4.0	2.0
100419023	0.0	0.0
254272	0.0	0.0
100419029	0.0	0.0
101927215	67.0	1.0
101927217	31.0	30.0
100419028	15.0	20.0
101927219	0.0	0.0
55700	4748.0	2697.0
254268	20.0	15.0
55704	1607.0	1203.0
55703	660.0	965.0
122706	0.0	0.0
55702	861.0	2088.0
55701	4570.0	1446.0
55707	2767.0	2826.0
55706	1762.0	4027.0
122704	729.0	1458.0
55705	4486.0	9702.0
100420012	0.0	0.0
100422686	0.0	0.0
55709	597.0	997.0
101927221	321.0	668.0
101927220	0.0	15.0
100419031	28.0	12.0
101927222	0.0	0.0
101927224	0.0	0.0
100133161	37.0	31.0
100133162	1.0	3.0
100133163	0.0	5.0
100419038	0.0	0.0
100133168	1.0	0.0
55711	537.0	427.0
55715	940.0	340.0
55714	875.0	1102.0
55713	605.0	54.0
100420028	5.0	6.0
102723590	0.0	0.0
55719	1871.0	3641.0
55718	2328.0	3216.0
55717	3364.0	2043.0
55716	1328.0	1026.0
100420033	0.0	0.0
100420030	0.0	0.0
100419040	0.0	0.0
100419042	5.0	3.0
677798	0.0	0.0
158724	0.0	0.0
677799	9.0	6.0
100419041	1.0	7.0
120103	808.0	1007.0
65080	863.0	1925.0
65082	737.0	1618.0
100422690	6.0	1.0
100422691	17.0	19.0
122769	345.0	674.0
65084	1602.0	6514.0
65083	2803.0	3616.0
100420044	0.0	0.0
100420043	2.0	0.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	7.0	3.0
92691	44.0	81.0
100420049	0.0	1.0
65095	1487.0	2850.0
65094	758.0	1479.0
100420047	0.0	0.0
100420046	0.0	0.0
100420055	0.0	0.0
132112	0.0	0.0
100419068	0.0	0.0
158747	853.0	1294.0
100420051	12.0	31.0
100419062	0.0	1.0
677778	21.0	43.0
677779	0.0	0.0
677776	1.0	0.0
677777	11.0	6.0
90060	1152.0	855.0
146760	930.0	1399.0
100419069	0.0	0.0
146754	274.0	226.0
122742	0.0	0.0
122740	0.0	0.0
100419070	3.0	0.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	3.0	6.0
122748	4.0	0.0
677780	0.0	0.0
100420063	2.0	6.0
100419075	29.0	4.0
100419074	0.0	0.0
90050	7.0	1.0
144110	590.0	3003.0
146771	144.0	576.0
144100	2110.0	1592.0
144106	45.0	45.0
677796	17.0	10.0
677797	1.0	1.0
144108	2586.0	7529.0
677794	0.0	3.0
677795	0.0	0.0
677792	0.0	0.0
677793	3.0	0.0
677790	0.0	1.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	125.0	35.0
120146	0.0	0.0
100505477	0.0	1.0
100419098	0.0	0.0
100505474	1.0	2.0
100505475	6.0	0.0
100419095	0.0	0.0
100420080	0.0	1.0
90070	302.0	9.0
90075	268.0	484.0
134728	524.0	360.0
388610	764.0	203.0
388611	180.0	30.0
146705	419.0	525.0
388650	984.0	663.0
122786	6833.0	3505.0
120126	0.0	0.0
388646	15.0	10.0
146713	5.0	3.0
146712	227.0	233.0
388649	1.0	7.0
349075	227.0	597.0
100505494	437.0	165.0
100505495	514.0	162.0
120114	89.0	73.0
388633	7.0	27.0
146723	5.0	0.0
388630	1338.0	22.0
146722	51.0	211.0
122773	371.0	77.0
219902	383.0	542.0
65244	1267.0	2387.0
100505683	13.0	226.0
65243	89.0	242.0
90204	714.0	1922.0
100505687	153.0	40.0
90203	1052.0	864.0
65249	1083.0	827.0
102723626	0.0	0.0
79890	999.0	731.0
100505681	58.0	161.0
79892	3396.0	5708.0
79891	236.0	123.0
120071	825.0	288.0
79894	1398.0	2242.0
79893	3374.0	6014.0
79896	495.0	474.0
79895	262.0	69.0
388789	1203.0	3114.0
79898	344.0	666.0
120065	2.0	1.0
120066	0.0	0.0
79897	241.0	383.0
28299	2033.0	4391.0
79899	396.0	487.0
92856	1653.0	3602.0
219931	801.0	665.0
100505678	153.0	154.0
100505679	0.0	0.0
100505676	9.0	11.0
220906	1467.0	1046.0
65258	775.0	747.0
80868	21.0	11.0
168002	117.0	0.0
653737	13.0	5.0
79883	338.0	450.0
79882	2976.0	3674.0
79885	1478.0	2033.0
79884	1044.0	1865.0
79887	1764.0	1478.0
79886	843.0	980.0
79888	1815.0	4372.0
219927	802.0	3046.0
65251	891.0	1490.0
65250	1697.0	804.0
65264	5679.0	67706.0
65263	638.0	3443.0
65266	595.0	21.0
65265	2567.0	8036.0
65268	3825.0	412.0
65267	198.0	56.0
90226	20.0	9.0
102723605	0.0	1.0
220930	194.0	292.0
641776	0.0	0.0
219938	0.0	0.0
65260	1218.0	2461.0
100505696	802.0	603.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	51.0	135.0
653753	0.0	0.0
100505692	16.0	31.0
653758	14.0	17.0
388799	12.0	18.0
80896	428.0	1371.0
388795	11.0	18.0
80895	928.0	1126.0
388796	727.0	1469.0
220929	475.0	496.0
132014	1248.0	1879.0
349149	323.0	32.0
100505641	8094.0	13889.0
219965	0.0	0.0
219960	0.0	0.0
653789	2.0	7.0
653794	0.0	0.0
677763	6.0	3.0
100505648	387.0	250.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	0.0
90231	2220.0	3012.0
349136	766.0	109.0
90233	466.0	978.0
677769	0.0	0.0
677767	5.0	6.0
219972	2271.0	1715.0
677768	19.0	29.0
677765	2.0	0.0
219970	1960.0	605.0
100505633	34.0	6.0
677766	0.0	0.0
205327	822.0	1738.0
146664	58.0	83.0
653781	0.0	1.0
653784	678.0	955.0
677774	0.0	1.0
677775	2.0	6.0
100505636	129.0	255.0
677772	5.0	6.0
677773	0.0	0.0
677770	1.0	0.0
677771	0.0	0.0
219968	0.0	0.0
219988	2568.0	9361.0
100505663	0.0	0.0
408029	0.0	0.0
220979	103.0	88.0
219986	0.0	0.0
90268	1055.0	2095.0
219983	2.0	0.0
219982	0.0	0.0
219981	0.0	0.0
220972	4329.0	1775.0
220974	0.0	0.0
28231	252.0	59.0
28232	1253.0	361.0
28234	0.0	0.0
158674	5.0	7.0
340784	1.0	9.0
220965	349.0	75.0
349114	280.0	285.0
219995	1.0	265.0
146691	4648.0	4811.0
219990	0.0	0.0
339799	213.0	240.0
220963	462.0	336.0
501	6115.0	4097.0
651144	1.0	0.0
90249	278.0	379.0
504	1.0	0.0
506	17587.0	35327.0
100505659	0.0	0.0
507	0.0	0.0
509	5231.0	11637.0
101927195	0.0	0.0
168090	0.0	0.0
100505601	22.0	12.0
101978785	16.0	3.0
339781	1.0	5.0
594840	0.0	0.0
594842	21.0	19.0
220992	153.0	472.0
339788	0.0	1.0
339789	8.0	12.0
339779	0.0	0.0
79810	653.0	1558.0
55843	237.0	279.0
55841	3486.0	2354.0
79812	4165.0	913.0
513	953.0	1374.0
79811	5059.0	4619.0
55840	124.0	193.0
79814	83.0	155.0
55847	694.0	1531.0
514	5705.0	17820.0
55846	1384.0	640.0
515	4777.0	6634.0
79813	3222.0	4719.0
79816	102.0	453.0
516	1627.0	36587.0
55845	6022.0	15298.0
79815	2726.0	1031.0
517	9325.0	22590.0
55844	1785.0	1662.0
518	4108.0	10033.0
79818	2056.0	3022.0
79817	1488.0	388.0
256949	515.0	101.0
55848	690.0	1169.0
79819	333.0	424.0
220988	13022.0	20352.0
594837	5.0	7.0
594838	10.0	9.0
594839	28.0	29.0
220980	21.0	3.0
339778	38.0	78.0
55850	677.0	998.0
339768	22.0	6.0
520	1.0	0.0
55854	3053.0	5874.0
521	1615.0	2718.0
522	2415.0	3818.0
55853	8.0	6.0
523	5120.0	11051.0
55852	5775.0	7107.0
79801	166.0	1087.0
79800	680.0	414.0
55851	1563.0	3780.0
525	1718.0	331.0
55858	3126.0	3356.0
79803	862.0	1062.0
55857	1174.0	1412.0
79802	15.0	44.0
526	3973.0	10035.0
55856	972.0	3275.0
79805	276.0	855.0
527	815.0	1578.0
528	3800.0	9703.0
55855	10.0	3.0
79804	137.0	30.0
529	4724.0	10593.0
79807	644.0	2330.0
79809	1355.0	1361.0
256957	2.0	2.0
55859	43.0	86.0
100505624	10.0	9.0
100505621	1.0	3.0
7500	0.0	0.0
339761	30.0	22.0
80818	2112.0	2126.0
80817	889.0	1071.0
80816	177.0	22.0
339766	10.0	0.0
55861	211.0	66.0
55860	2799.0	3143.0
79830	640.0	881.0
105377240	0.0	0.0
340745	0.0	0.0
79832	2877.0	5156.0
80821	722.0	941.0
533	2627.0	5608.0
80820	1057.0	274.0
79831	223.0	191.0
102723680	0.0	0.0
55863	1192.0	2719.0
79834	3835.0	1992.0
534	31.0	460.0
535	3738.0	6250.0
55862	3067.0	628.0
79833	403.0	1261.0
340749	3.0	1.0
105377243	0.0	0.0
55869	742.0	738.0
79836	304.0	247.0
537	6564.0	11316.0
79838	854.0	1478.0
538	1857.0	1432.0
55867	18.0	5.0
79837	3116.0	5386.0
539	2680.0	4729.0
79839	202.0	201.0
594855	0.0	0.0
7512	100.0	9.0
594857	0.0	0.0
7511	2576.0	2755.0
339751	6.0	61.0
55872	106.0	2506.0
256933	4.0	0.0
540	540.0	1951.0
55871	702.0	338.0
55870	8730.0	7819.0
541	4.0	1.0
542	0.0	0.0
55876	532.0	4346.0
543	0.0	0.0
79820	196.0	831.0
544	0.0	0.0
79823	211.0	445.0
545	2703.0	3674.0
546	6035.0	5586.0
79822	409.0	507.0
79825	231.0	89.0
547	14.0	2.0
7503	14559.0	14817.0
100505616	76.0	93.0
55879	2.0	87.0
549	750.0	1310.0
79827	3451.0	1896.0
7504	152.0	635.0
79829	1495.0	3491.0
7507	673.0	901.0
79828	829.0	1224.0
641700	482.0	107.0
7508	3127.0	3866.0
100505619	0.0	0.0
101927150	5.0	16.0
653707	0.0	0.0
101927152	0.0	1.0
101927155	45.0	5.0
7520	15455.0	28780.0
92822	857.0	522.0
80835	38.0	4.0
101927158	57.0	9.0
80834	0.0	1.0
80833	2377.0	1792.0
339742	0.0	1.0
653702	132.0	246.0
339745	2769.0	8365.0
550	3589.0	6814.0
79850	517.0	691.0
551	0.0	0.0
339736	0.0	0.0
79852	33.0	14.0
