id	49c4c177-b1d5-42e3-acaa-bfa4f6982437	75965f7b-8ec7-481e-ae22-68ba7f7eafed
117144	5.0	14.0
120787	3.0	0.0
492295	0.0	0.0
347517	51.0	16.0
347516	3.0	6.0
286053	1448.0	713.0
28709	0.0	0.0
28707	1.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	1.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	1.0	1.0
100507012	0.0	25.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	0.0
286065	1.0	0.0
100131568	0.0	1.0
100131565	0.0	2.0
100131564	1454.0	322.0
100507040	5.0	0.0
132719	0.0	0.0
100507046	10.0	22.0
100507044	0.0	0.0
100507043	2.0	1.0
51100	11970.0	6374.0
51102	1154.0	470.0
51101	1973.0	548.0
51104	1307.0	636.0
51103	759.0	590.0
51106	653.0	608.0
51105	4526.0	2453.0
51108	7194.0	4672.0
51107	12718.0	17664.0
286075	664.0	538.0
51109	4349.0	5336.0
286077	3475.0	3342.0
646000	0.0	0.0
132720	3044.0	1674.0
132724	0.0	0.0
100131551	34.0	15.0
100131550	0.0	0.0
100507034	91.0	23.0
100507032	170.0	76.0
119774	2.0	0.0
119772	0.0	0.0
51111	7612.0	4032.0
51110	554.0	355.0
119775	0.0	0.0
51112	2399.0	1913.0
51115	3471.0	1573.0
51114	3415.0	5264.0
51117	2748.0	2665.0
51116	2352.0	2569.0
51119	6837.0	3373.0
51118	1799.0	2086.0
26151	1440.0	3795.0
26150	90.0	111.0
26153	412.0	304.0
26152	292.0	191.0
26155	3651.0	14401.0
26154	106.0	127.0
26157	678.0	399.0
26156	21473.0	9947.0
130162	430.0	113.0
100534611	1.0	0.0
100534612	9.0	2.0
26164	1843.0	1670.0
117178	1607.0	1441.0
117177	2050.0	1462.0
26166	184.0	148.0
105379197	19.0	4.0
26165	0.0	0.0
26168	1180.0	922.0
26167	505.0	1606.0
26160	3618.0	1191.0
100507003	0.0	0.0
100507008	47.0	1.0
26137	468.0	127.0
26136	8066.0	4445.0
28798	1.0	0.0
28799	15.0	10.0
26138	0.0	0.0
28792	1.0	0.0
28793	1441.0	743.0
28790	7.0	1.0
117166	30.0	30.0
26130	5557.0	3043.0
28791	218.0	105.0
26133	6633.0	7290.0
28796	2826.0	1630.0
28797	2649.0	1568.0
26135	23337.0	7850.0
28794	6.0	0.0
28795	1.0	0.0
26134	251.0	154.0
154150	0.0	0.0
129138	1171.0	1599.0
26148	619.0	371.0
26147	1314.0	1207.0
26149	485.0	136.0
117154	3.0	18.0
26140	1807.0	524.0
553820	1.0	0.0
117153	0.0	0.0
120796	0.0	0.0
117156	19.0	7.0
117155	389.0	65.0
117157	57.0	18.0
120793	0.0	0.0
26146	2133.0	1007.0
117159	3.0	1.0
26145	1237.0	1525.0
130195	0.0	0.0
154141	1687.0	1032.0
117151	2.0	0.0
26115	3692.0	10401.0
28778	1969.0	995.0
28779	8.0	5.0
28776	325.0	170.0
28777	1.0	0.0
26119	3079.0	2391.0
26118	8452.0	3105.0
28770	1.0	1.0
28771	0.0	0.0
28774	1214.0	931.0
28775	414.0	419.0
28772	201.0	162.0
26112	3417.0	1469.0
28773	96.0	62.0
130120	0.0	0.0
28789	3.0	1.0
26128	2224.0	2165.0
28787	2.0	2.0
26127	3501.0	1669.0
132789	1738.0	927.0
28788	0.0	0.0
28781	227.0	690.0
201134	1134.0	589.0
28780	15.0	6.0
26122	4367.0	1717.0
28785	364.0	159.0
144766	0.0	0.0
26121	1963.0	1420.0
28786	24.0	1.0
28783	64.0	22.0
26123	4515.0	3835.0
28784	896.0	526.0
130132	612.0	404.0
28756	4.0	1.0
28757	0.0	0.0
28754	0.0	3.0
28755	1358.0	2083.0
100750326	1.0	0.0
28758	0.0	0.0
28759	0.0	0.0
28752	2.0	1.0
28753	3.0	1.0
28750	2.0	1.0
201140	0.0	0.0
28751	2.0	5.0
144776	0.0	0.0
28767	0.0	0.0
26103	2.0	0.0
28768	0.0	0.0
28765	1.0	1.0
28766	8.0	4.0
26108	1047.0	385.0
28769	1.0	0.0
28760	0.0	0.0
26100	5749.0	4412.0
28763	651.0	302.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	8.0	3.0
117196	0.0	0.0
117195	12.0	1.0
154089	0.0	2.0
100287238	0.0	0.0
201158	280.0	123.0
100287234	0.0	0.0
201164	273.0	348.0
201161	811.0	182.0
201163	2730.0	1844.0
154091	617.0	148.0
154092	12.0	8.0
276719	0.0	0.0
100287229	4.0	1.0
100287227	66.0	31.0
100287226	18.0	4.0
201176	1623.0	1005.0
100287216	11.0	31.0
100287215	5.0	1.0
201181	641.0	75.0
129099	24.0	8.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	14.0	197.0
130075	0.0	0.0
5510	3047.0	2979.0
166012	14.0	33.0
5509	1156.0	1040.0
5500	29749.0	8215.0
5501	11478.0	7165.0
5502	1953.0	607.0
5504	4239.0	3180.0
5506	0.0	0.0
5507	1891.0	673.0
154043	1402.0	392.0
5520	5130.0	1873.0
5521	272.0	27.0
193629	3.0	4.0
5519	2889.0	1644.0
26298	28185.0	3750.0
26297	1166.0	525.0
5511	3342.0	1814.0
5512	4.0	2.0
5514	5177.0	4784.0
5515	9479.0	6684.0
26290	155.0	36.0
5516	5967.0	2722.0
154075	92.0	74.0
26292	1921.0	1689.0
26291	0.0	0.0
5518	13261.0	18308.0
5530	9247.0	6204.0
5531	2814.0	5742.0
5532	5050.0	2911.0
5522	66.0	478.0
5523	3324.0	1584.0
5524	10351.0	14624.0
5525	6522.0	4272.0
5526	1030.0	1068.0
5527	11944.0	7035.0
5528	3828.0	3863.0
154064	2.0	17.0
5529	4894.0	2973.0
286122	37.0	27.0
5540	8.0	3.0
5542	1.0	0.0
286128	526.0	453.0
51241	1254.0	1298.0
89858	41.0	31.0
89857	387.0	617.0
51244	2190.0	1139.0
51247	5056.0	3121.0
5533	968.0	497.0
51246	5783.0	10236.0
5534	4042.0	2541.0
51249	2017.0	1463.0
5535	2.0	0.0
90835	39.0	29.0
89853	1256.0	1186.0
5536	2972.0	2660.0
51248	1577.0	2740.0
5537	7122.0	3994.0
5538	15669.0	13794.0
5539	0.0	0.0
28907	96.0	21.0
286133	4346.0	572.0
28908	3943.0	2990.0
28905	2.0	2.0
100131418	0.0	0.0
5550	3278.0	3005.0
28906	185.0	148.0
286135	2.0	0.0
5551	366.0	212.0
5552	2612.0	2595.0
100131415	0.0	0.0
5553	10.0	1.0
28909	0.0	0.0
5554	39.0	16.0
28900	138.0	1010.0
28903	10.0	11.0
28904	80.0	91.0
28901	121.0	70.0
28902	53.0	39.0
51250	936.0	591.0
51252	25.0	32.0
51251	1787.0	1036.0
89849	1300.0	949.0
89848	1209.0	797.0
51253	3427.0	5040.0
89846	938.0	2083.0
51256	716.0	976.0
89845	1393.0	1288.0
51255	1945.0	3081.0
51258	3078.0	1997.0
5544	5.0	42.0
51257	1546.0	2611.0
5545	3.0	0.0
5546	3454.0	6571.0
5547	8737.0	15890.0
51259	1036.0	843.0
90826	1238.0	616.0
5549	7255.0	6024.0
286140	144.0	89.0
90827	1.0	0.0
286144	2669.0	2187.0
5562	7667.0	2450.0
286148	4114.0	1735.0
5563	1406.0	1054.0
90861	8006.0	10625.0
5564	2131.0	1317.0
90864	59.0	75.0
5565	2963.0	2010.0
51260	1794.0	1100.0
51263	2847.0	1382.0
100287296	0.0	0.0
51265	63.0	40.0
51264	1394.0	11852.0
51267	368.0	143.0
51266	3.0	8.0
5555	3.0	1.0
51268	105.0	46.0
89876	665.0	83.0
5557	738.0	354.0
5558	898.0	627.0
89874	49.0	56.0
90859	17.0	16.0
89872	0.0	0.0
286151	23.0	15.0
89870	0.0	0.0
5570	2266.0	2533.0
5571	3917.0	3236.0
5573	25674.0	23550.0
90850	1097.0	1450.0
5574	1.0	2.0
90853	25.0	208.0
5575	1369.0	787.0
5576	6403.0	2594.0
51270	71.0	374.0
100192378	19.0	24.0
51272	5217.0	5332.0
51271	4864.0	2989.0
51274	5668.0	4249.0
100287284	8.0	3.0
51276	580.0	276.0
89869	111.0	5.0
51275	1044.0	577.0
51278	2338.0	1524.0
51277	1022.0	331.0
5566	6102.0	6043.0
89866	26.0	9.0
51279	5472.0	2717.0
5567	4146.0	2462.0
90843	3504.0	2380.0
5568	0.0	0.0
5569	726.0	282.0
89891	1836.0	5561.0
5580	3159.0	5101.0
89890	3475.0	800.0
5581	1248.0	730.0
5582	1.0	2.0
5583	4154.0	2029.0
5584	4948.0	1918.0
5585	3931.0	5496.0
5586	7153.0	2565.0
5587	893.0	594.0
100287279	0.0	0.0
51281	811.0	479.0
51280	11173.0	14632.0
51283	4778.0	5871.0
100287272	16.0	9.0
51282	557.0	1659.0
51285	1067.0	507.0
51284	691.0	841.0
51287	1563.0	1797.0
119722	2.0	2.0
51286	1.0	6.0
51289	0.0	1.0
100287270	0.0	0.0
5577	4750.0	1026.0
5578	2099.0	870.0
5579	455.0	602.0
89894	1404.0	962.0
5591	19071.0	11506.0
5592	1345.0	1822.0
90871	2017.0	2036.0
5593	239.0	240.0
5594	12993.0	7951.0
347598	0.0	0.0
5595	4747.0	4708.0
5596	340.0	20.0
5597	3485.0	2644.0
90874	665.0	498.0
5598	878.0	1206.0
51290	3133.0	2370.0
51292	5223.0	3949.0
5590	1154.0	3422.0
51291	809.0	1908.0
100287266	1.0	0.0
51294	898.0	2365.0
100287261	0.0	0.0
51293	1102.0	635.0
51296	859.0	3170.0
51295	1876.0	1412.0
51298	54.0	6.0
51297	0.0	0.0
51299	2053.0	620.0
119710	647.0	371.0
5588	233.0	153.0
5589	16397.0	13803.0
90865	5621.0	658.0
89887	174.0	222.0
89886	16.0	79.0
89885	5.0	1.0
89884	202.0	187.0
89883	0.0	8.0
89882	3.0	0.0
286101	3786.0	1815.0
286102	0.0	0.0
286103	24.0	24.0
347584	0.0	0.0
5599	4426.0	1564.0
347687	2.0	0.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	2.0	0.0
28859	0.0	0.0
28850	4.0	0.0
53822	22.0	11.0
53820	26.0	29.0
53826	1977.0	1310.0
53827	4394.0	4304.0
345016	0.0	0.0
347673	0.0	0.0
53828	1.0	3.0
53829	711.0	245.0
347675	0.0	0.0
28866	8.0	0.0
100507173	43.0	44.0
26205	1334.0	1369.0
132625	2.0	1.0
28864	4.0	0.0
100507171	388.0	76.0
28865	38.0	25.0
26207	1481.0	2217.0
100507178	89.0	36.0
26206	143.0	18.0
28869	1.0	1.0
100131493	0.0	0.0
28862	79.0	41.0
28863	6.0	16.0
28861	7.0	1.0
53833	34.0	67.0
53834	1304.0	1948.0
53831	37.0	107.0
53832	3141.0	347.0
53838	1375.0	4622.0
53836	135.0	50.0
144608	162.0	96.0
28833	3.0	1.0
28834	85.0	82.0
28831	1.0	0.0
100750245	0.0	0.0
28832	3.0	1.0
100750246	2.0	1.0
100750247	5.0	0.0
100131481	0.0	0.0
53840	88.0	69.0
53841	17.0	8.0
28830	0.0	0.0
53842	0.0	0.0
100131478	3.0	0.0
28847	24.0	18.0
102060282	9.0	8.0
28819	4.0	1.0
28817	884.0	668.0
28818	9.0	15.0
100131469	0.0	0.0
28811	19.0	11.0
28812	35.0	13.0
28810	8.0	7.0
28815	1940.0	1658.0
28816	1003.0	754.0
28813	3291.0	2102.0
100507143	0.0	3.0
28814	295.0	127.0
51201	2928.0	948.0
119687	0.0	0.0
51200	378.0	40.0
51203	655.0	1821.0
51202	152.0	56.0
51205	902.0	1433.0
51204	905.0	2633.0
51207	3.0	12.0
51206	37.0	16.0
119682	0.0	0.0
51209	361.0	168.0
51208	61.0	27.0
28828	0.0	0.0
100507135	44.0	7.0
28829	0.0	1.0
100131457	0.0	1.0
28822	1162.0	712.0
28823	1717.0	1151.0
28820	2594.0	1257.0
100131454	28.0	9.0
28821	24.0	10.0
28826	384.0	398.0
28827	0.0	0.0
100131451	10.0	3.0
28824	16.0	4.0
28825	3728.0	2121.0
119678	0.0	0.0
119679	0.0	0.0
89801	244.0	118.0
51214	10.0	6.0
51213	0.0	0.0
51218	2380.0	2453.0
286183	4.0	4.0
286184	0.0	1.0
286186	0.0	0.0
286187	19.0	6.0
286189	31.0	7.0
648532	0.0	0.0
100507163	0.0	2.0
100131442	0.0	0.0
100131440	4.0	2.0
89839	222.0	179.0
89838	2.0	0.0
89837	0.0	0.0
100507170	0.0	0.0
51222	1270.0	868.0
51225	451.0	716.0
286190	22.0	8.0
89832	7.0	15.0
51224	0.0	1.0
51227	1507.0	884.0
51226	752.0	1460.0
51228	3992.0	2111.0
347613	15.0	10.0
28808	0.0	0.0
28809	591.0	388.0
28806	1.0	1.0
100131439	1.0	5.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	235.0	88.0
28800	2.0	0.0
28801	5.0	1.0
28804	250.0	133.0
28805	0.0	0.0
28802	8.0	4.0
28803	694.0	417.0
51230	6318.0	3052.0
90809	1571.0	1875.0
51232	31753.0	8026.0
51231	2183.0	1741.0
51234	3730.0	3229.0
51233	60.0	11.0
89822	27.0	16.0
51236	1145.0	1983.0
51237	754.0	1015.0
51239	357.0	516.0
90806	3282.0	1980.0
100507102	58.0	113.0
129049	577.0	619.0
154007	1856.0	568.0
26279	17.0	283.0
203859	183.0	465.0
26272	948.0	432.0
26271	644.0	431.0
26273	4495.0	2049.0
26276	1111.0	1025.0
26275	2007.0	846.0
26278	4692.0	1086.0
26277	3458.0	3799.0
26270	364.0	1208.0
26285	1.0	0.0
26284	2547.0	3206.0
26287	9.0	13.0
26286	3702.0	2465.0
26289	9107.0	285.0
26281	20.0	3.0
26280	63.0	15.0
100507127	48.0	5.0
100507125	1.0	1.0
129025	1.0	1.0
26258	5372.0	2574.0
26257	1.0	1.0
26259	1706.0	1240.0
26251	2.0	5.0
168667	322.0	92.0
26254	4.0	1.0
26253	33.0	33.0
26256	302.0	265.0
144699	924.0	528.0
26255	0.0	0.0
100507114	18.0	1.0
100507113	128.0	32.0
100507118	14.0	9.0
100507117	5.0	9.0
26269	1901.0	1095.0
26268	5194.0	2345.0
201229	791.0	288.0
26261	57.0	26.0
119696	0.0	0.0
26260	4903.0	793.0
26263	2329.0	1523.0
119694	0.0	0.0
26262	1611.0	2753.0
201232	282.0	797.0
119695	0.0	0.0
26267	363.0	221.0
26266	206.0	104.0
119692	0.0	0.0
130074	13610.0	4947.0
129080	361.0	104.0
28899	0.0	0.0
26235	3171.0	1304.0
26238	130.0	20.0
28897	1.0	0.0
28898	9.0	8.0
100750225	30.0	10.0
26239	0.0	0.0
28891	76.0	60.0
28892	14.0	9.0
26230	720.0	657.0
201243	4.0	0.0
28890	0.0	0.0
26232	1139.0	812.0
28895	1.0	2.0
26231	211.0	109.0
28896	15.0	6.0
26234	11007.0	5749.0
28893	6.0	6.0
26233	375.0	1012.0
28894	1.0	0.0
144638	18.0	6.0
132660	1479.0	703.0
26247	2.0	0.0
26246	0.0	0.0
26249	1111.0	411.0
26248	2.0	1.0
100510707	0.0	0.0
201255	820.0	1219.0
26240	592.0	376.0
201254	895.0	1581.0
26242	0.0	0.0
26245	1.0	0.0
252839	4948.0	7662.0
132671	1665.0	282.0
130013	46.0	3.0
28877	4.0	1.0
28878	52.0	73.0
28875	67.0	43.0
28876	75.0	98.0
201259	1.0	0.0
28879	0.0	0.0
26219	3.0	3.0
492311	1690.0	513.0
168620	31.0	9.0
28870	83.0	62.0
201266	2713.0	6179.0
28873	1.0	0.0
28874	338.0	314.0
26212	5.0	82.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	688.0	267.0
26225	4364.0	2416.0
28888	3.0	6.0
26224	8464.0	3042.0
28889	1.0	0.0
26227	5066.0	837.0
28886	0.0	0.0
26226	48.0	17.0
28887	0.0	0.0
26229	1192.0	1542.0
26228	25.0	49.0
28880	0.0	0.0
28881	46.0	20.0
28884	0.0	0.0
26220	571.0	54.0
28885	28.0	27.0
26223	0.0	0.0
28882	288.0	191.0
28883	2.0	2.0
492307	0.0	0.0
492303	80.0	36.0
105369550	11.0	6.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	2.0	0.0
5607	1810.0	992.0
5608	1538.0	593.0
5609	2398.0	1656.0
5600	634.0	494.0
5601	3524.0	4089.0
5602	882.0	322.0
5603	6413.0	4242.0
5604	2676.0	2109.0
5605	3891.0	4515.0
5606	2751.0	2287.0
5620	0.0	0.0
5618	20205.0	7150.0
5619	0.0	0.0
5610	7676.0	5425.0
5611	8170.0	4866.0
5612	4334.0	9040.0
5613	3077.0	2069.0
5616	17.0	17.0
5617	0.0	2.0
105370578	30.0	8.0
5630	42.0	12.0
5631	1629.0	1728.0
166379	719.0	387.0
166378	1016.0	385.0
5629	1114.0	232.0
100133941	50538.0	18350.0
5621	16620.0	4358.0
5623	277.0	184.0
5624	21.0	61.0
5625	393.0	1613.0
5626	2.0	0.0
5627	6691.0	1469.0
5628	0.0	0.0
5641	5765.0	12502.0
5634	3107.0	2270.0
5635	3727.0	4817.0
100133957	25.0	24.0
5636	1562.0	1530.0
5638	1115.0	546.0
5639	734.0	653.0
5650	1367.0	696.0
5651	0.0	0.0
5652	8431.0	10497.0
5653	896.0	227.0
5644	2.0	9.0
5645	3.0	259.0
5646	9.0	5.0
5648	238.0	30.0
5649	4162.0	831.0
100131309	0.0	0.0
5660	86586.0	96653.0
5662	170.0	95.0
5663	7399.0	7839.0
5664	1036.0	2626.0
3002	46.0	229.0
347281	0.0	0.0
100131302	0.0	0.0
3001	147.0	199.0
3000	55.0	31.0
51360	2530.0	1454.0
51362	2885.0	1210.0
51361	4205.0	794.0
51364	257.0	72.0
100287191	2.0	0.0
51363	3788.0	7591.0
51366	19194.0	7097.0
89978	791.0	263.0
100287193	4.0	5.0
51365	57.0	154.0
51368	2633.0	1927.0
5654	11547.0	24885.0
5655	737.0	280.0
51367	915.0	876.0
90956	2190.0	2469.0
5657	17.0	1.0
90957	2443.0	1191.0
89970	3269.0	2965.0
5670	1.0	0.0
5671	1.0	0.0
5672	2.0	0.0
347273	24.0	22.0
5673	23.0	21.0
90952	2047.0	2676.0
5675	0.0	0.0
347275	0.0	0.0
3013	11.0	46.0
3012	53.0	504.0
3010	0.0	2.0
51371	2891.0	4370.0
3009	0.0	5.0
100287183	0.0	0.0
3008	2.0	8.0
51373	785.0	434.0
3007	6.0	30.0
51372	2861.0	1637.0
51375	1809.0	1586.0
3006	329.0	3324.0
51374	5328.0	5301.0
3005	22406.0	9118.0
51377	2416.0	1821.0
3004	38.0	49.0
3003	55.0	225.0
51379	1650.0	679.0
51378	191.0	31.0
5669	3.0	0.0
5680	0.0	0.0
5681	3409.0	2374.0
5682	3355.0	2995.0
5683	794.0	536.0
5684	3636.0	3280.0
5685	4962.0	5733.0
347265	70.0	69.0
5686	3605.0	2938.0
3024	0.0	0.0
3021	50233.0	79606.0
3020	3109.0	3616.0
100287177	0.0	1.0
51380	2387.0	885.0
100287178	0.0	0.0
51382	3970.0	3783.0
100287173	0.0	0.0
51384	2.0	0.0
3018	1.0	0.0
51386	30804.0	9737.0
3017	824.0	4299.0
51385	1615.0	573.0
51388	1899.0	1396.0
3015	4784.0	10286.0
100287171	173.0	173.0
3014	498.0	1304.0
5676	0.0	0.0
51389	4001.0	2337.0
5678	1.0	3.0
5690	4576.0	5413.0
5691	2745.0	3688.0
5692	7004.0	13444.0
5693	3879.0	10152.0
347252	1.0	3.0
5694	2785.0	4791.0
5695	5649.0	5796.0
5696	3246.0	4553.0
5697	12.0	1.0
3035	3737.0	2819.0
3034	10.0	8.0
3033	6998.0	4030.0
3032	10641.0	6879.0
3031	3.0	4.0
3030	22704.0	10490.0
51390	3844.0	1291.0
51393	381.0	902.0
3029	977.0	1375.0
3028	2346.0	3565.0
51397	1591.0	1128.0
3026	13.0	39.0
51399	1750.0	1346.0
51398	4587.0	5643.0
5687	1214.0	1603.0
5688	4018.0	7310.0
5689	6091.0	7836.0
129401	1078.0	426.0
347240	350.0	277.0
129402	0.0	0.0
3046	0.0	0.0
3045	2.0	4.0
3044	1.0	0.0
3043	1074.0	663.0
3042	0.0	1.0
3040	179.0	123.0
374900	1457.0	572.0
3039	8.0	3.0
3038	3524.0	568.0
3037	180.0	269.0
374907	138.0	231.0
3036	1.0	28.0
5698	1094.0	1881.0
5699	730.0	1273.0
90990	307.0	410.0
90993	510.0	11947.0
3055	540.0	866.0
3054	6268.0	7846.0
3053	22.0	12.0
100287144	0.0	0.0
3052	1183.0	1032.0
3051	0.0	0.0
3050	0.0	0.0
100287140	0.0	0.0
3049	0.0	0.0
3048	6.0	4.0
3047	0.0	0.0
90987	1721.0	530.0
3060	0.0	0.0
374920	462.0	145.0
3068	13492.0	20770.0
3067	154.0	62.0
374928	713.0	368.0
3066	7325.0	6242.0
3065	8143.0	4133.0
3064	9509.0	7284.0
3062	4.0	14.0
3061	8.0	4.0
3059	1756.0	2194.0
3071	1718.0	2452.0
3070	595.0	628.0
3078	0.0	3.0
3077	1636.0	877.0
100287128	48.0	19.0
3075	4941.0	3506.0
3074	6764.0	7008.0
3073	4793.0	4763.0
374918	9.0	29.0
3069	46666.0	51320.0
3082	675.0	306.0
3081	207.0	438.0
3080	0.0	0.0
53938	715.0	389.0
28976	2486.0	2270.0
28977	3399.0	1766.0
28974	2229.0	4191.0
100131388	5.0	6.0
3087	454.0	490.0
28978	1202.0	1308.0
3084	2973.0	607.0
3083	5.0	6.0
28972	4925.0	3691.0
53940	0.0	0.0
28973	4560.0	3361.0
28970	3852.0	993.0
28971	1095.0	3270.0
53944	2840.0	1666.0
53942	4.0	0.0
53947	463.0	647.0
3093	7133.0	3920.0
3092	7540.0	5709.0
3091	6621.0	3946.0
3090	689.0	732.0
28987	4709.0	2244.0
28988	5341.0	5487.0
132989	719.0	240.0
100131378	4.0	1.0
3099	5333.0	4517.0
28985	1611.0	1502.0
3098	9510.0	8519.0
28986	1405.0	1909.0
3097	4346.0	2963.0
100507299	74.0	42.0
3096	3113.0	3042.0
100131374	0.0	0.0
28989	584.0	645.0
100507297	294.0	222.0
3094	8242.0	9109.0
337986	0.0	0.0
100131370	1.0	0.0
28983	11.0	55.0
28984	2196.0	775.0
28981	1436.0	432.0
374819	414.0	511.0
26322	0.0	0.0
28982	1144.0	2019.0
129303	897.0	1238.0
100131369	25.0	2.0
28954	84.0	96.0
28955	316.0	347.0
28952	1261.0	1355.0
100131366	4.0	3.0
65944	6.0	8.0
337979	0.0	0.0
28958	2208.0	3271.0
337978	0.0	1.0
28959	4045.0	4464.0
337977	0.0	0.0
28956	1160.0	3820.0
337976	0.0	0.0
28957	524.0	394.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	4152.0	2257.0
337980	0.0	0.0
51300	3116.0	2498.0
51302	861.0	86.0
89910	5393.0	4037.0
51301	665.0	139.0
51304	4427.0	3042.0
51303	1146.0	1559.0
51306	6450.0	1938.0
51305	2.0	4.0
51308	177.0	48.0
51307	5563.0	2743.0
51309	3489.0	1523.0
130340	205.0	143.0
100131358	0.0	1.0
28965	1502.0	125.0
28966	725.0	770.0
26301	449.0	290.0
337969	0.0	0.0
28964	4328.0	2811.0
337968	0.0	0.0
28969	5707.0	5190.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	171.0	52.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	580.0	185.0
337973	0.0	0.0
337972	0.0	0.0
360200	84.0	13.0
337971	0.0	0.0
337970	0.0	0.0
28962	1807.0	1188.0
51311	129.0	195.0
51310	2334.0	1282.0
28960	853.0	659.0
51313	15543.0	10958.0
51312	7106.0	1108.0
51315	3868.0	1422.0
51314	17.0	35.0
51317	4285.0	3097.0
360205	0.0	41.0
51316	82.0	188.0
51319	1905.0	1106.0
360203	0.0	0.0
51318	3043.0	2386.0
374864	205.0	37.0
28938	589.0	421.0
100507267	0.0	0.0
28939	13.0	5.0
374860	453.0	299.0
28932	2.0	0.0
337959	0.0	0.0
100507261	0.0	0.0
28933	39.0	37.0
28930	22.0	9.0
28931	1.0	1.0
374868	2239.0	1245.0
100507266	268.0	51.0
28936	0.0	0.0
28937	387.0	1522.0
28934	2.0	0.0
28935	1000.0	548.0
337963	0.0	0.0
337960	0.0	0.0
51320	5461.0	2807.0
51322	16092.0	8243.0
53981	4211.0	3874.0
51321	3765.0	5749.0
51324	5079.0	4714.0
89932	1520.0	942.0
51326	62.0	25.0
51327	0.0	1.0
51329	54.0	29.0
28949	0.0	0.0
100507257	25.0	15.0
132946	76.0	123.0
100507251	0.0	0.0
28943	319.0	373.0
65975	50.0	10.0
28941	1150.0	1042.0
65977	1752.0	934.0
28942	186.0	88.0
28947	0.0	0.0
132949	1871.0	762.0
65979	5545.0	2505.0
28948	0.0	0.0
100507254	21.0	8.0
28946	11.0	6.0
89927	2586.0	1424.0
144920	0.0	0.0
51330	700.0	702.0
28940	109.0	117.0
51333	172.0	167.0
51332	762.0	119.0
51335	2748.0	2680.0
51334	130.0	95.0
51337	1578.0	1112.0
360227	15.0	3.0
51339	637.0	1548.0
51338	471.0	717.0
360226	2.0	0.0
28918	0.0	0.0
28919	179.0	53.0
374887	153.0	34.0
65981	1487.0	818.0
28916	2.0	1.0
65980	2457.0	1702.0
28917	0.0	0.0
374882	2555.0	3821.0
65983	6878.0	1761.0
100131328	14.0	5.0
65982	2864.0	524.0
100131327	0.0	0.0
65985	3870.0	2242.0
65987	1295.0	104.0
28910	0.0	0.0
65986	5135.0	1228.0
28911	0.0	0.0
65989	616.0	95.0
132954	0.0	0.0
65988	971.0	882.0
100131320	396.0	248.0
28914	4508.0	2767.0
28915	71.0	49.0
28912	4016.0	4071.0
28913	734.0	718.0
51340	4485.0	3911.0
100287098	5.0	17.0
89958	391.0	559.0
51341	3413.0	3103.0
100287091	0.0	0.0
100507290	581.0	675.0
51343	2519.0	2775.0
89953	2089.0	1117.0
51348	41.0	7.0
51347	5320.0	2381.0
90933	1809.0	1294.0
100302090	0.0	60.0
65990	140.0	319.0
374875	313.0	133.0
28929	4.0	2.0
65992	1970.0	5295.0
28927	0.0	0.0
65991	2980.0	2795.0
28928	0.0	0.0
65993	1403.0	2383.0
374872	20.0	31.0
65996	1861.0	1221.0
65998	1832.0	853.0
28921	12.0	6.0
65997	175.0	625.0
28922	11.0	10.0
65999	636.0	595.0
28920	84.0	67.0
374879	520.0	172.0
28925	0.0	0.0
28926	2.0	0.0
374877	25.0	14.0
28923	345.0	251.0
100507274	0.0	0.0
28924	0.0	0.0
100287084	0.0	0.0
51351	2943.0	1905.0
100287087	5.0	8.0
51350	0.0	0.0
51352	11.0	4.0
100287083	0.0	0.0
89944	1408.0	268.0
100287082	8.0	4.0
89941	2294.0	2418.0
130399	1221.0	197.0
166348	47.0	9.0
374897	0.0	5.0
100507217	4621.0	1170.0
166336	2480.0	1681.0
374899	908.0	272.0
203510	0.0	0.0
541611	0.0	1.0
154386	34.0	4.0
100507246	1740.0	2839.0
100507249	0.0	0.0
100507240	10.0	7.0
101937451	0.0	0.0
100507244	66.0	12.0
100507242	10.0	3.0
100133991	290.0	71.0
100509894	35.0	12.0
203522	1824.0	627.0
203523	787.0	465.0
130355	522.0	315.0
26353	1389.0	648.0
26355	2463.0	2587.0
26354	6953.0	2561.0
53904	46.0	27.0
53905	788.0	585.0
130367	371.0	150.0
154313	9.0	7.0
203547	3354.0	1441.0
53918	1293.0	1183.0
53919	26.0	24.0
100507203	10.0	9.0
53916	420.0	606.0
53917	277.0	156.0
100507206	14.0	4.0
