id	d46b61b0-6f34-48ca-8c7d-23ae4d0b1a7c	acf02cd5-270d-40c0-864d-abebe048f309
85459	349.0	1126.0
106481346	0.0	0.0
85456	20675.0	15707.0
442910	0.0	0.0
106481343	0.0	0.0
85457	2015.0	4547.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	429.0	921.0
442913	0.0	0.0
85452	3.0	6.0
442914	0.0	0.0
50	6828.0	4253.0
85453	1678.0	608.0
442915	0.0	0.0
85450	3529.0	1408.0
51	8618.0	3845.0
442916	0.0	0.0
85451	1728.0	1432.0
52	3184.0	3355.0
442917	0.0	0.0
53	4363.0	3108.0
442918	0.0	0.0
54	6463.0	2197.0
442919	0.0	0.0
55	172.0	128.0
442909	0.0	10.0
56	3.0	1.0
58	181.0	82.0
59	37663.0	6429.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	25.0	5.0
106481352	0.0	3.0
106481353	0.0	0.0
85449	568.0	86.0
106481350	0.0	0.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	19.0	10.0
106481354	0.0	5.0
85446	281.0	451.0
442900	1.0	0.0
106481355	0.0	0.0
85443	34.0	24.0
442901	0.0	0.0
85444	881.0	2148.0
442902	0.0	0.0
60	304764.0	174423.0
85441	1874.0	1699.0
442903	1.0	9.0
85442	136.0	572.0
442904	0.0	0.0
442905	0.0	0.0
62	20.0	5.0
85440	2390.0	2119.0
442907	2.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	7.0	3.0
68	1.0	1.0
344595	417.0	790.0
69	5.0	2.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	0.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	115.0	355.0
106481321	2.0	0.0
85479	46.0	8.0
106481322	0.0	0.0
85476	3139.0	4385.0
85477	491.0	2391.0
70	2.0	7.0
85474	22.0	44.0
71	173946.0	159694.0
72	12477.0	706.0
73	16.0	32.0
74	0.0	1.0
75	11.0	19.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5725.0	5140.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	1.0
85465	1527.0	4993.0
81	31451.0	18682.0
85463	612.0	166.0
82	2.0	3.0
85464	2010.0	1481.0
83	1.0	24.0
85461	2877.0	4120.0
85462	437.0	1456.0
86	1985.0	3092.0
87	23999.0	13309.0
85460	1643.0	1619.0
88	12.0	4.0
89	27.0	2.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2887.0	2424.0
106481300	0.0	0.0
91	2848.0	3420.0
92	929.0	1220.0
93	673.0	884.0
94	4490.0	713.0
95	239.0	176.0
97	218.0	331.0
98	1023.0	561.0
344561	0.0	0.0
728661	3954.0	4945.0
728664	0.0	0.0
106481305	0.0	0.0
261734	746.0	681.0
106481306	0.0	4.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	15.0	15.0
106481309	12.0	1.0
246119	0.0	0.0
106481307	1.0	0.0
261735	1.0	1.0
106481308	0.0	0.0
3804	1.0	0.0
3805	2.0	1.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	4.0	3.0
3809	13.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	988.0	582.0
3800	1074.0	3674.0
3801	2028.0	410.0
3802	4.0	0.0
728695	0.0	15.0
285735	0.0	0.0
261726	2378.0	5185.0
728698	7.0	7.0
3814	4.0	5.0
3815	5309.0	585.0
3816	64.0	15.0
261729	2490.0	2312.0
3817	17.0	1.0
3818	8.0	3.0
222166	13424.0	2802.0
3811	14.0	0.0
3812	4.0	0.0
285740	0.0	0.0
285741	50.0	9.0
728689	13.0	10.0
3827	0.0	3.0
246100	0.0	0.0
3820	207.0	18.0
3821	16.0	0.0
3822	0.0	0.0
3823	0.0	0.0
3824	206.0	47.0
645402	0.0	0.0
403313	1111.0	1444.0
403314	0.0	2.0
728637	1.0	0.0
728638	184.0	200.0
728633	0.0	0.0
728632	13.0	33.0
728635	61.0	28.0
3836	3159.0	3178.0
222183	322.0	198.0
3837	12148.0	14655.0
3838	2515.0	4532.0
3839	3226.0	3027.0
728629	1.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2254.0	1174.0
3832	322.0	1177.0
3833	319.0	582.0
3834	94.0	11.0
3835	1985.0	2911.0
728620	1.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	214.0	752.0
3848	17.0	12.0
3849	2.0	1.0
222171	600.0	1709.0
728619	0.0	7.0
3840	6090.0	5404.0
3841	711.0	458.0
3842	5582.0	8591.0
3843	9421.0	7511.0
3844	0.0	0.0
3845	1755.0	2899.0
3846	2.0	13.0
645423	0.0	1.0
3860	3379.0	0.0
246126	4.0	0.0
728658	665.0	241.0
728655	0.0	0.0
728657	2.0	3.0
728656	0.0	1.0
3858	1137.0	977.0
3859	5.0	0.0
246135	0.0	0.0
3850	2.0	0.0
3851	1025.0	3.0
3852	51933.0	3826.0
645414	0.0	0.0
3853	2506.0	223.0
3854	2310.0	975.0
3855	34966.0	31506.0
3856	25647.0	30823.0
3857	18.0	0.0
728640	5.0	12.0
645431	21.0	21.0
728642	228.0	177.0
728641	6.0	1.0
645434	29.0	0.0
645432	24.0	4.0
285704	871.0	799.0
728643	2.0	1.0
222194	1549.0	3296.0
285708	2.0	0.0
1204	0.0	0.0
1203	1201.0	1042.0
1201	1952.0	2510.0
1200	12560.0	9344.0
3861	45707.0	5170.0
645426	16.0	6.0
645425	0.0	1.0
1209	10351.0	5551.0
3866	37907.0	859.0
1208	0.0	12.0
1207	4002.0	3743.0
3868	5099.0	261.0
285311	0.0	0.0
3880	32658.0	76459.0
3881	7.0	2.0
285313	1056.0	58.0
100128537	994.0	855.0
3882	40.0	1.0
100128536	0.0	2.0
285314	1.0	0.0
285315	336.0	271.0
1215	309.0	2.0
100141515	2.0	0.0
1213	24121.0	34962.0
1212	4897.0	2378.0
1211	7190.0	4045.0
3872	50191.0	4504.0
3875	22280.0	31715.0
3876	2.0	12.0
3879	6.0	2.0
3890	0.0	0.0
3891	5.0	0.0
3892	82.0	22.0
100128525	5.0	5.0
285326	0.0	0.0
1230	1250.0	281.0
285329	3.0	18.0
440097	89.0	0.0
440093	19.0	18.0
3883	13.0	7.0
3884	1.0	0.0
3885	0.0	0.0
3886	0.0	2.0
100128521	0.0	0.0
3887	762.0	87.0
3888	0.0	1.0
100631239	0.0	0.0
3889	54.0	3.0
100128516	39.0	53.0
285331	747.0	1369.0
100128512	0.0	0.0
285335	12.0	107.0
100128514	1.0	0.0
1241	596.0	536.0
1240	1827.0	568.0
1238	430.0	223.0
1237	18.0	6.0
1236	514.0	32.0
1235	13.0	3.0
1234	458.0	198.0
1233	116.0	66.0
1232	14.0	39.0
3895	11823.0	21731.0
100128511	46.0	27.0
100631247	11.0	0.0
3897	230.0	100.0
100631248	0.0	0.0
3898	1793.0	4439.0
100631249	0.0	0.0
3899	2505.0	9332.0
100128505	0.0	7.0
100631250	0.0	0.0
285343	1128.0	1356.0
100631251	14.0	156.0
100631252	6.0	34.0
100631253	0.0	0.0
285346	52.0	213.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	162.0	139.0
574501	0.0	1.0
574502	0.0	0.0
1244	272.0	18.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	9693.0	453.0
1263	1745.0	402.0
1262	17.0	4.0
116966	65.0	11.0
100887755	0.0	0.0
1261	22.0	11.0
100887754	1.0	2.0
1260	1.0	0.0
116969	70.0	13.0
1259	159.0	7.0
1258	8.0	0.0
440061	0.0	0.0
100887750	24.0	27.0
100887746	0.0	0.0
100887744	1.0	4.0
1272	752.0	1255.0
1271	2285.0	42.0
100887749	88.0	17.0
1270	25.0	21.0
100887748	0.0	0.0
440044	20.0	28.0
1269	113.0	1.0
440051	1.0	0.0
1268	431.0	22.0
440050	0.0	1.0
1267	7030.0	5008.0
1266	13781.0	8856.0
100887740	0.0	0.0
1265	8820.0	5498.0
1286	192.0	16.0
1285	94.0	6.0
1284	60457.0	12423.0
1282	55498.0	14351.0
1281	79079.0	282324.0
1280	127.0	152.0
440078	114.0	61.0
440077	1.0	0.0
440087	16.0	9.0
1278	120946.0	376511.0
1277	72201.0	452636.0
440081	39.0	57.0
116938	0.0	0.0
1297	5.0	1.0
116931	74.0	109.0
1296	2378.0	5705.0
1295	1981.0	7684.0
116933	7.0	2.0
1294	851.0	2458.0
1293	49034.0	63406.0
116935	52.0	30.0
1292	117452.0	38437.0
440068	0.0	0.0
1291	77559.0	48736.0
116937	5.0	1.0
440067	7.0	6.0
1290	10708.0	31935.0
440073	902.0	51.0
440072	5.0	0.0
1289	7965.0	31760.0
1288	389.0	151.0
1287	1522.0	5567.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	3141.0	1398.0
440021	0.0	0.0
442673	0.0	12.0
10018	1923.0	3008.0
126328	2652.0	1030.0
442676	0.0	0.0
126326	621.0	115.0
1299	147.0	172.0
1298	1166.0	2446.0
10011	1866.0	1065.0
10010	2794.0	2167.0
10013	3365.0	2402.0
128989	1548.0	948.0
10015	8985.0	12551.0
10014	6125.0	2119.0
10017	42.0	17.0
10016	4889.0	4460.0
10020	2525.0	1304.0
114335	0.0	0.0
114336	0.0	0.0
126321	2825.0	1466.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	2.0
10021	15.0	30.0
10024	75.0	186.0
128977	2353.0	1207.0
103021165	0.0	0.0
10023	737.0	441.0
103021164	1.0	1.0
10026	3168.0	4160.0
10025	4600.0	2223.0
116986	332.0	99.0
116985	7428.0	3592.0
116988	4156.0	2563.0
116987	3122.0	2369.0
114327	908.0	1568.0
440043	0.0	0.0
126308	4291.0	2601.0
440041	0.0	0.0
126306	91.0	11.0
151306	658.0	8.0
100128590	52.0	4.0
100128596	1.0	1.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	19.0	8.0
440026	1533.0	3148.0
440023	0.0	0.0
10008	673.0	153.0
10007	2788.0	2709.0
10009	1908.0	3227.0
116984	686.0	488.0
116983	1820.0	1226.0
151313	786.0	445.0
10000	3354.0	1078.0
128954	0.0	0.0
10002	27.0	62.0
10001	1037.0	929.0
10004	329.0	83.0
10003	141.0	30.0
10006	3330.0	3669.0
10005	837.0	680.0
126370	0.0	0.0
285352	71.0	56.0
100128579	0.0	0.0
285359	67.0	74.0
126375	291.0	550.0
126374	1617.0	398.0
153918	2.0	0.0
100128574	1.0	0.0
285362	4577.0	4050.0
285367	1326.0	710.0
285368	467.0	1052.0
100128569	52.0	53.0
126364	734.0	162.0
100128560	16.0	6.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	0.0	8.0
344191	0.0	0.0
126353	52.0	386.0
751071	218.0	184.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	1.0	5.0
106481282	0.0	0.0
285381	2002.0	1263.0
106481283	0.0	0.0
285382	260.0	207.0
106481280	0.0	0.0
165918	1258.0	1447.0
106481281	0.0	0.0
165904	9.0	14.0
285386	1578.0	11727.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	0.0	0.0
106481290	0.0	0.0
100128541	0.0	0.0
138311	631.0	213.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	11.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	5.0	2.0
126299	1282.0	1211.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2093.0	1694.0
728710	0.0	0.0
126295	301.0	250.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	10.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	156.0	555.0
645318	0.0	0.0
645317	37.0	12.0
151242	16.0	23.0
106481260	0.0	0.0
106481261	0.0	1.0
647979	28997.0	28456.0
100287908	0.0	0.0
645332	312.0	424.0
126282	1383.0	1180.0
100287902	15.0	27.0
163227	365.0	1185.0
100287900	0.0	0.0
163223	91.0	8.0
106481275	0.0	0.0
106481276	0.0	2.0
106481273	0.0	0.0
106481274	0.0	4.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	54.0	81.0
106481278	0.0	1.0
645328	0.0	1.0
151254	52.0	43.0
645326	6.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	16.0	13.0
163259	202.0	84.0
645345	45.0	29.0
200403	10.0	5.0
107133508	0.0	2.0
106481239	0.0	0.0
163255	315.0	206.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	1.0	10.0
728732	2.0	0.0
728734	0.0	1.0
126272	147.0	74.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1220.0	1003.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	4.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	48.0	33.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	6.0	2.0
728723	220.0	46.0
106481253	0.0	2.0
107133522	0.0	1.0
106481254	6.0	0.0
107133524	5.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	36.0	6.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	1.0	0.0
151276	0.0	2.0
645348	0.0	0.0
106481250	0.0	0.0
645369	162.0	77.0
645368	2.0	0.0
645367	0.0	1.0
106481217	0.0	0.0
200424	1136.0	2001.0
106481218	0.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	12.0	21.0
645360	0.0	0.0
106481219	0.0	3.0
106481220	7.0	11.0
106481221	6.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	473.0	357.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	2.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	0.0
645387	223.0	123.0
645382	0.0	0.0
645381	47.0	13.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	3.0
106481201	0.0	1.0
645398	0.0	0.0
106481206	7.0	2.0
106481207	0.0	3.0
106481204	0.0	2.0
106481205	2.0	0.0
106481208	0.0	1.0
106481209	0.0	0.0
3902	144.0	49.0
3903	4917.0	658.0
106481210	0.0	0.0
3904	18.0	2.0
3906	7.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	5796.0	1780.0
106481211	0.0	0.0
3909	4898.0	3789.0
106481212	0.0	0.0
684959	0.0	0.0
151234	145.0	15.0
151230	424.0	767.0
728798	3.0	0.0
3913	39853.0	16861.0
3914	10061.0	7940.0
3915	28779.0	15952.0
3916	34011.0	21570.0
3918	7982.0	9304.0
3910	21183.0	3560.0
3911	7984.0	5055.0
3912	11172.0	6006.0
728782	37.0	20.0
728780	47.0	6.0
3924	6.0	6.0
3925	4240.0	5483.0
3927	23386.0	17489.0
3929	2006.0	4.0
3920	12370.0	14514.0
3921	31714.0	15239.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	11651.0	6077.0
3937	1303.0	557.0
3938	8.0	6.0
3939	32697.0	32770.0
3930	2275.0	2112.0
100873179	0.0	0.0
3931	356.0	88.0
3932	452.0	94.0
3933	0.0	2.0
3934	714.0	2993.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	2.0	4.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	4.0	1.0
3947	3.0	0.0
3948	12.0	26.0
3949	2552.0	2987.0
100873169	0.0	0.0
3940	1.0	0.0
100873168	0.0	0.0
3945	25096.0	1785.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	1.0	1.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	6.0	5.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	178.0	22.0
3958	23477.0	7095.0
3959	42857.0	20857.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	624.0	452.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	364.0	76.0
3952	46683.0	1.0
3953	4109.0	381.0
3954	3355.0	2862.0
3955	2520.0	2535.0
3956	53525.0	9589.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	3.0	1.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	6.0	4.0
728746	0.0	0.0
728748	2.0	5.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	94.0	103.0
1303	19622.0	54808.0
107133502	0.0	0.0
1302	48.0	21.0
1301	104.0	21348.0
1300	66.0	14575.0
3960	24.0	11.0
3963	42.0	18.0
3964	4650.0	8005.0
1308	10173.0	1551.0
3965	3176.0	1592.0
1307	8348.0	5618.0
151295	24.0	11.0
1306	14030.0	2423.0
100189589	2.0	5.0
728774	0.0	0.0
728773	1.0	0.0
3980	1379.0	3070.0
100287932	3005.0	2698.0
3981	566.0	966.0
728776	25.0	28.0
85508	0.0	1.0
105601840	0.0	0.0
85509	0.0	0.0
1316	24860.0	8158.0
1315	8001.0	10463.0
1314	16608.0	31700.0
1312	8770.0	3619.0
1311	233.0	7645.0
100329135	1.0	0.0
1310	4.0	0.0
574537	0.0	0.0
3972	4.0	3.0
3973	85.0	0.0
3975	0.0	0.0
3976	784.0	230.0
3977	8711.0	1603.0
1318	210.0	86.0
3978	1340.0	1407.0
1317	3320.0	3259.0
728763	5.0	0.0
3990	48.0	18.0
645313	9.0	4.0
3991	53315.0	268.0
645312	0.0	0.0
3992	811.0	727.0
645311	0.0	0.0
728769	433.0	361.0
1330	0.0	0.0
1327	18374.0	5490.0
1326	1808.0	348.0
1325	8.0	3.0
3982	1.0	0.0
3983	17834.0	5517.0
3984	2190.0	1854.0
3985	4358.0	4255.0
3987	4883.0	2694.0
3988	11846.0	4911.0
1329	7177.0	2767.0
116809	0.0	0.0
100128416	10.0	24.0
1340	8974.0	5860.0
1337	5324.0	4171.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	2402.0	3901.0
100128410	0.0	0.0
3995	7340.0	383.0
100128412	0.0	0.0
3996	2115.0	1221.0
3998	7265.0	10773.0
1339	3.0	11.0
285440	1272.0	1481.0
285441	0.0	0.0
1352	881.0	937.0
1351	5850.0	3534.0
1350	12195.0	9265.0
1349	4954.0	3514.0
1348	0.0	0.0
1347	4424.0	4614.0
1346	3736.0	199.0
1345	6231.0	12423.0
1343	1.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	11.0	7.0
1363	11261.0	3193.0
1362	7795.0	9058.0
1361	4.0	4.0
1360	2381.0	6865.0
1359	755.0	679.0
1358	52.0	0.0
1357	285.0	0.0
1356	3404.0	80.0
1355	3142.0	3112.0
1353	1758.0	1599.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	119.0	45.0
285464	663.0	552.0
100873200	0.0	0.0
777774	0.0	0.0
1374	4876.0	2697.0
1373	515.0	87.0
1371	780.0	824.0
1370	93.0	4.0
1369	0.0	0.0
1368	8159.0	720.0
100873209	0.0	3.0
1366	3528.0	4006.0
1365	4906.0	2155.0
1364	9036.0	7539.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	5.0	5.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	3.0
100873206	5.0	4.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2719.0	4061.0
116843	1264.0	344.0
1384	7820.0	4729.0
116842	64.0	82.0
1382	8286.0	12565.0
116844	2161.0	4400.0
1381	389.0	58.0
1380	1345.0	0.0
440176	4.0	2.0
440184	0.0	1.0
1379	11.0	10.0
1378	336.0	5.0
1376	1995.0	1811.0
1375	44.0	112.0
128821	2.0	13.0
100873237	0.0	0.0
128822	170.0	276.0
100873236	0.0	0.0
100873235	0.0	8.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	23.0	14.0
100873239	0.0	5.0
100873222	0.0	0.0
100873221	2.0	0.0
285401	2.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	466.0	402.0
1396	467.0	388.0
1395	48.0	5.0
1394	116.0	26.0
1393	189.0	7.0
1392	0.0	0.0
285407	10.0	20.0
116835	2199.0	513.0
1390	1076.0	750.0
1389	7882.0	4535.0
1388	7111.0	8074.0
1387	6086.0	9614.0
116841	1913.0	3196.0
1386	2619.0	3855.0
116840	2099.0	2194.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	2.0	8.0
100873227	1.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	138.0	79.0
100873255	0.0	0.0
100873254	3.0	7.0
100873253	0.0	1.0
285412	1.0	1.0
100873252	0.0	0.0
100287898	127.0	29.0
100287895	0.0	0.0
285419	20.0	0.0
1399	5092.0	4825.0
1398	6579.0	4922.0
1397	10755.0	7539.0
100873259	0.0	0.0
100873258	0.0	4.0
100873257	4.0	3.0
100873256	0.0	0.0
100873240	4.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	197.0	101.0
285429	24.0	15.0
100287880	0.0	0.0
440193	2243.0	2464.0
100873248	0.0	0.0
100873247	1.0	3.0
100873246	0.0	0.0
100873245	1.0	4.0
100873249	0.0	0.0
128872	0.0	0.0
10130	9212.0	6624.0
153830	4520.0	812.0
645280	6.0	2.0
440138	259.0	748.0
440132	6.0	1.0
440142	0.0	3.0
10139	2646.0	1442.0
126208	1508.0	946.0
126206	56.0	2.0
126205	13.0	1.0
107133497	3.0	0.0
126204	55.0	0.0
107133499	0.0	0.0
128866	9932.0	8875.0
10131	3001.0	3176.0
10134	26192.0	8879.0
107133494	0.0	0.0
10133	10867.0	3700.0
128869	1446.0	1218.0
10136	0.0	0.0
10135	4617.0	3939.0
100128493	0.0	0.0
103021294	10.0	20.0
10138	704.0	866.0
100128496	0.0	0.0
10137	4046.0	4926.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	9.0
10140	6381.0	10896.0
128864	8.0	14.0
440125	0.0	2.0
440131	0.0	0.0
10143	389.0	0.0
128854	679.0	772.0
10142	3242.0	12876.0
10144	3461.0	437.0
10147	2210.0	3135.0
100128483	0.0	1.0
10146	9366.0	11762.0
128859	0.0	2.0
10149	261.0	70.0
10148	294.0	63.0
128853	161.0	125.0
440159	0.0	0.0
10117	18.0	0.0
440163	1.0	2.0
10110	767.0	51.0
10112	148.0	609.0
10111	3531.0	5889.0
10114	7276.0	7312.0
10113	5395.0	2919.0
128848	0.0	0.0
10116	5057.0	5989.0
165829	29.0	39.0
100128469	5.0	7.0
153842	1.0	1.0
440145	695.0	1602.0
10129	4167.0	2512.0
440153	0.0	0.0
10128	7315.0	10191.0
100033799	0.0	0.0
107133486	9.0	9.0
10121	10597.0	6101.0
100128465	0.0	0.0
10120	4785.0	2966.0
10123	3530.0	1222.0
138234	0.0	3.0
10125	191.0	400.0
10124	2321.0	639.0
10127	2048.0	2675.0
10126	1420.0	1770.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	61.0	83.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	3.0	0.0
106481182	0.0	0.0
285489	93.0	92.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	1.0	1.0
10107	0.0	0.0
10106	18175.0	11656.0
106481199	0.0	0.0
10109	14639.0	9319.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2942.0	1984.0
10100	554.0	117.0
10103	1936.0	6712.0
106481194	0.0	0.0
10102	1318.0	1463.0
106481195	0.0	0.0
10105	5447.0	2902.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	218.0	49.0
440119	570.0	84.0
126235	1.0	0.0
126231	60.0	226.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	2.0	0.0
442775	60.0	43.0
106481164	3.0	0.0
106481169	0.0	0.0
442777	72.0	52.0
106481167	2.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	16.0	1.0
440104	970.0	498.0
106481176	1.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	3.0
106481179	0.0	0.0
128876	22.0	1.0
100128420	20.0	0.0
100128423	1.0	0.0
128879	0.0	0.0
106481172	4.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	37.0	3.0
10090	923.0	225.0
10093	7586.0	5467.0
10092	8820.0	11554.0
10095	8282.0	3737.0
645204	3.0	3.0
10094	9713.0	8052.0
645203	3.0	2.0
10097	12902.0	20031.0
10096	8793.0	9743.0
645201	1.0	1.0
163115	143.0	34.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	16.0	23.0
106481143	0.0	0.0
114194	0.0	0.0
138162	257.0	556.0
106481144	0.0	0.0
114195	9.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	5.0	13.0
106481145	0.0	0.0
151126	307.0	472.0
106481146	0.0	0.0
10099	20607.0	8004.0
10098	1513.0	3055.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	449.0	351.0
106481149	0.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	6.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	125.0	21.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	118.0	28.0
415116	3927.0	1927.0
645207	0.0	0.0
645206	21.0	9.0
