id	f5aa7410-7a2e-4267-ba3a-2a6a391f6b45	b40a318f-fc61-49e5-ab41-c2e41510a12c
134218	3024.0	3772.0
100312782	0.0	0.0
7941	644.0	241.0
7940	183.0	162.0
26059	9.0	12.0
339324	899.0	3445.0
339327	393.0	649.0
26052	539.0	276.0
26051	5300.0	205.0
339318	595.0	983.0
340307	0.0	0.0
26054	4319.0	6738.0
970	76.0	21.0
971	141.0	155.0
26053	2140.0	8216.0
972	66481.0	67737.0
26056	3242.0	3365.0
973	33.0	109.0
974	185.0	45.0
26058	5892.0	7933.0
975	55969.0	20226.0
26057	7265.0	9272.0
653333	7.0	6.0
976	3343.0	838.0
7932	2.0	1.0
100312789	0.0	0.0
977	45446.0	11228.0
100312788	0.0	0.0
978	176.0	56.0
643996	1.0	0.0
7936	2854.0	3520.0
100312785	0.0	0.0
26050	12.0	4.0
100312787	0.0	0.0
641339	178.0	343.0
161823	727.0	748.0
100312792	0.0	0.0
100312794	6.0	26.0
100312790	0.0	0.0
148870	4.0	5.0
388364	0.0	0.0
388363	265.0	442.0
653316	5.0	9.0
653319	339.0	577.0
148867	1180.0	2308.0
26063	1184.0	1356.0
122258	0.0	0.0
26062	0.0	0.0
102578074	0.0	0.0
26065	5985.0	11546.0
26064	1601.0	5263.0
983	214.0	7130.0
984	1622.0	1224.0
146206	47.0	896.0
987	4400.0	16321.0
988	2817.0	5800.0
7942	1058.0	362.0
989	11405.0	11424.0
26061	2106.0	732.0
161829	5.0	2.0
100312798	0.0	0.0
26060	3529.0	6770.0
219525	2.0	0.0
5300	1562.0	1876.0
5301	0.0	0.0
339302	0.0	1.0
388394	2.0	2.0
990	259.0	17341.0
991	104.0	4904.0
100419609	0.0	0.0
342945	281.0	722.0
993	43.0	1040.0
994	1534.0	6560.0
51001	690.0	1808.0
100419606	0.0	0.0
51000	1644.0	1513.0
995	22.0	809.0
996	4663.0	5030.0
51003	205.0	116.0
100419608	8.0	0.0
997	1633.0	2181.0
51002	657.0	1481.0
388389	0.0	0.0
998	11721.0	11010.0
51005	569.0	482.0
999	863.0	62961.0
51004	511.0	586.0
158293	3367.0	5412.0
51006	1761.0	3413.0
7955	22.0	4.0
51009	1606.0	1227.0
7957	1380.0	523.0
51008	1321.0	1120.0
158297	3.0	1.0
219537	14.0	32.0
5310	9117.0	3199.0
5311	6472.0	1260.0
101929387	3.0	0.0
388387	60.0	1.0
100419614	0.0	1.0
388381	5.0	3.0
51010	599.0	859.0
100420608	0.0	0.0
342933	0.0	1.0
51012	2040.0	6712.0
51011	1255.0	572.0
51014	3422.0	6578.0
51013	725.0	1001.0
51016	246.0	769.0
7965	554.0	1389.0
51015	2185.0	2679.0
5303	559.0	695.0
51018	1055.0	3060.0
5304	59.0	2570.0
5305	2323.0	2715.0
5306	4549.0	4139.0
5307	37.0	2299.0
51019	1498.0	1137.0
342931	0.0	0.0
5308	109.0	9.0
101929390	0.0	0.0
5309	4.0	2.0
219527	59.0	197.0
101929397	0.0	0.0
7980	395.0	107.0
5320	2138.0	3.0
7982	2043.0	1686.0
5321	1428.0	78.0
5322	153.0	30.0
7984	412.0	1318.0
219541	425.0	486.0
51021	2794.0	5638.0
51020	2368.0	1729.0
51023	560.0	685.0
51022	294.0	323.0
51025	180.0	267.0
342926	798.0	76.0
51024	5174.0	4293.0
7976	87.0	1986.0
5313	1.0	1.0
51027	620.0	821.0
100420613	0.0	0.0
51026	1856.0	2696.0
5314	2.0	4.0
7975	1632.0	761.0
100420612	3.0	3.0
5315	15424.0	37161.0
51029	3059.0	5750.0
7978	467.0	1224.0
51028	3172.0	1359.0
5316	961.0	1704.0
5317	876.0	322.0
5318	505.0	1348.0
7979	2186.0	3322.0
219539	78.0	25.0
5319	1.0	1.0
219557	0.0	0.0
7991	1503.0	3455.0
5330	763.0	489.0
7994	5724.0	7800.0
5331	2140.0	1653.0
5332	1364.0	48.0
7993	652.0	301.0
5333	1954.0	477.0
5334	996.0	3837.0
51030	1192.0	546.0
51032	4.0	1.0
51031	2282.0	2746.0
342918	0.0	0.0
100420627	0.0	0.0
51035	4488.0	4744.0
5324	79.0	56.0
5325	3037.0	297.0
5326	746.0	1945.0
5327	3806.0	10139.0
7988	613.0	1401.0
100420621	3.0	0.0
5328	1900.0	6105.0
5329	619.0	1403.0
158248	12.0	42.0
5340	0.0	1.0
5341	1915.0	1019.0
5342	0.0	1.0
5343	10.0	14.0
101929335	345.0	6.0
5345	225.0	60.0
63027	2268.0	1286.0
342909	112.0	405.0
342908	192.0	247.0
51043	4909.0	6119.0
51042	62.0	74.0
342900	0.0	0.0
100419649	0.0	0.0
51046	0.0	0.0
5335	5828.0	7796.0
90634	1067.0	461.0
134285	5.0	2.0
5336	3023.0	1068.0
5337	2129.0	505.0
90637	473.0	289.0
100420633	0.0	0.0
5338	2134.0	1283.0
5339	14711.0	20311.0
90639	489.0	547.0
5350	383.0	34.0
5351	6750.0	3613.0
5352	10428.0	3186.0
219578	0.0	0.0
100419650	0.0	0.0
134288	0.0	0.0
63035	1718.0	2361.0
5354	771.0	7.0
5355	3526.0	9587.0
63036	3.0	0.0
5356	2672.0	2281.0
90632	23.0	0.0
101929344	0.0	0.0
161882	119.0	285.0
51050	189.0	17037.0
51052	0.0	3.0
643906	1.0	1.0
51054	794.0	276.0
643904	0.0	0.0
51053	403.0	1629.0
643905	0.0	0.0
51056	5742.0	9096.0
51058	449.0	864.0
51057	1920.0	487.0
643909	0.0	0.0
5346	175558.0	158.0
90624	1899.0	1248.0
51059	28.0	0.0
5347	115.0	3505.0
5348	679.0	4.0
5349	113.0	3683.0
90625	7.0	13.0
90627	2848.0	739.0
5360	8981.0	1564.0
5361	4623.0	4916.0
5362	3167.0	571.0
101929351	35.0	38.0
5364	3683.0	8078.0
5365	799.0	467.0
5366	175.0	7092.0
90665	233.0	8.0
5367	0.0	1.0
51061	2147.0	2193.0
51060	2590.0	3012.0
51063	3359.0	1012.0
51062	474.0	249.0
146279	1.0	7.0
51065	2543.0	2276.0
643915	0.0	0.0
51067	667.0	1232.0
51066	60.0	67.0
51069	1238.0	868.0
51068	2785.0	3332.0
5357	46.0	798.0
5358	5788.0	1193.0
100420656	0.0	0.0
5359	2343.0	4827.0
643911	375.0	2357.0
100420650	0.0	11.0
5371	6072.0	4401.0
100420660	2.0	0.0
5372	2265.0	1274.0
5373	487.0	740.0
158257	1.0	8.0
732448	0.0	0.0
5375	34.0	0.0
5376	16590.0	5364.0
90655	0.0	0.0
5378	703.0	1230.0
219595	4.0	2.0
101929369	5.0	3.0
51070	1522.0	2075.0
51072	110.0	215.0
51071	1194.0	1685.0
5370	0.0	18.0
51074	1661.0	1263.0
51073	1426.0	2323.0
51076	1800.0	679.0
51075	3214.0	2675.0
51078	2159.0	2974.0
51077	2454.0	2727.0
51079	947.0	903.0
5368	4.0	10.0
5369	0.0	0.0
100420665	0.0	1.0
171222	30.0	4.0
171221	0.0	0.0
90649	317.0	7152.0
171220	177.0	167.0
5382	131.0	81.0
5383	68.0	81.0
100419560	3.0	0.0
28619	1.0	4.0
5387	62.0	133.0
28613	0.0	0.0
28614	10.0	46.0
220594	12.0	1.0
28611	4.0	5.0
28612	0.0	0.0
28617	6.0	7.0
5380	2.0	8.0
28616	3.0	8.0
28610	0.0	4.0
5379	418.0	794.0
100420558	0.0	0.0
100420557	1.0	5.0
100420555	0.0	0.0
100420552	4.0	0.0
5393	780.0	1736.0
5394	3000.0	3587.0
5395	741.0	1514.0
5396	10876.0	4323.0
101929302	51.0	119.0
28624	0.0	0.0
28625	0.0	0.0
28622	1.0	1.0
28623	0.0	0.0
28628	0.0	0.0
28629	0.0	2.0
28626	1.0	1.0
28627	0.0	1.0
28620	2.0	19.0
28621	0.0	1.0
100420568	0.0	0.0
100420567	0.0	0.0
101929310	0.0	0.0
100420574	0.0	1.0
28608	0.0	1.0
28609	0.0	7.0
100419595	0.0	0.0
28602	4.0	22.0
28603	0.0	2.0
101929328	3.0	8.0
28600	0.0	0.0
28601	2.0	2.0
28606	1.0	2.0
101929329	0.0	0.0
100419599	0.0	0.0
256536	0.0	0.0
100420589	0.0	0.0
100420588	0.0	1.0
53615	2931.0	2951.0
53616	1738.0	569.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	1.0	0.0
256586	243.0	444.0
171177	5.0	235.0
171169	0.0	3.0
53632	2.0	0.0
53630	13.0	6.0
53635	2856.0	6109.0
53637	27.0	8.0
112840	542.0	1207.0
26038	7.0	3.0
26037	2669.0	6528.0
653226	3.0	19.0
28699	0.0	1.0
26039	749.0	2068.0
112849	741.0	328.0
112846	1.0	6.0
26030	1642.0	2376.0
28693	0.0	2.0
28694	0.0	0.0
26032	241.0	2808.0
28691	1.0	9.0
26031	408.0	337.0
28692	2.0	7.0
26034	42.0	106.0
28697	0.0	0.0
26033	75.0	6239.0
28698	0.0	0.0
653232	89.0	78.0
100312803	1.0	0.0
26036	2118.0	2436.0
100312806	4.0	0.0
28695	0.0	0.0
26035	2814.0	4925.0
28696	0.0	0.0
653234	12.0	9.0
643898	0.0	0.0
100312801	0.0	1.0
28690	3.0	4.0
26049	32.0	24.0
26048	565.0	946.0
653214	585.0	2409.0
100312819	0.0	0.0
26040	3229.0	3376.0
26043	3794.0	3756.0
26045	151.0	15.0
653220	0.0	0.0
26047	18.0	860.0
100312817	0.0	0.0
26046	2514.0	3875.0
100312816	0.0	0.0
124817	45.0	150.0
148808	571.0	228.0
378925	6.0	8.0
28679	0.0	0.0
26015	1820.0	2760.0
653247	2.0	0.0
26018	8071.0	15144.0
28677	1.0	7.0
26017	3871.0	4522.0
28678	0.0	0.0
26019	2732.0	4501.0
124801	346.0	798.0
28671	0.0	9.0
28672	0.0	10.0
26010	5669.0	4337.0
28670	0.0	5.0
26012	1617.0	2325.0
28675	0.0	0.0
26011	3323.0	889.0
28676	0.0	0.0
28673	4.0	23.0
148811	69.0	13.0
26013	321.0	396.0
28674	1.0	5.0
124808	907.0	2137.0
148818	0.0	0.0
112812	103.0	114.0
26027	79.0	266.0
653236	48.0	4.0
28688	3.0	7.0
28689	0.0	10.0
653238	41.0	704.0
112817	358.0	7.0
148823	44.0	12.0
28682	1.0	8.0
28683	1.0	8.0
148824	10.0	0.0
28680	0.0	14.0
653240	0.0	0.0
26020	14439.0	11025.0
28681	0.0	2.0
28686	0.0	0.0
26022	1465.0	2506.0
28684	3.0	14.0
26025	249.0	89.0
26024	328.0	717.0
28685	3.0	5.0
378948	0.0	0.0
378949	0.0	0.0
112885	2.0	44.0
28657	1.0	9.0
653268	5.0	69.0
653269	0.0	25.0
28658	1.0	6.0
28655	0.0	4.0
28656	1.0	2.0
28659	1.0	4.0
28650	0.0	0.0
653275	0.0	1.0
28653	1.0	5.0
28654	0.0	0.0
28651	0.0	0.0
28652	0.0	1.0
100312849	1.0	10.0
102157402	1005.0	1390.0
102157400	0.0	0.0
378938	11039.0	13591.0
641298	20.0	23.0
26005	1442.0	9362.0
28668	0.0	0.0
28669	6.0	18.0
26007	1270.0	2711.0
28666	3.0	11.0
653259	17.0	46.0
28667	0.0	15.0
26009	1888.0	2966.0
28660	2.0	3.0
124857	40.0	0.0
28661	3.0	3.0
26001	4039.0	4485.0
28664	9.0	21.0
26000	2754.0	4265.0
28665	0.0	15.0
26003	5091.0	5973.0
28662	1.0	12.0
26002	85.0	519.0
28663	2.0	10.0
100312850	26.0	21.0
340390	21.0	87.0
340393	1.0	15.0
28639	3.0	18.0
112869	686.0	831.0
28638	116.0	519.0
100312829	3.0	9.0
100312826	14.0	90.0
124842	10.0	3.0
100312825	4.0	3.0
100312828	16.0	52.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	486.0	1516.0
100312823	0.0	0.0
339390	59.0	0.0
339396	0.0	0.0
28646	3.0	3.0
378950	0.0	0.0
28647	0.0	3.0
339398	1.0	13.0
378951	0.0	0.0
28644	0.0	2.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	2.0	0.0
112858	592.0	1916.0
28648	0.0	1.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	0.0	5.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	1.0	4.0
28641	0.0	1.0
100312838	0.0	1.0
100312833	0.0	0.0
100312832	0.0	0.0
100312835	0.0	1.0
100312830	13.0	0.0
646096	0.0	0.0
90799	915.0	2718.0
100287345	0.0	0.0
87171	5.0	5.0
87178	1409.0	3749.0
100287327	0.0	0.0
100287325	0.0	2.0
100287314	5.0	5.0
26191	115.0	129.0
26190	6125.0	7830.0
100287302	0.0	0.0
26173	5617.0	9510.0
26175	428.0	1072.0
154197	3.0	11.0
5411	2888.0	7183.0
5409	15.0	40.0
26184	0.0	0.0
26188	1.0	1.0
26189	0.0	0.0
5406	0.0	0.0
5407	0.0	3.0
5408	0.0	7.0
286002	0.0	3.0
5420	7424.0	5996.0
286006	56.0	65.0
100131546	0.0	0.0
646016	0.0	0.0
5422	1058.0	2966.0
51122	1526.0	2055.0
51121	312.0	814.0
51124	1333.0	4127.0
51123	3191.0	4951.0
5412	5219.0	2713.0
51126	1972.0	4703.0
51125	4107.0	2338.0
5413	568.0	2170.0
5414	1495.0	410.0
51128	3857.0	4093.0
51127	12.0	244.0
51129	8873.0	88.0
646024	0.0	11.0
646023	12.0	65.0
100131539	5.0	23.0
5430	12045.0	10292.0
5431	4888.0	7353.0
286016	13.0	26.0
5432	3061.0	3205.0
100131535	0.0	2.0
5433	1124.0	3414.0
105369729	0.0	0.0
51131	1454.0	1051.0
51130	140.0	151.0
51133	4564.0	27862.0
51132	2920.0	5009.0
51135	1199.0	1838.0
51134	354.0	1117.0
5423	531.0	1499.0
90701	684.0	3237.0
5424	498.0	2140.0
51136	850.0	1107.0
5425	2745.0	7911.0
51138	2058.0	2923.0
5426	1538.0	7718.0
646019	4.0	3.0
5427	47.0	700.0
5428	3536.0	4056.0
5429	1030.0	1583.0
100131528	0.0	0.0
5440	1704.0	3209.0
5441	6536.0	3073.0
5442	1409.0	2573.0
5443	52.0	3.0
5444	5.0	59.0
51142	5935.0	8090.0
51141	1066.0	1346.0
51144	2487.0	2023.0
51143	1609.0	2356.0
51146	0.0	0.0
89758	0.0	0.0
5434	10754.0	6571.0
51148	4112.0	2774.0
5435	3.0	8.0
51147	1494.0	1452.0
5436	1911.0	2966.0
90736	584.0	884.0
51149	828.0	900.0
5437	926.0	2914.0
5438	616.0	906.0
5439	1055.0	1752.0
90737	0.0	2.0
5450	24.0	91.0
5451	1167.0	4634.0
5452	254.0	242.0
5453	24.0	69.0
5454	2.0	2.0
646049	0.0	1.0
5455	2.0	0.0
51151	1.0	13.0
51150	6773.0	4048.0
51155	708.0	3456.0
51154	1263.0	2012.0
51157	621.0	694.0
51156	0.0	1.0
5445	3832.0	4452.0
5446	94.0	886.0
5447	4662.0	4545.0
5449	2.0	5.0
286042	113.0	951.0
347487	0.0	0.0
5460	19.0	43.0
5462	39.0	79.0
5463	1149.0	371.0
5464	9943.0	6844.0
5465	2754.0	996.0
51160	3606.0	7579.0
100287399	0.0	0.0
646052	0.0	0.0
51162	4088.0	255.0
51161	698.0	394.0
51164	4154.0	4161.0
51163	700.0	1228.0
51166	194.0	96.0
51168	20.0	27.0
51167	1030.0	1611.0
5456	0.0	0.0
89778	0.0	0.0
5457	1.0	1.0
89777	0.0	0.0
5458	1.0	0.0
5459	8.0	0.0
120824	0.0	0.0
5470	4.0	0.0
5471	284.0	2341.0
347475	21.0	321.0
5473	33.0	0.0
5475	6.0	100.0
5476	9429.0	5851.0
100507097	0.0	1.0
100507096	0.0	0.0
51171	215.0	344.0
100287388	0.0	0.0
100507099	0.0	3.0
51170	4446.0	1556.0
100507098	193.0	3.0
51172	770.0	461.0
51175	806.0	687.0
51174	489.0	1154.0
51177	1573.0	1704.0
51176	92.0	982.0
51179	5.0	4.0
5467	2018.0	2040.0
5468	9148.0	1332.0
89766	1.0	58.0
5469	3640.0	40508.0
89765	8.0	182.0
347468	0.0	0.0
89761	0.0	1.0
5481	1484.0	2673.0
89792	0.0	0.0
90780	2763.0	7353.0
89790	55.0	234.0
5483	7.0	7.0
646077	0.0	0.0
5485	0.0	6.0
5486	17.0	1.0
5487	0.0	2.0
5488	1.0	0.0
646070	0.0	0.0
51182	799.0	2348.0
646074	0.0	0.0
5480	2710.0	2111.0
51181	2315.0	3097.0
51184	1229.0	2017.0
51186	1996.0	603.0
51185	2862.0	2030.0
100287372	0.0	3.0
51188	381.0	747.0
51187	3409.0	3609.0
5478	8921.0	26542.0
5479	5354.0	6916.0
89797	1306.0	4831.0
89796	11582.0	13945.0
89795	1363.0	637.0
89781	2118.0	2859.0
347454	4.0	9.0
5493	8303.0	820.0
89780	0.0	1.0
5494	6079.0	7821.0
5495	3704.0	3268.0
5496	3887.0	8972.0
5498	630.0	800.0
5499	3406.0	16747.0
646080	89.0	48.0
100287369	0.0	5.0
51191	588.0	1745.0
646087	0.0	0.0
100287364	0.0	0.0
646086	1.0	2.0
51193	1471.0	2010.0
100287366	0.0	0.0
646085	0.0	0.0
51192	304.0	424.0
5491	1.0	7.0
51195	356.0	16783.0
51194	2005.0	2718.0
100287362	0.0	19.0
51196	1993.0	442.0
51199	4265.0	4305.0
51198	1.0	0.0
5489	0.0	1.0
89782	549.0	798.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	1.0
100507064	71.0	3.0
28735	0.0	0.0
28732	1.0	0.0
100507062	52.0	29.0
28733	0.0	0.0
28738	0.0	0.0
100507067	0.0	13.0
28739	0.0	0.0
28736	0.0	1.0
100507066	3.0	3.0
28737	0.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	0.0	1.0
119764	0.0	0.0
119765	0.0	0.0
144715	24.0	40.0
286094	0.0	0.0
100859921	3.0	66.0
100859920	0.0	0.0
286097	521.0	35.0
144717	703.0	1166.0
100507059	0.0	0.0
100507058	0.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	28.0	125.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	10.0	17.0
28749	0.0	3.0
100507057	66.0	66.0
100507056	0.0	2.0
100507055	2.0	1.0
28747	0.0	1.0
28748	0.0	2.0
119750	0.0	0.0
28741	0.0	1.0
28742	0.0	0.0
347549	0.0	0.0
100859930	1260.0	1253.0
347541	0.0	0.0
347544	0.0	4.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	7.0	10.0
28713	0.0	0.0
28710	1.0	0.0
28711	0.0	0.0
28716	1.0	0.0
28717	0.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	1.0	0.0
130106	3.0	1.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	0.0	16.0
100507027	0.0	0.0
286046	37.0	4.0
648630	11.0	42.0
117143	458.0	1244.0
117145	973.0	1421.0
117144	12.0	13.0
120787	0.0	1.0
492295	0.0	0.0
347517	33.0	52.0
347516	1.0	0.0
286053	745.0	2365.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	1.0
28705	0.0	0.0
28706	1.0	0.0
100507012	5.0	115.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	1.0
286065	0.0	1.0
100131568	0.0	2.0
100131565	1.0	0.0
100131564	430.0	535.0
100507040	0.0	0.0
132719	0.0	0.0
100507046	3.0	11.0
100507044	0.0	5.0
100507043	1.0	0.0
51100	19944.0	5299.0
51102	1776.0	819.0
51101	595.0	978.0
51104	614.0	729.0
51103	860.0	1295.0
51106	267.0	414.0
51105	2464.0	6791.0
51108	4492.0	4698.0
51107	6258.0	15762.0
286075	367.0	1208.0
51109	2081.0	4470.0
286077	385.0	10060.0
646000	0.0	0.0
132720	3931.0	3880.0
132724	0.0	1.0
100131551	4.0	23.0
100131550	1.0	0.0
100507034	29.0	26.0
100507032	77.0	103.0
119774	1.0	0.0
119772	0.0	0.0
51111	3178.0	6301.0
51110	650.0	965.0
119775	0.0	0.0
51112	2100.0	1629.0
51115	4271.0	4452.0
51114	2927.0	6167.0
51117	1384.0	2096.0
51116	1304.0	2152.0
51119	9874.0	3448.0
51118	997.0	1549.0
26151	764.0	968.0
26150	12.0	918.0
26153	1390.0	54.0
26152	184.0	330.0
26155	2735.0	4149.0
26154	28.0	2359.0
26157	619.0	501.0
26156	8459.0	12804.0
130162	68.0	177.0
100534611	9.0	0.0
100534612	1.0	9.0
26164	878.0	2673.0
117178	240.0	3201.0
117177	341.0	7409.0
26166	584.0	1822.0
105379197	1.0	1.0
26165	0.0	0.0
26168	909.0	533.0
26167	205.0	32.0
26160	1574.0	1908.0
100507003	0.0	1.0
100507008	22.0	5.0
26137	414.0	136.0
26136	1685.0	3650.0
28798	0.0	0.0
28799	0.0	2.0
26138	0.0	0.0
28792	0.0	0.0
28793	17.0	795.0
28790	0.0	0.0
117166	20.0	108.0
26130	3455.0	5571.0
28791	3.0	104.0
26133	6290.0	7043.0
28796	81.0	1136.0
28797	55.0	95.0
26135	13356.0	14791.0
28794	0.0	0.0
28795	0.0	0.0
26134	103.0	213.0
154150	0.0	4.0
129138	1173.0	1724.0
26148	284.0	670.0
26147	1746.0	2205.0
26149	211.0	196.0
117154	47.0	0.0
26140	1087.0	980.0
553820	3.0	1.0
117153	0.0	0.0
120796	0.0	0.0
117156	2.0	3.0
117155	81.0	258.0
117157	30.0	9.0
120793	0.0	0.0
26146	1595.0	2604.0
117159	4.0	0.0
26145	828.0	1821.0
130195	0.0	0.0
154141	371.0	2355.0
117151	0.0	1.0
26115	1774.0	8606.0
28778	13.0	71.0
28779	1.0	1.0
28776	9.0	13.0
28777	0.0	0.0
26119	2090.0	1411.0
26118	4777.0	3267.0
28770	0.0	0.0
28771	0.0	0.0
28774	6.0	22.0
28775	12.0	116.0
28772	7.0	9.0
26112	39981.0	363.0
28773	3.0	13.0
130120	0.0	0.0
28789	0.0	0.0
26128	2220.0	2873.0
28787	0.0	0.0
26127	1881.0	2000.0
132789	1376.0	1677.0
28788	0.0	0.0
28781	28.0	3.0
201134	2058.0	481.0
28780	0.0	0.0
26122	2056.0	2403.0
28785	0.0	3.0
144766	1.0	0.0
26121	1550.0	2843.0
28786	12.0	0.0
28783	0.0	6.0
26123	2641.0	3646.0
28784	23.0	25.0
130132	1013.0	199.0
28756	0.0	1.0
28757	0.0	0.0
28754	1.0	0.0
28755	411.0	923.0
100750326	0.0	0.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	2.0
28753	0.0	0.0
28750	0.0	1.0
201140	3.0	0.0
28751	0.0	2.0
144776	0.0	0.0
28767	0.0	2.0
26103	0.0	0.0
28768	0.0	0.0
28765	0.0	1.0
28766	0.0	0.0
26108	516.0	110.0
28769	0.0	0.0
28760	0.0	0.0
26100	4746.0	6192.0
28763	0.0	2.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	8.0	0.0
117196	0.0	1.0
117195	0.0	0.0
154089	0.0	0.0
100287238	0.0	0.0
201158	88.0	48.0
100287234	0.0	0.0
201164	327.0	133.0
201161	520.0	497.0
201163	2250.0	1085.0
154091	65.0	38.0
154092	81.0	14.0
276719	0.0	0.0
100287229	0.0	3.0
100287227	27.0	36.0
100287226	4.0	0.0
201176	1332.0	806.0
100287216	67.0	16.0
100287215	2.0	4.0
201181	42.0	136.0
129099	13.0	89.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	26.0	62.0
130075	0.0	0.0
5510	2848.0	2505.0
166012	9.0	13.0
5509	722.0	805.0
5500	11798.0	13672.0
5501	9049.0	16212.0
5502	25473.0	72.0
5504	2003.0	2073.0
5506	0.0	0.0
5507	430.0	1783.0
154043	500.0	635.0
5520	2689.0	4060.0
5521	44.0	15.0
193629	3.0	1.0
5519	12856.0	1533.0
26298	57.0	4221.0
26297	648.0	666.0
5511	2033.0	2367.0
5512	2.0	3.0
5514	3079.0	8966.0
5515	5143.0	10274.0
26290	219.0	16.0
5516	6244.0	2952.0
154075	32.0	66.0
26292	704.0	2035.0
26291	1.0	0.0
5518	10204.0	16311.0
5530	4681.0	4863.0
5531	2079.0	4353.0
5532	7162.0	4390.0
5522	42.0	6.0
5523	1492.0	1184.0
5524	4475.0	12564.0
5525	11101.0	6656.0
5526	1706.0	726.0
5527	6868.0	6828.0
5528	3663.0	5140.0
154064	1.0	0.0
5529	2728.0	4754.0
286122	57.0	64.0
5540	1.0	0.0
5542	0.0	0.0
286128	320.0	1217.0
51241	582.0	1196.0
89858	7.0	23.0
89857	315.0	293.0
51244	936.0	1055.0
51247	4254.0	3837.0
5533	1186.0	946.0
51246	7242.0	12204.0
5534	4015.0	3869.0
51249	992.0	1662.0
5535	1.0	0.0
90835	10.0	39.0
89853	1210.0	1258.0
5536	1630.0	4459.0
51248	1432.0	2194.0
5537	7167.0	5852.0
5538	6884.0	16619.0
5539	1.0	0.0
28907	0.0	1.0
286133	12765.0	3.0
28908	110.0	496.0
28905	0.0	1.0
100131418	0.0	0.0
5550	1813.0	2596.0
28906	2.0	0.0
286135	0.0	0.0
5551	501.0	173.0
5552	5777.0	1799.0
100131415	0.0	0.0
5553	6.0	2.0
28909	0.0	0.0
5554	11.0	15.0
28900	0.0	0.0
28903	0.0	5.0
28904	2.0	9.0
28901	1.0	0.0
28902	0.0	357.0
51250	716.0	899.0
51252	170.0	89.0
51251	829.0	2564.0
89849	771.0	1938.0
89848	601.0	800.0
51253	2744.0	4529.0
89846	368.0	1701.0
51256	414.0	763.0
89845	1004.0	1371.0
51255	1977.0	1565.0
51258	2491.0	4166.0
5544	5.0	1.0
51257	4810.0	1742.0
5545	2.0	0.0
5546	2215.0	5215.0
5547	7802.0	5060.0
51259	479.0	446.0
90826	719.0	653.0
5549	38049.0	655.0
286140	4.0	22.0
90827	0.0	0.0
286144	1480.0	3877.0
5562	4519.0	1998.0
286148	2215.0	3915.0
5563	278.0	3835.0
90861	2698.0	12920.0
5564	1780.0	2530.0
90864	77.0	51.0
5565	1615.0	1739.0
51260	852.0	1240.0
51263	1432.0	2072.0
100287296	0.0	0.0
51265	41.0	112.0
51264	1364.0	3775.0
51267	744.0	57.0
51266	1.0	0.0
5555	0.0	3.0
51268	45.0	43.0
89876	76.0	700.0
5557	251.0	1121.0
5558	394.0	1463.0
89874	33.0	107.0
90859	6.0	16.0
89872	1.0	0.0
286151	10.0	243.0
89870	0.0	1.0
5570	105.0	6951.0
5571	3980.0	4046.0
5573	19505.0	17097.0
90850	1268.0	1769.0
5574	0.0	1.0
90853	196.0	220.0
5575	716.0	382.0
5576	5189.0	5806.0
51270	0.0	9.0
100192378	144.0	20.0
51272	3212.0	3468.0
51271	4174.0	3753.0
51274	5898.0	3533.0
100287284	3.0	15.0
51276	268.0	588.0
89869	1.0	1.0
51275	519.0	826.0
51278	891.0	887.0
51277	457.0	497.0
5566	7779.0	7832.0
89866	25.0	20.0
51279	3942.0	2072.0
5567	3035.0	1219.0
90843	1858.0	1269.0
5568	0.0	0.0
5569	380.0	91.0
89891	841.0	5521.0
5580	6726.0	7886.0
89890	658.0	479.0
5581	794.0	881.0
5582	1.0	1.0
5583	2247.0	1608.0
5584	1161.0	4130.0
5585	6417.0	8801.0
5586	4526.0	3170.0
5587	1418.0	221.0
100287279	0.0	0.0
51281	559.0	832.0
51280	2351.0	19153.0
51283	3337.0	4378.0
100287272	3.0	38.0
51282	713.0	1094.0
