id	9da11996-ba83-4163-bc96-c20a038ee77b	9683e884-734f-4487-97e6-5ada5e3d3ebc
101929736	37.0	24.0
55803	1568.0	1444.0
55802	3838.0	3698.0
55801	2.0	3.0
55800	522.0	333.0
55806	1686.0	572.0
100420113	0.0	0.0
55805	267.0	217.0
55809	1935.0	2346.0
55808	177.0	152.0
100652909	0.0	0.0
101929746	8.0	10.0
101929743	1.0	2.0
100133024	3.0	3.0
55810	4040.0	3334.0
55814	4205.0	3778.0
55813	3346.0	2664.0
55812	885.0	1023.0
100652918	0.0	0.0
55811	56.0	14.0
55818	4924.0	5157.0
55816	276.0	312.0
55815	138.0	56.0
55819	7965.0	7423.0
254394	1928.0	1636.0
100419149	0.0	0.0
100133036	1.0	1.0
55821	2.0	23.0
101930749	0.0	0.0
100133037	5.0	2.0
100133038	14.0	9.0
55825	432.0	589.0
101930745	0.0	0.0
55824	1317.0	1837.0
101930746	1.0	0.0
55823	5189.0	5117.0
101930747	0.0	0.0
55829	3525.0	3360.0
55827	6785.0	5789.0
101930744	0.0	0.0
100420143	1.0	0.0
101929760	14.0	25.0
101927102	13.0	10.0
101927101	2.0	3.0
101929768	16.0	20.0
101929765	6.0	3.0
100133040	0.0	0.0
100419158	4.0	1.0
101929769	6.0	6.0
100133044	3.0	1.0
55832	14646.0	13253.0
254398	0.0	0.0
55831	4831.0	5482.0
55830	4545.0	5083.0
55835	802.0	671.0
100652939	5604.0	6603.0
100420149	0.0	0.0
55833	4018.0	2432.0
55839	669.0	405.0
55837	3305.0	3355.0
90167	10.0	22.0
677679	2.0	1.0
90161	1391.0	142.0
134637	923.0	650.0
388701	8.0	5.0
100420159	11.0	10.0
100420158	0.0	0.0
388707	19.0	14.0
100420155	0.0	1.0
677681	1.0	2.0
100419178	0.0	0.0
43847	166.0	337.0
101929701	0.0	0.0
43849	30.0	438.0
28227	691.0	396.0
122631	0.0	0.0
90187	793.0	85.0
100419187	0.0	0.0
100419185	37.0	19.0
101929716	3.0	1.0
122622	578.0	469.0
388722	62.0	36.0
100420178	0.0	0.0
132001	745.0	626.0
388714	36.0	6.0
122618	806.0	482.0
388719	0.0	0.0
122616	1023.0	898.0
100420190	1.0	0.0
100037280	16.0	22.0
388743	2022.0	441.0
768097	2.0	1.0
768096	15.0	11.0
90199	15.0	2.0
90193	22.0	11.0
90196	4024.0	3368.0
100505591	2.0	3.0
100505592	47.0	73.0
388730	175.0	131.0
768086	0.0	0.0
119032	2598.0	2716.0
122665	0.0	1.0
388762	0.0	0.0
122664	29.0	5.0
388761	0.0	0.0
104413892	2.0	0.0
104413890	0.0	1.0
104413891	12.0	4.0
388753	813.0	944.0
122651	0.0	0.0
119016	108.0	116.0
388759	43.0	20.0
90321	2379.0	2568.0
90324	4381.0	3856.0
100270916	0.0	0.0
100270917	0.0	0.0
100270918	1.0	4.0
100270919	0.0	0.0
100270912	3.0	0.0
124790	179.0	150.0
100270913	0.0	0.0
100270914	20.0	7.0
100270915	0.0	0.0
388428	1.0	1.0
100270920	5.0	6.0
641638	3060.0	3882.0
401967	1.0	0.0
100270921	2.0	2.0
100270922	2.0	1.0
148753	4.0	4.0
148756	15.0	5.0
92979	1297.0	1049.0
90316	0.0	0.0
340485	514.0	795.0
134121	83.0	37.0
90317	1485.0	1545.0
653619	0.0	0.0
161725	415.0	205.0
340481	2468.0	2928.0
100270909	0.0	0.0
92973	313.0	120.0
90313	1581.0	942.0
100270905	3.0	0.0
124783	31.0	15.0
100270906	0.0	0.0
401960	2.0	1.0
100270907	0.0	0.0
100270908	0.0	0.0
146110	17.0	14.0
100270903	0.0	0.0
641649	458.0	514.0
124773	2.0	10.0
641648	0.0	0.0
388419	2.0	3.0
401959	4.0	8.0
158104	19.0	25.0
90342	51.0	22.0
161753	18.0	18.0
339483	729.0	557.0
653643	0.0	0.0
339487	1062.0	1041.0
339488	108.0	91.0
653645	0.0	0.0
28396	939.0	1210.0
28394	4535.0	5755.0
401944	175.0	206.0
28395	790.0	985.0
653650	40.0	44.0
90338	3112.0	2845.0
92999	1923.0	1739.0
641654	0.0	0.0
28392	5073.0	6669.0
28393	250.0	283.0
28391	186.0	209.0
653639	4.0	0.0
90332	227.0	263.0
134145	987.0	906.0
161742	7710.0	6961.0
90333	935.0	951.0
340460	1.0	0.0
134147	3294.0	4601.0
339476	0.0	0.0
653635	54.0	26.0
339479	449.0	4.0
401934	64.0	67.0
124751	71.0	57.0
148789	1223.0	970.0
653641	0.0	0.0
90326	803.0	772.0
90362	1202.0	2965.0
100505761	1362.0	764.0
100505767	22.0	12.0
388474	68.0	56.0
148713	68.0	12.0
28374	1.0	1.0
28373	0.0	0.0
28378	56.0	69.0
388468	2.0	0.0
28376	0.0	0.0
28377	0.0	0.0
102216268	3.0	2.0
340441	1.0	0.0
100505768	0.0	1.0
28370	0.0	0.0
28371	0.0	0.0
90352	7.0	2.0
90353	154.0	96.0
100505755	15.0	3.0
90355	1909.0	1764.0
100505753	1.0	2.0
339451	272.0	212.0
339453	46.0	48.0
653656	0.0	0.0
339456	90.0	74.0
653657	0.0	0.0
653658	77.0	79.0
28385	244.0	261.0
28383	41.0	42.0
600	21.0	16.0
28387	56.0	58.0
28388	3211.0	4280.0
601	3.0	4.0
602	3234.0	2707.0
604	5093.0	6039.0
605	2154.0	1195.0
100505758	23.0	15.0
28381	5.0	10.0
606	25.0	9.0
607	2787.0	3173.0
28382	14.0	11.0
608	460.0	387.0
28380	43.0	44.0
100505785	3.0	0.0
219623	1568.0	5227.0
100505783	760.0	793.0
219621	47.0	42.0
401994	0.0	0.0
401993	0.0	0.0
339442	0.0	1.0
401992	0.0	0.0
28358	0.0	0.0
653689	153.0	151.0
148741	744.0	292.0
28359	0.0	0.0
90381	535.0	452.0
339448	1894.0	1599.0
28352	0.0	1.0
28353	2.0	0.0
653691	9.0	6.0
148738	2.0	0.0
28351	1.0	2.0
122145	0.0	0.0
28356	0.0	0.0
610	21.0	31.0
28357	0.0	0.0
611	152.0	118.0
28354	0.0	0.0
28355	1.0	0.0
613	6157.0	4182.0
616	0.0	2.0
617	1747.0	1099.0
618	214.0	96.0
90378	2531.0	2417.0
376497	4920.0	2770.0
90379	1619.0	1151.0
100505776	5.0	0.0
401983	0.0	1.0
401982	1.0	0.0
401981	3.0	2.0
653677	37.0	26.0
28369	0.0	0.0
28363	1.0	3.0
28364	1.0	0.0
28361	2.0	2.0
28362	1.0	0.0
388478	0.0	0.0
28368	0.0	0.0
622	2425.0	1798.0
28365	0.0	0.0
623	83.0	23.0
340419	1.0	4.0
401973	0.0	0.0
28366	0.0	0.0
624	3421.0	458.0
627	82.0	34.0
134111	345.0	228.0
629	1531.0	2297.0
28360	0.0	0.0
101927074	0.0	0.0
101927075	98.0	30.0
146183	86.0	65.0
339416	50.0	39.0
79931	31.0	27.0
55964	1042.0	202.0
631	312.0	191.0
79930	845.0	618.0
632	30.0	17.0
79933	94.0	166.0
633	17197.0	73149.0
634	3326.0	704.0
79932	10305.0	9445.0
55968	5749.0	4723.0
79935	75.0	128.0
635	10.0	13.0
79934	2111.0	1693.0
636	1626.0	1366.0
55967	2233.0	2035.0
637	2161.0	1274.0
79937	586.0	285.0
100505724	0.0	0.0
55966	284.0	43.0
158172	3.0	2.0
638	435.0	321.0
639	1506.0	1985.0
79939	8862.0	8500.0
101927081	0.0	0.0
55969	896.0	814.0
101927084	50.0	53.0
158158	4760.0	2379.0
219654	6892.0	11181.0
100422900	0.0	1.0
100422901	0.0	0.0
100422902	0.0	0.0
100422903	0.0	0.0
100422904	2.0	1.0
100422905	0.0	0.0
100422907	0.0	0.0
146198	3706.0	3222.0
100422908	0.0	0.0
100422909	0.0	0.0
55971	2168.0	1126.0
55970	13512.0	14452.0
640	142.0	235.0
100270998	2.0	0.0
641	403.0	411.0
642	3247.0	3189.0
55975	2591.0	1916.0
100270992	0.0	0.0
158160	157.0	142.0
643	10.0	28.0
55974	2978.0	4960.0
122199	53.0	34.0
55973	4101.0	4452.0
644	4033.0	2602.0
100270994	0.0	0.0
79922	447.0	203.0
55972	1603.0	1770.0
645	3379.0	3124.0
79921	7133.0	5940.0
388499	3.0	3.0
79924	741.0	404.0
646	906.0	54.0
79923	9.0	4.0
648	4526.0	4508.0
79925	908.0	683.0
649	2994.0	2407.0
79927	321.0	303.0
79929	402.0	244.0
100505718	0.0	1.0
100505741	28.0	39.0
7620	447.0	565.0
100422911	0.0	0.0
7621	932.0	750.0
100422913	14.0	12.0
100422914	0.0	0.0
102725509	318.0	258.0
339400	207.0	52.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	2.0	3.0
100422918	0.0	0.0
339403	6.0	2.0
100422919	0.0	0.0
650	240.0	231.0
100270986	1.0	0.0
651	29.0	62.0
652	1214.0	1891.0
79953	72.0	243.0
653	381.0	89.0
100270981	0.0	0.0
654	501.0	846.0
100270982	0.0	0.0
655	1708.0	220.0
79955	63.0	31.0
100270983	0.0	0.0
79954	2752.0	2087.0
656	464.0	179.0
100270984	0.0	0.0
657	3633.0	2870.0
79957	219.0	201.0
79956	5878.0	7948.0
658	804.0	5375.0
79959	532.0	447.0
659	11036.0	13994.0
100505746	176.0	109.0
92912	4985.0	6652.0
79958	1188.0	1106.0
100270980	0.0	0.0
7617	119.0	98.0
100422920	0.0	0.0
7633	686.0	589.0
100422922	0.0	0.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	2.0	0.0
219670	25.0	36.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	1.0
122183	0.0	0.0
660	471.0	521.0
100270974	2.0	5.0
661	2737.0	1977.0
100270975	0.0	0.0
662	663.0	584.0
79940	316.0	291.0
100270976	3.0	2.0
663	6475.0	6125.0
100270977	0.0	0.0
55997	0.0	0.0
664	2165.0	2411.0
665	11250.0	14911.0
53335	1240.0	390.0
79944	733.0	814.0
666	2856.0	3062.0
100270972	2.0	3.0
667	44858.0	19003.0
79943	499.0	440.0
79946	52.0	39.0
668	41.0	4.0
53339	6182.0	5574.0
669	1526.0	1302.0
100505738	395.0	371.0
79948	91.0	336.0
53336	0.0	0.0
7626	1474.0	1434.0
55999	1.0	2.0
79947	3292.0	3484.0
55998	1.0	3.0
7625	1563.0	939.0
92906	3319.0	2612.0
7628	0.0	0.0
79949	4219.0	1027.0
7627	1633.0	1636.0
100505739	1.0	2.0
7629	2476.0	1967.0
161779	360.0	303.0
101929693	167.0	107.0
104533120	17.0	8.0
100422930	0.0	0.0
101927034	15.0	26.0
100422931	0.0	0.0
7644	2670.0	2329.0
106903081	121.0	118.0
7643	142.0	216.0
100422934	0.0	0.0
100422935	0.0	0.0
100422936	2.0	2.0
219681	54.0	67.0
100422938	0.0	0.0
100422939	0.0	0.0
670	1462.0	1253.0
671	229.0	117.0
79971	13097.0	7547.0
100270963	4.0	2.0
672	1244.0	1409.0
79970	999.0	720.0
53342	135.0	242.0
100270964	51.0	24.0
673	2665.0	2703.0
79973	234.0	336.0
53340	1123.0	631.0
675	646.0	916.0
53345	65.0	26.0
79974	2730.0	3784.0
53346	482.0	417.0
676	8.0	12.0
79977	5035.0	3824.0
53343	2551.0	1814.0
677	44330.0	55516.0
100270961	0.0	0.0
678	22454.0	19914.0
53344	1065.0	1453.0
100270962	0.0	0.0
53349	2660.0	3107.0
79979	1591.0	1446.0
92935	1227.0	771.0
158131	6.0	3.0
7634	11.0	24.0
53347	224.0	307.0
7637	3829.0	3500.0
7639	574.0	695.0
7638	118.0	146.0
158135	482.0	283.0
100422940	0.0	0.0
219699	4227.0	4092.0
100422942	0.0	2.0
7652	53.0	23.0
100422943	5.0	2.0
100422944	4.0	2.0
100422945	0.0	0.0
101927049	1.0	0.0
100422947	0.0	0.0
100422948	1.0	0.0
100422949	0.0	0.0
105375192	0.0	0.0
680	3.0	2.0
79960	3142.0	3350.0
682	28198.0	16603.0
401914	7.0	5.0
683	463.0	661.0
53353	91.0	201.0
100270953	0.0	1.0
684	8188.0	9972.0
79962	676.0	896.0
79961	3320.0	3679.0
685	275.0	199.0
401911	5.0	9.0
686	2313.0	2869.0
687	4690.0	5069.0
79963	140.0	115.0
688	2912.0	1496.0
79966	2459.0	1488.0
53354	618.0	462.0
100270950	1.0	1.0
689	40630.0	37993.0
100270951	0.0	0.0
79968	756.0	928.0
92922	706.0	347.0
53358	399.0	400.0
79969	1265.0	1119.0
92960	374.0	246.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	2633.0	2111.0
7661	0.0	1.0
100422952	0.0	0.0
5001	1614.0	1602.0
100422953	1.0	0.0
5002	1157.0	1014.0
100422954	0.0	0.0
5003	82.0	61.0
100422955	0.0	0.0
5004	120.0	11.0
100270938	0.0	0.0
100422957	0.0	0.0
100422959	0.0	0.0
146167	6.0	2.0
690	1.0	0.0
79991	1915.0	1883.0
653604	5.0	0.0
79990	2356.0	1433.0
100270937	0.0	0.0
79993	1589.0	711.0
401903	0.0	0.0
694	12818.0	11606.0
641616	2.0	3.0
79992	51.0	33.0
695	1029.0	1003.0
100270943	1.0	1.0
696	14.0	19.0
699	837.0	758.0
79998	93.0	86.0
100505704	4.0	0.0
134187	5.0	1.0
100505702	299.0	232.0
641613	3.0	3.0
401904	39.0	40.0
641614	4.0	6.0
100422960	0.0	0.0
5010	3547.0	2453.0
7673	238.0	242.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	3319.0	2494.0
101927067	29.0	18.0
100422964	0.0	0.0
5013	145.0	9.0
100422965	13.0	11.0
100422966	0.0	0.0
5015	0.0	0.0
100422967	0.0	2.0
100422969	0.0	1.0
100270923	0.0	0.0
53371	3336.0	2964.0
146177	22.0	10.0
100270924	0.0	0.0
79980	1205.0	1206.0
100270925	0.0	0.0
100270926	23.0	13.0
79982	3738.0	3900.0
79981	12.0	71.0
79983	727.0	471.0
53373	6566.0	7479.0
80975	64.0	33.0
79986	610.0	655.0
100420308	3.0	1.0
100420307	28.0	43.0
79987	5444.0	9217.0
5005	85.0	20.0
79989	984.0	1006.0
5007	10169.0	8213.0
100420303	0.0	0.0
5008	59.0	42.0
5009	6.0	46.0
100420300	81.0	50.0
92949	1068.0	1615.0
7682	0.0	0.0
100422850	2.0	1.0
5020	4.0	7.0
7681	5.0	2.0
100422851	0.0	0.0
5021	5306.0	243.0
100422852	0.0	0.0
7683	5.0	1.0
100422853	0.0	0.0
5023	131.0	271.0
100422854	0.0	0.0
5024	1.0	7.0
100422855	0.0	0.0
5025	3098.0	2084.0
101929651	5.0	2.0
100422856	0.0	0.0
5026	72.0	78.0
100422857	0.0	0.0
100422858	1.0	0.0
100422859	0.0	1.0
101929655	52.0	58.0
5016	187.0	160.0
5017	252.0	158.0
7678	413.0	334.0
5018	9295.0	9051.0
5019	3142.0	2695.0
5030	10.0	4.0
7693	2558.0	2652.0
100422861	0.0	0.0
7692	1654.0	1208.0
5031	369.0	210.0
100422862	0.0	0.0
7695	1316.0	1282.0
5032	427.0	341.0
100422863	0.0	0.0
5033	4880.0	3798.0
7694	1117.0	989.0
100422864	1.0	1.0
5034	62867.0	41212.0
7697	1046.0	1119.0
101929664	3.0	7.0
7696	267.0	265.0
101929665	6.0	3.0
100422866	0.0	0.0
5036	11244.0	8740.0
7699	1776.0	1436.0
101927003	2.0	5.0
100422867	0.0	0.0
5037	23614.0	21819.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	1.0	3.0
7691	731.0	597.0
7690	3099.0	2942.0
254013	437.0	602.0
100420207	1.0	1.0
5027	995.0	976.0
100420206	0.0	0.0
5028	622.0	515.0
5029	583.0	723.0
100420203	30.0	30.0
100420200	0.0	3.0
100422860	15.0	13.0
5042	49.0	39.0
100422873	4.0	1.0
100422874	0.0	0.0
5045	6838.0	6081.0
100422876	0.0	0.0
5046	3145.0	8299.0
5047	18.0	54.0
100292290	1.0	1.0
100422878	2.0	0.0
5048	14259.0	11020.0
100422879	0.0	0.0
101927015	13.0	1.0
101927017	1.0	0.0
105377880	1.0	1.0
256646	7.0	4.0
256643	1417.0	1263.0
55902	4306.0	3717.0
55901	1195.0	1257.0
55900	3379.0	3993.0
55906	849.0	795.0
100420213	0.0	0.0
55905	6570.0	5210.0
55904	9121.0	9745.0
5052	17968.0	15899.0
100422883	0.0	0.0
55909	1199.0	932.0
5053	21.0	45.0
100422884	0.0	0.0
5054	1142.0	1057.0
55908	2.0	15.0
55907	2957.0	2202.0
5055	9.0	11.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	5785.0	4380.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	0.0	0.0
101929688	1.0	0.0
5050	1547.0	1626.0
5051	2561.0	2295.0
5049	9864.0	9101.0
55911	764.0	327.0
55917	3956.0	3843.0
100420224	1.0	0.0
55916	1666.0	1220.0
100420223	0.0	0.0
101929690	0.0	0.0
100422880	0.0	0.0
55915	2756.0	1909.0
100422881	0.0	0.0
55914	8494.0	9436.0
5063	1130.0	320.0
100422894	0.0	0.0
5064	2220.0	2939.0
100422895	0.0	0.0
100422896	0.0	0.0
5066	14818.0	15855.0
5067	425.0	522.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	370.0	630.0
100419246	0.0	0.0
254050	64.0	14.0
5062	10341.0	12729.0
55920	15776.0	12160.0
254048	3492.0	3421.0
55924	1165.0	782.0
55922	1143.0	952.0
100422891	0.0	0.0
100422892	0.0	0.0
5074	6089.0	4417.0
5075	6.0	4.0
5076	34.0	30.0
5077	6.0	98.0
55929	2682.0	2060.0
5078	0.0	0.0
101929620	0.0	0.0
5079	221.0	312.0
101929624	0.0	0.0
254065	2123.0	2364.0
101929623	39.0	46.0
5071	440.0	526.0
5073	4747.0	4363.0
55930	6462.0	6192.0
55937	196.0	279.0
100420253	19.0	17.0
5087	19297.0	22067.0
5088	5.0	2.0
5089	5032.0	4734.0
5080	285.0	227.0
5081	0.0	0.0
101929639	59.0	65.0
5082	2551.0	1662.0
256691	3019.0	835.0
5083	427.0	1262.0
101929637	0.0	3.0
102725541	0.0	0.0
79913	813.0	743.0
79912	836.0	926.0
79915	474.0	569.0
100420259	4.0	5.0
100420258	12.0	3.0
100420257	0.0	0.0
79917	174.0	137.0
79919	156.0	30.0
79918	1498.0	648.0
5096	3679.0	2675.0
5097	5655.0	9366.0
5098	3914.0	2744.0
5099	2840.0	2575.0
100420260	1.0	0.0
254042	724.0	456.0
5090	1940.0	1325.0
5091	2959.0	2685.0
5092	3739.0	1973.0
5093	12396.0	8848.0
5094	25778.0	23936.0
5095	3216.0	1956.0
100270899	0.0	0.0
100270895	3.0	1.0
79902	2668.0	2391.0
55957	237.0	218.0
79901	25112.0	44088.0
100270891	0.0	0.0
55954	727.0	618.0
79903	1688.0	1549.0
100420269	0.0	0.0
79906	606.0	451.0
79905	342.0	287.0
79908	13.0	12.0
55959	18315.0	18397.0
55958	6554.0	5001.0
112724	1195.0	904.0
100420275	2.0	1.0
90288	146.0	54.0
28338	0.0	0.0
28339	1.0	2.0
254099	13.0	4.0
28337	0.0	0.0
106736475	0.0	0.0
653590	0.0	0.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	0.0
28349	2.0	2.0
28347	0.0	0.0
653579	0.0	1.0
28348	0.0	0.0
90271	435.0	284.0
90273	108.0	117.0
112714	48.0	83.0
28341	0.0	0.0
28342	3.0	7.0
28340	1.0	0.0
653583	491.0	451.0
28345	0.0	2.0
28346	0.0	0.0
28343	6.0	10.0
28344	2.0	0.0
100420287	0.0	0.0
100420295	0.0	0.0
100420293	1.0	6.0
28316	16.0	42.0
28317	4.0	8.0
28314	0.0	2.0
28315	17.0	10.0
28318	41.0	62.0
112703	176.0	126.0
28312	0.0	1.0
28313	18.0	24.0
101929602	1.0	1.0
653598	1.0	2.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	6381.0	636.0
28329	0.0	0.0
28320	0.0	5.0
401898	1.0	0.0
112770	2709.0	3598.0
105377820	0.0	0.0
112755	326.0	222.0
112752	1283.0	807.0
28305	13.0	16.0
28306	18.0	26.0
28304	20.0	8.0
28309	4.0	12.0
28307	32.0	33.0
28301	19.0	11.0
28300	7.0	13.0
124739	623.0	485.0
112744	0.0	1.0
388403	2663.0	3493.0
388401	2.0	5.0
388407	28.0	4.0
376412	5.0	8.0
653509	0.0	1.0
90441	2125.0	1597.0
388551	3.0	3.0
388552	1389.0	1680.0
122011	1.0	2.0
148641	546.0	94.0
102216342	2.0	6.0
388550	4.0	3.0
102216341	0.0	0.0
653505	1.0	2.0
641518	16.0	27.0
641517	0.0	0.0
641515	12.0	4.0
388536	593.0	612.0
388533	12.0	3.0
388531	5.0	12.0
148645	6.0	15.0
388532	0.0	6.0
340595	1.0	0.0
340596	59.0	28.0
90427	1708.0	2883.0
340598	3.0	1.0
161635	4.0	2.0
340591	359.0	271.0
388574	44.0	34.0
388569	486.0	404.0
388566	1111.0	842.0
388567	415.0	399.0
388564	140.0	96.0
124641	0.0	0.0
90459	1494.0	1418.0
653519	310.0	360.0
388561	1511.0	1559.0
388559	63.0	85.0
124637	315.0	368.0
388558	778.0	810.0
388555	8.0	3.0
388553	0.0	0.0
701	762.0	835.0
340571	0.0	0.0
705	1824.0	1304.0
706	5502.0	4731.0
340578	46.0	214.0
708	7832.0	4115.0
100505881	1887.0	2058.0
90485	269.0	318.0
90488	5511.0	3872.0
220717	497.0	477.0
100529855	9.0	4.0
388595	2.0	1.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	706.0	318.0
90480	1676.0	1124.0
653548	0.0	0.0
28495	1.0	1.0
28496	1.0	1.0
28493	0.0	2.0
28494	2.0	3.0
122046	2.0	4.0
653550	0.0	0.0
28499	0.0	4.0
388588	100.0	91.0
710	29859.0	46128.0
28497	3.0	3.0
28498	2.0	4.0
653553	71.0	32.0
711	0.0	1.0
712	9111.0	7609.0
340562	2.0	0.0
713	11425.0	8122.0
714	12390.0	8171.0
641556	0.0	0.0
715	26319.0	33622.0
716	35710.0	61272.0
28491	0.0	1.0
717	1023.0	1474.0
28492	0.0	0.0
718	92640.0	67661.0
719	1800.0	1607.0
28490	0.0	0.0
100505876	3369.0	2641.0
219731	54.0	131.0
100505877	3.0	3.0
100505875	614.0	206.0
122042	0.0	2.0
388585	19.0	14.0
388581	43.0	9.0
122038	0.0	0.0
388579	1.0	3.0
720	4246.0	7335.0
721	6841.0	13314.0
722	249.0	111.0
724	2.0	0.0
725	66.0	13.0
726	2834.0	1309.0
100505879	22.0	6.0
727	1067.0	576.0
728	1246.0	928.0
729	67.0	704.0
340554	315.0	237.0
219743	2301.0	1657.0
339562	17.0	9.0
653566	80.0	85.0
653567	24.0	35.0
28479	129.0	221.0
339559	371.0	369.0
28473	105.0	224.0
28474	2633.0	4548.0
28471	76.0	111.0
340547	42.0	49.0
730	9251.0	16534.0
28477	0.0	0.0
731	2.0	0.0
28478	40.0	33.0
732	18.0	0.0
28475	0.0	0.0
124685	0.0	1.0
733	20.0	10.0
28476	0.0	0.0
734	2319.0	2342.0
735	3.0	4.0
738	6639.0	4392.0
340544	58.0	40.0
219738	585.0	338.0
28470	49.0	40.0
340542	207.0	112.0
219736	422.0	292.0
340543	604.0	58.0
136647	1311.0	981.0
100505894	403.0	383.0
100505892	0.0	0.0
100505893	1.0	0.0
219752	0.0	0.0
7710	819.0	356.0
653557	0.0	0.0
100505890	0.0	0.0
7709	1409.0	1011.0
28484	0.0	1.0
28485	3.0	4.0
28482	1.0	1.0
740	5318.0	5185.0
28483	10.0	44.0
741	525.0	380.0
28488	0.0	1.0
28489	0.0	0.0
28486	0.0	0.0
744	318.0	221.0
28487	0.0	0.0
7701	2649.0	2263.0
745	594.0	108.0
7700	787.0	783.0
746	4739.0	4001.0
747	1233.0	716.0
7703	2673.0	2556.0
7702	1370.0	1157.0
340533	254.0	193.0
7705	9404.0	8967.0
28480	1.0	4.0
7704	737.0	1293.0
219749	1456.0	1704.0
28481	60.0	81.0
7707	5631.0	5969.0
7706	7979.0	6432.0
339541	94.0	86.0
100270879	0.0	0.0
171017	2505.0	2152.0
768215	0.0	0.0
340526	1617.0	766.0
340527	301.0	461.0
100270887	0.0	0.0
146059	1430.0	1255.0
768217	1.0	0.0
750	9.0	3.0
768216	0.0	0.0
768211	785.0	541.0
752	3092.0	2217.0
753	5000.0	5925.0
171019	178.0	70.0
754	24568.0	22204.0
768213	0.0	0.0
755	1186.0	744.0
340529	1.0	0.0
768212	0.0	0.0
100270885	0.0	1.0
7712	17.0	10.0
757	4221.0	4318.0
7711	392.0	324.0
758	33.0	2.0
100270880	0.0	0.0
100505845	0.0	0.0
759	2.0	2.0
7716	6042.0	6454.0
134082	0.0	0.0
134083	0.0	0.0
158055	36.0	13.0
7718	234.0	258.0
158056	253.0	100.0
158038	95.0	16.0
7730	1.0	5.0
100505832	41.0	18.0
7732	77.0	47.0
219771	8206.0	8584.0
219770	2.0	6.0
100270868	0.0	0.0
100270869	1.0	0.0
339535	83.0	47.0
340515	0.0	0.0
100270875	0.0	0.0
760	3708.0	666.0
256714	105.0	73.0
100270876	0.0	0.0
761	184.0	1159.0
768206	94.0	86.0
762	178.0	123.0
763	6.0	2.0
100270871	0.0	0.0
256710	32.0	26.0
100270872	0.0	1.0
764	0.0	0.0
765	338.0	14.0
100270873	14.0	14.0
766	1.0	2.0
100270874	1.0	2.0
767	1433.0	1384.0
768	12.0	7.0
732275	0.0	0.0
100270870	1.0	1.0
100505835	2.0	19.0
7727	943.0	931.0
158046	81.0	129.0
7726	6393.0	5813.0
7728	1085.0	1155.0
100505839	18.0	29.0
7741	1511.0	1387.0
100505865	177.0	111.0
7743	2699.0	1734.0
339521	0.0	0.0
100270857	0.0	0.0
339524	281.0	453.0
770	864.0	391.0
100270864	0.0	0.0
771	13629.0	30072.0
205147	0.0	0.0
773	179.0	122.0
100270867	44.0	1.0
774	16.0	16.0
340508	0.0	0.0
775	2648.0	1416.0
776	985.0	6447.0
777	53.0	71.0
778	81.0	79.0
100505869	10.0	11.0
779	2.0	1.0
7733	1135.0	1186.0
7738	1172.0	1191.0
7737	884.0	812.0
340501	0.0	1.0
7739	3527.0	3230.0
158078	3638.0	1753.0
7750	8938.0	9540.0
7752	863.0	809.0
100505854	518.0	484.0
100505855	0.0	0.0
100505852	0.0	0.0
7754	1016.0	507.0
7753	1353.0	965.0
219793	6.0	1.0
219790	589.0	753.0
122060	595.0	235.0
100270846	0.0	0.0
339512	2.0	5.0
100270847	0.0	0.0
100270848	0.0	1.0
780	23916.0	11897.0
781	1845.0	2364.0
100270853	8.0	3.0
782	519.0	299.0
339505	0.0	2.0
783	197.0	250.0
103689912	86.0	46.0
784	2166.0	1812.0
103689911	1.0	1.0
785	711.0	909.0
786	11.0	30.0
100270850	4.0	0.0
100270851	5.0	3.0
788	2123.0	1920.0
100270852	15.0	10.0
7745	4363.0	4248.0
789	0.0	0.0
103689918	1.0	0.0
103689917	1.0	1.0
732253	2.0	2.0
158062	41.0	48.0
7746	1089.0	1017.0
171024	8414.0	11533.0
7748	2244.0	1597.0
171023	7375.0	7527.0
103689913	0.0	0.0
171022	24.0	28.0
158067	283.0	192.0
103689915	4.0	2.0
7761	285.0	363.0
7760	2005.0	2136.0
7763	14317.0	9740.0
5100	135.0	36.0
7762	179.0	136.0
5101	136.0	338.0
7764	6616.0	6133.0
100270839	2.0	3.0
339500	1002.0	1026.0
100270835	1.0	0.0
339501	1.0	0.0
100270836	1.0	0.0
790	7736.0	4119.0
100270837	0.0	0.0
100270838	0.0	0.0
793	19.0	32.0
794	727.0	795.0
100270844	1.0	0.0
795	12.0	0.0
796	0.0	0.0
797	1.0	1.0
100270840	36.0	19.0
