id	e84e835c-ce99-46bd-a50b-068cfb983143	512b0f65-4ee9-4d01-b453-075499fe9d83
106481345	0.0	0.0
85459	454.0	1313.0
106481346	0.0	0.0
85456	7016.0	19271.0
442910	0.0	0.0
106481343	0.0	0.0
85457	1989.0	3403.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	82.0	419.0
442913	0.0	0.0
85452	5.0	15.0
442914	0.0	0.0
50	2489.0	6052.0
85453	1941.0	6057.0
442915	0.0	0.0
85450	2911.0	4762.0
51	4348.0	5551.0
442916	0.0	0.0
85451	1540.0	2594.0
52	2840.0	4994.0
442917	0.0	0.0
53	1773.0	2033.0
442918	0.0	0.0
54	2004.0	1919.0
442919	0.0	0.0
55	69.0	155.0
442909	2.0	1.0
56	4.0	3.0
58	48.0	28.0
59	41286.0	59278.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	24.0	16.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	503.0	1819.0
106481350	0.0	1.0
106481351	1.0	1.0
106481356	0.0	1.0
106481357	0.0	0.0
85445	6.0	11.0
106481354	0.0	1.0
85446	112.0	200.0
442900	0.0	0.0
106481355	0.0	0.0
85443	6.0	72.0
442901	0.0	0.0
85444	978.0	2133.0
442902	0.0	0.0
60	244479.0	288608.0
85441	1334.0	3866.0
442903	2.0	10.0
85442	92.0	171.0
442904	0.0	0.0
442905	0.0	0.0
62	13.0	37.0
85440	2716.0	5969.0
442907	4.0	4.0
442908	0.0	0.0
66	0.0	0.0
67	6.0	6.0
68	5.0	10.0
344595	387.0	917.0
69	3.0	5.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	2.0	5.0
106481315	1.0	0.0
106481318	0.0	0.0
106481319	0.0	2.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	74.0	149.0
106481321	3.0	0.0
85479	11.0	9.0
106481322	0.0	0.0
85476	2146.0	5107.0
85477	134.0	521.0
70	5.0	5.0
85474	17.0	72.0
71	159500.0	167125.0
72	12660.0	2254.0
73	10.0	31.0
74	0.0	0.0
75	8.0	21.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3197.0	4265.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	3.0
85465	1336.0	3772.0
81	20567.0	36190.0
85463	877.0	873.0
82	4.0	6.0
85464	1214.0	2044.0
83	6.0	11.0
85461	2298.0	6146.0
85462	627.0	3712.0
86	1576.0	3373.0
87	16318.0	24709.0
85460	1014.0	2727.0
88	16.0	42.0
89	1.0	14.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3025.0	5563.0
106481300	0.0	0.0
91	1909.0	6865.0
92	1008.0	2342.0
93	296.0	1246.0
94	2558.0	2854.0
95	110.0	115.0
97	190.0	243.0
98	754.0	721.0
344561	0.0	0.0
728661	2845.0	6607.0
728664	0.0	0.0
106481305	0.0	0.0
261734	583.0	1354.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	33.0	36.0
106481309	50.0	12.0
246119	0.0	0.0
106481307	0.0	0.0
261735	2.0	4.0
106481308	0.0	0.0
3804	6.0	0.0
3805	2.0	2.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	3.0	2.0
3809	8.0	5.0
246123	0.0	0.0
106481311	0.0	0.0
344558	575.0	800.0
3800	590.0	1423.0
3801	861.0	1616.0
3802	0.0	0.0
728695	0.0	1.0
285735	0.0	0.0
261726	2288.0	3486.0
728698	3.0	8.0
3814	0.0	0.0
3815	13143.0	5799.0
3816	59.0	85.0
261729	2083.0	5257.0
3817	1.0	20.0
3818	18.0	18.0
222166	6990.0	4554.0
3811	2.0	2.0
3812	3.0	3.0
285740	3.0	0.0
285741	33.0	24.0
728689	5.0	9.0
3827	1.0	0.0
246100	0.0	0.0
3820	238.0	200.0
3821	36.0	22.0
3822	3.0	10.0
3823	1.0	3.0
3824	169.0	158.0
645402	0.0	0.0
403313	636.0	1059.0
403314	1.0	1.0
728637	0.0	0.0
728638	169.0	245.0
728633	0.0	1.0
728632	20.0	52.0
728635	12.0	33.0
3836	1782.0	4899.0
222183	165.0	464.0
3837	8677.0	14616.0
3838	2203.0	3894.0
3839	2244.0	3692.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1389.0	2416.0
3832	358.0	583.0
3833	147.0	372.0
3834	39.0	20.0
3835	1208.0	2003.0
728620	0.0	1.0
403300	0.0	0.0
645412	1.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	254.0	442.0
3848	5.0	3.0
3849	4.0	8.0
222171	96.0	1757.0
728619	3.0	5.0
3840	4717.0	8740.0
3841	832.0	1874.0
3842	3974.0	10991.0
3843	7987.0	10667.0
3844	0.0	0.0
3845	2343.0	6448.0
3846	5.0	4.0
645423	0.0	0.0
3860	3.0	9.0
246126	0.0	0.0
728658	735.0	1628.0
728655	1.0	2.0
728657	0.0	3.0
728656	3.0	2.0
3858	901.0	950.0
3859	6.0	8.0
246135	0.0	1.0
3850	0.0	0.0
3851	2.0	0.0
3852	44265.0	22967.0
645414	0.0	0.0
3853	151.0	59.0
3854	7504.0	964.0
3855	19875.0	4342.0
3856	23375.0	25232.0
3857	19.0	7.0
728640	3.0	0.0
645431	11.0	87.0
728642	160.0	284.0
728641	6.0	5.0
645434	17.0	3.0
645432	4.0	5.0
285704	700.0	1448.0
728643	5.0	0.0
222194	1639.0	3635.0
285708	1.0	1.0
1204	0.0	0.0
1203	836.0	1109.0
1201	664.0	1475.0
1200	6978.0	11469.0
3861	34819.0	10088.0
645426	7.0	7.0
645425	0.0	0.0
1209	4608.0	9027.0
3866	20601.0	4320.0
1208	0.0	9.0
1207	2824.0	3771.0
3868	1656.0	51.0
285311	1.0	0.0
3880	21649.0	20921.0
3881	1.0	2.0
285313	1800.0	4041.0
100128537	201.0	417.0
3882	37.0	20.0
100128536	1.0	2.0
285314	1.0	2.0
285315	400.0	483.0
1215	529.0	298.0
100141515	3.0	1.0
1213	16028.0	130595.0
1212	1949.0	2849.0
1211	4353.0	5916.0
3872	32225.0	3885.0
3875	12032.0	20615.0
3876	3.0	9.0
3879	0.0	1.0
3890	1.0	0.0
3891	0.0	1.0
3892	139.0	152.0
100128525	3.0	3.0
285326	1.0	0.0
1230	1078.0	1089.0
285329	8.0	37.0
440097	18.0	106.0
440093	17.0	22.0
3883	8.0	5.0
3884	2.0	3.0
3885	0.0	0.0
3886	0.0	1.0
100128521	1.0	0.0
3887	944.0	152.0
3888	0.0	0.0
100631239	0.0	0.0
3889	36.0	8.0
100128516	86.0	165.0
285331	829.0	1294.0
100128512	0.0	0.0
285335	6.0	40.0
100128514	0.0	0.0
1241	327.0	669.0
1240	888.0	1126.0
1238	512.0	235.0
1237	5.0	7.0
1236	92.0	256.0
1235	14.0	12.0
1234	178.0	448.0
1233	119.0	213.0
1232	8.0	5.0
3895	12918.0	20137.0
100128511	24.0	35.0
100631247	3.0	42.0
3897	310.0	133.0
100631248	0.0	0.0
3898	1410.0	2465.0
100631249	0.0	0.0
3899	1123.0	17576.0
100128505	0.0	2.0
100631250	0.0	0.0
285343	1040.0	1130.0
100631251	1.0	0.0
100631252	3.0	7.0
100631253	0.0	0.0
285346	70.0	177.0
100631254	1.0	3.0
100128503	0.0	0.0
285349	174.0	365.0
574501	0.0	3.0
574502	0.0	0.0
1244	49.0	65.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	3.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	9034.0	4372.0
1263	3204.0	1604.0
1262	2.0	12.0
116966	140.0	211.0
100887755	0.0	0.0
1261	14.0	63.0
100887754	3.0	9.0
1260	0.0	22.0
116969	42.0	111.0
1259	159.0	169.0
1258	15.0	9.0
440061	0.0	0.0
100887750	30.0	79.0
100887746	0.0	0.0
100887744	0.0	1.0
1272	990.0	4743.0
1271	964.0	428.0
100887749	22.0	9.0
1270	41.0	27.0
100887748	0.0	0.0
440044	21.0	136.0
1269	2.0	13.0
440051	0.0	0.0
1268	241.0	386.0
440050	1.0	5.0
1267	3716.0	6896.0
1266	14778.0	23535.0
100887740	0.0	0.0
1265	8504.0	14246.0
1286	126.0	377.0
1285	64.0	159.0
1284	11620.0	25538.0
1282	8039.0	22692.0
1281	80166.0	1769979.0
1280	81.0	319.0
440078	140.0	321.0
440077	2.0	0.0
440087	37.0	142.0
1278	119233.0	1563698.0
1277	86381.0	2076116.0
440081	51.0	101.0
116938	0.0	0.0
1297	6.0	363.0
116931	54.0	160.0
1296	2534.0	5734.0
1295	2865.0	6846.0
116933	0.0	2.0
1294	904.0	4304.0
1293	29803.0	341992.0
116935	16.0	57.0
1292	35047.0	151942.0
440068	0.0	3.0
1291	21132.0	151116.0
116937	1.0	3.0
440067	6.0	28.0
1290	4502.0	141728.0
440073	287.0	371.0
440072	0.0	7.0
1289	5127.0	111784.0
1288	665.0	1052.0
1287	1294.0	3707.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	3038.0	3756.0
440021	0.0	0.0
442673	0.0	2.0
10018	1399.0	3801.0
126328	1362.0	1571.0
442676	0.0	0.0
126326	259.0	547.0
1299	142.0	971.0
1298	544.0	2061.0
10011	1395.0	1614.0
10010	4864.0	3053.0
10013	1878.0	3505.0
128989	1017.0	1557.0
10015	8212.0	11997.0
10014	3518.0	4693.0
10017	26.0	34.0
10016	3399.0	5325.0
10020	2287.0	4316.0
114335	0.0	0.0
114336	0.0	0.0
126321	1133.0	1996.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	4.0
10021	6.0	11.0
10024	71.0	145.0
128977	1547.0	1607.0
103021165	0.0	0.0
10023	185.0	311.0
103021164	2.0	3.0
10026	2462.0	5105.0
10025	2111.0	3289.0
116986	141.0	455.0
116985	4561.0	9270.0
116988	2748.0	4641.0
116987	3443.0	3104.0
114327	754.0	1504.0
440043	0.0	0.0
126308	2644.0	4070.0
440041	0.0	0.0
126306	7.0	51.0
151306	266.0	64.0
100128590	4.0	11.0
100128596	0.0	1.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	1.0	3.0
440027	8.0	23.0
440026	1089.0	1799.0
440023	0.0	0.0
10008	282.0	289.0
10007	1637.0	2854.0
10009	1859.0	4482.0
116984	718.0	1146.0
116983	938.0	2028.0
151313	464.0	925.0
10000	4331.0	5408.0
128954	0.0	0.0
10002	17.0	35.0
10001	860.0	1154.0
10004	349.0	446.0
10003	346.0	250.0
10006	3586.0	5458.0
10005	523.0	854.0
126370	0.0	0.0
285352	68.0	135.0
100128579	0.0	0.0
285359	27.0	72.0
126375	249.0	704.0
126374	754.0	1027.0
153918	0.0	0.0
100128574	1.0	1.0
285362	2452.0	2507.0
285367	839.0	784.0
285368	165.0	486.0
100128569	34.0	66.0
126364	541.0	451.0
100128560	7.0	43.0
285370	1.0	0.0
285375	0.0	0.0
102682016	1.0	1.0
153932	0.0	8.0
344191	1.0	2.0
126353	160.0	749.0
751071	67.0	141.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	9.0	8.0
106481282	0.0	0.0
285381	2015.0	1949.0
106481283	0.0	0.0
285382	169.0	566.0
106481280	0.0	0.0
165918	1069.0	2153.0
106481281	0.0	5.0
165904	5.0	29.0
285386	588.0	717.0
138307	1.0	2.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	5.0	4.0
106481290	1.0	0.0
100128541	0.0	1.0
138311	393.0	361.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	5.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	10.0
126299	632.0	1478.0
106481259	0.0	0.0
728716	0.0	1.0
126298	1332.0	2607.0
728710	0.0	1.0
126295	181.0	297.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	4.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	1.0
106481267	0.0	0.0
151246	284.0	496.0
645318	0.0	0.0
645317	12.0	29.0
151242	9.0	12.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	25344.0	42399.0
100287908	0.0	0.0
645332	269.0	309.0
126282	515.0	770.0
100287902	2.0	27.0
163227	429.0	1021.0
100287900	0.0	0.0
163223	65.0	110.0
106481275	0.0	0.0
106481276	1.0	0.0
106481273	0.0	0.0
106481274	0.0	2.0
106481279	0.0	0.0
106481277	1.0	0.0
151258	53.0	146.0
106481278	0.0	1.0
645328	1.0	1.0
151254	21.0	109.0
645326	3.0	4.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	21.0	49.0
163259	290.0	436.0
645345	95.0	154.0
200403	20.0	25.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	128.0	416.0
106481237	0.0	0.0
106481238	0.0	2.0
728737	1.0	1.0
728732	2.0	10.0
728734	0.0	0.0
126272	110.0	175.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	693.0	1371.0
106481243	1.0	0.0
107133513	1.0	2.0
106481240	0.0	0.0
106481241	2.0	3.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	14.0	64.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	2.0
106481248	0.0	2.0
106481249	0.0	0.0
107133516	4.0	13.0
728723	77.0	91.0
106481253	0.0	0.0
107133522	0.0	4.0
106481254	10.0	1.0
107133524	2.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	8.0	6.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	1.0
645348	0.0	0.0
106481250	0.0	0.0
645369	153.0	788.0
645368	0.0	0.0
645367	0.0	3.0
106481217	0.0	0.0
200424	773.0	3021.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	7.0	34.0
645360	0.0	0.0
106481219	0.0	1.0
106481220	4.0	21.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	525.0	816.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	1.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	9.0	0.0
645387	250.0	433.0
645382	0.0	0.0
645381	21.0	36.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	3.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	5.0
106481207	1.0	3.0
106481204	0.0	0.0
106481205	1.0	0.0
106481208	1.0	4.0
106481209	0.0	0.0
3902	96.0	108.0
3903	1466.0	1417.0
106481210	0.0	0.0
3904	12.0	6.0
3906	17.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	5382.0	17190.0
106481211	0.0	0.0
3909	5583.0	6557.0
106481212	0.0	0.0
684959	0.0	0.0
151234	9.0	7.0
151230	555.0	650.0
728798	2.0	9.0
3913	15786.0	23231.0
3914	10229.0	11062.0
3915	17103.0	33456.0
3916	14863.0	22425.0
3918	7712.0	2875.0
3910	8358.0	12585.0
3911	5321.0	12828.0
3912	7100.0	34417.0
728782	2.0	7.0
728780	32.0	27.0
3924	11.0	17.0
3925	3623.0	6275.0
3927	8959.0	47119.0
3929	111.0	21.0
3920	10785.0	24096.0
3921	26032.0	19416.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	1.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	5386.0	6285.0
3937	1287.0	1687.0
3938	2.0	1.0
3939	17790.0	27624.0
3930	2065.0	3319.0
100873179	0.0	0.0
3931	400.0	370.0
3932	271.0	392.0
3933	0.0	0.0
3934	982.0	43.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	5.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	1.0	4.0
3947	0.0	0.0
3948	8.0	5.0
3949	6591.0	3842.0
100873169	0.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	12998.0	11029.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	3.0
100873199	0.0	0.0
100873198	1.0	0.0
100873197	0.0	0.0
728758	4.0	4.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	189.0	132.0
3958	20384.0	10124.0
3959	18220.0	28229.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	5.0
199223	215.0	355.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	285.0	530.0
3952	5771.0	222.0
3953	7091.0	3171.0
3954	1434.0	4153.0
3955	1545.0	3072.0
3956	18805.0	24271.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	3.0	7.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	1.0
728747	0.0	1.0
728746	0.0	0.0
728748	3.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	55.0	454.0
1303	6333.0	62273.0
107133502	0.0	0.0
1302	47.0	145.0
1301	21.0	3813.0
1300	19.0	6898.0
3960	24.0	18.0
3963	68.0	44.0
3964	3121.0	6090.0
1308	12154.0	12988.0
3965	1318.0	1785.0
1307	3593.0	28598.0
151295	15.0	35.0
1306	5517.0	22434.0
100189589	3.0	7.0
728774	0.0	0.0
728773	0.0	0.0
3980	740.0	3428.0
100287932	1734.0	2216.0
3981	730.0	1154.0
728776	16.0	30.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	36244.0	28350.0
1315	6497.0	13067.0
1314	9049.0	26322.0
1312	4487.0	5876.0
1311	113.0	7396.0
100329135	0.0	0.0
1310	5.0	4.0
574537	0.0	0.0
3972	3.0	3.0
3973	19.0	1.0
3975	1.0	0.0
3976	994.0	845.0
3977	5009.0	11459.0
1318	185.0	103.0
3978	930.0	1841.0
1317	2279.0	5100.0
728763	2.0	6.0
3990	72.0	43.0
645313	0.0	0.0
3991	7301.0	926.0
645312	0.0	0.0
3992	512.0	1033.0
645311	2.0	0.0
728769	330.0	366.0
1330	0.0	0.0
1327	9274.0	11838.0
1326	3017.0	711.0
1325	5.0	14.0
3982	0.0	0.0
3983	16102.0	15113.0
3984	1271.0	5107.0
3985	4480.0	7631.0
3987	4164.0	6929.0
3988	5176.0	7270.0
1329	2418.0	4458.0
116809	0.0	0.0
100128416	5.0	28.0
1340	4489.0	5622.0
1337	3391.0	4454.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	1414.0	3262.0
100128410	0.0	1.0
3995	1617.0	724.0
100128412	0.0	0.0
3996	2231.0	3393.0
3998	6121.0	18341.0
1339	0.0	3.0
285440	1935.0	2213.0
285441	0.0	1.0
1352	627.0	822.0
1351	3296.0	5202.0
1350	6730.0	5923.0
1349	3226.0	3917.0
1348	0.0	1.0
1347	3026.0	5041.0
1346	1133.0	497.0
1345	3516.0	10105.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	1.0	0.0
285456	8.0	24.0
1363	11756.0	29620.0
1362	4876.0	16526.0
1361	2.0	10.0
1360	1443.0	169019.0
1359	1645.0	3081.0
1358	7.0	4.0
1357	61.0	45.0
1356	1745.0	599.0
1355	1853.0	2705.0
1353	1925.0	4941.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	1.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	37.0	106.0
285464	619.0	822.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5139.0	7506.0
1373	321.0	609.0
1371	592.0	1026.0
1370	3.0	10.0
1369	0.0	0.0
1368	3230.0	1292.0
100873209	0.0	0.0
1366	2782.0	2506.0
1365	2324.0	1746.0
1364	12125.0	10074.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	6.0	7.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	4.0	13.0
100873205	0.0	2.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2726.0	5292.0
116843	1297.0	1355.0
1384	1854.0	3303.0
116842	26.0	44.0
1382	10409.0	18120.0
116844	813.0	435.0
1381	298.0	99.0
1380	22.0	30.0
440176	3.0	2.0
440184	2.0	0.0
1379	6.0	5.0
1378	337.0	304.0
1376	871.0	2090.0
1375	35.0	69.0
128821	1.0	3.0
100873237	1.0	0.0
128822	4.0	97.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	12.0	23.0
100873239	0.0	2.0
100873222	0.0	1.0
100873221	1.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	288.0	223.0
1396	307.0	371.0
1395	6.0	19.0
1394	60.0	90.0
1393	137.0	65.0
1392	0.0	0.0
285407	8.0	20.0
116835	1478.0	2486.0
1390	1547.0	1524.0
1389	5951.0	7574.0
1388	4186.0	6321.0
1387	5024.0	12313.0
116841	1307.0	2481.0
1386	2290.0	4924.0
116840	1327.0	2791.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	1.0
100873227	0.0	0.0
100873251	1.0	0.0
100873250	0.0	0.0
116828	63.0	93.0
100873255	0.0	0.0
100873254	6.0	7.0
100873253	1.0	0.0
285412	1.0	3.0
100873252	0.0	0.0
100287898	50.0	88.0
100287895	0.0	0.0
285419	50.0	44.0
1399	3712.0	7134.0
1398	5073.0	6977.0
1397	8143.0	11385.0
100873259	0.0	1.0
100873258	0.0	1.0
100873257	0.0	2.0
100873256	0.0	0.0
100873240	1.0	0.0
100873244	0.0	0.0
100873243	0.0	1.0
100873242	0.0	0.0
100873241	2.0	0.0
100287887	261.0	196.0
285429	8.0	11.0
100287880	0.0	0.0
440193	1152.0	3700.0
100873248	0.0	0.0
100873247	1.0	5.0
100873246	0.0	0.0
100873245	0.0	1.0
100873249	0.0	0.0
128872	0.0	3.0
10130	5241.0	10227.0
153830	5204.0	5608.0
645280	3.0	0.0
440138	368.0	961.0
440132	4.0	2.0
440142	0.0	4.0
10139	844.0	2145.0
126208	589.0	1051.0
126206	1.0	24.0
126205	0.0	7.0
107133497	2.0	5.0
126204	0.0	5.0
107133499	0.0	0.0
128866	6001.0	7936.0
10131	2171.0	2624.0
10134	7867.0	11773.0
107133494	0.0	1.0
10133	6124.0	6199.0
128869	722.0	1298.0
10136	0.0	0.0
10135	10333.0	5889.0
100128493	0.0	0.0
103021294	12.0	22.0
10138	650.0	1282.0
100128496	0.0	0.0
10137	4580.0	7504.0
128861	0.0	0.0
128862	0.0	0.0
10141	3.0	31.0
10140	3772.0	12958.0
128864	4.0	10.0
440125	0.0	1.0
440131	0.0	0.0
10143	7.0	58.0
128854	391.0	902.0
10142	3769.0	11782.0
10144	2683.0	2649.0
10147	1517.0	4595.0
100128483	0.0	0.0
10146	7193.0	13179.0
128859	0.0	1.0
10149	309.0	100.0
10148	119.0	143.0
128853	43.0	185.0
440159	0.0	0.0
10117	5.0	15.0
440163	1.0	3.0
10110	229.0	108.0
10112	211.0	275.0
10111	2980.0	6645.0
10114	8406.0	12908.0
10113	2375.0	5230.0
128848	0.0	0.0
10116	5785.0	13440.0
165829	34.0	95.0
100128469	12.0	18.0
153842	2.0	4.0
440145	750.0	999.0
10129	2363.0	4394.0
440153	0.0	0.0
10128	6339.0	12896.0
100033799	0.0	0.0
107133486	4.0	8.0
10121	5075.0	7745.0
100128465	0.0	0.0
10120	2973.0	4465.0
10123	5317.0	8148.0
138234	0.0	1.0
10125	250.0	348.0
10124	1804.0	2233.0
10127	1513.0	2706.0
10126	928.0	1857.0
100128462	0.0	0.0
100128459	0.0	1.0
106481187	1.0	0.0
106481188	3.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	27.0	87.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	0.0	5.0
106481182	0.0	1.0
285489	36.0	108.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	0.0	1.0
10107	2.0	1.0
10106	14883.0	21800.0
106481199	0.0	0.0
10109	10533.0	15253.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	961.0	1881.0
10100	1002.0	1516.0
10103	543.0	2615.0
106481194	0.0	0.0
10102	863.0	1151.0
106481195	0.0	0.0
10105	1696.0	2378.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	211.0	349.0
440119	345.0	599.0
126235	0.0	0.0
126231	85.0	257.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	1.0
442775	48.0	131.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	35.0	63.0
106481167	1.0	2.0
106481168	0.0	0.0
106481161	0.0	1.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	1.0	4.0
440104	1009.0	1060.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	1.0	0.0
128876	0.0	0.0
100128420	12.0	9.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	1.0	0.0
106481173	0.0	1.0
106481170	0.0	0.0
106481171	2.0	0.0
10090	1690.0	1489.0
10093	4544.0	5586.0
10092	8046.0	10420.0
10095	4073.0	6105.0
645204	3.0	2.0
10094	6822.0	9465.0
645203	2.0	1.0
10097	11445.0	26444.0
10096	8636.0	19789.0
645201	0.0	0.0
163115	96.0	158.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	3.0	11.0
106481143	0.0	0.0
114194	0.0	0.0
138162	82.0	211.0
106481144	0.0	0.0
114195	11.0	9.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	10.0	22.0
106481145	0.0	0.0
151126	458.0	422.0
106481146	1.0	0.0
10099	9295.0	9349.0
10098	909.0	2815.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	1.0
645212	443.0	649.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	2.0	3.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	1.0
728819	110.0	94.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	110.0	49.0
415116	2306.0	5328.0
645207	0.0	0.0
