id	f5d3e683-9177-45fc-93e3-357bf7366ac4	94bedc10-62c2-4bd2-bad9-0ec08c9bf5e9
158234	651.0	516.0
26094	567.0	1797.0
643955	0.0	0.0
938	0.0	203.0
26093	359.0	1417.0
939	36.0	332.0
401827	0.0	3.0
90693	585.0	948.0
158219	833.0	839.0
134266	1342.0	1260.0
643971	0.0	1.0
940	465.0	255.0
941	24.0	169.0
124872	0.0	144.0
942	725.0	1673.0
943	175.0	118.0
342994	1.0	13.0
944	241.0	214.0
643965	0.0	0.0
945	506.0	224.0
946	67.0	6.0
7903	1240.0	1048.0
947	39540.0	4016.0
158222	150.0	197.0
948	243515.0	1407.0
949	7548.0	3975.0
7905	15943.0	16775.0
136853	251.0	134.0
401895	1.0	0.0
339344	240.0	488.0
339345	0.0	0.0
653308	115.0	222.0
26074	85.0	100.0
7918	486.0	1061.0
26073	5076.0	13115.0
7917	8269.0	16092.0
7919	4599.0	11223.0
950	24208.0	16709.0
951	756.0	1428.0
952	856.0	347.0
388344	148.0	599.0
953	3529.0	3943.0
954	16.0	715.0
643976	1.0	0.0
955	2055.0	8232.0
641311	18.0	2.0
956	284.0	895.0
957	2321.0	2121.0
958	1038.0	1086.0
959	37.0	83.0
7913	6467.0	5476.0
7916	9246.0	22549.0
7915	2529.0	1128.0
26071	1995.0	4072.0
388341	221.0	145.0
26085	0.0	34.0
388339	5.0	34.0
26084	1681.0	282.0
342979	0.0	28.0
960	24810.0	22470.0
26086	173.0	774.0
342977	9.0	23.0
388335	1093.0	134.0
961	8488.0	11191.0
26088	1030.0	5189.0
962	323.0	1050.0
388336	728.0	227.0
963	2467.0	3881.0
388333	2.0	0.0
965	965.0	735.0
966	33314.0	13695.0
7920	248.0	490.0
643987	0.0	0.0
967	36626.0	54876.0
7923	337.0	1873.0
7922	3751.0	11593.0
968	93.0	105.0
969	316.0	301.0
26080	0.0	0.0
643988	41.0	1507.0
26083	3.0	3.0
161835	14.0	3254.0
134218	3310.0	3598.0
100312782	0.0	0.0
7941	277.0	955.0
7940	199.0	812.0
26059	15.0	37.0
339324	1310.0	2052.0
339327	549.0	632.0
26052	535.0	297.0
26051	3130.0	497.0
339318	941.0	776.0
340307	2.0	0.0
26054	5858.0	4354.0
970	140.0	72.0
971	57.0	439.0
26053	3087.0	2137.0
972	72075.0	150308.0
26056	2473.0	3181.0
973	23.0	161.0
974	210.0	128.0
26058	5929.0	5817.0
975	53738.0	27599.0
26057	8920.0	7814.0
653333	0.0	4.0
976	4015.0	2116.0
7932	0.0	1.0
100312789	0.0	0.0
977	26560.0	17772.0
100312788	0.0	0.0
978	259.0	120.0
643996	0.0	0.0
7936	1964.0	5213.0
100312785	0.0	0.0
26050	5.0	1081.0
100312787	0.0	0.0
641339	195.0	244.0
161823	1016.0	706.0
100312792	0.0	2.0
100312794	14.0	8.0
100312790	0.0	0.0
148870	0.0	8.0
388364	0.0	0.0
388363	346.0	780.0
653316	5.0	4.0
653319	321.0	1008.0
148867	2031.0	2845.0
26063	623.0	1319.0
122258	0.0	0.0
26062	0.0	0.0
102578074	1.0	0.0
26065	7275.0	8490.0
26064	1287.0	3887.0
983	174.0	1175.0
984	974.0	2442.0
146206	16.0	152.0
987	5364.0	7876.0
988	3844.0	4269.0
7942	551.0	1092.0
989	14832.0	8535.0
26061	2219.0	1380.0
161829	10.0	7.0
100312798	0.0	13.0
26060	5137.0	3829.0
219525	1.0	1.0
5300	697.0	1895.0
5301	0.0	1.0
339302	0.0	4.0
388394	3.0	0.0
990	71.0	567.0
991	22.0	1584.0
100419609	0.0	0.0
342945	326.0	267.0
993	34.0	244.0
994	1759.0	3933.0
51001	1022.0	1314.0
100419606	0.0	0.0
51000	1913.0	2381.0
995	5.0	349.0
996	6619.0	3358.0
51003	302.0	316.0
100419608	5.0	5.0
997	788.0	2297.0
51002	853.0	1522.0
388389	0.0	1.0
998	17845.0	17540.0
51005	225.0	1034.0
999	23.0	28849.0
51004	610.0	968.0
158293	3820.0	5126.0
51006	1717.0	6031.0
7955	37.0	3.0
51009	2543.0	2712.0
7957	1602.0	375.0
51008	1920.0	1515.0
158297	5.0	2.0
219537	25.0	51.0
5310	4376.0	2840.0
5311	7786.0	2312.0
101929387	8.0	3.0
388387	41.0	3.0
100419614	0.0	6.0
388381	0.0	3.0
51010	753.0	797.0
100420608	0.0	0.0
342933	0.0	6.0
51012	3244.0	6541.0
51011	774.0	867.0
51014	5097.0	3959.0
51013	906.0	1333.0
51016	181.0	922.0
7965	716.0	1584.0
51015	2906.0	1323.0
5303	593.0	1570.0
51018	1505.0	2977.0
5304	0.0	2926.0
5305	3119.0	4764.0
5306	5418.0	5874.0
5307	8.0	1614.0
51019	1749.0	2335.0
342931	1.0	0.0
5308	78.0	50.0
101929390	0.0	0.0
5309	2.0	3.0
219527	23.0	106.0
101929397	0.0	0.0
7980	335.0	57.0
5320	7568.0	56.0
7982	3205.0	1690.0
5321	2724.0	168.0
5322	179.0	51.0
7984	264.0	657.0
219541	451.0	722.0
51021	3717.0	4315.0
51020	2474.0	1762.0
51023	862.0	1111.0
51022	404.0	801.0
51025	231.0	463.0
342926	1163.0	248.0
51024	2640.0	3862.0
7976	116.0	829.0
5313	1.0	1.0
51027	376.0	935.0
100420613	0.0	0.0
51026	3307.0	2662.0
5314	1.0	25.0
7975	650.0	819.0
100420612	1.0	5.0
5315	14488.0	64853.0
51029	4116.0	5043.0
7978	533.0	621.0
51028	4053.0	3328.0
5316	1295.0	1636.0
5317	1451.0	374.0
5318	138.0	539.0
7979	2440.0	5483.0
219539	115.0	50.0
5319	0.0	2.0
219557	0.0	0.0
7991	1208.0	2214.0
5330	681.0	1020.0
7994	6666.0	5556.0
5331	1198.0	3997.0
5332	1496.0	1786.0
7993	895.0	641.0
5333	1189.0	1083.0
5334	1229.0	461.0
51030	1677.0	1366.0
51032	2.0	12.0
51031	2689.0	3961.0
342918	0.0	97.0
100420627	0.0	1.0
51035	1685.0	4479.0
5324	196.0	33.0
5325	4261.0	536.0
5326	1079.0	3142.0
5327	4453.0	5851.0
7988	471.0	770.0
100420621	0.0	0.0
5328	1363.0	21048.0
5329	599.0	4159.0
158248	16.0	67.0
5340	0.0	0.0
5341	2155.0	2396.0
5342	3.0	10.0
5343	28.0	23.0
101929335	693.0	5.0
5345	55.0	155.0
63027	1465.0	1297.0
342909	180.0	316.0
342908	194.0	384.0
51043	2000.0	4398.0
51042	32.0	224.0
342900	0.0	0.0
100419649	0.0	0.0
51046	1.0	1.0
5335	4294.0	8503.0
90634	1373.0	715.0
134285	2.0	8.0
5336	1809.0	713.0
5337	2323.0	679.0
90637	693.0	924.0
100420633	0.0	0.0
5338	1275.0	2220.0
5339	7395.0	11745.0
90639	459.0	1035.0
5350	910.0	183.0
5351	4092.0	8030.0
5352	12138.0	4015.0
219578	1.0	4.0
100419650	1.0	1.0
134288	0.0	0.0
63035	1074.0	1968.0
5354	1293.0	6.0
5355	5275.0	10743.0
63036	0.0	1.0
5356	3666.0	2511.0
90632	17.0	2.0
101929344	0.0	0.0
161882	65.0	341.0
51050	6.0	567.0
51052	0.0	2.0
643906	0.0	0.0
51054	677.0	191.0
643904	0.0	2.0
51053	397.0	743.0
643905	0.0	0.0
51056	5799.0	11987.0
51058	448.0	869.0
51057	2580.0	413.0
643909	0.0	0.0
5346	200587.0	805.0
90624	2262.0	727.0
51059	124.0	2.0
5347	73.0	1272.0
5348	375.0	10.0
5349	22.0	11345.0
90625	13.0	17.0
90627	4080.0	1081.0
5360	13731.0	4750.0
5361	3263.0	4007.0
5362	4226.0	1281.0
101929351	54.0	48.0
5364	1737.0	8808.0
5365	160.0	1698.0
5366	70.0	377.0
90665	0.0	0.0
5367	1.0	1.0
51061	2287.0	3135.0
51060	3645.0	4870.0
51063	2979.0	1419.0
51062	496.0	902.0
146279	2.0	23.0
51065	3361.0	2522.0
643915	0.0	0.0
51067	743.0	1180.0
51066	75.0	56.0
51069	1065.0	1760.0
51068	3533.0	3566.0
5357	103.0	402.0
5358	9689.0	4100.0
100420656	0.0	0.0
5359	3049.0	2408.0
643911	489.0	2400.0
100420650	2.0	2.0
5371	4671.0	5024.0
100420660	0.0	2.0
5372	1428.0	2067.0
5373	605.0	1827.0
158257	8.0	22.0
732448	1.0	3.0
5375	11.0	1.0
5376	26416.0	10994.0
90655	0.0	0.0
5378	1118.0	986.0
219595	0.0	0.0
101929369	13.0	1.0
51070	938.0	9195.0
51072	143.0	217.0
51071	1847.0	1471.0
5370	0.0	1.0
51074	1590.0	1401.0
51073	943.0	2129.0
51076	2246.0	602.0
51075	4838.0	4962.0
51078	1257.0	2815.0
51077	2976.0	3375.0
51079	553.0	1765.0
5368	4.0	15.0
5369	0.0	0.0
100420665	3.0	1.0
171222	22.0	4.0
171221	3.0	0.0
90649	423.0	1280.0
171220	169.0	186.0
5382	122.0	136.0
5383	27.0	46.0
100419560	11.0	3.0
28619	6.0	20.0
5387	81.0	159.0
28613	0.0	0.0
28614	12.0	19.0
220594	0.0	0.0
28611	2.0	15.0
28612	0.0	0.0
28617	0.0	30.0
5380	0.0	2.0
28616	3.0	31.0
28610	0.0	3.0
5379	463.0	552.0
100420558	0.0	0.0
100420557	4.0	5.0
100420555	2.0	0.0
100420552	1.0	0.0
5393	1104.0	1680.0
5394	3656.0	5764.0
5395	789.0	1119.0
5396	14836.0	10998.0
101929302	47.0	57.0
28624	0.0	0.0
28625	0.0	0.0
28622	0.0	2.0
28623	0.0	0.0
28628	0.0	4.0
28629	0.0	4.0
28626	0.0	3.0
28627	0.0	5.0
28620	3.0	24.0
28621	0.0	1.0
100420568	0.0	2.0
100420567	0.0	0.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	1.0
28609	3.0	17.0
100419595	1.0	0.0
28602	5.0	18.0
28603	0.0	0.0
101929328	3.0	25.0
28600	0.0	0.0
28601	1.0	13.0
28606	1.0	19.0
101929329	1.0	6.0
100419599	0.0	0.0
256536	0.0	1.0
100420589	0.0	0.0
100420588	1.0	0.0
53615	1213.0	2712.0
53616	1491.0	434.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	0.0	1.0
256586	353.0	577.0
171177	1.0	1148.0
171169	0.0	17.0
53632	5.0	0.0
53630	7.0	13.0
53635	2085.0	23374.0
53637	24.0	53.0
112840	714.0	1103.0
26038	2.0	9.0
26037	1819.0	3817.0
653226	8.0	15.0
28699	0.0	0.0
26039	832.0	2612.0
112849	644.0	244.0
112846	0.0	9.0
26030	748.0	3002.0
28693	0.0	7.0
28694	0.0	0.0
26032	218.0	122.0
28691	2.0	7.0
26031	706.0	785.0
28692	0.0	15.0
26034	71.0	128.0
28697	1.0	0.0
26033	33.0	33.0
28698	0.0	0.0
653232	55.0	369.0
100312803	0.0	0.0
26036	2979.0	2841.0
100312806	4.0	249.0
28695	0.0	0.0
26035	2950.0	1985.0
28696	0.0	0.0
653234	10.0	9.0
643898	0.0	0.0
100312801	1.0	4.0
28690	4.0	18.0
26049	28.0	177.0
26048	502.0	1142.0
653214	927.0	1449.0
100312819	0.0	0.0
26040	2346.0	726.0
26043	5133.0	3027.0
26045	115.0	48.0
653220	0.0	0.0
26047	5.0	235.0
100312817	0.0	0.0
26046	3817.0	2311.0
100312816	0.0	0.0
124817	57.0	160.0
148808	528.0	94.0
378925	3.0	3.0
28679	0.0	0.0
26015	1339.0	1134.0
653247	1.0	0.0
26018	6078.0	13714.0
28677	3.0	20.0
26017	3732.0	5592.0
28678	0.0	0.0
26019	3577.0	3618.0
124801	519.0	708.0
28671	6.0	28.0
28672	7.0	26.0
26010	5342.0	5092.0
28670	6.0	18.0
26012	1185.0	2613.0
28675	0.0	0.0
26011	2915.0	1236.0
28676	0.0	2.0
28673	4.0	42.0
148811	49.0	8.0
26013	286.0	495.0
28674	5.0	21.0
124808	1052.0	1793.0
148818	0.0	0.0
112812	42.0	155.0
26027	70.0	173.0
653236	28.0	18.0
28688	10.0	22.0
28689	3.0	29.0
653238	45.0	153.0
112817	201.0	1.0
148823	120.0	2.0
28682	5.0	10.0
28683	1.0	22.0
148824	56.0	6.0
28680	3.0	18.0
653240	0.0	0.0
26020	10900.0	14598.0
28681	1.0	12.0
28686	0.0	0.0
26022	1293.0	1171.0
28684	1.0	18.0
26025	349.0	241.0
26024	184.0	288.0
28685	1.0	2.0
378948	0.0	0.0
378949	0.0	0.0
112885	1.0	81.0
28657	16.0	34.0
653268	10.0	3.0
653269	0.0	178.0
28658	0.0	18.0
28655	1.0	4.0
28656	3.0	15.0
28659	2.0	2.0
28650	0.0	0.0
653275	0.0	0.0
28653	4.0	20.0
28654	0.0	0.0
28651	0.0	0.0
28652	2.0	2.0
100312849	2.0	14.0
102157402	1446.0	1150.0
102157400	3.0	4.0
378938	35088.0	16301.0
641298	22.0	11.0
26005	1511.0	2547.0
28668	0.0	0.0
28669	3.0	12.0
26007	735.0	5998.0
28666	5.0	23.0
653259	16.0	1.0
28667	3.0	14.0
26009	2834.0	3263.0
28660	0.0	6.0
124857	8.0	2.0
28661	6.0	8.0
26001	4162.0	5859.0
28664	4.0	24.0
26000	1898.0	4403.0
28665	1.0	5.0
26003	6374.0	9322.0
28662	5.0	16.0
26002	115.0	1138.0
28663	0.0	6.0
100312850	37.0	22.0
340390	8.0	27.0
340393	0.0	1.0
28639	12.0	56.0
112869	603.0	853.0
28638	241.0	1542.0
100312829	0.0	0.0
100312826	24.0	35.0
124842	5.0	8.0
100312825	4.0	0.0
100312828	35.0	21.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	319.0	662.0
100312823	0.0	3.0
339390	62.0	3.0
339396	0.0	0.0
28646	3.0	16.0
378950	0.0	0.0
28647	0.0	4.0
339398	0.0	23.0
378951	0.0	0.0
28644	1.0	1.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	900.0	2773.0
28648	0.0	0.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	1.0	12.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	2.0	6.0
28641	0.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	1.0	4.0
100312835	0.0	0.0
100312830	18.0	38.0
646096	0.0	0.0
90799	1417.0	9048.0
100287345	0.0	0.0
87171	3.0	12.0
87178	1905.0	2581.0
100287327	0.0	0.0
100287325	0.0	5.0
100287314	11.0	21.0
26191	140.0	347.0
26190	7213.0	5833.0
100287302	0.0	0.0
26173	2767.0	6890.0
26175	645.0	1288.0
154197	6.0	8.0
5411	3104.0	7980.0
5409	5.0	10.0
26184	0.0	0.0
26188	0.0	0.0
26189	0.0	0.0
5406	0.0	0.0
5407	0.0	1.0
5408	0.0	3.0
286002	2.0	4.0
5420	8231.0	6735.0
286006	129.0	89.0
100131546	0.0	0.0
646016	0.0	0.0
5422	1438.0	1537.0
51122	2187.0	1951.0
51121	444.0	1802.0
51124	2054.0	2462.0
51123	4320.0	3694.0
5412	6458.0	4345.0
51126	2528.0	6700.0
51125	5599.0	4212.0
5413	316.0	1032.0
5414	1309.0	658.0
51128	5962.0	4646.0
51127	24.0	205.0
51129	7682.0	414.0
646024	0.0	31.0
646023	5.0	8.0
100131539	6.0	8.0
5430	11908.0	21830.0
5431	7254.0	7086.0
286016	8.0	54.0
5432	3478.0	4699.0
100131535	1.0	1.0
5433	1519.0	2288.0
105369729	0.0	0.0
51131	2514.0	2590.0
51130	122.0	165.0
51133	4739.0	9595.0
51132	4536.0	6323.0
51135	1419.0	1782.0
51134	466.0	861.0
5423	561.0	1998.0
90701	735.0	2986.0
5424	228.0	2249.0
51136	1106.0	1068.0
5425	2584.0	4173.0
51138	2965.0	2375.0
5426	1346.0	3038.0
646019	2.0	12.0
5427	75.0	276.0
5428	2675.0	6652.0
5429	927.0	1376.0
100131528	0.0	0.0
5440	2576.0	3325.0
5441	5357.0	4388.0
5442	803.0	1850.0
5443	26.0	24.0
5444	0.0	1.0
51142	5048.0	9718.0
51141	1615.0	2572.0
51144	6802.0	3258.0
51143	2105.0	2910.0
51146	0.0	3.0
89758	0.0	0.0
5434	6774.0	7749.0
51148	1995.0	8571.0
5435	6.0	1.0
51147	1362.0	1939.0
5436	2516.0	3698.0
90736	767.0	943.0
51149	934.0	1612.0
5437	991.0	2760.0
5438	521.0	1442.0
5439	953.0	1544.0
90737	0.0	1.0
5450	35.0	248.0
5451	2208.0	2607.0
5452	297.0	456.0
5453	12.0	112.0
5454	1.0	10.0
646049	1.0	0.0
5455	0.0	1.0
51151	3.0	20.0
51150	2990.0	9533.0
51155	784.0	7375.0
51154	867.0	3027.0
51157	834.0	2106.0
51156	0.0	23.0
5445	4413.0	2562.0
5446	107.0	13.0
5447	4348.0	4241.0
5449	7.0	1.0
286042	72.0	121.0
347487	0.0	0.0
5460	18.0	13.0
5462	12.0	39.0
5463	1169.0	521.0
5464	10609.0	9257.0
5465	3282.0	623.0
51160	2446.0	4676.0
100287399	0.0	0.0
646052	0.0	0.0
51162	1492.0	687.0
51161	426.0	575.0
51164	6268.0	6423.0
51163	1032.0	1386.0
51166	214.0	128.0
51168	34.0	67.0
51167	1277.0	994.0
5456	1.0	0.0
89778	0.0	0.0
5457	0.0	4.0
89777	0.0	0.0
5458	0.0	0.0
5459	1.0	2.0
120824	0.0	0.0
5470	3.0	1.0
5471	449.0	1380.0
347475	10.0	132.0
5473	12.0	0.0
5475	2.0	276.0
5476	9009.0	14969.0
100507097	2.0	1.0
100507096	0.0	0.0
51171	96.0	2068.0
100287388	0.0	0.0
100507099	2.0	6.0
51170	5652.0	1243.0
100507098	216.0	12.0
51172	408.0	735.0
51175	1072.0	1180.0
51174	579.0	1119.0
51177	1136.0	3905.0
51176	64.0	1006.0
51179	5.0	1.0
5467	1491.0	2138.0
5468	15098.0	512.0
89766	1.0	21.0
5469	4543.0	4066.0
89765	3.0	630.0
347468	0.0	0.0
89761	0.0	2.0
5481	2451.0	1488.0
89792	0.0	1.0
90780	2444.0	4912.0
89790	60.0	660.0
5483	4.0	14.0
646077	0.0	0.0
5485	1.0	3.0
5486	9.0	3.0
5487	0.0	0.0
5488	1.0	0.0
646070	0.0	0.0
51182	1163.0	1594.0
646074	0.0	0.0
5480	3496.0	5009.0
51181	1833.0	1392.0
51184	1656.0	1768.0
51186	1776.0	2891.0
51185	4560.0	3204.0
100287372	0.0	7.0
51188	465.0	1140.0
51187	5233.0	4183.0
5478	11777.0	22479.0
5479	4915.0	10914.0
89797	1228.0	608.0
89796	12714.0	4570.0
89795	1358.0	359.0
89781	2073.0	2373.0
347454	7.0	73.0
5493	9062.0	2912.0
89780	0.0	8.0
5494	7616.0	6130.0
5495	3868.0	3945.0
5496	2898.0	16684.0
5498	450.0	1468.0
5499	3215.0	12900.0
646080	229.0	194.0
100287369	1.0	2.0
51191	953.0	1052.0
646087	0.0	0.0
100287364	0.0	0.0
646086	14.0	11.0
51193	1808.0	1863.0
100287366	0.0	2.0
646085	0.0	3.0
51192	341.0	642.0
5491	1.0	1.0
51195	220.0	653.0
51194	2308.0	1392.0
100287362	1.0	8.0
51196	1766.0	287.0
51199	4839.0	4266.0
51198	0.0	0.0
5489	0.0	0.0
89782	670.0	821.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	78.0	6.0
28735	0.0	0.0
28732	0.0	0.0
100507062	102.0	55.0
28733	0.0	0.0
28738	0.0	0.0
100507067	0.0	0.0
28739	0.0	0.0
28736	0.0	0.0
100507066	3.0	0.0
28737	0.0	3.0
28730	0.0	0.0
28731	0.0	0.0
144712	0.0	1.0
119764	0.0	0.0
119765	0.0	0.0
144715	53.0	120.0
286094	0.0	0.0
100859921	1.0	129.0
100859920	0.0	0.0
286097	566.0	60.0
144717	365.0	1203.0
100507059	1.0	1.0
100507058	0.0	0.0
28745	0.0	1.0
119749	0.0	0.0
28746	1.0	0.0
724102	30.0	237.0
28743	0.0	0.0
724101	0.0	0.0
28744	1.0	0.0
100507050	24.0	62.0
28749	0.0	0.0
100507057	56.0	88.0
100507056	1.0	0.0
100507055	5.0	0.0
28747	1.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	1.0	0.0
28742	1.0	0.0
347549	0.0	0.0
100859930	1617.0	2005.0
347541	0.0	0.0
347544	0.0	5.0
28718	1.0	2.0
28719	0.0	1.0
28712	0.0	0.0
100507086	2.0	17.0
28713	1.0	0.0
28710	1.0	0.0
28711	0.0	0.0
28716	4.0	0.0
28717	0.0	0.0
28714	0.0	0.0
28715	0.0	1.0
28729	1.0	0.0
28723	0.0	0.0
28724	0.0	4.0
28721	0.0	0.0
130106	0.0	11.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	0.0	52.0
100507027	0.0	2.0
286046	59.0	13.0
648630	9.0	3.0
117143	600.0	1260.0
117145	1071.0	1178.0
117144	1.0	44.0
120787	0.0	0.0
492295	0.0	0.0
347517	36.0	30.0
347516	1.0	0.0
286053	910.0	1049.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	1.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	1.0	0.0
100507012	0.0	128.0
28703	0.0	0.0
28704	0.0	0.0
120775	1.0	0.0
120776	0.0	0.0
347509	0.0	0.0
286065	0.0	1.0
100131568	1.0	2.0
100131565	1.0	0.0
100131564	662.0	923.0
100507040	9.0	7.0
132719	1.0	0.0
100507046	2.0	12.0
100507044	0.0	0.0
100507043	0.0	1.0
51100	26023.0	9262.0
51102	1109.0	1344.0
51101	811.0	312.0
51104	798.0	1022.0
51103	1106.0	907.0
51106	345.0	684.0
51105	3219.0	2507.0
51108	5925.0	5148.0
51107	6438.0	17376.0
286075	187.0	552.0
51109	2868.0	5604.0
286077	65.0	3190.0
646000	0.0	0.0
132720	4787.0	869.0
132724	0.0	0.0
100131551	7.0	20.0
100131550	0.0	0.0
100507034	55.0	50.0
100507032	158.0	463.0
119774	0.0	0.0
119772	0.0	0.0
51111	4115.0	4878.0
51110	790.0	487.0
119775	0.0	1.0
51112	1824.0	2732.0
51115	4683.0	2285.0
51114	4054.0	6198.0
51117	1113.0	3511.0
51116	1351.0	2669.0
51119	13378.0	5552.0
51118	1464.0	2038.0
26151	557.0	2485.0
26150	3.0	134.0
26153	371.0	183.0
26152	225.0	342.0
26155	1410.0	7414.0
26154	3.0	2419.0
26157	718.0	513.0
26156	10059.0	11169.0
130162	199.0	279.0
100534611	5.0	0.0
100534612	2.0	8.0
26164	603.0	2604.0
117178	198.0	2178.0
117177	238.0	1647.0
26166	658.0	108.0
105379197	7.0	0.0
26165	0.0	0.0
26168	1032.0	1339.0
26167	172.0	368.0
26160	1316.0	3049.0
100507003	0.0	1.0
100507008	4.0	0.0
26137	515.0	90.0
26136	1923.0	3832.0
28798	0.0	0.0
28799	1.0	8.0
26138	0.0	0.0
28792	0.0	1.0
28793	3.0	182.0
28790	0.0	0.0
117166	12.0	18.0
26130	5002.0	4057.0
28791	1.0	27.0
26133	6669.0	12650.0
28796	40.0	723.0
28797	66.0	796.0
26135	14163.0	15913.0
28794	0.0	0.0
28795	0.0	0.0
26134	162.0	170.0
154150	0.0	0.0
129138	867.0	2551.0
26148	316.0	307.0
26147	1612.0	1442.0
26149	231.0	127.0
117154	18.0	1.0
26140	1232.0	1309.0
553820	3.0	1.0
117153	2.0	0.0
120796	0.0	0.0
117156	1.0	16.0
117155	165.0	140.0
117157	26.0	18.0
120793	0.0	0.0
26146	1274.0	1826.0
117159	0.0	0.0
26145	533.0	1864.0
130195	0.0	0.0
154141	729.0	1197.0
117151	1.0	2.0
26115	2376.0	18036.0
28778	13.0	273.0
28779	0.0	1.0
28776	52.0	20.0
28777	0.0	0.0
26119	1406.0	3012.0
26118	7704.0	6844.0
28770	0.0	0.0
28771	0.0	0.0
28774	180.0	7.0
28775	62.0	67.0
28772	1.0	97.0
26112	24524.0	998.0
28773	7.0	16.0
130120	0.0	0.0
28789	0.0	0.0
26128	3124.0	2169.0
28787	0.0	0.0
26127	2621.0	1704.0
132789	1833.0	912.0
28788	0.0	0.0
28781	7.0	11.0
201134	1672.0	476.0
28780	0.0	0.0
26122	2611.0	1400.0
28785	1.0	243.0
144766	0.0	0.0
26121	854.0	3033.0
28786	2.0	2.0
28783	0.0	1.0
26123	3576.0	3332.0
28784	7.0	197.0
130132	1281.0	250.0
28756	1.0	0.0
28757	0.0	0.0
28754	2.0	2.0
28755	1515.0	2628.0
100750326	1.0	3.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	2.0
28753	0.0	1.0
28750	1.0	2.0
201140	0.0	0.0
28751	0.0	2.0
144776	0.0	0.0
28767	0.0	0.0
26103	1.0	0.0
28768	0.0	0.0
28765	0.0	2.0
28766	0.0	0.0
26108	763.0	161.0
28769	0.0	0.0
28760	0.0	0.0
26100	4704.0	6759.0
28763	0.0	5.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	43.0	0.0
117196	0.0	0.0
117195	0.0	8.0
154089	1.0	0.0
100287238	0.0	0.0
201158	98.0	145.0
100287234	0.0	0.0
201164	504.0	205.0
201161	593.0	313.0
201163	2453.0	2454.0
154091	82.0	50.0
154092	65.0	9.0
276719	0.0	0.0
100287229	2.0	0.0
100287227	9.0	47.0
100287226	3.0	67.0
201176	975.0	1393.0
100287216	29.0	32.0
100287215	2.0	8.0
201181	46.0	132.0
129099	6.0	21.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	19.0	187.0
130075	1.0	0.0
5510	2923.0	5296.0
166012	17.0	46.0
5509	670.0	1278.0
5500	13679.0	20066.0
5501	12855.0	10729.0
5502	21471.0	97.0
5504	2440.0	3530.0
5506	0.0	0.0
5507	487.0	166.0
154043	688.0	180.0
5520	5399.0	4299.0
5521	52.0	78.0
193629	3.0	10.0
5519	20290.0	1107.0
26298	19.0	1646.0
26297	661.0	1328.0
5511	2598.0	2948.0
5512	0.0	0.0
5514	3027.0	6212.0
5515	7406.0	11231.0
26290	468.0	11.0
5516	8895.0	3736.0
154075	65.0	143.0
26292	873.0	1913.0
26291	0.0	0.0
5518	8829.0	57117.0
5530	6356.0	6962.0
5531	1826.0	7891.0
5532	8608.0	2440.0
5522	37.0	162.0
5523	1812.0	1136.0
5524	2517.0	15539.0
5525	13943.0	8188.0
5526	1092.0	1533.0
5527	8750.0	7996.0
5528	3317.0	4501.0
154064	0.0	14.0
5529	3878.0	4282.0
286122	80.0	51.0
5540	2.0	0.0
5542	0.0	1.0
286128	214.0	443.0
51241	909.0	2158.0
89858	1.0	13.0
89857	322.0	964.0
51244	1248.0	2107.0
51247	5331.0	4817.0
5533	1295.0	794.0
51246	6276.0	14134.0
5534	5083.0	4513.0
51249	1210.0	1545.0
5535	2.0	2.0
90835	0.0	31.0
89853	1061.0	968.0
5536	1246.0	3695.0
51248	1770.0	3257.0
5537	9212.0	5791.0
5538	9716.0	23443.0
5539	0.0	0.0
28907	0.0	2.0
286133	30434.0	4.0
28908	183.0	2248.0
28905	0.0	1.0
100131418	0.0	0.0
5550	2550.0	7024.0
28906	0.0	14.0
286135	0.0	0.0
5551	315.0	619.0
5552	5232.0	4683.0
100131415	0.0	0.0
5553	4.0	1.0
28909	0.0	0.0
5554	18.0	20.0
28900	1.0	13.0
28903	0.0	2.0
28904	252.0	375.0
28901	1.0	31.0
28902	6.0	2.0
51250	934.0	6893.0
51252	98.0	52.0
51251	1227.0	1187.0
89849	624.0	1402.0
89848	399.0	1095.0
51253	3397.0	5405.0
89846	283.0	8077.0
51256	550.0	1377.0
