id	6a508e94-c094-4c0f-85c3-5ea50b54a399	cc55afdc-78e2-48c5-b1ac-386033852bca
100312825	0.0	0.0
100312828	49.0	24.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	847.0	1437.0
100312823	0.0	0.0
339390	26.0	6.0
339396	0.0	0.0
28646	0.0	4.0
378950	0.0	0.0
28647	1.0	6.0
339398	56.0	54.0
378951	0.0	0.0
28644	3.0	3.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1764.0	1366.0
28648	2.0	2.0
378956	0.0	0.0
28649	0.0	1.0
653282	0.0	0.0
28642	5.0	3.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	1.0
653288	0.0	0.0
28640	2.0	20.0
28641	0.0	1.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	3.0	0.0
100312835	0.0	0.0
100312830	27.0	4.0
646096	1.0	0.0
90799	2479.0	1451.0
100287345	1.0	0.0
87171	5.0	4.0
87178	2200.0	1585.0
100287327	0.0	0.0
100287325	1.0	0.0
100287314	29.0	28.0
26191	200.0	204.0
26190	6509.0	5109.0
100287302	0.0	0.0
26173	6808.0	7181.0
26175	796.0	601.0
154197	35.0	43.0
5411	6715.0	3724.0
5409	121.0	32.0
26184	0.0	0.0
26188	0.0	2.0
26189	0.0	0.0
5406	0.0	0.0
5407	0.0	3.0
5408	3.0	26.0
286002	70.0	6.0
5420	13592.0	11350.0
286006	68.0	45.0
100131546	0.0	0.0
646016	0.0	0.0
5422	1673.0	1311.0
51122	2805.0	2039.0
51121	628.0	697.0
51124	2731.0	3457.0
51123	3703.0	3885.0
5412	6085.0	5003.0
51126	3020.0	3190.0
51125	3275.0	3054.0
5413	1454.0	821.0
5414	1088.0	847.0
51128	5173.0	4213.0
51127	255.0	81.0
51129	728.0	554.0
646024	1.0	4.0
646023	21.0	31.0
100131539	17.0	4.0
5430	21043.0	21725.0
5431	7438.0	6530.0
286016	13.0	18.0
5432	3708.0	2058.0
100131535	3.0	3.0
5433	2281.0	2180.0
105369729	0.0	0.0
51131	2120.0	2706.0
51130	172.0	145.0
51133	11033.0	27283.0
51132	5786.0	3839.0
51135	1713.0	1607.0
51134	733.0	560.0
5423	1725.0	2044.0
90701	2572.0	1898.0
5424	950.0	935.0
51136	632.0	688.0
5425	3758.0	4557.0
51138	2797.0	2126.0
5426	2745.0	3062.0
646019	6.0	13.0
5427	210.0	235.0
5428	2814.0	2618.0
5429	1229.0	1431.0
100131528	0.0	0.0
5440	2128.0	2304.0
5441	2431.0	4025.0
5442	1430.0	1696.0
5443	19.0	14.0
5444	12.0	4.0
51142	6210.0	8041.0
51141	1992.0	1646.0
51144	6664.0	4906.0
51143	2574.0	2513.0
51146	1.0	0.0
89758	0.0	0.0
5434	4913.0	4757.0
51148	3856.0	6178.0
5435	82.0	9.0
51147	2168.0	2074.0
5436	2474.0	2704.0
90736	874.0	627.0
51149	1194.0	753.0
5437	1768.0	2158.0
5438	828.0	942.0
5439	1050.0	1670.0
90737	0.0	0.0
5450	598.0	320.0
5451	2601.0	2726.0
5452	345.0	357.0
5453	135.0	24.0
5454	1.0	0.0
646049	0.0	0.0
5455	0.0	5.0
51151	8.0	8.0
51150	5114.0	5459.0
51155	1701.0	3320.0
51154	2650.0	2214.0
51157	932.0	976.0
51156	16.0	5.0
5445	4931.0	5827.0
5446	1463.0	209.0
5447	2905.0	4046.0
5449	2.0	5.0
286042	411.0	480.0
347487	0.0	0.0
5460	95.0	18.0
5462	109.0	46.0
5463	1095.0	566.0
5464	8425.0	11487.0
5465	2134.0	999.0
51160	3900.0	6243.0
100287399	0.0	0.0
646052	0.0	0.0
51162	1859.0	910.0
51161	647.0	771.0
51164	6512.0	5440.0
51163	1185.0	1006.0
51166	333.0	65.0
51168	85.0	135.0
51167	1329.0	1227.0
5456	1.0	0.0
89778	1.0	0.0
5457	0.0	1.0
89777	1.0	0.0
5458	0.0	0.0
5459	2.0	2.0
120824	0.0	0.0
5470	5.0	0.0
5471	1073.0	1043.0
347475	366.0	455.0
5473	3.0	0.0
5475	413.0	193.0
5476	4045.0	5143.0
100507097	1.0	0.0
100507096	0.0	0.0
51171	225.0	155.0
100287388	0.0	0.0
100507099	2.0	4.0
51170	1976.0	1759.0
100507098	325.0	31.0
51172	532.0	730.0
51175	1125.0	640.0
51174	745.0	516.0
51177	1096.0	2079.0
51176	821.0	3897.0
51179	45.0	10.0
5467	2429.0	1909.0
5468	1821.0	1069.0
89766	12.0	3.0
5469	4804.0	3134.0
89765	253.0	481.0
347468	0.0	0.0
89761	6.0	2.0
5481	1744.0	1918.0
89792	4.0	0.0
90780	3562.0	6389.0
89790	186.0	297.0
5483	12.0	7.0
646077	0.0	0.0
5485	1.0	1.0
5486	3.0	4.0
5487	2.0	0.0
5488	2.0	1.0
646070	0.0	0.0
51182	1562.0	1664.0
646074	0.0	0.0
5480	2523.0	2928.0
51181	2397.0	2508.0
51184	1357.0	1101.0
51186	2237.0	1600.0
51185	3312.0	2464.0
100287372	5.0	3.0
51188	697.0	688.0
51187	7145.0	5382.0
5478	14535.0	20066.0
5479	8071.0	9844.0
89797	10811.0	4890.0
89796	2664.0	3818.0
89795	1011.0	291.0
89781	2669.0	1864.0
347454	11.0	13.0
5493	13592.0	5230.0
89780	15.0	3.0
5494	6063.0	5421.0
5495	3401.0	2930.0
5496	4716.0	5574.0
5498	877.0	1403.0
5499	5576.0	8101.0
646080	151.0	78.0
100287369	1.0	0.0
51191	633.0	312.0
646087	0.0	0.0
100287364	0.0	0.0
646086	0.0	1.0
51193	2089.0	1666.0
100287366	0.0	0.0
646085	0.0	1.0
51192	275.0	333.0
5491	4.0	3.0
51195	777.0	403.0
51194	2328.0	2044.0
100287362	21.0	2.0
51196	1449.0	2935.0
51199	4367.0	3567.0
51198	0.0	2.0
5489	0.0	1.0
89782	833.0	1036.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	17.0	5.0
28735	0.0	0.0
28732	0.0	0.0
100507062	49.0	25.0
28733	0.0	2.0
28738	0.0	0.0
100507067	2.0	2.0
28739	0.0	0.0
28736	0.0	1.0
100507066	5.0	2.0
28737	0.0	1.0
28730	0.0	0.0
28731	0.0	0.0
144712	1.0	0.0
119764	0.0	0.0
119765	0.0	0.0
144715	104.0	49.0
286094	0.0	0.0
100859921	15.0	31.0
100859920	0.0	0.0
286097	508.0	108.0
144717	736.0	912.0
100507059	0.0	0.0
100507058	1.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	101.0	134.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	18.0	43.0
28749	0.0	0.0
100507057	100.0	103.0
100507056	1.0	0.0
100507055	13.0	2.0
28747	0.0	1.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	1.0
28742	0.0	0.0
347549	2.0	0.0
100859930	1312.0	1614.0
347541	0.0	0.0
347544	5.0	3.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	18.0	19.0
28713	0.0	0.0
28710	0.0	1.0
28711	0.0	0.0
28716	0.0	0.0
28717	1.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	3.0	0.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	51.0	88.0
100507027	0.0	2.0
286046	90.0	18.0
648630	18.0	25.0
117143	860.0	1344.0
117145	1542.0	2072.0
117144	4.0	18.0
120787	1.0	2.0
492295	0.0	0.0
347517	28.0	22.0
347516	4.0	0.0
286053	941.0	1139.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	0.0
100507012	0.0	2.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	0.0
286065	0.0	0.0
100131568	0.0	0.0
100131565	0.0	0.0
100131564	1416.0	553.0
100507040	1.0	0.0
132719	0.0	0.0
100507046	3.0	1.0
100507044	1.0	23.0
100507043	185.0	130.0
51100	9821.0	8226.0
51102	925.0	906.0
51101	1756.0	510.0
51104	1006.0	861.0
51103	1029.0	904.0
51106	595.0	570.0
51105	3670.0	3019.0
51108	5019.0	6681.0
51107	11579.0	21555.0
286075	560.0	758.0
51109	4095.0	3829.0
286077	4362.0	9624.0
646000	1.0	0.0
132720	3192.0	2579.0
132724	1.0	0.0
100131551	14.0	25.0
100131550	0.0	0.0
100507034	56.0	51.0
100507032	122.0	106.0
119774	0.0	0.0
119772	0.0	0.0
51111	5619.0	4438.0
51110	722.0	791.0
119775	0.0	0.0
51112	2168.0	2088.0
51115	2884.0	2752.0
51114	3153.0	4725.0
51117	2637.0	2429.0
51116	2353.0	2145.0
51119	6431.0	4096.0
51118	1878.0	1612.0
26151	1269.0	1126.0
26150	88.0	93.0
26153	439.0	284.0
26152	208.0	169.0
26155	4062.0	3985.0
26154	1990.0	1200.0
26157	470.0	637.0
26156	13127.0	14925.0
130162	321.0	268.0
100534611	0.0	1.0
100534612	8.0	9.0
26164	1677.0	1633.0
117178	1563.0	2635.0
117177	1910.0	1713.0
26166	132.0	1290.0
105379197	10.0	4.0
26165	0.0	0.0
26168	1101.0	1108.0
26167	412.0	70.0
26160	2587.0	2260.0
100507003	0.0	0.0
100507008	103.0	0.0
26137	242.0	68.0
26136	8024.0	6379.0
28798	0.0	1.0
28799	11.0	18.0
26138	0.0	0.0
28792	0.0	0.0
28793	502.0	1286.0
28790	0.0	0.0
117166	14.0	23.0
26130	4298.0	3436.0
28791	35.0	24.0
26133	6065.0	5706.0
28796	684.0	434.0
28797	698.0	542.0
26135	18132.0	15006.0
28794	2.0	0.0
28795	1.0	13.0
26134	205.0	167.0
154150	0.0	1.0
129138	1289.0	1149.0
26148	365.0	311.0
26147	1217.0	880.0
26149	299.0	180.0
117154	4.0	8.0
26140	1349.0	815.0
553820	4.0	1.0
117153	2.0	2.0
120796	0.0	0.0
117156	4.0	3.0
117155	497.0	204.0
117157	20.0	22.0
120793	0.0	0.0
26146	1942.0	2049.0
117159	15.0	29.0
26145	1454.0	1470.0
130195	0.0	0.0
154141	2275.0	1831.0
117151	1.0	0.0
26115	3595.0	3126.0
28778	369.0	168.0
28779	3.0	3.0
28776	123.0	130.0
28777	0.0	3.0
26119	2841.0	1831.0
26118	6979.0	4245.0
28770	1.0	2.0
28771	0.0	0.0
28774	375.0	279.0
28775	157.0	436.0
28772	3.0	2.0
26112	2683.0	1379.0
28773	12.0	28.0
130120	0.0	0.0
28789	1.0	0.0
26128	2241.0	2594.0
28787	3.0	1.0
26127	2995.0	1664.0
132789	1593.0	1163.0
28788	1.0	0.0
28781	186.0	61.0
201134	904.0	410.0
28780	19.0	7.0
26122	3201.0	2366.0
28785	5.0	4.0
144766	1.0	0.0
26121	1883.0	1757.0
28786	2.0	2.0
28783	66.0	35.0
26123	4413.0	4409.0
28784	277.0	175.0
130132	346.0	333.0
28756	0.0	0.0
28757	0.0	0.0
28754	0.0	1.0
28755	528.0	1738.0
100750326	1.0	0.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	0.0
28753	0.0	0.0
28750	1.0	0.0
201140	0.0	0.0
28751	0.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	0.0	0.0
28765	0.0	0.0
28766	1.0	0.0
26108	750.0	258.0
28769	1.0	0.0
28760	0.0	0.0
26100	4847.0	5920.0
28763	4.0	2.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	0.0	1.0
117196	5.0	0.0
117195	59.0	42.0
154089	0.0	0.0
100287238	0.0	0.0
201158	225.0	134.0
100287234	0.0	0.0
201164	219.0	452.0
201161	618.0	223.0
201163	1662.0	1560.0
154091	468.0	70.0
154092	78.0	0.0
276719	0.0	0.0
100287229	4.0	2.0
100287227	40.0	38.0
100287226	21.0	7.0
201176	1629.0	1389.0
100287216	19.0	12.0
100287215	1.0	2.0
201181	317.0	200.0
129099	8.0	19.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	31.0	111.0
130075	1.0	0.0
5510	2753.0	3009.0
166012	24.0	19.0
5509	714.0	977.0
5500	24144.0	18754.0
5501	8255.0	7780.0
5502	1616.0	319.0
5504	4006.0	4045.0
5506	0.0	0.0
5507	1124.0	1313.0
154043	967.0	2425.0
5520	4928.0	5133.0
5521	261.0	75.0
193629	7.0	2.0
5519	2892.0	1854.0
26298	14445.0	4720.0
26297	907.0	965.0
5511	2962.0	2744.0
5512	1.0	0.0
5514	5266.0	4556.0
5515	10662.0	9297.0
26290	133.0	68.0
5516	5753.0	5309.0
154075	24.0	56.0
26292	2159.0	2581.0
26291	3.0	0.0
5518	15651.0	15582.0
5530	7198.0	3952.0
5531	3308.0	7070.0
5532	4643.0	4947.0
5522	74.0	786.0
5523	2723.0	1455.0
5524	10343.0	12191.0
5525	4741.0	7307.0
5526	1137.0	947.0
5527	8053.0	7302.0
5528	3214.0	3145.0
154064	15.0	10.0
5529	3789.0	3345.0
286122	53.0	37.0
5540	4.0	0.0
5542	0.0	0.0
286128	491.0	677.0
51241	1097.0	1093.0
89858	26.0	16.0
89857	177.0	353.0
51244	1514.0	1166.0
51247	4015.0	3607.0
5533	976.0	1094.0
51246	6817.0	11149.0
5534	3183.0	2841.0
51249	1679.0	1969.0
5535	1.0	0.0
90835	63.0	82.0
89853	1093.0	986.0
5536	3067.0	2772.0
51248	1456.0	1700.0
5537	6900.0	5519.0
5538	12062.0	11851.0
5539	0.0	1.0
28907	27.0	12.0
286133	2070.0	472.0
28908	1805.0	6788.0
28905	2.0	3.0
100131418	0.0	0.0
5550	3355.0	2321.0
28906	73.0	44.0
286135	0.0	0.0
5551	128.0	244.0
5552	3082.0	2366.0
100131415	0.0	0.0
5553	13.0	1.0
28909	0.0	0.0
5554	29.0	20.0
28900	26.0	18.0
28903	16.0	7.0
28904	30.0	33.0
28901	26.0	8.0
28902	41.0	46.0
51250	657.0	557.0
51252	39.0	65.0
51251	1308.0	2380.0
89849	908.0	896.0
89848	1232.0	926.0
51253	3091.0	3664.0
89846	1267.0	8086.0
51256	611.0	594.0
89845	1287.0	1256.0
51255	2142.0	2570.0
51258	2908.0	3149.0
5544	5.0	3.0
51257	1463.0	1935.0
5545	0.0	1.0
5546	3388.0	5839.0
5547	6619.0	7108.0
51259	1074.0	864.0
90826	1084.0	757.0
5549	4793.0	3258.0
286140	32.0	27.0
90827	0.0	0.0
286144	2018.0	3638.0
5562	6857.0	2139.0
286148	3246.0	2823.0
5563	1345.0	373.0
90861	9037.0	13642.0
5564	1940.0	2896.0
90864	69.0	78.0
5565	1885.0	1714.0
51260	1408.0	1235.0
51263	2339.0	1703.0
100287296	0.0	0.0
51265	52.0	47.0
51264	1446.0	1365.0
51267	382.0	204.0
51266	3.0	2.0
5555	1.0	1.0
51268	48.0	33.0
89876	507.0	163.0
5557	489.0	509.0
5558	754.0	872.0
89874	71.0	103.0
90859	7.0	13.0
89872	0.0	2.0
286151	17.0	64.0
89870	1.0	0.0
5570	1278.0	3362.0
5571	3181.0	3979.0
5573	21263.0	15444.0
90850	1436.0	2224.0
5574	1.0	0.0
90853	59.0	323.0
5575	1227.0	871.0
5576	5789.0	4568.0
51270	64.0	94.0
100192378	36.0	28.0
51272	4679.0	4324.0
51271	5014.0	4005.0
51274	3935.0	4145.0
100287284	8.0	2.0
51276	442.0	323.0
89869	48.0	7.0
51275	792.0	646.0
51278	1768.0	2626.0
51277	879.0	505.0
5566	6168.0	6798.0
89866	18.0	15.0
51279	4180.0	4655.0
5567	4007.0	1910.0
90843	2622.0	1836.0
5568	0.0	0.0
5569	568.0	151.0
89891	2583.0	3742.0
5580	3032.0	4147.0
89890	1879.0	949.0
5581	1188.0	725.0
5582	8.0	3.0
5583	3586.0	2502.0
5584	3854.0	2464.0
5585	3234.0	6124.0
5586	5476.0	4122.0
5587	853.0	348.0
100287279	0.0	0.0
51281	1016.0	1406.0
51280	11115.0	9975.0
51283	3516.0	4433.0
100287272	3.0	4.0
51282	917.0	929.0
51285	692.0	614.0
51284	754.0	386.0
51287	1626.0	1803.0
119722	0.0	0.0
51286	2.0	7.0
51289	0.0	4.0
100287270	0.0	0.0
5577	5096.0	1992.0
5578	1399.0	523.0
5579	148.0	705.0
89894	1060.0	1106.0
5591	14931.0	15268.0
5592	951.0	964.0
90871	1801.0	1156.0
5593	100.0	31.0
5594	11178.0	8396.0
347598	0.0	0.0
5595	4455.0	5594.0
5596	185.0	24.0
5597	3898.0	2331.0
90874	470.0	566.0
5598	1239.0	923.0
51290	2607.0	2299.0
51292	4081.0	4395.0
5590	1035.0	1285.0
51291	629.0	1136.0
100287266	0.0	0.0
51294	862.0	1159.0
100287261	0.0	1.0
51293	1285.0	790.0
51296	617.0	1084.0
51295	1778.0	1355.0
51298	39.0	23.0
51297	2.0	0.0
51299	1625.0	493.0
119710	439.0	319.0
5588	88.0	126.0
5589	12793.0	14682.0
90865	3837.0	1148.0
89887	312.0	301.0
89886	21.0	38.0
89885	2.0	1.0
89884	110.0	154.0
89883	2.0	2.0
89882	1.0	1.0
286101	2582.0	2627.0
286102	0.0	0.0
286103	16.0	14.0
347584	0.0	0.0
5599	3491.0	3709.0
347687	0.0	2.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	1.0
28854	0.0	0.0
28859	0.0	0.0
28850	7.0	4.0
53822	10.0	6.0
53820	38.0	27.0
53826	2238.0	670.0
53827	4615.0	4606.0
345016	0.0	0.0
347673	0.0	0.0
53828	2.0	1.0
53829	255.0	481.0
347675	0.0	0.0
28866	1.0	1.0
100507173	28.0	30.0
26205	1492.0	1277.0
132625	2.0	0.0
28864	0.0	0.0
100507171	365.0	94.0
28865	8.0	1.0
26207	1393.0	1013.0
100507178	60.0	48.0
26206	113.0	63.0
28869	0.0	1.0
100131493	0.0	0.0
28862	34.0	32.0
28863	3.0	2.0
28861	5.0	0.0
53833	32.0	13.0
53834	1866.0	1984.0
53831	32.0	65.0
53832	4522.0	4171.0
53838	1802.0	2118.0
53836	266.0	121.0
144608	158.0	155.0
28833	0.0	0.0
28834	117.0	33.0
28831	0.0	1.0
100750245	0.0	0.0
28832	2.0	1.0
100750246	5.0	4.0
100750247	0.0	2.0
100131481	0.0	0.0
53840	72.0	50.0
53841	15.0	4.0
28830	0.0	0.0
53842	0.0	0.0
100131478	0.0	1.0
28847	29.0	8.0
102060282	8.0	10.0
28819	1.0	0.0
28817	656.0	486.0
28818	5.0	2.0
100131469	0.0	0.0
28811	2.0	1.0
28812	17.0	17.0
28810	5.0	3.0
28815	1765.0	1045.0
28816	749.0	618.0
28813	1339.0	845.0
100507143	0.0	0.0
28814	142.0	105.0
51201	2163.0	1063.0
119687	0.0	0.0
51200	187.0	234.0
51203	375.0	1132.0
51202	178.0	108.0
51205	1620.0	1706.0
51204	752.0	813.0
51207	3.0	61.0
51206	27.0	15.0
119682	0.0	0.0
51209	348.0	85.0
51208	21.0	5.0
28828	0.0	0.0
100507135	22.0	12.0
28829	0.0	0.0
100131457	1.0	4.0
28822	435.0	293.0
28823	700.0	802.0
28820	891.0	634.0
100131454	22.0	16.0
28821	8.0	1.0
28826	46.0	33.0
28827	1.0	0.0
100131451	2.0	0.0
28824	68.0	27.0
28825	1310.0	823.0
119678	0.0	0.0
119679	0.0	0.0
89801	273.0	269.0
51214	11.0	11.0
51213	0.0	0.0
51218	2065.0	2398.0
286183	3.0	4.0
286184	0.0	0.0
286186	0.0	0.0
286187	16.0	8.0
286189	29.0	64.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	6.0	3.0
89839	90.0	141.0
89838	0.0	0.0
89837	0.0	1.0
100507170	0.0	0.0
51222	1655.0	1479.0
51225	426.0	519.0
286190	11.0	9.0
89832	22.0	8.0
51224	0.0	0.0
51227	1136.0	1211.0
51226	888.0	603.0
51228	3447.0	2612.0
347613	10.0	15.0
28808	0.0	0.0
28809	264.0	341.0
28806	0.0	1.0
100131439	3.0	1.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	311.0	88.0
28800	0.0	0.0
28801	0.0	1.0
28804	66.0	37.0
28805	0.0	0.0
28802	3.0	2.0
28803	307.0	154.0
51230	4587.0	4656.0
90809	1730.0	1475.0
51232	24945.0	13275.0
51231	1868.0	1940.0
51234	3276.0	3196.0
51233	12.0	5.0
89822	54.0	32.0
51236	1100.0	2093.0
51237	402.0	406.0
51239	354.0	422.0
90806	2430.0	3297.0
100507102	35.0	50.0
129049	543.0	82.0
154007	1299.0	978.0
26279	22.0	125.0
203859	250.0	37.0
26272	818.0	786.0
26271	460.0	457.0
26273	3993.0	2892.0
26276	987.0	893.0
26275	1829.0	1085.0
26278	3447.0	935.0
26277	3423.0	3317.0
26270	418.0	1000.0
26285	0.0	0.0
26284	2417.0	2722.0
26287	4.0	16.0
26286	3609.0	3488.0
26289	8705.0	2107.0
26281	3.0	3.0
26280	29.0	9.0
100507127	88.0	5.0
100507125	0.0	1.0
129025	0.0	1.0
26258	4248.0	3833.0
26257	3.0	8.0
26259	1326.0	1148.0
26251	0.0	6.0
168667	316.0	52.0
26254	3.0	1.0
26253	28.0	56.0
26256	366.0	1579.0
144699	670.0	814.0
26255	0.0	0.0
100507114	90.0	24.0
100507113	82.0	32.0
100507118	12.0	2.0
100507117	5.0	7.0
26269	1562.0	1200.0
26268	3733.0	3235.0
201229	725.0	394.0
26261	47.0	45.0
119696	0.0	0.0
26260	3587.0	2940.0
26263	1696.0	1470.0
119694	0.0	0.0
26262	1644.0	2442.0
201232	254.0	310.0
119695	0.0	0.0
26267	289.0	297.0
26266	186.0	73.0
119692	0.0	0.0
130074	10716.0	6649.0
129080	231.0	137.0
28899	0.0	1.0
26235	2069.0	2021.0
26238	87.0	17.0
28897	0.0	0.0
28898	16.0	3.0
100750225	63.0	20.0
26239	0.0	0.0
28891	7.0	3.0
28892	7.0	3.0
26230	695.0	552.0
201243	2.0	0.0
28890	0.0	0.0
26232	1343.0	358.0
28895	2.0	1.0
26231	197.0	142.0
28896	3.0	2.0
26234	9076.0	7739.0
28893	3.0	4.0
26233	641.0	1527.0
28894	0.0	0.0
144638	20.0	11.0
132660	1057.0	961.0
26247	1.0	1.0
26246	0.0	0.0
26249	696.0	412.0
26248	0.0	0.0
100510707	0.0	0.0
201255	588.0	1023.0
26240	655.0	506.0
201254	899.0	1126.0
26242	1.0	0.0
26245	2.0	0.0
252839	5062.0	9803.0
132671	1446.0	1515.0
130013	24.0	19.0
28877	2.0	0.0
28878	40.0	4.0
28875	25.0	19.0
28876	23.0	23.0
201259	2.0	1.0
28879	0.0	0.0
26219	1.0	0.0
492311	1209.0	870.0
168620	19.0	26.0
28870	21.0	11.0
201266	2188.0	4170.0
28873	0.0	0.0
28874	105.0	99.0
26212	2.0	1.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	395.0	294.0
26225	3458.0	3097.0
28888	2.0	3.0
26224	8131.0	5856.0
28889	0.0	0.0
26227	3530.0	523.0
28886	0.0	0.0
26226	15.0	9.0
28887	0.0	0.0
26229	1640.0	1500.0
26228	12.0	25.0
28880	0.0	0.0
28881	0.0	2.0
28884	0.0	0.0
26220	74.0	24.0
28885	6.0	2.0
26223	0.0	0.0
28882	107.0	58.0
28883	2.0	1.0
492307	1.0	0.0
492303	44.0	46.0
105369550	1.0	1.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	1.0	1.0
5607	1365.0	1152.0
5608	886.0	247.0
5609	2189.0	2220.0
5600	815.0	618.0
5601	3041.0	3871.0
5602	1019.0	625.0
5603	5211.0	7485.0
5604	2300.0	2065.0
5605	3661.0	4078.0
5606	3772.0	2013.0
5620	0.0	0.0
5618	14231.0	16248.0
5619	0.0	0.0
5610	6240.0	5734.0
5611	7573.0	6580.0
5612	3669.0	2664.0
5613	2036.0	1304.0
5616	0.0	0.0
5617	0.0	1.0
105370578	4.0	0.0
5630	42.0	7.0
5631	1826.0	1066.0
166379	634.0	410.0
166378	884.0	577.0
5629	697.0	133.0
100133941	43850.0	54008.0
5621	14883.0	4244.0
5623	190.0	251.0
5624	13.0	40.0
5625	271.0	186.0
5626	0.0	2.0
5627	4209.0	1979.0
5628	1.0	0.0
5641	5021.0	3932.0
5634	2467.0	3267.0
5635	3020.0	2100.0
100133957	24.0	18.0
5636	1412.0	1360.0
5638	884.0	457.0
5639	700.0	776.0
5650	3244.0	264.0
5651	0.0	0.0
5652	7569.0	14235.0
5653	2051.0	173.0
5644	4.0	1.0
5645	3.0	7.0
5646	16.0	10.0
5648	244.0	63.0
5649	1433.0	519.0
100131309	0.0	0.0
5660	64648.0	72826.0
5662	246.0	219.0
5663	5512.0	6124.0
5664	1051.0	2500.0
3002	15.0	95.0
347281	0.0	0.0
100131302	0.0	0.0
3001	46.0	212.0
3000	90.0	37.0
51360	2012.0	1639.0
51362	1982.0	1722.0
51361	3644.0	3127.0
51364	308.0	1452.0
100287191	0.0	0.0
51363	3302.0	4730.0
51366	12954.0	10724.0
89978	744.0	364.0
100287193	5.0	0.0
51365	46.0	182.0
51368	2671.0	3606.0
5654	8830.0	13435.0
5655	1216.0	85.0
51367	1002.0	620.0
90956	1919.0	3335.0
5657	21.0	40.0
90957	2088.0	1904.0
89970	2827.0	2016.0
5670	1.0	1.0
5671	0.0	0.0
5672	331.0	108.0
347273	10.0	21.0
5673	8.0	22.0
90952	2421.0	1881.0
5675	1.0	0.0
347275	0.0	0.0
3013	28.0	10.0
3012	346.0	84.0
3010	2.0	1.0
51371	3186.0	3707.0
3009	0.0	0.0
100287183	0.0	0.0
3008	7.0	3.0
51373	766.0	969.0
3007	22.0	7.0
51372	2139.0	2234.0
51375	1457.0	1666.0
3006	1588.0	652.0
51374	4932.0	5915.0
3005	18150.0	21626.0
51377	2191.0	2838.0
3004	13.0	62.0
3003	22.0	326.0
51379	1182.0	1052.0
51378	141.0	17.0
5669	1.0	0.0
5680	0.0	0.0
5681	3590.0	1729.0
5682	3092.0	3087.0
5683	807.0	989.0
5684	3336.0	3572.0
5685	4947.0	5646.0
347265	51.0	80.0
5686	3557.0	4691.0
3024	1.0	0.0
3021	49312.0	32346.0
3020	1908.0	3933.0
100287177	0.0	0.0
51380	2410.0	924.0
100287178	0.0	0.0
51382	2890.0	2910.0
100287173	0.0	0.0
51384	1.0	3.0
3018	0.0	0.0
51386	20659.0	13241.0
3017	527.0	883.0
51385	1096.0	1010.0
51388	1874.0	928.0
3015	4132.0	5500.0
100287171	277.0	233.0
3014	588.0	1337.0
5676	1.0	0.0
51389	3142.0	2986.0
5678	1.0	2.0
5690	5007.0	4931.0
5691	3025.0	3971.0
5692	7214.0	11486.0
5693	3664.0	3913.0
347252	3.0	9.0
5694	3156.0	3573.0
5695	5148.0	4708.0
5696	2285.0	3994.0
5697	34.0	232.0
3035	3103.0	2471.0
3034	21.0	9.0
3033	5353.0	4108.0
3032	7497.0	9809.0
3031	3.0	1.0
3030	15298.0	16651.0
51390	2745.0	2007.0
51393	333.0	505.0
3029	1147.0	1627.0
3028	2650.0	3101.0
51397	1421.0	1448.0
3026	3.0	98.0
51399	2195.0	2424.0
51398	5104.0	5421.0
5687	1128.0	1266.0
5688	4398.0	4566.0
5689	5983.0	6327.0
129401	1170.0	962.0
347240	336.0	657.0
129402	0.0	0.0
3046	4.0	2.0
3045	0.0	0.0
3044	2.0	0.0
3043	1035.0	203.0
