id	87ba691e-883a-4e45-9649-ab80e53c9243	519e5c0f-8649-4676-8618-79cdc1770de0
28820	6235.0	915.0
100131454	34.0	17.0
28821	34.0	9.0
28826	600.0	395.0
28827	0.0	0.0
100131451	3.0	6.0
28824	28.0	6.0
28825	7744.0	1176.0
119678	0.0	0.0
119679	0.0	0.0
89801	277.0	102.0
51214	25.0	5.0
51213	0.0	0.0
51218	1952.0	4007.0
286183	3.0	0.0
286184	11.0	0.0
286186	0.0	0.0
286187	9.0	2.0
286189	29.0	44.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	7.0	2.0
89839	130.0	714.0
89838	2.0	0.0
89837	5.0	4.0
100507170	0.0	0.0
51222	1750.0	679.0
51225	525.0	353.0
286190	12.0	3.0
89832	27.0	8.0
51224	1.0	0.0
51227	1260.0	1376.0
51226	1334.0	543.0
51228	3415.0	3754.0
347613	0.0	0.0
28808	0.0	0.0
28809	1896.0	996.0
28806	3.0	2.0
100131439	0.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	432.0	55.0
28800	0.0	0.0
28801	7.0	2.0
28804	744.0	229.0
28805	0.0	0.0
28802	30.0	8.0
28803	2166.0	708.0
51230	5356.0	7096.0
90809	1837.0	2032.0
51232	30034.0	4937.0
51231	2026.0	3091.0
51234	3850.0	5009.0
51233	50.0	28.0
89822	49.0	35.0
51236	1123.0	5911.0
51237	1399.0	11825.0
51239	477.0	666.0
90806	2485.0	4180.0
100507102	2.0	5.0
129049	805.0	121.0
154007	1549.0	1549.0
26279	32.0	96.0
203859	331.0	968.0
26272	803.0	883.0
26271	473.0	1442.0
26273	4275.0	3438.0
26276	1059.0	1418.0
26275	2283.0	1242.0
26278	4019.0	1831.0
26277	3756.0	3304.0
26270	547.0	549.0
26285	0.0	0.0
26284	2670.0	7481.0
26287	1.0	10.0
26286	2628.0	1341.0
26289	4428.0	710.0
26281	17.0	5.0
26280	173.0	52.0
100507127	22.0	7.0
100507125	1.0	4.0
129025	0.0	41.0
26258	5295.0	6591.0
26257	1.0	0.0
26259	2080.0	4441.0
26251	2.0	2.0
168667	347.0	15.0
26254	1.0	0.0
26253	18.0	49.0
26256	366.0	157.0
144699	935.0	1546.0
26255	1.0	0.0
100507114	19.0	8.0
100507113	113.0	34.0
100507118	19.0	17.0
100507117	10.0	6.0
26269	1911.0	942.0
26268	5674.0	4590.0
201229	1022.0	191.0
26261	64.0	38.0
119696	0.0	0.0
26260	4967.0	4242.0
26263	1801.0	2645.0
119694	0.0	0.0
26262	1411.0	3268.0
201232	259.0	186.0
119695	0.0	0.0
26267	353.0	235.0
26266	167.0	32.0
119692	0.0	0.0
130074	14008.0	10631.0
129080	230.0	504.0
28899	2.0	0.0
26235	3108.0	1602.0
26238	184.0	22.0
28897	0.0	0.0
28898	23.0	3.0
100750225	20.0	54.0
26239	0.0	0.0
28891	41.0	12.0
28892	60.0	6.0
26230	773.0	722.0
201243	1.0	2.0
28890	0.0	0.0
26232	1219.0	366.0
28895	3.0	2.0
26231	241.0	66.0
28896	37.0	15.0
26234	15048.0	7222.0
28893	87.0	7.0
26233	519.0	2303.0
28894	1.0	0.0
144638	16.0	21.0
132660	1319.0	2243.0
26247	7.0	0.0
26246	1.0	0.0
26249	1503.0	340.0
26248	0.0	0.0
100510707	0.0	0.0
201255	687.0	857.0
26240	696.0	475.0
201254	967.0	2043.0
26242	0.0	0.0
26245	0.0	0.0
252839	4629.0	8014.0
132671	1362.0	412.0
130013	17.0	4.0
28877	6.0	1.0
28878	520.0	63.0
28875	116.0	19.0
28876	165.0	31.0
201259	2.0	2.0
28879	0.0	1.0
26219	1.0	0.0
492311	1870.0	490.0
168620	42.0	14.0
28870	118.0	36.0
201266	2077.0	13727.0
28873	1.0	0.0
28874	647.0	120.0
26212	0.0	6.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	494.0	380.0
26225	4268.0	5168.0
28888	5.0	0.0
26224	8257.0	4174.0
28889	0.0	0.0
26227	8396.0	2235.0
28886	0.0	0.0
26226	39.0	26.0
28887	0.0	0.0
26229	1328.0	1068.0
26228	60.0	63.0
28880	0.0	0.0
28881	58.0	6.0
28884	2.0	0.0
26220	58.0	31.0
28885	117.0	25.0
26223	0.0	0.0
28882	556.0	159.0
28883	9.0	10.0
492307	4.0	0.0
492303	46.0	151.0
105369550	1.0	2.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	2.0	0.0
203477	0.0	8.0
5607	1884.0	1201.0
5608	1273.0	398.0
5609	2799.0	2591.0
5600	1145.0	374.0
5601	3415.0	5482.0
5602	1945.0	720.0
5603	5779.0	10668.0
5604	3088.0	3243.0
5605	3989.0	4876.0
5606	2467.0	3135.0
5620	0.0	0.0
5618	12843.0	32212.0
5619	0.0	0.0
5610	8004.0	11280.0
5611	7553.0	8235.0
5612	3974.0	5797.0
5613	2088.0	2744.0
5616	1.0	0.0
5617	2.0	1.0
105370578	0.0	5.0
5630	15.0	133.0
5631	2125.0	1494.0
166379	608.0	271.0
166378	1039.0	1186.0
5629	2307.0	503.0
100133941	15345.0	399430.0
5621	16030.0	3491.0
5623	262.0	206.0
5624	7.0	37.0
5625	120.0	2845.0
5626	3.0	0.0
5627	5540.0	1101.0
5628	0.0	0.0
5641	6644.0	7622.0
5634	2381.0	3056.0
5635	3885.0	5090.0
100133957	30.0	19.0
5636	1676.0	2128.0
5638	1083.0	663.0
5639	448.0	801.0
5650	391.0	69.0
5651	1.0	0.0
5652	4483.0	7089.0
5653	410.0	61.0
5644	0.0	0.0
5645	0.0	0.0
5646	41.0	4.0
5648	157.0	19.0
5649	3738.0	549.0
100131309	0.0	0.0
5660	92132.0	63093.0
5662	182.0	121.0
5663	6259.0	7557.0
5664	1273.0	1860.0
3002	54.0	348.0
347281	0.0	0.0
100131302	0.0	0.0
3001	110.0	195.0
3000	41.0	155.0
51360	2460.0	4584.0
51362	2390.0	4313.0
51361	2977.0	7270.0
51364	102.0	93.0
100287191	1.0	0.0
51363	3659.0	8929.0
51366	16558.0	22143.0
89978	701.0	484.0
100287193	1.0	0.0
51365	60.0	110.0
51368	2565.0	1991.0
5654	18339.0	11237.0
5655	1187.0	52.0
51367	992.0	1564.0
90956	2063.0	2447.0
5657	4.0	3.0
90957	2098.0	2478.0
89970	2577.0	3096.0
5670	1.0	0.0
5671	8.0	1.0
5672	1.0	1.0
347273	14.0	12.0
5673	2.0	0.0
90952	3098.0	830.0
5675	1.0	0.0
347275	0.0	0.0
3013	1.0	13.0
3012	13.0	25.0
3010	0.0	0.0
51371	2937.0	6283.0
3009	0.0	15.0
100287183	0.0	0.0
3008	5.0	34.0
51373	662.0	707.0
3007	2.0	12.0
51372	2553.0	4393.0
51375	1446.0	1942.0
3006	500.0	703.0
51374	5883.0	4862.0
3005	20694.0	16397.0
51377	2284.0	3284.0
3004	47.0	38.0
3003	108.0	183.0
51379	1317.0	1200.0
51378	176.0	10.0
5669	2.0	0.0
5680	0.0	0.0
5681	3860.0	3762.0
5682	3136.0	6407.0
5683	716.0	1078.0
5684	3415.0	5710.0
5685	4458.0	10649.0
347265	1.0	14.0
5686	3261.0	9746.0
3024	0.0	0.0
3021	54046.0	63810.0
3020	1742.0	2731.0
100287177	0.0	0.0
51380	3170.0	991.0
100287178	0.0	0.0
51382	2918.0	4035.0
100287173	0.0	0.0
51384	2.0	3.0
3018	1.0	4.0
51386	28554.0	18721.0
3017	275.0	896.0
51385	1565.0	1435.0
51388	1419.0	4599.0
3015	3681.0	24542.0
100287171	307.0	142.0
3014	496.0	1397.0
5676	1.0	0.0
51389	3945.0	4752.0
5678	4.0	0.0
5690	4952.0	8163.0
5691	2795.0	3927.0
5692	8282.0	18552.0
5693	3462.0	10981.0
347252	2.0	21.0
5694	3503.0	6934.0
5695	5852.0	9879.0
5696	2552.0	3068.0
5697	16.0	4.0
3035	3368.0	6545.0
3034	27.0	477.0
3033	13036.0	7608.0
3032	12568.0	12418.0
3031	2.0	15.0
3030	25731.0	18799.0
51390	3721.0	8149.0
51393	644.0	408.0
3029	1331.0	1789.0
3028	2718.0	4467.0
51397	1304.0	2096.0
3026	4.0	86.0
51399	1927.0	2102.0
51398	4666.0	5369.0
5687	1169.0	2658.0
5688	5508.0	10316.0
5689	6832.0	7356.0
129401	930.0	1878.0
347240	187.0	1082.0
129402	0.0	0.0
3046	6.0	1.0
3045	4.0	0.0
3044	10.0	1.0
3043	1380.0	70.0
3042	0.0	0.0
3040	256.0	18.0
374900	1274.0	634.0
3039	4.0	0.0
3038	2192.0	685.0
3037	303.0	481.0
374907	203.0	148.0
3036	95.0	27.0
5698	1110.0	1242.0
5699	747.0	1115.0
90990	317.0	1295.0
90993	512.0	1519.0
3055	334.0	645.0
3054	6868.0	7469.0
3053	55.0	4.0
100287144	0.0	0.0
3052	1195.0	1688.0
3051	0.0	0.0
3050	2.0	2.0
100287140	0.0	0.0
3049	1.0	26.0
3048	4.0	0.0
3047	0.0	0.0
90987	2028.0	2984.0
3060	0.0	0.0
374920	536.0	198.0
3068	10642.0	31288.0
3067	510.0	133.0
374928	650.0	563.0
3066	5687.0	12810.0
3065	6050.0	6760.0
3064	9406.0	16911.0
3062	2.0	0.0
3061	13.0	3.0
3059	1535.0	1396.0
3071	1156.0	1780.0
3070	350.0	2922.0
3078	0.0	2.0
3077	1819.0	1403.0
100287128	43.0	20.0
3075	15742.0	2240.0
3074	6854.0	7495.0
3073	4090.0	3304.0
374918	4.0	0.0
3069	39073.0	60391.0
3082	1024.0	450.0
3081	101.0	1154.0
3080	0.0	0.0
53938	1327.0	1011.0
28976	2824.0	6223.0
28977	2801.0	5427.0
28974	2400.0	4194.0
100131388	4.0	1.0
3087	547.0	292.0
28978	1204.0	1029.0
3084	1035.0	372.0
3083	8.0	5.0
28972	4718.0	4583.0
53940	0.0	0.0
28973	4475.0	9531.0
28970	2143.0	2440.0
28971	1395.0	3441.0
53944	2218.0	2455.0
53942	2.0	13.0
53947	872.0	182.0
3093	6110.0	11578.0
3092	6047.0	9295.0
3091	6023.0	9393.0
3090	1641.0	382.0
28987	3525.0	6115.0
28988	6094.0	6729.0
132989	704.0	273.0
100131378	11.0	1.0
3099	7682.0	21031.0
28985	1252.0	2002.0
3098	8297.0	20813.0
28986	1739.0	1489.0
3097	4396.0	6343.0
100507299	64.0	13.0
3096	2831.0	4912.0
100131374	0.0	0.0
28989	625.0	1190.0
100507297	328.0	166.0
3094	8147.0	15055.0
337986	0.0	0.0
100131370	0.0	0.0
28983	23.0	27.0
28984	2622.0	634.0
28981	1275.0	896.0
374819	397.0	329.0
26322	0.0	0.0
28982	911.0	3491.0
129303	1061.0	970.0
100131369	23.0	123.0
28954	145.0	414.0
28955	400.0	252.0
28952	1199.0	1301.0
100131366	9.0	34.0
65944	1.0	1.0
337979	0.0	0.0
28958	2171.0	1880.0
337978	1.0	0.0
28959	3998.0	1807.0
337977	0.0	0.0
28956	1150.0	1923.0
337976	0.0	0.0
28957	597.0	360.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	4890.0	8638.0
337980	0.0	0.0
51300	3076.0	4020.0
51302	606.0	121.0
89910	5214.0	5492.0
51301	1255.0	196.0
51304	4915.0	8221.0
51303	1197.0	2121.0
51306	5464.0	2674.0
51305	2.0	4.0
51308	204.0	475.0
51307	5006.0	4432.0
51309	3218.0	1377.0
130340	187.0	346.0
100131358	1.0	6.0
28965	736.0	555.0
28966	555.0	741.0
26301	401.0	160.0
337969	0.0	0.0
28964	4943.0	7417.0
337968	0.0	0.0
28969	3971.0	19100.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	212.0	49.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	429.0	377.0
337973	0.0	0.0
337972	0.0	0.0
360200	38.0	25.0
337971	0.0	0.0
337970	0.0	0.0
28962	2637.0	2391.0
51311	58.0	257.0
51310	2585.0	1163.0
28960	795.0	684.0
51313	16937.0	4312.0
51312	4058.0	2939.0
51315	3951.0	1836.0
51314	13.0	31.0
51317	4125.0	2177.0
360205	0.0	7.0
51316	97.0	166.0
51319	1956.0	2942.0
360203	0.0	0.0
51318	2646.0	4200.0
374864	126.0	16.0
28938	1872.0	642.0
100507267	0.0	0.0
28939	9.0	0.0
374860	664.0	1846.0
28932	2.0	0.0
337959	0.0	0.0
100507261	0.0	0.0
28933	177.0	9.0
28930	142.0	29.0
28931	7.0	1.0
374868	2146.0	1516.0
100507266	232.0	139.0
28936	1.0	0.0
28937	2561.0	299.0
28934	4.0	1.0
28935	1466.0	289.0
337963	0.0	0.0
337960	0.0	0.0
51320	4235.0	3318.0
51322	15821.0	14638.0
53981	3622.0	6354.0
51321	4470.0	16518.0
51324	4788.0	5472.0
89932	2108.0	517.0
51326	69.0	24.0
51327	3.0	1.0
51329	90.0	69.0
28949	0.0	0.0
100507257	34.0	4.0
132946	38.0	115.0
100507251	0.0	0.0
28943	1292.0	379.0
65975	34.0	5.0
28941	4238.0	588.0
65977	1780.0	1636.0
28942	423.0	68.0
28947	0.0	0.0
132949	1685.0	1497.0
65979	4772.0	2732.0
28948	0.0	0.0
100507254	5.0	13.0
28946	42.0	8.0
89927	1868.0	790.0
144920	0.0	0.0
51330	472.0	1629.0
28940	199.0	54.0
51333	144.0	303.0
51332	886.0	968.0
51335	2732.0	2336.0
51334	204.0	82.0
51337	1677.0	8270.0
360227	13.0	22.0
51339	1063.0	1240.0
51338	600.0	496.0
360226	2.0	3.0
28918	0.0	0.0
28919	329.0	337.0
374887	196.0	101.0
65981	1691.0	828.0
28916	10.0	0.0
65980	2328.0	2165.0
28917	0.0	0.0
374882	2865.0	5798.0
65983	5143.0	1983.0
100131328	1.0	0.0
65982	2581.0	2188.0
100131327	0.0	0.0
65985	4011.0	9675.0
65987	1007.0	968.0
28910	0.0	0.0
65986	4730.0	1146.0
28911	0.0	0.0
65989	362.0	75.0
132954	0.0	0.0
65988	1072.0	1649.0
100131320	252.0	422.0
28914	8664.0	4341.0
28915	128.0	38.0
28912	9257.0	14935.0
28913	1533.0	452.0
51340	3248.0	6049.0
100287098	10.0	19.0
89958	301.0	5457.0
51341	3668.0	3579.0
100287091	0.0	0.0
100507290	904.0	677.0
51343	2881.0	3403.0
89953	2014.0	1105.0
51348	51.0	17.0
51347	4007.0	3375.0
90933	1730.0	1742.0
100302090	0.0	6.0
65990	174.0	576.0
374875	379.0	108.0
28929	9.0	2.0
65992	1796.0	1547.0
28927	0.0	0.0
65991	4129.0	2757.0
28928	1.0	0.0
65993	1545.0	4146.0
374872	17.0	23.0
65996	1959.0	1425.0
65998	2296.0	1002.0
28921	80.0	11.0
65997	103.0	230.0
28922	11.0	1.0
65999	1060.0	801.0
28920	19.0	25.0
374879	489.0	159.0
28925	0.0	0.0
28926	7.0	0.0
374877	36.0	17.0
28923	2029.0	409.0
100507274	0.0	0.0
28924	0.0	0.0
100287084	1.0	0.0
51351	2971.0	856.0
100287087	4.0	12.0
51350	0.0	0.0
51352	0.0	0.0
100287083	0.0	0.0
89944	1719.0	1885.0
100287082	3.0	9.0
89941	2991.0	4741.0
130399	9591.0	215.0
166348	44.0	5.0
374897	2.0	3.0
100507217	4701.0	3350.0
166336	3610.0	1366.0
374899	794.0	470.0
203510	0.0	0.0
541611	0.0	2.0
154386	22.0	4.0
100507246	1468.0	6081.0
100507249	0.0	0.0
100507240	6.0	2.0
101937451	0.0	1.0
100507244	48.0	9.0
100507242	4.0	7.0
100133991	214.0	78.0
100509894	17.0	3.0
203522	1695.0	559.0
203523	871.0	446.0
130355	454.0	498.0
26353	1625.0	358.0
26355	2803.0	2720.0
26354	6084.0	5389.0
53904	30.0	1.0
53905	880.0	447.0
130367	335.0	444.0
154313	10.0	25.0
203547	3229.0	2579.0
53918	1332.0	2054.0
53919	68.0	18.0
100507203	4.0	0.0
53916	396.0	303.0
53917	316.0	289.0
100507206	7.0	3.0
28998	1111.0	4637.0
26335	1.0	0.0
28999	1994.0	277.0
28996	15079.0	5994.0
26339	0.0	0.0
26338	0.0	0.0
28990	966.0	1042.0
28991	1064.0	2658.0
203562	9.0	56.0
26330	0.0	2.0
28992	746.0	832.0
26333	0.0	0.0
100169989	8.0	4.0
100509857	0.0	0.0
203569	0.0	0.0
100131393	0.0	0.0
100131390	27.0	0.0
168975	1.0	0.0
26341	0.0	0.0
26343	2.0	1.0
100289644	0.0	0.0
100289643	0.0	3.0
100289640	0.0	2.0
5706	3641.0	4876.0
5707	6196.0	12123.0
5708	9760.0	20188.0
5709	6101.0	35799.0
5700	1345.0	2444.0
5701	4152.0	6738.0
5702	4558.0	6145.0
5704	2541.0	5847.0
5705	5576.0	9883.0
100507401	8.0	8.0
100507404	1.0	4.0
100289635	1766.0	3305.0
5717	4567.0	5469.0
5718	3453.0	34380.0
5719	6044.0	9875.0
5710	6535.0	11330.0
5711	3644.0	3770.0
5713	2770.0	6484.0
5714	6607.0	9791.0
5715	1084.0	1918.0
5716	2437.0	3808.0
5730	2943.0	777.0
5728	11554.0	9979.0
5729	76.0	21.0
5720	7627.0	17985.0
5721	3332.0	8601.0
5723	567.0	821.0
105370683	1.0	0.0
5724	663.0	770.0
5725	12050.0	23172.0
5726	0.0	0.0
5727	2639.0	654.0
154288	1.0	1.0
100289619	0.0	0.0
5740	7058.0	2619.0
5741	0.0	0.0
5739	92.0	52.0
5731	4.0	0.0
5732	380.0	79.0
5733	7404.0	382.0
5734	2133.0	705.0
5736	6.0	2.0
5737	896.0	154.0
5738	6841.0	7371.0
102060414	0.0	11.0
100289607	0.0	0.0
100289605	0.0	0.0
5742	1448.0	734.0
5743	2363.0	840.0
5744	416.0	590.0
5745	551.0	83.0
5746	139.0	209.0
5747	8045.0	16641.0
5760	14.0	14.0
5761	39.0	43.0
5763	9473.0	16976.0
3101	64.0	99.0
5753	375.0	2217.0
5754	5560.0	9954.0
5756	3944.0	7798.0
5757	27308.0	34137.0
5758	1.0	3.0
5759	20.0	54.0
5770	4500.0	7268.0
5771	2004.0	2492.0
5774	3184.0	2741.0
3112	189.0	127.0
3111	1644.0	2070.0
3110	0.0	58.0
3109	1243.0	2120.0
3108	3241.0	3033.0
3107	29196.0	30346.0
3106	50193.0	54067.0
3105	25363.0	32463.0
3104	1252.0	633.0
5764	1672.0	949.0
5767	37.0	8.0
5768	13473.0	19188.0
5769	7.0	7.0
648315	0.0	0.0
5780	3776.0	3696.0
5781	14155.0	23226.0
5782	7137.0	7673.0
5783	7764.0	5621.0
5784	16744.0	3010.0
3123	8701.0	13440.0
3122	19872.0	36620.0
3121	0.0	0.0
3120	494.0	877.0
51481	0.0	2.0
51480	1.0	0.0
3119	1624.0	3011.0
3118	874.0	1752.0
3117	2903.0	5785.0
3116	50.0	104.0
3115	7343.0	10030.0
3113	9604.0	12634.0
5775	3480.0	1998.0
5777	1773.0	3015.0
5778	290.0	399.0
103164619	0.0	0.0
5790	0.0	0.0
5791	2616.0	1040.0
5792	58073.0	44397.0
5793	7978.0	2082.0
5794	191.0	189.0
5795	3030.0	5365.0
5796	9938.0	6860.0
3134	2149.0	2145.0
3133	55887.0	26805.0
3132	9.0	3.0
3131	8139.0	1097.0
100287067	0.0	0.0
51490	2457.0	3390.0
100287063	0.0	0.0
51491	556.0	1976.0
51493	5389.0	7408.0
3128	694.0	953.0
51496	4052.0	4488.0
3127	2323.0	3101.0
51495	10806.0	24695.0
445815	416.0	22.0
51497	5358.0	10598.0
5786	9268.0	4013.0
5787	5790.0	1511.0
51499	1381.0	3913.0
5788	2363.0	3067.0
5789	377.0	296.0
3145	756.0	1424.0
3142	400.0	171.0
3141	2812.0	2024.0
3140	2973.0	1431.0
100287055	0.0	0.0
3139	479.0	527.0
3138	147.0	32.0
3137	131.0	47.0
3136	1736.0	1899.0
3135	136.0	148.0
5797	8166.0	1538.0
5798	3.0	77.0
5799	765.0	450.0
347376	1.0	1.0
3156	3874.0	5152.0
3155	2478.0	1722.0
100287045	1.0	4.0
3152	1.0	1.0
3151	9101.0	12950.0
3150	8473.0	11263.0
3149	553.0	4334.0
3148	4871.0	5681.0
3146	16527.0	23755.0
347365	212.0	269.0
648359	2.0	2.0
347363	0.0	1.0
3167	0.0	1.0
3166	2.0	0.0
100302119	0.0	0.0
3164	22976.0	13841.0
100302118	0.0	0.0
3163	1900.0	2828.0
100302117	0.0	0.0
3162	692.0	1695.0
100302116	0.0	0.0
3161	45.0	2495.0
100302115	0.0	0.0
100302114	0.0	0.0
100302113	0.0	0.0
100302112	0.0	0.0
100302111	0.0	0.0
3159	3318.0	17659.0
3158	21727.0	287.0
3157	3604.0	7294.0
347359	2.0	0.0
3170	1.0	0.0
120939	35.0	43.0
3178	38459.0	55443.0
3177	854.0	3247.0
100287026	0.0	0.0
3176	5286.0	1742.0
100287029	2.0	7.0
3175	2.0	2.0
3174	87.0	121.0
3172	3.0	0.0
3171	5.0	402.0
100289682	0.0	2.0
3169	8493.0	21084.0
120935	26.0	12.0
3181	34094.0	60356.0
347344	723.0	541.0
3189	9543.0	8680.0
3188	7104.0	8515.0
3187	20468.0	22773.0
100289678	1424.0	1255.0
3186	1.0	1.0
3185	12607.0	29526.0
100302139	0.0	0.0
3184	12897.0	16233.0
100302138	0.0	0.0
3183	22122.0	37532.0
100302137	0.0	0.0
100287013	8.0	8.0
3182	4026.0	15371.0
100302136	0.0	0.0
100302135	0.0	5.0
100302134	0.0	0.0
100302133	0.0	0.0
100302132	0.0	0.0
100302130	0.0	0.0
3192	29154.0	47838.0
347333	0.0	6.0
3191	10809.0	15618.0
3190	36787.0	58604.0
3199	253.0	19.0
3198	130.0	33.0
100302129	0.0	0.0
100289667	0.0	0.0
3196	4.0	84.0
100302128	0.0	1.0
3195	0.0	17.0
100302127	0.0	0.0
100302126	0.0	0.0
100289662	0.0	8.0
100302125	1.0	0.0
100289663	0.0	0.0
100302124	0.0	0.0
100302123	0.0	0.0
100302122	1.0	0.0
100302121	0.0	0.0
347442	0.0	0.0
132851	27.0	3.0
100131268	0.0	0.0
374946	61.0	12.0
100302159	0.0	0.0
100302158	0.0	0.0
100302157	0.0	0.0
100131261	101.0	89.0
100302156	0.0	0.0
120863	94.0	104.0
100302155	0.0	0.0
100302153	0.0	0.0
144832	44.0	21.0
100302152	2.0	0.0
100302150	1.0	1.0
51400	2946.0	4670.0
51406	2736.0	3895.0
51409	2555.0	721.0
132864	3761.0	3287.0
100302149	6.0	3.0
100302148	0.0	0.0
100302146	0.0	0.0
100131250	0.0	0.0
100302145	0.0	0.0
100302144	0.0	0.0
100302143	0.0	0.0
100302141	0.0	0.0
100302140	0.0	0.0
51412	0.0	0.0
144847	2.0	0.0
51411	474.0	444.0
541578	941.0	1299.0
374969	1019.0	613.0
100131244	1.0	0.0
100302179	0.0	0.0
100302178	0.0	0.0
100302177	0.0	0.0
100302175	0.0	0.0
100302174	1.0	2.0
51421	13656.0	3458.0
100302172	0.0	0.0
51422	3024.0	950.0
51427	1687.0	2633.0
51426	2696.0	1023.0
51429	8693.0	13590.0
51428	2803.0	6461.0
347411	1.0	1.0
541565	691.0	421.0
132884	779.0	149.0
100131236	0.0	0.0
100131234	2.0	15.0
100131230	1.0	5.0
374955	4.0	0.0
100302169	0.0	0.0
100302168	0.0	0.0
100302167	0.0	0.0
100302165	1.0	0.0
51430	5775.0	11691.0
100302164	0.0	0.0
100302163	0.0	0.0
100302161	0.0	1.0
51434	2408.0	6399.0
100302160	0.0	0.0
51433	9199.0	16889.0
51435	3907.0	1913.0
51438	0.0	0.0
347402	1.0	2.0
51439	6590.0	4276.0
347404	39.0	5.0
374986	3841.0	2453.0
100507381	0.0	0.0
132817	0.0	0.0
374987	25.0	45.0
51441	6361.0	5277.0
100302197	0.0	0.0
51440	11.0	22.0
100302196	0.0	0.0
100302195	0.0	0.0
51442	229.0	39.0
100302193	0.0	0.0
51444	1840.0	2332.0
100302192	0.0	0.0
51447	5638.0	6102.0
100302191	0.0	0.0
100302190	0.0	0.0
51449	22219.0	10434.0
144809	2.0	4.0
374973	10.0	5.0
100131213	78.0	28.0
100131211	759.0	548.0
374977	49.0	8.0
51450	380.0	172.0
100302186	0.0	0.0
51451	1779.0	2950.0
100302185	0.0	0.0
51454	2488.0	536.0
120892	2102.0	1475.0
100302184	0.0	0.0
100302183	0.0	0.0
51455	3744.0	3382.0
100302181	0.0	1.0
51458	32.0	40.0
100131208	1.0	16.0
100131207	0.0	0.0
100131205	123.0	69.0
100192204	2.0	1.0
51460	1543.0	929.0
117246	2760.0	5656.0
51463	181.0	214.0
117245	4396.0	139.0
144811	722.0	978.0
117248	6496.0	375.0
51465	8064.0	8621.0
117247	183.0	81.0
51466	4999.0	2971.0
144817	1.0	1.0
100507392	48.0	25.0
100507398	229.0	105.0
120872	3.0	1.0
51471	3.0	6.0
51474	15233.0	10518.0
51473	1029.0	447.0
51475	0.0	0.0
51478	419.0	618.0
51477	2035.0	10536.0
51479	8040.0	6966.0
100507347	206.0	94.0
101927992	0.0	19.0
101927994	273.0	570.0
100507341	0.0	5.0
203611	0.0	0.0
129285	2429.0	1783.0
100507331	6.0	4.0
100507361	4.0	3.0
26499	219.0	171.0
100507362	0.0	0.0
117286	2.0	11.0
117285	3.0	0.0
26494	0.0	0.0
26493	0.0	0.0
26496	9.0	0.0
117289	1310.0	666.0
26495	1.0	0.0
26497	0.0	0.0
117283	9.0	0.0
100507357	1.0	0.0
100507354	3.0	1.0
100507303	563.0	858.0
100507300	28.0	22.0
26478	0.0	0.0
101927953	0.0	0.0
26479	0.0	5.0
101927957	13.0	28.0
26470	1196.0	3714.0
26472	1155.0	2008.0
26471	5939.0	1219.0
26473	0.0	0.0
26476	0.0	0.0
26475	0.0	0.0
100507308	6.0	4.0
100131291	0.0	0.0
100169834	1.0	8.0
100131281	0.0	0.0
101927980	16.0	2.0
154214	2357.0	1303.0
154215	29.0	4.0
100507316	290.0	314.0
101927983	33.0	20.0
100131279	0.0	0.0
26469	5642.0	5279.0
26468	1125.0	321.0
100170841	261.0	337.0
129293	124.0	77.0
101927988	0.0	0.0
168850	2140.0	2571.0
5805	588.0	557.0
5806	300.0	42.0
5800	82.0	187.0
130271	2311.0	310.0
5801	18.0	13.0
100169851	0.0	0.0
5802	9917.0	9024.0
100169850	0.0	0.0
5803	1824.0	316.0
100507501	132.0	93.0
100507500	6.0	1.0
100422059	0.0	0.0
102723742	2.0	13.0
168374	2305.0	1587.0
5816	36.0	20729.0
5817	1105.0	1856.0
5818	6345.0	4826.0
101927917	0.0	0.0
5819	4249.0	13025.0
5810	1939.0	2527.0
5813	6034.0	2833.0
100422055	0.0	2.0
5814	9220.0	11151.0
102466189	0.0	0.0
102723737	0.0	0.0
101927922	3.0	2.0
203228	1665.0	1088.0
101927921	0.0	2.0
648283	1.0	0.0
5827	512.0	976.0
5828	3669.0	1710.0
5829	10910.0	18410.0
5820	506.0	1048.0
5822	43.0	70.0
5824	12222.0	9237.0
5825	5469.0	10014.0
5826	2788.0	1578.0
100507526	0.0	3.0
100507524	72.0	269.0
102466199	0.0	0.0
168391	3.0	0.0
101927931	72.0	53.0
445571	144.0	61.0
203238	565.0	222.0
445573	0.0	0.0
648294	3.0	5.0
203245	685.0	616.0
102466190	0.0	0.0
5830	4536.0	6311.0
102466198	1.0	0.0
5831	1181.0	3762.0
102466197	0.0	0.0
5832	4067.0	16723.0
102466196	0.0	0.0
5833	2457.0	1499.0
100507528	0.0	0.0
102466195	0.0	0.0
5834	18006.0	6732.0
102466194	0.0	0.0
102466193	9.0	0.0
5836	8941.0	763.0
102466192	0.0	0.0
5837	829.0	49.0
102466191	0.0	0.0
100289509	50.0	4.0
