id	f4bb4f4b-2e42-4098-9edf-042f1fffea0f	0404b823-fd3c-47dd-9861-0f9f01a02d2e
254263	37.0	70.0
480	15.0	17.0
481	11650.0	17377.0
482	326.0	158.0
483	2119.0	4287.0
484	0.0	0.0
100133100	0.0	1.0
485	6.0	7.0
486	34.0	40.0
487	51.0	71.0
488	11639.0	21731.0
100133103	0.0	0.0
489	2070.0	6475.0
7448	28.0	32.0
7447	492.0	661.0
7462	433.0	1387.0
100147751	0.0	0.0
7461	926.0	1527.0
100147752	4.0	5.0
7464	1355.0	3135.0
100147754	0.0	0.0
7466	2298.0	6803.0
100147755	0.0	0.0
7465	8718.0	6189.0
100422635	0.0	0.0
100147756	1.0	0.0
7468	2014.0	4627.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	9.0	6.0
100147759	1.0	0.0
490	4906.0	8689.0
491	35.0	51.0
492	1.0	1.0
493	7690.0	14693.0
495	5.0	4.0
254225	981.0	2270.0
496	2.0	5.0
254228	250.0	1222.0
498	19024.0	33503.0
7458	8728.0	14371.0
100147750	9.0	16.0
7473	266.0	235.0
100147762	0.0	0.0
7472	29.0	715.0
100422642	6.0	22.0
7475	107.0	49.0
134701	3.0	3.0
7474	1719.0	3272.0
100422644	0.0	0.0
7477	636.0	2002.0
100147766	0.0	2.0
101927265	0.0	0.0
7476	2.0	9.0
100147767	0.0	0.0
7479	16.0	10.0
100147768	0.0	0.0
7478	1.0	2.0
100147769	0.0	0.0
254240	2.0	0.0
7471	2.0	2.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	1309.0	1786.0
100147760	0.0	0.0
100147761	1.0	2.0
7484	22.0	17.0
7483	321.0	783.0
7486	1368.0	1770.0
7485	1172.0	1739.0
100422656	0.0	0.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	1877.0	2205.0
7480	23.0	27.0
100419004	1.0	7.0
7482	157.0	218.0
100419006	1.0	1.0
7481	177.0	90.0
100419005	0.0	1.0
100133139	2.0	5.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	11.0	13.0
7494	0.0	0.0
100422666	5.0	15.0
7499	123.0	191.0
7498	974.0	1795.0
7490	0.0	164.0
100420005	1.0	5.0
100420003	5.0	14.0
100422674	1.0	1.0
100419023	1.0	1.0
254272	1.0	0.0
100419029	0.0	0.0
101927215	41.0	39.0
101927217	20.0	29.0
100419028	12.0	26.0
101927219	0.0	0.0
55700	3474.0	5591.0
254268	20.0	31.0
55704	1435.0	3609.0
55703	725.0	1289.0
122706	2.0	0.0
55702	748.0	907.0
55701	3425.0	4143.0
55707	2575.0	5177.0
55706	1817.0	4505.0
122704	961.0	1333.0
55705	3816.0	6905.0
100420012	2.0	3.0
100422686	0.0	0.0
55709	620.0	1118.0
101927221	327.0	619.0
101927220	0.0	0.0
100419031	27.0	45.0
101927222	0.0	1.0
101927224	0.0	0.0
100133161	49.0	97.0
100133162	1.0	3.0
100133163	1.0	2.0
100419038	0.0	1.0
100133168	0.0	0.0
55711	467.0	792.0
55715	931.0	969.0
55714	550.0	3546.0
55713	737.0	496.0
100420028	4.0	22.0
102723590	0.0	0.0
55719	2101.0	4340.0
55718	2218.0	4358.0
55717	3787.0	6366.0
55716	1745.0	1706.0
100420033	3.0	12.0
100420030	2.0	0.0
100419040	0.0	0.0
100419042	6.0	5.0
677798	0.0	0.0
158724	0.0	0.0
677799	16.0	17.0
100419041	1.0	2.0
120103	735.0	1070.0
65080	1133.0	2180.0
65082	832.0	1502.0
100422690	0.0	3.0
100422691	30.0	56.0
122769	308.0	525.0
65084	1967.0	3573.0
65083	2682.0	4415.0
100420044	0.0	0.0
100420043	0.0	0.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	18.0	27.0
92691	48.0	110.0
100420049	1.0	2.0
65095	1233.0	2132.0
65094	707.0	922.0
100420047	1.0	0.0
100420046	0.0	4.0
100420055	0.0	0.0
132112	0.0	0.0
100419068	0.0	0.0
158747	1129.0	2189.0
100420051	6.0	65.0
100419062	1.0	0.0
677778	39.0	53.0
677779	0.0	0.0
677776	2.0	5.0
677777	8.0	2.0
90060	1208.0	1356.0
146760	1037.0	2412.0
100419069	1.0	2.0
146754	188.0	251.0
122742	0.0	0.0
122740	0.0	0.0
100419070	9.0	5.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	7.0	28.0
122748	0.0	0.0
677780	0.0	0.0
100420063	1.0	3.0
100419075	19.0	16.0
100419074	0.0	0.0
90050	1.0	4.0
144110	918.0	1867.0
146771	5.0	5.0
144100	1613.0	2227.0
144106	12.0	79.0
677796	7.0	16.0
677797	1.0	3.0
144108	2720.0	5279.0
677794	2.0	2.0
677795	0.0	0.0
677792	0.0	0.0
677793	6.0	7.0
677790	2.0	2.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	205.0	201.0
120146	0.0	0.0
100505477	1.0	0.0
100419098	2.0	4.0
100505474	0.0	1.0
100505475	3.0	1.0
100419095	0.0	0.0
100420080	0.0	4.0
90070	4.0	3.0
90075	281.0	465.0
134728	495.0	705.0
388610	780.0	775.0
388611	193.0	104.0
146705	564.0	510.0
388650	741.0	1240.0
122786	9574.0	14442.0
120126	0.0	0.0
388646	21.0	31.0
146713	22.0	0.0
146712	272.0	383.0
388649	4.0	3.0
349075	395.0	657.0
100505494	464.0	794.0
100505495	373.0	400.0
120114	156.0	260.0
388633	37.0	17.0
146723	13.0	1.0
388630	2122.0	2164.0
146722	62.0	294.0
122773	389.0	391.0
219902	594.0	912.0
65244	1240.0	2382.0
100505683	18.0	16.0
65243	88.0	279.0
90204	854.0	1030.0
100505687	167.0	185.0
90203	954.0	949.0
65249	1099.0	1626.0
102723626	1.0	1.0
79890	1140.0	1857.0
100505681	91.0	81.0
79892	3220.0	5997.0
79891	516.0	463.0
120071	870.0	663.0
79894	1475.0	2641.0
79893	3591.0	5586.0
79896	631.0	629.0
79895	362.0	779.0
388789	1335.0	1489.0
79898	573.0	875.0
120065	1.0	1.0
120066	0.0	1.0
79897	223.0	227.0
28299	7019.0	6382.0
79899	310.0	1342.0
92856	1791.0	2726.0
219931	697.0	945.0
100505678	142.0	351.0
100505679	1.0	0.0
100505676	16.0	23.0
220906	1534.0	2069.0
65258	848.0	1377.0
80868	44.0	32.0
168002	109.0	44.0
653737	8.0	20.0
79883	514.0	1132.0
79882	2981.0	5215.0
79885	777.0	2020.0
79884	1491.0	3245.0
79887	1567.0	1946.0
79886	1122.0	1904.0
79888	1904.0	4735.0
219927	901.0	1223.0
65251	1173.0	1554.0
65250	1370.0	3261.0
65264	5520.0	11141.0
65263	530.0	1623.0
65266	1090.0	2566.0
65265	2523.0	5714.0
65268	1827.0	925.0
65267	243.0	223.0
90226	8.0	13.0
102723605	0.0	0.0
220930	224.0	377.0
641776	0.0	0.0
219938	0.0	0.0
65260	1289.0	1909.0
100505696	753.0	675.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	72.0	64.0
653753	0.0	0.0
100505692	12.0	24.0
653758	30.0	46.0
388799	4.0	11.0
80896	399.0	1215.0
388795	25.0	10.0
80895	1006.0	1420.0
388796	630.0	724.0
220929	548.0	865.0
132014	1067.0	1255.0
349149	287.0	213.0
100505641	8933.0	14490.0
219965	0.0	0.0
219960	0.0	0.0
653789	6.0	7.0
653794	0.0	0.0
677763	2.0	3.0
100505648	426.0	434.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	0.0
90231	2344.0	3681.0
349136	594.0	470.0
90233	638.0	710.0
677769	0.0	0.0
677767	6.0	5.0
219972	2359.0	8915.0
677768	18.0	16.0
677765	0.0	2.0
219970	2961.0	2464.0
100505633	17.0	13.0
677766	0.0	0.0
205327	1011.0	2205.0
146664	30.0	89.0
653781	1.0	0.0
653784	455.0	918.0
677774	2.0	2.0
677775	10.0	3.0
100505636	179.0	229.0
677772	11.0	15.0
677773	0.0	0.0
677770	1.0	1.0
677771	0.0	0.0
219968	1.0	0.0
219988	2208.0	3975.0
100505663	0.0	0.0
408029	0.0	2.0
220979	104.0	146.0
219986	0.0	0.0
90268	1187.0	2469.0
219983	1.0	0.0
219982	0.0	0.0
219981	0.0	0.0
220972	5120.0	10175.0
220974	0.0	0.0
28231	149.0	136.0
28232	1231.0	1769.0
28234	2.0	0.0
158674	2.0	9.0
340784	0.0	0.0
220965	489.0	449.0
349114	301.0	477.0
219995	1.0	179.0
146691	5575.0	7955.0
219990	0.0	0.0
339799	278.0	384.0
220963	250.0	404.0
501	5353.0	7321.0
651144	0.0	0.0
90249	139.0	364.0
504	0.0	1.0
506	19626.0	30464.0
100505659	1.0	0.0
507	0.0	0.0
509	4898.0	8172.0
101927195	0.0	0.0
168090	2.0	1.0
100505601	19.0	6.0
101978785	31.0	1.0
339781	0.0	5.0
594840	0.0	0.0
594842	17.0	44.0
220992	211.0	407.0
339788	1.0	1.0
339789	7.0	24.0
339779	0.0	0.0
79810	750.0	1092.0
55843	362.0	1004.0
55841	3456.0	6523.0
79812	2944.0	3728.0
513	993.0	1604.0
79811	4823.0	8393.0
55840	227.0	335.0
79814	54.0	143.0
55847	772.0	1592.0
514	5459.0	11659.0
55846	1486.0	1779.0
515	5036.0	9629.0
79813	2990.0	5250.0
79816	120.0	345.0
516	1565.0	2406.0
55845	6605.0	12593.0
79815	2406.0	3807.0
517	10084.0	14158.0
55844	1628.0	2229.0
518	4345.0	7110.0
79818	1160.0	3099.0
79817	2255.0	2246.0
256949	315.0	195.0
55848	1020.0	2623.0
79819	375.0	1190.0
220988	11869.0	19860.0
594837	6.0	23.0
594838	8.0	21.0
594839	27.0	56.0
220980	9.0	20.0
339778	16.0	29.0
55850	685.0	778.0
339768	26.0	13.0
520	0.0	2.0
55854	2982.0	5724.0
521	1658.0	2622.0
522	2357.0	3874.0
55853	8.0	9.0
523	4256.0	10010.0
55852	4559.0	9098.0
79801	66.0	569.0
79800	817.0	1172.0
55851	1327.0	2737.0
525	604.0	1425.0
55858	3027.0	5741.0
79803	993.0	1509.0
55857	1389.0	1523.0
79802	15.0	12.0
526	4154.0	7747.0
55856	1127.0	1611.0
79805	378.0	1245.0
527	965.0	2384.0
528	3592.0	10360.0
55855	8.0	4.0
79804	192.0	166.0
529	4110.0	7038.0
79807	816.0	2467.0
79809	1403.0	1692.0
256957	10.0	11.0
55859	34.0	12.0
100505624	20.0	37.0
100505621	2.0	1.0
7500	0.0	0.0
339761	17.0	33.0
80818	3106.0	5861.0
80817	1151.0	1381.0
80816	169.0	145.0
339766	0.0	1.0
55861	147.0	175.0
55860	2645.0	4587.0
79830	876.0	1354.0
105377240	0.0	0.0
340745	0.0	2.0
79832	2971.0	5541.0
80821	947.0	2240.0
533	2985.0	5302.0
80820	732.0	789.0
79831	242.0	457.0
102723680	0.0	0.0
55863	1184.0	1973.0
79834	3377.0	6871.0
534	44.0	125.0
535	4221.0	6758.0
55862	2811.0	3856.0
79833	504.0	931.0
340749	1.0	3.0
105377243	0.0	0.0
55869	737.0	1433.0
79836	187.0	208.0
537	6348.0	12432.0
79838	1965.0	6248.0
538	2278.0	3410.0
55867	31.0	36.0
79837	2645.0	5205.0
539	2327.0	3956.0
79839	157.0	385.0
594855	0.0	0.0
7512	73.0	137.0
594857	0.0	0.0
7511	2117.0	3623.0
339751	4.0	9.0
55872	19.0	179.0
256933	1.0	2.0
540	760.0	2691.0
55871	476.0	963.0
55870	7475.0	13145.0
541	3.0	20.0
542	0.0	0.0
55876	612.0	533.0
543	0.0	1.0
79820	159.0	200.0
544	0.0	0.0
79823	240.0	378.0
545	2354.0	4356.0
546	6095.0	12345.0
79822	391.0	911.0
79825	317.0	254.0
547	67.0	71.0
7503	12313.0	16363.0
100505616	57.0	48.0
55879	3.0	8.0
549	988.0	1369.0
79827	4225.0	4709.0
7504	120.0	82.0
79829	1624.0	2451.0
7507	732.0	1050.0
79828	933.0	2357.0
641700	334.0	308.0
7508	3099.0	5178.0
100505619	0.0	0.0
101927150	10.0	38.0
653707	0.0	0.0
101927152	0.0	2.0
101927155	46.0	53.0
7520	15720.0	33227.0
92822	900.0	1021.0
80835	23.0	16.0
101927158	36.0	31.0
80834	0.0	0.0
80833	2218.0	4809.0
339742	0.0	3.0
653702	303.0	373.0
339745	4358.0	12579.0
550	4024.0	5303.0
79850	489.0	926.0
551	0.0	1.0
339736	1.0	0.0
79852	33.0	35.0
552	314.0	576.0
256987	3117.0	6998.0
553	0.0	3.0
554	144.0	130.0
79854	30.0	43.0
79853	2.0	2.0
55885	395.0	191.0
79856	434.0	473.0
55884	2807.0	5531.0
100652885	5.0	5.0
7514	8975.0	15520.0
79858	879.0	1738.0
558	3233.0	6305.0
92815	315.0	1134.0
7516	103.0	303.0
55889	2.0	0.0
7515	1513.0	2572.0
55888	253.0	407.0
7518	281.0	559.0
7517	379.0	547.0
7532	8575.0	15352.0
100422821	0.0	2.0
7531	20330.0	34570.0
7534	24840.0	58651.0
100422823	0.0	0.0
7533	5551.0	11657.0
101927167	42.0	83.0
100422824	2.0	0.0
65217	11.0	2.0
80824	6005.0	9678.0
100422826	0.0	0.0
340719	400.0	368.0
80823	431.0	560.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	1750.0	1725.0
80829	4296.0	7965.0
100422829	0.0	0.0
144097	631.0	940.0
55894	0.0	0.0
55893	4817.0	3916.0
55892	1356.0	1821.0
563	54748.0	43548.0
79841	80.0	157.0
55891	7.0	11.0
79840	38.0	77.0
80832	1151.0	2407.0
79843	98.0	154.0
55898	3683.0	5530.0
80831	3.0	1.0
55897	102.0	90.0
566	20.0	25.0
79842	475.0	613.0
79845	446.0	712.0
567	68572.0	274931.0
80830	4485.0	15931.0
79844	186.0	320.0
79847	181.0	240.0
7525	4013.0	7214.0
79846	555.0	665.0
79849	10.0	4.0
79848	970.0	2237.0
7526	10.0	12.0
7529	14047.0	32700.0
7528	6074.0	10105.0
101927171	3.0	4.0
92806	392.0	477.0
65220	2174.0	4020.0
92840	2120.0	4771.0
7541	1121.0	1699.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	3285.0	5362.0
7542	296.0	453.0
101927176	0.0	0.0
100422833	0.0	0.0
7545	13.0	18.0
100422834	0.0	0.0
7544	0.0	1.0
100422835	0.0	0.0
102723647	9.0	5.0
653720	7.0	6.0
100422837	0.0	0.0
80856	2474.0	4409.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	1.0	0.0
570	4.0	8.0
79870	137.0	195.0
571	2162.0	5095.0
572	738.0	1375.0
79872	1948.0	3153.0
573	2896.0	4962.0
79871	1220.0	2634.0
79874	746.0	1732.0
102723641	19.0	20.0
575	144.0	123.0
79873	190.0	442.0
79876	2121.0	3669.0
576	435.0	4877.0
340706	431.0	2128.0
577	21.0	54.0
79875	4609.0	9035.0
80864	83.0	49.0
578	575.0	1227.0
80863	341.0	229.0
579	3.0	108.0
79877	2919.0	3981.0
80862	574.0	691.0
7536	12972.0	16108.0
79879	120.0	291.0
7535	278.0	758.0
7538	28602.0	26402.0
7539	418.0	426.0
7552	1283.0	873.0
101927186	0.0	0.0
100422841	1.0	3.0
7551	1852.0	2890.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	686.0	1097.0
7553	1144.0	1982.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	826.0	966.0
7555	16889.0	24220.0
100422846	1.0	1.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	471.0	1114.0
581	860.0	1694.0
582	152.0	274.0
583	2898.0	3410.0
79861	41.0	33.0
79863	771.0	1299.0
585	1070.0	1917.0
100652899	0.0	2.0
586	808.0	2698.0
79862	486.0	590.0
102723631	0.0	0.0
587	1222.0	1545.0
79865	12.0	123.0
80854	7780.0	11792.0
80853	2827.0	5762.0
79864	539.0	734.0
80852	237.0	131.0
79867	1337.0	1696.0
254312	4.0	1.0
79866	169.0	357.0
80851	1745.0	2829.0
79869	5693.0	6730.0
7547	0.0	0.0
7546	19.0	7.0
79868	1605.0	2385.0
7549	450.0	627.0
256979	3.0	2.0
101927193	3.0	7.0
7561	826.0	1137.0
7562	918.0	1423.0
7565	404.0	544.0
101927111	67.0	175.0
7564	557.0	1057.0
7567	327.0	443.0
7566	444.0	883.0
101927112	1.0	0.0
101927117	12.0	21.0
590	85.0	99.0
339822	16.0	56.0
593	245.0	356.0
594	1531.0	2983.0
595	8243.0	17633.0
596	5107.0	10901.0
597	43.0	388.0
598	3187.0	5401.0
599	3569.0	4148.0
7559	2348.0	3464.0
7572	9159.0	15065.0
7571	102.0	85.0
7574	874.0	1058.0
101929780	162.0	260.0
7576	992.0	2196.0
7577	0.0	3.0
101927126	192.0	363.0
101927125	2.0	1.0
101927129	0.0	0.0
7570	1714.0	2164.0
339804	114.0	129.0
7569	597.0	897.0
7568	51.0	72.0
101978719	1.0	0.0
7582	3354.0	4138.0
7584	372.0	780.0
7587	1978.0	3295.0
7586	9134.0	15929.0
7589	385.0	514.0
101927134	0.0	0.0
7581	3913.0	6341.0
7580	1447.0	2236.0
100652988	60.0	182.0
7579	221.0	509.0
7594	1491.0	2589.0
7593	1198.0	1282.0
7596	1155.0	1541.0
7597	922.0	1587.0
101927149	0.0	0.0
7592	815.0	1474.0
100652974	0.0	0.0
254359	819.0	1526.0
100133005	11.0	24.0
101929730	39.0	43.0
101929736	46.0	57.0
55803	543.0	1370.0
55802	2600.0	3676.0
55801	1.0	10.0
55800	354.0	314.0
55806	1204.0	1126.0
100420113	0.0	0.0
55805	223.0	295.0
55809	775.0	2906.0
55808	82.0	86.0
100652909	0.0	0.0
101929746	6.0	7.0
101929743	4.0	0.0
100133024	5.0	10.0
55810	2607.0	3894.0
55814	4266.0	5803.0
55813	2226.0	3235.0
55812	567.0	734.0
100652918	0.0	0.0
55811	33.0	13.0
55818	4087.0	6064.0
55816	207.0	277.0
55815	88.0	94.0
55819	4335.0	6113.0
254394	1003.0	1909.0
100419149	0.0	0.0
100133036	0.0	1.0
55821	2.0	0.0
101930749	0.0	0.0
100133037	5.0	6.0
100133038	9.0	15.0
55825	501.0	604.0
101930745	0.0	0.0
55824	568.0	2195.0
101930746	0.0	0.0
55823	2980.0	4975.0
101930747	0.0	0.0
55829	1938.0	3293.0
55827	3954.0	6668.0
101930744	0.0	0.0
100420143	0.0	2.0
101929760	12.0	32.0
101927102	6.0	14.0
101927101	0.0	2.0
101929768	21.0	55.0
101929765	5.0	6.0
100133040	0.0	0.0
100419158	4.0	4.0
101929769	3.0	5.0
100133044	0.0	3.0
55832	7027.0	15416.0
254398	0.0	0.0
55831	2606.0	4502.0
55830	2400.0	4462.0
55835	641.0	893.0
100652939	4889.0	5099.0
100420149	0.0	0.0
55833	1763.0	3573.0
55839	198.0	434.0
55837	2222.0	3331.0
90167	6.0	13.0
677679	0.0	1.0
90161	752.0	733.0
134637	500.0	537.0
388701	3.0	5.0
100420159	9.0	12.0
100420158	0.0	0.0
388707	18.0	17.0
100420155	1.0	1.0
677681	1.0	2.0
100419178	0.0	1.0
43847	67.0	15.0
101929701	0.0	0.0
43849	58.0	20.0
28227	530.0	435.0
122631	0.0	0.0
90187	218.0	95.0
100419187	1.0	0.0
100419185	17.0	29.0
101929716	5.0	7.0
122622	315.0	544.0
388722	43.0	60.0
100420178	0.0	0.0
132001	462.0	673.0
388714	6.0	4.0
122618	366.0	1165.0
388719	9.0	3.0
122616	852.0	1449.0
100420190	3.0	2.0
100037280	11.0	24.0
388743	1082.0	1318.0
768097	3.0	2.0
768096	27.0	23.0
90199	5.0	2.0
90193	6.0	16.0
90196	2318.0	3520.0
100505591	1.0	1.0
100505592	12.0	37.0
388730	93.0	119.0
768086	10.0	0.0
119032	1628.0	2645.0
122665	0.0	1.0
388762	0.0	0.0
122664	21.0	9.0
388761	0.0	0.0
104413892	0.0	0.0
104413890	0.0	1.0
104413891	2.0	8.0
388753	448.0	783.0
122651	0.0	0.0
119016	174.0	146.0
388759	27.0	31.0
90321	1374.0	2428.0
90324	2249.0	3366.0
100270916	0.0	0.0
100270917	1.0	1.0
100270918	11.0	1.0
100270919	0.0	0.0
100270912	0.0	0.0
124790	130.0	198.0
100270913	0.0	0.0
100270914	0.0	1.0
100270915	0.0	0.0
388428	0.0	2.0
100270920	0.0	9.0
641638	2006.0	3540.0
401967	1.0	5.0
100270921	1.0	0.0
100270922	0.0	0.0
148753	0.0	10.0
148756	7.0	2.0
92979	658.0	1215.0
90316	0.0	0.0
340485	357.0	647.0
134121	55.0	151.0
90317	777.0	1354.0
653619	0.0	0.0
161725	227.0	220.0
340481	1809.0	2681.0
100270909	0.0	0.0
92973	322.0	268.0
90313	741.0	998.0
100270905	1.0	4.0
124783	19.0	25.0
100270906	0.0	0.0
401960	0.0	2.0
100270907	2.0	2.0
100270908	0.0	0.0
146110	8.0	21.0
100270903	0.0	2.0
641649	230.0	228.0
124773	2.0	3.0
641648	0.0	0.0
388419	1.0	4.0
401959	2.0	1.0
158104	10.0	12.0
90342	328.0	61.0
161753	48.0	31.0
339483	649.0	471.0
653643	1.0	0.0
339487	609.0	991.0
339488	64.0	47.0
653645	0.0	0.0
28396	515.0	673.0
28394	3312.0	2329.0
401944	140.0	175.0
28395	1104.0	802.0
653650	29.0	54.0
90338	1902.0	3126.0
92999	1043.0	1744.0
641654	0.0	0.0
28392	2623.0	1969.0
28393	233.0	266.0
28391	520.0	316.0
653639	2.0	4.0
90332	117.0	292.0
134145	529.0	991.0
161742	3507.0	6216.0
90333	974.0	2304.0
340460	0.0	1.0
134147	2530.0	4697.0
339476	0.0	1.0
653635	41.0	36.0
339479	81.0	10.0
401934	96.0	154.0
124751	73.0	146.0
148789	616.0	1332.0
653641	0.0	0.0
90326	510.0	642.0
90362	943.0	4282.0
100505761	745.0	842.0
100505767	27.0	18.0
388474	24.0	33.0
148713	26.0	17.0
28374	0.0	0.0
28373	0.0	0.0
28378	13.0	8.0
388468	0.0	5.0
28376	0.0	0.0
28377	0.0	0.0
102216268	0.0	0.0
340441	0.0	0.0
100505768	0.0	0.0
28370	0.0	0.0
28371	0.0	0.0
90352	0.0	0.0
90353	81.0	102.0
100505755	14.0	13.0
90355	1212.0	4681.0
100505753	2.0	2.0
339451	254.0	219.0
339453	24.0	38.0
653656	0.0	0.0
339456	43.0	29.0
653657	0.0	0.0
653658	65.0	56.0
28385	191.0	73.0
28383	20.0	9.0
600	9.0	16.0
28387	27.0	33.0
28388	3201.0	3059.0
601	6.0	6.0
602	2192.0	4229.0
604	4309.0	4735.0
605	1706.0	2194.0
100505758	23.0	31.0
28381	0.0	0.0
606	45.0	45.0
607	1592.0	3407.0
28382	4.0	8.0
608	277.0	187.0
28380	13.0	7.0
100505785	1.0	0.0
219623	470.0	2397.0
100505783	578.0	606.0
219621	30.0	116.0
401994	0.0	0.0
401993	0.0	0.0
339442	1.0	2.0
401992	0.0	0.0
28358	0.0	0.0
653689	56.0	34.0
148741	403.0	371.0
28359	0.0	0.0
90381	85.0	211.0
339448	996.0	1593.0
28352	0.0	0.0
28353	0.0	0.0
653691	11.0	10.0
148738	0.0	0.0
28351	0.0	0.0
122145	0.0	0.0
28356	0.0	0.0
610	5.0	35.0
28357	0.0	0.0
611	61.0	73.0
28354	0.0	0.0
28355	0.0	0.0
613	2742.0	5062.0
616	0.0	0.0
617	1039.0	1127.0
618	127.0	92.0
90378	1190.0	1769.0
376497	2571.0	2544.0
90379	1106.0	1275.0
100505776	0.0	0.0
401983	0.0	5.0
401982	4.0	5.0
401981	0.0	1.0
653677	64.0	48.0
28369	0.0	0.0
28363	1.0	0.0
28364	0.0	0.0
28361	0.0	1.0
28362	1.0	0.0
388478	0.0	1.0
28368	0.0	0.0
622	1137.0	1292.0
28365	0.0	0.0
623	26.0	23.0
340419	0.0	1.0
401973	0.0	0.0
28366	0.0	0.0
624	420.0	684.0
627	60.0	78.0
134111	284.0	388.0
629	509.0	3846.0
28360	0.0	0.0
101927074	0.0	1.0
101927075	19.0	5.0
146183	15.0	30.0
339416	33.0	48.0
79931	9.0	52.0
55964	329.0	365.0
631	120.0	140.0
79930	242.0	639.0
632	30.0	12.0
79933	66.0	3031.0
633	4188.0	41423.0
634	1582.0	2026.0
79932	6162.0	10431.0
55968	3059.0	4650.0
79935	42.0	39.0
635	3.0	6.0
79934	1038.0	1640.0
636	976.0	1510.0
55967	1057.0	1693.0
637	822.0	1613.0
79937	351.0	314.0
100505724	0.0	0.0
55966	152.0	146.0
158172	2.0	6.0
638	457.0	516.0
639	805.0	2543.0
79939	5107.0	10710.0
101927081	1.0	0.0
55969	440.0	775.0
101927084	77.0	74.0
158158	3164.0	5987.0
219654	4053.0	6455.0
100422900	0.0	0.0
100422901	0.0	0.0
100422902	0.0	0.0
100422903	0.0	0.0
100422904	0.0	0.0
100422905	0.0	0.0
100422907	0.0	0.0
146198	2019.0	3207.0
100422908	0.0	0.0
100422909	0.0	1.0
55971	1101.0	1400.0
55970	8243.0	18147.0
640	37.0	418.0
100270998	2.0	2.0
641	105.0	384.0
642	1254.0	3565.0
55975	1716.0	2574.0
100270992	0.0	0.0
158160	114.0	229.0
643	1.0	84.0
55974	1448.0	3426.0
122199	8.0	22.0
55973	2281.0	4305.0
644	1539.0	2413.0
100270994	0.0	0.0
79922	167.0	327.0
55972	1383.0	1981.0
645	2176.0	2909.0
79921	5902.0	7697.0
388499	4.0	5.0
79924	197.0	386.0
646	75.0	88.0
79923	4.0	0.0
648	3005.0	4738.0
79925	488.0	879.0
649	791.0	2725.0
79927	217.0	202.0
79929	83.0	918.0
100505718	1.0	1.0
100505741	35.0	38.0
7620	246.0	426.0
100422911	0.0	0.0
7621	718.0	1055.0
100422913	12.0	9.0
100422914	0.0	0.0
102725509	150.0	442.0
339400	96.0	96.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	1.0	4.0
100422918	0.0	0.0
339403	3.0	0.0
100422919	0.0	0.0
650	232.0	200.0
100270986	0.0	0.0
651	17.0	13.0
652	1009.0	645.0
79953	36.0	786.0
653	213.0	85.0
100270981	0.0	0.0
654	408.0	254.0
100270982	0.0	1.0
655	220.0	511.0
79955	34.0	43.0
100270983	0.0	0.0
79954	1346.0	2397.0
656	263.0	376.0
100270984	0.0	0.0
657	2865.0	3654.0
79957	111.0	266.0
79956	3248.0	12793.0
658	125.0	498.0
79959	404.0	677.0
659	7347.0	15437.0
100505746	122.0	254.0
92912	3238.0	6389.0
79958	497.0	1305.0
100270980	0.0	0.0
7617	103.0	150.0
100422920	0.0	0.0
7633	317.0	535.0
100422922	1.0	0.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	0.0	0.0
219670	20.0	23.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	0.0
122183	0.0	0.0
660	139.0	153.0
100270974	7.0	20.0
661	1188.0	1754.0
100270975	0.0	0.0
662	375.0	498.0
79940	283.0	524.0
100270976	5.0	3.0
663	4750.0	6209.0
100270977	0.0	0.0
55997	0.0	0.0
664	1906.0	2427.0
665	7653.0	10009.0
53335	597.0	692.0
79944	496.0	1004.0
666	2053.0	2182.0
100270972	1.0	1.0
667	43153.0	37177.0
79943	251.0	589.0
79946	19.0	36.0
668	7.0	2.0
53339	3238.0	7178.0
669	868.0	1877.0
100505738	428.0	453.0
79948	64.0	357.0
53336	0.0	0.0
7626	994.0	1530.0
55999	0.0	0.0
79947	1975.0	2720.0
55998	3.0	3.0
7625	822.0	1241.0
92906	2092.0	3765.0
7628	0.0	1.0
79949	3528.0	7542.0
7627	1007.0	1888.0
100505739	2.0	3.0
7629	1776.0	2380.0
161779	299.0	302.0
101929693	125.0	184.0
104533120	10.0	11.0
100422930	0.0	0.0
101927034	1.0	32.0
100422931	0.0	0.0
