id	78847e00-15b8-45a5-8b5a-db379f48a1c1	20ff57b5-eeb2-4312-a5e0-11ac8c8d573a
106481342	14.0	7.0
106481340	2.0	0.0
85458	11011.0	2416.0
106481345	0.0	0.0
85459	2445.0	1453.0
106481346	1.0	0.0
85456	12339.0	25313.0
442910	0.0	3.0
106481343	0.0	0.0
85457	6013.0	3471.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	168.0	331.0
442913	0.0	0.0
85452	41.0	72.0
442914	0.0	0.0
50	5570.0	5675.0
85453	4939.0	3544.0
442915	0.0	0.0
85450	5298.0	1666.0
51	9236.0	3003.0
442916	0.0	0.0
85451	2644.0	1042.0
52	5620.0	4639.0
442917	0.0	0.0
53	2754.0	3228.0
442918	0.0	0.0
54	2529.0	1548.0
442919	0.0	0.0
55	239.0	258.0
442909	0.0	1.0
56	10.0	9.0
58	58.0	37.0
59	53716.0	21884.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	35.0	8.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	1024.0	292.0
106481350	1.0	2.0
106481351	2.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	16.0	0.0
106481354	0.0	3.0
85446	436.0	746.0
442900	2.0	0.0
106481355	0.0	0.0
85443	38.0	33.0
442901	0.0	1.0
85444	3303.0	1591.0
442902	0.0	0.0
60	322502.0	289200.0
85441	1588.0	1785.0
442903	19.0	8.0
85442	282.0	3737.0
442904	0.0	0.0
442905	0.0	0.0
62	16.0	10.0
85440	8648.0	3161.0
442907	3.0	2.0
442908	0.0	0.0
66	0.0	0.0
67	11.0	13.0
68	6.0	3.0
344595	1220.0	427.0
69	4.0	3.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	3.0	0.0
106481315	1.0	1.0
106481318	0.0	0.0
106481319	3.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	388.0	375.0
106481321	1.0	0.0
85479	17.0	69.0
106481322	0.0	0.0
85476	6131.0	4029.0
85477	503.0	460.0
70	5.0	9.0
85474	21.0	126.0
71	191526.0	136560.0
72	18211.0	556.0
73	38.0	41.0
74	0.0	0.0
75	13.0	10.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5959.0	3807.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	4.0	5.0
85465	4665.0	2471.0
81	30133.0	31571.0
85463	2669.0	133.0
82	6.0	5.0
85464	4498.0	13370.0
83	15.0	22.0
85461	8653.0	2969.0
85462	1862.0	994.0
86	4804.0	4367.0
87	29795.0	20768.0
85460	3702.0	2053.0
88	137.0	394.0
89	6.0	7.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	7243.0	2329.0
106481300	0.0	0.0
91	4334.0	7106.0
92	3123.0	660.0
93	2390.0	1162.0
94	2679.0	898.0
95	190.0	220.0
97	520.0	277.0
98	1183.0	456.0
344561	1.0	0.0
728661	9206.0	11395.0
728664	0.0	0.0
106481305	1.0	0.0
261734	1105.0	1930.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	43.0	29.0
106481309	38.0	2.0
246119	0.0	0.0
106481307	0.0	0.0
261735	2.0	0.0
106481308	0.0	0.0
3804	2.0	0.0
3805	3.0	2.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	4.0	0.0
106481310	10.0	2.0
3809	2.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	803.0	757.0
3800	3464.0	399.0
3801	1240.0	911.0
3802	0.0	0.0
728695	0.0	2.0
285735	0.0	0.0
261726	6295.0	6152.0
728698	10.0	5.0
3814	1.0	54.0
3815	20302.0	18392.0
3816	83.0	8.0
261729	8428.0	722.0
3817	18.0	4.0
3818	89.0	9.0
222166	17741.0	2318.0
3811	3.0	0.0
3812	1.0	0.0
285740	1.0	1.0
285741	26.0	14.0
728689	16.0	10.0
3827	0.0	0.0
246100	0.0	0.0
3820	341.0	14.0
3821	65.0	3.0
3822	7.0	0.0
3823	4.0	1.0
3824	464.0	126.0
645402	0.0	0.0
403313	1754.0	1263.0
403314	26.0	46.0
728637	0.0	1.0
728638	158.0	262.0
728633	0.0	0.0
728632	34.0	28.0
728635	21.0	72.0
3836	5334.0	5450.0
222183	135.0	162.0
3837	22910.0	14455.0
3838	4411.0	3900.0
3839	5955.0	2392.0
728629	1.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2152.0	1431.0
3832	2177.0	2739.0
3833	642.0	1927.0
3834	37.0	1.0
3835	2222.0	3938.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1036.0	1709.0
3848	3.0	0.0
3849	3.0	1.0
222171	205.0	2508.0
728619	3.0	1.0
3840	10686.0	8877.0
3841	2940.0	704.0
3842	18151.0	6685.0
3843	20165.0	5256.0
3844	0.0	1.0
3845	6134.0	8149.0
3846	4.0	7.0
645423	0.0	0.0
3860	42.0	2.0
246126	0.0	0.0
728658	975.0	464.0
728655	2.0	1.0
728657	2.0	0.0
728656	1.0	0.0
3858	2117.0	4176.0
3859	3140.0	35323.0
246135	0.0	1.0
3850	1.0	7.0
3851	96.0	78.0
3852	51836.0	281.0
645414	0.0	0.0
3853	386.0	4.0
3854	5490.0	43.0
3855	29826.0	39400.0
3856	35681.0	73280.0
3857	31.0	6.0
728640	8.0	3.0
645431	24.0	21.0
728642	260.0	767.0
728641	18.0	2.0
645434	47.0	8.0
645432	12.0	11.0
285704	1479.0	491.0
728643	23.0	2.0
222194	4307.0	1481.0
285708	9.0	0.0
1204	0.0	0.0
1203	1945.0	530.0
1201	1448.0	1460.0
1200	13641.0	12818.0
3861	39358.0	119.0
645426	13.0	8.0
645425	0.0	0.0
1209	6657.0	8281.0
3866	40734.0	1164.0
1208	2.0	37.0
1207	5997.0	4389.0
3868	669.0	28.0
285311	0.0	0.0
3880	17702.0	53452.0
3881	3.0	63.0
285313	12777.0	126.0
100128537	1546.0	167.0
3882	142.0	20.0
100128536	2.0	0.0
285314	3.0	0.0
285315	583.0	164.0
1215	1002.0	2.0
100141515	6.0	1.0
1213	55226.0	72299.0
1212	1917.0	3280.0
1211	6317.0	3199.0
3872	35108.0	426.0
3875	23821.0	45840.0
3876	8.0	9.0
3879	0.0	1.0
3890	3.0	0.0
3891	0.0	0.0
3892	172.0	124.0
100128525	5.0	2.0
285326	0.0	0.0
1230	1291.0	269.0
285329	11.0	15.0
440097	95.0	2.0
440093	26.0	5.0
3883	8.0	0.0
3884	3.0	0.0
3885	0.0	0.0
3886	1.0	1.0
100128521	1.0	0.0
3887	2601.0	193.0
3888	1.0	2.0
100631239	0.0	1.0
3889	76.0	0.0
100128516	163.0	32.0
285331	2052.0	1008.0
100128512	0.0	0.0
285335	69.0	110.0
100128514	0.0	0.0
1241	1064.0	412.0
1240	1314.0	498.0
1238	744.0	1613.0
1237	16.0	11.0
1236	238.0	553.0
1235	30.0	5.0
1234	774.0	104.0
1233	221.0	19.0
1232	9.0	0.0
3895	43294.0	26911.0
100128511	60.0	76.0
100631247	6.0	135.0
3897	1085.0	181.0
100631248	0.0	0.0
3898	3195.0	4020.0
100631249	0.0	0.0
3899	5105.0	641.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	3030.0	940.0
100631251	11.0	178.0
100631252	0.0	0.0
100631253	1.0	0.0
285346	300.0	164.0
100631254	0.0	1.0
100128503	1.0	0.0
285349	670.0	115.0
574501	1.0	2.0
574502	0.0	0.0
1244	125.0	252.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	9461.0	1029.0
1263	3034.0	792.0
1262	21.0	28.0
116966	677.0	31.0
100887755	0.0	2.0
1261	14.0	26.0
100887754	12.0	2.0
1260	1.0	26.0
116969	90.0	14.0
1259	338.0	92.0
1258	22.0	0.0
440061	0.0	0.0
100887750	100.0	20.0
100887746	0.0	0.0
100887744	4.0	1.0
1272	6209.0	790.0
1271	1942.0	132.0
100887749	87.0	11.0
1270	81.0	23.0
100887748	0.0	0.0
440044	47.0	26.0
1269	20.0	20.0
440051	2.0	0.0
1268	631.0	7.0
440050	6.0	14.0
1267	5925.0	3539.0
1266	31160.0	7629.0
100887740	0.0	0.0
1265	12627.0	8983.0
1286	458.0	91.0
1285	181.0	20.0
1284	21743.0	31816.0
1282	20046.0	34798.0
1281	102485.0	270271.0
1280	265.0	48.0
440078	388.0	69.0
440077	2.0	1.0
440087	28.0	14.0
1278	167860.0	361485.0
1277	82382.0	400680.0
440081	123.0	155.0
116938	0.0	0.0
1297	9.0	3.0
116931	315.0	77.0
1296	3434.0	8522.0
1295	3082.0	15000.0
116933	0.0	5.0
1294	1656.0	702.0
1293	63510.0	97631.0
116935	37.0	15.0
1292	30791.0	40369.0
440068	3.0	0.0
1291	25164.0	22983.0
116937	15.0	3.0
440067	51.0	1.0
1290	11251.0	42451.0
440073	523.0	27.0
440072	5.0	6.0
1289	7527.0	42208.0
1288	1624.0	224.0
1287	5065.0	4515.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	4899.0	1585.0
440021	0.0	0.0
442673	7.0	5.0
10018	4676.0	2341.0
126328	1310.0	1218.0
442676	0.0	0.0
126326	293.0	283.0
1299	70.0	191.0
1298	1829.0	7608.0
10011	1679.0	1531.0
10010	11323.0	1691.0
10013	4297.0	2601.0
128989	1371.0	1345.0
10015	22929.0	13461.0
10014	5211.0	2060.0
10017	52.0	8.0
10016	5783.0	5383.0
10020	5293.0	1975.0
114335	0.0	0.0
114336	0.0	0.0
126321	1597.0	1676.0
10029	1.0	0.0
442668	0.0	0.0
10022	1.0	1.0
10021	71.0	6.0
10024	275.0	484.0
128977	3056.0	1550.0
103021165	4.0	0.0
10023	442.0	169.0
103021164	10.0	1.0
10026	6870.0	1831.0
10025	2355.0	3157.0
116986	250.0	95.0
116985	6732.0	4582.0
116988	3746.0	1738.0
116987	8333.0	4512.0
114327	3501.0	1433.0
440043	0.0	0.0
126308	3870.0	2684.0
440041	3.0	0.0
126306	6.0	5.0
151306	129.0	15.0
100128590	10.0	4.0
100128596	3.0	1.0
151300	4.0	1.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	21.0	27.0
440026	3500.0	2726.0
440023	0.0	1.0
10008	498.0	482.0
10007	3968.0	2178.0
10009	5499.0	4209.0
116984	3417.0	247.0
116983	1619.0	6009.0
151313	816.0	1248.0
10000	10251.0	1685.0
128954	0.0	0.0
10002	58.0	18.0
10001	1757.0	1173.0
10004	381.0	120.0
10003	1159.0	39.0
10006	8765.0	4140.0
10005	932.0	1036.0
126370	0.0	0.0
285352	156.0	88.0
100128579	0.0	0.0
285359	125.0	139.0
126375	676.0	537.0
126374	1363.0	382.0
153918	1.0	0.0
100128574	1.0	0.0
285362	5254.0	5919.0
285367	1264.0	1932.0
285368	417.0	3233.0
100128569	66.0	76.0
126364	473.0	296.0
100128560	37.0	10.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	6.0	3.0
344191	5.0	3.0
126353	313.0	2302.0
751071	190.0	154.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	1.0
106481284	0.0	0.0
106481285	1.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	7.0	3.0
106481282	0.0	0.0
285381	3879.0	2932.0
106481283	0.0	0.0
285382	309.0	85.0
106481280	0.0	0.0
165918	2842.0	1745.0
106481281	1.0	0.0
165904	41.0	14.0
285386	2237.0	5176.0
138307	4.0	1.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	1.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	10.0	1.0
106481290	4.0	2.0
100128541	4.0	0.0
138311	423.0	382.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	25.0	3.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	4.0	17.0
126299	739.0	583.0
106481259	0.0	0.0
728716	8.0	316.0
126298	3023.0	1986.0
728710	0.0	0.0
126295	459.0	244.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	1.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	5.0	6.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	6.0	1.0
106481267	0.0	0.0
151246	1096.0	1143.0
645318	0.0	0.0
645317	21.0	102.0
151242	6.0	3.0
106481260	0.0	0.0
106481261	2.0	1.0
647979	68214.0	37811.0
100287908	0.0	0.0
645332	482.0	376.0
126282	865.0	1316.0
100287902	10.0	116.0
163227	1816.0	861.0
100287900	0.0	0.0
163223	199.0	12.0
106481275	0.0	5.0
106481276	2.0	1.0
106481273	0.0	1.0
106481274	1.0	3.0
106481279	0.0	1.0
106481277	0.0	0.0
151258	94.0	40.0
106481278	0.0	0.0
645328	1.0	72.0
151254	100.0	25.0
645326	7.0	2.0
106481271	2.0	1.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	35.0	39.0
163259	768.0	168.0
645345	30.0	49.0
200403	37.0	113.0
107133508	0.0	0.0
106481239	1.0	0.0
163255	506.0	95.0
106481237	0.0	0.0
106481238	4.0	0.0
728737	10.0	1.0
728732	5.0	2.0
728734	0.0	0.0
126272	191.0	90.0
106481242	0.0	0.0
107133511	4.0	0.0
114294	1542.0	759.0
106481243	0.0	0.0
107133513	1.0	0.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	2.0	0.0
114299	101.0	21.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	1.0	0.0
107133519	1.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	2.0	4.0
728723	245.0	54.0
106481253	2.0	1.0
107133522	1.0	0.0
106481254	10.0	1.0
107133524	15.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	4.0	1.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	2.0	0.0
151276	4.0	2.0
645348	0.0	0.0
106481250	0.0	0.0
645369	514.0	71.0
645368	0.0	0.0
645367	3.0	0.0
106481217	0.0	0.0
200424	4183.0	6918.0
106481218	1.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	18.0	28.0
645360	0.0	0.0
106481219	5.0	0.0
106481220	15.0	4.0
106481221	3.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	1020.0	427.0
106481228	1.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	2.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	7.0	1.0
645387	574.0	185.0
645382	0.0	0.0
645381	63.0	35.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	1.0
106481207	13.0	0.0
106481204	1.0	0.0
106481205	1.0	0.0
106481208	2.0	1.0
106481209	0.0	0.0
3902	130.0	722.0
3903	3500.0	1031.0
106481210	0.0	0.0
3904	15.0	4.0
3906	17.0	1.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	12763.0	1780.0
106481211	0.0	0.0
3909	11681.0	312.0
106481212	1.0	0.0
684959	0.0	0.0
151234	2.0	17.0
151230	2201.0	405.0
728798	2.0	0.0
3913	25417.0	14505.0
3914	10953.0	1912.0
3915	39452.0	11465.0
3916	25799.0	16062.0
3918	22553.0	2921.0
3910	21728.0	7099.0
3911	9442.0	13826.0
3912	21495.0	11325.0
728782	20.0	16.0
728780	96.0	8.0
3924	15.0	7.0
3925	9536.0	7659.0
3927	19976.0	398913.0
3929	342.0	300.0
3920	30378.0	25971.0
3921	38382.0	19541.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	1.0	0.0
100873170	0.0	1.0
3936	9292.0	2116.0
3937	2495.0	661.0
3938	50.0	26.0
3939	33759.0	79027.0
3930	5369.0	1658.0
100873179	0.0	0.0
3931	592.0	151.0
3932	396.0	32.0
3933	0.0	5.0
3934	1355.0	84.0
100189512	0.0	0.0
105371027	1.0	0.0
100873166	1.0	0.0
100873165	5.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	3.0	1.0
3947	1.0	0.0
3948	9.0	4.0
3949	10410.0	4453.0
100873169	0.0	0.0
3940	0.0	1.0
100873168	0.0	0.0
3945	35493.0	2283.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	1.0
100873193	1.0	0.0
100873199	0.0	0.0
100873198	1.0	0.0
100873197	1.0	0.0
728758	2.0	2.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	367.0	19.0
3958	30042.0	8345.0
3959	24117.0	14913.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	1.0	0.0
199223	538.0	484.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	434.0	174.0
3952	10080.0	5.0
3953	13551.0	419.0
3954	3213.0	3351.0
3955	2613.0	11351.0
3956	19520.0	19977.0
100873185	0.0	0.0
100873184	2.0	0.0
728741	26.0	24.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	4.0	0.0
728746	0.0	0.0
728748	5.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	85.0	272.0
1303	17020.0	60283.0
107133502	0.0	0.0
1302	77.0	177.0
1301	54.0	46587.0
1300	229.0	30379.0
3960	56.0	20.0
3963	0.0	1.0
3964	11186.0	8308.0
1308	29305.0	130.0
3965	2029.0	1392.0
1307	4351.0	4406.0
151295	55.0	10.0
1306	15244.0	7514.0
100189589	8.0	12.0
728774	0.0	0.0
728773	0.0	0.0
3980	2251.0	2089.0
100287932	3271.0	2797.0
3981	2483.0	719.0
728776	15.0	35.0
85508	1.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	81290.0	9927.0
1315	17312.0	17189.0
1314	32067.0	89724.0
1312	5095.0	6197.0
1311	570.0	19787.0
100329135	1.0	2.0
1310	11.0	0.0
574537	0.0	0.0
3972	7.0	3.0
3973	13.0	0.0
3975	22.0	2.0
3976	2894.0	86.0
3977	23754.0	655.0
1318	272.0	198.0
3978	1795.0	3324.0
1317	6226.0	4146.0
728763	61.0	315.0
3990	91.0	23.0
645313	24.0	0.0
3991	10472.0	624.0
645312	1.0	0.0
3992	6735.0	2048.0
645311	3.0	0.0
728769	501.0	245.0
1330	0.0	0.0
1327	11109.0	5619.0
1326	5340.0	221.0
1325	18.0	5.0
3982	0.0	0.0
3983	39946.0	15070.0
3984	1701.0	1568.0
3985	10881.0	8229.0
3987	9932.0	3905.0
3988	12384.0	4622.0
1329	3489.0	2279.0
116809	1.0	0.0
100128416	34.0	19.0
1340	6579.0	6058.0
1337	4492.0	3040.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	2189.0	2629.0
100128410	2.0	0.0
3995	2336.0	953.0
100128412	0.0	0.0
3996	3109.0	1747.0
3998	21368.0	13381.0
1339	0.0	0.0
285440	5440.0	882.0
285441	5.0	0.0
1352	1586.0	723.0
1351	3731.0	3514.0
1350	12750.0	6791.0
1349	5278.0	2744.0
1348	0.0	0.0
1347	5164.0	2652.0
1346	1225.0	266.0
1345	5925.0	4620.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	41.0	24.0
1363	19130.0	3323.0
1362	18548.0	11320.0
1361	6.0	1.0
1360	283.0	3.0
1359	3234.0	9.0
1358	46.0	0.0
1357	92.0	1.0
1356	68372.0	262.0
1355	4777.0	3436.0
1353	3834.0	1076.0
100873215	1.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	4.0	1.0
100873219	2.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	137.0	35.0
285464	1282.0	517.0
100873200	0.0	0.0
777774	1.0	0.0
1374	6174.0	9076.0
1373	922.0	66.0
1371	1788.0	923.0
1370	5.0	22.0
1369	1.0	0.0
1368	8705.0	1365.0
100873209	2.0	0.0
1366	4848.0	4763.0
1365	1633.0	1467.0
1364	16044.0	4482.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	17.0	7.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	14.0	7.0
100873205	0.0	0.0
102800316	0.0	4.0
102800314	0.0	0.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	9245.0	3340.0
116843	2724.0	310.0
1384	3356.0	11508.0
116842	84.0	192.0
1382	16410.0	20898.0
116844	728.0	5945.0
1381	1340.0	538.0
1380	48.0	6.0
440176	3.0	3.0
440184	9.0	5.0
1379	9.0	3.0
1378	528.0	6.0
1376	1975.0	1177.0
1375	127.0	113.0
128821	1.0	0.0
100873237	0.0	1.0
128822	9.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	1.0	0.0
128826	0.0	0.0
102800310	23.0	457.0
100873239	1.0	2.0
100873222	0.0	2.0
100873221	0.0	1.0
285401	3.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	678.0	858.0
1396	111.0	616.0
1395	63.0	9.0
1394	392.0	13.0
1393	334.0	11.0
1392	2.0	0.0
285407	15.0	12.0
116835	1190.0	209.0
1390	2149.0	640.0
1389	12805.0	2718.0
1388	7351.0	12099.0
1387	13166.0	9236.0
116841	2412.0	2069.0
1386	7189.0	3567.0
116840	2318.0	1477.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	1.0
100873223	0.0	0.0
100873229	0.0	1.0
100873228	0.0	0.0
128817	6.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	249.0	176.0
100873255	2.0	0.0
100873254	18.0	10.0
100873253	2.0	0.0
285412	3.0	3.0
100873252	0.0	0.0
100287898	138.0	108.0
100287895	0.0	0.0
285419	102.0	28.0
1399	9173.0	9276.0
1398	9781.0	3339.0
1397	6654.0	15557.0
100873259	5.0	2.0
100873258	7.0	0.0
100873257	5.0	2.0
100873256	1.0	0.0
100873240	2.0	3.0
100873244	0.0	0.0
100873243	0.0	1.0
100873242	0.0	0.0
100873241	1.0	0.0
100287887	341.0	148.0
285429	41.0	22.0
100287880	0.0	0.0
440193	3201.0	5677.0
100873248	0.0	0.0
100873247	4.0	5.0
100873246	0.0	0.0
100873245	6.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	13090.0	9810.0
153830	8603.0	1106.0
645280	2.0	3.0
440138	1329.0	475.0
440132	1.0	3.0
440142	2.0	0.0
10139	1026.0	1505.0
126208	540.0	1064.0
126206	9.0	1.0
126205	2.0	5.0
107133497	8.0	1.0
126204	1.0	3.0
107133499	0.0	0.0
128866	8696.0	8459.0
10131	3569.0	3098.0
10134	12695.0	7855.0
107133494	2.0	0.0
10133	10156.0	2339.0
128869	1696.0	1685.0
10136	0.0	0.0
10135	17472.0	3274.0
100128493	1.0	0.0
103021294	29.0	26.0
10138	1535.0	1024.0
100128496	1.0	0.0
10137	11352.0	6210.0
128861	2.0	1.0
128862	0.0	0.0
10141	21.0	74.0
10140	15642.0	4462.0
128864	15.0	36.0
440125	1.0	0.0
440131	1.0	1.0
10143	2001.0	95096.0
128854	1182.0	718.0
10142	18747.0	5882.0
10144	9583.0	376.0
10147	4888.0	2829.0
100128483	0.0	0.0
10146	21833.0	8650.0
128859	0.0	69.0
10149	586.0	45.0
10148	203.0	48.0
128853	86.0	21.0
440159	3.0	0.0
10117	32.0	0.0
440163	8.0	0.0
10110	776.0	53.0
10112	767.0	1505.0
10111	10122.0	5830.0
10114	22121.0	6561.0
10113	4081.0	3657.0
128848	0.0	0.0
10116	15397.0	5155.0
165829	170.0	78.0
100128469	18.0	16.0
153842	3.0	1.0
440145	2128.0	612.0
10129	6655.0	7930.0
440153	0.0	0.0
10128	21707.0	13633.0
100033799	0.0	0.0
107133486	5.0	8.0
10121	9078.0	7069.0
100128465	1.0	0.0
10120	4524.0	4451.0
10123	7941.0	3058.0
138234	0.0	1.0
10125	974.0	151.0
10124	3460.0	746.0
10127	2773.0	1465.0
10126	1507.0	3281.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	6.0	4.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	118.0	139.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	4.0	0.0
106481182	0.0	0.0
285489	49.0	85.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	2.0	1.0
10107	1.0	0.0
10106	35765.0	13221.0
106481199	0.0	0.0
10109	18179.0	13211.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1160.0	2308.0
10100	1719.0	226.0
10103	1584.0	10228.0
106481194	0.0	3.0
10102	1573.0	1056.0
106481195	0.0	0.0
10105	3852.0	2359.0
285492	0.0	1.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	450.0	38.0
440119	1284.0	74.0
126235	2.0	0.0
126231	397.0	219.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	3.0	0.0
442775	66.0	79.0
106481164	2.0	1.0
106481169	0.0	0.0
442777	54.0	21.0
106481167	1.0	0.0
106481168	0.0	0.0
106481161	0.0	1.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	1.0	0.0
440107	35.0	21.0
440104	1686.0	901.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	1.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	1.0
128876	0.0	1.0
100128420	24.0	3.0
100128423	5.0	0.0
128879	0.0	1.0
106481172	0.0	1.0
106481173	0.0	2.0
106481170	0.0	0.0
106481171	19.0	3.0
10090	3352.0	915.0
10093	6246.0	8489.0
10092	15074.0	9724.0
10095	3887.0	6089.0
645204	0.0	0.0
10094	12232.0	9350.0
645203	2.0	3.0
10097	29878.0	22545.0
10096	19816.0	12213.0
645201	2.0	0.0
163115	308.0	68.0
200504	1.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	35.0	29.0
106481143	0.0	0.0
114194	0.0	0.0
138162	204.0	720.0
106481144	0.0	0.0
114195	14.0	10.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	31.0	8.0
106481145	0.0	0.0
151126	443.0	51.0
106481146	0.0	0.0
10099	21630.0	4006.0
10098	3066.0	751.0
114190	0.0	3.0
106481140	0.0	0.0
114192	0.0	0.0
645212	883.0	244.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	1.0	0.0
114184	1.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	232.0	80.0
